geo,time,ne_gdi_ftot_zs
slv,2005,16.29283
slv,2006,16.8883
slv,2007,18.52296
slv,2008,18.66749
slv,2009,15.14861
slv,2010,14.7531
slv,2011,16.28755
slv,2012,16.59621
slv,2013,17.5342
slv,2014,15.44477
slv,2015,15.69218
slv,2016,15.49028
slv,2017,16.02882
slv,2018,17.16942
slv,2019,17.66714
slv,2020,17.37793
smr,2015,17.3008
smr,2016,19.02425
smr,2017,20.35548
smr,2018,20.34105
smr,2019,23.47728
som,1970,9.07803
som,1971,9.23612
som,1972,11.16723
som,1973,11.33474
som,1974,23.44228
som,1975,15.28559
som,1976,16.09666
som,1977,16.26453
som,1978,22.54005
som,1979,24.26094
som,1980,43.08081
som,1981,23.12925
som,1982,25.07472
som,1983,26.34567
som,1984,22.76083
som,1985,27.00034
som,1986,24.19956
som,1987,28.50083
som,1988,19.39986
som,1989,29.79999
som,1990,14.89999
som,2013,13.3348
som,2014,12.78386
som,2015,12.65998
som,2016,12.7851
som,2017,14.06668
som,2018,14.83589
som,2019,14.05042
som,2020,13.42371
srb,1995,11.14212
srb,1996,10.83459
srb,1997,11.69616
srb,1998,11.98294
srb,1999,11.13799
srb,2000,12.20161
srb,2001,12.20326
srb,2002,15.11819
srb,2003,17.14734
srb,2004,19.54123
srb,2005,19.43715
srb,2006,21.20095
srb,2007,23.76958
srb,2008,23.70661
srb,2009,18.69352
srb,2010,17.6755
srb,2011,17.50722
srb,2012,20.20633
srb,2013,16.47382
srb,2014,15.94997
srb,2015,16.97058
srb,2016,17.05972
srb,2017,17.73678
srb,2018,20.04096
srb,2019,22.46479
srb,2020,21.44702
ssd,2008,13.76999
ssd,2009,13.65213
ssd,2010,10.28966
ssd,2011,9.48878
ssd,2012,7.07425
ssd,2013,11.36777
ssd,2014,7.99451
ssd,2015,5.75076
sur,2006,38.02387
sur,2007,42.30244
sur,2008,45.46298
sur,2009,47.07652
sur,2010,37.53856
svk,1990,30.93222
svk,1991,27.96161
svk,1992,32.6106
svk,1993,31.25414
svk,1994,27.71508
svk,1995,26.07482
svk,1996,33.03256
svk,1997,35.0783
svk,1998,36.85565
svk,1999,30.7124
svk,2000,26.10993
svk,2001,28.90566
svk,2002,27.6231
svk,2003,24.35228
svk,2004,23.8383
svk,2005,26.20115
svk,2006,25.5776
svk,2007,25.42735
svk,2008,24.75067
svk,2009,20.80132
svk,2010,21.10098
svk,2011,23.27544
svk,2012,20.44859
svk,2013,20.54012
svk,2014,20.54795
svk,2015,23.74697
svk,2016,21.09665
svk,2017,21.16148
svk,2018,21.00787
svk,2019,21.58091
svk,2020,19.62759
svn,1995,23.12596
svn,1996,23.86738
svn,1997,25.17544
svn,1998,26.13348
svn,1999,27.68595
svn,2000,27.41531
svn,2001,26.35114
svn,2002,24.57275
svn,2003,25.03112
svn,2004,26.01553
svn,2005,26.59295
svn,2006,27.74555
svn,2007,28.65123
svn,2008,29.44297
svn,2009,24.13062
svn,2010,21.08159
svn,2011,19.94442
svn,2012,19.03172
svn,2013,19.63359
svn,2014,19.10758
svn,2015,18.65459
svn,2016,17.37912
svn,2017,18.32037
svn,2018,19.26204
svn,2019,19.61996
svn,2020,18.88507
swe,1960,29.12614
swe,1961,29.87234
swe,1962,30.54603
swe,1963,31.16171
swe,1964,31.58342
swe,1965,31.7262
swe,1966,31.85934
swe,1967,31.89997
swe,1968,30.69527
swe,1969,29.81254
swe,1970,28.4603
swe,1971,27.74993
swe,1972,28.06955
swe,1973,27.67703
swe,1974,27.17278
swe,1975,26.47106
swe,1976,26.80297
swe,1977,26.71563
swe,1978,24.60804
swe,1979,25.10416
swe,1980,25.58715
swe,1981,24.0714
swe,1982,23.9004
swe,1983,24.26882
swe,1984,24.66897
swe,1985,25.87784
swe,1986,24.7345
swe,1987,25.75736
swe,1988,26.88717
swe,1989,29.4153
swe,1990,29.05506
swe,1991,26.06906
swe,1992,22.94772
swe,1993,19.37405
swe,1994,19.44254
swe,1995,19.71535
swe,1996,20.23258
swe,1997,20.00299
swe,1998,20.86966
swe,1999,21.52582
swe,2000,22.25982
swe,2001,22.67991
swe,2002,22.05258
swe,2003,21.64561
swe,2004,21.88203
swe,2005,22.41156
swe,2006,23.22938
swe,2007,24.16647
swe,2008,24.54636
swe,2009,22.49379
swe,2010,22.49041
swe,2011,22.89398
swe,2012,22.72352
swe,2013,22.44548
swe,2014,23.22847
swe,2015,23.75344
swe,2016,24.21052
swe,2017,25.13648
swe,2018,25.17964
swe,2019,24.40976
swe,2020,24.77873
swz,1968,18.77193
swz,1969,12.6162
swz,1970,20.09988
swz,1971,17.11066
swz,1972,17.19858
swz,1973,16.16883
swz,1974,19.87751
swz,1975,19.5122
swz,1976,21.35021
swz,1977,25.79425
swz,1978,48.91965
swz,1979,40.96281
swz,1980,35.01457
swz,1981,27.98962
swz,1982,26.17783
swz,1983,33.69969
swz,1984,28.58122
swz,1985,24.62305
swz,1986,15.94076
swz,1987,16.4971
swz,1988,22.27801
swz,1989,22.7596
swz,1990,14.54888
swz,1991,14.94461
swz,1992,19.0385
swz,1993,17.40269
swz,1994,16.68179
swz,1995,15.41612
swz,1996,16.33205
swz,1997,16.53614
swz,1998,19.10388
swz,1999,16.67689
swz,2000,23.53978
swz,2001,23.69217
swz,2002,21.41145
swz,2003,19.28869
swz,2004,19.37129
swz,2005,17.35169
swz,2006,16.47375
swz,2007,16.03927
swz,2008,15.6979
swz,2009,15.38077
swz,2010,14.48177
swz,2011,12.89589
swz,2012,11.82455
swz,2013,12.22132
swz,2014,12.59502
swz,2015,12.51467
swz,2016,12.83996
swz,2017,12.83071
swz,2018,13.24921
swz,2019,13.57001
swz,2020,12.81577
syc,1976,36.78934
syc,1977,38.6253
syc,1978,42.60256
syc,1979,31.84018
syc,1980,36.54316
syc,1981,33.69454
syc,1982,31.25258
syc,1983,22.14725
syc,1984,21.24333
syc,1985,22.69898
syc,1986,22.34685
syc,1987,18.63317
syc,1988,23.38334
syc,1989,24.2882
syc,1990,22.9729
syc,1991,21.31711
syc,1992,20.95264
syc,1993,26.51898
syc,1994,26.36822
syc,1995,30.32519
syc,1996,39.84481
syc,1997,28.05344
syc,1998,33.99556
syc,1999,41.48664
syc,2000,25.17861
syc,2001,40.65955
syc,2002,27.61953
syc,2003,10.90231
syc,2006,30.44388
syc,2007,29.02108
syc,2008,26.905
syc,2009,27.27825
syc,2010,36.62537
syc,2011,35.03334
syc,2012,40.0155
syr,1965,10.33459
syr,1966,12.52939
syr,1967,12.2643
syr,1968,13.90589
syr,1969,15.97202
syr,1970,13.32353
syr,1971,14.50144
syr,1972,17.59861
syr,1973,18.18274
syr,1974,19.62133
syr,1975,25.45031
syr,1976,31.92315
syr,1977,35.97527
syr,1978,27.83352
syr,1979,26.64084
syr,1980,28.01833
syr,1981,23.5447
syr,1982,24.00564
syr,1983,23.88834
syr,1984,23.99989
syr,1985,24.05047
syr,1986,22.45805
syr,1987,18.18388
syr,1988,13.97066
syr,1989,16.18444
syr,1990,16.54505
syr,1991,17.97127
syr,1992,23.17359
syr,1993,25.97334
syr,1994,29.95884
syr,1995,27.23482
syr,1996,23.60488
syr,1997,20.85173
syr,1998,20.55123
syr,1999,18.76541
syr,2000,17.25492
syr,2001,20.3448
syr,2002,20.32121
syr,2003,23.24424
syr,2004,21.66722
syr,2005,23.01701
syr,2006,21.51982
syr,2007,20.39431
syr,2008,16.69587
syr,2009,17.9157
syr,2010,20.4589
syr,2011,21.63094
syr,2012,12.78804
syr,2013,14.45628
syr,2014,8.23629
syr,2015,8.44334
syr,2016,9.06851
syr,2017,6.27348
syr,2018,7.06702
syr,2019,6.99807
tcd,1982,2.23354
tcd,1983,1.93058
tcd,1984,3.4123
tcd,1985,5.15856
tcd,1986,5.74529
tcd,1987,6.44927
tcd,1988,4.97003
tcd,1989,5.67489
tcd,1990,4.77211
tcd,1991,4.62217
tcd,1992,5.27564
tcd,1993,6.89419
tcd,1994,11.7548
tcd,1995,14.3572
tcd,1996,14.96479
tcd,1997,16.33064
tcd,1998,14.14549
tcd,1999,16.97228
tcd,2000,20.94155
tcd,2001,36.57924
tcd,2002,59.72307
tcd,2003,48.60098
tcd,2004,22.74036
tcd,2005,20.59184
tcd,2006,22.00553
tcd,2007,21.3826
tcd,2008,21.30595
tcd,2009,29.41672
tcd,2010,33.62211
tcd,2011,28.28037
tcd,2012,31.10026
tcd,2013,28.58269
tcd,2014,33.17319
tcd,2015,27.81497
tcd,2016,23.6436
tcd,2017,20.53762
tcd,2018,20.86751
tcd,2019,21.41343
tcd,2020,21.61749
tgo,1980,28.23823
tgo,1981,20.61186
tgo,1982,19.44444
tgo,1983,17.88897
tgo,1984,15.04143
tgo,1985,16.63358
tgo,1986,18.23081
tgo,1987,18.57219
tgo,1988,17.80187
tgo,1989,17.81733
tgo,1990,25.26279
tgo,1991,18.04292
tgo,1992,15.98833
tgo,1993,10.91705
tgo,1994,12.00095
tgo,1995,13.58832
tgo,1996,17.15459
tgo,1997,12.97279
tgo,1998,16.35189
tgo,1999,13.37077
tgo,2000,14.68157
tgo,2001,15.41722
tgo,2002,15.85815
tgo,2003,16.034
tgo,2004,15.03759
tgo,2005,16.06061
tgo,2006,17.96231
tgo,2007,17.6593
tgo,2008,17.98875
tgo,2009,20.20276
tgo,2010,21.18879
tgo,2011,27.82276
tgo,2012,25.50879
tgo,2013,27.30133
tgo,2014,29.99522
tgo,2015,31.2773
tgo,2016,22.51843
tgo,2017,16.8567
tgo,2018,18.10991
tgo,2019,20.5431
tgo,2020,23.6126
tha,1960,12.91948
tha,1961,13.01413
tha,1962,14.60846
tha,1963,16.3872
tha,1964,17.9482
tha,1965,17.51125
tha,1966,18.5451
tha,1967,21.25426
tha,1968,21.72353
tha,1969,22.09776
tha,1970,23.74152
tha,1971,23.3292
tha,1972,22.71076
tha,1973,22.48402
tha,1974,23.2919
tha,1975,22.87504
tha,1976,22.90534
tha,1977,25.92862
tha,1978,25.2456
tha,1979,25.56074
tha,1980,27.77238
tha,1981,27.98965
tha,1982,26.94111
tha,1983,28.46266
tha,1984,28.60111
tha,1985,27.16507
tha,1986,25.78029
tha,1987,27.63793
tha,1988,30.67911
tha,1989,34.61921
tha,1990,40.38222
tha,1991,41.63159
tha,1992,39.25527
tha,1993,39.06462
tha,1994,39.99973
tha,1995,41.32128
tha,1996,41.65495
tha,1997,34.61144
tha,1998,22.15179
tha,1999,20.41001
tha,2000,21.57493
tha,2001,22.48037
tha,2002,21.91159
tha,2003,23.0319
tha,2004,24.86419
tha,2005,27.71262
tha,2006,26.84663
tha,2007,25.45625
tha,2008,26.44772
tha,2009,23.10895
tha,2010,23.9927
tha,2011,25.83637
tha,2012,26.99365
tha,2013,25.38354
tha,2014,24.66139
tha,2015,24.52849
tha,2016,23.71363
tha,2017,23.10836
tha,2018,22.75664
tha,2019,22.5201
tha,2020,23.0652
tjk,1993,11.21121
tjk,1994,21.04554
tjk,1995,21.29943
tjk,1996,13.2977
tjk,1997,17.67922
tjk,1998,13.42424
tjk,1999,16.62608
tjk,2000,7.4215
tjk,2001,8.98276
tjk,2002,6.29574
tjk,2003,8.03755
tjk,2004,10.37731
tjk,2005,11.11897
tjk,2006,15.48226
tjk,2007,23.22561
tjk,2008,24.51799
tjk,2009,26.29324
tjk,2010,24.48932
tjk,2011,28.5929
tjk,2012,21.72325
tjk,2013,24.18945
tjk,2014,26.18454
tjk,2015,38.71666
tjk,2016,40.06914
tjk,2017,31.24578
tjk,2018,35.38852
tjk,2019,31.50886
tjk,2020,25.61221
tkm,1993,34.83034
tkm,1996,41.29174
tkm,1997,38.67687
tkm,1998,45.49482
tkm,1999,39.67091
tkm,2000,34.73866
tkm,2001,31.71266
tkm,2002,27.55968
tkm,2003,25.41874
tkm,2004,23.05362
tkm,2005,22.91959
tkm,2006,19.50196
tkm,2007,18.6
tkm,2008,31.7
tkm,2009,46.6
tkm,2010,51.88083
tkm,2011,51.93184
tkm,2012,47.2
tls,2000,37.95333
tls,2001,31.90292
tls,2002,27.35354
tls,2003,21.67401
tls,2004,16.65878
tls,2005,15.64756
tls,2006,11.96692
tls,2007,18.51162
tls,2008,31.18348
tls,2009,48.71778
tls,2010,42.68156
tls,2011,70.10505
tls,2012,57.59476
tls,2013,40.23766
tls,2014,41.06659
tls,2015,35.52289
tls,2016,38.0075
tls,2017,32.3094
tls,2018,32.33475
tls,2019,22.67741
tls,2020,16.26625
ton,1975,22.78239
ton,1976,19.78534
ton,1977,19.17439
ton,1978,24.68066
ton,1979,28.11975
ton,1980,29.03812
ton,1981,28.30715
ton,1982,29.31544
ton,1983,26.89649
ton,1984,23.54154
ton,1985,23.26101
ton,1986,22.51007
ton,1987,22.47314
ton,1988,20.83383
ton,1989,20.20622
ton,1990,18.01082
ton,1991,15.35598
ton,1992,15.83226
ton,1993,15.81103
ton,1994,21.12351
ton,1995,25.66996
ton,1996,25.49114
ton,1997,19.26659
ton,1998,20.06686
ton,1999,19.86118
ton,2000,19.98576
ton,2001,24.22055
ton,2002,24.66262
ton,2003,20.85033
ton,2004,20.54476
ton,2005,22.14303
ton,2006,20.94684
ton,2007,21.53245
ton,2008,20.78193
ton,2009,24.62648
ton,2010,29.80982
ton,2011,28.23941
ton,2012,35.33821
ton,2013,22.68823
ton,2014,21.6517
ton,2015,23.34415
ton,2016,24.21342
ton,2017,26.67691
ton,2018,22.64013
ton,2019,24.36297
ton,2020,23.52709
tun,1965,27.84932
tun,1966,23.93413
tun,1967,23.63158
tun,1968,21.48346
tun,1969,21.6332
tun,1970,20.5135
tun,1971,19.88198
tun,1972,19.76581
tun,1973,20.49857
tun,1974,20.73911
tun,1975,25.72643
tun,1976,29.12571
tun,1977,30.65833
tun,1978,31.0399
tun,1979,30.52704
tun,1980,28.30109
tun,1981,30.99471
tun,1982,34.0313
tun,1983,31.84841
tun,1984,32.12526
tun,1985,28.13787
tun,1986,24.98883
tun,1987,21.62458
tun,1988,20.54592
tun,1989,22.49241
tun,1990,24.36088
tun,1991,24.04479
tun,1992,27.20454
tun,1993,28.11362
tun,1994,27.05675
tun,1995,24.16578
tun,1996,23.19433
tun,1997,23.67173
tun,1998,24.03424
tun,1999,24.35497
tun,2000,25.16665
tun,2001,25.32508
tun,2002,24.76384
tun,2003,22.90039
tun,2004,22.12882
tun,2005,21.44993
tun,2006,22.58361
tun,2007,23.04325
tun,2008,23.62881
tun,2009,24.33347
tun,2010,26.00767
tun,2011,23.1108
tun,2012,23.85621
tun,2013,23.31016
tun,2014,21.53858
tun,2015,20.98145
tun,2016,20.49761
tun,2017,20.04629
tun,2018,19.65373
tur,1968,11.87302
tur,1969,11.92922
tur,1970,13.23155
tur,1971,12.57732
tur,1972,15.63473
tur,1973,15.68681
tur,1974,14.78419
tur,1975,16.11852
tur,1976,17.97862
tur,1977,19.21803
tur,1978,17.02383
tur,1979,15.57539
tur,1980,15.90066
tur,1981,15.131
tur,1982,15.11694
tur,1983,14.75428
tur,1984,14.39553
tur,1985,15.26293
tur,1986,17.13669
tur,1987,24.74656
tur,1988,26.10782
tur,1989,22.80306
tur,1990,22.8698
tur,1991,23.68957
tur,1992,22.99641
tur,1993,25.52474
tur,1994,24.45918
tur,1995,23.83556
tur,1996,25.09055
tur,1997,26.41976
tur,1998,23.45198
tur,1999,19.88029
tur,2000,22.21135
tur,2001,17.95031
tur,2002,19.4747
tur,2003,20.67814
tur,2004,25.17814
tur,2005,26.41036
tur,2006,28.47085
tur,2007,27.88764
tur,2008,26.65153
tur,2009,22.2294
tur,2010,24.63546
tur,2011,27.74405
tur,2012,27.05841
tur,2013,28.34648
tur,2014,28.74573
tur,2015,29.55457
tur,2016,29.10823
tur,2017,29.85714
tur,2018,29.66265
tur,2019,25.88027
tur,2020,27.38495
tza,1990,25.75982
tza,1991,25.99973
tza,1992,26.9635
tza,1993,24.89342
tza,1994,24.43895
tza,1995,19.59593
tza,1996,16.47176
tza,1997,14.72108
tza,1998,22.42805
tza,1999,19.59299
tza,2000,18.75746
tza,2001,19.57587
tza,2002,19.29091
tza,2003,21.69433
tza,2004,25.66523
tza,2005,28.54497
tza,2006,31.50319
tza,2007,33.88753
tza,2008,36.06015
tza,2009,30.99674
tza,2010,30.77057
tza,2011,35.09953
tza,2012,32.96518
tza,2013,33.95704
tza,2014,33.17035
tza,2015,31.87113
tza,2016,32.75384
tza,2017,35.4598
tza,2018,39.04883
tza,2019,42.55369
tza,2020,42.91082
uga,1963,13.20356
uga,1964,11.18692
uga,1965,12.34568
uga,1966,11.64902
uga,1967,13.4607
uga,1968,13.09042
uga,1969,12.45957
uga,1970,13.33778
uga,1971,15.1141
uga,1972,12.39437
uga,1973,8.22639
uga,1974,10.66431
uga,1975,7.25184
uga,1976,4.94422
uga,1982,9.73594
uga,1983,7.85597
uga,1984,8.23518
uga,1985,8.73202
uga,1986,8.44692
uga,1987,9.71822
uga,1988,10.79235
uga,1989,11.13623
uga,1990,12.70408
uga,1991,15.17127
uga,1992,15.91635
uga,1993,15.21504
uga,1994,14.63431
uga,1995,16.36734
uga,1996,16.9728
uga,1997,16.89416
uga,1998,15.92404
uga,1999,19.26518
uga,2000,19.23396
uga,2001,19.04756
uga,2002,19.96328
uga,2003,20.68333
uga,2004,19.94443
uga,2005,22.20172
uga,2006,20.92496
uga,2007,21.86888
uga,2008,22.74825
uga,2009,24.03235
uga,2010,25.73263
uga,2011,25.6044
uga,2012,25.03286
uga,2013,30.31176
uga,2014,25.48517
uga,2015,22.4433
uga,2016,24.87111
uga,2017,24.05242
uga,2018,23.75044
uga,2019,24.90246
uga,2020,23.51787
ukr,1991,20.06689
ukr,1992,27.1369
ukr,1993,24.291
ukr,1994,23.53491
ukr,1995,23.28022
ukr,1996,20.72032
ukr,1997,19.83291
ukr,1998,19.58808
ukr,1999,19.26603
ukr,2000,19.74473
ukr,2001,19.77033
ukr,2002,19.20619
ukr,2003,20.5812
ukr,2004,22.42437
ukr,2005,21.87
ukr,2006,24.38949
ukr,2007,27.11947
ukr,2008,25.90645
ukr,2009,18.31746
ukr,2010,18.01621
ukr,2011,18.35132
ukr,2012,19.40352
ukr,2013,17.31585
ukr,2014,14.13604
ukr,2015,13.54871
ukr,2016,15.45636
ukr,2017,15.77629
ukr,2018,17.64727
ukr,2019,17.61584
ukr,2020,13.04663
ury,1960,0
ury,1961,0
ury,1962,0
ury,1963,0
ury,1964,0
ury,1965,0
ury,1966,0
ury,1967,0
ury,1968,0
ury,1969,0
ury,1970,3.39623
ury,1971,16.59006
ury,1972,14.91998
ury,1973,6.73926
ury,1974,14.51785
ury,1975,18.74605
ury,1976,21.6278
ury,1977,21.49586
ury,1978,22.68318
ury,1979,22.86364
ury,1980,16.72596
ury,1981,21.72841
ury,1982,20.42566
ury,1983,13.6834
ury,1984,10.95553
ury,1985,9.63081
ury,1986,9.89388
ury,1987,11.3931
ury,1988,13.5819
ury,1989,12.95283
ury,1990,12.13931
ury,1991,13.43626
ury,1992,14.20005
ury,1993,14.75442
ury,1994,14.54504
ury,1995,13.52695
ury,1996,13.96263
ury,1997,16.03385
ury,1998,16.3831
ury,1999,15.23792
ury,2000,14.31854
ury,2001,13.65667
ury,2002,12.35327
ury,2003,12.52072
ury,2004,14.36749
ury,2005,16.54746
ury,2006,18.23699
ury,2007,18.57769
ury,2008,20.55334
ury,2009,18.74482
ury,2010,19.0701
ury,2011,19.11857
ury,2012,22.15338
ury,2013,21.8425
ury,2014,21.43812
ury,2015,19.78624
ury,2016,17.00726
ury,2017,16.34202
ury,2018,14.99071
ury,2019,15.40433
ury,2020,16.3556
usa,1972,21.86864
usa,1973,22.21786
usa,1974,21.78958
usa,1975,20.64877
usa,1976,21.12477
usa,1977,22.45394
usa,1978,23.73504
usa,1979,24.42663
usa,1980,23.53188
usa,1981,23.34738
usa,1982,22.5161
usa,1983,22.41124
usa,1984,23.4759
usa,1985,23.68534
usa,1986,23.59714
usa,1987,23.06106
usa,1988,22.47486
usa,1989,22.02293
usa,1990,21.28528
usa,1991,20.11702
usa,1992,19.82717
usa,1993,20.09015
usa,1994,20.4038
usa,1995,20.8646
usa,1996,21.3203
usa,1997,21.58283
usa,1998,22.25525
usa,1999,22.78889
usa,2000,23.14313
usa,2001,22.53874
usa,2002,21.5255
usa,2003,21.61922
usa,2004,22.13402
usa,2005,22.93914
usa,2006,23.03979
usa,2007,22.35757
usa,2008,21.31777
usa,2009,18.84806
usa,2010,18.38347
usa,2011,18.80588
usa,2012,19.58123
usa,2013,19.79098
usa,2014,20.32719
usa,2015,20.41297
usa,2016,20.31853
usa,2017,20.5714
usa,2018,20.77289
usa,2019,20.96104
usa,2020,21.37611
uzb,1992,43.93015
uzb,1993,14.65024
uzb,1994,18.20043
uzb,1995,24.19983
uzb,1996,23.0001
uzb,1997,28.31608
uzb,1998,27.99123
uzb,1999,25.24593
uzb,2000,22.86829
uzb,2001,26.81867
uzb,2002,20.49073
uzb,2003,20.09447
uzb,2004,21.44197
uzb,2005,19.87766
uzb,2006,21.62898
uzb,2007,23.5133
uzb,2008,26.77715
uzb,2009,28.35186
uzb,2010,22.5907
uzb,2011,20.78437
uzb,2012,20.89484
uzb,2013,21.76176
uzb,2014,22.18535
uzb,2015,22.09058
uzb,2016,21.67856
uzb,2017,24.35104
uzb,2018,31.52741
uzb,2019,39.41071
uzb,2020,35.6988
ven,1960,23.98037
ven,1961,20.10028
ven,1962,19.20881
ven,1963,18.36482
ven,1964,20.92572
ven,1965,21.84153
ven,1966,23.33764
ven,1967,22.68973
ven,1968,25.39497
ven,1969,27.70326
ven,1970,24.83152
ven,1971,26.08005
ven,1972,28.7937
ven,1973,28.40198
ven,1974,20.95158
ven,1975,29.00659
ven,1976,35.45461
ven,1977,43.50391
ven,1978,47.62309
ven,1979,35.356
ven,1980,28.28439
ven,1981,27.4148
ven,1982,26.97732
ven,1983,21.31969
ven,1984,15.50177
ven,1985,16.77261
ven,1986,19.74735
ven,1987,20.55261
ven,1988,22.0875
ven,1989,16.34054
ven,1990,13.67617
ven,1991,17.58457
ven,1992,20.76152
ven,1993,19.35991
ven,1994,17.04821
ven,1995,15.94886
ven,1996,15.27175
ven,1997,25.47543
ven,1998,28.56885
ven,1999,23.70314
ven,2000,21.0147
ven,2001,24.04728
ven,2002,21.92443
ven,2003,15.46949
ven,2004,18.3372
ven,2005,20.26848
ven,2006,22.33398
ven,2007,25.02229
ven,2008,22.10053
ven,2009,23.52872
ven,2010,18.68203
ven,2011,17.73071
ven,2012,20.30946
ven,2013,22.21761
ven,2014,21.62255
vnm,1989,13.16698
vnm,1994,24.26709
vnm,1995,25.42116
vnm,1996,26.31894
vnm,1997,26.69893
vnm,1998,27.02117
vnm,1999,25.70348
vnm,2000,27.6468
vnm,2001,29.15073
vnm,2002,31.13845
vnm,2003,33.35404
vnm,2004,33.25397
vnm,2005,31.2736
vnm,2006,31.36398
vnm,2007,35.1069
vnm,2008,31.8052
vnm,2009,33.85713
vnm,2010,32.64398
vnm,2011,26.81749
vnm,2012,24.19832
vnm,2013,23.64434
vnm,2014,23.83155
vnm,2015,24.65571
vnm,2016,23.67806
vnm,2017,23.78106
vnm,2018,23.85108
vnm,2019,24.23239
vnm,2020,24.3633
vut,1983,18.36262
vut,1984,17.6048
vut,1985,19.16172
vut,1986,21.94168
vut,1987,27.78721
vut,1988,25.96154
vut,1989,30.53939
vut,1990,29.60696
vut,1991,21.40983
vut,1992,19.22898
vut,1993,18.74385
vut,1994,21.46376
vut,1995,21.74006
vut,1996,18.63356
vut,1997,16.90502
vut,1998,16.76085
vut,1999,18.55289
vut,2000,19.17951
vut,2001,18.35912
vut,2002,18.99707
vut,2003,16.23162
vut,2004,22.56207
vut,2005,23.41476
vut,2006,27.51733
vut,2007,31.88022
vut,2008,40.35381
vut,2009,39.92602
vut,2010,35.36371
vut,2011,26.91096
vut,2012,23.34507
vut,2013,26.68499
vut,2014,23.55342
vut,2015,32.04615
vut,2016,22.56012
vut,2017,27.14387
vut,2018,26.31015
vut,2019,31.23857
vut,2020,40.71948
zaf,1960,19.73757
zaf,1961,19.01668
zaf,1962,18.28666
zaf,1963,20.51701
zaf,1964,22.25371
zaf,1965,24.85178
zaf,1966,24.10198
zaf,1967,22.74159
zaf,1968,22.37992
zaf,1969,22.72651
zaf,1970,25.27364
zaf,1971,26.78264
zaf,1972,27.58558
zaf,1973,26.22233
zaf,1974,26.03359
zaf,1975,31.00121
zaf,1976,32.1028
zaf,1977,30.89196
zaf,1978,27.94085
zaf,1979,27.58194
zaf,1980,27.79291
zaf,1981,29.12272
zaf,1982,28.99134
zaf,1983,27.92587
zaf,1984,25.3602
zaf,1985,24.58838
zaf,1986,21.71833
zaf,1987,19.57924
zaf,1988,20.92051
zaf,1989,22.34701
zaf,1990,20.94417
zaf,1991,19.05302
zaf,1992,17.48318
zaf,1993,14.74812
zaf,1994,14.98891
zaf,1995,15.70242
zaf,1996,15.80494
zaf,1997,16.15013
zaf,1998,16.51397
zaf,1999,14.84128
zaf,2000,14.38705
zaf,2001,14.36331
zaf,2002,14.02729
zaf,2003,14.65691
zaf,2004,15.16724
zaf,2005,15.8783
zaf,2006,17.36554
zaf,2007,19.02162
zaf,2008,21.61482
zaf,2009,19.49086
zaf,2010,17.56164
zaf,2011,17.80937
zaf,2012,17.93493
zaf,2013,18.57871
zaf,2014,18.3012
zaf,2015,18.00895
zaf,2016,17.4415
zaf,2017,16.39881
zaf,2018,15.85022
zaf,2019,15.3467
zaf,2020,13.71686
zmb,2010,25.89473
zmb,2011,28.72989
zmb,2012,24.11483
zmb,2013,26.03591
zmb,2014,31.03746
zmb,2015,38.45327
zmb,2016,36.42059
zmb,2017,38.80862
zmb,2018,35.11012
zmb,2019,35.75662
zmb,2020,29.86751
zwe,1960,20.27127
zwe,1961,18.43986
zwe,1962,14.0732
zwe,1963,12.73405
zwe,1964,11.33998
zwe,1965,11.74838
zwe,1966,10.64313
zwe,1967,11.94786
zwe,1968,16.05356
zwe,1969,13.0377
zwe,1970,14.90607
zwe,1971,16.32746
zwe,1972,16.58075
zwe,1973,19.52942
zwe,1974,20.79133
zwe,1975,21.52767
zwe,1976,18.11825
zwe,1977,15.84741
zwe,1978,13.26286
zwe,1979,12.86432
zwe,1980,14.1025
zwe,1981,17.20787
zwe,1982,18.37425
zwe,1983,18.0432
zwe,1984,17.00645
zwe,1985,14.2781
zwe,1986,15.06466
zwe,1987,16.11463
zwe,1988,15.56941
zwe,1989,14.00994
zwe,1990,18.20973
zwe,1991,20.58536
zwe,1992,22.36276
zwe,1993,23.59172
zwe,1994,21.37146
zwe,1995,24.57726
zwe,1996,18.04049
zwe,1997,18.04965
zwe,1998,20.60148
zwe,1999,2.5537
zwe,2000,11.79798
zwe,2001,12.1178
zwe,2002,10.17249
zwe,2003,13.81376
zwe,2004,5.10781
zwe,2005,2.00044
zwe,2006,2.22468
zwe,2007,5.07839
zwe,2008,3.28591
zwe,2009,9.92921
zwe,2010,17.01173
zwe,2011,14.63471
zwe,2012,12.14834
zwe,2013,9.18137
zwe,2014,9.60929
zwe,2015,9.99557
zwe,2016,9.80784
zwe,2017,9.66385
zwe,2018,9.66607
zwe,2019,7.40443
zwe,2020,7.45078
