geo,time,ne_con_govt_zs
fin,2016,23.67114
fin,2017,22.78735
fin,2018,22.91192
fin,2019,23.19555
fin,2020,24.47931
fji,1980,15.93077
fji,1981,16.38949
fji,1982,18.30043
fji,1983,20.27569
fji,1984,19.19964
fji,1985,19.17381
fji,1986,17.27851
fji,1987,17.41059
fji,1988,16.59108
fji,1989,17.32279
fji,1990,17.49551
fji,1991,17.50044
fji,1992,18.00747
fji,1993,18.49491
fji,1994,16.35423
fji,1995,16.11108
fji,1996,15.87105
fji,1997,16.818
fji,1998,17.4334
fji,1999,15.93299
fji,2000,17.29698
fji,2001,17.50133
fji,2002,16.956
fji,2003,16.76603
fji,2004,15.74439
fji,2005,15.93766
fji,2006,18.57251
fji,2007,17.17856
fji,2008,15.62593
fji,2009,16.9149
fji,2010,14.97721
fji,2011,17.32203
fji,2012,18.72851
fji,2013,18.93847
fji,2014,19.99993
fji,2015,20.15249
fji,2016,18.94106
fji,2017,19.2807
fji,2018,20.39216
fji,2019,19.79766
fji,2020,20.32098
fra,1960,14.75851
fra,1961,15.12752
fra,1962,15.4395
fra,1963,15.81026
fra,1964,15.83775
fra,1965,15.86454
fra,1966,15.93823
fra,1967,16.15277
fra,1968,16.58323
fra,1969,16.74706
fra,1970,16.99788
fra,1971,17.36048
fra,1972,17.40336
fra,1973,17.60049
fra,1974,18.0272
fra,1975,19.57724
fra,1976,19.8777
fra,1977,20.16251
fra,1978,20.54788
fra,1979,20.45931
fra,1980,21.04611
fra,1981,21.75299
fra,1982,22.20144
fra,1983,22.35516
fra,1984,22.53059
fra,1985,22.58407
fra,1986,22.30603
fra,1987,22.146
fra,1988,21.69723
fra,1989,21.13715
fra,1990,21.16889
fra,1991,21.65503
fra,1992,22.25922
fra,1993,23.40903
fra,1994,23.18626
fra,1995,23.17666
fra,1996,23.46969
fra,1997,23.40094
fra,1998,22.6152
fra,1999,22.63099
fra,2000,22.32587
fra,2001,22.14185
fra,2002,22.72115
fra,2003,23.14343
fra,2004,23.0447
fra,2005,23.06704
fra,2006,22.75918
fra,2007,22.43314
fra,2008,22.56256
fra,2009,24.0808
fra,2010,23.98926
fra,2011,23.74453
fra,2012,23.9505
fra,2013,24.11169
fra,2014,24.12589
fra,2015,23.80788
fra,2016,23.73238
fra,2017,23.644
fra,2018,23.27159
fra,2019,22.98355
fra,2020,25.06978
fro,1998,25.03065
fro,1999,25.86849
fro,2000,25.82032
fro,2001,25.60487
fro,2002,26.84282
fro,2003,29.29863
fro,2004,30.07
fro,2005,30.92053
fro,2006,28.44226
fro,2007,29.08685
fro,2008,32.07319
fro,2009,33.78616
fro,2010,32.93947
fro,2011,32.77796
fro,2012,32.38757
fro,2013,31.06349
fro,2014,29.39537
fro,2015,28.62615
fro,2016,28.14937
fro,2017,28.08816
fro,2018,29.45454
fro,2019,28.42378
fsm,1983,58.30986
gab,1960,9.77963
gab,1961,10.27141
gab,1962,10.20198
gab,1963,14.08387
gab,1964,11.52811
gab,1965,11.35135
gab,1966,11.92053
gab,1967,13.62276
gab,1968,13.99177
gab,1969,14.02662
gab,1970,19.6648
gab,1971,18.74405
gab,1972,17.69585
gab,1973,15.58039
gab,1974,9.25477
gab,1975,12.21886
gab,1976,10.56877
gab,1977,18.0962
gab,1978,13.68695
gab,1979,12.085
gab,1980,13.22716
gab,1981,14.24488
gab,1982,15.712
gab,1983,17.20189
gab,1984,18.27529
gab,1985,20.4132
gab,1986,25.78264
gab,1987,24.55642
gab,1988,19.78811
gab,1989,14.17447
gab,1990,13.40244
gab,1991,14.27023
gab,1992,15.49532
gab,1993,15.30232
gab,1994,11.98764
gab,1995,11.75661
gab,1996,11.24138
gab,1997,10.80055
gab,1998,15.46692
gab,1999,11.77987
gab,2000,9.56009
gab,2001,15.99817
gab,2002,16.46415
gab,2003,16.20005
gab,2004,15.00716
gab,2005,12.53532
gab,2006,13.3398
gab,2007,13.67413
gab,2008,12.43048
gab,2009,16.12363
gab,2010,13.48694
gab,2011,12.79372
gab,2012,14.03081
gab,2013,14.45622
gab,2014,14.84947
gab,2015,14.8164
gab,2016,14.6412
gab,2017,13.23171
gab,2018,10.5658
gab,2019,10.99343
gab,2020,13.16937
gbr,1960,17.63845
gbr,1961,17.66412
gbr,1962,17.98346
gbr,1963,17.28342
gbr,1964,16.87889
gbr,1965,17.679
gbr,1966,18.03112
gbr,1967,18.849
gbr,1968,18.28017
gbr,1969,17.74989
gbr,1970,17.75486
gbr,1971,18.09739
gbr,1972,18.45484
gbr,1973,18.271
gbr,1974,20.16252
gbr,1975,22.44184
gbr,1976,22.18365
gbr,1977,20.79083
gbr,1978,20.27924
gbr,1979,19.87314
gbr,1980,21.31376
gbr,1981,21.75548
gbr,1982,21.62508
gbr,1983,21.39909
gbr,1984,21.10088
gbr,1985,20.31376
gbr,1986,20.28623
gbr,1987,19.57857
gbr,1988,18.79847
gbr,1989,18.37507
gbr,1990,18.57751
gbr,1991,19.43403
gbr,1992,19.91283
gbr,1993,19.22096
gbr,1994,18.86832
gbr,1995,17.04585
gbr,1996,16.60782
gbr,1997,16.12087
gbr,1998,16.11841
gbr,1999,16.55288
gbr,2000,16.7513
gbr,2001,17.39991
gbr,2002,18.22334
gbr,2003,18.89124
gbr,2004,19.48798
gbr,2005,19.69384
gbr,2006,19.83941
gbr,2007,19.66524
gbr,2008,20.38415
gbr,2009,21.95412
gbr,2010,21.57171
gbr,2011,20.91932
gbr,2012,20.73587
gbr,2013,20.05733
gbr,2014,19.76551
gbr,2015,19.39617
gbr,2016,18.97401
gbr,2017,18.52964
gbr,2018,18.35208
gbr,2019,18.80057
gbr,2020,22.3472
geo,1980,13.27434
geo,1981,12.19512
geo,1982,12.30769
geo,1983,12.12121
geo,1984,12.14286
geo,1985,12.85714
geo,1986,13.13869
geo,1987,13.38028
geo,1988,13.69863
geo,1989,11.80556
geo,1990,10
geo,1991,9.375
geo,1992,9.38338
geo,1993,5.86147
geo,1994,9.83043
geo,1995,10.90691
geo,1996,7.69862
geo,1997,10.16971
geo,1998,11.08313
geo,1999,10.63288
geo,2000,8.53875
geo,2001,9.64389
geo,2002,9.78919
geo,2003,8.11877
geo,2004,11.43491
geo,2005,14.38357
geo,2006,12.00806
geo,2007,16.4966
geo,2008,19.39984
geo,2009,18.52274
geo,2010,15.27111
geo,2011,13.72558
geo,2012,13.61685
geo,2013,14.01807
geo,2014,14.27162
geo,2015,14.29085
geo,2016,15.30835
geo,2017,13.85323
geo,2018,13.20758
geo,2019,13.11131
geo,2020,14.71273
gha,1960,10.01151
gha,1961,10.86022
gha,1962,10.33435
gha,1963,11.36364
gha,1964,11.73139
gha,1965,14.46112
gha,1966,13.04348
gha,1967,14.96011
gha,1968,16.76471
gha,1969,14.24288
gha,1970,12.83754
gha,1971,12.96
gha,1972,12.61101
gha,1973,10.91117
gha,1974,12.2103
gha,1975,13.0229
gha,1976,12.24333
gha,1977,12.62206
gha,1978,11.29801
gha,1979,10.2863
gha,1980,11.16401
gha,1981,8.79024
gha,1982,6.48113
gha,1983,5.86129
gha,1984,7.25936
gha,1985,9.39839
gha,1986,11.06703
gha,1987,10.63432
gha,1988,9.70799
gha,1989,9.84481
gha,1990,9.31153
gha,1991,9.48314
gha,1992,12.10757
gha,1993,14.44937
gha,1994,13.72334
gha,1995,12.07348
gha,1996,12.04371
gha,1997,12.35563
gha,1998,10.32416
gha,1999,10.84335
gha,2000,10.17162
gha,2001,9.72236
gha,2002,9.87277
gha,2003,11.5332
gha,2004,12.17281
gha,2005,15.30817
gha,2006,8.87072
gha,2007,8.52494
gha,2008,8.73166
gha,2009,7.57424
gha,2010,7.0695
gha,2011,13.7886
gha,2012,11.76435
gha,2013,8.78317
gha,2014,8.26779
gha,2015,7.68049
gha,2016,7.88693
gha,2017,6.95705
gha,2018,7.10478
gha,2019,7.0432
gha,2020,8.00611
gin,1986,11.44195
gin,1987,11.92308
gin,1988,11.18097
gin,1989,11.68958
gin,1990,10.9541
gin,1991,9.95072
gin,1992,8.64001
gin,1993,8.33507
gin,1994,7.85863
gin,1995,7.51734
gin,1996,7.47269
gin,1997,7.38657
gin,1998,6.80578
gin,1999,6.95785
gin,2000,7.08418
gin,2001,7.34882
gin,2002,8.19162
gin,2003,8.17941
gin,2004,6.94861
gin,2005,6.98778
gin,2006,6.27444
gin,2007,6.77831
gin,2008,5.96892
gin,2009,9.9647
gin,2010,12.5682
gin,2011,14.98158
gin,2012,14.4755
gin,2013,18.87342
gin,2014,17.79315
gin,2015,19.50189
gin,2016,16.88354
gin,2017,15.27602
gin,2018,15.4819
gin,2019,15.32146
gin,2020,12.91646
gmb,1977,29.24364
gmb,1978,31.66853
gmb,1979,29.09632
gmb,1980,31.21235
gmb,1981,45.95932
gmb,1982,31.90135
gmb,1983,39.36434
gmb,1984,40.83543
gmb,1985,15.93378
gmb,1986,18.44663
gmb,1987,21.70681
gmb,1988,17.82051
gmb,1989,14.41997
gmb,1990,13.74735
gmb,1991,13.08165
gmb,1992,14.1633
gmb,1993,14.53865
gmb,1994,11.35234
gmb,1995,11.566
gmb,1996,11.43612
gmb,1997,11.26524
gmb,1998,9.99039
gmb,1999,10.33801
gmb,2000,11.2272
gmb,2001,11.36684
gmb,2002,9.9229
gmb,2003,8.75497
gmb,2004,7.76156
gmb,2005,8.24735
gmb,2006,8.38617
gmb,2007,7.92005
gmb,2008,9.77516
gmb,2009,9.59933
gmb,2010,10.13863
gmb,2011,9.2315
gmb,2012,8.75316
gmb,2013,9.27477
gmb,2014,8.8368
gmb,2015,8.32658
gmb,2016,8.44662
gmb,2017,7.86686
gmb,2018,6.82478
gmb,2019,8.24779
gmb,2020,8.72295
gnb,1970,19.93949
gnb,1971,21.65601
gnb,1972,22.78156
gnb,1973,24.46673
gnb,1974,25.2357
gnb,1975,22.89338
gnb,1976,24.90482
gnb,1977,18.53476
gnb,1978,21.12584
gnb,1979,22.24316
gnb,1980,27.64079
gnb,1981,28.48748
gnb,1982,29.43804
gnb,1983,25.45303
gnb,1984,15.43115
gnb,1985,17.93022
gnb,1986,13.24338
gnb,1987,10.69812
gnb,1988,9.63779
gnb,1989,11.22856
gnb,1990,10.29112
gnb,1991,10.6172
gnb,1992,8.97818
gnb,1993,7.05277
gnb,1994,7.12394
gnb,1995,6.40765
gnb,1996,6.55856
gnb,1997,7.01777
gnb,1998,9.2775
gnb,1999,10.78213
gnb,2000,18.57201
gnb,2001,14.62933
gnb,2002,14.38037
gnb,2003,16.48657
gnb,2004,14.18107
gnb,2005,14.61268
gnb,2006,11.20512
gnb,2007,10.66711
gnb,2008,8.82627
gnb,2009,8.81043
gnb,2010,9.20092
gnb,2011,8.66538
gnb,2012,9.77144
gnb,2013,7.12218
gnb,2014,13.82785
gnb,2015,11.32588
gnb,2016,9.82229
gnb,2017,9.29682
gnb,2018,12.62352
gnb,2019,14.78364
gnb,2020,16.51499
gnq,2005,2.73606
gnq,2006,7.26277
gnq,2007,7.6502
gnq,2008,6.64765
gnq,2009,11.12671
gnq,2010,11.67932
gnq,2011,11.77535
gnq,2012,11.57493
gnq,2013,15.40494
gnq,2014,15.88595
gnq,2015,21.78351
gnq,2016,25.20851
gnq,2017,23.56813
gnq,2018,23.40912
gnq,2019,25.0333
gnq,2020,29.11759
grc,1960,12.29121
grc,1961,11.68614
grc,1962,12.15834
grc,1963,11.59432
grc,1964,11.95527
grc,1965,11.93648
grc,1966,11.98394
grc,1967,13.30595
grc,1968,13.19476
grc,1969,12.81003
grc,1970,12.63643
grc,1971,12.43192
grc,1972,11.97254
grc,1973,11.06791
grc,1974,13.63176
grc,1975,14.85457
grc,1976,14.57262
grc,1977,15.43278
grc,1978,15.22391
grc,1979,15.64267
grc,1980,15.62606
grc,1981,17.17662
grc,1982,17.40333
grc,1983,17.99419
grc,1984,18.54881
grc,1985,19.281
grc,1986,18.27927
grc,1987,18.62166
grc,1988,16.38054
grc,1989,17.39472
grc,1990,17.48305
grc,1991,16.49009
grc,1992,15.94842
grc,1993,16.59906
grc,1994,15.9849
grc,1995,17.79269
grc,1996,17.60783
grc,1997,17.68268
grc,1998,17.49752
grc,1999,17.98007
grc,2000,18.26
grc,2001,18.71497
grc,2002,19.22731
grc,2003,18.95885
grc,2004,19.15502
grc,2005,20.02023
grc,2006,20.15548
grc,2007,20.52028
grc,2008,20.72113
grc,2009,23.30901
grc,2010,22.35691
grc,2011,22.09642
grc,2012,22.26069
grc,2013,20.72379
grc,2014,20.5866
grc,2015,20.64953
grc,2016,20.61263
grc,2017,20.4933
grc,2018,19.77555
grc,2019,20.03415
grc,2020,22.77305
grl,2003,47.61993
grl,2004,46.25825
grl,2005,45.85012
grl,2006,45.35772
grl,2007,46.10404
grl,2008,47.98794
grl,2009,48.59911
grl,2010,46.81489
grl,2011,46.68993
grl,2012,45.77713
grl,2013,47.85305
grl,2014,45.84039
grl,2015,44.19881
grl,2016,42.34376
grl,2017,42.41193
grl,2018,43.36059
grl,2019,44.81644
gtm,1960,7.65619
gtm,1961,7.71803
gtm,1962,6.75061
gtm,1963,6.60437
gtm,1964,6.89708
gtm,1965,7.35316
gtm,1966,7.55015
gtm,1967,7.74682
gtm,1968,7.15927
gtm,1969,7.84074
gtm,1970,7.95168
gtm,1971,7.01834
gtm,1972,7.45729
gtm,1973,6.48451
gtm,1974,6.53487
gtm,1975,6.86525
gtm,1976,6.81053
gtm,1977,6.46839
gtm,1978,7.15909
gtm,1979,7.0698
gtm,1980,7.95817
gtm,1981,7.90009
gtm,1982,7.74349
gtm,1983,7.60221
gtm,1984,7.66526
gtm,1985,6.95355
gtm,1986,7.09622
gtm,1987,7.90243
gtm,1988,7.9815
gtm,1989,7.89543
gtm,1990,6.58421
gtm,1991,5.42257
gtm,1992,6.42488
gtm,1993,6.35631
gtm,1994,5.57325
gtm,1995,5.50996
gtm,1996,5.08031
gtm,1997,4.9973
gtm,1998,5.67746
gtm,1999,6.32164
gtm,2000,7.00261
gtm,2001,10.21957
gtm,2002,9.82093
gtm,2003,9.75242
gtm,2004,8.90663
gtm,2005,8.61353
gtm,2006,8.50697
gtm,2007,8.79869
gtm,2008,9.16135
gtm,2009,10.34563
gtm,2010,10.64625
gtm,2011,10.35848
gtm,2012,10.5135
gtm,2013,11.28795
gtm,2014,11.25538
gtm,2015,11.08811
gtm,2016,10.44035
gtm,2017,10.57282
gtm,2018,11.08211
gtm,2019,11.12055
gtm,2020,11.54472
guy,1960,11.4462
guy,1961,11.92718
guy,1962,11.54997
guy,1963,12.14736
guy,1964,13.95627
guy,1965,15.0069
guy,1966,15.20062
guy,1967,15.65953
guy,1968,15.21219
guy,1969,15.86442
guy,1970,16.97162
guy,1971,18.02872
guy,1972,19.50609
guy,1973,24.76737
guy,1974,16.98963
guy,1975,19.61263
guy,1976,28.17534
guy,1977,25.78465
guy,1978,23.34937
guy,1979,26.24236
guy,1980,24.20424
guy,1981,29.05448
guy,1982,25.7953
guy,1983,27.11172
guy,1984,18.09982
guy,1985,18.05128
guy,1986,31.47466
guy,1987,27.39568
guy,1988,28.10537
guy,1989,16.4666
guy,1990,13.61634
guy,1991,14.92327
guy,1992,16.75119
guy,1993,15.19687
guy,1994,15.49162
guy,1995,15.00629
guy,1996,16.21351
guy,1997,17.53745
guy,1998,18.43744
guy,1999,18.97602
guy,2000,24.67211
guy,2001,25.08069
guy,2002,25.72755
guy,2003,28.00871
guy,2004,27.17938
guy,2005,26.91405
hkg,1960,7.81918
hkg,1961,6.31791
hkg,1962,5.7327
hkg,1963,5.4474
hkg,1964,5.42564
hkg,1965,5.17451
hkg,1966,5.69948
hkg,1967,6.02262
hkg,1968,6.19972
hkg,1969,5.7725
hkg,1970,5.65654
hkg,1971,5.25468
hkg,1972,5.296
hkg,1973,5.19031
hkg,1974,5.82557
hkg,1975,5.99528
hkg,1976,5.44525
hkg,1977,5.57966
hkg,1978,5.69933
hkg,1979,5.50709
hkg,1980,5.62043
hkg,1981,6.82345
hkg,1982,7.23961
hkg,1983,7.39089
hkg,1984,6.78074
hkg,1985,7.00541
hkg,1986,6.97886
hkg,1987,6.28011
hkg,1988,6.11488
hkg,1989,6.32923
hkg,1990,6.83664
hkg,1991,7.12851
hkg,1992,7.62417
hkg,1993,7.47629
hkg,1994,7.54185
hkg,1995,8.02695
hkg,1996,8.14433
hkg,1997,8.04387
hkg,1998,9.02472
hkg,1999,9.61199
hkg,2000,9.36777
hkg,2001,10.20375
hkg,2002,10.63552
hkg,2003,10.99311
hkg,2004,10.35378
hkg,2005,9.24607
hkg,2006,8.76954
hkg,2007,8.41839
hkg,2008,8.6687
hkg,2009,9.19165
hkg,2010,8.85932
hkg,2011,8.71146
hkg,2012,9.09694
hkg,2013,9.28642
hkg,2014,9.47856
hkg,2015,9.64287
hkg,2016,9.957
hkg,2017,9.83111
hkg,2018,9.92621
hkg,2019,10.8782
hkg,2020,12.71119
hnd,1960,11.02339
hnd,1961,11.51039
hnd,1962,10.70277
hnd,1963,10.72647
hnd,1964,11.15974
hnd,1965,10.02654
hnd,1966,10.36458
hnd,1967,10.03177
hnd,1968,9.97217
hnd,1969,11.15269
hnd,1970,11.47994
hnd,1971,11.9699
hnd,1972,12.01744
hnd,1973,10.19178
hnd,1974,11.69647
hnd,1975,12.36655
hnd,1976,12.90801
hnd,1977,12.48877
hnd,1978,6.7318
hnd,1979,6.95486
hnd,1980,8.19019
hnd,1981,8.91467
hnd,1982,8.88315
hnd,1983,9.01334
hnd,1984,8.91093
hnd,1985,9.02783
hnd,1986,9.57232
hnd,1987,9.53878
hnd,1988,9.51042
hnd,1989,9.36282
hnd,1990,8.00754
hnd,1991,7.15743
hnd,1992,7.9875
hnd,1993,7.4915
hnd,1994,7.12163
hnd,1995,6.81526
hnd,1996,7.37862
hnd,1997,7.1869
hnd,1998,8.25636
hnd,1999,9.4798
hnd,2000,13.40847
hnd,2001,14.68741
hnd,2002,14.97554
hnd,2003,14.92083
hnd,2004,15.01076
hnd,2005,15.52261
hnd,2006,15.00378
hnd,2007,16.60237
hnd,2008,17.11483
hnd,2009,18.69974
hnd,2010,17.92643
hnd,2011,16.06437
hnd,2012,16.20178
hnd,2013,16.73381
hnd,2014,15.33231
hnd,2015,14.30525
hnd,2016,14.11394
hnd,2017,13.49842
hnd,2018,13.46225
hnd,2019,13.48899
hnd,2020,14.9742
hrv,1995,25.5103
hrv,1996,23.17319
hrv,1997,22.44449
hrv,1998,23.36991
hrv,1999,24.25794
hrv,2000,22.29158
hrv,2001,20.19071
hrv,2002,19.89661
hrv,2003,19.25738
hrv,2004,19.31965
hrv,2005,19.20706
hrv,2006,19.13337
hrv,2007,19.85858
hrv,2008,19.39557
hrv,2009,21.25379
hrv,2010,21.26554
hrv,2011,21.52757
hrv,2012,21.57542
hrv,2013,21.48449
hrv,2014,21.84287
hrv,2015,21.14853
hrv,2016,20.68268
hrv,2017,20.55296
hrv,2018,20.60207
hrv,2019,20.59742
hrv,2020,23.95017
hti,2000,6.98288
hti,2001,7.36101
hti,2002,8.02511
hti,2003,8.31253
hti,2004,7.3973
hti,2005,6.45695
hti,2006,6.95299
hti,2007,7.43855
hti,2008,8.10346
hti,2009,6.98508
hti,2010,7.27841
hti,2011,6.55241
hti,2012,7.43954
hti,2013,7.19118
hti,2014,7.66786
hti,2015,8.26698
hti,2016,8.25718
hti,2017,7.92804
hti,2018,8.23774
hti,2019,7.30334
hti,2020,7.31206
hun,1991,24.91924
hun,1992,25.75103
hun,1993,27.72711
hun,1994,25.47385
hun,1995,22.86958
hun,1996,21.63329
hun,1997,21.25537
hun,1998,20.91576
hun,1999,21.25726
hun,2000,21.19729
hun,2001,21.08325
hun,2002,21.86445
hun,2003,23.00938
hun,2004,22.01759
hun,2005,22.11762
hun,2006,21.9843
hun,2007,20.77226
hun,2008,21.36745
hun,2009,22.01175
hun,2010,21.39137
hun,2011,20.58894
hun,2012,19.94931
hun,2013,19.71599
hun,2014,19.98809
hun,2015,19.7082
hun,2016,19.95703
hun,2017,20.18943
hun,2018,19.68799
hun,2019,19.83836
hun,2020,21.11436
idn,1960,11.55818
idn,1961,11.78473
idn,1962,6.23923
idn,1963,7.11481
idn,1964,7.12413
idn,1965,5.6086
idn,1966,8.80025
idn,1967,7.37202
idn,1968,7.45934
idn,1969,7.32156
idn,1970,8.77246
idn,1971,9.28649
idn,1972,9.07099
idn,1973,10.60207
idn,1974,7.85394
idn,1975,9.91655
idn,1976,10.28338
idn,1977,10.927
idn,1978,11.68953
idn,1979,11.65762
idn,1980,10.31605
idn,1981,10.71298
idn,1982,11.45632
idn,1983,10.96006
idn,1984,10.47777
idn,1985,12.03548
idn,1986,11.24248
idn,1987,9.42461
idn,1988,8.97633
idn,1989,9.38938
idn,1990,9.53444
idn,1991,9.13809
idn,1992,9.51627
idn,1993,9.02331
idn,1994,8.11418
idn,1995,7.82906
idn,1996,7.56696
idn,1997,6.84281
idn,1998,5.69351
idn,1999,6.60446
idn,2000,6.53199
idn,2001,6.88906
idn,2002,7.25746
idn,2003,8.12949
idn,2004,8.32187
idn,2005,8.10951
idn,2006,8.62717
idn,2007,8.34647
idn,2008,8.42378
idn,2009,9.58918
idn,2010,9.00591
idn,2011,9.05868
idn,2012,9.24879
idn,2013,9.51772
idn,2014,9.42503
idn,2015,9.74941
idn,2016,9.52781
idn,2017,9.12057
idn,2018,9.02123
idn,2019,8.80968
idn,2020,9.28905
ind,1960,6.57349
ind,1961,6.89467
ind,1962,7.77958
ind,1963,8.70504
ind,1964,8.04252
ind,1965,8.78768
ind,1966,8.50679
ind,1967,8.12117
ind,1968,8.39819
ind,1969,8.54969
ind,1970,8.94724
ind,1971,9.67379
ind,1972,9.33421
ind,1973,8.40736
ind,1974,8.64064
ind,1975,9.48766
ind,1976,9.77975
ind,1977,9.20977
ind,1978,9.43961
ind,1979,9.89473
ind,1980,9.65188
ind,1981,9.62617
ind,1982,10.17257
ind,1983,10.09112
ind,1984,10.35591
ind,1985,10.93019
ind,1986,11.55026
ind,1987,11.92901
ind,1988,11.60436
ind,1989,11.56376
ind,1990,11.28549
ind,1991,11.07873
ind,1992,10.91505
ind,1993,11.00267
ind,1994,10.43581
ind,1995,10.54027
ind,1996,10.33089
ind,1997,11.02873
ind,1998,11.90989
ind,1999,12.17549
ind,2000,11.94784
ind,2001,11.76145
ind,2002,11.3141
ind,2003,10.87621
ind,2004,10.4047
ind,2005,10.36614
ind,2006,9.80247
ind,2007,9.86212
ind,2008,10.53848
ind,2009,11.45967
ind,2010,11.00761
ind,2011,11.08446
ind,2012,10.68386
ind,2013,10.29516
ind,2014,10.44086
ind,2015,10.42829
ind,2016,10.30855
ind,2017,10.7672
ind,2018,10.78854
ind,2019,11.22802
ind,2020,12.49598
irl,1970,16.29496
irl,1971,16.9607
irl,1972,17.05516
irl,1973,17.41546
irl,1974,19.10816
irl,1975,20.69333
irl,1976,20.06975
irl,1977,18.97837
irl,1978,19.0312
irl,1979,20.11408
irl,1980,22.10935
irl,1981,22.13862
irl,1982,21.99969
irl,1983,21.50946
irl,1984,20.79521
irl,1985,20.64339
irl,1986,20.87839
irl,1987,19.70003
irl,1988,17.95589
irl,1989,16.67516
irl,1990,17.16036
irl,1991,18.15285
irl,1992,18.54897
irl,1993,18.34333
irl,1994,18.16457
irl,1995,17.21793
irl,1996,16.59255
irl,1997,16.11883
irl,1998,15.54795
irl,1999,15.0262
irl,2000,14.74592
irl,2001,15.39983
irl,2002,15.80623
irl,2003,16.05588
irl,2004,16.16604
irl,2005,16.05711
irl,2006,16.22674
irl,2007,16.847
irl,2008,18.65243
irl,2009,20.04063
irl,2010,18.6687
irl,2011,19.13608
irl,2012,18.17517
irl,2013,17.11117
irl,2014,16.37552
irl,2015,12.48228
irl,2016,12.72974
irl,2017,12.31782
irl,2018,11.90428
irl,2019,11.88212
irl,2020,12.6462
irn,1960,10.51714
irn,1961,10.46704
irn,1962,10.27778
irn,1963,11.111
irn,1964,12.50286
irn,1965,14.36189
irn,1966,14.8295
irn,1967,15.25153
irn,1968,15.75821
irn,1969,16.72232
irn,1970,17.39389
irn,1971,18.68308
irn,1972,19.22614
irn,1973,17.2766
irn,1974,21.07823
irn,1975,23.8422
irn,1976,21.43251
irn,1977,20.34541
irn,1978,23.3221
irn,1979,19.76145
irn,1980,21.02873
irn,1981,21.45147
irn,1982,18.48456
irn,1983,16.23611
irn,1984,15.11264
irn,1985,15.90489
irn,1986,15.24499
irn,1987,14.35019
irn,1988,15.03398
irn,1989,11.98083
irn,1990,10.84637
irn,1991,10.27626
irn,1992,9.71464
irn,1993,14.23091
irn,1994,14.35352
irn,1995,14.25148
irn,1996,12.36813
irn,1997,11.59273
irn,1998,13.04911
irn,1999,11.8163
irn,2000,12.93211
irn,2001,12.87156
irn,2002,11.71711
irn,2003,11.41952
irn,2004,11.2363
irn,2005,12.07624
irn,2006,12.46592
irn,2007,9.4771
irn,2008,10.05271
irn,2009,11.18232
irn,2010,10.80454
irn,2011,9.62259
irn,2012,9.45854
irn,2013,9.23695
irn,2014,10.27615
irn,2015,12.69527
irn,2016,13.32235
irn,2017,13.42938
irn,2018,12.24873
irn,2019,11.60836
irn,2020,10.76924
irq,1970,23.5259
irq,1971,23.55826
irq,1972,25.40343
irq,1973,27.3534
irq,1974,23.01744
irq,1975,21.21128
irq,1976,22.06943
irq,1977,18.3401
irq,1978,19.72495
irq,1979,14.74228
irq,1980,15.54275
irq,1981,30.37129
irq,1982,35.142
irq,1983,43.38246
irq,1984,34.28723
irq,1985,29.52211
irq,1986,35.8504
irq,1987,32.2375
irq,1988,32.21457
irq,1989,29.35187
irq,1990,10.98227
irq,1991,16.56781
irq,1992,7.55062
irq,1993,4.90345
irq,1994,2.57697
irq,1995,2.33169
irq,1996,2.44204
irq,1997,8.52411
irq,1998,17.63769
irq,1999,11.25869
irq,2000,11.83872
irq,2001,15.70629
irq,2002,19.3062
irq,2003,12.2748
irq,2004,25.56374
irq,2005,19.96827
irq,2006,15.67609
irq,2007,18.72624
irq,2008,16.64639
irq,2009,21.06329
irq,2010,18.91884
irq,2011,19.67304
irq,2012,16.58317
irq,2013,17.45538
irq,2014,18.00264
irq,2015,18.6661
irq,2016,18.38923
irq,2017,16.30525
irq,2018,15.87949
irq,2019,19.19534
isl,1970,13.26645
isl,1971,13.71026
isl,1972,15.20665
isl,1973,14.72229
isl,1974,16.3726
isl,1975,16.75479
isl,1976,15.96771
isl,1977,16.08413
isl,1978,17.05375
isl,1979,17.60802
isl,1980,16.97807
isl,1981,17.28267
isl,1982,18.17614
isl,1983,18.25445
isl,1984,16.77214
isl,1985,17.67687
isl,1986,18.09791
isl,1987,18.90705
isl,1988,19.96588
isl,1989,19.32467
isl,1990,19.18713
isl,1991,19.80861
isl,1992,20.4076
isl,1993,20.88836
isl,1994,20.77186
isl,1995,21.24488
isl,1996,21.15808
isl,1997,20.7903
isl,1998,21.26024
isl,1999,22.09062
isl,2000,22.71707
isl,2001,22.95211
isl,2002,24.51835
isl,2003,25.25475
isl,2004,24.29647
isl,2005,24.4558
isl,2006,24.30658
isl,2007,23.8047
isl,2008,24.26164
isl,2009,25.3038
isl,2010,24.82104
isl,2011,24.87559
isl,2012,24.75617
isl,2013,24.35011
isl,2014,24.12391
isl,2015,23.42735
isl,2016,23.00975
isl,2017,23.67726
isl,2018,24.1371
isl,2019,24.4139
isl,2020,27.84383
isr,1995,26.35773
isr,1996,26.82066
isr,1997,26.46785
isr,1998,25.96235
isr,1999,25.49715
isr,2000,24.25098
isr,2001,25.45908
isr,2002,26.81108
isr,2003,25.99861
isr,2004,24.62321
isr,2005,24.1797
isr,2006,23.89019
isr,2007,22.92992
isr,2008,22.85317
isr,2009,22.75272
isr,2010,22.57824
isr,2011,22.39229
isr,2012,22.65914
isr,2013,22.61382
