geo,time,en_urb_lcty_ur_zs
eri,2004,65.62653
eri,2005,63.513
eri,2006,61.90428
eri,2007,60.69006
eri,2008,59.79674
eri,2009,59.8464
eri,2010,60.04998
eri,2011,60.40747
eri,2012,60.92504
eri,2013,61.55108
eri,2014,62.22489
eri,2015,62.8936
eri,2016,63.53897
eri,2017,64.15995
eri,2018,64.73555
eri,2019,65.23341
eri,2020,65.67265
eri,2021,66.02652
esp,1960,14.32552
esp,1961,14.48426
esp,1962,14.60015
esp,1963,14.72941
esp,1964,14.84888
esp,1965,14.96109
esp,1966,15.08974
esp,1967,15.19419
esp,1968,15.32993
esp,1969,15.5535
esp,1970,15.76709
esp,1971,15.83297
esp,1972,15.77775
esp,1973,15.72578
esp,1974,15.67924
esp,1975,15.63791
esp,1976,15.60411
esp,1977,15.57729
esp,1978,15.56426
esp,1979,15.56709
esp,1980,15.58548
esp,1981,15.5689
esp,1982,15.46778
esp,1983,15.3853
esp,1984,15.31469
esp,1985,15.25292
esp,1986,15.20126
esp,1987,15.15631
esp,1988,15.11924
esp,1989,15.09082
esp,1990,15.07113
esp,1991,15.09241
esp,1992,15.20614
esp,1993,15.31577
esp,1994,15.43304
esp,1995,15.55663
esp,1996,15.68542
esp,1997,15.8145
esp,1998,15.94579
esp,1999,16.07957
esp,2000,16.20801
esp,2001,16.29659
esp,2002,16.25628
esp,2003,16.14598
esp,2004,16.05043
esp,2005,15.96135
esp,2006,15.87349
esp,2007,15.76111
esp,2008,15.69047
esp,2009,15.73129
esp,2010,15.84031
esp,2011,15.9672
esp,2012,16.14278
esp,2013,16.38356
esp,2014,16.62288
esp,2015,16.82791
esp,2016,17.00762
esp,2017,17.16318
esp,2018,17.28491
esp,2019,17.27237
esp,2020,17.28967
esp,2021,17.38132
est,1960,42.50653
est,1961,42.44661
est,1962,42.30025
est,1963,42.14869
est,1964,41.98379
est,1965,41.86165
est,1966,41.86714
est,1967,42.00518
est,1968,42.09531
est,1969,42.14214
est,1970,42.15236
est,1971,42.07887
est,1972,42.05672
est,1973,42.10797
est,1974,42.20545
est,1975,42.34203
est,1976,42.51539
est,1977,42.68363
est,1978,42.88
est,1979,43.07475
est,1980,43.17556
est,1981,43.2325
est,1982,43.2846
est,1983,43.35205
est,1984,43.43587
est,1985,43.51356
est,1986,43.55971
est,1987,43.59133
est,1988,43.69287
est,1989,43.37568
est,1990,42.62278
est,1991,42.12275
est,1992,42.18225
est,1993,42.5625
est,1994,42.75921
est,1995,42.80571
est,1996,42.71996
est,1997,42.66997
est,1998,42.54393
est,1999,41.88952
est,2000,41.30019
est,2001,41.57595
est,2002,41.85212
est,2003,42.12845
est,2004,42.394
est,2005,42.65065
est,2006,42.91704
est,2007,43.12764
est,2008,43.2579
est,2009,43.35611
est,2010,43.47067
est,2011,43.61867
est,2012,44.09252
est,2013,44.87629
est,2014,45.63302
est,2015,46.25095
est,2016,46.89557
est,2017,47.49869
est,2018,47.99446
est,2019,48.16826
est,2020,48.37747
est,2021,48.77935
eth,1960,36.43368
eth,1961,35.41635
eth,1962,34.40358
eth,1963,33.40806
eth,1964,32.43172
eth,1965,31.48172
eth,1966,30.56712
eth,1967,29.68895
eth,1968,29.78582
eth,1969,29.85373
eth,1970,29.88362
eth,1971,29.86651
eth,1972,29.81519
eth,1973,29.7871
eth,1974,29.85362
eth,1975,30.04813
eth,1976,30.39351
eth,1977,30.85532
eth,1978,31.361
eth,1979,31.80619
eth,1980,32.12552
eth,1981,32.2839
eth,1982,32.31821
eth,1983,32.26033
eth,1984,32.1196
eth,1985,31.70945
eth,1986,31.30872
eth,1987,30.90887
eth,1988,30.50338
eth,1989,30.07778
eth,1990,29.63074
eth,1991,29.16013
eth,1992,28.68594
eth,1993,28.22028
eth,1994,27.79509
eth,1995,27.18418
eth,1996,26.54141
eth,1997,25.94926
eth,1998,25.39398
eth,1999,24.8641
eth,2000,24.34761
eth,2001,23.84512
eth,2002,23.35396
eth,2003,22.87883
eth,2004,22.42014
eth,2005,21.97621
eth,2006,21.54747
eth,2007,21.15507
eth,2008,20.96984
eth,2009,20.78495
eth,2010,20.59819
eth,2011,20.41055
eth,2012,20.22347
eth,2013,20.05804
eth,2014,19.90208
eth,2015,19.75867
eth,2016,19.62858
eth,2017,19.50948
eth,2018,19.4004
eth,2019,19.3032
eth,2020,19.21989
eth,2021,19.15037
fin,1960,18.29994
fin,1961,18.129
fin,1962,17.95486
fin,1963,17.78299
fin,1964,17.64384
fin,1965,17.55019
fin,1966,17.45458
fin,1967,17.33575
fin,1968,17.23814
fin,1969,17.23301
fin,1970,17.28795
fin,1971,17.4016
fin,1972,17.58284
fin,1973,17.77554
fin,1974,17.98433
fin,1975,18.2155
fin,1976,18.48174
fin,1977,18.76079
fin,1978,19.04858
fin,1979,19.35227
fin,1980,19.65599
fin,1981,19.71793
fin,1982,19.63774
fin,1983,19.55771
fin,1984,19.49695
fin,1985,19.46592
fin,1986,19.72556
fin,1987,20.27826
fin,1988,20.85197
fin,1989,21.43113
fin,1990,22.01532
fin,1991,22.35019
fin,1992,22.43875
fin,1993,22.54586
fin,1994,22.66668
fin,1995,22.80083
fin,1996,22.98409
fin,1997,23.21152
fin,1998,23.44997
fin,1999,23.69955
fin,2000,23.95897
fin,2001,24.14174
fin,2002,24.24773
fin,2003,24.35522
fin,2004,24.45114
fin,2005,24.5345
fin,2006,24.61928
fin,2007,24.70527
fin,2008,24.81024
fin,2009,24.92646
fin,2010,25.0619
fin,2011,25.22794
fin,2012,25.39815
fin,2013,25.61344
fin,2014,25.88116
fin,2015,26.17371
fin,2016,26.48123
fin,2017,26.80651
fin,2018,27.16126
fin,2019,27.38945
fin,2020,27.59429
fin,2021,27.79141
fra,1960,25.68757
fra,1961,25.49337
fra,1962,25.15509
fra,1963,24.55404
fra,1964,24.00142
fra,1965,23.50906
fra,1966,23.07816
fra,1967,22.70097
fra,1968,22.43777
fra,1969,22.33562
fra,1970,22.23304
fra,1971,22.1264
fra,1972,22.02009
fra,1973,21.92034
fra,1974,21.83615
fra,1975,21.75907
fra,1976,21.6783
fra,1977,21.61455
fra,1978,21.56051
fra,1979,21.50685
fra,1980,21.44633
fra,1981,21.37716
fra,1982,21.34133
fra,1983,21.38425
fra,1984,21.42472
fra,1985,21.46427
fra,1986,21.50318
fra,1987,21.54095
fra,1988,21.58053
fra,1989,21.62463
fra,1990,21.63452
fra,1991,21.54691
fra,1992,21.47239
fra,1993,21.41199
fra,1994,21.36501
fra,1995,21.32117
fra,1996,21.27889
fra,1997,21.23721
fra,1998,21.19295
fra,1999,21.13259
fra,2000,21.06795
fra,2001,20.99462
fra,2002,20.92292
fra,2003,20.85582
fra,2004,20.78391
fra,2005,20.70951
fra,2006,20.64748
fra,2007,20.60281
fra,2008,20.57015
fra,2009,20.54593
fra,2010,20.52557
fra,2011,20.46613
fra,2012,20.40638
fra,2013,20.34022
fra,2014,20.28244
fra,2015,20.24844
fra,2016,20.23301
fra,2017,20.21223
fra,2018,20.19462
fra,2019,20.18977
fra,2020,20.19254
fra,2021,20.19201
gab,1960,33.56168
gab,1961,35.1702
gab,1962,36.47797
gab,1963,37.81997
gab,1964,39.18989
gab,1965,38.90904
gab,1966,38.59876
gab,1967,38.2689
gab,1968,38.63494
gab,1969,39.06116
gab,1970,40.5937
gab,1971,43.04076
gab,1972,45.76202
gab,1973,48.75139
gab,1974,52.0169
gab,1975,55.55607
gab,1976,59.40049
gab,1977,63.56787
gab,1978,61.89284
gab,1979,60.35104
gab,1980,58.94228
gab,1981,57.6638
gab,1982,57.39457
gab,1983,57.14313
gab,1984,56.90812
gab,1985,56.68793
gab,1986,56.48892
gab,1987,56.31672
gab,1988,56.05915
gab,1989,55.85081
gab,1990,55.7029
gab,1991,55.61378
gab,1992,55.58529
gab,1993,55.61372
gab,1994,54.8888
gab,1995,54.14948
gab,1996,53.4633
gab,1997,52.81883
gab,1998,52.22066
gab,1999,51.66783
gab,2000,51.15743
gab,2001,50.68298
gab,2002,50.23358
gab,2003,49.78173
gab,2004,49.42196
gab,2005,49.09222
gab,2006,48.71844
gab,2007,48.30626
gab,2008,47.84005
gab,2009,47.29893
gab,2010,46.68679
gab,2011,46.00405
gab,2012,45.28396
gab,2013,44.58769
gab,2014,43.99323
gab,2015,43.53984
gab,2016,43.23081
gab,2017,43.0432
gab,2018,42.95094
gab,2019,42.2564
gab,2020,41.60197
gab,2021,41.00437
gbr,1960,19.93879
gbr,1961,19.73857
gbr,1962,19.42372
gbr,1963,19.13338
gbr,1964,18.86594
gbr,1965,18.60422
gbr,1966,18.36269
gbr,1967,18.12713
gbr,1968,17.90369
gbr,1969,17.69607
gbr,1970,17.49391
gbr,1971,17.274
gbr,1972,16.99467
gbr,1973,16.74527
gbr,1974,16.52084
gbr,1975,16.31119
gbr,1976,16.10701
gbr,1977,15.90724
gbr,1978,15.70417
gbr,1979,15.49069
gbr,1980,15.2756
gbr,1981,15.13046
gbr,1982,15.16927
gbr,1983,15.19774
gbr,1984,15.20722
gbr,1985,15.20639
gbr,1986,15.20489
gbr,1987,15.20628
gbr,1988,15.20628
gbr,1989,15.2004
gbr,1990,15.1887
gbr,1991,15.25063
gbr,1992,15.30167
gbr,1993,15.35731
gbr,1994,15.41082
gbr,1995,15.46318
gbr,1996,15.51742
gbr,1997,15.5713
gbr,1998,15.62004
gbr,1999,15.66256
gbr,2000,15.7014
gbr,2001,15.7277
gbr,2002,15.69702
gbr,2003,15.66077
gbr,2004,15.60921
gbr,2005,15.54024
gbr,2006,15.46481
gbr,2007,15.53765
gbr,2008,15.61044
gbr,2009,15.68865
gbr,2010,15.76403
gbr,2011,15.84091
gbr,2012,15.90884
gbr,2013,15.98108
gbr,2014,16.04381
gbr,2015,16.09835
gbr,2016,16.15932
gbr,2017,16.234
gbr,2018,16.32156
gbr,2019,16.41306
gbr,2020,16.49776
gbr,2021,16.59294
geo,1960,45.714
geo,1961,45.49949
geo,1962,45.31782
geo,1963,45.16238
geo,1964,45.04069
geo,1965,44.96397
geo,1966,44.97095
geo,1967,45.0554
geo,1968,45.17895
geo,1969,45.29308
geo,1970,45.36578
geo,1971,45.36874
geo,1972,45.39073
geo,1973,45.4745
geo,1974,45.56936
geo,1975,45.72705
geo,1976,45.89832
geo,1977,46.09065
geo,1978,46.33331
geo,1979,46.46083
geo,1980,46.48228
geo,1981,46.51596
geo,1982,46.5395
geo,1983,46.54991
geo,1984,46.57572
geo,1985,46.5908
geo,1986,46.60415
geo,1987,46.64852
geo,1988,46.61886
geo,1989,46.58844
geo,1990,46.30601
geo,1991,45.69112
geo,1992,45.05341
geo,1993,44.42859
geo,1994,44.83645
geo,1995,46.26305
geo,1996,47.67587
geo,1997,48.92646
geo,1998,49.84327
geo,1999,50.56808
geo,2000,51.24588
geo,2001,51.73051
geo,2002,51.83929
geo,2003,51.79365
geo,2004,51.72273
geo,2005,51.6639
geo,2006,51.57343
geo,2007,51.46159
geo,2008,51.24181
geo,2009,51.3255
geo,2010,51.33026
geo,2011,51.37577
geo,2012,51.39002
geo,2013,51.18504
geo,2014,50.8061
geo,2015,50.37739
geo,2016,49.99641
geo,2017,49.63931
geo,2018,49.30699
geo,2019,49.05174
geo,2020,48.69876
geo,2021,48.55293
gha,1960,25.44569
gha,1961,25.27128
gha,1962,25.08929
gha,1963,24.92316
gha,1964,24.79945
gha,1965,24.73172
gha,1966,24.72828
gha,1967,24.77692
gha,1968,24.85311
gha,1969,24.91759
gha,1970,24.93137
gha,1971,24.85894
gha,1972,24.75475
gha,1973,24.64973
gha,1974,24.58679
gha,1975,24.58735
gha,1976,24.66029
gha,1977,24.78293
gha,1978,24.92094
gha,1979,25.02096
gha,1980,25.05166
gha,1981,25.00295
gha,1982,24.89468
gha,1983,24.74809
gha,1984,24.50568
gha,1985,24.07679
gha,1986,23.67599
gha,1987,23.29638
gha,1988,22.93346
gha,1989,22.58118
gha,1990,22.23748
gha,1991,21.90067
gha,1992,21.57603
gha,1993,21.2675
gha,1994,20.98301
gha,1995,20.7264
gha,1996,20.49715
gha,1997,20.29013
gha,1998,20.10054
gha,1999,19.92271
gha,2000,19.69818
gha,2001,19.33507
gha,2002,18.98312
gha,2003,18.63878
gha,2004,18.29924
gha,2005,17.96312
gha,2006,17.63007
gha,2007,17.30187
gha,2008,16.98347
gha,2009,16.67964
gha,2010,16.39341
gha,2011,16.23562
gha,2012,16.49645
gha,2013,16.77324
gha,2014,17.06421
gha,2015,17.36826
gha,2016,17.68562
gha,2017,18.01774
gha,2018,18.36542
gha,2019,18.58413
gha,2020,18.7882
gha,2021,18.96755
gin,1960,30.65188
gin,1961,32.67955
gin,1962,34.85048
gin,1963,37.16475
gin,1964,39.63612
gin,1965,42.25454
gin,1966,45.04686
gin,1967,48.02415
gin,1968,51.22172
gin,1969,54.65666
gin,1970,58.39034
gin,1971,62.43392
gin,1972,66.82306
gin,1973,67.79063
gin,1974,65.74937
gin,1975,63.80103
gin,1976,61.93468
gin,1977,60.14177
gin,1978,58.38734
gin,1979,56.64139
gin,1980,54.88501
gin,1981,53.12918
gin,1982,51.37338
gin,1983,50.36196
gin,1984,50.35086
gin,1985,50.24523
gin,1986,50.05088
gin,1987,49.78322
gin,1988,49.48963
gin,1989,49.21092
gin,1990,48.98154
gin,1991,48.81387
gin,1992,48.69834
gin,1993,48.61841
gin,1994,48.55503
gin,1995,48.49719
gin,1996,48.43931
gin,1997,48.11553
gin,1998,47.62043
gin,1999,47.19052
gin,2000,46.83918
gin,2001,46.56644
gin,2002,46.35901
gin,2003,46.18146
gin,2004,45.99605
gin,2005,45.77106
gin,2006,45.49942
gin,2007,45.19057
gin,2008,44.8636
gin,2009,44.53835
gin,2010,44.23144
gin,2011,43.94797
gin,2012,43.67714
gin,2013,43.39069
gin,2014,43.06332
gin,2015,42.66137
gin,2016,42.18442
gin,2017,41.64967
gin,2018,41.08126
gin,2019,40.52839
gin,2020,40.02447
gin,2021,39.58517
gmb,1960,83.71841
gmb,1961,83.61241
gmb,1962,83.54018
gmb,1963,82.73296
gmb,1964,79.24044
gmb,1965,75.81669
gmb,1966,72.4552
gmb,1967,69.18541
gmb,1968,68.99181
gmb,1969,68.79778
gmb,1970,68.63044
gmb,1971,68.49736
gmb,1972,68.39327
gmb,1973,68.31946
gmb,1974,68.29487
gmb,1975,68.23506
gmb,1976,68.1354
gmb,1977,67.98793
gmb,1978,67.84153
gmb,1979,67.74522
gmb,1980,67.72114
gmb,1981,67.79896
gmb,1982,67.95005
gmb,1983,67.985
gmb,1984,67.61283
gmb,1985,66.94196
gmb,1986,65.97618
gmb,1987,64.83138
gmb,1988,63.70016
gmb,1989,62.77926
gmb,1990,62.18056
gmb,1991,61.90582
gmb,1992,61.88964
gmb,1993,61.68597
gmb,1994,60.21793
gmb,1995,58.80737
gmb,1996,57.44493
gmb,1997,56.14079
gmb,1998,54.88257
gmb,1999,53.66196
gmb,2000,52.4721
gmb,2001,51.30469
gmb,2002,50.16483
gmb,2003,48.94776
gmb,2004,47.36671
gmb,2005,45.8714
gmb,2006,44.4619
gmb,2007,43.12513
gmb,2008,41.84771
gmb,2009,40.61572
gmb,2010,39.41961
gmb,2011,38.25879
gmb,2012,37.13458
gmb,2013,36.05058
gmb,2014,35.01065
gmb,2015,34.01615
gmb,2016,33.06671
gmb,2017,32.15904
gmb,2018,31.29257
gmb,2019,30.49812
gmb,2020,29.79965
gmb,2021,29.21826
gnb,1960,30.51375
gnb,1961,32.25791
gnb,1962,34.13747
gnb,1963,36.12746
gnb,1964,38.1995
gnb,1965,40.32004
gnb,1966,42.4875
gnb,1967,44.71345
gnb,1968,47.00514
gnb,1969,49.36672
gnb,1970,51.82196
gnb,1971,54.3524
gnb,1972,56.9773
gnb,1973,59.78136
gnb,1974,62.92868
gnb,1975,66.53161
gnb,1976,70.71472
gnb,1977,75.45349
gnb,1978,80.61792
gnb,1979,84.73623
gnb,1980,82.9252
gnb,1981,80.69903
gnb,1982,78.17876
gnb,1983,75.53579
gnb,1984,72.98109
gnb,1985,70.63723
gnb,1986,68.51
gnb,1987,66.5555
gnb,1988,64.75138
gnb,1989,63.06117
gnb,1990,61.46291
gnb,1991,59.95506
gnb,1992,59.54042
gnb,1993,59.88745
gnb,1994,60.27928
gnb,1995,60.72855
gnb,1996,61.24283
gnb,1997,61.8013
gnb,1998,62.38405
gnb,1999,62.94889
gnb,2000,63.47657
gnb,2001,63.94802
gnb,2002,64.37684
gnb,2003,64.76929
gnb,2004,65.1365
gnb,2005,65.4799
gnb,2006,65.80814
gnb,2007,66.11866
gnb,2008,66.41031
gnb,2009,66.67097
gnb,2010,66.89934
gnb,2011,67.10164
gnb,2012,67.28402
gnb,2013,67.46346
gnb,2014,67.65572
gnb,2015,67.87284
gnb,2016,68.12193
gnb,2017,68.40097
gnb,2018,68.70929
gnb,2019,68.83283
gnb,2020,68.9504
gnb,2021,69.07386
gnq,1960,23.05769
gnq,1961,22.77074
gnq,1962,22.86782
gnq,1963,22.94059
gnq,1964,22.94692
gnq,1965,22.87092
gnq,1966,22.68205
gnq,1967,22.42659
gnq,1968,22.24093
gnq,1969,22.29134
gnq,1970,22.68478
gnq,1971,23.4816
gnq,1972,24.66873
gnq,1973,26.17432
gnq,1974,27.82767
gnq,1975,29.42225
gnq,1976,30.89037
gnq,1977,32.1885
gnq,1978,33.09524
gnq,1979,33.3611
gnq,1980,32.87062
gnq,1981,31.62408
gnq,1982,29.89207
gnq,1983,28.0946
gnq,1984,27.00976
gnq,1985,26.32133
gnq,1986,26.00486
gnq,1987,25.95608
gnq,1988,26.08209
gnq,1989,26.26425
gnq,1990,26.42416
gnq,1991,26.55348
gnq,1992,26.67733
gnq,1993,26.78449
gnq,1994,26.87394
gnq,1995,28.53933
gnq,1996,30.31675
gnq,1997,32.18654
gnq,1998,34.18065
gnq,1999,36.32136
gnq,2000,38.63757
gnq,2001,41.13664
gnq,2002,40.60537
gnq,2003,40.07991
gnq,2004,39.56757
gnq,2005,39.05452
gnq,2006,38.5509
gnq,2007,38.07091
gnq,2008,37.63388
gnq,2009,37.25064
gnq,2010,36.93968
gnq,2011,36.70018
gnq,2012,36.53436
gnq,2013,36.92471
gnq,2014,37.37195
gnq,2015,37.87913
gnq,2016,38.45209
gnq,2017,39.09407
gnq,2018,39.8057
gnq,2019,40.15022
gnq,2020,40.49116
gnq,2021,40.78482
grc,1960,38.91668
grc,1961,39.42903
grc,1962,39.82788
grc,1963,40.33448
grc,1964,40.86552
grc,1965,41.37033
grc,1966,41.78321
grc,1967,42.18047
grc,1968,42.66558
grc,1969,43.29058
grc,1970,43.99951
grc,1971,44.51833
grc,1972,44.66309
grc,1973,44.90008
grc,1974,45.18217
grc,1975,45.21261
grc,1976,44.97138
grc,1977,44.84855
grc,1978,44.73268
grc,1979,44.6442
grc,1980,44.67968
grc,1981,44.6285
grc,1982,44.29771
grc,1983,43.98499
grc,1984,43.71203
grc,1985,43.4899
grc,1986,43.2942
grc,1987,43.09815
grc,1988,42.89164
grc,1989,42.61914
grc,1990,42.123
grc,1991,41.61138
grc,1992,41.37618
grc,1993,41.21491
grc,1994,41.09113
grc,1995,40.98098
grc,1996,40.88287
grc,1997,40.7638
grc,1998,40.62007
grc,1999,40.5467
grc,2000,40.46342
grc,2001,40.24286
grc,2002,39.85893
grc,2003,39.53245
grc,2004,39.20733
grc,2005,38.87077
grc,2006,38.5374
grc,2007,38.22678
grc,2008,37.91701
grc,2009,37.61412
grc,2010,37.36651
grc,2011,37.22571
grc,2012,37.23318
grc,2013,37.31209
grc,2014,37.37181
grc,2015,37.43109
grc,2016,37.40165
grc,2017,37.29341
grc,2018,37.18945
grc,2019,37.05688
grc,2020,36.96804
grc,2021,37.02307
gtm,1960,47.06879
gtm,1961,47.14014
gtm,1962,47.22139
gtm,1963,47.32017
gtm,1964,47.39523
gtm,1965,47.29862
gtm,1966,47.22737
gtm,1967,47.18694
gtm,1968,47.18572
gtm,1969,47.21956
gtm,1970,47.29826
gtm,1971,47.41206
gtm,1972,47.56105
gtm,1973,47.50815
gtm,1974,46.87202
gtm,1975,46.26261
gtm,1976,45.6715
gtm,1977,45.0828
gtm,1978,44.48341
gtm,1979,43.85397
gtm,1980,43.19089
gtm,1981,42.5571
gtm,1982,42.0606
gtm,1983,41.55238
gtm,1984,41.04343
gtm,1985,40.53498
gtm,1986,40.03208
gtm,1987,39.5349
gtm,1988,39.04589
gtm,1989,38.56726
gtm,1990,38.10578
gtm,1991,37.66911
gtm,1992,37.26415
gtm,1993,36.89074
gtm,1994,36.63879
gtm,1995,36.76418
gtm,1996,36.91167
gtm,1997,37.07565
gtm,1998,37.24119
gtm,1999,37.40678
gtm,2000,37.552
gtm,2001,37.70888
gtm,2002,37.90908
gtm,2003,37.96698
gtm,2004,37.9215
gtm,2005,37.89419
gtm,2006,37.88908
gtm,2007,37.90372
gtm,2008,37.93886
gtm,2009,37.50301
gtm,2010,37.08923
gtm,2011,36.68843
gtm,2012,36.3085
gtm,2013,35.93107
gtm,2014,35.56113
gtm,2015,35.19977
gtm,2016,34.84832
gtm,2017,34.5024
gtm,2018,34.16226
gtm,2019,33.85141
gtm,2020,33.58447
gtm,2021,33.25353
hkg,1960,99.66128
hkg,1961,99.80834
hkg,1962,98.33953
hkg,1963,97.40565
hkg,1964,97.32792
hkg,1965,96.97875
hkg,1966,98.30525
hkg,1967,97.99177
hkg,1968,98.0014
hkg,1969,98.40097
hkg,1970,97.83047
hkg,1971,97.34285
hkg,1972,96.96136
hkg,1973,95.76659
hkg,1974,94.5475
hkg,1975,94.94369
hkg,1976,96.42682
hkg,1977,98.10547
hkg,1978,99.5432
hkg,1979,97.15268
hkg,1980,97.0845
hkg,1981,96.85752
hkg,1982,97.02579
hkg,1983,96.98466
hkg,1984,97.41142
hkg,1985,97.82678
hkg,1986,98.18817
hkg,1987,98.85097
hkg,1988,99.68189
hkg,1989,100
hkg,1990,100
hkg,1991,100
hkg,1992,100
hkg,1993,100
hkg,1994,100
hkg,1995,99.74011
hkg,1996,96.99029
hkg,1997,97.95309
hkg,1998,98.93235
hkg,1999,99.59228
hkg,2000,99.9798
hkg,2001,100
hkg,2002,100
hkg,2003,100
hkg,2004,100
hkg,2005,100
hkg,2006,100
hkg,2007,99.74115
hkg,2008,99.74881
hkg,2009,100
hkg,2010,100
hkg,2011,99.91819
hkg,2012,99.38881
hkg,2013,99.57753
hkg,2014,99.51674
hkg,2015,99.37461
hkg,2016,99.53988
hkg,2017,99.6372
hkg,2018,99.70322
hkg,2019,99.77857
hkg,2020,100
hkg,2021,100
hnd,1960,27.63618
hnd,1961,27.74139
hnd,1962,27.82259
hnd,1963,27.90834
hnd,1964,27.99281
hnd,1965,28.07218
hnd,1966,28.1469
hnd,1967,28.2192
hnd,1968,28.2918
hnd,1969,28.36564
hnd,1970,28.44656
hnd,1971,28.53412
hnd,1972,28.62866
hnd,1973,28.72346
hnd,1974,28.79708
hnd,1975,28.81742
hnd,1976,28.83555
hnd,1977,28.84782
hnd,1978,28.86215
hnd,1979,28.88012
hnd,1980,28.90722
hnd,1981,28.93814
hnd,1982,28.97887
hnd,1983,29.02869
hnd,1984,29.08994
hnd,1985,29.15986
hnd,1986,29.24257
hnd,1987,29.33612
hnd,1988,29.35471
hnd,1989,28.94399
hnd,1990,28.54864
hnd,1991,28.16927
hnd,1992,27.80587
hnd,1993,27.45176
hnd,1994,27.10237
hnd,1995,26.75486
hnd,1996,26.41065
hnd,1997,26.0706
hnd,1998,25.74347
hnd,1999,25.43456
hnd,2000,25.14969
hnd,2001,24.88721
hnd,2002,24.71562
hnd,2003,24.57298
hnd,2004,24.45211
hnd,2005,24.35149
hnd,2006,24.27165
hnd,2007,24.21258
hnd,2008,24.17596
hnd,2009,24.16124
hnd,2010,24.17077
hnd,2011,24.20481
hnd,2012,24.26126
hnd,2013,24.33509
hnd,2014,24.42387
hnd,2015,24.52557
hnd,2016,24.63827
hnd,2017,24.76289
hnd,2018,24.89986
hnd,2019,24.93875
hnd,2020,24.98318
hnd,2021,25.02612
hrv,1960,34.41979
hrv,1961,34.08487
hrv,1962,33.72832
hrv,1963,33.3938
hrv,1964,33.09353
hrv,1965,32.80515
hrv,1966,32.52211
hrv,1967,32.27097
hrv,1968,32.04595
hrv,1969,31.84673
hrv,1970,31.70107
hrv,1971,31.55256
hrv,1972,31.31943
hrv,1973,31.09256
hrv,1974,30.86788
hrv,1975,30.64456
hrv,1976,30.41303
hrv,1977,30.19077
hrv,1978,29.99094
hrv,1979,29.84911
hrv,1980,29.77007
hrv,1981,29.66685
hrv,1982,29.53613
hrv,1983,29.40009
hrv,1984,29.27967
hrv,1985,29.16687
hrv,1986,29.06369
hrv,1987,28.97336
hrv,1988,28.90212
hrv,1989,28.85393
hrv,1990,28.81883
hrv,1991,29.33329
hrv,1992,29.85995
hrv,1993,29.5047
hrv,1994,28.9863
hrv,1995,28.99563
hrv,1996,29.20427
hrv,1997,29.15639
hrv,1998,28.98573
hrv,1999,28.92309
hrv,2000,29.02145
hrv,2001,29.98742
hrv,2002,29.86078
hrv,2003,29.74349
hrv,2004,29.62761
hrv,2005,29.48278
hrv,2006,29.36979
hrv,2007,29.27079
hrv,2008,29.16949
hrv,2009,29.09593
hrv,2010,29.05819
hrv,2011,29.05563
hrv,2012,29.03294
hrv,2013,28.99441
hrv,2014,28.98478
hrv,2015,29.08884
hrv,2016,29.14883
hrv,2017,29.34828
hrv,2018,29.45083
hrv,2019,29.44665
hrv,2020,29.39944
hrv,2021,29.39133
hti,1960,41.05409
hti,1961,41.80748
hti,1962,42.58237
hti,1963,43.37979
hti,1964,44.20021
hti,1965,45.04164
hti,1966,45.90624
hti,1967,46.79734
hti,1968,47.72473
hti,1969,48.69447
hti,1970,49.7246
hti,1971,50.81622
hti,1972,51.92876
hti,1973,53.05833
hti,1974,54.18907
hti,1975,55.29728
hti,1976,56.38185
hti,1977,57.4345
hti,1978,58.46569
hti,1979,59.4669
hti,1980,60.43937
hti,1981,61.37658
hti,1982,62.29328
hti,1983,61.5901
hti,1984,60.6331
hti,1985,59.75522
hti,1986,58.96451
hti,1987,58.25457
hti,1988,57.61774
hti,1989,57.04496
hti,1990,56.52955
hti,1991,56.07192
hti,1992,55.6723
hti,1993,55.93655
hti,1994,56.22985
hti,1995,56.54955
hti,1996,56.89662
hti,1997,56.34768
hti,1998,55.82911
hti,1999,55.33679
hti,2000,56.20325
hti,2001,55.50802
hti,2002,54.89997
hti,2003,54.37677
hti,2004,54.80502
hti,2005,55.36341
hti,2006,55.95742
hti,2007,56.5887
hti,2008,57.25964
hti,2009,57.97014
hti,2010,45.28705
hti,2011,44.86047
hti,2012,44.46763
hti,2013,44.10743
hti,2014,43.78085
hti,2015,43.48936
hti,2016,43.24279
hti,2017,43.04249
hti,2018,42.88345
hti,2019,42.72727
hti,2020,42.60792
hti,2021,42.51009
hun,1960,32.44493
hun,1961,32.2879
hun,1962,32.17631
hun,1963,32.08695
hun,1964,31.98272
hun,1965,31.89376
hun,1966,31.79911
hun,1967,31.68473
hun,1968,31.56977
hun,1969,31.44638
hun,1970,31.31401
hun,1971,31.1896
hun,1972,31.06428
hun,1973,30.93452
hun,1974,30.7693
hun,1975,30.56355
hun,1976,30.37327
hun,1977,30.21233
hun,1978,30.09072
hun,1979,30.0206
hun,1980,29.92046
hun,1981,29.772
hun,1982,29.6439
hun,1983,29.54355
hun,1984,29.45835
hun,1985,29.36891
hun,1986,29.27701
hun,1987,29.18481
hun,1988,29.08882
hun,1989,29.26653
hun,1990,29.35872
hun,1991,29.07972
hun,1992,28.81309
hun,1993,28.57132
hun,1994,28.33772
hun,1995,28.10678
hun,1996,27.88646
hun,1997,27.67749
hun,1998,27.47833
hun,1999,27.2945
hun,2000,27.10523
