geo,time,bx_grt_exta_cd_wd
lbn,1972,6600000
lbn,1973,7100000
lbn,1974,134740000
lbn,1975,8680000
lbn,1976,32180000
lbn,1977,125670000
lbn,1978,212410000
lbn,1979,92110000
lbn,1980,259820000
lbn,1981,382920000
lbn,1982,149920000
lbn,1983,63400000
lbn,1984,28000000
lbn,1985,53900000
lbn,1986,29450000
lbn,1987,57460000
lbn,1988,77030000
lbn,1989,69600000
lbn,1990,246270000
lbn,1991,105090000
lbn,1992,40940000
lbn,1993,48250000
lbn,1994,97390000
lbn,1995,49420000
lbn,1996,53370000
lbn,1997,129800000
lbn,1998,108620000
lbn,1999,82700000
lbn,2000,134650000
lbn,2001,124650000
lbn,2002,124430000
lbn,2003,115880000
lbn,2004,144200000
lbn,2005,121440000
lbn,2006,614760000
lbn,2007,496550000
lbn,2008,688990000
lbn,2009,387730000
lbn,2010,338260000
lbn,2011,340430000
lbn,2012,587600000
lbn,2013,595110000
lbn,2014,770670000
lbn,2015,994900000
lbn,2016,1117950000
lbn,2017,1109250000
lbn,2018,1205130000
lbn,2019,1458130000
lbr,1960,4090000
lbr,1961,5020000
lbr,1962,7230000
lbr,1963,9890000
lbr,1964,11610000
lbr,1965,11130000
lbr,1966,-90000
lbr,1967,1380000
lbr,1968,1290000
lbr,1969,1350000
lbr,1970,1200000
lbr,1971,350000
lbr,1972,1380000
lbr,1973,1500000
lbr,1974,570000
lbr,1975,2470000
lbr,1976,5320000
lbr,1977,2980000
lbr,1978,10030000
lbr,1979,17110000
lbr,1980,22880000
lbr,1981,45010000
lbr,1982,46320000
lbr,1983,37000000
lbr,1984,59740000
lbr,1985,33810000
lbr,1986,28770000
lbr,1987,19270000
lbr,1988,22840000
lbr,1989,29250000
lbr,1990,62700000
lbr,1991,147190000
lbr,1992,96830000
lbr,1993,101320000
lbr,1994,54340000
lbr,1995,108290000
lbr,1996,94780000
lbr,1997,68890000
lbr,1998,60040000
lbr,1999,82310000
lbr,2000,46960000
lbr,2001,32130000
lbr,2002,55310000
lbr,2003,98970000
lbr,2004,197490000
lbr,2005,171590000
lbr,2006,207340000
lbr,2007,1152410000
lbr,2008,1246480000
lbr,2009,488190000
lbr,2010,1626020000
lbr,2011,937650000
lbr,2012,489540000
lbr,2013,437620000
lbr,2014,577350000
lbr,2015,798370000
lbr,2016,607330000
lbr,2017,486650000
lbr,2018,438630000
lbr,2019,418690000
lby,1960,42140000
lby,1961,35520000
lby,1962,30000000
lby,1963,25590000
lby,1964,19170000
lby,1965,6880000
lby,1966,0
lby,1967,-20000
lby,1968,2520000
lby,1969,1320000
lby,1970,270000
lby,1971,0
lby,1972,3040000
lby,1973,10430000
lby,1974,9450000
lby,1975,0
lby,1976,5810000
lby,1977,4620000
lby,1978,3360000
lby,1979,1040000
lby,1980,6740000
lby,1981,10000
lby,1982,10000
lby,1983,60000
lby,1984,50000
lby,1985,940000
lby,1986,50000
lby,1987,0
lby,1988,60000
lby,1989,-80000
lby,1990,60000
lby,1991,3970000
lby,1992,610000
lby,1993,280000
lby,1994,1650000
lby,1995,1210000
lby,1996,1680000
lby,1997,1640000
lby,1998,1590000
lby,1999,1570000
lby,2000,9900000
lby,2001,2980000
lby,2002,2570000
lby,2003,1980000
lby,2004,2250000
lby,2005,13240000
lby,2006,2390000
lby,2007,9860000
lby,2008,49030000
lby,2009,29440000
lby,2010,10220000
lby,2011,615300000
lby,2012,95500000
lby,2013,69630000
lby,2014,140070000
lby,2015,135770000
lby,2016,152830000
lby,2017,270000000
lby,2018,269060000
lby,2019,269780000
lca,1974,4000000
lca,1975,5180000
lca,1976,3430000
lca,1977,2230000
lca,1978,1040000
lca,1979,1550000
lca,1980,5940000
lca,1981,6370000
lca,1982,3600000
lca,1983,3130000
lca,1984,3660000
lca,1985,930000
lca,1986,2500000
lca,1987,5990000
lca,1988,8300000
lca,1989,6570000
lca,1990,3410000
lca,1991,8170000
lca,1992,5640000
lca,1993,14920000
lca,1994,18560000
lca,1995,42810000
lca,1996,28320000
lca,1997,5010000
lca,1998,14370000
lca,1999,20670000
lca,2000,10410000
lca,2001,18150000
lca,2002,15160000
lca,2003,12260000
lca,2004,2950000
lca,2005,5120000
lca,2006,4420000
lca,2007,9040000
lca,2008,15370000
lca,2009,20360000
lca,2010,23930000
lca,2011,24910000
lca,2012,23330000
lca,2013,14900000
lca,2014,9360000
lca,2015,10490000
lca,2016,21270000
lca,2017,11980000
lca,2018,5090000
lca,2019,28300000
lka,1960,10530000
lka,1961,11990000
lka,1962,10780000
lka,1963,6270000
lka,1964,6020000
lka,1965,8890000
lka,1966,10430000
lka,1967,8530000
lka,1968,7390000
lka,1969,8070000
lka,1970,15400000
lka,1971,16210000
lka,1972,8640000
lka,1973,18390000
lka,1974,23810000
lka,1975,55790000
lka,1976,58560000
lka,1977,70630000
lka,1978,83050000
lka,1979,116040000
lka,1980,160360000
lka,1981,177710000
lka,1982,170590000
lka,1983,183510000
lka,1984,179690000
lka,1985,150160000
lka,1986,173200000
lka,1987,191050000
lka,1988,193530000
lka,1989,192000000
lka,1990,215950000
lka,1991,167910000
lka,1992,138980000
lka,1993,196670000
lka,1994,156680000
lka,1995,171700000
lka,1996,142870000
lka,1997,114840000
lka,1998,117680000
lka,1999,113620000
lka,2000,111750000
lka,2001,102970000
lka,2002,119160000
lka,2003,138100000
lka,2004,193310000
lka,2005,635100000
lka,2006,374410000
lka,2007,426340000
lka,2008,504800000
lka,2009,462480000
lka,2010,328090000
lka,2011,301430000
lka,2012,241660000
lka,2013,246080000
lka,2014,215290000
lka,2015,199590000
lka,2016,161170000
lka,2017,187570000
lka,2018,193170000
lka,2019,169470000
lso,1960,1510000
lso,1961,3710000
lso,1962,5350000
lso,1963,5250000
lso,1964,5410000
lso,1965,9240000
lso,1966,10100000
lso,1967,10280000
lso,1968,10950000
lso,1969,11020000
lso,1970,7290000
lso,1971,13590000
lso,1972,12120000
lso,1973,9280000
lso,1974,12990000
lso,1975,16950000
lso,1976,15690000
lso,1977,18570000
lso,1978,28420000
lso,1979,35700000
lso,1980,52030000
lso,1981,56890000
lso,1982,38470000
lso,1983,53420000
lso,1984,52450000
lso,1985,44790000
lso,1986,40920000
lso,1987,47130000
lso,1988,41200000
lso,1989,48000000
lso,1990,59900000
lso,1991,54680000
lso,1992,65760000
lso,1993,68750000
lso,1994,46420000
lso,1995,58730000
lso,1996,44870000
lso,1997,38880000
lso,1998,33790000
lso,1999,23300000
lso,2000,28070000
lso,2001,31020000
lso,2002,43380000
lso,2003,52120000
lso,2004,64950000
lso,2005,49880000
lso,2006,43890000
lso,2007,96390000
lso,2008,120120000
lso,2009,111420000
lso,2010,216280000
lso,2011,246870000
lso,2012,225680000
lso,2013,304340000
lso,2014,85240000
lso,2015,69890000
lso,2016,104880000
lso,2017,126880000
lso,2018,134820000
lso,2019,120790000
ltu,1991,1900000
ltu,1992,68320000
ltu,1993,19360000
ltu,1994,27150000
ltu,1995,18020000
ltu,1996,43100000
ltu,1997,64190000
ltu,1998,86480000
ltu,1999,82570000
ltu,2000,66110000
ltu,2001,93620000
ltu,2002,114090000
ltu,2003,352730000
ltu,2004,236800000
lva,1991,1740000
lva,1992,53210000
lva,1993,18550000
lva,1994,21370000
lva,1995,23790000
lva,1996,41100000
lva,1997,49840000
lva,1998,71110000
lva,1999,69900000
lva,2000,67370000
lva,2001,79340000
lva,2002,65550000
lva,2003,98440000
lva,2004,148120000
mac,1960,1070000
mac,1961,100000
mac,1963,1000000
mac,1964,0
mac,1966,340000
mac,1967,140000
mac,1968,170000
mac,1969,0
mac,1970,0
mac,1971,0
mac,1972,0
mac,1973,0
mac,1974,0
mac,1975,0
mac,1979,0
mac,1980,50000
mac,1981,0
mac,1982,0
mac,1983,0
mac,1984,0
mac,1985,10000
mac,1986,0
mac,1987,0
mac,1988,0
mac,1989,0
mac,1990,0
mac,1991,0
mac,1992,0
mac,1993,0
mac,1994,30000
mac,1995,10000
mac,1996,130000
mac,1997,130000
mac,1998,350000
mac,1999,0
mac,2000,490000
mac,2001,170000
mac,2002,630000
mac,2003,10000
mac,2004,0
mar,1960,45040000
mar,1961,81540000
mar,1962,47900000
mar,1963,67320000
mar,1964,57510000
mar,1965,71650000
mar,1966,37990000
mar,1967,26940000
mar,1968,25230000
mar,1969,19360000
mar,1970,24250000
mar,1971,29980000
mar,1972,22780000
mar,1973,22740000
mar,1974,35800000
mar,1975,26040000
mar,1976,74340000
mar,1977,99030000
mar,1978,34940000
mar,1979,156620000
mar,1980,136240000
mar,1981,109830000
mar,1982,240090000
mar,1983,57290000
mar,1984,43110000
mar,1985,466930000
mar,1986,56560000
mar,1987,82000000
mar,1988,135820000
mar,1989,150690000
mar,1990,672980000
mar,1991,863660000
mar,1992,190260000
mar,1993,363610000
mar,1994,333550000
mar,1995,107860000
mar,1996,357720000
mar,1997,289400000
mar,1998,355620000
mar,1999,321600000
mar,2000,219330000
mar,2001,185540000
mar,2002,172260000
mar,2003,276470000
mar,2004,491040000
mar,2005,424300000
mar,2006,480060000
mar,2007,649070000
mar,2008,787810000
mar,2009,459050000
mar,2010,416410000
mar,2011,632250000
mar,2012,448520000
mar,2013,705800000
mar,2014,768610000
mar,2015,417020000
mar,2016,842450000
mar,2017,988680000
mar,2018,481800000
mar,2019,426650000
mda,1992,700000
mda,1993,18460000
mda,1994,32740000
mda,1995,9710000
mda,1996,10340000
mda,1997,11500000
mda,1998,19980000
mda,1999,22960000
mda,2000,37190000
mda,2001,53690000
mda,2002,32890000
mda,2003,45560000
mda,2004,41580000
mda,2005,84380000
mda,2006,79440000
mda,2007,163840000
mda,2008,194840000
mda,2009,183900000
mda,2010,242180000
mda,2011,244160000
mda,2012,226920000
mda,2013,255200000
mda,2014,363240000
mda,2015,189390000
mda,2016,174730000
mda,2017,175040000
mda,2018,131970000
mda,2019,196150000
mdg,1960,10000
mdg,1961,50000
mdg,1962,1030000
mdg,1963,1100000
mdg,1964,33750000
mdg,1965,32350000
mdg,1966,6860000
mdg,1967,28530000
mdg,1968,24140000
mdg,1969,18410000
mdg,1970,20190000
mdg,1971,20590000
mdg,1972,51930000
mdg,1973,16900000
mdg,1974,20050000
mdg,1975,33610000
mdg,1976,21640000
mdg,1977,22320000
mdg,1978,41180000
mdg,1979,32910000
mdg,1980,29850000
mdg,1981,51460000
mdg,1982,58480000
mdg,1983,50890000
mdg,1984,45540000
mdg,1985,40240000
mdg,1986,67780000
mdg,1987,66400000
mdg,1988,122580000
mdg,1989,142440000
mdg,1990,347690000
mdg,1991,259780000
mdg,1992,203080000
mdg,1993,197690000
mdg,1994,168130000
mdg,1995,164450000
mdg,1996,201860000
mdg,1997,570200000
mdg,1998,358620000
mdg,1999,184490000
mdg,2000,117510000
mdg,2001,179340000
mdg,2002,143950000
mdg,2003,318930000
mdg,2004,895310000
mdg,2005,810550000
mdg,2006,2939790000
mdg,2007,499150000
mdg,2008,402410000
mdg,2009,293070000
mdg,2010,311240000
mdg,2011,280240000
mdg,2012,236300000
mdg,2013,467110000
mdg,2014,348090000
mdg,2015,384530000
mdg,2016,365520000
mdg,2017,335050000
mdg,2018,378940000
mdg,2019,489920000
mdv,1960,20000
mdv,1961,240000
mdv,1962,450000
mdv,1963,260000
mdv,1964,250000
mdv,1965,90000
mdv,1966,370000
mdv,1967,260000
mdv,1968,250000
mdv,1969,10000
mdv,1970,60000
mdv,1971,630000
mdv,1972,220000
mdv,1973,230000
mdv,1974,60000
mdv,1975,1180000
mdv,1976,950000
mdv,1977,1230000
mdv,1978,2190000
mdv,1979,1150000
mdv,1980,1130000
mdv,1981,3410000
mdv,1982,910000
mdv,1983,2860000
mdv,1984,3360000
mdv,1985,4030000
mdv,1986,9640000
mdv,1987,9560000
mdv,1988,19220000
mdv,1989,18280000
mdv,1990,10240000
mdv,1991,10130000
mdv,1992,11180000
mdv,1993,15370000
mdv,1994,14530000
mdv,1995,22970000
mdv,1996,10100000
mdv,1997,13360000
mdv,1998,13220000
mdv,1999,17520000
mdv,2000,10020000
mdv,2001,14640000
mdv,2002,10080000
mdv,2003,6200000
mdv,2004,8830000
mdv,2005,52930000
mdv,2006,21680000
mdv,2007,20960000
mdv,2008,17600000
mdv,2009,25270000
mdv,2010,35540000
mdv,2011,29420000
mdv,2012,16660000
mdv,2013,11760000
mdv,2014,14510000
mdv,2015,18790000
mdv,2016,26440000
mdv,2017,36640000
mdv,2018,84890000
mdv,2019,56150000
mex,1960,1050000
mex,1961,3010000
mex,1962,7020000
mex,1963,11420000
mex,1964,8420000
mex,1965,7360000
mex,1966,6540000
mex,1967,5030000
mex,1968,3010000
mex,1969,1530000
mex,1970,7730000
mex,1971,9130000
mex,1972,16610000
mex,1973,9740000
mex,1974,6700000
mex,1975,7870000
mex,1976,5820000
mex,1977,9300000
mex,1978,6450000
mex,1979,26500000
mex,1980,14320000
mex,1981,13810000
mex,1982,76380000
mex,1983,46970000
mex,1984,27490000
mex,1985,77910000
mex,1986,77010000
mex,1987,75280000
mex,1988,75390000
mex,1989,36350000
mex,1990,53630000
mex,1991,44430000
mex,1992,38830000
mex,1993,59630000
mex,1994,53810000
mex,1995,38210000
mex,1996,37500000
mex,1997,32540000
mex,1998,34810000
mex,1999,31740000
mex,2000,33440000
mex,2001,45660000
mex,2002,52230000
mex,2003,47720000
mex,2004,67570000
mex,2005,121220000
mex,2006,98490000
mex,2007,126500000
mex,2008,137570000
mex,2009,133680000
mex,2010,264990000
mex,2011,437980000
mex,2012,280820000
mex,2013,298340000
mex,2014,292810000
mex,2015,319210000
mex,2016,188430000
mex,2017,250250000
mex,2018,326950000
mex,2019,234850000
mhl,1991,0
mhl,1992,3320000
mhl,1993,28220000
mhl,1994,42560000
mhl,1995,30440000
mhl,1996,64280000
mhl,1997,50740000
mhl,1998,38980000
mhl,1999,56000000
mhl,2000,44140000
mhl,2001,64990000
mhl,2002,51320000
mhl,2003,48450000
mhl,2004,45990000
mhl,2005,51890000
mhl,2006,51950000
mhl,2007,50050000
mhl,2008,50430000
mhl,2009,57670000
mhl,2010,21120000
mhl,2011,80530000
mhl,2012,79950000
mhl,2013,88160000
mhl,2014,54730000
mhl,2015,55550000
mhl,2016,11970000
mhl,2017,60370000
mhl,2018,51150000
mhl,2019,62240000
mkd,1993,3290000
mkd,1994,58070000
mkd,1995,17520000
mkd,1996,42910000
mkd,1997,34380000
mkd,1998,29070000
mkd,1999,180200000
mkd,2000,173570000
mkd,2001,158500000
mkd,2002,172040000
mkd,2003,136870000
mkd,2004,142400000
mkd,2005,111840000
mkd,2006,98590000
mkd,2007,136980000
mkd,2008,144470000
mkd,2009,139020000
mkd,2010,107340000
mkd,2011,119750000
mkd,2012,86300000
mkd,2013,98640000
mkd,2014,149510000
mkd,2015,120730000
mkd,2016,173300000
mkd,2017,158660000
mkd,2018,134030000
mkd,2019,121200000
mli,1960,0
mli,1961,2000000
mli,1962,2040000
mli,1963,2110000
mli,1964,7340000
mli,1965,8790000
mli,1966,2910000
mli,1967,8450000
mli,1968,23850000
mli,1969,14610000
mli,1970,11610000
mli,1971,16090000
mli,1972,34160000
mli,1973,48650000
mli,1974,80240000
mli,1975,100610000
mli,1976,40330000
mli,1977,48230000
mli,1978,72500000
mli,1979,146020000
mli,1980,107730000
mli,1981,119600000
mli,1982,78930000
mli,1983,79100000
mli,1984,126230000
mli,1985,157140000
mli,1986,154860000
mli,1987,171650000
mli,1988,189900000
mli,1989,195280000
mli,1990,200950000
mli,1991,208410000
mli,1992,202610000
mli,1993,176000000
mli,1994,221140000
mli,1995,208870000
mli,1996,209350000
mli,1997,211330000
mli,1998,201290000
mli,1999,189650000
mli,2000,228700000
mli,2001,224560000
mli,2002,252280000
mli,2003,343320000
mli,2004,521560000
mli,2005,492020000
mli,2006,2523970000
mli,2007,724710000
mli,2008,649870000
mli,2009,645570000
mli,2010,746630000
mli,2011,895660000
mli,2012,826680000
mli,2013,1014360000
mli,2014,946590000
mli,2015,860080000
mli,2016,884130000
mli,2017,973390000
mli,2018,1041460000
mli,2019,1122020000
mlt,1960,12880000
mlt,1961,8300000
mlt,1962,6740000
mlt,1963,9460000
mlt,1964,10490000
mlt,1965,12950000
mlt,1966,15180000
mlt,1967,13160000
mlt,1968,12600000
mlt,1969,6680000
mlt,1970,19000000
mlt,1971,16490000
mlt,1972,18630000
mlt,1973,23310000
mlt,1974,14580000
mlt,1975,22730000
mlt,1976,19550000
mlt,1977,28690000
mlt,1978,27820000
mlt,1979,44680000
mlt,1980,11090000
mlt,1981,43800000
mlt,1982,13320000
mlt,1983,13200000
mlt,1984,1350000
mlt,1985,0
mlt,1986,3150000
mlt,1987,10000
mlt,1988,90000
mlt,1989,960000
mlt,1990,3350000
mlt,1991,6230000
mlt,1992,8700000
mlt,1993,20440000
mlt,1994,23780000
mlt,1995,12470000
mlt,1996,69480000
mlt,1997,26330000
mlt,1998,26150000
mlt,1999,26760000
mlt,2000,22680000
mlt,2001,3650000
mlt,2002,11700000
mlt,2003,9050000
mlt,2004,6820000
mmr,1960,33890000
mmr,1961,19710000
mmr,1962,28470000
mmr,1963,37320000
mmr,1964,20980000
mmr,1965,16860000
mmr,1966,12970000
mmr,1967,7840000
mmr,1968,12220000
mmr,1969,17200000
mmr,1970,14560000
mmr,1971,19700000
mmr,1972,19050000
mmr,1973,15600000
mmr,1974,15500000
mmr,1975,18400000
mmr,1976,17280000
mmr,1977,26480000
mmr,1978,37940000
mmr,1979,45450000
mmr,1980,65410000
mmr,1981,49020000
mmr,1982,49620000
mmr,1983,59580000
mmr,1984,57920000
mmr,1985,59860000
mmr,1986,89970000
mmr,1987,79500000
mmr,1988,96920000
mmr,1989,50660000
mmr,1990,37180000
mmr,1991,55740000
mmr,1992,39060000
mmr,1993,43070000
mmr,1994,117280000
mmr,1995,164160000
mmr,1996,112510000
mmr,1997,73030000
mmr,1998,67330000
mmr,1999,29320000
mmr,2000,45340000
mmr,2001,63810000
mmr,2002,75450000
mmr,2003,70200000
mmr,2004,89600000
mmr,2005,106320000
mmr,2006,108290000
mmr,2007,168990000
mmr,2008,506390000
mmr,2009,321790000
mmr,2010,335630000
mmr,2011,338990000
mmr,2012,456720000
mmr,2013,4556590000
mmr,2014,1680010000
mmr,2015,939860000
mmr,2016,1012980000
mmr,2017,966310000
mmr,2018,911120000
mmr,2019,1110980000
mne,2005,50000
mne,2006,45890000
mne,2007,62940000
mne,2008,50610000
mne,2009,47950000
mne,2010,39100000
mne,2011,56620000
mne,2012,68360000
mne,2013,61840000
mne,2014,71340000
mne,2015,36590000
mne,2016,42160000
mne,2017,59060000
mne,2018,59080000
mne,2019,47690000
mng,1984,120000
mng,1985,200000
mng,1986,180000
mng,1987,800000
mng,1988,900000
mng,1989,380000
mng,1990,1300000
mng,1991,27210000
mng,1992,30850000
mng,1993,28840000
mng,1994,56940000
mng,1995,68350000
mng,1996,59890000
mng,1997,59060000
mng,1998,53820000
mng,1999,50880000
mng,2000,82890000
mng,2001,69100000
mng,2002,68930000
mng,2003,70250000
mng,2004,74870000
mng,2005,65160000
mng,2006,83100000
mng,2007,95010000
mng,2008,140140000
mng,2009,138790000
mng,2010,173060000
mng,2011,193300000
mng,2012,278530000
mng,2013,229940000
mng,2014,131380000
mng,2015,101990000
mng,2016,78090000
mng,2017,115300000
mng,2018,117390000
mng,2019,126700000
mnp,1960,5000000
mnp,1961,6000000
mnp,1962,8000000
mnp,1963,17000000
mnp,1964,11000000
mnp,1965,18160000
mnp,1966,16880000
mnp,1967,16060000
mnp,1968,26130000
mnp,1969,42000000
mnp,1970,47000000
mnp,1971,51000000
mnp,1972,55000000
mnp,1973,64200000
mnp,1974,73060000
mnp,1975,79020000
mnp,1976,87000000
mnp,1977,89010000
mnp,1978,98000000
mnp,1979,111000000
mnp,1980,107000000
mnp,1981,133360000
mnp,1982,157760000
mnp,1983,130580000
mnp,1984,181590000
mnp,1985,156160000
mnp,1986,228240000
mnp,1987,179140000
mnp,1988,140120000
mnp,1989,155250000
mnp,1990,57410000
mnp,1991,14800000
mnp,1992,3800000
mnp,1993,84940000
mnp,1994,2070000
mnp,1995,0
mnp,1996,0
mnp,1997,0
mnp,1998,0
mnp,1999,0
mnp,2000,0
moz,1961,290000
moz,1962,0
moz,1963,0
moz,1966,910000
moz,1967,0
moz,1968,10000
moz,1969,10000
moz,1970,100000
moz,1971,120000
moz,1972,40000
moz,1973,60000
moz,1974,340000
moz,1975,15430000
moz,1976,36640000
moz,1977,60320000
moz,1978,67210000
moz,1979,80980000
moz,1980,75770000
moz,1981,86520000
moz,1982,100490000
moz,1983,120600000
moz,1984,168390000
moz,1985,174140000
moz,1986,243540000
moz,1987,414450000
moz,1988,565210000
moz,1989,572800000
moz,1990,750090000
moz,1991,866080000
moz,1992,725860000
moz,1993,638050000
moz,1994,638870000
moz,1995,770660000
moz,1996,441910000
moz,1997,517730000
moz,1998,674090000
moz,1999,1325140000
moz,2000,756480000
moz,2001,692040000
moz,2002,1843780000
moz,2003,629710000
moz,2004,862320000
moz,2005,821420000
moz,2006,2940700000
moz,2007,1269240000
moz,2008,1459010000
moz,2009,1367950000
moz,2010,1432310000
moz,2011,1490560000
moz,2012,1491480000
moz,2013,1596150000
moz,2014,1425290000
moz,2015,1095370000
moz,2016,1207160000
moz,2017,1348080000
moz,2018,1348010000
moz,2019,1421020000
mrt,1960,0
mrt,1961,20000
mrt,1962,0
mrt,1963,10000
mrt,1964,9030000
mrt,1965,7470000
mrt,1966,1440000
mrt,1967,7540000
mrt,1968,2910000
mrt,1969,6020000
mrt,1970,2630000
mrt,1971,4760000
mrt,1972,6800000
mrt,1973,17810000
mrt,1974,55790000
mrt,1975,63300000
mrt,1976,125620000
mrt,1977,120850000
mrt,1978,158850000
mrt,1979,88600000
mrt,1980,61400000
mrt,1981,82960000
mrt,1982,55950000
mrt,1983,65700000
mrt,1984,78480000
mrt,1985,129740000
mrt,1986,72740000
mrt,1987,67760000
mrt,1988,86860000
mrt,1989,155530000
mrt,1990,77710000
mrt,1991,114440000
mrt,1992,106440000
mrt,1993,178930000
mrt,1994,128850000
mrt,1995,135660000
mrt,1996,174920000
mrt,1997,153680000
mrt,1998,132770000
mrt,1999,169530000
mrt,2000,136900000
mrt,2001,201220000
mrt,2002,262500000
mrt,2003,186990000
mrt,2004,220590000
mrt,2005,130200000
mrt,2006,1087500000
mrt,2007,201210000
mrt,2008,209350000
mrt,2009,112980000
mrt,2010,118230000
mrt,2011,147700000
mrt,2012,221040000
mrt,2013,196600000
mrt,2014,150600000
mrt,2015,192820000
mrt,2016,178280000
mrt,2017,126210000
mrt,2018,180910000
mrt,2019,238800000
mus,1960,540000
mus,1961,3880000
mus,1962,2990000
mus,1963,2020000
mus,1964,1760000
mus,1965,1650000
mus,1966,580000
mus,1967,2250000
mus,1968,5590000
mus,1969,2800000
mus,1970,2930000
mus,1971,4720000
mus,1972,5390000
mus,1973,5810000
mus,1974,13700000
mus,1975,12880000
mus,1976,6970000
mus,1977,7450000
mus,1978,9440000
mus,1979,6800000
mus,1980,13400000
mus,1981,25430000
mus,1982,16020000
mus,1983,14500000
mus,1984,13870000
mus,1985,13620000
mus,1986,24290000
mus,1987,17630000
mus,1988,15810000
mus,1989,20250000
mus,1990,24880000
mus,1991,15470000
mus,1992,12950000
mus,1993,16100000
mus,1994,12640000
mus,1995,24220000
mus,1996,14180000
mus,1997,13990000
mus,1998,12110000
mus,1999,12100000
mus,2000,9330000
mus,2001,11320000
mus,2002,18710000
mus,2003,12660000
mus,2004,20650000
mus,2005,16840000
mus,2006,18710000
mus,2007,28990000
mus,2008,91710000
mus,2009,95690000
mus,2010,71840000
mus,2011,95400000
mus,2012,81690000
mus,2013,48050000
mus,2014,14430000
mus,2015,38630000
mus,2016,37490000
mus,2017,18080000
mus,2018,40080000
mus,2019,41370000
mwi,1960,4170000
mwi,1961,6270000
mwi,1962,5610000
mwi,1963,14180000
mwi,1964,24360000
mwi,1965,30670000
mwi,1966,12980000
mwi,1967,12510000
mwi,1968,9960000
mwi,1969,6840000
mwi,1970,6610000
mwi,1971,12840000
mwi,1972,2580000
mwi,1973,800000
mwi,1974,1290000
mwi,1975,5380000
mwi,1976,14670000
mwi,1977,12700000
mwi,1978,68610000
mwi,1979,107750000
mwi,1980,48480000
mwi,1981,65790000
mwi,1982,48950000
mwi,1983,39260000
mwi,1984,35170000
mwi,1985,37720000
mwi,1986,59980000
mwi,1987,137970000
mwi,1988,172040000
mwi,1989,191940000
mwi,1990,227300000
mwi,1991,242580000
mwi,1992,342030000
mwi,1993,206540000
mwi,1994,235810000
mwi,1995,263400000
mwi,1996,200780000
mwi,1997,118430000
mwi,1998,213870000
mwi,1999,255000000
mwi,2000,229470000
mwi,2001,242440000
mwi,2002,234770000
mwi,2003,350490000
mwi,2004,411200000
mwi,2005,457310000
mwi,2006,2921580000
mwi,2007,828050000
mwi,2008,705560000
mwi,2009,636360000
mwi,2010,873590000
mwi,2011,685900000
mwi,2012,982290000
mwi,2013,923410000
mwi,2014,726650000
mwi,2015,823980000
mwi,2016,939270000
mwi,2017,1072520000
mwi,2018,982070000
mwi,2019,959380000
mys,1960,13600000
mys,1961,13010000
mys,1962,9660000
mys,1963,12120000
mys,1964,15660000
mys,1965,19900000
mys,1966,16000000
mys,1967,11250000
mys,1968,13720000
mys,1969,9330000
mys,1970,3890000
mys,1971,9200000
mys,1972,5500000
mys,1973,6560000
mys,1974,4630000
mys,1975,6110000
mys,1976,5790000
mys,1977,2240000
mys,1978,4650000
mys,1979,2720000
mys,1980,6190000
mys,1981,7090000
mys,1982,5170000
mys,1983,10010000
mys,1984,15490000
mys,1985,6940000
mys,1986,86450000
mys,1987,27190000
mys,1988,17760000
mys,1989,20420000
mys,1990,39650000
mys,1991,44140000
mys,1992,47690000
mys,1993,57590000
mys,1994,35120000
mys,1995,9370000
mys,1996,7440000
mys,1997,12740000
mys,1998,21000000
mys,1999,14180000
mys,2000,11950000
mys,2001,10260000
mys,2002,15100000
mys,2003,17890000
mys,2004,16780000
mys,2005,23110000
mys,2006,19090000
mys,2007,18170000
mys,2008,19990000
mys,2009,36220000
mys,2010,39260000
mys,2011,44580000
mys,2012,21390000
mys,2013,33100000
mys,2014,39730000
mys,2015,26630000
mys,2016,19360000
mys,2017,30140000
mys,2018,29830000
mys,2019,41360000
nam,1972,0
nam,1983,0
nam,1985,-420000
nam,1986,7110000
nam,1987,9260000
nam,1988,2770000
nam,1989,29910000
nam,1990,91700000
nam,1991,147760000
nam,1992,81160000
nam,1993,81610000
nam,1994,61860000
nam,1995,94650000
nam,1996,97210000
nam,1997,71560000
nam,1998,74900000
nam,1999,64730000
nam,2000,68060000
nam,2001,52620000
nam,2002,63800000
nam,2003,67350000
nam,2004,74760000
nam,2005,58950000
nam,2006,81750000
nam,2007,179260000
nam,2008,155470000
nam,2009,213720000
nam,2010,196100000
nam,2011,190550000
nam,2012,236840000
nam,2013,253580000
nam,2014,234770000
nam,2015,116180000
nam,2016,134510000
nam,2017,154050000
nam,2018,137330000
nam,2019,92950000
ncl,1966,6500000
ncl,1967,7200000
ncl,1968,7810000
ncl,1969,8750000
ncl,1970,10090000
ncl,1971,9350000
ncl,1972,11350000
ncl,1973,18760000
ncl,1974,14740000
ncl,1975,27250000
ncl,1976,19720000
ncl,1977,25520000
ncl,1978,28920000
ncl,1979,51380000
ncl,1980,45820000
ncl,1981,33690000
ncl,1982,20140000
ncl,1983,24720000
ncl,1984,17710000
ncl,1985,26760000
ncl,1986,21470000
ncl,1987,54200000
ncl,1988,131620000
ncl,1989,137820000
ncl,1990,194150000
ncl,1991,152310000
ncl,1992,205810000
ncl,1993,213410000
ncl,1994,227850000
ncl,1995,248410000
ncl,1996,245900000
ncl,1997,189530000
ncl,1998,170930000
