geo,time,ny_trf_nctr_cn
gha,2003,964854900
gha,2004,1540896900
gha,2005,1521779800
gha,2006,1640063800
gha,2007,1910879700
gha,2008,2339449500
gha,2009,2947851700
gha,2010,3322255500
gha,2011,3926775100
gha,2012,4319482600
gha,2013,3789859700
gha,2014,5895029300
gha,2015,9600451300
gha,2016,12239038400
gha,2017,12073272300
gin,1986,-7612916399.99999
gin,1987,-14604241100
gin,1988,-10265926100
gin,1989,-15850191300.0001
gin,1990,-34557556700.0001
gin,1991,66299615000
gin,1992,-51518159200
gin,1993,-60947197000
gin,1994,-60373173200
gin,1995,-65227681500
gin,1996,-42439763300
gin,1997,-36825588500
gin,1998,22439820300
gin,1999,-10544586300
gin,2000,10079145700
gin,2001,50194901400
gin,2002,9577176500
gin,2003,397516186700
gin,2004,466407109900
gin,2005,901403833900
gin,2006,-106115737500
gin,2007,-548184434200
gin,2008,85039249800
gin,2009,161796505100
gin,2010,97629510900
gin,2011,928595619500
gin,2012,925273054500
gin,2013,606857088400
gin,2014,-74770506100
gin,2015,-309268070600
gin,2016,3241569033200
gin,2017,1241386070200
gin,2018,955180225200
gin,2019,900019838200
gin,2020,1501720417400
gmb,1990,67396900
gmb,1991,101872500
gmb,1992,103931300
gmb,1993,118444400
gmb,1994,132744600
gmb,1995,144358400
gmb,1996,172435800
gmb,1997,144296200
gmb,1998,188920300
gmb,1999,203384700
gmb,2000,385593000
gmb,2001,326267800
gmb,2002,619631100
gmb,2003,678347200
gmb,2004,2360150600
gmb,2005,1795079200
gmb,2006,1890390000
gmb,2007,1612408200
gmb,2008,1460939600
gmb,2009,1712872900
gmb,2010,1541083200
gmb,2011,1554339200
gmb,2012,2544715000
gmb,2013,1267505400
gmb,2014,5144426900
gmb,2015,5269918700
gmb,2016,5037952100
gmb,2017,10388811800
gmb,2018,8575604000
gmb,2019,5580247500
gmb,2020,3462080300
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,-8586500
gnb,1983,-7059600
gnb,1984,-7882300
gnb,1985,-8330900
gnb,1986,-4699100
gnb,1987,177162500
gnb,1988,410900000
gnb,1989,700382700
gnb,1990,1380401000
gnb,1991,1478424800
gnb,1992,3219553000
gnb,1993,3409238200
gnb,1994,5345823100
gnb,1995,9163843500
gnb,1996,12844462000
gnb,1997,4494259000
gnb,1998,11032094900
gnb,1999,5849150000
gnb,2000,17726256000
gnb,2001,29390616600
gnb,2002,21309360500
gnb,2003,22791377800
gnb,2004,32482662700
gnb,2005,27635077500
gnb,2006,32264766000
gnb,2007,35688130200
gnb,2008,40684746500
gnb,2009,43993305200
gnb,2010,28738763700
gnb,2011,28011250000
gnb,2012,24045420000
gnb,2013,20064210000
gnb,2014,42566136200
gnb,2015,25471501700
gnb,2016,24748582800
gnb,2017,27786880000
gnb,2018,42100000000
gnb,2019,33100000000
gnb,2020,49200000000
gnq,1980,727331400
gnq,1981,853993000
gnq,1982,1738718000
gnq,1983,2362572000
gnq,1984,2840500000
gnq,1985,3914376000
gnq,1986,8798200000
gnq,1987,7891700000
gnq,1988,13721300000
gnq,1989,8894000000
gnq,1990,5482028600
gnq,1991,4078028300
gnq,1992,2073655300
gnq,1993,2788854300
gnq,1994,1931461300
gnq,1995,1219619100
gnq,1996,-1327000000
gnq,1997,9607000000
gnq,1998,6048000000
gnq,1999,2744000000
gnq,2000,5900000000
gnq,2001,-1523000000
gnq,2002,-7738200000
gnq,2003,-15236440000
gnq,2004,-24274328000
gnq,2005,-35159793600
grc,2006,125805000
grc,2007,-1217388000
grc,2008,-639273000
grc,2009,-1217910000
grc,2010,-1304098000
grc,2011,-1417925000
grc,2012,-677702000
grc,2013,1479844000
grc,2014,-784947000
grc,2015,-606293000
grc,2016,-556353000
grc,2017,-176707000
grc,2018,-433230000
grc,2019,451694000
grc,2020,259178000
grd,1977,15930000
grd,1978,11340000
grd,1979,43200000
grd,1980,25920000
grd,1981,28080000
grd,1982,29700000
grd,1983,29160000
grd,1984,28890000
grd,1985,27540000
grd,1986,26400000
grd,1987,40100000
grd,1988,42100000
grd,1989,44570000
grd,1990,30630000
grd,1991,30500000
grd,1992,32410000
grd,1993,36960000
grd,1994,42740000
grd,1995,46120000
grd,1996,57700000
grd,1997,58090000
grd,1998,78800000
grd,1999,50820000
grd,2000,54170000
grd,2001,58441000
grd,2002,58141000
grd,2003,98501500
grd,2004,326361000
grd,2005,222231800
grd,2006,114134200
grd,2007,70810400
grd,2008,93681100
grd,2009,106983100
grd,2010,85811700
grd,2011,65010200
grd,2012,81736500
grd,2013,49439200
grd,2014,-21989700
grd,2015,-30935800
grd,2016,-42101600
grd,2017,-8843200
grd,2018,-26095500
grd,2019,-10467800
grd,2020,37871700
grl,1979,1442000000
grl,1980,1950000000
grl,1981,2030000000
grl,1982,2310000000
grl,1983,2337000000
grl,1984,2593000000
grl,1985,2592000000
grl,1986,2556000000
grl,1987,2663000000
grl,1988,2760000000
grl,1989,2697000000
grl,1990,2941000000
grl,1991,3061000000
grl,1992,3035000000
grl,1993,2928000000
grl,1994,2925000000
grl,1995,2974000000
grl,1996,3032000000
grl,1997,3162000000
grl,1998,3191000000
grl,1999,3249000000
grl,2000,3302000000
grl,2001,3394000000
grl,2002,3475000000
gtm,1967,8100000
gtm,1968,9000000
gtm,1969,12500000
gtm,1970,17400000
gtm,1971,26300000
gtm,1972,31200000
gtm,1973,43200000
gtm,1974,56600000
gtm,1975,78300000
gtm,1976,197700000
gtm,1977,95800000
gtm,1978,115600000
gtm,1979,126600000
gtm,1980,109800000
gtm,1981,90900000
gtm,1982,62700000
gtm,1983,30600000
gtm,1984,28700000
gtm,1985,22655000
gtm,1986,164469000
gtm,1987,483250000
gtm,1988,587666000
gtm,1989,703436800
gtm,1990,1018276600
gtm,1991,1306005300
gtm,1992,2019119300
gtm,1993,2046777300
gtm,1994,2579988300
gtm,1995,2854166700
gtm,1996,3182652000
gtm,1997,3678846800
gtm,1998,4509970300
gtm,1999,5279751000
gtm,2000,6717497000
gtm,2001,7833334400
gtm,2002,15457517100
gtm,2003,19549115700
gtm,2004,24804999800
gtm,2005,27301880000
gtm,2006,32449417300
gtm,2007,37246965500
gtm,2008,38285495500
gtm,2009,37690881000
gtm,2010,40396832500
gtm,2011,40143952600
gtm,2012,44516820000
gtm,2013,44878122500
gtm,2014,48833698100
gtm,2015,54128733700
gtm,2016,60170998400
gtm,2017,65089529500
gtm,2018,74799934700
gtm,2019,85589622300
gtm,2020,91832981100
guy,1991,3242200100
guy,1992,4753800200
guy,1993,5858999800
guy,1994,6776699900
guy,1995,4544000000
guy,1996,5756400100
guy,1997,5696039900
guy,1998,6622835700
guy,1999,6941921800
guy,2000,8577499600
guy,2001,8243400200
guy,2002,7629999600
guy,2003,12691483000
guy,2004,22119801000
guy,2006,43300015500
guy,2007,69691156791.87939
guy,2008,85051898681.83
guy,2009,78301334429.02229
guy,2010,87402701297.4213
guy,2011,96563758493.53667
guy,2012,98895845900
guy,2013,81123395600
guy,2014,106081039500
guy,2015,93075765100
guy,2016,82156310200
guy,2017,70235348000
guy,2018,111031459000
guy,2019,131396872900
guy,2020,137213850000
hkg,1997,-10233000000
hkg,1998,-10354000000
hkg,1999,-9797000000
hkg,2000,-10922000000
hkg,2001,-11376000000
hkg,2002,-11823000000
hkg,2003,-11003000000
hkg,2004,-11680000000
hkg,2005,-12204000000
hkg,2006,-12501000000
hkg,2007,-14096000000
hkg,2008,-18412000000
hkg,2009,-16386000000
hkg,2010,-17580000000
hkg,2011,-19791000000
hkg,2012,-20336000000
hkg,2013,-20876000000
hkg,2014,-19786000000
hkg,2015,-22124000000
hkg,2016,-20969000000
hkg,2017,-20551000000
hkg,2018,-22813000000
hkg,2019,-21592000000
hkg,2020,-21719000000
hnd,1965,0
hnd,1966,0
hnd,1968,3400000
hnd,1969,4600000
hnd,1970,4800000
hnd,1971,4800000
hnd,1972,5400000
hnd,1973,0
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,28800000
hnd,1980,31400000
hnd,1981,35000000
hnd,1982,33000000
hnd,1983,36400000
hnd,1984,38000000
hnd,1985,42800000
hnd,1986,45000000
hnd,1987,72000000
hnd,1988,76000000
hnd,1989,86400000
hnd,1990,1225086000
hnd,1991,1065420000
hnd,1992,1216080000
hnd,1993,1434231000
hnd,1994,1794759000
hnd,1995,2531760000
hnd,1996,3276128000
hnd,1997,4102800000
hnd,1998,6600750000
hnd,1999,10574515000
hnd,2000,8069376000
hnd,2001,11189750000
hnd,2002,14057043000
hnd,2003,17390207500
hnd,2004,23295817900
hnd,2005,36002730800
hnd,2006,46622348200
hnd,2007,50827092200
hnd,2008,56209129100
hnd,2009,49845893200
hnd,2010,54449168900
hnd,2011,59356171500
hnd,2012,64118256900
hnd,2013,69310852100
hnd,2014,76350407900
hnd,2015,84279953400
hnd,2016,91402593400
hnd,2017,109114373400
hnd,2018,123809771400
hnd,2019,144461641600
hrv,1993,1498017596.03698
hrv,1994,3595757604.94804
hrv,1995,4139851825.30668
hrv,1996,5000593260.67789
hrv,1997,5567106880.41625
hrv,1998,5178614372.09206
hrv,1999,4499483441.07044
hrv,2000,8662629845.61368
hrv,2001,9666251970.33006
hrv,2002,10115131371.0186
hrv,2003,10733866952.9727
hrv,2004,10565889980.7554
hrv,2005,10283777627.2499
hrv,2006,9484693656.59841
hrv,2007,9097254570.89921
hrv,2008,9280614365.05699
hrv,2009,8797230185.70308
hrv,2010,9310828993.44197
hrv,2011,10524113129.1511
hrv,2012,9163372222.6315
hrv,2013,8615223921.13695
hrv,2014,8633732906.54713
hrv,2015,12135891380.3286
hrv,2016,13691656337.9778
hrv,2017,15381362763.2245
hrv,2018,15937069504.4813
hrv,2019,17850044522.3561
hrv,2020,21114930993.9676
hti,1980,442600000.08852
hti,1981,696700000.13934
hti,1982,558500000.1117
hti,1983,552000000.1104
hti,1984,615000000.05125
hti,1985,725200000
hti,1986,759300000
hti,1987,855300000
hti,1988,964400000
hti,1989,871400000
hti,1990,924312500
hti,1991,1118480200
hti,1992,1715270800
hti,1993,2076504200
hti,1994,612805800
hti,1995,7504960800
hti,1996,7141520700
hti,1997,7728986300
hti,1998,9302624200
hti,1999,11318262400
hti,2000,14924934000
hti,2001,17854389200
hti,2002,20409112800
hti,2003,37078492500
hti,2004,39403089900
hti,2005,50279755500
hti,2006,56405160200
hti,2007,56746307400
hti,2008,66062200700
hti,2009,66520866300
hti,2010,126848562500
hti,2011,111084727700
hti,2012,98457779900
hti,2013,98478640700
hti,2014,102243606600
hti,2015,118350432000
hti,2016,148690051200
hti,2017,189227195000
hti,2018,217234975500
hti,2019,269778591800
hti,2020,365372276600
hun,1995,18511072000
hun,1996,9611989000
hun,1997,41865122000
hun,1998,61577280000
hun,1999,92744000000
hun,2000,105620000000
hun,2001,98570000000
hun,2002,105635000000
hun,2003,107396000000
hun,2004,-84659000000
hun,2005,-78998000000
hun,2006,-165998000000
hun,2007,-213550000000
hun,2008,-216669000000
hun,2009,-108780000000
hun,2010,-132433000000
hun,2011,-204850000000
hun,2012,-281715000000
hun,2013,-210499000000
hun,2014,-277381000000
hun,2015,-389457000000
hun,2016,-554164000000
hun,2017,-388439000000
hun,2018,-155029000000
hun,2019,-245264000000
hun,2020,-298384000000
idn,2010,42091393580100
idn,2011,36927991775300
idn,2012,38432417591600
idn,2013,43708603615600
idn,2014,61934860911700
idn,2015,73755419062400
idn,2016,59361012648000
idn,2017,60216105841400
idn,2018,98169480915200
idn,2019,107931487160300
idn,2020,86494498727800
ind,1960,280000000
ind,1961,350000000
ind,1962,340000000
ind,1963,420000000
ind,1964,390000000
ind,1965,790000000
ind,1966,900000000
ind,1967,1020000000
ind,1968,1280000000
ind,1969,1250000000
ind,1970,1230000000
ind,1971,1630000000
ind,1972,1540000000
ind,1973,1920000000
ind,1974,2740000000
ind,1975,5280000000
ind,1976,7389999999.99999
ind,1977,10220000000
ind,1978,10420000000
ind,1979,16240000000
ind,1980,22570000000
ind,1981,22210000000
ind,1982,25270000000
ind,1983,27740000000
ind,1984,31010000000
ind,1985,28210000000
ind,1986,29760000000
ind,1987,34990000000
ind,1988,38410000000
ind,1989,37980000000
ind,1990,37110000000
ind,1991,93820000000
ind,1992,112260000000
ind,1993,165140000000
ind,1994,254160000000
ind,1995,221120000000
ind,1996,439680000000
ind,1997,437640000000
ind,1998,432420000000
ind,1999,531320000000
ind,2000,588110000000
ind,2001,733630000000
ind,2002,792290000000
ind,2003,991650000000
ind,2004,919710000000
ind,2005,1085650000000
ind,2006,1346080000000
ind,2007,1675010000000
ind,2008,2032090000000
ind,2009,2471130000000
ind,2010,2420010000000
ind,2011,3049020000000
ind,2012,3500810000000
ind,2013,3959180000000
ind,2014,4051540000000
ind,2015,4130827769000
ind,2016,3794380907200
ind,2017,4057402100300
ind,2018,4937395177000
ind,2019,5403640335000
ind,2020,5671358759700
irl,1995,383341000
irl,1996,196904000
irl,1997,338190000
irl,1998,-191031000
irl,1999,-286086000
irl,2000,-418981000
irl,2001,-1040325000
irl,2002,-1051049000
irl,2003,-1265702000
irl,2004,-1215589000
irl,2005,-1740861000
irl,2006,-2024955000
irl,2007,-2445671000
irl,2008,-2704446000
irl,2009,-2932725000
irl,2010,-2678205000
irl,2011,-2641836000
irl,2012,-2592690000
irl,2013,-2918040000
irl,2014,-2728610000
irl,2015,-3323980000
irl,2016,-3637713000
irl,2017,-2988880000
irl,2018,-3577065000
irl,2019,-3503946000
irl,2020,-3812112000
irn,1965,100995938500
irn,1966,111222534800
irn,1967,122782351600
irn,1968,179748422100
irn,1969,186958973700
irn,1970,206880374500
irn,1971,264855075300
irn,1972,389032969200
irn,1973,713643146500
irn,1974,1317915640400
irn,1975,1080713999700
irn,1976,1953589663300
irn,1977,2134526944700
irn,1978,1453825227700
irn,1979,1772367671800
irn,1980,1438298734900
irn,1981,1163072074700
irn,1982,2088886177600
irn,1983,2892444263400
irn,1984,2873750105300
irn,1985,2700056644200
irn,1986,2086629001600
irn,1987,3248186487800
irn,1988,2166165487700
irn,1989,4487317507300
irn,1990,8082810724500
irn,1991,14692849223400
irn,1992,20858781484200
irn,1993,35385784625700
irn,1994,47890593717100
irn,1995,70492316133100
irn,1996,108838483060400
irn,1997,114012121818600
irn,1998,102622264875700
irn,1999,171519058607800
irn,2000,234525882892300
irn,2001,272491943072400
irn,2002,426727137121900
irn,2003,555315140425500
irn,2004,694780859301200
irn,2005,883226449041500
irn,2006,1047386095847900
irn,2007,1472426371492800
irq,2005,4763244800000
irq,2006,-678093241700
irq,2007,-477362826700
irq,2008,-3503011975000
irq,2009,-2338128000000
irq,2010,-2933541000000
irq,2011,-5131620000000
irq,2012,-5961444000000
irq,2013,-5673056400000
irq,2014,-3687941400000
irq,2015,634328933300
irq,2016,1188501000000
irq,2017,1401027200000
irq,2018,1264123200000
irq,2019,364292400000
irq,2020,-358246083300
isr,1970,155000
isr,1971,204000
isr,1972,325000
isr,1973,827000
isr,1974,722000
isr,1975,1226000
isr,1976,1786000
isr,1977,1999000
isr,1978,3781000
isr,1979,6743000
isr,1980,15486000
isr,1981,31845000
isr,1982,48183000
isr,1983,161618000
isr,1984,1248437000
isr,1985,6448422000
isr,1986,7627391000
isr,1987,6546835000
isr,1988,6439337000
isr,1989,8004220000
isr,1990,10360081000
isr,1991,12681797000
isr,1992,13982525000
isr,1993,15875141000
isr,1994,17026079000
isr,1995,17462700000
isr,1996,19946200000
isr,1997,21386400000
isr,1998,23926400000
isr,1999,26380800000
isr,2000,26596200000
isr,2001,28114100000
isr,2002,31747700000
isr,2003,29173800000
isr,2004,27985700000
isr,2005,27250900000
isr,2006,32741400000
isr,2007,30115800000
isr,2008,29562936000
isr,2009,28235800000
isr,2010,30378100000
isr,2011,30694200000
isr,2012,30842400000
isr,2013,32480800000
isr,2014,35099200000
isr,2015,35104100000
isr,2016,35499600000
isr,2017,28095600000
isr,2018,28015400000
isr,2019,28069200000
isr,2020,25573600000
ita,1970,-107565000
ita,1971,-104646000
ita,1972,-92443000
ita,1973,-250925000
ita,1974,-200319000
ita,1975,-229781000
ita,1976,-150412000
ita,1977,-150536000
ita,1978,-554196000
ita,1979,112613000
ita,1980,-7282000
ita,1981,50838000
ita,1982,-59544000
ita,1983,-92598000
ita,1984,-237346000
ita,1985,-861810000
ita,1986,-1673508000
ita,1987,-1489149000
ita,1988,-2710559000
ita,1989,-5290519000
ita,1990,-3768644000
ita,1991,-6503667000
ita,1992,-7601656000
ita,1993,-9591945000
ita,1994,-7560618000
ita,1995,-5135400000
ita,1996,-7869600000
ita,1997,-7105900000
ita,1998,-9446000000
ita,1999,-9224800000
ita,2000,-9203800000
ita,2001,-10472200000
ita,2002,-10925300000
ita,2003,-10604800000
ita,2004,-13157400000
ita,2005,-14062400000
ita,2006,-16321800000
ita,2007,-17844700000
ita,2008,-18251000000
ita,2009,-18979000000
ita,2010,-19785000000
ita,2011,-19377000000
ita,2012,-19759000000
ita,2013,-18082000000
ita,2014,-16423300000
ita,2015,-14957000000
ita,2016,-16677000000
ita,2017,-15095000000
ita,2018,-17398000000
ita,2019,-17128000000
ita,2020,-19251000000
jam,1976,40636323
jam,1977,44999955
jam,1978,76457275.82
jam,1979,198537562.43
jam,1980,214839251.88
jam,1981,274873105.85
jam,1982,312599118.75
jam,1983,234761230.68
jam,1984,554471093.2
jam,1985,1401611667.4
jam,1986,933543625.32
jam,1987,1031865974.6
jam,1988,2864444067.4
jam,1989,2884876613.3
jam,1990,2089842528
jam,1991,3253112400
jam,1992,8206029100
jam,1993,9724944800
jam,1994,15216220700
jam,1995,21331264800
jam,1996,23147756600
jam,1997,22120710800
jam,1998,22953400000
jam,1999,25272868300
jam,2000,35282662600
jam,2001,42045172100
jam,2002,52623287000
jam,2003,68659673000
jam,2004,88506465300
jam,2005,98306404700
jam,2006,114957964300
jam,2007,141144855500
jam,2008,156410295700
jam,2009,163344597100
jam,2010,175265564500
jam,2011,171477709900
jam,2012,185202042700
jam,2013,216643675800
jam,2014,247999331400
jam,2015,269776391300
jam,2016,298900775400
jam,2017,304735038100
jam,2018,316006613600
jam,2019,322146671400
jam,2020,421719495700
jor,1976,256086900
jor,1977,305569400
jor,1978,245920100
jor,1979,470851700
jor,1980,441309400
jor,1981,719663000
jor,1982,692784300
jor,1983,624963900
jor,1984,656240200
jor,1985,624939600
jor,1986,565945000
jor,1987,454545000
jor,1988,509360200
jor,1989,677371700
jor,1990,694412500
jor,1991,601814100
jor,1992,793600000
jor,1993,926566300
jor,1994,926167500
jor,1995,1012000000
jor,1996,1298700000
jor,1997,1311247100
jor,1998,1205064800
jor,1999,1427618200
jor,2000,1548400000
jor,2001,1459700000
jor,2002,1605300000
jor,2003,2273000000
jor,2004,2250200000
jor,2005,1799000000
jor,2006,2021500000
jor,2007,2029600000
jor,2008,2884000000
jor,2009,2682700000
jor,2010,2713700000
jor,2011,3454700000
jor,2012,3084900000
jor,2013,4813300000
jor,2014,5160900000
jor,2015,3989300000
jor,2016,3369600000
jor,2017,3230000000
jor,2018,3592600000
jor,2019,3436000000
jor,2020,3183700000
jpn,1970,-23485924000
jpn,1971,-34218986000
jpn,1972,-58324570000
jpn,1973,-17512055000
jpn,1974,5612215000
jpn,1975,-22164365000
jpn,1976,-18465294000
jpn,1977,-50409341000
jpn,1978,-132834164000
jpn,1979,-200473452000
jpn,1980,-338911863000
jpn,1981,-353696621000
jpn,1982,-223664678000
jpn,1983,-296848187000
jpn,1984,-326408189000
jpn,1985,-363571292000
jpn,1986,-272986305000
jpn,1987,-437953149000
jpn,1988,-383924900000
jpn,1989,-331272123000
jpn,1990,-580839187000
jpn,1991,-1648465976000
jpn,1992,-249100811000
jpn,1993,-356094006000
jpn,1994,-456400000000
jpn,1995,-528500000000
jpn,1996,-985500000000
jpn,1997,-911700000000
jpn,1998,-986300000000
jpn,1999,-1354500000000
jpn,2000,-990600000000
jpn,2001,-971100000000
jpn,2002,-599100000000
jpn,2003,-752400000000
jpn,2004,-627700000000
jpn,2005,-545600000000
jpn,2006,-918600000000
jpn,2007,-1077000000000
jpn,2008,-1103600000000
jpn,2009,-1069000000000
jpn,2010,-849900000000
jpn,2011,-850100000000
jpn,2012,-839000000000
jpn,2013,-778200000000
jpn,2014,-1904700000000
jpn,2015,-1663900000000
jpn,2016,-1937500000000
jpn,2017,-1884200000000
jpn,2018,-1895600000000
jpn,2019,-995600000000
kaz,1993,162518800
kaz,1994,1932934200
kaz,1995,2931918300
kaz,1996,3930512700
kaz,1997,5612550000
kaz,1998,9553002600
kaz,1999,18681491800
kaz,2000,35391191700
kaz,2001,34981814700
kaz,2002,17443173000
kaz,2003,-24620176700
kaz,2004,-66412287000
kaz,2005,-54215040000
kaz,2006,-152252950500
kaz,2007,-270795760300
kaz,2008,-127529181900
kaz,2009,-107554593600
kaz,2010,-72100801500
kaz,2011,-38883836200
kaz,2012,-83398621300
kaz,2013,-113381892800
kaz,2014,-172113627900
kaz,2015,-288357654200
kaz,2016,-59091032000
kaz,2017,-33708503400
kaz,2018,316508865600
kaz,2019,398923030600
kaz,2020,541132165484.55798
ken,1965,0
ken,1966,0
ken,1967,69285700
ken,1968,72142900
ken,1969,76428600
ken,1970,77857200
ken,1971,75714300
ken,1972,150000100
ken,1973,133387200
ken,1974,197857200
ken,1975,99867400
ken,1976,100405700
ken,1977,259884000
ken,1978,367918500
ken,1979,929928600
ken,1980,198119100
ken,1981,892083500
ken,1982,909827600
ken,1983,843949100
ken,1984,882130700
ken,1985,1337572900
ken,1986,936222900
ken,1987,1184724000
ken,1988,1574167800
ken,1989,5496288400
ken,1990,8503541300
ken,1991,9602659700
ken,1992,9084505600
ken,1993,13970663000
ken,1994,8180973300
ken,1995,20798197600
ken,1996,25481957700
ken,1997,30314206500
ken,1998,28676918500
ken,1999,39670896600
ken,2000,65528560900
ken,2001,56456910000
ken,2002,45417232000
ken,2003,46255123500
ken,2004,79332348000
ken,2005,123531000000
ken,2006,128693000000
ken,2007,141931000000
ken,2008,161264000000
ken,2009,177853000000
ken,2010,184393000000
ken,2011,275496000000
ken,2012,237498000000
ken,2013,264905000000
ken,2014,310000337700
ken,2015,339000600000
ken,2016,328285200000
ken,2017,460460200000
ken,2018,506997500000
ken,2019,538882700000
ken,2020,527108000000
kgz,1992,7040000
kgz,1993,177452400
kgz,1994,678884500
kgz,1995,851509100
kgz,1996,1074213700
kgz,1997,1173367000
kgz,1998,1011343200
kgz,1999,2653666000
kgz,2000,4170483300
kgz,2001,2470669500
kgz,2002,5008359300
kgz,2003,6730662400
kgz,2004,13434578700
kgz,2005,20686351900
kgz,2006,30211042000
kgz,2007,38006651600
kgz,2008,53984109600
kgz,2009,51789539100
kgz,2010,63950130600
kgz,2011,84844788900
kgz,2012,96899776800
kgz,2013,108404467800
kgz,2014,116740590800
kgz,2015,104950745000
kgz,2016,133088480800
kgz,2017,162876632200
kgz,2018,166656629200
kgz,2019,158442254700
kgz,2020,173723509600
khm,1995,721229488100
khm,1996,994575105300
khm,1997,517766535700
khm,1998,997821945600
khm,1999,1372585803500
khm,2000,1596910532100
khm,2001,1543976027900
khm,2002,1803357072500
khm,2003,1621420912300
khm,2004,1665960916400
khm,2005,1755649438800
khm,2006,2579548328000
khm,2007,2406318000000
khm,2008,2466278000000
khm,2009,2352324000000
khm,2010,2677886000000
khm,2011,2354255000000
khm,2012,1663005000000
khm,2013,1530725000000
khm,2014,2395181000000
khm,2015,3441130400000
khm,2016,3693846656700
khm,2018,1859875000000
khm,2019,1983000000000
khm,2020,6744073184700
kir,1979,10644600
kir,1980,16498900
kir,1981,15835800
kir,1982,15623300
kir,1983,20501700
kir,1984,17963000
kir,1985,18692400
kir,1986,23251800
kir,1988,23100300
kir,1989,21999500
kir,1990,33499500
kir,1991,30899200
kir,1992,37300300
kir,1993,31204000
kir,1994,29402000
kir,1995,32399600
kir,1996,25929200
kir,1997,22980900
kir,1998,23832100
kir,2002,23979000
kir,2003,27235600
kir,2004,35087700
kir,2005,43515500
kir,2006,27420000
kir,2007,30775000
kir,2008,30712000
kir,2009,32847000
kir,2010,29112000
kir,2011,30059000
kir,2012,42841000
kir,2013,24668000
kir,2014,65133000
kir,2015,45443000
kir,2016,55592000
kir,2017,85874000
kir,2018,94729000
kna,1977,10260000
kna,1978,12960000
kna,1979,19980000
kna,1980,35100000
kna,1981,34290000
kna,1982,29970000
kna,1983,27810000
kna,1984,31050000
kna,1985,22860000
kna,1986,20170000
kna,1987,21250000
kna,1988,22410000
kna,1989,29670000
kna,1990,20170000
kna,1991,17350000
kna,1992,21660000
kna,1993,21540000
kna,1994,29400000
kna,1995,51780000
kna,1996,43660000
kna,1997,40730000
kna,1998,73120000
kna,1999,55340000
kna,2000,169150000
kna,2001,43370000
kna,2002,44390200
kna,2003,50200000
kna,2004,49200900
kna,2005,64499800
kna,2006,86971500
kna,2007,84265300
kna,2008,89429800
kna,2009,121917700
kna,2010,125610600
kna,2011,125807000
kna,2012,78585800
kna,2013,94502500
kna,2014,-31733100
kna,2015,-51539200
kna,2016,-34324200
kna,2017,-69757400
kna,2018,-77101900
kna,2019,-40218500
kna,2020,-53682400
kor,1960,18140000000
kor,1961,22630000000
kor,1962,23620000000
kor,1963,24789999999.9999
kor,1964,30280000000
kor,1965,34870000000
kor,1966,35400000000
kor,1967,33560000000
kor,1968,31530000000
kor,1969,32670000000
kor,1970,23900000000
kor,1971,23600000000
kor,1972,25700000000
kor,1973,29100000000
kor,1974,29400000000
kor,1975,33400000000
kor,1976,80100000000
kor,1977,110600000000
kor,1978,176100000000
kor,1979,165700000000
kor,1980,256600000000
kor,1981,364100000000
kor,1982,409000000000
kor,1983,479700000000
kor,1984,487300000000
kor,1985,710400000000
kor,1986,1125800000000
kor,1987,1382700000000
kor,1988,1468900000000
kor,1989,633900000000
kor,1990,684800000000
kor,1991,574700000000
kor,1992,744000000000
kor,1993,654100000000
kor,1994,697200000000
kor,1995,279500000000
kor,1996,-153500000000
kor,1997,883700000000
kor,1998,4341900000000.06006
kor,1999,1152000000000
kor,2000,-78600000000
kor,2001,-1237400000000
kor,2002,-1936600000000
kor,2003,-3150800000000
kor,2004,-2640300000000
kor,2005,-2411500000000
kor,2006,-3308700000000
kor,2007,-2499000000000
kor,2008,162500000000
kor,2009,-1057800000000
kor,2010,-5199400000000
kor,2011,-4051600000000
kor,2012,-4558900000000
kor,2013,-2660000000000
kor,2014,-3379900000000
kor,2015,-4244700000000
kor,2016,-5139200000000
kor,2017,-6439000000000
kor,2018,-7212300000000
kor,2019,-5896200000000
kor,2020,-2100900000000
kos,2008,873222100
kos,2009,983373000
kos,2010,982478600
kos,2011,928799000
kos,2012,1103744400
kos,2013,1174980100
kos,2014,1100330500
kos,2015,1062365500
kos,2016,1096114900
kos,2017,1160999600
kos,2018,1260035100
kos,2019,1354153400
kos,2020,1545391300
kwt,1975,-310000000
kwt,1976,-157000000
kwt,1977,-358000000
kwt,1978,-339000000
kwt,1979,-356000000
kwt,1980,-427000000
kwt,1981,-463000000
kwt,1982,-438000000
kwt,1983,-452000000
kwt,1984,-408000000
kwt,1985,-473000000
kwt,1986,-368000000
kwt,1987,-351000000
kwt,1988,-368000000
kwt,1989,-439000000
kwt,1990,-1428000000
kwt,1991,-6765000000
kwt,1992,-560000000
kwt,1993,-394000000
kwt,1994,-444000000
kwt,1995,-437300000
kwt,1996,-446000000
kwt,1997,-457000000
kwt,1998,-541000000
kwt,1999,-610000000
kwt,2000,-600000000
kwt,2001,-637000000
kwt,2002,-652000000
kwt,2003,-709000000
kwt,2004,-752000000
