geo,time,ne_imp_gnfs_cn
irl,1993,23995354000
irl,1994,28372403000
irl,1995,34269742000
irl,1996,38471058000
irl,1997,45210898000
irl,1998,59075098000
irl,1999,68118388000
irl,2000,87409336000
irl,2001,97202944000
irl,2002,99645490000
irl,2003,95630759000
irl,2004,103306494000
irl,2005,116911998000
irl,2006,131266731000
irl,2007,142993689000
irl,2008,141784758000
irl,2009,135675654000
irl,2010,144924750000
irl,2011,145142713000
irl,2012,152398577000
irl,2013,152455948000
irl,2014,179164267000
irl,2015,244886106000
irl,2016,285881996000
irl,2017,294028079000
irl,2018,307898011000
irl,2019,443544098000
irl,2020,405824369000
irn,1960,55309994094.719
irn,1961,53195527519.6694
irn,1962,48632731226.1413
irn,1963,46518264651.0916
irn,1964,66550053256.8249
irn,1965,77344961561.02548
irn,1966,90588199583.70467
irn,1967,112511879335.535
irn,1968,133990408229.46001
irn,1969,155357649408.909
irn,1970,176279739730.452
irn,1971,221796414951.25696
irn,1972,279443451049.979
irn,1973,385359385449.90399
irn,1974,751028439711.13904
irn,1975,1248689956089.6001
irn,1976,1355122768505.15991
irn,1977,1654993718338.73999
irn,1978,1221357070203.02002
irn,1979,1023048595118.27002
irn,1980,1941542827636.90967
irn,1981,2247390846974.3999
irn,1982,2230845479887.77979
irn,1983,3300233500299.97021
irn,1984,2478737194568.00977
irn,1985,2258780031673.8999
irn,1986,1666762554398.91992
irn,1987,1694817408204.38989
irn,1988,3131528113704.49023
irn,1989,4931136369524.01953
irn,1990,9041490695445.39062
irn,1991,16334557760800
irn,1992,19570206480100
irn,1993,21896064112600
irn,1994,18616368388700
irn,1995,26581820801000
irn,1996,40634852523700
irn,1997,48672461460000
irn,1998,58493910750000
irn,1999,74064823030000
irn,2000,124296261000000
irn,2001,156759254500000
irn,2002,243198008000000
irn,2003,327763081728000
irn,2004,426396591700000
irn,2005,489404161600000
irn,2006,568994477800000
irn,2007,683352787500000
irn,2008,841780546400000
irn,2009,862078752000000
irn,2010,975486717800000
irn,2011,1123089523031300
irn,2012,1706575254000000
irn,2013,2329469836000000
irn,2014,2472062733000000
irn,2015,2199956783000000
irn,2016,2736834412448300
irn,2017,3651224645174500
irn,2018,6087287588417500
irn,2019,7545082253397299
irn,2020,10008970420645600
irq,1970,236600000
irq,1971,314200000
irq,1972,294200000
irq,1973,382700000
irq,1974,1073800000
irq,1975,1692000000
irq,1976,1882900000
irq,1977,2392100000
irq,1978,2220800000
irq,1979,3480100000
irq,1980,4977600000
irq,1981,7068300000
irq,1982,8447400000
irq,1983,4156300000
irq,1984,4316400000
irq,1985,4476000000
irq,1986,3873600000
irq,1987,4598400000
irq,1988,4432900000
irq,1989,4667300000
irq,1990,4154200000
irq,1991,1061600000
irq,1992,1541000000
irq,1993,1509000000
irq,1994,1061600000
irq,1995,1046000000
irq,1996,1152400000
irq,1997,6390612000000
irq,1998,9306900000000
irq,1999,20912666000000
irq,2000,24922476000000
irq,2001,25411296000000
irq,2002,20179997000000
irq,2003,22734254000000
irq,2004,34050969000000
irq,2005,45145710000000
irq,2006,36914708000000
irq,2007,31422753000000
irq,2008,48249768600000
irq,2009,51326145000000
irq,2010,55232658000000
irq,2011,60316542000000
irq,2012,73980251400000
irq,2013,75910914200000
irq,2014,80008354800000
irq,2015,68289455700000
irq,2016,52145112000000
irq,2017,57333501000000
irq,2018,67227432000000
irq,2019,85437915000000
isl,1970,198171000
isl,1971,255697000
isl,1972,269547000
isl,1973,386663000
isl,1974,615334000
isl,1975,889907000
isl,1976,1026725000
isl,1977,1462563000
isl,1978,2258310000
isl,1979,3657415000
isl,1980,5689089000
isl,1981,9000196000
isl,1982,14442767000
isl,1983,25484377000
isl,1984,34140989000
isl,1985,49058974000
isl,1986,56294530000
isl,1987,74531154000
isl,1988,84773142000
isl,1989,100028792000
isl,1990,120513171000
isl,1991,131102786000
isl,1992,122363527000
isl,1993,123053985000
isl,1994,135253717000
isl,1995,145391300000
isl,1996,174354300000
isl,1997,188236563000
isl,1998,229988632000
isl,1999,240221174000
isl,2000,276793493000
isl,2001,303211193000
isl,2002,289697028000
isl,2003,311915798000
isl,2004,368972912000
isl,2005,446778811000
isl,2006,577687224000
isl,2007,580172971000
isl,2008,673804330000
isl,2009,661533422000
isl,2010,704327910000
isl,2011,827138934000
isl,2012,907069845000
isl,2013,897239276000
isl,2014,941918214000
isl,2015,1020620275000
isl,2016,1026148955000
isl,2017,1089721254000
isl,2018,1232184173000
isl,2019,1212384413000
isl,2020,1028600472000
isr,1970,840000
isr,1971,1032000
isr,1972,1217000
isr,1973,2023000
isr,1974,2729000
isr,1975,4255000
isr,1976,5271000
isr,1977,7348000
isr,1978,15017000
isr,1979,25950000
isr,1980,58316000
isr,1981,139407000
isr,1982,284943000
isr,1983,675196000
isr,1984,3522029000
isr,1985,13893492000
isr,1986,18902381000
isr,1987,26483883000
isr,1988,27599275000
isr,1989,33533870000
isr,1990,41200335000
isr,1991,51356426000
isr,1992,59445732000
isr,1993,76634026000
isr,1994,92015366000
isr,1995,106553000000
isr,1996,120115000000
isr,1997,128907000000
isr,1998,137418000000
isr,1999,170580000000
isr,2000,192441000000
isr,2001,185282000000
isr,2002,205441000000
isr,2003,204619000000
isr,2004,237073000000
isr,2005,261523000000
isr,2006,278948000000
isr,2007,304280000000
isr,2008,303276000000
isr,2009,250519000000
isr,2010,287702000000
isr,2011,333129000000
isr,2012,358230192000
isr,2013,337637558000
isr,2014,340655231000
isr,2015,330686716000
isr,2016,347473120000
isr,2017,352268277000
isr,2018,391259143000
isr,2019,387547486000
isr,2020,327690607000
ita,1970,5466922000
ita,1971,5918269000
ita,1972,6785671000
ita,1973,9489770000
ita,1974,14934358000
ita,1975,14333259000
ita,1976,20429695000
ita,1977,23981952000
ita,1978,27051058000
ita,1979,36023976000
ita,1980,48100296000
ita,1981,59718489000
ita,1982,66817920000
ita,1983,69006762000
ita,1984,85153987000
ita,1985,95984839000
ita,1986,86080810000
ita,1987,94808962000
ita,1988,105082882000
ita,1989,121976770000
ita,1990,132024767000
ita,1991,134478914000
ita,1992,146499302000
ita,1993,150250464000
ita,1994,170122530000
ita,1995,207650300000
ita,1996,200535800000
ita,1997,223263800000
ita,1998,239499000000
ita,1999,251717600000
ita,2000,307620300000
ita,2001,318024100000
ita,2002,319342400000
ita,2003,318640700000
ita,2004,340140400000
ita,2005,368926700000
ita,2006,419143000000
ita,2007,447317300000
ita,2008,452498000000
ita,2009,363078000000
ita,2010,433952000000
ita,2011,466153700000
ita,2012,443051600000
ita,2013,423094600000
ita,2014,426596500000
ita,2015,442016100000
ita,2016,441578000000
ita,2017,483996100000
ita,2018,512817700000
ita,2019,508330600000
ita,2020,424934000000
jam,1960,190000000
jam,1961,187000000
jam,1962,194000000
jam,1963,201000000
jam,1964,250000000
jam,1965,256000000
jam,1966,281000000
jam,1967,306000000
jam,1968,380000000
jam,1969,431400000
jam,1970,438000000
jam,1971,525000000
jam,1972,591000000
jam,1973,707400000
jam,1974,991200000
jam,1975,1186100000
jam,1976,1021700000
jam,1977,838500000
jam,1978,1395200000
jam,1979,2166900000
jam,1980,2436199900
jam,1981,2961600000
jam,1982,2853900000
jam,1983,3008999900
jam,1984,5765799900
jam,1985,7669300200
jam,1986,6923800100
jam,1987,8344200200
jam,1988,10040899600
jam,1989,13259200500
jam,1990,17114500100
jam,1991,25567399900
jam,1992,51318800400
jam,1993,52603000000
jam,1994,100750000000
jam,1995,130312000000
jam,1996,144020000000
jam,1997,143928000000
jam,1998,147874000000
jam,1999,156819000000
jam,2000,196343000000
jam,2001,208347000000
jam,2002,230971000000
jam,2003,280625000000
jam,2004,322377000000
jam,2005,386655000000
jam,2006,475418000000
jam,2007,544803000000
jam,2008,714510000000
jam,2009,558285000000
jam,2010,571608000000
jam,2011,663195000000
jam,2012,681458000000
jam,2013,754481000000
jam,2014,824708000000
jam,2015,766702000000
jam,2016,786130000000
jam,2017,926025000000
jam,2018,1042292000000
jam,2019,1098998000000
jam,2020,1024268450200
jor,1976,452500000
jor,1977,572400000
jor,1978,634900000
jor,1979,852200000
jor,1980,993700000
jor,1981,1427500000
jor,1982,1555700000
jor,1983,1453200000
jor,1984,1519100000
jor,1985,1502700000
jor,1986,1199500000
jor,1987,1319700000
jor,1988,1519700000
jor,1989,1804500000
jor,1990,2474300000
jor,1991,2362600000
jor,1992,2939300100
jor,1993,3113350700
jor,1994,3070760600
jor,1995,3435200000
jor,1996,3839899900
jor,1997,3672630800
jor,1998,3604705900
jor,1999,3533984500
jor,2000,4109200000
jor,2001,4273300000
jor,2002,4526000000
jor,2003,4939700000
jor,2004,6669500000
jor,2005,8408300000
jor,2006,9380800000
jor,2007,11131600000
jor,2008,13646000000
jor,2009,11686000000
jor,2010,12951000000
jor,2011,15124000000
jor,2012,16313000000
jor,2013,17162000000
jor,2014,17739000000
jor,2015,16113000000
jor,2016,15387000000
jor,2017,16355300000
jor,2018,16270200000
jor,2019,15594100000
jor,2020,12922560000
jpn,1970,7046148881000
jpn,1971,7317593008000
jpn,1972,7711595521000
jpn,1973,11359195333000
jpn,1974,19424646670000
jpn,1975,19084206711000
jpn,1976,21431981541000
jpn,1977,21452559245000
jpn,1978,19340923658000
jpn,1979,27869272468000
jpn,1980,35341400000000
jpn,1981,36313100000000
jpn,1982,37788300000000
jpn,1983,34736000000000
jpn,1984,37412600000000
jpn,1985,35713900000000
jpn,1986,25360600000000
jpn,1987,26262700000000
jpn,1988,29959600000000
jpn,1989,36922500000000
jpn,1990,42834200000000
jpn,1991,40017600000000
jpn,1992,37811000000000
jpn,1993,34353500000000
jpn,1994,35613300000000
jpn,1995,39505100000000
jpn,1996,47869200000000
jpn,1997,51092300000000
jpn,1998,46296400000000
jpn,1999,43935900000000
jpn,2000,48717000000000
jpn,2001,50415700000000
jpn,2002,50306300000000
jpn,2003,51665000000000
jpn,2004,57588700000000
jpn,2005,66106800000000
jpn,2006,76845100000000
jpn,2007,83736700000000
jpn,2008,89170200000000
jpn,2009,59247100000000
jpn,2010,68650900000000
jpn,2011,76709100000000
jpn,2012,80356900000000
jpn,2013,92556100000000
jpn,2014,103828500000000
jpn,2015,96795500000000
jpn,2016,83028000000000
jpn,2017,93092000000000
jpn,2018,101835400000000
jpn,2019,97638300000000
jpn,2020,83947900000000
kaz,1992,1816999900
kaz,1993,13752100000
kaz,1994,199525800000
kaz,1995,441665000000
kaz,1996,509737400000
kaz,1997,626095200000
kaz,1998,604215300000
kaz,1999,808942900000
kaz,2000,1276480600000
kaz,2001,1526285200000
kaz,2002,1776400300000
kaz,2003,1985285200000
kaz,2004,2577504900000
kaz,2005,3382986700000
kaz,2006,4134337500000
kaz,2007,5505984100000
kaz,2008,5963405800000
kaz,2009,5770294100000
kaz,2010,6521549500000
kaz,2011,7527675700000
kaz,2012,9184858900000
kaz,2013,9644344600000
kaz,2014,10169025700000
kaz,2015,10030113000000
kaz,2016,13371609800000
kaz,2017,13283468900000
kaz,2018,16012952600000
kaz,2019,19760914800000
kaz,2020,18364181300000
ken,1960,1903000100
ken,1961,1763200000
ken,1962,1868000000
ken,1963,1916900000
ken,1964,2084000000
ken,1965,2188000000
ken,1966,2568000000
ken,1967,2586000000
ken,1968,2832000000
ken,1969,2926000000
ken,1970,3512000000
ken,1971,4470002000
ken,1972,4324000000
ken,1973,5035999000
ken,1974,8676000000
ken,1975,8260002000
ken,1976,9231999000
ken,1977,11752000000
ken,1978,15860000000
ken,1979,14732000000
ken,1980,19353600000
ken,1981,20974000000
ken,1982,22168991200
ken,1983,22455166700
ken,1984,28605827400
ken,1985,30391170600
ken,1986,35112413200
ken,1987,34621913500
ken,1988,40931911400
ken,1989,51331419700
ken,1990,61539325800
ken,1991,64031288600
ken,1992,70535960000
ken,1993,113277217900
ken,1994,137128527900
ken,1995,182164462800
ken,1996,220926538000
ken,1997,241652807600
ken,1998,244420019000
ken,1999,248131225800
ken,2000,307012132800
ken,2001,336828612300
ken,2002,313456066000
ken,2003,340049001600
ken,2004,418830460000
ken,2005,509233960000
ken,2006,600537000000
ken,2007,687911000000
ken,2008,866700000000
ken,2009,890000000000
ken,2010,1089000000000
ken,2011,1534000000000
ken,2012,1514000000000
ken,2013,1576000000000
ken,2014,1783000000000
ken,2015,1734755000000
ken,2016,1641477800000
ken,2017,1973102000000
ken,2018,2042984600000
ken,2019,2081480500000
ken,2020,1900597500000
kgz,1990,21200000
kgz,1991,33900000
kgz,1992,352900000
kgz,1993,2204800000
kgz,1994,4815900000
kgz,1995,6838600000
kgz,1996,13234100000
kgz,1997,14173800000
kgz,1998,19834100000
kgz,1999,27782400000
kgz,2000,31099200000
kgz,2001,27353400000
kgz,2002,32663500000
kgz,2003,37953200000
kgz,2004,48364000000
kgz,2005,57289000000
kgz,2006,89935500000
kgz,2007,119400400000
kgz,2008,173999900000
kgz,2009,158323800000
kgz,2010,179994400000
kgz,2011,233485400000
kgz,2012,295791400000
kgz,2013,326077600000
kgz,2014,351318600000
kgz,2015,326190300000
kgz,2016,333423100000
kgz,2017,352048100000
kgz,2018,383047500000
kgz,2019,397085800000
kgz,2020,309159100000
khm,1960,4899999700
khm,1961,4200000000
khm,1962,5299999700
khm,1963,5299999700
khm,1964,4300000300
khm,1965,3800000000
khm,1966,4100000000
khm,1967,3400000000
khm,1968,4000000000
khm,1969,4400000000
khm,1970,3100000000
khm,1993,2225678465700
khm,1994,2747950502700
khm,1995,3928635445300
khm,1996,4030216696200
khm,1997,4597630601100
khm,1998,5201632764800
khm,1999,7173949433500
khm,2000,8697901941000
khm,2001,9630031741800
khm,2002,10784987517900
khm,2003,12337068846600
khm,2004,15200966730900
khm,2005,18735531760400
khm,2006,22691939066200
khm,2007,25560530134900
khm,2008,28444916212800
khm,2009,24076339199700
khm,2010,28003400914300
khm,2011,30981438475600
khm,2012,35543693223500
khm,2013,41492911014500
khm,2014,45188556362200
khm,2015,48565918230100
khm,2016,53350318074000
khm,2017,57586590738400
khm,2018,63014398115200
khm,2019,68720525237600
khm,2020,66141251710900
kir,1972,6230000
kir,1973,8735000
kir,1974,8685000
kir,1975,11703000
kir,1976,12010000
kir,1977,13348000
kir,1978,18249000
kir,1979,22721000
kir,1980,16779600
kir,1981,26656800
kir,1982,26502400
kir,1983,25322800
kir,1984,24936600
kir,1985,21218400
kir,1986,20180000
kir,1987,52788000
kir,1988,47450400
kir,1989,50006000
kir,1990,60112400
kir,1991,57769200
kir,1992,80158500
kir,1993,71328000
kir,1994,61410700
kir,1995,79149200
kir,1996,78540000
kir,1997,83137600
kir,1998,83345600
kir,1999,100440000
kir,2000,108120600
kir,2001,119301700
kir,2002,146191500
kir,2003,129452400
kir,2004,126682500
kir,2005,163423800
kir,2006,131000000
kir,2007,138951700
kir,2008,142548000
kir,2009,150077000
kir,2010,133714000
kir,2011,152489000
kir,2012,166661000
kir,2013,179967000
kir,2014,204761000
kir,2015,244609000
kir,2016,262891000
kir,2017,253882000
kir,2018,233723000
kor,1960,29930000000
kor,1961,42120000000
kor,1962,57060000000
kor,1963,75990000000
kor,1964,91570000000
kor,1965,119140000000
kor,1966,194210000000
kor,1967,258510000000
kor,1968,383190000000
kor,1969,496750000000
kor,1970,590700000000
kor,1971,791200000000
kor,1972,915100000000
kor,1973,1528500000000
kor,1974,2632400000000
kor,1975,3303200000000
kor,1976,4102900000000
kor,1977,5187300000000
kor,1978,7350600000000
kor,1979,10009000000000
kor,1980,14734700000000
kor,1981,18472900000000
kor,1982,18825000000000
kor,1983,20442100000000
kor,1984,22370100000000
kor,1985,22724600000000
kor,1986,28979500000000
kor,1987,34300400000000
kor,1988,38271600000000
kor,1989,42370800000000
kor,1990,51655200000000
kor,1991,63162700000000
kor,1992,68516600000000
kor,1993,73267700000000
kor,1994,91615300000000
kor,1995,116849800000000
kor,1996,136711800000000
kor,1997,158142700000000
kor,1998,155581800000000
kor,1999,160709200000000
kor,2000,209539500000000
kor,2001,215189400000000
kor,2002,224281300000000
kor,2003,249340200000000
kor,2004,302159400000000
kor,2005,316357300000000
kor,2006,352216500000000
kor,2007,397533600000000
kor,2008,552575000000000
kor,2009,493569000000000
kor,2010,585862000000000
kor,2011,725422200000000
kor,2012,739702800000000
kor,2013,700282700000000
kor,2014,668668200000000
kor,2015,599257200000000
kor,2016,582659100000000
kor,2017,664278800000000
kor,2018,707562200000000
kor,2019,702081500000000
kor,2020,633487500000000
kos,2008,2106288000
kos,2009,2113105000
kos,2010,2439084000
kos,2011,2788200000
kos,2012,2726864000
kos,2013,2642145000
kos,2014,2851544000
kos,2015,2926246000
kos,2016,3090564000
kos,2017,3374089000
kos,2018,3820221000
kos,2019,3982560000
kos,2020,3650765000
kwt,1965,173000000
kwt,1966,208000000
kwt,1967,248000000
kwt,1968,248000000
kwt,1969,286000000
kwt,1970,247500000
kwt,1971,257900000
kwt,1972,302500000
kwt,1973,355600000
kwt,1974,527800000
kwt,1975,907000000
kwt,1976,1250000000
kwt,1977,1760000000
kwt,1978,1700000000
kwt,1979,1971000100
kwt,1980,2655000100
kwt,1981,2688000000
kwt,1982,3252999900
kwt,1983,3002309900
kwt,1984,2868000000
kwt,1985,2756999900
kwt,1986,2497999900
kwt,1987,2313999900
kwt,1988,2479000100
kwt,1989,2955000100
kwt,1990,3081999900
kwt,1991,3934500100
kwt,1992,3159000100
kwt,1993,3201999900
kwt,1994,3124000000
kwt,1995,3405000000
kwt,1996,3695000000
kwt,1997,3645000000
kwt,1998,4040000000
kwt,1999,3616000000
kwt,2000,3488000000
kwt,2001,3803000000
kwt,2002,4243000000
kwt,2003,4917000000
kwt,2004,5672000000
kwt,2005,6669000000
kwt,2006,7122000000
kwt,2007,9226000000
kwt,2008,10271000000
kwt,2009,8959000000
kwt,2010,10041000000
kwt,2011,11010000000
kwt,2012,12804000000
kwt,2013,13210000000
kwt,2014,14594000000
kwt,2015,15490000000
kwt,2016,16041000000
kwt,2017,17076533500
kwt,2018,19037705700
kwt,2019,18561515100
lao,1984,3900000000
lao,1985,10400000000
lao,1986,12999999500
lao,1987,26699999200
lao,1988,74899996700
lao,1989,133200003100
lao,1990,150199992300
lao,1991,182100000800
lao,1992,218900004900
lao,1993,296399994900
lao,1994,441151750100
lao,1995,529807900700
lao,1996,708540694500
lao,1997,908319588400
lao,1998,2018907783200
lao,1999,4563800162300
lao,2000,5206491420000
lao,2001,5970810120000
lao,2002,6807985580000
lao,2003,7887841280000
lao,2004,10312190826000
lao,2005,12483699857400
lao,2006,15367720835100
lao,2007,18491845473700
lao,2008,23180238551200
lao,2009,23270880174200
lao,2010,29042708346000
lao,2011,36080803727100
lao,2012,49217599456800
lao,2013,56326216933300
lao,2014,62268366672900
lao,2015,60790547425100
lao,2016,54145229942000
lbn,1989,1236273927025.31006
lbn,1990,1971283869938.97998
lbn,1991,3479787027100
lbn,1992,7205707804000
lbn,1993,9290155521900
lbn,1994,10063798853800
lbn,1995,11843030058300
lbn,1996,11885889134000
lbn,1997,11532000000000
lbn,1998,10709000000000
lbn,1999,9637000000000
lbn,2000,9351000000000
lbn,2001,10630000000000
lbn,2002,10089000000000
lbn,2003,11309000000000
lbn,2004,17836935770515
lbn,2005,18193135627681.69531
lbn,2006,18418849157487.60156
lbn,2007,22765563066411.30078
lbn,2008,29884926537373.80078
lbn,2009,30525846858236.19922
lbn,2010,34815127678808.19922
lbn,2011,39591140658252.29688
lbn,2012,39638208900065.39844
lbn,2013,42069181379874.49219
lbn,2014,40646200868922.89844
lbn,2015,36655277698993.89844
lbn,2016,35466144280965.29688
lbn,2017,37194520855537.10156
lbn,2018,39315218362773
lbn,2019,32870125390979.69531
lbn,2020,30320831463400
lby,1990,2547300000
lby,1991,2763000000
lby,1992,2430000000
lby,1993,2944000000
lby,1994,2603100000
lby,1995,2394000000
lby,1996,2910000000
lby,1997,3091000000
lby,1998,2661000000
lby,1999,2433000000
lby,2000,2690000000
lby,2001,3433000000
lby,2002,8868000000
lby,2003,11194000000
lby,2004,13939649900
lby,2005,16810850900
lby,2006,20431800000
lby,2007,25169000000
lby,2008,30902000000
lby,2009,33832000000
lby,2010,39876000000
lby,2011,19027000000
lby,2012,41058000000
lby,2013,54001700000
lby,2014,48100900000
lby,2015,28564500000
lby,2016,16054400000
lby,2017,21009300000
lby,2018,25724800000
lby,2019,34254600000
lby,2020,22506745129.8778
lka,1960,2208767500
lka,1961,1958373280.59452
lka,1962,2035330304.25416
lka,1963,2029501641.22369
lka,1964,2082425173.85993
lka,1965,2061000000
lka,1966,2155000000
lka,1967,2106000000
lka,1968,2528235886.90865
lka,1969,2879000000
lka,1970,3908000000
lka,1971,3739000000
lka,1972,3644000000
lka,1973,4704000000
lka,1974,8058000000
lka,1975,9291000000
lka,1976,9478000000
lka,1977,10979000000
lka,1978,16872000000
lka,1979,23969000000
lka,1980,36456000000
lka,1981,39558000000
lka,1982,45905000000
lka,1983,50381000000
lka,1984,53417000000
lka,1985,61646000000
lka,1986,63407000000
lka,1987,70223000000
lka,1988,81771000000
lka,1989,92587000000
lka,1990,122481000000
lka,1991,144674000000
lka,1992,174508000000
lka,1993,216544000000
lka,1994,264166000000
lka,1995,307425000000
lka,1996,337213000000
lka,1997,388153564000
lka,1998,430111000000
lka,1999,478525567300
lka,2000,624048300000
lka,2001,613166900000
lka,2002,655245266000
lka,2003,741430000000
lka,2004,923149000000
lka,2005,1012192000000
lka,2006,1208757000000
lka,2007,1413278000000
lka,2008,1699328000000
lka,2009,1345216000000
lka,2010,1719605000000
lka,2011,2460830000000
lka,2012,2766060000000
lka,2013,2775711000000
lka,2014,3021531350000
lka,2015,3125930562000
lka,2016,3414337575000
lka,2017,3872520967000
lka,2018,4354291630000
lka,2019,4391746372000
lka,2020,3434777465000
lso,1960,9500000
lso,1961,11600000
lso,1962,14300000
lso,1963,17100000
lso,1964,18400000
lso,1965,20900000
lso,1966,22900000
lso,1967,24000000
lso,1968,24200000
lso,1969,24300000
lso,1970,24000000
lso,1971,30000000
lso,1972,43000000
lso,1973,57000000
lso,1974,79000000
lso,1975,115000000
lso,1976,178000000
lso,1977,189000000
lso,1978,210000000
lso,1979,302000000
lso,1980,370000000
lso,1981,445800000
lso,2007,13249700200
lso,2008,15794896500
lso,2009,16836410200
lso,2010,17662694000
lso,2011,19114603100
lso,2012,22058601600
lso,2013,21753976700
lso,2014,23350796600
lso,2015,26142270000
lso,2016,29387593800
lso,2017,30393361400
lso,2018,31911798700
lso,2019,32389583400
lso,2020,32551754300
ltu,1995,3709292000
ltu,1996,4976939000
ltu,1997,6453384000
ltu,1998,6579610000
ltu,1999,5389710000
ltu,2000,5979403000
ltu,2001,7027358000
ltu,2002,8059850000
ltu,2003,8660316000
ltu,2004,10172526000
ltu,2005,13081800000
ltu,2006,16187381000
ltu,2007,18783655000
ltu,2008,22609833000
ltu,2009,14403211000
ltu,2010,18486918000
ltu,2011,23665197000
ltu,2012,25931810000
ltu,2013,27056909000
ltu,2014,25771979000
ltu,2015,26057840000
ltu,2016,26004280000
ltu,2017,30133780000
ltu,2018,33401490000
ltu,2019,35205440000
ltu,2020,31791430000
lux,1970,1283790000
lux,1971,1456891000
lux,1972,1494026000
lux,1973,1812030000
lux,1974,2348191000
lux,1975,2354046000
lux,1976,2528657000
lux,1977,2613590000
lux,1978,2845644000
lux,1979,3266733000
lux,1980,3652320000
lux,1981,3906101000
lux,1982,4432061000
lux,1983,4843965000
lux,1984,5927196000
lux,1985,6535696000
lux,1986,6535168000
lux,1987,6927733000
lux,1988,7716178000
lux,1989,8745671000
lux,1990,9326042000
lux,1991,10429322000
lux,1992,10383111000
lux,1993,11272792000
lux,1994,12280888000
lux,1995,12963525000
lux,1996,14057497000
lux,1997,16632307000
lux,1998,19739763000
lux,1999,22599668000
lux,2000,28679078000
lux,2001,29745918000
lux,2002,28594553000
lux,2003,29408629000
lux,2004,34247997000
lux,2005,39441913000
lux,2006,47209146000
lux,2007,51911314000
lux,2008,52299983000
lux,2009,45145634000
lux,2010,55531452000
lux,2011,61709492000
lux,2012,65404281000
lux,2013,70769792000
lux,2014,78021690000
lux,2015,86246809000
lux,2016,88437086000
lux,2017,93678784000
lux,2018,98820437000
lux,2019,109495350000
lux,2020,110206229000
lva,1995,1595504000
lva,1996,2314108000
lva,1997,2629992000
lva,1998,3086548000
lva,1999,2812441000
lva,2000,3073744000
lva,2001,3613531000
lva,2002,3922979000
lva,2003,4648513000
lva,2004,6017014000
lva,2005,7823829000
lva,2006,10386679000
lva,2007,13011953000
lva,2008,12734633000
lva,2009,8397703000
lva,2010,10011046000
lva,2011,12986929000
lva,2012,14642179000
lva,2013,14732869000
lva,2014,15138510000
lva,2015,15228710000
lva,2016,15034421000
lva,2017,16789471000
lva,2018,18126919000
lva,2019,18554477000
lva,2020,17457143000
mac,1982,7080000000
mac,1983,8602000000
mac,1984,10179000000
mac,1985,10053000000
mac,1986,11863000000
mac,1987,14392000000
mac,1988,16479000000
mac,1989,18836000000
mac,1990,20158000000
mac,1991,23173000000
mac,1992,25479000000
mac,1993,26369000000
mac,1994,28562000000
mac,1995,28846000000
mac,1996,27633000000
mac,1997,28595000000
mac,1998,27494000000
mac,1999,29328000000
mac,2000,31806000000
mac,2001,32405000000
mac,2002,35010000000
mac,2003,38317000000
mac,2004,46220000000
mac,2005,50642000000
mac,2006,59793000000
mac,2007,76740000000
mac,2008,79113000000
mac,2009,60405000000
mac,2010,73488000000
mac,2011,96164000000
mac,2012,113672000000
mac,2013,126679000000
mac,2014,144684000000
mac,2015,143853000000
mac,2016,128077000000
mac,2017,138920000000
mac,2018,147723000000
mac,2019,141989000000
mac,2020,121573000000
mar,1960,2340000000
mar,1961,2540000000
mar,1962,2540000000
mar,1963,2700000000
mar,1964,2710000100
mar,1965,2520000000
mar,1966,2820000000
mar,1967,3110000000
mar,1968,3320000000
mar,1969,3480000000
mar,1970,4320400000
mar,1971,4339900000
mar,1972,4487600000
mar,1973,5667100000
mar,1974,9455800000
mar,1975,12141600000
mar,1976,15557100000
mar,1977,18571400000
mar,1978,16583900000
mar,1979,18528900000
mar,1980,23955740000
mar,1981,31985660000
mar,1982,35948910000
mar,1983,34508210000
mar,1984,45360030000
mar,1985,50992550000
mar,1986,50319240000
mar,1987,49444520000
mar,1988,53051990000
mar,1989,62085040000
mar,1990,74793630200
mar,1991,77190434200
mar,1992,80853416900
mar,1993,81267214000
mar,1994,86421782500
mar,1995,96801750000
mar,1996,95024199400
mar,1997,101542639200
mar,1998,109992899600
mar,1999,117686932800
mar,2000,133672955700
mar,2001,139195051200
mar,2002,147172205000
mar,2003,153651959100
mar,2004,177077277000
mar,2005,204464440400
mar,2006,233893405100
mar,2007,284366000000
mar,2008,357981000000
mar,2009,298734000000
mar,2010,337503000000
mar,2011,399597000000
mar,2012,425597000000
mar,2013,424205000000
mar,2014,436221000000
mar,2015,418871000000
mar,2016,461111000000
mar,2017,497243000000
mar,2018,545345000000
mar,2019,552293000000
mar,2020,463649000000
mda,1995,4399102000
mda,1996,5763122000
mda,1997,6630688000
mda,1998,6548180000
mda,1999,8034831000
mda,2000,12265052000
mda,2001,14183045000
mda,2002,17452737000
mda,2003,23957643000
mda,2004,26107732000
mda,2005,34587121000
mda,2006,41128222000
mda,2007,51901937000
mda,2008,58896787000
mda,2009,44410590000
mda,2010,51858610000
mda,2011,65266249000
mda,2012,68745190000
mda,2013,76016551000
mda,2014,82743360000
mda,2015,83713935000
mda,2016,88975553000
mda,2017,97558829000
mda,2018,107280243000
mda,2019,116418273336.243
mda,2020,101447473215.064
mdg,1960,5524404200
mdg,1961,6732171800
mdg,1962,6709811200
mdg,1963,7470247900
mdg,1964,7895217700
mdg,1965,8230705300
mdg,1966,10310752600
mdg,1967,10154189100
mdg,1968,11607981900
mdg,1969,12681546100
mdg,1970,13330160700
