geo,time,dc_dac_fral_cd
pak,2017,95879997.25342
pak,2018,40520000.45776
pak,2019,89430000.30518
pan,1980,300000.01192
pan,1981,200000.00298
pan,1982,50000.00075
pan,1983,400000.00596
pan,1984,509999.99046
pan,1985,449999.98808
pan,1986,649999.97616
pan,1987,4369999.88556
pan,1988,839999.97377
pan,1989,629999.99523
pan,1990,529999.97139
pan,1991,379999.99523
pan,1992,850000.02384
pan,1993,649999.97616
pan,1994,449999.98808
pan,1995,330000.01311
pan,1996,389999.98569
pan,1997,310000.00238
pan,1998,270000.01073
pan,1999,129999.99523
pan,2000,280000.00119
pan,2001,379999.99523
pan,2002,779999.97139
pan,2003,730000.01907
pan,2004,509999.99046
pan,2005,340000.00358
pan,2006,289999.99166
pan,2007,219999.99881
pan,2008,239999.99464
pan,2009,119999.99732
pan,2010,140000.0006
pan,2011,519999.98093
pan,2012,70000.0003
pan,2013,340000.00358
pan,2014,379999.99523
pan,2015,259999.99046
pan,2016,319999.99285
pan,2017,389999.98569
pan,2018,769999.98093
pan,2019,40779998.7793
per,1969,5199999.80927
per,1970,6500000
per,1971,5699999.80927
per,1972,-449999.98808
per,1973,-3299999.95232
per,1974,769999.98093
per,1975,-5159999.84741
per,1976,2799999.95232
per,1977,2660000.08583
per,1978,19999.99955
per,1979,6400000.09537
per,1980,5150000.09537
per,1981,11439999.58038
per,1982,14079999.92371
per,1983,6989999.77112
per,1984,8960000.03815
per,1985,3450000.04768
per,1986,3900000.09537
per,1987,3720000.02861
per,1988,3819999.93324
per,1989,4650000.09537
per,1990,6519999.98093
per,1991,7139999.86649
per,1992,7800000.19073
per,1993,24270000.45776
per,1994,12479999.54224
per,1995,22639999.38965
per,1996,11600000.38147
per,1997,17430000.30518
per,1998,21290000.91553
per,1999,7469999.79019
per,2000,6260000.22888
per,2001,3160000.08583
per,2002,4849999.90463
per,2003,8960000.03815
per,2004,12779999.73297
per,2005,6409999.84741
per,2006,11390000.34332
per,2007,6210000.03815
per,2008,9270000.45776
per,2009,9029999.73297
per,2010,10100000.38147
per,2011,10979999.54224
per,2012,10649999.61853
per,2013,9739999.77112
per,2014,8699999.80927
per,2015,51790000.91553
per,2016,27760000.22888
per,2017,8199999.80927
per,2018,82459999.08447
per,2019,20979999.54224
phl,1980,5599999.90463
phl,1981,9069999.69482
phl,1982,2259999.99046
phl,1983,740000.00954
phl,1984,860000.01431
phl,1985,899999.97616
phl,1986,1429999.94755
phl,1987,1190000.05722
phl,1988,1399999.97616
phl,1989,9369999.88556
phl,1990,32180000.30518
phl,1991,13569999.69482
phl,1992,43500000
phl,1993,19739999.77112
phl,1994,15350000.38147
phl,1995,35840000.15259
phl,1996,27350000.38147
phl,1997,12180000.30518
phl,1998,24399999.61853
phl,1999,9590000.15259
phl,2000,5849999.90463
phl,2001,649999.97616
phl,2002,-2440000.05722
phl,2003,-5650000.09537
phl,2004,-6869999.88556
phl,2005,-8520000.45776
phl,2006,-9260000.22888
phl,2007,-4139999.86649
phl,2008,-5590000.15259
phl,2009,-7289999.96185
phl,2010,189429992.67578
phl,2011,-10380000.11444
phl,2012,-10279999.73297
phl,2013,-8060000.41962
phl,2014,130679992.67578
phl,2015,-13789999.96185
phl,2016,45610000.61035
phl,2017,-11590000.15259
phl,2018,106029998.7793
phl,2019,-11319999.69482
plw,1999,29999.99933
png,1980,250000
png,1981,200000.00298
png,1982,250000
png,1983,100000.00149
png,1984,119999.99732
png,1985,1139999.98569
png,1986,209999.99344
png,1987,230000.00417
png,1988,509999.99046
png,1989,500000
png,1990,759999.99046
png,1991,509999.99046
png,1992,579999.98331
png,1993,540000.02146
png,1994,270000.01073
png,1995,189999.99762
png,1996,509999.99046
png,1997,379999.99523
png,1998,519999.98093
png,1999,270000.01073
png,2000,360000.01431
png,2001,340000.00358
png,2002,600000.02384
png,2003,259999.99046
png,2004,239999.99464
png,2005,119999.99732
png,2006,90000.00358
png,2007,50000.00075
png,2008,-59999.99866
png,2009,129999.99523
png,2010,159999.99642
png,2011,109999.9994
png,2012,219999.99881
png,2013,159999.99642
png,2014,259999.99046
png,2015,0
png,2016,79999.99821
png,2017,9999.99978
png,2018,50000.00075
png,2019,19999.99955
pol,1990,2140000.1049
pol,1991,20459999.08447
pol,1992,29219999.31335
pol,1993,280850006.10352
pol,1994,267040008.54492
pol,1995,291890014.64844
pol,1996,316959991.45508
pol,1997,220139999.38965
pol,1998,76610000.61035
pol,1999,208589996.33789
pol,2000,197309997.55859
pol,2001,182910003.66211
pol,2002,159550003.05176
pol,2003,203880004.88281
pol,2004,196520004.27246
prk,1986,569999.99285
prk,1987,9890000.34332
prk,1988,3569999.93324
prk,1989,2740000.00954
prk,1991,50000.00075
prk,1992,3269999.98093
prk,1993,3170000.07629
prk,1996,39999.99911
prk,1997,9999.99978
prk,1998,79999.99821
prk,1999,70000.0003
prk,2000,1690000.05722
prk,2001,270000.01073
prk,2002,469999.99881
prk,2003,-400000.00596
prk,2004,-519999.98093
prk,2005,-370000.00477
prk,2006,610000.01431
prk,2007,319999.99285
prk,2008,1240000.00954
prk,2009,270000.01073
prk,2010,699999.98808
prk,2011,1490000.00954
prk,2012,1279999.97139
prk,2013,1860000.01431
prk,2014,14869999.88556
prk,2015,1320000.05245
prk,2016,889999.98569
prk,2017,1580000.04292
prk,2018,1750000
prk,2019,1539999.96185
pry,1980,400000.00596
pry,1981,360000.01431
pry,1982,15119999.88556
pry,1983,300000.01192
pry,1984,2380000.11444
pry,1985,250000
pry,1986,500000
pry,1987,1169999.95708
pry,1988,4760000.22888
pry,1989,1120000.00477
pry,1990,3240000.00954
pry,1991,850000.02384
pry,1992,-3380000.11444
pry,1993,310000.00238
pry,1994,-50000.00075
pry,1995,239999.99464
pry,1996,180000.00715
pry,1997,170000.00179
pry,1998,600000.02384
pry,1999,629999.99523
pry,2000,680000.00715
pry,2001,39999.99911
pry,2002,239999.99464
pry,2003,860000.01431
pry,2004,-389999.98569
pry,2005,400000.00596
pry,2006,839999.97377
pry,2007,3450000.04768
pry,2008,939999.99762
pry,2009,639999.98569
pry,2010,129999.99523
pry,2011,419999.98689
pry,2012,219999.99881
pry,2013,519999.98093
pry,2014,740000.00954
pry,2015,730000.01907
pry,2016,680000.00715
pry,2017,1110000.01431
pry,2018,1110000.01431
pry,2019,1720000.02861
pse,1994,2339999.91417
pse,1995,5670000.07629
pse,1996,9590000.15259
pse,1997,12770000.45776
pse,1998,16709999.08447
pse,1999,12039999.96185
pse,2000,14220000.26703
pse,2001,12680000.30518
pse,2002,15590000.15259
pse,2003,22180000.30518
pse,2004,25190000.53406
pse,2005,29870000.83923
pse,2006,39979999.54224
pse,2007,55930000.30518
pse,2008,74160003.66211
pse,2009,79209999.08447
pse,2010,69290000.91553
pse,2011,63330001.83105
pse,2012,71529998.7793
pse,2013,66059997.55859
pse,2014,57450000.76294
pse,2015,42779998.7793
pse,2016,40430000.30518
pse,2017,44689998.62671
pse,2018,78839996.33789
pse,2019,57560001.37329
pyf,1966,13399999.61853
pyf,1967,15100000.38147
pyf,1968,18200000.76294
pyf,1969,18000000
pyf,1970,19399999.61853
pyf,1971,19600000.38147
pyf,1972,27379999.16077
pyf,1973,49900001.52588
pyf,1974,36110000.61035
pyf,1975,70980003.35693
pyf,1976,77059997.55859
pyf,1977,83000000
pyf,1978,90629997.25342
pyf,1979,143899993.89648
pyf,1980,159449996.94824
pyf,1981,146419998.16895
pyf,1982,172580001.83105
pyf,1983,177429992.67578
pyf,1984,171440002.44141
pyf,1985,170210006.71387
pyf,1986,247020004.27246
pyf,1987,293019989.01367
pyf,1988,326380004.88281
pyf,1989,285820007.32422
pyf,1990,257829986.57227
pyf,1991,309119995.11719
pyf,1992,323739990.23438
pyf,1993,333679992.67578
pyf,1994,363799987.79297
pyf,1995,443970001.2207
pyf,1996,401820007.32422
pyf,1997,364350006.10352
pyf,1998,368179992.67578
pyf,1999,352720001.2207
pyf,2000,400059997.55859
pyf,2001,383619995.11719
pyf,2002,417250000
pyf,2003,509970001.2207
pyf,2004,574719970.70312
qat,1980,200000.00298
qat,1981,340000.00358
qat,1982,270000.01073
qat,1983,400000.00596
qat,1984,490000.00954
qat,1985,400000.00596
qat,1986,649999.97616
qat,1987,699999.98808
qat,1988,589999.97377
qat,1989,529999.97139
qat,1990,540000.02146
qat,1991,699999.98808
qat,1992,649999.97616
qat,1993,660000.02623
qat,1994,850000.02384
qat,1995,1190000.05722
qat,1996,1000000
qat,1997,509999.99046
qat,1998,949999.98808
qat,1999,4539999.96185
qat,2000,930000.00715
qat,2001,709999.97854
qat,2002,1820000.05245
qat,2003,990000.00954
qat,2004,1850000.02384
rou,1991,7659999.84741
rou,1992,13939999.58038
rou,1993,9720000.26703
rou,1994,11720000.26703
rou,1995,13619999.88556
rou,1996,17000000
rou,1997,15159999.84741
rou,1998,102059997.55859
rou,1999,18329999.92371
rou,2000,16989999.77112
rou,2001,24540000.91553
rou,2002,23600000.38147
rou,2003,30870000.83923
rou,2004,42099998.47412
rus,1991,15119999.88556
rus,1992,3640000.1049
rus,1993,14880000.11444
rus,1994,14960000.03815
rus,1995,16950000.76294
rus,1996,21000000
rus,1997,18020000.45776
rus,1998,82129997.25342
rus,1999,15909999.84741
rus,2000,16950000.76294
rus,2001,14199999.80927
rus,2002,23790000.91553
rus,2003,34580001.83105
rus,2004,31889999.38965
rwa,1966,300000.01192
rwa,1968,800000.01192
rwa,1969,899999.97616
rwa,1970,1200000.04768
rwa,1971,1200000.04768
rwa,1972,1639999.98569
rwa,1973,3049999.95232
rwa,1974,5110000.13351
rwa,1975,11949999.80927
rwa,1976,7500000
rwa,1977,6900000.09537
rwa,1978,9180000.30518
rwa,1979,11689999.58038
rwa,1980,15800000.19073
rwa,1981,21510000.22888
rwa,1982,11840000.15259
rwa,1983,9170000.07629
rwa,1984,9369999.88556
rwa,1985,15439999.58038
rwa,1986,19979999.54224
rwa,1987,31760000.22888
rwa,1988,22069999.69482
rwa,1989,17790000.91553
rwa,1990,33919998.16895
rwa,1991,39919998.16895
rwa,1992,26700000.76294
rwa,1993,30319999.69482
rwa,1994,24260000.22888
rwa,1995,5099999.90463
rwa,1996,10329999.92371
rwa,1997,10739999.77112
rwa,1998,27899999.61853
rwa,1999,5400000.09537
rwa,2000,7530000.20981
rwa,2001,6110000.13351
rwa,2002,6610000.13351
rwa,2003,7860000.13351
rwa,2004,7309999.94278
rwa,2005,9390000.34332
rwa,2006,10579999.92371
rwa,2007,5429999.82834
rwa,2008,3990000.00954
rwa,2009,3480000.01907
rwa,2010,4119999.88556
rwa,2011,5300000.19073
rwa,2012,6230000.01907
rwa,2013,6150000.09537
rwa,2014,6300000.19073
rwa,2015,4449999.80927
rwa,2016,4159999.84741
rwa,2017,3650000.09537
rwa,2018,3599999.90463
rwa,2019,3579999.92371
sau,1980,1549999.95232
sau,1981,2420000.07629
sau,1982,2730000.01907
sau,1983,2299999.95232
sau,1984,2500000
sau,1985,5050000.19073
sau,1986,3250000
sau,1987,3700000.04768
sau,1988,3619999.88556
sau,1989,3130000.11444
sau,1990,3630000.11444
sau,1991,3339999.91417
sau,1992,4010000.22888
sau,1993,4019999.98093
sau,1994,3920000.07629
sau,1995,4090000.15259
sau,1996,2069999.93324
sau,1997,1610000.01431
sau,1998,3609999.8951
sau,1999,3390000.1049
sau,2000,2569999.93324
sau,2001,2859999.8951
sau,2002,3700000.04768
sau,2003,4550000.19073
sau,2004,6780000.20981
sau,2005,6070000.17166
sau,2006,4480000.01907
sau,2007,7039999.96185
sdn,1979,1200000.04768
sdn,1980,7699999.80927
sdn,1981,13960000.03815
sdn,1982,14029999.73297
sdn,1983,19600000.38147
sdn,1984,7510000.22888
sdn,1985,5530000.20981
sdn,1986,8449999.80927
sdn,1987,4920000.07629
sdn,1988,7289999.96185
sdn,1989,10430000.30518
sdn,1990,6360000.13351
sdn,1991,4829999.92371
sdn,1992,5780000.20981
sdn,1993,6070000.17166
sdn,1994,5159999.84741
sdn,1995,3849999.90463
sdn,1996,4989999.77112
sdn,1997,2990000.00954
sdn,1998,3940000.05722
sdn,1999,2660000.08583
sdn,2000,6449999.80927
sdn,2001,1840000.03338
sdn,2002,2400000.09537
sdn,2003,3950000.04768
sdn,2004,11630000.11444
sdn,2005,18170000.07629
sdn,2006,14710000.03815
sdn,2007,13800000.19073
sdn,2008,11199999.80927
sdn,2009,10359999.65668
sdn,2010,10079999.92371
sdn,2011,8479999.54224
sdn,2012,12680000.30518
sdn,2013,8149999.61853
sdn,2014,4510000.22888
sdn,2015,3710000.03815
sdn,2016,3680000.06676
sdn,2017,4190000.05722
sdn,2018,4820000.17166
sdn,2019,6809999.94278
sen,1964,41799999.23706
sen,1965,32000000
sen,1966,26899999.61853
sen,1967,29700000.76294
sen,1968,28500000
sen,1969,28799999.23706
sen,1970,20100000.38147
sen,1971,12800000.19073
sen,1972,24860000.61035
sen,1973,24139999.38965
sen,1974,44849998.47412
sen,1975,61330001.83105
sen,1976,58290000.91553
sen,1977,54700000.76294
sen,1978,76739997.86377
sen,1979,81330001.83105
sen,1980,107699996.94824
sen,1981,124680000.30518
sen,1982,95580001.83105
sen,1983,87269996.64307
sen,1984,87559997.55859
sen,1985,80099998.47412
sen,1986,141169998.16895
sen,1987,154119995.11719
sen,1988,167289993.28613
sen,1989,255020004.27246
sen,1990,230309997.55859
sen,1991,255970001.2207
sen,1992,229149993.89648
sen,1993,193410003.66211
sen,1994,280760009.76562
sen,1995,228119995.11719
sen,1996,177610000.61035
sen,1997,142229995.72754
sen,1998,142279998.7793
sen,1999,226389999.38965
sen,2000,147190002.44141
sen,2001,102370002.74658
sen,2002,104470001.2207
sen,2003,119500000
sen,2004,509769989.01367
sen,2005,156990005.49316
sen,2006,287470001.2207
sen,2007,176660003.66211
sen,2008,189029998.7793
sen,2009,140880004.88281
sen,2010,157229995.72754
sen,2011,177320007.32422
sen,2012,304329986.57227
sen,2013,189570007.32422
sen,2014,293959991.45508
sen,2015,110220001.2207
sen,2016,87389999.38965
sen,2017,126059997.55859
sen,2018,220080001.83105
sen,2019,264410003.66211
sgp,1980,1450000.04768
sgp,1981,1929999.94755
sgp,1982,2259999.99046
sgp,1983,2200000.04768
sgp,1984,2529999.97139
sgp,1985,1799999.95232
sgp,1986,2630000.11444
sgp,1987,2930000.06676
sgp,1988,2130000.11444
sgp,1989,2619999.88556
sgp,1990,2430000.06676
sgp,1991,2849999.90463
sgp,1992,2890000.1049
sgp,1993,2990000.00954
sgp,1994,3569999.93324
sgp,1995,2309999.94278
sgp,1996,2000000
sgp,1997,2000000
sgp,1998,3960000.03815
sgp,1999,2089999.91417
sgp,2000,1659999.96662
sgp,2001,1320000.05245
sgp,2002,3150000.09537
sgp,2003,2220000.02861
sgp,2004,3630000.11444
slb,1986,19999.99955
slb,1992,159999.99642
slb,1993,540000.02146
slb,1994,1070000.05245
slb,1995,180000.00715
slb,1996,340000.00358
slb,1998,-109999.9994
slb,1999,-180000.00715
slb,2000,-180000.00715
slb,2001,-370000.00477
slb,2002,-9999.99978
slb,2003,-219999.99881
slb,2004,-209999.99344
slb,2005,-600000.02384
slb,2006,29999.99933
slb,2007,29999.99933
slb,2008,19999.99955
slb,2011,540000.02146
slb,2012,29999.99933
slb,2014,9999.99978
slb,2015,19999.99955
slb,2016,9999.99978
slb,2017,9999.99978
slb,2018,29999.99933
slb,2019,19999.99955
sle,1980,3500000
sle,1981,2390000.1049
sle,1982,1929999.94755
sle,1983,889999.98569
sle,1984,1279999.97139
sle,1985,850000.02384
sle,1986,1679999.94755
sle,1987,1179999.94755
sle,1988,2589999.91417
sle,1989,2349999.90463
sle,1990,2529999.97139
sle,1991,1990000.00954
sle,1992,6380000.11444
sle,1993,4969999.79019
sle,1994,9680000.30518
sle,1995,5809999.94278
sle,1996,3420000.07629
sle,1997,2849999.90463
sle,1998,1389999.98569
sle,1999,490000.00954
sle,2000,730000.01907
sle,2001,1970000.02861
sle,2002,3640000.1049
sle,2003,1389999.98569
sle,2004,3480000.01907
sle,2005,2079999.92371
sle,2006,1929999.94755
sle,2007,41700000.76294
sle,2008,1259999.99046
sle,2009,319999.99285
sle,2010,319999.99285
sle,2011,430000.00715
sle,2012,59999.99866
sle,2013,439999.99762
sle,2014,189999.99762
sle,2015,200000.00298
sle,2016,430000.00715
sle,2017,419999.98689
sle,2018,569999.99285
sle,2019,189999.99762
slv,1979,7400000.09537
slv,1980,449999.98808
slv,1981,189999.99762
slv,1982,19999.99955
slv,1983,70000.0003
slv,1984,19999.99955
slv,1985,140000.0006
slv,1986,19999.99955
slv,1987,4780000.20981
slv,1988,8859999.65668
slv,1989,2819999.93324
slv,1990,1169999.95708
slv,1991,939999.99762
slv,1992,2490000.00954
slv,1993,379999.99523
slv,1994,1720000.02861
slv,1995,1960000.03815
slv,1996,4079999.92371
slv,1997,6440000.05722
slv,1998,7349999.90463
slv,1999,3900000.09537
slv,2000,1000000
slv,2001,1070000.05245
slv,2002,3009999.99046
slv,2003,2720000.02861
slv,2004,3619999.88556
slv,2005,3400000.09537
slv,2006,3309999.94278
slv,2007,5739999.77112
slv,2008,3380000.11444
slv,2009,2420000.07629
slv,2010,3309999.94278
slv,2011,3210000.03815
slv,2012,3680000.06676
slv,2013,3250000
slv,2014,3890000.1049
slv,2015,2950000.04768
slv,2016,3019999.98093
slv,2017,3619999.88556
slv,2018,13560000.41962
slv,2019,19850000.38147
som,1979,19999.99955
som,1980,1549999.95232
som,1981,7320000.17166
som,1982,4000000
som,1983,8119999.88556
som,1984,2059999.94278
som,1985,1700000.04768
som,1986,9770000.45776
som,1987,10149999.61853
som,1988,6690000.05722
som,1989,2740000.00954
som,1990,3059999.94278
som,1991,2220000.02861
som,1992,14810000.41962
som,1993,3990000.00954
som,1994,3130000.11444
som,1995,4679999.82834
som,1996,1259999.99046
som,1997,1500000
som,1998,839999.97377
som,1999,709999.97854
som,2000,569999.99285
som,2001,500000
som,2002,389999.98569
som,2003,759999.99046
som,2004,400000.00596
som,2005,550000.01192
som,2006,1690000.05722
som,2007,6159999.84741
som,2008,8489999.77112
som,2009,4730000.01907
som,2010,3500000
som,2011,2930000.06676
som,2012,1809999.94278
som,2013,3140000.1049
som,2014,1059999.94278
som,2015,560000.00238
som,2016,219999.99881
som,2017,3730000.01907
som,2018,759999.99046
som,2019,1750000
srb,1995,1330000.04292
srb,1996,3190000.05722
srb,1997,3079999.92371
srb,1998,3240000.00954
srb,1999,3009999.99046
srb,2000,10939999.58038
srb,2001,21370000.83923
srb,2002,103739997.86377
srb,2003,207889999.38965
srb,2004,8949999.80927
srb,2005,11340000.15259
srb,2006,109760002.13623
srb,2007,7300000.19073
srb,2008,17819999.69482
srb,2009,12659999.84741
srb,2010,13949999.80927
srb,2011,11270000.45776
srb,2012,10800000.19073
srb,2013,8189999.58038
srb,2014,8670000.07629
srb,2015,5219999.79019
srb,2016,4579999.92371
srb,2017,5010000.22888
srb,2018,32610000.61035
srb,2019,-1570000.05245
ssd,2011,259999.99046
ssd,2012,3519999.98093
ssd,2013,1389999.98569
ssd,2014,2890000.1049
ssd,2015,839999.97377
ssd,2016,239999.99464
ssd,2017,3599999.90463
ssd,2018,730000.01907
ssd,2019,1649999.97616
stp,1976,439999.99762
stp,1977,400000.00596
stp,1978,819999.99285
stp,1979,610000.01431
stp,1980,550000.01192
stp,1981,610000.01431
stp,1982,1129999.99523
stp,1983,2400000.09537
stp,1984,1360000.01431
stp,1985,1450000.04768
stp,1986,2779999.97139
stp,1987,2430000.06676
stp,1988,4329999.92371
stp,1989,5559999.94278
stp,1990,9310000.41962
stp,1991,9340000.15259
stp,1992,7800000.19073
stp,1993,8090000.15259
stp,1994,10579999.92371
stp,1995,11560000.41962
stp,1996,10550000.19073
stp,1997,6940000.05722
stp,1998,4760000.22888
stp,1999,4449999.80927
stp,2000,3579999.92371
stp,2001,3640000.1049
stp,2002,3789999.96185
stp,2003,4289999.96185
stp,2004,4949999.80927
stp,2005,3609999.8951
stp,2006,3130000.11444
stp,2007,4369999.88556
stp,2008,3440000.05722
stp,2009,2230000.01907
stp,2010,2380000.11444
stp,2011,2220000.02861
stp,2012,2150000.09537
stp,2013,2029999.97139
stp,2014,1529999.97139
stp,2015,620000.00477
stp,2016,469999.99881
stp,2017,550000.01192
stp,2018,589999.97377
stp,2019,330000.01311
sur,1980,100000.00149
sur,1981,90000.00358
sur,1982,250000
sur,1983,50000.00075
sur,1984,59999.99866
sur,1985,50000.00075
sur,1986,50000.00075
sur,1987,159999.99642
sur,1988,59999.99866
sur,1989,50000.00075
sur,1990,70000.0003
sur,1991,39999.99911
sur,1992,810000.00238
sur,1993,600000.02384
sur,1994,119999.99732
sur,1995,19999.99955
sur,1996,29999.99933
sur,1997,39999.99911
sur,1998,90000.00358
sur,1999,109999.9994
sur,2000,119999.99732
sur,2001,159999.99642
sur,2002,259999.99046
sur,2003,660000.02623
sur,2004,1129999.99523
sur,2005,1220000.02861
sur,2006,1649999.97616
sur,2007,3549999.95232
sur,2008,579999.98331
sur,2009,4159999.84741
sur,2010,720000.02861
sur,2011,14170000.07629
sur,2012,14569999.69482
sur,2013,14000000
sur,2014,3019999.98093
sur,2015,2130000.11444
sur,2016,230000.00417
sur,2017,899999.97616
sur,2018,-2890000.1049
sur,2019,-2529999.97139
svk,1991,2299999.95232
svk,1992,3799999.95232
svk,1993,1220000.02861
svk,1994,2420000.07629
svk,1995,2049999.95232
svk,1996,4000000
svk,1997,3299999.95232
svk,1998,11039999.96185
svk,1999,3309999.94278
svk,2000,3569999.93324
svk,2001,3000000
svk,2002,4070000.17166
svk,2003,4909999.84741
svk,2004,6710000.03815
svn,1995,540000.02146
svn,1996,720000.02861
svn,1997,660000.02623
svn,1998,930000.00715
svn,1999,899999.97616
svn,2000,850000.02384
svn,2001,740000.00954
svn,2002,1399999.97616
svn,2003,1440000.05722
svn,2004,1539999.96185
swz,1980,100000.00149
swz,1981,50000.00075
swz,1982,100000.00149
swz,1983,59999.99866
swz,1984,140000.0006
swz,1985,699999.98808
swz,1986,980000.01907
swz,1987,319999.99285
swz,1988,39999.99911
swz,1989,200000.00298
swz,1990,159999.99642
swz,1991,59999.99866
swz,1992,59999.99866
swz,1993,159999.99642
swz,1994,29999.99933
swz,1995,-9999.99978
swz,1996,-39999.99911
swz,1997,-29999.99933
swz,1998,-1769999.98093
swz,1999,79999.99821
swz,2000,39999.99911
swz,2001,39999.99911
swz,2002,29999.99933
swz,2003,19999.99955
swz,2004,79999.99821
swz,2005,180000.00715
swz,2006,219999.99881
swz,2007,300000.01192
swz,2008,300000.01192
swz,2009,159999.99642
swz,2010,159999.99642
swz,2011,209999.99344
swz,2012,119999.99732
swz,2013,119999.99732
swz,2014,150000.00596
swz,2015,100000.00149
swz,2016,119999.99732
swz,2017,140000.0006
swz,2018,259999.99046
swz,2019,550000.01192
syc,1976,39999.99911
syc,1977,1100000.02384
syc,1978,4900000.09537
syc,1979,9470000.26703
syc,1980,6400000.09537
syc,1981,2920000.07629
syc,1982,4280000.20981
syc,1983,5079999.92371
syc,1984,4230000.01907
syc,1985,5630000.11444
syc,1986,7599999.90463
syc,1987,9970000.26703
syc,1988,8050000.19073
syc,1989,4409999.84741
syc,1990,12680000.30518
syc,1991,6980000.01907
syc,1992,4000000
syc,1993,3019999.98093
syc,1994,3059999.94278
syc,1995,2930000.06676
syc,1996,3690000.05722
syc,1997,3380000.11444
syc,1998,-200000.00298
syc,1999,2160000.08583
syc,2000,1799999.95232
syc,2001,2430000.06676
syc,2002,3230000.01907
syc,2003,4610000.13351
syc,2004,5179999.82834
syc,2005,5010000.22888
syc,2006,2519999.98093
syc,2007,670000.01669
syc,2008,2930000.06676
syc,2009,2309999.94278
syc,2010,10479999.54224
syc,2011,2390000.1049
syc,2012,1559999.94278
syc,2013,4130000.11444
syc,2014,1350000.02384
syc,2015,1429999.94755
syc,2016,-9199999.80927
syc,2017,2299999.95232
syr,1976,7300000.19073
syr,1978,150000.00596
syr,1979,-400000.00596
syr,1980,10350000.38147
syr,1981,4730000.01907
syr,1982,6219999.79019
syr,1983,6239999.77112
syr,1984,7090000.15259
syr,1985,7000000
syr,1986,12470000.26703
syr,1987,12960000.03815
syr,1988,10079999.92371
syr,1989,11369999.88556
syr,1990,15899999.61853
syr,1991,13260000.22888
syr,1992,12760000.22888
syr,1993,11770000.45776
syr,1994,11680000.30518
syr,1995,12489999.77112
syr,1996,13069999.69482
syr,1997,11130000.11444
syr,1998,12000000
syr,1999,12750000
syr,2000,13229999.54224
syr,2001,14630000.11444
syr,2002,13479999.54224
syr,2003,19959999.08447
syr,2004,23709999.08447
syr,2005,25959999.08447
syr,2006,27379999.16077
syr,2007,31680000.30518
syr,2008,26670000.07629
syr,2009,25700000.76294
syr,2010,23049999.23706
syr,2011,22200000.76294
syr,2012,26120000.83923
syr,2013,20479999.54224
syr,2014,33119998.93188
syr,2015,12500000
syr,2016,15420000.07629
syr,2017,27950000.76294
syr,2018,73910003.66211
syr,2019,60279998.7793
tcd,1964,11100000.38147
tcd,1965,12100000.38147
tcd,1966,12300000.19073
tcd,1967,10100000.38147
tcd,1968,11300000.19073
tcd,1969,12199999.80927
tcd,1970,12699999.80927
tcd,1971,19500000
tcd,1972,22239999.77112
tcd,1973,20190000.53406
tcd,1974,25440000.53406
tcd,1975,21799999.23706
tcd,1976,33689998.62671
tcd,1977,31500000
tcd,1978,48540000.91553
tcd,1979,28860000.61035
tcd,1980,9750000
tcd,1981,27799999.23706
tcd,1982,23430000.30518
tcd,1983,25930000.30518
tcd,1984,35259998.32153
tcd,1985,32900001.52588
tcd,1986,48729999.54224
tcd,1987,73919998.16895
tcd,1988,74870002.74658
tcd,1989,78129997.25342
tcd,1990,125000000
tcd,1991,83900001.52588
tcd,1992,90260002.13623
tcd,1993,88730003.35693
tcd,1994,65500000
tcd,1995,72089996.33789
tcd,1996,73489997.86377
tcd,1997,48180000.30518
tcd,1998,42189998.62671
tcd,1999,34849998.47412
tcd,2000,24659999.84741
tcd,2001,39520000.45776
tcd,2002,34819999.69482
tcd,2003,57310001.37329
tcd,2004,46330001.83105
tcd,2005,41069999.69482
tcd,2006,42139999.38965
tcd,2007,47849998.47412
tcd,2008,39479999.54224
tcd,2009,41029998.7793
tcd,2010,40650001.52588
tcd,2011,35540000.91553
tcd,2012,36369998.93188
tcd,2013,36689998.62671
tcd,2014,28219999.31335
tcd,2015,77610000.61035
tcd,2016,31639999.38965
tcd,2017,92709999.08447
tcd,2018,100330001.83106
tcd,2019,101830001.83106
tgo,1964,4500000
tgo,1965,4599999.90463
tgo,1966,2000000
tgo,1967,3099999.90463
tgo,1968,3200000.04768
tgo,1969,4599999.90463
tgo,1970,800000.01192
tgo,1971,2099999.90463
tgo,1972,6789999.96185
tgo,1973,8899999.61853
tgo,1974,9600000.38147
tgo,1975,11050000.19073
tgo,1976,11729999.54224
tgo,1977,13300000.19073
tgo,1978,17280000.68665
tgo,1979,17729999.54224
tgo,1980,21600000.38147
tgo,1981,18309999.46594
tgo,1982,20420000.07629
tgo,1983,23840000.15259
tgo,1984,28340000.15259
tgo,1985,18079999.92371
tgo,1986,31700000.76294
tgo,1987,31059999.46594
tgo,1988,76709999.08447
tgo,1989,41619998.93188
tgo,1990,91040000.91553
tgo,1991,71669998.16895
tgo,1992,57630001.06812
tgo,1993,44419998.16895
tgo,1994,36540000.91553
tgo,1995,67949996.94824
tgo,1996,35979999.54224
tgo,1997,32630001.06812
tgo,1998,31620000.83923
tgo,1999,19540000.91553
tgo,2000,28770000.45776
tgo,2001,10329999.92371
tgo,2002,18680000.30518
tgo,2003,21200000.76294
tgo,2004,26510000.22888
tgo,2005,29729999.54224
tgo,2006,33340000.15259
tgo,2007,33669998.16895
