geo,time,ny_gsr_nfcy_cd
kwt,2018,18334457284.7682
kwt,2019,18275136693.0171
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,0
lao,1990,0
lao,1991,0
lao,1992,0
lao,1993,0
lao,1994,-1811378.62806
lao,1995,-6002315.42582
lao,1996,-7003020.56416
lao,1997,-42429304.03657
lao,1998,-37000489.58108
lao,1999,-22793529.13843
lao,2000,-70789743.58974
lao,2001,-68993241.72111
lao,2002,-64293606.44327
lao,2003,-113368505.13503
lao,2004,-97000000
lao,2005,-65737609.04182
lao,2006,-190636881.5457
lao,2007,-147579613.33912
lao,2008,-255628748.38962
lao,2009,-165147286.09445
lao,2010,-452169226.89892
lao,2011,-592845230.74355
lao,2012,-608436569.89626
lao,2013,-644725042.28779
lao,2014,-585844519.27405
lao,2015,-641555216.82266
lao,2016,-684092635.50281
lao,2017,-900972692.6417
lao,2018,-846570959.59806
lao,2019,-1123165157.06713
lao,2020,-1023393809.56224
lbn,1988,1532118874.10014
lbn,1989,1262337210.70529
lbn,1990,902026944.53228
lbn,1991,100926313.49874
lbn,1992,242459013.53931
lbn,1993,170887006.53512
lbn,1994,326780987.26266
lbn,1995,492000007.40101
lbn,1996,398883199.69454
lbn,1997,317944228.64566
lbn,1998,146974597.19866
lbn,1999,207999448.21878
lbn,2000,321000000
lbn,2001,-74000000
lbn,2002,-870380000
lbn,2003,-3321290000
lbn,2004,-814470000
lbn,2005,-198020000
lbn,2006,150900000
lbn,2007,745020000
lbn,2008,432880000
lbn,2009,-225700000
lbn,2010,-508490000
lbn,2011,-239370000
lbn,2012,-204180000
lbn,2013,-291278968.68988
lbn,2014,-515975661.49254
lbn,2015,-535947869.45274
lbn,2016,-814813785.14096
lbn,2017,-209229560.19901
lbn,2018,-314022695.12438
lbn,2019,-618770758.30116
lbn,2020,-730367093.27549
lbr,2000,-101400000
lbr,2001,-156499700
lbr,2002,-163799600
lbr,2003,-152899900
lbr,2004,-166299800
lbr,2005,-155599800
lbr,2006,-152000100
lbr,2007,-154200100
lbr,2008,-159600000
lbr,2009,-144600100
lbr,2010,-179400100
lbr,2011,-124844800
lbr,2012,-261970000
lbr,2013,-301493500
lbr,2014,-333000000
lbr,2015,-280000000
lbr,2016,-281000000
lbr,2017,-302889900
lbr,2018,-437000000
lbr,2019,-353761800
lbr,2020,-360499600
lby,2002,265000000
lby,2003,540000000
lby,2004,-246000000
lby,2005,-289934270.86518
lby,2006,915423264.31182
lby,2007,832409314.11373
lby,2008,705295848.31644
lby,2009,575189469.48544
lby,2010,-29207451.84717
lby,2011,55546479.33344
lby,2012,-1931899976.22256
lby,2013,-414405913.34434
lby,2014,582128261.55297
lby,2015,1188169707.50072
lby,2016,750791139.24051
lby,2017,1282106471.51672
lby,2018,913186813.18681
lby,2019,1487874669.14658
lby,2020,1502538445.03254
lca,1980,-10006149.88889
lca,1981,-11223285.33333
lca,1982,-11255386.18519
lca,1983,-11107458.92593
lca,1984,-12703785.48148
lca,1985,-15478239.62963
lca,1986,-17385199.7037
lca,1987,-19551100.2963
lca,1988,-26478316.7037
lca,1989,-28618084.66667
lca,1990,-58209544.92593
lca,1991,-62631518.51852
lca,1992,-62294592.59259
lca,1993,-69718518.51852
lca,1994,-70482851.85185
lca,1995,-79363000
lca,1996,-76610925.92593
lca,1997,-79683000
lca,1998,-88209111.11111
lca,1999,-89502703.7037
lca,2000,-93978074.07407
lca,2001,-101275555.55556
lca,2002,-92291481.48148
lca,2003,-109990629.62963
lca,2004,-129617703.7037
lca,2005,-136908296.2963
lca,2006,-54181111.11111
lca,2007,-67976370.37037
lca,2008,-71873777.77778
lca,2009,-45159629.62963
lca,2010,-39567518.51852
lca,2011,-19848259.25926
lca,2012,-37713259.25926
lca,2013,-37814222.22222
lca,2014,-106933148.14815
lca,2015,-152933481.48148
lca,2016,-114019333.33333
lca,2017,-106772111.11111
lca,2018,-112424629.62963
lca,2019,-114449296.2963
lca,2020,-95267000
lie,1970,-1538760.57626
lie,1971,-1791359.24914
lie,1972,-2133850.02095
lie,1973,-2833891.55713
lie,1974,-3313003.49087
lie,1975,-4207995.97102
lie,1976,-4653864.61834
lie,1977,-5183357.60349
lie,1978,-7462024.6085
lie,1979,-8593733.08474
lie,1980,-9132064.21197
lie,1981,-8738519.49903
lie,1982,-8916662.56218
lie,1983,-8949883.28331
lie,1984,-8584117.12133
lie,1985,-9036018.07008
lie,1986,-13310634.2765
lie,1987,-17981290.23605
lie,1988,-19841454.24725
lie,1989,-19128308.57632
lie,1990,-24276921.96948
lie,1991,-25347559.27476
lie,1992,-27858910.53904
lie,1993,-28574648.07796
lie,1994,-33271550.77868
lie,1995,-41475179.70402
lie,1996,-42765857.60518
lie,1997,-39254116.99855
lie,1998,-42350669.0578
lie,1999,-88203967.51431
lie,2000,-49147323.54334
lie,2001,-250770324.7215
lie,2002,-315732067.23983
lie,2003,-443454369.94134
lie,2004,-596220345.79815
lie,2005,-533167362.67266
lie,2006,-493380124.42176
lie,2007,-480839720.0933
lie,2008,-511771766.22657
lie,2009,-635235732.00993
lie,2010,-796433023.30041
lie,2011,-1207657657.65766
lie,2012,-1648181721.2328
lie,2013,-1281152227.8563
lie,2014,-1283235101.50622
lie,2015,-1105985037.40648
lie,2016,-251370002.02963
lie,2017,274398293.89662
lie,2018,215359443.7059
lka,1960,-3441260.5042
lka,1961,-37301071.42857
lka,1962,4611028.80658
lka,1963,-16854067.22689
lka,1964,-3095848.7395
lka,1965,-14915966.38655
lka,1966,-840336.13445
lka,1967,-3909465.02058
lka,1968,-30084033.61345
lka,1969,-11932773.10924
lka,1970,-154285714.28571
lka,1971,-211129848.22934
lka,1972,-201842546.06365
lka,1973,-253125000
lka,1974,-344210526.31579
lka,1975,-421968616.26248
lka,1976,-534958382.87753
lka,1977,-580721533.25817
lka,1978,-231902626.52146
lka,1979,-6165703.27553
lka,1980,42528735.63218
lka,1981,-24155844.15584
lka,1982,49014896.68429
lka,1983,-26434339.14152
lka,1984,-172523584.90566
lka,1985,-25073637.7025
lka,1986,-26766595.28908
lka,1987,-28532608.69565
lka,1988,-17195850.36152
lka,1989,-50790568.65465
lka,1990,-59011482.77584
lka,1991,-74522600.91854
lka,1992,-22130960.52932
lka,1993,1179635.76159
lka,1994,-71954674.22096
lka,1995,-170185365.85366
lka,1996,-195947168.44581
lka,1997,-174402441.09171
lka,1998,-249588828.54926
lka,1999,-283323895.80974
lka,2000,-314684067.00428
lka,2001,-281754371.08326
lka,2002,-251338072.33954
lka,2003,-171311645.25487
lka,2004,-204881905.32661
lka,2005,-298995024.87562
lka,2006,-389012494.89965
lka,2007,-353036252.79327
lka,2008,-969521977.44379
lka,2009,-485406908.35949
lka,2010,-617134467.49422
lka,2011,-651570295.17425
lka,2012,-1213831292.89658
lka,2013,-1751667712.61883
lka,2014,-1808092589.34459
lka,2015,-2022278807.3333
lka,2016,-2195688056.94672
lka,2017,-2314623369.2629
lka,2018,-2398062596.90555
lka,2019,-2418250814.42883
lka,2020,-2183190493.58649
lso,1966,15119697.60605
lso,1967,14839703.20594
lso,1968,16379672.40655
lso,1969,17499650.007
lso,1970,19739605.2079
lso,1971,21672259.50783
lso,1972,26928580.7207
lso,1973,42795389.04899
lso,1974,88447387.78514
lso,1975,101335632.18391
lso,1976,138569457.22171
lso,1977,165593376.26495
lso,1978,177782888.68445
lso,1979,213657957.24466
lso,1980,263225475.08988
lso,1981,290370370.37037
lso,1982,346288082.5198
lso,1983,382617987.61332
lso,1984,332389954.58551
lso,1985,233006371.42729
lso,1986,268821225.38293
lso,1987,336171758.3497
lso,1988,339697250.93468
lso,1989,319656232.1272
lso,1990,360854597.45681
lso,1991,375310868.06939
lso,1992,380744740.53296
lso,1993,332039905.7441
lso,1994,329246423.34122
lso,1995,337248931.65339
lso,1996,320567464.47096
lso,1997,323659157.98611
lso,1998,263610133.31404
lso,1999,282347164.25239
lso,2000,243234675.35087
lso,2001,368679652.92539
lso,2002,347510127.41089
lso,2003,497045487.59369
lso,2004,561644683.88136
lso,2005,501058607.0794
lso,2006,443280499.15085
lso,2007,662441834.38839
lso,2008,625655473.78105
lso,2009,552178233.82938
lso,2010,637346225.3067
lso,2011,509692530.20014
lso,2012,414963796.88261
lso,2013,351768416.03449
lso,2014,278568798.54783
lso,2015,279417731.93614
lso,2016,286621920.78871
lso,2017,313930000
lso,2018,350696317.78992
lso,2019,324179147.86412
lso,2020,222951169.17175
ltu,2004,-529990064.58023
ltu,2005,-434607538.25103
ltu,2006,-610555904.1285
ltu,2007,-1553092501.36836
ltu,2008,-1509749743.88995
ltu,2009,844785932.72171
ltu,2010,-241410792.19142
ltu,2011,-1273336081.72643
ltu,2012,-1342836428.44136
ltu,2013,-1027643317.18252
ltu,2014,-573089273.07545
ltu,2015,-1494845608.02617
ltu,2016,-1534068093.11674
ltu,2017,-1726770773.25059
ltu,2018,-1666903119.13412
ltu,2019,-1906728166.70588
ltu,2020,-1635190793.49417
lux,1970,14774505.84913
lux,1971,3890218.7371
lux,1972,33865823.48089
lux,1973,-67817222.10722
lux,1974,-189792874.89644
lux,1975,114706592.08073
lux,1976,310872518.28631
lux,1977,389338210.46708
lux,1978,363013961.82913
lux,1979,-141049807.37479
lux,1980,-909562698.30321
lux,1981,-1624149282.92047
lux,1982,-477858025.78139
lux,1983,488518343.19527
lux,1984,298454342.36247
lux,1985,508037230.79014
lux,1986,537132020.94997
lux,1987,820209616.42356
lux,1988,626883159.62699
lux,1989,330686936.93694
lux,1990,604693384.83824
lux,1991,848073242.76432
lux,1992,716412797.99247
lux,1993,480124766.79104
lux,1994,-329479141.54811
lux,1995,531923918.99288
lux,1996,554776547.23127
lux,1997,1491892196.66216
lux,1998,414901089.13092
lux,1999,-433904236.3417
lux,2000,-882230088.76079
lux,2001,-181210931.05197
lux,2002,-3027723286.72471
lux,2003,-6688755007.6941
lux,2004,-2721312463.88186
lux,2005,-2586333046.78599
lux,2006,-8804739844.93764
lux,2007,-4930471537.74551
lux,2008,-7267876399.84219
lux,2009,-19547058300.0789
lux,2010,-18010788918.3334
lux,2011,-18927946724.7082
lux,2012,-13860685628.7891
lux,2013,-18423786251.804
lux,2014,-18825121813.8823
lux,2015,-21413487837.7734
lux,2016,-20991089251.2841
lux,2017,-18681085742.8236
lux,2018,-20812315612.6274
lux,2019,-23723567969.4117
lux,2020,-21549242889.4942
lva,1995,42160581.85967
lva,1996,38178917.81521
lva,1997,48532542.94701
lva,1998,46808054.33099
lva,1999,-71585395.14773
lva,2000,-9847045.19119
lva,2001,25266398.03
lva,2002,16316507.50341
lva,2003,-57263559.21781
lva,2004,-297814491.99948
lva,2005,-175823273.17984
lva,2006,-539253824.93103
lva,2007,-922382710.98345
lva,2008,-454863324.07543
lva,2009,1839557964.97081
lva,2010,240432042.51824
lva,2011,-29381866.46161
lva,2012,-197397228.65652
lva,2013,-67936501.64963
lva,2014,40068912.15569
lva,2015,-127901317.49258
lva,2016,-40142948.29027
lva,2017,-76584475.99647
lva,2018,-558224206.28471
lva,2019,-513138008.95686
lva,2020,-8392857.00856
mac,2002,-81659073.36869
mac,2003,-207350521.11904
mac,2004,-616838273.79023
mac,2005,-845726554.40576
mac,2006,-1626952783.26293
mac,2007,-383939571.17435
mac,2008,-2600865325.86875
mac,2009,-2325977230.31449
mac,2010,-3332271125.4405
mac,2011,-5306402933.32668
mac,2012,-6837757669.05719
mac,2013,-8753958419.38593
mac,2014,-8776276746.25333
mac,2015,-4812097683.15592
mac,2016,-4432639991.9951
mac,2017,-5542798405.18316
mac,2018,-6366454010.52958
mac,2019,-6326299485.78155
mar,1960,19761051.27952
mar,1961,15808714.5539
mar,1962,13832961.16984
mar,1963,31617429.1078
mar,1964,41498666.13971
mar,1965,-29048512.99279
mar,1966,-40904831.53839
mar,1967,-35964825.61012
mar,1968,-47030688.66713
mar,1969,-43078747.15937
mar,1970,-11492480.98014
mar,1971,-28243504.9505
mar,1972,-36791014.60616
mar,1973,-55554091.89413
mar,1974,-43746784.74987
mar,1975,-55257618.75386
mar,1976,-86992555.38207
mar,1977,-113526835.87591
mar,1978,-202765761.87391
mar,1979,-290047369.90588
mar,1980,-448765584.51456
mar,1981,-577792626.10444
mar,1982,-625548530.63258
mar,1983,-558507614.64149
mar,1984,-459060234.94694
mar,1985,-643734711.31869
mar,1986,-477087792.71561
mar,1987,-578536941.3341
mar,1988,-921267349.64856
mar,1989,-910046759.03018
mar,1990,-861233066.01313
mar,1991,-990365975.23718
mar,1992,-921950304.52096
mar,1993,-1042988665.4479
mar,1994,-1011988753.66728
mar,1995,-1229779648.71194
mar,1996,-1048859268.69285
mar,1997,-975030250.86596
mar,1998,-797021156.96972
mar,1999,-759090255.39554
mar,2000,-763653952.56917
mar,2001,-732912952.31354
mar,2002,-651486035.74993
mar,2003,-691996657.75401
mar,2004,-571770534.50609
mar,2005,-273971099.83079
mar,2006,-378928282.32298
mar,2007,-282582424.96002
mar,2008,-196379494.98729
mar,2009,-1281726675.85111
mar,2010,-1284037447.13206
mar,2011,-1709909887.63767
mar,2012,-1984029484.02948
mar,2013,-1456546308.96437
mar,2014,-2578661242.16362
mar,2015,-1935110555.80021
mar,2016,-1986133061.43258
mar,2017,-2150020635.57573
mar,2018,-2301594911.62464
mar,2019,-2342702061.95215
mar,2020,-1697835060.23081
mda,1990,0
mda,1991,0
mda,1992,0
mda,1996,59177391.30435
mda,1997,62856277.05628
mda,1998,29184171.32216
mda,1999,33859105.68024
mda,2000,63880917.52859
mda,2001,111309960.51854
mda,2002,165687836.14529
mda,2003,230839943.76945
mda,2004,355429621.27787
mda,2005,403842979.14219
mda,2006,401482434.83029
mda,2007,410191187.73631
mda,2008,594258660.50808
mda,2009,306383488.15439
mda,2010,505597341.80592
mda,2011,577441279.19854
mda,2012,810143509.42088
mda,2013,894407045.47621
mda,2014,822517484.11183
mda,2015,449422674.49584
mda,2016,445970000.70268
mda,2017,551213038.54262
mda,2018,550474793.3417
mda,2019,623776905.00773
mda,2020,471211174.07345
mdg,1960,-22288333.52029
mdg,1961,-23097608.67514
mdg,1962,-24720805.47484
mdg,1963,-25123680.86992
mdg,1964,-26343007.75555
mdg,1965,-27551425.31458
mdg,1969,-4998575.80964
mdg,1970,-3001872.45725
mdg,1971,-6620927.86538
mdg,1972,-2148758.7293
mdg,1973,-4943802.95065
mdg,1974,-14321656.80842
mdg,1975,-12792827.43918
mdg,1976,-12266150.2871
mdg,1977,-1274271.78805
mdg,1978,-865024.04125
mdg,1979,-12398557.57913
mdg,1980,-43875685.56714
mdg,1981,-88327569.54418
mdg,1982,-95267625.25008
mdg,1983,-118132415.94541
mdg,1984,-146025963.10737
mdg,1985,-128831639.61888
mdg,1986,-155090571.03676
mdg,1987,-174698532.25422
mdg,1988,-179282783.5843
mdg,1989,-189318261.54746
mdg,1990,-160907898.37679
mdg,1991,-161194534.04237
mdg,1992,-147068093.76671
mdg,1993,-150941917.38089
mdg,1994,-155336748.24017
mdg,1995,-166739672.66043
mdg,1996,-162747862.32766
mdg,1997,-129832017.45236
mdg,1998,-121468773.1472
mdg,1999,-105185179.29111
mdg,2000,-97667064.00801
mdg,2001,-100320346.34926
mdg,2002,-96745353.74642
mdg,2003,-106750418.32626
mdg,2004,-70734113.63882
mdg,2005,-122400002.03692
mdg,2006,-147012928.80457
mdg,2007,-76388406.66518
mdg,2008,-84855727.12879
mdg,2009,-114070868.95583
mdg,2010,-148726898.4835
mdg,2011,-154899244.2806
mdg,2012,-318564683.11038
mdg,2013,-367320137.96105
mdg,2014,-295462026.15493
mdg,2015,-373918045.78331
mdg,2016,-416840166.74249
mdg,2017,-359684845.00597
mdg,2018,-369747221.78618
mdg,2019,-508424182.6873
mdg,2020,-384499999.99229
mdv,1985,-13116370.80868
mdv,1986,-21703258.28555
mdv,1987,-22573999.78315
mdv,1988,-10358565.73705
mdv,1989,-17599712.42119
mdv,1990,-21199434.67337
mdv,1991,-31500048.76621
mdv,1992,-35999318.77531
mdv,1993,-45500369.6301
mdv,1994,-42400697.40544
mdv,1995,-19963474.93628
mdv,1996,-21878674.59643
mdv,1997,-27443296.51657
mdv,1998,-28160178.41971
mdv,1999,-31027043.3305
mdv,2000,-29998020.39082
mdv,2001,-24396116.67933
mdv,2002,-22663976.5625
mdv,2003,-35406250
mdv,2004,-33882812.5
mdv,2005,-30900000
mdv,2006,-40700000
mdv,2007,-280616437.5
mdv,2008,-281948437.5
mdv,2009,-255343226.5625
mdv,2010,-311252914.0625
mdv,2011,-294664025.47596
mdv,2012,-272148365.09424
mdv,2013,-363699154.66561
mdv,2014,-355098560.50558
mdv,2015,-332464184.61178
mdv,2016,-352910758.4394
mdv,2017,-375583655.03347
mdv,2018,-492401558.07365
mdv,2019,-559826719.54232
mdv,2020,-284266837.00337
mex,1960,-373832000
mex,1961,-384656000
mex,1962,-385696000
mex,1963,-429720000
mex,1964,-602056000
mex,1965,-605360000
mex,1966,-753296000
mex,1967,-358792000
mex,1968,-420488000
mex,1969,-494576000
mex,1970,-622560000
mex,1971,-704600000
mex,1972,-812520000
mex,1973,-844472000
mex,1974,-1256312000
mex,1975,-1908048000
mex,1976,-2255889610.38961
mex,1977,-2228619469.02655
mex,1978,-2929916666.66667
mex,1979,-4074219298.24561
mex,1980,-6437352173.91304
mex,1981,-10114783673.4694
mex,1982,-12261258865.2482
mex,1983,-9123298084.92923
mex,1984,-10076454112.0381
mex,1985,-8996550019.46283
mex,1986,-7519581072.24583
mex,1987,-6801204034.24757
mex,1988,-7245935990.49756
mex,1989,-8302221003.45318
mex,1990,-8625907985.49385
mex,1991,-8608033991.51868
mex,1992,-9594849009.66105
mex,1993,-11622671716.5233
mex,1994,-12656187372.226
mex,1995,-13358503598.4671
mex,1996,-13983814380.0826
mex,1997,-12802238176.4223
mex,1998,-13493755472.8546
mex,1999,-13009675013.5978
mex,2000,-15197268073.9456
mex,2001,-14032482151.0763
mex,2002,-13323504453.1897
mex,2003,-12958548892.3904
mex,2004,-11646180577.7069
mex,2005,-18319380431.0922
mex,2006,-14989363990.0176
mex,2007,-17705003385.736
mex,2008,-15656744656.1902
mex,2009,-15115914233.9142
mex,2010,-12580519072.4913
mex,2011,-18745887485.61169
mex,2012,-23204787425.4907
mex,2013,-37076758455.9975
mex,2014,-32292736279.8571
mex,2015,-30264935418.9408
mex,2016,-28907490744.263
mex,2017,-30089959580.4824
mex,2018,-33059259676.8913
mex,2019,-36913361573.1224
mex,2020,-36875714301.6718
mhl,1995,32624100
mhl,1996,24392400
mhl,1997,25935400
mhl,1998,30974300
mhl,1999,34978900
mhl,2000,36270600
mhl,2001,37292500
mhl,2002,35810300
mhl,2003,36408700
mhl,2004,36903100
mhl,2005,42566200
mhl,2006,39824400
mhl,2007,43073000
mhl,2008,37550800
mhl,2009,39759400
mhl,2010,35191900
mhl,2011,37595900
mhl,2012,28395000
mhl,2013,36878100
mhl,2014,46045100
mhl,2015,64656000
mhl,2016,61828000
mhl,2017,60876600
mhl,2018,60740600
mhl,2019,55339500
mhl,2020,53733000
mkd,1990,-55000000
mkd,1991,-29000000
mkd,1992,-72000000
mkd,1993,-56691000
mkd,1994,-46639638.30692
mkd,1995,-39796915.66927
mkd,1996,-51295739.73703
mkd,1997,-54178607.49748
mkd,1998,-53665934.04172
mkd,1999,-72127718.27956
mkd,2000,-70016540.751
mkd,2001,-27244322.58283
mkd,2002,-45751562.55342
mkd,2003,-59939606.7545
mkd,2004,-35289363.06287
mkd,2005,-109165576.04238
mkd,2006,-27463374.30177
mkd,2007,-389252862.74475
mkd,2008,-119753019.63089
mkd,2009,-66821821.01831
mkd,2010,-131084028.53369
mkd,2011,-187276685.02492
mkd,2012,-211075265.76363
mkd,2013,-256315044.8429
mkd,2014,-212607548.70567
mkd,2015,-317088638.04556
mkd,2016,-424541250.31176
mkd,2017,-447688688.47811
mkd,2018,-532077202.53094
mkd,2019,-581667491.70112
mkd,2020,-469744737.67322
mli,1967,-646749.25986
mli,1968,-1981317.20718
mli,1969,-2712341.02399
mli,1970,-5648267.3313
mli,1971,-1467206.69387
mli,1972,-801492.77301
mli,1973,-2341981.5765
mli,1974,-4823349.93874
mli,1975,-11035255.46059
mli,1976,-7830088.65853
mli,1977,40679.79569
mli,1978,10777507.70088
mli,1979,-13703396.83417
mli,1980,-19282528.87164
mli,1981,-35682426.30552
mli,1982,-26679081.28176
mli,1983,-30151942.95011
mli,1984,-21638158.64152
mli,1985,-25931547.43356
mli,1986,-24553054.48875
mli,1987,-20130503.09443
mli,1988,-26171053.88618
mli,1990,-15852510.10064
mli,1991,-2669202.08429
mli,1992,-7276330.80207
mli,1993,2210763.87908
mli,1994,-23227743.15562
mli,1995,-47340585.79585
mli,1996,-49848612.25687
mli,1997,-53146510.52821
mli,1998,-50780574.62497
mli,1999,-44616268.05531
mli,2000,-30153172.58276
mli,2001,-166166029.49208
mli,2002,-241311210.73647
mli,2003,-160200034.48871
mli,2004,-182045738.99192
mli,2005,-207223567.68957
mli,2006,-257657980.97353
mli,2007,-299220204.95999
mli,2008,-313824329.59641
mli,2009,-467412561.61092
mli,2010,-419739470.92762
mli,2011,-462321352.04221
mli,2012,-460245091.28572
mli,2013,-432658534.24461
mli,2014,-384929758.00054
mli,2015,-295768944.52529
mli,2016,-374637639.60381
mli,2017,-500896312.74383
mli,2018,-510134117.32723
mli,2019,-609538381.59721
mli,2020,-716103418.25548
mlt,1970,19288893.46796
mlt,1971,20339238.63756
mlt,1972,24102835.28353
mlt,1973,22486788.49959
mlt,1974,35696179.9755
mlt,1975,52363382.79594
mlt,1976,47106028.47622
mlt,1977,50031310.35885
mlt,1978,48548735.65779
mlt,1979,40017844.31138
mlt,1980,97667785.2349
mlt,1981,117731238.89876
mlt,1982,139316562.5
mlt,1983,97339521.4931
mlt,1984,108865071.23568
mlt,1985,91285871.15666
mlt,1986,78908346.07822
mlt,1987,98080516.89861
mlt,1988,94731413.00117
mlt,1989,113430155.21064
mlt,1990,191181953.26219
mlt,1991,169747410.35857
mlt,1992,144563198.27702
mlt,1993,102721280.17967
mlt,1994,56889015.10849
mlt,1995,55788302.52918
mlt,1996,30779537.87518
mlt,1997,33176732.28784
mlt,1998,-40708476.0747
mlt,1999,55802195.43694
mlt,2000,-152962766.9998
mlt,2001,24872173.99599
mlt,2002,33558657.55866
mlt,2003,-21901103.90349
mlt,2004,-23852889.8854
mlt,2005,-195636612.36165
mlt,2006,-275364947.93627
mlt,2007,-394278675.06159
mlt,2008,-140264537.86436
mlt,2009,-458038066.12948
mlt,2010,-464958239.42728
mlt,2011,-225793986.63697
mlt,2012,-445959270.20429
mlt,2013,-523570859.34387
mlt,2014,-605164474.55826
mlt,2015,-613021635.41551
mlt,2016,-1141512093.79699
mlt,2017,-1345528265.67212
mlt,2018,-1108902547.23659
mlt,2019,-1146639590.19678
mlt,2020,-1318022893.02015
mmr,1961,-1366681.90056
mmr,1962,-765070.73775
mmr,1963,-187769.14016
mmr,1964,465718.73263
mmr,1965,558085.2948
mmr,1966,42076.64042
mmr,1967,83623.95543
mmr,1968,454303.88693
mmr,1969,572703.06385
mmr,1970,373129.57383
mmr,1971,-216229.72973
mmr,1972,-1017196.70905
mmr,1973,-1185460.11361
mmr,1974,-1866965.66524
mmr,1975,-1291185.77075
mmr,1976,-567536.8899
mmr,1977,-13825308.20695
mmr,1978,-17102499.39229
mmr,1979,-27318664.2502
mmr,1980,-43324382.48933
mmr,1981,-48860766.09941
mmr,1982,-53212614.24977
mmr,1983,-58982874.88457
mmr,1984,-81422438.2239
mmr,1985,-76957180.80059
mmr,1986,-86956457.92874
mmr,1987,-96377901.70386
mmr,1988,-78699587.94461
mmr,1989,-43877006.75998
mmr,1990,-183784842.74802
mmr,1991,-264518437.07814
mmr,1992,-143182786.34383
mmr,1993,-82373102.80228
mmr,1994,-70358678.81784
mmr,1995,-92467075.84433
mmr,1996,-61483340.58184
mmr,1997,-16653604.03028
mmr,1998,-5405616.24967
mmr,1999,5316582.08131
mmr,2000,-105923863.93208
mmr,2001,-411574923.90597
mmr,2002,-579903094.84966
mmr,2003,-639864805.53956
mmr,2004,-762715559.63632
mmr,2005,-1383141087.0779
mmr,2006,-1208047752.03867
mmr,2007,-1189044786.67897
mmr,2008,-1541834905.48211
mmr,2009,-1777758880.02639
mmr,2010,-1724221620.43365
mmr,2011,-1749274946.09748
mmr,2012,-2085195745.27852
mmr,2013,-2105247214.25108
mmr,2014,-2498553444.3201
mmr,2015,-2498443622.18878
mmr,2016,-1914087577.95844
mmr,2017,-1673172038.33943
mmr,2018,-1996727610.89203
mmr,2019,-2308971146.83508
mmr,2020,-2178775194.21689
mne,2000,49769095.77907
mne,2001,57993462.29626
mne,2002,71827368.02342
mne,2003,99430057.67274
mne,2004,107079711.94437
mne,2005,24887576.17212
mne,2006,45460419.01894
mne,2007,42784560.63509
mne,2008,67079244.17753
mne,2009,7467490.96971
mne,2010,-28818904.94498
mne,2011,36565562.3608
mne,2012,69159578.56868
mne,2013,87021242.69782
mne,2014,60901286.98421
mne,2015,88773317.06776
mne,2016,38237278.76106
mne,2017,99499436.55623
mne,2018,64850920.67989
mne,2019,62286833.8558
mne,2020,75905641.02564
mng,1981,-10900000
mng,1982,-20400000
mng,1983,-31100000
mng,1984,-39000000
mng,1985,-45000000
mng,1986,-1700000
mng,1987,-11300000
mng,1988,-34200000
mng,1989,-287639866.66667
mng,1990,-43600000
mng,1991,-4910315.78947
mng,1992,-26900000
mng,1993,-26930833.61458
mng,1994,-19413161.4654
mng,1995,-26808122.86842
mng,1996,-14359547.99664
mng,1997,-11996025.26614
mng,1998,399655.07821
mng,1999,99991.6819
mng,2000,-5198868.52992
mng,2001,-2008757.14849
mng,2002,-4499999.59471
mng,2003,-11500025.11905
mng,2004,-11057000.20248
mng,2005,-51790432.61434
mng,2006,-42664509.73265
mng,2007,-97546995.18319
mng,2008,-173626261.08226
mng,2009,-195835988.71884
mng,2010,-579865140.42593
mng,2011,-857817498.9202
mng,2012,-949368902.60611
mng,2013,-710609005.34966
mng,2014,-993971906.20344
mng,2015,-967436952.99195
mng,2016,-921244632.54037
mng,2017,-1608722928.1018
mng,2018,-1234457698.15062
mng,2019,-1571998428.44568
mng,2020,-1259963965.28363
moz,1991,-107600000
moz,1992,-138900619.88397
moz,1993,-134416137.52517
moz,1994,-135026694.92929
moz,1995,-111061278.99117
moz,1996,-92400001.7709
moz,1997,-85399996.53488
moz,1998,-129300001.68427
moz,1999,-123800001.56554
moz,2000,-192910548.22948
moz,2001,-225839366.10058
moz,2002,-603175834.10761
moz,2003,-165505926.67656
moz,2004,-171443490.85305
moz,2005,-359842764.84107
moz,2006,-634452643.22383
moz,2007,-591577121.78264
moz,2008,-641874554.53775
moz,2009,-281811089.34782
moz,2010,-359775280.40259
moz,2011,-255200033.71451
moz,2012,-75466595.00229
moz,2013,-58589660.54458
moz,2014,-201912651.86092
moz,2015,-300133128.24361
moz,2016,-260682405.53665
moz,2017,-393507565.54684
moz,2018,-295542131.4462
moz,2019,-295965932.55554
moz,2020,-462697615.06746
mrt,1968,-10000000
mrt,1969,-15199999.61495
mrt,1970,-11300000.54013
mrt,1971,-13799999.27832
mrt,1972,-16500000.99016
mrt,1973,-10013897.08307
mrt,1974,-5411880.44991
mrt,1975,-30089879.87249
mrt,1976,-58571049.39341
mrt,1977,-43411480.44074
mrt,1978,-27078308.15056
mrt,1979,-31399854.00665
mrt,1980,-26854343.21919
mrt,1981,-50542922.98709
mrt,1982,-45606124.87734
mrt,1983,-62286380.46257
mrt,1984,-39104413.09462
mrt,1985,-52391543.10177
mrt,1986,-70272880.67227
mrt,1987,-77713507.21389
mrt,1988,-71899723.36196
mrt,1989,-60242721.94194
mrt,1990,-59018624.47121
