geo,time,sp_pop_dpnd_yg
gnq,1964,69.6239
gnq,1965,69.8307
gnq,1966,70.46433
gnq,1967,70.73691
gnq,1968,70.6674
gnq,1969,70.14843
gnq,1970,68.96663
gnq,1971,69.555
gnq,1972,69.44491
gnq,1973,68.80499
gnq,1974,68.11064
gnq,1975,67.81874
gnq,1976,67.29052
gnq,1977,67.18915
gnq,1978,67.48859
gnq,1979,68.13497
gnq,1980,69.37074
gnq,1981,70.61576
gnq,1982,71.64915
gnq,1983,72.68492
gnq,1984,73.67974
gnq,1985,74.40959
gnq,1986,76.62716
gnq,1987,78.23987
gnq,1988,79.41052
gnq,1989,80.39313
gnq,1990,81.31509
gnq,1991,81.25921
gnq,1992,81.3894
gnq,1993,81.4533
gnq,1994,81.10792
gnq,1995,80.27313
gnq,1996,78.9604
gnq,1997,77.28366
gnq,1998,75.58081
gnq,1999,74.12032
gnq,2000,72.9563
gnq,2001,72.00116
gnq,2002,71.03373
gnq,2003,70.2505
gnq,2004,69.6767
gnq,2005,69.24372
gnq,2006,68.42384
gnq,2007,67.59164
gnq,2008,66.89796
gnq,2009,66.2979
gnq,2010,65.69151
gnq,2011,65.20101
gnq,2012,64.5017
gnq,2013,63.81978
gnq,2014,63.21188
gnq,2015,62.61249
gnq,2016,62.36841
gnq,2017,61.90314
gnq,2018,61.42537
gnq,2019,60.96603
gnq,2020,60.45302
grc,1960,41.69338
grc,1961,41.96198
grc,1962,41.65161
grc,1963,41.0113
grc,1964,40.49078
grc,1965,40.30695
grc,1966,39.94125
grc,1967,40.03738
grc,1968,40.41444
grc,1969,40.7534
grc,1970,40.89452
grc,1971,40.91798
grc,1972,40.58618
grc,1973,40.03819
grc,1974,39.52713
grc,1975,39.18134
grc,1976,38.60379
grc,1977,38.25253
grc,1978,37.98799
grc,1979,37.60294
grc,1980,37.01404
grc,1981,36.70278
grc,1982,36.14169
grc,1983,35.43317
grc,1984,34.70638
grc,1985,33.99533
grc,1986,33.19977
grc,1987,32.32785
grc,1988,31.38529
grc,1989,30.39696
grc,1990,29.41246
grc,1991,28.36384
grc,1992,27.44945
grc,1993,26.59895
grc,1994,25.72363
grc,1995,24.80077
grc,1996,24.29587
grc,1997,23.66699
grc,1998,23.00632
grc,1999,22.44103
grc,2000,22.02548
grc,2001,21.84599
grc,2002,21.78291
grc,2003,21.80855
grc,2004,21.85126
grc,2005,21.86587
grc,2006,22.05351
grc,2007,22.27652
grc,2008,22.51239
grc,2009,22.72415
grc,2010,22.88223
grc,2011,22.95939
grc,2012,22.90446
grc,2013,22.76727
grc,2014,22.63114
grc,2015,22.53178
grc,2016,22.25114
grc,2017,22.05857
grc,2018,21.89277
grc,2019,21.65863
grc,2020,21.31749
grd,1960,106.75908
grd,1961,108.49029
grd,1962,109.14891
grd,1963,109.13999
grd,1964,109.19026
grd,1965,109.48075
grd,1966,109.5464
grd,1967,109.61726
grd,1968,109.58135
grd,1969,109.20215
grd,1970,108.34692
grd,1971,100.92578
grd,1972,95.22393
grd,1973,90.84451
grd,1974,86.9856
grd,1975,83.13899
grd,1976,81.47237
grd,1977,79.12361
grd,1978,76.7132
grd,1979,75.37672
grd,1980,75.62038
grd,1981,72.92253
grd,1982,71.33484
grd,1983,70.49193
grd,1984,69.6763
grd,1985,68.44358
grd,1986,69.26022
grd,1987,69.94011
grd,1988,70.5524
grd,1989,71.53343
grd,1990,73.19632
grd,1991,72.59672
grd,1992,72.23559
grd,1993,71.89494
grd,1994,71.26592
grd,1995,70.15973
grd,1996,67.87028
grd,1997,65.60076
grd,1998,63.17502
grd,1999,60.45189
grd,2000,57.50599
grd,2001,54.51166
grd,2002,51.50496
grd,2003,48.75453
grd,2004,46.4676
grd,2005,44.59177
grd,2006,42.76812
grd,2007,41.12143
grd,2008,39.49264
grd,2009,37.81274
grd,2010,36.18624
grd,2011,35.84435
grd,2012,35.29568
grd,2013,34.79604
grd,2014,34.55654
grd,2015,34.5983
grd,2016,34.59139
grd,2017,34.85556
grd,2018,35.2626
grd,2019,35.60906
grd,2020,35.7914
gtm,1960,89.29519
gtm,1961,90.16428
gtm,1962,91.07185
gtm,1963,91.81638
gtm,1964,92.09446
gtm,1965,91.81047
gtm,1966,91.9293
gtm,1967,91.5333
gtm,1968,90.7808
gtm,1969,89.91296
gtm,1970,89.06743
gtm,1971,89.08579
gtm,1972,89.00859
gtm,1973,88.8791
gtm,1974,88.73336
gtm,1975,88.59043
gtm,1976,89.18665
gtm,1977,89.76317
gtm,1978,90.2744
gtm,1979,90.68238
gtm,1980,90.97753
gtm,1981,91.5854
gtm,1982,92.03003
gtm,1983,92.29386
gtm,1984,92.36475
gtm,1985,92.2392
gtm,1986,92.2148
gtm,1987,91.92228
gtm,1988,91.42407
gtm,1989,90.84755
gtm,1990,90.27768
gtm,1991,89.68676
gtm,1992,89.28629
gtm,1993,88.91273
gtm,1994,88.38046
gtm,1995,87.63489
gtm,1996,87.125
gtm,1997,86.30386
gtm,1998,85.31495
gtm,1999,84.39092
gtm,2000,83.63573
gtm,2001,82.64633
gtm,2002,81.84711
gtm,2003,81.08157
gtm,2004,80.12164
gtm,2005,78.87002
gtm,2006,77.39901
gtm,2007,75.61338
gtm,2008,73.64684
gtm,2009,71.69878
gtm,2010,69.86787
gtm,2011,67.86298
gtm,2012,66.08992
gtm,2013,64.44909
gtm,2014,62.81115
gtm,2015,61.13916
gtm,2016,59.68395
gtm,2017,58.17307
gtm,2018,56.68142
gtm,2019,55.31514
gtm,2020,54.11368
gum,1960,68.60504
gum,1961,68.50743
gum,1962,67.78843
gum,1963,67.15468
gum,1964,66.84557
gum,1965,66.67573
gum,1966,66.3691
gum,1967,65.80023
gum,1968,65.57976
gum,1969,65.69285
gum,1970,65.8167
gum,1971,64.14649
gum,1972,62.52224
gum,1973,61.3353
gum,1974,60.61254
gum,1975,60.15423
gum,1976,58.95102
gum,1977,57.70405
gum,1978,56.55107
gum,1979,55.57929
gum,1980,54.80582
gum,1981,53.43937
gum,1982,52.28836
gum,1983,51.34384
gum,1984,50.54019
gum,1985,49.82103
gum,1986,48.77525
gum,1987,47.74159
gum,1988,46.76096
gum,1989,45.86629
gum,1990,45.14294
gum,1991,45.62471
gum,1992,46.23567
gum,1993,46.92453
gum,1994,47.56055
gum,1995,47.99582
gum,1996,48.37949
gum,1997,48.48655
gum,1998,48.32107
gum,1999,47.97133
gum,2000,47.51545
gum,2001,47.38502
gum,2002,47.19756
gum,2003,46.94416
gum,2004,46.57332
gum,2005,46.04427
gum,2006,45.42734
gum,2007,44.64936
gum,2008,43.78398
gum,2009,42.9326
gum,2010,42.15733
gum,2011,41.36673
gum,2012,40.69076
gum,2013,40.09246
gum,2014,39.50856
gum,2015,38.92348
gum,2016,38.40549
gum,2017,37.82416
gum,2018,37.24286
gum,2019,36.74697
gum,2020,36.36922
guy,1960,93.03641
guy,1961,94.81401
guy,1962,96.23295
guy,1963,97.24662
guy,1964,97.79046
guy,1965,97.79196
guy,1966,97.54222
guy,1967,97.16548
guy,1968,96.6575
guy,1969,96.01693
guy,1970,95.26799
guy,1971,92.77189
guy,1972,90.45805
guy,1973,88.47115
guy,1974,86.88787
guy,1975,85.64094
guy,1976,84.21569
guy,1977,83.05207
guy,1978,81.86641
guy,1979,80.43778
guy,1980,78.69859
guy,1981,76.49086
guy,1982,74.5546
guy,1983,72.91843
guy,1984,71.35353
guy,1985,69.57868
guy,1986,67.58942
guy,1987,65.31865
guy,1988,63.09849
guy,1989,61.37437
guy,1990,60.33646
guy,1991,59.6965
guy,1992,59.55655
guy,1993,59.78342
guy,1994,60.03424
guy,1995,60.09372
guy,1996,59.53427
guy,1997,58.87521
guy,1998,58.4278
guy,1999,58.51459
guy,2000,59.16144
guy,2001,59.56508
guy,2002,60.32378
guy,2003,61.13324
guy,2004,61.57224
guy,2005,61.41633
guy,2006,59.47841
guy,2007,57.29328
guy,2008,54.99164
guy,2009,52.84225
guy,2010,51.00299
guy,2011,49.51142
guy,2012,48.20893
guy,2013,47.08644
guy,2014,46.08736
guy,2015,45.17887
guy,2016,44.51108
guy,2017,43.8154
guy,2018,43.18422
guy,2019,42.73353
guy,2020,42.48894
hkg,1960,71.7423
hkg,1961,72.71454
hkg,1962,72.61113
hkg,1963,71.82782
hkg,1964,70.79122
hkg,1965,69.57639
hkg,1966,69.20241
hkg,1967,67.9684
hkg,1968,66.10639
hkg,1969,63.93913
hkg,1970,61.66171
hkg,1971,59.0122
hkg,1972,56.7404
hkg,1973,54.57476
hkg,1974,52.16253
hkg,1975,49.43291
hkg,1976,47.02675
hkg,1977,44.1659
hkg,1978,41.26829
hkg,1979,38.79753
hkg,1980,36.89477
hkg,1981,35.75851
hkg,1982,35.02958
hkg,1983,34.60613
hkg,1984,34.25969
hkg,1985,33.8498
hkg,1986,32.92068
hkg,1987,31.96783
hkg,1988,31.04547
hkg,1989,30.20115
hkg,1990,29.4215
hkg,1991,28.65259
hkg,1992,28.00965
hkg,1993,27.41464
hkg,1994,26.7803
hkg,1995,26.08746
hkg,1996,25.67998
hkg,1997,25.0644
hkg,1998,24.41919
hkg,1999,23.86542
hkg,2000,23.38017
hkg,2001,22.49791
hkg,2002,21.71768
hkg,2003,20.992
hkg,2004,20.2703
hkg,2005,19.54631
hkg,2006,18.60031
hkg,2007,17.77618
hkg,2008,17.04855
hkg,2009,16.41008
hkg,2010,15.87872
hkg,2011,15.50377
hkg,2012,15.13444
hkg,2013,14.8793
hkg,2014,14.87299
hkg,2015,15.16382
hkg,2016,15.32866
hkg,2017,15.88963
hkg,2018,16.7091
hkg,2019,17.56565
hkg,2020,18.33109
hnd,1960,91.73416
hnd,1961,93.16018
hnd,1962,94.41943
hnd,1963,95.44115
hnd,1964,96.10343
hnd,1965,96.37611
hnd,1966,97.10492
hnd,1967,97.45651
hnd,1968,97.51669
hnd,1969,97.38428
hnd,1970,97.11409
hnd,1971,97.40511
hnd,1972,97.35412
hnd,1973,97.11261
hnd,1974,96.84487
hnd,1975,96.62055
hnd,1976,96.63887
hnd,1977,96.71628
hnd,1978,96.75724
hnd,1979,96.60582
hnd,1980,96.20066
hnd,1981,96.09026
hnd,1982,95.64653
hnd,1983,95.00302
hnd,1984,94.32002
hnd,1985,93.66021
hnd,1986,93.11603
hnd,1987,92.54678
hnd,1988,91.93128
hnd,1989,91.21783
hnd,1990,90.38341
hnd,1991,89.44901
hnd,1992,88.44761
hnd,1993,87.39478
hnd,1994,86.33269
hnd,1995,85.29478
hnd,1996,84.27151
hnd,1997,83.28873
hnd,1998,82.30293
hnd,1999,81.23695
hnd,2000,80.04712
hnd,2001,78.96837
hnd,2002,77.61921
hnd,2003,76.10916
hnd,2004,74.56416
hnd,2005,73.02727
hnd,2006,71.30382
hnd,2007,69.66781
hnd,2008,68.02565
hnd,2009,66.25138
hnd,2010,64.30975
hnd,2011,62.3797
hnd,2012,60.3262
hnd,2013,58.23696
hnd,2014,56.24963
hnd,2015,54.43767
hnd,2016,52.75087
hnd,2017,51.26486
hnd,2018,49.93177
hnd,2019,48.67717
hnd,2020,47.4687
hrv,1960,41.96187
hrv,1961,41.70173
hrv,1962,41.20369
hrv,1963,40.49039
hrv,1964,39.66806
hrv,1965,38.80161
hrv,1966,38.05412
hrv,1967,37.15357
hrv,1968,36.18653
hrv,1969,35.27757
hrv,1970,34.50519
hrv,1971,33.85777
hrv,1972,33.43397
hrv,1973,33.15661
hrv,1974,32.89034
hrv,1975,32.56893
hrv,1976,32.40776
hrv,1977,32.10743
hrv,1978,31.75061
hrv,1979,31.45519
hrv,1980,31.26654
hrv,1981,30.98886
hrv,1982,30.83397
hrv,1983,30.73995
hrv,1984,30.60112
hrv,1985,30.36759
hrv,1986,30.22913
hrv,1987,29.97175
hrv,1988,29.62466
hrv,1989,29.24012
hrv,1990,28.83256
hrv,1991,28.51438
hrv,1992,28.18779
hrv,1993,27.84251
hrv,1994,27.49452
hrv,1995,27.1729
hrv,1996,26.72984
hrv,1997,26.46125
hrv,1998,26.29465
hrv,1999,26.10252
hrv,2000,25.81034
hrv,2001,25.5946
hrv,2002,25.0676
hrv,2003,24.39143
hrv,2004,23.81697
hrv,2005,23.47133
hrv,2006,23.00718
hrv,2007,22.92384
hrv,2008,23.0588
hrv,2009,23.14343
hrv,2010,23.04966
hrv,2011,23.11544
hrv,2012,22.88274
hrv,2013,22.47401
hrv,2014,22.12473
hrv,2015,21.96086
hrv,2016,21.88154
hrv,2017,22.02948
hrv,2018,22.31142
hrv,2019,22.54993
hrv,2020,22.64822
hti,1960,71.28377
hti,1961,72.14516
hti,1962,73.23533
hti,1963,74.37227
hti,1964,75.22779
hti,1965,75.63526
hti,1966,76.37563
hti,1967,76.60555
hti,1968,76.4514
hti,1969,76.101
hti,1970,75.64107
hti,1971,75.50766
hti,1972,75.19763
hti,1973,74.77223
hti,1974,74.30517
hti,1975,73.8628
hti,1976,73.72946
hti,1977,73.72346
hti,1978,73.81868
hti,1979,73.9997
hti,1980,74.27981
hti,1981,75.19365
hti,1982,76.13521
hti,1983,77.09981
hti,1984,78.0291
hti,1985,78.84644
hti,1986,80.07702
hti,1987,80.8827
hti,1988,81.39056
hti,1989,81.74973
hti,1990,81.99706
hti,1991,81.82504
hti,1992,81.70997
hti,1993,81.46074
hti,1994,80.83459
hti,1995,79.76356
hti,1996,78.68691
hti,1997,77.23025
hti,1998,75.55003
hti,1999,73.88046
hti,2000,72.34009
hti,2001,71.03419
hti,2002,69.78473
hti,2003,68.5976
hti,2004,67.4455
hti,2005,66.31116
hti,2006,65.26485
hti,2007,64.2458
hti,2008,63.24149
hti,2009,62.2323
hti,2010,61.20795
hti,2011,60.24727
hti,2012,59.27065
hti,2013,58.28923
hti,2014,57.31791
hti,2015,56.36318
hti,2016,55.49831
hti,2017,54.63825
hti,2018,53.78278
hti,2019,52.93136
hti,2020,52.08204
hun,1960,38.56103
hun,1961,37.84365
hun,1962,37.28846
hun,1963,36.76881
hun,1964,36.11183
hun,1965,35.27964
hun,1966,34.28591
hun,1967,33.37281
hun,1968,32.49749
hun,1969,31.63623
hun,1970,30.80511
hun,1971,30.60171
hun,1972,30.18906
hun,1973,29.78091
hun,1974,29.67384
hun,1975,29.998
hun,1976,30.45215
hun,1977,31.43725
hun,1978,32.69127
hun,1979,33.71144
hun,1980,34.18754
hun,1981,34.70994
hun,1982,34.44829
hun,1983,33.71863
hun,1984,33.05791
hun,1985,32.73013
hun,1986,31.90947
hun,1987,31.70657
hun,1988,31.7668
hun,1989,31.55981
hun,1990,30.87034
hun,1991,30.52255
hun,1992,29.62625
hun,1993,28.46073
hun,1994,27.44181
hun,1995,26.73464
hun,1996,26.16417
hun,1997,25.74039
hun,1998,25.42326
hun,1999,25.09928
hun,2000,24.72114
hun,2001,24.1603
hun,2002,23.72349
hun,2003,23.34459
hun,2004,22.95421
hun,2005,22.53235
hun,2006,22.46726
hun,2007,22.28079
hun,2008,22.00646
hun,2009,21.73444
hun,2010,21.5212
hun,2011,21.35278
hun,2012,21.22457
hun,2013,21.15572
hun,2014,21.15428
hun,2015,21.2222
hun,2016,21.25053
hun,2017,21.43518
hun,2018,21.69492
hun,2019,21.9109
hun,2020,22.02209
idn,1960,70.68776
idn,1961,72.2939
idn,1962,73.78308
idn,1963,75.16979
idn,1964,76.4315
idn,1965,77.53233
idn,1966,78.67401
idn,1967,79.66165
idn,1968,80.41217
idn,1969,80.82643
idn,1970,80.8771
idn,1971,81.08991
idn,1972,80.87403
idn,1973,80.33439
idn,1974,79.61673
idn,1975,78.80102
idn,1976,78.14671
idn,1977,77.36374
idn,1978,76.45747
idn,1979,75.41893
idn,1980,74.26028
idn,1981,73.23745
idn,1982,72.11014
idn,1983,70.88792
idn,1984,69.56583
idn,1985,68.14356
idn,1986,66.90193
idn,1987,65.4906
idn,1988,63.98031
idn,1989,62.46185
idn,1990,60.98074
idn,1991,59.54974
idn,1992,58.21974
idn,1993,56.92742
idn,1994,55.58238
idn,1995,54.15055
idn,1996,52.86146
idn,1997,51.46751
idn,1998,50.03621
idn,1999,48.68656
idn,2000,47.50526
idn,2001,47.00336
idn,2002,46.61169
idn,2003,46.2994
idn,2004,46.02052
idn,2005,45.74739
idn,2006,44.99443
idn,2007,44.42074
idn,2008,44.00489
idn,2009,43.728
idn,2010,43.54081
idn,2011,42.93764
idn,2012,42.4497
idn,2013,41.99168
idn,2014,41.47329
idn,2015,40.87059
idn,2016,40.49892
idn,2017,39.93122
idn,2018,39.28178
idn,2019,38.70271
idn,2020,38.25286
ind,1960,71.60558
ind,1961,72.48852
ind,1962,73.54258
ind,1963,74.55179
ind,1964,75.18092
ind,1965,75.29127
ind,1966,75.60707
ind,1967,75.3628
ind,1968,74.74071
ind,1969,74.019
ind,1970,73.34544
ind,1971,73.02675
ind,1972,72.65151
ind,1973,72.21686
ind,1974,71.67253
ind,1975,71.00515
ind,1976,70.7682
ind,1977,70.33718
ind,1978,69.7884
ind,1979,69.21983
ind,1980,68.6845
ind,1981,68.50842
ind,1982,68.32996
ind,1983,68.11621
ind,1984,67.79868
ind,1985,67.34647
ind,1986,67.25854
ind,1987,66.92333
ind,1988,66.41656
ind,1989,65.82953
ind,1990,65.19962
ind,1991,64.69584
ind,1992,64.12385
ind,1993,63.46528
ind,1994,62.687
ind,1995,61.78678
ind,1996,60.98629
ind,1997,60.08536
ind,1998,59.10339
ind,1999,58.07097
ind,2000,57.01302
ind,2001,56.15465
ind,2002,55.23357
ind,2003,54.2775
ind,2004,53.31589
ind,2005,52.36383
ind,2006,51.5461
ind,2007,50.72733
ind,2008,49.89453
ind,2009,49.01209
ind,2010,48.05977
ind,2011,47.1779
ind,2012,46.18247
ind,2013,45.12837
ind,2014,44.09634
ind,2015,43.12921
ind,2016,42.14673
ind,2017,41.29764
ind,2018,40.51913
ind,2019,39.72649
ind,2020,38.89157
irl,1960,53.49134
irl,1961,53.44708
irl,1962,53.39452
irl,1963,53.30664
irl,1964,53.20105
irl,1965,53.09447
irl,1966,52.9797
irl,1967,52.72552
irl,1968,52.44905
irl,1969,52.33834
irl,1970,52.48905
irl,1971,52.18805
irl,1972,52.28037
irl,1973,52.57823
irl,1974,52.80264
irl,1975,52.8147
irl,1976,53.09691
irl,1977,52.98203
irl,1978,52.61057
irl,1979,52.21157
irl,1980,51.87299
irl,1981,51.61577
irl,1982,51.5108
irl,1983,51.40318
irl,1984,51.06595
irl,1985,50.38995
irl,1986,49.79071
irl,1987,48.85795
irl,1988,47.65174
irl,1989,46.34941
irl,1990,45.07119
irl,1991,43.36166
irl,1992,41.84179
irl,1993,40.41861
irl,1994,38.98811
irl,1995,37.54181
irl,1996,36.11872
irl,1997,34.74685
irl,1998,33.47829
irl,1999,32.40278
irl,2000,31.55902
irl,2001,30.71544
irl,2002,30.05799
irl,2003,29.58852
irl,2004,29.29262
irl,2005,29.15297
irl,2006,29.29315
irl,2007,29.53682
irl,2008,29.85629
irl,2009,30.18697
irl,2010,30.47576
irl,2011,31.18204
irl,2012,31.82037
irl,2013,32.40013
irl,2014,32.95221
irl,2015,33.47714
irl,2016,33.41983
irl,2017,33.29211
irl,2018,33.07145
irl,2019,32.72693
irl,2020,32.2532
irn,1960,80.24227
irn,1961,81.9494
irn,1962,83.71626
irn,1963,85.27421
irn,1964,86.24135
irn,1965,86.48018
irn,1966,86.9134
irn,1967,86.60816
irn,1968,85.8035
irn,1969,84.83513
irn,1970,83.87973
irn,1971,83.3746
irn,1972,82.77641
irn,1973,82.15935
irn,1974,81.58042
irn,1975,81.09309
irn,1976,80.92935
irn,1977,80.84948
irn,1978,80.87374
irn,1979,81.0866
irn,1980,81.59167
irn,1981,83.08443
irn,1982,84.65438
irn,1983,86.1939
irn,1984,87.53108
irn,1985,88.525
irn,1986,89.98681
irn,1987,90.81959
irn,1988,90.97856
irn,1989,90.40488
irn,1990,89.04413
irn,1991,87.48806
irn,1992,85.22563
irn,1993,82.40775
irn,1994,79.21261
irn,1995,75.75899
irn,1996,71.39451
irn,1997,67.22491
irn,1998,63.15223
irn,1999,59.09204
irn,2000,55.08498
irn,2001,51.33695
irn,2002,47.77797
irn,2003,44.51947
irn,2004,41.69758
irn,2005,39.35148
irn,2006,37.67265
irn,2007,36.28577
irn,2008,35.21696
irn,2009,34.45233
irn,2010,33.95696
irn,2011,33.5688
irn,2012,33.40457
irn,2013,33.4397
irn,2014,33.63722
irn,2015,33.96363
irn,2016,34.30687
irn,2017,34.78216
irn,2018,35.29991
irn,2019,35.73822
irn,2020,36.02323
irq,1960,74.77873
irq,1961,75.20378
irq,1962,77.31742
irq,1963,80.21928
irq,1964,82.5387
irq,1965,83.71342
irq,1966,85.40507
irq,1967,86.00656
irq,1968,86.0151
irq,1969,86.18572
irq,1970,86.82474
irq,1971,88.38052
irq,1972,89.77996
irq,1973,91.11778
irq,1974,92.37559
irq,1975,93.48335
irq,1976,94.2304
irq,1977,95.08709
irq,1978,95.77097
irq,1979,95.93127
irq,1980,95.45305
irq,1981,95.58987
irq,1982,95.12877
irq,1983,94.26528
irq,1984,93.32194
irq,1985,92.45384
irq,1986,92.122
irq,1987,91.90624
irq,1988,91.70076
irq,1989,91.3735
irq,1990,90.89051
irq,1991,89.67931
irq,1992,88.33358
irq,1993,86.96372
irq,1994,85.71474
irq,1995,84.64972
irq,1996,83.53192
irq,1997,82.61159
irq,1998,81.806
irq,1999,80.99097
irq,2000,80.10817
irq,2001,79.64589
irq,2002,79.04845
irq,2003,78.36983
irq,2004,77.67196
irq,2005,76.95997
irq,2006,76.8799
irq,2007,76.78544
irq,2008,76.63297
irq,2009,76.43322
irq,2010,76.24043
irq,2011,74.43004
irq,2012,72.7828
irq,2013,71.27289
irq,2014,69.79203
irq,2015,68.26452
irq,2016,67.71034
irq,2017,66.85922
irq,2018,65.85465
irq,2019,64.90368
irq,2020,64.09159
isl,1960,61.14627
isl,1961,61.6878
isl,1962,61.79276
isl,1963,61.54444
isl,1964,61.09442
isl,1965,60.49727
isl,1966,59.8328
isl,1967,58.99363
isl,1968,57.99416
isl,1969,56.8785
isl,1970,55.7087
isl,1971,54.35763
isl,1972,53.14521
isl,1973,51.9826
isl,1974,50.76436
isl,1975,49.4385
isl,1976,48.42577
isl,1977,47.24415
isl,1978,45.98782
isl,1979,44.84781
isl,1980,43.92603
isl,1981,43.13322
isl,1982,42.54332
isl,1983,42.09513
isl,1984,41.65466
isl,1985,41.16184
isl,1986,40.70865
isl,1987,40.18622
isl,1988,39.63212
isl,1989,39.13573
isl,1990,38.74025
isl,1991,38.49341
isl,1992,38.38817
isl,1993,38.3333
isl,1994,38.20239
isl,1995,37.94163
isl,1996,37.75112
isl,1997,37.26843
isl,1998,36.63459
isl,1999,36.04901
isl,2000,35.59657
isl,2001,34.95153
isl,2002,34.59622
isl,2003,34.35378
isl,2004,34.03549
isl,2005,33.59982
isl,2006,33.08105
isl,2007,32.48765
isl,2008,31.89439
isl,2009,31.38082
isl,2010,30.94963
isl,2011,30.96489
isl,2012,30.92124
isl,2013,30.86344
isl,2014,30.8198
isl,2015,30.78974
isl,2016,30.62018
isl,2017,30.47891
isl,2018,30.33745
isl,2019,30.15174
isl,2020,29.90493
isr,1960,61.96672
isr,1961,61.85808
isr,1962,61.7779
isr,1963,61.49822
isr,1964,60.80571
isr,1965,59.66494
isr,1966,58.66093
isr,1967,57.29033
isr,1968,55.8128
isr,1969,54.62736
isr,1970,53.94769
isr,1971,53.5781
isr,1972,53.6579
isr,1973,54.01673
isr,1974,54.36363
isr,1975,54.54564
isr,1976,55.29991
isr,1977,55.79519
isr,1978,56.11268
isr,1979,56.38164
isr,1980,56.62905
isr,1981,56.66886
isr,1982,56.71398
isr,1983,56.69357
isr,1984,56.51269
isr,1985,56.14827
isr,1986,55.48141
isr,1987,54.7611
isr,1988,53.9727
isr,1989,53.12414
isr,1990,52.24883
isr,1991,51.31616
isr,1992,50.26826
isr,1993,49.19072
isr,1994,48.20219
isr,1995,47.35612
isr,1996,46.74897
isr,1997,46.30355
isr,1998,45.97935
isr,1999,45.6845
isr,2000,45.3671
isr,2001,45.29401
isr,2002,45.13789
isr,2003,44.95854
isr,2004,44.84399
isr,2005,44.82857
isr,2006,44.43073
isr,2007,44.17755
isr,2008,44.01817
isr,2009,43.8873
isr,2010,43.7701
isr,2011,44.18256
isr,2012,44.59271
isr,2013,44.99594
isr,2014,45.38504
isr,2015,45.73943
isr,2016,46.08559
isr,2017,46.31972
isr,2018,46.46637
isr,2019,46.54908
isr,2020,46.56924
ita,1960,38.33554
ita,1961,38.29129
ita,1962,38.10808
ita,1963,37.86371
ita,1964,37.70074
ita,1965,37.67153
ita,1966,37.81803
ita,1967,37.94641
ita,1968,38.07839
ita,1969,38.22665
ita,1970,38.38525
ita,1971,38.37924
ita,1972,38.4215
ita,1973,38.43304
ita,1974,38.29259
ita,1975,37.93348
ita,1976,37.54858
ita,1977,36.9019
ita,1978,36.03488
ita,1979,35.04064
ita,1980,33.98213
ita,1981,32.82206
ita,1982,31.65983
ita,1983,30.50863
ita,1984,29.36901
ita,1985,28.25503
ita,1986,27.31692
ita,1987,26.40053
ita,1988,25.52376
ita,1989,24.71627
ita,1990,23.99619
ita,1991,23.45138
ita,1992,22.97336
ita,1993,22.5672
ita,1994,22.22028
ita,1995,21.91791
ita,1996,21.7103
ita,1997,21.53199
ita,1998,21.38541
ita,1999,21.28677
ita,2000,21.25554
ita,2001,21.20096
ita,2002,21.21994
ita,2003,21.28734
ita,2004,21.36018
ita,2005,21.40877
ita,2006,21.49754
ita,2007,21.53457
ita,2008,21.53112
ita,2009,21.51337
ita,2010,21.49619
ita,2011,21.54861
ita,2012,21.55892
ita,2013,21.52806
ita,2014,21.44948
ita,2015,21.31835
ita,2016,21.20412
ita,2017,21.0465
ita,2018,20.85307
ita,2019,20.63054
ita,2020,20.38475
jam,1960,76.4825
jam,1961,78.28378
jam,1962,79.87302
jam,1963,81.14203
jam,1964,82.19883
jam,1965,83.28991
jam,1966,85.68538
jam,1967,88.45734
jam,1968,91.30129
jam,1969,93.81589
jam,1970,95.70472
jam,1971,95.53908
jam,1972,94.74751
jam,1973,93.34258
jam,1974,91.45712
jam,1975,89.24857
jam,1976,85.17728
jam,1977,81.5799
jam,1978,78.55431
jam,1979,76.13226
jam,1980,74.21142
jam,1981,72.39982
jam,1982,70.80924
jam,1983,69.29615
jam,1984,67.68772
jam,1985,65.92398
jam,1986,64.75032
jam,1987,63.37855
jam,1988,62.00091
jam,1989,60.89802
jam,1990,60.17297
jam,1991,59.14981
jam,1992,58.44307
jam,1993,57.92247
jam,1994,57.37171
jam,1995,56.69741
jam,1996,56.04634
jam,1997,55.4038
jam,1998,54.77141
jam,1999,54.1627
jam,2000,53.54812
jam,2001,52.72133
jam,2002,51.76414
jam,2003,50.72713
jam,2004,49.67718
jam,2005,48.63523
jam,2006,47.22634
jam,2007,45.8871
jam,2008,44.53758
jam,2009,43.13418
jam,2010,41.72223
jam,2011,40.5594
jam,2012,39.46002
jam,2013,38.45084
jam,2014,37.55652
jam,2015,36.77508
jam,2016,36.22289
jam,2017,35.68636
jam,2018,35.20969
jam,2019,34.83714
jam,2020,34.57188
jor,1960,83.41262
jor,1961,84.46141
jor,1962,85.25589
jor,1963,85.9554
jor,1964,86.82425
jor,1965,88.06733
jor,1966,89.629
jor,1967,90.53799
jor,1968,91.02304
jor,1969,91.11402
jor,1970,90.69114
jor,1971,92.26225
jor,1972,93.66449
jor,1973,94.75009
jor,1974,95.33704
jor,1975,95.38529
jor,1976,98.7281
jor,1977,100.7405
jor,1978,101.70843
jor,1979,102.14477
jor,1980,102.38729
jor,1981,100.81062
jor,1982,99.63351
jor,1983,98.53704
jor,1984,97.1641
jor,1985,95.50591
jor,1986,94.66777
jor,1987,93.32311
