geo,time,bx_gsr_gnfs_cd
mus,1986,883980635.69525
mus,1987,1211114892.97819
mus,1988,1379028072.0881
mus,1989,1397988603.10431
mus,1990,1721940148.55215
mus,1991,1781718032.00487
mus,1992,1912137867.88821
mus,1993,1900665938.53986
mus,1994,2009647167.55968
mus,1995,2349376281.53941
mus,1996,2771329131.08561
mus,1997,2493771941.66224
mus,1998,2586250372.50991
mus,1999,2624811525.80306
mus,2000,2622375788.26226
mus,2001,2850214121.9611
mus,2002,2950015984.859
mus,2003,3178156448.28543
mus,2004,3448749794.35166
mus,2005,3756457492.68058
mus,2006,4000143532.99071
mus,2007,4443070452.73427
mus,2008,4927806423.66777
mus,2009,4177497773.99491
mus,2010,4956580726.07108
mus,2011,5825963411.4879
mus,2012,6057058208.39713
mus,2013,5645495475.88268
mus,2014,5997935282.99094
mus,2015,5394631907.53723
mus,2016,5201359542.26158
mus,2017,5391592172.41552
mus,2018,5585546049.10134
mus,2019,5258181403.12888
mus,2020,3088435443.91214
mwi,1977,213195274.09375
mwi,1978,210134558.07018
mwi,1979,257198775.93769
mwi,1980,312524756.29414
mwi,1981,316207182.14318
mwi,1982,267548621.51771
mwi,1983,274948997.03376
mwi,1984,338833151.85542
mwi,1985,271421618.78414
mwi,1986,268500972.59312
mwi,1987,305965951.21432
mwi,1988,331940703.30799
mwi,1989,299290729.16859
mwi,1990,443075276.86861
mwi,1991,514034735.69215
mwi,1992,428415766.62715
mwi,1993,347416990.86221
mwi,1994,349125298.10603
mwi,1995,469630111.30019
mwi,1996,546279727.55817
mwi,1997,579057933.88844
mwi,1998,571078083.74254
mwi,1999,497675606.91974
mwi,2000,437418259.87856
mwi,2001,471553504.46948
mwi,2002,471861073.30897
mwi,2003,619455615.90392
mwi,2004,572276063.38406
mwi,2005,608688953.85815
mwi,2006,785543616.71324
mwi,2007,877239061.85806
mwi,2008,1024535096.08245
mwi,2009,1347451603.68827
mwi,2010,1222630584.06267
mwi,2011,1604263589.67409
mwi,2012,1381897555.50508
mwi,2013,1395388936.02432
mwi,2014,1642093292.50276
mwi,2015,1270097065.21111
mwi,2016,1180132969.06476
mwi,2017,1053190765.66367
mwi,2018,1152929010.15119
mwi,2019,1308247411.50616
mwi,2020,1118374723.7475
mys,1974,4571539357.76407
mys,1975,4235972345.32754
mys,1976,5690959347.94072
mys,1977,6584369944.9619
mys,1978,8008059731.51349
mys,1979,11863692966.7142
mys,1980,14097677878.7362
mys,1981,13086529598.3965
mys,1982,13649102403.8256
mys,1983,15655358110.0899
mys,1984,18453332957.9934
mys,1985,17184971389.2571
mys,1986,15636611325.067
mys,1987,20149320372.03749
mys,1988,23358938947.4756
mys,1989,27646134110.2131
mys,1990,32664725726.6972
mys,1991,38086349421.83209
mys,1992,44811865770.7583
mys,1993,52649571985.4939
mys,1994,66217227227.5196
mys,1995,83368732083.6459
mys,1996,92120547270.05881
mys,1997,93265596905.05728
mys,1998,83399522216.91348
mys,1999,95967605263.15788
mys,2000,112286421052.632
mys,2001,102362894736.842
mys,2002,108234289473.68401
mys,2003,118569842105.263
mys,2004,143900465789.474
mys,2005,161352673617.09601
mys,2006,182565806815.992
mys,2007,205620995759.12399
mys,2008,229973830065.32401
mys,2009,186349502275.30701
mys,2010,222011698915.43399
mys,2011,254006731759.29001
mys,2012,249376200391.97601
mys,2013,244385450722.88599
mys,2014,249538834188.69101
mys,2015,209568171911.51401
mys,2016,201120552699.39496
mys,2017,223701888947.35599
mys,2018,245885974787.62
mys,2019,238361133830.79901
mys,2020,207453334717.19696
mys,2021,256684950309.798
nam,1990,1220142457.52927
nam,1991,1323862000.53236
nam,1992,1481128687.70813
nam,1993,1521264724.65094
nam,1994,1579475789.2474
nam,1995,1733678697.90755
nam,1996,1741077477.03674
nam,1997,1723430135.59502
nam,1998,1605344394.83257
nam,1999,1471511805.32456
nam,2000,1483285188.31833
nam,2001,1427000839.01629
nam,2002,1337410076.51633
nam,2003,1676488719.70202
nam,2004,2302817826.12579
nam,2005,2474233358.87854
nam,2006,3174289645.10825
nam,2007,3516114476.72824
nam,2008,3699299031.71947
nam,2009,3636959582.10483
nam,2010,4597032564.65354
nam,2011,4672261505.55097
nam,2012,4872509608.51738
nam,2013,4355024967.30835
nam,2014,4826448310.91585
nam,2015,4088530444.61571
nam,2016,3732879984.50345
nam,2017,4483392084.01878
nam,2018,4956402040.71979
nam,2019,4576727441.61161
nam,2020,3552321072.9024
ncl,2002,805387568.23539
ncl,2003,1201055914.94516
ncl,2004,1487582802.96348
ncl,2005,1461156450.08205
ncl,2006,1788007483.30753
ncl,2007,2640689286.52718
ncl,2008,1791868734.09565
ncl,2009,1454797243.06057
ncl,2010,1940456436.92578
ncl,2011,2296851344.4415
ncl,2012,1947883382.09372
ncl,2013,1915925145.97845
ncl,2014,2211473914.56922
ncl,2015,1771207610.08172
ncl,2016,1875156824.27746
ner,1974,99374890.54426
ner,1975,162421393.88053
ner,1976,195011105.30418
ner,1977,222667981.89347
ner,1978,319167425.67788
ner,1979,520633433.34916
ner,1980,616642721.27171
ner,1981,524466338.59437
ner,1982,423132544.97737
ner,1983,375562203.05803
ner,1984,334628148.39158
ner,1985,297985837.05182
ner,1986,398529157.5553
ner,1987,531512700.89597
ner,1988,467019747.68012
ner,1989,422487440.66018
ner,1990,532837907.86894
ner,1991,401078443.90538
ner,1992,404984210.67833
ner,1993,336877140.22253
ner,1994,257204236.77496
ner,1995,321347302.07827
ner,1996,368329791.53207
ner,1997,310506270.47511
ner,1998,369309847.67321
ner,1999,321011462.50858
ner,2000,321412892.25468
ner,2001,329494483.96782
ner,2002,331557755.01305
ner,2003,416066685.43523
ner,2004,531012335.26272
ner,2005,565316780.37712
ner,2006,599040294.13334
ner,2007,748146204.8681
ner,2008,1047354162.79192
ner,2009,1101191244.22468
ner,2010,1271292025.84926
ner,2011,1341423540.56864
ner,2012,1517711056.81696
ner,2013,1736172611.98106
ner,2014,1732074337.44015
ner,2015,1319344817.87426
ner,2016,1230659415.74388
ner,2017,1432532766.71701
ner,2018,1449983104.26273
ner,2019,1386654750.84676
ner,2020,1338006699.19756
nga,1977,12936228105.9397
nga,1978,11317986728.3614
nga,1979,17759716952.8853
nga,1980,27071172783.9087
nga,1981,18770999751.5563
nga,1982,12657001206.9491
nga,1983,10757722286.0949
nga,1984,12289188092.2307
nga,1985,13429568191.5891
nga,1986,5334783287.68661
nga,1987,7784041162.88572
nga,1988,7238757172.56022
nga,1989,8423249444.82049
nga,1990,14550381537.9359
nga,1991,13140203698.4019
nga,1992,12843759890.7731
nga,1993,11072588286.6981
nga,1994,9829969085.28823
nga,1995,3840512881.58183
nga,1996,5279477112.81601
nga,1997,4878570066.56933
nga,1998,2808064126.79099
nga,1999,13855883974.2208
nga,2000,20965436458.51089
nga,2001,19644892959.4876
nga,2002,18137444461.1618
nga,2003,27448726478.0435
nga,2004,38102757791.7574
nga,2005,56994046166.67911
nga,2006,59232839787.0216
nga,2007,67494191530.978
nga,2008,88008517741.30949
nga,2009,58393121275.9672
nga,2010,82699269305.27589
nga,2011,102437485783.987
nga,2012,98523783918.48308
nga,2013,99418985595.72409
nga,2014,84587155224.017
nga,2015,49047768015.8206
nga,2016,38447540355.5201
nga,2017,50847986748.8943
nga,2018,66038798663.3135
nga,2019,69926720656.40981
nga,2020,39937175154.1293
nic,1977,719300000
nic,1978,720200000
nic,1979,672200000
nic,1980,494800000
nic,1981,553300000
nic,1982,446800000
nic,1983,498000000
nic,1984,460800000
nic,1985,344400000
nic,1986,287300000
nic,1987,324600000
nic,1988,273100000
nic,1989,340700000
nic,1990,392200000
nic,1991,338300000
nic,1992,309300000
nic,1993,367200000
nic,1994,464692000
nic,1995,613520506
nic,1996,645728000
nic,1997,799134000
nic,1998,832064000
nic,1999,841122000
nic,2000,953600000
nic,2001,930600000
nic,2002,904400000
nic,2003,1012700000
nic,2004,1225100000
nic,2005,1411130000
nic,2006,2112700000
nic,2007,2453600000
nic,2008,2930100000
nic,2009,2827100000
nic,2010,3545000000
nic,2011,4402600000
nic,2012,4999800000
nic,2013,4990900000
nic,2014,5369700000
nic,2015,5126800000
nic,2016,5188700000
nic,2017,5737100000
nic,2018,5561000000
nic,2019,5714100000
nic,2020,5339100000
nld,1967,8787292811.31969
nld,1968,9899999992.83481
nld,1969,11641712698.7566
nld,1970,13596408829.9385
nld,1971,16647440062.1293
nld,1972,20441704865.6542
nld,1973,28397311410.1668
nld,1974,38999797913.6466
nld,1975,42030401814.3698
nld,1976,46872659200.4516
nld,1977,51580231333.0544
nld,1978,59470971580.974
nld,1979,74366078975.86179
nld,1980,86364856866.23358
nld,1981,80564720970.44
nld,1982,77768606805.84081
nld,1983,74323137050.82249
nld,1984,75172758071.3387
nld,1985,78150510727.5954
nld,1986,91783512351.34081
nld,1987,108519589260.709
nld,1988,121668003973.30901
nld,1989,128032098294.42
nld,1990,153467606548.01999
nld,1991,157271861092.423
nld,1992,168842942259.646
nld,1993,160440177021.10999
nld,1994,177926115875.86801
nld,1995,235119214986.763
nld,1996,235645307320.07901
nld,1997,230653583932.43896
nld,1998,240075330348.923
nld,1999,241957031399.707
nld,2000,247132511589.76199
nld,2001,247715743201.98401
nld,2002,260345355171.31799
nld,2003,322281050659.68701
nld,2004,410335990684.99298
nld,2005,446165404233.21802
nld,2006,499217848874.76495
nld,2007,592754332677.18994
nld,2008,673373055363.93005
nld,2009,550745211997.36499
nld,2010,602372107459.30701
nld,2011,692117478185.93701
nld,2012,679245968192.76501
nld,2013,711042850816.00891
nld,2014,727229953282.66211
nld,2015,632829558771.87598
nld,2016,623272845408.44202
nld,2017,695803064995.84802
nld,2018,773738819331.77795
nld,2019,751225335683.41602
nld,2020,711623173785.99402
nld_curacao,2011,2102413407.82123
nld_curacao,2012,2343422346.36871
nld_curacao,2013,2163418994.41341
nld_curacao,2014,2275212290.50279
nld_curacao,2015,1964435754.18994
nld_curacao,2016,1784156424.58101
nld_curacao,2017,1766117904
nld_curacao,2018,1934706439.12291
nld_curacao,2019,1774901964.24022
nld_curacao,2020,1013015813.7933
nor,1975,11812449298.8814
nor,1976,12825561564.206
nor,1977,14260584640.1936
nor,1978,16615353751.1172
nor,1979,20800252734.1684
nor,1980,27264172263.0983
nor,1981,27240197741.922
nor,1982,25584607290.7251
nor,1983,25164746528.4341
nor,1984,26206376510.3243
nor,1985,27516163563.2136
nor,1986,26298211234.1952
nor,1987,29729414197.48949
nor,1988,32807266210.587
nor,1989,37936196249.4181
nor,1990,47070137043.9517
nor,1991,47506847070.2523
nor,1992,48151252695.1414
nor,1993,44436743762.8884
nor,1994,47263038957.4588
nor,1995,56057816376.3894
nor,1996,64899749911.038
nor,1997,65083106759.2076
nor,1998,56430185882.497
nor,1999,62487776818.8787
nor,2000,78110617634.61938
nor,2001,77802741977.88278
nor,2002,79042684856.4174
nor,2003,90328939102.02708
nor,2004,108426658651.73199
nor,2005,133218299348.105
nor,2006,153666506420.39999
nor,2007,173684370413.60699
nor,2008,214315768213.74799
nor,2009,152208404539.55301
nor,2010,170571688434.974
nor,2011,205715254961.12399
nor,2012,206349016208.07297
nor,2013,203935100410.79901
nor,2014,193205356673.61401
nor,2015,145479051611.10599
nor,2016,130370306288.85001
nor,2017,144323023102.42001
nor,2018,165367017329.81
nor,2019,146280176799.63599
nor,2020,116718033112.606
npl,1976,163448000
npl,1977,153400000
npl,1978,188509177.2491
npl,1979,221808333.33333
npl,1980,257075000
npl,1981,299692951.11778
npl,1982,247818673.09108
npl,1983,272489422.1786
npl,1984,289241603.50204
npl,1985,318649203.63141
npl,1986,319183981.35353
npl,1987,379874409.04153
npl,1988,417580657.02082
npl,1989,364260953.12182
npl,1990,422237988.81188
npl,1991,514371859.91041
npl,1992,650061913.32212
npl,1993,730237604.18005
npl,1994,947919301.0358
npl,1995,1028904762.10136
npl,1996,1146207224.89447
npl,1997,1279466810.01592
npl,1998,1047184778.7084
npl,1999,1267395218.96348
npl,2000,1282076584.06029
npl,2001,1133803368.45439
npl,2002,937241874.52764
npl,2003,1075306896.62889
npl,2004,1233926955.26568
npl,2005,1283227545.51339
npl,2006,1234474676.36712
npl,2007,1436265163.97785
npl,2008,1710236386.50278
npl,2009,1541846718.01965
npl,2010,1571531637.07439
npl,2011,1862435134.7925
npl,2012,1928584183.11895
npl,2013,2185437851.05596
npl,2014,2410794720.49528
npl,2015,2243659157.03772
npl,2016,2116582378.12133
npl,2017,2430457012.4652
npl,2018,2677604304.74843
npl,2019,2726226421.80426
npl,2020,1771333672.21103
npl,2021,2495039241.62324
nru,2008,32168399.2949
nru,2009,39043790.66384
nru,2010,26020094.01755
nru,2011,42645334.14053
nru,2012,69117469.43964
nru,2013,83337131.38857
nru,2014,81685141.3615
nru,2015,41121541.095
nru,2016,53674073.6957
nru,2017,39883246.36726
nru,2018,31101106.23634
nzl,2000,18618732955.753
nzl,2001,19081818522.3061
nzl,2002,20889090243.0794
nzl,2003,24879781465.7803
nzl,2004,30122279738.3076
nzl,2005,32166650763.4638
nzl,2006,32331354428.3276
nzl,2007,38845762748.2499
nzl,2008,42903077637.5369
nzl,2009,35417855094.7291
nzl,2010,43295270715.1102
nzl,2011,51359415314.1303
nzl,2012,50789260578.1506
nzl,2013,53232277475.7912
nzl,2014,56575508307.4677
nzl,2015,49591171727.0491
nzl,2016,49660828400.9539
nzl,2017,55756329636.2421
nzl,2018,58271560470.0868
nzl,2019,57814854941.1459
nzl,2020,50543765481.0041
omn,1974,1212217722.09675
omn,1975,1416328898.13645
omn,1976,1595830925.29193
omn,1977,1619571515.98023
omn,1978,1605964104.24425
omn,1979,2287203249.23915
omn,1980,3756803716.72497
omn,1981,4704400708.46671
omn,1982,4434568628.93621
omn,1983,4270411129.90854
omn,1984,4435469283.50122
omn,1985,4985596201.45051
omn,1986,2874481623.58471
omn,1987,3817945383.61508
omn,1988,3355006501.95059
omn,1989,4126397919.37581
omn,1990,5576592977.89337
omn,1991,4932639791.93758
omn,1992,5568270481.14434
omn,1993,5378413524.05722
omn,1994,5555266579.97399
omn,1995,6078023407.02211
omn,1996,7610199901.03771
omn,1997,7925799896.93368
omn,1998,5908099961.58583
omn,1999,7650299950.25813
omn,2000,11769800000
omn,2001,11680104031.2094
omn,2002,11776332899.87
omn,2003,12325097529.2588
omn,2004,14117035110.5332
omn,2005,19630689206.762
omn,2006,22897269180.7542
omn,2007,26374512353.7061
omn,2008,39544863459.0377
omn,2009,29271781534.4603
omn,2010,38408322496.749
omn,2011,49413763850.7004
omn,2012,54825344236.0118
omn,2013,59384526412.1869
omn,2014,56696392851.7935
omn,2015,39077744121.1558
omn,2016,31083676444.7209
omn,2017,36834760365.721
omn,2018,46321379766.1299
omn,2019,43583970002.9493
omn,2020,32728906204.0276
pak,1976,1449756462.32426
pak,1977,1438288315.30012
pak,1978,1805674972.18643
pak,1979,2503912596.32101
pak,1980,3232901092.57224
pak,1981,3389497117.86622
pak,1982,3154729520.61265
pak,1983,3662621180.44509
pak,1984,3286530740.03267
pak,1985,3509101707.26676
pak,1986,4035982897.93706
pak,1987,4928011006.59509
pak,1988,5282184414.62331
pak,1989,6005657389.31981
pak,1990,6834726234.04086
pak,1991,7941736412.83459
pak,1992,8472573666.60565
pak,1993,8366368531.4848
pak,1994,8869455611.7276
pak,1995,10213602183.1597
pak,1996,10523484820.7401
pak,1997,9975895498.67247
pak,1998,9155000000
pak,1999,8945000000
pak,2000,9997000000
pak,2001,10471000000
pak,2002,12158000000
pak,2003,14775000000
pak,2004,16027010000
pak,2005,19105000000
pak,2006,20540000000
pak,2007,21946000000
pak,2008,25472500000
pak,2009,22313000000
pak,2010,28056000000
pak,2011,31433000000
pak,2012,31374000000
pak,2013,30043000000
pak,2014,30594000000
pak,2015,28604000000
pak,2016,26869211000
pak,2017,29491440000
pak,2018,30774890000
pak,2019,30670150000
pak,2020,27296010000
pak,2021,35515960000
pan,1977,802200000
pan,1978,828200000
pan,1979,1012700000
pan,1980,3421700000
pan,1981,3706900000
pan,1982,3573500000
pan,1983,2971500000
pan,1984,2955700000
pan,1985,3313000000
pan,1986,3649800000
pan,1987,3800700000
pan,1988,3568100000
pan,1989,3723300000
pan,1990,4438300000
pan,1991,5408200000
pan,1992,6329600000
pan,1993,6714300000
pan,1994,7448500000
pan,1995,7610300000
pan,1996,7414900000
pan,1997,8380500000
pan,1998,8187500000
pan,1999,7108400000
pan,2000,7808600000
pan,2001,7969000000
pan,2002,7570000000
pan,2003,7591400000
pan,2004,8831000000
pan,2005,10564000000
pan,2006,12443600000
pan,2007,14703300000
pan,2008,19051200000
pan,2009,18657600000
pan,2010,20558000000
pan,2011,27184700000
pan,2012,31091900000
pan,2013,30403500000
pan,2014,28278400000
pan,2015,26074100000
pan,2016,25207937833.81
pan,2017,27151252872.92
pan,2018,28548209145.16
pan,2019,28622338452.88
pan,2020,20195812931.81
per,1977,2131300000
per,1978,2399700000
per,1979,4084600000
per,1980,4630600000
per,1981,4019000000
per,1982,4077000000
per,1983,3726000000
per,1984,3817000000
per,1985,3744000000
per,1986,3256980000
per,1987,3507720000
per,1988,3562720000
per,1989,4368540000
per,1990,4092000000
per,1991,4203000000
per,1992,4406000000
per,1993,4038530913.45465
per,1994,5303394275.93836
per,1995,6323057689.84579
per,1996,7119553383.54607
per,1997,8124206408.39209
per,1998,7211418824.17211
per,1999,7456362306.82204
per,2000,8204960879.38095
per,2001,8156586468.86189
per,2002,8903987321.30039
per,2003,10618768960.8402
per,2004,14588786336.678
per,2005,19381388880.9876
per,2006,26125371196.7744
per,2007,30923986188.6054
per,2008,34306679764.46189
per,2009,30400601779.5265
per,2010,39076122270.6046
per,2011,49941253844.067
per,2012,51604631493.3302
per,2013,48027607934.1337
per,2014,45189973832.3087
per,2015,40373812343.56329
per,2016,43218696417.8797
per,2017,52429375177.4311
per,2018,55449563900.91489
per,2019,54919202411.6734
per,2020,45660185851.5739
phl,1977,3884000000
phl,1978,4438000000
phl,1979,5677000000
phl,1980,7235000000
phl,1981,7513000000
phl,1982,6825000000
phl,1983,6813000000
phl,1984,7033000000
phl,1985,6864000000
phl,1986,7702000000
phl,1987,8065000000
phl,1988,9487000000
phl,1989,11046000000
phl,1990,11430000000
phl,1991,12494000000
phl,1992,14566000000
phl,1993,16048000000
phl,1994,20251000000
phl,1995,26795000000
phl,1996,33490000000
phl,1997,40365000000
phl,1998,36973000000
phl,1999,23579000000
phl,2000,27461000000
phl,2001,24421000000
phl,2002,27044000000
phl,2003,29208000000
phl,2004,32562000000
phl,2005,33772649302.8357
phl,2006,41798669343.7337
phl,2007,46304287825.8243
phl,2008,47733539814.3022
phl,2009,43226996265.62
phl,2010,54553954496.6018
phl,2011,57154673137.0323
phl,2012,66823490332.2648
phl,2013,67847557123.5658
phl,2014,75321793858.96561
phl,2015,72262154549.09509
phl,2016,73938028404.79449
phl,2017,86645909125.57011
phl,2018,90373832107.35561
phl,2019,94740948716.8764
phl,2020,80033714168.1405
phl,2021,87795052963.1906
plw,2005,82706511.58356
plw,2006,80161125.73295
plw,2007,87692408.22441
plw,2008,99572358.37007
plw,2009,92533237.02187
plw,2010,95664135.1552
plw,2011,114735558.80479
plw,2012,131632016.76452
plw,2013,139228205.3389
plw,2014,158330962.6038
plw,2015,179042919.20748
plw,2016,175557284.12083
plw,2017,142588321.75991
png,1976,619308765.33132
png,1977,721171692.45583
png,1978,749101363.26581
png,1979,1052121640.69849
png,1980,1028805150.42314
png,1981,924819471.90376
png,1982,864195038.04845
png,1983,895970542.56797
png,1984,979679029.2694
png,1985,990287265.73685
png,1986,1103151262.52867
png,1987,1341168270.62017
png,1988,1597594620.05394
png,1989,1486410563.67091
png,1990,1380877666.02231
png,1991,1748866151.33485
png,1992,2276927102.62484
png,1993,2911059047.70856
png,1994,2886443425.18933
png,1995,2991757354.27947
png,1996,2961972543.62805
png,1997,2556982066.48615
png,1998,2091324653.14924
png,1999,2174914310.22148
png,2000,2336776217.4916
png,2001,2098045930.18603
png,2002,1820595604.31063
png,2003,2438646178.33251
png,2004,2823925716.81828
png,2005,3621967956.02361
png,2006,4520319408.33578
png,2007,5109951126.59341
png,2008,6170473766.59129
png,2009,4587049929.83737
png,2010,6058331612.76157
png,2011,7339581578.99589
png,2012,6810473304.34668
png,2013,6377756125.45317
png,2014,9086973756.32455
png,2015,8606066647.31019
png,2016,8317428848.01199
png,2017,10254287136.1932
png,2018,10597058446.3569
pol,1976,10686000000
pol,1977,11891000000
pol,1978,13553000000
pol,1979,15150000000
pol,1980,16061000000
pol,1981,12455000000
pol,1982,13389000000
pol,1983,13605000000
pol,1984,13671000000
pol,1985,13049000000
pol,1986,13941000000
pol,1987,14242000000
pol,1988,16318000000
pol,1989,16070000000
pol,1990,19037000000
pol,1991,18080000000
pol,1992,18702000000
pol,1993,17783000000
pol,1994,23723000000
pol,1995,35716000000
pol,1996,37304000000
pol,1997,39646000000
pol,1998,43307000000
pol,1999,38423000000
