geo,time,sh_xpd_pvtd_pp_cd
nga,2000,50.09147
nga,2001,54.7308
nga,2002,52.3431
nga,2003,119.88916
nga,2004,106.09922
nga,2005,112.10273
nga,2006,118.59377
nga,2007,118.32052
nga,2008,125.18499
nga,2009,136.8126
nga,2010,126.19854
nga,2011,128.19323
nga,2012,126.63165
nga,2013,130.93134
nga,2014,137.20006
nga,2015,143.1301
nga,2016,146.38394
nga,2017,151.74577
nga,2018,124.89058
nga,2019,115.73473
nic,2000,69.13051
nic,2001,70.50904
nic,2002,81.0592
nic,2003,80.65663
nic,2004,84.98652
nic,2005,87.27416
nic,2006,100.50279
nic,2007,116.20974
nic,2008,121.76152
nic,2009,119.10819
nic,2010,121.85521
nic,2011,126.97276
nic,2012,132.07701
nic,2013,138.28148
nic,2014,148.20587
nic,2015,158.81832
nic,2016,169.53912
nic,2017,178.66636
nic,2018,173.68189
nic,2019,172.49423
nld,2000,763.7552
nld,2001,815.46047
nld,2002,896.82743
nld,2003,923.66032
nld,2004,1025.1409
nld,2005,1081.76717
nld,2006,1111.67219
nld,2007,1223.12594
nld,2008,1441.93305
nld,2009,1488.40974
nld,2010,1502.34404
nld,2011,1562.16616
nld,2012,1657.50229
nld,2013,1706.38727
nld,2014,1686.70443
nld,2015,1765.18504
nld,2016,1862.50456
nld,2017,1997.93245
nld,2018,2055.26894
nld,2019,2128.9915
nor,2000,523.47277
nor,2001,522.48422
nor,2002,586.89519
nor,2003,599.67839
nor,2004,638.91341
nor,2005,677.17361
nor,2006,716.09542
nor,2007,737.41805
nor,2008,781.90658
nor,2009,784.68606
nor,2010,793.18734
nor,2011,855.49663
nor,2012,880.29288
nor,2013,900.55356
nor,2014,911.04196
nor,2015,889.75672
nor,2016,916.85629
nor,2017,986.62517
nor,2018,1002.07688
nor,2019,1023.42093
npl,2000,26.66209
npl,2001,31.40076
npl,2002,32.69325
npl,2003,34.53589
npl,2004,37.37697
npl,2005,37.57471
npl,2006,30.81574
npl,2007,45.32409
npl,2008,49.87793
npl,2009,51.08798
npl,2010,64.21465
npl,2011,72.5576
npl,2012,77.64905
npl,2013,89.77045
npl,2014,103.31523
npl,2015,112.99392
npl,2016,113.0415
npl,2017,104.40175
npl,2018,107.68101
npl,2019,111.97953
nru,2000,50.58471
nru,2001,49.59401
nru,2002,48.33549
nru,2003,48.61177
nru,2004,35.64304
nru,2005,35.58028
nru,2006,41.91686
nru,2007,39.22835
nru,2008,48.09957
nru,2009,45.22974
nru,2010,48.88465
nru,2011,45.98342
nru,2012,41.49178
nru,2013,75.05068
nru,2014,101.40882
nru,2015,79.85661
nru,2016,66.14121
nru,2017,62.25747
nru,2018,62.91017
nru,2019,63.88849
nzl,2000,409.90076
nzl,2001,454.04168
nzl,2002,459.851
nzl,2003,453.93206
nzl,2004,455.82023
nzl,2005,489.54217
nzl,2006,545.74797
nzl,2007,505.1498
nzl,2008,606.22152
nzl,2009,654.89378
nzl,2010,648.28081
nzl,2011,655.45864
nzl,2012,674.92835
nzl,2013,745.77614
nzl,2014,782.38216
nzl,2015,879.49126
nzl,2016,950.34908
nzl,2017,951.13697
nzl,2018,1030.99451
nzl,2019,1084.89542
omn,2000,201.01105
omn,2001,210.20551
omn,2002,196.957
omn,2003,197.48975
omn,2004,198.5145
omn,2005,173.40078
omn,2006,178.94905
omn,2007,191.12021
omn,2008,189.56691
omn,2009,240.92171
omn,2010,216.47997
omn,2011,201.53848
omn,2012,199.85478
omn,2013,150.30533
omn,2014,140.08809
omn,2015,142.82692
omn,2016,139.95568
omn,2017,147.64253
omn,2018,148.39141
omn,2019,157.35002
pak,2000,47.87447
pak,2001,45.84327
pak,2002,44.27998
pak,2003,47.93453
pak,2004,50.47404
pak,2005,66.8806
pak,2006,86.63724
pak,2007,88.5574
pak,2008,84.56504
pak,2009,75.85104
pak,2010,73.78601
pak,2011,65.34685
pak,2012,63.37656
pak,2013,72.18308
pak,2014,79.38612
pak,2015,80.72701
pak,2016,87.19808
pak,2017,88.45431
pak,2018,98.98994
pak,2019,100.85435
pan,2000,188.45487
pan,2001,193.6856
pan,2002,205.0427
pan,2003,207.01883
pan,2004,229.83237
pan,2005,241.85716
pan,2006,262.33138
pan,2007,291.26995
pan,2008,313.77498
pan,2009,323.05268
pan,2010,347.21159
pan,2011,382.59029
pan,2012,480.76501
pan,2013,517.12959
pan,2014,588.25713
pan,2015,633.0794
pan,2016,699.39334
pan,2017,755.3601
pan,2018,817.70547
pan,2019,841.78468
per,2000,101.34818
per,2001,111.44242
per,2002,127.50651
per,2003,121.73946
per,2004,122.75713
per,2005,129.13197
per,2006,151.44283
per,2007,178.80956
per,2008,206.61109
per,2009,213.86933
per,2010,217.42301
per,2011,227.05078
per,2012,239.47302
per,2013,235.96492
per,2014,231.93052
per,2015,225.91186
per,2016,231.45741
per,2017,234.54112
per,2018,264.3523
per,2019,262.68291
phl,2000,54.71534
phl,2001,56.14909
phl,2002,58.01259
phl,2003,71.29934
phl,2004,75.70529
phl,2005,102.53403
phl,2006,112.74919
phl,2007,125.43198
phl,2008,138.42339
phl,2009,147.05334
phl,2010,154.11032
phl,2011,171.5462
phl,2012,191.18267
phl,2013,203.67588
phl,2014,166.00045
phl,2015,170.57793
phl,2016,184.23565
phl,2017,194.15527
phl,2018,209.81758
phl,2019,223.70182
plw,2000,185.97983
plw,2001,185.88532
plw,2002,228.73423
plw,2003,247.77786
plw,2004,264.48472
plw,2005,283.85551
plw,2006,330.56391
plw,2007,371.85178
plw,2008,381.33161
plw,2009,414.80094
plw,2010,442.9416
plw,2011,482.92671
plw,2012,537.52883
plw,2013,602.05732
plw,2014,636.88611
plw,2015,700.00282
plw,2016,708.55703
plw,2017,756.50411
plw,2018,803.64165
plw,2019,831.67674
png,2000,3.7354
png,2001,3.99315
png,2002,4.68895
png,2003,4.50344
png,2004,4.87803
png,2005,4.50597
png,2006,4.55744
png,2007,4.67026
png,2008,4.73119
png,2009,6.48113
png,2010,7.5479
png,2011,8.61925
png,2012,7.88462
png,2013,6.53781
png,2014,7.32777
png,2015,8.93179
png,2016,9.80646
png,2017,8.60548
png,2018,9.48621
png,2019,10.37668
pol,2000,179.42595
pol,2001,186.94865
pol,2002,215.10897
pol,2003,229.44828
pol,2004,254.68736
pol,2005,253.92301
pol,2006,272.28217
pol,2007,298.76458
pol,2008,336.12333
pol,2009,358.53121
pol,2010,387.62241
pol,2011,412.73443
pol,2012,445.90407
pol,2013,465.67248
pol,2014,488.45726
pol,2015,525.86061
pol,2016,576.94635
pol,2017,614.32872
pol,2018,583.85254
pol,2019,630.18337
prt,2000,492.85081
prt,2001,503.54275
prt,2002,501.35559
prt,2003,558.60556
prt,2004,601.91641
prt,2005,637.94075
prt,2006,842.8064
prt,2007,886.50732
prt,2008,957.46092
prt,2009,970.02009
prt,2010,915.14526
prt,2011,921.88714
prt,2012,984.24613
prt,2013,986.4789
prt,2014,1023.2055
prt,2015,1055.82379
prt,2016,1136.56644
prt,2017,1191.06721
prt,2018,1273.90983
prt,2019,1372.72783
pry,2000,234.04027
pry,2001,235.78756
pry,2002,211.49886
pry,2003,220.25027
pry,2004,236.2554
pry,2005,240.36189
pry,2006,257.15733
pry,2007,277.26485
pry,2008,308.33256
pry,2009,302.43837
pry,2010,328.75801
pry,2011,348.07112
pry,2012,347.02575
pry,2013,373.77358
pry,2014,394.31489
pry,2015,403.58171
pry,2016,421.9036
pry,2017,448.67367
pry,2018,486.54862
pry,2019,512.98777
qat,2000,787.35918
qat,2001,847.00026
qat,2002,942.74106
qat,2003,905.97438
qat,2004,875.54794
qat,2005,708.05167
qat,2006,669.98113
qat,2007,612.03213
qat,2008,506.39594
qat,2009,762.77382
qat,2010,685.3992
qat,2011,589.88074
qat,2012,516.45345
qat,2013,454.30248
qat,2014,414.56001
qat,2015,458.43206
qat,2016,529.31315
qat,2017,663.37619
qat,2018,694.96655
qat,2019,745.44453
rou,2000,51.04204
rou,2001,57.01633
rou,2002,63.95686
rou,2003,68.49746
rou,2004,126.0983
rou,2005,104.82188
rou,2006,119.81479
rou,2007,124.90687
rou,2008,158.2353
rou,2009,186.51492
rou,2010,195.74219
rou,2011,209.90772
rou,2012,206.24918
rou,2013,213.78147
rou,2014,218.20309
rou,2015,235.11213
rou,2016,264.17138
rou,2017,299.48066
rou,2018,339.69342
rou,2019,378.67969
rus,2000,148.64897
rus,2001,172.85666
rus,2002,197.52596
rus,2003,213.82845
rus,2004,214.3993
rus,2005,234.01121
rus,2006,290.13482
rus,2007,319.78929
rus,2008,393.99158
rus,2009,443.10432
rus,2010,419.64867
rus,2011,406.18661
rus,2012,433.01015
rus,2013,495.56483
rus,2014,515.17499
rus,2015,531.73458
rus,2016,554.74003
rus,2017,603.41847
rus,2018,636.84745
rus,2019,661.98677
rwa,2000,8.10421
rwa,2001,8.52567
rwa,2002,9.61923
rwa,2003,13.09137
rwa,2004,17.1775
rwa,2005,20.83741
rwa,2006,18.38045
rwa,2007,19.5852
rwa,2008,21.29362
rwa,2009,22.87564
rwa,2010,24.93706
rwa,2011,26.3564
rwa,2012,25.71604
rwa,2013,24.75942
rwa,2014,25.66049
rwa,2015,31.41742
rwa,2016,32.29872
rwa,2017,32.54187
rwa,2018,36.53259
rwa,2019,38.27681
sau,2000,469.43447
sau,2001,480.76675
sau,2002,443.14339
sau,2003,455.54977
sau,2004,455.90855
sau,2005,443.45815
sau,2006,474.76186
sau,2007,521.05516
sau,2008,562.94213
sau,2009,750.09152
sau,2010,715.56742
sau,2011,686.13618
sau,2012,731.34557
sau,2013,759.13407
sau,2014,834.12919
sau,2015,919.25827
sau,2016,883.58144
sau,2017,834.05575
sau,2018,832.38394
sau,2019,859.89379
sdn,2000,50.48906
sdn,2001,56.01775
sdn,2002,58.77716
sdn,2003,73.41548
sdn,2004,76.91145
sdn,2005,84.00048
sdn,2006,107.03677
sdn,2007,146.84031
sdn,2008,148.39123
sdn,2009,137.85719
sdn,2010,133.64847
sdn,2011,202.1072
sdn,2012,155.24687
sdn,2013,214.99607
sdn,2014,181.8117
sdn,2015,215.8534
sdn,2016,227.3543
sdn,2017,213.52362
sdn,2018,142.303
sdn,2019,144.7189
sen,2000,40.93382
sen,2001,44.11529
sen,2002,48.89276
sen,2003,55.02599
sen,2004,62.01489
sen,2005,42.92169
sen,2006,42.73214
sen,2007,46.89842
sen,2008,48.89947
sen,2009,56.20998
sen,2010,62.67463
sen,2011,67.96453
sen,2012,72.56877
sen,2013,76.83533
sen,2014,71.03472
sen,2015,74.76395
sen,2016,75.4927
sen,2017,76.69244
sen,2018,79.80382
sen,2019,82.5847
sgp,2000,932.81383
sgp,2001,998.64013
sgp,2002,1058.7573
sgp,2003,1102.77415
sgp,2004,1152.36442
sgp,2005,1193.73239
sgp,2006,1239.11724
sgp,2007,1297.95855
sgp,2008,1371.58465
sgp,2009,1470.13744
sgp,2010,1529.8004
sgp,2011,1565.51741
sgp,2012,1640.07687
sgp,2013,1765.57623
sgp,2014,1778.27707
sgp,2015,1904.68167
sgp,2016,2050.92351
sgp,2017,2116.64092
sgp,2018,2017.49785
sgp,2019,2042.85033
slb,2000,4.16406
slb,2001,4.41739
slb,2002,3.65565
slb,2003,3.14654
slb,2004,3.3289
slb,2005,3.37553
slb,2006,3.86979
slb,2007,3.93039
slb,2008,3.9553
slb,2009,3.44912
slb,2010,3.84054
slb,2011,3.39951
slb,2012,3.01319
slb,2013,3.5714
slb,2014,3.47924
slb,2015,3.36958
slb,2016,3.4481
slb,2017,3.46068
slb,2018,3.91379
slb,2019,4.5092
sle,2000,88.69914
sle,2001,50.29298
sle,2002,62.03777
sle,2003,64.56536
sle,2004,64.81701
sle,2005,67.4481
sle,2006,68.21009
sle,2007,74.96721
sle,2008,80.13262
sle,2009,84.71845
sle,2010,79.71607
sle,2011,112.13622
sle,2012,109.32107
sle,2013,127.65479
sle,2014,141.89326
sle,2015,136.41597
sle,2016,132.66665
sle,2017,86.2889
sle,2018,87.368
sle,2019,87.94059
slv,2000,216.81409
slv,2001,218.48094
slv,2002,216.0772
slv,2003,210.6226
slv,2004,208.9365
slv,2005,205.23907
slv,2006,163.58354
slv,2007,176.8865
slv,2008,181.07971
slv,2009,188.62982
slv,2010,186.54463
slv,2011,182.9358
slv,2012,181.65375
slv,2013,175.51341
slv,2014,186.24934
slv,2015,195.14904
slv,2016,206.13049
slv,2017,220.20655
slv,2018,225.01079
slv,2019,235.61927
smr,2000,741.8375
smr,2001,749.98937
smr,2002,714.89213
smr,2003,627.06935
smr,2004,637.36156
smr,2005,627.29567
smr,2006,667.03814
smr,2007,692.39151
smr,2008,757.58042
smr,2009,764.82372
smr,2010,714.17993
smr,2011,695.09467
smr,2012,683.18236
smr,2013,707.18817
smr,2014,691.73902
smr,2015,633.99963
smr,2016,718.59311
smr,2017,712.63064
smr,2018,718.48082
smr,2019,721.32784
srb,2000,128.56963
srb,2001,139.79325
srb,2002,152.53882
srb,2003,169.2453
srb,2004,206.01939
srb,2005,256.28379
srb,2006,318.10499
srb,2007,403.20382
srb,2008,453.294
srb,2009,445.13936
srb,2010,463.93965
srb,2011,475.76736
srb,2012,481.47891
srb,2013,536.31045
srb,2014,556.93932
srb,2015,549.90648
srb,2016,561.78342
srb,2017,578.24704
srb,2018,621.87554
srb,2019,674.5424
ssd,2017,19.79422
ssd,2018,17.05297
ssd,2019,18.09476
stp,2000,76.38706
stp,2001,80.86131
stp,2002,77.67958
stp,2003,75.94645
stp,2004,81.66972
stp,2005,81.16717
stp,2006,74.9555
stp,2007,67.49563
stp,2008,53.42687
stp,2009,50.80725
stp,2010,45.88725
stp,2011,44.70069
stp,2012,39.33018
stp,2013,43.98649
stp,2014,43.47415
stp,2015,35.5512
stp,2016,39.51999
stp,2017,40.64835
stp,2018,42.9283
stp,2019,43.59215
sur,2000,183.9528
sur,2001,169.3654
sur,2002,231.7182
sur,2003,238.91316
sur,2004,282.87425
sur,2005,299.26078
sur,2006,318.96243
sur,2007,324.02163
sur,2008,335.5163
sur,2009,348.81538
sur,2010,349.06313
sur,2011,377.32015
sur,2012,414.64917
sur,2013,461.95118
sur,2014,483.12915
sur,2015,451.93784
sur,2016,331.38098
sur,2017,400.84058
sur,2018,431.53939
sur,2019,460.19519
svk,2000,75.41281
svk,2001,78.35053
svk,2002,88.39949
svk,2003,100.31697
svk,2004,206.34801
svk,2005,272.57193
svk,2006,392.45576
svk,2007,476.01355
svk,2008,417.43415
svk,2009,521.04079
svk,2010,565.39697
svk,2011,535.16031
svk,2012,587.74146
svk,2013,560.70701
svk,2014,413.22168
svk,2015,432.25795
svk,2016,422.85955
svk,2017,427.11224
svk,2018,439.38053
svk,2019,480.24096
svn,2000,402.31897
svn,2001,439.95949
svn,2002,447.75531
svn,2003,478.9781
svn,2004,505.91496
svn,2005,530.56743
svn,2006,568.82224
svn,2007,617.94847
svn,2008,650.90963
svn,2009,661.03331
svn,2010,659.66938
svn,2011,685.83991
svn,2012,738.385
svn,2013,778.40745
svn,2014,773.94332
svn,2015,770.19213
svn,2016,796.23068
svn,2017,845.58191
svn,2018,920.14842
svn,2019,1002.68315
swe,2000,337.45196
swe,2001,422.78023
swe,2002,443.29469
swe,2003,446.80983
swe,2004,476.99308
swe,2005,495.24338
swe,2006,537.24678
swe,2007,573.36182
swe,2008,607.9503
swe,2009,620.99507
swe,2010,618.10379
swe,2011,723.65526
swe,2012,772.76135
swe,2013,810.79844
swe,2014,829.44456
swe,2015,855.42488
swe,2016,867.60725
swe,2017,864.94094
swe,2018,924.64539
swe,2019,940.57609
swz,2000,94.81982
swz,2001,105.65794
swz,2002,113.58272
swz,2003,123.64021
swz,2004,136.50439
swz,2005,145.69409
swz,2006,157.44174
swz,2007,166.52478
swz,2008,165.08325
swz,2009,161.77405
swz,2010,168.50681
swz,2011,172.81253
swz,2012,164.17489
swz,2013,165.34789
swz,2014,162.92876
swz,2015,159.09495
swz,2016,152.15152
swz,2017,149.7278
swz,2018,139.83945
swz,2019,141.31941
syc,2000,117.89393
syc,2001,228.16851
syc,2002,125.62857
syc,2003,154.61329
syc,2004,164.03584
syc,2005,191.25211
syc,2006,194.02644
syc,2007,186.24699
syc,2008,281.48863
syc,2009,265.31461
syc,2010,309.24075
syc,2011,290.42237
syc,2012,332.83951
syc,2013,252.42351
syc,2014,330.7458
syc,2015,314.53028
syc,2016,354.57164
syc,2017,351.27271
syc,2018,379.13758
syc,2019,400.46622
syr,2000,93.17862
syr,2001,89.19452
syr,2002,93.18887
syr,2003,96.34881
syr,2004,91.03324
syr,2005,84.63157
syr,2006,85.52226
syr,2007,87.71333
syr,2008,83.94252
syr,2009,92.95802
syr,2010,90.04483
syr,2011,97.69016
syr,2012,85.67744
tcd,2000,26.57382
tcd,2001,29.79523
tcd,2002,47.9928
tcd,2003,30.98931
tcd,2004,43.31129
tcd,2005,45.36294
tcd,2006,51.68402
tcd,2007,48.53817
tcd,2008,48.96616
tcd,2009,51.85728
tcd,2010,54.11254
tcd,2011,46.55574
tcd,2012,43.26466
tcd,2013,40.82176
tcd,2014,43.61926
tcd,2015,50.81008
tcd,2016,52.36149
tcd,2017,46.96928
tcd,2018,44.81073
tcd,2019,43.20026
tgo,2000,31.38393
tgo,2001,31.95192
tgo,2002,32.64299
tgo,2003,34.23405
tgo,2004,34.43599
tgo,2005,34.47319
tgo,2006,35.86733
tgo,2007,39.54433
tgo,2008,40.17033
tgo,2009,43.37272
tgo,2010,46.95769
tgo,2011,50.62389
tgo,2012,51.47556
tgo,2013,54.04008
tgo,2014,58.87442
tgo,2015,61.14912
tgo,2016,65.61682
tgo,2017,89.95782
tgo,2018,94.69893
tgo,2019,95.18298
tha,2000,101.47208
tha,2001,104.08193
tha,2002,102.35052
tha,2003,105.62597
tha,2004,107.688
tha,2005,117.41984
tha,2006,95.6581
tha,2007,92.22894
tha,2008,103.78592
tha,2009,118.25544
tha,2010,116.74202
tha,2011,112.79522
tha,2012,124.63012
tha,2013,126.28641
tha,2014,136.7572
tha,2015,143.73779
tha,2016,149.42085
tha,2017,187.12408
tha,2018,207.89085
tha,2019,206.42785
tjk,2000,35.79567
tjk,2001,39.64865
tjk,2002,43.94354
tjk,2003,49.48529
tjk,2004,55.06639
tjk,2005,60.07716
tjk,2006,64.78021
tjk,2007,78.39829
tjk,2008,87.13616
tjk,2009,90.1429
tjk,2010,94.14768
tjk,2011,92.48719
tjk,2012,106.32379
tjk,2013,123.66981
tjk,2014,139.49703
tjk,2015,129.98376
tjk,2016,143.66184
tjk,2017,141.22761
tjk,2018,164.59736
tjk,2019,178.95828
tkm,2000,93.142
tkm,2001,164.30791
tkm,2002,164.54248
tkm,2003,245.45015
tkm,2004,411.80576
tkm,2005,438.65189
tkm,2006,451.82481
tkm,2007,288.83774
tkm,2008,423.2282
tkm,2009,327.54735
tkm,2010,371.21976
tkm,2011,406.87885
tkm,2012,419.43754
tkm,2013,467.85497
tkm,2014,539.63124
tkm,2015,653.64864
tkm,2016,745.81751
tkm,2017,764.25779
tkm,2018,818.25088
tkm,2019,871.36704
tls,2003,17.32405
tls,2004,23.13207
tls,2005,28.79604
tls,2006,19.67043
tls,2007,15.72535
tls,2008,13.29909
tls,2009,11.83573
tls,2010,15.08229
tls,2011,14.64337
tls,2012,15.62509
tls,2013,14.76887
tls,2014,23.67015
tls,2015,25.21025
tls,2016,24.20085
tls,2017,24.65109
tls,2018,29.80172
tls,2019,28.7613
ton,2000,24.74411
ton,2001,25.88761
ton,2002,29.49426
ton,2003,30.3367
ton,2004,30.72117
ton,2005,35.46513
ton,2006,36.30528
ton,2007,38.44955
ton,2008,39.41921
ton,2009,40.1209
ton,2010,40.0309
ton,2011,39.55015
ton,2012,38.81212
ton,2013,42.36418
ton,2014,45.49714
ton,2015,41.13668
ton,2016,42.06821
ton,2017,44.8589
ton,2018,47.34967
ton,2019,45.45416
tto,2000,394.79263
tto,2001,359.11125
tto,2002,470.58176
tto,2003,451.67305
tto,2004,534.57166
tto,2005,541.94152
tto,2006,630.22441
tto,2007,659.19449
tto,2008,587.74363
tto,2009,855.54693
tto,2010,813.84783
tto,2011,738.20405
tto,2012,748.91521
tto,2013,731.84104
tto,2014,767.05622
tto,2015,806.32426
tto,2016,898.14651
tto,2017,879.05996
tto,2018,925.88819
tto,2019,990.10699
tun,2000,142.55646
tun,2001,152.98868
tun,2002,166.03541
tun,2003,180.1391
tun,2004,195.8152
tun,2005,206.37152
tun,2006,213.44921
tun,2007,226.87682
tun,2008,232.16977
tun,2009,244.16118
tun,2010,257.23123
tun,2011,273.31184
tun,2012,289.81325
tun,2013,286.2693
tun,2014,297.28345
tun,2015,310.77449
tun,2016,305.60233
tun,2017,314.46473
tun,2018,328.98953
tun,2019,335.33465
tur,2000,169.80646
tur,2001,148.61347
tur,2002,142.89696
tur,2003,139.89871
tur,2004,152.40472
tur,2005,189.46035
tur,2006,220.07549
tur,2007,244.72383
tur,2008,230.56358
tur,2009,167.25114
tur,2010,193.91872
tur,2011,192.27977
tur,2012,192.29425
tur,2013,212.34869
tur,2014,233.34344
tur,2015,231.83889
tur,2016,244.88915
tur,2017,260.06127
tur,2018,260.64826
tur,2019,262.04904
tuv,2000,3.09721
tuv,2001,16.94036
tuv,2002,21.78495
tuv,2003,24.06464
tuv,2004,19.2539
tuv,2005,17.96529
tuv,2006,12.92808
tuv,2007,16.65259
tuv,2008,20.04082
tuv,2009,15.71743
tuv,2010,14.89472
tuv,2011,18.03074
tuv,2012,17.79065
tuv,2013,18.40152
tuv,2014,18.04592
tuv,2015,6.50052
tuv,2016,20.4673
tuv,2017,26.31878
tuv,2018,29.28662
tuv,2019,26.12595
tza,2000,14.82196
tza,2001,20.53633
tza,2002,24.88483
tza,2003,30.60301
tza,2004,30.43072
tza,2005,32.54223
tza,2006,34.57634
tza,2007,36.33038
tza,2008,34.92795
tza,2009,34.94938
tza,2010,34.60436
tza,2011,32.15467
tza,2012,28.88215
tza,2013,25.75123
tza,2014,23.22447
tza,2015,23.05637
tza,2016,21.90414
tza,2017,22.18595
tza,2018,22.75709
tza,2019,22.82207
uga,2000,21.29347
uga,2001,21.82388
uga,2002,23.69472
uga,2003,23.06707
uga,2004,21.03937
uga,2005,37.63359
uga,2006,52.52613
uga,2007,54.41408
uga,2008,55.85382
uga,2009,52.12963
uga,2010,54.71787
uga,2011,58.74067
uga,2012,53.0323
uga,2013,59.44441
uga,2014,56.21612
uga,2015,47.52291
uga,2016,46.47107
uga,2017,35.65534
uga,2018,36.58987
uga,2019,39.59669
ukr,2000,119.24264
ukr,2001,135.51872
ukr,2002,146.35853
ukr,2003,163.47729
ukr,2004,179.21964
ukr,2005,182.32487
ukr,2006,195.98755
ukr,2007,210.40239
ukr,2008,207.56857
ukr,2009,211.8988
ukr,2010,254.03518
ukr,2011,300.22509
ukr,2012,312.63335
ukr,2013,381.87882
ukr,2014,376.22484
ukr,2015,383.9863
ukr,2016,405.94577
ukr,2017,430.77432
ukr,2018,477.26135
ukr,2019,494.674
ury,2000,599.5985
ury,2001,589.76818
ury,2002,516.02047
ury,2003,481.38555
ury,2004,448.63245
ury,2005,534.98551
ury,2006,545.90986
ury,2007,567.58624
ury,2008,568.528
ury,2009,542.58003
ury,2010,577.48224
ury,2011,598.11279
ury,2012,570.00478
ury,2013,565.66686
ury,2014,560.86285
ury,2015,575.07802
ury,2016,593.23841
ury,2017,623.12196
ury,2018,666.47215
ury,2019,771.47475
usa,2000,2526.43278
usa,2001,2675.20815
usa,2002,2916.09104
usa,2003,3153.6235
usa,2004,3335.75288
usa,2005,3524.67081
usa,2006,3669.60319
usa,2007,3853.46417
usa,2008,3885.76957
usa,2009,3942.70731
usa,2010,4033.85605
usa,2011,4125.58597
usa,2012,4267.84861
usa,2013,4306.72211
usa,2014,4407.97918
usa,2015,4587.77369
usa,2016,4809.06193
usa,2017,4985.8553
usa,2018,5176.50536
usa,2019,5368.4122
uzb,2000,97.24247
uzb,2001,104.633
uzb,2002,109.27409
uzb,2003,110.38961
uzb,2004,113.02359
uzb,2005,117.59532
uzb,2006,123.7467
uzb,2007,136.24453
uzb,2008,147.48955
uzb,2009,162.67219
uzb,2010,147.4995
uzb,2011,156.89158
uzb,2012,167.71486
uzb,2013,181.2638
uzb,2014,133.46357
uzb,2015,156.37183
uzb,2016,179.97721
uzb,2017,192.6708
uzb,2018,227.22488
uzb,2019,243.9543
vct,2000,80.4863
vct,2001,87.7416
vct,2002,94.21461
vct,2003,107.13417
vct,2004,119.86558
vct,2005,128.4431
vct,2006,141.52732
vct,2007,159.40888
vct,2008,163.2228
vct,2009,165.47246
vct,2010,164.1853
vct,2011,165.87676
vct,2012,172.41471
vct,2013,181.70873
vct,2014,180.01361
vct,2015,161.5207
vct,2016,177.4476
vct,2017,172.44412
vct,2018,184.05281
vct,2019,199.3532
ven,2000,466.43722
ven,2001,526.26851
ven,2002,460.02251
ven,2003,380.18904
ven,2004,379.38426
ven,2005,442.6816
ven,2006,532.01285
ven,2007,629.68927
ven,2008,683.43841
ven,2009,843.96143
ven,2010,710.29293
ven,2011,718.17006
ven,2012,659.22542
ven,2013,641.19339
ven,2014,685.21847
ven,2015,407.57438
ven,2016,298.98563
ven,2017,236.6598
ven,2018,181.40423
ven,2019,207.32203
vnm,2000,58.64575
vnm,2001,85.07822
vnm,2002,61.38839
vnm,2003,71.29816
vnm,2004,83.33005
vnm,2005,89.42269
vnm,2006,104.52483
vnm,2007,117.56357
vnm,2008,116.32026
vnm,2009,128.25587
vnm,2010,146.15774
vnm,2011,156.62114
vnm,2012,176.23246
vnm,2013,171.96192
vnm,2014,182.24447
vnm,2015,193.27929
vnm,2016,186.99475
vnm,2017,223.89288
vnm,2018,283.3296
vnm,2019,308.67339
vut,2000,7.85559
vut,2001,8.13456
vut,2002,7.05296
vut,2003,9.74526
vut,2004,10.00501
vut,2005,10.30138
vut,2006,10.52791
vut,2007,10.52347
vut,2008,10.61266
vut,2009,11.1521
vut,2010,11.80688
vut,2011,11.80485
vut,2012,12.09069
vut,2013,12.18264
vut,2014,12.52049
vut,2015,12.82161
vut,2016,12.90795
vut,2017,12.73027
vut,2018,13.38377
vut,2019,12.91947
wsm,2000,17.79579
wsm,2001,22.39064
wsm,2002,26.66655
wsm,2003,27.61362
wsm,2004,28.42389
wsm,2005,32.98722
wsm,2006,34.3967
wsm,2007,37.61703
wsm,2008,41.29067
wsm,2009,40.17425
wsm,2010,38.11226
wsm,2011,40.23838
wsm,2012,41.08742
wsm,2013,41.72102
wsm,2014,42.93359
wsm,2015,41.77813
wsm,2016,42.96051
wsm,2017,43.62183
wsm,2018,44.63234
wsm,2019,46.88115
yem,2000,63.52724
yem,2001,71.03795
yem,2002,74.43573
yem,2003,104.30985
yem,2004,114.22569
yem,2005,121.42219
yem,2006,135.17894
yem,2007,153.68522
yem,2008,154.90649
yem,2009,177.03844
yem,2010,161.16851
yem,2011,126.43513
yem,2012,131.67632
yem,2013,138.30984
yem,2014,136.90714
yem,2015,90.24524
zaf,2000,395.32887
zaf,2001,416.27744
zaf,2002,402.17526
zaf,2003,373.52942
zaf,2004,391.23203
zaf,2005,362.98416
zaf,2006,377.02165
zaf,2007,387.52914
zaf,2008,409.68607
zaf,2009,410.07641
zaf,2010,416.76888
zaf,2011,436.64785
zaf,2012,440.47299
zaf,2013,464.25793
zaf,2014,457.23292
zaf,2015,455.1219
zaf,2016,459.33985
zaf,2017,463.08333
zaf,2018,476.35825
zaf,2019,476.55216
zmb,2000,61.79177
zmb,2001,51.5151
zmb,2002,51.99782
zmb,2003,63.35577
zmb,2004,55.35139
zmb,2005,57.06127
zmb,2006,55.11893
zmb,2007,46.66512
zmb,2008,47.94298
zmb,2009,42.73873
zmb,2010,37.54825
zmb,2011,32.63323
zmb,2012,30.41739
