geo,time,ny_gns_ictr_zs
irn,1985,17.12745
irn,1986,13.10911
irn,1987,16.67703
irn,1988,9.82277
irn,1989,18.49397
irn,1990,23.23894
irn,1993,35.72323
irn,1994,35.48711
irn,1995,35.20259
irn,1996,40.17463
irn,1997,36.13515
irn,1998,29.40672
irn,1999,36.78232
irn,2000,37.93825
irq,2005,39.92212
irq,2006,41.00552
irq,2007,38.84608
irq,2008,52.50764
irq,2009,27.67256
irq,2010,35.97825
irq,2011,42.748
irq,2012,41.71134
irq,2013,41.38548
irq,2014,37.97564
irq,2015,25.07154
irq,2016,24.44418
irq,2017,32.10213
irq,2018,40.28107
irq,2019,37.73959
isl,1976,30.0334
isl,1977,30.51382
isl,1978,28.81712
isl,1979,27.20795
isl,1980,27.83555
isl,1981,25.40961
isl,1982,22.86381
isl,1983,22.00595
isl,1984,21.40683
isl,1985,19.85529
isl,1986,21.90004
isl,1987,20.325
isl,1988,20.14904
isl,1989,20.03539
isl,1990,19.75116
isl,1991,18.94508
isl,1992,18.64447
isl,1993,20.49164
isl,1994,20.7859
isl,1995,19.94393
isl,1996,20.20828
isl,1997,20.61858
isl,1998,19.32835
isl,1999,16.87603
isl,2000,14.15332
isl,2001,18.45126
isl,2002,21.62098
isl,2003,17.31279
isl,2004,15.63886
isl,2005,12.17603
isl,2006,10.90543
isl,2007,14.15867
isl,2008,1.55834
isl,2009,3.04773
isl,2010,3.92217
isl,2011,6.89758
isl,2012,8.52091
isl,2013,17.23952
isl,2014,17.46377
isl,2015,19.64533
isl,2016,22.57342
isl,2017,22.38927
isl,2018,19.64498
isl,2019,24.03895
isl,2020,17.03186
isr,1995,21.32463
isr,1996,21.53678
isr,1997,22.2588
isr,1998,22.58226
isr,1999,22.23143
isr,2000,21.5279
isr,2001,21.14244
isr,2002,19.91901
isr,2003,20.32405
isr,2004,21.64513
isr,2005,23.95769
isr,2006,25.21275
isr,2007,24.54759
isr,2008,21.61609
isr,2009,22.08794
isr,2010,22.41362
isr,2011,22.78591
isr,2012,21.84642
isr,2013,23.00224
isr,2014,24.65795
isr,2015,25.11076
isr,2016,24.78994
isr,2017,24.73233
isr,2018,24.75678
isr,2019,24.92025
isr,2020,27.57502
ita,1970,27.07711
ita,1971,25.49383
ita,1972,24.78031
ita,1973,24.98016
ita,1974,25.73502
ita,1975,24.05601
ita,1976,25.62672
ita,1977,25.62765
ita,1978,26.05507
ita,1979,26.14115
ita,1980,24.75725
ita,1981,22.50749
ita,1982,22.19427
ita,1983,22.7761
ita,1984,22.86513
ita,1985,22.47145
ita,1986,22.08612
ita,1987,21.9219
ita,1988,21.98322
ita,1989,21.27473
ita,1990,21.10747
ita,1991,20.25977
ita,1992,19.25905
ita,1993,19.98295
ita,1994,20.07681
ita,1995,22.10103
ita,1996,22.36804
ita,1997,22.42197
ita,1998,21.62964
ita,1999,21.03091
ita,2000,20.58978
ita,2001,20.99683
ita,2002,21.06669
ita,2003,20.39928
ita,2004,20.77603
ita,2005,20.27948
ita,2006,20.48807
ita,2007,20.87527
ita,2008,18.99224
ita,2009,17.62825
ita,2010,17.27255
ita,2011,17.64426
ita,2012,17.55087
ita,2013,17.99998
ita,2014,18.84784
ita,2015,18.5216
ita,2016,20.15677
ita,2017,20.60997
ita,2018,21.05295
ita,2019,21.38531
ita,2020,21.33881
jam,1976,8.40718
jam,1977,12.25673
jam,1978,14.92402
jam,1979,16.14651
jam,1980,12.51966
jam,1981,11.41389
jam,1982,10.27749
jam,1983,14.00483
jam,1984,11.79521
jam,1985,13.06103
jam,1986,15.89907
jam,1987,16.26162
jam,1988,24.34397
jam,1989,21.27877
jam,1990,19.04194
jam,1991,18.40587
jam,1992,26.07482
jam,1993,34.15256
jam,1994,25.92305
jam,1995,23.75191
jam,1996,23.72458
jam,1997,21.85151
jam,1998,18.63218
jam,1999,18.64704
jam,2000,16.7597
jam,2001,17.36109
jam,2002,15.97009
jam,2003,17.87397
jam,2004,20.72596
jam,2005,15.02525
jam,2006,17.43628
jam,2007,15.55248
jam,2008,6.19581
jam,2009,12.95256
jam,2010,13.41918
jam,2011,8.58388
jam,2012,11.0056
jam,2013,11.94131
jam,2014,14.17909
jam,2015,18.23164
jam,2016,21.2068
jam,2017,21.55971
jam,2018,22.26035
jam,2019,22.70626
jam,2020,28.38035
jor,1976,31.27315
jor,1977,35.54683
jor,1978,18.70036
jor,1979,28.51254
jor,1980,43.78281
jor,1981,42.86696
jor,1982,29.76477
jor,1983,23.34309
jor,1984,22.77058
jor,1985,14.4326
jor,1986,17.54094
jor,1987,14.50756
jor,1988,18.06052
jor,1989,28.19945
jor,1990,20.96694
jor,1991,14.48572
jor,1992,16.92889
jor,1993,24.62736
jor,1994,26.26773
jor,1995,29.15142
jor,1996,27.33612
jor,1997,26.13331
jor,1998,22.23323
jor,1999,24.78726
jor,2000,22.68324
jor,2001,20.77856
jor,2002,25.24683
jor,2003,32.59529
jor,2004,27.72174
jor,2005,16.10986
jor,2006,16.88339
jor,2007,12.83864
jor,2008,26.99076
jor,2009,27.46717
jor,2010,28.10433
jor,2011,21.73394
jor,2012,16.13675
jor,2013,16.43281
jor,2014,18.7334
jor,2015,16.00626
jor,2016,14.60614
jor,2017,10.8233
jor,2018,10.59581
jor,2019,10.09162
jor,2020,3.98826
jpn,1996,33.42734
jpn,1997,33.21008
jpn,1998,32.35445
jpn,1999,30.65185
jpn,2000,31.03087
jpn,2001,29.72294
jpn,2002,28.50441
jpn,2003,28.7159
jpn,2004,29.31588
jpn,2005,29.51488
jpn,2006,29.81593
jpn,2007,30.34338
jpn,2008,28.64211
jpn,2009,25.33112
jpn,2010,26.37734
jpn,2011,25.58057
jpn,2012,24.89575
jpn,2013,25.25252
jpn,2014,25.77209
jpn,2015,28.17892
jpn,2016,28.72724
jpn,2017,29.28965
jpn,2018,29.02386
jpn,2019,29.34484
kaz,1995,14.91092
kaz,1996,19.05267
kaz,1997,16.06032
kaz,1998,15.15365
kaz,1999,13.70779
kaz,2000,21.17117
kaz,2001,24.80993
kaz,2002,30.25585
kaz,2003,28.52074
kaz,2004,27.41625
kaz,2005,28.45482
kaz,2006,31.06408
kaz,2007,29.39038
kaz,2008,30.08561
kaz,2009,29.41297
kaz,2010,30.38927
kaz,2011,32.79171
kaz,2012,29.75483
kaz,2013,28.98783
kaz,2014,30.14128
kaz,2015,27.64339
kaz,2016,23.9012
kaz,2017,25.93409
kaz,2018,27.79133
kaz,2019,26.67138
kaz,2020,26.31922
ken,1975,12.25729
ken,1976,17.42963
ken,1977,25.30818
ken,1978,18.19385
ken,1979,14.25157
ken,1980,17.27965
ken,1981,19.67945
ken,1982,16.16405
ken,1983,20.26883
ken,1984,17.94449
ken,1985,23.97474
ken,1986,21.21527
ken,1987,18.25797
ken,1988,20.18255
ken,1989,14.59732
ken,1990,18.99173
ken,1991,19.37219
ken,1992,15.12458
ken,1993,37.15646
ken,1994,33.79851
ken,1995,23.81787
ken,1996,16.48076
ken,1997,16.27074
ken,1998,16.25858
ken,1999,18.48646
ken,2000,12.88052
ken,2001,9.77665
ken,2002,8.53309
ken,2003,9.47474
ken,2004,11.96134
ken,2005,13.8727
ken,2006,16.06124
ken,2007,16.66199
ken,2008,15.40481
ken,2009,6.62276
ken,2010,7.11665
ken,2011,6.532
ken,2012,6.49887
ken,2013,5.01424
ken,2014,6.06794
ken,2015,6.80447
ken,2016,13.95541
ken,2017,13.34082
ken,2018,14.46688
ken,2019,13.86565
ken,2020,14.98615
kgz,1993,7.05643
kgz,1994,4.4467
kgz,1995,7.8135
kgz,1996,1.81559
kgz,1997,13.94591
kgz,1998,-7.94929
kgz,1999,2.75108
kgz,2000,14.66597
kgz,2001,17.17007
kgz,2002,16.89305
kgz,2003,10.05546
kgz,2004,15.40624
kgz,2005,14.69999
kgz,2006,10.92975
kgz,2007,20.86712
kgz,2008,14.63586
kgz,2009,25.15696
kgz,2010,19.93339
kgz,2011,17.40563
kgz,2012,12.74086
kgz,2013,9.1169
kgz,2014,11.52687
kgz,2015,12.17322
kgz,2016,22.45503
kgz,2017,26.66969
kgz,2018,26.57941
kgz,2019,24.05119
kgz,2020,32.53262
khm,1995,5.61672
khm,1996,4.6746
khm,1997,8.53999
khm,1998,7.23399
khm,1999,13.02077
khm,2000,14.29562
khm,2001,16.32431
khm,2002,16.51976
khm,2003,16.23878
khm,2004,14.39626
khm,2005,15.33938
khm,2006,19.86331
khm,2007,19.21502
khm,2008,16.71366
khm,2009,18.80389
khm,2010,17.50292
khm,2011,16.35648
khm,2012,18.86035
khm,2013,21.06492
khm,2014,21.36464
khm,2015,20.73817
khm,2016,20.3309
khm,2017,23.15869
khm,2018,25.30614
khm,2019,27.12303
khm,2020,27.41739
kir,1979,50.26909
kir,1980,28.76566
kir,1981,23.35217
kir,1982,55.50374
kir,1983,74.47563
kir,1984,49.3973
kir,1985,30.65441
kir,1986,31.35236
kir,1987,46.7899
kir,1988,49.42532
kir,1989,44.83852
kir,1990,53.90667
kir,1991,100.67175
kir,1992,95.99556
kir,2008,7.43895
kir,2009,2.42724
kir,2010,14.58806
kir,2011,9.33924
kir,2012,26.38699
kir,2013,27.92436
kir,2014,62.09392
kir,2015,76.17822
kir,2016,46.66258
kir,2017,68.39286
kir,2018,64.70667
kor,1976,25.54353
kor,1977,28.5501
kor,1978,31.58665
kor,1979,30.65701
kor,1980,25.10306
kor,1981,24.51808
kor,1982,26.42051
kor,1983,30.08425
kor,1984,32.09501
kor,1985,32.04073
kor,1986,35.42204
kor,1987,39.17008
kor,1988,41.41736
kor,1989,38.71989
kor,1990,39.02619
kor,1991,39.03767
kor,1992,38.1335
kor,1993,38.19792
kor,1994,37.8966
kor,1995,37.68264
kor,1996,35.96581
kor,1997,35.91392
kor,1998,37.72345
kor,1999,35.37572
kor,2000,33.89358
kor,2001,31.93764
kor,2002,31.4544
kor,2003,32.98186
kor,2004,35.46226
kor,2005,33.76562
kor,2006,32.89055
kor,2007,33.45347
kor,2008,33.32191
kor,2009,33.28145
kor,2010,35.04467
kor,2011,34.6713
kor,2012,34.66391
kor,2013,34.84913
kor,2014,34.98704
kor,2015,36.3486
kor,2016,36.78534
kor,2017,37.01428
kor,2018,35.85498
kor,2019,34.78038
kor,2020,36.07037
kos,2008,22.11817
kos,2009,22.64365
kos,2010,20.31164
kos,2011,22.63872
kos,2012,25.78327
kos,2013,26.48013
kos,2014,20.60674
kos,2015,21.66713
kos,2016,25.54142
kos,2017,29.28149
kos,2018,28.6362
kos,2019,28.87963
kos,2020,26.5839
kwt,1975,67.87309
kwt,1976,69.31774
kwt,1977,55.54409
kwt,1978,59.76929
kwt,1979,70.36253
kwt,1980,69.37858
kwt,1981,71.29714
kwt,1982,48.21268
kwt,1983,51.23078
kwt,1984,53.25893
kwt,1985,44.20206
kwt,1986,56.43725
kwt,1987,52.29217
kwt,1988,49.0227
kwt,1989,51.80906
kwt,1990,19.68368
kwt,1991,-236.26583
kwt,1992,22.89988
kwt,1993,31.19358
kwt,1994,31.41336
kwt,1995,37.71146
kwt,1996,39.92229
kwt,1997,42.61868
kwt,1998,26.98693
kwt,1999,31.36122
kwt,2000,49.56574
kwt,2001,38.15852
kwt,2002,28.28499
kwt,2003,36.30655
kwt,2004,48.73521
kwt,2005,58.86399
kwt,2006,66.88411
kwt,2007,57.24893
kwt,2008,58.50258
kwt,2009,42.92569
kwt,2010,51.5194
kwt,2011,57.38085
kwt,2012,56.94182
kwt,2013,55.10799
kwt,2014,50.16839
kwt,2015,30.91584
kwt,2016,25.45416
kwt,2017,35.494
kwt,2018,39.7013
kwt,2019,32.27022
lao,1984,4.99756
lao,1985,3.41033
lao,1986,4.56012
lao,1987,4.74168
lao,1988,-0.61281
lao,2000,8.52946
lao,2001,1.39671
lao,2002,18.36761
lao,2003,10.56472
lao,2004,14.72241
lao,2005,20.24489
lao,2006,22.56604
lao,2007,19.13908
lao,2008,14.03132
lao,2009,16.62105
lao,2010,9.67472
lao,2011,18.40308
lao,2012,6.868
lao,2013,5.71723
lao,2014,10.17184
lao,2015,10.74737
lao,2016,17.6388
lbn,2002,-4.23603
lbn,2003,-16.35903
lbn,2004,6.46454
lbn,2005,7.47265
lbn,2006,10.28384
lbn,2007,14.74983
lbn,2008,8.05442
lbn,2009,7.43854
lbn,2010,4.93641
lbn,2011,2.70093
lbn,2012,-2.5262
lbn,2013,-2.47292
lbn,2014,-3.501
lbn,2015,2.37873
lbn,2016,1.64533
lbn,2017,-1.29495
lbn,2018,-3.98999
lbn,2019,-3.51256
lbn,2020,2.4708
lby,2002,27.78095
lby,2003,49.31225
lby,2004,43.29317
lby,2005,62.28486
lby,2006,67.98273
lby,2007,63.09278
lby,2008,67.32704
lka,1975,7.5379
lka,1976,2.90848
lka,1977,5.13148
lka,1978,11.1523
lka,1979,22.676
lka,1980,25.73614
lka,1981,26.77387
lka,1982,28.28235
lka,1983,26.69217
lka,1984,24.14533
lka,1985,23.70355
lka,1986,23.68409
lka,1987,24.16404
lka,1988,24.704
lka,1989,23.58044
lka,1990,23.70049
lka,1991,23.61269
lka,1992,24.45369
lka,1993,25.61814
lka,1994,24.37927
lka,1995,20.83157
lka,1996,21.60054
lka,1997,22.20265
lka,1998,22.64724
lka,1999,23.38654
lka,2000,22.09966
lka,2001,22.9541
lka,2002,21.31127
lka,2003,21.65615
lka,2004,22.1189
lka,2005,24.16261
lka,2006,22.68688
lka,2007,23.6266
lka,2008,18.03313
lka,2009,23.92988
lka,2010,28.45794
lka,2011,26.2858
lka,2012,33.30178
lka,2013,29.86377
lka,2014,29.80464
lka,2015,28.82351
lka,2016,25.73069
lka,2017,28.9599
lka,2018,26.70071
lka,2019,24.70647
lka,2020,23.86635
lso,1975,10.6126
lso,1976,12.61703
lso,1977,25.22373
lso,1978,38.61168
lso,1979,32.66401
lso,1980,49.5581
lso,1981,38.02937
lso,2007,47.02523
lso,2008,47.64428
lso,2009,34.24637
lso,2010,24.10803
lso,2011,17.13056
lso,2012,21.33555
lso,2013,25.98349
lso,2014,28.54033
lso,2015,27.20107
lso,2016,19.43082
lso,2017,10.33073
lso,2018,17.72134
lso,2019,20.16475
ltu,1995,13.38212
ltu,1996,12.49217
ltu,1997,14.92361
ltu,1998,12.83029
ltu,1999,10.51344
ltu,2000,12.94999
ltu,2001,14.37092
ltu,2002,15.67197
ltu,2003,15.25988
ltu,2004,15.07115
ltu,2005,16.86827
ltu,2006,16.35442
ltu,2007,17.00157
ltu,2008,14.90783
ltu,2009,14.72718
ltu,2010,18.32528
ltu,2011,18.30517
ltu,2012,18.18433
ltu,2013,21.22124
ltu,2014,23.08418
ltu,2015,18.82686
ltu,2016,18.13442
ltu,2017,19.74366
ltu,2018,20.64007
ltu,2019,21.04523
ltu,2020,20.8049
lux,1999,33.25109
lux,2000,31.73721
lux,2001,30.46116
lux,2002,27.38574
lux,2003,23.88579
lux,2004,33.14789
lux,2005,36.08228
lux,2006,28.90459
lux,2007,36.85446
lux,2008,29.87919
lux,2009,11.80459
lux,2010,17.93542
lux,2011,18.60499
lux,2012,25.4477
lux,2013,22.39167
lux,2014,24.12548
lux,2015,17.80848
lux,2016,19.5745
lux,2017,21.68298
lux,2018,20.00849
lux,2019,15.92201
lux,2020,21.3252
lva,1995,12.87453
lva,1996,12.22298
lva,1997,13.94524
lva,1998,15.95985
lva,1999,12.55886
lva,2000,18.35731
lva,2001,19.1953
lva,2002,20.21284
lva,2003,20.96247
lva,2004,20.72492
lva,2005,23.3961
lva,2006,19.20104
lva,2007,21.10954
lva,2008,23.22277
lva,2009,30.29629
lva,2010,22.15626
lva,2011,22.44165
lva,2012,23.87274
lva,2013,21.83084
lva,2014,22.26803
lva,2015,23.16797
lva,2016,22.76937
lva,2017,23.30183
lva,2018,23.05347
lva,2019,22.58677
lva,2020,25.22191
mac,2002,41.41774
mac,2003,44.25316
mac,2004,49.02468
mac,2005,49.19178
mac,2006,48.41277
mac,2007,58.23215
mac,2008,45.96622
mac,2009,46.05194
mac,2010,52.16675
mac,2011,54.15355
mac,2012,53.48075
mac,2013,53.40427
mac,2014,52.5021
mac,2015,48.65933
mac,2016,48.35778
mac,2017,50.31749
mac,2018,50.22942
mac,2019,47.79059
mar,1975,19.75248
mar,1976,14.83272
mar,1977,16.20532
mar,1978,16.02868
mar,1979,15.78864
mar,1980,24.81855
mar,1981,22.57524
mar,1982,23.4867
mar,1983,21.91105
mar,1984,25.2817
mar,1985,25.26178
mar,1986,26.5105
mar,1987,25.92645
mar,1988,26.98639
mar,1989,27.73965
mar,1990,30.43956
mar,1991,26.15996
mar,1992,26.57125
mar,1993,24.88116
mar,1994,23.76298
mar,1995,21.84522
mar,1996,24.58682
mar,1997,24.7618
mar,1998,27.51715
mar,1999,25.50516
mar,2000,25.1927
mar,2001,31.76723
mar,2002,30.85478
mar,2003,32.26517
mar,2004,32.75783
mar,2005,32.38592
mar,2006,33.58478
mar,2007,33.92984
mar,2008,34.16712
mar,2009,29.77828
mar,2010,29.71476
mar,2011,28.06868
mar,2012,25.25144
mar,2013,27.02568
mar,2014,26.54022
mar,2015,28.85054
mar,2016,28.25089
mar,2017,29.14749
mar,2018,27.80701
mar,2019,27.79939
mar,2020,26.86982
mda,1996,13.46598
mda,1997,8.71252
mda,1998,4.67823
mda,1999,20.29565
mda,2000,18.30003
mda,2001,21.96499
mda,2002,21.26665
mda,2003,16.86764
mda,2004,24.04436
mda,2005,22.90289
mda,2006,21.77668
mda,2007,23.86557
mda,2008,23.32503
mda,2009,14.05522
mda,2010,17.00567
mda,2011,13.9656
mda,2012,16.755
mda,2013,19.72243
mda,2014,20.06332
mda,2015,17.79076
mda,2016,18.41041
mda,2017,16.86203
mda,2018,15.22074
mda,2019,16.09586
mda,2020,16.7581
mdg,1974,5.50501
mdg,1975,5.15619
mdg,1976,7.60538
mdg,1977,6.67717
mdg,1978,4.93686
mdg,1979,1.14842
mdg,1980,37.70859
mdg,1981,29.48405
mdg,1982,21.38799
mdg,1983,21.90389
mdg,1984,23.307
mdg,1985,15.3128
mdg,1986,18.551
mdg,1987,22.47848
mdg,1988,14.77028
mdg,1989,40.07719
mdg,1990,31.1855
mdg,1991,25.81134
mdg,1992,32.80457
mdg,1993,33.52558
mdg,1994,27.69119
mdg,1995,4.47798
mdg,1996,8.65012
mdg,1997,6.85866
mdg,1998,6.98031
mdg,1999,8.09353
mdg,2000,7.72253
mdg,2001,14.15056
mdg,2002,5.78823
mdg,2003,10.17982
mdg,2004,16.29899
mdg,2005,10.39493
mdg,2006,14.96567
mdg,2007,19.10427
mdg,2008,23.82681
mdg,2009,17.93503
mdg,2010,16.85053
mdg,2011,16.00991
mdg,2012,13.33815
mdg,2013,8.76243
mdg,2014,14.51717
mdg,2015,12.92398
mdg,2016,16.01651
mdg,2017,15.07996
mdg,2018,18.75375
mdg,2019,16.01485
mdg,2020,8.72489
mdv,2014,26.54193
mdv,2015,24.26243
mdv,2016,15.76299
mdv,2017,20.46733
mdv,2018,19.59298
mdv,2019,17.38633
mdv,2020,9.38362
mex,1979,21.82406
mex,1980,26.10778
mex,1981,25.35164
mex,1982,26.09787
mex,1983,28.49787
mex,1984,26.34257
mex,1985,26.72187
mex,1986,20.97136
mex,1987,25.74446
mex,1988,20.56095
mex,1989,19.72773
mex,1990,19.82223
mex,1991,18.21582
mex,1992,16.44626
mex,1993,19.90511
mex,1994,20.21905
mex,1995,22.61258
mex,1996,22.70766
mex,1997,23.53391
mex,1998,23.36473
mex,1999,22.42908
mex,2000,21.38771
mex,2001,20.59851
mex,2002,19.56464
mex,2003,19.10133
mex,2004,22.10015
mex,2005,21.28543
mex,2006,23.53337
mex,2007,23.25677
mex,2008,23.22303
mex,2009,22.98218
mex,2010,23.76084
mex,2011,23.82715
mex,2012,23.28229
mex,2013,20.15288
mex,2014,21.26485
mex,2015,21.76151
mex,2016,22.29923
mex,2017,23.16893
mex,2018,23.682
mex,2019,23.65034
mex,2020,23.70763
mhl,2005,30.78554
mhl,2006,27.33142
mhl,2007,28.10159
mhl,2008,22.05647
mhl,2009,25.34188
mhl,2010,26.8858
mhl,2011,26.15872
mhl,2012,15.8602
mhl,2013,18.24665
mhl,2014,24.83455
mhl,2015,33.0004
mhl,2016,29.90045
mhl,2017,17.89656
mhl,2018,17.26068
mkd,1996,12.19896
mkd,1997,6.04953
mkd,1998,3.88018
mkd,1999,7.24878
mkd,2000,21.89977
mkd,2001,12.64507
mkd,2002,13.0642
mkd,2003,15.71293
mkd,2004,14.57294
mkd,2005,18.55227
mkd,2006,21.89941
mkd,2007,17.63974
mkd,2008,16.19945
mkd,2009,20.41842
mkd,2010,23.79944
mkd,2011,25.87093
mkd,2012,26.66113
mkd,2013,27.37583
mkd,2014,29.73002
mkd,2015,28.47775
mkd,2016,30.03434
mkd,2017,31.62037
mkd,2018,32.44212
mkd,2019,31.53427
mkd,2020,26.34293
mli,1975,7.27639
mli,1976,8.91847
mli,1977,17.53362
mli,1978,5.79142
mli,1979,8.6282
mli,1980,-6.98655
mli,1981,-9.36796
mli,1982,-8.82235
mli,1983,-8.93715
mli,1984,-11.60651
mli,1985,-3.01814
mli,1986,2.37407
mli,1987,10.73343
mli,1988,7.67621
mli,1989,15.86923
mli,1990,12.22921
mli,1991,9.81701
mli,1992,11.26922
mli,1993,8.23062
mli,1994,13.67124
mli,1995,10.49879
mli,1996,9.84902
mli,1997,14.26582
mli,1998,14.318
mli,1999,10.37478
mli,2000,9.97119
mli,2001,12.03977
mli,2002,11.67859
mli,2003,14.734
mli,2004,13.87851
mli,2005,13.06917
mli,2006,18.0549
mli,2007,16.76999
mli,2008,12.87183
mli,2009,15.20862
mli,2010,12.82173
mli,2011,14.29791
mli,2012,16.46478
mli,2013,16.49291
mli,2014,15.44922
mli,2015,15.43662
mli,2016,16.72368
mli,2017,14.37362
mli,2018,15.55953
mli,2019,15.57177
mli,2020,15.29202
mlt,1971,23.60157
mlt,1972,20.11189
mlt,1973,16.41184
mlt,1974,17.55549
mlt,1975,28.26755
mlt,1976,31.98243
mlt,1977,26.60923
mlt,1978,28.19077
mlt,1979,30.01942
mlt,1980,31.11484
mlt,1981,35.11926
mlt,1982,32.48239
mlt,1983,28.82021
mlt,1984,29.17644
mlt,1985,25.06145
mlt,1986,25.61913
mlt,1987,28.57311
mlt,1988,31.40307
mlt,1989,28.77761
mlt,1990,30.75757
mlt,1991,31.05688
mlt,1992,28.60605
mlt,1993,26.63887
mlt,1994,25.91182
mlt,1995,23.41151
mlt,1996,18.98908
mlt,1997,20.96007
mlt,1998,19.33914
mlt,1999,20.89707
mlt,2000,15.68348
mlt,2001,17.01203
mlt,2002,20.42463
mlt,2003,18.76983
mlt,2004,16.29311
mlt,2005,14.87201
mlt,2006,12.33446
mlt,2007,14.2998
mlt,2008,19.53194
mlt,2009,15.34328
mlt,2010,18.30884
mlt,2011,18.26924
mlt,2012,17.79598
mlt,2013,20.68176
mlt,2014,24.79112
mlt,2015,27.46807
mlt,2016,24.89867
mlt,2017,28.26815
mlt,2018,29.07695
mlt,2019,28.30455
mlt,2020,22.76816
mmr,2009,11.97799
mmr,2010,20.98711
mmr,2011,32.48875
mmr,2012,34.16064
mmr,2013,33.50385
mmr,2014,31.11688
mmr,2015,30.83989
mmr,2016,25.30355
mmr,2017,25.62799
mmr,2018,26.06577
mmr,2019,29.77384
mne,2007,-4.59698
mne,2008,-8.29029
mne,2009,-0.75976
mne,2010,1.16671
mne,2011,4.27485
mne,2012,5.13067
mne,2013,8.2197
mne,2014,7.80732
mne,2015,9.11751
mne,2016,9.86524
mne,2017,14.16839
mne,2018,14.89889
mne,2019,17.68694
mne,2020,5.22891
mng,1981,22.3164
mng,1982,31.22685
mng,1983,21.04708
mng,1984,20.03182
mng,1985,19.25258
mng,1986,13.59618
mng,1987,8.48894
mng,1988,7.94718
mng,1989,14.91396
mng,1990,23.38445
mng,1991,25.4821
mng,1992,36.49697
mng,1993,41.80194
mng,1994,40.56227
mng,1995,38.79344
mng,1996,33.03263
mng,1997,37.16397
mng,1998,30.8669
mng,1999,33.43776
mng,2000,17.42361
mng,2001,17.91789
mng,2002,16.28291
mng,2003,25.03807
mng,2004,33.65779
mng,2005,39.55757
mng,2006,45.95742
mng,2007,41.03168
mng,2008,29.96149
mng,2009,27.22846
mng,2010,26.63045
mng,2011,30.40359
mng,2012,27.69828
mng,2013,26.28005
mng,2014,23.44558
mng,2015,16.40056
mng,2016,16.97609
mng,2017,17.35832
mng,2018,22.14089
mng,2019,20.25863
mng,2020,16.30697
moz,2005,8.60768
moz,2006,10.41909
moz,2007,12.44593
moz,2008,13.70612
moz,2009,11.79859
moz,2010,12.40193
moz,2011,14.00223
moz,2012,11.31595
moz,2013,12.35066
moz,2014,10.56443
moz,2015,12.64286
moz,2016,10.23092
moz,2017,12.47179
moz,2018,12.8691
moz,2019,18.29929
mrt,1975,5.37641
mrt,1976,-5.32039
mrt,1977,-8.27324
mrt,1978,1.36416
mrt,1979,-4.58378
mrt,1980,-1.04245
mrt,1981,2.48359
mrt,1982,-9.07237
mrt,1983,-5.4511
mrt,1984,0.70429
mrt,1985,12.48306
mrt,1986,8.74535
mrt,1987,10.81681
mrt,1988,15.70171
mrt,1989,13.79286
mrt,1990,6.58772
mrt,1991,17.19961
mrt,1992,14.91345
mrt,1993,7.52962
mrt,1994,43.16374
mrt,1995,16.46973
mrt,1996,18.54767
mrt,1997,10.82448
mrt,1998,17.78782
mrt,2012,36.68701
mrt,2013,35.529
mrt,2014,22.87
mrt,2015,21.47316
mrt,2016,27.9778
mrt,2017,30.36673
mrt,2018,32.43495
mrt,2019,36.01865
mrt,2020,33.2483
mus,1976,25.7653
mus,1977,20.58067
mus,1978,19.1435
mus,1979,19.18848
mus,1980,10.40589
mus,1981,12.36163
mus,1982,14.35393
mus,1983,15.70947
mus,1984,17.13091
mus,1985,20.78469
mus,1986,28.36549
mus,1987,29.0521
mus,1988,28.38614
mus,1989,26.37796
mus,1990,25.82151
mus,1991,27.58218
mus,1992,29.0609
mus,1993,27.71797
mus,1994,25.24778
mus,1995,25.19328
mus,1996,25.61739
mus,1997,27.1285
mus,1998,26.58728
mus,1999,25.62324
mus,2000,26.86911
mus,2001,28.68403
mus,2002,27.60855
mus,2003,25.96306
mus,2004,23.10528
mus,2005,18.28589
mus,2006,20.86965
mus,2007,25.42487
mus,2008,19.24398
mus,2009,15.85493
mus,2010,13.91516
mus,2011,12.29744
mus,2012,17.16511
mus,2013,18.07098
mus,2014,15.63119
mus,2015,16.07173
mus,2016,16.46708
mus,2017,17.85803
mus,2018,18.05549
mus,2019,18.2929
mus,2020,14.24523
mys,1974,23.9566
mys,1975,20.27484
mys,1976,28.0826
mys,1977,27.24799
mys,1978,27.59067
mys,1979,33.35128
mys,1980,29.3183
mys,1981,25.2443
mys,1982,23.9237
mys,1983,26.36562
mys,1984,28.64991
mys,1985,25.62669
mys,1986,25.62086
mys,1987,31.0489
mys,1988,31.6553
mys,1989,30.68048
mys,1990,30.38268
mys,1991,29.27826
mys,1992,31.69648
mys,1993,34.71317
mys,1994,35.09142
mys,1995,33.89326
mys,1996,37.04072
mys,1997,37.02054
mys,1998,39.84916
mys,1999,38.30598
mys,2000,35.91738
mys,2001,32.25178
mys,2002,32.73508
mys,2003,34.85265
mys,2004,35.1375
mys,2005,36.81575
mys,2006,38.79646
mys,2007,38.76682
mys,2008,38.51773
mys,2009,33.36344
mys,2010,33.46646
mys,2011,34.08181
mys,2012,30.91535
mys,2013,29.41985
mys,2014,29.36655
mys,2015,28.39914
mys,2016,28.385
mys,2017,28.33604
mys,2018,26.12827
mys,2019,24.54078
mys,2020,23.96671
nam,1990,37.81688
nam,1991,26.69063
nam,1992,28.87735
nam,1993,25.71435
nam,1994,29.40264
nam,1995,30.49318
