geo,time,dt_tds_dppf_xp_zs
mdv,2002,4.18032
mdv,2003,3.52016
mdv,2004,4.03882
mdv,2005,5.91933
mdv,2006,3.73289
mdv,2007,2.13225
mdv,2008,2.6794
mdv,2009,3.47601
mdv,2010,3.0343
mdv,2011,3.14314
mdv,2012,3.10574
mdv,2013,2.42962
mdv,2014,5.21907
mdv,2015,3.04572
mdv,2016,3.10773
mdv,2017,3.5398
mdv,2018,10.7964
mdv,2019,10.9517
mdv,2020,15.20821
mex,1979,58.16007
mex,1980,33.55435
mex,1981,28.72889
mex,1982,31.55326
mex,1983,36.16679
mex,1984,31.31574
mex,1985,31.89953
mex,1986,31.90775
mex,1987,26.26565
mex,1988,27.21193
mex,1989,23.56541
mex,1990,18.38761
mex,1991,19.83557
mex,1992,28.70049
mex,1993,19.04207
mex,1994,17.72803
mex,1995,25.69237
mex,1996,37.10087
mex,1997,36.3091
mex,1998,14.24884
mex,1999,14.06058
mex,2000,16.39047
mex,2001,13.83507
mex,2002,10.92967
mex,2003,12.16852
mex,2004,12.10754
mex,2005,9.88269
mex,2006,14.14577
mex,2007,7.19393
mex,2008,6.91484
mex,2009,7.13406
mex,2010,6.11528
mex,2011,5.24008
mex,2012,9.36025
mex,2013,5.49383
mex,2014,4.49124
mex,2015,6.36742
mex,2016,10.03362
mex,2017,8.1133
mex,2018,6.27708
mex,2019,8.34799
mex,2020,9.46697
mkd,1996,4.95951
mkd,1997,9.77874
mkd,1998,10.01514
mkd,1999,8.82372
mkd,2000,6.62924
mkd,2001,14.01837
mkd,2002,15.3546
mkd,2003,11.21549
mkd,2004,8.02559
mkd,2005,6.14857
mkd,2006,13.86365
mkd,2007,10.55048
mkd,2008,2.93049
mkd,2009,4.25612
mkd,2010,4.08365
mkd,2011,3.75328
mkd,2012,5.22255
mkd,2013,10.75657
mkd,2014,6.47759
mkd,2015,11.38066
mkd,2016,7.05341
mkd,2017,5.84358
mkd,2018,6.56607
mkd,2019,4.20771
mkd,2020,10.05267
mli,1975,4.9832
mli,1976,6.14666
mli,1977,6.24631
mli,1978,6.44412
mli,1979,6.86651
mli,1980,4.97471
mli,1981,6.43516
mli,1982,7.21689
mli,1983,8.89988
mli,1984,11.41142
mli,1985,20.14414
mli,1986,20.72044
mli,1987,19.02993
mli,1988,23.10202
mli,1989,18.73022
mli,1990,14.65542
mli,1991,9.18308
mli,1992,11.93922
mli,1993,16.08199
mli,1994,21.14275
mli,1995,15.79474
mli,1996,20.76003
mli,1997,10.6235
mli,1998,11.069
mli,1999,13.84887
mli,2000,12.91341
mli,2001,8.71608
mli,2002,7.35327
mli,2003,6.31448
mli,2004,7.82614
mli,2005,6.66193
mli,2006,4.25989
mli,2007,3.14376
mli,2008,2.60525
mli,2009,3.08576
mli,2010,2.44693
mli,2011,2.34212
mli,2012,1.74027
mli,2013,3.09328
mli,2014,2.97235
mli,2015,3.23057
mli,2016,3.48324
mli,2017,3.97596
mli,2018,4.34397
mmr,1976,22.00799
mmr,1977,19.96054
mmr,1978,24.54898
mmr,1979,29.53864
mmr,1980,27.65002
mmr,1981,25.7894
mmr,1982,27.6102
mmr,1983,38.76875
mmr,1984,41.81829
mmr,1985,54.71965
mmr,1986,67.25501
mmr,1987,71.62095
mmr,1988,58.93386
mmr,1989,67.6477
mmr,1990,18.77362
mmr,1991,27.69424
mmr,1992,8.47489
mmr,1993,13.25743
mmr,1994,14.73068
mmr,1995,20.08932
mmr,1996,12.57316
mmr,1997,8.43461
mmr,1998,5.74732
mmr,1999,5.53054
mmr,2000,0.96868
mmr,2001,0.63487
mmr,2002,0.73118
mmr,2003,0.7359
mmr,2004,0.73516
mmr,2005,0.64844
mmr,2006,1.22286
mmr,2007,1.33164
mmr,2008,1.37499
mmr,2009,1.75654
mmr,2010,3.11102
mmr,2011,2.62907
mmr,2012,12.00268
mmr,2013,19.66737
mmr,2014,4.62049
mmr,2015,3.46354
mmr,2016,5.39955
mmr,2017,4.30235
mmr,2018,4.84338
mmr,2019,3.39788
mne,2007,8.1707
mne,2008,2.54474
mne,2009,3.08949
mne,2010,5.40537
mne,2011,9.19131
mne,2012,12.83986
mne,2013,16.53695
mne,2014,12.61325
mne,2015,23.9132
mne,2016,22.41337
mne,2017,12.54771
mne,2018,25.64078
mne,2019,19.86101
mne,2020,39.91064
mng,1992,17.12446
mng,1993,5.94668
mng,1994,10.63137
mng,1995,10.09892
mng,1996,10.681
mng,1997,9.93705
mng,1998,5.3764
mng,1999,4.27698
mng,2000,6.48799
mng,2001,7.11133
mng,2002,7.35236
mng,2003,33.83935
mng,2004,2.92911
mng,2005,2.6981
mng,2006,2.413
mng,2007,2.12437
mng,2008,2.3014
mng,2009,4.07728
mng,2010,4.32694
mng,2011,1.74974
mng,2012,2.80518
mng,2013,5.04167
mng,2014,3.62873
mng,2015,3.0561
mng,2016,3.45594
mng,2017,4.15278
mng,2018,11.04717
mng,2019,5.4376
mng,2020,9.6335
moz,1984,7.82677
moz,1985,28.72087
moz,1986,48.69928
moz,1987,16.37342
moz,1988,19.72279
moz,1989,20.8194
moz,1990,17.29694
moz,1991,19.78111
moz,1992,20.78901
moz,1993,31.47272
moz,1994,30.37575
moz,1995,33.44552
moz,1996,25.03368
moz,1997,17.94506
moz,1998,15.6207
moz,1999,14.34335
moz,2000,8.05024
moz,2001,5.09567
moz,2002,3.93983
moz,2003,4.33511
moz,2004,2.71586
moz,2005,2.82454
moz,2006,1.47547
moz,2007,1.01345
moz,2008,1.06847
moz,2009,1.46268
moz,2010,3.43058
moz,2011,2.2708
moz,2012,2.04482
moz,2013,3.80044
moz,2014,5.42806
moz,2015,9.43407
moz,2016,9.72545
moz,2017,6.87984
moz,2018,7.27375
moz,2019,13.2413
moz,2020,31.3292
mrt,1975,22.16563
mrt,1976,37.63824
mrt,1977,22.37671
mrt,1978,16.8153
mrt,1979,32.9234
mrt,1980,14.97862
mrt,1981,18.99888
mrt,1982,15.06149
mrt,1983,13.04118
mrt,1984,17.46284
mrt,1985,23.62121
mrt,1986,21.00672
mrt,1987,25.7969
mrt,1988,26.00784
mrt,1989,19.48916
mrt,1990,28.78256
mrt,1991,18.82725
mrt,1992,18.99492
mrt,1993,29.23293
mrt,1994,23.83984
mrt,1995,22.05524
mrt,1996,21.92629
mrt,1997,22.92956
mrt,1998,25.70627
mrt,2006,5.5336
mrt,2007,7.14173
mrt,2008,2.88651
mrt,2009,4.71178
mrt,2010,4.88035
mrt,2011,3.97919
mrt,2012,5.12688
mrt,2013,5.73153
mrt,2014,10.81209
mrt,2015,14.02461
mrt,2016,14.90583
mrt,2017,15.58902
mrt,2018,17.20939
mrt,2019,13.86947
mrt,2020,9.84428
mus,1976,0.99338
mus,1977,1.66345
mus,1978,2.59968
mus,1979,3.94437
mus,1980,6.52394
mus,1981,13.91972
mus,1982,16.27791
mus,1983,22.01871
mus,1984,24.33521
mus,1985,22.86088
mus,1986,13.96165
mus,1987,10.04786
mus,1988,13.77526
mus,1989,9.10184
mus,1990,7.25624
mus,1991,7.07733
mus,1992,7.92396
mus,1993,5.44312
mus,1994,5.72944
mus,1995,5.98257
mus,1996,4.95161
mus,1997,6.81423
mus,1998,6.73066
mus,1999,5.61827
mus,2000,16.37841
mus,2001,4.7179
mus,2002,6.53185
mus,2003,5.12069
mus,2004,5.28969
mus,2005,5.28195
mus,2006,5.35707
mus,2007,2.54565
mus,2008,2.37242
mus,2009,2.26833
mus,2010,0.84986
mus,2011,1.342
mus,2012,1.05325
mus,2013,0.69861
mus,2014,0.95853
mus,2015,0.90818
mus,2016,0.98976
mus,2017,1.58565
mus,2018,1.21885
mus,2019,1.22736
mus,2020,3.69718
mwi,1977,10.74921
mwi,1978,20.11526
mwi,1979,17.78736
mwi,1980,22.63325
mwi,1981,31.69539
mwi,1982,31.68117
mwi,1983,26.47433
mwi,1984,29.31075
mwi,1985,37.99573
mwi,1986,51.67308
mwi,1987,35.45969
mwi,1988,27.77465
mwi,1989,29.04502
mwi,1990,28.03134
mwi,1991,24.10441
mwi,1992,23.48655
mwi,1993,22.20415
mwi,1994,22.345
mwi,1995,24.40671
mwi,1996,15.1692
mwi,1997,13.89325
mwi,1998,14.68072
mwi,1999,13.79571
mwi,2000,12.89867
mwi,2001,9.32232
mwi,2002,7.50968
mwi,2003,6.62697
mwi,2004,10.44605
mwi,2005,12.42619
mwi,2006,8.63938
mwi,2007,3.6311
mwi,2008,3.12144
mwi,2009,2.82821
mwi,2010,1.6405
mwi,2011,1.3788
mwi,2012,2.03381
mwi,2013,3.13418
mwi,2014,4.08959
mwi,2015,5.51722
mwi,2016,6.31157
mwi,2017,6.60935
mwi,2018,7.12915
mwi,2019,7.30287
mwi,2020,8.66943
ner,1974,2.88004
ner,1975,4.71823
ner,1976,4.51781
ner,1977,3.94691
ner,1978,2.83418
ner,1979,2.46222
ner,1980,6.0496
ner,1981,11.62394
ner,1982,25.1911
ner,1983,15.97339
ner,1984,12.07769
ner,1985,18.12645
ner,1986,19.05549
ner,1987,20.32789
ner,1988,23.91925
ner,1989,12.62948
ner,1990,6.59421
ner,1991,12.26874
ner,1992,5.40958
ner,1993,15.96583
ner,1994,12.60829
ner,1995,7.79538
ner,1996,7.06513
ner,1997,14.32432
ner,1998,9.42732
ner,1999,8.67169
ner,2000,6.80461
ner,2001,6.1062
ner,2002,4.99535
ner,2003,6.68444
ner,2004,5.74136
ner,2005,5.34546
ner,2006,25.14002
ner,2007,2.08551
ner,2008,1.56474
ner,2009,2.48938
ner,2010,1.34311
ner,2011,2.13306
ner,2012,2.42686
ner,2013,4.03493
ner,2014,6.14334
ner,2015,6.17057
ner,2016,8.2974
ner,2017,8.5345
ner,2018,7.80594
ner,2019,9.13204
nga,1977,0.78297
nga,1978,0.84399
nga,1979,1.44429
nga,1980,1.81195
nga,1981,4.62945
nga,1982,10.91726
nga,1983,17.28124
nga,1984,24.76386
nga,1985,28.31702
nga,1986,30.99032
nga,1987,11.67465
nga,1988,28.22559
nga,1989,24.06139
nga,1990,22.255
nga,1991,21.394
nga,1992,18.15489
nga,1993,12.83784
nga,1994,18.31919
nga,1995,14.04572
nga,1996,12.69006
nga,1997,8.37684
nga,1998,12.51608
nga,1999,6.97142
nga,2000,8.20591
nga,2001,12.45976
nga,2002,7.82801
nga,2003,5.92563
nga,2004,4.4702
nga,2005,15.41074
nga,2006,10.98078
nga,2007,1.44237
nga,2008,0.47532
nga,2009,0.72873
nga,2010,0.37647
nga,2011,0.34297
nga,2012,0.2538
nga,2013,0.39541
nga,2014,0.30768
nga,2015,0.79694
nga,2016,0.89868
nga,2017,0.65965
nga,2018,2.10981
nga,2019,1.95729
nga,2020,3.81417
nic,1977,15.58903
nic,1978,15.34485
nic,1979,9.68968
nic,1980,18.83541
nic,1981,32.91076
nic,1982,38.86098
nic,1983,18.8481
nic,1984,15.94775
nic,1985,20.30515
nic,1986,13.99977
nic,1987,21.94124
nic,1988,11.93932
nic,1989,4.81755
nic,1990,3.4453
nic,1991,155.42942
nic,1992,27.18979
nic,1993,33.38209
nic,1994,40.88164
nic,1995,45.39568
nic,1996,31.61009
nic,1997,38.57723
nic,1998,20.77925
nic,1999,16.3041
nic,2000,15.94814
nic,2001,13.94848
nic,2002,11.92677
nic,2003,12.77715
nic,2004,6.20996
nic,2005,8.20403
nic,2006,4.60435
nic,2007,9.79573
nic,2008,3.1002
nic,2009,3.53366
nic,2010,2.52497
nic,2011,2.37666
nic,2012,2.08395
nic,2013,2.28272
nic,2014,2.61408
nic,2015,3.09988
nic,2016,3.68365
nic,2017,3.91108
nic,2018,4.37865
nic,2019,5.34634
nic,2020,6.57422
npl,1976,1.1111
npl,1977,1.94249
npl,1978,5.68822
npl,1979,2.17271
npl,1980,1.9714
npl,1981,2.2302
npl,1982,4.69328
npl,1983,5.09343
npl,1984,5.75313
npl,1985,6.50965
npl,1986,8.05341
npl,1987,8.58961
npl,1988,10.55418
npl,1989,15.60556
npl,1990,14.53055
npl,1991,11.17443
npl,1992,9.18188
npl,1993,8.6147
npl,1994,7.81418
npl,1995,7.68682
npl,1996,6.52556
npl,1997,6.92983
npl,1998,7.93818
npl,1999,7.99556
npl,2000,7.39802
npl,2001,7.70428
npl,2002,10.19352
npl,2003,10.04754
npl,2004,8.96378
npl,2005,8.18016
npl,2006,9.68186
npl,2007,8.60646
npl,2008,8.24005
npl,2009,9.9721
npl,2010,10.41265
npl,2011,8.99736
npl,2012,10.02887
npl,2013,8.59027
npl,2014,7.82254
npl,2015,7.88551
npl,2016,8.6597
npl,2017,7.37839
npl,2018,6.59806
npl,2019,7.42331
npl,2020,11.63305
pak,1976,25.67787
pak,1977,29.86981
pak,1978,28.06459
pak,1979,25.50881
pak,1980,22.82848
pak,1981,21.77819
pak,1982,23.32375
pak,1983,32.54295
pak,1984,32.48698
pak,1985,36.01789
pak,1986,35.2304
pak,1987,31.9562
pak,1988,29.9319
pak,1989,25.31203
pak,1990,22.70141
pak,1991,20.46691
pak,1992,22.78782
pak,1993,24.52946
pak,1994,32.90593
pak,1995,24.37095
pak,1996,24.81936
pak,1997,32.92115
pak,1998,18.89846
pak,1999,21.99467
pak,2000,21.07347
pak,2001,21.36813
pak,2002,19.70053
pak,2003,17.15452
pak,2004,22.87349
pak,2005,10.16293
pak,2006,9.09471
pak,2007,9.17672
pak,2008,8.94452
pak,2009,11.9634
pak,2010,11.53981
pak,2011,7.90383
pak,2012,14.06908
pak,2013,20.43487
pak,2014,14.45622
pak,2015,12.3376
pak,2016,13.75227
pak,2017,19.94584
pak,2018,15.8202
pak,2019,31.08867
pak,2020,26.63785
pan,2010,3.82473
pan,2011,4.18154
pan,2012,4.92005
pan,2013,4.43161
pan,2014,2.9976
pan,2015,5.3232
pan,2016,4.64584
pan,2017,6.16658
pan,2018,4.51801
pan,2019,5.01772
pan,2020,13.16693
per,1977,31.25833
per,1978,32.38361
per,1979,25.16155
per,1980,35.66076
per,1981,47.65778
per,1982,38.98071
per,1983,23.98217
per,1984,21.30434
per,1985,20.76916
per,1986,16.76476
per,1987,10.22856
per,1988,6.22961
per,1989,6.72545
per,1990,7.32982
per,1991,21.99014
per,1992,17.98959
per,1993,59.06148
per,1994,17.00921
per,1995,13.87709
per,1996,31.56424
per,1997,33.42023
per,1998,21.78633
per,1999,26.98823
per,2000,25.40111
per,2001,21.893
per,2002,35.4216
per,2003,21.35306
per,2004,16.71163
per,2005,22.42535
per,2006,9.51406
per,2007,22.77538
per,2008,10.52425
per,2009,9.17861
per,2010,11.40844
per,2011,3.71153
per,2012,4.39715
per,2013,7.72263
per,2014,4.07325
per,2015,4.14991
per,2016,4.18758
per,2017,8.724
per,2018,3.87446
per,2019,4.02825
per,2020,2.51689
phl,1977,9.15545
phl,1978,15.10217
phl,1979,14.56172
phl,1980,9.79351
phl,1981,11.38896
phl,1982,14.98571
phl,1983,17.70988
phl,1984,18.35307
phl,1985,18.87829
phl,1986,26.01905
phl,1987,30.20258
phl,1988,26.63559
phl,1989,20.16842
phl,1990,25.64317
phl,1991,21.7651
phl,1992,23.25201
phl,1993,23.27197
phl,1994,16.48889
phl,1995,14.33583
phl,1996,11.04336
phl,1997,7.32398
phl,1998,8.59076
phl,1999,16.67249
phl,2000,14.6281
phl,2001,19.92597
phl,2002,19.72734
phl,2003,19.29962
phl,2004,20.2491
phl,2005,15.85001
phl,2006,18.59044
phl,2007,9.4697
phl,2008,11.79924
phl,2009,13.46913
phl,2010,15.99289
phl,2011,11.94386
phl,2012,7.29688
phl,2013,7.12827
phl,2014,6.12363
phl,2015,6.82871
phl,2016,7.79764
phl,2017,5.41227
phl,2018,4.56369
phl,2019,5.94008
phl,2020,6.14806
png,1976,5.17107
png,1977,3.84706
png,1978,5.68891
png,1979,5.45169
png,1980,6.30386
png,1981,7.53868
png,1982,10.71665
png,1983,10.61171
png,1984,15.72496
png,1985,12.87579
png,1986,11.20579
png,1987,12.48413
png,1988,18.42642
png,1989,14.88709
png,1990,18.37538
png,1991,12.91487
png,1992,8.69291
png,1993,9.31294
png,1994,12.45728
png,1995,10.06617
png,1996,8.33313
png,1997,10.56645
png,1998,8.34071
png,1999,8.4688
png,2000,8.03668
png,2001,7.08632
png,2002,7.78231
png,2003,7.2953
png,2004,8.38931
png,2005,5.88045
png,2006,3.46083
png,2007,4.05114
png,2008,3.12153
png,2009,1.806
png,2010,1.38379
png,2011,1.33753
png,2012,1.40369
png,2013,1.44775
png,2014,1.03223
png,2015,1.01494
png,2016,1.18148
png,2017,1.30776
png,2018,1.7036
png,2019,3.67945
png,2020,10.76897
pry,1975,11.66651
pry,1976,9.8951
pry,1977,7.9076
pry,1978,9.30357
pry,1979,10.60502
pry,1980,12.74781
pry,1981,10.91609
pry,1982,13.23629
pry,1983,16.60301
pry,1984,18.29678
pry,1985,23.06079
pry,1986,25.34594
pry,1987,27.60304
pry,1988,24.86396
pry,1989,8.87674
pry,1990,7.61278
pry,1991,9.61229
pry,1992,24.39322
pry,1993,7.9135
pry,1994,5.76235
pry,1995,4.38391
pry,1996,3.6636
pry,1997,3.77275
pry,1998,3.4636
pry,1999,5.09891
pry,2000,5.39557
pry,2001,6.46973
pry,2002,5.85769
pry,2003,5.91719
pry,2004,7.98846
pry,2005,6.12126
pry,2006,5.05869
pry,2007,3.90071
pry,2008,3.25211
pry,2009,4.3007
pry,2010,2.74303
pry,2011,2.33165
pry,2012,2.4336
pry,2013,1.91287
pry,2014,1.96915
pry,2015,2.68598
pry,2016,3.21524
pry,2017,2.95315
pry,2018,3.18307
pry,2019,3.99889
pry,2020,4.82379
rou,1972,0
rou,1973,0
rou,1974,0.01454
rou,1975,0.02193
rou,1976,0.12162
rou,1977,1.02569
rou,1978,1.30157
rou,1979,1.39009
rou,1980,10.52859
rou,1981,13.04742
rou,1982,22.09919
rou,1983,14.45476
rou,1984,15.19494
rou,1985,18.23367
rou,1986,18.28232
rou,1987,21.39621
rou,1988,33.27049
rou,1989,16.25299
rou,1990,0
rou,1991,0.91606
rou,1992,7.37321
rou,1993,4.42412
rou,1994,8.01265
rou,1995,8.8326
rou,1996,24.91935
rou,1997,20.51636
rou,1998,21.11088
rou,1999,21.00237
rou,2000,12.65735
rou,2001,13.42983
rou,2002,11.99624
rou,2003,10.42342
rou,2004,8.70689
rou,2005,9.92765
rou,2006,7.19469
rou,2007,5.17092
rou,2008,5.7375
rou,2009,4.69138
rou,2010,5.52382
rou,2011,3.53236
rou,2012,8.37421
rou,2013,11.16039
rou,2014,9.76494
rou,2015,9.91731
rou,2016,4.93885
rou,2017,3.75762
rou,2018,5.55442
rou,2019,4.53523
rou,2020,4.42501
rus,1994,4.37525
rus,1995,6.33165
rus,1996,6.81739
rus,1997,6.73682
rus,1998,9.71118
rus,1999,11.23788
rus,2000,7.47465
rus,2001,11.74383
rus,2002,7.85793
rus,2003,8.05514
rus,2004,5.77127
rus,2005,10.94484
rus,2006,9.97114
rus,2007,3.76887
rus,2008,5.64305
rus,2009,5.76495
rus,2010,6.6131
rus,2011,3.88533
rus,2012,2.58497
rus,2013,3.53197
rus,2014,8.36852
rus,2015,10.95915
rus,2016,14.02969
rus,2017,5.92784
rus,2018,11.04025
rus,2019,7.53652
rus,2020,11.28172
rwa,1976,2.83684
rwa,1977,0.96933
rwa,1978,1.31333
rwa,1979,2.15088
rwa,1980,2.18992
rwa,1981,2.3537
rwa,1982,2.94204
rwa,1983,4.75302
rwa,1984,5.38593
rwa,1985,8.93332
rwa,1986,7.60743
rwa,1987,12.02234
rwa,1988,11.38805
rwa,1989,15.44168
rwa,1990,10.7372
rwa,1991,12.51647
rwa,1992,14.55649
rwa,1993,14.76125
rwa,1994,6.50943
rwa,1995,19.99809
rwa,1996,19.24374
rwa,1997,13.53587
rwa,1998,15.4053
rwa,1999,25.68702
rwa,2000,24.67352
rwa,2001,11.41149
rwa,2002,14.17368
rwa,2003,15.17967
rwa,2004,12.90665
rwa,2005,10.77165
rwa,2006,6.66104
rwa,2007,4.95262
rwa,2008,1.99419
rwa,2009,1.88716
rwa,2010,2.0031
rwa,2011,1.95912
rwa,2012,1.91613
rwa,2013,2.98919
rwa,2014,4.14342
rwa,2015,4.05807
rwa,2016,4.37974
rwa,2017,3.8936
rwa,2018,3.95465
rwa,2019,3.90925
rwa,2020,7.29514
sdn,1977,13.23403
sdn,1978,17.17775
sdn,1979,16.18062
sdn,1980,18.81072
sdn,1981,15.13112
sdn,1982,21.5867
sdn,1983,20.64368
sdn,1984,15.82693
sdn,1985,15.56592
sdn,1986,39.61311
sdn,1987,16.7357
sdn,1988,13.15609
sdn,1989,8.57728
sdn,1990,4.82234
sdn,1991,5.79746
sdn,1992,7.20693
sdn,1993,5.38441
sdn,1994,0.53624
sdn,1995,10.10268
sdn,1996,7.06709
sdn,1997,8.95298
sdn,1998,9.78864
sdn,1999,6.76967
sdn,2000,13.17889
sdn,2001,13.55821
sdn,2002,6.75015
sdn,2003,10.58375
sdn,2004,8.23574
sdn,2005,7.75748
sdn,2006,4.85481
sdn,2007,3.85545
sdn,2008,2.91536
sdn,2009,5.69637
sdn,2010,4.16365
sdn,2011,4.80972
sdn,2012,7.02837
sdn,2013,4.85685
sdn,2014,4.28113
sdn,2015,10.6235
sdn,2016,6.30711
sdn,2017,3.96363
sdn,2018,4.07612
sdn,2019,3.68691
sdn,2020,2.82952
sen,1974,5.69447
sen,1975,5.67833
sen,1976,6.08477
sen,1977,6.59239
sen,1978,16.01371
sen,1979,17.67393
sen,1980,27.73237
sen,1981,14.0423
sen,1982,10.10553
sen,1983,9.75996
sen,1984,14.79274
sen,1985,19.19545
sen,1986,25.94337
sen,1987,31.51113
sen,1988,30.4857
sen,1989,27.61434
sen,1990,18.28095
sen,1991,20.05283
sen,1992,12.54228
sen,1993,8.69491
sen,1994,16.32829
sen,1995,16.46523
sen,1996,19.39469
sen,1997,17.49983
sen,1998,19.81212
sen,1999,14.2487
sen,2000,14.74182
sen,2001,12.59727
sen,2002,12.71475
sen,2003,11.50588
sen,2004,13.46452
sen,2005,6.36259
sen,2006,6.18478
sen,2007,3.50247
sen,2008,3.2588
sen,2009,4.21238
sen,2010,4.36778
sen,2011,6.16786
sen,2012,5.54365
sen,2013,5.73874
sen,2014,6.56048
sen,2015,6.34381
sen,2016,7.40052
sen,2017,10.57156
sen,2018,12.0737
slb,1978,0.03603
slb,1979,1.89603
slb,1980,0.0533
slb,1981,0.12777
slb,1982,0.21275
slb,1983,0.43705
slb,1984,2.02904
slb,1985,3.86911
slb,1986,5.11941
slb,1987,9.81516
slb,1988,6.55763
slb,1989,9.14882
slb,1990,11.33639
slb,1991,10.29403
slb,1992,4.84438
slb,1993,5.66171
slb,1994,4.19664
slb,1995,1.28227
slb,1996,2.13709
slb,1997,0.46155
slb,1998,3.25757
slb,1999,2.54716
slb,2000,2.8012
slb,2001,1.78947
slb,2002,2.83665
slb,2003,5.59623
slb,2004,3.79622
slb,2005,4.81222
slb,2006,2.35017
slb,2007,4.94247
slb,2008,5.39881
slb,2009,3.5194
slb,2010,3.10009
slb,2011,1.46274
slb,2012,1.23568
slb,2013,1.28932
slb,2014,1.53122
slb,2015,1.62203
slb,2016,1.92457
slb,2017,1.58737
slb,2018,1.30206
slb,2019,1.31002
slb,2020,1.354
sle,1977,10.51324
sle,1978,20.30726
sle,1979,22.22623
sle,1980,27.46929
sle,1981,37.30297
sle,1982,27.72558
sle,1983,23.74116
sle,1984,25.42956
sle,1985,14.87953
sle,1986,39.68573
sle,1987,8.97379
sle,1988,11.81106
sle,1989,4.18853
sle,1990,10.1175
sle,1991,6.83466
sle,1992,16.97546
sle,1993,17.48083
sle,1994,73.03299
sle,1995,63.18709
sle,1996,58.40303
sle,1997,30.70712
sle,1998,43.89753
sle,1999,86.30249
sle,2000,75.65657
sle,2001,112.30264
sle,2002,13.05104
sle,2003,10.2247
sle,2004,10.04237
sle,2005,6.72078
sle,2006,7.8361
sle,2007,2.81676
sle,2008,1.64919
sle,2009,2.04054
sle,2010,2.68167
sle,2011,3.35218
sle,2012,1.65095
sle,2013,1.37134
sle,2014,2.3067
sle,2015,6.50314
sle,2016,4.51697
sle,2017,7.07704
sle,2018,7.30801
sle,2019,8.08779
slv,1976,5.23925
slv,1977,8.52626
slv,1978,4.19475
slv,1979,2.87182
slv,1980,3.72276
slv,1981,5.57281
slv,1982,8.89381
slv,1983,18.21756
slv,1984,23.2179
slv,1985,25.62798
slv,1986,24.64232
slv,1987,26.17682
slv,1988,19.08345
slv,1989,15.64616
slv,1990,19.09061
slv,1991,25.65973
slv,1992,22.73461
slv,1993,21.10545
slv,1994,20.16116
slv,1995,16.30089
slv,1996,16.72469
slv,1997,10.6999
slv,1998,16.22013
slv,1999,10.92748
slv,2000,10.00238
slv,2001,11.89283
slv,2002,14.21734
slv,2003,17.46316
slv,2004,19.34665
slv,2005,15.04129
slv,2006,20.51911
slv,2007,15.39355
slv,2008,14.43689
slv,2009,21.77215
slv,2010,16.63845
slv,2011,16.93283
slv,2012,13.9422
slv,2013,12.65529
slv,2014,12.99632
slv,2015,12.78267
slv,2016,13.84641
slv,2017,13.29108
slv,2018,13.16365
slv,2019,22.66173
slv,2020,16.2544
som,1977,3.73739
som,1978,2.73275
som,1979,2.61963
som,1980,6.2195
som,1981,18.15502
som,1982,7.76973
som,1983,13.45659
som,1984,19.57669
som,1985,15.25399
som,1986,65.24216
som,1987,39.02719
som,1988,8.34949
som,1989,47.00151
som,2016,0.00495
som,2017,0.00327
som,2018,0.00536
som,2019,0.05423
srb,2007,5.07813
srb,2008,3.58276
srb,2009,4.31506
srb,2010,5.27677
srb,2011,5.11114
srb,2012,8.62092
srb,2013,13.708
srb,2014,11.52146
srb,2015,8.70631
srb,2016,8.20215
srb,2017,12.31862
srb,2018,11.89594
srb,2019,12.17659
srb,2020,10.33104
stp,1977,0
stp,1978,1.96112
stp,1979,0.00637
stp,1980,4.74904
stp,1981,12.12977
stp,1982,17.4563
stp,1983,23.67538
stp,1984,21.08494
stp,1985,29.79571
stp,1986,9.85094
stp,1987,36.82338
stp,1988,18.75979
stp,1989,54.36791
stp,1990,28.71136
stp,1997,27.44599
stp,1998,31.04428
stp,1999,25.23157
stp,2000,20.46521
stp,2001,24.04065
stp,2002,22.36349
stp,2003,26.22049
stp,2004,40.07537
stp,2005,37.14502
stp,2006,31.53913
stp,2007,30.5651
stp,2008,10.69361
stp,2009,9.88397
stp,2010,5.68622
stp,2011,4.65802
stp,2012,33.10089
stp,2013,10.81673
stp,2014,13.80324
stp,2015,2.82991
stp,2016,2.50575
stp,2017,4.0379
stp,2018,4.61752
stp,2019,11.55036
stp,2020,4.06682
swz,1974,2.16697
swz,1975,1.76985
swz,1976,1.16488
swz,1977,1.40593
swz,1978,1.57357
swz,1979,2.39783
swz,1980,3.55531
swz,1981,3.75515
swz,1982,5
swz,1983,5.02245
swz,1984,5.61744
swz,1985,9.35931
swz,1986,8.80195
swz,1987,8.59691
swz,1988,5.6418
swz,1989,4.16642
swz,1990,5.3395
swz,1991,2.98023
swz,1992,2.28485
swz,1993,2.23519
swz,1994,2.19321
swz,1995,1.50196
swz,1996,2.57718
swz,1997,1.68478
swz,1998,2.1127
swz,1999,2.89338
swz,2000,2.18221
swz,2001,1.98066
swz,2002,1.62574
swz,2003,1.64005
swz,2004,2.19062
swz,2005,1.71377
swz,2006,1.95061
swz,2007,2.14879
swz,2008,2.89473
swz,2009,2.67562
swz,2010,2.26444
swz,2011,2.72173
swz,2012,2.36007
swz,2013,1.84796
swz,2014,1.67376
swz,2015,1.75189
swz,2016,2.19887
swz,2017,2.11867
swz,2018,2.2509
swz,2019,2.55601
swz,2020,3.27751
syr,2008,3.37753
syr,2009,3.86442
syr,2010,3.1194
tcd,1977,2.60595
tcd,1978,5.39936
tcd,1979,3.90281
