geo,time,en_atm_ghgt_zg
mmr,1993,7.08157
mmr,1994,-6.23566
mmr,1995,7.72099
mmr,1996,-19.50848
mmr,1997,-20.37358
mmr,1998,-64.97529
mmr,1999,-61.4198
mmr,2000,-78.85228
mmr,2001,-78.67721
mmr,2002,-74.15096
mmr,2003,-78.59912
mmr,2004,-56.60357
mmr,2005,-74.52585
mmr,2006,-77.2357
mmr,2007,-60.02719
mmr,2008,-78.41053
mmr,2009,-69.61483
mmr,2010,-62.83417
mmr,2011,-39.81134
mmr,2012,-39.64041
mng,1991,0.03373
mng,1992,2.50184
mng,1993,-0.31357
mng,1994,-1.93787
mng,1995,1.85508
mng,1996,4.68719
mng,1997,4.68184
mng,1998,-13.82232
mng,1999,-47.05222
mng,2000,-10.83035
mng,2001,-52.61883
mng,2002,-13.01518
mng,2003,-32.48812
mng,2004,-56.17789
mng,2005,-52.32945
mng,2006,-34.89201
mng,2007,-4.54679
mng,2008,-19.86276
mng,2009,-13.44814
mng,2010,-57.1688
mnp,1991,6.58736
mnp,1992,13.28051
mnp,1993,20.06547
mnp,1994,26.96157
mnp,1995,28.14323
mnp,1996,35.51288
mnp,1997,43.07206
mnp,1998,50.5934
mnp,1999,58.11059
mnp,2000,65.46876
mnp,2001,72.9244
mnp,2002,80.26668
mnp,2003,87.49048
mnp,2004,94.73353
mnp,2005,101.94533
mnp,2006,108.17763
mnp,2007,115.01578
mnp,2008,122.51654
mnp,2009,130.56528
mnp,2010,139.31768
mnp,2011,141.71086
mnp,2012,144.10403
moz,1991,-16.96446
moz,1992,30.17662
moz,1993,-24.78844
moz,1994,-12.4889
moz,1995,-9.99444
moz,1996,-22.6582
moz,1997,-25.67863
moz,1998,636.99104
moz,1999,394.86559
moz,2000,425.79843
moz,2001,617.57255
moz,2002,507.44452
moz,2003,766.65419
moz,2004,637.543
moz,2005,754.53475
moz,2006,636.12704
moz,2007,675.90252
moz,2008,788.50346
moz,2009,650.25206
moz,2010,827.68708
moz,2011,828.29692
moz,2012,828.87102
mrt,1991,4.07703
mrt,1992,28.65025
mrt,1993,31.89519
mrt,1994,31.86143
mrt,1995,34.51297
mrt,1996,38.06241
mrt,1997,45.43975
mrt,1998,57.66013
mrt,1999,64.64222
mrt,2000,99.94558
mrt,2001,93.84708
mrt,2002,67.63829
mrt,2003,72.45182
mrt,2004,84.50416
mrt,2005,91.99807
mrt,2006,92.57085
mrt,2007,124.68347
mrt,2008,96.1124
mrt,2009,100.23041
mrt,2010,116.68413
mrt,2011,120.0781
mrt,2012,123.24532
mus,1991,2.65798
mus,1994,5.18324
mus,1995,16.34491
mwi,1991,-6.6567
mwi,1992,18.7573
mwi,1993,-12.02811
mwi,1994,-8.84499
mwi,1995,-4.73979
mwi,1996,-9.82349
mwi,1997,-11.15556
mwi,1998,104.44877
mwi,1999,61.27503
mwi,2000,80.97946
mwi,2001,44.84258
mwi,2002,67.18522
mwi,2003,138.26384
mwi,2004,76.67795
mwi,2005,140.16611
mwi,2006,76.35244
mwi,2007,105.22411
mwi,2008,107.74397
mwi,2009,82.68312
mwi,2010,150.85276
mwi,2011,152.14388
mwi,2012,153.38986
mys,1991,0.83831
mys,1992,27.65935
mys,1993,18.80717
mys,1994,14.87586
mys,1995,26.98911
mys,1996,20.85601
mys,1997,23.83423
mys,1998,30.49164
mys,1999,-19.33488
mys,2000,-13.69373
mys,2001,-11.26616
mys,2002,0.70292
mys,2003,-1.61181
mys,2004,8.91102
mys,2005,24.20977
mys,2006,21.04254
mys,2007,26.23181
mys,2008,29.29101
mys,2009,39.97826
mys,2010,32.77574
mys,2011,36.87606
mys,2012,40.54172
nam,1991,-0.72794
nam,1992,14.65093
nam,1993,-5.41551
nam,1994,-0.00241
nam,1995,-0.7525
nam,1996,-7.98663
nam,1997,-3.77112
nam,1998,204.64756
nam,1999,288.86283
nam,2000,365.55755
nam,2001,329.58255
nam,2002,304.07624
nam,2003,292.25245
nam,2004,376.04731
nam,2005,323.75699
nam,2006,408.02667
nam,2007,400.84037
nam,2008,291.72137
nam,2009,447.56131
nam,2010,415.72367
nam,2011,418.57411
nam,2012,421.22644
ncl,1992,12.624
ncl,1993,12.51015
ncl,1998,11.52184
ner,1991,3.3837
ner,1992,9.34071
ner,1993,9.56591
ner,1994,15.38846
ner,1995,18.12825
ner,1996,21.2658
ner,1997,24.04745
ner,1998,50.10432
ner,1999,63.38586
ner,2000,60.54029
ner,2001,58.4894
ner,2002,34.59743
ner,2003,38.11354
ner,2004,32.64579
ner,2005,48.04614
ner,2006,46.85702
ner,2007,58.31794
ner,2008,51.40723
ner,2009,51.97733
ner,2010,61.91452
ner,2011,63.68402
ner,2012,65.39844
nga,1991,4.9234
nga,1992,15.48813
nga,1993,14.90685
nga,1994,6.88059
nga,1995,12.72217
nga,1996,24.41678
nga,1997,20.25896
nga,1998,103.56009
nga,1999,116.5094
nga,2000,92.91388
nga,2001,95.46618
nga,2002,80.71955
nga,2003,92.89161
nga,2004,76.47958
nga,2005,129.32083
nga,2006,95.11909
nga,2007,105.2997
nga,2008,93.57539
nga,2009,67.29918
nga,2010,78.96996
nga,2011,81.78009
nga,2012,84.35869
nic,1991,-6.76179
nic,1992,-1.25662
nic,1993,5.58495
nic,1994,7.97772
nic,1995,4.92682
nic,1996,6.98844
nic,1997,10.35039
nic,1998,119.17473
nic,1999,20.98829
nic,2000,36.82778
nic,2001,40.91368
nic,2002,43.41955
nic,2003,65.29846
nic,2004,44.13374
nic,2005,63.99774
nic,2006,46.6204
nic,2007,48.84683
nic,2008,53.86553
nic,2009,54.54771
nic,2010,53.88889
nic,2011,56.56139
nic,2012,59.0401
nld,1991,3.50767
nld,1992,2.72256
nld,1993,4.33767
nld,1994,4.36138
nld,1995,4.71556
nld,1996,8.79249
nld,1997,5.06448
nld,1998,1.15535
nld,1999,-2.55957
nld,2000,-1.84801
nld,2001,-1.87803
nld,2002,-2.75835
nld,2003,-1.38711
nld,2004,-1.38672
nld,2005,-3.28976
nld,2006,-5.6579
nld,2007,-6.95869
nld,2008,-8.64567
nld,2009,-10.06094
nld,2010,-5.36808
nld,2011,-10.83653
nld,2012,-12.7387
nor,1991,-4.71078
nor,1992,-4.63833
nor,1993,-0.31282
nor,1994,3.7646
nor,1995,4.59935
nor,1996,6.74509
nor,1997,10.50363
nor,1998,10.63302
nor,1999,13.08736
nor,2000,5.56102
nor,2001,5.96615
nor,2002,3.29562
nor,2003,8.45836
nor,2004,8.99547
nor,2005,6.09486
nor,2006,5.76498
nor,2007,7.31978
nor,2008,5.24212
nor,2009,-2.40926
nor,2010,-2.60284
nor,2011,-4.86904
nor,2012,-5.82421
npl,1991,-0.40339
npl,1992,-3.92886
npl,1993,1.01575
npl,1994,2.0919
npl,1995,7.11424
npl,1996,8.43972
npl,1997,9.74713
npl,1998,12.29615
npl,1999,64.55144
npl,2000,24.34749
npl,2001,18.81265
npl,2002,15.11679
npl,2003,18.82565
npl,2004,21.13806
npl,2005,22.86848
npl,2006,23.20124
npl,2007,24.4653
npl,2008,27.50276
npl,2009,30.61878
npl,2010,30.33783
npl,2011,32.01899
npl,2012,62.28272
nzl,1991,-0.38797
nzl,1992,2.22264
nzl,1993,1.83451
nzl,1994,3.65809
nzl,1995,5.91604
nzl,1996,7.41882
nzl,1997,11.96289
nzl,1998,5.86968
nzl,1999,9.32389
nzl,2000,13.29432
nzl,2001,16.11685
nzl,2002,17.68258
nzl,2003,22.16853
nzl,2004,22.13333
nzl,2005,24.93043
nzl,2006,27.17266
nzl,2007,24.65919
nzl,2008,23.98101
nzl,2009,15.78986
nzl,2010,15.9109
nzl,2011,15.46862
nzl,2012,18.93926
omn,1991,10.82606
omn,1992,10.5025
omn,1993,9.88259
omn,1994,5.55404
omn,1995,17.2313
omn,1996,22.24056
omn,1997,26.99931
omn,1998,-22.04882
omn,1999,-12.91103
omn,2000,0.23423
omn,2001,15.05757
omn,2002,22.46054
omn,2003,31.41872
omn,2004,30.29985
omn,2005,36.04272
omn,2006,43.92402
omn,2007,48.53111
omn,2008,56.1838
omn,2009,57.00234
omn,2010,66.99143
omn,2011,71.69671
omn,2012,75.92781
pak,1991,1.97585
pak,1992,7.32717
pak,1993,12.91904
pak,1994,16.52363
pak,1995,21.26828
pak,1996,27.54492
pak,1997,30.92102
pak,1998,35.79021
pak,1999,42.92103
pak,2000,43.34799
pak,2001,45.22332
pak,2002,48.91465
pak,2003,57.41126
pak,2004,68.65364
pak,2005,73.35989
pak,2006,82.06444
pak,2007,94.96227
pak,2008,96.20365
pak,2009,98.923
pak,2010,105.46275
pak,2011,110.06803
pak,2012,114.27518
pan,1991,7.26809
pan,1992,17.71895
pan,1993,20.51521
pan,1994,24.31209
pan,1995,29.39553
pan,1996,30.47439
pan,1997,30.17183
pan,1998,47.785
pan,1999,28.20855
pan,2000,34.4019
pan,2001,66.37668
pan,2002,53.73005
pan,2003,59.22727
pan,2004,58.76568
pan,2005,55.38485
pan,2006,75.91705
pan,2007,71.53474
pan,2008,121.3324
pan,2009,127.30389
pan,2010,126.41239
pan,2011,132.74738
pan,2012,138.44581
per,1991,-3.78673
per,1992,-0.29327
per,1993,5.71216
per,1994,-3.4209
per,1995,6.48647
per,1996,12.31716
per,1997,12.81079
per,1998,18.0635
per,1999,7.99066
per,2000,11.8061
per,2001,-16.57494
per,2002,-14.30039
per,2003,-10.8348
per,2004,-5.21575
per,2005,15.13709
per,2006,-1.35587
per,2007,19.09055
per,2008,6.99299
per,2009,8.74848
per,2010,20.27082
per,2011,23.08454
per,2012,25.63266
phl,1991,-0.12051
phl,1992,5.95984
phl,1993,10.32367
phl,1994,21.68723
phl,1995,30.37505
phl,1996,39.37631
phl,1997,46.05966
phl,1998,69.39792
phl,1999,46.16935
phl,2000,55.75548
phl,2001,48.27324
phl,2002,43.27271
phl,2003,45.75519
phl,2004,48.38682
phl,2005,51.97245
phl,2006,108.8219
phl,2007,54.74609
phl,2008,58.09389
phl,2009,132.2665
phl,2010,65.99007
phl,2011,69.9933
phl,2012,73.62544
png,1991,99.80141
png,1992,91.05322
png,1993,26.07168
png,1994,97.89423
png,1995,20.01775
png,1996,16.48709
png,1997,385.61104
png,1998,-70.40977
png,1999,-77.34174
png,2000,-72.01247
png,2001,-64.8864
png,2002,186.01075
png,2003,-65.36854
png,2004,-33.39849
png,2005,-67.96024
png,2006,-51.88504
png,2007,-66.87495
png,2008,-67.74524
png,2009,-61.7045
png,2010,-63.84365
png,2011,-63.09632
png,2012,-62.42059
pol,1991,-2.93214
pol,1992,-4.52789
pol,1993,-5.18126
pol,1994,-5.30455
pol,1995,-3.26128
pol,1996,-8.09413
pol,1997,-8.53926
pol,1998,-17.95517
pol,1999,-19.65634
pol,2000,-17.16693
pol,2001,-18.64118
pol,2002,-20.75307
pol,2003,-18.22658
pol,2004,-13.11677
pol,2005,-13.12284
pol,2006,-10.7012
pol,2007,-11.1476
pol,2008,-11.18834
pol,2009,-14.47101
pol,2010,-10.02713
pol,2011,-10.80651
pol,2012,-12.53316
pri,1991,2.4196
pri,1992,-6.82844
pri,1993,-3.71094
pri,1994,-0.97526
pri,1995,-1.79573
pri,1996,0.21161
pri,1997,1.882
pri,1998,-2.59334
pri,1999,-0.97291
pri,2000,0.75176
pri,2001,2.36766
pri,2002,3.07078
pri,2003,5.24019
pri,2004,5.36456
pri,2005,6.03514
pri,2006,5.59484
pri,2007,4.18701
pri,2008,4.31143
pri,2009,6.04883
pri,2010,8.77483
pri,2011,10.41617
pri,2012,11.97116
prk,1991,-4.35001
prk,1992,-12.3756
prk,1993,-18.77908
prk,1994,-26.48091
prk,1995,-31.337
prk,1996,-38.27072
prk,1997,-39.47131
prk,1998,-48.23574
prk,1999,-45.11129
prk,2000,-39.99141
prk,2001,-37.48192
prk,2002,-41.09037
prk,2003,-39.80162
prk,2004,-37.90742
prk,2005,-34.62727
prk,2006,-34.47391
prk,2007,-43.52487
prk,2008,-39.02975
prk,2009,-38.69895
prk,2010,-36.12457
prk,2011,-34.25419
prk,2012,-32.57955
prt,1991,3.61151
prt,1992,10.42893
prt,1993,8.77213
prt,1994,10.74901
prt,1995,18.85241
prt,1996,16.15384
prt,1997,21.50998
prt,1998,42.76276
prt,1999,45.50383
prt,2000,52.15264
prt,2001,46.66514
prt,2002,51.68046
prt,2003,54.39559
prt,2004,45.86068
prt,2005,74.4791
prt,2006,39.68897
prt,2007,36.36124
prt,2008,27.83337
prt,2009,29.65166
prt,2010,23.10655
prt,2011,23.61562
prt,2012,24.55389
pry,1991,-6.62356
pry,1992,-0.25474
pry,1993,10.01759
pry,1994,-14.84058
pry,1995,-5.11487
pry,1996,-2.36597
pry,1997,-0.6967
pry,1998,-24.67668
pry,1999,113.99602
pry,2000,-38.21508
pry,2001,36.14476
pry,2002,30.03053
pry,2003,31.3531
pry,2004,8.17057
pry,2005,42.16206
pry,2006,5.13088
pry,2007,117.08933
pry,2008,-15.26074
pry,2009,-26.56583
pry,2010,-21.62813
pry,2011,-20.9739
pry,2012,-20.34909
pyf,1991,-4.36046
pyf,1992,-5.30253
pyf,1993,-5.67128
pyf,1994,-25.19022
pyf,1995,-23.35853
pyf,1996,-23.27087
pyf,1997,-19.04589
pyf,1998,-18.41752
pyf,1999,-15.57233
pyf,2000,-39.86009
qat,1991,6.096
qat,1998,76.28464
qat,1999,98.81127
qat,2000,102.1964
qat,2001,107.0947
qat,2002,113.77237
qat,2003,135.60394
qat,2004,167.65971
qat,2005,179.31326
qat,2006,209.72925
qat,2007,250.96036
qat,2008,278.32168
qat,2009,292.32833
qat,2010,347.67209
qat,2011,359.0459
qat,2012,369.34596
rou,1991,-17.24903
rou,1992,-24.71681
rou,1993,-29.43069
rou,1994,-30.87759
rou,1995,-28.34122
rou,1996,-26.46732
rou,1997,-32.34018
rou,1998,-40.37358
rou,1999,-47.58131
rou,2000,-46.3653
rou,2001,-44.29879
rou,2002,-45.34101
rou,2003,-42.92764
rou,2004,-43.43176
rou,2005,-43.55446
rou,2006,-41.61156
rou,2007,-42.96205
rou,2008,-44.66382
rou,2009,-51.61415
rou,2010,-52.30871
rou,2011,-48.96686
rou,2012,-50.75924
rus,1991,-5.61033
rus,1992,-12.95556
rus,1993,-16.12916
rus,1994,-24.6551
rus,1995,-26.39253
rus,1996,-24.34944
rus,1997,-31.61476
rus,1998,-3.72598
rus,1999,-30.07932
rus,2000,-22.88413
rus,2001,-26.27845
rus,2002,-16.93957
rus,2003,-1.43463
rus,2004,-32.83802
rus,2005,-29.6754
rus,2006,-23.50387
rus,2007,-27.53463
rus,2008,-16.649
rus,2009,-28.6806
rus,2010,-27.55725
rus,2011,-22.70319
rus,2012,-21.98874
rwa,1991,2.01192
rwa,1992,3.50402
rwa,1993,-2.78062
rwa,1994,-6.10204
rwa,1995,-0.6236
rwa,1996,5.1795
rwa,1997,13.2496
rwa,1998,67.71541
rwa,1999,48.74919
rwa,2000,50.68838
rwa,2001,20.66619
rwa,2002,47.79639
rwa,2003,47.41273
rwa,2004,73.29208
rwa,2005,52.64507
rwa,2006,54.41933
rwa,2007,50.82018
rwa,2008,59.40346
rwa,2009,83.49103
rwa,2010,101.33911
rwa,2011,103.57689
rwa,2012,105.72028
sdn,1991,-13.59356
sdn,1992,-0.27559
sdn,1993,-1.96551
sdn,1994,3.3305
sdn,1995,10.04557
sdn,1996,11.17265
sdn,1997,15.63295
sdn,1998,460.64094
sdn,1999,452.07949
sdn,2000,471.13615
sdn,2001,356.8037
sdn,2002,457.86285
sdn,2003,438.68831
sdn,2004,424.1148
sdn,2005,478.44251
sdn,2006,389.72892
sdn,2007,584.57569
sdn,2008,517.63339
sdn,2009,503.45859
sdn,2010,426.14579
sdn,2011,428.55818
sdn,2012,430.91506
sen,1991,-3.40362
sen,1992,3.75245
sen,1993,3.74689
sen,1994,5.77298
sen,1995,10.24425
sen,1996,14.29682
sen,1997,19.26423
sen,1998,308.14974
sen,1999,411.57932
sen,2000,341.45777
sen,2001,433.91478
sen,2002,399.60438
sen,2003,213.88399
sen,2004,346.48459
sen,2005,356.48954
sen,2006,430.53778
sen,2007,330.53779
sen,2008,370.90131
sen,2009,329.58348
sen,2010,384.79934
sen,2011,388.45274
sen,2012,391.85971
slb,1991,-25.19938
slb,1992,-44.17909
slb,1993,-40.15736
slb,1994,-35.42953
slb,1995,-34.18694
slb,1996,-31.34255
slb,1997,-31.23812
slb,1998,-34.15045
slb,1999,-35.90156
slb,2000,-30.78577
slb,2001,-29.75115
slb,2002,-26.6576
slb,2003,-25.43818
slb,2004,-25.08284
slb,2005,-26.7587
slb,2006,-26.54586
slb,2007,-25.36452
slb,2008,-25.26927
slb,2009,-25.13737
slb,2010,-24.11572
slb,2011,-23.15447
slb,2012,-22.22473
sle,1991,-14.23348
sle,1992,-8.61686
sle,1993,-12.44759
sle,1994,-13.83989
sle,1995,-6.94119
sle,1996,-7.35103
sle,1997,-4.80421
sle,1998,97.13435
sle,1999,160.02424
sle,2000,53.33056
sle,2001,236.425
sle,2002,133.29701
sle,2003,116.97668
sle,2004,120.23922
sle,2005,54.42453
sle,2006,180.23522
sle,2007,196.66528
sle,2008,243.59217
sle,2009,81.84153
sle,2010,20.9655
sle,2011,21.83451
sle,2012,22.66246
slv,1991,13.05908
slv,1992,20.32963
slv,1993,24.49421
slv,1994,34.99226
slv,1995,38.26584
slv,1996,35.79894
slv,1997,50.71865
slv,1998,52.06587
slv,1999,55.644
slv,2000,54.73044
slv,2001,69.92961
slv,2002,68.1618
slv,2003,68.2885
slv,2004,73.18878
slv,2005,72.43122
slv,2006,74.85876
slv,2007,80.77305
slv,2008,79.18331
slv,2009,78.16454
slv,2010,79.17105
slv,2011,83.8789
slv,2012,88.1295
som,1991,-9.64599
som,1992,-14.2556
som,1993,-5.90121
som,1994,1.66832
som,1995,4.50734
som,1996,6.97803
som,1997,9.46588
som,1998,16.52323
som,1999,18.00521
som,2000,14.13777
som,2001,15.01721
som,2002,16.4737
som,2003,19.84676
som,2004,18.04362
som,2005,18.19446
som,2006,17.95426
som,2007,18.48784
som,2008,19.48121
som,2009,17.697
som,2010,19.54169
som,2011,20.81421
som,2012,22.07334
stp,1991,4.88996
stp,1992,3.93284
stp,1993,4.78055
stp,1994,5.58736
stp,1995,9.98837
stp,1996,10.63423
stp,1997,14.37624
stp,1998,7.69304
stp,1999,12.19355
stp,2000,112.25979
stp,2001,92.83449
stp,2002,95.44218
stp,2003,115.73218
stp,2004,74.41901
stp,2005,81.84051
stp,2006,59.3009
stp,2007,74.10833
stp,2008,80.52553
stp,2009,81.61342
stp,2010,90.25941
stp,2011,95.68108
stp,2012,100.5549
sur,1991,-3.81428
sur,1992,0.57001
sur,1993,5.46572
sur,1994,-19.11999
sur,1995,-12.48013
sur,1996,-10.35134
sur,1997,-11.47578
sur,1998,-69.67179
sur,1999,-76.03369
sur,2000,-76.22608
sur,2002,-70.09318
sur,2003,-73.58298
sur,2004,-68.82895
sur,2005,-75.45145
sur,2006,-75.84045
sur,2007,-76.50106
sur,2008,-68.91914
sur,2009,-70.22502
sur,2011,-75.24971
sur,2012,-74.68182
svk,1991,-12.28687
svk,1992,-17.97655
svk,1993,-22.4669
svk,1994,-25.27323
svk,1995,-25.51496
svk,1996,-24.07778
svk,1997,-24.04749
svk,1998,-26.62016
svk,1999,-27.62243
svk,2000,-30.22462
svk,2001,-30.72518
svk,2002,-31.37891
svk,2003,-31.72649
svk,2004,-33.08088
svk,2005,-32.24865
svk,2006,-33.03919
svk,2007,-33.37951
svk,2008,-31.96883
svk,2009,-35.34282
svk,2010,-30.84474
svk,2011,-32.81192
svk,2012,-35.92623
svn,1991,-7.24717
svn,1992,-10.77606
svn,1993,-8.36385
svn,1994,-8.24072
svn,1995,-5.54773
svn,1996,0.5515
svn,1997,9.11218
svn,1998,7.39931
svn,1999,5.77755
svn,2000,4.75054
svn,2001,8.5914
svn,2002,11.83418
svn,2003,9.80313
svn,2004,10.44377
svn,2005,11.95745
svn,2006,14.03356
svn,2007,14.78883
svn,2008,16.3892
svn,2009,7.38379
svn,2010,9.58873
svn,2011,7.68572
svn,2012,5.48967
swe,1991,2.08421
swe,1992,3.38091
swe,1993,3.55885
swe,1994,6.78562
swe,1995,6.55583
swe,1996,13.89088
swe,1997,5.77048
swe,1998,7.95172
swe,1999,5.62099
swe,2000,0.9791
swe,2001,-0.0672
swe,2002,2.18319
swe,2003,2.94579
swe,2004,0.65086
swe,2005,-3.3796
swe,2006,-3.88688
swe,2007,-7.61623
swe,2008,-9.30066
swe,2009,-15.72696
swe,2010,-7.43282
swe,2011,-10.87244
swe,2012,-14.77618
swz,1991,-0.52456
swz,1992,1.19565
swz,1993,-7.47472
swz,1994,-1.90334
swz,1995,1.36728
swz,1996,2.32407
swz,1997,5.46595
swz,1998,76.61875
swz,1999,43.78391
swz,2000,24.45625
swz,2001,19.16158
swz,2002,22.06038
swz,2003,16.39266
swz,2004,35.24035
swz,2005,30.0132
swz,2006,17.02795
swz,2007,64.27402
swz,2008,43.96018
swz,2009,34.08452
swz,2010,49.3765
swz,2011,51.66183
swz,2012,53.78463
syc,1991,9.99588
syc,1992,5.64193
syc,1993,7.47805
syc,1994,4.60165
syc,1995,10.20401
syc,1996,8.42767
syc,1997,22.50958
syc,2002,86.3602
syc,2003,90.83995
syc,2007,115.32402
syc,2008,120.77119
syc,2009,120.64146
syc,2010,133.81792
syc,2011,141.96506
syc,2012,149.20785
syr,1991,12.67044
syr,1992,17.63075
syr,1993,20.35395
syr,1994,18.33938
syr,1995,24.64786
syr,1996,27.7826
syr,1997,27.95909
syr,1998,37.13116
syr,1999,39.02935
syr,2000,40.24762
syr,2001,34.94755
syr,2002,36.28294
syr,2003,36.09744
syr,2004,37.6707
syr,2005,39.10083
syr,2006,46.17678
syr,2007,50.34964
syr,2008,44.22743
syr,2009,44.0178
syr,2010,50.24259
syr,2011,54.68731
syr,2012,58.67366
tca,1991,263.30555
tca,1992,289.2234
tca,1993,217.60609
tca,1994,227.20288
tcd,1991,-16.71247
tcd,1992,-5.68044
tcd,1993,-11.10087
tcd,1994,-11.13973
tcd,1995,-2.19542
tcd,1996,-3.04151
tcd,1997,2.96998
tcd,1998,501.57183
tcd,1999,574.40493
tcd,2000,604.79668
tcd,2001,467.81369
tcd,2002,593.54658
tcd,2003,622.1462
tcd,2004,582.29541
tcd,2005,575.47717
tcd,2006,596.06688
tcd,2007,601.24596
tcd,2008,551.96041
tcd,2009,456.3853
tcd,2010,495.09598
tcd,2011,496.91307
tcd,2012,498.72557
tgo,1991,-18.3589
tgo,1992,-9.21762
tgo,1993,-15.02975
tgo,1994,-12.22936
tgo,1995,-4.70197
tgo,1996,-1.65262
tgo,1997,-1.37658
tgo,1998,117.72544
tgo,1999,48.37902
tgo,2000,64.4615
tgo,2001,34.95416
tgo,2002,56.52471
tgo,2003,51.55419
tgo,2004,7.29102
tgo,2005,139.22704
tgo,2006,32.34783
tgo,2007,44.59055
tgo,2008,102.63651
tgo,2009,77.89439
tgo,2010,68.36457
tgo,2011,69.72561
tgo,2012,71.00237
tha,1991,5.63264
tha,1992,14.62452
tha,1993,18.16479
tha,1994,25.10855
tha,1995,35.35517
tha,1996,42.06678
tha,1997,44.55006
tha,1998,92.47273
tha,1999,52.16033
tha,2000,36.43476
tha,2001,38.06194
tha,2002,54.97917
tha,2003,55.8148
tha,2004,82.71944
tha,2005,75.09887
tha,2006,68.20921
tha,2007,86.75511
tha,2008,71.92318
tha,2009,74.84241
tha,2010,102.45221
tha,2011,107.29905
tha,2012,111.67243
tjk,1991,4.58374
tjk,1992,-6.55449
tjk,1993,-25.91648
tjk,1994,-39.74176
tjk,1995,-41.31559
tjk,1996,-42.88255
tjk,1997,-46.81169
tjk,1998,-46.86888
tjk,1999,-47.7013
tjk,2000,-53.575
tjk,2001,-52.16116
tjk,2002,-52.36958
tjk,2003,-50.00577
tjk,2004,-45.16173
tjk,2005,-43.61278
tjk,2006,-38.89623
tjk,2007,-32.9345
tjk,2008,-34.12147
tjk,2009,-34.79399
tjk,2010,-32.03265
tjk,2011,-29.4546
tjk,2012,-29.09114
tkm,1991,-8.01688
tkm,1992,-30.77104
tkm,1993,-28.92392
tkm,1994,-31.41984
tkm,1995,-32.07577
tkm,1996,-37.17539
tkm,1997,-43.58346
tkm,1998,-43.65201
tkm,1999,-31.17863
tkm,2000,-22.24923
tkm,2001,-17.72431
tkm,2002,-12.90807
tkm,2003,-1.5918
tkm,2004,-5.36714
tkm,2005,-2.65113
tkm,2006,-0.37322
tkm,2007,6.58318
tkm,2008,12.46389
tkm,2009,-1.61772
tkm,2010,7.43596
tkm,2011,8.99629
tkm,2012,13.33574
tls,1991,16.86528
tls,1992,13.21724
tls,1993,18.09556
tls,1994,55.47865
tls,1995,72.44908
tls,1996,40.70995
tls,1997,36.26308
tls,1998,41.97056
tls,1999,23.68741
tls,2000,35.82818
tls,2001,74.58707
tls,2002,77.48787
tls,2003,89.92769
tls,2004,94.01709
tls,2005,95.4853
tls,2006,98.24767
tls,2007,99.0831
tls,2008,101.47835
tls,2009,104.27815
tls,2010,107.59908
tls,2011,109.68447
tls,2012,111.7684
ton,1991,5.38417
ton,1992,14.65872
ton,1993,15.9083
ton,1994,24.62824
ton,1995,20.89167
ton,1996,24.03926
ton,1997,22.33989
ton,1998,14.31286
ton,1999,13.12758
ton,2000,40.71482
ton,2001,40.49262
ton,2002,20.62136
ton,2003,27.0084
ton,2004,22.53017
ton,2005,23.57666
ton,2006,22.76092
ton,2007,23.31702
ton,2008,18.59076
ton,2009,18.56483
ton,2010,22.08563
ton,2011,24.78244
tun,1991,4.11217
tun,1992,9.1976
tun,1993,12.94322
tun,1994,12.97257
tun,1995,16.62371
tun,1996,22.85532
tun,1997,26.52477
tun,1998,32.63573
tun,1999,38.85583
tun,2000,45.15189
tun,2001,47.42357
tun,2002,48.77374
tun,2003,48.5973
tun,2004,53.30141
tun,2005,51.62245
tun,2006,56.64257
tun,2007,58.20946
tun,2008,65.42691
tun,2009,67.56942
tun,2010,77.43491
tun,2011,82.57728
tun,2012,87.19518
tur,1991,1.01105
tur,1992,5.99103
tur,1993,9.10732
tur,1994,7.32179
tur,1995,16.37019
tur,1996,23.85355
tur,1997,29.05744
tur,1998,31.8213
tur,1999,31.67359
tur,2000,40.99002
tur,2001,32.56944
tur,2002,38.13707
tur,2003,44.24955
tur,2004,48.57839
tur,2005,54.85903
tur,2006,68.0289
tur,2007,81.0122
tur,2008,77.84175
tur,2009,80.27196
tur,2010,88.32918
tur,2011,93.70949
tur,2012,98.5396
tuv,1991,8.36235
tuv,1992,11.31831
tuv,1993,10.29039
tuv,1994,12.87758
tuv,1995,14.85122
tuv,1996,16.01119
tuv,1997,18.42812
tuv,1998,19.06934
tuv,1999,21.08102
tuv,2000,21.44749
tuv,2001,21.70712
tuv,2002,24.85711
tuv,2003,25.02676
tuv,2004,24.99126
tuv,2005,25.06391
tuv,2006,25.12342
tuv,2007,25.3194
tuv,2008,25.55664
tuv,2009,25.69671
tuv,2010,26.72522
tuv,2011,28.3696
tuv,2012,29.95527
tza,1991,-13.82606
tza,1992,27.30211
tza,1993,-20.28779
tza,1994,-9.32083
tza,1995,-4.25666
tza,1996,-16.38627
tza,1997,-19.70729
tza,1998,201.3405
tza,1999,65.93227
tza,2000,127.40502
tza,2001,107.14538
tza,2002,93.41392
tza,2003,173.51856
tza,2004,133.10178
tza,2005,183.87167
tza,2006,76.39453
tza,2007,112.96231
tza,2008,112.09842
tza,2009,143.7458
tza,2010,146.57959
tza,2011,147.22711
tza,2012,147.84958
uga,1991,-4.28549
uga,1992,0.86627
uga,1993,0.68396
uga,1994,0.6887
uga,1995,5.04197
uga,1996,5.52474
uga,1997,7.67338
uga,1998,132.72702
