geo,time,eg_use_crnw_zs
ner,2010,74.37362
ner,2011,70.14632
ner,2012,65.14534
ner,2013,69.22206
ner,2014,71.49025
nga,1971,93.62425
nga,1972,92.69807
nga,1973,90.95995
nga,1974,90.54327
nga,1975,89.11516
nga,1976,86.95746
nga,1977,84.79005
nga,1978,83.12481
nga,1979,82.06576
nga,1980,80.57094
nga,1981,79.12025
nga,1982,77.53622
nga,1983,77.53628
nga,1984,79.55322
nga,1985,79.18751
nga,1986,80.50825
nga,1987,79.80077
nga,1988,79.61194
nga,1989,78.99508
nga,1990,77.57562
nga,1991,75.9298
nga,1992,74.91528
nga,1993,75.62865
nga,1994,79.58423
nga,1995,79.51004
nga,1996,78.30782
nga,1997,77.77343
nga,1998,79.3241
nga,1999,78.6831
nga,2000,77.86591
nga,2001,76.22422
nga,2002,75.88058
nga,2003,73.92493
nga,2004,73.86755
nga,2005,73.21856
nga,2006,74.86395
nga,2007,75.22443
nga,2008,75.17085
nga,2009,78.57768
nga,2010,75.94018
nga,2011,74.53545
nga,2012,74.21999
nga,2013,74.87022
nga,2014,74.33917
nic,1971,57.18132
nic,1972,56.39886
nic,1973,54.15872
nic,1974,53.46101
nic,1975,54.21127
nic,1976,53.02068
nic,1977,48.98026
nic,1978,51.28912
nic,1979,59.96612
nic,1980,56.28317
nic,1981,56.10261
nic,1982,57.72315
nic,1983,54.6212
nic,1984,51.89338
nic,1985,52.28026
nic,1986,49.17999
nic,1987,50.07551
nic,1988,52.96332
nic,1989,50.44821
nic,1990,46.85676
nic,1991,46.16099
nic,1992,43.38307
nic,1993,44.47175
nic,1994,44.28372
nic,1995,43.96178
nic,1996,44.49381
nic,1997,43.77473
nic,1998,43.31353
nic,1999,43.96468
nic,2000,42.75102
nic,2001,40.2106
nic,2002,40.52411
nic,2003,36.52492
nic,2004,35.79383
nic,2005,35.21943
nic,2006,34.31663
nic,2007,34.20067
nic,2008,33.8938
nic,2009,33.70791
nic,2010,33.9944
nic,2011,33.09538
nic,2012,31.95858
nic,2013,30.07828
nic,2014,29.40543
nld,1960,0
nld,1961,0
nld,1962,0
nld,1963,0
nld,1964,0
nld,1965,0
nld,1966,0
nld,1967,0
nld,1968,0
nld,1969,0
nld,1970,0
nld,1971,0
nld,1972,0
nld,1973,0
nld,1974,0
nld,1975,0.32117
nld,1976,0.28511
nld,1977,0.31851
nld,1978,0.42004
nld,1979,0.35823
nld,1980,0.35261
nld,1981,0.33484
nld,1982,0.1076
nld,1983,0.08999
nld,1984,0.00619
nld,1985,0.1413
nld,1986,0.17085
nld,1987,0.2121
nld,1988,0.55443
nld,1989,0.57308
nld,1990,0.5557
nld,1991,0.52363
nld,1992,0.53337
nld,1993,0.53276
nld,1994,0.53935
nld,1995,0.52119
nld,1996,0.51114
nld,1997,0.53326
nld,1998,0.53874
nld,1999,0.56493
nld,2000,0.58577
nld,2001,0.61451
nld,2002,0.67545
nld,2003,0.62935
nld,2004,0.75851
nld,2005,1.03232
nld,2006,1.1454
nld,2007,1.36215
nld,2008,1.42498
nld,2009,1.60538
nld,2010,1.36249
nld,2011,1.57462
nld,2012,1.61756
nld,2013,1.51279
nld,2014,1.64068
nld,2015,1.61277
nld_curacao,1971,0
nld_curacao,1972,0
nld_curacao,1973,0
nld_curacao,1974,0
nld_curacao,1975,0
nld_curacao,1976,0
nld_curacao,1977,0
nld_curacao,1978,0
nld_curacao,1979,0
nld_curacao,1980,0
nld_curacao,1981,0
nld_curacao,1982,0
nld_curacao,1983,0
nld_curacao,1984,0
nld_curacao,1985,0
nld_curacao,1986,0
nld_curacao,1987,0
nld_curacao,1988,0
nld_curacao,1989,0
nor,1960,0
nor,1961,0
nor,1962,0
nor,1963,0
nor,1964,0
nor,1965,0
nor,1966,0
nor,1967,0
nor,1968,0
nor,1969,0
nor,1970,0
nor,1971,0
nor,1972,0
nor,1973,0
nor,1974,0
nor,1975,0
nor,1976,2.66545
nor,1977,2.74617
nor,1978,2.68057
nor,1979,3.09842
nor,1980,3.18678
nor,1981,3.53252
nor,1982,3.55351
nor,1983,3.63481
nor,1984,3.68549
nor,1985,4.04567
nor,1986,4.16407
nor,1987,4.3233
nor,1988,4.43878
nor,1989,4.35361
nor,1990,4.32551
nor,1991,3.90264
nor,1992,3.78186
nor,1993,3.87557
nor,1994,4.31235
nor,1995,4.22017
nor,1996,4.24065
nor,1997,4.21594
nor,1998,4.43931
nor,1999,5.03369
nor,2000,4.5165
nor,2001,3.78445
nor,2002,4.32748
nor,2003,4.03819
nor,2004,3.96501
nor,2005,4.11562
nor,2006,3.93852
nor,2007,3.8506
nor,2008,3.54528
nor,2009,3.57083
nor,2010,3.89123
nor,2011,4.52637
nor,2012,4.04877
nor,2013,3.36295
nor,2014,3.12903
nor,2015,3.25099
npl,1971,98.18628
npl,1972,97.63114
npl,1973,96.83328
npl,1974,97.01952
npl,1975,97.35855
npl,1976,97.76976
npl,1977,97.5019
npl,1978,97.54833
npl,1979,96.54426
npl,1980,96.13245
npl,1981,96.53359
npl,1982,95.95903
npl,1983,94.90309
npl,1984,94.5581
npl,1985,95.71252
npl,1986,94.59371
npl,1987,94.8562
npl,1988,94.68569
npl,1989,95.46336
npl,1990,93.65646
npl,1991,92.6644
npl,1992,92.40096
npl,1993,91.95446
npl,1994,90.70973
npl,1995,89.82759
npl,1996,89.59975
npl,1997,88.65534
npl,1998,88.26396
npl,1999,85.45534
npl,2000,85.72956
npl,2001,85.11867
npl,2002,87.11733
npl,2003,86.54812
npl,2004,87.16678
npl,2005,86.13878
npl,2006,87.63078
npl,2007,87.7209
npl,2008,86.5515
npl,2009,85.01168
npl,2010,83.31227
npl,2011,82.47475
npl,2012,79.42597
npl,2013,80.02845
npl,2014,77.93563
nzl,1960,0
nzl,1961,0
nzl,1962,0
nzl,1963,0
nzl,1964,0
nzl,1965,0
nzl,1966,0
nzl,1967,0
nzl,1968,0
nzl,1969,0
nzl,1970,0
nzl,1971,0
nzl,1972,0
nzl,1973,0
nzl,1974,4.61875
nzl,1975,4.94379
nzl,1976,4.78349
nzl,1977,5.02377
nzl,1978,5.12003
nzl,1979,5.36873
nzl,1980,5.77888
nzl,1981,5.90222
nzl,1982,5.32233
nzl,1983,5.12487
nzl,1984,5.11317
nzl,1985,4.74334
nzl,1986,4.67725
nzl,1987,4.85039
nzl,1988,4.8322
nzl,1989,4.57117
nzl,1990,5.03915
nzl,1991,5.01345
nzl,1992,4.89936
nzl,1993,4.93224
nzl,1994,5.02609
nzl,1995,5.10641
nzl,1996,4.77008
nzl,1997,4.82781
nzl,1998,5.11173
nzl,1999,5.57729
nzl,2000,5.88178
nzl,2001,5.94007
nzl,2002,6.52907
nzl,2003,6.6691
nzl,2004,6.95052
nzl,2005,7.05366
nzl,2006,6.96186
nzl,2007,6.56526
nzl,2008,5.994
nzl,2009,5.43639
nzl,2010,5.84973
nzl,2011,5.95374
nzl,2012,5.64719
nzl,2013,5.30429
nzl,2014,5.02148
nzl,2015,5.10467
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,0
omn,2012,0
omn,2013,0
omn,2014,0
pak,1971,62.38359
pak,1972,62.74146
pak,1973,61.68677
pak,1974,60.08444
pak,1975,59.29311
pak,1976,60.43476
pak,1977,59.73511
pak,1978,59.09074
pak,1979,57.56889
pak,1980,56.65489
pak,1981,54.34919
pak,1982,52.80676
pak,1983,51.52753
pak,1984,51.36016
pak,1985,50.18194
pak,1986,49.53884
pak,1987,46.43622
pak,1988,45.53221
pak,1989,44.39964
pak,1990,42.99926
pak,1991,43.13862
pak,1992,41.53028
pak,1993,40.72611
pak,1994,40.13483
pak,1995,39.38552
pak,1996,38.1874
pak,1997,37.94982
pak,1998,37.9601
pak,1999,36.8501
pak,2000,36.71228
pak,2001,36.9155
pak,2002,37.27828
pak,2003,36.39687
pak,2004,34.64586
pak,2005,34.09904
pak,2006,33.40891
pak,2007,32.36678
pak,2008,33.60509
pak,2009,33.80197
pak,2010,34.0255
pak,2011,34.49182
pak,2012,34.82824
pak,2013,34.73177
pak,2014,35.02253
pan,1971,20.24105
pan,1972,17.80575
pan,1973,16.39779
pan,1974,17.85775
pan,1975,21.97061
pan,1976,23.46303
pan,1977,24.94464
pan,1978,26.23491
pan,1979,24.79071
pan,1980,31.46438
pan,1981,30.08468
pan,1982,28.80217
pan,1983,26.36767
pan,1984,28.82148
pan,1985,28.08949
pan,1986,26.8006
pan,1987,25.07633
pan,1988,26.67075
pan,1989,28.59005
pan,1990,26.06676
pan,1991,24.88685
pan,1992,23.4624
pan,1993,23.467
pan,1994,21.60737
pan,1995,19.18455
pan,1996,20.03486
pan,1997,19.71568
pan,1998,17.18758
pan,1999,17.54497
pan,2000,17.30727
pan,2001,15.64046
pan,2002,17.31105
pan,2003,17.24361
pan,2004,16.65669
pan,2005,13.44955
pan,2006,13.87933
pan,2007,12.07412
pan,2008,15.84937
pan,2009,13.47585
pan,2010,7.14848
pan,2011,6.88978
pan,2012,6.6336
pan,2013,7.11347
pan,2014,7.01198
per,1971,37.76279
per,1972,38.04915
per,1973,36.88295
per,1974,35.32057
per,1975,33.38475
per,1976,32.99532
per,1977,32.18986
per,1978,33.20185
per,1979,33.08983
per,1980,30.50632
per,1981,30.58925
per,1982,31.19093
per,1983,34.26057
per,1984,33.79929
per,1985,33.28819
per,1986,30.41536
per,1987,27.81268
per,1988,26.54569
per,1989,27.45008
per,1990,26.45479
per,1991,25.91153
per,1992,25.71105
per,1993,23.1593
per,1994,21.92298
per,1995,20.27154
per,1996,19.32413
per,1997,19.87158
per,1998,18.45611
per,1999,17.19072
per,2000,17.24617
per,2001,18.06845
per,2002,17.93679
per,2003,18.1125
per,2004,17.15305
per,2005,15.3619
per,2006,16.52964
per,2007,16.49891
per,2008,11.3242
per,2009,14.68555
per,2010,15.53025
per,2011,14.96836
per,2012,13.3163
per,2013,12.88353
per,2014,11.16344
phl,1971,48.31912
phl,1972,49.45878
phl,1973,45.75414
phl,1974,47.0145
phl,1975,45.68015
phl,1976,44.90263
phl,1977,44.10229
phl,1978,44.38978
phl,1979,42.88634
phl,1980,42.03336
phl,1981,43.19671
phl,1982,42.78602
phl,1983,40.90001
phl,1984,46.16888
phl,1985,44.97679
phl,1986,45.7237
phl,1987,43.06941
phl,1988,41.14447
phl,1989,39.51157
phl,1990,31.6846
phl,1991,30.90436
phl,1992,28.86926
phl,1993,28.20001
phl,1994,25.67286
phl,1995,23.89066
phl,1996,22.40412
phl,1997,20.6275
phl,1998,19.40716
phl,1999,18.36536
phl,2000,17.23138
phl,2001,17.45825
phl,2002,16.69965
phl,2003,16.13647
phl,2004,15.6717
phl,2005,15.13982
phl,2006,14.92761
phl,2007,14.72269
phl,2008,13.98916
phl,2009,14.78905
phl,2010,13.73563
phl,2011,13.61416
phl,2012,13.55419
phl,2013,13.58951
phl,2014,13.00956
pol,1960,1.60483
pol,1961,1.55835
pol,1962,1.49914
pol,1963,1.49488
pol,1964,1.46159
pol,1965,1.45875
pol,1966,1.52258
pol,1967,1.52535
pol,1968,1.51883
pol,1969,1.58581
pol,1970,1.29553
pol,1971,1.45058
pol,1972,1.60698
pol,1973,1.36709
pol,1974,1.36466
pol,1975,1.34553
pol,1976,1.21518
pol,1977,1.23126
pol,1978,1.02862
pol,1979,0.89867
pol,1980,0.95937
pol,1981,1.28413
pol,1982,1.13773
pol,1983,1.20895
pol,1984,1.45255
pol,1985,1.45813
pol,1986,2.04854
pol,1987,1.79283
pol,1988,1.80175
pol,1989,1.86431
pol,1990,1.29466
pol,1991,1.10573
pol,1992,1.24425
pol,1993,3.66393
pol,1994,3.72358
pol,1995,3.75333
pol,1996,3.53353
pol,1997,3.56967
pol,1998,3.84705
pol,1999,3.78617
pol,2000,4.00051
pol,2001,4.2221
pol,2002,4.34696
pol,2003,4.27644
pol,2004,4.34925
pol,2005,4.27396
pol,2006,4.22662
pol,2007,4.27397
pol,2008,4.70438
pol,2009,5.33222
pol,2010,5.73344
pol,2011,6.04131
pol,2012,6.39972
pol,2013,6.46233
pol,2014,6.42443
pol,2015,6.46307
prk,1971,3.50853
prk,1972,3.47231
prk,1973,3.51193
prk,1974,3.47697
prk,1975,3.44772
prk,1976,3.33194
prk,1977,3.24215
prk,1978,3.09542
prk,1979,2.96663
prk,1980,2.83404
prk,1981,2.79589
prk,1982,2.71178
prk,1983,2.65029
prk,1984,2.622
prk,1985,2.55489
prk,1986,2.58678
prk,1987,2.71232
prk,1988,2.69093
prk,1989,2.72955
prk,1990,2.44967
prk,1991,2.58282
prk,1992,2.96396
prk,1993,3.23986
prk,1994,3.56638
prk,1995,3.7999
prk,1996,4.34179
prk,1997,4.31562
prk,1998,4.66111
prk,1999,4.39094
prk,2000,4.11942
prk,2001,3.99866
prk,2002,4.19489
prk,2003,4.13502
prk,2004,4.06785
prk,2005,3.93088
prk,2006,3.91746
prk,2007,4.63072
prk,2008,4.22447
prk,2009,4.29929
prk,2010,4.54509
prk,2011,6.1695
prk,2012,6.08933
prk,2013,8.03025
prk,2014,7.35027
prt,1960,23.65605
prt,1961,21.61676
prt,1962,21.53396
prt,1963,19.5871
prt,1964,18.69221
prt,1965,18.85804
prt,1966,18.28326
prt,1967,16.7257
prt,1968,16.54602
prt,1969,14.57231
prt,1970,12.94489
prt,1971,11.18697
prt,1972,10.05228
prt,1973,9.26228
prt,1974,8.71548
prt,1975,8.3591
prt,1976,7.76423
prt,1977,8.31756
prt,1978,8.34505
prt,1979,8.00086
prt,1980,7.1922
prt,1981,7.46288
prt,1982,7.04799
prt,1983,7.44907
prt,1984,7.3517
prt,1985,8.4178
prt,1986,8.39206
prt,1987,8.46996
prt,1988,8.19685
prt,1989,11.90257
prt,1990,14.15991
prt,1991,13.91479
prt,1992,13.04086
prt,1993,13.23336
prt,1994,13.10397
prt,1995,12.24765
prt,1996,11.97909
prt,1997,11.74927
prt,1998,10.81345
prt,1999,10.15639
prt,2000,10.13601
prt,2001,10.03015
prt,2002,9.90734
prt,2003,10.18872
prt,2004,10.02075
prt,2005,9.90723
prt,2006,10.77217
prt,2007,11.19129
prt,2008,11.46913
prt,2009,11.94701
prt,2010,11.2992
prt,2011,11.67156
prt,2012,10.74575
prt,2013,10.85089
prt,2014,10.55848
prt,2015,10.3586
pry,1971,84.357
pry,1972,83.35736
pry,1973,82.07293
pry,1974,83.72628
pry,1975,81.70833
pry,1976,80.88196
pry,1977,76.02583
pry,1978,73.34366
pry,1979,74.07383
pry,1980,74.2887
pry,1981,75.18346
pry,1982,75.15874
pry,1983,76.87561
pry,1984,74.51771
pry,1985,73.80366
pry,1986,73.48698
pry,1987,74.32693
pry,1988,72.69648
pry,1989,69.98891
pry,1990,68.98282
pry,1991,67.49517
pry,1992,65.86827
pry,1993,61.45629
pry,1994,57.67417
pry,1995,58.91577
pry,1996,60.1061
pry,1997,57.82973
pry,1998,55.18927
pry,1999,52.89665
pry,2000,56.69808
pry,2001,56.30925
pry,2002,53.6431
pry,2003,53.12686
pry,2004,52.3221
pry,2005,53.21222
pry,2006,48.71674
pry,2007,47.03451
pry,2008,46.88323
pry,2009,47.04732
pry,2010,45.07992
pry,2011,43.02305
pry,2012,41.70979
pry,2013,40.70535
pry,2014,40.36902
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
rou,1971,3.29116
rou,1972,3.33613
rou,1973,2.86147
rou,1974,2.56146
rou,1975,2.42932
rou,1976,2.14262
rou,1977,1.97075
rou,1978,1.87113
rou,1979,1.50825
rou,1980,1.46479
rou,1981,1.42938
rou,1982,1.64326
rou,1983,1.63023
rou,1984,1.49556
rou,1985,1.83695
rou,1986,1.62024
rou,1987,1.37109
rou,1988,1.28051
rou,1989,0.94067
rou,1990,0.94535
rou,1991,1.34863
rou,1992,1.46127
rou,1993,2.19177
rou,1994,2.71977
rou,1995,2.8317
rou,1996,5.28553
rou,1997,7.39024
rou,1998,7.24901
rou,1999,7.74248
rou,2000,7.57856
rou,2001,5.76415
rou,2002,5.95714
rou,2003,7.15777
rou,2004,7.92972
rou,2005,8.23635
rou,2006,7.71742
rou,2007,8.22433
rou,2008,9.84217
rou,2009,11.21342
rou,2010,11.56729
rou,2011,10.22605
rou,2012,11.08629
rou,2013,11.64709
rou,2014,11.56806
rus,1990,1.25569
rus,1991,1.19578
rus,1992,1.22494
rus,1993,1.28018
rus,1994,0.96376
rus,1995,0.86981
rus,1996,0.75746
rus,1997,0.69028
rus,1998,0.57999
rus,1999,0.74808
rus,2000,0.572
rus,2001,0.55573
rus,2002,0.51154
rus,2003,0.49491
rus,2004,0.46972
rus,2005,0.4785
rus,2006,0.44203
rus,2007,0.50181
rus,2008,0.41598
rus,2009,0.40328
rus,2010,0.38323
rus,2011,0.38044
rus,2012,0.39207
rus,2013,0.38069
rus,2014,0.36018
sau,1971,0.01999
sau,1972,0.02353
sau,1973,0.02034
sau,1974,0.01203
sau,1975,0.01111
sau,1976,0.02128
sau,1977,0.01295
sau,1978,0.01572
sau,1979,0.01311
sau,1980,0.00473
sau,1981,0.01043
sau,1982,0.01707
sau,1983,0.01561
sau,1984,0.01771
sau,1985,0.0064
sau,1986,0.01921
sau,1987,0.01607
sau,1988,0.01404
sau,1989,0.01948
sau,1990,0.02112
sau,1991,0.01814
sau,1992,0.01052
sau,1993,0.00737
sau,1994,0.01525
sau,1995,0.01236
sau,1996,0.00465
sau,1997,0.00449
sau,1998,0.00488
sau,1999,0.00479
sau,2000,0.00458
sau,2001,0.0052
sau,2002,0.00469
sau,2003,0.00464
sau,2004,0.00438
sau,2005,0.00428
sau,2006,0.0044
sau,2007,0.00426
sau,2008,0.00382
sau,2009,0.00359
sau,2010,0.00322
sau,2011,0.00377
sau,2012,0.00335
sau,2013,0.0035
sau,2014,0.00316
sdn,1971,80.3452
sdn,1972,80.49871
sdn,1973,79.75615
sdn,1974,80.64901
sdn,1975,82.20173
sdn,1976,84.39685
sdn,1977,84.21836
sdn,1978,85.26075
sdn,1979,86.77998
sdn,1980,84.15568
sdn,1981,85.60023
sdn,1982,84.0797
sdn,1983,85.16353
sdn,1984,85.80228
sdn,1985,84.16667
sdn,1986,84.60512
sdn,1987,87.53377
sdn,1988,83.81336
sdn,1989,85.22872
sdn,1990,40.40159
sdn,1991,41.04638
sdn,1992,41.64311
sdn,1993,43.46867
sdn,1994,42.21562
sdn,1995,42.45587
sdn,1996,44.00722
sdn,1997,44.04463
sdn,1998,44.52651
sdn,1999,40.93771
sdn,2000,43.67977
sdn,2001,42.94223
sdn,2002,40.38799
sdn,2003,42.49088
sdn,2004,43.44585
sdn,2005,43.57502
sdn,2006,43.19678
sdn,2007,41.20908
sdn,2008,40.11588
sdn,2009,39.89073
sdn,2010,39.44344
sdn,2011,39.97032
sdn,2012,37.97626
sdn,2013,38.02312
sdn,2014,37.97168
sen,1971,66.43818
sen,1972,66.03882
sen,1973,63.5953
sen,1974,62.4034
sen,1975,61.43435
sen,1976,60.58214
sen,1977,59.53314
sen,1978,59.84473
sen,1979,57.67453
sen,1980,56.74135
sen,1981,57.56489
sen,1982,58.53709
sen,1983,58.8347
sen,1984,56.32397
sen,1985,58.89287
sen,1986,56.72761
sen,1987,53.65354
sen,1988,56.879
sen,1989,57.70052
sen,1990,35.1564
sen,1991,35.67592
sen,1992,33.79831
sen,1993,34.18017
sen,1994,34.6692
sen,1995,33.65409
sen,1996,33.81263
sen,1997,32.77064
sen,1998,31.92019
sen,1999,31.15429
sen,2000,28.36528
sen,2001,26.85285
sen,2002,26.82446
sen,2003,27.49931
sen,2004,25.39934
sen,2005,24.48146
sen,2006,26.68703
sen,2007,26.97403
sen,2008,26.51711
sen,2009,34.50026
sen,2010,32.48389
sen,2011,31.66755
sen,2012,32.84098
sen,2013,28.87339
sen,2014,27.93987
sgp,1971,0.36735
sgp,1972,0.20713
sgp,1973,0.11196
sgp,1974,0.05246
sgp,1975,0.13188
sgp,1976,0.1685
sgp,1977,0.25568
sgp,1978,0.14798
sgp,1979,0.16551
sgp,1980,0.10004
sgp,1981,0.10383
sgp,1982,0.10626
sgp,1983,0.09126
sgp,1984,0.08329
sgp,1985,0
sgp,1986,0.97502
sgp,1987,0.91619
sgp,1988,0.82634
sgp,1989,0.82588
sgp,1990,0
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0.02844
sgp,2014,0.04471
slv,1971,69.06349
slv,1972,67.06889
slv,1973,65.12258
slv,1974,66.4037
slv,1975,61.63828
slv,1976,54.6475
slv,1977,54.99939
slv,1978,53.33169
slv,1979,55.87982
slv,1980,55.90146
slv,1981,52.00966
slv,1982,51.36616
slv,1983,55.30561
slv,1984,55.2461
slv,1985,58.8578
slv,1986,53.70613
slv,1987,52.19455
slv,1988,48.87541
slv,1989,47.3884
slv,1990,47.85639
slv,1991,45.46312
slv,1992,45.12217
slv,1993,42.41012
slv,1994,40.125
slv,1995,37.89119
slv,1996,39.86218
slv,1997,36.58033
slv,1998,36.06951
slv,1999,35.02788
slv,2000,33.67473
slv,2001,32.45837
slv,2002,32.23956
slv,2003,29.05545
slv,2004,29.63106
slv,2005,29.6581
slv,2006,28.79113
slv,2007,15.50661
slv,2008,15.94211
slv,2009,11.11635
slv,2010,11.15042
slv,2011,11.10626
slv,2012,9.07245
slv,2013,8.96915
slv,2014,9.5395
srb,1990,5.92856
srb,1991,6.05725
srb,1992,4.87248
srb,1993,5.7001
srb,1994,6.07509
srb,1995,5.33294
srb,1996,4.4375
srb,1997,4.2098
srb,1998,4.22015
srb,1999,5.78221
srb,2000,5.84495
srb,2001,5.36151
srb,2002,5.0492
srb,2003,4.82331
srb,2004,4.43451
srb,2005,4.9933
srb,2006,4.70396
srb,2007,4.83103
srb,2008,4.7768
srb,2009,6.96036
srb,2010,6.57371
srb,2011,6.3167
srb,2012,7.04658
srb,2013,6.93653
srb,2014,7.76887
ssd,2012,25.416
ssd,2013,23.04482
ssd,2014,23.12748
sur,2000,10.29203
sur,2001,9.71742
sur,2002,10.05624
sur,2003,9.2127
sur,2004,8.3225
sur,2005,7.01875
sur,2006,7.23116
sur,2007,7.61839
sur,2008,7.19772
sur,2009,7.13263
sur,2010,6.0914
sur,2011,6.14497
sur,2012,5.84047
sur,2013,6.84234
sur,2014,6.91774
svk,1971,1.48203
svk,1972,1.43874
svk,1973,1.21493
svk,1974,1.06147
svk,1975,1.04027
svk,1976,1.05505
svk,1977,0.95729
svk,1978,0.9847
svk,1979,0.92027
svk,1980,0.91313
svk,1981,0.89385
svk,1982,0.82962
svk,1983,0.71449
svk,1984,0.662
svk,1985,0.69237
svk,1986,0.68937
svk,1987,0.70455
svk,1988,0.71474
svk,1989,0.65006
svk,1990,0.77986
svk,1991,0.74149
svk,1992,0.65105
svk,1993,0.96616
svk,1994,0.98096
svk,1995,0.43648
svk,1996,0.41598
svk,1997,0.45892
svk,1998,0.41069
svk,1999,0.40286
svk,2000,0.51453
svk,2001,1.62368
svk,2002,1.34384
svk,2003,1.65265
svk,2004,1.81099
svk,2005,1.89057
svk,2006,1.94398
svk,2007,2.72592
svk,2008,2.63432
svk,2009,3.60429
svk,2010,3.57722
svk,2011,3.73022
svk,2012,3.55122
svk,2013,3.34033
svk,2014,4.10295
svk,2015,4.67305
svn,1990,4.66887
svn,1991,4.80648
svn,1992,5.15335
svn,1993,4.88045
svn,1994,4.67253
svn,1995,4.32851
svn,1996,4.14936
svn,1997,3.99082
svn,1998,4.07199
svn,1999,3.53203
svn,2000,6.9124
svn,2001,6.43712
svn,2002,5.98119
svn,2003,6.31442
svn,2004,6.21113
svn,2005,6.1921
svn,2006,5.95313
svn,2007,5.87752
svn,2008,5.77552
svn,2009,8.60298
svn,2010,8.78409
svn,2011,8.62088
svn,2012,8.818
svn,2013,9.56565
svn,2014,8.36069
svn,2015,9.15044
swe,1960,12.62158
swe,1961,12.41228
swe,1962,11.81515
swe,1963,11.09739
swe,1964,10.56434
swe,1965,10.0412
swe,1966,9.22546
swe,1967,9.34629
swe,1968,8.43294
swe,1969,8.28108
swe,1970,7.72745
swe,1971,8.01721
swe,1972,7.85789
swe,1973,9.12508
swe,1974,9.61636
swe,1975,9.13675
swe,1976,8.30908
swe,1977,8.11636
swe,1978,8.9435
swe,1979,9.08913
swe,1980,10.20259
swe,1981,10.09775
swe,1982,10.22091
swe,1983,11.35745
swe,1984,11.76019
swe,1985,11.40281
swe,1986,11.01343
swe,1987,11.36025
swe,1988,11.3323
swe,1989,11.60439
swe,1990,10.64993
swe,1991,10.79972
swe,1992,11.43716
swe,1993,12.19876
swe,1994,11.79102
swe,1995,12.69606
swe,1996,13.08803
swe,1997,13.78352
swe,1998,13.52377
swe,1999,12.9919
swe,2000,15.17421
swe,2001,13.08679
swe,2002,12.71055
swe,2003,13.33818
swe,2004,13.15632
swe,2005,14.34545
swe,2006,15.72689
swe,2007,16.21012
swe,2008,16.17101
swe,2009,18.30032
swe,2010,17.76105
swe,2011,17.19383
swe,2012,18.23608
swe,2013,18.21589
swe,2014,18.52304
swe,2015,18.55136
syr,1971,0.03011
syr,1972,0.06396
syr,1973,0.16473
syr,1974,0.03517
syr,1975,0.06961
syr,1976,0.01394
syr,1977,0.07728
syr,1978,0.02511
syr,1979,0.07196
syr,1980,0.10824
syr,1981,0.07577
syr,1982,0.03965
syr,1983,0.04995
syr,1984,0.03288
syr,1985,0.03543
syr,1986,0.0345
syr,1987,0.03102
syr,1988,0.02737
syr,1989,0.03215
syr,1990,0.01986
syr,1991,0.03875
syr,1992,0.04466
syr,1993,0.04156
syr,1994,0.03984
syr,1995,0.03767
syr,1996,0.03568
syr,1997,0.03286
syr,1998,0.02949
syr,1999,0.03023
syr,2000,0.03075
syr,2001,0.03042
syr,2002,0.02971
syr,2003,0.03015
syr,2004,0.02939
syr,2005,0.0249
syr,2006,0.02471
syr,2007,0.02435
syr,2008,0.02448
syr,2009,0.02687
syr,2010,0.02688
syr,2011,0.02891
syr,2012,0.03809
syr,2013,0.04696
syr,2014,0.04948
tgo,1971,83.60846
tgo,1972,83.55409
tgo,1973,85.66966
tgo,1974,86.47384
tgo,1975,84.83652
tgo,1976,86.94384
tgo,1977,83.83717
tgo,1978,83.54096
tgo,1979,82.41576
tgo,1980,84.18262
tgo,1981,84.88077
