geo,time,bm_gsr_royl_cd
stp,2007,0
stp,2008,0
stp,2009,0
stp,2010,0
stp,2011,0
stp,2012,0
stp,2013,2295.96
stp,2014,31975.39656
stp,2015,134494.35718
stp,2016,137719.39667
stp,2017,26.7336
stp,2018,3600
stp,2019,60789.86026
stp,2020,461472.69836
sur,2006,800000
sur,2007,2500000
sur,2008,2600000
sur,2009,0
sur,2010,0
sur,2011,1229854.04698
sur,2012,5796374.94
sur,2013,9885400.82354
sur,2014,13859448.6242
sur,2015,19711049.46692
sur,2016,22703601.24837
sur,2017,12501500.50399
sur,2018,8648843.21182
sur,2019,5321674.38962
sur,2020,4316404.19706
svk,1994,64181200.82977
svk,1995,78965640.06921
svk,1996,82547306.16235
svk,1997,85453466.18609
svk,1998,54617385.46045
svk,1999,53938413.88617
svk,2000,58130537.91512
svk,2001,58406945.31039
svk,2002,63194028.24605
svk,2003,91220667.51493
svk,2008,220252619.4173
svk,2009,189975719.54895
svk,2010,168358820.91082
svk,2011,176539865.50422
svk,2012,180980256.10528
svk,2013,571824993.23139
svk,2014,672289267.97897
svk,2015,522191217.20606
svk,2016,686313614.34832
svk,2017,706690665.76367
svk,2018,751531430.69395
svk,2019,754188697.62178
svk,2020,646719708.55025
svn,1992,4900000
svn,1993,12800000
svn,1994,16200000
svn,1995,23000000
svn,1996,27100000
svn,1997,32700000
svn,1998,39000000
svn,1999,47200000
svn,2000,49500000
svn,2001,60400000
svn,2002,78400000
svn,2003,89600000
svn,2004,123300000
svn,2005,113000000
svn,2006,153685414.40123
svn,2007,168773215.45815
svn,2008,254656317.1011
svn,2009,289021239.9118
svn,2010,344190440.56854
svn,2011,381272095.03941
svn,2012,356983239.10523
svn,2013,253036284.49204
svn,2014,241837673.53219
svn,2015,221412274.35091
svn,2016,224388233.86769
svn,2017,247300894.65744
svn,2018,271288627.72707
svn,2019,256638367.52578
svn,2020,251992048.14593
svn,2021,302916523.53413
swe,1970,44459822.78208
swe,1971,52673622.89452
swe,1972,62993228.24119
swe,1973,73272654.43317
swe,1974,108122110.4328
swe,1975,115981901.76162
swe,1976,137918854.06681
swe,1977,132087637.07055
swe,1978,143963675.26642
swe,1979,186700434.45971
swe,1980,203567212.36165
swe,1981,199489842.45307
swe,1982,219833918.18968
swe,1983,201913383.88393
swe,1984,225700823.51905
swe,1985,285483698.25647
swe,1986,428780879.78789
swe,1987,448584284.67397
swe,1988,594205379.16233
swe,1989,672526064.05992
swe,1990,742804561.89988
swe,1991,691455472.14269
swe,1992,717288895.50563
swe,1993,589818518.38843
swe,1994,775171526.95128
swe,1995,1004150617.00587
swe,1996,1005618157.00749
swe,1997,957304070.83871
swe,1998,1006426053.65951
swe,1999,1088775810.43515
swe,2000,991779879.17033
swe,2001,878086896.94182
swe,2002,919579589.60894
swe,2003,1275990110.26227
swe,2004,1415045057.63109
swe,2005,1512385255.67944
swe,2006,1690721320.63067
swe,2007,1856019768.75849
swe,2008,2063470051.24661
swe,2009,1855773288.71431
swe,2010,1498265136.39092
swe,2011,1924300997.80834
swe,2012,2478866958.96532
swe,2013,2850657502.15466
swe,2014,3900834437.69764
swe,2015,4264819183.85204
swe,2016,3332577787.50046
swe,2017,5119181580.53935
swe,2018,4891649271.99512
swe,2019,6949656309.31978
swe,2020,9199174815.0793
swz,1974,0
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,229999.9998
swz,1979,712569.94601
swz,1980,770382.65201
swz,1981,1709247.93989
swz,1982,1381449.73972
swz,1983,1884929.53996
swz,1984,203351.57287
swz,1985,583306.2247
swz,1986,568919.90562
swz,1987,4764165.61615
swz,1988,6070022.99351
swz,1989,6748828.24899
swz,1990,9314654.63792
swz,1991,9995237.7762
swz,1992,11921399.40866
swz,1993,11474591.56233
swz,1994,13428811.07957
swz,1995,15574490.25871
swz,1996,14591045.66021
swz,1997,39269640.91498
swz,1998,39254313.53701
swz,1999,39902059.38008
swz,2000,35064844.30331
swz,2001,42800355.47323
swz,2002,54075391.24363
swz,2003,71181077.93616
swz,2004,75601431.49229
swz,2005,105433147.15889
swz,2006,106405636.62254
swz,2007,120988053.84817
swz,2008,119690735.87568
swz,2009,116340361.52314
swz,2010,16308752.91496
swz,2011,2678419.11533
swz,2012,2362605.01325
swz,2013,2006990.40429
swz,2014,1811254.77581
swz,2015,1424807.33315
swz,2016,1097572.6484
swz,2017,3173476.84177
swz,2018,5333009.91832
swz,2019,13541118.50066
swz,2020,32785514.01312
sxm,2011,865921.78771
sxm,2012,569832.40223
sxm,2013,1357541.89944
sxm,2014,1156424.58101
sxm,2015,1787709.49721
sxm,2016,2117318.43575
sxm,2017,960893.85475
sxm,2018,1224882.30726
sxm,2019,1428854.63687
sxm,2020,707127.43017
syc,1976,1024412.9284
syc,1977,1046656.91254
syc,1978,1150670.74532
syc,1979,1265010.51683
syc,1980,1251684.87947
syc,1981,288853.46575
syc,1982,253035.18185
syc,1983,261797.87269
syc,1984,261234.2171
syc,1985,280797.25676
syc,1986,340661.5868
syc,1987,357332.5709
syc,1988,427094.05
syc,1989,354347.40006
syc,1990,375236.25866
syc,1991,378347.59315
syc,1992,390694.84781
syc,1993,0
syc,1994,0
syc,1995,419993.80509
syc,1996,623744.54643
syc,1997,591483.86583
syc,1998,380069.77448
syc,1999,467938.4193
syc,2000,437535.91441
syc,2001,426800.20771
syc,2002,547441.92554
syc,2003,555481.8342
syc,2004,543090.90909
syc,2005,545454.54545
syc,2006,543529.2258
syc,2007,545237.34822
syc,2008,515861.04629
syc,2009,515960.21694
syc,2010,1414195.31358
syc,2011,1413960.68587
syc,2012,1512607.39494
syc,2013,2754038.33551
syc,2014,2754425.67796
syc,2015,1793930.52178
syc,2016,1457332.43539
syc,2017,1698627.59174
syc,2018,2716441.32843
syc,2019,3332145.02132
syc,2020,1982431.30664
syr,1977,0
syr,1978,0
syr,1979,0
syr,1980,0
syr,1981,0
syr,1982,0
syr,1983,0
syr,1984,0
syr,1985,0
syr,1986,0
syr,1987,0
syr,1988,0
syr,1989,0
syr,1990,0
syr,1991,0
syr,1992,0
syr,2003,10000000
syr,2004,10000000
syr,2005,12000000
syr,2006,20000000
syr,2007,25000000
syr,2008,30000000
syr,2009,30000000
syr,2010,36553806.34031
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
tcd,1990,0
tcd,1991,0
tcd,1992,0
tcd,1993,0
tcd,1994,0
tgo,1974,0
tgo,1975,0
tgo,1976,0
tgo,1977,0
tgo,1978,0
tgo,1979,0
tgo,1980,0
tgo,1981,0
tgo,1982,0
tgo,1983,0
tgo,1984,0
tgo,1985,0
tgo,1986,0
tgo,1987,0
tgo,1988,0
tgo,1989,0
tgo,1990,0
tgo,1991,0
tgo,1992,0
tgo,1993,0
tgo,1994,0
tgo,1995,0
tgo,1996,645095.16615
tgo,1997,1473436.91606
tgo,1998,310194.84624
tgo,1999,781512.31167
tgo,2000,585743.91369
tgo,2001,760515.77596
tgo,2002,456961.15901
tgo,2003,670808.28858
tgo,2004,2192142.28675
tgo,2005,2674210.78523
tgo,2006,7155085.47413
tgo,2007,5189772.27076
tgo,2008,4704035.43744
tgo,2009,4709825.58987
tgo,2010,1647149.25419
tgo,2013,0
tgo,2014,384804.41404
tgo,2015,115018.02186
tgo,2016,182245.99507
tgo,2017,2306009.53309
tgo,2018,0
tgo,2019,0
tgo,2020,0
tha,1975,12512715.4425
tha,1976,12597975.65565
tha,1977,16568543.8584
tha,1978,19772184.99328
tha,1979,22380195.22258
tha,1980,29794599.07746
tha,1981,36912392.68459
tha,1982,37086769.40761
tha,1983,43478041.5095
tha,1984,49512302.69959
tha,1985,45510139.95
tha,1986,47556873.77735
tha,1987,64434863.56275
tha,1988,88239301.83829
tha,1989,127879801.15018
tha,1990,170450253.45132
tha,1991,206119004.67198
tha,1992,280564850.07544
tha,1993,426961109.68511
tha,1994,451506716.67725
tha,1995,629821109.05553
tha,1996,716767861.36003
tha,1997,803954544.08016
tha,1998,513914898.08566
tha,1999,583377970.014
tha,2000,709870581.50154
tha,2001,823264729.69221
tha,2002,1103909310.05489
tha,2003,1267697584.60765
tha,2004,1583825523.4514
tha,2005,1676210000
tha,2006,2046760000
tha,2007,2288640000
tha,2008,2567130000
tha,2009,2247540000
tha,2010,3080540000
tha,2011,3121260000
tha,2012,3609708797.95657
tha,2013,4593395978.54861
tha,2014,3970840948.34167
tha,2015,4121492145.40461
tha,2016,3979483476.26846
tha,2017,4280771966.99962
tha,2018,5274352965.46939
tha,2019,5311900977.69449
tha,2020,4503700128.34422
tjk,2002,787900
tjk,2003,201300
tjk,2004,62800
tjk,2005,335600
tjk,2006,68900
tjk,2007,755400
tjk,2008,320000
tjk,2009,82800
tjk,2010,0
tjk,2011,0
tjk,2012,0
tjk,2013,0
tjk,2014,0
tjk,2015,0
tjk,2016,0
tjk,2017,88852.47296
tjk,2018,36620
tjk,2019,36010
tjk,2020,22670
tls,2006,7692.13
tls,2007,495972.74
tls,2008,222496
tls,2009,0
tls,2010,0
tls,2011,0
tls,2012,725648.06667
tls,2013,3118
tls,2014,75880.69
tls,2015,32822
tls,2016,0
tls,2017,0
tls,2018,0
tls,2019,0
tls,2020,0
ton,1971,0
ton,1972,0
ton,1973,0
ton,1974,0
ton,1975,0
ton,1976,0
ton,1977,0
ton,1978,0
ton,1979,0
ton,1980,0
ton,1981,0
ton,1982,0
ton,1983,7537.0548
ton,1984,0
ton,1985,0
ton,1986,0
ton,1987,0
ton,1988,0
ton,1989,0
ton,1990,12279.07541
ton,1991,0
ton,1992,125242.52177
ton,1993,0
ton,1994,0
ton,2003,0
ton,2004,0
ton,2005,32955.62649
ton,2006,18231.93875
ton,2014,143145.04423
ton,2015,178543.00519
ton,2016,4882564.78381
ton,2017,0
ton,2018,182.71545
ton,2019,0
ton,2020,3740.01215
tto,1975,1705228.17805
tto,1976,2011670.61949
tto,1977,4041666.66835
tto,1978,3375000.00141
tto,1979,4875000.00203
tto,1980,5541666.66898
tto,1981,5708333.33571
tto,1982,8625000.00359
tto,1983,10791666.67116
tto,1984,10250000
tto,1985,12367346.93878
tto,1986,7305555.55556
tto,1987,6305555.55556
tto,1988,6269918.69919
tto,1989,6235294.11765
tto,1990,6541176.47059
tto,1991,8000000
tto,1992,10705882.35294
tto,1993,4391623.15015
tto,1994,978914.6565
tto,1995,369884.92236
tto,1996,299746.92201
tto,1997,607836.77556
tto,1998,206404.65712
tto,2011,60143858.87169
tto,2012,54084973.45027
tto,2013,60809869.37262
tto,2014,70160562.61708
tto,2015,75381069.45826
tto,2016,53970155.79208
tto,2017,54190080.59578
tto,2018,69012595.7297
tto,2019,49016604.54247
tto,2020,36904008.84882
tun,1976,0
tun,1977,0
tun,1978,0
tun,1979,0
tun,1980,0
tun,1981,0
tun,1982,0
tun,1983,0
tun,1984,0
tun,1985,0
tun,1986,0
tun,1987,1206763.91173
tun,1988,0
tun,1989,1053384.65657
tun,1990,1138519.9241
tun,1991,1081524.40865
tun,1992,1130667.4707
tun,1993,996272.28121
tun,1994,1977155.6145
tun,1995,2114723.76421
tun,1996,3081954.30147
tun,1997,3616936.30424
tun,1998,2634525.4561
tun,1999,2529031.17031
tun,2000,2918252.45316
tun,2001,6255593.10842
tun,2002,6330301.04098
tun,2003,6208970.66908
tun,2004,8029118.93802
tun,2005,7707525.11369
tun,2006,10668469.78832
tun,2007,10145483.6339
tun,2008,12498562.80054
tun,2009,13774971.76501
tun,2010,15159983.2332
tun,2011,12075721.87955
tun,2012,12804985.40765
tun,2013,13664411.49165
tun,2014,19438349.50741
tun,2015,20952016.82279
tun,2016,17504383.855
tun,2017,16574186.01527
tun,2018,17719064.05058
tun,2019,20515034.13493
tun,2020,17707558.60295
tur,1974,0
tur,1975,0
tur,1976,0
tur,1977,0
tur,1978,0
tur,1979,0
tur,1980,0
tur,1981,0
tur,1982,0
tur,1983,0
tur,1996,124000000
tur,1997,275000000
tur,1998,242000000
tur,1999,186000000
tur,2000,173000000
tur,2001,119000000
tur,2002,107000000
tur,2003,167000000
tur,2004,362000000
tur,2005,439000000
tur,2006,531000000
tur,2007,647000000
tur,2008,729000000
tur,2009,648000000
tur,2010,816000000
tur,2011,680000000
tur,2012,741000000
tur,2013,1582000000
tur,2014,1686000000
tur,2015,1624000000
tur,2016,1882000000
tur,2017,1777000000
tur,2018,2114000000
tur,2019,2181000000
tur,2020,2299000000
tur,2021,2646000000
tza,1976,0
tza,1977,0
tza,1978,0
tza,1979,0
tza,1980,0
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,0
tza,1986,0
tza,1987,0
tza,1988,0
tza,1989,0
tza,1995,40016.5814
tza,1997,326731.9858
tza,1998,4679005.1397
tza,1999,3800004.7196
tza,2000,3700006.8569
tza,2001,3550000
tza,2002,100000
tza,2003,700000
tza,2004,582830.04
tza,2005,218042
tza,2006,683196
tza,2007,5319945.66667
tza,2008,106900
tza,2009,0
tza,2010,270000
tza,2011,400000
tza,2012,851853.33333
tza,2013,2719346.66667
tza,2014,1098666.33333
tza,2015,2007390
tza,2016,1402980
tza,2017,3848000
tza,2018,6132091.74027
tza,2019,5750445.9686
tza,2020,3299197.04623
uga,1980,0
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,0
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,0
uga,1992,0
uga,1993,0
uga,1994,0
uga,1995,0
uga,1996,0
uga,1997,0
uga,1998,0
uga,1999,0
uga,2002,6898573
uga,2003,7947510.95
uga,2004,1417503
uga,2005,1463500
uga,2006,10633427
uga,2007,4792886.34
uga,2008,1797690.4
uga,2009,3254382.07564
uga,2010,2810259.47582
uga,2011,8275720.30112
uga,2012,11312971.3162
uga,2013,14777163.04575
uga,2014,12183518.67323
uga,2015,13761795.87264
uga,2016,19741922.78787
uga,2017,17639741.40859
uga,2018,11046800
uga,2019,23691110
uga,2020,102.1
ukr,2000,663000000
ukr,2001,183000000
ukr,2002,110000000
ukr,2003,292000000
ukr,2004,268000000
ukr,2005,421000000
ukr,2006,428000000
ukr,2007,577000000
ukr,2008,754000000
ukr,2009,644000000
ukr,2010,744000000
ukr,2011,746000000
ukr,2012,727000000
ukr,2013,1072000000
ukr,2014,552000000
ukr,2015,358000000
ukr,2016,358000000
ukr,2017,430000000
ukr,2018,592000000
ukr,2019,606000000
ukr,2020,495000000
ukr,2021,735000000
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,0
ury,1985,0
ury,1986,8900000
ury,1987,5400000
ury,1988,6300000
ury,1989,0
ury,1990,0
ury,1991,0
ury,1992,0
ury,1993,5700000
ury,1994,5000000
ury,1995,7600000
ury,1996,6300000
ury,1997,7000000
ury,1998,9200000
ury,1999,9300000
ury,2000,6476000
ury,2001,9766440.68
ury,2002,6757023.58794
ury,2003,14027245.51307
ury,2004,4314747.74207
ury,2005,6908775.93603
ury,2006,7287106.77716
ury,2007,7633470.99906
ury,2008,16625936.3912
ury,2009,21950555.72903
ury,2010,26557142.39635
ury,2011,33571028.49669
ury,2012,87053683.54807
ury,2013,113538506.14325
ury,2014,137250587.42094
ury,2015,102899213.55345
ury,2016,113353942.57786
ury,2017,122680491.6112
ury,2018,145349568.95607
ury,2019,138524462.64505
ury,2020,109351076.34863
usa,1970,220000000
usa,1971,240000000
usa,1972,300000000
usa,1973,400000000
usa,1974,360000000
usa,1975,480000000
usa,1976,500000000
usa,1977,510000000
usa,1978,670000000
usa,1979,850000000
usa,1980,730000000
usa,1981,650000000
usa,1982,800000000
usa,1983,940000000
usa,1984,1170000000
usa,1985,1170000000
usa,1986,1401000000
usa,1987,1857000000
usa,1988,2601000000
usa,1989,2530000000
usa,1990,3140000000
usa,1991,4040000000
usa,1992,5162000000
usa,1993,5032000000
usa,1994,5852000000
usa,1995,6919000000
usa,1996,7837000000
usa,1997,9161000000
usa,1998,11235000000
usa,1999,12845000000
usa,2000,16139000000
usa,2001,16207000000
usa,2002,18981000000
usa,2003,18652000000
usa,2004,22818000000
usa,2005,24126000000
usa,2006,23075000000
usa,2007,24615000000
usa,2008,27764000000
usa,2009,29421000000
usa,2010,31115000000
usa,2011,32912000000
usa,2012,35061000000
usa,2013,35294000000
usa,2014,37562000000
usa,2015,35178000000
usa,2016,41974000000
usa,2017,44406000000
usa,2018,42736000000
usa,2019,41730000000
usa,2020,42984000000
uzb,2010,33993662.7
uzb,2011,28820195.5
uzb,2012,65554970
uzb,2013,40663905
uzb,2014,4666621.9943
uzb,2015,15207698.62904
uzb,2016,6417372.7
uzb,2017,31372222.9
uzb,2018,49890245.2435
uzb,2019,87142840.1313
uzb,2020,112682350.3869
vct,1978,0
vct,1979,0
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,0
vct,1984,0
vct,1985,0
vct,1986,0
vct,1987,0
vct,1988,0
vct,1989,0
vct,1990,0
vct,1991,170370.37037
vct,1992,0
vct,1993,0
vct,1994,392592.59259
vct,1995,422222.22222
vct,1996,281481.48148
vct,1997,325925.92593
vct,1998,288888.88889
vct,1999,562962.96296
vct,2000,544444.44444
vct,2001,507407.40741
vct,2002,315555.55556
vct,2003,314988.88889
vct,2004,365140.74074
vct,2005,425955.55556
vct,2006,532896.2963
vct,2007,912066.66667
vct,2008,2953840.37037
vct,2009,3310923.33333
vct,2010,3244542.96296
vct,2011,3336221.48148
vct,2012,3237292.59259
vct,2013,3383282.22222
vct,2014,3761884.43333
vct,2015,3065919.2
vct,2016,3356214.68519
vct,2017,2699259.85037
vct,2018,2675928.645
vct,2019,2429428.18519
vct,2020,2560888.59382
ven,1970,0
ven,1971,0
ven,1972,0
ven,1973,0
ven,1974,0
ven,1975,0
ven,1976,0
ven,1977,0
ven,1978,0
ven,1979,0
ven,1980,0
ven,1981,0
ven,1982,0
ven,1983,0
ven,1984,0
ven,1985,0
ven,1986,0
ven,1987,0
ven,1988,0
ven,1993,0
ven,1994,0
ven,1995,0
ven,1996,2000000
ven,1997,146000000
ven,1998,94000000
ven,1999,186000000
ven,2000,184000000
ven,2001,260000000
ven,2002,211000000
ven,2003,183000000
ven,2004,219000000
ven,2005,239000000
ven,2006,257000000
ven,2007,276000000
ven,2008,349000000
ven,2009,352000000
ven,2010,340000000
ven,2011,364000000
ven,2012,397000000
ven,2013,394000000
ven,2014,400000000
ven,2015,382000000
ven,2016,258000000
vut,1982,0
vut,1983,0
vut,1984,0
vut,1985,0
vut,1986,0
vut,1987,0
vut,1988,0
vut,1989,0
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,2002,201286.87325
vut,2003,264294.93691
vut,2004,357283.56277
vut,2005,466049.97866
vut,2006,198619.36836
vut,2007,0
vut,2008,26049.95803
vut,2009,42775.25879
vut,2010,165698.42215
vut,2011,248618.89002
vut,2012,215528.40812
vut,2013,149555.47544
vut,2014,206067.21941
vut,2015,174160.16285
vut,2016,184394.47265
vut,2017,324628.86657
vut,2018,542828.63674
vut,2019,510940.21524
vut,2020,298497.06706
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0
wsm,1981,0
wsm,1982,0
wsm,1983,0
wsm,1984,0
wsm,1985,0
wsm,1986,0
wsm,1987,0
wsm,1988,0
wsm,1989,0
wsm,1990,0
wsm,1991,0
wsm,1992,0
wsm,1993,0
wsm,1994,3944.71534
wsm,1995,0
wsm,1996,60921.79757
wsm,1997,117216.26988
wsm,1998,-186586.98535
wsm,1999,199127.02711
wsm,2004,165490.67841
wsm,2005,110553.9044
wsm,2006,0
wsm,2007,37539.27642
wsm,2008,61617.59624
wsm,2009,46839.69907
wsm,2010,39750.85051
wsm,2011,213113.27835
wsm,2012,798045.40842
wsm,2013,1435416.57564
wsm,2014,1855628.02965
wsm,2015,2353131.45184
wsm,2016,2090560.6557
wsm,2017,1461349.70892
wsm,2018,586469.87349
wsm,2019,1158302.68768
wsm,2020,293841.67232
yem,2005,9200000
yem,2006,9200000
yem,2007,-13920000
yem,2008,-4800000
yem,2009,-4800000
yem,2010,4800000
yem,2011,4800000
yem,2012,4800000
yem,2013,4800000
yem,2014,4800000
yem,2015,4800000
yem,2016,204945510
zaf,1960,5599997.76224
zaf,1961,5599997.76224
zaf,1962,8399996.64336
zaf,1963,15399993.84616
zaf,1964,15399993.84616
zaf,1965,26599989.37064
zaf,1966,26599989.37064
zaf,1967,32199987.13289
zaf,1968,37799984.89513
zaf,1969,39199984.33569
zaf,1970,46199981.53849
zaf,1971,47527375.67632
zaf,1972,63773980.21371
zaf,1973,78078851.9005
zaf,1974,72148373.09022
zaf,1975,107043108.03802
zaf,1976,110399999.904
zaf,1977,136849999.881
zaf,1978,171349999.851
zaf,1979,164006636.56518
zaf,1980,204629390.177
zaf,1981,218680439.87526
zaf,1982,194254165.99949
zaf,1983,204832559.09887
zaf,1984,165864362.56369
zaf,1985,120290310.6723
zaf,1986,127663446.33693
zaf,1987,175919698.09621
zaf,1988,166062727.54254
zaf,1989,143844302.18364
zaf,1990,131507350.72063
zaf,1991,140681952.74886
zaf,1992,139317392.84607
zaf,1993,124008809.00606
zaf,1994,113789335.29733
zaf,1995,293134700.5033
zaf,1996,309240134.75679
zaf,1997,258245886.75545
zaf,1998,227549342.28255
zaf,1999,212784401.74891
zaf,2000,245895910.24954
zaf,2001,329528506.26758
zaf,2002,446513324.00573
zaf,2003,616743679.49287
zaf,2004,891018800.33458
zaf,2005,1070615302.41429
zaf,2006,1281749086.86349
zaf,2007,1596250884.98113
zaf,2008,1675904016.53214
zaf,2009,1658023464.63747
zaf,2010,1941103068.73478
zaf,2011,2118146097.4808
zaf,2012,2017325060.0676
zaf,2013,1936693352.82322
zaf,2014,1732081250.04942
zaf,2015,1641134757.33458
zaf,2016,1831242820.87593
zaf,2017,1883350101.04303
zaf,2018,1540106740.27822
zaf,2019,1356151183.4202
zaf,2020,1197536398.40298
zmb,1978,0
zmb,1979,0
zmb,1980,0
zmb,1981,0
zmb,1982,0
zmb,1983,0
zmb,1984,0
zmb,1985,0
zmb,1986,0
zmb,1987,0
zmb,1988,0
zmb,1989,0
zmb,1990,0
zmb,1991,0
zmb,1997,-100000
zmb,1998,200000
zmb,1999,200000
zmb,2000,400000
zmb,2001,400000
zmb,2002,400000
zmb,2003,400000
zmb,2005,400000
zmb,2006,400000
zmb,2007,1172724
zmb,2008,1289996.4
zmb,2009,444400
zmb,2010,548844
zmb,2011,3733435
zmb,2012,3770201
zmb,2013,1770000
zmb,2014,1885050
zmb,2015,2007578.25
zmb,2016,2138070.83625
zmb,2017,2287735.79479
zmb,2018,35002237.69546
zmb,2019,16903078.70118
zmb,2020,14573362.61734
zwe,1977,8902118.20523
zwe,1978,7261152.31414
zwe,1979,10286597.47248
zwe,1980,13637268.57211
zwe,1981,13751426.9455
zwe,1982,17038061.09739
zwe,1983,13933188.01698
zwe,1984,7423387.86566
zwe,1985,4826765.53278
zwe,1986,6001100.43779
zwe,1987,6248701.57659
zwe,1988,5919010.85752
zwe,1989,5323553.55451
zwe,1990,8144433.63283
zwe,1991,39956823.32933
zwe,1992,5797814.25988
zwe,1993,5285226.26521
zwe,1994,6029681.36742
zwe,2009,6037763.7292
zwe,2010,3783946.61288
zwe,2011,8847845.09946
zwe,2012,9305786.89265
zwe,2013,17830152.79594
zwe,2014,18668169.97735
zwe,2015,19545573.96629
zwe,2016,10372933.179
zwe,2017,4322232.37
zwe,2018,2511199.08
zwe,2019,2197499.37
zwe,2020,3629088.13
