geo,time,se_prm_gint_ma_zs
slv,1988,143.59737
slv,1989,138.23538
slv,1991,126.39091
slv,1992,138.8376
slv,1993,128.35691
slv,1995,125.40149
slv,1996,151.02721
slv,1998,129.19916
slv,1999,133.70079
slv,2000,138.28769
slv,2001,134.92936
slv,2002,137.67602
slv,2003,137.76187
slv,2004,141.05553
slv,2005,138.53226
slv,2006,128.70848
slv,2007,120.93065
slv,2008,119.85286
slv,2009,117.31736
slv,2010,114.26148
slv,2011,109.18746
slv,2012,106.732
slv,2013,102.64636
slv,2014,100.39311
slv,2015,102.26492
slv,2016,101.63759
slv,2017,99.08839
slv,2018,97.88521
smr,1992,91.40625
smr,1993,89.84375
smr,1994,89.31298
smr,1996,83.57143
smr,1997,93.10345
smr,2000,82.42424
smr,2008,125.53191
smr,2009,114.28571
smr,2010,105.19481
smr,2011,96.22642
smr,2012,116.14907
smr,2018,90.47619
srb,2007,98.32878
srb,2008,101.32037
srb,2009,95.32016
srb,2010,91.07187
srb,2011,103.23699
srb,2012,101.44884
srb,2013,99.34232
srb,2014,99.76823
srb,2015,99.5211
srb,2016,99.51349
srb,2017,99.31146
srb,2018,99.36858
ssd,2011,144.17398
ssd,2015,115.38271
stp,1977,79.17282
stp,1984,110.36145
stp,1988,96.76113
stp,1996,149.1911
stp,1999,100.64134
stp,2001,114.81845
stp,2002,114.74045
stp,2003,107.97101
stp,2004,108.16808
stp,2005,104.44139
stp,2007,100.78318
stp,2008,99.3262
stp,2010,96.81668
stp,2011,95.23979
stp,2012,93.07479
stp,2013,96.01363
stp,2014,96.96459
stp,2015,100.53548
stp,2016,96.68655
stp,2017,90.7899
sur,1976,102.928
sur,1977,110.00336
sur,1978,120.48919
sur,1979,118.1988
sur,1985,129.48624
sur,1987,111.1084
sur,1988,107.30181
sur,1989,109.9391
sur,2005,92.6892
sur,2006,104.67547
sur,2007,98.20183
sur,2008,97.22681
sur,2009,99.59551
sur,2010,95.32314
sur,2011,90.15305
sur,2012,91.39428
sur,2013,91.39367
sur,2014,93.98887
sur,2015,104.92565
sur,2016,98.41919
sur,2017,94.14055
sur,2018,93.09581
svk,1992,103.03175
svk,1993,100.5608
svk,1994,99.28241
svk,1995,98.3246
svk,1996,97.97101
svk,1997,97.5387
svk,1998,103.32541
svk,1999,100.75618
svk,2000,101.40211
svk,2001,98.6574
svk,2002,93.24281
svk,2003,95.34621
svk,2004,96.48504
svk,2005,99.63743
svk,2006,102.09028
svk,2007,103.18712
svk,2008,100.2977
svk,2009,95.60452
svk,2010,96.54402
svk,2011,98.9488
svk,2012,99.19211
svk,2013,96.52586
svk,2014,94.51399
svk,2015,93.4854
svk,2016,97.25172
svk,2017,97.18628
svn,1997,97.16155
svn,1998,96.55672
svn,1999,96.87946
svn,2000,88.66692
svn,2001,107.48611
svn,2002,112.22898
svn,2003,120.79125
svn,2004,142.97405
svn,2005,99.52345
svn,2006,97.0601
svn,2007,102.01467
svn,2008,99.03169
svn,2009,100.36368
svn,2010,97.89381
svn,2011,98.48632
svn,2012,98.42569
svn,2013,98.31619
svn,2014,100.23175
svn,2015,102.01467
svn,2016,100.28917
svn,2017,101.1194
swe,1971,99.21263
swe,1972,105.6518
swe,1973,104.84731
swe,1974,104.78778
swe,1975,102.97185
swe,1976,96.21466
swe,1977,92.32067
swe,1978,93.75346
swe,1979,99.53531
swe,1980,99.35366
swe,1981,99.42494
swe,1982,101.47224
swe,1983,98.47397
swe,1984,96.14214
swe,1987,101.33273
swe,1988,103.69758
swe,1989,100.90246
swe,1990,100.27855
swe,1991,98.65994
swe,1992,100.03758
swe,1993,103.68642
swe,1994,102.71577
swe,1999,106.10728
swe,2000,102.67027
swe,2001,99.26322
swe,2002,95.89544
swe,2003,93.94505
swe,2004,92.34231
swe,2005,95.29904
swe,2006,100.94022
swe,2007,102.8866
swe,2008,106.95875
swe,2009,104.29809
swe,2010,103.3118
swe,2011,101.05806
swe,2012,102.16496
swe,2013,99.52645
swe,2014,100.96424
swe,2015,100.49732
swe,2016,100.94041
swe,2017,102.16173
swz,1970,99.31832
swz,1971,88.69565
swz,1972,96.50254
swz,1973,94.4936
swz,1974,96.70609
swz,1975,99.71807
swz,1976,100.99695
swz,1977,100.31302
swz,1978,96.77179
swz,1979,100.46877
swz,1980,103.19921
swz,1981,104.06144
swz,1982,102.02783
swz,1983,96.73387
swz,1984,93.91742
swz,1985,96.39082
swz,1986,89.61339
swz,1987,92.34831
swz,1988,93.97369
swz,1989,97.10855
swz,1990,100.22245
swz,1991,100.90306
swz,1992,104.2822
swz,1993,102.82707
swz,1994,105.56869
swz,1995,109.52248
swz,1996,109.99234
swz,1997,107.77434
swz,1998,107.83128
swz,1999,105.73163
swz,2000,106.94727
swz,2001,106.2445
swz,2002,104.67852
swz,2003,109.78087
swz,2004,120.60348
swz,2005,117.5751
swz,2006,122.67531
swz,2007,117.30335
swz,2009,110.99051
swz,2010,132.62066
swz,2011,116.89113
swz,2012,109.61284
swz,2013,105.22064
swz,2014,104.92981
swz,2015,100.07912
swz,2016,95.01418
swz,2017,97.9257
sxm,2012,106.80851
sxm,2014,119.24686
syc,1970,111.97982
syc,1971,116.93449
syc,1972,109.37881
syc,1974,105.16206
syc,1975,101.3253
syc,1976,99.88095
syc,1977,99.17647
syc,1978,108.48837
syc,1980,90.76212
syc,1981,108.56481
syc,1982,100.23283
syc,1983,89.56624
syc,1984,90.40284
syc,1985,102.64423
syc,1986,109.47867
syc,1987,100.93349
syc,1988,96.31336
syc,1989,97.60547
syc,1991,104.77299
syc,1992,100.4745
syc,1993,96.27851
syc,1994,100.24242
syc,1995,97.68293
syc,1996,104.14129
syc,1997,101.58924
syc,1998,100.98401
syc,1999,108.06452
syc,2000,108.27068
syc,2001,102.19072
syc,2002,103.45286
syc,2003,105.47196
syc,2004,94.68531
syc,2005,103.94922
syc,2007,102.12766
syc,2008,102.99145
syc,2009,108.65801
syc,2010,107.24852
syc,2011,106.78211
syc,2012,100.13966
syc,2013,97.16981
syc,2014,95.44271
syc,2015,99.74619
syc,2016,94.65174
syc,2017,92.75184
syc,2018,104.02439
syr,1971,107.23449
syr,1972,111.7671
syr,1973,115.41094
syr,1974,103.77624
syr,1975,103.1774
syr,1976,107.54997
syr,1977,103.13779
syr,1978,106.44442
syr,1979,102.84549
syr,1980,104.73369
syr,1981,103.36657
syr,1982,101.4866
syr,1983,100.21342
syr,1984,108.54601
syr,1985,104.69276
syr,1986,106.12809
syr,1988,100.30156
syr,1989,110.48882
syr,1990,106.64533
syr,1991,107.20052
syr,1992,109.81065
syr,1993,107.99785
syr,1994,107.1046
syr,1995,106.19413
syr,1996,107.38239
syr,1997,102.77587
syr,1998,108.0729
syr,1999,110.40818
syr,2000,113.34793
syr,2001,116.10299
syr,2002,119.04931
syr,2003,118.83157
syr,2004,116.65956
syr,2005,116.28239
syr,2006,114.59026
syr,2007,111.57337
syr,2008,110.96667
syr,2009,111.65755
syr,2010,115.27209
syr,2011,120.90339
syr,2012,124.56763
syr,2013,84.6253
tcd,1976,51.92904
tcd,1977,51.85722
tcd,1988,69.52646
tcd,1989,59.96586
tcd,1990,66.70659
tcd,1991,67.48246
tcd,1994,67.99585
tcd,1995,70.14237
tcd,1996,74.72546
tcd,1997,82.53058
tcd,1998,89.73834
tcd,1999,79.42484
tcd,2000,83.64291
tcd,2001,83.4237
tcd,2002,92.14262
tcd,2003,93.6313
tcd,2004,108.49313
tcd,2005,101.98883
tcd,2006,106.21066
tcd,2009,118.55387
tcd,2010,123.0676
tcd,2011,131.57969
tcd,2012,137.08922
tcd,2013,143.14609
tcd,2015,123.66993
tcd,2016,120.94691
tgo,1971,93.51003
tgo,1972,103.43968
tgo,1976,112.7596
tgo,1978,111.63041
tgo,1979,118.79568
tgo,1980,110.80853
tgo,1981,103.21488
tgo,1982,93.31766
tgo,1983,93.32581
tgo,1984,85.04722
tgo,1985,90.64724
tgo,1986,96.39733
tgo,1987,106.15483
tgo,1988,99.55177
tgo,1989,99.68476
tgo,1990,100.71656
tgo,1991,100.7323
tgo,1992,93.1466
tgo,1994,94.38004
tgo,1995,117.64034
tgo,1996,139.07586
tgo,1999,109.28698
tgo,2000,105.11222
tgo,2001,115.7678
tgo,2002,114.16978
tgo,2003,106.31225
tgo,2004,102.29867
tgo,2005,105.75537
tgo,2006,113.24457
tgo,2007,107.92583
tgo,2008,105.99745
tgo,2009,136.66857
tgo,2010,136.96117
tgo,2011,129.31564
tgo,2012,132.84909
tgo,2013,134.06075
tgo,2014,138.83235
tgo,2015,138.47147
tgo,2016,146.68173
tgo,2017,146.97223
tgo,2018,143.5291
tha,1975,102.72301
tha,1976,102.50657
tha,1977,100.51764
tha,1978,99.90603
tha,1981,96.24176
tha,1998,109.48866
tha,1999,103.5008
tha,2000,98.27118
tha,2001,99.6207
tha,2005,96.75403
tha,2015,99.0364
tha,2016,96.14325
tha,2017,95.36261
tha,2018,97.08458
tjk,1999,100.34934
tjk,2000,98.17487
tjk,2001,93.72054
tjk,2002,103.19287
tjk,2003,107.25381
tjk,2009,98.70894
tjk,2010,102.58954
tjk,2011,99.67792
tjk,2012,101.24221
tjk,2013,97.2416
tjk,2014,95.6169
tjk,2015,97.90718
tjk,2016,103.24299
tjk,2017,106.64795
tls,2005,133.71133
tls,2008,151.29804
tls,2009,145.035
tls,2010,144.99101
tls,2011,121.42814
tls,2012,108.58229
tls,2013,108.8596
tls,2014,103.30878
tls,2015,111.83769
tls,2016,103.57143
tls,2018,91.57733
ton,1977,119.88174
ton,1978,111.02544
ton,1979,115.35974
ton,1981,104.56853
ton,1982,110.66667
ton,1984,138.3192
ton,1985,114.64919
ton,1986,104.99621
ton,1990,95.23476
ton,1991,108.9172
ton,1993,108.86364
ton,1998,107.82164
ton,1999,104.4808
ton,2000,106.4539
ton,2001,107.30136
ton,2002,109.83248
ton,2004,120.08996
ton,2005,114.55085
ton,2006,108.25959
ton,2012,106.50407
ton,2013,112.49059
tto,1982,87.0457
tto,1985,88.35951
tto,1991,87.30097
tto,1992,85.15382
tto,1993,85.20932
tto,1996,88.12613
tto,1997,90.35428
tto,1999,98.61886
tto,2000,98.64424
tto,2001,98.12435
tto,2003,94.53082
tto,2004,94.85798
tto,2005,100.18178
tto,2007,103.68517
tto,2008,97.96625
tto,2009,101.86824
tto,2010,102.73855
tun,1973,99.77513
tun,1976,98.68574
tun,1977,96.85316
tun,1978,95.98846
tun,1979,101.56343
tun,1980,103.06719
tun,1981,101.59116
tun,1982,109.83501
tun,1983,108.89845
tun,1984,108.75417
tun,1985,103.91529
tun,1986,105.16173
tun,1988,102.73464
tun,1989,97.41322
tun,1990,103.87522
tun,1991,104.95688
tun,1992,105.92347
tun,1993,104.16273
tun,1994,101.9664
tun,1995,96.79718
tun,1996,92.39504
tun,1997,97.56239
tun,1998,98.02797
tun,1999,102.00965
tun,2000,103.34304
tun,2001,102.96266
tun,2002,100.29894
tun,2003,92.22371
tun,2004,94.22177
tun,2005,98.56078
tun,2006,95.9044
tun,2007,99.38904
tun,2008,101.21715
tun,2009,102.12535
tun,2010,105.34751
tun,2011,105.34022
tun,2012,108.7653
tun,2013,107.8713
tun,2014,111.98504
tun,2015,117.79925
tun,2016,102.38135
tun,2017,108.40752
tun,2018,105.05548
tur,1984,124.42814
tur,1985,93.88168
tur,1986,99.07805
tur,1987,102.13402
tur,1988,109.70119
tur,1989,100.33564
tur,1990,102.3765
tur,1991,100.23348
tur,1992,100.9749
tur,1993,99.45281
tur,1994,96.35863
tur,1995,98.88291
tur,2004,102.93059
tur,2005,103.44971
tur,2006,102.78793
tur,2007,104.33536
tur,2008,102.32759
tur,2009,95.38625
tur,2010,102.98678
tur,2011,100.17599
tur,2012,102.4089
tur,2014,101.01618
tur,2015,93.8806
tur,2016,90.98762
tur,2017,95.72496
tuv,1990,55.21472
tuv,1993,96.68874
tuv,1994,85.51724
tuv,1998,100.86207
tuv,1999,121.10092
tuv,2001,126.66667
tuv,2002,88.78505
tuv,2003,94.54545
tuv,2004,99.12281
tuv,2005,122.41379
tuv,2006,121.18644
tuv,2014,96.18321
tuv,2015,105.30303
tuv,2016,78.0303
tuv,2018,78.67647
tza,1975,107.77638
tza,1976,116.557
tza,1981,83.60372
tza,1982,80.07747
tza,1983,85.03725
tza,1984,80.50389
tza,1986,75.88734
tza,1987,77.73825
tza,1988,77.91973
tza,1989,83.04958
tza,1991,79.39127
tza,1992,81.77113
tza,1993,78.4363
tza,1994,76.52476
tza,1997,77.26344
tza,1998,70.9711
tza,1999,73.47255
tza,2000,89.79218
tza,2001,112.27433
tza,2002,157.40268
tza,2004,115.31574
tza,2005,109.71393
tza,2006,105.97048
tza,2007,108.62292
tza,2009,99.94824
tza,2010,95.54297
tza,2012,83.29239
tza,2013,89.93216
tza,2014,99.37862
tza,2016,123.29684
tza,2017,116.16623
tza,2018,108.46419
uga,1982,90.13783
uga,1986,93.96765
uga,1998,212.50013
uga,2000,180.21084
uga,2001,180.90614
uga,2002,186.17996
uga,2003,182.45167
uga,2004,170.92695
uga,2005,160.99496
uga,2006,149.31503
uga,2007,153.4186
uga,2008,160.83163
uga,2009,158.13213
uga,2010,155.89021
uga,2011,144.35761
uga,2012,143.21292
uga,2013,140.0985
uga,2014,150.90553
uga,2015,140.4087
uga,2016,137.80486
uga,2017,139.24091
ukr,1993,99.90961
ukr,1994,103.26938
ukr,1999,101.45491
ukr,2000,102.90399
ukr,2003,108.00468
ukr,2004,103.19664
ukr,2005,99.97121
ukr,2006,96.21459
ukr,2007,98.34542
ukr,2008,98.30995
ukr,2009,98.96606
ukr,2010,103.72881
ukr,2011,104.00393
ukr,2012,98.34653
ukr,2013,99.15722
ukr,2014,97.95192
ury,1974,72.8307
ury,1976,79.26983
ury,1977,82.94247
ury,1978,79.43848
ury,1979,74.38384
ury,1980,73.46143
ury,1985,95.61911
ury,1986,96.14585
ury,1987,94.46761
ury,1988,98.43393
ury,1989,100.07544
ury,1990,100.19124
ury,1991,98.91892
ury,1992,100.60314
ury,1993,100.63723
ury,1994,98.84511
ury,1995,99.19954
ury,1996,97.98545
ury,1997,57.04452
ury,1998,98.80164
ury,1999,106.75789
ury,2000,100.19561
ury,2001,104.56255
ury,2002,111.61357
ury,2003,110.0744
ury,2004,107.04033
ury,2005,105.07048
ury,2006,105.49141
ury,2007,105.10361
ury,2008,105.64256
ury,2009,106.94575
ury,2010,99.10895
ury,2011,100.91397
ury,2012,96.57442
ury,2013,99.39449
ury,2014,98.216
ury,2015,100.05462
ury,2016,99.6715
usa,2005,109.49924
usa,2010,104.46578
usa,2011,100.52597
usa,2012,104.9813
usa,2013,102.58933
usa,2014,102.2777
usa,2015,101.793
uzb,2001,95.68571
uzb,2002,96.65747
uzb,2003,97.73252
uzb,2004,97.04478
uzb,2005,96.06577
uzb,2006,93.80979
uzb,2007,93.9168
uzb,2008,94.50057
uzb,2009,94.42004
uzb,2010,98.09033
uzb,2011,96.80951
uzb,2012,99.92386
uzb,2013,99.19803
uzb,2014,100.48692
uzb,2015,104.98934
uzb,2016,107.62738
uzb,2017,107.07894
uzb,2018,102.86286
vct,2002,95.02222
vct,2003,101.35993
vct,2004,92.77778
vct,2007,111.98801
vct,2008,103.86625
vct,2010,116.29802
vct,2012,112.30398
vct,2013,116.13286
vct,2014,116.17819
vct,2015,118.77214
vct,2016,109.93865
vct,2017,113.5635
vct,2018,115.21472
ven,1988,115.28693
ven,1989,111.75799
ven,1991,117.22913
ven,1992,115.3723
ven,1993,109.71674
ven,1996,101.12007
ven,1997,104.13963
ven,1999,98.3054
ven,2000,104.07442
ven,2001,109.42259
ven,2002,107.73811
ven,2003,103.16159
ven,2004,101.54681
ven,2005,100.09034
ven,2006,101.87727
ven,2007,106.04639
ven,2008,103.27234
ven,2009,100.69228
ven,2010,100.14179
ven,2011,97.54582
ven,2012,99.45344
ven,2013,99.32109
ven,2014,98.89851
ven,2015,99.03698
ven,2016,97.11394
ven,2017,95.62488
vgb,1985,117.1875
vgb,1994,104.11765
vgb,1999,109.42408
vgb,2000,127.31959
vgb,2001,102.53807
vgb,2002,105.20833
vgb,2003,118.32461
vgb,2004,110.99476
vgb,2005,104.14508
vgb,2006,102.55102
vgb,2007,113.56784
vgb,2009,121.25604
vgb,2011,113.63636
vgb,2012,126.51163
vgb,2013,127.18447
vgb,2014,153.06122
vgb,2015,142.3913
vgb,2016,144.57143
vgb,2017,150.30303
vnm,1999,113.42237
vnm,2000,109.88631
vnm,2001,102.59131
vnm,2002,102.56285
vnm,2003,102.83309
vnm,2004,104.9281
vnm,2013,110.16013
vnm,2014,111.77736
vnm,2015,105.54987
vnm,2016,114.18187
vnm,2018,113.74812
vut,1992,103.60099
vut,1994,114.00323
vut,1998,122.97349
vut,2000,120.68966
vut,2001,126.90485
vut,2004,124.86207
vut,2007,116.86183
vut,2008,116.68901
vut,2009,110.14103
vut,2010,131.20615
vut,2013,107.97977
wsm,1998,101.42527
wsm,1999,101.28739
wsm,2000,103.65945
wsm,2001,108.51866
wsm,2007,107.20612
wsm,2009,109.1535
wsm,2010,123.20487
wsm,2011,105.2379
wsm,2012,102.83605
wsm,2014,106.80591
wsm,2015,104.15068
wsm,2016,103.55634
wsm,2017,115.28479
wsm,2018,114.05204
yem,1999,87.97802
yem,2001,103.22747
yem,2002,110.07377
yem,2003,119.05599
yem,2004,125.70453
yem,2005,129.04452
yem,2008,116.34504
yem,2010,116.14052
yem,2012,116.53332
yem,2013,124.19333
yem,2016,107.38302
zaf,1991,123.16038
zaf,1998,97.83521
zaf,1999,113.41783
zaf,2000,98.51319
zaf,2001,107.49448
zaf,2002,120.65948
zaf,2003,125.56298
zaf,2004,124.65619
zaf,2005,124.45956
zaf,2009,98.73003
zaf,2010,100.149
zaf,2011,105.56117
zaf,2012,101.82281
zaf,2013,100.56938
zaf,2014,97.62175
zaf,2015,99.56079
zaf,2016,92.8316
zaf,2017,107.45422
zmb,1972,103.41299
zmb,1973,99.72862
zmb,1974,100.32519
zmb,1975,97.14823
zmb,1976,95.94319
zmb,1977,95.36252
zmb,1978,92.71002
zmb,1979,90.93903
zmb,1980,91.31243
zmb,1981,91.29027
zmb,1982,91.68493
zmb,1983,93.76589
zmb,1984,96.86081
zmb,1986,96.69859
zmb,1996,87.55821
zmb,1998,84.48597
zmb,1999,82.49378
zmb,2000,88.44386
zmb,2001,86.97343
zmb,2002,86.75596
zmb,2004,108.04685
zmb,2005,120.33017
zmb,2006,113.58651
zmb,2007,117.89433
zmb,2008,116.93117
zmb,2009,109.23843
zmb,2010,103.63218
zmb,2011,109.51588
zmb,2012,111.51058
zmb,2013,105.45668
zmb,2014,103.73028
zmb,2015,99.5699
zmb,2016,97.23406
zmb,2017,104.87554
zwe,1984,125.82961
zwe,1992,123.57871
zwe,1999,121.15301
zwe,2000,128.62002
zwe,2001,138.74794
zwe,2002,129.87452
zwe,2003,129.87124
zwe,2012,118.30477
zwe,2013,109.17526
