geo,time,bm_gsr_tran_zs
gtm,2003,49.76712
gtm,2004,50.88894
gtm,2005,54.71854
gtm,2006,51.76001
gtm,2007,53.00803
gtm,2008,44.78828
gtm,2009,42.00218
gtm,2010,44.65462
gtm,2011,43.52134
gtm,2012,41.49044
gtm,2013,41.2911
gtm,2014,40.86672
gtm,2015,41.47913
gtm,2016,42.66003
gtm,2017,42.15311
gtm,2018,41.7461
gtm,2019,43.28666
gtm,2020,46.87479
guy,1977,57.00452
guy,1978,53.65535
guy,1979,51.86813
guy,1980,45.41469
guy,1981,47.64473
guy,1982,42.34298
guy,1983,42.83288
guy,1984,40.65876
guy,1985,35.0667
guy,1992,48.39794
guy,1993,45.04389
guy,1994,39.22422
guy,1995,39.99884
guy,1996,33.35501
guy,1997,35.09091
guy,1998,31.22484
guy,1999,21.67322
guy,2000,22.41201
guy,2001,25.98753
guy,2002,28.24311
guy,2003,29.45962
guy,2004,28.70349
guy,2005,35.63724
guy,2006,32.84206
guy,2007,31.37092
guy,2008,36.53431
guy,2009,30.30528
guy,2010,30.64014
guy,2011,38.78726
guy,2012,36.03933
guy,2013,31.7027
guy,2014,35.72323
guy,2015,32.78591
guy,2016,21.06429
guy,2017,27.49864
guy,2018,28.48574
guy,2019,30.40734
guy,2020,15.73819
hkg,1998,13.54173
hkg,1999,12.6475
hkg,2000,14.68565
hkg,2001,15.2828
hkg,2002,14.94116
hkg,2003,16.50593
hkg,2004,18.59025
hkg,2005,19.82284
hkg,2006,19.32496
hkg,2007,21.28295
hkg,2008,22.80379
hkg,2009,21.33101
hkg,2010,22.29842
hkg,2011,24.11879
hkg,2012,23.99188
hkg,2013,24.10266
hkg,2014,24.86766
hkg,2015,23.37091
hkg,2016,22.72744
hkg,2017,22.49032
hkg,2018,22.69798
hkg,2019,22.65582
hkg,2020,27.04716
hnd,1974,46.33968
hnd,1975,43.45763
hnd,1976,46.80463
hnd,1977,48.67173
hnd,1978,48.57839
hnd,1979,49.96626
hnd,1980,53.26243
hnd,1981,51.57348
hnd,1982,45.58059
hnd,1983,46.44774
hnd,1984,45.18155
hnd,1985,47.20942
hnd,1986,45.69486
hnd,1987,44.37583
hnd,1988,44.41379
hnd,1989,43.90456
hnd,1990,43.99454
hnd,1991,43.71416
hnd,1992,43.33882
hnd,1993,52.93519
hnd,1994,57.00965
hnd,1995,58.94516
hnd,1996,59.54476
hnd,1997,59.42668
hnd,1998,58.54969
hnd,1999,56.46895
hnd,2000,59.73849
hnd,2001,59.69186
hnd,2002,59.8346
hnd,2003,51.14889
hnd,2004,53.17717
hnd,2005,55.15357
hnd,2006,52.15888
hnd,2007,59.84678
hnd,2008,57.32476
hnd,2009,49.52029
hnd,2010,51.46951
hnd,2011,56.00573
hnd,2012,55.64881
hnd,2013,54.38744
hnd,2014,57.16488
hnd,2015,55.87781
hnd,2016,53.54045
hnd,2017,48.5095
hnd,2018,52.35259
hnd,2019,49.05961
hnd,2020,51.19432
hrv,1993,28.89961
hrv,1994,28.41735
hrv,1995,27.7626
hrv,1996,23.08029
hrv,1997,19.95178
hrv,1998,17.56583
hrv,1999,17.4321
hrv,2000,17.52065
hrv,2001,18.51707
hrv,2002,15.13799
hrv,2003,13.87601
hrv,2004,14.25186
hrv,2005,15.12693
hrv,2006,16.08184
hrv,2007,16.87156
hrv,2008,22.23998
hrv,2009,20.4165
hrv,2010,21.93735
hrv,2011,22.85249
hrv,2012,22.34253
hrv,2013,22.55058
hrv,2014,19.56359
hrv,2015,17.663
hrv,2016,15.94512
hrv,2017,15.80711
hrv,2018,14.47929
hrv,2019,13.96065
hrv,2020,15.6175
hti,1971,46.09016
hti,1972,56.20504
hti,1973,54.65116
hti,1974,57.14286
hti,1975,62.91533
hti,1976,66.69193
hti,1977,60.6147
hti,1978,46.48691
hti,1979,42.89952
hti,1980,49.25908
hti,1981,54.94056
hti,1982,45.11056
hti,1983,50.05837
hti,1984,49.82549
hti,1985,51.63386
hti,1986,40.9422
hti,1987,44.83519
hti,1988,44.39935
hti,1989,44.5986
hti,1990,47.22222
hti,1991,46.09844
hti,1992,69.31818
hti,1993,65.56291
hti,1994,73.55243
hti,1995,64.32111
hti,1996,66.81611
hti,1997,84.34389
hti,1998,91.30276
hti,1999,90.19524
hti,2000,86.87943
hti,2001,87.90555
hti,2002,91.30257
hti,2003,80.91108
hti,2004,63.97099
hti,2005,39.92505
hti,2006,50.49211
hti,2007,59.22822
hti,2008,64.06647
hti,2009,66.96518
hti,2010,46.58043
hti,2011,57.68819
hti,2012,57.40761
hti,2013,55.12539
hti,2014,62.56633
hti,2015,66.36768
hti,2016,46.24862
hti,2017,45.83976
hti,2018,53.66061
hti,2019,60.93675
hti,2020,64.30741
hti,2021,56.74314
hun,1982,60.28603
hun,1983,54.93066
hun,1984,49.23869
hun,1985,41.2024
hun,1986,49.22761
hun,1987,50.41874
hun,1988,32.34686
hun,1989,24.80737
hun,1990,8.31672
hun,1991,6.45145
hun,1992,4.58843
hun,1993,6.15748
hun,1994,7.08846
hun,1995,10.93838
hun,1996,9.63913
hun,1997,12.28428
hun,1998,12.78136
hun,1999,12.69337
hun,2000,14.47439
hun,2001,13.11313
hun,2002,14.98336
hun,2003,14.82121
hun,2004,14.98856
hun,2005,19.26025
hun,2006,20.40074
hun,2007,19.21084
hun,2008,19.56993
hun,2009,16.90191
hun,2010,20.37357
hun,2011,21.17416
hun,2012,23.19098
hun,2013,22.41879
hun,2014,23.34146
hun,2015,23.24072
hun,2016,22.79937
hun,2017,23.33389
hun,2018,25.10497
hun,2019,24.64088
hun,2020,24.3567
idn,1981,40.09004
idn,1982,44.64829
idn,1983,49.30179
idn,1984,43.52913
idn,1985,30.70691
idn,1986,33.85808
idn,1987,33.21171
idn,1988,36.16587
idn,1989,38.25703
idn,1990,46.14762
idn,1991,48.55119
idn,1992,44.1284
idn,1993,37.24254
idn,1994,34.53749
idn,1995,36.13737
idn,1996,34.81075
idn,1997,32.68501
idn,1998,31.06367
idn,1999,26.68816
idn,2000,25.90094
idn,2001,24.65326
idn,2002,30.21387
idn,2003,27.72104
idn,2004,26.24396
idn,2005,33.56673
idn,2006,37.94285
idn,2007,38.65532
idn,2008,48.80426
idn,2009,28.17156
idn,2010,32.77558
idn,2011,38.33624
idn,2012,36.52572
idn,2013,35.81034
idn,2014,35.70151
idn,2015,31.05624
idn,2016,29.98028
idn,2017,31.60155
idn,2018,32.97773
idn,2019,29.63254
idn,2020,29.53891
idn,2021,33.33628
ind,1975,69.27406
ind,1976,61.98919
ind,1977,61.83236
ind,1978,64.00041
ind,1979,60.56172
ind,1980,59.97623
ind,1981,59.79932
ind,1982,60.51143
ind,1983,56.35819
ind,1984,57.88815
ind,1985,57.0119
ind,1986,54.76991
ind,1987,54.85149
ind,1988,56.91999
ind,1989,56.17427
ind,1990,56.13158
ind,1991,54.536
ind,1992,59.46828
ind,1993,61.20793
ind,1994,55.65909
ind,1995,55.54327
ind,1996,57.71244
ind,1997,54.75617
ind,1998,48.78423
ind,1999,40.41003
ind,2000,45.63041
ind,2001,42.93952
ind,2002,42.89278
ind,2003,38.65838
ind,2004,38.15508
ind,2005,44.28276
ind,2006,42.99668
ind,2007,44.55616
ind,2008,25.60871
ind,2009,20.91351
ind,2010,18.11056
ind,2011,19.77405
ind,2012,19.65183
ind,2013,17.79801
ind,2014,20.19312
ind,2015,18.66526
ind,2016,14.70366
ind,2017,14.95805
ind,2018,16.13372
ind,2019,18.35471
ind,2020,17.13532
irl,2005,3.4528
irl,2006,3.17223
irl,2007,2.98788
irl,2008,2.53396
irl,2009,2.15423
irl,2010,2.01579
irl,2011,1.97699
irl,2012,1.76846
irl,2013,1.79949
irl,2014,2.0598
irl,2015,1.7219
irl,2016,1.35342
irl,2017,1.26734
irl,2018,1.49906
irl,2019,1.10615
irl,2020,1.28419
irn,1976,38.33362
irn,1977,29.28911
irn,1978,21.8372
irn,1979,25.9051
irn,1980,43.59563
irn,1981,50.01508
irn,1982,51.61712
irn,1983,54.17739
irn,1984,52.67712
irn,1985,48.0653
irn,1986,48.11569
irn,1987,43.42327
irn,1988,43.09979
irn,1989,38.66799
irn,1990,44.19485
irn,1991,42.78215
irn,1992,38.85527
irn,1993,32.64286
irn,1994,30.68816
irn,1995,40.27362
irn,1996,46.51314
irn,1997,39.5135
irn,1998,52.75362
irn,1999,43.18274
irn,2000,49.73868
irq,2005,46.12684
irq,2006,47.02004
irq,2007,46.86575
irq,2008,53.02562
irq,2009,53.94892
irq,2010,49.87175
irq,2011,48.16613
irq,2012,50.02633
irq,2013,41.14694
irq,2014,36.33846
irq,2015,30.93951
irq,2016,26.64014
irq,2017,27.32777
irq,2018,30.0695
irq,2019,29.45388
irq,2020,40.34938
isl,1976,54.69283
isl,1977,57.27637
isl,1978,61.16606
isl,1979,65.24655
isl,1980,63.43227
isl,1981,59.46809
isl,1982,59.3517
isl,1983,54.47097
isl,1984,50.11258
isl,1985,57.61918
isl,1986,44.45931
isl,1987,36.16395
isl,1988,38.03211
isl,1989,36.35812
isl,1990,30.20344
isl,1991,29.9369
isl,1992,27.82923
isl,1993,26.83899
isl,1994,28.99382
isl,2009,25.50486
isl,2010,24.69532
isl,2011,25.00713
isl,2012,24.37865
isl,2013,25.82948
isl,2014,24.10045
isl,2015,23.56335
isl,2016,22.1245
isl,2017,22.02622
isl,2018,21.19527
isl,2019,19.13388
isl,2020,19.60851
isr,1960,55
isr,1961,49.66887
isr,1965,37.15278
isr,1966,36.72131
isr,1967,30.58824
isr,1968,28.36257
isr,1969,28.13239
isr,1970,31.12583
isr,1971,37.81646
isr,1972,38.80126
isr,1973,37.5
isr,1974,39.92674
isr,1975,42.7379
isr,1976,42.63736
isr,1977,42.78283
isr,1978,46.46137
isr,1979,45.05391
isr,1980,44.06926
isr,1981,42.14479
isr,1982,43.82878
isr,1983,38.77653
isr,1984,40.17386
isr,1985,43.62729
isr,1986,42.19474
isr,1987,42.01599
isr,1988,41.79537
isr,1989,39.66558
isr,1990,38.8592
isr,1991,41.49592
isr,1992,44.08333
isr,1993,42.48132
isr,1994,40.97132
isr,1995,43.89628
isr,1996,41.05846
isr,1997,40.32665
isr,1998,39.42839
isr,1999,36.81804
isr,2000,35.00926
isr,2001,31.38783
isr,2002,31.91077
isr,2003,33.30209
isr,2004,32.54233
isr,2005,32.85834
isr,2006,31.1164
isr,2007,31.62614
isr,2008,32.33418
isr,2009,30.29817
isr,2010,30.95669
isr,2011,31.65362
isr,2012,28.70127
isr,2013,28.23158
isr,2014,27.22675
isr,2015,26.00996
isr,2016,25.59196
isr,2017,24.53687
isr,2018,24.63946
isr,2019,24.1457
isr,2020,22.99848
isr,2021,26.71973
ita,1970,47.22727
ita,1971,46.09564
ita,1972,45.00068
ita,1973,45.0203
ita,1974,50.53721
ita,1975,48.27622
ita,1976,53.59299
ita,1977,48.13879
ita,1978,47.50097
ita,1979,50.57052
ita,1980,49.24796
ita,1981,47.44917
ita,1982,43.50039
ita,1983,44.02721
ita,1984,43.59276
ita,1985,42.28948
ita,1986,39.83726
ita,1987,38.7299
ita,1988,39.4917
ita,1989,39.89391
ita,1990,25.92293
ita,1991,28.46247
ita,1992,22.76502
ita,1993,23.37184
ita,1994,26.21258
ita,1995,27.74966
ita,1996,27.49163
ita,1997,26.55939
ita,1998,24.03916
ita,1999,22.53473
ita,2000,22.59155
ita,2001,19.25466
ita,2002,20.06131
ita,2003,20.93796
ita,2004,24.30178
ita,2005,22.70021
ita,2006,21.55845
ita,2007,21.89603
ita,2008,22.6661
ita,2009,20.83472
ita,2010,23.03753
ita,2011,22.9693
ita,2012,22.67191
ita,2013,23.43121
ita,2014,22.77399
ita,2015,22.76807
ita,2016,22.04741
ita,2017,21.38042
ita,2018,21.29233
ita,2019,21.2254
ita,2020,19.88693
jam,1976,48.58774
jam,1977,54.4358
jam,1978,57.95796
jam,1979,56.75994
jam,1980,55.42038
jam,1981,56.91476
jam,1982,53.46512
jam,1983,52.36796
jam,1984,48.34928
jam,1985,46.61364
jam,1986,47.03452
jam,1987,45.53846
jam,1988,43.12896
jam,1989,47.12819
jam,1990,45.77
jam,1991,43.35372
jam,1992,43.44905
jam,1993,44.55373
jam,1994,43.12781
jam,1995,45.01721
jam,1996,42.94292
jam,1997,42.82699
jam,1998,42.85714
jam,1999,40.35525
jam,2000,41.13884
jam,2001,40.0753
jam,2002,38.4548
jam,2003,38.95735
jam,2004,37.29681
jam,2005,41.68023
jam,2006,43.80906
jam,2007,43.28259
jam,2008,47.04529
jam,2009,41.76057
jam,2010,39.75088
jam,2011,43.97375
jam,2012,44.10494
jam,2013,44.49491
jam,2014,40.73059
jam,2015,35.11123
jam,2016,32.854
jam,2017,35.49123
jam,2018,37.79465
jam,2019,35.56788
jam,2020,42.18935
jor,1972,37.96296
jor,1973,36.90773
jor,1974,38.1982
jor,1975,37.52665
jor,1976,35.61431
jor,1977,41.95626
jor,1978,32.82496
jor,1979,27.89593
jor,1980,32.8169
jor,1981,34.18857
jor,1982,40.83221
jor,1983,42.13269
jor,1984,41.28829
jor,1985,43.49969
jor,1986,36.22738
jor,1987,38.36303
jor,1988,44.2426
jor,1989,40.43663
jor,1990,45.86721
jor,1991,35.82227
jor,1992,45.20411
jor,1993,45.80914
jor,1994,43.61388
jor,1995,44.8361
jor,1996,44.95939
jor,1997,44.55455
jor,1998,33.61271
jor,1999,33.76526
jor,2000,40.28176
jor,2001,42.8244
jor,2002,40.96629
jor,2003,43.71781
jor,2004,51.57092
jor,2005,52.77701
jor,2006,51.70449
jor,2007,51.5719
jor,2008,54.28276
jor,2009,50.9869
jor,2010,48.0988
jor,2011,55.86606
jor,2012,57.1982
jor,2013,57.72708
jor,2014,57.76852
jor,2015,55.04506
jor,2016,54.21455
jor,2017,53.30709
jor,2018,53.98494
jor,2019,52.69724
jor,2020,61.76692
jpn,1996,24.08332
jpn,1997,23.53849
jpn,1998,23.5117
jpn,1999,24.48688
jpn,2000,28.09955
jpn,2001,28.14172
jpn,2002,26.90927
jpn,2003,27.87191
jpn,2004,28.50139
jpn,2005,29.04506
jpn,2006,30.29216
jpn,2007,30.90352
jpn,2008,30.14597
jpn,2009,26.03919
jpn,2010,28.21825
jpn,2011,28.15914
jpn,2012,29.9714
jpn,2013,27.50441
jpn,2014,23.8261
jpn,2015,22.97615
jpn,2016,20.45567
jpn,2017,20.75017
jpn,2018,19.03083
jpn,2019,15.59829
jpn,2020,14.22509
kaz,1995,38.3604
kaz,1996,38.47894
kaz,1997,34.85414
kaz,1998,36.23603
kaz,1999,36.1891
kaz,2000,17.38108
kaz,2001,15.68069
kaz,2002,13.30807
kaz,2003,15.19635
kaz,2004,17.1192
kaz,2005,15.57112
kaz,2006,17.25497
kaz,2007,17.91397
kaz,2008,21.15679
kaz,2009,18.5369
kaz,2010,16.6033
kaz,2011,19.13145
kaz,2012,19.05749
kaz,2013,19.99693
kaz,2014,17.54237
kaz,2015,16.89206
kaz,2016,15.94092
kaz,2017,17.21149
kaz,2018,17.55397
kaz,2019,21.82823
kaz,2020,26.75544
ken,1975,63.83877
ken,1976,57.82961
ken,1977,58.57681
ken,1978,59.10299
ken,1979,63.51332
ken,1980,66.22246
ken,1981,61.32059
ken,1982,63.24983
ken,1983,62.71667
ken,1984,62.28929
ken,1985,62.88084
ken,1986,62.27698
ken,1987,55.41963
ken,1988,59.12184
ken,1989,59.97905
ken,1990,56.53527
ken,1991,57.35195
ken,1992,55.23774
ken,1993,46.19175
ken,1994,37.47061
ken,1995,37.68394
ken,1996,35.42328
ken,1997,36.3212
ken,1998,37.02176
ken,1999,46.3366
ken,2000,46.19175
ken,2001,37.47061
ken,2002,37.68394
ken,2003,35.42328
ken,2004,36.30863
ken,2005,37.03846
ken,2006,47.31125
ken,2007,46.00158
ken,2008,44.71727
ken,2009,45.78667
ken,2010,44.74818
ken,2011,49.59596
ken,2012,53.77421
ken,2013,50.26304
ken,2014,45.27322
ken,2015,43.09339
ken,2016,35.57853
ken,2017,33.36193
ken,2018,35.96552
ken,2019,37.58153
ken,2020,34.80361
kgz,1993,74.08057
kgz,1994,37.28783
kgz,1995,26.84598
kgz,1996,41.50302
kgz,1997,53.29969
kgz,1998,53.29986
kgz,1999,50.3802
kgz,2000,33.9606
kgz,2001,34.22603
kgz,2002,38.36602
kgz,2003,40.50711
kgz,2004,40.0564
kgz,2005,43.40552
kgz,2006,38.83269
kgz,2007,55.85039
kgz,2008,53.12073
kgz,2009,55.31558
kgz,2010,52.17015
kgz,2011,52.03829
kgz,2012,48.61315
kgz,2013,48.9334
kgz,2014,48.88527
kgz,2015,42.29899
kgz,2016,38.92876
kgz,2017,47.41198
kgz,2018,51.33398
kgz,2019,44.48566
kgz,2020,58.38682
khm,1992,24.5283
khm,1993,43.5634
khm,1994,51.36103
khm,1995,44.65141
khm,1996,46.36872
khm,1997,49.04255
khm,1998,53.15929
khm,1999,53.78423
khm,2000,59.66354
khm,2001,55.52553
khm,2002,58.98144
khm,2003,56.42014
khm,2004,58.53722
khm,2005,56.21906
khm,2006,55.07391
khm,2007,51.00555
khm,2008,53.69542
khm,2009,57.75773
khm,2010,59.3404
khm,2011,53.77073
khm,2012,52.87078
khm,2013,54.86089
khm,2014,53.06371
khm,2015,53.82208
khm,2016,53.40929
khm,2017,52.4949
khm,2018,48.61889
khm,2019,51.42585
khm,2020,63.48995
kir,1979,89.44413
kir,1980,90.60931
kir,1981,87.70274
kir,1982,87.01736
kir,1983,85.81482
kir,1984,87.86602
kir,1985,66.43151
kir,1986,60.70173
kir,1987,60.11136
kir,1988,58.6547
kir,1989,58.52457
kir,1990,62.62777
kir,1991,54.37429
kir,1992,62.35635
kir,1993,56.95405
kir,1994,58.41476
kir,2006,46.0055
kir,2007,48.68136
kir,2008,51.65192
kir,2009,44.85412
kir,2010,47.4497
kir,2011,46.64459
kir,2012,48.9964
kir,2013,45.09182
kir,2014,48.88175
kir,2015,50.76741
kir,2016,41.84441
kir,2017,39.98199
kir,2018,40.86058
kir,2019,41.92372
kir,2020,52.41922
kna,1980,62.24619
kna,1981,53.71267
kna,1982,28.03927
kna,1983,38.43943
kna,1984,45.83603
kna,1985,40.28356
kna,1986,55.38063
kna,1987,52.81288
kna,1988,53.93426
kna,1989,52.46546
kna,1990,48.48356
kna,1991,50.31286
kna,1992,39.47392
kna,1993,36.52829
kna,1994,37.39784
kna,1995,37.7724
kna,1996,37.74223
kna,1997,39.27293
kna,1998,42.80767
kna,1999,41.13014
kna,2000,41.5912
kna,2001,40.92198
kna,2002,40.53787
kna,2003,41.00952
kna,2004,40.8247
kna,2005,40.20795
kna,2006,43.2779
kna,2007,41.95877
kna,2008,49.07257
kna,2009,45.68733
kna,2010,40.67831
kna,2011,39.1136
kna,2012,36.74915
kna,2013,37.56061
kna,2014,21.58317
kna,2015,23.3091
kna,2016,23.58616
kna,2017,24.23323
kna,2018,24.58303
kna,2019,21.98487
kna,2020,27.46383
kor,1976,51.55332
kor,1977,42.22222
kor,1978,36.30673
kor,1979,46.04625
kor,1980,54.06829
kor,1981,45.11922
kor,1982,41.5213
kor,1983,41.0823
kor,1984,38.50898
kor,1985,43.47658
kor,1986,46.21284
kor,1987,47.80268
kor,1988,43.19951
kor,1989,38.58619
kor,1990,39.31611
kor,1991,40.58884
kor,1992,41.23182
kor,1993,42.14957
kor,1994,39.09773
kor,1995,38.27369
kor,1996,35.44051
kor,1997,36.19185
kor,1998,39.10621
kor,1999,38.03013
kor,2000,34.23378
kor,2001,34.88435
kor,2002,32.17854
kor,2003,34.88337
kor,2004,36.02344
kor,2005,34.85591
kor,2006,33.84034
kor,2007,34.86848
kor,2008,38.19668
kor,2009,29.17048
kor,2010,31.29388
kor,2011,29.86507
kor,2012,28.9424
kor,2013,27.58356
kor,2014,27.73065
kor,2015,26.30382
kor,2016,25.64079
kor,2017,23.88801
kor,2018,22.91395
kor,2019,22.03755
kor,2020,21.90037
kor,2021,24.20542
kos,2004,24.47625
kos,2005,27.59383
kos,2006,23.83314
kos,2007,24.15145
kos,2008,32.69625
kos,2009,23.47738
kos,2010,18.92947
kos,2011,19.25908
kos,2012,20.28584
kos,2013,24.74708
kos,2014,21.19652
kos,2015,29.66581
kos,2016,25.31612
kos,2017,22.24238
kos,2018,18.10539
kos,2019,19.63846
kos,2020,21.72208
kwt,1975,52.27273
kwt,1976,53.33333
kwt,1977,55.83127
kwt,1978,43.92157
kwt,1979,40.73482
kwt,1980,38.84198
kwt,1981,38.39506
kwt,1982,38.70647
kwt,1983,36.11374
kwt,1984,31.99635
kwt,1985,29.69894
kwt,1986,28.25312
kwt,1987,25.96831
kwt,1988,28.3035
kwt,1989,28.5124
kwt,1990,26.62539
kwt,1991,18.86662
kwt,1992,29.94056
kwt,1993,31.89781
kwt,1994,31.36228
kwt,1995,28.14102
kwt,1996,32.11299
kwt,1997,30.65553
kwt,1998,29.35747
kwt,1999,28.98431
kwt,2000,31.21563
kwt,2001,29.39959
kwt,2002,29.92561
kwt,2003,30.62291
kwt,2004,29.43227
kwt,2005,30.35721
kwt,2006,27.79721
kwt,2007,26.64733
kwt,2008,35.25487
kwt,2009,32.99202
kwt,2010,25.46722
kwt,2011,32.02212
kwt,2012,30.52169
kwt,2013,24.63912
kwt,2014,23.32851
kwt,2015,21.63528
kwt,2016,19.52542
kwt,2017,19.24581
kwt,2018,12.22707
kwt,2019,13.53949
kwt,2020,17.26556
lao,1984,62.26087
lao,1985,39.16084
lao,1986,47.63314
lao,1987,49.34383
lao,1988,50.93633
lao,1989,74.03101
lao,1990,69.69697
lao,1991,46.63866
lao,1992,44.03927
lao,1993,44.40053
lao,1994,28.40237
lao,1995,42.59868
lao,1996,38.57143
lao,1997,21.85557
lao,1998,21.58394
lao,1999,5.59846
lao,2000,11.38211
lao,2001,23.70393
lao,2002,23.78169
lao,2003,20.89239
lao,2004,20.98282
lao,2005,20.43216
lao,2006,22.13461
lao,2007,18.4466
lao,2008,17.50501
lao,2009,13.81981
lao,2010,8.38931
lao,2011,6.88587
lao,2012,7.29615
lao,2013,3.40223
lao,2014,3.0354
lao,2015,3.23144
lao,2016,6.73996
lao,2017,7.72117
lao,2018,11.18419
lao,2019,11.66119
lao,2020,26.2129
lbn,2002,14.04229
lbn,2003,13.90508
lbn,2004,14.93821
lbn,2005,16.88438
lbn,2006,17.18526
lbn,2007,17.22286
lbn,2008,14.43939
lbn,2009,15.38405
lbn,2010,14.08438
lbn,2011,20.1854
lbn,2012,19.88059
lbn,2013,18.08672
lbn,2014,17.06304
lbn,2015,17.84352
lbn,2016,15.92359
lbn,2017,14.83436
lbn,2018,13.67168
lbn,2019,14.22467
lbn,2020,19.36028
lbr,1979,90
lbr,1980,90
lbr,1981,90
lbr,1982,50.28261
lbr,1983,52.95308
lbr,1984,52.59459
lbr,1985,50.66085
lbr,1986,48.50932
lbr,1987,60.75472
lbr,2004,9.31491
lbr,2005,9.38879
lbr,2006,8.98563
lbr,2007,10.18942
lbr,2008,16.35103
lbr,2009,7.41258
lbr,2010,11.54763
lbr,2011,15.52482
lbr,2012,17.32366
lbr,2013,13.29316
lbr,2014,21.34241
lbr,2015,36.6453
lbr,2016,36.11121
lbr,2017,36.09353
lbr,2018,43.02935
lbr,2019,29.84436
lby,1977,46.52129
lby,1978,47.03825
lby,1979,50.3459
lby,1980,51.3787
lby,1981,60.41896
lby,1982,58.05249
lby,1983,43.90137
lby,1984,43.42025
lby,1985,37.64751
lby,1986,45.48211
lby,1987,37.93103
lby,1988,23.19863
lby,1989,24.54361
lby,1990,27.98878
lby,1991,19.76744
lby,1992,40.47128
lby,1993,40.89001
lby,1994,58.33
lby,1995,53.59967
lby,1996,71.16183
lby,1997,43.84794
lby,1998,36.27109
lby,1999,40.95072
lby,2000,39.10615
lby,2001,43.81044
lby,2002,33.80829
lby,2003,41.39011
lby,2004,40.0209
lby,2005,43.25245
lby,2006,46.09984
lby,2007,48.13079
lby,2008,34.18351
lby,2009,40.8888
lby,2010,38.18585
lby,2011,22.69743
lby,2012,34.63886
lby,2013,38.58349
lby,2014,40.84039
lby,2015,35.32114
lby,2016,31.73777
lby,2017,21.79493
lby,2018,25.62912
lby,2019,22.10922
lca,1976,60.76331
lca,1977,57.84296
lca,1978,52.83117
lca,1979,61.80663
lca,1980,45.71476
lca,1981,44.66844
lca,1982,34.86119
lca,1983,29.13757
lca,1984,25.35358
lca,1985,26.95699
lca,1986,53.95265
lca,1987,55.63251
lca,1988,53.6699
lca,1989,52.6641
lca,1990,50.68631
lca,1991,50.63221
lca,1992,49.24308
lca,1993,47.87659
lca,1994,39.54415
lca,1995,33.45927
lca,1996,34.21865
lca,1997,36.22334
lca,1998,31.6428
lca,1999,35.13734
lca,2000,39.84241
lca,2001,41.25494
lca,2002,38.72186
lca,2003,43.3923
lca,2004,42.11828
lca,2005,41.57766
lca,2006,43.38418
lca,2007,39.55792
lca,2008,43.52469
lca,2009,39.41855
lca,2010,40.56415
lca,2011,43.5202
lca,2012,40.89523
lca,2013,39.08989
lca,2014,27.63914
lca,2015,25.94985
lca,2016,26.09779
lca,2017,25.38691
lca,2018,24.24753
lca,2019,21.84604
lca,2020,26.26896
lka,1975,68.09235
lka,1976,66.5977
lka,1977,67.90472
lka,1978,60.55658
lka,1979,66.26297
lka,1980,60.4439
lka,1981,55.86006
lka,1982,53.07639
lka,1983,55.74699
lka,1984,54.81561
lka,1985,57.62089
lka,1986,55.77095
lka,1987,56.14744
lka,1988,57.51232
lka,1989,59.95246
lka,1990,62.28098
lka,1991,57.56949
lka,1992,59.21461
lka,1993,56.41877
lka,1994,55.42827
lka,1995,56.60147
lka,1996,57.32404
lka,1997,58.42451
lka,1998,58.37084
lka,1999,57.88732
lka,2000,60.43825
lka,2001,48.28916
lka,2002,55.57874
lka,2003,57.27155
lka,2004,59.47304
lka,2005,60.6817
lka,2006,61.09855
lka,2007,62
lka,2008,65.38074
lka,2009,61.42393
lka,2010,65.13589
lka,2011,69.22551
lka,2012,46.1848
lka,2013,39.42716
lka,2014,39.23791
lka,2015,38.76956
lka,2016,37.99464
lka,2017,38.17532
lka,2018,37.68647
lka,2019,36.96461
lka,2020,47.81043
lso,1975,37.87234
lso,1976,41.31868
lso,1977,38.65741
lso,1978,37.73077
lso,1979,38.88889
lso,1980,31.60714
lso,1981,36.8595
lso,1982,2.63568
lso,1983,2.56377
lso,1984,2.93925
lso,1985,2.98993
lso,1986,3.11649
lso,1987,3.07239
lso,1988,4.16256
lso,1989,4.18345
lso,1990,3.79588
lso,1991,4.09775
lso,1992,3.78567
lso,1993,3.56076
lso,1994,2.80015
lso,1995,3.34243
lso,1996,3.15652
lso,1997,3.91138
lso,1998,4.71318
lso,1999,4.6303
lso,2000,7.06274
lso,2001,7.73588
lso,2002,10.00378
lso,2003,9.38153
lso,2004,10.30206
lso,2005,11.0097
lso,2006,9.81002
lso,2007,11.61427
lso,2008,11.88752
lso,2009,10.76075
lso,2010,14.92947
lso,2011,15.11593
lso,2012,16.35642
lso,2013,16.65699
lso,2014,18.35115
lso,2015,17.79756
lso,2016,13.18208
lso,2017,12.77128
lso,2018,12.4753
lso,2019,12.11153
lso,2020,12.16762
lso,2021,11.4702
ltu,1993,63.54016
ltu,1994,52.31657
ltu,1995,58.65387
ltu,1996,44.17333
ltu,1997,40.19877
ltu,1998,30.70013
ltu,1999,27.11807
ltu,2000,33.7141
ltu,2001,34.93472
ltu,2002,32.7648
ltu,2003,41.23344
ltu,2004,39.69209
ltu,2005,43.23559
ltu,2006,43.28286
ltu,2007,45.70619
ltu,2008,44.5833
ltu,2009,38.22593
ltu,2010,50.61081
ltu,2011,56.99813
ltu,2012,55.06409
ltu,2013,55.58164
ltu,2014,56.15673
ltu,2015,53.88349
ltu,2016,50.21727
