geo,time,sp_dyn_to65_ma_zs
grc,2006,83.37786
grc,2007,83.48095
grc,2008,83.68359
grc,2009,83.88624
grc,2010,84.08889
grc,2011,84.29153
grc,2012,84.49418
grc,2013,84.62869
grc,2014,84.76321
grc,2015,84.89772
grc,2016,85.03224
grc,2017,85.16675
grc,2018,85.42779
grc,2019,85.68883
grc,2020,85.94987
grd,1960,58.24135
grd,1961,58.70933
grd,1962,59.17732
grd,1963,59.53573
grd,1964,59.89415
grd,1965,60.25256
grd,1966,60.61097
grd,1967,60.96939
grd,1968,61.25195
grd,1969,61.53451
grd,1970,61.81707
grd,1971,62.09963
grd,1972,62.38219
grd,1973,62.56504
grd,1974,62.74788
grd,1975,62.93072
grd,1976,63.11356
grd,1977,63.29641
grd,1978,63.17795
grd,1979,63.05949
grd,1980,62.94103
grd,1981,62.82258
grd,1982,62.70412
grd,1983,62.85342
grd,1984,63.00272
grd,1985,63.15202
grd,1986,63.30132
grd,1987,63.45062
grd,1988,64.23366
grd,1989,65.0167
grd,1990,65.79974
grd,1991,66.58278
grd,1992,67.36582
grd,1993,67.99184
grd,1994,68.61787
grd,1995,69.24389
grd,1996,69.86991
grd,1997,70.49593
grd,1998,70.8827
grd,1999,71.26947
grd,2000,71.65624
grd,2001,72.04301
grd,2002,72.42978
grd,2003,72.51317
grd,2004,72.59656
grd,2005,72.67995
grd,2006,72.76334
grd,2007,72.84673
grd,2008,72.7183
grd,2009,72.58986
grd,2010,72.46142
grd,2011,72.33299
grd,2012,72.20455
grd,2013,72.16088
grd,2014,72.11722
grd,2015,72.07355
grd,2016,72.02988
grd,2017,71.98622
grd,2018,72.04881
grd,2019,72.1114
grd,2020,72.17399
gtm,1960,37.72696
gtm,1961,38.32679
gtm,1962,38.92663
gtm,1963,39.68796
gtm,1964,40.4493
gtm,1965,41.21063
gtm,1966,41.97197
gtm,1967,42.73331
gtm,1968,43.49793
gtm,1969,44.26256
gtm,1970,45.02718
gtm,1971,45.79181
gtm,1972,46.55644
gtm,1973,46.94555
gtm,1974,47.33466
gtm,1975,47.72377
gtm,1976,48.11289
gtm,1977,48.502
gtm,1978,48.88205
gtm,1979,49.26211
gtm,1980,49.64216
gtm,1981,50.02222
gtm,1982,50.40227
gtm,1983,50.93618
gtm,1984,51.47009
gtm,1985,52.004
gtm,1986,52.53791
gtm,1987,53.07182
gtm,1988,53.64598
gtm,1989,54.22013
gtm,1990,54.79429
gtm,1991,55.36844
gtm,1992,55.9426
gtm,1993,56.80397
gtm,1994,57.66535
gtm,1995,58.52672
gtm,1996,59.3881
gtm,1997,60.24948
gtm,1998,60.97463
gtm,1999,61.69978
gtm,2000,62.42493
gtm,2001,63.15008
gtm,2002,63.87524
gtm,2003,64.31335
gtm,2004,64.75147
gtm,2005,65.18959
gtm,2006,65.62771
gtm,2007,66.06582
gtm,2008,66.67897
gtm,2009,67.29211
gtm,2010,67.90526
gtm,2011,68.5184
gtm,2012,69.13155
gtm,2013,69.64815
gtm,2014,70.16476
gtm,2015,70.68136
gtm,2016,71.19797
gtm,2017,71.71457
gtm,2018,72.04925
gtm,2019,72.38392
gtm,2020,72.7186
gum,1960,55.23464
gum,1961,56.03829
gum,1962,56.84194
gum,1963,57.58289
gum,1964,58.32384
gum,1965,59.06479
gum,1966,59.80575
gum,1967,60.5467
gum,1968,61.21538
gum,1969,61.88406
gum,1970,62.55273
gum,1971,63.22141
gum,1972,63.89009
gum,1973,64.49917
gum,1974,65.10825
gum,1975,65.71734
gum,1976,66.32642
gum,1977,66.9355
gum,1978,67.47439
gum,1979,68.01328
gum,1980,68.55218
gum,1981,69.09107
gum,1982,69.62996
gum,1983,70.13108
gum,1984,70.63219
gum,1985,71.13331
gum,1986,71.63442
gum,1987,72.13553
gum,1988,72.58779
gum,1989,73.04005
gum,1990,73.4923
gum,1991,73.94456
gum,1992,74.39682
gum,1993,74.96659
gum,1994,75.53636
gum,1995,76.10613
gum,1996,76.6759
gum,1997,77.24568
gum,1998,77.87794
gum,1999,78.5102
gum,2000,79.14247
gum,2001,79.77473
gum,2002,80.40699
gum,2003,80.79889
gum,2004,81.19078
gum,2005,81.58267
gum,2006,81.97456
gum,2007,82.36645
gum,2008,82.6359
gum,2009,82.90534
gum,2010,83.17478
gum,2011,83.44422
gum,2012,83.71367
gum,2013,84.03066
gum,2014,84.34764
gum,2015,84.66463
gum,2016,84.98162
gum,2017,85.29861
gum,2018,85.63419
gum,2019,85.96977
gum,2020,86.30535
guy,1960,52.09127
guy,1961,52.35292
guy,1962,52.61456
guy,1963,52.86618
guy,1964,53.11779
guy,1965,53.36941
guy,1966,53.62102
guy,1967,53.87264
guy,1968,53.95432
guy,1969,54.036
guy,1970,54.11769
guy,1971,54.19937
guy,1972,54.28105
guy,1973,54.30358
guy,1974,54.3261
guy,1975,54.34862
guy,1976,54.37115
guy,1977,54.39367
guy,1978,54.41624
guy,1979,54.43881
guy,1980,54.46137
guy,1981,54.48394
guy,1982,54.50651
guy,1983,54.41713
guy,1984,54.32775
guy,1985,54.23837
guy,1986,54.149
guy,1987,54.05962
guy,1988,54.22667
guy,1989,54.39371
guy,1990,54.56076
guy,1991,54.72781
guy,1992,54.89486
guy,1993,55.26766
guy,1994,55.64046
guy,1995,56.01326
guy,1996,56.38607
guy,1997,56.75887
guy,1998,56.53027
guy,1999,56.30167
guy,2000,56.07308
guy,2001,55.84448
guy,2002,55.61588
guy,2003,56.07313
guy,2004,56.53038
guy,2005,56.98763
guy,2006,57.44488
guy,2007,57.90213
guy,2008,58.32122
guy,2009,58.74032
guy,2010,59.15941
guy,2011,59.57851
guy,2012,59.99761
guy,2013,60.37327
guy,2014,60.74894
guy,2015,61.12461
guy,2016,61.50027
guy,2017,61.87594
guy,2018,62.02227
guy,2019,62.16859
guy,2020,62.31492
hkg,1960,58.70395
hkg,1961,59.90346
hkg,1962,61.10298
hkg,1963,61.96278
hkg,1964,62.82259
hkg,1965,63.68239
hkg,1966,64.5422
hkg,1967,65.402
hkg,1968,66.05724
hkg,1969,66.71248
hkg,1970,67.36772
hkg,1971,68.02296
hkg,1972,68.6782
hkg,1973,69.47677
hkg,1974,70.27533
hkg,1975,71.0739
hkg,1976,71.87247
hkg,1977,72.67103
hkg,1978,73.41559
hkg,1979,74.16015
hkg,1980,74.9047
hkg,1981,75.64926
hkg,1982,76.39382
hkg,1983,77.02663
hkg,1984,77.65944
hkg,1985,78.29225
hkg,1986,78.92506
hkg,1987,79.55787
hkg,1988,79.94221
hkg,1989,80.32655
hkg,1990,80.71089
hkg,1991,81.09523
hkg,1992,81.47957
hkg,1993,82.04937
hkg,1994,82.61917
hkg,1995,83.18898
hkg,1996,83.75878
hkg,1997,84.32858
hkg,1998,84.70646
hkg,1999,85.08433
hkg,2000,85.4622
hkg,2001,85.84008
hkg,2002,86.21795
hkg,2003,86.5142
hkg,2004,86.81046
hkg,2005,87.10671
hkg,2006,87.40297
hkg,2007,87.69922
hkg,2008,87.87261
hkg,2009,88.04599
hkg,2010,88.21938
hkg,2011,88.39277
hkg,2012,88.56615
hkg,2013,88.84045
hkg,2014,89.11475
hkg,2015,89.38905
hkg,2016,89.66335
hkg,2017,89.93765
hkg,2018,90.05965
hkg,2019,90.18165
hkg,2020,90.30366
hnd,1960,35.58468
hnd,1961,36.50234
hnd,1962,37.42
hnd,1963,38.23781
hnd,1964,39.05563
hnd,1965,39.87344
hnd,1966,40.69126
hnd,1967,41.50907
hnd,1968,42.33806
hnd,1969,43.16706
hnd,1970,43.99605
hnd,1971,44.82505
hnd,1972,45.65404
hnd,1973,46.59969
hnd,1974,47.54535
hnd,1975,48.49101
hnd,1976,49.43666
hnd,1977,50.38232
hnd,1978,51.48075
hnd,1979,52.57919
hnd,1980,53.67763
hnd,1981,54.77607
hnd,1982,55.8745
hnd,1983,57.00734
hnd,1984,58.14018
hnd,1985,59.27301
hnd,1986,60.40585
hnd,1987,61.53869
hnd,1988,62.18142
hnd,1989,62.82415
hnd,1990,63.46688
hnd,1991,64.10962
hnd,1992,64.75235
hnd,1993,65.39031
hnd,1994,66.02827
hnd,1995,66.66623
hnd,1996,67.30419
hnd,1997,67.94215
hnd,1998,68.37169
hnd,1999,68.80122
hnd,2000,69.23075
hnd,2001,69.66028
hnd,2002,70.08981
hnd,2003,70.45904
hnd,2004,70.82828
hnd,2005,71.19751
hnd,2006,71.56674
hnd,2007,71.93598
hnd,2008,72.2778
hnd,2009,72.61963
hnd,2010,72.96146
hnd,2011,73.30328
hnd,2012,73.64511
hnd,2013,73.9543
hnd,2014,74.26348
hnd,2015,74.57267
hnd,2016,74.88186
hnd,2017,75.19105
hnd,2018,75.44682
hnd,2019,75.70259
hnd,2020,75.95836
hrv,1960,57.10346
hrv,1961,57.43092
hrv,1962,57.75839
hrv,1963,58.01249
hrv,1964,58.26659
hrv,1965,58.52069
hrv,1966,58.77479
hrv,1967,59.02889
hrv,1968,59.40616
hrv,1969,59.78343
hrv,1970,60.1607
hrv,1971,60.53797
hrv,1972,60.91524
hrv,1973,61.0912
hrv,1974,61.26715
hrv,1975,61.4431
hrv,1976,61.61906
hrv,1977,61.79501
hrv,1978,62.12336
hrv,1979,62.4517
hrv,1980,62.78004
hrv,1981,63.10838
hrv,1982,63.43673
hrv,1983,64.04359
hrv,1984,64.65046
hrv,1985,65.25733
hrv,1986,65.8642
hrv,1987,66.47107
hrv,1988,66.78923
hrv,1989,67.1074
hrv,1990,67.42557
hrv,1991,67.74374
hrv,1992,68.0619
hrv,1993,68.93505
hrv,1994,69.80819
hrv,1995,70.68134
hrv,1996,71.55448
hrv,1997,72.42762
hrv,1998,72.62407
hrv,1999,72.82051
hrv,2000,73.01696
hrv,2001,73.2134
hrv,2002,73.40984
hrv,2003,73.95317
hrv,2004,74.4965
hrv,2005,75.03982
hrv,2006,75.58315
hrv,2007,76.12648
hrv,2008,76.53964
hrv,2009,76.95281
hrv,2010,77.36598
hrv,2011,77.77914
hrv,2012,78.19231
hrv,2013,78.63558
hrv,2014,79.07885
hrv,2015,79.52212
hrv,2016,79.96539
hrv,2017,80.40866
hrv,2018,80.71344
hrv,2019,81.01822
hrv,2020,81.32301
hti,1960,31.47386
hti,1961,31.88252
hti,1962,32.29118
hti,1963,32.77361
hti,1964,33.25604
hti,1965,33.73847
hti,1966,34.2209
hti,1967,34.70333
hti,1968,35.2319
hti,1969,35.76047
hti,1970,36.28904
hti,1971,36.81761
hti,1972,37.34618
hti,1973,38.04527
hti,1974,38.74436
hti,1975,39.44346
hti,1976,40.14255
hti,1977,40.84164
hti,1978,41.29303
hti,1979,41.74442
hti,1980,42.19582
hti,1981,42.64721
hti,1982,43.0986
hti,1983,43.47866
hti,1984,43.85873
hti,1985,44.23879
hti,1986,44.61885
hti,1987,44.99892
hti,1988,45.36068
hti,1989,45.72244
hti,1990,46.0842
hti,1991,46.44596
hti,1992,46.80772
hti,1993,47.15415
hti,1994,47.50059
hti,1995,47.84702
hti,1996,48.19345
hti,1997,48.53989
hti,1998,48.82042
hti,1999,49.10096
hti,2000,49.38149
hti,2001,49.66203
hti,2002,49.94257
hti,2003,50.59938
hti,2004,51.2562
hti,2005,51.91301
hti,2006,52.56983
hti,2007,53.22665
hti,2008,53.80445
hti,2009,54.38225
hti,2010,54.96005
hti,2011,55.53785
hti,2012,56.11566
hti,2013,56.76737
hti,2014,57.41909
hti,2015,58.07081
hti,2016,58.72253
hti,2017,59.37425
hti,2018,59.79567
hti,2019,60.2171
hti,2020,60.63852
hun,1960,66.73548
hun,1961,67.32159
hun,1962,67.9077
hun,1963,67.95266
hun,1964,67.99762
hun,1965,68.04259
hun,1966,68.08755
hun,1967,68.13251
hun,1968,67.84933
hun,1969,67.56616
hun,1970,67.28298
hun,1971,66.99981
hun,1972,66.71663
hun,1973,66.28985
hun,1974,65.86307
hun,1975,65.43629
hun,1976,65.0095
hun,1977,64.58272
hun,1978,63.60168
hun,1979,62.62063
hun,1980,61.63958
hun,1981,60.65854
hun,1982,59.67749
hun,1983,59.46318
hun,1984,59.24886
hun,1985,59.03455
hun,1986,58.82023
hun,1987,58.60592
hun,1988,58.10858
hun,1989,57.61124
hun,1990,57.11391
hun,1991,56.61657
hun,1992,56.11923
hun,1993,56.76097
hun,1994,57.4027
hun,1995,58.04444
hun,1996,58.68617
hun,1997,59.3279
hun,1998,60.13751
hun,1999,60.94712
hun,2000,61.75673
hun,2001,62.56634
hun,2002,63.37595
hun,2003,63.8262
hun,2004,64.27644
hun,2005,64.72669
hun,2006,65.17694
hun,2007,65.62719
hun,2008,66.55171
hun,2009,67.47624
hun,2010,68.40076
hun,2011,69.32529
hun,2012,70.24981
hun,2013,70.83902
hun,2014,71.42822
hun,2015,72.01742
hun,2016,72.60662
hun,2017,73.19583
hun,2018,73.50975
hun,2019,73.82367
hun,2020,74.13759
idn,1960,36.65714
idn,1961,37.45168
idn,1962,38.24621
idn,1963,39.03979
idn,1964,39.83338
idn,1965,40.62696
idn,1966,41.42054
idn,1967,42.21412
idn,1968,43.13309
idn,1969,44.05206
idn,1970,44.97104
idn,1971,45.89001
idn,1972,46.80898
idn,1973,47.65208
idn,1974,48.49519
idn,1975,49.33829
idn,1976,50.18139
idn,1977,51.02449
idn,1978,51.89065
idn,1979,52.75681
idn,1980,53.62296
idn,1981,54.48912
idn,1982,55.35527
idn,1983,55.96831
idn,1984,56.58135
idn,1985,57.19439
idn,1986,57.80742
idn,1987,58.42046
idn,1988,58.92329
idn,1989,59.42612
idn,1990,59.92895
idn,1991,60.43177
idn,1992,60.9346
idn,1993,61.48588
idn,1994,62.03715
idn,1995,62.58843
idn,1996,63.13971
idn,1997,63.69098
idn,1998,63.8501
idn,1999,64.00921
idn,2000,64.16832
idn,2001,64.32744
idn,2002,64.48655
idn,2003,64.96412
idn,2004,65.44168
idn,2005,65.91925
idn,2006,66.39682
idn,2007,66.87438
idn,2008,67.33612
idn,2009,67.79786
idn,2010,68.2596
idn,2011,68.72134
idn,2012,69.18309
idn,2013,69.57988
idn,2014,69.97667
idn,2015,70.37346
idn,2016,70.77026
idn,2017,71.16705
idn,2018,71.4543
idn,2019,71.74155
idn,2020,72.02879
ind,1960,30.04039
ind,1961,30.9338
ind,1962,31.82722
ind,1963,32.79177
ind,1964,33.75633
ind,1965,34.72088
ind,1966,35.68543
ind,1967,36.64999
ind,1968,37.65138
ind,1969,38.65278
ind,1970,39.65418
ind,1971,40.65558
ind,1972,41.65698
ind,1973,42.43241
ind,1974,43.20785
ind,1975,43.98328
ind,1976,44.75871
ind,1977,45.53415
ind,1978,46.06103
ind,1979,46.58791
ind,1980,47.11479
ind,1981,47.64167
ind,1982,48.16855
ind,1983,48.57854
ind,1984,48.98854
ind,1985,49.39853
ind,1986,49.80852
ind,1987,50.21852
ind,1988,50.89506
ind,1989,51.57161
ind,1990,52.24815
ind,1991,52.9247
ind,1992,53.60124
ind,1993,54.27077
ind,1994,54.94029
ind,1995,55.60981
ind,1996,56.27934
ind,1997,56.94886
ind,1998,57.55778
ind,1999,58.16671
ind,2000,58.77563
ind,2001,59.38456
ind,2002,59.99348
ind,2003,60.60659
ind,2004,61.21971
ind,2005,61.83282
ind,2006,62.44594
ind,2007,63.05905
ind,2008,63.64334
ind,2009,64.22763
ind,2010,64.81192
ind,2011,65.39621
ind,2012,65.9805
ind,2013,66.42658
ind,2014,66.87266
ind,2015,67.31873
ind,2016,67.76481
ind,2017,68.21089
ind,2018,68.55689
ind,2019,68.90289
ind,2020,69.24889
irl,1960,69.08409
irl,1961,69.19445
irl,1962,69.3048
irl,1963,69.4096
irl,1964,69.5144
irl,1965,69.6192
irl,1966,69.724
irl,1967,69.8288
irl,1968,69.87375
irl,1969,69.9187
irl,1970,69.96365
irl,1971,70.0086
irl,1972,70.05355
irl,1973,70.27108
irl,1974,70.48861
irl,1975,70.70614
irl,1976,70.92367
irl,1977,71.1412
irl,1978,71.51726
irl,1979,71.89332
irl,1980,72.26937
irl,1981,72.64543
irl,1982,73.02148
irl,1983,73.54516
irl,1984,74.06883
irl,1985,74.59251
irl,1986,75.11618
irl,1987,75.63986
irl,1988,76.18364
irl,1989,76.72741
irl,1990,77.27119
irl,1991,77.81496
irl,1992,78.35874
irl,1993,78.71341
irl,1994,79.06808
irl,1995,79.42275
irl,1996,79.77742
irl,1997,80.1321
irl,1998,80.68966
irl,1999,81.24723
irl,2000,81.8048
irl,2001,82.36237
irl,2002,82.91994
irl,2003,83.44385
irl,2004,83.96776
irl,2005,84.49166
irl,2006,85.01557
irl,2007,85.53948
irl,2008,85.82033
irl,2009,86.10118
irl,2010,86.38202
irl,2011,86.66287
irl,2012,86.94372
irl,2013,87.28482
irl,2014,87.62592
irl,2015,87.96702
irl,2016,88.30812
irl,2017,88.64922
irl,2018,89.01364
irl,2019,89.37807
irl,2020,89.74249
irn,1960,37.13168
irn,1961,37.6626
irn,1962,38.19353
irn,1963,38.72555
irn,1964,39.25757
irn,1965,39.78959
irn,1966,40.32161
irn,1967,40.85363
irn,1968,41.68975
irn,1969,42.52586
irn,1970,43.36198
irn,1971,44.19809
irn,1972,45.03421
irn,1973,46.07359
irn,1974,47.11297
irn,1975,48.15235
irn,1976,49.19173
irn,1977,50.23111
irn,1978,46.58613
irn,1979,42.94115
irn,1980,39.29617
irn,1981,35.65119
irn,1982,32.00621
irn,1983,35.65084
irn,1984,39.29547
irn,1985,42.94011
irn,1986,46.58474
irn,1987,50.22937
irn,1988,53.75767
irn,1989,57.28598
irn,1990,60.81428
irn,1991,64.34258
irn,1992,67.87088
irn,1993,68.62174
irn,1994,69.3726
irn,1995,70.12345
irn,1996,70.87431
irn,1997,71.62517
irn,1998,72.12483
irn,1999,72.62449
irn,2000,73.12416
irn,2001,73.62382
irn,2002,74.12348
irn,2003,74.42561
irn,2004,74.72774
irn,2005,75.02987
irn,2006,75.332
irn,2007,75.63413
irn,2008,77.00925
irn,2009,78.38437
irn,2010,79.75949
irn,2011,81.13461
irn,2012,82.50973
irn,2013,83.109
irn,2014,83.70827
irn,2015,84.30755
irn,2016,84.90682
irn,2017,85.50609
irn,2018,85.75918
irn,2019,86.01226
irn,2020,86.26535
irq,1960,42.11173
irq,1961,43.91507
irq,1962,45.71841
irq,1963,47.1388
irq,1964,48.55919
irq,1965,49.97959
irq,1966,51.39998
irq,1967,52.82037
irq,1968,53.55214
irq,1969,54.28391
irq,1970,55.01568
irq,1971,55.74745
irq,1972,56.47922
irq,1973,56.90301
irq,1974,57.32681
irq,1975,57.7506
irq,1976,58.1744
irq,1977,58.59819
irq,1978,55.66577
irq,1979,52.73335
irq,1980,49.80094
irq,1981,46.86852
irq,1982,43.9361
irq,1983,46.87856
irq,1984,49.82102
irq,1985,52.76347
irq,1986,55.70593
irq,1987,58.64839
irq,1988,59.9035
irq,1989,61.15861
irq,1990,62.41371
irq,1991,63.66882
irq,1992,64.92393
irq,1993,65.59701
irq,1994,66.27009
irq,1995,66.94317
irq,1996,67.61625
irq,1997,68.28933
irq,1998,68.08118
irq,1999,67.87303
irq,2000,67.66487
irq,2001,67.45672
irq,2002,67.24857
irq,2003,66.42444
irq,2004,65.6003
irq,2005,64.77617
irq,2006,63.95204
irq,2007,63.12791
irq,2008,64.07417
irq,2009,65.02043
irq,2010,65.96669
irq,2011,66.91295
irq,2012,67.85921
irq,2013,68.27201
irq,2014,68.68482
irq,2015,69.09762
irq,2016,69.51043
irq,2017,69.92323
irq,2018,70.13726
irq,2019,70.35129
irq,2020,70.56532
isl,1960,74.11974
isl,1961,73.89529
isl,1962,73.67085
isl,1963,73.73331
isl,1964,73.79577
isl,1965,73.85823
isl,1966,73.92069
isl,1967,73.98316
isl,1968,73.94611
isl,1969,73.90907
isl,1970,73.87203
isl,1971,73.83499
isl,1972,73.79794
isl,1973,74.42702
isl,1974,75.05609
isl,1975,75.68517
isl,1976,76.31424
isl,1977,76.94332
isl,1978,77.31662
isl,1979,77.68992
isl,1980,78.06322
isl,1981,78.43652
isl,1982,78.80983
isl,1983,79.36405
isl,1984,79.91827
isl,1985,80.4725
isl,1986,81.02672
isl,1987,81.58095
isl,1988,82.00973
isl,1989,82.43851
isl,1990,82.8673
isl,1991,83.29608
isl,1992,83.72487
isl,1993,83.98509
isl,1994,84.24532
isl,1995,84.50554
isl,1996,84.76577
isl,1997,85.02599
isl,1998,85.49248
isl,1999,85.95896
isl,2000,86.42545
isl,2001,86.89194
isl,2002,87.35843
isl,2003,87.5993
isl,2004,87.84016
isl,2005,88.08103
isl,2006,88.3219
isl,2007,88.56277
isl,2008,88.82699
isl,2009,89.09122
isl,2010,89.35544
isl,2011,89.61966
isl,2012,89.88389
isl,2013,90.04188
isl,2014,90.19986
isl,2015,90.35785
isl,2016,90.51584
isl,2017,90.67383
isl,2018,90.88166
isl,2019,91.08948
isl,2020,91.2973
isr,1960,72.43785
isr,1961,72.68368
isr,1962,72.92951
isr,1963,73.13459
isr,1964,73.33966
isr,1965,73.54474
isr,1966,73.74981
isr,1967,73.95488
isr,1968,74.16617
isr,1969,74.37746
isr,1970,74.58875
isr,1971,74.80004
isr,1972,75.01133
isr,1973,75.26912
isr,1974,75.5269
isr,1975,75.78469
isr,1976,76.04248
isr,1977,76.30027
isr,1978,76.61033
isr,1979,76.92038
isr,1980,77.23044
isr,1981,77.54049
isr,1982,77.85055
isr,1983,78.13701
isr,1984,78.42348
isr,1985,78.70994
isr,1986,78.99641
isr,1987,79.28287
isr,1988,79.74059
isr,1989,80.19831
isr,1990,80.65603
isr,1991,81.11375
isr,1992,81.57147
isr,1993,81.86826
isr,1994,82.16504
isr,1995,82.46182
isr,1996,82.7586
isr,1997,83.05539
isr,1998,83.41314
isr,1999,83.77089
isr,2000,84.12864
isr,2001,84.48639
isr,2002,84.84414
isr,2003,85.23416
isr,2004,85.62418
isr,2005,86.01419
isr,2006,86.40421
isr,2007,86.79423
isr,2008,87.01839
isr,2009,87.24254
isr,2010,87.4667
isr,2011,87.69085
isr,2012,87.91501
isr,2013,88.21025
isr,2014,88.50548
isr,2015,88.80072
isr,2016,89.09596
isr,2017,89.3912
isr,2018,89.6035
isr,2019,89.8158
isr,2020,90.02809
ita,1960,67.35174
ita,1961,67.50917
ita,1962,67.66661
ita,1963,68.02948
ita,1964,68.39235
ita,1965,68.75521
ita,1966,69.11808
ita,1967,69.48095
ita,1968,69.84356
ita,1969,70.20616
ita,1970,70.56877
ita,1971,70.93137
ita,1972,71.29398
ita,1973,71.57828
ita,1974,71.86258
ita,1975,72.14688
ita,1976,72.43118
ita,1977,72.71548
ita,1978,73.1411
ita,1979,73.56671
ita,1980,73.99233
ita,1981,74.41795
ita,1982,74.84356
ita,1983,75.38861
ita,1984,75.93365
ita,1985,76.47869
ita,1986,77.02374
ita,1987,77.56878
ita,1988,78.01109
ita,1989,78.45339
ita,1990,78.8957
ita,1991,79.338
ita,1992,79.78031
ita,1993,80.32738
ita,1994,80.87445
ita,1995,81.42152
ita,1996,81.96859
ita,1997,82.51565
ita,1998,83.03724
ita,1999,83.55883
ita,2000,84.08042
ita,2001,84.602
ita,2002,85.12359
ita,2003,85.50916
ita,2004,85.89473
ita,2005,86.28031
ita,2006,86.66588
ita,2007,87.05145
ita,2008,87.33921
ita,2009,87.62698
ita,2010,87.91474
ita,2011,88.2025
ita,2012,88.49026
ita,2013,88.76823
ita,2014,89.0462
ita,2015,89.32418
ita,2016,89.60215
ita,2017,89.88012
ita,2018,90.07062
ita,2019,90.26112
ita,2020,90.45162
jam,1960,61.42623
jam,1961,61.98998
jam,1962,62.55372
jam,1963,63.03187
jam,1964,63.51002
jam,1965,63.98816
jam,1966,64.46631
jam,1967,64.94445
jam,1968,65.29328
jam,1969,65.64211
jam,1970,65.99093
jam,1971,66.33976
jam,1972,66.68859
jam,1973,67.62757
jam,1974,68.56655
jam,1975,69.50553
jam,1976,70.44451
jam,1977,71.38349
jam,1978,71.97876
jam,1979,72.57402
jam,1980,73.16928
jam,1981,73.76454
jam,1982,74.3598
jam,1983,74.80329
jam,1984,75.24677
jam,1985,75.69026
jam,1986,76.13374
jam,1987,76.57723
jam,1988,76.78602
jam,1989,76.99481
jam,1990,77.2036
jam,1991,77.41239
jam,1992,77.62118
jam,1993,76.96978
jam,1994,76.31838
jam,1995,75.66698
jam,1996,75.01558
jam,1997,74.36418
jam,1998,74.86095
jam,1999,75.35773
jam,2000,75.85451
jam,2001,76.35129
jam,2002,76.84807
jam,2003,76.75937
jam,2004,76.67067
jam,2005,76.58198
jam,2006,76.49328
jam,2007,76.40459
jam,2008,75.92938
jam,2009,75.45417
jam,2010,74.97897
jam,2011,74.50376
jam,2012,74.02855
jam,2013,73.97878
jam,2014,73.929
jam,2015,73.87923
jam,2016,73.82946
jam,2017,73.77968
jam,2018,73.9119
jam,2019,74.04411
jam,2020,74.17632
jor,1960,44.87475
jor,1961,45.77631
jor,1962,46.67787
jor,1963,47.71001
jor,1964,48.74215
jor,1965,49.77428
jor,1966,50.80642
jor,1967,51.83855
jor,1968,52.93717
jor,1969,54.0358
jor,1970,55.13442
jor,1971,56.23304
jor,1972,57.33166
jor,1973,58.34732
jor,1974,59.36298
jor,1975,60.37863
jor,1976,61.39429
jor,1977,62.40995
jor,1978,63.17003
jor,1979,63.93011
jor,1980,64.69018
jor,1981,65.45026
jor,1982,66.21034
jor,1983,66.90233
jor,1984,67.59432
jor,1985,68.2863
jor,1986,68.97829
jor,1987,69.67028
jor,1988,70.1373
jor,1989,70.60432
jor,1990,71.07134
jor,1991,71.53836
jor,1992,72.00538
jor,1993,72.32835
jor,1994,72.65132
jor,1995,72.97429
jor,1996,73.29726
jor,1997,73.62023
jor,1998,73.92732
jor,1999,74.23442
jor,2000,74.54151
jor,2001,74.8486
jor,2002,75.1557
jor,2003,75.43452
jor,2004,75.71335
jor,2005,75.99218
jor,2006,76.27101
jor,2007,76.54984
jor,2008,76.77396
jor,2009,76.99808
jor,2010,77.2222
jor,2011,77.44633
jor,2012,77.67045
jor,2013,77.84337
jor,2014,78.01628
jor,2015,78.1892
jor,2016,78.36211
jor,2017,78.53503
jor,2018,78.73691
jor,2019,78.93879
jor,2020,79.14067
jpn,1960,65.45331
jpn,1961,66.32157
jpn,1962,67.18984
jpn,1963,67.95466
jpn,1964,68.71948
jpn,1965,69.4843
jpn,1966,70.24912
jpn,1967,71.01394
jpn,1968,71.75807
jpn,1969,72.5022
jpn,1970,73.24632
jpn,1971,73.99045
jpn,1972,74.73458
jpn,1973,75.47197
jpn,1974,76.20936
jpn,1975,76.94675
jpn,1976,77.68413
jpn,1977,78.42152
jpn,1978,78.81117
jpn,1979,79.20081
jpn,1980,79.59046
jpn,1981,79.9801
jpn,1982,80.36975
jpn,1983,80.70964
jpn,1984,81.04953
jpn,1985,81.38943
jpn,1986,81.72932
jpn,1987,82.06921
jpn,1988,82.25056
jpn,1989,82.4319
jpn,1990,82.61325
jpn,1991,82.79459
jpn,1992,82.97593
jpn,1993,83.20092
jpn,1994,83.4259
jpn,1995,83.65088
jpn,1996,83.87587
jpn,1997,84.10085
jpn,1998,84.34807
jpn,1999,84.5953
jpn,2000,84.84252
jpn,2001,85.08974
jpn,2002,85.33697
jpn,2003,85.56441
jpn,2004,85.79186
jpn,2005,86.01931
jpn,2006,86.24676
jpn,2007,86.4742
jpn,2008,86.74374
jpn,2009,87.01328
jpn,2010,87.28282
jpn,2011,87.55236
jpn,2012,87.8219
jpn,2013,88.07789
jpn,2014,88.33389
jpn,2015,88.58988
jpn,2016,88.84588
jpn,2017,89.10187
jpn,2018,89.23501
jpn,2019,89.36815
jpn,2020,89.50128
kaz,1960,41.72174
kaz,1961,42.44694
kaz,1962,43.17214
kaz,1963,43.90675
kaz,1964,44.64136
kaz,1965,45.37597
kaz,1966,46.11057
kaz,1967,46.84518
