geo,time,nv_agr_totl_kd_zg
nld,2004,5.55713
nld,2005,0.29359
nld,2006,0.35173
nld,2007,2.53187
nld,2008,2.55089
nld,2009,3.5154
nld,2010,0.21638
nld,2011,-0.90606
nld,2012,-0.66219
nld,2013,0.86748
nld,2014,4.59081
nld,2015,2.07298
nld,2016,2.22727
nld,2017,0.47151
nld,2018,-1.29225
nld,2019,1.72197
nld,2020,0.38346
nor,1971,5.2498
nor,1972,-0.08037
nor,1973,-3.79047
nor,1974,10.00627
nor,1975,1.39173
nor,1976,1.52722
nor,1977,-2.27944
nor,1978,-0.87827
nor,1979,-6.6311
nor,1980,8.19898
nor,1981,7.79931
nor,1982,-1.08482
nor,1983,-3.16632
nor,1984,10.51742
nor,1985,-9.32645
nor,1986,-6.96805
nor,1987,4.71245
nor,1988,0.91692
nor,1989,3.74096
nor,1990,4.7768
nor,1991,10.25674
nor,1992,-5.19475
nor,1993,14.89596
nor,1994,2.8195
nor,1995,6.72077
nor,1996,-0.38834
nor,1997,-1.38397
nor,1998,1.81848
nor,1999,0.00324
nor,2000,-2.57862
nor,2001,-2.42768
nor,2002,8.65895
nor,2003,-1.83874
nor,2004,11.33484
nor,2005,2.25286
nor,2006,3.79537
nor,2007,7.13225
nor,2008,4.27527
nor,2009,1.42871
nor,2010,7.97006
nor,2011,3.79241
nor,2012,5.00861
nor,2013,-4.06489
nor,2014,6.88032
nor,2015,-5.511
nor,2016,-6.01848
nor,2017,4.21069
nor,2018,-0.88367
nor,2019,1.16074
nor,2020,1.20703
npl,1966,11.70844
npl,1967,-4.11574
npl,1968,0.53578
npl,1969,3.00153
npl,1970,3.4612
npl,1971,0.70702
npl,1972,0.73059
npl,1973,-0.84996
npl,1974,5.62921
npl,1975,1.68263
npl,1976,0.54805
npl,1977,-4.18056
npl,1978,-0.03866
npl,1979,3.02209
npl,1980,-4.7836
npl,1981,10.48718
npl,1982,4.58276
npl,1983,-1.08208
npl,1984,9.71223
npl,1985,2.22772
npl,1986,2.70198
npl,1987,-0.69729
npl,1988,6.55667
npl,1989,6.16535
npl,1990,5.76542
npl,1991,2.15309
npl,1992,-1.06443
npl,1993,-0.61988
npl,1994,7.60324
npl,1995,-0.33314
npl,1996,4.41889
npl,1997,4.12945
npl,1998,1.03907
npl,1999,2.72005
npl,2000,4.97023
npl,2001,4.3
npl,2002,3.08241
npl,2003,3.3281
npl,2004,4.80994
npl,2005,3.49788
npl,2006,1.78187
npl,2007,0.97314
npl,2008,5.82426
npl,2009,3.01955
npl,2010,2.01177
npl,2011,4.51058
npl,2012,5.28987
npl,2013,1.30656
npl,2014,4.48665
npl,2015,1.20086
npl,2016,-0.08432
npl,2017,5.17473
npl,2018,2.60926
npl,2019,5.15693
npl,2020,2.23379
nru,2014,9.53151
nru,2015,5.25016
nzl,1978,-5.42434
nzl,1979,13.16403
nzl,1980,12.24986
nzl,1981,-0.26658
nzl,1982,3.92581
nzl,1983,-6.33339
nzl,1984,4.37618
nzl,1985,18.46432
nzl,1986,-1.84594
nzl,1987,10.20928
nzl,1988,-2.83552
nzl,1989,-5.41397
nzl,1990,17.40891
nzl,1991,0.58264
nzl,1992,-12.40099
nzl,1993,17.01755
nzl,1994,0.21912
nzl,1995,7.15766
nzl,1996,8.82732
nzl,1997,0.38485
nzl,1998,-4.35466
nzl,1999,4.78931
nzl,2000,3.62887
nzl,2001,-1.84554
nzl,2002,-0.57853
nzl,2003,11.22103
nzl,2004,-3.07813
nzl,2005,5.20018
nzl,2006,0.47037
nzl,2007,-14.7174
nzl,2008,9.07276
nzl,2009,2.2511
nzl,2010,-7.94702
nzl,2011,12.4441
nzl,2012,5.00606
nzl,2013,-0.87279
nzl,2014,5.04195
nzl,2015,2.22995
nzl,2016,0.48732
nzl,2017,-4.07975
nzl,2018,6.78918
nzl,2019,-3.23138
omn,1999,7.68298
omn,2000,0.45611
omn,2001,5.35914
omn,2002,0.9863
omn,2003,-2.03661
omn,2004,3.96072
omn,2005,-2.69011
omn,2006,-2.81253
omn,2007,4.01422
omn,2008,4.53193
omn,2009,5.23668
omn,2010,9.49096
omn,2011,0.0339
omn,2012,-0.5083
omn,2013,15.90599
omn,2014,1.67499
omn,2015,34.62428
omn,2016,8.22241
omn,2017,5.97104
omn,2018,21.80831
omn,2019,4.25695
omn,2020,14.29835
pak,1961,-0.20177
pak,1962,6.18142
pak,1963,5.21113
pak,1964,2.51777
pak,1965,5.24684
pak,1966,0.45278
pak,1967,5.48401
pak,1968,11.73059
pak,1969,4.51648
pak,1970,9.5487
pak,1971,-3.06983
pak,1972,3.47063
pak,1973,1.66521
pak,1974,4.18064
pak,1975,-2.11874
pak,1976,4.47453
pak,1977,2.52581
pak,1978,2.82062
pak,1979,3.09744
pak,1980,6.60829
pak,1981,3.65854
pak,1982,4.72389
pak,1983,4.40455
pak,1984,-4.8245
pak,1985,10.92426
pak,1986,5.94872
pak,1987,3.25366
pak,1988,2.73134
pak,1989,6.87028
pak,1990,3.03068
pak,1991,4.96211
pak,1992,9.50132
pak,1993,-5.28603
pak,1994,5.22749
pak,1995,6.56774
pak,1996,11.72315
pak,1997,0.12363
pak,1998,4.51764
pak,1999,1.94866
pak,2000,6.09371
pak,2001,-0.72112
pak,2002,0.75655
pak,2003,4.41448
pak,2004,2.84824
pak,2005,7.0214
pak,2006,1.27456
pak,2007,3.4235
pak,2008,1.80734
pak,2009,3.4976
pak,2010,0.22955
pak,2011,1.96201
pak,2012,3.62213
pak,2013,2.67504
pak,2014,2.49653
pak,2015,2.13003
pak,2016,0.15395
pak,2017,2.18243
pak,2018,3.99585
pak,2019,0.56379
pak,2020,3.31051
pan,1971,7.78002
pan,1972,-3.29809
pan,1973,1.09397
pan,1974,-5.85616
pan,1975,7.23463
pan,1976,5.3594
pan,1977,5.02692
pan,1978,7.74928
pan,1979,-4.28344
pan,1980,-1.87845
pan,1981,10.21424
pan,1982,0.74568
pan,1983,7.21651
pan,1984,1.45463
pan,1985,6.68287
pan,1986,-1.75399
pan,1987,5.14723
pan,1988,-6.41677
pan,1989,5.58436
pan,1990,1.53985
pan,1991,1.07692
pan,1992,4.414
pan,1993,0.04166
pan,1994,2.68527
pan,1995,3.22318
pan,1996,3.85889
pan,1997,4.49856
pan,1998,6.04451
pan,1999,1.02877
pan,2000,9.7702
pan,2001,6.4686
pan,2002,3.32038
pan,2003,9.27634
pan,2004,1.35573
pan,2005,2.58256
pan,2006,3.58176
pan,2007,1.19465
pan,2008,3.00329
pan,2009,-13.25245
pan,2010,-6.31031
pan,2011,0.64807
pan,2012,0.60941
pan,2013,4.66286
pan,2014,1.94366
pan,2015,0.14996
pan,2016,0.70588
pan,2017,1.09388
pan,2018,2.59481
pan,2019,4.91501
pan,2020,4.10892
per,1961,4.99494
per,1962,4.27515
per,1963,1.74168
per,1964,7.05954
per,1965,-0.0849
per,1966,6.52882
per,1967,4.90561
per,1968,-2.83868
per,1969,4.70849
per,1970,10.22671
per,1971,-1.84202
per,1972,-6.0327
per,1973,-0.89439
per,1974,4.92026
per,1975,-0.54201
per,1976,2.1443
per,1977,-0.6843
per,1978,-0.36202
per,1979,4.31317
per,1980,-6.41573
per,1981,9.05271
per,1982,2.96158
per,1983,-10.76775
per,1984,11.83942
per,1985,3.73942
per,1986,6.15575
per,1987,5.07881
per,1988,7.85185
per,1989,-4.78194
per,1990,-6.41962
per,1991,1.9366
per,1992,-6.11531
per,1993,10.35941
per,1994,14.90604
per,1995,3.7234
per,1996,5.67164
per,1997,3.94756
per,1998,-0.68288
per,1999,12.77626
per,2000,7.04243
per,2001,-1.9993
per,2002,4.85708
per,2003,1.1764
per,2004,2.73911
per,2005,3.56385
per,2006,8.35873
per,2007,3.94182
per,2008,7.44939
per,2009,0.30389
per,2010,0.97814
per,2011,8.12224
per,2012,1.77198
per,2013,2.60585
per,2014,-1.08951
per,2015,3.95318
per,2016,1.73897
per,2017,2.9685
per,2018,9.57919
per,2019,0.89412
per,2020,1.35161
phl,1961,6.82967
phl,1962,4.48223
phl,1963,7.19772
phl,1964,-0.06431
phl,1965,7.65895
phl,1966,3.77603
phl,1967,2.16174
phl,1968,6.74127
phl,1969,3.74171
phl,1970,0.09484
phl,1971,3.94136
phl,1972,5.44742
phl,1973,7.46216
phl,1974,-3.85285
phl,1975,1.34996
phl,1976,10.2872
phl,1977,4.32926
phl,1978,3.575
phl,1979,2.98272
phl,1980,3.90427
phl,1981,3.7104
phl,1982,0.41295
phl,1983,-3.92998
phl,1984,-0.48649
phl,1985,-1.74482
phl,1986,3.65346
phl,1987,3.07791
phl,1988,2.95074
phl,1989,2.72445
phl,1990,0.19293
phl,1991,1.4699
phl,1992,0.35175
phl,1993,2.10729
phl,1994,2.47573
phl,1995,0.5648
phl,1996,3.65085
phl,1997,2.94128
phl,1998,-6.97194
phl,1999,9.64984
phl,2000,3.3844
phl,2001,3.86394
phl,2002,3.60804
phl,2003,4.57475
phl,2004,4.98911
phl,2005,3.49691
phl,2006,4.58154
phl,2007,5.37002
phl,2008,3.39006
phl,2009,-0.1447
phl,2010,1.32373
phl,2011,3.38408
phl,2012,3.07995
phl,2013,2.93311
phl,2014,1.87301
phl,2015,0.73612
phl,2016,-0.963
phl,2017,4.24914
phl,2018,1.11765
phl,2019,1.20495
phl,2020,-0.18559
plw,2001,0.56387
plw,2002,1.33367
plw,2003,1.48749
plw,2004,2.87398
plw,2005,4.25705
plw,2006,15.00134
plw,2007,-8.04073
plw,2008,3.30155
plw,2009,-7.53087
plw,2010,-5.02302
plw,2011,-1.69032
plw,2012,-4.22753
plw,2013,2.81822
plw,2014,-5.89408
plw,2015,-3.65199
plw,2016,7.72991
plw,2017,11.45833
plw,2018,-5.60748
plw,2019,-5.94059
plw,2020,-12.63158
png,1962,5.38896
png,1963,3.56245
png,1964,4.73591
png,1965,3.68933
png,1966,1.64641
png,1967,3.5028
png,1968,2.51818
png,1969,5.3507
png,1970,3.57474
png,1971,2.69151
png,1972,3.28315
png,1973,1.8327
png,1974,4.67666
png,1975,4.00751
png,1976,1.59732
png,1977,0.72528
png,1978,3.95246
png,1979,1.88636
png,1980,4.73786
png,1981,7.90241
png,1982,-1.39366
png,1983,0.9663
png,1984,2.97095
png,1985,-2.91301
png,1986,1.5431
png,1987,5.34682
png,1988,3.51279
png,1989,1.36772
png,1990,2.22763
png,1991,-2.65227
png,1992,6.31877
png,1993,20.72907
png,1994,6.73642
png,1995,-0.1027
png,1996,11.02804
png,1997,-1.17845
png,1998,-11.24361
png,1999,13.80648
png,2000,2.05869
png,2001,-4.74491
png,2002,-4.12871
png,2003,4.96271
png,2004,4.6085
png,2007,-1.10441
png,2008,1.34121
png,2009,5.81156
png,2010,2.81428
png,2011,0.85125
png,2012,5.96422
png,2013,4.67188
png,2014,3.39283
png,2015,-2.64371
png,2016,2.65104
png,2017,2.35352
png,2018,4.57094
png,2019,2.25892
pol,1996,-2.41653
pol,1997,-8.6673
pol,1998,-11.53981
pol,1999,-11.48286
pol,2000,-0.13469
pol,2001,8.10363
pol,2002,2.08198
pol,2003,2.97143
pol,2004,8.38505
pol,2005,-1.71336
pol,2006,-5.43163
pol,2007,5.17169
pol,2008,-1.42364
pol,2009,11.28131
pol,2010,1.6233
pol,2011,-0.26588
pol,2012,-8.75543
pol,2013,7.44226
pol,2014,1.11556
pol,2015,-9.43164
pol,2016,2.09726
pol,2017,0.90686
pol,2018,-9.07337
pol,2019,-0.80369
pol,2020,13.83137
prt,1996,5.15495
prt,1997,-8.22354
prt,1998,-3.93062
prt,1999,6.00573
prt,2000,-5.05923
prt,2001,-2.63312
prt,2002,4.04535
prt,2003,-2.15987
prt,2004,5.92815
prt,2005,-5.37199
prt,2006,2.72454
prt,2007,-4.37529
prt,2008,3.70384
prt,2009,-3.33217
prt,2010,0.61602
prt,2011,0.9271
prt,2012,-0.47428
prt,2013,3.08677
prt,2014,-0.02086
prt,2015,5.11568
prt,2016,-1.18784
prt,2017,2.02706
prt,2018,-1.05959
prt,2019,3.3356
prt,2020,-5.94411
pry,1963,3.88477
pry,1964,2.27924
pry,1965,7.56961
pry,1966,-2.3587
pry,1967,5.08472
pry,1968,-0.82094
pry,1969,2.35673
pry,1970,1.85342
pry,1971,6.7655
pry,1972,4.85917
pry,1973,6.55913
pry,1974,9.66914
pry,1975,9.7382
pry,1976,3.85444
pry,1977,5.55751
pry,1978,4.47695
pry,1979,7.11808
pry,1980,8.13502
pry,1981,10.6006
pry,1982,0.63042
pry,1983,-2.31928
pry,1984,6.37097
pry,1985,5.23037
pry,1986,-5.06806
pry,1987,10.06858
pry,1988,12.91305
pry,1989,10.08076
pry,1990,1.91911
pry,1991,-1.13776
pry,1992,4.50693
pry,1993,6.84611
pry,1994,2.70162
pry,1995,13.31582
pry,1996,-0.92244
pry,1997,7.38768
pry,1998,1.48126
pry,1999,0.88476
pry,2000,-7.09888
pry,2001,11.59546
pry,2002,4.5847
pry,2003,9.54983
pry,2004,4.76955
pry,2005,0.06064
pry,2006,4.70566
pry,2007,15.59811
pry,2008,13.1232
pry,2009,-11.21583
pry,2010,40.61778
pry,2011,5.69835
pry,2012,-28.99212
pry,2013,42.05123
pry,2014,7.21818
pry,2015,-1.30587
pry,2016,2.86361
pry,2017,4.9987
pry,2018,1.92375
pry,2019,-3.11892
pry,2020,7.11156
pse,1995,3.21152
pse,1996,16.76502
pse,1997,-11.55525
pse,1998,11.8961
pse,1999,-2.04271
pse,2000,-15.61611
pse,2001,-16.56838
pse,2002,-17.63716
pse,2003,12.91377
pse,2004,85.72541
pse,2005,-16.34649
pse,2006,27.83278
pse,2007,-18.62091
pse,2008,33.46993
pse,2009,7.91324
pse,2010,-9.56314
pse,2011,4.93201
pse,2012,5.01934
pse,2013,-3.36127
pse,2014,2.71584
pse,2015,-3.96141
pse,2016,10.40379
pse,2017,-6.01977
pse,2018,1.58272
pse,2019,0.87985
pse,2020,-9.16689
qat,2001,0
qat,2002,-25.50723
qat,2003,11.28404
qat,2004,1.04895
qat,2005,18.68513
qat,2006,16.32652
qat,2007,10.02507
qat,2008,36.67426
qat,2009,-17
qat,2010,19.47792
qat,2011,5.37815
qat,2012,4.559
qat,2013,5.87189
qat,2014,25.06191
qat,2015,7.74116
qat,2016,8.99114
qat,2017,20.62652
qat,2018,15.68581
qat,2019,16.69953
qat,2020,4.55229
rou,1991,-12.34335
rou,1992,-12.92053
rou,1993,13.64223
rou,1994,2.90217
rou,1995,4.94949
rou,1996,-2.95859
rou,1997,-0.09003
rou,1998,-11.46446
rou,1999,2.13482
rou,2000,-17.14322
rou,2001,28.17646
rou,2002,-5.72952
rou,2003,5.3159
rou,2004,18.66316
rou,2005,-17.14042
rou,2006,3.35943
rou,2007,-26.54762
rou,2008,23.50946
rou,2009,-2.13525
rou,2010,-14.2249
rou,2011,24.28123
rou,2012,-25.67828
rou,2013,33.39021
rou,2014,5.05451
rou,2015,-11.06568
rou,2016,4.26977
rou,2017,14.54833
rou,2018,9.38463
rou,2019,-5.00701
rou,2020,-16.20328
rus,1991,-3.7
rus,1992,-9
rus,1993,-4
rus,1994,-12
rus,1995,-8
rus,1996,-5.3
rus,1997,2.5
rus,1998,-18.8
rus,1999,17.1
rus,2000,12.7
rus,2001,11.39933
rus,2002,2.90536
rus,2003,-1.79091
rus,2004,1.03618
rus,2005,-0.14957
rus,2006,2.50239
rus,2007,0.91855
rus,2008,5.72835
rus,2009,1.68051
rus,2010,-11.98095
rus,2011,14.21261
rus,2012,-1.44199
rus,2013,3.91945
rus,2014,2.8338
rus,2015,2.88032
rus,2016,1.78277
rus,2017,1.49328
rus,2018,1.70757
rus,2019,3.45431
rus,2020,0.19211
rwa,1966,4.71204
rwa,1967,4.71204
rwa,1968,4.71204
rwa,1969,4.71204
rwa,1970,8.89345
rwa,1971,2.66216
rwa,1972,-30.64586
rwa,1973,43.28382
rwa,1974,17.94773
rwa,1975,-5.75621
rwa,1976,28.69677
rwa,1977,0.75477
rwa,1978,2.73822
rwa,1979,21.64329
rwa,1980,-1.51557
rwa,1981,-1.21927
rwa,1982,9.29953
rwa,1983,4.36715
rwa,1984,-8.81613
rwa,1985,2.29198
rwa,1986,2.90153
rwa,1987,-2.02029
rwa,1988,5.6239
rwa,1989,-4.2651
rwa,1990,-2.55974
rwa,1991,5.8
rwa,1992,5.2
rwa,1993,-16.923
rwa,1994,-31.32285
rwa,1995,29.42237
rwa,1996,19.91503
rwa,1997,4.13039
rwa,1998,10.44313
rwa,1999,16.23422
rwa,2000,7.50674
rwa,2001,8.81369
rwa,2002,16.8954
rwa,2003,-3.06771
rwa,2004,1.81059
rwa,2005,6.48592
rwa,2006,2.76355
rwa,2007,2.60359
rwa,2008,6.44856
rwa,2009,7.72469
rwa,2010,4.98478
rwa,2011,4.34519
rwa,2012,6.82331
rwa,2013,3.28347
rwa,2014,6.66595
rwa,2015,4.97629
rwa,2016,3.88015
rwa,2017,4.73901
rwa,2018,6.11283
rwa,2019,5.02633
rwa,2020,0.85826
sau,1969,5.65676
sau,1970,-0.31458
sau,1971,3.90952
sau,1972,5.61648
sau,1973,5.69575
sau,1974,5.9575
sau,1975,6.44937
sau,1976,7.43446
sau,1977,54.04723
sau,1978,-11.63105
sau,1979,-12.39442
sau,1980,12.80035
sau,1981,4.83422
sau,1982,7.60534
sau,1983,8.6915
sau,1984,18.93673
sau,1985,17.95345
sau,1986,15.03288
sau,1987,16.38987
sau,1988,10.78363
sau,1989,7.01014
sau,1990,2.80189
sau,1991,2.88502
sau,1992,6.01717
sau,1993,3.50917
sau,1994,-2.29194
sau,1995,0.99203
sau,1996,-0.32466
sau,1997,3.03743
sau,1998,0.96548
sau,1999,2.27728
sau,2000,3.90902
sau,2001,0.56478
sau,2002,1.28359
sau,2003,0.81522
sau,2004,3.58424
sau,2005,1.05953
sau,2006,1.00989
sau,2007,1.94851
sau,2008,1.329
sau,2009,1.03127
sau,2010,10.02387
sau,2011,4.33456
sau,2012,2.80548
sau,2013,3.28152
sau,2014,2.49427
sau,2015,0.61007
sau,2016,0.63355
sau,2017,0.49841
sau,2018,0.32304
sau,2019,1.30745
sau,2020,-1.70831
sdn,1966,-19.35588
sdn,1967,0.68069
sdn,1968,-4.7506
sdn,1969,6.74696
sdn,1970,17.87925
sdn,1971,3.99664
sdn,1972,-5.66648
sdn,1973,3.53254
sdn,1974,11.36451
sdn,1975,4.62093
sdn,1976,11.78499
sdn,1977,9.89612
sdn,1978,-7.618
sdn,1979,-12.2319
sdn,1980,-5.50083
sdn,1981,17.99375
sdn,1982,17.51895
sdn,1983,-8.87369
sdn,1984,-4.63014
sdn,1985,-12.2178
sdn,1986,16.47993
sdn,1987,9.53568
sdn,1988,-12.49352
sdn,1989,32.83766
sdn,1990,-20.21839
sdn,1991,-1.34286
sdn,1992,24.50484
sdn,1993,1.64687
sdn,1994,-3.70574
sdn,1995,5.99986
sdn,1996,18.96995
sdn,1997,18.24657
sdn,1998,3.29783
sdn,1999,0.33356
sdn,2000,-3.45194
sdn,2001,4.61343
sdn,2002,2.18381
sdn,2003,10.58008
sdn,2004,-7.81423
sdn,2005,4.78549
sdn,2006,9.20805
sdn,2007,-5.3674
sdn,2008,4.96023
sdn,2009,-1.2756
sdn,2010,2.2756
sdn,2011,-2.04974
sdn,2012,-9.04974
sdn,2013,1.59009
sdn,2014,3.55661
sdn,2015,1.22472
sdn,2016,2.88038
sdn,2017,0.87155
sdn,2018,-1.8
sdn,2019,-1.5
sdn,2020,-2.5
sen,1961,-14.31863
sen,1962,11.37674
sen,1963,10.42142
sen,1964,2.29877
sen,1965,7.23947
sen,1966,-10.58726
sen,1967,9.01943
sen,1968,0.46669
sen,1969,1.94257
sen,1970,5.75808
sen,1971,-16.4904
sen,1972,23.82739
sen,1973,-16.09848
sen,1974,23.11512
sen,1975,4.21709
sen,1976,14.56721
sen,1977,-6.87961
sen,1978,-23.61478
sen,1979,27.14735
sen,1980,-18.16628
sen,1981,15.01409
sen,1982,8.62858
sen,1983,-24.56176
sen,1984,11.31598
sen,1985,17.7596
sen,1986,4.7851
sen,1987,5.60477
sen,1988,-15.53411
sen,1989,13.69485
sen,1990,-9.47918
sen,1991,6.06293
sen,1992,-5.97832
sen,1993,7.77606
sen,1994,-0.1401
sen,1995,9.36452
sen,1996,-3.68006
sen,1997,-0.92878
sen,1998,0.77734
sen,1999,13.70436
sen,2000,0.46124
sen,2001,1.84676
sen,2002,-22.98616
sen,2003,18.17107
sen,2004,3.43091
sen,2005,11.57578
sen,2006,-8.97123
sen,2007,-7.09558
sen,2008,21.43082
sen,2009,13.98402
sen,2010,4.75739
sen,2011,-15.69329
sen,2012,9.76032
sen,2013,1.94985
sen,2014,1.64229
sen,2015,10.64132
sen,2016,5.40681
sen,2017,11.47168
sen,2018,8.09731
sen,2019,4.49972
sen,2020,15.93903
sgp,1961,1.90623
sgp,1962,6.47118
sgp,1963,0.09497
sgp,1964,-0.94877
sgp,1965,-0.86207
sgp,1966,17.97101
sgp,1967,3.72645
sgp,1968,8.36952
sgp,1969,5.46448
sgp,1970,3.73057
sgp,1971,10.65601
sgp,1972,8.24556
sgp,1973,-5.36558
sgp,1974,-3.96592
sgp,1975,8.53472
sgp,1976,9.92108
sgp,1977,1.02564
sgp,1978,-3.60406
sgp,1979,1.97472
sgp,1980,1.26517
sgp,1981,2.88118
sgp,1982,0.94176
sgp,1983,6.21164
sgp,1984,3.12067
sgp,1985,-10.13226
sgp,1986,-12.69643
sgp,1987,-8.45714
sgp,1988,-15.0437
sgp,1989,-4.62895
sgp,1990,-8.24345
sgp,1991,-8.27036
sgp,1992,-4.62243
sgp,1993,-4.31862
sgp,1994,3.20963
sgp,1995,-4.8105
sgp,1996,3.11383
sgp,1997,-2.47525
sgp,1998,-9.79695
sgp,1999,-1.01294
sgp,2000,-5.9693
sgp,2001,-12.75695
sgp,2002,-17.25572
sgp,2003,-8.29146
sgp,2004,0
sgp,2005,6.84932
sgp,2006,1.7094
sgp,2007,0
sgp,2008,-5.88235
sgp,2009,3.92857
sgp,2010,2.74914
sgp,2011,4.09699
sgp,2012,4.33735
sgp,2013,3.4642
sgp,2014,3.27381
sgp,2015,-0.50432
sgp,2016,-0.43447
sgp,2017,2.90909
sgp,2018,3.18021
sgp,2019,6.36986
sgp,2020,-9.98068
sle,1965,-4.78135
sle,1966,1.7
sle,1967,1.34861
sle,1968,1.65421
sle,1969,2.60008
sle,1970,2.04046
sle,1971,0.8992
sle,1972,0.49652
sle,1973,0.45184
sle,1974,1.15184
sle,1975,3.41202
sle,1976,5.15613
sle,1977,12.63472
sle,1978,19.59826
sle,1979,10.50556
sle,1980,0.87289
sle,1981,4.19611
sle,1982,3.84738
sle,1983,2.92303
sle,1984,18.89389
sle,1985,-5.33645
sle,1986,0.36707
sle,1987,6.10589
sle,1988,0.60456
sle,1989,-0.53391
sle,1990,49.82645
sle,1991,3.78826
sle,1992,-31.65773
sle,1993,-3.23179
sle,1994,5.07181
sle,1995,-9.85884
sle,1996,-5.74553
sle,1997,30.27163
sle,1998,7.55394
sle,1999,5.99086
sle,2000,7.79847
sle,2001,-37.53412
sle,2002,31.73657
sle,2003,9.4702
sle,2004,8.79127
sle,2005,6.8258
sle,2006,5.96715
sle,2007,13.25285
sle,2008,6.68268
sle,2009,4.02146
sle,2010,3.51692
sle,2011,4.89113
sle,2012,3.84672
sle,2013,4.55287
sle,2014,0.80368
sle,2015,3.12971
sle,2016,3.38563
sle,2017,5.41877
sle,2018,3.90808
sle,2019,5.4266
sle,2020,1.63115
slv,1966,1.95289
slv,1967,5.76535
slv,1968,1.7932
slv,1969,3.68123
slv,1970,6.55729
slv,1971,3.17841
slv,1972,2.07078
slv,1973,2.54854
slv,1974,8.72274
slv,1975,5.4213
slv,1976,-8.8899
slv,1977,3.55253
slv,1978,13.70448
slv,1979,1.18612
slv,1980,-5.36172
slv,1981,-10.51031
slv,1982,-7.86085
slv,1983,2.31559
slv,1984,3.02692
slv,1985,-2.00339
slv,1986,-4.25171
slv,1987,1.32636
slv,1988,-1.01663
slv,1989,-0.56021
slv,1990,6.53442
slv,1991,-3.17956
slv,1992,5.38209
slv,1993,-3.93083
slv,1994,-6.05632
slv,1995,0.23057
slv,1996,-2.81951
slv,1997,-3.62849
slv,1998,-4.76874
slv,1999,3.08904
slv,2000,-7.11
slv,2001,-6.52234
slv,2002,-3.72107
slv,2003,-2.96934
slv,2004,-0.87116
slv,2005,1.08186
slv,2006,2.42249
slv,2007,7.4326
slv,2008,-0.39862
slv,2009,-4.78714
slv,2010,4.94642
slv,2011,-4.47353
slv,2012,3.55804
slv,2013,-6.15163
slv,2014,1.23426
slv,2015,-5.74192
slv,2016,7.5396
slv,2017,0.71353
slv,2018,-2.30917
slv,2019,-0.6041
slv,2020,-2.27897
smr,2016,-29.83733
smr,2017,49.34152
smr,2018,-18.64712
smr,2019,-4.67143
som,1971,-1.68041
som,1972,6.24905
som,1973,-4.42487
som,1974,-35.34234
som,1975,73.15465
som,1976,3.5891
som,1977,35.29189
som,1978,3.66582
som,1979,-5.88089
som,1980,4.15201
som,1981,14.35367
som,1982,2.83309
som,1983,-12.21985
som,1984,12.98831
som,1985,9.52128
som,1986,-1.30412
som,1987,8.21973
som,1988,3.44741
som,1989,-2.68295
som,1990,1.3266
srb,1996,7.91508
srb,1997,6.79652
srb,1998,-1.0255
srb,1999,-0.03952
srb,2000,-10.77402
srb,2001,17.8103
srb,2002,-5.37754
srb,2003,-6.85248
srb,2004,18.96773
srb,2005,-4.89432
srb,2006,-0.20509
srb,2007,-7.84205
srb,2008,8.5692
srb,2009,0.81142
srb,2010,-0.38622
srb,2011,0.91899
srb,2012,-16.98441
srb,2013,21.00688
srb,2014,1.95242
srb,2015,2.15643
srb,2016,7.45067
srb,2017,-11.39289
srb,2018,15.11484
srb,2019,-1.65073
srb,2020,2.18177
ssd,2009,39.33
ssd,2010,-0.67
ssd,2011,-14.63999
ssd,2012,-24.31076
ssd,2013,76.50149
ssd,2014,-18.50405
ssd,2015,21.59996
ssd,2016,-17.2062
ssd,2017,-15.99834
ssd,2018,-2.49976
ssd,2019,9.89996
ssd,2020,5.97999
stp,2002,-2.04088
stp,2003,1.59924
stp,2004,4.05593
stp,2005,1.72309
stp,2006,7.28624
stp,2007,2.53712
stp,2008,11.03262
stp,2009,3.78063
stp,2010,0.65342
stp,2011,2.99852
stp,2012,1.56992
stp,2013,-0.38991
stp,2014,4.15275
stp,2015,3.21921
stp,2016,1.9954
stp,2017,1.54793
stp,2018,-3.53175
stp,2019,0.93421
stp,2020,-1.33507
sur,1976,3.21575
sur,1977,15.97991
sur,1978,-4.50607
sur,1979,10.52632
sur,1980,1.14058
sur,1981,13.00813
sur,1982,-2.8777
sur,1983,-8.88889
sur,1984,4.06504
sur,1985,0.78125
sur,1986,-2.32558
sur,1987,5.55556
sur,1988,-0.75188
sur,1989,-2.27273
sur,1990,0.77519
sur,1991,12.42038
sur,1992,2.26629
sur,1993,-7.20222
sur,1994,-4.47761
sur,1995,-6.5625
sur,1996,1.3378
sur,1997,-2.64027
sur,1998,-6.44066
sur,1999,4.34782
sur,2000,5.90278
sur,2001,11.47541
sur,2002,-3.82353
sur,2003,3.66973
sur,2004,0.88495
sur,2005,-4.97076
sur,2006,3.22838
sur,2007,5.41237
sur,2008,-9.16871
sur,2009,31.35936
sur,2010,2.86885
sur,2011,4.48207
sur,2012,10.20019
sur,2013,-8.99654
sur,2014,5.3232
sur,2015,4.24188
sur,2016,0.05485
sur,2017,-6.41447
sur,2018,-8.49443
sur,2019,-18.82202
sur,2020,-1.49842
svk,1996,5.99724
svk,1997,4.61559
svk,1998,-0.38649
svk,1999,-23.84485
svk,2000,14.64981
svk,2001,32.50001
svk,2002,5.74909
svk,2003,4.68624
