geo,time,ny_tax_nind_kn
gtm,1968,16526530289.0378
gtm,1969,17208180439.6753
gtm,1970,18239926302.6196
gtm,1971,19243326364.2801
gtm,1972,20794361409.1049
gtm,1973,21332654034.3112
gtm,1974,23213151804.6312
gtm,1975,24162788124.9398
gtm,1976,20631621780.1963
gtm,1977,21067399405.4509
gtm,1978,22086493052.4894
gtm,1979,22938376833.7804
gtm,1980,23356753359.7916
gtm,1981,22984696650.85049
gtm,1982,24363629131.1805
gtm,1983,27488013693.18209
gtm,1984,30518778156.8234
gtm,1985,31985772080.7048
gtm,1986,32278044738.3011
gtm,1987,33267476194.9513
gtm,1988,34221307051.501
gtm,1989,35846320877.0468
gtm,1990,38853167107.5975
gtm,1991,40690425400
gtm,1992,41039690200
gtm,1993,43677182200
gtm,1994,45662614400
gtm,1995,47533248200
gtm,1996,48836434900
gtm,1997,50402637700
gtm,1998,52225345600
gtm,1999,54648302900
gtm,2000,60459939800
gtm,2001,15704555500
gtm,2002,15288138900
gtm,2003,16118247400
gtm,2004,17057469200
gtm,2005,17458330300
gtm,2006,18301086700
gtm,2007,20062091700
gtm,2008,20393905200
gtm,2009,20465884800
gtm,2010,22677969900
gtm,2011,23873007900
gtm,2012,23743151600
gtm,2013,24365056000
gtm,2014,25254601000
gtm,2015,26888534000
gtm,2016,28033486000
gtm,2017,30191317000
gtm,2018,32615706000
gtm,2019,34956688000
gtm,2020,33033378000
guy,2006,43521814200
guy,2007,46650000000
guy,2008,47469000000
guy,2009,49186000000
guy,2010,51219000000
guy,2011,53884000000
guy,2012,56725000000
guy,2013,58663000000
guy,2014,60109000000
guy,2015,53830000000
guy,2016,58176000000
guy,2017,60797000000
guy,2018,66807000000
guy,2019,79979000000
guy,2020,64140000000
hkg,2000,81041000000
hkg,2001,74945000000
hkg,2002,73584000000
hkg,2003,77018000000
hkg,2004,90146000000
hkg,2005,88810000000
hkg,2006,95676000000
hkg,2007,119517000000
hkg,2008,117521000000
hkg,2009,111913000000
hkg,2010,118922000000
hkg,2011,110883000000
hkg,2012,99321000000
hkg,2013,92918000000
hkg,2014,99186000000
hkg,2015,106244000000
hkg,2016,96622000000
hkg,2017,109819000000
hkg,2018,105526000000
hkg,2019,93623000000
hkg,2020,110072000000
hnd,1960,2497697800
hnd,1961,2416682000
hnd,1962,2432195600
hnd,1963,2461499100
hnd,1964,2725231100
hnd,1965,2994120500
hnd,1966,3032042500
hnd,1967,3145808800
hnd,1968,3475041400
hnd,1969,3506068500
hnd,1970,4171428600
hnd,1971,4205903200
hnd,1972,4274852500
hnd,1973,4757497100
hnd,1974,4671310600
hnd,1975,4860921000
hnd,1976,5808972900
hnd,1977,7377568000
hnd,1978,8157357949.40768
hnd,1979,8295552889.15502
hnd,1980,7682267787.60707
hnd,1981,7657049754.03993
hnd,1982,7053929421.66388
hnd,1983,6522007073.38438
hnd,1984,7634042484.32132
hnd,1985,8529512851.73083
hnd,1986,9104036253.08085
hnd,1987,9810509033.5664
hnd,1988,9851471050.39715
hnd,1989,9414919554.54185
hnd,1990,11036955027.4777
hnd,1991,9670750700
hnd,1992,9400095100
hnd,1993,9290338500
hnd,1994,10343244100
hnd,1995,10964132500
hnd,1996,10859547600
hnd,1997,11403454100
hnd,1998,10675735900
hnd,1999,10173084700
hnd,2000,10118300000
hnd,2001,10315000000
hnd,2002,10721500000
hnd,2003,11318400000
hnd,2004,12011800000
hnd,2005,12679000000
hnd,2006,13128400000
hnd,2007,13796800000
hnd,2008,12759600000
hnd,2009,12223500000
hnd,2010,12753200000
hnd,2011,13379300000
hnd,2012,13792800000
hnd,2013,13783900000
hnd,2014,15224000000
hnd,2015,16480900000
hnd,2016,17184100000
hnd,2017,17763300000
hnd,2018,18673000000
hnd,2019,19448200000
hnd,2020,16920500000
hrv,1995,39662016704.9471
hrv,1996,42074412796.9254
hrv,1997,42896509858.4855
hrv,1998,43917398485.6101
hrv,1999,42380344535.0871
hrv,2000,45096447177.3231
hrv,2001,45480616115.5202
hrv,2002,49254378456.4558
hrv,2003,51110569932.3596
hrv,2004,53127899837.1805
hrv,2005,55740796902.2551
hrv,2006,59163581210.2913
hrv,2007,62098515036.7014
hrv,2008,63201306932.0357
hrv,2009,55007004939.3099
hrv,2010,55861963163.3194
hrv,2011,54647340664.63
hrv,2012,56645626553.759
hrv,2013,57307059436.9
hrv,2014,57006123197.0556
hrv,2015,58348991773.0504
hrv,2016,60065044305.4313
hrv,2017,63585343051.0677
hrv,2018,66082207266.9607
hrv,2019,67935549767.1568
hrv,2020,56769175950.8269
hti,2000,19248879500
hti,2001,17715210500
hti,2002,19002489600
hti,2003,15695709100
hti,2004,18854124700
hti,2005,16622114400
hti,2006,19531514000
hti,2007,25863590200
hti,2008,26527938300
hti,2009,28582925800
hti,2010,25585273000
hti,2011,24181732400
hti,2012,23630380400
hti,2013,25073947000
hti,2014,25262001600
hti,2015,29135520800
hti,2016,29728073300
hti,2017,30778241800
hti,2018,37055144600
hti,2019,32892197600
hti,2020,29296935300
hun,1991,3862834939000
hun,1992,4023881267000
hun,1993,3760322321000
hun,1994,3871150172000
hun,1995,3913934000000
hun,1996,3638419000000
hun,1997,3773261000000
hun,1998,3931137000000
hun,1999,4094286000000
hun,2000,4297203000000
hun,2001,4427422000000
hun,2002,4608123000000
hun,2003,4741770000000
hun,2004,4983010000000
hun,2005,5218583000000
hun,2006,5439568000000
hun,2007,5478417000000
hun,2008,5590172000000
hun,2009,5238577000000
hun,2010,5230123000000
hun,2011,5302461000000
hun,2012,5231676000000
hun,2013,5151659000000
hun,2014,5303323000000
hun,2015,5505448000000
hun,2016,5598173000000
hun,2017,5860753000000
hun,2018,6108981000000
hun,2019,6381247000000
hun,2020,6189307000000
idn,2010,180453300000000
idn,2011,145001100000000
idn,2012,166820600000000
idn,2013,203185500000000
idn,2014,213497900000000
idn,2015,282981800000000
idn,2016,336915500000000
idn,2017,381669000000000
idn,2018,422959100000000
idn,2019,450281900000000
idn,2020,389847600000000
ind,1960,339060962521.91998
ind,1961,395249817790.82001
ind,1962,465967794937.29999
ind,1963,562860803501.15002
ind,1964,594620412379.38
ind,1965,664225837793.66003
ind,1966,577351732309.67004
ind,1967,597125763180.90002
ind,1968,685896892311.71997
ind,1969,732849377378.27002
ind,1970,784486755086.00989
ind,1971,861384296426.58997
ind,1972,832654977337.16992
ind,1973,732276162296.52002
ind,1974,743565621479.45984
ind,1975,827260492963.16003
ind,1976,889500421507.21985
ind,1977,928474751655.6499
ind,1978,1008318552625.97998
ind,1979,950558132069.12012
ind,1980,959126601160.84998
ind,1981,1068829021835.13
ind,1982,1185670582427.63989
ind,1983,1188053333508.65991
ind,1984,1210903573580.82007
ind,1985,1456783083102.36011
ind,1986,1606602022814.26001
ind,1987,1748415993520.57007
ind,1988,1816885158862.75
ind,1989,1886464001103.34009
ind,1990,2045339745823.93994
ind,1991,1980637023500
ind,1992,2117001386100
ind,1993,1987847141300
ind,1994,2189126222000
ind,1995,2434413254600
ind,1996,2491597833400
ind,1997,2511524182600
ind,1998,2499491749200
ind,1999,3021694276500
ind,2000,3019052117500
ind,2001,2938611188800
ind,2002,3019102209600
ind,2003,3209652270000
ind,2004,3878772691100
ind,2005,4003857444300
ind,2006,4330086136600
ind,2007,4827114623500
ind,2008,4191874042500
ind,2009,5192415119500
ind,2010,5967206352100
ind,2011,6293828173600
ind,2012,6667413124200
ind,2013,7377212082100
ind,2014,8155408442700
ind,2015,8776227893800
ind,2016,9799085989000
ind,2017,11104116310100
ind,2018,12591137346800
ind,2019,12977970486200
ind,2020,10593104892700
irl,1995,8202257000
irl,1996,9004160000
irl,1997,10503899000
irl,1998,11985817000
irl,1999,13979936000
irl,2000,15653224000
irl,2001,15549803000
irl,2002,15990935000
irl,2003,17046931000
irl,2004,18904722000
irl,2005,21618846000
irl,2006,24129775000
irl,2007,23545383000
irl,2008,19145924000
irl,2009,15809218000
irl,2010,15904123000
irl,2011,15165072000
irl,2012,15272093000
irl,2013,15898767000
irl,2014,17494680000
irl,2015,18759698000
irl,2016,19950058000
irl,2017,20700892000
irl,2018,21277225000
irl,2019,22837862000
irl,2020,20130217000
irn,1960,19320709610623.39844
irn,1961,19727483071972.30078
irn,1962,20693182314437.80078
irn,1963,23495780649012.80078
irn,1964,23764552568230.80078
irn,1965,29205068376362.60156
irn,1966,37769690884321.50781
irn,1967,40766615114671.60156
irn,1968,48068426912673.79688
irn,1969,56290793028144.89844
irn,1970,61489117973313
irn,1971,64050674404145.39844
irn,1972,68899097445664.70312
irn,1973,52035551290861.60156
irn,1974,16794957713801.5
irn,1975,28176172555175.19922
irn,1976,35064368294962.5
irn,1977,50155692222283.89844
irn,1978,42724968579366.79688
irn,1979,882047625942.74683
irn,1980,21918352091906.39844
irn,1981,13451482998952.09961
irn,1982,20485481881631.89453
irn,1983,38740472566573.69531
irn,1984,41388001975039.60156
irn,1985,43056266336581.39844
irn,1986,38697045619961.20312
irn,1987,34547300503641.69531
irn,1988,23816505186835
irn,1989,27923243882250.39844
irn,1990,26853829341371.69531
irn,1991,35483045673300
irn,1992,39889315927200
irn,1993,-1053166320300
irn,1994,-12278407673500
irn,1995,-16639845479100
irn,1996,-3570252180500
irn,1997,4505002081200
irn,1998,2773677001200
irn,1999,7705686824700
irn,2000,10956906754800
irn,2001,17064664742900
irn,2002,17648978808500
irn,2003,23395506023100
irn,2004,18229786604700
irn,2005,-77841062346500
irn,2006,-98323116751800
irn,2007,-28252254126700
irn,2008,-9256124262900
irn,2009,49166897589500
irn,2010,56189803297000
irn,2011,31962360808400
irn,2012,46728929545800
irn,2013,54333943618800
irn,2014,138128465304100
irn,2015,152358403732000
irn,2016,224971590341600
irn,2017,234959357416200
irn,2018,178673000000000
irn,2019,148560000000000
irn,2020,140097000000000
isl,1995,82894477000
isl,1996,108213915000
isl,1997,158152730000
isl,1998,164429795000
isl,1999,159763262000
isl,2000,164516527000
isl,2001,175064602000
isl,2002,187362678000
isl,2003,176916340000
isl,2004,207953548000
isl,2005,240570601000
isl,2006,286686007000
isl,2007,311944897000
isl,2008,310501347000
isl,2009,259585041000
isl,2010,256719016000
isl,2011,265743609000
isl,2012,227821462000
isl,2013,248033198000
isl,2014,224009593000
isl,2015,233086186000
isl,2016,245355748000
isl,2017,243014473000
isl,2018,255163871000
isl,2019,262717742000
isl,2020,240730423000
isr,1995,54512213000
isr,1996,58511793000
isr,1997,59245193000
isr,1998,61073782000
isr,1999,63164803000
isr,2000,69502320000
isr,2001,69826448000
isr,2002,68108328000
isr,2003,65967193000
isr,2004,68955176000
isr,2005,71324377000
isr,2006,73693531000
isr,2007,80916511000
isr,2008,84806473000
isr,2009,85875596000
isr,2010,94281737000
isr,2011,99815066000
isr,2012,103759572000
isr,2013,109827632000
isr,2014,117040692000
isr,2015,121552833000
isr,2016,136243772000
isr,2017,139422453000
isr,2018,148773319000
isr,2019,156668823000
isr,2020,149479683000
ita,1970,106689385000
ita,1971,108647594000
ita,1972,112955018000
ita,1973,119936334000
ita,1974,119759626000
ita,1975,116235278000
ita,1976,124451386000
ita,1977,124112572000
ita,1978,127103449000
ita,1979,131299780000
ita,1980,129785116000
ita,1981,130995108000
ita,1982,129795205000
ita,1983,129695737000
ita,1984,132386650000
ita,1985,134813087000
ita,1986,140889677000
ita,1987,144695379000
ita,1988,150391239000
ita,1989,154439419000
ita,1990,158811527000
ita,1991,162676210000
ita,1992,164896171000
ita,1993,158268738000
ita,1994,159442250000
ita,1995,163968100000
ita,1996,165719200000
ita,1997,172600600000
ita,1998,177525800000
ita,1999,181351400000
ita,2000,188074500000
ita,2001,193374900000
ita,2002,191896000000
ita,2003,193368700000
ita,2004,193201100000
ita,2005,194859900000
ita,2006,196284100000
ita,2007,197903000000
ita,2008,191457800000
ita,2009,184262400000
ita,2010,185456800000
ita,2011,186401700000
ita,2012,175802000000
ita,2013,168262000000
ita,2014,167373800000
ita,2015,167306000000
ita,2016,168509000000
ita,2017,172273100000
ita,2018,173751800000
ita,2019,174461800000
ita,2020,155240400000
jam,1966,59390397500
jam,1967,69819858400
jam,1968,67417751700
jam,1969,68943434400
jam,1970,74642568000
jam,1971,79529725900
jam,1972,92778559400
jam,1973,86308266800
jam,1974,81457021700
jam,1975,86725731700
jam,1976,78541269500
jam,1977,67965532200
jam,1978,67778201700
jam,1979,73301229100
jam,1980,76936552800
jam,1981,89479170300
jam,1982,95615609400
jam,1983,91006174600
jam,1984,92687415300
jam,1985,97774047400
jam,1986,100750701900
jam,1987,111654802700
jam,1988,110954547300
jam,1989,117198545700
jam,1990,113745006500
jam,1991,108761042800
jam,1992,126434161400
jam,1993,96758002200
jam,1994,98556934100
jam,1995,101550394200
jam,1996,106134503400
jam,1997,104392850800
jam,1998,103129813200
jam,1999,104141354200
jam,2000,104949846400
jam,2001,106292887500
jam,2002,107010192900
jam,2003,110935848700
jam,2004,112404558000
jam,2005,113408001600
jam,2006,116696818400
jam,2007,118381000000
jam,2008,117467000000
jam,2009,105251000000
jam,2010,103556000000
jam,2011,107556000000
jam,2012,106068000000
jam,2013,108764000000
jam,2014,110359000000
jam,2015,111761000000
jam,2016,112383000000
jam,2017,115901000000
jam,2018,118568000000
jam,2019,119021000000
jam,2020,106497500000
jor,1976,408094903.66524
jor,1977,492474436.84288
jor,1978,565710269.34346
jor,1979,708041105.67774
jor,1980,752352032.04935
jor,1981,917498022.41097
jor,1982,961159407.03092
jor,1983,942647467.10837
jor,1984,897829086.24327
jor,1985,890440548.81805
jor,1986,922856741.86223
jor,1987,964792781.20431
jor,1988,1022744084.36095
jor,1989,920867520.24775
jor,1990,915244924.45987
jor,1991,889791000
jor,1992,1166577000
jor,1993,1287615000
jor,1994,1354030700
jor,1995,1358942800
jor,1996,1398585200
jor,1997,1421359700
jor,1998,1456556800
jor,1999,1524413600
jor,2000,1539637200
jor,2001,1571403900
jor,2002,1588961800
jor,2003,1641574700
jor,2004,1768418000
jor,2005,1980006200
jor,2006,2146065600
jor,2007,2454395000
jor,2008,2717439100
jor,2009,3403018600
jor,2010,3303060300
jor,2011,3265150000
jor,2012,3370973100
jor,2013,3479554100
jor,2014,3562545500
jor,2015,3604101200
jor,2016,3645045000
jor,2017,3687471300
jor,2018,3731920300
jor,2019,3752804400
jor,2020,3655601700
kaz,1999,253714192100
kaz,2000,278070754600
kaz,2001,315888377200
kaz,2002,346529549800
kaz,2003,379103327500
kaz,2004,415497246900
kaz,2005,467849900000
kaz,2006,526331137500
kaz,2007,580016913500
kaz,2008,599737488600
kaz,2009,576347726500
kaz,2010,611504937800
kaz,2011,658590818100
kaz,2012,648711955800
kaz,2013,715529287200
kaz,2014,765616337300
kaz,2015,711257577400
kaz,2016,709835062200
kaz,2017,753135001000
kaz,2018,785519806100
kaz,2019,818511637956.19983
kaz,2020,779223079334.30212
ken,1964,38247500358.4238
ken,1965,41549010628.7816
ken,1966,48650600186.5423
ken,1967,48081787650.78449
ken,1968,54167395822.3388
ken,1969,60042269504.9754
ken,1970,61472867140.8428
ken,1971,80291651182.17619
ken,1972,100619844079.127
ken,1973,117055440872.12
ken,1974,142040357873.056
ken,1975,121225590375.325
ken,1976,122015417405.229
ken,1977,138534965280.129
ken,1978,154084790949.60999
ken,1979,170986368623.38699
ken,1980,194986177682.42801
ken,1981,181497440670.91901
ken,1982,159730083560.716
ken,1983,149583976559.564
ken,1984,161840840417.19501
ken,1985,159867129556.358
ken,1986,189469381765.71896
ken,1987,213547968054.056
ken,1988,240169077598.53296
ken,1989,246216993447.59799
ken,1990,256325407985.80399
ken,1991,250719521125.03
ken,1992,229807096105.84897
ken,1993,232236541973.151
ken,1994,232373605244.93301
ken,1995,236300467377.52097
ken,1996,238250192074.49896
ken,1997,243290953942.31201
ken,1998,247231629261.32101
ken,1999,245049307331.69199
ken,2000,252439747057.93799
ken,2001,252479912537.034
ken,2002,250797427103.16599
ken,2003,254146777953.121
ken,2004,291857656841.755
ken,2005,323873969884.224
ken,2006,359489774296.80902
ken,2007,403562189113.66498
ken,2008,415654082132.92401
ken,2009,428246000000
ken,2010,460568000000
ken,2011,502876000000
ken,2012,557541000000
ken,2013,594361000000
ken,2014,640615000000
ken,2015,651890000000
ken,2016,667408000000
ken,2017,705356000000
ken,2018,747016000000
ken,2019,774949000000
ken,2020,713498000000
kgz,1987,31694253547.8037
kgz,1988,35876967900.9926
kgz,1989,36878804514.27
kgz,1990,23184505973.5807
kgz,1991,21326367000
kgz,1992,18383774000
kgz,1993,15533441900
kgz,1994,12409258600
kgz,1995,11740164400
kgz,1996,12573861800
kgz,1997,13818929900
kgz,1998,14109292500
kgz,1999,14631529100
kgz,2000,15117551800
kgz,2001,15918850000
kgz,2002,15918930300
kgz,2003,17033257600
kgz,2004,18225586600
kgz,2005,18189210300
kgz,2006,18753038500
kgz,2007,20347086800
kgz,2008,22056289400
kgz,2009,22695916700
kgz,2010,22582400000
kgz,2011,23937300000
kgz,2012,23913338100
kgz,2013,26519873200
kgz,2014,27580657400
kgz,2015,28656296700
kgz,2016,29888534600
kgz,2017,31293293800
kgz,2018,32482464400
kgz,2019,33976639500
kgz,2020,31054631400
khm,1993,276587248000
khm,1994,500186790400
khm,1995,509403454100
khm,1996,582188137600
khm,1997,613085698100
khm,1998,598120596000
khm,1999,832589924800
khm,2000,870232000000
khm,2001,892026223700
khm,2002,1004246947400
khm,2003,1009795254400
khm,2004,1288111728400
khm,2005,1366628990100
khm,2006,1470227560300
khm,2007,2142772952700
khm,2008,2338291045600
khm,2009,2480069185000
khm,2010,2604072644300
khm,2011,2778616368300
khm,2012,2994211649200
khm,2013,3241982316400
khm,2014,3544963894100
khm,2015,3844721432500
khm,2016,4155481523000
khm,2017,4522720806400
khm,2018,4917924559900
khm,2019,5387288981600
khm,2020,5299593000000
kir,1983,824600
kir,1984,2274700
kir,1985,2351000
kir,1986,2335200
kir,1987,2739100
kir,1988,3070100
kir,1989,3115500
kir,1990,3752800
kir,1991,3603000
kir,1992,3251500
kir,1993,4517600
kir,1994,3970900
kir,1995,4380000
kir,1996,5747800
kir,1997,7975300
kir,1998,6959900
kir,1999,4086100
kir,2000,14615400
kir,2001,12079200
kir,2002,14978500
kir,2003,13407800
kir,2004,14406000
kir,2005,11957000
kir,2006,9799000
kir,2007,11597900
kir,2008,7052600
kir,2009,6988796.36472
kir,2010,5223941.98156
kir,2011,4016623.19495
kir,2012,5033133.04274
kir,2013,5765531.82733
kir,2014,3572495.12642
kir,2015,8754516.0395
kir,2016,6854074.11421
kir,2017,5959403.6106
kir,2018,8287497.45636
kir,2019,8389088.2412
kna,1977,42230000
kna,1978,54930000
kna,1979,61550000
kna,1980,75480000
kna,1981,71700000
kna,1982,47750000
kna,1983,51290000
kna,1984,60120000
kna,1985,64430000
kna,1986,84610000
kna,1987,93500000
kna,1988,96290000
kna,1989,111260000
kna,1990,110290000
kna,1991,72760000
kna,1992,78160000
kna,1993,90860000
kna,1994,93310000
kna,1995,126280000
kna,1996,139310000
kna,1997,150040000
kna,1998,151520000
kna,1999,154060000
kna,2000,150430000
kna,2001,155640000
kna,2002,166140000
kna,2003,182000000
kna,2004,198240000
kna,2005,225560000
kna,2006,249930000
kna,2007,224150000
kna,2008,245140000
kna,2009,199730000
kna,2010,199580000
kna,2011,248160000
kna,2012,243800000
kna,2013,259180000
kna,2014,288030000
kna,2015,280230000
kna,2016,353290000
kna,2017,342541300
kna,2018,364742500
kna,2019,367603900
kna,2020,288186600
kor,1960,1459300000000
kor,1961,1460500000000
kor,1962,1595400000000
kor,1963,1751900000000
kor,1964,1853900000000
kor,1965,2110800000000
kor,1966,2407300000000
kor,1967,2812600000000
kor,1968,3396000000000
kor,1969,3971400000000
kor,1970,4627800000000
kor,1971,5189500000000
kor,1972,5481300000000
kor,1973,6651800000000
kor,1974,7538000000000
kor,1975,7844400000000
kor,1976,9819800000000
kor,1977,12429000000000
kor,1978,14709200000000
kor,1979,15731400000000
kor,1980,14917300000000
kor,1981,15683800000000
kor,1982,17216400000000
kor,1983,20396100000000
kor,1984,22766100000000
kor,1985,24295700000000
kor,1986,27081300000000
kor,1987,31811300000000
kor,1988,35609000000000
kor,1989,38386700000000
kor,1990,43366700000000
kor,1991,47245300000000
kor,1992,48772600000000
kor,1993,50702600000000
kor,1994,56642900000000
kor,1995,62240900000000
kor,1996,67513200000000
kor,1997,71149100000000
kor,1998,64670300000000
kor,1999,75425600000000
kor,2000,83240200000000
kor,2001,87820800000000
kor,2002,92579100000000
kor,2003,94389500000000
kor,2004,98605600000000
kor,2005,102870000000000
kor,2006,107529600000000
kor,2007,110037700000000
kor,2008,109389800000000
kor,2009,109692500000000
kor,2010,117903500000000
kor,2011,122815100000000
kor,2012,125268000000000
kor,2013,126634000000000
kor,2014,132172600000000
kor,2015,137112500000000
kor,2016,143115200000000
kor,2017,147105400000000
kor,2018,149011600000000
kor,2019,150146300000000
kor,2020,150084300000000
kos,2008,592000000
kos,2009,595948000
kos,2010,638139100
kos,2011,733584100
kos,2012,750863100
kos,2013,753657800
kos,2014,791868900
kos,2015,832584800
kos,2016,906761800
kos,2017,937538700
kos,2018,953549400
kos,2019,999065900
kos,2020,873387900
kwt,2010,-2719900000
kwt,2011,-3242200000
kwt,2012,-3818700000
kwt,2013,-3642200000
kwt,2014,-3838700000
kwt,2015,-3216600000
kwt,2016,-3321600000
kwt,2017,-3486100000
kwt,2018,-3540704300.23598
kwt,2019,-3597826718.28563
kwt,2020,-3279198802.66991
lao,2000,3055271402900
lao,2001,3267483515500
lao,2002,3488687380400
lao,2003,3700345935900
lao,2004,3935602662200
lao,2005,4215328312000
lao,2006,4578658680800
lao,2007,4926491542200
lao,2008,5311984715000
lao,2009,5710477851600
lao,2010,6197404902900
lao,2011,6695592758100
lao,2012,7233000000000
lao,2013,8125000000000
lao,2014,9190000000000
lao,2015,10248000000000
lao,2016,11051000000000
lao,2017,11822000000000
lao,2018,12558000000000
lao,2019,13253000000000
lao,2020,13319557449800
lbn,1991,1402489578900
lbn,1992,1784134039700
lbn,1993,2170249501900
lbn,1994,2359711912600
lbn,1995,2941705905200
lbn,1996,3184540895600
lbn,1997,3260710369100
lbn,1998,3860788429900
lbn,1999,4364461738000
lbn,2000,4017402066500
lbn,2001,4172324006800
lbn,2002,5296394570100
lbn,2003,6034776130400
lbn,2004,3162192610067.58984
lbn,2005,3015930260582.39014
lbn,2006,2959738803481.97021
lbn,2007,3675577619029.2998
lbn,2008,4643534738012.56934
lbn,2009,5713630134849.38965
lbn,2010,6065999965548.12012
lbn,2011,5791319620633.62012
lbn,2012,6556387733351.99023
lbn,2013,6843598215210.13965
lbn,2014,6923989886561.15039
lbn,2015,7435129743711.63867
lbn,2016,7622278846412.5791
lbn,2017,7621090879317.59082
lbn,2018,7369458502764.4209
lbn,2019,6143860767187.21973
lbn,2020,2044604794900
lbr,2000,0
lbr,2001,0
lbr,2002,0
lbr,2003,0
lbr,2004,0
lbr,2005,0
lbr,2006,0
lbr,2007,0
lbr,2008,0
lbr,2009,0
lbr,2010,0
lbr,2011,0
lbr,2012,0
lbr,2013,0
lbr,2014,0
lca,2006,667060100
lca,2007,684667200
lca,2008,709664200
lca,2009,625797100
lca,2010,640129200
lca,2011,784046900
lca,2012,721782600
lca,2013,658296300
lca,2014,661452000
lca,2015,585414500
lca,2016,689819591.32172
lca,2017,707299547.08335
lca,2018,716641584.34811
lca,2019,672113983.8988
lca,2020,531761069.17184
lka,2010,655564169000
lka,2011,698664188000
lka,2012,715011205000
lka,2013,709801462000
lka,2014,758521359000
lka,2015,815666512000
lka,2016,866726872000
lka,2017,894131858000
lka,2018,889166193000
lka,2019,910242377000
lka,2020,837491460000
lso,1960,59830300
lso,1961,72651100
lso,1962,170943900
lso,1963,153849600
lso,1964,226500800
lso,1965,64104000
lso,1966,63122000
lso,1967,71715700
lso,1968,71850900
lso,1969,86623800
lso,1970,97356100
lso,1971,140082600
lso,1972,124739600
lso,1973,121360800
lso,1974,166314200
lso,1975,115975500
lso,1976,161066700
lso,1977,375540600
lso,1978,629157400
lso,1979,701449600
lso,1980,693642300
lso,1981,754328500
lso,1982,885336900
lso,1983,903288100
lso,1984,962706900
lso,1985,940226800
lso,1986,881878100
lso,1987,934865100
lso,1988,1054745000
lso,1989,1090564500
lso,1990,1097697900
lso,1991,1200781600
lso,1992,1300088400
lso,1993,1338404900
lso,1994,1404627400
lso,1995,1447659000
lso,1996,1490676800
lso,1997,1520995400
lso,1998,1446387300
lso,1999,1481541500
lso,2000,1300436300
lso,2001,1282264300
lso,2002,1195547600
lso,2003,1226286500
lso,2004,1293679600
lso,2005,1459721200
lso,2006,1515317300
lso,2007,1667655000
lso,2008,1777305400
lso,2009,1815008100
lso,2010,1975983300
lso,2011,2175932400
lso,2012,2326596400
lso,2013,2473878700
lso,2014,2495932300
lso,2015,2453711900
lso,2016,2537743500
lso,2017,2595357700
lso,2018,2550651900
lso,2019,2404952600
lso,2020,1923702200
ltu,1995,1607457000
ltu,1996,1690377000
ltu,1997,1830863000
ltu,1998,1967734000
ltu,1999,1945271000
ltu,2000,2017159000
ltu,2001,2148801000
ltu,2002,2293876000
ltu,2003,2536245000
ltu,2004,2702864000
ltu,2005,2911859000
ltu,2006,3127748000
ltu,2007,3475162000
ltu,2008,3566017000
ltu,2009,3036870000
ltu,2010,3087016000
ltu,2011,3273441000
ltu,2012,3399268000
ltu,2013,3519944000
ltu,2014,3644445000
ltu,2015,3718230000
ltu,2016,3811886000
ltu,2017,3975133000
ltu,2018,4133873000
ltu,2019,4322947000
ltu,2020,4317222000
lux,1970,888292000
lux,1971,948135000
lux,1972,999268000
lux,1973,1088711000
lux,1974,1104357000
lux,1975,1178072000
lux,1976,1228318000
lux,1977,1292677000
lux,1978,1385991000
lux,1979,1349133000
lux,1980,1343649000
lux,1981,1463577000
lux,1982,1422284000
lux,1983,1504064000
lux,1984,1641494000
lux,1985,1649428000
lux,1986,1628197000
lux,1987,1749569000
lux,1988,1779387000
lux,1989,2012820000
lux,1990,2132453000
lux,1991,2390015000
lux,1992,2333279000
lux,1993,2295454000
lux,1994,2184480000
lux,1995,2090317000
lux,1996,2178836000
lux,1997,2447886000
lux,1998,2627908000
lux,1999,2923470000
lux,2000,3322544000
lux,2001,3270852000
lux,2002,3414001000
lux,2003,3534176000
lux,2004,3851137000
lux,2005,4046354000
lux,2006,4031199000
lux,2007,4344256000
lux,2008,4388051000
lux,2009,4271279000
lux,2010,4473339000
lux,2011,4795940000
lux,2012,4990283000
lux,2013,5178354000
lux,2014,5573038000
lux,2015,4605003000
lux,2016,4785300000
lux,2017,5056779000
lux,2018,5260861000
lux,2019,5388340000
lux,2020,4846393000
lva,1995,1606272000
lva,1996,1672978000
lva,1997,1777738000
lva,1998,1845344000
lva,1999,1848477000
lva,2000,1986461000
lva,2001,2095497000
lva,2002,2213736000
lva,2003,2413829000
lva,2004,2619822000
lva,2005,2862278000
lva,2006,3335082000
lva,2007,3903416000
lva,2008,3294414000
lva,2009,2112569000
lva,2010,2150641000
lva,2011,2284569000
lva,2012,2519568000
lva,2013,2696582000
lva,2014,2803188000
lva,2015,2958719000
lva,2016,3152410000
lva,2017,3257668000
lva,2018,3531812000
lva,2019,3544583000
lva,2020,3387056000
mar,1980,9842195000
mar,1981,9924129000
mar,1982,12089770000
mar,1983,13203340000
mar,1984,14771810000
mar,1985,17344040000
mar,1986,22727480000
mar,1987,26157790000
mar,1988,30490240000
mar,1989,31896720000
mar,1990,34013401700
mar,1991,38095009900
mar,1992,41142610700
mar,1993,41965462900
mar,1994,42385117600
mar,1995,42939578900
mar,1996,43368974700
mar,1997,45103733600
mar,1998,46005427300
mar,1999,47603827100
mar,2000,47349146200
mar,2001,51296529800
mar,2002,54259005400
mar,2003,54230571800
mar,2004,56502422700
