geo,time,ne_gdi_ftot_kd_zg
mex,2007,5.8158
mex,2008,6.55579
mex,2009,-11.66873
mex,2010,4.71323
mex,2011,7.84771
mex,2012,4.92742
mex,2013,-3.35064
mex,2014,2.91646
mex,2015,4.76685
mex,2016,0.826
mex,2017,-1.17759
mex,2018,0.80874
mex,2019,-4.68916
mex,2020,-18.25662
mhl,2005,14.23271
mhl,2006,53.29729
mhl,2007,-9.28039
mhl,2008,-20.16412
mhl,2009,67.63149
mhl,2010,29.98555
mhl,2011,-53.42693
mhl,2012,-19.75491
mhl,2013,62.06072
mhl,2014,-15.91325
mhl,2015,-14.665
mhl,2016,27.19635
mhl,2017,26.14496
mhl,2018,-6.6102
mhl,2019,146.84906
mhl,2020,-62.91768
mkd,1991,-4.19972
mkd,1992,-16.57741
mkd,1993,-7.92548
mkd,1994,-8.58611
mkd,1995,-20.51073
mkd,1996,6.51863
mkd,1997,-4.29917
mkd,1998,-2.58092
mkd,1999,-1.44655
mkd,2000,36.54376
mkd,2001,9.72117
mkd,2002,-0.10064
mkd,2003,-4.47691
mkd,2004,7.87219
mkd,2005,-10.29499
mkd,2006,6.67745
mkd,2007,17.45502
mkd,2008,17.77234
mkd,2009,2.68318
mkd,2010,-4.0258
mkd,2011,13.29016
mkd,2012,6.45215
mkd,2013,3.46264
mkd,2014,4.00466
mkd,2015,10.46671
mkd,2016,9.86873
mkd,2017,-5.65585
mkd,2018,-6.40313
mkd,2019,8.69272
mkd,2020,-12.51298
mli,1986,55.86237
mli,1987,18.18144
mli,1988,-5.8635
mli,1989,7.08841
mli,1990,2.70923
mli,1991,8.33079
mli,1992,2.12988
mli,1993,2.34591
mli,1994,3.43378
mli,1995,16.56099
mli,1996,3.00782
mli,1997,1.29507
mli,1998,-13.68293
mli,1999,1.77015
mli,2000,5.69932
mli,2001,15.45467
mli,2002,3.30448
mli,2003,9.50778
mli,2004,10.37803
mli,2005,8.78577
mli,2006,8.65269
mli,2007,4.92538
mli,2008,21.52951
mli,2009,-1.02754
mli,2010,10.69206
mli,2011,15.07725
mli,2012,-24.1022
mli,2013,20.38817
mli,2014,7.21151
mli,2015,9.3
mli,2016,8.06806
mli,2017,-3.6814
mli,2018,-0.9
mli,2019,6.3
mli,2020,-1.2
mlt,2001,-10.19668
mlt,2002,-16.00951
mlt,2003,32.08636
mlt,2004,1.63366
mlt,2005,14.317
mlt,2006,2.46853
mlt,2007,6.93159
mlt,2008,-7.20508
mlt,2009,-8.67279
mlt,2010,25.3443
mlt,2011,-12.79626
mlt,2012,0.93452
mlt,2013,-0.10804
mlt,2014,9.01076
mlt,2015,62.30254
mlt,2016,5.18849
mlt,2017,-1.61685
mlt,2018,3.32016
mlt,2019,9.52315
mlt,2020,-4.48739
mmr,2017,2.85195
mmr,2018,2.40621
mmr,2019,2.64768
mmr,2020,2.23252
mne,2007,79.78268
mne,2008,31.56244
mne,2009,-28.90212
mne,2010,-18.54169
mne,2011,-7.17345
mne,2012,-2.43062
mne,2013,10.69243
mne,2014,-2.53841
mne,2015,11.94749
mne,2016,38.40796
mne,2017,18.72242
mne,2018,14.65578
mne,2019,-1.7089
mne,2020,-11.95035
mng,2011,66.17333
mng,2012,14.67029
mng,2013,-7.17032
mng,2014,-21.67205
mng,2015,-30.52279
mng,2016,7.71634
mng,2017,28.21562
mng,2018,31.82455
mng,2019,13.99946
mng,2020,-21.0978
moz,1981,4.1
moz,1982,-4.21405
moz,1983,-17.7
moz,1984,13
moz,1985,-6.6
moz,1986,14.99999
moz,1987,15.3
moz,1988,9.9
moz,1989,5.9
moz,1990,11.51364
moz,1991,-3.43713
moz,1992,-6.90679
moz,1993,4.06031
moz,1994,26.68695
moz,1995,9.40757
moz,1996,4.26619
moz,1997,16.30826
moz,1998,-0.74449
moz,1999,16.82418
moz,2000,56.38922
moz,2001,-24.3467
moz,2002,33.6015
moz,2003,-7.78844
moz,2004,-5.60814
moz,2005,10.15736
moz,2006,6.20982
moz,2007,5.80219
moz,2008,55.96875
moz,2009,7.24403
moz,2010,17.55969
moz,2011,17.11071
moz,2012,78.05802
moz,2013,11.0429
moz,2014,12.40693
moz,2015,-16.79173
moz,2016,-9.35219
moz,2017,-5.76438
moz,2018,12.43763
mrt,1966,-1.15864
mrt,1967,61.71778
mrt,1968,41.39576
mrt,1969,-17.37492
mrt,1970,9.8373
mrt,1971,5.63602
mrt,1972,32.08729
mrt,1973,-72.88964
mrt,1974,108.9317
mrt,1975,103.3318
mrt,1976,33.45667
mrt,1977,-9.50818
mrt,1978,-21.14302
mrt,1979,-13.7053
mrt,1980,46.74626
mrt,1981,19.62274
mrt,1982,9.88462
mrt,1983,14.95
mrt,1984,36.00001
mrt,1985,18.69473
mrt,1986,5.36453
mrt,1987,-1.87746
mrt,1988,-3.05534
mrt,1989,-31.45572
mrt,1990,5.62772
mrt,1991,-2.78753
mrt,1992,-2.78753
mrt,1993,63.25912
mrt,1994,-76.30649
mrt,1995,429.05631
mrt,1996,-9.68935
mrt,1997,10.79501
mrt,1998,-20.09015
mrt,1999,1.38644
mrt,2000,13.00633
mrt,2001,3.11803
mrt,2002,37.06376
mrt,2003,23.74132
mrt,2004,-2.756
mrt,2005,8.68556
mrt,2006,11.32853
mrt,2007,15.59172
mrt,2008,-13.55067
mrt,2009,-0.77072
mrt,2010,4.04343
mrt,2011,3.33557
mrt,2012,11.71798
mrt,2013,3.31366
mrt,2014,2.74153
mrt,2015,-8.97707
mrt,2016,-6.01407
mrt,2017,12.84999
mrt,2018,38.32429
mrt,2019,24.26084
mrt,2020,-1.4471
mus,1977,6.44911
mus,1978,7.29927
mus,1979,-6.32653
mus,1980,-18.66376
mus,1981,-7.14286
mus,1982,-14.03846
mus,1983,3.19048
mus,1984,6.13752
mus,1985,10
mus,1986,19.96047
mus,1987,25.60132
mus,1988,40.28985
mus,1989,-6.26722
mus,1990,23.2917
mus,1991,-1.76
mus,1992,4.1
mus,1993,4.8
mus,1994,12.6
mus,1995,-16.3
mus,1996,14.6
mus,1997,10.9
mus,1998,-3.9
mus,1999,23.1
mus,2000,-7.61063
mus,2001,4.55831
mus,2002,0.00516
mus,2003,13.44152
mus,2004,0.85624
mus,2005,-2.79663
mus,2006,17.50003
mus,2007,5.94031
mus,2008,1.33175
mus,2009,8.92657
mus,2010,-0.67456
mus,2011,1.39986
mus,2012,-0.81235
mus,2013,-3.32028
mus,2014,-5.95986
mus,2015,-5.37425
mus,2016,3.68714
mus,2017,4.71181
mus,2018,10.91974
mus,2019,6.23344
mus,2020,-26.19818
mys,1961,20.80248
mys,1962,14.40981
mys,1963,7.63734
mys,1964,1.90872
mys,1965,10.95277
mys,1966,9.21101
mys,1967,2.28494
mys,1968,2.39817
mys,1969,0.76997
mys,1970,28.11206
mys,1971,18.81213
mys,1972,14.80862
mys,1973,16.48752
mys,1974,21.86424
mys,1975,-7.43069
mys,1976,5.00485
mys,1977,14.58938
mys,1978,8.08849
mys,1979,19.07046
mys,1980,24.718
mys,1981,18.08198
mys,1982,8.00608
mys,1983,8.02611
mys,1984,2.95942
mys,1985,-9.47827
mys,1986,-18.37545
mys,1987,-4.43119
mys,1988,23.2071
mys,1989,28.02031
mys,1990,27.07507
mys,1991,22.36527
mys,1992,10.99017
mys,1993,17.79925
mys,1994,16.12004
mys,1995,22.84004
mys,1996,8.21662
mys,1997,9.1623
mys,1998,-42.96597
mys,1999,-6.54077
mys,2000,26.41948
mys,2001,-2.06232
mys,2002,0.57769
mys,2003,2.84372
mys,2004,3.55356
mys,2005,4.97538
mys,2006,6.26371
mys,2007,10.79399
mys,2008,2.49017
mys,2009,-2.48734
mys,2010,11.0367
mys,2011,6.35079
mys,2012,18.98355
mys,2013,8.12983
mys,2014,4.79057
mys,2015,3.61274
mys,2016,2.55127
mys,2017,6.05479
mys,2018,1.35897
mys,2019,-2.08914
mys,2020,-14.46249
nam,1981,-9.28078
nam,1982,-17.53216
nam,1983,-24.19284
nam,1984,-14.22501
nam,1985,0.71841
nam,1986,-6.67394
nam,1987,4.75074
nam,1988,12.75766
nam,1989,9.44339
nam,1990,20.80259
nam,1991,-22.64606
nam,1992,39.75664
nam,1993,5.53799
nam,1994,6.77494
nam,1995,15.12646
nam,1996,17.35906
nam,1997,-13.30153
nam,1998,24.33923
nam,1999,4.19804
nam,2000,-9.00762
nam,2001,35.28517
nam,2002,-0.77392
nam,2003,-4.992
nam,2004,6.22119
nam,2005,3.59421
nam,2006,29.7878
nam,2007,12.14465
nam,2008,17.99543
nam,2009,14.48363
nam,2010,-1.19754
nam,2011,-4.363
nam,2012,31.20159
nam,2013,13.50935
nam,2014,22.8025
nam,2015,-5.07611
nam,2016,-27.7214
nam,2017,-13.72331
nam,2018,-5.97251
nam,2019,-8.88291
nam,2020,-11.21992
ner,1991,-13.93515
ner,1992,-3.29326
ner,1993,8.94235
ner,1994,21.11628
ner,1995,-1.07393
ner,1996,18.53
ner,1997,-5.33768
ner,1998,20.75104
ner,1999,-9.92461
ner,2000,5.00507
ner,2001,23.43341
ner,2002,8.56258
ner,2003,-6.28628
ner,2004,6.36769
ner,2005,32.10721
ner,2006,7.91952
ner,2007,4.37347
ner,2008,51.33967
ner,2009,9.39656
ner,2010,18.73005
ner,2011,1.03406
ner,2012,-0.36192
ner,2013,6.12084
ner,2014,10.01497
ner,2015,12.26951
ner,2016,-13.28063
ner,2017,-0.154
ner,2018,17.55092
ner,2019,13.56806
ner,2020,4.93902
nga,1982,-18.34024
nga,1983,-20.90572
nga,1984,-30.17164
nga,1985,-15.2925
nga,1986,0.2188
nga,1987,-6.22928
nga,1988,6.68359
nga,1989,6.51726
nga,1990,13.80424
nga,1991,-1.2394
nga,1992,0.51295
nga,1993,7.53362
nga,1994,-2.45882
nga,1995,-6.64314
nga,1996,6.79391
nga,1997,5.84578
nga,1998,1.39345
nga,1999,2.67539
nga,2000,7.28538
nga,2001,-23.7467
nga,2002,10.19303
nga,2003,21.40866
nga,2004,-19.93676
nga,2005,2.34251
nga,2006,40.38866
nga,2007,-21.89529
nga,2008,-2.60106
nga,2009,9.92421
nga,2010,4.01246
nga,2011,-8.24668
nga,2012,2.55173
nga,2013,7.86484
nga,2014,13.42649
nga,2015,-1.3197
nga,2016,-4.8405
nga,2017,-2.97726
nga,2018,9.73767
nga,2019,8.29043
nga,2020,-7.55377
nic,1961,9.65995
nic,1962,27.87354
nic,1963,10.26892
nic,1964,37.56988
nic,1965,17.13329
nic,1966,13.89524
nic,1967,-0.91375
nic,1968,-14.65343
nic,1969,16.46481
nic,1970,1.13505
nic,1971,3.29301
nic,1972,-7.82368
nic,1973,33.18158
nic,1974,25.21663
nic,1975,-5.80492
nic,1976,4.71579
nic,1977,32.64606
nic,1978,-44.56611
nic,1979,-64.9218
nic,1980,152.22093
nic,1981,60.09168
nic,1982,-19.25303
nic,1983,4.69934
nic,1984,2.1906
nic,1985,1.11593
nic,1986,-6.07697
nic,1987,1.0068
nic,1988,-12.03331
nic,1989,-18.1384
nic,1990,-8.10148
nic,1991,-8.50392
nic,1992,17.85788
nic,1993,-5.68811
nic,1994,15.74457
nic,1995,5.18475
nic,1996,12.48004
nic,1997,11.8908
nic,1998,6.8789
nic,1999,36.09129
nic,2000,-11.07236
nic,2001,-5.42912
nic,2002,-6.27677
nic,2003,0.59616
nic,2004,6.73082
nic,2005,9.93553
nic,2006,1.8941
nic,2007,12.61274
nic,2008,8.59186
nic,2009,-24.57826
nic,2010,7.43696
nic,2011,22.0498
nic,2012,20.63202
nic,2013,5.33396
nic,2014,3.32344
nic,2015,16.99674
nic,2016,1.41555
nic,2017,2.05609
nic,2018,-21.99418
nic,2019,-25.08064
nic,2020,10.21896
nld,1970,11.8175
nld,1971,3.62714
nld,1972,-4.10194
nld,1973,2.69455
nld,1974,-5.63461
nld,1975,-2.06354
nld,1976,0.2059
nld,1977,6.61857
nld,1978,1.85653
nld,1979,-2.68043
nld,1980,0.1329
nld,1981,-9.39909
nld,1982,-2.75919
nld,1983,2.15872
nld,1984,7.21364
nld,1985,7.61712
nld,1986,6.80772
nld,1987,1.45969
nld,1988,9.79793
nld,1989,3.27877
nld,1990,2.88161
nld,1991,1.26324
nld,1992,1.78211
nld,1993,-1.63659
nld,1994,2.03748
nld,1995,5.88948
nld,1996,6.74042
nld,1997,6.37476
nld,1998,6.76498
nld,1999,9.9863
nld,2000,2.33746
nld,2001,1.28907
nld,2002,-4.07475
nld,2003,-1.72918
nld,2004,0.20353
nld,2005,3.26059
nld,2006,6.96907
nld,2007,14.78446
nld,2008,-2.96132
nld,2009,-8.56847
nld,2010,-6.78144
nld,2011,4.90715
nld,2012,-6.3055
nld,2013,-1.59749
nld,2014,-2.40686
nld,2015,28.98983
nld,2016,-7.28433
nld,2017,4.20469
nld,2018,3.58579
nld,2019,6.16915
nld,2020,-4.11787
nor,1971,16.28646
nor,1972,-2.57831
nor,1973,11.69888
nor,1974,6.01642
nor,1975,9.86758
nor,1976,9.90948
nor,1977,3.04342
nor,1978,-10.94413
nor,1979,1.92385
nor,1980,-1.1998
nor,1981,5.04034
nor,1982,0.79427
nor,1983,5.50395
nor,1984,1.29594
nor,1985,-3.16391
nor,1986,7.3993
nor,1987,0.76997
nor,1988,-1.00975
nor,1989,-6.74524
nor,1990,-10.31218
nor,1991,-0.39713
nor,1992,-1.97223
nor,1993,5.25582
nor,1994,5.25286
nor,1995,3.22738
nor,1996,9.36014
nor,1997,14.76025
nor,1998,12.31062
nor,1999,-4.92854
nor,2000,-3.2899
nor,2001,-0.61281
nor,2002,-0.35354
nor,2003,0.48901
nor,2004,10.14702
nor,2005,11.88449
nor,2006,9.06637
nor,2007,12.25199
nor,2008,1.12984
nor,2009,-7.01575
nor,2010,-6.42124
nor,2011,7.45099
nor,2012,7.54256
nor,2013,6.33428
nor,2014,-0.25194
nor,2015,-4.00386
nor,2016,3.94308
nor,2017,2.63478
nor,2018,2.22432
nor,2019,9.5134
nor,2020,-5.64249
npl,2002,0.13165
npl,2003,3.78026
npl,2004,3.26899
npl,2005,0.52557
npl,2006,11.0941
npl,2007,5.28699
npl,2008,1.85338
npl,2009,0.49301
npl,2010,16.61627
npl,2011,-0.72387
npl,2012,1.93384
npl,2013,8.75898
npl,2014,12.5233
npl,2015,14.99415
npl,2016,6.38735
npl,2017,23.08267
npl,2018,11.81136
npl,2019,11.34611
npl,2020,-12.41
nzl,1971,13.77545
nzl,1972,16.39978
nzl,1973,8.98093
nzl,1974,8.60403
nzl,1975,-3.85236
nzl,1976,-5.92784
nzl,1977,-11.66605
nzl,1978,-1.1377
nzl,1979,-7.46203
nzl,1980,5.72016
nzl,1981,18.48926
nzl,1982,5.52161
nzl,1983,10.06057
nzl,1984,7.47304
nzl,1985,8.66927
nzl,1986,0.19163
nzl,1987,5.04702
nzl,1988,-1.98756
nzl,1989,5.1032
nzl,1990,-3.16658
nzl,1991,-15.29102
nzl,1992,2.57961
nzl,1993,16.92047
nzl,1994,15.34009
nzl,1995,10.85536
nzl,1996,4.76153
nzl,1997,1.38216
nzl,1998,-3.45423
nzl,1999,10.53934
nzl,2000,-0.24792
nzl,2001,8.35692
nzl,2002,7.92266
nzl,2003,14.36921
nzl,2004,8.17633
nzl,2005,5.73556
nzl,2006,-1.71037
nzl,2007,7.77548
nzl,2008,-7.21665
nzl,2009,-10.01171
nzl,2010,3.7655
nzl,2011,6.05792
nzl,2012,5.42213
nzl,2013,9.45093
nzl,2014,8.0442
nzl,2015,3.84351
nzl,2016,2.51406
nzl,2017,7.23843
nzl,2018,5.67971
nzl,2019,1.29005
nzl,2020,-4.24998
omn,1999,-14.28555
omn,2000,-12.07218
omn,2001,11.92112
omn,2002,10.51547
omn,2003,21.05607
omn,2004,19.91176
omn,2005,15.97656
omn,2006,2.51715
omn,2007,31.70404
omn,2008,33.58893
omn,2009,-5.6789
omn,2010,-9.08674
omn,2011,9.23061
omn,2012,7.11444
omn,2013,9.5559
omn,2014,2.70856
omn,2015,1.26532
omn,2016,15.11485
omn,2017,-3.45171
omn,2018,0.50872
omn,2019,-10.41191
omn,2020,-8.16036
pak,1961,52.05409
pak,1962,14.86236
pak,1963,18.01494
pak,1964,10.7795
pak,1965,21.25111
pak,1966,-16.07829
pak,1967,-0.68543
pak,1968,-4.71203
pak,1969,-7.07945
pak,1970,13.65455
pak,1971,-1.15619
pak,1972,-5.58148
pak,1973,3.85641
pak,1974,-2.5047
pak,1975,6.85935
pak,1976,15.82522
pak,1977,7.10653
pak,1978,4.3434
pak,1979,2.51892
pak,1980,8.3222
pak,1981,-0.21951
pak,1982,14.37282
pak,1983,5.33623
pak,1984,5.21373
pak,1985,10.24793
pak,1986,4.79761
pak,1987,4.29185
pak,1988,-1.23458
pak,1989,7.36112
pak,1990,5.13713
pak,1991,3.19918
pak,1992,10.03684
pak,1993,4.32771
pak,1994,-0.95552
pak,1995,4.3088
pak,1996,5.23062
pak,1997,-3.81849
pak,1998,-3.69197
pak,1999,-4.49872
pak,2000,5.04217
pak,2001,2.42905
pak,2002,-4.66521
pak,2003,6.57336
pak,2004,7.36564
pak,2005,13.91513
pak,2006,15.14089
pak,2007,2.39592
pak,2008,4.58447
pak,2009,-4.95859
pak,2010,-7.32505
pak,2011,-7.70555
pak,2012,2.42634
pak,2013,2.58331
pak,2014,2.52191
pak,2015,15.77323
pak,2016,7.46929
pak,2017,10.31093
pak,2018,11.22776
pak,2019,-12.52425
pak,2020,-1.04176
pan,1961,30.94461
pan,1962,6.2189
pan,1963,13.11477
pan,1964,-9.10974
pan,1965,14.00911
pan,1966,41.95805
pan,1967,7.45953
pan,1968,13.62148
pan,1969,15.67724
pan,1970,27.35425
pan,1971,14.92936
pan,1972,23.95349
pan,1973,0.18761
pan,1974,-10.51364
pan,1975,7.92227
pan,1976,1.99446
pan,1977,-33.56871
pan,1978,23.95747
pan,1979,-1.08839
pan,1980,21.44047
pan,1981,24.0017
pan,1982,3.527
pan,1983,-27.79789
pan,1984,-10.45133
pan,1985,-4.36553
pan,1986,24.66063
pan,1987,10.12064
pan,1988,-57.04314
pan,1989,-35.18394
pan,1990,44.15043
pan,1991,89.39612
pan,1992,41.92068
pan,1993,41.13947
pan,1994,5.64116
pan,1995,7.67237
pan,1996,7.5094
pan,1997,7.34668
pan,1998,14.71434
pan,1999,11.11495
pan,2000,-7.34184
pan,2001,-25.68969
pan,2002,-5.63373
pan,2003,23.28742
pan,2004,9.38366
pan,2005,6.43843
pan,2006,16.61174
pan,2007,40.98213
pan,2008,22.14977
pan,2009,-2.9314
pan,2010,11.7841
pan,2011,18.76859
pan,2012,25.01686
pan,2013,21.0725
pan,2014,8.73461
pan,2015,6.49674
pan,2016,2.12284
pan,2017,7.64447
pan,2018,0.69944
pan,2019,-2.63487
per,1961,12.31336
per,1962,11.48631
per,1963,-3.06861
per,1964,2.8787
per,1965,13.82334
per,1966,17.2223
per,1967,-4.58864
per,1968,-21.65446
per,1969,5.41124
per,1970,8.84895
per,1971,14.93556
per,1972,-5.80035
per,1973,47.90246
per,1974,33.45369
per,1975,-1.97868
per,1976,-13.29232
per,1977,-12.18885
per,1978,-7.21992
per,1979,16.7263
per,1980,36.76144
per,1981,20.04361
per,1982,-3.77333
per,1983,-29.32841
per,1984,-3.59995
per,1985,-14.95104
per,1986,20.36231
per,1987,15.89371
per,1988,-15.4894
per,1989,-12.88955
per,1990,0.84284
per,1991,1.87105
per,1992,1.48926
per,1993,11.52807
per,1994,36.61548
per,1995,21.36667
per,1996,-2.8412
per,1997,15.25428
per,1998,-1.17785
per,1999,-11.05635
per,2000,-5.15365
per,2001,-8.10538
per,2002,0.4913
per,2003,5.61659
per,2004,7.36555
per,2005,11.12351
per,2006,18.86982
per,2007,22.67107
per,2008,27.81882
per,2009,-3.40411
per,2010,21.87334
per,2011,9.92917
per,2012,14.88925
per,2013,5.37872
per,2014,-2.01166
per,2015,-7.15904
per,2016,-4.46462
per,2017,1.28769
per,2018,4.6689
per,2019,2.82787
per,2020,-15.60314
phl,2001,-4.54773
phl,2002,3.91419
phl,2003,9.57924
phl,2004,4.34423
phl,2005,-0.98922
phl,2006,5.04636
phl,2007,11.0045
phl,2008,8.44192
phl,2009,2.10306
phl,2010,19.93978
phl,2011,-4.1571
phl,2012,12.82149
phl,2013,11.83821
phl,2014,7.98493
phl,2015,13.78113
phl,2016,20.89125
phl,2017,10.55647
phl,2018,12.94892
phl,2019,3.85631
phl,2020,-27.4542
png,1961,3.99304
png,1962,7.51253
png,1963,28.26088
png,1964,31.23485
png,1965,32.88787
png,1966,8.78157
png,1967,7.97709
png,1968,5.30999
png,1969,46.75802
png,1970,60.22944
png,1971,7.20762
png,1972,-32.68032
png,1973,-36.11111
png,1974,2.89855
png,1975,-6.63984
png,1976,-9.02483
png,1977,6.87
png,1978,8.81134
png,1979,15.53347
png,1980,12.80588
png,1981,2.50098
png,1982,17.93746
png,1983,2.94161
png,1984,-19.35937
png,1985,-23.92913
png,1986,17.43025
png,1987,-1.286
png,1988,26.31932
png,1989,2.53456
png,1990,-9.12038
png,1991,22.45357
png,1992,-7.76655
png,1993,-8.70287
png,1994,6.22159
png,1995,0.44527
png,1996,-7.91134
png,1997,-14.71949
png,1998,-5.18888
png,1999,-5.22568
png,2000,72.62073
png,2001,5.75686
png,2002,-2.82294
png,2003,-6.16702
png,2004,-0.4802
pol,1996,19.73647
pol,1997,22.2944
pol,1998,14.24556
pol,1999,6.84813
pol,2000,2.18508
pol,2001,-10.564
pol,2002,-6.10278
pol,2003,1.20115
pol,2004,6.70294
pol,2005,8.3457
pol,2006,15.37541
pol,2007,19.04364
pol,2008,8.80681
pol,2009,-2.66655
pol,2010,-0.04266
pol,2011,8.76759
pol,2012,-1.77773
pol,2013,-1.06779
pol,2014,10.03399
pol,2015,6.1308
pol,2016,-8.16454
pol,2017,3.96625
pol,2018,9.35207
pol,2019,6.06114
pol,2020,-9.0273
pri,1965,19.83434
pri,1966,2.59667
pri,1967,21.12163
pri,1968,3.35238
pri,1969,7.92727
pri,1970,17.19677
pri,1971,9.13063
pri,1972,2.71865
pri,1973,-12.67952
pri,1974,-7.64803
pri,1975,-2.26434
pri,1976,-8.38214
pri,1977,-15.62722
pri,1978,3.67065
pri,1979,0.11369
pri,1980,-1.817
pri,1981,-4.74223
pri,1982,-21.49176
pri,1983,-8.88202
pri,1984,19.25315
pri,1985,10.73607
pri,1986,-0.88138
pri,1987,27.36199
pri,1988,24.04364
pri,1989,7.48124
pri,1990,2.8693
pri,1991,1.66508
pri,1992,-1.2101
pri,1993,8.34213
pri,1994,2.44639
pri,1995,10.14176
pri,1996,10.97866
pri,1997,12.13418
pri,1998,3.86618
pri,1999,26.46351
pri,2000,1.56415
pri,2001,-0.90531
pri,2002,-4.06385
pri,2003,-0.14777
pri,2004,6.37435
pri,2005,-4.22532
pri,2006,-0.7613
pri,2007,-2.54737
pri,2008,-9.20388
pri,2009,-12.51072
pri,2010,-6.40056
pri,2011,9.5915
pri,2012,5.29082
pri,2013,-7.67036
pri,2014,-6.08848
pri,2015,-4.35205
pri,2016,-4.40153
pri,2017,7.21295
pri,2018,58.55835
pri,2019,0.8082
pri,2020,-22.14269
prt,1971,9.82586
prt,1972,13.50863
prt,1973,9.52714
prt,1974,-6.95526
prt,1975,-11.30332
prt,1976,0.82025
prt,1977,12.00111
prt,1978,6.21478
prt,1979,-1.34446
prt,1980,8.5356
prt,1981,5.50344
prt,1982,2.25744
prt,1983,-7.13189
prt,1984,-17.38624
prt,1985,-3.54698
prt,1986,10.87076
prt,1987,17.99725
prt,1988,14.83262
prt,1989,3.65729
prt,1990,7.60718
prt,1991,3.32831
prt,1992,4.52385
prt,1993,-5.54301
prt,1994,2.72243
prt,1995,6.55084
prt,1996,5.18715
prt,1997,14.16226
prt,1998,11.73444
prt,1999,6.06948
prt,2000,4.0574
prt,2001,0.9725
prt,2002,-3.39189
prt,2003,-7.31388
prt,2004,0.18884
prt,2005,0.11017
prt,2006,-0.75677
prt,2007,3.08619
prt,2008,0.42346
prt,2009,-7.53824
prt,2010,-1.12555
prt,2011,-12.59226
prt,2012,-16.71249
prt,2013,-4.8055
prt,2014,2.2885
prt,2015,5.91915
prt,2016,2.54724
prt,2017,11.48899
prt,2018,6.18256
prt,2019,5.38774
prt,2020,-2.74302
pry,1963,-5.0486
pry,1964,18.07316
pry,1965,44.48654
pry,1966,16.90607
pry,1967,11.83385
pry,1968,1.3186
pry,1969,8.76823
pry,1970,1.26721
pry,1971,9.2831
pry,1972,13.47623
pry,1973,33.99079
pry,1974,13.56399
pry,1975,-5.47385
pry,1976,35.43956
pry,1977,17.24708
pry,1978,22.35851
pry,1979,22.76133
pry,1980,19.61115
pry,1981,16.20896
pry,1982,-17.93798
pry,1983,-17.34266
pry,1984,1.19603
pry,1985,0.30047
pry,1986,5.06201
pry,1987,7.31078
pry,1988,4.26649
pry,1989,12.53261
pry,1990,7.96554
pry,1991,5.22754
pry,1992,3.31735
pry,1993,6.91558
pry,1994,8.2076
pry,1995,4.78334
pry,1996,-5.56709
pry,1997,2.93951
pry,1998,-10.50251
pry,1999,-10.98989
pry,2000,-2.00991
pry,2001,-6.19763
pry,2002,-0.29916
pry,2003,11.19293
pry,2004,4.06507
pry,2005,1.78877
pry,2006,4.54862
pry,2007,11.8296
pry,2008,16.59489
pry,2009,-6.48349
pry,2010,27.62631
pry,2011,2.64189
pry,2012,-8.34056
pry,2013,7.90587
pry,2014,7.077
pry,2015,-2.05042
pry,2016,2.02788
pry,2017,5.88773
pry,2018,6.87748
pry,2019,-6.10603
pry,2020,6.33701
pse,1995,-1.73896
pse,1996,1.09845
pse,1997,11.15694
pse,1998,15.18689
pse,1999,35.93934
pse,2000,-26.19502
pse,2001,-20.4323
pse,2002,-16.39764
pse,2003,27.47822
pse,2004,2.65977
pse,2005,9.40986
pse,2006,-9.18434
pse,2007,-21.91037
pse,2008,33.7971
pse,2009,18.38821
pse,2010,-5.89958
pse,2011,15.76675
pse,2012,20.31946
pse,2013,1.85123
pse,2014,-5.27919
pse,2015,14.25509
pse,2016,10.94535
pse,2017,6.87069
pse,2018,2.49349
pse,2019,-2.60714
pse,2020,-24.02076
rou,1991,-31.61534
rou,1992,10.96597
rou,1993,8.30365
rou,1994,20.71602
rou,1995,7.11199
rou,1996,8.40123
rou,1997,-1.43782
rou,1998,-4.68377
rou,1999,-1.91192
rou,2000,5.85161
rou,2001,10.54668
rou,2002,7.3076
rou,2003,10.25828
rou,2004,9.60627
rou,2005,11.52521
rou,2006,26.5453
rou,2007,50.99758
rou,2008,17.84612
rou,2009,-33.93975
rou,2010,-2.753
rou,2011,6.08323
rou,2012,3.14727
rou,2013,-5.90057
rou,2014,3.80756
rou,2015,6.95366
rou,2016,-0.06199
rou,2017,3.47706
rou,2018,-1.13642
rou,2019,12.91109
rou,2020,6.80865
rus,1991,-15.5
rus,1992,-41.5
rus,1993,-25.8
rus,1994,-26
rus,1995,-7.5
rus,1996,-15.84181
rus,1997,-7.89981
rus,1998,-12.39999
rus,1999,6.39933
rus,2000,18.09949
rus,2001,10.20041
rus,2002,2.80048
rus,2003,13.90033
rus,2004,12.59949
rus,2005,10.59986
rus,2006,18.00022
rus,2007,21.00003
rus,2008,10.59992
rus,2009,-14.39994
rus,2010,5.90021
rus,2011,9.09981
rus,2012,6.19685
rus,2013,1.91569
rus,2014,-2.13686
rus,2015,-10.62486
rus,2016,1.2583
rus,2017,4.6568
rus,2018,0.61511
rus,2019,1.53243
rus,2020,-4.33817
rwa,1966,5.396
rwa,1967,-19.08243
rwa,1968,19.90092
rwa,1969,-10.20011
rwa,1970,12.7902
rwa,1971,31.11852
rwa,1972,38.19075
rwa,1973,1.99555
rwa,1974,11.86627
rwa,1975,34.94023
rwa,1976,0.54235
