geo,time,ny_adj_nnty_kd_zg
pan,1972,5.9348
pan,1973,3.54321
pan,1974,-1.65312
pan,1975,3.97045
pan,1976,-1.98644
pan,1977,12.98093
pan,1978,12.37477
pan,1979,0.62098
pan,1980,-1.09428
pan,1981,10.37792
pan,1982,7.98752
pan,1983,0.53633
pan,1984,-1.24633
pan,1985,9.17563
pan,1986,3.60606
pan,1987,11.15084
pan,1988,-17.56402
pan,1989,-0.90577
pan,1990,6.20391
pan,1991,6.71761
pan,1992,14.52895
pan,1993,7.19231
pan,1994,3.83523
pan,1995,-4.25725
pan,1996,5.48233
pan,1997,7.35024
pan,1998,6.86314
pan,1999,0.79021
pan,2000,2.5033
pan,2001,1.18416
pan,2002,6.5066
pan,2003,4.10447
pan,2004,3.54366
pan,2005,9.9451
pan,2006,7.18567
pan,2007,10.71098
pan,2008,10.5301
pan,2009,5.72148
pan,2010,2.37588
pan,2011,13.93609
pan,2012,8.97113
pan,2013,9.17209
pan,2014,2.55239
pan,2015,10.96435
pan,2016,3.72569
pan,2017,5.87805
pan,2018,-0.42294
pan,2019,1.83092
per,1971,3.76671
per,1972,2.33229
per,1973,7.3263
per,1974,5.55155
per,1975,2.88233
per,1976,-0.32532
per,1977,0.62824
per,1978,-6.17569
per,1979,2.07545
per,1980,7.32448
per,1981,7.5571
per,1982,1.11318
per,1983,-12.50887
per,1984,3.38193
per,1985,4.77782
per,1986,8.62526
per,1987,12.95816
per,1988,-21.66518
per,1989,-11.29102
per,1990,5.01887
per,1991,8.43216
per,1992,0.08171
per,1993,4.60737
per,1994,13.01515
per,1995,8.00165
per,1996,3.31953
per,1997,7.45954
per,1998,-1.57267
per,1999,-2.02109
per,2000,0.7408
per,2001,1.24878
per,2002,5.38033
per,2003,3.15465
per,2004,2.48492
per,2005,6.19051
per,2006,8.01537
per,2007,11.21622
per,2008,9.3227
per,2009,3.71906
per,2010,11.78738
per,2011,8.61865
per,2012,7.28382
per,2013,6.19421
per,2014,2.69387
per,2015,2.6714
per,2016,1.56384
per,2017,2.69846
per,2018,2.73517
per,2019,5.20299
phl,1982,2.42229
phl,1983,1.55658
phl,1984,-9.9291
phl,1985,-6.88472
phl,1986,2.94904
phl,1987,7.50054
phl,1988,7.5592
phl,1989,4.86641
phl,1990,6.08111
phl,1991,0.03164
phl,1992,2.40606
phl,1993,0.45183
phl,1994,6.00193
phl,1995,4.25903
phl,1996,5.13
phl,1997,6.11341
phl,1998,10.76914
phl,1999,4.33248
phl,2000,2.09041
phl,2001,1.40073
phl,2002,3.05327
phl,2003,4.75831
phl,2004,2.0714
phl,2005,5.10598
phl,2006,4.7032
phl,2007,4.71814
phl,2008,5.36944
phl,2009,5.29059
phl,2010,6.8467
phl,2011,0.86936
phl,2012,9.01566
phl,2013,8.37427
phl,2014,6.26537
phl,2015,7.0731
phl,2016,6.47658
phl,2017,6.47946
phl,2018,4.54484
phl,2019,4.1786
png,1981,-6.44069
png,1982,-3.92736
png,1983,5.97045
png,1984,9.47392
png,1985,-4.9702
png,1986,2.35063
png,1987,-0.02337
png,1988,6.60746
png,1989,-7.81008
png,1990,-4.52966
png,1991,14.15803
png,1992,7.50641
png,1993,12.5439
png,1994,12.43144
png,1995,-12.83271
png,1996,13.43777
png,1997,5.63447
png,1998,-0.90382
png,1999,0.55162
png,2000,-5.81175
png,2001,-4.32315
png,2002,-1.35563
png,2003,-7.2907
png,2004,1.68353
pol,1996,6.00918
pol,1997,5.91818
pol,1998,5.13258
pol,1999,4.28691
pol,2000,3.23329
pol,2001,1.60449
pol,2002,2.08585
pol,2003,2.17011
pol,2004,3.53782
pol,2005,6.11566
pol,2006,5.34579
pol,2007,6.73443
pol,2008,6.61966
pol,2009,3.53126
pol,2010,1.75234
pol,2011,3.82903
pol,2012,1.6726
pol,2013,1.74829
pol,2014,3.87199
pol,2015,5.79706
pol,2016,2.71833
pol,2017,5.03797
pol,2018,4.87727
pol,2019,5.67393
prt,1971,7.9844
prt,1972,8.18201
prt,1973,13.13553
prt,1974,0.94928
prt,1975,-6.62167
prt,1976,6.15787
prt,1977,4.10822
prt,1978,-0.01354
prt,1979,4.30659
prt,1980,2.01759
prt,1981,-1.57379
prt,1982,0.14864
prt,1983,1.41971
prt,1984,-2.22838
prt,1985,6.08974
prt,1986,11.77986
prt,1987,6.74753
prt,1988,7.43502
prt,1989,6.5522
prt,1990,7.25936
prt,1991,4.37719
prt,1992,4.41395
prt,1993,-1.01657
prt,1994,3.15255
prt,1995,1.3294
prt,1996,2.77532
prt,1997,3.86395
prt,1998,5.87175
prt,1999,4.29163
prt,2000,0.29173
prt,2001,2.13476
prt,2002,1.307
prt,2003,0.0554
prt,2004,1.26216
prt,2005,0.39196
prt,2006,-0.24104
prt,2007,2.84636
prt,2008,-2.31873
prt,2009,-1.52529
prt,2010,1.47993
prt,2011,-1.1917
prt,2012,-4.86954
prt,2013,1.68257
prt,2014,0.02261
prt,2015,2.588
prt,2016,2.96977
prt,2017,3.01977
prt,2018,2.3024
prt,2019,2.78877
pry,1996,2.22722
pry,1997,-2.69414
pry,1998,4.30118
pry,1999,-2.994
pry,2000,-10.05793
pry,2001,6.44531
pry,2002,13.80289
pry,2003,-4.23346
pry,2004,4.85054
pry,2005,-0.70202
pry,2006,5.40298
pry,2007,10.84954
pry,2008,5.61777
pry,2009,0.41442
pry,2010,11.50429
pry,2011,5.88443
pry,2012,-3.17832
pry,2013,10.63536
pry,2014,7.29566
pry,2015,1.97719
pry,2016,5.81634
pry,2017,6.14579
pry,2018,2.04483
pry,2019,-0.20316
qat,2017,5.03587
qat,2018,7.80664
qat,2019,-2.63452
rou,1991,-8.64631
rou,1992,-6.66512
rou,1993,5.44679
rou,1994,10.19843
rou,1995,5.40333
rou,1996,0.18699
rou,1997,0.18376
rou,1998,5.13273
rou,1999,-0.45961
rou,2000,5.30507
rou,2001,5.62689
rou,2002,3.43386
rou,2003,3.75062
rou,2004,12.76984
rou,2005,10.78159
rou,2006,12.25604
rou,2007,13.66323
rou,2008,14.48939
rou,2009,-5.50612
rou,2010,-5.21767
rou,2011,0.21943
rou,2012,1.20379
rou,2013,5.08692
rou,2014,5.86094
rou,2015,4.47986
rou,2016,4.58797
rou,2017,8.09052
rou,2018,4.36984
rou,2019,10.12815
rus,1993,-26.25778
rus,1994,-20.57596
rus,1995,-9.04768
rus,1996,19.65525
rus,1997,3.88872
rus,1998,-6.46053
rus,1999,20.62053
rus,2000,22.36609
rus,2001,2.8067
rus,2002,3.43391
rus,2003,7.01335
rus,2004,14.96007
rus,2005,10.75996
rus,2006,12.18085
rus,2007,14.174
rus,2008,5.18362
rus,2009,-17.60402
rus,2010,11.87715
rus,2011,9.58182
rus,2012,4.06984
rus,2013,-0.35971
rus,2014,-0.41497
rus,2015,-5.81558
rus,2016,-3.69276
rus,2017,3.12244
rus,2018,5.43927
rus,2019,-0.19012
rwa,1981,12.03862
rwa,1982,-1.39713
rwa,1983,14.65682
rwa,1984,-6.15835
rwa,1985,-0.75564
rwa,1986,7.51202
rwa,1987,-6.20179
rwa,1988,8.32827
rwa,1989,-1.64339
rwa,1990,-0.342
rwa,1991,5.95405
rwa,1992,2.48923
rwa,1993,-5.95259
rwa,1994,-60.38825
rwa,1995,55.15278
rwa,1996,9.66474
rwa,1997,23.05657
rwa,1998,8.1055
rwa,1999,27.15624
rwa,2000,12.99608
rwa,2001,5.49855
rwa,2002,11.8379
rwa,2003,-3.84728
rwa,2004,11.333
rwa,2005,11.55491
rwa,2006,14.52067
rwa,2007,7.42511
rwa,2008,1.11609
rwa,2009,8.49705
rwa,2010,6.94855
rwa,2011,9.45182
rwa,2012,7.74107
rwa,2013,4.59026
rwa,2014,6.71659
rwa,2015,11.47394
rwa,2016,4.81545
rwa,2017,3.12532
rwa,2018,8.78324
rwa,2019,9.9152
sau,2001,-1.54188
sau,2002,10.37563
sau,2003,4.73158
sau,2004,15.04011
sau,2005,16.37111
sau,2006,11.87568
sau,2007,7.67322
sau,2008,15.38122
sau,2009,-11.87411
sau,2010,13.15445
sau,2011,16.65289
sau,2012,5.39972
sau,2013,-0.03119
sau,2014,-0.14313
sau,2015,-11.02137
sau,2016,-1.48506
sau,2017,4.3994
sau,2018,6.94593
sau,2019,2.82137
sdn,2012,-6.80098
sdn,2013,1.21514
sdn,2014,15.96433
sdn,2015,1.98306
sdn,2016,4.10025
sdn,2017,-0.61231
sdn,2018,-6.57842
sdn,2019,0.19782
sen,1972,6.04775
sen,1973,-7.42689
sen,1974,8.61086
sen,1975,3.98867
sen,1976,6.66199
sen,1977,0.01031
sen,1978,-3.46545
sen,1979,5.15264
sen,1980,-1.88346
sen,1981,8.80001
sen,1982,-2.16631
sen,1983,-7.45039
sen,1984,9.583
sen,1985,10.295
sen,1986,6.03147
sen,1987,6.72803
sen,1988,-4.98928
sen,1989,-0.59403
sen,1990,1.45358
sen,1991,2.68311
sen,1992,1.87366
sen,1993,-0.88357
sen,1994,-11.30333
sen,1995,8.56858
sen,1996,1.07968
sen,1997,6.51861
sen,1998,3.53969
sen,1999,12.73501
sen,2000,0.30736
sen,2001,10.5271
sen,2002,-2.87293
sen,2003,8.95025
sen,2004,1.68628
sen,2005,6.31959
sen,2006,2.59191
sen,2007,3.69363
sen,2008,-0.06276
sen,2009,7.80613
sen,2010,4.18979
sen,2011,-1.60881
sen,2012,1.00826
sen,2013,6.05637
sen,2014,9.27496
sen,2015,8.80524
sen,2016,7.95298
sen,2017,8.19529
sen,2018,4.60421
sen,2019,5.11231
slb,1981,5.19651
slb,1982,-4.66158
slb,1983,3.6705
slb,1984,0.25632
slb,1985,-2.41773
slb,1986,-4.8617
slb,1987,4.43817
slb,1988,5.00665
slb,1989,2.94745
slb,1990,30.07633
slb,1991,-18.63708
slb,1992,14.56804
slb,1993,17.14914
slb,1994,26.17976
slb,1995,10.6125
slb,1996,-19.43051
slb,1997,3.7251
slb,1998,-14.66409
slb,1999,1.09027
slb,2000,-17.73623
slb,2001,-15.19468
slb,2002,4.81151
slb,2003,5.51165
slb,2004,7.40516
slb,2005,-0.94944
slb,2006,3.32858
slb,2007,6.08582
slb,2008,-0.5263
slb,2009,9.40325
slb,2010,8.52626
slb,2011,6.23666
slb,2012,2.34201
slb,2013,8.06549
slb,2014,-1.07709
slb,2015,4.75517
slb,2016,10.82534
slb,2017,0.06081
slb,2018,0.77006
slb,2019,7.18086
sle,2002,22.80712
sle,2003,4.24639
sle,2004,9.54881
sle,2005,6.97821
sle,2006,6.69349
sle,2007,11.83867
sle,2008,9.01625
sle,2009,7.19007
sle,2010,-0.69396
sle,2011,2.81401
sle,2012,23.97914
sle,2013,11.40478
sle,2014,-10.43653
sle,2015,-7.9545
sle,2016,-8.78369
sle,2017,23.85295
sle,2018,7.13007
sle,2019,10.05599
slv,1991,2.02428
slv,1992,8.18756
slv,1993,8.80284
slv,1994,6.80822
slv,1995,6.96796
slv,1996,-0.2935
slv,1997,2.78619
slv,1998,3.58163
slv,1999,-0.56002
slv,2000,-0.48865
slv,2001,0.79121
slv,2002,0.71656
slv,2003,-0.22884
slv,2004,-1.23359
slv,2005,3.4287
slv,2006,3.96733
slv,2007,0.28168
slv,2008,-1.64597
slv,2009,-4.33194
slv,2010,0.93582
slv,2011,3.74906
slv,2012,1.00841
slv,2013,1.46978
slv,2014,-0.40604
slv,2015,4.45488
slv,2016,2.12891
slv,2017,0.19508
slv,2018,-0.32061
slv,2019,5.51476
som,1981,17.17049
som,1982,2.85209
som,1983,-3.11141
som,1984,-0.21524
som,1985,42.31163
som,1986,-13.19346
som,1987,3.23022
som,1988,-5.93501
som,1989,-5.84941
srb,2007,6.72545
srb,2008,5.93823
srb,2009,-0.84769
srb,2010,-3.52495
srb,2011,0.22393
srb,2012,-8.41035
srb,2013,3.66029
srb,2014,-3.21827
srb,2015,14.97048
srb,2016,2.537
srb,2017,0.50491
srb,2018,5.86259
srb,2019,3.9746
ssd,2013,-35.68823
ssd,2014,20.79
ssd,2015,-9.04806
svk,1996,7.53543
svk,1997,8.99446
svk,1998,5.3115
svk,1999,-0.3124
svk,2000,2.42728
svk,2001,5.60924
svk,2002,5.5618
svk,2003,1.14822
svk,2004,9.43262
svk,2005,10.68067
svk,2006,8.9753
svk,2007,11.64523
svk,2008,5.37248
svk,2009,-5.68281
svk,2010,5.25212
svk,2011,0.12598
svk,2012,2.99807
svk,2013,0.97172
svk,2014,2.39662
svk,2015,3.92249
svk,2016,1.0441
svk,2017,3.41773
svk,2018,4.31192
svk,2019,2.00203
svn,1996,2.53408
svn,1997,4.93402
svn,1998,3.34971
svn,1999,6.20779
svn,2000,-0.16503
svn,2001,4.87761
svn,2002,4.30209
svn,2003,3.27513
svn,2004,3.04188
svn,2005,2.87044
svn,2006,5.36188
svn,2007,7.01468
svn,2008,1.95481
svn,2009,-6.40739
svn,2010,-1.09497
svn,2011,-0.31869
svn,2012,-4.83515
svn,2013,-0.33047
svn,2014,4.44969
svn,2015,0.49399
svn,2016,5.11637
svn,2017,6.17328
svn,2018,5.78
svn,2019,4.05497
swe,1971,0.93183
swe,1972,2.38489
swe,1973,3.74498
swe,1974,0.06664
swe,1975,4.89432
swe,1976,0.84657
swe,1977,-3.54459
swe,1978,0.60721
swe,1979,3.07969
swe,1980,1.10862
swe,1981,0.08555
swe,1982,-0.52255
swe,1983,1.01992
swe,1984,5.36006
swe,1985,1.7297
swe,1986,5.39446
swe,1987,3.24421
swe,1988,2.15798
swe,1989,1.73223
swe,1990,-0.37782
swe,1991,-0.73975
swe,1992,-2.65743
swe,1993,-4.50274
swe,1994,6.79885
swe,1995,5.7505
swe,1996,0.89697
swe,1997,2.44261
swe,1998,4.34086
swe,1999,4.46247
swe,2000,3.80053
swe,2001,0.2102
swe,2002,1.22543
swe,2003,4.05623
swe,2004,2.77892
swe,2005,2.9623
swe,2006,6.46979
swe,2007,4.54672
swe,2008,-0.81321
swe,2009,-6.55545
swe,2010,6.71662
swe,2011,2.2023
swe,2012,-0.51528
swe,2013,1.16808
swe,2014,2.62312
swe,2015,3.54628
swe,2016,1.84965
swe,2017,3.33128
swe,2018,1.21698
swe,2019,3.55921
swz,1991,4.82842
swz,1992,4.08897
swz,1993,0.51159
swz,1994,-0.81359
swz,1995,9.54656
swz,1996,2.7638
swz,1997,5.93087
swz,1998,-2.62963
swz,1999,0.51308
swz,2000,5.72784
swz,2001,8.68164
swz,2002,-1.85848
swz,2003,4.95118
swz,2004,4.22599
swz,2005,16.17538
swz,2006,-0.73559
swz,2007,1.87256
swz,2008,-5.85258
swz,2009,2.33056
swz,2010,-1.11126
swz,2011,0.87139
swz,2012,7.10228
swz,2013,7.34832
swz,2014,2.19776
swz,2015,1.86966
swz,2016,-1.10192
swz,2017,-0.27921
swz,2018,7.02947
swz,2019,-3.15689
syc,1991,-3.9821
syc,1992,20.7722
syc,1993,11.53912
syc,1994,1.14496
syc,1995,-1.92382
syc,1996,4.82205
syc,1997,13.4093
syc,1998,9.45633
syc,1999,-2.17823
syc,2000,-13.40164
syc,2001,-0.8788
syc,2002,0.4089
syc,2003,4.92681
syc,2013,16.19083
syc,2014,12.68999
syc,2015,4.46247
syc,2016,-3.86463
syc,2017,11.5783
tcd,1986,-8.8102
tcd,1987,-2.30288
tcd,1988,20.00073
tcd,1989,0.09091
tcd,1990,-4.91754
tcd,1991,11.60452
tcd,1992,5.07607
tcd,1993,-20.28153
tcd,1994,-1.61861
tcd,1995,-0.75754
tcd,1996,4.98264
tcd,1997,4.96725
tcd,1998,7.06464
tcd,1999,2.33097
tcd,2000,-1.85128
tcd,2001,17.91872
tcd,2002,2.8344
tcd,2003,-6.84935
tcd,2008,-0.34962
tcd,2009,44.1874
tcd,2010,11.29518
tcd,2011,-4.06059
tcd,2012,13.6996
tcd,2013,5.00854
tcd,2014,6.44512
tcd,2015,-7.14241
tcd,2016,-7.3923
tcd,2017,-15.28689
tcd,2018,9.22578
tcd,2019,4.70812
tgo,1972,1.3698
tgo,1973,2.24713
tgo,1974,65.72845
tgo,1975,-38.82359
tgo,1976,33.15618
tgo,1977,0.48973
tgo,1978,9.36905
tgo,1979,-8.67996
tgo,1980,3.50607
tgo,1981,-4.51243
tgo,1982,-7.6169
tgo,1983,-4.06281
tgo,1984,11.5496
tgo,1985,10.5515
tgo,1986,5.35802
tgo,1987,-0.56437
tgo,1988,10.20963
tgo,1989,3.70361
tgo,1990,4.06732
tgo,1991,-5.10082
tgo,1992,-1.12722
tgo,1993,-28.40741
tgo,1994,10.79691
tgo,1995,9.48512
tgo,1996,22.05469
tgo,1997,0.89648
tgo,1998,12.42928
tgo,1999,5.46161
tgo,2000,4.04602
tgo,2001,-0.15436
tgo,2002,5.91987
tgo,2003,6.53034
tgo,2004,1.13691
tgo,2005,-13.1681
tgo,2006,0.87543
tgo,2007,-3.85079
tgo,2008,0.9789
tgo,2009,4.24461
tgo,2010,5.83575
tgo,2011,3.57703
tgo,2012,-5.07199
tgo,2013,17.20702
tgo,2014,8.88038
tgo,2015,12.30014
tgo,2016,10.94819
tgo,2017,5.20601
tgo,2018,7.89385
tgo,2019,6.99007
tha,2003,7.76851
tjk,2005,9.82854
tjk,2006,24.38019
tjk,2007,-8.13076
tjk,2008,4.3464
tjk,2009,1.8147
tjk,2010,-5.64464
tjk,2011,0.94968
tjk,2012,8.65991
tjk,2013,1.86111
tls,2016,-2.02023
tls,2017,1.99532
tls,2018,-26.09314
tls,2019,52.42522
ton,2017,-22.53987
ton,2018,11.79495
ton,2019,-42.14846
tun,1971,9.04774
tun,1972,19.8279
tun,1973,-1.61313
tun,1974,11.46179
tun,1975,4.53765
tun,1976,3.01562
tun,1977,0.82337
tun,1978,9.10955
tun,1979,4.80874
tun,1980,6.65424
tun,1981,4.09598
tun,1982,1.09212
tun,1983,5.0007
tun,1984,3.30268
tun,1985,0.81001
tun,1986,-2.62348
tun,1987,6.30746
tun,1988,1.37564
tun,1989,2.36486
tun,1990,9.83886
tun,1991,3.33353
tun,1992,-1.6235
tun,1993,-0.70812
tun,1994,4.47514
tun,1995,2.77498
tun,1996,7.70109
tun,1997,7.19311
tun,1998,5.96301
tun,1999,5.87669
tun,2000,1.82554
tun,2001,12.06107
tun,2002,1.72451
tun,2003,4.77537
tun,2004,4.3682
tun,2005,3.45094
tun,2006,3.82795
tun,2007,4.72372
tun,2008,-0.81653
tun,2009,8.4362
tun,2010,38.60478
tun,2011,-5.94812
tun,2012,3.10814
tun,2013,7.76198
tun,2014,9.342
tun,2015,7.54165
tun,2016,5.4262
tun,2017,5.7272
tun,2018,2.16072
tza,1991,6.39291
tza,1992,-4.86551
tza,1993,-3.2918
tza,1994,5.52545
tza,1995,9.57748
tza,1996,7.88927
tza,1997,12.76217
tza,1998,18.04034
tza,1999,7.18746
tza,2000,5.35241
tza,2001,6.21097
tza,2002,11.81482
tza,2003,4.92308
tza,2004,7.29827
tza,2005,10.35068
tza,2006,9.69463
tza,2007,3.81499
tza,2008,2.428
tza,2009,3.08851
tza,2010,2.36587
tza,2011,2.68114
tza,2012,-1.22263
tza,2013,15.4013
tza,2014,11.01388
tza,2015,10.2694
tza,2016,9.30493
tza,2017,8.34679
tza,2018,5.8385
tza,2019,6.4087
uga,1983,31.46846
uga,1984,14.33462
uga,1985,-0.87237
uga,1986,-5.39706
uga,1987,10.23224
uga,1988,9.01846
uga,1989,0.61837
uga,1990,-4.7344
uga,1991,-4.84341
uga,1992,-7.01349
uga,1993,27.21682
uga,1994,11.8083
uga,1995,18.1326
uga,1996,6.20234
uga,1997,10.43672
uga,1998,0.92989
uga,1999,13.07683
uga,2000,-2.20059
uga,2001,0.98471
uga,2002,5.03174
uga,2003,-2.90059
uga,2004,15.36298
uga,2005,7.92456
uga,2006,11.67881
uga,2007,5.09076
uga,2008,5.67388
uga,2009,18.02258
uga,2010,6.18298
uga,2011,3.71734
uga,2012,-1.357
uga,2013,5.21956
uga,2014,12.27569
uga,2015,4.63936
uga,2016,6.5948
uga,2017,4.32447
uga,2018,15.15887
uga,2019,8.73344
ukr,1996,-11.59747
ukr,1997,0.28394
ukr,1998,0.69025
ukr,1999,3.71266
ukr,2000,0.52939
ukr,2001,9.32753
ukr,2002,6.00974
ukr,2003,11.10891
ukr,2004,16.32957
ukr,2005,9.50694
ukr,2006,9.90703
ukr,2007,16.42947
ukr,2008,4.76457
ukr,2009,-24.4967
ukr,2010,9.88914
ukr,2011,8.13709
ukr,2012,9.82654
ukr,2013,0.45023
ukr,2014,-7.93205
ukr,2015,-5.12857
ukr,2016,-0.3432
ukr,2017,8.20702
ukr,2018,3.51711
ukr,2019,3.42606
ury,1972,-3.65507
ury,1973,-5.28221
ury,1974,4.52861
ury,1975,4.01462
ury,1976,6.8533
ury,1977,0.65025
ury,1978,7.17652
ury,1979,8.37986
ury,1980,1.75269
ury,1981,6.19689
ury,1982,-11.31317
ury,1983,-20.77754
ury,1984,-2.23684
ury,1985,-0.03169
ury,1986,14.68563
ury,1987,11.48787
ury,1988,2.02441
ury,1989,1.70588
ury,1990,-3.29527
ury,1991,6.8713
ury,1992,10.77499
ury,1993,5.3367
ury,1994,8.76699
ury,1995,-1.9896
ury,1996,6.19069
ury,1997,3.76402
ury,1998,5.4665
ury,1999,-2.54356
ury,2000,-2.82121
ury,2001,-3.09103
ury,2002,-6.06664
ury,2003,-4.84459
ury,2004,4.21171
ury,2005,6.84662
ury,2006,4.07657
ury,2007,7.41966
ury,2008,6.86619
ury,2009,5.00885
ury,2010,8.15811
ury,2011,6.47683
ury,2012,-1.1205
ury,2013,8.68747
ury,2014,1.85652
ury,2015,1.41859
ury,2016,5.73483
ury,2017,1.07204
ury,2018,0.30227
ury,2019,1.53153
usa,1971,2.65582
usa,1972,5.55449
usa,1973,5.49593
usa,1974,-4.2525
usa,1975,-0.34139
usa,1976,4.97429
usa,1977,4.04564
usa,1978,5.11595
usa,1979,-0.62626
usa,1980,-2.28611
usa,1981,4.13065
usa,1982,1.42184
usa,1983,2.89307
usa,1984,8.14655
usa,1985,4.14212
usa,1986,3.39249
usa,1987,3.73479
usa,1988,5.9697
usa,1989,2.09055
usa,1990,1.25877
usa,1991,0.34493
usa,1992,3.41728
usa,1993,2.1879
usa,1994,4.54388
usa,1995,3.58432
usa,1996,4.34002
usa,1997,5.48881
usa,1998,5.90293
usa,1999,4.15536
usa,2000,3.89433
usa,2001,1.43281
usa,2002,1.52232
usa,2003,2.09444
usa,2004,3.65191
usa,2005,2.94098
usa,2006,3.53628
usa,2007,0.36622
usa,2008,-2.66302
usa,2009,-1.16605
usa,2010,4.36386
usa,2011,1.96603
usa,2012,3.86377
usa,2013,1.38449
usa,2014,3.26425
usa,2015,3.41431
usa,2016,0.98785
usa,2017,2.61139
usa,2018,2.71621
usa,2019,1.87185
ven,1971,-11.68874
ven,1972,5.95436
ven,1973,6.10197
ven,1974,-11.27064
ven,1975,22.33562
ven,1976,11.38383
ven,1977,13.2097
ven,1978,-4.32123
ven,1979,-16.51516
ven,1980,11.02197
ven,1981,11.27622
ven,1982,2.46975
ven,1983,-15.72521
ven,1984,31.27065
ven,1985,5.00597
ven,1986,-4.5184
ven,1987,4.38381
ven,1988,4.94677
ven,1989,-11.84068
ven,1990,11.94242
ven,1991,11.39325
ven,1992,6.79791
ven,1993,-6.56629
ven,1994,-5.4591
ven,1995,8.06125
ven,1996,-0.25436
ven,1997,6.39537
ven,1998,-5.32813
ven,1999,0.43973
ven,2000,16.21264
ven,2001,-0.31067
ven,2002,-10.58065
ven,2003,-7.15397
ven,2004,31.10558
ven,2005,26.08542
ven,2006,17.88712
ven,2007,15.56539
ven,2008,11.31297
ven,2009,-21.87203
ven,2010,13.69556
ven,2011,1.97977
ven,2012,1.06357
ven,2013,-10.38557
ven,2014,-23.40545
vnm,1995,11.51371
vnm,1996,7.12722
vnm,1997,8.55907
vnm,1998,6.47179
vnm,1999,4.08569
vnm,2000,1.48601
vnm,2001,5.91626
vnm,2002,5.35972
vnm,2003,3.28431
vnm,2004,3.14241
vnm,2005,8.0726
vnm,2006,6.6537
vnm,2007,7.82712
vnm,2008,5.82366
vnm,2009,4.81401
vnm,2010,13.34208
vnm,2011,5.76069
vnm,2012,10.54891
vnm,2013,6.25862
vnm,2014,7.29308
vnm,2015,5.85087
vnm,2016,8.07899
vnm,2017,8.13531
vnm,2018,9.09984
vnm,2019,6.58006
vut,2003,3.93636
vut,2004,3.65832
vut,2005,3.3164
vut,2006,11.3245
vut,2007,3.05967
vut,2008,12.49459
vut,2009,-4.94171
vut,2010,-0.06605
vut,2011,5.82621
vut,2012,-2.20406
vut,2013,8.40083
vut,2014,5.80689
vut,2015,3.44112
vut,2016,8.24824
vut,2017,4.55342
vut,2018,15.52589
vut,2019,5.0974
zaf,1972,4.7904
zaf,1973,13.89972
zaf,1974,5.34032
zaf,1975,-5.67779
zaf,1976,-1.77628
zaf,1977,-0.69725
zaf,1978,4.91308
zaf,1979,3.0508
zaf,1980,10.15239
zaf,1981,0.54702
zaf,1982,0.36717
zaf,1983,2.04503
zaf,1984,8.65808
zaf,1985,-6.13852
zaf,1986,-1.82733
zaf,1987,7.24087
zaf,1988,3.72408
zaf,1989,3.00923
zaf,1990,0.78068
zaf,1991,2.18743
zaf,1992,1.96812
zaf,1993,5.637
zaf,1994,2.57949
zaf,1995,5.09537
zaf,1996,4.00618
zaf,1997,3.00113
zaf,1998,0.88634
zaf,1999,1.34322
zaf,2000,5.07194
zaf,2001,2.06573
zaf,2002,7.89859
zaf,2003,5.86228
zaf,2004,4.19046
zaf,2005,6.85998
zaf,2006,6.40918
zaf,2007,3.4379
zaf,2008,-3.27757
zaf,2009,4.76912
zaf,2010,3.5232
zaf,2011,2.71937
zaf,2012,1.54544
zaf,2013,1.64602
zaf,2014,1.54467
zaf,2015,3.41916
zaf,2016,-0.19923
zaf,2017,2.55604
zaf,2018,0.64868
zaf,2019,1.28412
zwe,2010,14.94574
zwe,2011,7.85033
zwe,2012,21.69388
zwe,2013,5.50241
zwe,2014,1.59176
zwe,2015,12.78177
zwe,2016,-0.89536
zwe,2017,3.47407
zwe,2018,-5.37636
