geo,time,sp_pop_dpnd_ol
sau,1994,5.26865
sau,1995,5.26344
sau,1996,5.21657
sau,1997,5.16972
sau,1998,5.13524
sau,1999,5.1173
sau,2000,5.11029
sau,2001,5.01142
sau,2002,4.91678
sau,2003,4.82957
sau,2004,4.75369
sau,2005,4.69369
sau,2006,4.61987
sau,2007,4.55977
sau,2008,4.50925
sau,2009,4.46024
sau,2010,4.41046
sau,2011,4.32448
sau,2012,4.24734
sau,2013,4.19623
sau,2014,4.19212
sau,2015,4.24517
sau,2016,4.35248
sau,2017,4.48397
sau,2018,4.62583
sau,2019,4.75855
sau,2020,4.87215
sdn,1960,6.24911
sdn,1961,6.23808
sdn,1962,6.20353
sdn,1963,6.15297
sdn,1964,6.09373
sdn,1965,6.03038
sdn,1966,6.02236
sdn,1967,6.002
sdn,1968,5.97337
sdn,1969,5.94029
sdn,1970,5.90562
sdn,1971,5.92404
sdn,1972,5.93288
sdn,1973,5.93279
sdn,1974,5.92385
sdn,1975,5.90706
sdn,1976,5.91714
sdn,1977,5.91465
sdn,1978,5.90268
sdn,1979,5.88382
sdn,1980,5.86075
sdn,1981,5.85652
sdn,1982,5.84092
sdn,1983,5.8177
sdn,1984,5.79073
sdn,1985,5.76288
sdn,1986,5.75772
sdn,1987,5.74376
sdn,1988,5.72297
sdn,1989,5.69723
sdn,1990,5.66873
sdn,1991,5.67136
sdn,1992,5.67355
sdn,1993,5.67818
sdn,1994,5.68828
sdn,1995,5.70649
sdn,1996,5.73249
sdn,1997,5.74856
sdn,1998,5.75699
sdn,1999,5.75996
sdn,2000,5.75927
sdn,2001,5.78988
sdn,2002,5.81297
sdn,2003,5.82954
sdn,2004,5.83948
sdn,2005,5.84375
sdn,2006,5.90236
sdn,2007,5.9522
sdn,2008,5.99619
sdn,2009,6.03754
sdn,2010,6.07842
sdn,2011,6.12106
sdn,2012,6.15753
sdn,2013,6.1905
sdn,2014,6.22248
sdn,2015,6.25553
sdn,2016,6.30762
sdn,2017,6.35712
sdn,2018,6.40522
sdn,2019,6.45235
sdn,2020,6.49982
sen,1960,4.90528
sen,1961,4.92444
sen,1962,4.92502
sen,1963,4.90723
sen,1964,4.86932
sen,1965,4.81281
sen,1966,4.8343
sen,1967,4.82779
sen,1968,4.79971
sen,1969,4.7564
sen,1970,4.70308
sen,1971,4.75086
sen,1972,4.77865
sen,1973,4.7898
sen,1974,4.78834
sen,1975,4.77651
sen,1976,4.89711
sen,1977,5.00011
sen,1978,5.08604
sen,1979,5.15616
sen,1980,5.21163
sen,1981,5.32033
sen,1982,5.41198
sen,1983,5.4879
sen,1984,5.55013
sen,1985,5.59993
sen,1986,5.68912
sen,1987,5.7623
sen,1988,5.82259
sen,1989,5.87341
sen,1990,5.91699
sen,1991,5.97783
sen,1992,6.02493
sen,1993,6.05967
sen,1994,6.08295
sen,1995,6.09582
sen,1996,6.13791
sen,1997,6.16049
sen,1998,6.16734
sen,1999,6.16355
sen,2000,6.15189
sen,2001,6.16073
sen,2002,6.15592
sen,2003,6.13874
sen,2004,6.10981
sen,2005,6.06997
sen,2006,6.06635
sen,2007,6.05021
sen,2008,6.02084
sen,2009,5.97593
sen,2010,5.91609
sen,2011,5.88862
sen,2012,5.84503
sen,2013,5.79611
sen,2014,5.7543
sen,2015,5.72614
sen,2016,5.72327
sen,2017,5.72652
sen,2018,5.73144
sen,2019,5.73138
sen,2020,5.724
sgp,1960,3.73598
sgp,1961,3.96905
sgp,1962,4.21737
sgp,1963,4.46285
sgp,1964,4.69979
sgp,1965,4.93239
sgp,1966,5.09204
sgp,1967,5.25861
sgp,1968,5.42709
sgp,1969,5.59151
sgp,1970,5.75074
sgp,1971,5.90237
sgp,1972,6.04535
sgp,1973,6.19238
sgp,1974,6.35051
sgp,1975,6.5174
sgp,1976,6.63496
sgp,1977,6.7373
sgp,1978,6.82015
sgp,1979,6.88184
sgp,1980,6.92617
sgp,1981,7.03296
sgp,1982,7.14413
sgp,1983,7.25947
sgp,1984,7.3766
sgp,1985,7.49473
sgp,1986,7.53789
sgp,1987,7.55968
sgp,1988,7.5794
sgp,1989,7.61573
sgp,1990,7.6758
sgp,1991,7.71076
sgp,1992,7.75801
sgp,1993,7.81588
sgp,1994,7.89592
sgp,1995,8.02195
sgp,1996,8.18009
sgp,1997,8.3079
sgp,1998,8.38959
sgp,1999,8.4468
sgp,2000,8.5223
sgp,2001,8.8251
sgp,2002,9.11095
sgp,2003,9.32548
sgp,2004,9.44228
sgp,2005,9.48972
sgp,2006,9.47234
sgp,2007,9.37616
sgp,2008,9.23293
sgp,2009,9.14672
sgp,2010,9.21967
sgp,2011,9.72677
sgp,2012,10.25525
sgp,2013,10.72392
sgp,2014,11.12852
sgp,2015,11.55154
sgp,2016,12.53299
sgp,2017,13.70318
sgp,2018,15.0323
sgp,2019,16.46373
sgp,2020,17.95835
slb,1960,4.84469
slb,1961,5.28386
slb,1962,5.7659
slb,1963,6.23265
slb,1964,6.57085
slb,1965,6.75421
slb,1966,6.84375
slb,1967,6.81382
slb,1968,6.72649
slb,1969,6.6395
slb,1970,6.57336
slb,1971,6.55375
slb,1972,6.55741
slb,1973,6.55768
slb,1974,6.55184
slb,1975,6.52759
slb,1976,6.50429
slb,1977,6.47016
slb,1978,6.43604
slb,1979,6.39748
slb,1980,6.35979
slb,1981,6.28455
slb,1982,6.18905
slb,1983,6.08248
slb,1984,5.97298
slb,1985,5.86511
slb,1986,5.80835
slb,1987,5.74186
slb,1988,5.65916
slb,1989,5.55122
slb,1990,5.42279
slb,1991,5.34647
slb,1992,5.24688
slb,1993,5.14319
slb,1994,5.06236
slb,1995,5.01217
slb,1996,5.04098
slb,1997,5.08872
slb,1998,5.14047
slb,1999,5.1702
slb,2000,5.17145
slb,2001,5.24211
slb,2002,5.28319
slb,2003,5.31525
slb,2004,5.35988
slb,2005,5.42227
slb,2006,5.52963
slb,2007,5.65094
slb,2008,5.77498
slb,2009,5.88589
slb,2010,5.97243
slb,2011,6.05672
slb,2012,6.12896
slb,2013,6.18998
slb,2014,6.24169
slb,2015,6.28506
slb,2016,6.33212
slb,2017,6.37102
slb,2018,6.40847
slb,2019,6.45617
slb,2020,6.52046
sle,1960,6.37275
sle,1961,6.4929
sle,1962,6.58806
sle,1963,6.65999
sle,1964,6.71149
sle,1965,6.74411
sle,1966,6.85258
sle,1967,6.93426
sle,1968,6.99129
sle,1969,7.02452
sle,1970,7.03528
sle,1971,7.12669
sle,1972,7.18718
sle,1973,7.21926
sle,1974,7.22482
sle,1975,7.20563
sle,1976,7.26744
sle,1977,7.29619
sle,1978,7.29575
sle,1979,7.26998
sle,1980,7.2216
sle,1981,7.25738
sle,1982,7.2611
sle,1983,7.2366
sle,1984,7.18752
sle,1985,7.11674
sle,1986,7.12753
sle,1987,7.10809
sle,1988,7.06188
sle,1989,6.99301
sle,1990,6.90428
sle,1991,6.94768
sle,1992,6.94207
sle,1993,6.88584
sle,1994,6.77713
sle,1995,6.61408
sle,1996,6.6166
sle,1997,6.58123
sle,1998,6.50909
sle,1999,6.40362
sle,2000,6.26655
sle,2001,6.21002
sle,2002,6.14286
sle,2003,6.07043
sle,2004,5.99798
sle,2005,5.9293
sle,2006,5.91262
sle,2007,5.8767
sle,2008,5.8234
sle,2009,5.75387
sle,2010,5.67032
sle,2011,5.65941
sle,2012,5.62847
sle,2013,5.57852
sle,2014,5.50926
sle,2015,5.42267
sle,2016,5.3995
sle,2017,5.35709
sle,2018,5.2999
sle,2019,5.23317
sle,2020,5.1602
slv,1960,6.46398
slv,1961,6.47706
slv,1962,6.47696
slv,1963,6.46285
slv,1964,6.43458
slv,1965,6.392
slv,1966,6.40494
slv,1967,6.39725
slv,1968,6.37339
slv,1969,6.33782
slv,1970,6.29435
slv,1971,6.31666
slv,1972,6.33011
slv,1973,6.3361
slv,1974,6.33401
slv,1975,6.32408
slv,1976,6.3923
slv,1977,6.45299
slv,1978,6.51036
slv,1979,6.56829
slv,1980,6.62869
slv,1981,6.73512
slv,1982,6.84151
slv,1983,6.94988
slv,1984,7.06304
slv,1985,7.18118
slv,1986,7.30003
slv,1987,7.42502
slv,1988,7.55251
slv,1989,7.67743
slv,1990,7.79834
slv,1991,7.89357
slv,1992,7.98392
slv,1993,8.0812
slv,1994,8.19945
slv,1995,8.34638
slv,1996,8.54336
slv,1997,8.75597
slv,1998,8.98215
slv,1999,9.21848
slv,2000,9.4612
slv,2001,9.73181
slv,2002,10.00008
slv,2003,10.25991
slv,2004,10.50277
slv,2005,10.72362
slv,2006,10.92543
slv,2007,11.10664
slv,2008,11.26817
slv,2009,11.41227
slv,2010,11.54146
slv,2011,11.65636
slv,2012,11.75662
slv,2013,11.85824
slv,2014,11.98301
slv,2015,12.14367
slv,2016,12.3423
slv,2017,12.57526
slv,2018,12.83213
slv,2019,13.09622
slv,2020,13.35879
som,1960,5.43975
som,1961,5.55224
som,1962,5.63482
som,1963,5.69069
som,1964,5.72301
som,1965,5.73505
som,1966,5.82213
som,1967,5.8827
som,1968,5.92008
som,1969,5.93654
som,1970,5.93476
som,1971,6.01049
som,1972,6.06178
som,1973,6.09212
som,1974,6.10497
som,1975,6.10261
som,1976,6.00276
som,1977,5.94863
som,1978,5.93662
som,1979,5.9625
som,1980,6.02213
som,1981,6.05575
som,1982,6.04907
som,1983,6.00331
som,1984,5.9201
som,1985,5.80058
som,1986,5.81474
som,1987,5.79583
som,1988,5.74556
som,1989,5.66657
som,1990,5.56038
som,1991,5.58482
som,1992,5.57809
som,1993,5.53682
som,1994,5.45566
som,1995,5.33157
som,1996,5.33258
som,1997,5.3141
som,1998,5.28604
som,1999,5.25988
som,2000,5.24093
som,2001,5.27461
som,2002,5.30594
som,2003,5.33096
som,2004,5.34422
som,2005,5.34502
som,2006,5.39894
som,2007,5.43399
som,2008,5.45487
som,2009,5.46767
som,2010,5.47597
som,2011,5.52066
som,2012,5.55257
som,2013,5.57337
som,2014,5.58588
som,2015,5.59195
som,2016,5.63215
som,2017,5.66282
som,2018,5.68409
som,2019,5.69511
som,2020,5.69628
srb,1960,10.35884
srb,1961,10.53347
srb,1962,10.74129
srb,1963,10.96078
srb,1964,11.16471
srb,1965,11.34138
srb,1966,11.61325
srb,1967,11.84242
srb,1968,12.0514
srb,1969,12.27245
srb,1970,12.52209
srb,1971,12.86075
srb,1972,13.20933
srb,1973,13.53908
srb,1974,13.80672
srb,1975,13.98833
srb,1976,14.13863
srb,1977,14.22617
srb,1978,14.23635
srb,1979,14.14368
srb,1980,13.9441
srb,1981,13.70821
srb,1982,13.37052
srb,1983,13.02017
srb,1984,12.77577
srb,1985,12.70144
srb,1986,12.86056
srb,1987,13.14431
srb,1988,13.52056
srb,1989,13.94301
srb,1990,14.38446
srb,1991,14.95025
srb,1992,15.52652
srb,1993,16.10228
srb,1994,16.66463
srb,1995,17.20591
srb,1996,17.93304
srb,1997,18.63601
srb,1998,19.30966
srb,1999,19.94184
srb,2000,20.52091
srb,2001,20.91515
srb,2002,21.23451
srb,2003,21.46129
srb,2004,21.56303
srb,2005,21.52992
srb,2006,21.59291
srb,2007,21.53803
srb,2008,21.45901
srb,2009,21.48788
srb,2010,21.70096
srb,2011,22.16756
srb,2012,22.79661
srb,2013,23.56316
srb,2014,24.42502
srb,2015,25.35424
srb,2016,26.16106
srb,2017,26.99898
srb,2018,27.8116
srb,2019,28.51631
srb,2020,29.06394
ssd,1960,4.95074
ssd,1961,4.94014
ssd,1962,4.89599
ssd,1963,4.82726
ssd,1964,4.74407
ssd,1965,4.65185
ssd,1966,4.69314
ssd,1967,4.7194
ssd,1968,4.72865
ssd,1969,4.71932
ssd,1970,4.6908
ssd,1971,4.75822
ssd,1972,4.80191
ssd,1973,4.82534
ssd,1974,4.83249
ssd,1975,4.82594
ssd,1976,4.89852
ssd,1977,4.95214
ssd,1978,4.98828
ssd,1979,5.00797
ssd,1980,5.0126
ssd,1981,5.0653
ssd,1982,5.09853
ssd,1983,5.11735
ssd,1984,5.1265
ssd,1985,5.12941
ssd,1986,5.21824
ssd,1987,5.28075
ssd,1988,5.31762
ssd,1989,5.32914
ssd,1990,5.31572
ssd,1991,5.45129
ssd,1992,5.55147
ssd,1993,5.61203
ssd,1994,5.63023
ssd,1995,5.60064
ssd,1996,5.67683
ssd,1997,5.74669
ssd,1998,5.80995
ssd,1999,5.86486
ssd,2000,5.91188
ssd,2001,5.96162
ssd,2002,5.9981
ssd,2003,6.02797
ssd,2004,6.05882
ssd,2005,6.09493
ssd,2006,6.12584
ssd,2007,6.15632
ssd,2008,6.18861
ssd,2009,6.22427
ssd,2010,6.26444
ssd,2011,6.31042
ssd,2012,6.34256
ssd,2013,6.35631
ssd,2014,6.34463
ssd,2015,6.30661
ssd,2016,6.30219
ssd,2017,6.2643
ssd,2018,6.20372
ssd,2019,6.1335
ssd,2020,6.06074
stp,1960,6.04336
stp,1961,5.92911
stp,1962,5.67972
stp,1963,5.31929
stp,1964,4.82183
stp,1965,4.15019
stp,1966,4.94085
stp,1967,5.84565
stp,1968,6.91741
stp,1969,8.13204
stp,1970,9.41474
stp,1971,8.8815
stp,1972,8.37601
stp,1973,7.90653
stp,1974,7.46845
stp,1975,7.06926
stp,1976,7.49771
stp,1977,7.89647
stp,1978,8.2573
stp,1979,8.60963
stp,1980,8.9328
stp,1981,8.81381
stp,1982,8.6819
stp,1983,8.53865
stp,1984,8.41118
stp,1985,8.29438
stp,1986,8.15909
stp,1987,8.02769
stp,1988,7.89488
stp,1989,7.74109
stp,1990,7.54429
stp,1991,7.57271
stp,1992,7.56022
stp,1993,7.49399
stp,1994,7.40927
stp,1995,7.30646
stp,1996,7.19021
stp,1997,7.01196
stp,1998,6.77904
stp,1999,6.52983
stp,2000,6.27518
stp,2001,6.30915
stp,2002,6.36116
stp,2003,6.40937
stp,2004,6.40159
stp,2005,6.33003
stp,2006,6.23268
stp,2007,6.08614
stp,2008,5.91338
stp,2009,5.74765
stp,2010,5.60297
stp,2011,5.54253
stp,2012,5.49428
stp,2013,5.44849
stp,2014,5.40211
stp,2015,5.3534
stp,2016,5.36056
stp,2017,5.36067
stp,2018,5.36277
stp,2019,5.39277
stp,2020,5.44646
sur,1960,8.56933
sur,1961,8.48398
sur,1962,8.43643
sur,1963,8.41978
sur,1964,8.41273
sur,1965,8.38639
sur,1966,8.41117
sur,1967,8.39801
sur,1968,8.34785
sur,1969,8.25843
sur,1970,8.14197
sur,1971,8.17969
sur,1972,8.19437
sur,1973,8.17642
sur,1974,8.13234
sur,1975,8.07729
sur,1976,8.12386
sur,1977,8.14602
sur,1978,8.12446
sur,1979,8.05709
sur,1980,7.95771
sur,1981,7.83621
sur,1982,7.72192
sur,1983,7.63684
sur,1984,7.59723
sur,1985,7.61056
sur,1986,7.60485
sur,1987,7.62299
sur,1988,7.66391
sur,1989,7.71931
sur,1990,7.78742
sur,1991,7.91827
sur,1992,8.05245
sur,1993,8.18671
sur,1994,8.32288
sur,1995,8.45931
sur,1996,8.61032
sur,1997,8.72572
sur,1998,8.80495
sur,1999,8.85289
sur,2000,8.88585
sur,2001,9.01624
sur,2002,9.14386
sur,2003,9.26375
sur,2004,9.35574
sur,2005,9.41846
sur,2006,9.47724
sur,2007,9.50487
sur,2008,9.51696
sur,2009,9.54047
sur,2010,9.58378
sur,2011,9.67353
sur,2012,9.77635
sur,2013,9.88616
sur,2014,9.99366
sur,2015,10.0925
sur,2016,10.22349
sur,2017,10.34779
sur,2018,10.47642
sur,2019,10.61714
sur,2020,10.77793
svk,1960,10.97155
svk,1961,11.29264
svk,1962,11.66902
svk,1963,12.07735
svk,1964,12.48274
svk,1965,12.86779
svk,1966,13.25358
svk,1967,13.60218
svk,1968,13.92193
svk,1969,14.22163
svk,1970,14.50551
svk,1971,14.77341
svk,1972,14.98909
svk,1973,15.17752
svk,1974,15.37572
svk,1975,15.6016
svk,1976,15.91014
svk,1977,16.25493
svk,1978,16.55073
svk,1979,16.66817
svk,1980,16.54895
svk,1981,16.25516
svk,1982,15.73738
svk,1983,15.15073
svk,1984,14.70401
svk,1985,14.50374
svk,1986,14.65037
svk,1987,14.97552
svk,1988,15.3776
svk,1989,15.71156
svk,1990,15.90148
svk,1991,16.11728
svk,1992,16.20333
svk,1993,16.20035
svk,1994,16.1664
svk,1995,16.13352
svk,1996,16.24555
svk,1997,16.3413
svk,1998,16.4068
svk,1999,16.41785
svk,2000,16.36581
svk,2001,16.39379
svk,2002,16.37147
svk,2003,16.32359
svk,2004,16.28212
svk,2005,16.2674
svk,2006,16.40051
svk,2007,16.55763
svk,2008,16.74555
svk,2009,16.97145
svk,2010,17.24401
svk,2011,17.65656
svk,2012,18.10054
svk,2013,18.59978
svk,2014,19.18437
svk,2015,19.86992
svk,2016,20.72652
svk,2017,21.67398
svk,2018,22.67585
svk,2019,23.67847
svk,2020,24.64914
svn,1960,12.04845
svn,1961,12.37364
svn,1962,12.71808
svn,1963,13.07296
svn,1964,13.42689
svn,1965,13.77177
svn,1966,14.06711
svn,1967,14.31569
svn,1968,14.52746
svn,1969,14.72587
svn,1970,14.9319
svn,1971,15.35779
svn,1972,15.77849
svn,1973,16.17904
svn,1974,16.53088
svn,1975,16.81624
svn,1976,17.10236
svn,1977,17.34663
svn,1978,17.51845
svn,1979,17.55937
svn,1980,17.44308
svn,1981,17.05281
svn,1982,16.44954
svn,1983,15.72397
svn,1984,15.05121
svn,1985,14.55801
svn,1986,14.5412
svn,1987,14.70234
svn,1988,14.97557
svn,1989,15.26085
svn,1990,15.50343
svn,1991,15.97462
svn,1992,16.41185
svn,1993,16.82505
svn,1994,17.24398
svn,1995,17.68835
svn,1996,18.21097
svn,1997,18.73733
svn,1998,19.24796
svn,1999,19.71462
svn,2000,20.12362
svn,2001,20.5536
svn,2002,20.9317
svn,2003,21.27859
svn,2004,21.62165
svn,2005,21.98053
svn,2006,22.39207
svn,2007,22.81975
svn,2008,23.25315
svn,2009,23.67277
svn,2010,24.07513
svn,2011,24.52591
svn,2012,24.94603
svn,2013,25.40506
svn,2014,25.99309
svn,2015,26.75901
svn,2016,27.69062
svn,2017,28.79073
svn,2018,29.9931
svn,2019,31.1959
svn,2020,32.33914
swe,1960,17.86893
swe,1961,18.11966
swe,1962,18.35372
swe,1963,18.5856
swe,1964,18.83169
swe,1965,19.10374
swe,1966,19.44842
swe,1967,19.79806
swe,1968,20.15985
swe,1969,20.53697
swe,1970,20.92972
swe,1971,21.48188
swe,1972,22.03131
swe,1973,22.57213
swe,1974,23.09385
swe,1975,23.58993
swe,1976,24.06398
swe,1977,24.49076
swe,1978,24.86954
swe,1979,25.19494
swe,1980,25.46641
swe,1981,25.80474
swe,1982,26.06686
swe,1983,26.28482
swe,1984,26.50297
swe,1985,26.74774
swe,1986,26.99601
swe,1987,27.24744
swe,1988,27.47869
swe,1989,27.65021
swe,1990,27.74064
swe,1991,27.82414
swe,1992,27.82544
swe,1993,27.76086
swe,1994,27.64987
swe,1995,27.50725
swe,1996,27.44775
swe,1997,27.34971
swe,1998,27.22257
swe,1999,27.07552
swe,2000,26.92174
swe,2001,26.78263
swe,2002,26.62869
swe,2003,26.49985
swe,2004,26.44832
swe,2005,26.50777
swe,2006,26.65633
swe,2007,26.86032
swe,2008,27.126
swe,2009,27.47052
swe,2010,27.91112
swe,2011,28.47005
swe,2012,29.13515
swe,2013,29.8572
swe,2014,30.53081
swe,2015,31.07669
swe,2016,31.60702
swe,2017,31.9794
swe,2018,32.24432
swe,2019,32.48615
swe,2020,32.76323
swz,1960,5.80075
swz,1961,5.8929
swz,1962,5.95887
swz,1963,6.00653
swz,1964,6.03478
swz,1965,6.05426
swz,1966,6.06545
swz,1967,6.05267
swz,1968,6.01679
swz,1969,5.95942
swz,1970,5.88553
swz,1971,5.91756
swz,1972,5.93314
swz,1973,5.92861
swz,1974,5.90491
swz,1975,5.86103
swz,1976,5.85026
swz,1977,5.82254
swz,1978,5.77992
swz,1979,5.72404
swz,1980,5.6611
swz,1981,5.63036
swz,1982,5.58408
swz,1983,5.52627
swz,1984,5.45239
swz,1985,5.36654
swz,1986,5.30671
swz,1987,5.23917
swz,1988,5.16872
swz,1989,5.09911
swz,1990,5.03106
swz,1991,5.02635
swz,1992,5.0227
swz,1993,5.02222
swz,1994,5.02345
swz,1995,5.02792
swz,1996,5.07251
swz,1997,5.11069
swz,1998,5.14659
swz,1999,5.18537
swz,2000,5.22976
swz,2001,5.36789
swz,2002,5.51333
swz,2003,5.66128
swz,2004,5.806
swz,2005,5.94338
swz,2006,6.07851
swz,2007,6.2026
swz,2008,6.31658
swz,2009,6.42679
swz,2010,6.53226
swz,2011,6.64661
swz,2012,6.74921
swz,2013,6.83584
swz,2014,6.90065
swz,2015,6.93837
swz,2016,6.95264
swz,2017,6.95237
swz,2018,6.93694
swz,2019,6.90373
swz,2020,6.8535
syc,1960,11.24788
syc,1961,11.39257
syc,1962,11.55399
syc,1963,11.72376
syc,1964,11.83378
syc,1965,11.83041
syc,1966,11.91512
syc,1967,11.95493
syc,1968,11.96968
syc,1969,11.98653
syc,1970,12.00681
syc,1971,11.87684
syc,1972,11.74935
syc,1973,11.67012
syc,1974,11.61883
syc,1975,11.58383
syc,1976,11.62863
syc,1977,11.69404
syc,1978,11.75176
syc,1979,11.78807
syc,1980,11.82897
syc,1981,11.78546
syc,1982,11.69958
syc,1983,11.62854
syc,1984,11.57847
syc,1985,11.57881
syc,1986,11.59504
syc,1987,11.6198
syc,1988,11.63436
syc,1989,11.59417
syc,1990,11.52971
syc,1991,11.44244
syc,1992,11.38223
syc,1993,11.33627
syc,1994,11.3065
syc,1995,11.30809
syc,1996,11.44141
syc,1997,11.56859
syc,1998,11.70039
syc,1999,11.83448
syc,2000,11.95389
syc,2001,11.63723
syc,2002,11.30321
syc,2003,10.96186
syc,2004,10.61775
syc,2005,10.25555
syc,2006,10.24269
syc,2007,10.31168
syc,2008,10.45524
syc,2009,10.6586
syc,2010,10.87962
syc,2011,10.80699
syc,2012,10.66435
syc,2013,10.5051
syc,2014,10.41582
syc,2015,10.40984
syc,2016,10.54146
syc,2017,10.75204
syc,2018,11.04399
syc,2019,11.40206
syc,2020,11.83289
syr,1960,8.06897
syr,1961,8.05523
syr,1962,8.00486
syr,1963,7.91807
syr,1964,7.79233
syr,1965,7.62979
syr,1966,7.52236
syr,1967,7.37702
syr,1968,7.20814
syr,1969,7.03125
syr,1970,6.85608
syr,1971,6.77813
syr,1972,6.69229
syr,1973,6.59957
syr,1974,6.50017
syr,1975,6.39518
syr,1976,6.36263
syr,1977,6.32035
syr,1978,6.27155
syr,1979,6.21921
syr,1980,6.16584
syr,1981,6.13088
syr,1982,6.08976
syr,1983,6.04848
syr,1984,6.01357
syr,1985,5.98814
syr,1986,6.00555
syr,1987,6.02274
syr,1988,6.0381
syr,1989,6.04881
syr,1990,6.05456
syr,1991,6.05638
syr,1992,6.04787
syr,1993,6.0344
syr,1994,6.02201
syr,1995,6.01328
syr,1996,6.02665
syr,1997,6.03845
syr,1998,6.04303
syr,1999,6.03215
syr,2000,6.00329
syr,2001,5.97068
syr,2002,5.92827
syr,2003,5.88593
syr,2004,5.85703
syr,2005,5.85203
syr,2006,5.81857
syr,2007,5.80006
syr,2008,5.79049
syr,2009,5.78012
syr,2010,5.7663
syr,2011,5.87722
syr,2012,5.97089
syr,2013,6.06337
syr,2014,6.1807
syr,2015,6.34093
syr,2016,6.52979
syr,2017,6.76306
syr,2018,7.02786
syr,2019,7.30249
syr,2020,7.57475
tcd,1960,6.92366
tcd,1961,6.99272
tcd,1962,7.04895
tcd,1963,7.08103
tcd,1964,7.07386
tcd,1965,7.02139
tcd,1966,7.07813
tcd,1967,7.08502
tcd,1968,7.05227
tcd,1969,6.99186
tcd,1970,6.91105
tcd,1971,6.95358
tcd,1972,6.96836
tcd,1973,6.95753
tcd,1974,6.92293
tcd,1975,6.8658
tcd,1976,6.9113
tcd,1977,6.92343
tcd,1978,6.90608
tcd,1979,6.86312
tcd,1980,6.79669
tcd,1981,6.83463
tcd,1982,6.84516
tcd,1983,6.82938
tcd,1984,6.78801
tcd,1985,6.72243
tcd,1986,6.73331
tcd,1987,6.71814
tcd,1988,6.67989
tcd,1989,6.62116
tcd,1990,6.54503
tcd,1991,6.52509
tcd,1992,6.48042
tcd,1993,6.41536
tcd,1994,6.33485
tcd,1995,6.24248
tcd,1996,6.2073
tcd,1997,6.15369
tcd,1998,6.08592
tcd,1999,6.00788
tcd,2000,5.92249
tcd,2001,5.88005
tcd,2002,5.82405
tcd,2003,5.75706
tcd,2004,5.68135
tcd,2005,5.59887
tcd,2006,5.55347
tcd,2007,5.49525
tcd,2008,5.42523
tcd,2009,5.34197
tcd,2010,5.24753
tcd,2011,5.18758
tcd,2012,5.11246
tcd,2013,5.03434
tcd,2014,4.96704
tcd,2015,4.91709
tcd,2016,4.91681
tcd,2017,4.92037
tcd,2018,4.92233
tcd,2019,4.9157
tcd,2020,4.89811
tgo,1960,5.96555
tgo,1961,5.94938
tgo,1962,5.89746
tgo,1963,5.81377
tgo,1964,5.70049
tgo,1965,5.56171
tgo,1966,5.54607
tgo,1967,5.52122
tgo,1968,5.49359
tgo,1969,5.46884
tgo,1970,5.45129
tgo,1971,5.50518
tgo,1972,5.54001
tgo,1973,5.5585
tgo,1974,5.56447
tgo,1975,5.55997
tgo,1976,5.64125
tgo,1977,5.70216
tgo,1978,5.74259
tgo,1979,5.76127
tgo,1980,5.75889
tgo,1981,5.80555
tgo,1982,5.83487
tgo,1983,5.85002
tgo,1984,5.85526
tgo,1985,5.85179
tgo,1986,5.87914
tgo,1987,5.88873
tgo,1988,5.88427
tgo,1989,5.86866
tgo,1990,5.84459
tgo,1991,5.87047
tgo,1992,5.87805
tgo,1993,5.87034
tgo,1994,5.84877
tgo,1995,5.81594
tgo,1996,5.72872
tgo,1997,5.62898
tgo,1998,5.52259
tgo,1999,5.41444
tgo,2000,5.30876
tgo,2001,5.28312
tgo,2002,5.24425
tgo,2003,5.1964
tgo,2004,5.14333
tgo,2005,5.08817
tgo,2006,5.09162
tgo,2007,5.08446
tgo,2008,5.06824
tgo,2009,5.04326
tgo,2010,5.01141
tgo,2011,5.04653
tgo,2012,5.07021
tgo,2013,5.08433
tgo,2014,5.0902
tgo,2015,5.08986
tgo,2016,5.11786
tgo,2017,5.13441
tgo,2018,5.14278
tgo,2019,5.14548
tgo,2020,5.1454
tha,1960,6.14389
tha,1961,6.21901
tha,1962,6.29617
tha,1963,6.3707
tha,1964,6.43597
tha,1965,6.48868
tha,1966,6.5536
tha,1967,6.59991
tha,1968,6.63134
tha,1969,6.65252
tha,1970,6.66647
tha,1971,6.68643
tha,1972,6.69083
tha,1973,6.682
tha,1974,6.66081
tha,1975,6.62852
tha,1976,6.64416
tha,1977,6.64798
tha,1978,6.64096
tha,1979,6.6227
tha,1980,6.59464
tha,1981,6.5793
tha,1982,6.55631
tha,1983,6.53202
tha,1984,6.51409
tha,1985,6.50889
tha,1986,6.53988
tha,1987,6.58703
tha,1988,6.65933
tha,1989,6.76841
tha,1990,6.92208
tha,1991,7.12224
tha,1992,7.34778
tha,1993,7.59236
tha,1994,7.84736
tha,1995,8.10927
tha,1996,8.35006
tha,1997,8.59399
tha,1998,8.84556
tha,1999,9.11268
tha,2000,9.39971
tha,2001,9.6968
tha,2002,10.01123
tha,2003,10.33099
tha,2004,10.63841
tha,2005,10.92747
tha,2006,11.20126
tha,2007,11.46659
tha,2008,11.73926
tha,2009,12.03719
tha,2010,12.37066
tha,2011,12.79514
tha,2012,13.2452
tha,2013,13.7297
tha,2014,14.26004
tha,2015,14.84385
tha,2016,15.42582
tha,2017,16.06107
tha,2018,16.75896
tha,2019,17.53033
tha,2020,18.38244
tjk,1960,8.63037
tjk,1961,8.83456
