geo,time,ne_trd_gnfs_zs
mex,2010,60.76032
mex,2011,63.46968
mex,2012,65.76725
mex,2013,63.76488
mex,2014,64.92536
mex,2015,71.08909
mex,2016,76.06221
mex,2017,77.11574
mex,2018,80.55938
mex,2019,77.88286
mex,2020,78.19582
mhl,1995,106.86426
mhl,1996,113.29394
mhl,1997,106.71944
mhl,1998,111.74214
mhl,1999,107.07746
mhl,2000,129.50909
mhl,2001,118.33038
mhl,2002,102.49282
mhl,2003,116.78421
mhl,2004,115.93013
mhl,2005,127.15359
mhl,2006,114.9832
mhl,2007,117.23833
mhl,2008,118.56735
mhl,2009,130.60488
mhl,2010,148.72004
mhl,2011,152.799
mhl,2012,156.83845
mhl,2013,160.41504
mhl,2014,150.09937
mhl,2015,136.50924
mhl,2016,113.78308
mhl,2017,122.184
mhl,2018,124.78351
mhl,2019,148.76494
mhl,2020,104.46032
mkd,1990,58.68703
mkd,1991,46.37634
mkd,1992,102.38399
mkd,1993,96.44245
mkd,1994,82.33506
mkd,1995,72.04379
mkd,1996,57.92314
mkd,1997,71.83426
mkd,1998,76.58748
mkd,1999,72.62498
mkd,2000,80.16015
mkd,2001,71.47821
mkd,2002,71.53348
mkd,2003,71.06932
mkd,2004,80.87048
mkd,2005,85.841
mkd,2006,92.55167
mkd,2007,106.09297
mkd,2008,111.57005
mkd,2009,87.17675
mkd,2010,97.88107
mkd,2011,113.19191
mkd,2012,112.21483
mkd,2013,104.85723
mkd,2014,112.53793
mkd,2015,113.69844
mkd,2016,116.18541
mkd,2017,124.13728
mkd,2018,133.21521
mkd,2019,138.57623
mkd,2020,129.0586
mli,1967,35.26535
mli,1968,28.31769
mli,1969,30.21586
mli,1970,30.67109
mli,1971,33.63167
mli,1972,29.59859
mli,1973,33.03115
mli,1974,53.59387
mli,1975,38.92559
mli,1976,32.03686
mli,1977,32.33511
mli,1978,41.42655
mli,1979,39.21846
mli,1980,44.03061
mli,1981,42.10267
mli,1982,43.88838
mli,1983,48.00881
mli,1984,55.94334
mli,1985,59.73471
mli,1986,49.44941
mli,1987,46.05651
mli,1988,46.82693
mli,1989,44.81542
mli,1990,46.58416
mli,1991,47.46698
mli,1992,49.50201
mli,1993,46.2456
mli,1994,56.43427
mli,1995,56.24423
mli,1996,52.49442
mli,1997,57.03742
mli,1998,50.17835
mli,1999,50.02644
mli,2000,55.42258
mli,2001,60.2008
mli,2002,57.82929
mli,2003,58.62814
mli,2004,55.31162
mli,2005,54.12533
mli,2006,60.97667
mli,2007,56.64975
mli,2008,63.47602
mli,2009,50.51919
mli,2010,57.9853
mli,2011,53.91356
mli,2012,59.12059
mli,2013,64.81766
mli,2014,60.63871
mli,2015,63.63964
mli,2016,63.7633
mli,2017,58.06845
mli,2018,60.14478
mli,2019,63.6587
mli,2020,64.86498
mlt,1970,115.53968
mlt,1971,114.44996
mlt,1972,113.9845
mlt,1973,133.80961
mlt,1974,175.7219
mlt,1975,160.02433
mlt,1976,161.90558
mlt,1977,167.35298
mlt,1978,154.08562
mlt,1979,164.00851
mlt,1980,167.34001
mlt,1981,153.10588
mlt,1982,138.15945
mlt,1983,133.46433
mlt,1984,138.89454
mlt,1985,143.6522
mlt,1986,138.15953
mlt,1987,148.04796
mlt,1988,150.31817
mlt,1989,154.60252
mlt,1990,164.48374
mlt,1991,165.23781
mlt,1992,170.4654
mlt,1993,178.90543
mlt,1994,181.70195
mlt,1995,258.58399
mlt,1996,237.97789
mlt,1997,226.28721
mlt,1998,225.362
mlt,1999,228.17084
mlt,2000,248.62575
mlt,2001,221.47879
mlt,2002,223.90616
mlt,2003,217.89368
mlt,2004,212.64735
mlt,2005,217.60222
mlt,2006,253.83661
mlt,2007,262.31706
mlt,2008,298.81806
mlt,2009,294.9501
mlt,2010,301.8367
mlt,2011,319.70342
mlt,2012,322.67645
mlt,2013,304.32863
mlt,2014,287.64143
mlt,2015,299.47016
mlt,2016,289.54505
mlt,2017,283.74982
mlt,2018,268.90431
mlt,2019,271.43568
mlt,2020,271.54684
mmr,2010,18.80089
mmr,2011,16.13157
mmr,2012,11.8554
mmr,2013,30.98311
mmr,2014,40.52802
mmr,2015,44.94723
mmr,2016,53.91504
mmr,2017,61.02148
mmr,2018,62.44891
mmr,2019,60.68899
mmr,2020,54.46802
mne,2000,87.9252
mne,2001,100.40939
mne,2002,95.2294
mne,2003,77.59839
mne,2004,100.10965
mne,2005,104.62514
mne,2006,117.99474
mne,2007,128.74616
mne,2008,132.34027
mne,2009,99.42503
mne,2010,99.78033
mne,2011,106.65885
mne,2012,111.76604
mne,2013,102.77093
mne,2014,100.12762
mne,2015,102.68898
mne,2016,103.67292
mne,2017,105.55496
mne,2018,109.6093
mne,2019,108.84458
mne,2020,87.00602
mng,1981,94.90463
mng,1982,90.71633
mng,1983,89.02994
mng,1984,94.25124
mng,1985,94.93634
mng,1986,111.57132
mng,1987,103.06556
mng,1988,94.4715
mng,1989,76.36415
mng,1990,58.62189
mng,1991,136.60379
mng,1992,65.29565
mng,1993,129.74206
mng,1994,99.1573
mng,1995,82.10366
mng,1996,77.97408
mng,1997,99.99145
mng,1998,107.35121
mng,1999,112.24134
mng,2000,121.88661
mng,2001,115.81833
mng,2002,118.51725
mng,2003,120.29939
mng,2004,131.32932
mng,2005,122.38146
mng,2006,112.92998
mng,2007,117.88043
mng,2008,121.19801
mng,2009,107.81376
mng,2010,103.35003
mng,2011,126.99923
mng,2012,109.58856
mng,2013,100.31199
mng,2014,109.32231
mng,2015,89.65366
mng,2016,101.05524
mng,2017,115.9329
mng,2018,126.35587
mng,2019,124.39651
mng,2020,112.83865
mnp,2002,151.94704
mnp,2003,152.70379
mnp,2004,178.09917
mnp,2005,174.55231
mnp,2006,159.69697
mnp,2007,128.57143
mnp,2008,100.85197
mnp,2009,84.5283
mnp,2010,92.61577
mnp,2011,105.07545
mnp,2012,114.87936
mnp,2013,120.07772
mnp,2014,119.83173
mnp,2015,122.74725
mnp,2016,152.84553
mnp,2017,131.41026
mnp,2018,108.90937
mnp,2019,104.06091
moz,1991,47.37486
moz,1992,56.74272
moz,1993,52.8599
moz,1994,56.7213
moz,1995,61.64794
moz,1996,48.54035
moz,1997,41.46529
moz,1998,37.74057
moz,1999,43.70212
moz,2000,46.10321
moz,2001,48.57497
moz,2002,70.67145
moz,2003,67.45263
moz,2004,68.64675
moz,2005,68.60272
moz,2006,64.09237
moz,2007,63.03715
moz,2008,62.33313
moz,2009,64.80519
moz,2010,70.6407
moz,2011,80.23035
moz,2012,101.87164
moz,2013,103.1505
moz,2014,111.46517
moz,2015,93.90871
moz,2016,105.63847
moz,2017,99.71881
moz,2018,127.20416
moz,2019,115.84071
mrt,1961,30.04761
mrt,1962,32.99216
mrt,1963,40.37869
mrt,1964,50.13886
mrt,1965,48.38067
mrt,1966,48.62505
mrt,1967,49.07293
mrt,1968,45.27987
mrt,1969,47.02312
mrt,1970,49.59125
mrt,1971,48.87721
mrt,1972,72.2118
mrt,1973,69.12928
mrt,1974,79.23156
mrt,1975,72.18534
mrt,1976,83.87704
mrt,1977,76.79854
mrt,1978,71.23541
mrt,1979,67.59843
mrt,1980,75.22594
mrt,1981,87.48511
mrt,1982,90.25934
mrt,1983,88.95439
mrt,1984,86.64949
mrt,1985,103.2859
mrt,1986,99.29006
mrt,1987,84.89964
mrt,1988,83.37837
mrt,1989,78.68979
mrt,1990,78.12455
mrt,1991,55.81685
mrt,1992,42.32792
mrt,1993,46.0763
mrt,1994,62.68588
mrt,1995,73.41694
mrt,1996,70.45589
mrt,1997,62.74956
mrt,1998,51.39101
mrt,1999,49.01694
mrt,2000,58.94037
mrt,2001,60.70121
mrt,2002,56.78553
mrt,2003,55.31802
mrt,2004,75.2188
mrt,2005,88.2351
mrt,2006,82.7885
mrt,2007,86.06406
mrt,2008,94.12021
mrt,2009,82.00862
mrt,2010,93.42075
mrt,2011,98.48533
mrt,2012,110.78812
mrt,2013,102.39882
mrt,2014,91.61037
mrt,2015,77.34679
mrt,2016,73.15326
mrt,2017,78.81498
mrt,2018,82.2013
mrt,2019,89.18574
mrt,2020,91.06026
mus,1976,108.41837
mus,1977,108.25064
mus,1978,98.78555
mus,1979,97.09424
mus,1980,112.59055
mus,1981,99.91184
mus,1982,97.1258
mus,1983,93.64569
mus,1984,100.68942
mus,1985,108.94813
mus,1986,114.34518
mus,1987,127.07456
mus,1988,134.41063
mus,1989,135.73361
mus,1990,137.11207
mus,1991,128.35413
mus,1992,121.85153
mus,1993,122.52412
mus,1994,122.18341
mus,1995,119.73949
mus,1996,127.85784
mus,1997,127.80543
mus,1998,132.19913
mus,1999,130.69126
mus,2000,122.3126
mus,2001,129.77872
mus,2002,119.82234
mus,2003,110.11853
mus,2004,108.46873
mus,2005,123.2461
mus,2006,127.06286
mus,2007,120.87645
mus,2008,115.48932
mus,2009,104.42973
mus,2010,113.45707
mus,2011,117.53895
mus,2012,119.50012
mus,2013,109.96974
mus,2014,108.13876
mus,2015,105.0096
mus,2016,97.98558
mus,2017,97.36549
mus,2018,94.98417
mus,2019,92.13935
mus,2020,78.6966
mys,1960,92.32867
mys,1961,90.05496
mys,1962,89.17904
mys,1963,89.70588
mys,1964,86.42971
mys,1965,85.31492
mys,1966,81.07659
mys,1967,79.49191
mys,1968,82.93281
mys,1969,84.23961
mys,1970,86.8797
mys,1971,79.49054
mys,1972,73.37553
mys,1973,77.33269
mys,1974,96.38639
mys,1975,90.64571
mys,1976,93.19566
mys,1977,92.77675
mys,1978,92.54606
mys,1979,103.15354
mys,1980,112.58723
mys,1981,110.86213
mys,1982,110.45863
mys,1983,108.0163
mys,1984,106.62979
mys,1985,104.6831
mys,1986,106.49775
mys,1987,111.91959
mys,1988,122.62423
mys,1989,136.68906
mys,1990,146.88825
mys,1991,159.31145
mys,1992,150.61122
mys,1993,157.94046
mys,1994,179.90494
mys,1995,192.1132
mys,1996,181.76698
mys,1997,185.66511
mys,1998,209.4922
mys,1999,217.57092
mys,2000,220.40679
mys,2001,203.36464
mys,2002,199.35623
mys,2003,194.19513
mys,2004,210.37427
mys,2005,203.85464
mys,2006,202.57715
mys,2007,192.46551
mys,2008,176.66832
mys,2009,162.55897
mys,2010,157.94476
mys,2011,154.93768
mys,2012,147.84175
mys,2013,142.72099
mys,2014,138.31223
mys,2015,131.37007
mys,2016,126.89901
mys,2017,133.15517
mys,2018,130.40265
mys,2019,122.99444
mys,2020,116.42504
nam,1980,126.66301
nam,1981,124.17915
nam,1982,113.28549
nam,1983,97.69858
nam,1984,96.91127
nam,1985,91.73169
nam,1986,102.71467
nam,1987,97.84663
nam,1988,91.01176
nam,1989,96.38016
nam,1990,93.75925
nam,1991,93.86473
nam,1992,91.97346
nam,1993,96.09558
nam,1994,89.49368
nam,1995,93.56085
nam,1996,96.54422
nam,1997,92.84109
nam,1998,92.1305
nam,1999,91.10021
nam,2000,85.13224
nam,2001,88.5841
nam,2002,94.41522
nam,2003,95.95247
nam,2004,81.86226
nam,2005,80.68038
nam,2006,86.83397
nam,2007,104.9793
nam,2008,119.6445
nam,2009,123.76284
nam,2010,108.07248
nam,2011,102.18915
nam,2012,100.21341
nam,2013,97.7249
nam,2014,103.08014
nam,2015,97.23903
nam,2016,93.96619
nam,2017,81.21967
nam,2018,81.71387
nam,2019,83.47486
nam,2020,76.40599
ncl,1990,53.19993
ncl,1991,49.52706
ncl,1992,45.39188
ncl,1993,43.37646
ncl,1994,42.05798
ncl,1995,41.95162
ncl,1996,43.09352
ncl,1997,44.71196
ncl,1998,51.71644
ncl,1999,56.39407
ncl,2000,60.36672
ncl,2001,58.18435
ncl,2002,56.133
ncl,2003,61.88803
ncl,2004,58.58134
ncl,2005,61.91033
ncl,2006,68.02051
ncl,2007,72.17439
ncl,2008,67.91748
ncl,2009,56.07716
ncl,2010,68.16848
ncl,2011,66.84452
ncl,2012,63.75339
ncl,2013,58.87234
ncl,2014,58.9578
ncl,2015,60.0468
ncl,2016,58.02962
ncl,2017,58.93062
ner,1960,14.50575
ner,1961,17.82658
ner,1962,22.23137
ner,1963,19.63342
ner,1964,23.3653
ner,1965,23.50042
ner,1966,28.53847
ner,1967,22.80435
ner,1968,22.29033
ner,1969,25.83069
ner,1970,28.87307
ner,1971,27.9689
ner,1972,34.70831
ner,1973,39.24979
ner,1974,41.24354
ner,1975,50.24018
ner,1976,56.60147
ner,1977,48.97211
ner,1978,50.35935
ner,1979,65.41234
ner,1980,62.7103
ner,1981,60.35732
ner,1982,57.06811
ner,1983,47.73926
ner,1984,49.87572
ner,1985,53.52664
ner,1986,40.6923
ner,1987,45.98451
ner,1988,41.88844
ner,1989,39.89804
ner,1990,35.61677
ner,1991,30.33618
ner,1992,28.70665
ner,1993,26.09894
ner,1994,33.64253
ner,1995,34.77754
ner,1996,36.54
ner,1997,33.17435
ner,1998,35.01969
ner,1999,31.37524
ner,2000,34.71278
ner,2001,33.01367
ner,2002,30.83439
ner,2003,33.38279
ner,2004,36.9641
ner,2005,38.34774
ner,2006,36.53137
ner,2007,35.5028
ner,2008,39.71124
ner,2009,49.51226
ner,2010,51.94599
ner,2011,50.2464
ner,2012,45.08596
ner,2013,46.29515
ner,2014,45.7416
ner,2015,44.72743
ner,2016,36.48811
ner,2017,39.55926
ner,2018,38.13411
ner,2019,37.71437
ner,2020,36.17638
nga,1960,26.16651
nga,1961,25.48501
nga,1962,21.8295
nga,1963,22.31646
nga,1964,24.61532
nga,1965,26.9107
nga,1966,25.03628
nga,1967,28.4884
nga,1968,25.66353
nga,1969,26.82114
nga,1970,19.6206
nga,1971,24.46364
nga,1972,22.76365
nga,1973,31.26775
nga,1974,39.74699
nga,1975,41.17034
nga,1976,42.1381
nga,1977,47.39527
nga,1978,43.31484
nga,1979,43.8784
nga,1980,48.57131
nga,1981,18.17173
nga,1982,13.77983
nga,1983,10.04497
nga,1984,9.38054
nga,1985,10.39198
nga,1986,9.13585
nga,1987,19.49534
nga,1988,16.94061
nga,1989,34.18262
nga,1990,30.92474
nga,1991,37.0216
nga,1992,38.22739
nga,1993,33.71975
nga,1994,23.05924
nga,1995,39.52838
nga,1996,40.25773
nga,1997,51.46101
nga,1998,39.27861
nga,1999,34.45783
nga,2000,48.9956
nga,2001,49.6805
nga,2002,40.03517
nga,2003,49.33496
nga,2004,31.89587
nga,2005,33.05946
nga,2006,42.56657
nga,2007,39.33693
nga,2008,40.79684
nga,2009,36.05871
nga,2010,43.32076
nga,2011,53.27796
nga,2012,44.53237
nga,2013,31.04886
nga,2014,30.88519
nga,2015,21.33265
nga,2016,20.72252
nga,2017,26.3476
nga,2018,33.00783
nga,2019,34.02388
nga,2020,25.39979
nic,1960,49.82199
nic,1961,47.95522
nic,1962,55.33508
nic,1963,59.0668
nic,1964,59.37395
nic,1965,61.7076
nic,1966,61.23578
nic,1967,61.50602
nic,1968,57.07717
nic,1969,51.56614
nic,1970,55.92429
nic,1971,54.83927
nic,1972,64.93131
nic,1973,66.01306
nic,1974,71.68218
nic,1975,64.98249
nic,1976,64.83676
nic,1977,69.51783
nic,1978,65.65899
nic,1979,70.15694
nic,1980,67.49716
nic,1981,64.12516
nic,1982,42.03405
nic,1983,49.39292
nic,1984,45.89385
nic,1985,36.59246
nic,1986,33.60792
nic,1987,25.53105
nic,1988,76.25108
nic,1989,97.72868
nic,1990,71.29081
nic,1991,74.32797
nic,1992,70.51763
nic,1993,68.28597
nic,1994,39.08122
nic,1995,44.03979
nic,1996,48.48284
nic,1997,58.00553
nic,1998,57.01372
nic,1999,62.53764
nic,2000,61.2985
nic,2001,57.98013
nic,2002,58.09128
nic,2003,62.17507
nic,2004,67.19532
nic,2005,71.64572
nic,2006,87.30961
nic,2007,93.02451
nic,2008,96.79409
nic,2009,86.99338
nic,2010,100.36354
nic,2011,111.82767
nic,2012,115.17738
nic,2013,110.98405
nic,2014,106.69838
nic,2015,98.19446
nic,2016,93.81399
nic,2017,96.38093
nic,2018,93.98425
nic,2019,94.56674
nic,2020,89.47442
nld,1969,80.93887
nld,1970,86.4467
nld,1971,85.37282
nld,1972,82.6921
nld,1973,86.16001
nld,1974,96.03628
nld,1975,90.44753
nld,1976,92.77644
nld,1977,89.67431
nld,1978,86.43451
nld,1979,94.54879
nld,1980,99.82914
nld,1981,104.87436
nld,1982,104.5088
nld,1983,104.81929
nld,1984,110.54326
nld,1985,114.48313
nld,1986,97.1325
nld,1987,95.67442
nld,1988,99.98769
nld,1989,106.0395
nld,1990,104.03337
nld,1991,105.1094
nld,1992,101.99968
nld,1993,98.94112
nld,1994,102.95073
nld,1995,107.81861
nld,1996,108.73297
nld,1997,114.34076
nld,1998,112.55202
nld,1999,114.40188
nld,2000,125.52195
nld,2001,120.03876
nld,2002,113.4574
nld,2003,111.92001
nld,2004,117.60863
nld,2005,122.80666
nld,2006,127.77215
nld,2007,130.45787
nld,2008,131.05989
nld,2009,116.88955
nld,2010,131.52207
nld,2011,142.47177
nld,2012,149.26842
nld,2013,149.54933
nld,2014,150.05376
nld,2015,157.81658
nld,2016,148.85866
nld,2017,156.02821
nld,2018,158.82321
nld,2019,155.27068
nld,2020,145.30462
nld_curacao,2005,134.91146
nld_curacao,2006,144.55551
nld_curacao,2007,146.04912
nld_curacao,2008,166.73954
nld_curacao,2009,144.70234
nld_curacao,2010,143.93221
nld_curacao,2011,167.33121
nld_curacao,2012,175.63593
nld_curacao,2013,157.75883
nld_curacao,2014,157.57011
nld_curacao,2015,140.0392
nld_curacao,2016,131.42848
nor,1970,73.57588
nor,1971,72.08568
nor,1972,69.14622
nor,1973,75.19934
nor,1974,82.39648
nor,1975,77.98707
nor,1976,80.2987
nor,1977,77.67188
nor,1978,71.60418
nor,1979,76.17657
nor,1980,79.48404
nor,1981,78.36022
nor,1982,76.85402
nor,1983,74.74853
nor,1984,75.77623
nor,1985,76.74119
nor,1986,70.559
nor,1987,65.73357
nor,1988,65.50768
nor,1989,71.164
nor,1990,72.58955
nor,1991,70.67601
nor,1992,67.66766
nor,1993,68.04898
nor,1994,68.72843
nor,1995,68.32552
nor,1996,71.1205
nor,1997,73.06254
nor,1998,72.02277
nor,1999,70.00859
nor,2000,74.65161
nor,2001,73.27946
nor,2002,67.6104
nor,2003,66.55282
nor,2004,69.00876
nor,2005,70.81358
nor,2006,72.35585
nor,2007,73.18423
nor,2008,74.88936
nor,2009,67.0548
nor,2010,68.24956
nor,2011,69.67339
nor,2012,68.2174
nor,2013,67.54662
nor,2014,68.66328
nor,2015,69.85917
nor,2016,68.94032
nor,2017,69.16442
nor,2018,70.20963
nor,2019,71.0444
nor,2020,65.33048
npl,1965,21.68868
npl,1966,14.4015
npl,1967,13.82697
npl,1968,14.34546
npl,1969,17.23231
npl,1970,13.20712
npl,1971,14.53345
npl,1972,13.57894
npl,1973,16.98265
npl,1974,15.99782
npl,1975,22.26782
npl,1976,24.95113
npl,1977,26.10532
npl,1978,26.04399
npl,1979,27.75152
npl,1980,30.2728
npl,1981,32.51914
npl,1982,30.39886
npl,1983,31.54621
npl,1984,30.10155
npl,1985,31.52879
npl,1986,31.96504
npl,1987,32.71989
npl,1988,33.82904
npl,1989,33.35093
npl,1990,32.18875
npl,1991,34.67506
npl,1992,41.69541
npl,1993,47.18958
npl,1994,50.43207
npl,1995,59.49052
npl,1996,58.45777
npl,1997,64.03553
npl,1998,56.7096
npl,1999,52.56698
npl,2000,55.71059
npl,2001,55.79992
npl,2002,46.23072
npl,2003,44.24788
npl,2004,46.14729
npl,2005,44.06295
npl,2006,44.76199
npl,2007,44.57928
npl,2008,46.03621
npl,2009,47.07945
npl,2010,45.98491
npl,2011,36.21643
npl,2012,37.92191
npl,2013,41.86538
npl,2014,45.98264
npl,2015,46.66573
npl,2016,42.11549
npl,2017,44.64241
npl,2018,48.44739
npl,2019,49.24953
npl,2020,40.64712
nru,2008,164.28571
nru,2009,145
nru,2010,100
nru,2011,128.35821
nru,2012,125.53191
nru,2013,164.58333
nru,2014,172.80702
nru,2015,178.84615
nru,2016,148.17518
nru,2017,117.93103
nru,2018,105.625
nru,2019,98.79518
nzl,1971,44.18673
nzl,1972,45.85874
nzl,1973,47.86436
nzl,1974,53.55094
nzl,1975,53.13488
nzl,1976,55.94386
nzl,1977,53.89631
nzl,1978,52.54371
nzl,1979,58.80847
nzl,1980,58.69385
nzl,1981,58.87548
nzl,1982,58.44234
nzl,1983,57.99292
nzl,1984,66.1984
nzl,1985,60.74323
nzl,1986,52.77035
nzl,1987,50.00613
nzl,1988,48.40384
nzl,1989,51.97812
nzl,1990,52.60814
nzl,1991,54.63557
nzl,1992,59.23406
nzl,1993,57.55365
nzl,1994,58.81457
nzl,1995,56.91425
nzl,1996,55.11617
nzl,1997,55.24686
nzl,1998,57.89602
nzl,1999,61.40123
nzl,2000,68.51693
nzl,2001,67.23382
nzl,2002,62.65599
nzl,2003,57.91477
nzl,2004,58.79955
nzl,2005,58.01874
nzl,2006,59.60327
nzl,2007,58.42516
nzl,2008,64.40873
nzl,2009,55.14572
nzl,2010,58.25162
nzl,2011,59.24046
nzl,2012,57.02311
nzl,2013,56.01715
nzl,2014,55.16463
nzl,2015,54.82102
nzl,2016,52.32111
nzl,2017,53.90505
nzl,2018,55.49343
nzl,2019,54.0917
nzl,2020,44.26477
omn,1967,56.18557
omn,1968,84.87929
omn,1969,86.5
omn,1970,93.35206
omn,1971,97.92166
omn,1972,103.125
omn,1973,123.02243
omn,1974,121.47761
omn,1975,118.24085
omn,1976,108.30036
omn,1977,102.34472
omn,1978,107.04699
omn,1979,101.77587
omn,1980,100.3146
omn,1981,102.77589
omn,1982,101.6977
omn,1983,91.71868
omn,1984,87.85979
omn,1985,87.01062
omn,1986,80.17299
omn,1987,77.94499
omn,1988,71.3599
omn,1990,74.82917
omn,1991,77.80682
omn,1992,80.26483
omn,1993,81.10584
omn,1994,77.78874
omn,1995,79.59149
omn,1996,85.57615
omn,1997,88.62797
omn,1998,92.26179
omn,1999,87.61944
omn,2000,92.89729
omn,2001,96.49054
omn,2002,95.78795
omn,2003,97.00044
omn,2004,101.54722
omn,2005,99.11099
omn,2006,98.55502
omn,2007,108.87179
omn,2008,108.60694
omn,2009,105.00603
omn,2010,96.38656
omn,2011,101.64073
omn,2012,102.07417
omn,2013,112.54323
omn,2014,102.27816
omn,2015,96.3756
omn,2016,82.86219
omn,2017,88.95283
omn,2018,89.27922
omn,2019,86.47613
omn,2020,81.0495
pak,1960,20.39319
pak,1961,20.23148
pak,1962,21.09135
pak,1963,23.98875
pak,1964,23.12596
pak,1965,24.04108
pak,1966,19.19409
pak,1967,20.49457
pak,1968,19.13255
pak,1969,17.48047
pak,1970,17.96612
pak,1971,18.20204
pak,1972,15.82134
pak,1973,28.97973
pak,1974,30.83017
pak,1975,32.38804
pak,1976,28.94587
pak,1977,27.20036
pak,1978,27.91804
pak,1979,32.86458
pak,1980,35.8969
pak,1981,35.16801
pak,1982,31.32228
pak,1983,34.69196
pak,1984,33.36263
pak,1985,33.17075
pak,1986,32.40673
pak,1987,32.8971
pak,1988,33.28423
pak,1989,34.42166
pak,1990,35.03458
pak,1991,35.41966
pak,1992,37.69454
pak,1993,38.49932
pak,1994,35.05772
pak,1995,36.13275
pak,1996,38.33013
pak,1997,36.85227
pak,1998,34.01173
pak,1999,32.31996
pak,2000,25.36343
pak,2001,27.63005
pak,2002,27.63381
pak,2003,29.7964
pak,2004,27.54963
pak,2005,32.15443
pak,2006,35.68173
pak,2007,32.99043
pak,2008,35.5942
pak,2009,32.07185
pak,2010,32.86893
pak,2011,32.93991
pak,2012,32.8055
pak,2013,33.3336
pak,2014,30.90124
pak,2015,27.65467
pak,2016,25.30623
pak,2017,25.85284
pak,2018,29.04332
pak,2019,30.34716
pak,2020,27.47862
pan,1960,100.16815
pan,1961,100.8546
pan,1962,110.35038
pan,1963,112.75063
pan,1964,109.41966
pan,1965,112.67196
pan,1966,116.11082
pan,1967,114.72528
pan,1968,113.98399
pan,1969,117.29
pan,1970,117.37312
pan,1971,115.04893
pan,1972,115.02442
pan,1973,113.77512
pan,1974,150.13904
pan,1975,149.8275
pan,1976,137.06941
pan,1977,137.02024
pan,1978,125.81771
pan,1979,131.86305
pan,1980,137.50195
pan,1981,133.7229
pan,1982,116.78497
pan,1983,93.13505
pan,1984,91.87703
pan,1985,94.05957
pan,1986,97.32746
pan,1987,98.59077
pan,1988,97.66535
pan,1989,109.59774
pan,1990,121.79355
pan,1991,140.24656
pan,1992,144.87919
pan,1993,139.67922
pan,1994,143.60903
pan,1995,146.90538
pan,1996,156.00662
pan,1997,165.34372
pan,1998,151.26847
pan,1999,126.68631
pan,2000,133.98894
pan,2001,130.09837
pan,2002,121.85187
pan,2003,114.69337
pan,2004,123.65256
pan,2005,135.69432
pan,2006,137.8957
pan,2007,149.57045
pan,2008,166.69815
pan,2009,138.98037
pan,2010,148.27505
pan,2011,162.48756
pan,2012,158.05867
pan,2013,137.63379
pan,2014,119.09046
pan,2015,99.93656
pan,2016,87.40842
pan,2017,87.42788
pan,2018,89.99051
pan,2019,84.98234
pan,2020,74.07719
per,1960,40.48131
per,1961,43.00819
per,1962,41.92623
per,1963,40.0264
per,1964,37.31222
per,1965,34.66368
per,1966,34.72762
per,1967,35.59792
per,1968,36.98378
per,1969,34.28676
per,1970,32.99368
per,1971,28.615
per,1972,28.14686
per,1973,28.67299
per,1974,35.46343
per,1975,31.92248
per,1976,31.41888
per,1977,37.59383
per,1978,39.71091
per,1979,45.58714
per,1980,47.6434
per,1981,41.28005
per,1982,41.07045
per,1983,43.2368
per,1984,39.19006
per,1985,44.87871
per,1986,34.51633
per,1987,27.35091
per,1988,33.22179
per,1989,22.53676
per,1990,29.46968
per,1991,26.65925
per,1992,27.97729
per,1993,28.76659
per,1994,28.923
per,1995,30.92722
per,1996,31.6542
per,1997,33.46955
per,1998,32.95302
per,1999,33.20578
per,2000,35.53803
per,2001,35.0644
per,2002,35.24918
per,2003,37.62461
per,2004,41.93608
per,2005,47.35732
per,2006,51.78506
per,2007,55.68811
per,2008,58.43377
per,2009,48.11193
per,2010,51.67281
per,2011,55.98828
per,2012,52.6199
per,2013,49.78714
per,2014,46.85312
per,2015,45.16277
per,2016,45.38884
per,2017,47.51355
per,2018,48.63639
per,2019,46.78928
per,2020,43.43673
phl,1981,35.27078
phl,1982,32.18014
phl,1983,34.31301
phl,1984,34.82398
phl,1985,32.84052
phl,1986,34.74001
phl,1987,37.3574
phl,1988,39.32365
phl,1989,41.28292
phl,1990,42.92236
phl,1991,44.21992
phl,1992,44.99114
phl,1993,50.46504
phl,1994,52.5265
phl,1995,57.33056
phl,1996,63.8553
phl,1997,77.22865
phl,1998,80.0772
phl,1999,77.16149
phl,2000,85.15337
phl,2001,84.90039
phl,2002,83.8448
phl,2003,87.57464
phl,2004,87.12528
phl,2005,83.84567
phl,2006,80.85054
phl,2007,73.64498
phl,2008,67.68107
phl,2009,60.88659
phl,2010,66.10428
phl,2011,60.79584
phl,2012,57.84201
phl,2013,55.82478
phl,2014,57.46817
phl,2015,59.14159
phl,2016,61.77607
phl,2017,68.16837
phl,2018,72.1634
phl,2019,68.84184
phl,2020,58.17487
png,1961,44.23605
png,1962,44.12521
png,1963,48.37662
png,1964,52.60455
png,1965,56.0039
png,1966,56.91779
png,1967,56.99796
png,1968,58.9335
png,1969,64.81108
png,1970,72.41498
png,1971,79.6086
png,1972,79.45898
png,1973,79.69828
png,1974,86.72603
png,1975,86.14303
png,1976,82.55465
png,1977,91.24374
png,1978,87.35609
png,1979,91.06946
png,1980,96.50489
png,1981,96.9843
png,1982,97.33021
png,1983,89.64761
png,1984,92.58839
png,1985,94.55468
png,1986,94.93449
png,1987,92.83887
png,1988,95.17365
png,1989,93.39397
png,1990,89.57155
png,1991,94.41979
png,1992,93.55198
png,1993,89.58929
