geo,time,dt_nfl_imfn_cd
phl,1980,301146892.8
phl,1981,182535200.5
phl,1982,-74700000
phl,1983,149258928.4
phl,1984,-154906767.6
phl,1985,132492849
phl,1986,-33747213.2
phl,1987,-191926037.6
phl,1988,-101504340.3
phl,1989,106015610.9
phl,1990,-345365245
phl,1991,161697992.7
phl,1992,57893974.5
phl,1993,112575766.5
phl,1994,-217928412.7
phl,1995,-362747206.7
phl,1996,-301299109.4
phl,1997,484214427.9
phl,1998,651447214
phl,1999,292314333.9
phl,2000,305332510.5
phl,2001,-7744221.7
phl,2002,-405258566.1
phl,2003,-607628928.4
phl,2004,-472520419.5
phl,2005,-317439000.5
phl,2006,-400315538.7
phl,2007,0
phl,2014,0
png,1976,28725000
png,1978,-2118918.6
png,1979,-9800000
png,1980,8051720.3
png,1981,47489667.1
png,1984,-30698868.2
png,1985,-8384834.7
png,1986,-16420193.1
png,1987,-5100458.6
png,1988,-5234441.4
png,1989,-2866395.5
png,1990,55118927.9
png,1991,-104009.6
png,1992,0
png,1993,-14953967.2
png,1994,-30671915.4
png,1995,34336601.5
png,1996,2903570.1
png,1998,-4056764.7
png,1999,-22794433.1
png,2000,18736466
png,2001,70853963.1
png,2002,0
png,2003,-5245500
png,2004,-59886643.1
png,2005,-61133806.5
png,2014,0
png,2020,366655276
pry,2014,0
rou,1973,113278000
rou,1974,0
rou,1975,48580000
rou,1976,173175000
rou,1977,37947000
rou,1978,-19876000
rou,1979,-11392000
rou,1980,53800000
rou,1981,251200000
rou,1982,291100000
rou,1983,131500000
rou,1984,52400000
rou,1985,-175550000
rou,1986,-233840000
rou,1987,-295994253.5
rou,1988,-336915745.3
rou,1989,-137054982.1
rou,1991,774324175
rou,1992,260734177.4
rou,1994,222705773.3
rou,1995,-315702224
rou,1996,-356212878
rou,1997,30521676.6
rou,1998,-125240059.7
rou,1999,-67003600.4
rou,2000,18286685.4
rou,2001,-50568507.2
rou,2002,8977316.4
rou,2003,119913528.8
rou,2004,-170867149.2
rou,2005,-151867597.3
rou,2006,-167250476.3
rou,2007,-105461673.2
rou,2009,9390633366.1
rou,2010,5664261531.8
rou,2011,1212535091.8
rou,2012,-1996918296.2
rou,2013,-6180937743.6
rou,2014,-5897881037.7
rou,2015,-1724770885.9
rou,2016,-133619375.6
rus,1992,1012792401.5
rus,1993,1505695116.9
rus,1994,1544157231.5
rus,1995,5453330828.5
rus,1996,3235101136.7
rus,1997,1524367847.8
rus,1998,5326814251.2
rus,1999,-3595845757.9
rus,2000,-2887957490.5
rus,2001,-3816652383.3
rus,2002,-1485973109.7
rus,2003,-1896865120.8
rus,2004,-1656036335.8
rus,2005,-3388678171.8
rus,2014,0
rwa,1970,-1000000
rwa,1971,-3009075
rwa,1972,75999
rwa,1976,-2389908.1
rwa,1979,3975645.5
rwa,1980,6330909.4
rwa,1981,84947.8
rwa,1985,-1572038.2
rwa,1986,-2491659
rwa,1987,-2784688
rwa,1988,-2856494.1
rwa,1989,-2722819.3
rwa,1990,-784717.4
rwa,1991,11891309.2
rwa,1995,13541344.5
rwa,1996,-1271763.7
rwa,1997,18058429.3
rwa,1998,13768577.9
rwa,1999,20791203.1
rwa,2000,13973538.9
rwa,2001,10147820.3
rwa,2002,-1728648.2
rwa,2003,-854666.8
rwa,2004,1112991.4
rwa,2005,-2004750.4
rwa,2006,2517578.2
rwa,2007,3490435.6
rwa,2008,3604122.6
rwa,2009,3563134.5
rwa,2010,-86978.2
rwa,2011,-630707.5
rwa,2012,-1046386.7
rwa,2013,-1740593.6
rwa,2014,-2773328.1
rwa,2015,-2641547.3
rwa,2016,98220145.3
rwa,2017,73388972.7
rwa,2018,24381206.5
rwa,2019,-480825.8
rwa,2020,195273188.9
sdn,1970,-8100000
sdn,1971,-15717401.8
sdn,1972,14038101
sdn,1973,1108955.2
sdn,1974,51282062.1
sdn,1975,50683171.5
sdn,1976,6580906.5
sdn,1977,-22872794.3
sdn,1978,27389824
sdn,1979,63891996.1
sdn,1980,108200000
sdn,1981,172800000
sdn,1982,44001000
sdn,1983,151862000
sdn,1984,14200000
sdn,1985,-5000000
sdn,1990,-1418736.4
sdn,1994,-35801.6
sdn,1995,-34829703.7
sdn,1996,-35594865.3
sdn,1997,-35046260.6
sdn,1998,-57188171.2
sdn,1999,-37756442
sdn,2000,-54195277.4
sdn,2001,-52305005.4
sdn,2002,-22001093.7
sdn,2003,-26206518
sdn,2004,-31285283.9
sdn,2005,-28279242.3
sdn,2006,-26972370.9
sdn,2007,-59989564.7
sdn,2008,-65509670.7
sdn,2009,-10621534.4
sdn,2010,-5807699.2
sdn,2011,-10573810.6
sdn,2012,-7367479
sdn,2013,-7296458.4
sdn,2014,-10721002.5
sdn,2015,-7516097.5
sdn,2016,-9943088.6
sdn,2017,-7477293.8
sdn,2019,-10622381.1
sdn,2020,-2510307
sen,1971,-300907.5
sen,1972,-325710
sen,1973,-357727.5
sen,1974,4991101.2
sen,1975,30898152
sen,1978,36547317.9
sen,1979,19861431.1
sen,1980,59428995.8
sen,1981,59351018.2
sen,1982,44000000
sen,1983,21871354.5
sen,1984,14609770.9
sen,1985,9220542
sen,1986,-8794692.7
sen,1987,7053407.6
sen,1988,-6838110.7
sen,1989,4959787.3
sen,1990,-55317143.6
sen,1991,-47353112
sen,1992,-39642582.1
sen,1993,-15411984
sen,1994,40690625
sen,1995,0
sen,1996,0
sen,1997,-15953011.6
sen,1998,-20971709.7
sen,1999,-5283604.7
sen,2014,0
sen,2020,300526378
slb,2014,0
sle,1970,-5400000
sle,1971,0
sle,1972,0
sle,1973,0
sle,1974,11016503
sle,1975,716584.5
sle,1976,20169901.1
sle,1977,11296288.1
sle,1978,4379616.5
sle,1979,10084469.8
sle,1980,4230144
sle,1981,27578904
sle,1982,-5800000
sle,1983,19044700
sle,1984,8977147.2
sle,1985,-5772263.6
sle,1986,-10519100.2
sle,1987,-1725039.5
sle,1988,-989355.1
sle,1989,-1622923.4
sle,1990,-4571182.3
sle,1991,-7476375
sle,1992,-1991778.1
sle,1993,-8319706.5
sle,1994,-74109236.3
sle,1998,15711483.3
sle,1999,21269790.5
sle,2000,13678081.9
sle,2001,-47747334.2
sle,2003,0
sle,2014,0
slv,1970,-4980000
slv,1971,3711192.5
slv,1972,-1563408
slv,1973,-10433718.8
slv,1974,21503829.1
slv,1976,-5853543.1
slv,1977,-20887916.8
slv,1978,-4608804.4
slv,1980,39565510.5
slv,1981,38155737.6
slv,1982,66000000
slv,1983,16570000
slv,1984,-5511000
slv,1985,-26980000
slv,1986,-58372492.5
slv,1987,-45995814.7
slv,1988,-10468882.7
slv,1989,-5016192.1
slv,1990,-5312455.1
slv,1991,-180648.3
slv,2014,0
slv,2020,400088887.8
som,1970,-1900000
som,1971,-50151.3
som,1972,-54285
som,1973,-59621.3
som,1974,-60133.8
som,1975,-1044513
som,1977,4938842.3
som,1980,18124134.3
som,1981,30569947.8
som,1982,30355000
som,1983,48100000
som,1984,-2900000
som,1985,26200000
som,1986,-15062832.6
som,1987,-4741566.4
som,1988,-914078.1
som,1989,-11423278.3
som,1990,-2832042.3
som,2012,-198584.3
som,2013,-495786.9
som,2014,0
som,2020,-87959653.4
srb,1970,-45250000
srb,1971,71271000
srb,1972,18185000
srb,1973,-73619000
srb,1974,141004000
srb,1975,19675000
srb,1976,189200000
srb,1977,-123800000
srb,1978,-94000000
srb,1979,209050000
srb,1980,370700000
srb,1981,565300000
srb,1982,568300000
srb,1983,411400000
srb,1984,11000000
srb,1985,-68180000
srb,1986,-266890000
srb,1987,-505275472.4
srb,1988,-446043228.1
srb,1989,-578754219
srb,1990,-263696260.5
srb,1991,-154790933.4
srb,1992,-101953965.5
srb,1996,-1113519.1
srb,1999,-560630.9
srb,2000,80827307.4
srb,2001,127309250
srb,2002,258973500
srb,2003,279760000
srb,2004,5982884.5
srb,2005,-21736103.4
srb,2006,-239103718.8
srb,2009,1575098276.7
srb,2010,457624112.3
srb,2011,73635096
srb,2012,-267917771
srb,2013,-866534902.3
srb,2014,-754966763.6
srb,2015,-162070399.6
srb,2016,-16228933.3
stp,1977,0
stp,1978,-500957
stp,1979,0
stp,1980,0
stp,1989,1025544
stp,1990,0
stp,1994,-114565
stp,1995,-242758
stp,1996,-232285.6
stp,1997,-220174.4
stp,1998,-215727.6
stp,1999,-110758.8
stp,2000,2508747.5
stp,2004,0
stp,2005,484567.5
stp,2006,685675.8
stp,2007,543466.9
stp,2008,1335738.4
stp,2009,570718.5
stp,2010,564595
stp,2011,0
stp,2012,565201.6
stp,2013,523245.9
stp,2014,-1085017.1
stp,2015,-96539.6
stp,2016,970260.9
stp,2017,1202302.2
stp,2018,351175.5
stp,2019,2169242.8
stp,2020,16789245.4
swz,1970,150000
swz,1971,-90272.3
swz,1973,107318.2
swz,1974,444989.7
swz,1975,-813748.5
swz,1976,-773545.1
swz,1977,-1109196.3
swz,1978,187858.9
swz,1979,3131935.3
swz,1980,2665646.1
swz,1981,35394.9
swz,1983,10700000
swz,1985,-1653552.6
swz,1986,-2950243.1
swz,1987,-5596882.3
swz,1988,-4227611.2
swz,1989,-1142199.6
swz,1990,-329907.1
swz,1991,-41056.4
swz,2014,0
swz,2020,109355771.9
syr,2014,0
tcd,1970,3780000
tcd,1971,-140423.5
tcd,1972,-162855
tcd,1973,-178863.8
tcd,1974,2513590.8
tcd,1975,-170037
tcd,1976,7504542.5
tcd,1978,7173704.2
tcd,1979,-1615065.6
tcd,1980,-2800000
tcd,1981,2000000
tcd,1982,0
tcd,1983,-240553.1
tcd,1984,-3805238.4
tcd,1985,2404552.6
tcd,1986,-2305194.7
tcd,1987,6604137.6
tcd,1988,-2320145.3
tcd,1989,7291617.8
tcd,1990,-3563811.6
tcd,1994,14786045.7
tcd,1995,0
tcd,1997,-5328220.6
tcd,1998,-7005042.2
tcd,1999,-1765303.7
tcd,2014,0
tgo,1970,0
tgo,1971,0
tgo,1972,0
tgo,1973,0
tgo,1974,0
tgo,1975,0
tgo,1976,8659087.5
tgo,1977,0
tgo,1978,-1606819.6
tgo,1979,3960140.9
tgo,1980,22298086.4
tgo,1981,8567250.3
tgo,1982,0
tgo,1983,20423096.6
tgo,1984,11824567.2
tgo,1985,4097136.3
tgo,1986,7512942
tgo,1987,-17930194.5
tgo,1988,-3019146.1
tgo,1989,-649938.5
tgo,1990,5074867.6
tgo,1991,-7980000.5
tgo,1992,742338.7
tgo,1993,-8302949.7
tgo,1994,8834393.7
tgo,1995,21837599.2
tgo,1996,-11469101.7
tgo,1997,3319129.1
tgo,1998,3272547.3
tgo,1999,-9451417
tgo,2000,-9362297.5
tgo,2001,-10250940.8
tgo,2002,-9431814.9
tgo,2003,-13671871.2
tgo,2004,-16094655.8
tgo,2005,-11230738.7
tgo,2006,-6391794.2
tgo,2007,-6650198.3
tgo,2008,47658198.5
tgo,2009,41299968.5
tgo,2010,43641670.2
tgo,2011,13875564.1
tgo,2012,0
tgo,2013,-1781782
tgo,2014,-12225438
tgo,2015,-16232643.9
tgo,2016,-24078593.7
tgo,2017,43346670.7
tgo,2018,46139925.1
tgo,2019,54302916.5
tgo,2020,122966038.1
tha,1972,11000
tha,1973,0
tha,1974,0
tha,1975,0
tha,1976,77385000
tha,1977,16740690.4
tha,1978,178366075.8
tha,1979,110922915.6
tha,1980,22749571.8
tha,1981,547196994
tha,1982,33100000
tha,1983,242188643
tha,1984,-73947005.2
tha,1985,101017671
tha,1986,-172391702.2
tha,1987,-247254355.4
tha,1988,-259844175
tha,1989,-364910348
tha,1990,-280951896.6
tha,1991,-692485
tha,1992,0
tha,1993,0
tha,1994,0
tha,1995,0
tha,1996,0
tha,1997,2476962035.9
tha,1998,678388744.6
tha,1999,273478502
tha,2000,-197850750
tha,2001,-1289006156.3
tha,2002,-1359610875
tha,2003,-402155000
tha,2014,0
tjk,1996,21776775.4
tjk,1997,10320675.1
tjk,1998,64853964
tjk,1999,3979112.2
tjk,2000,15590639.1
tjk,2001,3341867.8
tjk,2002,-23942100.1
tjk,2003,-4116668.4
tjk,2004,17102424.2
tjk,2005,15080686.7
tjk,2006,14419793.5
tjk,2008,-30982808.4
tjk,2009,25142464.5
tjk,2010,59763147.3
tjk,2011,20568947
tjk,2012,39854349.5
tjk,2014,-3966239
tjk,2015,-10957944.1
tjk,2016,-19958460.3
tjk,2017,-25337098.4
tjk,2018,-29566708.7
tjk,2019,-25243353.6
tjk,2020,173921648.5
tkm,2014,0
ton,2014,0
tun,1970,150000
tun,1971,-7483000
tun,1972,-9207000
tun,1973,-7250000
tun,1977,28000000
tun,1980,-31200000
tun,1986,175707000
tun,1987,53702825
tun,1988,20163487.5
tun,1990,-111299532.1
tun,1991,77145022.5
tun,1992,43596557.5
tun,1993,-5236471.9
tun,1995,-15463684.4
tun,1996,-46609558.3
tun,1997,-50384160
tun,1998,-49677051
tun,1999,-50065709.4
tun,2000,-40126770.1
tun,2001,-31495035.4
tun,2013,150719232.2
tun,2014,1047140294.6
tun,2015,300636904.6
tun,2016,281614736.5
tun,2017,410474.6
tun,2018,228135195.3
tun,2019,-134848143.7
tun,2020,583447173.2
tur,1970,48000000
tur,1971,-12037000
tur,1972,-97995000
tur,1973,-11471000
tur,1975,297941000
tur,1976,149208000
tur,1978,175010000
tur,1979,1912000
tur,1980,484700000
tur,1981,364400000
tur,1982,202640000
tur,1983,190100000
tur,1984,-43100000
tur,1985,-251320000
tur,1986,-375790000
tur,1987,-450871891
tur,1988,-431415290.1
tur,1989,-238158237.3
tur,1990,-49214540.6
tur,1994,337250727.3
tur,1995,341378434
tur,1997,-27608494.1
tur,1998,-223359494.2
tur,1999,510081162.9
tur,2000,3371976927.3
tur,2001,10219826429.3
tur,2002,6490911804
tur,2003,-45996740.4
tur,2004,-3504114815.4
tur,2005,-5319920545.4
tur,2006,-4552002155.5
tur,2007,-4016661579
tur,2008,1587698208.4
tur,2009,-706480115.2
tur,2010,-2170826706.1
tur,2011,-2806670271.6
tur,2012,-2003546430.5
tur,2013,-857497850.3
tur,2014,0
tza,1973,-429273
tza,1974,59339984.5
tza,1975,28857708
tza,1976,24245445
tza,1977,8878240.4
tza,1978,-12619106.9
tza,1979,43537001
tza,1980,33594641.9
tza,1981,-14012407
tza,1982,-12546250.5
tza,1983,-28057291
tza,1984,-28569981.4
tza,1985,-7680282.2
tza,1986,6620955.1
tza,1987,28529298.3
tza,1988,33733514.5
tza,1989,-9335014.3
tza,1990,722265.8
tza,1991,2531812.8
tza,1992,84939335
tza,1993,-5976559.9
tza,1994,-15323069.1
tza,1995,-19481329.3
tza,1996,15574749.8
tza,1997,53591825.9
tza,1998,10702260.9
tza,1999,51085784.2
tza,2000,42767418.1
tza,2001,48551928.7
tza,2002,47047715.7
tza,2003,17595505.2
tza,2004,-16204324.7
tza,2005,-38113894.7
tza,2006,4119941
tza,2007,4286499.8
tza,2009,306799766.2
tza,2010,29923536.8
tza,2011,-2207476.1
tza,2012,-2994040.8
tza,2013,110385057.1
tza,2014,-27584356.8
tza,2015,-61182320.9
tza,2016,-61993830
tza,2017,-84058538.4
tza,2018,-85437592.8
tza,2019,-61379898.3
tza,2020,-37412211.6
uga,1971,16519821.8
uga,1974,5989321.5
uga,1975,11052405
uga,1976,9986814.3
uga,1978,-12523925
uga,1979,3333495.5
uga,1980,64903440.6
uga,1981,132378154.3
uga,1982,92100000
uga,1983,101100000
uga,1984,-17200000
uga,1985,-67277082.1
uga,1986,-86998562.8
uga,1987,-13973213.1
uga,1988,-6957747.4
uga,1989,-18052978.4
uga,1990,35733702.5
uga,1991,45254638.9
uga,1992,26791793.8
uga,1993,-9967711.5
uga,1994,27540734.5
uga,1995,27177489.5
uga,1996,13792318.3
uga,1997,2320087.8
uga,1998,-3964503.8
uga,1999,-828639.8
uga,2000,-9648521.6
uga,2001,-3306221.3
uga,2002,-17023623
uga,2003,-19051656
uga,2004,-26197535
uga,2005,-30152509.4
uga,2006,2942815
uga,2007,0
uga,2008,0
uga,2009,0
uga,2010,-305186.5
uga,2011,-1576768.6
uga,2012,-1833086.2
uga,2013,-1830598
uga,2014,-1823558.2
uga,2015,-1399124.6
uga,2016,-278011.7
uga,2020,502897244
ukr,1994,357048991.9
ukr,1995,1195545206.8
ukr,1996,778156775
ukr,1997,285211169.7
ukr,1998,277440644.9
ukr,1999,81454204.4
ukr,2000,-598064566.1
ukr,2001,-89691912.8
ukr,2002,-182250010.9
ukr,2003,-202150379.6
ukr,2004,-299070122.5
ukr,2005,-299641485.5
ukr,2006,-410485907.3
ukr,2007,-427080815.2
ukr,2008,4401427244.4
ukr,2009,6081571914.1
ukr,2010,3433348180.7
ukr,2011,0
ukr,2012,-3413168344.3
ukr,2013,-5577603165.3
ukr,2014,884494101.2
ukr,2015,5259799172.5
ukr,2016,995434809.4
ukr,2017,145907073.7
ukr,2018,-688665004.5
ukr,2019,-1593082211
ukr,2020,991840134.3
uzb,1995,160751311.5
uzb,1996,86018262.9
uzb,1999,-25113530.8
uzb,2000,-65092896.8
uzb,2001,-44737743.5
uzb,2002,-21527172.2
uzb,2003,-23255050
uzb,2004,-24638457.8
uzb,2005,-18420952.5
uzb,2006,0
uzb,2014,0
uzb,2020,383929308.7
vct,1980,500000
vct,1981,1500000
vct,1984,-500000
vct,1985,-700000
vct,1986,-380000
vct,2009,5761172.1
vct,2011,5234871.9
vct,2014,5738129.7
vct,2015,-1045146.1
vct,2016,-1327505.9
vct,2017,-2315853.3
vct,2018,-3467857.8
vct,2019,-2509136.9
vct,2020,14795766.2
ven,1989,973584813.2
ven,1990,1843009197.2
ven,1991,211235306.5
ven,1992,-181116580.5
ven,1993,-268121322.9
ven,1994,-201317919.3
ven,1995,-461543642.8
ven,1996,31165469.2
ven,1997,-452090982.5
ven,1998,-445746178.9
ven,1999,-451698972.2
ven,2000,-507076963.2
ven,2001,-198071550.4
ven,2002,0
ven,2014,0
vnm,1989,-8945307.5
vnm,1990,-4751748.8
vnm,1991,-9538776.1
vnm,1992,0
vnm,1993,1318194.5
vnm,1994,173107719.4
vnm,1995,91641144.1
vnm,1996,175375631.4
vnm,1997,-54039055.1
vnm,1998,-77906163.4
vnm,1999,-26195138.3
vnm,2000,-21245213.5
vnm,2001,61837922
vnm,2002,-14174914.5
vnm,2003,-73222983.6
vnm,2004,-73103230.6
vnm,2005,-53538801.6
vnm,2006,-32753531
vnm,2007,-25351584.6
vnm,2008,-39265967.4
vnm,2009,-38315264.9
vnm,2010,-37904163.9
vnm,2011,-32639111.1
vnm,2012,-12648294.9
vnm,2014,0
vut,2014,0
vut,2015,23785118.6
vut,2016,0
vut,2017,0
vut,2018,-3009064
vut,2019,-5872154
vut,2020,-4144374.8
wsm,1977,249861.1
wsm,1978,770221.4
wsm,1979,782983.8
wsm,1980,666411.5
wsm,1981,9438.6
wsm,1982,-12146.9
wsm,1983,-59871
wsm,1984,-197876.6
wsm,1985,-333308.7
wsm,1986,-457723.5
wsm,1987,-500353.2
wsm,1988,-448973.7
wsm,1989,-253822.1
wsm,1990,-82816.2
wsm,1991,-9579.8
wsm,2009,8946398.4
wsm,2013,8847890.1
wsm,2014,0
wsm,2015,-1622984.6
wsm,2016,-1612467.9
wsm,2017,-1608616.6
wsm,2018,-2463892.4
wsm,2019,-3205505.2
wsm,2020,20951730.1
yem,1972,-543000
yem,1974,15707000
yem,1975,17416000
yem,1976,15200000
yem,1977,3622985.2
yem,1978,4867583.9
yem,1979,-6902734.7
yem,1980,-1237033
yem,1981,-7771398.5
yem,1982,13629943.6
yem,1983,8531870.5
yem,1984,-2463717.8
yem,1985,-6785008.2
yem,1986,-19917601.6
yem,1987,-20959819.6
yem,1988,-8343651.1
yem,1989,-4156017.1
yem,1990,-1197440.7
yem,1991,-150540.2
yem,1996,121949942.4
yem,1997,139501125.8
yem,1998,71909206.9
yem,1999,81018006.2
yem,2000,-71350256.5
yem,2001,68507653.7
yem,2002,-17602428.8
yem,2003,-19069840.4
yem,2004,-41299242.3
yem,2005,-55769585
yem,2006,-60081982.4
yem,2007,-86622506.6
yem,2008,-71450150
yem,2009,-43780280.4
yem,2010,26001890.2
yem,2011,-24834106.2
yem,2012,92990936.2
yem,2013,92864709.1
yem,2014,74082051.1
yem,2015,0
yem,2016,-9672027.2
yem,2017,-18091389.9
yem,2018,-27092904.1
yem,2019,-26435746.3
yem,2020,-47027161.1
zaf,1997,-422755495.5
zaf,1998,-416822396.3
zaf,1999,0
zaf,2014,0
zaf,2020,4250526512.4
zmb,1970,-3570000
zmb,1971,19057475
zmb,1972,41256600
zmb,1973,22656075
zmb,1975,23003577
zmb,1976,22271173.1
zmb,1977,23351.5
zmb,1978,186293384.4
zmb,1979,125060345.6
zmb,1980,33123637.8
zmb,1981,367038611.2
zmb,1982,-57700000
zmb,1983,64300000
zmb,1984,77202414.7
zmb,1985,-25286120.4
zmb,1986,-32063677.7
zmb,1987,-3693706.5
zmb,1989,-17688070.1
zmb,1990,-24778333.3
zmb,1991,-34377913.1
zmb,1992,-36626742.7
zmb,1993,-69526382.3
zmb,1994,-20942482.6
zmb,1995,428190211.1
zmb,1997,13760900.2
zmb,1999,13673925.1
zmb,2000,26380100
zmb,2001,53495346.9
zmb,2002,109821597.3
zmb,2003,-70713536.4
zmb,2004,-4468267.7
zmb,2005,-62760357.8
zmb,2006,24288523.6
zmb,2007,42116391.5
zmb,2008,11044738.9
zmb,2009,243593461.4
zmb,2010,55299794.7
zmb,2011,23799746
zmb,2012,-11766885.9
zmb,2013,-17852906.6
zmb,2014,-35092857.6
zmb,2015,-60772377.4
zmb,2016,-69340289.3
zmb,2017,-65620463.9
zmb,2018,-61342424.5
zmb,2019,-44118529
zmb,2020,-15375282.2
zwe,1981,44200000
zwe,1982,169615000
zwe,1983,75078000
zwe,1984,-21376000
zwe,1985,-50214000
zwe,1986,-94772000
zwe,1987,-105767058.9
zwe,1988,-78107973.6
zwe,1989,-38402777
zwe,1990,-23622979.5
zwe,1991,-6629244.1
zwe,1992,221433888
zwe,1993,66747561.2
zwe,1994,75183283.1
zwe,1995,79654968
zwe,1996,-8613440.6
zwe,1997,-25503076.3
zwe,1998,4945454
zwe,1999,-27864724.6
zwe,2000,-70421677
zwe,2001,-8874727.8
zwe,2002,-2980785
zwe,2003,-4480356.4
zwe,2004,-20948246.7
zwe,2005,-164696817.9
zwe,2006,-3459279
zwe,2007,-117878.7
zwe,2008,-1675600.9
zwe,2009,-112601.2
zwe,2010,-3982683.9
zwe,2012,-7491212.3
zwe,2013,-1807715.5
zwe,2014,-1951207.3
zwe,2015,-1802072.5
zwe,2016,-86856416.8
