geo,time,nv_agr_totl_kd
bwa,1997,217142115.21797
bwa,1998,206238952.99596
bwa,1999,223984789.44006
bwa,2000,193042366.99622
bwa,2001,214641907.32913
bwa,2002,170672085.88555
bwa,2003,205019847.86965
bwa,2004,205988556.23597
bwa,2005,200832507.21684
bwa,2006,227598792.94699
bwa,2007,255445751.24033
bwa,2008,260487881.01279
bwa,2009,277087155.95646
bwa,2010,293204661.51837
bwa,2011,293717899.68214
bwa,2012,268657996.43685
bwa,2013,272230135.56056
bwa,2014,271274416.99613
bwa,2015,263550202.38918
bwa,2016,304165527.19519
bwa,2017,277538052.84104
bwa,2018,306150416.28206
bwa,2019,315250945.49171
bwa,2020,309773775.13405
caf,2009,892864632.06467
caf,2010,919312147.7469
caf,2011,953045845.36923
caf,2012,971743512.98789
caf,2013,539402672.82772
caf,2014,531599834.35004
caf,2015,534649432.68207
caf,2016,561616254.42257
caf,2017,579585303.84722
caf,2018,599416966.32783
caf,2019,617399475.31767
caf,2020,708244242.73413
can,1997,18693901241.8374
can,1998,19613020479.0232
can,1999,21262346217.7747
can,2000,21681809610.8573
can,2001,21714966052.3953
can,2002,20990927900.142
can,2003,22974899882.9543
can,2004,25029810228.8353
can,2005,25222578182.7756
can,2006,24949618559.8063
can,2007,23479181989.0419
can,2008,25170916693.30009
can,2009,23891705989.1479
can,2010,24203219359.3036
can,2011,25192506697.8855
can,2012,25520212766.9781
can,2013,29881403077.1241
can,2014,27889720657.6711
can,2015,29104161348.0672
can,2016,30301638295.8623
can,2017,30997917312.2261
can,2018,30878400852.3466
can,2019,31803689220.83649
can,2020,32862372835.159
che,1990,4647599521.98466
che,1991,4613712746.49243
che,1992,4748374544.5021
che,1993,4554463882.92788
che,1994,4270059986.01566
che,1995,4382671273.087
che,1996,4358944711.34317
che,1997,4367101561.20255
che,1998,4421340975.95537
che,1999,4527886060.54531
che,2000,4610612104.45671
che,2001,4264294080.29977
che,2002,4381774539.14704
che,2003,3735368606.38649
che,2004,4389802541.95132
che,2005,4232248570.78853
che,2006,4052891391.90609
che,2007,4313024244.35776
che,2008,4309288718.84891
che,2009,4515592596.76362
che,2010,4362412151.85028
che,2011,4807957994.77426
che,2012,4631329464.01038
che,2013,4326648781.34581
che,2014,4801173781.68739
che,2015,4348277422.08759
che,2016,4389119860.3771
che,2017,4251995421.07231
che,2018,4614329965.44994
che,2019,4309720979.937
che,2020,4217884202.3228
chl,1960,1107262758.4659
chl,1961,1086929144.71866
chl,1962,1037404260.82471
chl,1963,1101747613.91527
chl,1964,1116008997.80375
chl,1965,1128543417.23697
chl,1966,1364246211.11246
chl,1967,1401793760.88133
chl,1968,1472822137.66962
chl,1969,1299401481.24457
chl,1970,1340904336.70125
chl,1971,1326197284.56627
chl,1972,1215838685.02305
chl,1973,1094505504.90941
chl,1974,1387365251.40042
chl,1975,1448031841.45724
chl,1976,1424634258.51521
chl,1977,1575994336.73778
chl,1978,1517556087.91354
chl,1979,1611202128.21245
chl,1980,1672982888.88556
chl,1981,1737326241.97612
chl,1982,1724791822.54289
chl,1983,1688636986.04439
chl,1984,1839885647.20533
chl,1985,1969519398.41031
chl,1986,2119622524.82331
chl,1987,2321505804.48246
chl,1988,2588812345.61636
chl,1989,2750554794.01465
chl,1990,3001107656.0712
chl,1991,3073981819.76343
chl,1992,3442946155.29502
chl,1993,3550463397.14855
chl,1994,3818269076.50004
chl,1995,4082334836.89421
chl,1996,4196840012.22556
chl,1997,4386061403.03791
chl,1998,4623177976.82615
chl,1999,4530810648.90273
chl,2000,4852432551.14094
chl,2001,5061340054.69549
chl,2002,5270536450.12005
chl,2003,5375932828.25447
chl,2004,6088135028.74822
chl,2005,6862449503.81923
chl,2006,7476951980.63561
chl,2007,7646560449.53705
chl,2008,8168946396.18802
chl,2009,7754426291.36034
chl,2010,7828208478.14703
chl,2011,8689920401.42294
chl,2012,8342587234.67034
chl,2013,8337521842.99057
chl,2014,8352766457.57642
chl,2015,8875931013.94642
chl,2016,9076716955.31562
chl,2017,9277551858.91883
chl,2018,9492077301.71403
chl,2019,9454846220.08576
chl,2020,9204474518.15955
chn,1960,98001731334.06068
chn,1961,99373755577.41219
chn,1962,103845574574.229
chn,1963,115580124501.3
chn,1964,130489960571.093
chn,1965,143147486740.89999
chn,1966,153454105794.862
chn,1967,156369733796.612
chn,1968,153867818070.336
chn,1969,155098760597.98999
chn,1970,167041365174.319
chn,1971,170215151114.74399
chn,1972,168683214745.077
chn,1973,183864704070.51001
chn,1974,191403156935.754
chn,1975,195231220091.54095
chn,1976,191717058118.83701
chn,1977,187499282835.061
chn,1978,185412189175.923
chn,1979,196786172876.48801
chn,1980,193868877597.26501
chn,1981,207405838679.62799
chn,1982,231317293340.13
chn,1983,250576524761.25601
chn,1984,282852318314.69501
chn,1985,288067774075.78198
chn,1986,297627842666.13898
chn,1987,311628806076.922
chn,1988,319556434407.16302
chn,1989,329382793911.90399
chn,1990,353519082767.50403
chn,1991,361839261116.01801
chn,1992,378668416073.86603
chn,1993,396273390108.39001
chn,1994,411908537952.63
chn,1995,432267704568.44598
chn,1996,454053538241.66998
chn,1997,469657725780.81097
chn,1998,485781049987.95697
chn,1999,499049543894.01801
chn,2000,510670002537.13397
chn,2001,524141840995.58398
chn,2002,538293390558.00897
chn,2003,551062013215.57605
chn,2004,584704459156.96497
chn,2005,614371862898.43396
chn,2006,643586954765.15405
chn,2007,666264705869.12891
chn,2008,700617345194.70093
chn,2009,728659034443.99805
chn,2010,759634837767.96497
chn,2011,791344193159.37402
chn,2012,826689913560.81885
chn,2013,858163650533.92212
chn,2014,892923296619.83105
chn,2015,927734103010.83875
chn,2016,958143497213.96997
chn,2017,996098349337.61487
chn,2018,1030791633063.03003
chn,2019,1062597256170.20996
chn,2020,1094302740521.88
civ,2008,6956250438.54849
civ,2009,6751670057.10476
civ,2010,6478198592.48388
civ,2011,6941774097.33265
civ,2012,6757312788.29563
civ,2013,7038231254.89567
civ,2014,8177208480.4817
civ,2015,8412578776.77319
civ,2016,8073417694.54157
civ,2017,8336010767.71654
civ,2018,8774998993.9306
civ,2019,9092339708.94013
civ,2020,9290457345.9896
cmr,1965,933942333.20873
cmr,1966,971472590.25287
cmr,1967,1032728840.34808
cmr,1968,1087082993.38064
cmr,1969,1146182373.64582
cmr,1970,1202262051.00897
cmr,1971,1217791768.68568
cmr,1972,1288538542.85419
cmr,1973,1339010160.6919
cmr,1974,1403717529.83554
cmr,1975,1420972771.58311
cmr,1976,1439953678.95523
cmr,1977,1458934445.03339
cmr,1978,1514151360.23125
cmr,1979,1740195594.01446
cmr,1980,1744509475.22819
cmr,1981,1974050132.51084
cmr,1982,2049499232.23733
cmr,1983,1894209830.0141
cmr,1984,2061475136.13606
cmr,1985,2239577305.48695
cmr,1986,2376010192.77973
cmr,1987,2388233468.62228
cmr,1988,2085854544.10435
cmr,1989,2234244252.56076
cmr,1990,2211901774.55842
cmr,1991,2123425652.68348
cmr,1992,2250831307.88316
cmr,1993,2530102991.59287
cmr,1994,2703205090.77122
cmr,1995,2876478232.60393
cmr,1996,2939028458.43901
cmr,1997,3023255993.58647
cmr,1998,3123674713.29926
cmr,1999,3344624970.45925
cmr,2000,3404299312.20714
cmr,2001,3519477581.18187
cmr,2002,3607907116.51637
cmr,2003,3723297608.37098
cmr,2004,4033025305.92782
cmr,2005,3833049026.38835
cmr,2006,3833416371.98147
cmr,2007,4039898025.49325
cmr,2008,4186785283.8912
cmr,2009,4293992325.02927
cmr,2010,4509527978.48256
cmr,2011,4641310374.20908
cmr,2012,4802118199.17367
cmr,2013,5004965797.96101
cmr,2014,5266675713.93962
cmr,2015,5543192945.43731
cmr,2016,5683428713.76201
cmr,2017,5826669086.36186
cmr,2018,6050637947.5065
cmr,2019,6284444086.58861
cmr,2020,6323411036.44258
cod,1968,3533357330.0535
cod,1969,3550760718.12605
cod,1970,3072819801.58463
cod,1971,3156016627.98523
cod,1972,3204389832.00413
cod,1973,3326315851.17657
cod,1974,3392074984.6046
cod,1975,3341766301.04518
cod,1976,3519825207.07972
cod,1977,3403705932.93789
cod,1978,3409512677.57717
cod,1979,3514018462.44044
cod,1980,3612682890.96402
cod,1981,3685071171.70955
cod,1982,3803023316.70953
cod,1983,3883548023.72847
cod,1984,3985450299.01014
cod,1985,4095420084.35612
cod,1986,4191926356.9197
cod,1987,4277178730.59793
cod,1988,4402222528.79136
cod,1989,4525553217.84602
cod,1990,4643745191.91115
cod,1991,4773927704.70279
cod,1992,4922952274.72282
cod,1993,5015450367.82258
cod,1994,4974340036.26223
cod,1995,5551596565.13168
cod,1996,5668179876.8034
cod,1997,5513985962.23712
cod,1998,5433804612.58419
cod,1999,5558782250.68466
cod,2000,4908414737.16616
cod,2001,4834453931.51166
cod,2002,4658748102.20547
cod,2003,4689662936.31502
cod,2004,4765189050.0257
cod,2005,4788140379.39944
cod,2006,5058085580.22795
cod,2007,5197863624.71951
cod,2008,5341975466.40469
cod,2009,5490558817.56435
cod,2010,5689010896.23532
cod,2011,5892219992.65694
cod,2012,6095684072.28233
cod,2013,6354494626.82841
cod,2014,6655683776.78581
cod,2015,6965629702.209
cod,2016,7192713272.73508
cod,2017,7308546488.00363
cod,2018,7423568805.9995
cod,2019,7656948969.45062
cod,2020,7850831896.29589
cog,1960,188233690.7773
cog,1961,181511135.5218
cog,1962,182603296.29438
cog,1963,183879530.06746
cog,1964,191910018.39715
cog,1965,173071692.0262
cog,1966,187402889.22545
cog,1967,199528848.2117
cog,1968,208347357.49582
cog,1969,201733272.0445
cog,1970,219371104.56567
cog,1971,227088135.13195
cog,1972,235906725.59772
cog,1973,244726049.26205
cog,1974,253544558.1189
cog,1975,262363800.60157
cog,1976,250237922.79698
cog,1977,260158643.57022
cog,1978,259056432.0811
cog,1979,275592052.68587
cog,1980,296529922.16926
cog,1981,309564289.8088
cog,1982,325042422.7544
cog,1983,339706075.93413
cog,1984,334003575.90255
cog,1985,336447504.42648
cog,1986,339176557.88789
cog,1987,372471011.91162
cog,1988,397203569.30861
cog,1989,412209303.62255
cog,1990,418726446.63786
cog,1991,378901716.16335
cog,1992,404132104.55698
cog,1993,364773582.38736
cog,1994,353149913.71988
cog,1995,375999258.19844
cog,1996,378029654.15102
cog,1997,381019772.54036
cog,1998,387427107.06037
cog,1999,362326557.92222
cog,2000,378135617.71448
cog,2001,408471921.44482
cog,2002,443508215.91769
cog,2003,471280888.42153
cog,2004,493926298.23143
cog,2005,515717164.37948
cog,2006,522897606.23067
cog,2007,515748882.18882
cog,2008,553010962.11409
cog,2009,555919739.59494
cog,2010,577459698.27599
cog,2011,606229713.34974
cog,2012,702130784.8136
cog,2013,727976311.1795
cog,2014,727713713.77602
cog,2015,705574623.22244
cog,2016,704886839.82079
cog,2017,768033339.04438
cog,2018,759227425.94236
cog,2019,760850634.49474
cog,2020,714895256.17383
col,1965,3947825918.81365
col,1966,4057941094.76269
col,1967,4345548725.6007
col,1968,4618614040.81454
col,1969,4782326222.81949
col,1970,4946482929.75618
col,1971,4986871194.98316
col,1972,5376656056.56048
col,1973,5503790187.03912
col,1974,5809115311.5852
col,1975,6144985649.29823
col,1976,6332575170.49395
col,1977,6539533278.00135
col,1978,7070232542.94138
col,1979,7412770754.63056
col,1980,7576863958.00558
col,1981,7819511067.17582
col,1982,7671420761.34357
col,1983,7886888346.1158
col,1984,8025262607.01134
col,1985,8157413518.86251
col,1986,8432764962.29676
col,1987,8971148158.19976
col,1988,9219574091.48268
col,1989,9615899819.91282
col,1990,10176128241.0329
col,1991,10528393136.7333
col,1992,10660922344.147
col,1993,10843149033.0962
col,1994,11118562107.4934
col,1995,11533619887.5743
col,1996,11391148963.7278
col,1997,11465202318.3793
col,1998,11469649227.2513
col,1999,11464189941.7294
col,2000,11905489590.5216
col,2001,12115936178.373
col,2002,12667306238.5022
col,2003,13058736891.8905
col,2004,13447536962.9294
col,2005,13825910527.3318
col,2006,14120598746.6487
col,2007,14675692149.8669
col,2008,14557525091.626
col,2009,14523606769.3531
col,2010,14567737059.6221
col,2011,14846013187.5166
col,2012,15217655879.9472
col,2013,16351913753.8031
col,2014,16827864405.0513
col,2015,17551455280.2056
col,2016,18031782489.1665
col,2017,19037296623.6426
col,2018,19340737958.3847
col,2019,19794076394.7843
col,2020,20300574366.1868
com,1980,135671933.01963
com,1981,140917503.50075
com,1982,149911244.22478
com,1983,157139858.26465
com,1984,163596423.94884
com,1985,167329028.70069
com,1986,170451466.2037
com,1987,173243915.29662
com,1988,177901110.21637
com,1989,172241497.67352
com,1990,181011095.32654
com,1991,171245306.24684
com,1992,185855076.13879
com,1993,191439974.32463
com,1994,181337970.63842
com,1995,187884816.17066
com,1996,185459712.66633
com,1997,192934261.46466
com,1998,195409174.54032
com,1999,199166684.07785
com,2000,220774698.74224
com,2001,225923763.17891
com,2002,231175559.85646
com,2003,236041332.35616
com,2004,240570890.24937
com,2005,247397914.62035
com,2006,253947873.2508
com,2007,257478126.6191
com,2008,263143965.35836
com,2009,276299918.387
com,2010,283758901.69429
com,2011,289717371.66514
com,2012,285374599.66444
com,2013,300498030.76078
com,2014,297191920.46347
com,2015,295591787.98436
com,2016,301195364.75945
com,2017,312601445.28516
com,2018,329896573.69166
com,2019,332903241.2985
com,2020,334017693.09992
cpv,1980,26170776.61054
cpv,1981,24411394.79219
cpv,1982,19582860.61435
cpv,1983,18536682.70307
cpv,1984,19140357.25254
cpv,1985,24214471.80492
cpv,1986,25930359.29126
cpv,1987,34577679.21189
cpv,1988,37324474.84284
cpv,1989,36284372.44098
cpv,1990,32130069.09985
cpv,1991,29848478.48529
cpv,1992,28439452.41036
cpv,1993,36422251.44193
cpv,1994,40500834.41534
cpv,1995,50033585.50456
cpv,1996,50980948.73067
cpv,1997,53385290.06117
cpv,1998,55462580.1377
cpv,1999,79741445.57594
cpv,2000,87384760.39663
cpv,2001,80157262.2165
cpv,2002,77519070.16101
cpv,2003,79054979.65159
cpv,2004,83853260.33509
cpv,2005,80674937.44829
cpv,2006,80904368.40934
cpv,2007,106515202.65566
cpv,2008,107531360.8249
cpv,2009,118839119.25375
cpv,2010,114309413.81497
cpv,2011,120267210.49458
cpv,2012,131017803.90564
cpv,2013,129287260.76504
cpv,2014,129069623.01777
cpv,2015,139518744.64838
cpv,2016,134635874.33762
cpv,2017,117766637.03178
cpv,2018,95340190.92939
cpv,2019,88374552.74142
cpv,2020,82588707.53661
cri,1960,423338211.27855
cri,1961,438902913.64044
cri,1962,465802190.19619
cri,1963,464446379.88592
cri,1964,484729302.12755
cri,1965,494653833.59873
cri,1966,539124411.77556
cri,1967,581534158.2808
cri,1968,634031133.49443
cri,1969,699923514.57353
cri,1970,728666693.15124
cri,1971,762290788.84593
cri,1972,803615887.10294
cri,1973,849008416.29076
cri,1974,834636827.0019
cri,1975,859963363.59774
cri,1976,864247724.17819
cri,1977,883283300.93438
cri,1978,941583144.27596
cri,1979,946247131.74329
cri,1980,941528911.86355
cri,1981,989524596.8471
cri,1982,942993186.99864
cri,1983,980684713.62414
cri,1984,1079387704.21176
cri,1985,1019786282.97231
cri,1986,1068703918.96683
cri,1987,1113879518.50501
cri,1988,1164803753.75874
cri,1989,1251467148.79116
cri,1990,1282705018.33977
cri,1991,1362914756.21617
cri,1992,1431399504.64312
cri,1993,1490961541.67438
cri,1994,1571003862.13059
cri,1995,1720646418.19255
cri,1996,1758442285.58378
cri,1997,1852932300.36055
cri,1998,2002299208.3642
cri,1999,2076999476.4206
cri,2000,2049595496.65763
cri,2001,2061647363.79327
cri,2002,2010151929.89789
cri,2003,2164292895.57495
cri,2004,2213840381.45292
cri,2005,2260763639.38508
cri,2006,2466910226.45737
cri,2007,2580508875.14491
cri,2008,2496915764.81061
cri,2009,2413138199.89204
cri,2010,2565954968.67676
cri,2011,2561835551.34721
cri,2012,2688400147.00509
cri,2013,2688697624.77591
cri,2014,2748762582.84886
cri,2015,2680488997.62574
cri,2016,2822135086.96718
cri,2017,2927805324.97506
cri,2018,3045156481.20974
cri,2019,3012291875.35564
cri,2020,3022757914.00224
cub,1970,2146369479.36113
cub,1971,2330300408.95017
cub,1972,2442689807.1049
cub,1973,2527002949.75143
cub,1974,2552901574.62893
cub,1975,2793458032.88773
cub,1976,2943005087.21072
cub,1977,3200774005.20556
cub,1978,3415901761.10338
cub,1979,3458489498.44696
cub,1980,3274566508.55679
cub,1981,3912235618.65084
cub,1982,4287865463.89527
cub,1983,4541463079.41456
cub,1984,4918885681.75096
cub,1985,4812081256.1852
cub,1986,4885661271.66313
cub,1987,4992662305.70443
cub,1988,5164888235.15398
cub,1989,5186989127.1166
cub,1990,4733649815.55175
cub,1991,3597875820.64265
cub,1992,3226471745.9591
cub,1993,2492827412.65823
cub,1994,2370193910.41869
cub,1995,2467492156.47517
cub,1996,2898460954.23564
cub,1997,2966147030.185
cub,1998,2547502142.16163
cub,1999,2843628724.44012
cub,2000,3102983544.3038
cub,2001,3130643719.57157
cub,2002,3051893573.51509
cub,2003,3124948977.60467
cub,2004,3131457254.13827
cub,2005,2766839033.98247
cub,2006,2599568354.43038
cub,2007,3068489678.67575
cub,2008,3088014508.27653
cub,2009,3081668938.65628
cub,2010,2899437195.71568
cub,2011,3024721518.98734
cub,2012,3045873417.72152
cub,2013,3189055501.46056
cub,2014,3260646543.33009
cub,2015,3342000000
cub,2016,3535621226.87439
cub,2017,3486809152.87244
cub,2018,3577925024.34275
cub,2019,3187428432.32717
cub,2020,2456386270.69133
cym,2006,12384255.37021
cym,2007,13205928.23713
cym,2008,13929797.19189
cym,2009,15353294.13177
cym,2010,15128045.1218
cym,2011,15677787.11148
cym,2012,15846633.86535
cym,2013,16121204.84819
cym,2014,17446297.85191
cym,2015,17830193.20773
cym,2016,18298691.94768
cym,2017,19698067.92272
cym,2018,19896555.86223
cym,2019,20640825.63303
cym,2020,23280931.23725
cyp,1975,327486741.72574
cyp,1976,355202713.89502
cyp,1977,355567341.09559
cyp,1978,343897405.20944
cyp,1979,356296738.99426
cyp,1980,376354391.97131
cyp,1981,373801714.57224
cyp,1982,375260366.87206
cyp,1983,371248750.17814
cyp,1984,405893787.1385
cyp,1985,404799762.03925
cyp,1986,402611711.84076
cyp,1987,416469697.9254
cyp,1988,462055272.87324
cyp,1989,477372054.75521
cyp,1990,481018900.75104
cyp,1991,408446748.953
cyp,1992,495606268.57029
cyp,1993,514205139.97802
cyp,1994,458043813.61525
cyp,1995,595940749.74504
cyp,1996,617499413.2891
cyp,1997,519557221.02522
cyp,1998,591015187.01683
cyp,1999,621021808.70156
cyp,2000,605625945.09825
cyp,2001,646575044.59608
cyp,2002,674607209.41509
cyp,2003,619257826.9332
cyp,2004,637607023.6487
cyp,2005,596637878.9035
cyp,2006,526184402.52998
cyp,2007,492708839.42577
cyp,2008,452470232.58463
cyp,2009,414208309.85893
cyp,2010,445943277.31671
cyp,2011,467867209.8128
cyp,2012,446583611.60762
cyp,2013,424659679.11153
cyp,2014,361367924.17258
cyp,2015,371900588.0395
cyp,2016,433304748.85131
cyp,2017,403432875.77389
cyp,2018,394001586.88734
cyp,2019,424861245.21006
cyp,2020,418979078.73247
cze,1993,4105262015.34631
cze,1994,4850544722.80095
cze,1995,4118339346.51151
cze,1996,4014716194.9286
cze,1997,3708318512.11952
cze,1998,3858570049.29112
cze,1999,3936256923.62417
cze,2000,4034473296.40734
cze,2001,4025001270.38976
cze,2002,3900442095.63494
cze,2003,4015000762.23385
cze,2004,4519985771.63474
cze,2005,4939925809.23827
cze,2006,4587916052.64495
cze,2007,3542090553.38178
cze,2008,3602215559.73373
cze,2009,4691213984.45043
cze,2010,3756938868.84496
cze,2011,3409319579.24691
cze,2012,3703196300.62503
cze,2013,3639656486.61009
cze,2014,3894994664.36303
cze,2015,4157812896.9968
cze,2016,4376319934.95605
cze,2017,4210213933.63484
cze,2018,4382011281.06103
cze,2019,4587550180.39535
cze,2020,4885695411.3522
deu,1991,30745634046.207
deu,1992,29964004405.0195
deu,1993,27053585665.9766
deu,1994,19989028618.0156
deu,1995,20435019514.6601
deu,1996,21179868803.5234
deu,1997,21366078351.957
deu,1998,20933878700.543
deu,1999,22671852977.8047
deu,2000,21786772354.6953
deu,2001,21046527544.32809
deu,2002,20791350674.6133
deu,2003,21212044677.3516
deu,2004,27688082802.7383
deu,2005,20202831752.0391
deu,2006,18940727553.5664
deu,2007,23669582444.6992
deu,2008,28131765912.5703
deu,2009,27274278875.0508
deu,2010,24129364586.5742
deu,2011,23048876553.168
deu,2012,23713263967.20309
deu,2013,24315574135.0078
deu,2014,26667364228.75
