geo,time,er_fsh_capt_mt
mwi,2018,234949
mys,1960,147800
mys,1961,160100
mys,1962,179877
mys,1963,198200
mys,1964,192300
mys,1965,208500
mys,1966,246800
mys,1967,315100
mys,1968,353800
mys,1969,318800
mys,1970,307452
mys,1971,337219
mys,1972,326872
mys,1973,401900
mys,1974,473420
mys,1975,442196
mys,1976,481497
mys,1977,572564
mys,1978,629671
mys,1979,632290
mys,1980,614931
mys,1981,735722
mys,1982,675223
mys,1983,748723
mys,1984,735024.375
mys,1985,745432.375
mys,1986,770663.3125
mys,1987,864581.5625
mys,1988,828913.1875
mys,1989,891140.0625
mys,1990,957078.1875
mys,1991,916076.8125
mys,1992,1027695.75
mys,1993,1051134.125
mys,1994,1070416.5
mys,1995,1116860
mys,1996,1134374
mys,1997,1176462
mys,1998,1157268
mys,1999,1256049
mys,2000,1293956
mys,2001,1239235
mys,2002,1279775
mys,2003,1291428
mys,2004,1341221
mys,2005,1219322
mys,2006,1292167
mys,2007,1390074
mys,2008,1403373
mys,2009,1402090
mys,2010,1438317
mys,2011,1383315
mys,2012,1483168
mys,2013,1493793
mys,2014,1471209
mys,2015,1499610
mys,2016,1589586
mys,2017,1478783
mys,2018,1467021
nam,1960,0
nam,1961,0
nam,1962,0
nam,1963,0
nam,1964,0
nam,1965,0
nam,1966,5000
nam,1967,5000
nam,1968,5000
nam,1969,5000
nam,1970,6500
nam,1971,6500
nam,1972,6500
nam,1973,6500
nam,1974,6550
nam,1975,7050
nam,1976,7850
nam,1977,8750
nam,1978,9050
nam,1979,9750
nam,1980,10250
nam,1981,10850
nam,1982,11650
nam,1983,12100
nam,1984,12900
nam,1985,13700
nam,1986,14923
nam,1987,32437
nam,1988,33395
nam,1989,21225
nam,1990,280007
nam,1991,226330
nam,1992,679782
nam,1993,826288
nam,1994,687504
nam,1995,591597
nam,1996,539788
nam,1997,539970
nam,1998,638256
nam,1999,606021
nam,2000,632532
nam,2001,593000
nam,2002,663738
nam,2003,672207
nam,2004,603170
nam,2005,618562
nam,2006,592935
nam,2007,448061
nam,2008,419937
nam,2009,426850
nam,2010,429705
nam,2011,457463
nam,2012,528079
nam,2013,542442
nam,2014,473026
nam,2015,546920
nam,2016,536903
nam,2017,512116
nam,2018,510568
ncl,1960,400
ncl,1961,400
ncl,1962,800
ncl,1963,1200
ncl,1964,1000
ncl,1965,1000
ncl,1966,900
ncl,1967,500
ncl,1968,500
ncl,1969,500
ncl,1970,500
ncl,1971,500
ncl,1972,500
ncl,1973,800
ncl,1974,868
ncl,1975,973
ncl,1976,883
ncl,1977,3042
ncl,1978,2963
ncl,1979,2629
ncl,1980,3349
ncl,1981,2448
ncl,1982,3384
ncl,1983,2958
ncl,1984,3670
ncl,1985,3358
ncl,1986,4459
ncl,1987,5243
ncl,1988,3962
ncl,1989,3230
ncl,1990,4927
ncl,1991,4309
ncl,1992,3437
ncl,1993,2904
ncl,1994,3459
ncl,1995,2894
ncl,1996,3195.3999
ncl,1997,2562.69995
ncl,1998,3256.30005
ncl,1999,3250.1001
ncl,2000,3482.3999
ncl,2001,3499
ncl,2002,3457.8999
ncl,2003,3552.5
ncl,2004,3853
ncl,2005,3467
ncl,2006,3333
ncl,2007,3704.69995
ncl,2008,3919
ncl,2009,3862
ncl,2010,4027
ncl,2011,3897
ncl,2012,3790
ncl,2013,3869
ncl,2014,4063
ncl,2015,4004
ncl,2016,3822
ncl,2017,3673
ncl,2018,3076.771
ner,1960,3400
ner,1961,4200
ner,1962,6000
ner,1963,9000
ner,1964,6300
ner,1965,5000
ner,1966,5000
ner,1967,3700
ner,1968,4300
ner,1969,3000
ner,1970,2400
ner,1971,5400
ner,1972,16400
ner,1973,16200
ner,1974,15050
ner,1975,9142
ner,1976,4715
ner,1977,7372
ner,1978,8783
ner,1979,8934
ner,1980,8892
ner,1981,8208
ner,1982,6840
ner,1983,3251
ner,1984,2991
ner,1985,1993
ner,1986,2337
ner,1987,2269
ner,1988,2479
ner,1989,4722
ner,1990,3318
ner,1991,3124
ner,1992,2456
ner,1993,2162
ner,1994,2516
ner,1995,3616
ner,1996,4156
ner,1997,6328
ner,1998,7013
ner,1999,11000
ner,2000,16250
ner,2001,20800
ner,2002,23560
ner,2003,55860
ner,2004,51466
ner,2005,50018
ner,2006,29835
ner,2007,29728
ner,2008,29960
ner,2009,29884
ner,2010,40000
ner,2011,53173
ner,2012,46500
ner,2013,45000
ner,2014,47000
ner,2015,27000
ner,2016,34592
ner,2017,25195
ner,2018,31042
nga,1960,56505
nga,1961,52837
nga,1962,62869
nga,1963,63703
nga,1964,82740
nga,1965,94376
nga,1966,107016
nga,1967,116155
nga,1968,116696
nga,1969,112237
nga,1970,152090
nga,1971,241303
nga,1972,242211
nga,1973,246186
nga,1974,252706
nga,1975,251640
nga,1976,255498
nga,1977,256849
nga,1978,258506
nga,1979,262971
nga,1980,255265
nga,1981,253849
nga,1982,263156
nga,1983,265470
nga,1984,257414
nga,1985,237461
nga,1986,266117
nga,1987,254806
nga,1988,268883
nga,1989,274609
nga,1990,308981
nga,1991,252340
nga,1992,301327
nga,1993,238409
nga,1994,266202
nga,1995,349482
nga,1996,337993
nga,1997,387923
nga,1998,463024
nga,1999,455628
nga,2000,441377
nga,2001,452146
nga,2002,481056
nga,2003,475162
nga,2004,465251
nga,2005,523182
nga,2006,552323
nga,2007,530420
nga,2008,601368
nga,2009,598210
nga,2010,616981
nga,2011,635486
nga,2012,668754
nga,2013,721355
nga,2014,759828
nga,2015,710331
nga,2016,734731
nga,2017,916284
nga,2018,878155
nic,1960,4000
nic,1961,4000
nic,1962,4000
nic,1963,5000
nic,1964,5000
nic,1965,5600
nic,1966,7000
nic,1967,8000
nic,1968,8700
nic,1969,9500
nic,1970,9800
nic,1971,9400
nic,1972,11200
nic,1973,13900
nic,1974,8689
nic,1975,10778
nic,1976,10513
nic,1977,13914
nic,1978,15900
nic,1979,9121
nic,1980,6996
nic,1981,5944
nic,1982,5000
nic,1983,4548
nic,1984,4339
nic,1985,4164
nic,1986,2465
nic,1987,4983
nic,1988,4654
nic,1989,4582
nic,1990,3088
nic,1991,20696
nic,1992,27155
nic,1993,17849
nic,1994,19572
nic,1995,13917
nic,1996,24515
nic,1997,15527
nic,1998,19111
nic,1999,20087
nic,2000,28959
nic,2001,20033
nic,2002,19558
nic,2003,15654
nic,2004,19668
nic,2005,28239
nic,2006,32198
nic,2007,27316
nic,2008,31446
nic,2009,37853
nic,2010,40978
nic,2011,33527
nic,2012,33784
nic,2013,40979
nic,2014,54279
nic,2015,41534
nic,2016,45023
nic,2017,50982
nic,2018,54554
nld,1960,227881
nld,1961,262912
nld,1962,226328
nld,1963,272601
nld,1964,273482
nld,1965,266700
nld,1966,260600
nld,1967,228900
nld,1968,209700
nld,1969,217300
nld,1970,214800
nld,1971,225500
nld,1972,232100
nld,1973,230736
nld,1974,227142
nld,1975,238422
nld,1976,211669
nld,1977,203716
nld,1978,205951
nld,1979,226279
nld,1980,263460
nld,1981,370224
nld,1982,414496
nld,1983,442196
nld,1984,435742
nld,1985,438364
nld,1986,416381
nld,1987,412213
nld,1988,397246
nld,1989,421351
nld,1990,406244
nld,1991,407166
nld,1992,433066
nld,1993,461777
nld,1994,420170
nld,1995,438104
nld,1996,410846
nld,1997,451848
nld,1998,536658
nld,1999,514611
nld,2000,495776
nld,2001,518163
nld,2002,464036
nld,2003,526281
nld,2004,521736
nld,2005,555756
nld,2006,513331
nld,2007,487765
nld,2008,440291
nld,2009,386942
nld,2010,434457
nld,2011,370096
nld,2012,347265
nld,2013,327437
nld,2014,371369
nld,2015,384476
nld,2016,370249
nld,2017,500194
nld,2018,411725
nld_curacao,2011,22074
nld_curacao,2012,24995
nld_curacao,2013,26139
nld_curacao,2014,28494
nld_curacao,2015,30159
nld_curacao,2016,35534
nld_curacao,2017,32626
nld_curacao,2018,37910
nor,1960,1609362
nor,1961,1758413
nor,1962,1572913
nor,1963,1590281
nor,1964,1876034
nor,1965,2459647
nor,1966,3123804
nor,1967,3532712
nor,1968,2949754
nor,1969,2670206
nor,1970,3174896
nor,1971,3268731
nor,1972,3320112
nor,1973,3132936
nor,1974,2784478
nor,1975,2666846
nor,1976,3505372
nor,1977,3622323
nor,1978,2768928
nor,1979,2838467
nor,1980,2590721
nor,1981,2757933
nor,1982,2706242
nor,1983,2965073
nor,1984,2588549
nor,1985,2238292
nor,1986,2046531
nor,1987,2105840
nor,1988,1954589
nor,1989,1986048
nor,1990,1815439
nor,1991,2217405
nor,1992,2634287
nor,1993,2597625
nor,1994,2569570
nor,1995,2725343
nor,1996,2838765
nor,1997,3065340
nor,1998,3050677
nor,1999,2813066
nor,2000,2912914
nor,2001,2874716
nor,2002,2934446
nor,2003,2715529
nor,2004,2687989
nor,2005,2568736
nor,2006,2419512
nor,2007,2529299
nor,2008,2586996
nor,2009,2701745
nor,2010,2843873
nor,2011,2445602
nor,2012,2297476
nor,2013,2250138
nor,2014,2468734
nor,2015,2444245
nor,2016,2205387
nor,2017,2545579
nor,2018,2663874
npl,1960,1300
npl,1961,1500
npl,1962,1500
npl,1963,1500
npl,1964,1600
npl,1965,1600
npl,1966,1600
npl,1967,1800
npl,1968,1800
npl,1969,1900
npl,1970,1832
npl,1971,1982
npl,1972,2003
npl,1973,1886
npl,1974,1799
npl,1975,1985
npl,1976,2138
npl,1977,2189
npl,1978,2315
npl,1979,2308
npl,1980,2221
npl,1981,2154
npl,1982,2359
npl,1983,2429
npl,1984,2863
npl,1985,5811
npl,1986,5281
npl,1987,5281
npl,1988,6975
npl,1989,5686
npl,1990,5288
npl,1991,5281
npl,1992,5895
npl,1993,7418
npl,1994,7340
npl,1995,11230
npl,1996,11230
npl,1997,11230
npl,1998,12000
npl,1999,12752
npl,2000,16700
npl,2001,16700
npl,2002,17900
npl,2003,18888
npl,2004,19947
npl,2005,19983
npl,2006,20016
npl,2007,20100
npl,2008,21500
npl,2009,21500
npl,2010,21500
npl,2011,21500
npl,2012,21500
npl,2013,21500
npl,2014,21500
npl,2015,21500
npl,2016,21500
npl,2017,21000
npl,2018,22070
nru,1960,0
nru,1961,0
nru,1962,0
nru,1963,100
nru,1964,100
nru,1965,100
nru,1966,100
nru,1967,100
nru,1968,100
nru,1969,100
nru,1970,100
nru,1971,100
nru,1972,100
nru,1973,100
nru,1974,100
nru,1975,120
nru,1976,120
nru,1977,120
nru,1978,130
nru,1979,130
nru,1980,140
nru,1981,140
nru,1982,140
nru,1983,140
nru,1984,150
nru,1985,150
nru,1986,150
nru,1987,170
nru,1988,170
nru,1989,180
nru,1990,180
nru,1991,190
nru,1992,377
nru,1993,500
nru,1994,500
nru,1995,480
nru,1996,460
nru,1997,440
nru,1998,420
nru,1999,400
nru,2000,380
nru,2001,360
nru,2002,342
nru,2003,342
nru,2004,300
nru,2005,330
nru,2006,370
nru,2007,420
nru,2008,475
nru,2009,530
nru,2010,589
nru,2011,540
nru,2012,492
nru,2013,523
nru,2014,530
nru,2015,530
nru,2016,530
nru,2017,530
nru,2018,530
nzl,1960,49850
nzl,1961,50215
nzl,1962,47250
nzl,1963,48269
nzl,1964,42796
nzl,1965,46607
nzl,1966,54118
nzl,1967,59171
nzl,1968,57851
nzl,1969,49243
nzl,1970,58803
nzl,1971,64900
nzl,1972,56168
nzl,1973,64184
nzl,1974,67502
nzl,1975,63005
nzl,1976,68979
nzl,1977,77826
nzl,1978,97889
nzl,1979,117386
nzl,1980,154365
nzl,1981,167304
nzl,1982,169149
nzl,1983,195627
nzl,1984,208002
nzl,1985,202984
nzl,1986,208170
nzl,1987,240978
nzl,1988,276817
nzl,1989,316147
nzl,1990,351706
nzl,1991,386324
nzl,1992,470274
nzl,1993,433055
nzl,1994,452612
nzl,1995,556751
nzl,1996,425444
nzl,1997,648926
nzl,1998,648045.125
nzl,1999,600197
nzl,2000,553473
nzl,2001,569855
nzl,2002,588662
nzl,2003,550962
nzl,2004,546103
nzl,2005,545472
nzl,2006,476809
nzl,2007,494947
nzl,2008,452645.3125
nzl,2009,440033.40625
nzl,2010,436758.375
nzl,2011,430621
nzl,2012,442222.5
nzl,2013,444368.25
nzl,2014,443107.15625
nzl,2015,433774.875
nzl,2016,425058
nzl,2017,431784.40625
nzl,2018,407833.90625
omn,1960,55000
omn,1961,55000
omn,1962,60000
omn,1963,60000
omn,1964,60000
omn,1965,65000
omn,1966,70000
omn,1967,70000
omn,1968,70000
omn,1969,70000
omn,1970,92000
omn,1971,114000
omn,1972,136000
omn,1973,158000
omn,1974,180000
omn,1975,198850
omn,1976,197984
omn,1977,175000
omn,1978,152000
omn,1979,129000
omn,1980,106000
omn,1981,83650
omn,1982,89376
omn,1983,108766
omn,1984,105200
omn,1985,101180
omn,1986,96353
omn,1987,136140
omn,1988,165676
omn,1989,119224
omn,1990,119783
omn,1991,116454
omn,1992,109218
omn,1993,105772
omn,1994,118572
omn,1995,139861
omn,1996,121618
omn,1997,118995
omn,1998,106171
omn,1999,108809
omn,2000,120434
omn,2001,129929
omn,2002,142674
omn,2003,138482
omn,2004,165016
omn,2005,157326
omn,2006,147668
omn,2007,151744
omn,2008,151910
omn,2009,158551
omn,2010,163927
omn,2011,158566
omn,2012,191563
omn,2013,206169
omn,2014,211037
omn,2015,257022
omn,2016,279606
omn,2017,347539
omn,2018,553445
pak,1960,82647
pak,1961,79726
pak,1962,80367
pak,1963,92123
pak,1964,109088
pak,1965,121058
pak,1966,162802
pak,1967,164585
pak,1968,169037
pak,1969,183716
pak,1970,191124
pak,1971,188911
pak,1972,228962
pak,1973,246784
pak,1974,194561
pak,1975,200289
pak,1976,206779
pak,1977,269225
pak,1978,278829
pak,1979,286479
pak,1980,256642
pak,1981,285388
pak,1982,294111
pak,1983,334361
pak,1984,363514
pak,1985,399803
pak,1986,409466
pak,1987,407769
pak,1988,428087
pak,1989,427314
pak,1990,453787
pak,1991,491638
pak,1992,520641
pak,1993,587645
pak,1994,519193
pak,1995,508891
pak,1996,518782
pak,1997,574643
pak,1998,580088
pak,1999,640455
pak,2000,598743
pak,2001,540804
pak,2002,534670
pak,2003,499366
pak,2004,494829
pak,2005,449993
pak,2006,506473
pak,2007,453295
pak,2008,470665
pak,2009,459058
pak,2010,455514
pak,2011,454473
pak,2012,476195
pak,2013,484646
pak,2014,480123
pak,2015,509479
pak,2016,516356
pak,2017,536926
pak,2018,504810
pan,1960,11000
pan,1961,11500
pan,1962,15300
pan,1963,14100
pan,1964,25900
pan,1965,39700
pan,1966,73100
pan,1967,72300
pan,1968,71900
pan,1969,36800
pan,1970,58890
pan,1971,78750
pan,1972,70156
pan,1973,114959
pan,1974,88762
pan,1975,116932
pan,1976,185334
pan,1977,239736
pan,1978,140067
pan,1979,166251
pan,1980,216631
pan,1981,144418
pan,1982,119023
pan,1983,166227
pan,1984,133507
pan,1985,290547
pan,1986,144731
pan,1987,162926
pan,1988,118674
pan,1989,182077
pan,1990,130299
pan,1991,164286
pan,1992,172900
pan,1993,192953
pan,1994,188449
pan,1995,205885
pan,1996,150653
pan,1997,163333
pan,1998,206478
pan,1999,122055
pan,2000,237846
pan,2001,288469
pan,2002,269600
pan,2003,244808
pan,2004,231224
pan,2005,269199
pan,2006,265816
pan,2007,225353
pan,2008,232853
pan,2009,240366
pan,2010,185635
pan,2011,171321
pan,2012,180058
pan,2013,201088
pan,2014,163832
pan,2015,145801
pan,2016,155939
pan,2017,153474
pan,2018,177438
per,1960,3506151
per,1961,5220102
per,1962,6887601
per,1963,6825241
per,1964,9039766
per,1965,7386689
per,1966,8713866
per,1967,10058345
per,1968,10446862
per,1969,9149805
per,1970,12486134
per,1971,10508873
per,1972,4680182
per,1973,2297519
per,1974,4127638
per,1975,3416501
per,1976,4345281
per,1977,2504569
per,1978,3444145
per,1979,3653304
per,1980,2709438
per,1981,2717338
per,1982,3513301
per,1983,1569198
per,1984,3317428
per,1985,4131506
per,1986,5614630
per,1987,4584138
per,1988,6637579
per,1989,6863142
per,1990,6871261
per,1991,6900535
per,1992,7506756
per,1993,9009177
per,1994,12001264
per,1995,8938007
per,1996,9515370
per,1997,7869879
per,1998,4346073
per,1999,8429086
per,2000,10658832
per,2001,7991767
per,2002,8771970
per,2003,6093926
per,2004,9611947
per,2005,9393502
per,2006,7020939
per,2007,7221332
per,2008,7408317
per,2009,6933455
per,2010,4305975
per,2011,8254957
per,2012,4852760
per,2013,5876493
per,2014,3599056
per,2015,4843860
per,2016,3828751
per,2017,4185193
per,2018,7208409.5
phl,1960,438468
phl,1961,438472
phl,1962,468347
phl,1963,529446
phl,1964,583591
phl,1965,651125
phl,1966,695754
phl,1967,738783
phl,1968,887119
phl,1969,866669
phl,1970,1003265
phl,1971,1019893
phl,1972,1123104
phl,1973,1205799
phl,1974,1263017
phl,1975,1340107
phl,1976,1237784
phl,1977,1346972
phl,1978,1368839
phl,1979,1349283
phl,1980,1384972
phl,1981,1427772
phl,1982,1498411
phl,1983,1666095.375
phl,1984,1604856
phl,1985,1572100.75
phl,1986,1629213.5
phl,1987,1669434.375
phl,1988,1682873.375
phl,1989,1766680.375
phl,1990,1855254
phl,1991,1931308
phl,1992,1925203
phl,1993,1865030
phl,1994,1877028
phl,1995,1892447
phl,1996,1821779
phl,1997,1836100
phl,1998,1869950
phl,1999,1895192
phl,2000,1920492
phl,2001,1961989
phl,2002,2038379
phl,2003,2157093
phl,2004,2205295
phl,2005,2261540
phl,2006,2299043.5
phl,2007,2460871
phl,2008,2492829
phl,2009,2516236
phl,2010,2504223
phl,2011,2222363
phl,2012,2210329
phl,2013,2206217
phl,2014,2259149
phl,2015,2164440
phl,2016,2035233.5
phl,2017,1891570.875
phl,2018,2061266.75
plw,1960,500
plw,1961,500
plw,1962,600
plw,1963,600
plw,1964,1866
plw,1965,3370
plw,1966,3386
plw,1967,4106
plw,1968,5756
plw,1969,5462
plw,1970,8882
plw,1971,2943
plw,1972,2319
plw,1973,3150
plw,1974,7608
plw,1975,7069
plw,1976,6136
plw,1977,4883
plw,1978,10602
plw,1979,6699
plw,1980,7516
plw,1981,10276
plw,1982,5053
plw,1983,1041
plw,1984,1037
plw,1985,1204
plw,1986,1132
plw,1987,1187
plw,1988,1268
plw,1989,1347
plw,1990,1075
plw,1991,1092
plw,1992,1499
plw,1993,1236.63599
plw,1994,1085
plw,1995,1414.08997
plw,1996,1068.44995
plw,1997,911
plw,1998,951
plw,1999,960
plw,2000,1271
plw,2001,1084
plw,2002,1027
plw,2003,1047
plw,2004,1079
plw,2005,1430.90002
plw,2006,967
plw,2007,1141.81995
plw,2008,1168.19995
plw,2009,1034
plw,2010,967
plw,2011,1000.20001
plw,2012,905
plw,2013,887
plw,2014,864
plw,2015,848
plw,2016,818
plw,2017,812
plw,2018,760
png,1960,12200
png,1961,12200
png,1962,13100
png,1963,15200
png,1964,15200
png,1965,15800
png,1966,15300
png,1967,15400
png,1968,15800
png,1969,16500
png,1970,15628
png,1971,30668
png,1972,27271
png,1973,108492
png,1974,120247
png,1975,59438
png,1976,80307
png,1977,60744
png,1978,90267
png,1979,77588
png,1980,78126
png,1981,65811
png,1982,47175
png,1983,33954
png,1984,44076
png,1985,50763
png,1986,54686
png,1987,59986
png,1988,49195
png,1989,53885
png,1990,61785
png,1991,58561
png,1992,44971
png,1993,53484.68359
png,1994,56598.31641
png,1995,71885.65625
png,1996,62840.44531
png,1997,87937.42969
png,1998,105812.54688
png,1999,80880.36719
png,2000,134462.375
png,2001,156608.875
png,2002,169730.42188
png,2003,203810.5625
png,2004,294400.375
png,2005,285405.46875
png,2006,285826.6875
png,2007,276469.15625
png,2008,253855.5
png,2009,261409.73438
png,2010,259981.9375
png,2011,202659.75
png,2012,280989.375
png,2013,237993.46875
png,2014,279334.46875
png,2015,273372.46875
png,2016,331292.46875
png,2017,336292
png,2018,258611
pol,1960,175911
pol,1961,176822
pol,1962,173016
pol,1963,217937
pol,1964,254341
pol,1965,287757
pol,1966,324613
pol,1967,328215
pol,1968,394282
pol,1969,394942
pol,1970,459628
pol,1971,507249
pol,1972,531014
pol,1973,565133
pol,1974,665636
pol,1975,786442
pol,1976,736485
pol,1977,646861
pol,1978,569398
pol,1979,589349
pol,1980,630783
pol,1981,608898
pol,1982,596400
pol,1983,722833
pol,1984,700369
pol,1985,658198
pol,1986,626401
pol,1987,651648
pol,1988,628026
pol,1989,539444
pol,1990,448293
pol,1991,428627
pol,1992,481775
pol,1993,395406
pol,1994,438032
pol,1995,429372
pol,1996,342793
pol,1997,348913
pol,1998,242010
pol,1999,235724
pol,2000,217682
pol,2001,225064
pol,2002,223440
pol,2003,180399
pol,2004,192108
pol,2005,155247
pol,2006,145479
pol,2007,151820
pol,2008,142496
pol,2009,223893
pol,2010,189722
pol,2011,198308
pol,2012,198385
pol,2013,214170
pol,2014,191598
pol,2015,205428
pol,2016,218115
pol,2017,226396
pol,2018,222704
pri,1960,3100
pri,1961,3100
pri,1962,3300
pri,1963,3300
pri,1964,2900
pri,1965,2800
pri,1966,2500
pri,1967,2500
pri,1968,2200
pri,1969,2200
pri,1970,2100
pri,1971,2200
pri,1972,2100
pri,1973,2000
pri,1974,2000
pri,1975,2275
pri,1976,2663
pri,1977,2881
pri,1978,3197
pri,1979,3597
pri,1980,2557
pri,1981,1784
pri,1982,2202
pri,1983,2655
pri,1984,2354
pri,1985,1496
pri,1986,1327
pri,1987,1191
pri,1988,1611
pri,1989,1867
pri,1990,1949
pri,1991,2115
pri,1992,2046
pri,1993,2162
pri,1994,2583
pri,1995,3749
pri,1996,3043
pri,1997,3672
pri,1998,3785
pri,1999,3799
pri,2000,5454
pri,2001,5043
pri,2002,3237
pri,2003,3786
pri,2004,3342
pri,2005,3561
pri,2006,2806
pri,2007,2305
pri,2008,2423
pri,2009,2312
pri,2010,2593
pri,2011,2024
pri,2012,1861
pri,2013,2002
pri,2014,2057
pri,2015,2148
pri,2016,1901
pri,2017,1606
pri,2018,1649
prk,1960,299190
prk,1961,341100
prk,1962,347000
prk,1963,364900
prk,1964,361000
prk,1965,385000
prk,1966,412000
prk,1967,437000
prk,1968,449000
prk,1969,446000
prk,1970,385000
prk,1971,428000
prk,1972,468000
prk,1973,474000
prk,1974,550000
prk,1975,572000
prk,1976,630000
prk,1977,615000
prk,1978,946000
prk,1979,914000
prk,1980,853000
prk,1981,1046000
prk,1982,1057000
prk,1983,739000
prk,1984,752000
prk,1985,740000
prk,1986,773000
prk,1987,954000
prk,1988,732000
prk,1989,767000
prk,1990,478000
prk,1991,377000
prk,1992,363000
prk,1993,397398
prk,1994,371961
prk,1995,327083
prk,1996,253125
prk,1997,236462
prk,1998,228000
prk,1999,220000
prk,2000,212850
prk,2001,206500
prk,2002,205000
prk,2003,205000
prk,2004,205000
prk,2005,205000
prk,2006,205000
prk,2007,205000
prk,2008,205000
prk,2009,207000
prk,2010,217500
prk,2011,219000
prk,2012,213500
prk,2013,209000
prk,2014,226000
prk,2015,220000
prk,2016,209000
prk,2017,208700
prk,2018,208700
prt,1960,490387
prt,1961,517910
prt,1962,533968
prt,1963,559026
prt,1964,602540
prt,1965,566672
prt,1966,523273
prt,1967,583548
prt,1968,527698
prt,1969,480566
prt,1970,477830
prt,1971,454014
prt,1972,458690
prt,1973,492539
prt,1974,442676
prt,1975,387972
prt,1976,352558
prt,1977,313846
prt,1978,259685
prt,1979,250939
prt,1980,275852
prt,1981,269038
prt,1982,259194
prt,1983,253356
prt,1984,305309
prt,1985,321517
prt,1986,402853
prt,1987,386701
prt,1988,343260
prt,1989,331481
prt,1990,332692
prt,1991,330855
prt,1992,300482
prt,1993,295781
prt,1994,270130
prt,1995,267814
prt,1996,265434
prt,1997,227807
prt,1998,228792
prt,1999,212607
prt,2000,192120
prt,2001,194464
prt,2002,203418
prt,2003,212821
prt,2004,222563
prt,2005,221086
prt,2006,229838
prt,2007,256683
prt,2008,224481
prt,2009,199165
prt,2010,223546
prt,2011,216159
prt,2012,198738
prt,2013,196558
prt,2014,183664
prt,2015,190100
prt,2016,186545
prt,2017,182615
prt,2018,178270
pry,1960,600
pry,1961,600
pry,1962,600
pry,1963,700
pry,1964,700
pry,1965,700
pry,1966,700
pry,1967,800
pry,1968,1000
pry,1969,1400
pry,1970,1800
pry,1971,2200
pry,1972,2500
pry,1973,2700
pry,1974,2700
pry,1975,2800
pry,1976,2900
pry,1977,3000
pry,1978,3100
pry,1979,3200
pry,1980,3300
pry,1981,3350
pry,1982,3400
pry,1983,3500
pry,1984,5000
pry,1985,7500
pry,1986,13000
pry,1987,10000
pry,1988,10000
pry,1989,11000
pry,1990,12490
pry,1991,12990
pry,1992,17925
pry,1993,19000
pry,1994,25466
pry,1995,40793
pry,1996,22725
pry,1997,28503
pry,1998,32445
pry,1999,28000
pry,2000,37750
pry,2001,28793
pry,2002,32573
pry,2003,27809
pry,2004,22600
pry,2005,21800
pry,2006,21000
pry,2007,20200
pry,2008,19400
pry,2009,18600
pry,2010,17800
pry,2011,17000
pry,2012,18873
pry,2013,28231
pry,2014,19839
pry,2015,19294
pry,2016,15100
pry,2017,13399.99707
pry,2018,12999.99805
pse,1995,1229
pse,1996,2493
pse,1997,3791
pse,1998,3625
pse,1999,3650
pse,2000,2623
pse,2001,1950
pse,2002,2379
pse,2003,1507
pse,2004,2951
pse,2005,1814
pse,2006,2323
pse,2007,2702
pse,2008,2843
pse,2009,1525
pse,2010,1699
pse,2011,1318
pse,2012,2091
pse,2013,1930
pse,2014,2854
pse,2015,3227
pse,2016,3306
pse,2017,3208
pse,2018,3201
pyf,1960,2600
pyf,1961,2700
pyf,1962,3000
pyf,1963,2500
pyf,1964,2500
pyf,1965,1900
pyf,1966,2100
pyf,1967,2000
pyf,1968,2100
pyf,1969,2300
pyf,1970,2300
pyf,1971,2200
pyf,1972,2400
pyf,1973,2600
pyf,1974,2386
pyf,1975,2169
pyf,1976,2826
pyf,1977,2701
pyf,1978,2991
pyf,1979,2479
pyf,1980,2741
pyf,1981,2685
pyf,1982,2658
pyf,1983,2284
pyf,1984,2867
pyf,1985,2359
pyf,1986,2232
pyf,1987,2271
pyf,1988,2794
pyf,1989,3144
pyf,1990,4216
pyf,1991,3992
pyf,1992,3775
pyf,1993,7931
pyf,1994,8519
pyf,1995,8889
pyf,1996,9631
pyf,1997,11519.13379
pyf,1998,12410
pyf,1999,12283
pyf,2000,13894.32031
pyf,2001,15189
pyf,2002,15287.89062
pyf,2003,13604
pyf,2004,12306
pyf,2005,11589
pyf,2006,12778
pyf,2007,13177
pyf,2008,12284
pyf,2009,13374
pyf,2010,13044
pyf,2011,12852
pyf,2012,14387
pyf,2013,14533
pyf,2014,15307
pyf,2015,14180
pyf,2016,13754
pyf,2017,13038
pyf,2018,13025
qat,1960,800
qat,1961,800
qat,1962,1000
qat,1963,1000
qat,1964,1000
qat,1965,1300
qat,1966,1300
qat,1967,1500
qat,1968,1500
qat,1969,1500
qat,1970,1500
qat,1971,1500
qat,1972,2000
qat,1973,2200
qat,1974,2047
qat,1975,1989
qat,1976,2400
qat,1977,2433
qat,1978,2200
qat,1979,2200
qat,1980,2178
qat,1981,2604
qat,1982,2331
qat,1983,2114
qat,1984,3173
qat,1985,2484
qat,1986,1980
qat,1987,2678
qat,1988,3086
qat,1989,4374
qat,1990,5702
qat,1991,8136
qat,1992,7845
qat,1993,6994
qat,1994,5086
qat,1995,4271
qat,1996,4739
qat,1997,5032
qat,1998,5279
qat,1999,4397
qat,2000,7140
qat,2001,8864
qat,2002,7155
qat,2003,11295
qat,2004,11134
qat,2005,13935
qat,2006,16376
qat,2007,15190
qat,2008,17688
qat,2009,14064
qat,2010,13760
qat,2011,12985
qat,2012,11275
qat,2013,12006
qat,2014,16213
qat,2015,15203
qat,2016,14516
qat,2017,15358
qat,2018,14669
rou,1960,24300
rou,1961,24400
