geo,time,bx_gsr_nfsv_cd
rus,2017,57541390000
rus,2018,64646240000
rus,2019,61910020000
rus,2020,47036220000
rwa,2010,405453159.66456
rwa,2011,489052895.42704
rwa,2012,529630376.35418
rwa,2013,595821906.18564
rwa,2014,605187052.88377
rwa,2015,766980298.45024
rwa,2016,790035019.95142
rwa,2017,863440197.32238
rwa,2018,913630468.56838
rwa,2019,1014973068.19614
rwa,2020,521443992.66849
sau,1971,153783426.22191
sau,1972,217141999.84825
sau,1973,356122565.9814
sau,1974,645070422.71692
sau,1975,841479839.19249
sau,1976,1073654391.239
sau,1977,1407066253.07819
sau,1978,1626680302.89003
sau,1979,4079341355.69793
sau,1980,5191265729.53753
sau,1981,7021416553.86888
sau,1982,4565116724.05999
sau,1983,4150795847.7004
sau,1984,4112025499.29842
sau,1985,3561434632.53892
sau,1986,2603709949.40978
sau,1987,2512000000
sau,1988,2290666666.66667
sau,1989,2506666666.66667
sau,1990,3026666666.66667
sau,1991,2904000000
sau,1992,3461866666.66667
sau,1993,3278666666.66667
sau,1994,3342133333.33333
sau,1995,3475466666.66667
sau,1996,2768533333.33333
sau,1997,4250933333.33333
sau,1998,4723200000
sau,1999,5372533333.33333
sau,2000,4778933333.33333
sau,2001,5007746133.33333
sau,2002,5176933333.33333
sau,2003,5712800000
sau,2004,5851733333.33333
sau,2005,11401066666.6667
sau,2006,14182581742.8267
sau,2007,16393799114.1867
sau,2008,9373114933.33333
sau,2009,9749347066.66667
sau,2010,10688506666.6667
sau,2011,11488744533.3333
sau,2012,11049854800
sau,2013,11844650533.3333
sau,2014,12516283493.3333
sau,2015,14473861388.9333
sau,2016,17252608810.6187
sau,2017,18131640640
sau,2018,20529382179.44
sau,2019,24242759025.8667
sau,2020,10298065098.4373
sdn,1977,120903842.6147
sdn,1978,162413495.73367
sdn,1979,202870000.4707
sdn,1980,292400000.5848
sdn,1981,425529493.56392
sdn,1982,471738404.06285
sdn,1983,269230769.23077
sdn,1984,258461538.46154
sdn,1985,374181840.24109
sdn,1986,220520000
sdn,1987,184684444.44444
sdn,1988,161711111.11111
sdn,1989,272644444.44444
sdn,1990,172500000
sdn,1991,77000000
sdn,1992,155500000
sdn,1993,69400000
sdn,1994,76200000
sdn,1995,125300000
sdn,1996,50700000
sdn,1997,31500000
sdn,1998,15800000
sdn,1999,81600000
sdn,2000,27400000
sdn,2001,14600000
sdn,2002,132170000
sdn,2003,36480000
sdn,2004,44130000
sdn,2005,147023594.70825
sdn,2006,273923790.11214
sdn,2007,510412901.50133
sdn,2008,417493690.43297
sdn,2009,324032972.82794
sdn,2010,242141263.46639
sdn,2011,832744062.44806
sdn,2012,1058801929.7532
sdn,2013,1257975928.55507
sdn,2014,1568054924.5967
sdn,2015,1727321965.50146
sdn,2016,1544570737.91508
sdn,2017,1780120345.6311
sdn,2018,1511025804.11645
sdn,2019,1366595698.97677
sdn,2020,1262864883.95964
sen,1974,127292919.99482
sen,1975,145581530.3247
sen,1976,159489103.03323
sen,1977,169936719.56955
sen,1978,240410330.77428
sen,1979,298606191.29877
sen,1980,336710288.22625
sen,1981,379602725.52879
sen,1982,319713940.73331
sen,1983,306009953.59362
sen,1984,268379016.00269
sen,1985,276296980.39382
sen,1986,334473073.69328
sen,1987,363553103.57893
sen,1988,398088665.66331
sen,1989,397732598.81852
sen,1990,514756245.39254
sen,1991,448624248.63819
sen,1992,481390053.03027
sen,1993,413896497.93041
sen,1994,412334408.89694
sen,1995,512492851.27582
sen,1996,378279895.76144
sen,1997,371196451.72819
sen,1998,425227977.63255
sen,1999,416063506.70305
sen,2000,386210812.70661
sen,2001,398403767.08604
sen,2002,456063093.38785
sen,2003,567972860.60388
sen,2004,662288662.32598
sen,2005,762074209.65462
sen,2006,801683493.38537
sen,2007,1193961014.32044
sen,2008,1290784633.45111
sen,2009,1021830151.45238
sen,2010,1049284600.97232
sen,2011,1168266345.94444
sen,2012,1221128684.61796
sen,2013,1329434946.47496
sen,2014,1322489633.04484
sen,2015,1193644175.86466
sen,2016,1218606914.35264
sen,2017,1307594720.18351
sen,2018,1420945598.02584
sgp,1972,960711111.4527
sgp,1973,1377490810.41274
sgp,1974,1931168441.0073
sgp,1975,2415974360.98961
sgp,1976,2363567071.31753
sgp,1977,2594080512.39877
sgp,1978,3127054453.05389
sgp,1979,3595212822.37206
sgp,1980,4855669502.95593
sgp,1981,7183726922.50683
sgp,1982,8127942433.74412
sgp,1983,7834173355.02434
sgp,1984,6153064813.24422
sgp,1985,4687862191.92446
sgp,1986,4806154082.03958
sgp,1987,5794537785.19932
sgp,1988,7563014770.7368
sgp,1989,9658310223.85925
sgp,1990,12810798881.8597
sgp,1991,13823275737.3159
sgp,1992,16200270109.8856
sgp,1993,18597209106.583
sgp,1994,23043984695.5671
sgp,1995,26028468118.88169
sgp,1996,27230913525.554
sgp,1997,26448980141.6235
sgp,1998,22877785534.3914
sgp,1999,24179792207.077
sgp,2000,26018418798.5437
sgp,2001,25833297287.945
sgp,2002,27888208065.6917
sgp,2003,30402196477.6
sgp,2004,39518802686.4221
sgp,2005,45604971168.2456
sgp,2006,58325165729.6301
sgp,2007,73516340967.92828
sgp,2008,89164246424.7075
sgp,2009,81011212132.34369
sgp,2010,100382444796.20599
sgp,2011,119268466441.564
sgp,2012,129448892057.44701
sgp,2013,142027731159.59399
sgp,2014,153777041158.59698
sgp,2015,153199643591.00299
sgp,2016,152092832734.86099
sgp,2017,170987779930.11899
sgp,2018,205154323771.63101
sgp,2019,215510540687.48199
sgp,2020,209679251550.71201
sgp,2021,229865598134.20401
slb,1975,2487345.0864
slb,1976,3055176.48736
slb,1977,3326618.4923
slb,1978,5265216.18863
slb,1979,5773909.93354
slb,1980,11689180.06894
slb,1981,12986023.65297
slb,1982,13695747.08221
slb,1983,15149426.73782
slb,1984,9499769.32337
slb,1985,9387029.24267
slb,1986,16652311.22755
slb,1987,21025395.70291
slb,1988,21992621.10747
slb,1989,26512687.64376
slb,1990,25348158.2052
slb,1991,31605120.17681
slb,1992,36030190.22574
slb,1993,42443951.81529
slb,1994,49948982.56292
slb,1995,41809800.64007
slb,1996,53135434.60533
slb,1997,70353538.86372
slb,1998,55070456.92524
slb,1999,56323278.39374
slb,2000,52231010.54134
slb,2001,51610605.64153
slb,2002,15959776.88352
slb,2003,25258921.10974
slb,2004,30798889.43566
slb,2005,41423536.70124
slb,2006,48588522.87513
slb,2007,54198061.25675
slb,2008,49556967.88167
slb,2009,59187724.40298
slb,2010,91707420.51026
slb,2011,117494182.98111
slb,2012,119114190.21761
slb,2013,125701929.491
slb,2014,112561336.01103
slb,2015,105227004.31924
slb,2016,122721264.39946
slb,2017,125896430.86046
slb,2018,144676279.16508
slb,2019,130368312.54656
slb,2020,50121312.45403
sle,1977,10728334.73262
sle,1978,17668800.73228
sle,1979,31221246.16459
sle,1980,48866560.18134
sle,1981,37184071.13227
sle,1982,25269437.87014
sle,1983,26732718.2133
sle,1984,34502679.34197
sle,1985,23988241.44302
sle,1986,20805196.7422
sle,1987,40872408.84746
sle,1988,48554344.39948
sle,1989,35796710.59589
sle,1990,61143973.36782
sle,1991,67627880.46714
sle,1992,47041514.01014
sle,1993,58506120.05017
sle,1994,100186162.90173
sle,1995,86837956.9196
sle,1996,62855172.37634
sle,1997,31884419.74258
sle,1998,19052095.84438
sle,1999,22341820.03608
sle,2000,42249052.99636
sle,2001,51968322.36504
sle,2002,38335972.3409
sle,2003,66063278.42549
sle,2004,61469191.75112
sle,2005,78151172.55258
sle,2006,40023538.66413
sle,2007,43363645.96836
sle,2008,58960039.30692
sle,2009,100656979.29623
sle,2010,56694492.45927
sle,2011,156740182.51687
sle,2012,177838648.88957
sle,2013,221219222.53463
sle,2014,204539647.87956
sle,2015,200303629.99445
sle,2016,75788328.5565
sle,2017,77461381.49787
sle,2018,79153722.64232
sle,2019,74604792.44393
sle,2020,53007926.72097
slv,1976,116120000
slv,1977,112960000
slv,1978,120960000
slv,1979,133000000
slv,1980,138840000
slv,1981,124680000
slv,1982,117400000
slv,1983,135840000
slv,1984,165400000
slv,1985,223920000
slv,1986,241068392.36215
slv,1987,318140000
slv,1988,328000000
slv,1989,351020000
slv,1990,329233390.11925
slv,1991,310914760.91476
slv,1992,377115518.788
slv,1993,405630177.50629
slv,1994,495832736.64614
slv,1995,462157917.28142
slv,1996,627869788.69218
slv,1997,776017130.62098
slv,1998,941861793.261
slv,1999,1041000000
slv,2000,1174000000
slv,2001,1217800000
slv,2002,1279900000
slv,2003,1463991937.15393
slv,2004,1447869172.75003
slv,2005,1478030000
slv,2006,1515970000
slv,2007,1555560000
slv,2008,1534250000
slv,2009,1292215503.25538
slv,2010,1497961214.65485
slv,2011,1635961954.81226
slv,2012,1868022337.52143
slv,2013,2141858536.14548
slv,2014,2325778303.48667
slv,2015,2477082455.68829
slv,2016,2548882977.95316
slv,2017,2557317346.52386
slv,2018,2829386374.3219
slv,2019,3234157774.07367
slv,2020,2132238907.94911
srb,2007,3158856884.03397
srb,2008,4030287608.30959
srb,2009,3494820307.97753
srb,2010,3519701796.94037
srb,2011,4211416757.03897
srb,2012,3969654770.14371
srb,2013,4549096466.43735
srb,2014,5042999357.31384
srb,2015,4738397193.07766
srb,2016,5055583621.54311
srb,2017,5954024413.86366
srb,2018,7137169292.69012
srb,2019,7754773525.41155
srb,2020,7085311321.17015
ssd,2014,33272077.62
ssd,2015,90630000
ssd,2016,177850000
ssd,2017,195492000
ssd,2018,148200000
ssd,2019,157470000
ssd,2020,153570000
stp,1974,516666.62294
stp,1975,612725.57329
stp,1976,511110.38211
stp,1977,489567.07397
stp,1978,1171463.09058
stp,1979,2695249.74902
stp,1980,2982336.1649
stp,1981,2315136.45678
stp,1982,1987872.65942
stp,1983,1570796.93623
stp,1984,1974697.27217
stp,1985,2136561.05337
stp,1986,3666846.90355
stp,1987,1656483.80333
stp,1988,1546152.95526
stp,1989,4483756.40931
stp,1990,3660000
stp,1997,7100310
stp,1998,6563244.3
stp,1999,12475327.5
stp,2000,13577369.1
stp,2001,7778865.5742
stp,2002,8594154
stp,2003,9218102.53232
stp,2004,9629681.33788
stp,2005,9153394.94665
stp,2006,8403958.55933
stp,2007,6700170
stp,2008,9677976.00651
stp,2009,10406677.8306
stp,2010,13380435.84223
stp,2011,18398166.96325
stp,2012,17887692.81176
stp,2013,36186267.08171
stp,2014,69878602.9053
stp,2015,78677460.58473
stp,2016,82919550.87536
stp,2017,76563490.96178
stp,2018,82204752.13835
stp,2019,59445327.48211
stp,2020,35405913.1717
sur,2005,204100000
sur,2006,236600000
sur,2007,253400000
sur,2008,284200000
sur,2009,286700000
sur,2010,241400000
sur,2011,200766370.46637
sur,2012,171510603.3
sur,2013,172163623.23863
sur,2014,202681345.56619
sur,2015,177387378.01731
sur,2016,166126359.98541
sur,2017,158349773.75402
sur,2018,170734269.28631
sur,2019,157371478.97053
sur,2020,102620586.05316
svk,1993,1938603829.80682
svk,1994,2261349391.87305
svk,1995,2378456655.45343
svk,1996,2065597472.16227
svk,1997,2167379862.42961
svk,1998,2292017200.10721
svk,1999,1899324541.7206
svk,2000,2240901356.92754
svk,2001,2781638288.70927
svk,2002,4942833953.68882
svk,2003,7062663066.42602
svk,2004,5847948836.14427
svk,2005,6398927675.87895
svk,2006,7393015689.88272
svk,2007,8686904557.45494
svk,2008,9494383239.55576
svk,2009,6614882957.07169
svk,2010,6412018510.70286
svk,2011,7276112924.55363
svk,2012,7768713461.84902
svk,2013,9251155767.0753
svk,2014,9142565227.13851
svk,2015,8122061752.594
svk,2016,9243362022.12193
svk,2017,10577200739.1787
svk,2018,12058285730.9118
svk,2019,12287597421.7366
svk,2020,10318428281.5035
svn,1992,1421000000
svn,1993,1694300000
svn,1994,2078500000
svn,1995,2321300000
svn,1996,2461400000
svn,1997,2307700000
svn,1998,2296900000
svn,1999,2114000000
svn,2000,1889300000
svn,2001,1961200000
svn,2002,2315700000
svn,2003,2791000000
svn,2004,3459900000
svn,2005,3976000000
svn,2006,4358362236.73934
svn,2007,5456646676.433
svn,2008,7445653015.98608
svn,2009,6234280762.8061
svn,2010,6244077631.01818
svn,2011,6928314594.44675
svn,2012,6605992143.05563
svn,2013,7128792644.06664
svn,2014,7578773843.93001
svn,2015,6601035755.91919
svn,2016,7211789411.51143
svn,2017,8389362033.70738
svn,2018,9568020749.67921
svn,2019,9685492292.91687
svn,2020,7895081037.37895
svn,2021,9737150167.49443
swe,1970,1198482179.3429
swe,1971,1322693197.12907
swe,1972,1455143572.37155
swe,1973,1818077738.12309
swe,1974,2230018527.67645
swe,1975,2369383031.71284
swe,1976,2402564241.27306
swe,1977,2522652621.00678
swe,1978,3077613141.51611
swe,1979,4470982578.09222
swe,1980,4935254820.48954
swe,1981,4653958890.66087
swe,1982,6521304432.19433
swe,1983,6291598364.92336
swe,1984,6293083976.55373
swe,1985,6120779793.06276
swe,1986,6663954604.69021
swe,1987,8830274241.87631
swe,1988,10235701329.011
swe,1989,11119018626.9852
swe,1990,13510172666.8285
swe,1991,14519852950.8925
swe,1992,15750761040.193
swe,1993,12226599496.4961
swe,1994,13200676510.1549
swe,1995,15051446451.796
swe,1996,16401002552.3175
swe,1997,17286219452.7508
swe,1998,16730229216.4355
swe,1999,18629317997.515
swe,2000,19786458526.8338
swe,2001,21003750868.4536
swe,2002,21926492754.3386
swe,2003,26502640687.82
swe,2004,34062735476.5101
swe,2005,38113559603.2298
swe,2006,43403125758.2902
swe,2007,53777951807.6857
swe,2008,59684860667.9999
swe,2009,50375602116.8794
swe,2010,54051178672.4988
swe,2011,65185244764.3496
swe,2012,64911302488.5514
swe,2013,75199146326.11969
swe,2014,75630851680.7693
swe,2015,71218289150.60471
swe,2016,70108748343.6492
swe,2017,71868045390.33211
swe,2018,73503011562.2126
swe,2019,77855059567.804
swe,2020,68856218409.1355
swz,1974,22958834.39473
swz,1975,25016640.95813
swz,1976,25759999.9776
swz,1977,29209999.9746
swz,1978,20124999.9825
swz,1979,31353077.62444
swz,1980,36079587.53595
swz,1981,41363800.14533
swz,1982,32878503.80541
swz,1983,41199174.23059
swz,1984,43652804.31032
swz,1985,27774350.23779
swz,1986,30476601.71345
swz,1987,54124850.60821
swz,1988,65406697.03877
swz,1989,92043341.20379
swz,1990,107601653.57666
swz,1991,91333295.91155
swz,1992,98386608.06091
swz,1993,92798035.66678
swz,1994,112830682.67746
swz,1995,151594737.92315
swz,1996,100687565.30785
swz,1997,91826284.72387
swz,1998,91427282.81726
swz,1999,53027553.74465
swz,2000,273181973.52144
swz,2001,113886677.37165
swz,2002,93215431.60763
swz,2003,204798122.48985
swz,2004,189940009.83344
swz,2005,203325529.39946
swz,2006,277273450.1054
swz,2007,493054809.79339
swz,2008,255099818.02534
swz,2009,210519440.29066
swz,2010,257538975.05152
swz,2011,81126818.68136
swz,2012,112234353.83405
swz,2013,25435007.34869
swz,2014,88317166.18922
swz,2015,74940463.02177
swz,2016,59311731.74597
swz,2017,121955980.03201
swz,2018,71068472.50362
swz,2019,88791273.24509
swz,2020,68490209.4036
sxm,2011,899860335.19553
sxm,2012,1039608938.54749
sxm,2013,1062759776.53631
sxm,2014,1115312849.16201
sxm,2015,1086770949.72067
sxm,2016,1032262569.8324
sxm,2017,839138403.69832
sxm,2018,653225526.94413
sxm,2019,909681450.34637
sxm,2020,392287651.43017
syc,1976,33886501.34199
syc,1977,48237800.45681
syc,1978,63804692.82803
syc,1979,83623961.31111
syc,1980,91218839.03035
syc,1981,88692173.56232
syc,1982,77763641.88802
syc,1983,76798728.91009
syc,1984,95065988.40649
syc,1985,111990340.39033
syc,1986,123271307.94768
syc,1987,144852422.85256
syc,1988,164423611.60309
syc,1989,144366319.57861
syc,1990,171929930.04582
syc,1991,167643972.12575
syc,1992,194224026.15522
syc,1993,261717895.60362
syc,1994,250343248.67357
syc,1995,278959885.34169
syc,1996,237398985.2414
syc,1997,256154890.65109
syc,1998,248009780.4622
syc,1999,277820841.9772
syc,2000,287608112.97568
syc,2001,294851056.83837
syc,2002,314064568.03561
syc,2003,331206284.29295
syc,2004,327338527.92703
syc,2005,369568297.01344
syc,2006,431162096.05708
syc,2007,456183432.3047
syc,2008,464460174.37402
syc,2009,417995763.86589
syc,2010,440514381.29055
syc,2011,465559712.54193
syc,2012,673666641.77766
syc,2013,826684609.71835
syc,2014,834193213.81642
syc,2015,847696384.19326
syc,2016,893741809.06147
syc,2017,998115593.01712
syc,2018,1105724780.9979
syc,2019,1126009597.36236
syc,2020,682885216.94767
syr,1977,329500000
syr,1978,259200000
syr,1979,376300000
syr,1980,364800000
syr,1981,431300000
syr,1982,483000000
syr,1983,559500000
syr,1984,512000000
syr,1985,655600000
syr,1986,566200000
syr,1987,600000000
syr,1988,667000000
syr,1989,893400000
syr,1990,873600000
syr,1991,1064600000
syr,1992,1280600000
syr,1993,1595000000
syr,1994,1863000000
syr,1995,1899000000
syr,1996,1792000000
syr,1997,1582000000
syr,1998,1666000000
syr,1999,1651000000
syr,2000,1699000000
syr,2001,1781000000
syr,2002,1559000000
syr,2003,1353000000
syr,2004,2613100000
syr,2005,2910000000
syr,2006,2924000000
syr,2007,3861348442.12
syr,2008,4415315151.32007
syr,2009,4798415719.05055
syr,2010,7333041020.10109
tca,2014,614334845
tca,2015,649916368.66443
tca,2016,736688029.18079
tca,2017,600273142.12805
tca,2018,821023788.63487
tcd,1977,24185963.77682
tcd,1978,20588873.67331
tcd,1979,4602258.52143
tcd,1980,378645.24962
tcd,1981,4114356.24955
tcd,1982,2358445.68883
tcd,1983,24242517.37671
tcd,1984,36843470.4411
tcd,1985,32604512.75927
tcd,1986,44495343.11094
tcd,1987,70380787.71841
tcd,1988,78741447.88565
tcd,1989,42302974.63001
tcd,1990,40916051.18568
tcd,1991,30942170.24623
tcd,1992,26725421.71665
tcd,1993,47103681.65014
tcd,1994,54794205.1608
tgo,1974,14490786.71481
tgo,1975,27931123.09371
tgo,1976,23770614.14927
tgo,1977,27649823.61763
tgo,1978,36001724.00388
tgo,1979,45232820.72854
tgo,1980,73873688.20123
tgo,1981,97070102.67836
tgo,1982,88294120.27828
tgo,1983,70628178.46684
tgo,1984,76760472.20727
tgo,1985,86966884.08094
tgo,1986,103674236.07709
tgo,1987,118810835.24307
tgo,1988,105147514.81187
tgo,1989,128043690.60482
tgo,1990,149075465.48693
tgo,1991,116438126.73252
tgo,1992,129206873.4393
tgo,1993,84633358.13057
tgo,1994,70878363.07567
tgo,1995,87320720.12708
tgo,1996,116207052.26311
tgo,1997,88502159.69311
tgo,1998,76045198.83494
tgo,1999,68451379.81458
tgo,2000,61931154.56665
tgo,2001,71817539.13759
tgo,2002,90427856.35907
tgo,2003,95009906.08573
tgo,2004,150243288.2675
tgo,2005,176983650.92032
tgo,2006,200899410.36307
tgo,2007,236328941.38775
tgo,2008,284235399.60389
tgo,2009,294732380.08557
tgo,2010,320537265.90818
tgo,2011,509418270.73503
tgo,2012,457667807.44989
tgo,2013,486121248.84347
tgo,2014,489509289.55313
tgo,2015,487737680.7442
tgo,2016,541878423.20108
tgo,2017,569993808.84881
tgo,2018,621893589.88107
tgo,2019,610027789.13454
tgo,2020,514115544.60173
tha,1975,603063814.85629
tha,1976,507938613.78932
tha,1977,530585558.35317
tha,1978,818677270.71739
tha,1979,1034471868.73995
tha,1980,1489628081.73111
tha,1981,1611892565.4419
tha,1982,1716773947.04429
tha,1983,1845729818.16148
tha,1984,1963945245.25881
tha,1985,2041290960.45721
tha,1986,2302189783.7506
tha,1987,3070038465.27234
tha,1988,4647499032.22323
tha,1989,5457347472.79753
tha,1990,6419018571.2083
tha,1991,7272076468.67279
tha,1992,9287992866.11531
tha,1993,11058864298.1902
tha,1994,11639967944.7902
tha,1995,14845200949.2763
tha,1996,17007424377.3386
tha,1997,15763256735.1828
tha,1998,13155630795.2138
tha,1999,14635147646.4739
tha,2000,13868246342.0523
tha,2001,13024282631.5621
tha,2002,15390634772.7079
tha,2003,15798334790.8501
tha,2004,19040150913.0799
tha,2005,19925420000
tha,2006,24611780000
tha,2007,30113900000
tha,2008,33124720000
tha,2009,30204226733.264
tha,2010,34339814271.8881
tha,2011,41544596360.6479
tha,2012,46521371221.7143
tha,2013,54804079249.3234
tha,2014,51940180537.1075
tha,2015,58082146243.2163
tha,2016,63786404938.5578
tha,2017,70964140350.4996
tha,2018,77473628712.6413
tha,2019,81177527678.50191
tha,2020,31661050807.5608
tjk,2002,68989200
tjk,2003,88526500
tjk,2004,122906600
tjk,2005,146341800
tjk,2006,134214700
tjk,2007,148692100
tjk,2008,181409000
tjk,2009,178870800
tjk,2010,384604141
tjk,2011,459243911
tjk,2012,487640558
tjk,2013,363379359
tjk,2014,309501017
tjk,2015,252390533
tjk,2016,231825040
tjk,2017,252000520
tjk,2018,242220760
tjk,2019,242358300
tjk,2020,138533310
tls,2006,34090316.62392
tls,2007,62511297.01612
tls,2008,44082679.03783
tls,2009,51554597.63973
tls,2010,67809551.00058
tls,2011,72581549.68444
tls,2012,69424234.90394
tls,2013,70192320.81495
tls,2014,74112458.39643
tls,2015,72958700
tls,2016,76735500
tls,2017,93202244.95905
tls,2018,97268318.55146
tls,2019,91513792.21197
tls,2020,39710795.52724
ton,1971,1009120.16158
ton,1972,1395846.58249
ton,1973,1801992.93864
ton,1974,3548687.11087
ton,1975,7939176.5585
ton,1976,4807319.25758
ton,1977,5551128.98977
ton,1978,5830632.19611
ton,1979,6220236.26082
ton,1980,7119026.12909
ton,1981,8339651.17273
ton,1982,10805579.18141
ton,1983,9991709.06434
ton,1984,11999669.40369
ton,1985,15060144.08848
ton,1986,14770557.44349
ton,1987,18008871.94045
ton,1988,18372637.01056
ton,1989,21732753.87733
ton,1990,29764904.27738
ton,1991,21766762.36405
ton,1992,17471467.39527
ton,1993,16201060.52472
ton,1994,16991971.72247
ton,2001,17641631.04447
ton,2002,22839102.5973
ton,2003,21783470.35484
ton,2004,25486920.92565
ton,2005,24847911.53371
ton,2006,32394214.28287
ton,2007,24052550.59911
ton,2008,38027516.26289
ton,2009,33984978.51143
ton,2010,35308025.77794
ton,2011,53747554.75877
ton,2012,63621390.17877
ton,2013,76814444.76317
ton,2014,56780635.32238
ton,2015,48597851.74832
ton,2016,78002382.02908
ton,2017,81219173.93098
ton,2018,90533092.36942
ton,2019,96784127.79227
ton,2020,81838606.91647
tto,1975,217347461.82928
tto,1976,237418187.6021
tto,1977,263791666.77658
tto,1978,263750000.1099
tto,1979,308500000.12854
tto,1980,410625000.17109
tto,1981,417958333.50748
tto,1982,471875000.19661
tto,1983,242916666.76788
tto,1984,266333333.33333
tto,1985,264081632.65306
tto,1986,271694444.44444
tto,1987,209333333.33333
tto,1988,271271544.71545
tto,1989,280847058.82353
tto,1990,328541176.47059
tto,1991,405294117.64706
tto,1992,452729411.76471
tto,1993,353441568.67533
tto,1994,326603060.65544
tto,1995,342580689.90543
tto,1996,461243902.54395
tto,1997,546461256.93714
tto,1998,671736017.96991
tto,1999,616000000
tto,2000,553800029.35015
tto,2001,577300030.77598
tto,2002,637700000
tto,2003,685200000
tto,2004,850800000
tto,2005,896900000
tto,2006,814800000
tto,2007,923800000
tto,2008,936500000
tto,2009,764800000
tto,2010,874200000
tto,2011,1109416251.38033
tto,2012,1288507032.74761
tto,2013,1236979197.5179
tto,2014,1364165355.48547
tto,2015,1124999536.14455
tto,2016,956089398.65297
tto,2017,979943996.1775
tto,2018,814313013.69647
tto,2019,801518624.24019
tto,2020,432190880.36151
tun,1976,515421842.49413
tun,1977,538524304.78733
tun,1978,711246384.90503
tun,1979,998862136.11062
tun,1980,1066787396.26942
tun,1981,994321300.09904
tun,1982,997143161.14213
tun,1983,1003290282.74765
tun,1984,915254237.77905
tun,1985,964654307.33773
tun,1986,959662480.91223
tun,1987,1240553301.25353
tun,1988,1853569919.31919
tun,1989,1446297133.477
tun,1990,1688425047.43833
tun,1991,1410307828.88481
tun,1992,1971884068.89534
tun,1993,2040365631.9272
tun,1994,2266808912.02892
tun,1995,2509119746.23315
tun,1996,2631988973.45239
tun,1997,2613236479.81675
tun,1998,2654723484.599
tun,1999,2801323526.31246
tun,2000,2658527984.82509
tun,2001,2810151437.48317
tun,2002,2565882021.94505
tun,2003,2805678621.0911
tun,2004,3477411412.05437
tun,2005,3876808056.93293
tun,2006,4153039950.41415
tun,2007,4772123332.66132
tun,2008,5831472300.93941
tun,2009,5333876432.57855
tun,2010,5631759116.94844
tun,2011,4618324316.00508
tun,2012,5076664514.71772
tun,2013,4830677219.31279
tun,2014,4733768241.86019
tun,2015,3294156630.34474
tun,2016,3249018482.02232
tun,2017,3273753061.16123
tun,2018,3854897614.78981
tun,2019,4173991571.34257
tun,2020,2165477964.81601
tur,1974,549000000
tur,1975,616000000
tur,1976,580000000
tur,1977,534000000
tur,1978,467000000
tur,1979,674000000
tur,1980,711000000
tur,1981,1264000000
tur,1982,1918000000
tur,1983,1939000000
tur,1984,2220000000
tur,1985,2864000000
tur,1986,2997000000
tur,1987,3813000000
tur,1988,5652000000
tur,1989,6414000000
tur,1990,8016000000
tur,1991,8372000000
tur,1992,9407000000
tur,1993,10652000000
tur,1994,10801000000
tur,1995,14606000000
tur,1996,13008000000
tur,1997,19333000000
tur,1998,23265000000
tur,1999,16347000000
tur,2000,19430000000
tur,2001,15153000000
tur,2002,14045000000
tur,2003,18030000000
tur,2004,23085000000
tur,2005,27822000000
tur,2006,26093000000
tur,2007,30006000000
tur,2008,37112000000
tur,2009,35816000000
tur,2010,36449000000
tur,2011,41255000000
tur,2012,43568000000
tur,2013,58870000000
tur,2014,62290000000
tur,2015,55488000000
tur,2016,46328000000
tur,2017,53481000000
tur,2018,58627000000
tur,2019,62741000000
tur,2020,35429000000
tur,2021,56808000000
tuv,2001,1067679.53106
tuv,2002,1403627.88358
tuv,2003,1727223.91985
tuv,2004,2414453.49368
tuv,2005,2290242.47586
tuv,2006,2597285.1308
tuv,2007,2865573.64447
tuv,2008,3518046.67356
tuv,2009,2938667.66452
tuv,2010,4045881.46425
tuv,2011,4346056.53202
tuv,2012,4494412.1581
tuv,2013,5379675.18954
tuv,2014,5341097.11219
tuv,2015,6551475.31671
tuv,2016,7119302.55334
tuv,2017,8471413.92586
tuv,2018,8540415.99051
tuv,2019,9764092.46983
tza,1976,135374293.8158
tza,1977,106765322.3929
tza,1978,130185877.9611
tza,1979,139960141.8027
tza,1980,165068610.8521
tza,1981,184825069.1048
tza,1982,114515432.5717
tza,1983,106346858.2901
tza,1984,105805228.1419
tza,1985,105595512.9077
tza,1986,100740055.0806
tza,1987,105337116.9003
tza,1988,117391001.1143
tza,1989,117264343.4583
tza,1990,130618954.992
tza,1991,142308667.7802
tza,1992,169901332.3175
tza,1993,317905897.4954
tza,1994,418247815.1465
tza,1995,582606627.6245
tza,1996,608095153.2534
tza,1997,494138019.7592
tza,1998,554963108.6399
tza,1999,600300745.58
tza,2000,627401162.7105
tza,2001,915397038.68
tza,2002,920134015.30718
tza,2003,947758670.18478
tza,2004,1133631054.42316
tza,2005,1269160584.39526
tza,2006,1528064026.42089
tza,2007,1875737680.74526
tza,2008,1998763542.51484
tza,2009,1854644152.77232
tza,2010,2045742500.70222
tza,2011,2300335000
tza,2012,2786413951.30739
tza,2013,3201655315.0624
tza,2014,3395964452.12878
tza,2015,3412382776.33777
tza,2016,3599298550.09434
tza,2017,3831872390.67563
tza,2018,4014668613.68606
tza,2019,4280979747.15948
tza,2020,2183767821.63146
uga,1980,9900000
uga,1981,44300000
uga,1982,0
uga,1983,0
uga,1984,16800000
uga,1985,23100000
uga,1986,11800000
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,20800000
uga,1992,34500000
uga,1993,93620000
uga,1994,64100000
uga,1995,104000000
uga,1996,144700000
