geo,time,sl_fam_work_zs
rou,2007,12.57
rou,2008,11.8
rou,2009,12
rou,2010,12.57
rou,2011,12.31
rou,2012,12.17
rou,2013,11.77
rou,2014,11.55
rou,2015,9.57
rou,2016,8.48
rou,2017,8.17
rou,2018,7.92
rou,2019,7.47
rus,1991,0.09
rus,1992,0.1
rus,1993,0.12
rus,1994,0.12
rus,1995,0.15
rus,1996,0.15
rus,1997,0.08
rus,1998,0.09
rus,1999,0.17
rus,2000,0.13
rus,2001,0.06
rus,2002,0.08
rus,2003,0.11
rus,2004,0.09
rus,2005,0.1
rus,2006,0.08
rus,2007,0.11
rus,2008,0.13
rus,2009,0.32
rus,2010,0.43
rus,2011,0.29
rus,2012,0.4
rus,2013,0.37
rus,2014,0.39
rus,2015,0.36
rus,2016,0.4
rus,2017,0.37
rus,2018,0.41
rus,2019,0.35
rwa,1991,31.36
rwa,1992,31.07
rwa,1993,31.1
rwa,1994,30.76
rwa,1995,33.32
rwa,1996,31.64
rwa,1997,31.25
rwa,1998,30.94
rwa,1999,31.6
rwa,2000,33.22
rwa,2001,33.26
rwa,2002,33.39
rwa,2003,34.89
rwa,2004,34.6
rwa,2005,34.2
rwa,2006,33.68
rwa,2007,32.62
rwa,2008,32.57
rwa,2009,32.87
rwa,2010,32.31
rwa,2011,30.78
rwa,2012,30.77
rwa,2013,30.22
rwa,2014,29.87
rwa,2015,29.18
rwa,2016,28.93
rwa,2017,28.73
rwa,2018,27.7
rwa,2019,26.71
sau,1991,0.35
sau,1992,0.35
sau,1993,0.3
sau,1994,0.27
sau,1995,0.25
sau,1996,0.23
sau,1997,0.21
sau,1998,0.17
sau,1999,0.17
sau,2000,0.16
sau,2001,0.14
sau,2002,0.13
sau,2003,0.12
sau,2004,0.1
sau,2005,0.1
sau,2006,0.09
sau,2007,0.08
sau,2008,0.07
sau,2009,0.06
sau,2010,0.05
sau,2011,0.05
sau,2012,0.04
sau,2013,0.04
sau,2014,0.03
sau,2015,0.03
sau,2016,0.02
sau,2017,0.03
sau,2018,0.03
sau,2019,0.03
sdn,1991,17.86
sdn,1992,17.73
sdn,1993,17.56
sdn,1994,17.48
sdn,1995,17.39
sdn,1996,17.25
sdn,1997,16.97
sdn,1998,16.67
sdn,1999,16.46
sdn,2000,16.22
sdn,2001,15.97
sdn,2002,15.73
sdn,2003,15.46
sdn,2004,15.32
sdn,2005,15.21
sdn,2006,15
sdn,2007,14.6
sdn,2008,14.18
sdn,2009,13.9
sdn,2010,13.99
sdn,2011,13.6
sdn,2012,13.03
sdn,2013,12.39
sdn,2014,11.82
sdn,2015,11.16
sdn,2016,10.36
sdn,2017,9.46
sdn,2018,8.69
sdn,2019,8.01
sen,1991,29.76
sen,1992,29.2
sen,1993,28.38
sen,1994,26
sen,1995,26.11
sen,1996,25.87
sen,1997,25.8
sen,1998,25.18
sen,1999,24.75
sen,2000,24.68
sen,2001,23.97
sen,2002,23.55
sen,2003,24.22
sen,2004,23.98
sen,2005,24.62
sen,2006,24.68
sen,2007,24.44
sen,2008,24.96
sen,2009,24.63
sen,2010,24.56
sen,2011,23.65
sen,2012,23.78
sen,2013,24.14
sen,2014,24.01
sen,2015,23.93
sen,2016,23.49
sen,2017,22.84
sen,2018,22.35
sen,2019,21.6
sgp,1991,1.08
sgp,1992,0.95
sgp,1993,0.9
sgp,1994,1.09
sgp,1995,1.17
sgp,1996,1.2
sgp,1997,1.06
sgp,1998,1.11
sgp,1999,1.15
sgp,2000,1.08
sgp,2001,1.02
sgp,2002,0.86
sgp,2003,0.82
sgp,2004,0.78
sgp,2005,0.73
sgp,2006,0.67
sgp,2007,0.79
sgp,2008,0.65
sgp,2009,0.62
sgp,2010,0.55
sgp,2011,0.74
sgp,2012,0.63
sgp,2013,0.53
sgp,2014,0.54
sgp,2015,0.38
sgp,2016,0.51
sgp,2017,0.47
sgp,2018,0.36
sgp,2019,0.41
slb,1991,65.13
slb,1992,64.37
slb,1993,64.18
slb,1994,63.58
slb,1995,62.96
slb,1996,62.96
slb,1997,63.33
slb,1998,63.3
slb,1999,63.59
slb,2000,65.71
slb,2001,67.42
slb,2002,68.09
slb,2003,66.98
slb,2004,66.04
slb,2005,64.95
slb,2006,63.58
slb,2007,62.12
slb,2008,60.63
slb,2009,61.39
slb,2010,59.79
slb,2011,57.21
slb,2012,56.01
slb,2013,55.01
slb,2014,54.35
slb,2015,53.57
slb,2016,52.59
slb,2017,51.45
slb,2018,50.2
slb,2019,49.1
sle,1991,14.76
sle,1992,14.63
sle,1993,14.5
sle,1994,14.35
sle,1995,14.15
sle,1996,13.99
sle,1997,13.71
sle,1998,13.49
sle,1999,13.27
sle,2000,12.89
sle,2001,12.88
sle,2002,12.22
sle,2003,11.32
sle,2004,10.54
sle,2005,10.36
sle,2006,10.27
sle,2007,10.09
sle,2008,10.29
sle,2009,10.34
sle,2010,9.64
sle,2011,9.31
sle,2012,7.43
sle,2013,5.86
sle,2014,6.64
sle,2015,9
sle,2016,8.2
sle,2017,8.25
sle,2018,7.91
sle,2019,7.58
slv,1991,7.92
slv,1992,7.9
slv,1993,7.92
slv,1994,8.01
slv,1995,8.69
slv,1996,9.87
slv,1997,8.08
slv,1998,8.04
slv,1999,7.98
slv,2000,7.9
slv,2001,10.83
slv,2002,9.14
slv,2003,8.69
slv,2004,7.68
slv,2005,9.85
slv,2006,9.25
slv,2007,9.43
slv,2008,8.23
slv,2009,7.15
slv,2010,6.99
slv,2011,7.47
slv,2012,7.74
slv,2013,7.67
slv,2014,7.37
slv,2015,6.89
slv,2016,7.1
slv,2017,6.99
slv,2018,5.94
slv,2019,5.7
som,1991,39.38
som,1992,39.26
som,1993,39.04
som,1994,38.95
som,1995,38.61
som,1996,38.27
som,1997,38.01
som,1998,37.66
som,1999,37.25
som,2000,36.8
som,2001,36.29
som,2002,35.76
som,2003,35.24
som,2004,34.67
som,2005,34.11
som,2006,33.55
som,2007,33.23
som,2008,32.6
som,2009,31.97
som,2010,31.32
som,2011,30.67
som,2012,30.13
som,2013,29.57
som,2014,29
som,2015,28.42
som,2016,27.85
som,2017,27.3
som,2018,26.73
som,2019,26.16
srb,1991,8.48
srb,1992,9.92
srb,1993,12.35
srb,1994,13.15
srb,1995,12.12
srb,1996,12.05
srb,1997,11.75
srb,1998,11.69
srb,1999,13.53
srb,2000,13.22
srb,2001,12.72
srb,2002,12.26
srb,2003,12.01
srb,2004,11.12
srb,2005,10.62
srb,2006,10.15
srb,2007,9.54
srb,2008,9.01
srb,2009,8.85
srb,2010,8.09
srb,2011,7.95
srb,2012,7.55
srb,2013,7.69
srb,2014,8.28
srb,2015,8.13
srb,2016,8.02
srb,2017,5.78
srb,2018,5.57
srb,2019,4.73
ssd,1991,57.46
ssd,1992,57.54
ssd,1993,57.59
ssd,1994,57.62
ssd,1995,57.69
ssd,1996,57.69
ssd,1997,57.68
ssd,1998,57.54
ssd,1999,57.4
ssd,2000,57.33
ssd,2001,57.24
ssd,2002,57.13
ssd,2003,57
ssd,2004,56.8
ssd,2005,56.64
ssd,2006,56.43
ssd,2007,56.07
ssd,2008,55.5
ssd,2009,54.84
ssd,2010,54.06
ssd,2011,53.25
ssd,2012,52.31
ssd,2013,51.07
ssd,2014,49.31
ssd,2015,47.46
ssd,2016,46.1
ssd,2017,45.14
ssd,2018,44.32
ssd,2019,43.4
stp,1991,22.91
stp,1992,22.39
stp,1993,22.19
stp,1994,21.85
stp,1995,21.7
stp,1996,21.62
stp,1997,22.08
stp,1998,21.56
stp,1999,20.92
stp,2000,20.21
stp,2001,18.21
stp,2002,18.65
stp,2003,18.64
stp,2004,18.01
stp,2005,17.5
stp,2006,16.61
stp,2007,15.78
stp,2008,14.21
stp,2009,12.48
stp,2010,12.1
stp,2011,11.65
stp,2012,11.21
stp,2013,10.48
stp,2014,9.33
stp,2015,9.07
stp,2016,8.28
stp,2017,7.67
stp,2018,7.12
stp,2019,6.53
sur,1991,1.23
sur,1992,1.24
sur,1993,1.38
sur,1994,1.14
sur,1995,0.95
sur,1996,1.94
sur,1997,1.94
sur,1998,1.16
sur,1999,1.23
sur,2000,1.27
sur,2001,1.29
sur,2002,1.32
sur,2003,1.32
sur,2004,1.28
sur,2005,1.3
sur,2006,1.29
sur,2007,1.3
sur,2008,1.32
sur,2009,1.35
sur,2010,1.35
sur,2011,1.34
sur,2012,1.38
sur,2013,1.42
sur,2014,1.5
sur,2015,1.53
sur,2016,1.64
sur,2017,1.64
sur,2018,1.62
sur,2019,1.65
svk,1991,0.17
svk,1992,0.17
svk,1993,0.17
svk,1994,0.17
svk,1995,0.17
svk,1996,0.17
svk,1997,0.16
svk,1998,0.16
svk,1999,0.15
svk,2000,0.13
svk,2001,0.16
svk,2002,0.14
svk,2003,0.12
svk,2004,0.18
svk,2005,0.15
svk,2006,0.12
svk,2007,0.09
svk,2008,0.13
svk,2009,0.14
svk,2010,0.13
svk,2011,0.14
svk,2012,0.14
svk,2013,0.14
svk,2014,0.15
svk,2015,0.15
svk,2016,0.11
svk,2017,0.1
svk,2018,0.1
svk,2019,0.09
svn,1991,3.11
svn,1992,3.1
svn,1993,3.2
svn,1994,5.41
svn,1995,4.65
svn,1996,4.28
svn,1997,6.75
svn,1998,6.68
svn,1999,5.82
svn,2000,4.85
svn,2001,5.23
svn,2002,4.56
svn,2003,4.23
svn,2004,5.46
svn,2005,4.99
svn,2006,4.88
svn,2007,4.78
svn,2008,4.22
svn,2009,5.47
svn,2010,4.9
svn,2011,4.26
svn,2012,4.04
svn,2013,4.79
svn,2014,5.86
svn,2015,4.04
svn,2016,2.37
svn,2017,2.8
svn,2018,2.72
svn,2019,1.64
swe,1991,0.6
swe,1992,0.59
swe,1993,0.57
swe,1994,0.54
swe,1995,0.52
swe,1996,0.56
swe,1997,0.52
swe,1998,0.5
swe,1999,0.51
swe,2000,0.47
swe,2001,0.46
swe,2002,0.47
swe,2003,0.41
swe,2004,0.44
swe,2005,0.34
swe,2006,0.27
swe,2007,0.29
swe,2008,0.25
swe,2009,0.22
swe,2010,0.25
swe,2011,0.21
swe,2012,0.23
swe,2013,0.22
swe,2014,0.22
swe,2015,0.25
swe,2016,0.26
swe,2017,0.25
swe,2018,0.19
swe,2019,0.25
swz,1991,1.14
swz,1992,1.15
swz,1993,1.12
swz,1994,1.16
swz,1995,1.12
swz,1996,1.14
swz,1997,1.1
swz,1998,1.18
swz,1999,1.29
swz,2000,1.37
swz,2001,1.44
swz,2002,1.52
swz,2003,1.66
swz,2004,1.67
swz,2005,1.75
swz,2006,1.83
swz,2007,1.88
swz,2008,2
swz,2009,2.04
swz,2010,2.24
swz,2011,2.35
swz,2012,2.36
swz,2013,2.49
swz,2014,2.55
swz,2015,2.6
swz,2016,2.66
swz,2017,2.54
swz,2018,2.34
swz,2019,2.06
syr,1991,19.48
syr,1992,19.33
syr,1993,19.13
syr,1994,18.85
syr,1995,18.5
syr,1996,18.03
syr,1997,17.66
syr,1998,17.19
syr,1999,16.91
syr,2000,16.7
syr,2001,16.47
syr,2002,14.73
syr,2003,13.27
syr,2004,11.71
syr,2005,10.18
syr,2006,8.75
syr,2007,8.9
syr,2008,6.3
syr,2009,4.23
syr,2010,3.8
syr,2011,3.16
syr,2012,2.81
syr,2013,2.77
syr,2014,2.73
syr,2015,2.62
syr,2016,2.46
syr,2017,2.28
syr,2018,2.06
syr,2019,1.82
tcd,1991,28.85
tcd,1992,28.74
tcd,1993,28.62
tcd,1994,28.5
tcd,1995,28.04
tcd,1996,28.12
tcd,1997,27.7
tcd,1998,27.68
tcd,1999,27.36
tcd,2000,27.69
tcd,2001,26.26
tcd,2002,25.35
tcd,2003,23.08
tcd,2004,16.72
tcd,2005,15.31
tcd,2006,14.31
tcd,2007,13.66
tcd,2008,13.11
tcd,2009,16.21
tcd,2010,13.31
tcd,2011,12.27
tcd,2012,11.26
tcd,2013,14.17
tcd,2014,13.66
tcd,2015,13.62
tcd,2016,16.26
tcd,2017,17.51
tcd,2018,17.55
tcd,2019,17.29
tgo,1991,27.08
tgo,1992,27.04
tgo,1993,27.83
tgo,1994,27.32
tgo,1995,26.61
tgo,1996,26.66
tgo,1997,26.62
tgo,1998,27.84
tgo,1999,27.96
tgo,2000,26.69
tgo,2001,27.31
tgo,2002,26.24
tgo,2003,25.61
tgo,2004,25.73
tgo,2005,26.58
tgo,2006,25.43
tgo,2007,22.6
tgo,2008,21.18
tgo,2009,19.34
tgo,2010,17.66
tgo,2011,15.22
tgo,2012,13.48
tgo,2013,11.54
tgo,2014,10.28
tgo,2015,9.11
tgo,2016,7.58
tgo,2017,6.61
tgo,2018,6.16
tgo,2019,5.9
tha,1991,37.84
tha,1992,38.37
tha,1993,34.31
tha,1994,33.99
tha,1995,31.24
tha,1996,28.94
tha,1997,30.33
tha,1998,29.77
tha,1999,27.12
tha,2000,26.94
tha,2001,24.69
tha,2002,25.57
tha,2003,24.6
tha,2004,22.16
tha,2005,21.56
tha,2006,21.52
tha,2007,21.36
tha,2008,22.25
tha,2009,20.39
tha,2010,20.95
tha,2011,23.56
tha,2012,23.98
tha,2013,20.78
tha,2014,17.93
tha,2015,17.06
tha,2016,16.57
tha,2017,16.47
tha,2018,16.9
tha,2019,16.35
tjk,1991,27.69
tjk,1992,28.29
tjk,1993,28.85
tjk,1994,29.41
tjk,1995,30.06
tjk,1996,30.73
tjk,1997,30.95
tjk,1998,30.95
tjk,1999,30.88
tjk,2000,30.44
tjk,2001,29.88
tjk,2002,29.15
tjk,2003,28.35
tjk,2004,27.61
tjk,2005,26.93
tjk,2006,26.29
tjk,2007,25.56
tjk,2008,24.75
tjk,2009,24.08
tjk,2010,23.32
tjk,2011,22.41
tjk,2012,21.52
tjk,2013,20.64
tjk,2014,19.73
tjk,2015,18.86
tjk,2016,17.98
tjk,2017,17
tjk,2018,16.03
tjk,2019,15.07
tkm,1991,7.03
tkm,1992,7.11
tkm,1993,7.03
tkm,1994,6.99
tkm,1995,6.93
tkm,1996,6.83
tkm,1997,6.64
tkm,1998,6.47
tkm,1999,6.28
tkm,2000,6.07
tkm,2001,5.93
tkm,2002,5.8
tkm,2003,5.62
tkm,2004,5.45
tkm,2005,5.2
tkm,2006,5.01
tkm,2007,4.81
tkm,2008,4.63
tkm,2009,4.47
tkm,2010,4.27
tkm,2011,4.04
tkm,2012,3.83
tkm,2013,3.63
tkm,2014,3.43
tkm,2015,3.28
tkm,2016,3.15
tkm,2017,3.01
tkm,2018,2.88
tkm,2019,2.75
tls,1991,38.15
tls,1992,37.84
tls,1993,37.51
tls,1994,37.13
tls,1995,36.71
tls,1996,36.15
tls,1997,35.89
tls,1998,35.89
tls,1999,37.48
tls,2000,35.67
tls,2001,33.89
tls,2002,34.29
tls,2003,34.51
tls,2004,35.24
tls,2005,35
tls,2006,34.97
tls,2007,33.32
tls,2008,31.83
tls,2009,30.22
tls,2010,28.93
tls,2011,28.32
tls,2012,27.53
tls,2013,26.98
tls,2014,25.99
tls,2015,25.07
tls,2016,24.18
tls,2017,23.8
tls,2018,23.16
tls,2019,22.06
ton,1991,21.38
ton,1992,21.38
ton,1993,21.24
ton,1994,21.14
ton,1995,20.98
ton,1996,20.91
ton,1997,20.79
ton,1998,20.51
ton,1999,20.14
ton,2000,19.76
ton,2001,19.27
ton,2002,18.78
ton,2003,18.33
ton,2004,18.02
ton,2005,17.59
ton,2006,17.24
ton,2007,17.09
ton,2008,16.46
ton,2009,15.86
ton,2010,15.19
ton,2011,14.52
ton,2012,13.9
ton,2013,13.4
ton,2014,12.74
ton,2015,12.01
ton,2016,11.34
ton,2017,10.71
ton,2018,10.17
ton,2019,9.66
tto,1991,3.45
tto,1992,3.61
tto,1993,3.77
tto,1994,3.74
tto,1995,3.26
tto,1996,2.28
tto,1997,2.25
tto,1998,1.9
tto,1999,1.8
tto,2000,1.43
tto,2001,1.07
tto,2002,1.01
tto,2003,0.96
tto,2004,0.89
tto,2005,0.87
tto,2006,0.84
tto,2007,0.77
tto,2008,0.76
tto,2009,0.72
tto,2010,0.67
tto,2011,0.73
tto,2012,0.5
tto,2013,0.46
tto,2014,0.4
tto,2015,0.31
tto,2016,0.43
tto,2017,0.44
tto,2018,0.42
tto,2019,0.42
tun,1991,7.18
tun,1992,7
tun,1993,6.86
tun,1994,6.74
tun,1995,6.82
tun,1996,6.81
tun,1997,6.79
tun,1998,6.75
tun,1999,6.67
tun,2000,6.57
tun,2001,6.49
tun,2002,6.49
tun,2003,6.48
tun,2004,6.4
tun,2005,6.33
tun,2006,6.92
tun,2007,5.46
tun,2008,4.43
tun,2009,4.62
tun,2010,5.84
tun,2011,4.29
tun,2012,4.34
tun,2013,3.77
tun,2014,3.13
tun,2015,2.59
tun,2016,2.41
tun,2017,2.24
tun,2018,2.04
tun,2019,1.88
tur,1991,22.54
tur,1992,22.2
tur,1993,21.71
tur,1994,21.71
tur,1995,21.12
tur,1996,20.46
tur,1997,19.67
tur,1998,19.1
tur,1999,18.92
tur,2000,17.98
tur,2001,18.04
tur,2002,17.15
tur,2003,16.31
tur,2004,15.16
tur,2005,14.06
tur,2006,13.14
tur,2007,12.68
tur,2008,12.67
tur,2009,13.49
tur,2010,13.63
tur,2011,13.69
tur,2012,13.16
tur,2013,12.6
tur,2014,12.15
tur,2015,11.66
tur,2016,11.23
tur,2017,11.12
tur,2018,10.47
tur,2019,10.3
tza,1991,51.96
tza,1992,51.43
tza,1993,51.21
tza,1994,51.06
tza,1995,50.72
tza,1996,50.48
tza,1997,50
tza,1998,48.99
tza,1999,48.77
tza,2000,48.46
tza,2001,47.84
tza,2002,46.27
tza,2003,44.88
tza,2004,44.39
tza,2005,43.63
tza,2006,42.31
tza,2007,42.01
tza,2008,41.06
tza,2009,41.9
tza,2010,40
tza,2011,37.45
tza,2012,37.24
tza,2013,36.21
tza,2014,35.5
tza,2015,35.16
tza,2016,34.18
tza,2017,33.33
tza,2018,31.56
tza,2019,30.66
uga,1991,33.93
uga,1992,33.81
uga,1993,33.16
uga,1994,32.76
uga,1995,31.97
uga,1996,30.97
uga,1997,30.13
uga,1998,29.58
uga,1999,28.81
uga,2000,28.28
uga,2001,27.38
uga,2002,26.2
uga,2003,26.07
uga,2004,24.69
uga,2005,23.6
uga,2006,22.65
uga,2007,20.71
uga,2008,19.66
uga,2009,20.37
uga,2010,19.18
uga,2011,17.39
uga,2012,16.37
uga,2013,15.73
uga,2014,15.43
uga,2015,14.82
uga,2016,14.08
uga,2017,14.03
uga,2018,13.15
uga,2019,12.58
ukr,1991,0.6
ukr,1992,0.6
ukr,1993,0.61
ukr,1994,0.62
ukr,1995,0.63
ukr,1996,0.63
ukr,1997,0.63
ukr,1998,0.62
ukr,1999,0.62
ukr,2000,0.6
ukr,2001,0.57
ukr,2002,0.55
ukr,2003,0.53
ukr,2004,0.5
ukr,2005,0.48
ukr,2006,0.46
ukr,2007,0.44
ukr,2008,0.42
ukr,2009,0.41
ukr,2010,0.43
ukr,2011,0.39
ukr,2012,0.34
ukr,2013,0.34
ukr,2014,0.29
ukr,2015,0.25
ukr,2016,0.25
ukr,2017,0.26
ukr,2018,0.25
ukr,2019,0.23
ury,1991,1.87
ury,1992,1.83
ury,1993,1.79
ury,1994,1.73
ury,1995,1.7
ury,1996,1.65
ury,1997,1.58
ury,1998,1.49
ury,1999,1.45
ury,2000,1.44
ury,2001,1.37
ury,2002,1.5
ury,2003,1.35
ury,2004,1.56
ury,2005,1.31
ury,2006,2.02
ury,2007,1.77
ury,2008,1.58
ury,2009,1.72
ury,2010,1.28
ury,2011,1.29
ury,2012,1.23
ury,2013,1.13
ury,2014,0.95
ury,2015,0.87
ury,2016,0.84
ury,2017,0.77
ury,2018,0.78
ury,2019,0.82
usa,1991,0.29
usa,1992,0.29
usa,1993,0.27
usa,1994,0.15
usa,1995,0.12
usa,1996,0.15
usa,1997,0.13
usa,1998,0.11
usa,1999,0.1
usa,2000,0.1
usa,2001,0.1
usa,2002,0.09
usa,2003,0.09
usa,2004,0.08
usa,2005,0.09
usa,2006,0.07
usa,2007,0.09
usa,2008,0.08
usa,2009,0.07
usa,2010,0.08
usa,2011,0.08
usa,2012,0.08
usa,2013,0.07
usa,2014,0.06
usa,2015,0.07
usa,2016,0.06
usa,2017,0.05
usa,2018,0.06
usa,2019,0.05
uzb,1991,15.8
uzb,1992,16.03
uzb,1993,16.14
uzb,1994,16.12
uzb,1995,16.22
uzb,1996,16.27
uzb,1997,16.11
uzb,1998,15.96
uzb,1999,15.75
uzb,2000,15.52
uzb,2001,15.23
uzb,2002,14.91
uzb,2003,14.57
uzb,2004,14.15
uzb,2005,13.73
uzb,2006,13.25
uzb,2007,12.72
uzb,2008,12.22
uzb,2009,11.71
uzb,2010,11.2
uzb,2011,10.63
uzb,2012,10.07
uzb,2013,9.51
uzb,2014,8.95
uzb,2015,8.4
uzb,2016,7.88
uzb,2017,7.4
uzb,2018,6.94
uzb,2019,6.49
vct,1991,2.29
vct,1992,2.25
vct,1993,2.21
vct,1994,2.17
vct,1995,2.11
vct,1996,2.07
vct,1997,2
vct,1998,1.94
vct,1999,1.88
vct,2000,1.83
vct,2001,1.76
vct,2002,1.7
vct,2003,1.63
vct,2004,1.57
vct,2005,1.53
vct,2006,1.48
vct,2007,1.44
vct,2008,1.41
vct,2009,1.39
vct,2010,1.37
vct,2011,1.35
vct,2012,1.33
vct,2013,1.31
vct,2014,1.3
vct,2015,1.29
vct,2016,1.27
vct,2017,1.27
vct,2018,1.26
vct,2019,1.26
ven,1991,1.47
ven,1992,1.42
ven,1993,1.49
ven,1994,1.52
ven,1995,1.23
ven,1996,1.34
ven,1997,0.81
ven,1998,1.4
ven,1999,2.12
ven,2000,1.71
ven,2001,2.34
ven,2002,2.61
ven,2003,2.72
ven,2004,1.96
ven,2005,2.39
ven,2006,1.75
ven,2007,1.16
ven,2008,1.3
ven,2009,1.14
ven,2010,0.94
ven,2011,1.04
ven,2012,1.13
ven,2013,1.13
ven,2014,1.23
ven,2015,1.38
ven,2016,1.65
ven,2017,1.93
ven,2018,2.25
ven,2019,2.7
vir,1991,0.44
vir,1992,0.43
vir,1993,0.43
vir,1994,0.42
vir,1995,0.41
vir,1996,0.41
vir,1997,0.4
vir,1998,0.39
vir,1999,0.38
vir,2000,0.37
vir,2001,0.36
vir,2002,0.35
vir,2003,0.34
vir,2004,0.33
vir,2005,0.32
vir,2006,0.3
vir,2007,0.29
vir,2008,0.28
vir,2009,0.29
vir,2010,0.28
vir,2011,0.3
vir,2012,0.32
vir,2013,0.33
vir,2014,0.33
vir,2015,0.33
vir,2016,0.32
vir,2017,0.32
vir,2018,0.31
vir,2019,0.31
vnm,1991,49.11
vnm,1992,48.79
vnm,1993,48.34
vnm,1994,47.62
vnm,1995,46.84
vnm,1996,45.95
vnm,1997,39.62
vnm,1998,37.84
vnm,1999,38.56
vnm,2000,37.44
vnm,2001,37.63
vnm,2002,38.16
vnm,2003,36.1
vnm,2004,32.71
vnm,2005,29.38
vnm,2006,26.1
vnm,2007,22.88
vnm,2008,19.82
vnm,2009,16.87
vnm,2010,19.41
vnm,2011,18.47
vnm,2012,17.46
vnm,2013,17.17
vnm,2014,21.42
vnm,2015,17.17
vnm,2016,16.05
vnm,2017,15.59
vnm,2018,14.93
vnm,2019,13.9
vut,1991,4.21
vut,1992,4.21
vut,1993,4.21
vut,1994,4.17
vut,1995,4.16
vut,1996,4.13
vut,1997,4.08
vut,1998,4.02
vut,1999,3.99
vut,2000,3.9
vut,2001,3.89
vut,2002,3.89
vut,2003,3.75
vut,2004,3.68
vut,2005,3.52
vut,2006,3.39
vut,2007,4.74
vut,2008,6.55
vut,2009,8.94
vut,2010,4.11
vut,2011,3.82
vut,2012,3.86
vut,2013,3.52
vut,2014,3.34
vut,2015,3.23
vut,2016,3.03
vut,2017,2.83
vut,2018,2.66
vut,2019,2.49
wsm,1991,2.64
wsm,1992,2.65
wsm,1993,2.63
wsm,1994,2.66
wsm,1995,2.62
wsm,1996,2.57
wsm,1997,2.55
wsm,1998,2.52
wsm,1999,2.48
wsm,2000,2.39
wsm,2001,2.3
wsm,2002,2.22
wsm,2003,2.14
wsm,2004,2.06
wsm,2005,1.98
wsm,2006,1.9
wsm,2007,1.81
wsm,2008,1.74
wsm,2009,1.7
wsm,2010,1.66
wsm,2011,1.57
wsm,2012,1.53
wsm,2013,1.97
wsm,2014,2.53
wsm,2015,3.18
wsm,2016,3.92
wsm,2017,4.9
wsm,2018,4.66
wsm,2019,4.32
yem,1991,16.41
yem,1992,16.21
yem,1993,16.07
yem,1994,15.91
yem,1995,15.87
yem,1996,15.9
yem,1997,15.68
yem,1998,15.05
yem,1999,15.05
yem,2000,14.89
yem,2001,14.37
yem,2002,14.03
yem,2003,13.75
yem,2004,13.53
yem,2005,13.3
yem,2006,12.96
yem,2007,12.64
yem,2008,12.48
yem,2009,11.91
yem,2010,11.68
yem,2011,11.99
yem,2012,11.71
yem,2013,11.5
yem,2014,11.41
yem,2015,11.38
yem,2016,11.68
yem,2017,11.83
yem,2018,11.79
yem,2019,11.66
zaf,1991,1.44
zaf,1992,1.49
zaf,1993,1.51
zaf,1994,1.52
zaf,1995,1.51
zaf,1996,1.53
zaf,1997,1.53
zaf,1998,1.53
zaf,1999,1.54
zaf,2000,1.45
zaf,2001,1.26
zaf,2002,1.1
zaf,2003,0.83
zaf,2004,0.75
zaf,2005,0.61
zaf,2006,0.65
zaf,2007,0.45
zaf,2008,0.86
zaf,2009,0.86
zaf,2010,0.86
zaf,2011,0.76
zaf,2012,0.66
zaf,2013,0.64
zaf,2014,0.56
zaf,2015,0.56
zaf,2016,0.49
zaf,2017,0.54
zaf,2018,0.52
zaf,2019,0.56
zmb,1991,34.94
zmb,1992,35.29
zmb,1993,36.87
zmb,1994,36.85
zmb,1995,37.95
zmb,1996,37.93
zmb,1997,37.93
zmb,1998,40.27
zmb,1999,42.34
zmb,2000,41.6
zmb,2001,41.27
zmb,2002,40.87
zmb,2003,40.47
zmb,2004,39.19
zmb,2005,38.38
zmb,2006,36.62
zmb,2007,36.04
zmb,2008,35.5
zmb,2009,36.86
zmb,2010,35.63
zmb,2011,34.69
zmb,2012,34.91
zmb,2013,33.28
zmb,2014,31.67
zmb,2015,30.5
zmb,2016,28.37
zmb,2017,25.07
zmb,2018,26.15
zmb,2019,21.98
zwe,1991,18.13
zwe,1992,17.2
zwe,1993,18.77
zwe,1994,18.41
zwe,1995,17.53
zwe,1996,15.99
zwe,1997,14.6
zwe,1998,14.66
zwe,1999,14.87
zwe,2000,13.94
zwe,2001,12.74
zwe,2002,11.94
zwe,2003,11.13
zwe,2004,9
zwe,2005,6.25
zwe,2006,4.46
zwe,2007,5.69
zwe,2008,9.8
zwe,2009,9.42
zwe,2010,9.87
zwe,2011,9.6
zwe,2012,9.27
zwe,2013,9.55
zwe,2014,9.4
zwe,2015,9.52
zwe,2016,9.42
zwe,2017,9.45
zwe,2018,9.51
zwe,2019,10.18
