geo,time,sl_uem_totl_ma_zs
sle,2006,4.752
sle,2007,4.834
sle,2008,4.935
sle,2009,5.036
sle,2010,5.125
sle,2011,5.218
sle,2012,5.286
sle,2013,5.365
sle,2014,5.516
sle,2015,5.567
sle,2016,5.447
sle,2017,5.422
sle,2018,5.394
sle,2019,5.359
sle,2020,5.942
sle,2021,6.023
slv,1991,8.115
slv,1992,8.315
slv,1993,11.733
slv,1994,8.431
slv,1995,8.673
slv,1996,8.372
slv,1997,9.522
slv,1998,7.936
slv,1999,8.129
slv,2000,9.061
slv,2001,8.108
slv,2002,7.412
slv,2003,8.332
slv,2004,7.802
slv,2005,8.871
slv,2006,8.432
slv,2007,8.258
slv,2008,7.447
slv,2009,9.024
slv,2010,5.415
slv,2011,4.928
slv,2012,4.23
slv,2013,3.959
slv,2014,4.89
slv,2015,4.379
slv,2016,4.834
slv,2017,4.662
slv,2018,4.194
slv,2019,4.019
slv,2020,6.063
slv,2021,5.653
som,1991,17.383
som,1992,17.443
som,1993,17.323
som,1994,17.46
som,1995,17.276
som,1996,17.227
som,1997,17.258
som,1998,17.198
som,1999,17.169
som,2000,17.143
som,2001,17.118
som,2002,17.083
som,2003,17.057
som,2004,17.032
som,2005,17.001
som,2006,16.979
som,2007,16.849
som,2008,16.841
som,2009,16.829
som,2010,16.811
som,2011,16.795
som,2012,16.75
som,2013,16.685
som,2014,16.618
som,2015,16.547
som,2016,16.489
som,2017,16.437
som,2018,16.364
som,2019,16.297
som,2020,17.142
som,2021,17.103
srb,1991,11.39
srb,1992,11.014
srb,1993,10.881
srb,1994,11.343
srb,1995,11.303
srb,1996,11.32
srb,1997,12.111
srb,1998,11.82
srb,1999,11.725
srb,2000,10.851
srb,2001,11.095
srb,2002,12.323
srb,2003,14.33
srb,2004,15.092
srb,2005,16.791
srb,2006,17.939
srb,2007,15.791
srb,2008,11.938
srb,2009,14.81
srb,2010,18.462
srb,2011,22.431
srb,2012,23.278
srb,2013,20.875
srb,2014,18.334
srb,2015,16.814
srb,2016,14.598
srb,2017,12.848
srb,2018,11.963
srb,2019,9.844
srb,2020,8.69
srb,2021,10.981
ssd,1991,10.942
ssd,1992,10.975
ssd,1993,11.01
ssd,1994,11.039
ssd,1995,11.023
ssd,1996,11.034
ssd,1997,11.018
ssd,1998,11.064
ssd,1999,11.081
ssd,2000,11.074
ssd,2001,11.084
ssd,2002,11.094
ssd,2003,11.096
ssd,2004,11.127
ssd,2005,11.117
ssd,2006,11.113
ssd,2007,11.116
ssd,2008,11.147
ssd,2009,11.175
ssd,2010,11.175
ssd,2011,11.197
ssd,2012,11.196
ssd,2013,11.129
ssd,2014,11.187
ssd,2015,11.27
ssd,2016,11.289
ssd,2017,11.25
ssd,2018,11.233
ssd,2019,11.223
ssd,2020,12.967
ssd,2021,12.614
stp,1991,12.766
stp,1992,12.753
stp,1993,12.726
stp,1994,12.686
stp,1995,12.662
stp,1996,12.641
stp,1997,12.617
stp,1998,12.564
stp,1999,12.53
stp,2000,12.526
stp,2001,10.118
stp,2002,12.782
stp,2003,10.879
stp,2004,11.535
stp,2005,11.338
stp,2006,11.648
stp,2007,11.453
stp,2008,11.115
stp,2009,10.895
stp,2010,10.546
stp,2011,10.258
stp,2012,9.948
stp,2013,10.053
stp,2014,10.154
stp,2015,10.297
stp,2016,10.404
stp,2017,10.513
stp,2018,10.626
stp,2019,10.733
stp,2020,12.176
stp,2021,12.128
sur,1991,13.879
sur,1992,14.029
sur,1993,11.889
sur,1994,11.486
sur,1995,7.094
sur,1996,7.872
sur,1997,7.608
sur,1998,7.202
sur,1999,9.913
sur,2000,9.146
sur,2001,8.413
sur,2002,7.743
sur,2003,7.018
sur,2004,6.325
sur,2005,6.109
sur,2006,5.826
sur,2007,5.553
sur,2008,5.27
sur,2009,4.973
sur,2010,3.636
sur,2011,4.282
sur,2012,5.176
sur,2013,3.654
sur,2014,3.576
sur,2015,4.378
sur,2016,5.709
sur,2017,5.714
sur,2018,5.747
sur,2019,5.86
sur,2020,7.401
sur,2021,7.46
svk,1991,11.871
svk,1992,12.179
svk,1993,12.524
svk,1994,13.293
svk,1995,12.559
svk,1996,10.236
svk,1997,11.109
svk,1998,11.898
svk,1999,15.982
svk,2000,19.438
svk,2001,20.076
svk,2002,18.67
svk,2003,16.983
svk,2004,17.744
svk,2005,15.465
svk,2006,12.272
svk,2007,9.896
svk,2008,8.36
svk,2009,11.39
svk,2010,14.201
svk,2011,13.611
svk,2012,13.515
svk,2013,13.974
svk,2014,12.818
svk,2015,10.318
svk,2016,8.767
svk,2017,7.898
svk,2018,6.132
svk,2019,5.582
svk,2020,6.38
svk,2021,6.489
svn,1991,8.062
svn,1992,9.048
svn,1993,10.328
svn,1994,9.359
svn,1995,7.415
svn,1996,7.132
svn,1997,6.384
svn,1998,7.32
svn,1999,7.196
svn,2000,6.795
svn,2001,5.401
svn,2002,5.626
svn,2003,6.022
svn,2004,5.678
svn,2005,6.064
svn,2006,4.888
svn,2007,3.963
svn,2008,3.989
svn,2009,5.906
svn,2010,7.423
svn,2011,8.165
svn,2012,8.389
svn,2013,9.42
svn,2014,8.923
svn,2015,8.048
svn,2016,7.489
svn,2017,5.769
svn,2018,4.602
svn,2019,4.014
svn,2020,4.403
svn,2021,3.51
swe,1991,3.506
swe,1992,6.724
swe,1993,10.855
swe,1994,10.877
swe,1995,9.832
swe,1996,10.43
swe,1997,10.972
swe,1998,9.748
swe,1999,8.292
swe,2000,5.895
swe,2001,5.03
swe,2002,5.285
swe,2003,6.046
swe,2004,7.156
swe,2005,7.595
swe,2006,6.904
swe,2007,5.88
swe,2008,5.932
swe,2009,8.658
swe,2010,8.69
swe,2011,7.838
swe,2012,8.217
swe,2013,8.197
swe,2014,8.188
swe,2015,7.559
swe,2016,7.357
swe,2017,6.973
swe,2018,6.474
swe,2019,6.716
swe,2020,8.295
swe,2021,8.461
swz,1991,20.561
swz,1992,20.513
swz,1993,20.482
swz,1994,20.454
swz,1995,20.389
swz,1996,20.094
swz,1997,19.791
swz,1998,20.354
swz,1999,20.907
swz,2000,21.478
swz,2001,22.046
swz,2002,22.568
swz,2003,23.138
swz,2004,23.708
swz,2005,24.247
swz,2006,24.825
swz,2007,25.43
swz,2008,24.994
swz,2009,24.498
swz,2010,23.983
swz,2011,23.524
swz,2012,23.001
swz,2013,22.533
swz,2014,22.078
swz,2015,21.568
swz,2016,21.073
swz,2017,21.116
swz,2018,21.166
swz,2019,21.219
swz,2020,23.828
swz,2021,23.747
syr,1991,5.097
syr,1992,6.297
syr,1993,7.633
syr,1994,6.422
syr,1995,5.422
syr,1996,5.604
syr,1997,5.789
syr,1998,5.93
syr,1999,5.928
syr,2000,6.958
syr,2001,8.177
syr,2002,7.937
syr,2003,7.732
syr,2004,6.831
syr,2005,6.002
syr,2006,5.186
syr,2007,5.196
syr,2008,8.32
syr,2009,5.63
syr,2010,6.222
syr,2011,6.1
syr,2012,6.2
syr,2013,6.222
syr,2014,6.146
syr,2015,6.147
syr,2016,6.168
syr,2017,6.201
syr,2018,6.218
syr,2019,6.246
syr,2020,7.584
syr,2021,7.712
tcd,1991,0.993
tcd,1992,1.001
tcd,1993,1.044
tcd,1994,1.019
tcd,1995,1.047
tcd,1996,1.059
tcd,1997,1.068
tcd,1998,1.079
tcd,1999,1.106
tcd,2000,1.12
tcd,2001,1.113
tcd,2002,1.133
tcd,2003,1.136
tcd,2004,1.118
tcd,2005,1.159
tcd,2006,1.203
tcd,2007,1.212
tcd,2008,1.227
tcd,2009,1.239
tcd,2010,1.236
tcd,2011,1.276
tcd,2012,1.274
tcd,2013,1.296
tcd,2014,1.309
tcd,2015,1.333
tcd,2016,1.368
tcd,2017,1.378
tcd,2018,1.384
tcd,2019,1.368
tcd,2020,2.046
tcd,2021,2.197
tgo,1991,3.549
tgo,1992,3.604
tgo,1993,3.695
tgo,1994,3.607
tgo,1995,3.682
tgo,1996,3.723
tgo,1997,3.745
tgo,1998,3.868
tgo,1999,3.896
tgo,2000,3.963
tgo,2001,4.009
tgo,2002,4.049
tgo,2003,4.092
tgo,2004,4.188
tgo,2005,4.268
tgo,2006,4.293
tgo,2007,3.918
tgo,2008,3.499
tgo,2009,3.097
tgo,2010,2.696
tgo,2011,2.294
tgo,2012,2.389
tgo,2013,2.486
tgo,2014,2.584
tgo,2015,2.683
tgo,2016,3.661
tgo,2017,4.653
tgo,2018,4.615
tgo,2019,4.58
tgo,2020,4.832
tgo,2021,4.852
tha,1991,1.981
tha,1992,1.239
tha,1993,1.217
tha,1994,1.131
tha,1995,0.901
tha,1996,1.029
tha,1997,0.847
tha,1998,3.405
tha,1999,2.993
tha,2000,2.436
tha,2001,2.691
tha,2002,1.976
tha,2003,1.623
tha,2004,1.619
tha,2005,1.47
tha,2006,1.303
tha,2007,1.277
tha,2008,1.3
tha,2009,1.012
tha,2010,0.62
tha,2011,0.646
tha,2012,0.622
tha,2013,0.259
tha,2014,0.594
tha,2015,0.591
tha,2016,0.672
tha,2017,0.821
tha,2018,0.788
tha,2019,0.706
tha,2020,1.109
tha,2021,1.422
tjk,1991,1.965
tjk,1992,2.173
tjk,1993,6.423
tjk,1994,9.124
tjk,1995,10.69
tjk,1996,13.92
tjk,1997,14.457
tjk,1998,17.178
tjk,1999,16.049
tjk,2000,15.785
tjk,2001,15.428
tjk,2002,15.068
tjk,2003,14.677
tjk,2004,14.262
tjk,2005,13.767
tjk,2006,13.375
tjk,2007,12.993
tjk,2008,12.593
tjk,2009,12.102
tjk,2010,11.534
tjk,2011,10.927
tjk,2012,10.304
tjk,2013,9.678
tjk,2014,9.044
tjk,2015,8.413
tjk,2016,7.807
tjk,2017,7.845
tjk,2018,7.888
tjk,2019,7.921
tjk,2020,8.473
tjk,2021,8.588
tkm,1991,1.741
tkm,1992,1.876
tkm,1993,1.884
tkm,1994,5.939
tkm,1995,10.547
tkm,1996,13.134
tkm,1997,14.112
tkm,1998,15.706
tkm,1999,16.383
tkm,2000,14.929
tkm,2001,13.866
tkm,2002,12.716
tkm,2003,11.772
tkm,2004,10.767
tkm,2005,9.885
tkm,2006,8.74
tkm,2007,7.638
tkm,2008,6.583
tkm,2009,5.338
tkm,2010,5.235
tkm,2011,5.324
tkm,2012,5.295
tkm,2013,5.303
tkm,2014,5.324
tkm,2015,5.294
tkm,2016,5.311
tkm,2017,5.335
tkm,2018,5.351
tkm,2019,5.373
tkm,2020,6.139
tkm,2021,6.252
tls,1991,3.063
tls,1992,3.049
tls,1993,3.034
tls,1994,3.043
tls,1995,3.029
tls,1996,3.002
tls,1997,3.037
tls,1998,3.068
tls,1999,3.33
tls,2000,2.88
tls,2001,2.838
tls,2002,2.999
tls,2003,2.939
tls,2004,2.896
tls,2005,2.853
tls,2006,2.885
tls,2007,2.753
tls,2008,2.723
tls,2009,2.711
tls,2010,2.693
tls,2011,2.821
tls,2012,2.92
tls,2013,3.051
tls,2014,3.131
tls,2015,3.242
tls,2016,3.335
tls,2017,3.43
tls,2018,3.432
tls,2019,3.287
tls,2020,3.634
tls,2021,3.683
ton,1991,1.051
ton,1992,1.093
ton,1993,1.019
ton,1994,1.28
ton,1995,1.519
ton,1996,1.902
ton,1997,2.201
ton,1998,2.45
ton,1999,2.688
ton,2000,3.049
ton,2001,3.215
ton,2002,3.428
ton,2003,3.776
ton,2004,2.941
ton,2005,1.841
ton,2006,0.81
ton,2007,0.936
ton,2008,1.021
ton,2009,1.278
ton,2010,1.337
ton,2011,1.391
ton,2012,1.626
ton,2013,1.787
ton,2014,1.91
ton,2015,2.089
ton,2016,2.137
ton,2017,2.384
ton,2018,2.651
ton,2019,2.651
ton,2020,3.184
ton,2021,3.441
tto,1991,15.668
tto,1992,17.03
tto,1993,17.621
tto,1994,16.13
tto,1995,15.172
tto,1996,13.221
tto,1997,12.236
tto,1998,11.312
tto,1999,10.835
tto,2000,10.2
tto,2001,8.626
tto,2002,7.744
tto,2003,8.269
tto,2004,6.359
tto,2005,5.801
tto,2006,4.503
tto,2007,3.887
tto,2008,3.513
tto,2009,4.572
tto,2010,3.583
tto,2011,2.864
tto,2012,3.103
tto,2013,2.271
tto,2014,2.145
tto,2015,2.057
tto,2016,3.244
tto,2017,3.3
tto,2018,3.353
tto,2019,3.43
tto,2020,4.577
tto,2021,4.762
tun,1991,15.048
tun,1992,15.002
tun,1993,15.278
tun,1994,15.33
tun,1995,15.436
tun,1996,15.351
tun,1997,15.489
tun,1998,15.158
tun,1999,14.761
tun,2000,14.552
tun,2001,14.009
tun,2002,14.144
tun,2003,13.925
tun,2004,13.5
tun,2005,12.056
tun,2006,11.535
tun,2007,11.329
tun,2008,11.138
tun,2009,11.261
tun,2010,10.884
tun,2011,15.025
tun,2012,14.611
tun,2013,13.25
tun,2014,12.605
tun,2015,12.383
tun,2016,12.36
tun,2017,12.378
tun,2018,12.501
tun,2019,12.274
tun,2020,13.649
tun,2021,13.706
tur,1991,8.69
tur,1992,8.827
tur,1993,8.822
tur,1994,8.784
tur,1995,7.77
tur,1996,6.904
tur,1997,6.463
tur,1998,6.922
tur,1999,7.731
tur,2000,6.586
tur,2001,8.734
tur,2002,10.728
tur,2003,10.714
tur,2004,10.788
tur,2005,10.451
tur,2006,8.586
tur,2007,8.77
tur,2008,9.61
tur,2009,12.528
tur,2010,10.363
tur,2011,8.263
tur,2012,7.618
tur,2013,7.914
tur,2014,9.013
tur,2015,9.161
tur,2016,9.527
tur,2017,9.342
tur,2018,9.484
tur,2019,12.311
tur,2020,12.294
tur,2021,12.314
tza,1991,2.847
tza,1992,2.884
tza,1993,2.9
tza,1994,2.919
tza,1995,2.92
tza,1996,2.932
tza,1997,2.965
tza,1998,2.985
tza,1999,2.994
tza,2000,3.02
tza,2001,3.025
tza,2002,2.839
tza,2003,2.668
tza,2004,2.482
tza,2005,2.302
tza,2006,2.125
tza,2007,2.161
tza,2008,2.207
tza,2009,2.248
tza,2010,2.445
tza,2011,2.645
tza,2012,2.399
tza,2013,2.108
tza,2014,1.577
tza,2015,1.599
tza,2016,1.615
tza,2017,1.634
tza,2018,1.66
tza,2019,1.678
tza,2020,1.947
tza,2021,1.995
uga,1991,1.245
uga,1992,1.143
uga,1993,1.287
uga,1994,1.458
uga,1995,1.587
uga,1996,1.759
uga,1997,1.946
uga,1998,2.108
uga,1999,2.24
uga,2000,2.445
uga,2001,2.587
uga,2002,2.71
uga,2003,2.739
uga,2004,2.222
uga,2005,1.708
uga,2006,2.003
uga,2007,2.343
uga,2008,2.659
uga,2009,2.997
uga,2010,2.948
uga,2011,2.852
uga,2012,2.859
uga,2013,1.382
uga,2014,1.381
uga,2015,1.388
uga,2016,1.397
uga,2017,1.41
uga,2018,1.405
uga,2019,1.409
uga,2020,2.153
uga,2021,2.207
ukr,1991,2.104
ukr,1992,2.109
ukr,1993,2.226
ukr,1994,2.231
ukr,1995,6.29
ukr,1996,8.019
ukr,1997,9.459
ukr,1998,11.865
ukr,1999,12.411
ukr,2000,12.234
ukr,2001,11.532
ukr,2002,10.547
ukr,2003,9.4
ukr,2004,8.886
ukr,2005,7.534
ukr,2006,7.016
ukr,2007,6.699
ukr,2008,6.63
ukr,2009,10.36
ukr,2010,9.358
ukr,2011,8.999
ukr,2012,8.558
ukr,2013,8.076
ukr,2014,10.921
ukr,2015,10.132
ukr,2016,10.886
ukr,2017,11.153
ukr,2018,10.057
ukr,2019,8.496
ukr,2020,9.455
ukr,2021,9.08
ury,1991,7.188
ury,1992,6.907
ury,1993,6.544
ury,1994,7.016
ury,1995,7.929
ury,1996,9.35
ury,1997,8.856
ury,1998,7.18
ury,1999,8.093
ury,2000,10.196
ury,2001,11.351
ury,2002,13.309
ury,2003,13.417
ury,2004,10.181
ury,2005,9.448
ury,2006,8.206
ury,2007,6.768
ury,2008,5.677
ury,2009,5.545
ury,2010,5.294
ury,2011,4.844
ury,2012,4.92
ury,2013,4.997
ury,2014,5.06
ury,2015,6.356
ury,2016,6.494
ury,2017,6.555
ury,2018,6.86
ury,2019,7.332
ury,2020,8.612
ury,2021,8.538
usa,1991,7.155
usa,1992,7.904
usa,1993,7.169
usa,1994,6.175
usa,1995,5.632
usa,1996,5.436
usa,1997,4.94
usa,1998,4.418
usa,1999,4.114
usa,2000,3.898
usa,2001,4.799
usa,2002,5.927
usa,2003,6.266
usa,2004,5.64
usa,2005,5.066
usa,2006,4.615
usa,2007,4.725
usa,2008,6.093
usa,2009,10.276
usa,2010,10.508
usa,2011,9.371
usa,2012,8.227
usa,2013,7.628
usa,2014,6.262
usa,2015,5.367
usa,2016,4.939
usa,2017,4.402
usa,2018,3.951
usa,2019,3.721
usa,2020,7.796
usa,2021,5.646
uzb,1991,1.706
uzb,1992,2.595
uzb,1993,4.378
uzb,1994,6.506
uzb,1995,6.939
uzb,1996,9.502
uzb,1997,9.665
uzb,1998,11.77
uzb,1999,11.749
uzb,2000,10.779
uzb,2001,9.859
uzb,2002,8.909
uzb,2003,7.981
uzb,2004,7.169
uzb,2005,6.195
uzb,2006,5.254
uzb,2007,4.344
uzb,2008,4.249
uzb,2009,4.336
uzb,2010,4.689
uzb,2011,5.123
uzb,2012,5.023
uzb,2013,5.022
uzb,2014,5.222
uzb,2015,5.321
uzb,2016,5.321
uzb,2017,5.959
uzb,2018,5.99
uzb,2019,6
uzb,2020,7.203
uzb,2021,7.247
vct,1991,18.452
vct,1992,18.638
vct,1993,18.958
vct,1994,19.687
vct,1995,19.759
vct,1996,20.44
vct,1997,20.785
vct,1998,21.199
vct,1999,21.7
vct,2000,22.193
vct,2001,22.643
vct,2002,22.048
vct,2003,21.6
vct,2004,21.35
vct,2005,21.019
vct,2006,20.417
vct,2007,20.189
vct,2008,19.856
vct,2009,19.988
vct,2010,20.026
vct,2011,19.905
vct,2012,19.832
vct,2013,19.812
vct,2014,19.833
vct,2015,19.826
vct,2016,19.803
vct,2017,19.835
vct,2018,19.789
vct,2019,19.852
vct,2020,21.592
vct,2021,22.071
ven,1991,9.529
ven,1992,8.158
ven,1993,7.162
ven,1994,7.956
ven,1995,8.8
ven,1996,10.196
ven,1997,9.642
ven,1998,9.817
ven,1999,13.342
ven,2000,13.615
ven,2001,12.38
ven,2002,14.512
ven,2003,14.576
ven,2004,13.291
ven,2005,10.04
ven,2006,8.112
ven,2007,7.046
ven,2008,6.266
ven,2009,6.187
ven,2010,7.216
ven,2011,6.699
ven,2012,6.267
ven,2013,6.828
ven,2014,6.366
ven,2015,5.8
ven,2016,5.26
ven,2017,4.524
ven,2018,4.505
ven,2019,4.605
ven,2020,6.071
ven,2021,5.785
vir,1991,10.567
vir,1992,10.742
vir,1993,11.073
vir,1994,10.8
vir,1995,10.584
vir,1996,10.39
vir,1997,10.336
vir,1998,9.98
vir,1999,9.89
vir,2000,9.672
vir,2001,9.721
vir,2002,9.883
vir,2003,9.983
vir,2004,9.674
vir,2005,9.605
vir,2006,9.206
vir,2007,9.028
vir,2008,9.3
vir,2009,10.732
vir,2010,10.843
vir,2011,11.025
vir,2012,11.227
vir,2013,11.734
vir,2014,11.609
vir,2015,11.564
vir,2016,11.61
vir,2017,11.367
vir,2018,11.575
vir,2019,11.615
vir,2020,12.659
vir,2021,12.217
vnm,1991,2.314
vnm,1992,2.115
vnm,1993,2.185
vnm,1994,2.147
vnm,1995,2.115
vnm,1996,2.156
vnm,1997,3.182
vnm,1998,2.417
vnm,1999,2.256
vnm,2000,2.372
vnm,2001,2.276
vnm,2002,1.92
vnm,2003,1.884
vnm,2004,1.859
vnm,2005,1.937
vnm,2006,2.052
vnm,2007,2.122
vnm,2008,2.05
vnm,2009,1.889
vnm,2010,1.143
vnm,2011,1.091
vnm,2012,1.121
vnm,2013,1.484
vnm,2014,1.399
vnm,2015,1.979
vnm,2016,1.989
vnm,2017,2.027
vnm,2018,1.278
vnm,2019,2.068
vnm,2020,2.002
vnm,2021,2.234
vut,1991,1.791
vut,1992,1.813
vut,1993,1.861
vut,1994,1.711
vut,1995,1.878
vut,1996,1.862
vut,1997,1.822
vut,1998,1.91
vut,1999,1.94
vut,2000,1.837
vut,2001,2.05
vut,2002,2.107
vut,2003,1.907
vut,2004,1.927
vut,2005,1.912
vut,2006,1.861
vut,2007,1.991
vut,2008,1.947
vut,2009,2.018
vut,2010,2.072
vut,2011,2.023
vut,2012,2.064
vut,2013,2.069
vut,2014,2.003
vut,2015,2.059
vut,2016,1.957
vut,2017,1.918
vut,2018,1.984
vut,2019,1.971
vut,2020,2.302
vut,2021,2.342
wsm,1991,1.884
wsm,1992,2.134
wsm,1993,2.351
wsm,1994,2.706
wsm,1995,2.836
wsm,1996,3.085
wsm,1997,3.461
wsm,1998,3.694
wsm,1999,3.955
wsm,2000,4.108
wsm,2001,4.358
wsm,2002,4.493
wsm,2003,4.56
wsm,2004,4.627
wsm,2005,4.71
wsm,2006,4.838
wsm,2007,4.795
wsm,2008,5.008
wsm,2009,5.245
wsm,2010,5.168
wsm,2011,5.137
wsm,2012,7.897
wsm,2013,7.813
wsm,2014,7.852
wsm,2015,7.669
wsm,2016,7.507
wsm,2017,7.769
wsm,2018,7.882
wsm,2019,7.64
wsm,2020,8.354
wsm,2021,8.921
yem,1991,9.298
yem,1992,9.304
yem,1993,9.364
yem,1994,9.363
yem,1995,9.983
yem,1996,10.613
yem,1997,11.225
yem,1998,11.835
yem,1999,12.482
yem,2000,12.252
yem,2001,12.122
yem,2002,11.989
yem,2003,11.889
yem,2004,11.81
yem,2005,11.737
yem,2006,11.737
yem,2007,11.724
yem,2008,11.726
yem,2009,11.747
yem,2010,11.737
yem,2011,12.092
yem,2012,12.009
yem,2013,12.104
yem,2014,12.307
yem,2015,12.62
yem,2016,12.311
yem,2017,12.193
yem,2018,12.056
yem,2019,11.977
yem,2020,12.3
yem,2021,12.446
zaf,1991,26.382
zaf,1992,26.327
zaf,1993,26.194
zaf,1994,26.08
zaf,1995,25.997
zaf,1996,25.895
zaf,1997,25.839
zaf,1998,25.785
zaf,1999,25.661
zaf,2000,25.535
zaf,2001,26.435
zaf,2002,27.345
zaf,2003,27.08
zaf,2004,24.312
zaf,2005,23.521
zaf,2006,22.551
zaf,2007,21.457
zaf,2008,19.751
zaf,2009,21.922
zaf,2010,22.874
zaf,2011,22.598
zaf,2012,22.878
zaf,2013,22.974
zaf,2014,23.17
zaf,2015,23.224
zaf,2016,24.558
zaf,2017,25.22
zaf,2018,25.148
zaf,2019,26.803
zaf,2020,27.754
zaf,2021,31.836
zmb,1991,16.086
zmb,1992,17.555
zmb,1993,18.903
zmb,1994,17.737
zmb,1995,16.227
zmb,1996,14.831
zmb,1997,13.643
zmb,1998,12.451
zmb,1999,13.324
zmb,2000,14.27
zmb,2001,14.824
zmb,2002,15.394
zmb,2003,15.91
zmb,2004,16.43
zmb,2005,16.922
zmb,2006,13.95
zmb,2007,11.016
zmb,2008,8.134
zmb,2009,10.665
zmb,2010,13.138
zmb,2011,10.374
zmb,2012,7.625
zmb,2013,8.271
zmb,2014,8.899
zmb,2015,9.53
zmb,2016,10.139
zmb,2017,10.751
zmb,2018,10.855
zmb,2019,11.987
zmb,2020,12.308
zmb,2021,12.294
zwe,1991,6.565
zwe,1992,6.684
zwe,1993,6.708
zwe,1994,6.739
zwe,1995,7.41
zwe,1996,8.004
zwe,1997,8.678
zwe,1998,7.975
zwe,1999,7.282
zwe,2000,6.698
zwe,2001,6.084
zwe,2002,5.512
zwe,2003,4.911
zwe,2004,4.255
zwe,2005,4.33
zwe,2006,4.401
zwe,2007,4.477
zwe,2008,4.588
zwe,2009,4.586
zwe,2010,4.64
zwe,2011,4.728
zwe,2012,4.585
zwe,2013,4.485
zwe,2014,4.348
zwe,2015,4.352
zwe,2016,4.358
zwe,2017,4.353
zwe,2018,4.36
zwe,2019,4.393
zwe,2020,4.89
zwe,2021,4.634
