geo,time,nv_ind_manf_cn
nld_curacao,2012,466557070.7471
nld_curacao,2013,480953294.04532
nld_curacao,2014,485353818.86102
nld_curacao,2015,505057388.93231
nld_curacao,2016,558564794.58649
nld_curacao,2017,553522600
nld_curacao,2018,498737500
nld_curacao,2019,413429448.1
nld_curacao,2020,192711868.64285
nor,1970,16185000000
nor,1971,17664000000
nor,1972,19797000000
nor,1973,23001000000
nor,1974,27533000000
nor,1975,30602000000
nor,1976,32549000000
nor,1977,35394000000
nor,1978,36140000000
nor,1979,42219000000
nor,1980,42816000000
nor,1981,45181000000
nor,1982,48098000000
nor,1983,52072000000
nor,1984,59471000000
nor,1985,63957000000
nor,1986,67795000000
nor,1987,74485000000
nor,1988,79527000000
nor,1989,79037000000
nor,1990,77326000000
nor,1991,78662000000
nor,1992,81206000000
nor,1993,87225000000
nor,1994,92972000000
nor,1995,103989000000
nor,1996,106141000000
nor,1997,114460000000
nor,1998,122634000000
nor,1999,128157000000
nor,2000,133339000000
nor,2001,139417000000
nor,2002,138875000000
nor,2003,143357000000
nor,2004,152087000000
nor,2005,162284000000
nor,2006,183931000000
nor,2007,194744000000
nor,2008,201794000000
nor,2009,178412000000
nor,2010,186383000000
nor,2011,188581000000
nor,2012,196056000000
nor,2013,203245000000
nor,2014,213801000000
nor,2015,213856000000
nor,2016,203303000000
nor,2017,210917000000
nor,2018,213104000000
nor,2019,220261000000
nor,2020,221994000000
npl,1965,184000000
npl,1966,237000000
npl,1967,219000000
npl,1968,256000000
npl,1969,307000000
npl,1970,323000000
npl,1971,336000000
npl,1972,409000000
npl,1973,399000000
npl,1974,526000000
npl,1975,664000000
npl,1976,690000000
npl,1977,736000000
npl,1978,794000000
npl,1979,848000000
npl,1980,936000000
npl,1981,1049000000
npl,1982,1243000100
npl,1983,1460000000
npl,1984,1816000000
npl,1985,2511000000
npl,1986,3253000000
npl,1987,3740000000
npl,1988,4615000000
npl,1989,4857000000
npl,1990,5956000000
npl,1991,7894000000
npl,1992,12822000000
npl,1993,14618000000
npl,1994,17861000000
npl,1995,19555000000
npl,1996,22466000000
npl,1997,24816000000
npl,1998,26987000000
npl,1999,30337000000
npl,2000,33550000000
npl,2001,38409000000
npl,2002,37736000000
npl,2003,38826000000
npl,2004,41673000000
npl,2005,44885000000
npl,2006,47840000000
npl,2007,52172000000
npl,2008,57185000000
npl,2009,65447000000
npl,2010,70924000000
npl,2011,87608940639.78369
npl,2012,101726153720.164
npl,2013,112092528067.65601
npl,2014,125293586629.27901
npl,2015,129811423643.114
npl,2016,127493001139.94099
npl,2017,149416125619.95801
npl,2018,169565272017.03799
npl,2019,192230356238.13901
npl,2020,173861338133.664
nru,2013,33473500
nru,2014,20569300
nru,2015,0
nzl,1971,1748000000
nzl,1972,1915000000
nzl,1973,2212000000
nzl,1974,2598000000
nzl,1975,2649000000
nzl,1976,3442000000
nzl,1977,3899000000
nzl,1978,4467000000
nzl,1979,5149000000
nzl,1980,5987000000
nzl,1981,7636000000
nzl,1982,8833000000
nzl,1983,9574000000
nzl,1984,10761000000
nzl,1985,11159000000
nzl,1986,12410000000
nzl,1987,12648000000
nzl,1988,13145000000
nzl,1989,13819000000
nzl,1990,13543000000
nzl,1991,13571000000
nzl,1992,14032000000
nzl,1993,15171000000
nzl,1994,16720000000
nzl,1995,17034000000
nzl,1996,16843000000
nzl,1997,17107000000
nzl,1998,16862000000
nzl,1999,17614000000
nzl,2000,18580000000
nzl,2001,19551000000
nzl,2002,21023000000
nzl,2003,21268000000
nzl,2004,22498000000
nzl,2005,23667000000
nzl,2006,22894000000
nzl,2007,23010000000
nzl,2008,23508000000
nzl,2009,20926000000
nzl,2010,22051000000
nzl,2011,23315000000
nzl,2012,23071000000
nzl,2013,23828000000
nzl,2014,26866000000
nzl,2015,28777000000
nzl,2016,27342000000
nzl,2017,29617000000
nzl,2018,30653000000
omn,1961,100000
omn,1962,100000
omn,1963,100000
omn,1964,100000
omn,1965,100000
omn,1966,100000
omn,1967,100000
omn,1968,100000
omn,1969,100000
omn,1970,200000
omn,1971,200000
omn,1998,251989400
omn,1999,262561200
omn,2000,429544000
omn,2001,656945300
omn,2002,668662700
omn,2003,737982800
omn,2004,820734100
omn,2005,1030247800
omn,2006,1612185400
omn,2007,1740244300
omn,2008,2455280700
omn,2009,2154155300
omn,2010,2510400000
omn,2011,3118200000
omn,2012,3338100000
omn,2013,3253300000
omn,2014,3076400000
omn,2015,2698400000
omn,2016,2286200000
omn,2017,2641100000
omn,2018,3198600000
omn,2019,2718700000
omn,2020,2268800000
pak,1960,2018000000
pak,1961,2278000000
pak,1962,2617000000
pak,1963,3025000000
pak,1964,3409000000
pak,1965,3766000000
pak,1966,4301000000
pak,1967,4719000000
pak,1968,5219000000
pak,1969,6046000000
pak,1970,6965000000
pak,1971,7723000000
pak,1972,8030000000
pak,1973,9963000000
pak,1974,13603000000
pak,1975,15891000000
pak,1976,17812000000
pak,1977,20389000000
pak,1978,23961000000
pak,1979,27344000000
pak,1980,33300000000
pak,1981,37446000000
pak,1982,44197000000
pak,1983,50200000000
pak,1984,60398000000
pak,1985,67596000000
pak,1986,75881000000
pak,1987,85850000000
pak,1988,100917000000
pak,1989,113517000000
pak,1990,132329000000
pak,1991,158840000000
pak,1992,186832000000
pak,1993,207273000000
pak,1994,247072000000
pak,1995,272757000000
pak,1996,309715000000
pak,1997,353571000000
pak,1998,393149000000
pak,1999,423524000000
pak,2000,433666000000
pak,2001,492116000000
pak,2002,522153000000
pak,2003,583187000000
pak,2004,729173000000
pak,2005,904754000000
pak,2006,1065323000000
pak,2007,1226012000000
pak,2008,1572886000000
pak,2009,1679072000000
pak,2010,1943839000000
pak,2011,2527651000000
pak,2012,2809684000000
pak,2013,3037311000000
pak,2014,3408468000000
pak,2015,3510535850400
pak,2016,3512556000000
pak,2017,3830209944400
pak,2018,4217685000000
pak,2019,4730014000000
pak,2020,4764739000000
pan,1970,279636400
pan,1971,298527800
pan,1972,309730800
pan,1973,353664300
pan,1974,443727800
pan,1975,518414700
pan,1976,477336900
pan,1977,514021300
pan,1978,554879500
pan,1979,644284000
pan,1980,799149400
pan,1981,805817200
pan,1982,849157600
pan,1983,955057100
pan,1984,1036442900
pan,1985,1269029700
pan,1986,1205489900
pan,1987,1157050700
pan,1988,888379600
pan,1989,874651900
pan,1990,984865900
pan,1991,1099590400
pan,1992,1217844900
pan,1993,1257851400
pan,1994,1304525600
pan,1995,1361397600
pan,1996,1394540300
pan,1997,1359604200
pan,1998,1431242000
pan,1999,1472231900
pan,2000,1386846800
pan,2001,1303857900
pan,2002,1227932000
pan,2003,1222634800
pan,2004,1290741200
pan,2005,1352541400
pan,2006,1458610700
pan,2007,1524200000
pan,2008,1779300000
pan,2009,1975700000
pan,2010,2089300000
pan,2011,2198500000
pan,2012,2519400000
pan,2013,3023900000
pan,2014,3297700000
pan,2015,3456900000
pan,2016,3575800000
pan,2017,3768099370.83429
pan,2018,3816054532.80102
pan,2019,3833726685.40747
pan,2020,3118098537.85322
per,1960,12.69758
per,1961,14.06666
per,1962,16.09448
per,1963,16.17832
per,1964,18.97359
per,1965,21.24926
per,1966,23.08288
per,1967,28.94907
per,1968,35.7093
per,1969,39.48731
per,1970,50.92843
per,1971,59.30657
per,1972,64.63458
per,1973,79.22477
per,1974,106.64457
per,1975,124.14489
per,1976,177.9646
per,1977,455.86743
per,1978,395.14937
per,1979,704.67894
per,1991,4313103200
per,1992,7262397900
per,1993,11217192000
per,1994,15773000000
per,1995,18442000000
per,1996,20760000000
per,1997,23787000000
per,1998,24168000000
per,1999,24924000000
per,2000,27475000000
per,2001,28440000000
per,2002,29865000000
per,2003,31465000000
per,2004,37319000000
per,2005,41503000000
per,2006,47814000000
per,2007,52807000000
per,2008,57481000000
per,2009,55658000000
per,2010,64837000000
per,2011,71390000000
per,2012,77055000000
per,2013,80617000000
per,2014,79576000000
per,2015,83337000000
per,2016,86425000000
per,2017,89238000000
per,2018,96587000000
per,2019,99121000000
per,2020,86145360000
phl,2000,934726133600
phl,2001,1018637584700
phl,2002,1093530978500
phl,2003,1171756198200
phl,2004,1278375758300
phl,2005,1436118566200
phl,2006,1560911038000
phl,2007,1666459310700
phl,2008,1873174429800
phl,2009,1823961366200
phl,2010,2060284571900
phl,2011,2201830462600
phl,2012,2359065564900
phl,2013,2462478070300
phl,2014,2717316005300
phl,2015,2778794816100
phl,2016,2964479411300
phl,2017,3228580414900
phl,2018,3488331181000
phl,2019,3614016234100
phl,2020,3170116573300
plw,2000,4071200
plw,2001,5211600
plw,2002,7412400
plw,2003,2894300
plw,2004,1440800
plw,2005,1520000
plw,2006,1451900
plw,2007,1436700
plw,2008,1816800
plw,2009,1594500
plw,2010,1491200
plw,2011,1686700
plw,2012,2087100
plw,2013,2314500
plw,2014,2425900
plw,2015,2646500
plw,2016,2800000
plw,2017,2800000
plw,2018,2900000
plw,2019,2900000
plw,2020,2600000
png,1970,31500000
png,1971,36700000
png,1972,40700000
png,1973,51800000
png,1974,68800000
png,1975,83900000
png,1976,101000000
png,1977,99900000
png,1978,134000000
png,1979,152200000
png,1980,162300000
png,1981,166600000
png,1982,164600000
png,1983,217300000
png,1984,252000000
png,1985,264600100
png,1986,256300000
png,1987,268899800
png,1988,294300200
png,1989,336899800
png,1990,275899900
png,1991,345100000
png,1992,390300200
png,1993,411000000
png,1994,423300000
png,1995,496500000
png,1996,607000000
png,1997,651000000
png,1998,722300000
png,1999,727500000
png,2000,697700000
png,2001,731100000
png,2002,729300000
png,2003,820800000
png,2004,848300000
png,2006,596713479.86143
png,2007,681568614.02657
png,2008,791918012.61811
png,2009,829829255.81516
png,2010,945682244.49582
png,2011,1069834893.73737
png,2012,1094322258.39438
png,2013,1164645871.52549
png,2014,1215873760.67106
png,2015,1068743410.24358
png,2016,1256148758.14292
png,2017,1410790204.96953
png,2018,1369146658.50115
png,2019,1418233994.6589
pol,1995,66856000000
pol,1996,79136000000
pol,1997,92213000000
pol,1998,105237000000
pol,1999,113312000000
pol,2000,120152000000
pol,2001,113661000000
pol,2002,116214000000
pol,2003,131453000000
pol,2004,153300000000
pol,2005,158576000000
pol,2006,174347000000
pol,2007,193819000000
pol,2008,206939000000
pol,2009,224046000000
pol,2010,221935000000
pol,2011,245754000000
pol,2012,260890000000
pol,2013,257497000000
pol,2014,282987000000
pol,2015,314773000000
pol,2016,334873000000
pol,2017,334644000000
pol,2018,354879000000
pol,2019,378741000000
pol,2020,372841000000
pri,1960,366300000
pri,1963,562900000
pri,1964,615100000
pri,1965,674500000
pri,1966,774000000
pri,1967,851700000
pri,1968,956000000
pri,1969,1097800000
pri,1970,1163500000
pri,1971,1333800000
pri,1972,1597800000
pri,1973,1878400000
pri,1974,2200800000
pri,1975,2370500000
pri,1976,2974000000
pri,1977,3298700000
pri,1978,3904200000
pri,1979,4442200000
pri,1980,5306300000
pri,1981,5793000000
pri,1982,6124100000
pri,1983,6406100000
pri,1984,7370800000
pri,1985,7909400000
pri,1986,8548900000
pri,1987,9483100000
pri,1988,10475200000
pri,1989,11032000000
pri,1990,12125800000
pri,1991,12661300000
pri,1992,14183000000
pri,1993,15427600000
pri,1994,16748100000
pri,1995,17867300000
pri,1996,18466600000
pri,1997,19302100000
pri,1998,22994300000
pri,1999,21661700000
pri,2000,24488800000
pri,2001,29632700000
pri,2002,31495600000
pri,2003,32652300000
pri,2004,34322400000
pri,2005,35580800000
pri,2006,36709512800
pri,2007,37636619600
pri,2008,40233900000
pri,2009,43872200000
pri,2010,46577300000
pri,2011,46760000000
pri,2012,46971400000
pri,2013,47580900000
pri,2014,47876200000
pri,2015,49519600000
pri,2016,50543700000
pri,2017,48966063360.9167
pri,2018,48192300000
pri,2019,49581100000
pri,2020,49756900000
prt,1995,14189842000
prt,1996,15639698000
prt,1997,16914209000
prt,1998,17814388000
prt,1999,18693984000
prt,2000,19325523000
prt,2001,19928872000
prt,2002,20235100000
prt,2003,19684597000
prt,2004,19872544000
prt,2005,19924964000
prt,2006,20521859000
prt,2007,21485544000
prt,2008,21316191000
prt,2009,19529402000
prt,2010,20837124000
prt,2011,19974695000
prt,2012,19175750000
prt,2013,19684371000
prt,2014,20405542000
prt,2015,21814857000
prt,2016,22664825000
prt,2017,24184800000
prt,2018,25160401000
prt,2019,25500495000
prt,2020,23734569000
pry,1962,6839140000
pry,1963,7177590000
pry,1964,7809870000
pry,1965,8303970000
pry,1966,8729290000
pry,1967,9564350000
pry,1968,9988800000
pry,1969,10773200000
pry,1970,11891290000
pry,1971,13060290000
pry,1972,15005000000
pry,1973,19302640000
pry,1974,29554558311.12329
pry,1975,28867420000
pry,1976,33215000000
pry,1977,44529000000
pry,1978,53778000000
pry,1979,65872000000
pry,1980,87678000000
pry,1981,113645000000
pry,1982,117440000000
pry,1983,133391262414.353
pry,1984,170757645169.164
pry,1985,226103237922.55399
pry,1986,295513125208.03802
pry,1987,383897643594.16302
pry,1988,553609459588.81604
pry,1989,709853824356.35291
pry,1990,1035289011224.48999
pry,1991,1303032777000
pry,1992,1511615219000
pry,1993,1768759697000
pry,1994,2122027162000
pry,1995,2588161453000
pry,1996,2899079252000
pry,1997,2979485473000
pry,1998,3623223378600
pry,1999,4290516756400
pry,2000,4840386199600
pry,2001,5653454593000
pry,2002,6743577831900
pry,2003,8654289410500
pry,2004,10312903886900
pry,2005,11913286175300
pry,2006,13866111164600
pry,2007,16349685269000
pry,2008,21840832851900
pry,2009,21976365049000
pry,2010,23948800417000
pry,2011,26024751948000
pry,2012,27268546887400
pry,2013,30469797176000
pry,2014,33814185046200
pry,2015,36595675793400
pry,2016,39008309507300
pry,2017,42625352203300
pry,2018,43792810024000
pry,2019,44434685565700
pry,2020,44627225000000
pse,1994,535800000
pse,1995,573300000
pse,1996,483700000
pse,1997,463300000
pse,1998,496700000
pse,1999,452100000
pse,2000,450300000
pse,2001,439300000
pse,2002,321500000
pse,2003,499300000
pse,2004,455800000
pse,2005,579800000
pse,2006,455400000
pse,2007,580200000
pse,2008,798300000
pse,2009,871300000
pse,2010,1184000000
pse,2011,1283000000
pse,2012,1600600000
pse,2013,1608200000
pse,2014,1504000000
pse,2015,1302400000
pse,2016,1544600000
pse,2017,1879800000
pse,2018,1879500000
pse,2019,1924900000
qat,2000,20651051200
qat,2001,23467512700
qat,2002,25912045300
qat,2003,27784687200
qat,2004,29590341900
qat,2005,32090863800
qat,2006,33610573200
qat,2007,35886138100
qat,2008,42656843400
qat,2009,48514723300
qat,2010,57057089900
qat,2011,57789004100
qat,2012,71571021700
qat,2013,73819698400
qat,2014,76132832300
qat,2015,52488678700
qat,2016,46813828000
qat,2017,47188671400
qat,2018,54971561200
qat,2019,53500821145.5973
qat,2020,41586122822.156
rou,1991,69920000
rou,1992,181070000
rou,1993,533840000
rou,1994,1428759900
rou,1995,1816700000
rou,1996,2910800000
rou,1997,6105400000
rou,1998,7916600000
rou,1999,10683400000
rou,2000,16023300000
rou,2001,25850500000
rou,2002,33209300000
rou,2003,40394200000
rou,2004,51976700000
rou,2005,61009500000
rou,2006,72341400000
rou,2007,89514600000
rou,2008,118468600000
rou,2009,111524800000
rou,2010,121434100000
rou,2011,139036700000
rou,2012,118282400000
rou,2013,129770900000
rou,2014,140950500000
rou,2015,139427700000
rou,2016,153947000000
rou,2017,171033500000
rou,2018,178003300000
rou,2019,179906400000
rou,2020,166531000000
rus,2002,1645526038000
rus,2003,1897671153200
rus,2004,2590943720600
rus,2005,3388459562700
rus,2006,4115970541000
rus,2007,5025239361100
rus,2008,6163935810000
rus,2009,5005343962400
rus,2010,5934657422800
rus,2011,6895637093700
rus,2012,7774197503500
rus,2013,8070252431000
rus,2014,8958509201500
rus,2015,10288728416900
rus,2016,10017322656500
rus,2017,11308443932800
rus,2018,13314948681900
rus,2019,14191932628500
rus,2020,14179370081500
rwa,1965,153000000
rwa,1966,224200000
rwa,1967,392500000
rwa,1968,751899900
rwa,1969,765399800
rwa,1970,790000100
rwa,1971,830000100
rwa,1972,930000100
rwa,1973,1000000000
rwa,1974,1250000000
rwa,1975,6479999000
rwa,1976,7600001000
rwa,1977,10200000500
rwa,1978,12640000000
rwa,1979,12300000300
rwa,1980,16480000000
rwa,1981,19299999700
rwa,1982,17656999900
rwa,1983,21833001000
rwa,1984,22204000300
rwa,1985,23833999400
rwa,1986,27131000800
rwa,1987,18439000100
rwa,1988,18963099600
rwa,1989,20125300700
rwa,1990,39074000900
rwa,1991,38617002000
rwa,1992,32899999700
rwa,1993,32644999200
rwa,1994,28600000500
rwa,1995,34660999200
rwa,1996,48965001200
rwa,1997,67200000000
rwa,1998,69800001500
rwa,1999,73690000000
rwa,2000,77543000000
rwa,2001,78872000000
rwa,2002,91122000000
rwa,2003,102092000000
rwa,2004,121220000000
rwa,2005,142360000000
rwa,2006,164433000000
rwa,2007,180812000000
rwa,2008,224394000000
rwa,2009,256846000000
rwa,2010,294283000000
rwa,2011,345163000000
rwa,2012,388700000000
rwa,2013,344467000000
rwa,2014,382534000000
rwa,2015,419472000000
rwa,2016,458087000000
rwa,2017,590753000000
rwa,2018,632311000000
rwa,2019,780093000000
rwa,2020,877463000000
sau,1968,1460000000
sau,1969,1556000000
sau,1970,1996661007.58246
sau,1971,2194477023.7023
sau,1972,2391933585.47363
sau,1973,2917897814.2727
sau,1974,7865652518.95616
sau,1975,8301315244.09229
sau,1976,10462044408.5403
sau,1977,11232182439.8251
sau,1978,12444686746.102
sau,1979,19067158691.4998
sau,1980,22412473910.8066
sau,1981,30149680123.7424
sau,1982,25841463828.5542
sau,1983,28162175966.1785
sau,1984,32679124935.2787
sau,1985,30028596855.891
sau,1986,25069455439.0699
sau,1987,29246634319.8601
sau,1988,30180312379.0517
sau,1989,31345559441.4929
sau,1990,37634940669.5822
sau,1991,42133802400
sau,1992,46064053700
sau,1993,45073959900
sau,1994,47343102600
sau,1995,51359293600
sau,1996,57965277400
sau,1997,62350127600
sau,1998,58094050000
sau,1999,62800000000
sau,2000,68290021800
sau,2001,69205559000
sau,2002,72975435200
sau,2003,86266584300
sau,2004,100253542000
sau,2005,117466296400
sau,2006,135470616500
sau,2007,154959274100
sau,2008,175100035400
sau,2009,174599758700
sau,2010,218170827900
sau,2011,252003246700
sau,2012,270179531000
sau,2013,278071323700
sau,2014,306188772400
sau,2015,311215120500
sau,2016,312160263200
sau,2017,332901266400
sau,2018,377806184000
sau,2019,372893448500
sau,2020,340403116500
sdn,1960,17500
sdn,1961,18800
sdn,1962,20200
sdn,1963,22100
sdn,1964,24200
sdn,1965,27900
sdn,1966,38300
sdn,1967,40800
sdn,1968,42200
sdn,1969,45900
sdn,1970,49700
sdn,1971,51100
sdn,1972,53100
sdn,1973,62600
sdn,1974,83200
sdn,1975,102200
sdn,1976,120400
sdn,1977,139800
sdn,1978,174700
sdn,1979,225600
sdn,1980,304100
sdn,1981,408800
sdn,1982,547900
sdn,1983,752200
sdn,1984,1051600
sdn,1985,1505200
sdn,1986,2072700
sdn,1987,3067900
sdn,1988,5340000
sdn,1989,8000000
sdn,1990,12620000
sdn,1991,19180000
sdn,1992,39060000
sdn,1993,74980000
sdn,1994,192090000
sdn,1995,371770000
sdn,1996,1000000000
sdn,1997,1554493200
sdn,1998,1921659300
sdn,1999,2250123000
sdn,2000,2616349200
sdn,2001,2620769100
sdn,2002,3064833200
sdn,2003,3298063200
sdn,2004,3818664700
sdn,2005,4334642400
sdn,2006,4450403200
sdn,2007,5388250000
sdn,2008,6105816000
sdn,2009,6891269700
sen,1999,821966489000
sen,2000,889949623400
sen,2001,1000161918700
sen,2002,1049216782900
sen,2003,1046275564500
sen,2004,1113757364100
sen,2005,1155451617600
sen,2006,1176147148800
sen,2007,1246927719400
sen,2008,1318410499300
sen,2009,1197134812600
sen,2010,1242208010800
sen,2011,1447773128900
sen,2012,1532426484600
sen,2013,1623976051400
sen,2014,1661504000000
sen,2015,1790995000000
sen,2016,1851905000000
sen,2017,1926951000000
sen,2018,1993504000000
sen,2019,2015908000000
sen,2020,1985689044300
sgp,1960,228200000
sgp,1961,241100000
sgp,1962,271400000
sgp,1963,328500000
sgp,1964,350700000
sgp,1965,403900000
sgp,1966,473000000
sgp,1967,547800000
sgp,1968,659300000
sgp,1969,821900000
sgp,1970,1026200000
sgp,1971,1288800000
sgp,1972,1674500000
sgp,1973,2213900000
sgp,1974,2822700000
sgp,1975,2943000000
sgp,1976,3313100000
sgp,1977,3695300000
sgp,1978,4279200000
sgp,1979,5338300000
sgp,1980,6862200000
sgp,1981,7818100000
sgp,1982,7575400000
sgp,1983,8168900000
sgp,1984,8931300000
sgp,1985,8219700000
sgp,1986,9247400000
sgp,1987,10972900000
sgp,1988,13934300000
sgp,1989,15511800000
sgp,1990,17203100000
sgp,1991,19996900000
sgp,1992,20677800000
sgp,1993,23963600000
sgp,1994,26590900000
sgp,1995,29852600000
sgp,1996,31455800000
sgp,1997,32931400000
sgp,1998,32550800000
sgp,1999,33419700000
sgp,2000,42835000000
sgp,2001,37638700000
sgp,2002,40989800000
sgp,2003,42130400000
sgp,2004,52729000000
sgp,2005,57598500000
sgp,2006,62766300000
sgp,2007,64963800000
sgp,2008,56392700000
sgp,2009,57250900000
sgp,2010,67926300000
sgp,2011,68806800000
sgp,2012,70497200000
sgp,2013,67885000000
sgp,2014,71809700000
sgp,2015,76598200000
sgp,2016,77325500000
sgp,2017,88265000000
sgp,2018,105762700000
sgp,2019,99360700000
sgp,2020,96331200000
sle,1964,13014700
sle,1965,14750000
sle,1966,15050000
sle,1967,15450000
sle,1968,16750000
sle,1969,18500000
sle,1970,20000000
sle,1971,20800000
sle,1972,22300000
sle,1973,25800000
sle,1974,29300000
sle,1975,31600000
sle,1976,34850000
sle,1977,42250000
sle,1978,52000000
sle,1979,56400000
sle,1980,56200000
sle,1981,76950000
sle,1982,104250000
sle,1983,121650000
sle,1984,150500000
sle,1987,848212000
sle,1988,969045000
sle,1989,3094109900
sle,1990,4254000000
sle,1991,11606000000
sle,1992,23155000000
sle,1993,41421000000
sle,1994,50268000000
sle,1995,56784000000
sle,1996,70098000000
sle,1997,39974000000
sle,1998,40266000000
sle,1999,35838000000
sle,2000,44509000000
sle,2001,76829265600
sle,2002,84847434200
sle,2003,89767938700
sle,2004,101612595300
sle,2005,118696902400
sle,2006,146348215000
sle,2007,159175237400
sle,2008,182040797000
sle,2009,176800156500
sle,2010,223298581600
sle,2011,288487692700
sle,2012,333221297600
sle,2013,349866695100
sle,2014,347739163700
sle,2015,378738463400
sle,2016,420842742700
sle,2017,540614000000
sle,2018,680141000000
sle,2019,716825000000
sle,2020,752795000000
slv,1965,166200000
slv,1966,187160000
slv,1967,199280000
slv,1968,211400000
slv,1969,220000000
slv,1970,228720000
slv,1971,244080000
slv,1972,262000000
slv,1973,285800000
slv,1974,331600000
slv,1975,377400000
slv,1976,430560000
slv,1977,489200000
slv,1978,566400000
slv,1979,615920000
slv,1980,589440000
slv,1981,586440000
slv,1982,563474800
slv,1983,581808600
slv,1984,624983500
slv,1985,677847100
slv,1986,660526300
slv,1987,785172400
slv,1988,832208900
slv,1989,911292300
slv,1990,901682576.29012
slv,1991,987234100
slv,1992,1143333500
slv,1993,1368868600
slv,1994,1532770500
slv,1995,1709461400
slv,1996,1788514200
slv,1997,1884220700
slv,1998,2038585600
slv,1999,2185618600
slv,2000,2301934400
slv,2001,2364184800
slv,2002,2391013200
slv,2003,2396680000
slv,2004,2409745000
slv,2005,2443650000
slv,2006,2616070000
slv,2007,2760380000
slv,2008,3033330000
slv,2009,2847750000
slv,2010,2977670000
slv,2011,3295460000
slv,2012,3458870000
slv,2013,3513560000
slv,2014,3632180000
slv,2015,3840940000
slv,2016,3939740000
slv,2017,4017810000
slv,2018,4082110000
slv,2019,4172070000
slv,2020,3669530000
smr,2015,364402838.11952
smr,2016,379288969.7067
smr,2017,387705879.40601
smr,2018,451191150.65
smr,2019,441644468.56
som,1960,39300000
som,1961,39300000
som,1962,39300000
som,1963,39300000
som,1964,39300000
som,1965,39300000
som,1966,76200000
som,1967,96700000
som,1968,113100000
som,1969,152200000
som,1970,186200000
som,1971,209900000
som,1972,214000000
som,1973,210500000
som,1974,199700000
som,1975,226400000
som,1976,337199904
som,1977,323000096
som,1978,300999904
som,1979,446000096
som,1980,774000128
som,1981,932000000
som,1982,1423000064
som,1983,1572000000
som,1984,2804998912
som,1985,4144998912
som,1986,6240002048
som,1987,8383001088
som,1988,14464000000
som,1989,24299999232
som,1990,76985991168
srb,1995,13983000000
srb,1996,25260400000
srb,1997,31505700000
srb,1998,41292100000
srb,1999,49397400000
srb,2000,117786500000
srb,2001,215094500000
srb,2002,247557200000
srb,2003,261369300000
srb,2004,312628600000
srb,2005,360794500000
srb,2006,405154400000
srb,2007,448374600000
srb,2008,499236700000
srb,2009,455306000000
srb,2010,497449600000
srb,2011,550086400000
srb,2012,602783800000
srb,2013,664288800000
srb,2014,622570300000
srb,2015,637239100000
srb,2016,670688300000
srb,2017,718230200000
srb,2018,736961100000
srb,2019,741815100000
srb,2020,730412500000
ssd,2008,560873200
ssd,2009,737377200
ssd,2010,784570400
ssd,2011,919279400
ssd,2012,955963400
ssd,2013,2183700700
ssd,2014,1102137300
ssd,2015,1528308800
stp,2001,54117900
stp,2002,59872600
stp,2003,66247200
stp,2004,68329300
stp,2005,77496700
stp,2006,94064800
stp,2007,104058700
stp,2008,182042000
stp,2009,277989600
stp,2010,309857000
stp,2011,342458400
stp,2012,355491400
stp,2013,406445000
stp,2014,416654400
stp,2015,447770100
stp,2016,540095800
stp,2017,617012000
stp,2018,564652500
stp,2019,557344000
stp,2020,570524800
sur,1975,152300
sur,1976,181200
sur,1977,202900
sur,1978,225300
sur,1979,239600
sur,1980,249000
sur,1981,271000
sur,1982,226000
sur,1983,195000
sur,1984,197000
sur,1985,207000
sur,1986,224000
sur,1987,209000
sur,1988,275000
sur,1989,321000
sur,1990,371000
sur,1991,365000
sur,1992,466000
sur,1993,1172000
sur,1994,7747000
sur,1995,37283000
sur,1996,32273000
sur,1997,35012000
sur,1998,34922000
sur,1999,60226000
sur,2000,177868000
sur,2001,232190000
sur,2002,347361000
sur,2003,426017000
sur,2004,614000000
sur,2005,818000000
sur,2006,1672000000
sur,2007,1893000000
sur,2008,2455000000
sur,2009,2156000000
sur,2010,2517000000
sur,2011,3008000000
sur,2012,3499000000
sur,2013,3190000000
sur,2014,2828000000
sur,2015,2013000000
sur,2016,2769000000
sur,2017,6350000000
sur,2018,6359000000
sur,2019,5430000000
sur,2020,8456000000
svk,1995,3763211000
svk,1996,3964172000
svk,1997,4185316000
svk,1998,4867586000
svk,1999,5043799000
svk,2000,6325694000
svk,2001,7331495000
svk,2002,7246059000
svk,2003,8177395000
svk,2004,9419684000
svk,2005,10403838000
svk,2006,11641503000
svk,2007,12847116000
svk,2008,13033165000
svk,2009,9727488000
svk,2010,12358841000
svk,2011,13005930000
svk,2012,13314504000
svk,2013,12991047000
svk,2014,14709234000
svk,2015,15663612000
svk,2016,15085698000
svk,2017,15166601000
svk,2018,16930538000
svk,2019,18555588000
svk,2020,16149640000
svn,1995,2278377000
svn,1996,2641151000
svn,1997,3076805000
svn,1998,3418899000
svn,1999,3790524000
svn,2000,4083590000
svn,2001,4637656000
svn,2002,5072611000
svn,2003,5556654000
svn,2004,5923482000
svn,2005,5999965000
svn,2006,6442262000
svn,2007,7146244000
svn,2008,7282334000
svn,2009,6209341000
svn,2010,6356056000
svn,2011,6748898000
svn,2012,6790387000
svn,2013,6984599000
svn,2014,7385055000
svn,2015,7746977000
svn,2016,8156243000
svn,2017,8848769000
svn,2018,9312156000
svn,2019,9998743000
svn,2020,9692941000
swe,1980,125419434000
swe,1981,130341114000
swe,1982,142416078000
swe,1983,162806527000
swe,1984,191014217000
