geo,time,bm_gsr_gnfs_cd
fra,2007,759613438548.51392
fra,2008,869276966027.98596
fra,2009,698019165338.65698
fra,2010,752868287730.48511
fra,2011,880374278217.06384
fra,2012,833079661254.39697
fra,2013,867174797835.48401
fra,2014,889731847418.98206
fra,2015,787378184459.12598
fra,2016,793619323216.98499
fra,2017,858197178289.03198
fra,2018,947879844307.57605
fra,2019,919116030732.78271
fra,2020,808171724718.45203
fro,1998,463630000
fro,1999,549550000
fro,2000,611760000
fro,2001,584090000
fro,2002,603640000
fro,2003,830440000
fro,2004,769626794.52081
fro,2005,908686218.75078
fro,2006,1025531942.71241
fro,2007,1329943124.00341
fro,2008,1323882486.05888
fro,2009,1095270817.93402
fro,2010,1110813897.32864
fro,2011,1343228409.47111
fsm,2009,240065400
fsm,2010,240284300
fsm,2011,253223500
fsm,2012,264073400
fsm,2013,259293000
fsm,2014,231263800
gab,1978,1135534436.08481
gab,1979,1296718070.02287
gab,1980,1475438545.80784
gab,1981,1709408298.67301
gab,1982,1648751341.61336
gab,1983,1756939576.6269
gab,1984,1751706885.2117
gab,1985,1913066669.93539
gab,1986,1861793268.27025
gab,1987,1484145544.34195
gab,1988,1602225461.98739
gab,1989,1652433497.32971
gab,1990,1811692226.91634
gab,1991,1742601774.89361
gab,1992,1811163015.4035
gab,1993,1867831550.81396
gab,1994,1603372606.47386
gab,1995,1721066564.75066
gab,1996,1877524068.23352
gab,1997,1982194123.5928
gab,1998,2153326856.13443
gab,1999,1773038068.93534
gab,2000,1650142065.39285
gab,2001,1553732838.06391
gab,2002,1685183470.70105
gab,2003,1875847232.00064
gab,2004,2150351439.20662
gab,2005,2392806119.4453
gab,2007,2883632442.7464
gab,2008,3782223629.50839
gab,2009,4226829861.59805
gab,2010,4923415827.48669
gab,2011,6214563630.26552
gab,2012,6047249564.01301
gab,2013,6750578388.81702
gab,2014,6231310323.74261
gab,2015,5049262806.24774
gbr,1970,26647178719.5631
gbr,1971,29607042758.8442
gbr,1972,34300812318.5348
gbr,1973,46395163013.1217
gbr,1974,63536971716.4097
gbr,1975,63810587310.0985
gbr,1976,65707923207.8977
gbr,1977,73947856601.1274
gbr,1978,87057054174.2511
gbr,1979,115424347869.179
gbr,1980,134199980471.698
gbr,1981,121504048749.98599
gbr,1982,119045606921.28999
gbr,1983,117609621941.46001
gbr,1984,123429168618.769
gbr,1985,127773686061.481
gbr,1986,148459975356.51099
gbr,1987,182816319922.10901
gbr,1988,221748457517.54901
gbr,1989,233450967160.96799
gbr,1990,264089496227.65497
gbr,1991,250673137271.23901
gbr,1992,267221276930.96701
gbr,1993,255267363445.19601
gbr,1994,284094053880.57098
gbr,1995,327000442782.06
gbr,1996,355493451390.14001
gbr,1997,380280930255.11401
gbr,1998,396149382091.99298
gbr,1999,427675468092.99902
gbr,2000,446919565074.55603
gbr,2001,450166421547.73901
gbr,2002,481385135241.66693
gbr,2003,538520576572.44397
gbr,2004,638720424669.198
gbr,2005,696935184715.828
gbr,2006,796968111642.25793
gbr,2007,851353714600.29102
gbr,2008,865736889761.96594
gbr,2009,677873732686.80603
gbr,2010,749615040836.08496
gbr,2011,848665958245.66382
gbr,2012,847530962578.44995
gbr,2013,871792168090.17883
gbr,2014,922197615668.51196
gbr,2015,849567795139.22705
gbr,2016,813248694189.94592
gbr,2017,846073592217.94495
gbr,2018,922590737284.52405
gbr,2019,919145876493.89685
gbr,2020,774721107220.66003
geo,1997,1412600000
geo,1998,1339700000
geo,1999,1087400000
geo,2000,1309367427.69
geo,2001,1311738134.93
geo,2002,1435914525.06
geo,2003,1825282201.37
geo,2004,2471757143.42
geo,2005,3267195296.36
geo,2006,4376269300.32
geo,2007,5879072605.82
geo,2008,7470651996.06
geo,2009,5248087038.84
geo,2010,6113856560.93
geo,2011,7987776377.34
geo,2012,9139051365.07
geo,2013,9261631663.975
geo,2014,10018355243.71
geo,2015,8655960251.31
geo,2016,8488467491.92
geo,2017,9344910838.13
geo,2018,10768594069
geo,2019,11105361317.92
geo,2020,8967427130.98
gha,1975,881570065.98914
gha,1976,950526966.98907
gha,1977,1121222530.20362
gha,1978,1072880070.44458
gha,1979,1064036735.99997
gha,1980,1178200000
gha,1981,1249600000
gha,1982,816900000
gha,1983,634400000
gha,1984,696000000
gha,1985,836400000
gha,1986,975850000
gha,1987,1200800000
gha,1988,1261400000
gha,1989,1287500000
gha,1990,1505500000
gha,1991,1655052000
gha,1992,1881800000
gha,1993,2173300000
gha,1994,2000700000
gha,1995,2119500000
gha,1996,2375450000
gha,1997,2612424000
gha,1998,3651030000
gha,1999,3925900000
gha,2000,3350218269.3024
gha,2001,3574530520.252
gha,2002,3327931570.4832
gha,2003,4154808293.04413
gha,2004,5379065835
gha,2005,6620400643.34791
gha,2006,8286494097.47712
gha,2007,10064704686.5834
gha,2008,12566563450.9385
gha,2009,10989380000
gha,2010,13925330000
gha,2011,19504161764.5043
gha,2012,21999098458.7098
gha,2013,22498043086.7667
gha,2014,19247099152.6333
gha,2015,20773843264.3279
gha,2016,20536466613.278
gha,2017,22122770000
gha,2018,23220558304.6924
gha,2019,26908258729.5311
gha,2020,24545371205.6497
gin,1986,560060000
gin,1987,534270000
gin,1988,741420000
gin,1989,791320000
gin,1990,953000000
gin,1991,1042690000
gin,1992,930920000
gin,1993,917410000
gin,1994,1051370000
gin,1995,1011063000
gin,1996,947510000
gin,1997,834080000
gin,1998,954706350
gin,1999,946090420
gin,2000,871755260.96681
gin,2001,856142793.17447
gin,2002,974679000
gin,2003,924435170.90457
gin,2004,963630000
gin,2005,1027560000
gin,2006,1256010000
gin,2007,1512750000
gin,2008,1810400000
gin,2009,1390800000
gin,2010,1800450000
gin,2011,2673180000
gin,2012,3135740000
gin,2013,2862270000
gin,2014,2917372061.37609
gin,2015,2695235059.83066
gin,2016,5138201460.72769
gin,2017,4239940000
gin,2018,4183670000
gin,2019,4320100000
gin,2020,6313510000
gmb,1978,112592846.48741
gmb,1979,139720288.32486
gmb,1980,186771182.45728
gmb,1981,150057516.99166
gmb,1982,124284225.43218
gmb,1983,112526664.15001
gmb,1984,102618316.64184
gmb,1985,99289298.88765
gmb,1986,76380102.27893
gmb,1987,143808660.07631
gmb,1988,155030468.87933
gmb,1989,163198584.33476
gmb,1990,198493660.62354
gmb,1991,233892941.54898
gmb,1992,251298520.90016
gmb,1993,280552152.33144
gmb,1994,246367817.58057
gmb,1995,230189547.5024
gmb,1996,290306179.51715
gmb,1997,274478848.38483
gmb,2003,160706643.79447
gmb,2004,247502158.33567
gmb,2005,269490287.34472
gmb,2006,316290778.16447
gmb,2007,370544201.88629
gmb,2008,363877655.04323
gmb,2009,345648702.15508
gmb,2010,322618256.76051
gmb,2011,368805855.69248
gmb,2012,399463873.54
gmb,2013,364198519.00567
gmb,2014,447722728.11925
gmb,2015,399006702.30277
gmb,2016,372620492.15143
gmb,2017,560644613.88752
gmb,2018,691721075.88493
gmb,2019,640548309.86926
gmb,2020,690979474.09527
gmb,2021,726229746.53172
gnb,1982,75100000
gnb,1983,71600000
gnb,1984,81300000
gnb,1985,84600000
gnb,1986,65600000
gnb,1987,60000000
gnb,1988,76000000
gnb,1989,96291000
gnb,1990,88172000
gnb,1991,94877000
gnb,1992,111073000
gnb,1993,74959000
gnb,1994,80910000
gnb,1995,89250000
gnb,1996,86050000
gnb,1997,88640000
gnb,2001,91985617.87636
gnb,2002,85979934.36542
gnb,2003,101510612.76575
gnb,2004,127175150.25349
gnb,2005,147663704.54268
gnb,2006,166623920.39667
gnb,2007,236141478.13223
gnb,2008,283973170.68813
gnb,2009,289202449.88204
gnb,2010,299131811.89516
gnb,2011,339915465.87054
gnb,2012,254269735.86949
gnb,2013,270056472.93174
gnb,2014,330651245.58371
gnb,2015,337784962.98697
gnb,2016,218670580
gnb,2017,446571455.82834
gnb,2018,459132372.06594
gnb,2019,502204470.27067
gnb,2020,439386030.96315
gnq,1987,88551621.76391
gnq,1988,105191161.20348
gnq,1989,74838178.31174
gnq,1990,88935481.45512
gnq,1991,108685746.58261
gnq,1992,91173961.30733
gnq,1993,89563388.08885
gnq,1994,60766777.12561
gnq,1995,196110004.40048
gnq,1996,476617811.92226
grc,1976,5674000000
grc,1977,6557000000
grc,1978,7515000000
grc,1979,10305000000
grc,1980,11145000000
grc,1981,11941000000
grc,1982,10534000000
grc,1983,9860000000
grc,1984,9957000000
grc,1985,10771000000
grc,1986,10535000000
grc,1987,12860000000
grc,1988,14206000000
grc,1989,15816000000
grc,1990,19564000000
grc,1991,20126050000
grc,1992,21338000000
grc,1993,19132000000
grc,1994,20385000000
grc,1995,24711000000
grc,1996,25633000000
grc,1997,25601000000
grc,1999,35688529144.8034
grc,2000,41690729829.6905
grc,2001,41271953571.1037
grc,2002,41154296732.4907
grc,2003,49453348941.2361
grc,2004,61411679953.387
grc,2005,66586930586.4219
grc,2006,80952384266.8264
grc,2007,101260898586.52299
grc,2008,119081907199.353
grc,2009,84146404124.9272
grc,2010,80155825964.16809
grc,2011,85017976887.7963
grc,2012,69210261885.6176
grc,2013,79644642190.75868
grc,2014,82097863366.04019
grc,2015,63845040237.02
grc,2016,62018899852.5288
grc,2017,71760870931.8754
grc,2018,85802967855.94998
grc,2019,83192116846.2374
grc,2020,71758333127.51401
grd,1977,32892592.59259
grd,1978,39951851.85185
grd,1979,55062962.96296
grd,1980,59859259.25926
grd,1981,69459259.25926
grd,1982,76400000
grd,1983,73700000
grd,1984,69500000
grd,1985,86629629.62963
grd,1986,105807407.40741
grd,1987,115092592.59259
grd,1988,119888888.88889
grd,1989,128629629.62963
grd,1990,138800000
grd,1991,150029629.62963
grd,1992,138625925.92593
grd,1993,159318518.51852
grd,1994,161914814.81482
grd,1995,169207407.40741
grd,1996,194092592.59259
grd,1997,212603703.7037
grd,1998,253170370.37037
grd,1999,266288888.88889
grd,2000,310138518.51852
grd,2001,280206740.74074
grd,2002,272108059.25926
grd,2003,311462466.66667
grd,2004,319120969.25926
grd,2005,396159884.81481
grd,2006,402395598.88889
grd,2007,436385254.81481
grd,2008,451733171.11111
grd,2009,360979644.81481
grd,2010,379569176.2963
grd,2011,395495497.40741
grd,2012,395684282.22222
grd,2013,423235200.37037
grd,2014,492926506.07241
grd,2015,507078433.74552
grd,2016,529464840.44479
grd,2017,615721126.21976
grd,2018,684819355.65949
grd,2019,727243859.59299
grd,2020,587441263.6975
gtm,1977,1426500000
gtm,1978,1644800000
gtm,1979,1784800000
gtm,1980,1960000000
gtm,1981,2024300000
gtm,1982,1626200000
gtm,1983,1313800000
gtm,1984,1427700000
gtm,1985,1256700000
gtm,1986,1045800000
gtm,1987,1592700000
gtm,1988,1731100000
gtm,1989,1861300000
gtm,1990,1811700000
gtm,1991,2029400000
gtm,1992,2853100000
gtm,1993,2970100000
gtm,1994,3191500000
gtm,1995,3727600000
gtm,1996,3540100000
gtm,1997,4193200000
gtm,1998,5047500000
gtm,1999,5016400000
gtm,2000,5566600000
gtm,2001,6068216129.43228
gtm,2002,6857060444.82134
gtm,2003,7301843923.88676
gtm,2004,10081300000
gtm,2005,11099700000
gtm,2006,12712800000
gtm,2007,14511400000
gtm,2008,14973748010
gtm,2009,12244408080
gtm,2010,14346954640
gtm,2011,16993819460
gtm,2012,17879880890
gtm,2013,18375107010
gtm,2014,19279875490
gtm,2015,18685913640
gtm,2016,18241488990
gtm,2017,19750650140
gtm,2018,21170157520
gtm,2019,21516943700
gtm,2020,19314292130
guy,1977,347450980.52841
guy,1978,313568627.57395
guy,1979,360156862.88634
guy,1980,493764706.07599
guy,1981,498524444.6217
guy,1982,348633333.44955
guy,1983,323866666.77462
guy,1984,300686010.95163
guy,1985,313110395.35123
guy,1992,582520000
guy,1993,631900000
guy,1994,664870000
guy,1995,708330000
guy,1996,703600000
guy,1997,755700000
guy,1998,726800000
guy,1999,696800000
guy,2000,743300000
guy,2001,733400000
guy,2002,709700000
guy,2003,697400000
guy,2004,799375600
guy,2005,917971000
guy,2006,1055174000
guy,2007,1255393000
guy,2008,1648805567.06473
guy,2009,1451819160.36434
guy,2010,1762917631.51625
guy,2011,2204274433.95551
guy,2012,2523076274.2879
guy,2013,2377597119.31626
guy,2014,2217483369.27123
guy,2015,1776124246.29062
guy,2016,1931857354.37851
guy,2017,2216919028.8149
guy,2018,3220704876.98124
guy,2019,5024573188.45264
guy,2020,3688533678.89547
hkg,1998,186278232053.70999
hkg,1999,178274149316.78101
hkg,2000,208775047784.67801
hkg,2001,200031692514.56696
hkg,2002,206139314732.78101
hkg,2003,228687393759.26599
hkg,2004,268969353200.02301
hkg,2005,300065206128.60797
hkg,2006,336761592504.23999
hkg,2007,371893846357.26898
hkg,2008,401811269171.90399
hkg,2009,364450372101.72998
hkg,2010,456007097433.12799
hkg,2011,519402136640.93903
hkg,2012,563928541802.10095
hkg,2013,609322214831.53101
hkg,2014,620482868965.448
hkg,2015,598690632610.00403
hkg,2016,592732423449.87903
hkg,2017,641126699123.69482
hkg,2018,682046218800.92493
hkg,2019,639362671239.13904
hkg,2020,601527974159.93005
hnd,1974,455799999.90554
hnd,1975,446100000
hnd,1976,514600000
hnd,1977,655500000
hnd,1978,777600000
hnd,1979,931650000
hnd,1980,1128000000
hnd,1981,1062250000
hnd,1982,824950000
hnd,1983,914600000
hnd,1984,1067950000
hnd,1985,1087000000
hnd,1986,1078100000
hnd,1987,1073830000
hnd,1988,1140900000
hnd,1989,1186200000
hnd,1990,1126800000
hnd,1991,1139200000
hnd,1992,1233400000
hnd,1993,1497800000
hnd,1994,1662100000
hnd,1995,1852300000
hnd,1996,2253600000
hnd,1997,2511300000
hnd,1998,2817300000
hnd,1999,3012000000
hnd,2000,3373783426.88
hnd,2001,3473679437.3733
hnd,2002,3505085020.91561
hnd,2003,3934930935.71746
hnd,2004,4735238984.495
hnd,2005,5397708193.32232
hnd,2006,6254756759.60878
hnd,2007,7776419452.72854
hnd,2008,9447709819.07346
hnd,2009,6809615125.09807
hnd,2010,7775195685.41861
hnd,2011,9803831686.16353
hnd,2012,10269854063.6343
hnd,2013,10073657523.9841
hnd,2014,10168321016.2268
hnd,2015,10325346267.9116
hnd,2016,9907188433.51226
hnd,2017,10853329867.2112
hnd,2018,12066385190.201
hnd,2019,11820967270.0823
hnd,2020,9945843957.34568
hrv,1993,5767117119.64143
hrv,1994,6910405843.33504
hrv,1995,9152312732.10905
hrv,1996,9882422557.99507
hrv,1997,11384247444.9655
hrv,1998,10539488988.3378
hrv,1999,9753572745.20318
hrv,2000,8595748203.78901
hrv,2001,9835824086.81335
hrv,2002,12343854633.7821
hrv,2003,16138630335.6933
hrv,2004,18942421270.7724
hrv,2005,20638279155.115
hrv,2006,23474842005.761
hrv,2007,27916596778.5904
hrv,2008,32969180090.4934
hrv,2009,24016740741.26
hrv,2010,22641175687.258
hrv,2011,25348201332.5456
hrv,2012,23250242403.67929
hrv,2013,24653369653.2051
hrv,2014,25220323248.5715
hrv,2015,22859809122.3594
hrv,2016,24010256650.74929
hrv,2017,27416130309.9157
hrv,2018,31334648567.2644
hrv,2019,31782451086.1908
hrv,2020,27983897926.4331
hti,1971,74940000.01499
hti,1972,79839705.79372
hti,1973,93999999.93692
hti,1974,130679891.64306
hti,1975,159420000.03188
hti,1976,211460000.04229
hti,1977,263040000.05261
hti,1978,309080000.06182
hti,1979,327940000.06559
hti,1980,480960000.09619
hti,1981,516600000.10332
hti,1982,471060000.09421
hti,1983,497220000.09944
hti,1984,526960000.04391
hti,1985,557080000
hti,1986,473480000
hti,1987,501700000
hti,1988,480980000
hti,1989,448100000
hti,1990,514600000
hti,1991,531900000
hti,1992,247740000
hti,1993,290700000
hti,1994,235380000
hti,1995,801660000
hti,1996,781910000
hti,1997,891100000
hti,1998,1040510000
hti,1999,1252120000
hti,2000,1368720000
hti,2001,1315890000
hti,2002,1250040000
hti,2003,1416990000
hti,2004,1561550000
hti,2005,1852880000
hti,2006,2141560000
hti,2007,2384450000
hti,2008,2853773921.04959
hti,2009,2804218326.65952
hti,2010,4287321211.20725
hti,2011,4433439694.08057
hti,2012,4195349024.5071
hti,2013,4442565271.72773
hti,2014,4753306026.36303
hti,2015,4490955197.86254
hti,2016,4402672855.56254
hti,2017,4930671666.17079
hti,2018,5624688257.50573
hti,2019,5161404008.80366
hti,2020,4205601007.98416
hti,2021,5221751697.15327
hun,1982,9152087533.74307
hun,1983,9028957504.28636
hun,1984,8861978139.09177
hun,1985,8852919228.88143
hun,1986,10375969706.8543
hun,1987,10701090133.621
hun,1988,10632967385.3661
hun,1989,11107967439.4371
hun,1990,11016746992.2066
hun,1991,11320952034.9207
hun,1992,12748535830.1416
hun,1993,14759471621.2746
hun,1994,14322228934.9417
hun,1995,18206811976.6158
hun,1996,19271253032.0062
hun,1997,22051641297.8458
hun,1998,26672793548.8174
hun,1999,29017872572.1743
hun,2000,33668492361.5494
hun,2001,35956763979.3271
hun,2002,40953702819.9656
hun,2003,52556760107.5662
hun,2004,67346314886.6367
hun,2005,74380366386.3755
hun,2006,86585798477.0266
hun,2007,108675920229.90601
hun,2008,125912427476.925
hun,2009,92762986771.14009
hun,2010,100281103545.836
hun,2011,113657546962.207
hun,2012,101977982214.314
hun,2013,106480218928.039
hun,2014,114029955899.96001
hun,2015,99575865882.40227
hun,2016,99983058463.287
hun,2017,113478602116.229
hun,2018,127659014444.672
hun,2019,129899583589.713
hun,2020,121483325736.045
idn,1981,21540000000
idn,1982,22716000000
idn,1983,22037000000
idn,1984,19286000000
idn,1985,17840000000
idn,1986,16194000000
idn,1987,16972000000
idn,1988,18437000000
idn,1989,21749000000
idn,1990,27511000000
idn,1991,31398000000
idn,1992,34874000000
idn,1993,38222000000
idn,1994,43738000000
idn,1995,54461000000
idn,1996,59379000000
idn,1997,62830000000
idn,1998,44030357373.16489
idn,1999,42974513498.0652
idn,2000,56002463130.4348
idn,2001,50548622608.69569
idn,2002,52696753632.6136
idn,2003,56946585709.9852
idn,2004,67472159280.6336
idn,2005,86268317494.2578
idn,2006,87614055150.2901
idn,2007,101353828118.851
idn,2008,136137392331.92999
idn,2009,104131018987.539
idn,2010,145424174547.83401
idn,2011,188975131090.37201
idn,2012,212891028322.35696
idn,2013,211270240988.77896
idn,2014,201850847350.43896
idn,2015,165993464222.80801
idn,2016,159559002321.51801
idn,2017,182775400031.25
idn,2018,218645206075.832
idn,2019,204230009621.29199
idn,2020,159871997085.90201
idn,2021,217811122704.14096
ind,1975,6006734062.18488
ind,1976,5763690293.07915
ind,1977,6603141915.54137
ind,1978,8957077742.21229
ind,1979,11938309152.4636
ind,1980,16927945724.1528
ind,1981,17397435384.721
ind,1982,17517737340.5087
ind,1983,17572596377.4069
ind,1984,17857801537.7852
ind,1985,18984136045.6211
ind,1986,19631790603.5359
ind,1987,22290070406.5336
ind,1988,25412608224.0404
ind,1989,28127927456.07529
ind,1990,29526607272.46469
ind,1991,27031902767.46749
ind,1992,29665639165.5541
ind,1993,30604948801.5936
ind,1994,37872390417.4142
ind,1995,48225107456.50249
ind,1996,54959987567.51369
ind,1997,58172791087.9908
ind,1998,59367859754.36169
ind,1999,62827495215.8222
ind,2000,73075192253.4588
ind,2001,71311160936.19659
ind,2002,75741490127.6454
ind,2003,92959121913.9984
ind,2004,130980013020.093
ind,2005,181858367950.56
ind,2006,225086027161.73599
ind,2007,278785752272.43298
ind,2008,379479380179.34698
ind,2009,328257176213.27094
ind,2010,439059034248.04999
ind,2011,553062186679.57495
ind,2012,579908579784.45203
ind,2013,560408478123.57495
ind,2014,553552854081.36682
ind,2015,491880074570.79901
ind,2016,472012694192.71002
ind,2017,561612525785.53296
ind,2018,642960117087.83801
ind,2019,619484791790.58997
ind,2020,493032797814.35907
irl,2005,139103119142.216
irl,2006,153423312738.30899
irl,2007,183000705525.96097
irl,2008,195197174890.923
irl,2009,166695531940.522
irl,2010,169386495216.73901
irl,2011,182953672775.99399
irl,2012,195839973220.54001
irl,2013,202537523338.26999
irl,2014,237483320582.71201
irl,2015,271439107824.72601
irl,2016,316194716453.26801
irl,2017,331380800496.33002
irl,2018,361117295717.71997
irl,2019,452978565278.65295
irl,2020,462205603992.06702
irn,1976,19633000000
irn,1977,24919000000
irn,1978,20980000000
irn,1979,14211000000
irn,1980,16111000000
irn,1981,16453000000
irn,1982,15613000000
irn,1983,22300000000
irn,1984,18427000000
irn,1985,15314000000
irn,1986,12867000000
irn,1987,14377000000
irn,1988,12963000000
irn,1989,16466000000
irn,1990,22292000000
irn,1991,30905000000
irn,1992,29057000000
irn,1993,24887000000
irn,1994,15843000000
irn,1995,15113000000
irn,1996,18072000000
irn,1997,17494000000
irn,1998,17046000000
irn,1999,15890000000
irn,2000,17503000000
irq,2005,26096700000
irq,2006,24197500000
irq,2007,21488100000
irq,2008,37333400000
irq,2009,43847900000
irq,2010,47191500000
irq,2011,51757000000
irq,2012,63446000000
irq,2013,71372700000
irq,2014,68627100000
irq,2015,58159612000
irq,2016,44115960000
irq,2017,48454400000
irq,2018,56876000000
irq,2019,72282500000
irq,2020,54723300000
isl,1976,545100000
isl,1977,714500000
isl,1978,810500000
isl,1979,1007600000
isl,1980,1162700000
isl,1981,1207500000
isl,1982,1146100000
isl,1983,1002300000
isl,1984,1067500000
isl,1985,1177200000
isl,1986,1373600000
isl,1987,1938100000
isl,1988,1975000000
isl,1989,1762100000
isl,1990,2065099043.61526
isl,1991,2204732363.85508
isl,1992,2116767003.24213
isl,1993,1809360456.55599
isl,1994,1865465346.64151
isl,1995,2249502134.23407
isl,1996,2620709325.01465
isl,1997,2652493249.24657
isl,1998,3242887764.8854
isl,1999,3316982831.59978
isl,2000,3516604160.77016
isl,2001,3127350388.21395
isl,2002,3177315960.57856
isl,2003,4069422508.3692
isl,2004,5261493282.80422
isl,2005,7086987429.01951
isl,2006,8220783535.57116
isl,2007,9095652457.0013
isl,2008,8068983796.64249
isl,2009,5341059586.47923
isl,2010,5784056011.7979
isl,2011,7132235100.09441
isl,2012,7250011479.52526
isl,2013,7354765449.02294
isl,2014,8069132354.89471
isl,2015,7738828202.60133
isl,2016,8509802783.46187
isl,2017,10230817737.2084
isl,2018,11385462118.3443
isl,2019,9887477030.95761
isl,2020,7616182585.0981
isr,1960,613000000
isr,1961,757000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,1128000000
isr,1966,1170000000
isr,1967,1317000000
isr,1968,1607000000
isr,1969,1951000000
isr,1970,2397000000
isr,1971,2856000000
isr,1972,2941000000
isr,1973,4867000000
isr,1974,6152000000
isr,1975,6798000000
isr,1976,6710000000
isr,1977,7022000000
isr,1978,8665000000
isr,1979,10221000000
isr,1980,11511000000
isr,1981,12357000000
isr,1982,11572600000
isr,1983,11769900000
isr,1984,11765500000
isr,1985,11605800000
isr,1986,12475600000
isr,1987,16407700000
isr,1988,17067000000
isr,1989,17323200000
isr,1990,20228000000
isr,1991,22271400000
isr,1992,23933900000
isr,1993,26930000000
isr,1994,30317300000
isr,1995,35286700000
isr,1996,37551900000
isr,1997,37156900000
isr,1998,35872400000
isr,1999,40825600000
isr,2000,46794300000
isr,2001,43645700000
isr,2002,42827100000
isr,2003,44517500000
isr,2004,52866000000
isr,2005,58224100000
isr,2006,62651900000
isr,2007,74081800000
isr,2008,84771600000
isr,2009,63840200000
isr,2010,77024500000
isr,2011,93090400000
isr,2012,92790600000
isr,2013,93380700000
isr,2014,95139300000
isr,2015,84955200000
isr,2016,90363300000
isr,2017,97844700000
isr,2018,108654900000
isr,2019,108624700000
isr,2020,95229200000
isr,2021,121627900000
ita,1970,16983521583.0165
ita,1971,18548809530.2635
ita,1972,22628860750.7065
ita,1973,31379237877.621
ita,1974,44509578504.0724
ita,1975,42563931280.0532
ita,1976,47462127187.37849
ita,1977,52777038119.2767
ita,1978,61950334823.9619
ita,1979,84042637986.851
ita,1980,108582469306.819
ita,1981,101745844225.94501
ita,1982,95607825424.2628
ita,1983,87735264903.69231
ita,1984,93373934610.9911
ita,1985,97194747724.9877
ita,1986,111492188824.66901
ita,1987,141310367529.41101
ita,1988,155859542033.80399
ita,1989,172109422787.56601
ita,1990,215178555882.66199
ita,1991,212626017061.056
ita,1992,232435430627.436
ita,1993,185413252974.22198
ita,1994,204641162377.57501
ita,1995,244827130012.53296
ita,1996,249935510451.12799
ita,1997,253857763286.29001
ita,1998,265732880016.332
ita,1999,268948068722.052
ita,2000,283873770906.60498
ita,2001,285541171263.87
ita,2002,302471990663.93298
ita,2003,360994338173.63898
ita,2004,423790036224.96497
ita,2005,459943986957.68896
ita,2006,528204278054.77698
ita,2007,614197983755.95801
ita,2008,668111450701.09082
ita,2009,506305003564.18799
ita,2010,575128060164.21301
ita,2011,649085944566.849
ita,2012,569332478025.48499
ita,2013,561885401236.02795
ita,2014,566877049394.57996
ita,2015,490389669243.12402
ita,2016,488590389955.18402
ita,2017,546276783202.77502
ita,2018,605438409196.01794
ita,2019,568887239358.63196
ita,2020,485615213562.46094
jam,1976,1124400000
jam,1977,923700000
jam,1978,1049800000
jam,1979,1222000000
jam,1980,1408100000
jam,1981,1703800000
jam,1982,1638900000
jam,1983,1527500000
jam,1984,1455000000
jam,1985,1419100000
jam,1986,1248800000
jam,1987,1532300000
jam,1988,1822900000
jam,1989,2339500000
jam,1990,2390100000
jam,1991,2258600000
jam,1992,2255500000
jam,1993,2744000000
jam,1994,3054500000
jam,1995,3729100000
jam,1996,3864400000
jam,1997,4064300000
jam,1998,4037500000
jam,1999,4008600000
jam,2000,4426800000
jam,2001,4586500000
jam,2002,4776995000
jam,2003,4914386367.27278
jam,2004,5264026326.74298
jam,2005,5967539551.64688
jam,2006,7098090433.43853
jam,2007,8485576305.61967
jam,2008,9913903627.72818
jam,2009,6356293724.23147
jam,2010,6453776928.46442
jam,2011,7827455245.40155
jam,2012,7811586597.88254
jam,2013,7516722560.27458
jam,2014,7452311526.3597
jam,2015,6610127621.04454
jam,2016,6242638462.95633
jam,2017,7226381038.29973
jam,2018,7890179369.7658
jam,2019,8316717423.65187
jam,2020,5860820099.863
jor,1972,327319638.7669
jor,1973,413913749.71141
jor,1974,602623478.62448
jor,1975,941550491.54361
jor,1976,1295245749.16988
jor,1977,1651191318.98008
jor,1978,1989691187.33278
jor,1979,2744899067.19327
jor,1980,3230460863.42557
jor,1981,4201393083.87612
jor,1982,4255440066.74449
jor,1983,3859556506.8542
jor,1984,3802843508.50629
jor,1985,3713647791.42061
jor,1986,3308898025.47472
jor,1987,3698382691.25899
jor,1988,3759204169.44601
jor,1989,2945776866.8118
jor,1990,3568562280.42303
jor,1991,3424667166.38464
jor,1992,4323369137.7897
jor,1993,4492310631.49744
jor,1994,4396556371.49077
jor,1995,4902769192.52922
jor,1996,5415796897.03808
jor,1997,5185754583.92102
jor,1998,5187729196.05078
jor,1999,4989985895.62764
jor,2000,5795696801.80536
jor,2001,6027210424.59589
jor,2002,6383810637.63506
jor,2003,6967309365.30324
jor,2004,9406975300.94499
jor,2005,11859305010.2539
jor,2006,13231002172.0733
jor,2007,15700650877.9046
jor,2008,19228453999.2856
jor,2009,16458739436.6197
jor,2010,18241408450.7042
jor,2011,21301126760.5634
jor,2012,22975492957.74649
jor,2013,24172112676.0563
jor,2014,24985070422.5352
jor,2015,22776197183.0986
jor,2016,21830140845.0704
jor,2017,23035633802.81689
jor,2018,22915774647.88729
jor,2019,21963495774.6479
jor,2020,18421056338.0282
jpn,1996,442138914582.80896
jpn,1997,426203390950.99103
jpn,1998,359326601912.89801
jpn,1999,390916935995.72699
jpn,2000,454631939272.42401
jpn,2001,417328597372.86298
jpn,2002,405295238086.67102
jpn,2003,449223648193.64203
jpn,2004,537110540360.61298
jpn,2005,603030821880.19104
jpn,2006,665519514454.974
jpn,2007,718699651771.12195
jpn,2008,872816874723.2301
jpn,2009,645807434517.80896
