geo,time,fr_inr_rinr
mlt,2001,2.37683
mlt,2002,3.22469
mlt,2003,3.90533
mlt,2004,3.14454
mlt,2005,3.50299
mlt,2006,3.42016
mlt,2007,3.86603
mlt,2008,2.57507
mlt,2009,2.40145
mlt,2010,1.39029
mlt,2011,3.58168
mlt,2012,2.50269
mlt,2013,2.37477
mmr,1994,-5.98111
mmr,1995,-0.28096
mmr,1996,-0.98133
mmr,1997,-6.78711
mmr,1998,-10.88612
mmr,1999,-6.62723
mmr,2000,6.97374
mmr,2001,3.57326
mmr,2002,-11.99402
mmr,2003,-7.96938
mmr,2004,6.98982
mmr,2005,5.75633
mmr,2006,-0.47572
mmr,2007,-1.36291
mmr,2008,2.68226
mmr,2009,11.18152
mmr,2010,14.05054
mmr,2011,10.51251
mmr,2012,8.98623
mmr,2013,11.75661
mmr,2014,11.25475
mmr,2015,7.03586
mmr,2016,19.15933
mmr,2017,10.08523
mmr,2018,10.00927
mmr,2019,9.16083
mmr,2020,9.30574
mne,2005,7.74312
mne,2006,0.95108
mne,2007,-5.89361
mne,2008,1.49514
mne,2009,6.78781
mne,2010,7.80066
mne,2011,8.38314
mne,2012,9.3689
mne,2013,7.17473
mne,2014,8.29036
mne,2015,6.56798
mne,2016,2.73125
mne,2017,3.24751
mne,2018,3.19983
mne,2019,4.07055
mne,2020,6.09297
mng,1998,50.97911
mng,1999,29.87559
mng,2000,22.27953
mng,2001,24.35655
mng,2002,27.40158
mng,2003,19.65781
mng,2004,12.66747
mng,2005,8.71984
mng,2006,4.056
mng,2007,9.13724
mng,2008,-0.71258
mng,2009,19.48434
mng,2010,-13.73017
mng,2011,1.29446
mng,2012,4.72533
mng,2013,15.1341
mng,2014,10.77405
mng,2015,18.83808
mng,2016,16.26168
mng,2017,8.30906
mng,2018,9.03446
mng,2019,6.38744
mng,2020,12.75125
moz,1997,17.4112
moz,1998,17.36432
moz,1999,9.39759
moz,2000,6.76394
moz,2001,6.00928
moz,2002,15.14633
moz,2003,19.49732
moz,2004,14.6054
moz,2005,11.45223
moz,2006,9.90712
moz,2007,11.13747
moz,2008,12.37427
moz,2009,14.45329
moz,2010,7.652
moz,2011,15.41008
moz,2012,12.90033
moz,2013,11.98743
moz,2014,13.4247
moz,2015,6.76729
moz,2016,6.59807
moz,2017,18.78045
moz,2018,19.39994
moz,2019,13.23357
moz,2020,14.21953
mrt,1980,5.11749
mrt,1981,4.4142
mrt,1982,1.73868
mrt,1983,4.42326
mrt,1984,0.98041
mrt,1985,1.59198
mrt,1986,4.41892
mrt,1987,1.39222
mrt,1988,6.2788
mrt,1989,1.87437
mrt,1990,7.16811
mrt,1991,-22.21372
mrt,1992,9.54341
mrt,1993,5.06684
mrt,1994,6.36772
mrt,1995,17.00806
mrt,1996,19.77569
mrt,1997,8.85367
mrt,1998,5.95044
mrt,1999,22.16711
mrt,2000,18.08318
mrt,2001,15.75538
mrt,2002,13.38634
mrt,2003,15.80556
mrt,2004,9.07038
mrt,2005,7.41638
mrt,2006,8.68511
mrt,2007,13.41139
mrt,2008,8.68618
mrt,2009,19.93046
mrt,2010,-4.36736
mrt,2011,-0.46599
mrt,2012,16.46909
mrt,2013,11.97461
mrt,2014,32.76795
mrt,2015,22.8913
mrt,2016,5.20624
mrt,2017,15.17569
mus,1980,-11.70864
mus,1981,1.1939
mus,1982,4.14252
mus,1983,6.1295
mus,1984,5.38445
mus,1985,5.20687
mus,1986,5.84209
mus,1987,1.0716
mus,1988,3.67211
mus,1989,4.57231
mus,1990,6.70657
mus,1991,8.46109
mus,1992,11.17133
mus,1993,6.74153
mus,1994,11.60076
mus,1995,14.61938
mus,1996,12.90672
mus,1997,13.12385
mus,1998,12.10981
mus,1999,14.12482
mus,2000,16.78843
mus,2001,13.99969
mus,2002,13.91528
mus,2003,14.55817
mus,2004,13.24769
mus,2005,16.44433
mus,2006,9.04173
mus,2007,12.52522
mus,2008,5.53993
mus,2009,9.96942
mus,2010,7.66227
mus,2011,5.57883
mus,2012,6.05193
mus,2013,5.5952
mus,2014,6.91695
mus,2015,7.46746
mus,2016,6.21888
mus,2017,7.11091
mus,2018,6.95211
mus,2019,7.90568
mus,2020,5.81476
mwi,1979,12.64587
mwi,1980,0.75472
mwi,1981,1.7991
mwi,1982,8.05807
mwi,1983,6.38639
mwi,1984,3.30573
mwi,1985,8.66987
mwi,1986,4.83724
mwi,1987,2.37838
mwi,1988,-6.74474
mwi,1989,0.40039
mwi,1990,9.34311
mwi,1991,8.40856
mwi,1992,7.70114
mwi,1993,1.03401
mwi,1994,3.82662
mwi,1995,-16.86397
mwi,1996,-4.60287
mwi,1997,6.13661
mwi,1998,15.15551
mwi,1999,9.94522
mwi,2000,17.30665
mwi,2001,24.31428
mwi,2002,-29.22136
mwi,2003,34.95418
mwi,2004,19.14441
mwi,2005,20.17505
mwi,2006,10.23841
mwi,2007,22.68551
mwi,2008,11.89046
mwi,2009,16.07989
mwi,2010,11.14611
mwi,2011,8.48054
mwi,2012,12.47174
mwi,2013,14.69813
mwi,2014,19.36231
mwi,2015,19.78896
mwi,2016,20.55137
mwi,2017,-13.91048
mwi,2018,24.65008
mwi,2019,16.65853
mwi,2020,12.71574
mys,1969,4.03603
mys,1970,9.75915
mys,1971,9.70413
mys,1972,8.49694
mys,1973,-6.79888
mys,1974,-1.31244
mys,1975,13.75077
mys,1976,-2.39178
mys,1977,2.43754
mys,1978,-0.45555
mys,1979,-2.3465
mys,1980,3.04554
mys,1981,10.71639
mys,1982,9.59052
mys,1983,5.53733
mys,1984,7.07798
mys,1985,14.38951
mys,1986,22.95688
mys,1987,2.50382
mys,1988,5.48154
mys,1989,4.24474
mys,1990,4.79542
mys,1991,5.56337
mys,1992,7.56479
mys,1993,5.81213
mys,1994,4.64398
mys,1995,4.91789
mys,1996,6.04112
mys,1997,6.90551
mys,1998,3.35068
mys,1999,8.51401
mys,2000,-1.08574
mys,2001,8.84851
mys,2002,3.29631
mys,2003,2.90603
mys,2004,0.03448
mys,2005,-2.67317
mys,2006,2.409
mys,2007,1.45674
mys,2008,-3.90338
mys,2009,11.78239
mys,2010,-2.11328
mys,2011,-0.47187
mys,2012,3.74842
mys,2013,4.46753
mys,2014,2.06852
mys,2015,3.30704
mys,2016,2.82595
mys,2017,0.79893
mys,2018,4.27699
mys,2019,4.79898
mys,2020,4.75903
nam,1991,16.39489
nam,1992,9.01839
nam,1993,6.93979
nam,1994,-2.82732
nam,1995,11.08611
nam,1996,3.45889
nam,1997,12.19831
nam,1998,11.49872
nam,1999,10.95555
nam,2000,3.59199
nam,2001,2.99262
nam,2002,3.48525
nam,2003,13.26116
nam,2004,9.16199
nam,2005,4.74622
nam,2006,1.6217
nam,2007,3.29202
nam,2008,2.5011
nam,2009,3.90192
nam,2010,5.77879
nam,2011,4.73451
nam,2012,-2.34444
nam,2013,4.08438
nam,2014,0.42895
nam,2015,5.25645
nam,2016,1.73732
nam,2017,0.09799
nam,2018,5.47139
nam,2019,9.20674
nam,2020,1.9354
ner,2005,2.03461
ner,2006,3.1927
ner,2007,-2.13478
ner,2008,-4.67174
ner,2009,0.75577
ner,2010,1.58327
ner,2011,1.23525
ner,2012,-0.2556
ner,2013,5.67763
ner,2014,5.76741
ner,2015,2.84084
ner,2016,3.4406
ner,2017,4.75025
nga,1970,-29.26952
nga,1971,5.57679
nga,1972,3.99166
nga,1973,1.56926
nga,1974,-25.66676
nga,1975,-13.96816
nga,1976,-6.86748
nga,1977,-4.2576
nga,1978,-6.28957
nga,1979,-2.99471
nga,1980,-3.54742
nga,1981,-65.85715
nga,1982,-4.58618
nga,1983,-8.02239
nga,1984,4.34249
nga,1985,2.34323
nga,1986,4.31029
nga,1987,-4.76964
nga,1988,-2.96268
nga,1989,-6.61241
nga,1990,17.46624
nga,1991,0.99085
nga,1992,-14.98717
nga,1993,-7.05247
nga,1994,-15.92023
nga,1995,-31.45257
nga,1996,-5.26078
nga,1997,12.12661
nga,1998,11.48467
nga,1999,6.04725
nga,2000,-1.14089
nga,2001,12.1387
nga,2002,3.02354
nga,2003,9.93571
nga,2004,-2.60485
nga,2005,-1.59368
nga,2006,-5.62797
nga,2007,9.18717
nga,2008,6.68491
nga,2009,18.18
nga,2010,1.06774
nga,2011,5.68558
nga,2012,6.22481
nga,2013,11.20162
nga,2014,11.35621
nga,2015,13.59615
nga,2016,6.68623
nga,2017,5.79057
nga,2018,6.05598
nga,2019,4.52219
nga,2020,5.37128
nic,1988,628.31967
nic,1989,-88.42984
nic,1990,-97.69348
nic,1991,-97.52008
nic,1992,-6.3524
nic,1993,-3.18962
nic,1994,-50.15877
nic,1995,2.54404
nic,1996,6.70256
nic,1997,6.76106
nic,1998,3.21969
nic,1999,7.64279
nic,2000,8.82137
nic,2001,10.54773
nic,2002,14.57341
nic,2003,9.70098
nic,2004,4.07198
nic,2005,2.03361
nic,2006,3.43743
nic,2007,3.07045
nic,2008,-2.60753
nic,2009,7.55227
nic,2010,6.76711
nic,2011,0.2933
nic,2012,5.41225
nic,2013,10.19188
nic,2014,4.74731
nic,2015,4.14889
nic,2016,6.54767
nic,2017,6.3948
nic,2018,8.02347
nic,2019,6.58275
nic,2020,5.01876
nld,1999,2.1474
nld,2000,1.32594
nld,2001,0.7824
nld,2002,0.18097
nld,2003,0.8121
nld,2004,1.52757
nld,2005,0.76684
nld,2006,0.95607
nld,2007,2.48056
nld,2008,2.24604
nld,2009,1.75875
nld,2010,0.80204
nld,2011,1.80286
nld,2012,0.17634
nld,2013,0.21723
nor,2013,1.75009
nor,2014,3.9097
nor,2015,6.54162
nor,2016,4.61225
nor,2017,-0.90934
nor,2018,-3.49341
nor,2019,3.72604
nor,2020,6.53777
nzl,1998,7.79347
nzl,1999,6.50362
nzl,2000,4.82707
nzl,2001,3.64884
nzl,2002,6.81711
nzl,2003,4.64915
nzl,2004,4.16662
nzl,2005,5.61648
nzl,2006,5.44157
nzl,2007,3.10717
nzl,2008,6.16944
nzl,2009,3.82603
nzl,2010,3.08569
nzl,2011,3.57143
nzl,2012,5.97425
nzl,2013,1.25315
nzl,2014,5.36875
nzl,2015,4.241
nzl,2016,2.48351
nzl,2017,1.15076
nzl,2018,-1.99524
omn,1984,15.81237
omn,1985,10.80332
omn,1986,38.49441
omn,1987,-1.68883
omn,1988,7.92648
omn,1989,9.85225
omn,1990,-12.00502
omn,1991,19.74477
omn,1992,7.98724
omn,1993,15.09278
omn,1994,8.87343
omn,1995,7.3957
omn,1996,1.75486
omn,1997,11.67648
omn,1998,27.44845
omn,1999,-0.45758
omn,2000,-6.18961
omn,2001,14.83182
omn,2002,3.93577
omn,2003,-1.77037
omn,2004,-4.48477
omn,2005,-12.39627
omn,2006,-5.57728
omn,2007,-0.82694
omn,2008,-20.129
omn,2009,43.34257
omn,2010,-18.86497
omn,2011,-8.07973
omn,2012,2.21469
omn,2013,7.91158
omn,2014,3.4079
omn,2015,29.71419
omn,2016,15.45981
omn,2017,-1.99937
omn,2018,-5.80487
omn,2019,8.30028
omn,2020,21.53597
pak,2004,-0.06812
pak,2005,1.14235
pak,2006,1.94234
pak,2007,4.18927
pak,2008,-0.2369
pak,2009,-5.0793
pak,2010,2.8798
pak,2011,-4.3675
pak,2012,7.12531
pak,2013,4.69298
pak,2014,4.02047
pak,2015,5.80691
pak,2016,8.32146
pak,2017,4.03469
pak,2018,5.92581
pak,2019,3.17555
pak,2020,0.5596
pan,1996,12.04624
pan,1997,9.2338
pan,1998,10.08692
pan,1999,9.46853
pan,2000,11.87558
pan,2001,9.84225
pan,2002,8.76468
pan,2003,8.69608
pan,2004,6.72616
pan,2005,6.79783
pan,2006,6.58283
pan,2007,3.78573
pan,2008,0.35185
pan,2009,1.08547
pan,2010,4.60149
pan,2011,1.58179
pan,2012,1.45837
pan,2013,1.79947
pan,2014,2.6271
pan,2015,3.91903
pan,2016,4.50653
pan,2017,4.95143
pan,2018,6.16788
pan,2019,6.89766
pan,2020,8.96529
per,1985,-39.27262
per,1986,-19.13144
per,1987,-28.95887
per,1988,-62.77056
per,1989,-45.64629
per,1990,-31.45968
per,1991,61.18594
per,1992,46.60394
per,1993,32.69034
per,1994,22.62188
per,1995,19.87713
per,1996,19.91616
per,1997,22.02446
per,1998,25.86628
per,1999,31.20636
per,2000,25.56985
per,2001,24.41195
per,2002,20.63385
per,2003,18.87155
per,2004,17.30871
per,2005,21.28437
per,2006,15.1195
per,2007,21.05117
per,2008,22.32387
per,2009,18.59449
per,2010,12.54947
per,2011,11.17809
per,2012,17.82002
per,2013,16.90331
per,2014,12.99479
per,2015,13.06382
per,2016,12.98526
per,2017,12.7122
per,2018,11.9998
per,2019,12.15923
per,2020,8.37118
phl,1976,3.33738
phl,1977,3.35268
phl,1978,2.41765
phl,1979,-0.81865
phl,1980,-0.20536
phl,1981,3.19451
phl,1982,8.72256
phl,1983,4.36742
phl,1984,-16.1901
phl,1985,9.86721
phl,1986,14.23028
phl,1987,5.43344
phl,1988,5.6135
phl,1989,9.32148
phl,1990,9.88098
phl,1991,5.73775
phl,1992,10.74993
phl,1993,7.37118
phl,1994,4.53988
phl,1995,6.54005
phl,1996,6.64022
phl,1997,9.42589
phl,1998,5.77121
phl,1999,5.11744
phl,2000,4.81049
phl,2001,6.42188
phl,2002,4.7082
phl,2003,6.08529
phl,2004,3.95525
phl,2005,4.03549
phl,2006,4.44012
phl,2007,5.3576
phl,2008,1.46658
phl,2009,5.67258
phl,2010,3.16351
phl,2011,2.64095
phl,2012,3.61327
phl,2013,3.63093
phl,2014,2.3996
phl,2015,6.34359
phl,2016,4.30655
phl,2017,3.232
phl,2018,2.29211
phl,2019,6.35446
png,1983,-5.96379
png,1984,2.97927
png,1985,9.76335
png,1986,10.82952
png,1987,3.67695
png,1988,4.40735
png,1989,17.61143
png,1990,10.92868
png,1991,6.70451
png,1992,11.33227
png,1993,14.13611
png,1994,1.77795
png,1995,-2.33963
png,1996,11.28695
png,1997,1.8656
png,1998,2.75904
png,1999,7.04692
png,2000,3.92572
png,2001,8.69259
png,2002,1.42375
png,2003,7.40624
png,2004,15.55308
png,2005,-0.63576
png,2006,-31.11724
png,2007,6.79238
png,2008,-2.21087
png,2009,15.74156
png,2010,0.48097
png,2011,1.81486
png,2012,11.45556
png,2013,6.3165
png,2014,3.73534
png,2015,10.08781
png,2016,5.71298
png,2017,0.63956
png,2018,-0.65813
png,2019,7.50681
pry,1994,25.24181
pry,1995,25.34473
pry,1996,22.81908
pry,1997,27.75468
pry,1998,16.32145
pry,1999,21.89274
pry,2000,14.20354
pry,2001,16.4269
pry,2002,22.657
pry,2003,37.02078
pry,2004,24.08131
pry,2005,19.13485
pry,2006,23.866
pry,2007,14.45835
pry,2008,15.68312
pry,2009,27.98724
pry,2010,24.30176
pry,2011,11.70585
pry,2012,11.79427
pry,2013,14.31209
pry,2014,17.81994
pry,2015,17.84574
pry,2016,13.3866
pry,2017,14.50939
pry,2018,13.49296
pry,2019,12.1077
pry,2020,10.57645
pse,2004,12.75706
pse,2005,7.27469
pse,2006,2.21492
pse,2007,3.06124
pse,2008,-8.39329
pse,2009,4.25611
pse,2010,-6.06253
pse,2011,1.29651
pse,2012,3.98604
pse,2013,1.68103
pse,2014,2.6394
pse,2015,10.89292
pse,2016,4.81022
pse,2017,2.48648
pse,2018,6.19366
pse,2019,2.0053
pse,2020,2.86697
qat,2004,-6.11969
qat,2005,-18.30132
qat,2006,-1.09044
qat,2007,-3.19143
qat,2008,-13.06384
qat,2009,41.25295
qat,2010,0.27306
qat,2011,-10.8084
qat,2012,-0.89237
qat,2013,4.31209
qat,2014,6.5437
qat,2015,39.48937
qat,2016,14.30116
qat,2017,-2.86771
qat,2018,-6.61282
qat,2019,9.9378
qat,2020,22.59952
rou,1993,-43.05071
rou,1994,-20.3459
rou,1995,4.71273
rou,1996,7.72977
rou,1997,-26.69067
rou,1998,4.8484
rou,1999,10.78046
rou,2000,7.45157
rou,2001,5.39568
rou,2002,10.35799
rou,2003,1.85277
rou,2004,8.7963
rou,2005,6.77979
rou,2006,3.05143
rou,2007,-2.13087
rou,2008,-0.88544
rou,2009,12.67041
rou,2010,10.11589
rou,2011,8.05449
rou,2012,7.28381
rou,2013,6.89297
rou,2014,6.55115
rou,2015,3.40142
rou,2016,3.1842
rou,2017,0.84577
rou,2018,0.58574
rou,2019,0.34283
rou,2020,2.63289
rus,1997,14.76046
rus,1998,19.61608
rus,1999,-18.95155
rus,2000,-9.63311
rus,2001,1.22658
rus,2002,0.03294
rus,2003,-0.60017
rus,2004,-7.32899
rus,2005,-7.20669
rus,2006,-4.07869
rus,2007,-3.34493
rus,2008,-4.90496
rus,2009,13.07997
rus,2010,-2.95508
rus,2011,-12.85694
rus,2012,0.17642
rus,2013,3.93707
rus,2014,3.39715
rus,2015,7.89459
rus,2016,9.48435
rus,2017,4.9456
rus,2018,-1.02844
rus,2019,5.49954
rus,2020,5.8276
rwa,1996,6.61226
rwa,1997,0.94576
rwa,1998,13.19447
rwa,1999,4.76455
rwa,2000,12.78544
rwa,2001,16.80757
rwa,2002,22.62908
rwa,2003,-3.63819
rwa,2004,4.40149
rwa,2005,6.19328
rwa,2006,13.08273
rwa,2007,2.71716
rwa,2008,1.56534
rwa,2009,8.93757
rwa,2010,13.38936
rwa,2011,8.83897
rwa,2012,11.44082
rwa,2013,14.24346
rwa,2014,11.96067
rwa,2015,16.76525
rwa,2016,11.6742
rwa,2017,8.32931
rwa,2018,17.6834
rwa,2019,13.6842
rwa,2020,7.46171
sen,2005,2.22333
sen,2006,1.79926
sen,2007,-1.72349
sen,2008,-2.98695
sen,2009,6.78107
sen,2010,3.45351
sen,2011,1.34651
sen,2012,1.7091
sen,2013,4.05329
sen,2014,6.95969
sen,2015,4.04115
sen,2016,4.29827
sen,2017,4.51405
sgp,1978,3.0067
sgp,1979,3.1051
sgp,1980,0.53488
sgp,1981,7.33855
sgp,1982,5.44837
sgp,1983,5.69878
sgp,1984,8.86153
sgp,1985,9.67122
sgp,1986,8.1753
sgp,1987,5.53793
sgp,1988,0.50611
sgp,1989,1.97034
sgp,1990,2.54564
sgp,1991,3.0144
sgp,1992,4.5022
sgp,1993,1.87045
sgp,1994,2.33655
sgp,1995,3.11913
sgp,1996,4.68323
sgp,1997,5.18489
sgp,1998,8.88377
sgp,1999,9.73165
sgp,2000,1.89736
sgp,2001,7.60268
sgp,2002,6.2903
sgp,2003,7.2231
sgp,2004,1.1785
sgp,2005,3.32906
sgp,2006,3.40397
sgp,2007,-0.55348
sgp,2008,6.86127
sgp,2009,2.34934
sgp,2010,4.23074
sgp,2011,4.28105
sgp,2012,4.8868
sgp,2013,5.85608
sgp,2014,5.63483
sgp,2015,2.22178
sgp,2016,4.67262
sgp,2017,2.20755
sgp,2018,1.91815
sgp,2019,5.91109
sgp,2020,8.41536
slb,1981,-3.7222
slb,1982,-1.73141
slb,1983,4.14869
slb,1984,1.02617
slb,1985,3.04445
slb,1986,9.52176
slb,1987,5.12649
slb,1988,0.96607
slb,1989,14.33054
slb,1990,-12.04892
slb,1991,11.25862
slb,1992,3.02959
slb,1993,-1.05015
slb,1994,-10.48094
slb,1995,4.53432
slb,1996,2.99439
slb,1997,5.71956
slb,1998,2.53874
slb,1999,5.94051
slb,2000,4.49728
slb,2001,0.11591
slb,2002,-1.17095
slb,2003,3.53911
slb,2004,4.3084
slb,2005,-4.44401
slb,2006,-0.63036
slb,2007,-2.56922
slb,2008,0.11693
slb,2009,3.24394
slb,2010,7.89475
slb,2011,3.33585
slb,2012,3.81233
slb,2013,8.95568
slb,2014,6.73955
slb,2015,6.68124
slb,2016,10.06238
slb,2017,9.17659
slb,2018,7.58765
slb,2019,9.2143
slb,2020,7.03848
sle,1965,2.66461
sle,1966,5.1264
sle,1967,14.71144
sle,1968,1.2497
sle,1969,-5.40005
sle,1970,10.36453
sle,1971,16.0409
sle,1972,1.93461
sle,1973,-12.35556
sle,1974,-5.39669
sle,1975,-0.3387
sle,1976,0.66103
sle,1977,-7.30453
sle,1978,-10.37554
sle,1979,-0.48031
sle,1980,18.09608
sle,1981,5.79741
sle,1982,-2.95492
sle,1983,-1.8327
sle,1984,-15.57393
sle,1985,-30.72402
sle,1986,-34.35014
sle,1987,-51.61725
sle,1988,-22.08816
sle,1989,-19.70671
sle,1990,-10.60518
sle,1991,-31.69747
sle,1992,-10.54273
sle,1993,18.71761
sle,1994,1.81613
sle,1995,-3.56641
sle,1996,1.96173
sle,1997,21.13853
sle,1998,0.04703
sle,1999,8.22525
sle,2000,22.23916
sle,2001,-28.51641
sle,2002,27.14598
sle,2003,6.06003
sle,2004,8.21469
sle,2005,6.81932
sle,2006,10.39007
sle,2007,17.04522
sle,2008,13.18829
sle,2009,13.34633
sle,2010,3.47583
sle,2011,3.08911
sle,2012,7.9961
sle,2013,12.75177
sle,2014,17.30336
sle,2015,-0.11338
sle,2016,14.1891
sle,2017,1.41613
sle,2018,1.70114
sle,2019,9.53034
sle,2020,6.33171
smr,2001,5.25447
smr,2002,5.43354
smr,2003,4.91516
smr,2004,5.02556
smr,2005,5.41678
smr,2006,4.60461
smr,2007,9.74714
smr,2008,4.92116
smr,2009,4.69619
smr,2010,3.89641
smr,2011,5.75851
smr,2012,3.25587
smr,2013,4.53142
smr,2014,5.69907
smr,2015,3.2565
smr,2016,0.9779
smr,2017,0.47888
smr,2018,0.12183
smr,2019,1.41081
som,1975,-8.45203
som,1976,-6.73863
som,1977,-2.5454
som,1978,-6.66169
som,1979,-4.90802
som,1980,-46.49164
som,1981,-8.4295
som,1982,-12.08746
som,1983,-15.15496
som,1984,-34.75875
som,1985,-8.18537
som,1986,-9.69355
som,1987,-8.03195
som,1988,-21.30189
srb,1997,-1.49657
srb,1998,-6.63847
srb,1999,-19.19447
srb,2000,-1.26671
srb,2001,-25.67959
srb,2002,-13.58051
srb,2003,-8.8007
srb,2004,-4.3186
srb,2005,-9.73903
srb,2006,-6.44393
srb,2007,-3.96363
srb,2008,-2.79895
srb,2009,-0.94274
srb,2010,-0.91749
ssd,2012,-23.53581
ssd,2013,-16.81025
ssd,2014,61.8826
ssd,2015,-3.3214
ssd,2016,-33.00919
ssd,2017,-77.56128
ssd,2018,-27.28787
ssd,2019,-25.09796
ssd,2020,14.55131
stp,2002,22.05496
stp,2003,12.02941
stp,2004,13.32256
stp,2005,10.65964
stp,2006,14.35815
stp,2007,20.34799
stp,2008,4.66616
stp,2009,21.88163
stp,2010,14.57761
stp,2011,17.78736
stp,2012,11.05463
stp,2013,13.73325
stp,2014,13.84071
stp,2015,17.42726
stp,2016,13.76768
stp,2017,16.1678
stp,2018,17.85153
stp,2019,11.29555
stp,2020,12.92688
sur,1990,-27.48907
sur,1991,-3.06009
sur,1992,-19.25436
sur,1993,-57.52635
sur,1994,-78.56534
sur,1995,-62.7542
sur,1996,21.48901
sur,1997,31.19041
sur,1998,8.41501
sur,1999,-26.78469
sur,2000,-19.74758
sur,2001,-9.89408
sur,2002,-11.10919
sur,2003,-0.22776
sur,2004,6.73864
sur,2005,1.61
sur,2006,-16.82617
sur,2007,6.89824
sur,2008,-2.87492
sur,2009,4.8518
sur,2010,4.099
sur,2011,-1.82999
sur,2012,0.90889
sur,2013,11.55522
sur,2014,10.53284
sur,2015,7.40271
sur,2016,-8.53451
sur,2017,-10.70472
sur,2018,8.17344
sur,2019,10.09508
sur,2020,-20.75734
swe,1992,14.04208
swe,1993,9.67372
swe,1994,7.85857
swe,1995,7.05954
swe,1996,7.64134
swe,1997,5.45132
swe,1998,5.59654
swe,1999,4.43729
swe,2000,4.20344
swe,2001,3.1678
swe,2002,4.18017
swe,2003,3.2618
swe,2004,3.8367
swe,2005,2.82622
swe,2006,1.88745
swz,1975,6.27198
swz,1976,-2.70342
swz,1977,0.04878
swz,1978,-0.07308
swz,1979,-3.37863
swz,1980,1.19256
swz,1981,7.47718
swz,1982,1.90599
swz,1983,11.23107
swz,1984,8.345
swz,1985,13.81073
swz,1986,0.32122
swz,1987,10.63682
swz,1988,-8.84882
swz,1989,11.27878
swz,1990,-12.18309
swz,1991,6.65478
swz,1992,4.25637
swz,1993,-2.59301
swz,1994,2.95536
swz,1995,0.34701
swz,1996,10.20065
swz,1997,7.32424
swz,1998,11.26083
swz,1999,11.43267
swz,2000,-9.04953
swz,2001,3.95381
swz,2002,5.81653
swz,2003,8.13119
swz,2004,7.14382
swz,2005,3.81785
swz,2006,6.84874
swz,2007,7.7631
swz,2008,3.99161
swz,2009,1.46222
swz,2010,6.34981
swz,2011,3.47354
swz,2012,0.0015
swz,2013,1.84638
swz,2014,1.37966
swz,2015,3.3129
swz,2016,2.80508
swz,2017,8.07184
swz,2018,7.29475
swz,2019,7.45022
swz,2020,5.20028
syc,1989,14.03886
syc,1990,8.2571
syc,1991,17.98648
syc,1992,10.39723
syc,1993,11.15379
syc,1994,14.61508
syc,1995,16.66938
syc,1996,18.02443
syc,1997,13.64915
syc,1998,9.52103
syc,1999,8.93041
syc,2000,6.49455
syc,2001,4.20942
syc,2002,6.73116
syc,2003,4.40697
syc,2004,-11.77668
syc,2005,9.26788
syc,2006,8.48524
syc,2007,-0.81053
syc,2008,-17.15803
syc,2009,-9.52744
syc,2010,17.65931
syc,2011,6.40568
syc,2012,3.2511
syc,2013,7.93009
syc,2014,9.14874
syc,2015,10.0583
syc,2016,13.38744
syc,2017,7.10336
syc,2018,10.72478
syc,2019,10.44654
syc,2020,18.58526
tgo,2005,2.71985
tgo,2006,5.27225
tgo,2007,-0.20677
tgo,2008,-6.07644
tgo,2009,3.33991
tgo,2010,4.45034
tgo,2011,4.13446
tgo,2012,3.27364
tgo,2013,3.50935
tgo,2014,5.42711
tgo,2015,1.61823
tgo,2016,-23.13794
tgo,2017,5.59894
tha,1976,6.26293
tha,1977,4.60421
tha,1978,1.16866
tha,1979,3.96956
tha,1980,3.05526
tha,1981,8.15328
tha,1982,11.32755
tha,1983,11.15222
tha,1984,15.12481
tha,1985,13.60982
tha,1986,11.53122
tha,1987,6.51093
tha,1988,5.3484
tha,1989,5.77973
tha,1990,8.17172
tha,1991,9.12494
tha,1992,7.34633
tha,1993,4.39101
tha,1994,5.94526
tha,1995,7.10209
tha,1996,8.93166
tha,1997,8.83409
tha,1998,5.8789
tha,1999,11.86179
tha,2000,6.41687
tha,2001,5.25258
tha,2004,0.94992
tha,2005,-0.35417
tha,2006,1.11279
tha,2007,3.48699
tha,2008,0.65451
tha,2009,4.57232
tha,2010,0.24313
tha,2011,1.27668
tha,2012,3.21676
tha,2013,3.22433
tha,2014,3.45784
tha,2015,3.98101
tha,2016,1.78512
tha,2017,2.46971
tha,2018,2.67609
tha,2019,3.10853
tha,2020,4.40574
tjk,2002,-3.87888
tjk,2003,-8.15046
tjk,2004,2.45508
tjk,2005,12.57419
tjk,2006,2.55452
tjk,2007,-3.36221
tjk,2008,-3.56504
tjk,2009,9.3552
tjk,2010,9.72594
tjk,2011,8.06297
tjk,2012,8.24613
tjk,2013,19.97545
tjk,2014,18.86533
tjk,2015,17.72973
tjk,2016,24.27035
tjk,2017,18.06944
tjk,2018,24.09604
tjk,2019,19.18896
tls,2011,-0.46723
tls,2012,5.69454
tls,2013,-3.6584
tls,2014,13.73844
tls,2015,5.86983
tls,2016,13.89412
tls,2017,12.18695
tls,2018,14.93375
tls,2019,6.65157
tls,2020,35.61843
ton,2012,5.50258
ton,2013,12.01027
ton,2014,8.63156
ton,2015,2.80526
ton,2016,4.72813
ton,2017,2.13812
ton,2018,2.74699
ton,2019,0.3745
ton,2020,11.87559
tto,1979,-12.59581
tto,1980,-10.3775
tto,1981,3.88005
tto,1982,-0.59017
tto,1983,5.06342
tto,1984,6.35718
tto,1985,11.30993
tto,1986,13.41734
tto,1987,6.33968
tto,1988,8.08902
