geo,time,eg_fec_rnew_zs
nga,2003,82.9508
nga,2004,84.0822
nga,2005,84.0292
nga,2006,85.9664
nga,2007,87.3359
nga,2008,86.2963
nga,2009,88.7493
nga,2010,86.461
nga,2011,84.6441
nga,2012,84.5964
nga,2013,82.2163
nga,2014,80.6577
nga,2015,82.3036
nga,2016,82.4571
nga,2017,82.6493
nga,2018,79.6542
nic,1990,68.76594
nic,1991,70.52305
nic,1992,67.11723
nic,1993,67.56142
nic,1994,64.49448
nic,1995,64.53607
nic,1996,63.94307
nic,1997,62.73375
nic,1998,60.41724
nic,1999,59.38437
nic,2000,58.4194
nic,2001,56.6576
nic,2002,54.6711
nic,2003,51.745
nic,2004,51.4737
nic,2005,53.0709
nic,2006,53.6198
nic,2007,52.8736
nic,2008,54.1257
nic,2009,54.5598
nic,2010,54.444
nic,2011,53.2997
nic,2012,53.2711
nic,2013,54.1598
nic,2014,53.0205
nic,2015,50.0048
nic,2016,49.5424
nic,2017,48.8689
nic,2018,50.1914
nld,1990,1.20161
nld,1991,1.16957
nld,1992,1.21375
nld,1993,1.21213
nld,1994,1.26459
nld,1995,1.27707
nld,1996,1.28732
nld,1997,1.50753
nld,1998,1.57052
nld,1999,1.65409
nld,2000,1.7307
nld,2001,1.7633
nld,2002,1.9162
nld,2003,1.9061
nld,2004,2.2195
nld,2005,2.7417
nld,2006,3.1169
nld,2007,3.6831
nld,2008,3.9418
nld,2009,4.3817
nld,2010,3.8504
nld,2011,4.6934
nld,2012,4.8982
nld,2013,4.9355
nld,2014,5.5265
nld,2015,5.7105
nld,2016,5.6389
nld,2017,6.3562
nld,2018,7.3837
nld_curacao,1990,0
nld_curacao,1991,0
nld_curacao,1992,0
nld_curacao,1993,0.09697
nld_curacao,1994,0.08138
nld_curacao,1995,0.08058
nld_curacao,1996,0.08186
nld_curacao,1997,0.08176
nld_curacao,1998,0.07868
nld_curacao,1999,0.07546
nld_curacao,2000,0.0721
nld_curacao,2001,0.6166
nld_curacao,2002,0.5904
nld_curacao,2003,0.5998
nld_curacao,2004,0.5868
nld_curacao,2005,0.5735
nld_curacao,2006,0.5592
nld_curacao,2007,0.5398
nld_curacao,2008,0.4718
nld_curacao,2009,0.4848
nld_curacao,2010,0.4764
nld_curacao,2011,0.472
nld_curacao,2012,0.7125
nld_curacao,2013,1.3881
nld_curacao,2014,1.6572
nld_curacao,2015,1.6015
nld_curacao,2016,1.7357
nld_curacao,2017,2.2247
nld_curacao,2018,3.0151
nor,1990,59.17375
nor,1991,60.78488
nor,1992,61.37896
nor,1993,61.09733
nor,1994,60.39895
nor,1995,60.04713
nor,1996,57.85055
nor,1997,58.83888
nor,1998,59.51692
nor,1999,59.41495
nor,2000,60.1846
nor,2001,59.6027
nor,2002,59.4895
nor,2003,56.2533
nor,2004,56.8679
nor,2005,58.5881
nor,2006,57.0558
nor,2007,57.3868
nor,2008,58.4892
nor,2009,56.7542
nor,2010,56.3782
nor,2011,56.7144
nor,2012,58.0032
nor,2013,57.4406
nor,2014,56.9207
nor,2015,58.1333
nor,2016,59.4175
nor,2017,61.111
nor,2018,60.8138
npl,1990,95.11971
npl,1991,94.18865
npl,1992,94.16105
npl,1993,93.54555
npl,1994,92.38024
npl,1995,91.7324
npl,1996,91.51546
npl,1997,90.70866
npl,1998,90.49118
npl,1999,88.05243
npl,2000,88.2864
npl,2001,87.7585
npl,2002,89.945
npl,2003,89.4446
npl,2004,90.2986
npl,2005,89.5191
npl,2006,91.2547
npl,2007,91.3137
npl,2008,90.4705
npl,2009,88.9343
npl,2010,87.2945
npl,2011,86.9476
npl,2012,84.6986
npl,2013,86.0495
npl,2014,84.063
npl,2015,85.0361
npl,2016,79.1952
npl,2017,76.4075
npl,2018,75.0397
nru,1990,0
nru,1991,0
nru,1992,0
nru,1993,0
nru,1994,0
nru,1995,0
nru,1996,0
nru,1997,0
nru,1998,0
nru,1999,0
nru,2000,0
nru,2001,0
nru,2002,0
nru,2003,0
nru,2004,0
nru,2005,0
nru,2006,0.0718
nru,2007,0.0786
nru,2008,0.0772
nru,2009,0.0846
nru,2010,0.0837
nru,2011,0.0926
nru,2012,0.0708
nru,2013,0.0601
nru,2014,0.0548
nru,2015,0.1045
nru,2016,0.1757
nru,2017,0.6022
nru,2018,0.6568
nzl,1990,30.03059
nzl,1991,29.67895
nzl,1992,27.60858
nzl,1993,29.24854
nzl,1994,30.1978
nzl,1995,30.58454
nzl,1996,29.44858
nzl,1997,27.65016
nzl,1998,29.5896
nzl,1999,28.65977
nzl,2000,29.0349
nzl,2001,27.0231
nzl,2002,28.8815
nzl,2003,28.2293
nzl,2004,30.7106
nzl,2005,29.3698
nzl,2006,29.5423
nzl,2007,29.2034
nzl,2008,28.3143
nzl,2009,30.4658
nzl,2010,31.69
nzl,2011,32.5963
nzl,2012,30.9212
nzl,2013,30.2096
nzl,2014,30.8207
nzl,2015,31.1614
nzl,2016,31.6703
nzl,2017,30.4455
nzl,2018,31.0396
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,0
omn,2012,0
omn,2013,0.0005
omn,2014,0.0005
omn,2015,0.0017
omn,2016,0.0017
omn,2017,0.0016
omn,2018,0.0015
pak,1990,57.50053
pak,1991,58.09129
pak,1992,55.98221
pak,1993,54.14819
pak,1994,54.19576
pak,1995,53.12288
pak,1996,52.16974
pak,1997,51.93672
pak,1998,51.60348
pak,1999,50.23448
pak,2000,51.0541
pak,2001,51.5449
pak,2002,51.394
pak,2003,50.0933
pak,2004,47.9276
pak,2005,47.9621
pak,2006,47.0435
pak,2007,44.8478
pak,2008,46.6293
pak,2009,46.4262
pak,2010,47.3988
pak,2011,46.7612
pak,2012,47.2012
pak,2013,48.1326
pak,2014,47.2154
pak,2015,45.8781
pak,2016,43.695
pak,2017,42.0941
pak,2018,41.7418
pan,1990,43.58945
pan,1991,41.25842
pan,1992,40.21692
pan,1993,40.40672
pan,1994,38.31269
pan,1995,35.28386
pan,1996,37.34844
pan,1997,37.03981
pan,1998,31.96696
pan,1999,34.21602
pan,2000,27.674
pan,2001,24.0395
pan,2002,28.7055
pan,2003,27.4479
pan,2004,28.2085
pan,2005,22.7658
pan,2006,22.0919
pan,2007,22.8082
pan,2008,23.3607
pan,2009,20.3685
pan,2010,20.6
pan,2011,19.6916
pan,2012,21.2525
pan,2013,20.7228
pan,2014,19.7834
pan,2015,21.9007
pan,2016,22.1005
pan,2017,23.5802
pan,2018,24.4112
per,1990,39.42583
per,1991,39.91311
per,1992,37.30777
per,1993,37.07926
per,1994,35.93498
per,1995,33.28299
per,1996,31.71454
per,1997,31.73989
per,1998,32.69229
per,1999,30.68013
per,2000,38.5723
per,2001,41.231
per,2002,40.2071
per,2003,40.9118
per,2004,37.8309
per,2005,38.3468
per,2006,38.6967
per,2007,36.0482
per,2008,33.7091
per,2009,32.9168
per,2010,32.167
per,2011,30.6334
per,2012,30.7961
per,2013,28.3526
per,2014,28.5689
per,2015,27.438
per,2016,27.2107
per,2017,27.604
per,2018,27.8974
phl,1990,50.94657
phl,1991,51.96041
phl,1992,48.70739
phl,1993,45.85746
phl,1994,44.43509
phl,1995,38.942
phl,1996,36.87687
phl,1997,33.79991
phl,1998,33.43061
phl,1999,34.06883
phl,2000,34.8481
phl,2001,33.5379
phl,2002,32.8303
phl,2003,32.0529
phl,2004,31.3161
phl,2005,31.4325
phl,2006,32.5995
phl,2007,31.2063
phl,2008,31.7298
phl,2009,31.2266
phl,2010,28.8146
phl,2011,29.4014
phl,2012,28.7448
phl,2013,27.8389
phl,2014,27.1399
phl,2015,25.8655
phl,2016,23.9699
phl,2017,23.3966
phl,2018,23.2201
plw,1992,0
plw,1993,0
plw,1994,0
plw,1995,0
plw,1996,0
plw,1997,0
plw,1998,0
plw,1999,0
plw,2000,0
plw,2001,0
plw,2002,0
plw,2003,0
plw,2004,0
plw,2005,0
plw,2006,0
plw,2007,0
plw,2008,0
plw,2009,0
plw,2010,0
plw,2011,0
plw,2012,0
plw,2013,0
plw,2014,0.016
plw,2015,0.044
plw,2016,0.0501
plw,2017,0.0493
plw,2018,0.0519
png,1990,71.70041
png,1991,71.70677
png,1992,71.60828
png,1993,71.24916
png,1994,69.4009
png,1995,70.73086
png,1996,70.01896
png,1997,68.94589
png,1998,68.04083
png,1999,68.71084
png,2000,66.3789
png,2001,63.4406
png,2002,62.4855
png,2003,60.398
png,2004,57.4807
png,2005,58.5644
png,2006,58.856
png,2007,57.13
png,2008,56.9252
png,2009,56.0169
png,2010,55.2534
png,2011,54.7341
png,2012,55.4478
png,2013,53.886
png,2014,52.4036
png,2015,50.678
png,2016,50.0503
png,2017,49.8828
png,2018,49.5533
pol,1990,2.50148
pol,1991,2.06467
pol,1992,2.30275
pol,1993,6.1311
pol,1994,6.19514
pol,1995,6.33253
pol,1996,5.865
pol,1997,5.98237
pol,1998,6.53681
pol,1999,6.41004
pol,2000,6.9276
pol,2001,7.2924
pol,2002,7.491
pol,2003,7.2939
pol,2004,7.3109
pol,2005,7.2162
pol,2006,7.1841
pol,2007,7.276
pol,2008,8.0113
pol,2009,8.8425
pol,2010,9.4891
pol,2011,10.4387
pol,2012,10.9134
pol,2013,11.4137
pol,2014,11.5761
pol,2015,11.8678
pol,2016,11.3369
pol,2017,11.1876
pol,2018,11.2638
pri,1990,1.74694
pri,1991,1.78781
pri,1992,1.77462
pri,1993,0.79729
pri,1994,0.25434
pri,1995,0.53342
pri,1996,0.73706
pri,1997,0.46488
pri,1998,0.51557
pri,1999,0.72487
pri,2000,0.7335
pri,2001,0.9416
pri,2002,0.9493
pri,2003,1.0862
pri,2004,0.5718
pri,2005,0.5528
pri,2006,0.5692
pri,2007,0.6657
pri,2008,0.6748
pri,2009,0.7337
pri,2010,0.5736
pri,2011,0.6731
pri,2012,0.6986
pri,2013,1.3932
pri,2014,1.6279
pri,2015,1.8374
pri,2016,1.8284
pri,2017,2.1671
pri,2018,1.3636
prk,1990,7.18959
prk,1991,7.5381
prk,1992,7.73954
prk,1993,7.99853
prk,1994,8.98977
prk,1995,9.59856
prk,1996,10.20747
prk,1997,9.64162
prk,1998,9.89
prk,1999,9.38418
prk,2000,8.7179
prk,2001,8.621
prk,2002,9.0257
prk,2003,9.2658
prk,2004,9.3729
prk,2005,9.228
prk,2006,8.9582
prk,2007,10.9033
prk,2008,10.1965
prk,2009,12.3023
prk,2010,13.4671
prk,2011,18.0704
prk,2012,17.6793
prk,2013,23.7913
prk,2014,21.0187
prk,2015,23.1072
prk,2016,21.9208
prk,2017,27.473
prk,2018,33.6615
prt,1990,26.94447
prt,1991,25.78752
prt,1992,22.39986
prt,1993,24.36895
prt,1994,24.94851
prt,1995,23.7418
prt,1996,25.35224
prt,1997,24.54532
prt,1998,22.43224
prt,1999,19.01738
prt,2000,20.1156
prt,2001,20.8292
prt,2002,18.2815
prt,2003,22.0935
prt,2004,19.8707
prt,2005,18.0744
prt,2006,22.3332
prt,2007,23.1488
prt,2008,23.1907
prt,2009,24.8974
prt,2010,27.827
prt,2011,27.2177
prt,2012,25.5166
prt,2013,30.1736
prt,2014,30.4589
prt,2015,27.205
prt,2016,29.0015
prt,2017,24.4234
prt,2018,27.6138
pry,1990,78.50645
pry,1991,79.15028
pry,1992,75.72811
pry,1993,72.61239
pry,1994,69.8786
pry,1995,70.17179
pry,1996,70.7591
pry,1997,69.52089
pry,1998,67.43982
pry,1999,65.87586
pry,2000,70.4144
pry,2001,69.8432
pry,2002,67.6831
pry,2003,67.0501
pry,2004,66.7548
pry,2005,68.8098
pry,2006,67.2301
pry,2007,66.7548
pry,2008,66.6012
pry,2009,66.379
pry,2010,63.6138
pry,2011,62.4431
pry,2012,63.4174
pry,2013,62.5381
pry,2014,62.5256
pry,2015,60.5124
pry,2016,62.4925
pry,2017,60.1117
pry,2018,59.2314
pse,1990,22.08208
pse,1991,21.96005
pse,1992,21.53205
pse,1993,21.25965
pse,1994,20.9653
pse,1995,20.95702
pse,1996,20.2361
pse,1997,17.17918
pse,1998,16.35582
pse,1999,15.89172
pse,2000,17.5249
pse,2001,17.1214
pse,2002,21.8039
pse,2003,21.6843
pse,2004,23.0833
pse,2005,22.782
pse,2006,18.0841
pse,2007,20.4767
pse,2008,20.1025
pse,2009,16.5409
pse,2010,14.0648
pse,2011,15.4202
pse,2012,12.2403
pse,2013,11.7375
pse,2014,10.7599
pse,2015,10.9941
pse,2016,12.3156
pse,2017,10.5052
pse,2018,12.7296
pyf,1990,4.73167
pyf,1991,4.85614
pyf,1992,7.85848
pyf,1993,8.29784
pyf,1994,7.69139
pyf,1995,9.38028
pyf,1996,8.18052
pyf,1997,8.26482
pyf,1998,11.1942
pyf,1999,7.93256
pyf,2000,9.85
pyf,2001,7.3662
pyf,2002,6.7706
pyf,2003,7.818
pyf,2004,8.7696
pyf,2005,8.7204
pyf,2006,11.0013
pyf,2007,10.5691
pyf,2008,10.0379
pyf,2009,10.0282
pyf,2010,8.2559
pyf,2011,7.5021
pyf,2012,7.2652
pyf,2013,6.9805
pyf,2014,8.2284
pyf,2015,8.0206
pyf,2016,8.3197
pyf,2017,8.283
pyf,2018,7.5558
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
rou,1990,3.35577
rou,1991,4.96956
rou,1992,5.58372
rou,1993,7.19985
rou,1994,7.63753
rou,1995,8.60268
rou,1996,11.92381
rou,1997,15.74562
rou,1998,16.27514
rou,1999,17.73397
rou,2000,16.3669
rou,2001,13.3942
rou,2002,14.401
rou,2003,15.6713
rou,2004,17.275
rou,2005,18.5099
rou,2006,17.4103
rou,2007,18.1961
rou,2008,20.4302
rou,2009,22.1834
rou,2010,24.0961
rou,2011,21.1125
rou,2012,21.55
rou,2013,23.0913
rou,2014,24.3329
rou,2015,23.6928
rou,2016,24.426
rou,2017,23.3786
rou,2018,23.0493
rus,1990,3.75194
rus,1991,3.76696
rus,1992,3.98055
rus,1993,4.0381
rus,1994,3.86687
rus,1995,3.87068
rus,1996,3.69453
rus,1997,3.74599
rus,1998,3.58503
rus,1999,3.82085
rus,2000,3.4964
rus,2001,3.6208
rus,2002,3.4585
rus,2003,3.2794
rus,2004,3.5536
rus,2005,3.6142
rus,2006,3.4831
rus,2007,3.6684
rus,2008,3.307
rus,2009,3.5988
rus,2010,3.342
rus,2011,3.2271
rus,2012,3.2443
rus,2013,3.6068
rus,2014,3.2961
rus,2015,3.2003
rus,2016,3.3572
rus,2017,3.2476
rus,2018,3.1805
rwa,1990,80.08756
rwa,1991,81.82612
rwa,1992,81.55626
rwa,1993,81.33241
rwa,1994,78.53898
rwa,1995,88.35824
rwa,1996,89.15483
rwa,1997,91.1242
rwa,1998,90.80497
rwa,1999,90.76149
rwa,2000,86.7753
rwa,2001,86.8901
rwa,2002,87.1269
rwa,2003,87.301
rwa,2004,87.5492
rwa,2005,89.2528
rwa,2006,90.5899
rwa,2007,90.3146
rwa,2008,90.632
rwa,2009,90.5431
rwa,2010,90.657
rwa,2011,89.6449
rwa,2012,88.7848
rwa,2013,88.4744
rwa,2014,87.9538
rwa,2015,86.7221
rwa,2016,86.0774
rwa,2017,86.9051
rwa,2018,85.6945
sau,1990,0.03798
sau,1991,0.0367
sau,1992,0.02218
sau,1993,0.01552
sau,1994,0.03073
sau,1995,0.02589
sau,1996,0.00965
sau,1997,0.00903
sau,1998,0.00972
sau,1999,0.00942
sau,2000,0.0091
sau,2001,0.009
sau,2002,0.0095
sau,2003,0.0091
sau,2004,0.0087
sau,2005,0.0084
sau,2006,0.0077
sau,2007,0.008
sau,2008,0.0073
sau,2009,0.007
sau,2010,0.0066
sau,2011,0.0071
sau,2012,0.0082
sau,2013,0.0092
sau,2014,0.0085
sau,2015,0.0138
sau,2016,0.0138
sau,2017,0.0154
sau,2018,0.0157
sdn,1990,73.26664
sdn,1991,76.16515
sdn,1992,77.39559
sdn,1993,85.62816
sdn,1994,79.48784
sdn,1995,81.4714
sdn,1996,83.61051
sdn,1997,80.54021
sdn,1998,81.90111
sdn,1999,80.84766
sdn,2000,80.4213
sdn,2001,79.3828
sdn,2002,76.7601
sdn,2003,76.9972
sdn,2004,75.3953
sdn,2005,72.2759
sdn,2006,69.2523
sdn,2007,65.6362
sdn,2008,63.5073
sdn,2009,63.12
sdn,2010,61.3231
sdn,2011,63.6811
sdn,2012,63.7594
sdn,2013,65.6918
sdn,2014,64.905
sdn,2015,62.9984
sdn,2016,59.5026
sdn,2017,60.4467
sdn,2018,61.4144
sen,1990,55.55101
sen,1991,55.27355
sen,1992,53.66188
sen,1993,55.08534
sen,1994,54.75052
sen,1995,53.17786
sen,1996,52.46737
sen,1997,50.672
sen,1998,48.02357
sen,1999,45.84545
sen,2000,47.5188
sen,2001,45.8315
sen,2002,44.4873
sen,2003,44.721
sen,2004,40.7982
sen,2005,41.2287
sen,2006,44.1891
sen,2007,40.6126
sen,2008,40.4406
sen,2009,51.9625
sen,2010,50.2644
sen,2011,48.6592
sen,2012,50.3737
sen,2013,43.5976
sen,2014,43.3544
sen,2015,39.9331
sen,2016,37.5851
sen,2017,39.2331
sen,2018,36.6227
sgp,1990,0.19483
sgp,1991,0.49551
sgp,1992,0.52847
sgp,1993,0.51573
sgp,1994,0.47711
sgp,1995,0.45274
sgp,1996,0.45787
sgp,1997,0.43143
sgp,1998,0.43301
sgp,1999,0.42652
sgp,2000,0.3254
sgp,2001,0.5965
sgp,2002,0.5776
sgp,2003,0.5761
sgp,2004,0.5255
sgp,2005,0.535
sgp,2006,0.5179
sgp,2007,0.5038
sgp,2008,0.5318
sgp,2009,0.4752
sgp,2010,0.4733
sgp,2011,0.4786
sgp,2012,0.5069
sgp,2013,0.5613
sgp,2014,0.5907
sgp,2015,0.6451
sgp,2016,0.6801
sgp,2017,0.6903
sgp,2018,0.7273
slb,1990,59.01437
slb,1991,58.96309
slb,1992,59.54837
slb,1993,60.04839
slb,1994,60.49864
slb,1995,59.97546
slb,1996,59.92406
slb,1997,62.87221
slb,1998,63.46902
slb,1999,66.75728
slb,2000,55.2604
slb,2001,54.1373
slb,2002,52.811
slb,2003,51.4601
slb,2004,49.9077
slb,2005,49.6932
slb,2006,48.9225
slb,2007,47.4224
slb,2008,46.6871
slb,2009,45.7946
slb,2010,45.072
slb,2011,43.6123
slb,2012,43.821
slb,2013,41.8341
slb,2014,45.8948
slb,2015,48.6452
slb,2016,48.7025
slb,2017,48.977
slb,2018,48.5018
sle,1990,91.28215
sle,1991,90.25516
sle,1992,90.21561
sle,1993,90.13008
sle,1994,89.7156
sle,1995,90.24166
sle,1996,90.07512
sle,1997,90.46019
sle,1998,91.26072
sle,1999,91.36751
sle,2000,91.3143
sle,2001,89.3796
sle,2002,87.9933
sle,2003,86.5301
sle,2004,86.5785
sle,2005,88.1256
sle,2006,84.3696
sle,2007,86.3484
sle,2008,86.0339
sle,2009,86.1388
sle,2010,84.8863
sle,2011,80.9996
sle,2012,79.0572
sle,2013,75.6658
sle,2014,73.8794
sle,2015,78.4597
sle,2016,78.0867
sle,2017,78.0778
sle,2018,79.624
slv,1990,67.13704
slv,1991,64.72591
slv,1992,61.68877
slv,1993,59.34208
slv,1994,57.19834
slv,1995,54.74698
slv,1996,56.93744
slv,1997,53.06236
slv,1998,51.58658
slv,1999,51.00757
slv,2000,33.51
slv,2001,33.1138
slv,2002,34.0177
slv,2003,33.8459
slv,2004,33.3303
slv,2005,34.082
slv,2006,34.7615
slv,2007,28.2444
slv,2008,31.5017
slv,2009,32.1997
slv,2010,32.6198
slv,2011,29.5238
slv,2012,30.2691
slv,2013,27.543
slv,2014,23.948
slv,2015,21.0301
slv,2016,20.7106
slv,2017,24.9873
slv,2018,23.2125
som,1990,87.20322
som,1991,87.73982
som,1992,88.81101
som,1993,89.40206
som,1994,89.9081
som,1995,90.56542
som,1996,91.05082
som,1997,91.72618
som,1998,92.47009
som,1999,92.9045
som,2000,93.2831
som,2001,93.2617
som,2002,92.58
som,2003,92.8017
som,2004,92.998
som,2005,93.3041
som,2006,93.4678
som,2007,93.0204
som,2008,93.3681
som,2009,93.6315
som,2010,93.5721
som,2011,93.6495
som,2012,93.8946
som,2013,94.3903
som,2014,94.6341
som,2015,94.4967
som,2016,94.7611
som,2017,94.8708
som,2018,94.8753
srb,1990,15.49165
srb,1991,18.21979
srb,1992,19.30853
srb,1993,20.87905
srb,1994,22.02762
srb,1995,24.97608
srb,1996,19.43228
srb,1997,16.29905
srb,1998,16.74292
srb,1999,23.68336
srb,2000,22.0944
srb,2001,19.5539
srb,2002,18.0058
srb,2003,15.6707
srb,2004,14.6388
srb,2005,16.0974
srb,2006,15.3322
srb,2007,14.0297
srb,2008,15.5664
srb,2009,20.823
srb,2010,20.6177
srb,2011,17.5619
srb,2012,19.6193
srb,2013,20.1917
srb,2014,23.4586
srb,2015,21.3332
srb,2016,21.0033
srb,2017,20.0942
srb,2018,21.1447
ssd,2000,0
ssd,2001,0
ssd,2002,0
ssd,2003,0
ssd,2004,0
ssd,2005,0
ssd,2006,0
ssd,2007,0
ssd,2008,0
ssd,2009,0
ssd,2010,0
ssd,2011,0
ssd,2012,30.561
ssd,2013,30.1329
ssd,2014,29.8549
ssd,2015,26.7038
ssd,2016,29.1071
ssd,2017,28.6281
ssd,2018,33.1798
stp,1990,50.92907
stp,1991,50.92907
stp,1992,54.17745
stp,1993,54.05742
stp,1994,54.01332
stp,1995,53.94282
stp,1996,55.63247
stp,1997,56.08234
stp,1998,55.06108
stp,1999,56.67577
stp,2000,54.7288
stp,2001,55.4678
stp,2002,55.3373
stp,2003,51.8076
stp,2004,48.922
stp,2005,47.9429
stp,2006,47.3289
stp,2007,47.6864
stp,2008,46.0375
stp,2009,45.4084
stp,2010,43.7596
stp,2011,43.1197
stp,2012,38.8863
stp,2013,39.3615
stp,2014,39.6295
stp,2015,40.2329
stp,2016,39.2017
stp,2017,38.4208
stp,2018,37.845
sur,2000,23.6297
sur,2001,24.1421
sur,2002,27.7916
sur,2003,24.6352
sur,2004,22.6257
sur,2005,18.8788
sur,2006,22.0864
sur,2007,24.5877
sur,2008,26.1925
sur,2009,26.4694
sur,2010,22.1027
sur,2011,21.1647
sur,2012,15.7665
sur,2013,17.6255
sur,2014,12.8523
sur,2015,11.5938
sur,2016,15.9275
sur,2017,18.4979
sur,2018,19.2165
svk,1990,2.22534
svk,1991,2.08678
svk,1992,2.31861
svk,1993,4.10422
svk,1994,4.71744
svk,1995,4.20701
svk,1996,3.9055
svk,1997,3.85338
svk,1998,3.63059
svk,1999,3.79795
svk,2000,3.7273
svk,2001,6.0003
svk,2002,5.4804
svk,2003,5.3465
svk,2004,6.2469
svk,2005,6.3059
svk,2006,6.567
svk,2007,8.2315
svk,2008,7.6289
svk,2009,9.9986
svk,2010,10.2789
svk,2011,10.3571
svk,2012,10.472
svk,2013,10.6775
svk,2014,12.2419
svk,2015,13.4085
svk,2016,13.0906
svk,2017,12.4338
svk,2018,12.4204
svn,1990,12.35195
svn,1991,13.13078
svn,1992,13.90084
svn,1993,12.35674
svn,1994,12.33609
svn,1995,11.49482
svn,1996,11.09418
svn,1997,10.2327
svn,1998,11.08845
svn,1999,10.95033
svn,2000,15.8652
svn,2001,14.9923
svn,2002,14.0965
svn,2003,14.1843
svn,2004,15.4108
svn,2005,14.5667
svn,2006,14.4147
svn,2007,14.0904
svn,2008,13.8527
svn,2009,19.0291
svn,2010,19.5055
svn,2011,18.5874
svn,2012,19.7055
svn,2013,22.0064
svn,2014,22.3007
svn,2015,20.8129
svn,2016,20.7876
svn,2017,19.6682
svn,2018,21.0061
swe,1990,34.06199
swe,1991,32.45879
swe,1992,33.23216
swe,1993,34.38515
swe,1994,31.35442
swe,1995,33.91418
swe,1996,31.3561
swe,1997,35.62061
swe,1998,35.6579
swe,1999,34.79225
swe,2000,40.0091
swe,2001,37.6624
swe,2002,36.1498
swe,2003,34.9118
swe,2004,35.8258
swe,2005,40.2178
swe,2006,40.9733
swe,2007,42.6538
swe,2008,44.1585
swe,2009,46.7433
swe,2010,45.7604
swe,2011,46.1944
swe,2012,49.3318
swe,2013,48.12
swe,2014,49.5431
swe,2015,52.8915
swe,2016,51.855
swe,2017,52.8577
swe,2018,52.4828
swz,1990,85.24572
swz,1991,86.67092
swz,1992,92.263
swz,1993,91.99371
swz,1994,73.21345
swz,1995,72.7563
swz,1996,75.50236
swz,1997,47.9277
swz,1998,49.10729
swz,1999,48.8656
swz,2000,62.181
swz,2001,62.7488
swz,2002,63.6843
swz,2003,63.9376
swz,2004,62.861
swz,2005,63.2507
swz,2006,65.2727
swz,2007,65.2171
swz,2008,65.8758
swz,2009,64.3632
swz,2010,63.6505
swz,2011,62.4077
swz,2012,63.3736
swz,2013,66.2366
swz,2014,67.9586
swz,2015,66.5887
swz,2016,62.3595
swz,2017,65.5389
swz,2018,66.0652
sxm,2000,0
sxm,2001,0
sxm,2002,0
sxm,2003,0
sxm,2004,0
sxm,2005,0
sxm,2006,0
sxm,2007,0
sxm,2008,0
sxm,2009,0
sxm,2010,0
sxm,2011,0
sxm,2012,0.0512
sxm,2013,0.0501
sxm,2014,0.0492
sxm,2015,0.0475
sxm,2016,0.0472
sxm,2017,0.0488
sxm,2018,0.0511
syc,1990,4.2484
syc,1991,3.48208
syc,1992,3.33562
syc,1993,3.11052
syc,1994,2.76325
syc,1995,2.96356
syc,1996,2.29162
syc,1997,1.37397
syc,1998,1.03383
syc,1999,0.86855
syc,2000,1.5216
syc,2001,1.255
syc,2002,1.0977
syc,2003,1.1199
syc,2004,0.9622
syc,2005,0.9402
syc,2006,0.95
syc,2007,1.0069
syc,2008,0.9127
syc,2009,0.8268
syc,2010,0.709
syc,2011,0.8515
syc,2012,0.7791
syc,2013,1.4752
syc,2014,1.3426
syc,2015,1.3217
syc,2016,1.1919
syc,2017,1.2242
syc,2018,1.2232
syr,1990,2.36002
syr,1991,2.10731
syr,1992,2.23911
syr,1993,2.2306
syr,1994,2.05801
syr,1995,1.80599
syr,1996,1.66355
syr,1997,1.69053
syr,1998,1.60685
syr,1999,1.75136
syr,2000,2.0001
syr,2001,2.073
syr,2002,1.6136
syr,2003,1.9119
syr,2004,2.6021
syr,2005,2.1114
syr,2006,1.8264
syr,2007,1.552
syr,2008,1.2572
syr,2009,0.9252
syr,2010,1.3634
syr,2011,1.7915
syr,2012,2.1733
syr,2013,3.1242
syr,2014,2.7032
syr,2015,0.6065
syr,2016,1.1735
syr,2017,0.8905
syr,2018,0.9384
tca,1990,1.79211
tca,1991,1.07865
tca,1992,0.58436
tca,1993,0.95386
tca,1994,0.98227
tca,1995,0.89863
tca,1996,0.96757
tca,1997,0.84825
tca,1998,0.88829
tca,1999,0.83426
tca,2000,0.6883
tca,2001,0.6748
tca,2002,0.5962
tca,2003,0.5917
tca,2004,0.6
tca,2005,0.5435
tca,2006,0.5165
tca,2007,0.4964
tca,2008,0.4996
tca,2009,0.5317
tca,2010,0.5241
tca,2011,0.5932
tca,2012,0.5881
tca,2013,0.6032
tca,2014,0.5767
tca,2015,0.5722
tca,2016,0.5496
tca,2017,0.5123
tca,2018,0.5096
tcd,1990,98.16353
tcd,1991,98.30371
