geo,time,ny_adj_nnty_cd
ken,1999,10556730271.3138
ken,2000,10431728876.5823
ken,2001,10692935187.8569
ken,2002,10784082236.7587
ken,2003,12078027192.1787
ken,2004,13188534011.0756
ken,2005,15602191303.6704
ken,2006,21788667476.6481
ken,2007,26910057059.252
ken,2008,30457937455.9961
ken,2009,31398372738.4252
ken,2010,33988608578.7592
ken,2011,35976448964.4262
ken,2012,43139742266.2753
ken,2013,47041596675.17351
ken,2014,51297402871.5481
ken,2015,53869453676.3459
ken,2016,58652449757.0127
ken,2017,65007576804.0823
ken,2018,72670234734.9064
ken,2019,78444059945.5527
kgz,1997,1460117684.46106
kgz,1998,1316685316.57846
kgz,1999,988842940.7936
kgz,2000,1072565091.39153
kgz,2001,1253142173.44812
kgz,2002,1306918420.92791
kgz,2003,1609260446.98998
kgz,2004,1832613777.16733
kgz,2005,2078631244.36547
kgz,2006,2495200877.50786
kgz,2007,3393179584.26529
kgz,2008,4272228822.97497
kgz,2009,3904938417.43675
kgz,2010,3673362343.27479
kgz,2011,4542613549.77341
kgz,2012,5557181272.9316
kgz,2013,5595819018.03583
kgz,2014,5721890983.18537
kgz,2015,5059610276.30042
kgz,2016,5391590412.93043
kgz,2017,5945363511.9545
kgz,2018,6768579248.40164
kgz,2019,6797592886.60371
khm,1995,3122141914.17615
khm,1996,3135988689.26276
khm,1997,3125411895.62085
khm,1998,2799183513.79836
khm,1999,3151996779.06262
khm,2000,3262173765.26876
khm,2001,3542115394.8228
khm,2002,3766446772.05633
khm,2003,4106964355.28028
khm,2004,4686481797.18105
khm,2005,5547297075.21759
khm,2006,6401420764.7711
khm,2007,7650031447.35932
khm,2008,9117977422.77576
khm,2009,9032096887.99268
khm,2010,9699337349.27239
khm,2011,11068312469.8487
khm,2012,12086987035.1257
khm,2013,13229149450.5249
khm,2014,14210177856.9816
khm,2015,15212868947.5824
khm,2016,16792051101.5805
khm,2017,18504943737.0808
khm,2018,20380987651.1898
khm,2019,22707609283.00669
kir,1980,35363133.20098
kir,1981,35874767.04227
kir,1982,41582923.4352
kir,1983,42998218.24954
kir,1984,35559601.39379
kir,1985,28805512.68479
kir,1986,28733745.10728
kir,1987,34647046.03382
kir,1988,42831582.76703
kir,1989,42310617.3328
kir,1990,44933347.9491
kir,1991,72625721.21236
kir,1992,73938591.43539
kir,1993,69323070.55371
kir,1994,80215051.09322
kir,1995,87055671.76771
kir,1996,87991789.14384
kir,1997,106714511.65746
kir,1998,109178376.85862
kir,1999,106304632.91405
kir,2000,103609012.20993
kir,2001,103959556.52843
kir,2002,110081913.06419
kir,2003,129223965.50194
kir,2004,141923369.99962
kir,2005,150211351.16088
kir,2006,146735333.73169
kir,2007,179763936.27168
kir,2008,195977455.48447
kir,2009,173592027.26029
kir,2010,216812392.53712
kir,2011,239395358.00286
kir,2012,273744623.62359
kir,2013,290082998.15932
kir,2014,324577326.57079
kir,2015,339493807.99642
kir,2016,304876869.99132
kir,2017,344952340.63726
kir,2018,349525992.78174
kir,2019,367587655.95514
kor,1971,9319561969.36152
kor,1972,10143615423.5852
kor,1973,12850351001.5805
kor,1974,18153300521.2048
kor,1975,19936199075.1617
kor,1976,27472900690.1394
kor,1977,35285213243.0505
kor,1978,48156284880.4079
kor,1979,61324808562.8442
kor,1980,58550969764.2333
kor,1981,64819289665.465
kor,1982,69394085551.287
kor,1983,77555525651.7151
kor,1984,86146683334.2634
kor,1985,88304270033.15871
kor,1986,101601275275.903
kor,1987,129468449025.097
kor,1988,174881461794.85001
kor,1989,217184189936.548
kor,1990,248560307962.759
kor,1991,291576551063.63501
kor,1992,310380807599.505
kor,1993,341686853194.95398
kor,1994,404173279159.10602
kor,1995,483999884033.27295
kor,1996,517461014082.23499
kor,1997,477882452079.198
kor,1998,308226906638.39203
kor,1999,405245357820.52698
kor,2000,473275875654.63
kor,2001,449211954898.84998
kor,2002,520394367625.40399
kor,2003,581133583172.63599
kor,2004,657419845850.68994
kor,2005,768727714799.44299
kor,2006,869581142520.68188
kor,2007,972600211285.96704
kor,2008,858779372951.56287
kor,2009,765150320628.35388
kor,2010,938845461254.29602
kor,2011,1028214663593.17004
kor,2012,1049022600724.67004
kor,2013,1120690698853.31006
kor,2014,1211083866145.75
kor,2015,1196574065258.75
kor,2016,1227405530990.30005
kor,2017,1329997310013.43994
kor,2018,1405396646167.46997
kor,2019,1333054128806.91992
kwt,1970,1722964625.05474
kwt,1971,2272361946.34233
kwt,1972,2188996364.92566
kwt,1973,2826909989.47112
kwt,1974,8441264503.76901
kwt,1975,10642922977.0558
kwt,1976,11788535996.5448
kwt,1977,13226674172.6487
kwt,1978,14835881109.7586
kwt,1980,28180401162.8363
kwt,1981,29992734940.0495
kwt,1982,25884702489.75389
kwt,1983,23566588031.0808
kwt,1984,23944972844.6811
kwt,1985,23931984085.2418
kwt,1986,23618098989.34349
kwt,1987,25032926746.4999
kwt,1988,25428379919.75669
kwt,1989,29184889482.2251
kwt,1990,23698013224.185
kwt,1991,15229298153.025
kwt,1992,23053907615.4974
kwt,1993,24360472644.0579
kwt,1994,24166207118.3736
kwt,1995,27866304603.7494
kwt,1996,31734216774.6749
kwt,1997,32012394749.3174
kwt,1998,27729247749.3605
kwt,1999,31255799939.8597
kwt,2000,37669587731.4741
kwt,2001,33437009057.9712
kwt,2002,34538171770.5172
kwt,2003,42540600121.85529
kwt,2004,54762467379.8358
kwt,2005,73632543076.49939
kwt,2006,96141728422.34509
kwt,2007,107178011325.80099
kwt,2008,130176942535.291
kwt,2009,95167559476.16301
kwt,2010,104615730404.64101
kwt,2011,132749927426.812
kwt,2012,150047801976.37399
kwt,2013,154714476798.47299
kwt,2014,148977477990.62201
kwt,2015,107631662647.302
kwt,2016,103901944787.672
kwt,2017,119205884134.97301
kwt,2018,133279072479.444
lao,1984,1558843494.70751
lao,1985,2121006825.73274
lao,1986,1593300216.62793
lao,1987,972837380.44265
lao,1988,536204162.78533
lao,1989,637333697.80573
lao,1990,758227109.35773
lao,1991,886965881.08465
lao,1992,962678611.79742
lao,1993,1127618891.97795
lao,1994,1312015337.77397
lao,1995,1492306733.95806
lao,1996,1591749873.0712
lao,1997,1441467018.8269
lao,1998,1035411238.34822
lao,1999,1208592069.93962
lao,2000,1387512248.9912
lao,2001,1466470468.66266
lao,2002,1486296100.50789
lao,2003,1646673662.48048
lao,2004,1962207344.19963
lao,2005,2261177648.60657
lao,2006,2647166387.04217
lao,2007,3336816108.29939
lao,2008,4177866130.03983
lao,2009,4617026785.91346
lao,2010,5198712480.81512
lao,2011,6431709117.36942
lao,2012,7858249595.8747
lao,2013,9342659258.11073
lao,2014,10740124980.5153
lao,2015,11532097775.7789
lao,2016,12666821541.6461
lao,2017,13208539920.6238
lao,2018,13984421361.3806
lao,2019,14587974643.2927
lbn,1989,2729416403.85329
lbn,1990,2980331844.47013
lbn,1991,4248558636.32848
lbn,1992,5178757855.35785
lbn,1993,6844111484.79559
lbn,1994,8471332410.01066
lbn,1995,10479343327.0858
lbn,1996,12035538715.3256
lbn,1997,13084588206.9367
lbn,1998,14650042242.1318
lbn,1999,15184870555.1957
lbn,2000,15218526762.1214
lbn,2001,15115825316.3915
lbn,2002,15844664463.1711
lbn,2003,14079612896.0288
lbn,2004,17389843143.635
lbn,2005,18165892040.369
lbn,2006,18400308244.9824
lbn,2007,21522573063.7849
lbn,2008,24990016534.1001
lbn,2009,29846137141.0328
lbn,2010,31697974262.9916
lbn,2011,32336981947.4192
lbn,2012,35563432538.5969
lbn,2013,37915005895.839
lbn,2014,38817242843.172
lbn,2015,40426503916.6938
lbn,2016,41647594775.9924
lbn,2017,43785160818.273
lbn,2018,44672732132.94309
lbn,2019,40810961014.6211
lbr,2000,663069969.02881
lbr,2001,620488248.71846
lbr,2002,618220004.81257
lbr,2003,428737386.19297
lbr,2004,626464397.30333
lbr,2005,677909549.66648
lbr,2006,824595180.33993
lbr,2007,1009827972.7751
lbr,2008,1268750926.28389
lbr,2009,1269840117.29839
lbr,2010,1386286855.27464
lbr,2011,1712530360.72058
lbr,2012,1742231646.76323
lbr,2013,1949307988.17189
lbr,2014,1919593466.06879
lbr,2015,2127548194.48109
lbr,2016,2086070548.22567
lbr,2017,2032425597.07767
lbr,2018,2060752512.95614
lbr,2019,1874158414.29396
lby,2002,14790774934.2904
lby,2003,19050890021.354
lby,2004,23115384117.8751
lby,2005,31979844721.6489
lby,2006,36952377515.1281
lby,2007,46917666833.5915
lby,2008,58998301160.2254
lby,2009,46465080524.2768
lby,2010,52511544401.3043
lby,2011,30228155515.4352
lby,2012,58398789437.4283
lby,2013,53007990842.1609
lby,2014,36547136663.1451
lby,2015,26074302473.346
lby,2016,24364804220.5273
lby,2017,33709063852.8238
lby,2018,44647443331.6284
lby,2019,43474675200.9722
lca,1980,151732496.10134
lca,1981,171601049.79073
lca,1982,160631801.77505
lca,1983,173412359.66451
lca,1984,223232505.75151
lca,1985,251194358.87631
lca,1986,302337604.40104
lca,1987,334279049.51106
lca,1988,380101446.39985
lca,1989,432586401.71661
lca,1990,492983122.94844
lca,1991,521898500.40518
lca,1992,581108995.6933
lca,1993,585319244.54838
lca,1994,610985484.12462
lca,1995,652228891.71348
lca,1996,683559427.44951
lca,1997,691733847.92331
lca,1998,748570993.55694
lca,1999,785978531.98503
lca,2000,789832548.33799
lca,2001,731432925.75769
lca,2002,743581998.59289
lca,2003,812820407.25434
lca,2004,870029536.7029
lca,2005,921512391.5361
lca,2006,1085015470.70325
lca,2007,1145903595.57147
lca,2008,1223139752.66115
lca,2009,1200831708.3539
lca,2010,1212937110.7053
lca,2011,1326216665.32443
lca,2012,1299008804.13352
lca,2013,1267977498.60425
lca,2014,1358096530.86613
lca,2015,1307647222.15004
lca,2016,1401443267.22616
lca,2017,1493779755.89807
lca,2018,1587568432.15268
lca,2019,1630895728.1648
lka,1971,2033629670.76722
lka,1972,2220793130.31787
lka,1973,2480968460.86515
lka,1974,3083086742.08411
lka,1975,3194590016.94629
lka,1976,2877999520.9993
lka,1977,3328426901.29642
lka,1978,2281971486.14809
lka,1979,3176871693.09733
lka,1980,3792663195.61996
lka,1981,4127414337.01049
lka,1982,4523803511.74132
lka,1983,4851022007.65134
lka,1984,5578828906.03177
lka,1985,5659985063.48054
lka,1986,6078583897.14723
lka,1987,6327611980.71561
lka,1988,6641746550.56183
lka,1989,6640709507.10174
lka,1990,7629083719.47994
lka,1991,8483065901.3446
lka,1992,9208628133.90813
lka,1993,9817719804.824
lka,1994,11034761672.7657
lka,1995,12172496714.1238
lka,1996,12962538451.0747
lka,1997,14138565438.7282
lka,1998,14572992500.7243
lka,1999,14405525788.6592
lka,2000,15019244167.1876
lka,2001,14631825930.2578
lka,2002,15429829893.9599
lka,2003,17735815106.0734
lka,2004,19288759760.3157
lka,2005,22693423002.8312
lka,2006,26162443347.0241
lka,2007,30025521743.24689
lka,2008,37224763252.9844
lka,2009,39110353559.92351
lka,2010,52638874280.217
lka,2011,60407081237.8742
lka,2012,62740359226.2393
lka,2013,67403210147.248
lka,2014,71704801274.18629
lka,2015,72922637799.32089
lka,2016,74471473954.28381
lka,2017,78700232719.017
lka,2018,79676963226.2832
lka,2019,75565146470.9709
lso,1980,633175222.49601
lso,1981,661103329.52774
lso,1982,625449286.65502
lso,1983,704026938.9638
lso,1984,609422422.88054
lso,1985,459117011.75359
lso,1986,528074129.1143
lso,1987,675470611.24329
lso,1988,744691595.26814
lso,1989,750117117.02773
lso,1990,890425907.45905
lso,1991,1003563399.77914
lso,1992,1113454942.49192
lso,1993,1078120966.20819
lso,1994,1108950160.54213
lso,1995,1220070894.06822
lso,1996,1157396928.39685
lso,1997,1208345528.13699
lso,1998,1061590634.19582
lso,1999,1077466282.94573
lso,2000,1016040809.56262
lso,2001,1095558826.22127
lso,2002,1026230519.80906
lso,2003,1507173008.16698
lso,2004,1911922178.798
lso,2005,2026507922.71906
lso,2006,2099361027.3663
lso,2007,2198962550.86399
lso,2008,2173267563.38863
lso,2009,2057374199.48899
lso,2010,2589175367.50881
lso,2011,2764894478.79204
lso,2012,2573191186.08874
lso,2013,2410220592.12354
lso,2014,2455025297.88296
lso,2015,2265259546.22051
lso,2016,2029906548.51925
lso,2017,2271058197.37057
lso,2018,2495693239.25235
lso,2019,2402967387.92086
ltu,1995,6002884340.31577
ltu,1996,6621839418.11623
ltu,1997,8104647233.65984
ltu,1998,9112825514.17352
ltu,1999,8817858823.73614
ltu,2000,9577224567.75778
ltu,2001,10283541051.1372
ltu,2002,12128221911.3671
ltu,2003,15807327877.488
ltu,2004,19195455369.3422
ltu,2005,22448596752.6383
ltu,2006,25941244183.931
ltu,2007,33522964889.0656
ltu,2008,40478738118.776
ltu,2009,32675851349.2853
ltu,2010,31530095738.4379
ltu,2011,36485169396.1332
ltu,2012,35904519691.2101
ltu,2013,39306444109.4495
ltu,2014,41582914062.4867
ltu,2015,34389220893.3861
ltu,2016,35754615313.5348
ltu,2017,39974044886.6489
ltu,2018,45380349945.2263
ltu,2019,46115337157.3312
lux,1970,747996222.98391
lux,1971,757503477.48596
lux,1972,1020491592.96242
lux,1973,1349984026.48592
lux,1974,1790404635.10677
lux,1975,1912854674.53928
lux,1976,2307210662.25119
lux,1977,2662589836.91792
lux,1978,3343301739.63227
lux,1979,3860562982.99039
lux,1980,4322247586.09508
lux,1981,3842001723.36593
lux,1982,4015351624.57982
lux,1983,4071424336.62293
lux,1984,3922295028.69078
lux,1985,4085694984.5297
lux,1986,5827570406.62482
lux,1987,7320021399.69356
lux,1988,8143577006.29523
lux,1989,8595416092.95479
lux,1990,11134922622.0276
lux,1991,12277463034.2394
lux,1992,13536519753.5186
lux,1993,13662587208.1478
lux,1994,14474993143.8539
lux,1995,17736474660.2971
lux,1996,17706832656.3123
lux,1997,16532369195.2578
lux,1998,16420209029.747
lux,1999,17684077286.7441
lux,2000,16400812845.1451
lux,2001,16630322855.5321
lux,2002,17541386307.5105
lux,2003,21136321034.1603
lux,2004,28207313778.1138
lux,2005,30742289897.6683
lux,2006,30321690931.8689
lux,2007,39074778774.3566
lux,2008,40148804752.8027
lux,2009,28336397642.0288
lux,2010,31956852008.7594
lux,2011,34307622820.0689
lux,2012,32436496780.4088
lux,2013,33986959563.8865
lux,2014,36289469027.2987
lux,2015,30750625390.0773
lux,2016,31438552616.1052
lux,2017,33586786082.2238
lux,2018,36613515951.2681
lux,2019,37453730644.5688
lva,1995,3553188159.21044
lva,1996,3842988371.31942
lva,1997,4348646598.83091
lva,1998,4820534203.96706
lva,1999,5060420526.00125
lva,2000,5658850823.85
lva,2001,6198605296.27
lva,2002,7169954189.7
lva,2003,8867882394.66
lva,2004,10811074412.28
lva,2005,13042859695.6
lva,2006,16097711325.05
lva,2007,23434373692.5
lva,2008,27448398113.12
lva,2009,21948007867.13
lva,2010,18062933727.89
lva,2011,21632143104.06
lva,2012,21146890979.02
lva,2013,22988391187.48
lva,2014,23780519366.97
lva,2015,20669185691.56
lva,2016,21562953181.19
lva,2017,23613598512.95
lva,2018,26495998752.36
lva,2019,26360495948.12
mar,1970,3619632844.42379
mar,1971,3979073379.80386
mar,1972,4630111231.7178
mar,1973,5661847471.95502
mar,1974,7011049619.36945
mar,1975,8137395534.64297
mar,1976,8648591965.76029
mar,1977,9891540940.80094
mar,1978,11826946397.8196
mar,1979,14130688257.429
mar,1980,19141514445.9076
mar,1981,15381563762.2957
mar,1982,15244113107.9591
mar,1983,13995681355.4013
mar,1984,12814519188.3759
mar,1985,12677968558.0454
mar,1986,16928667424.5512
mar,1987,18798051120.39709
mar,1988,21734329317.3843
mar,1989,22494991994.012
mar,1990,26052005648.871
mar,1991,27920805340.6939
mar,1992,29157004579.9771
mar,1993,27210038047.8101
mar,1994,30844861590.3483
mar,1995,33396479157.59109
mar,1996,37350116561.4372
mar,1997,33758962153.4359
mar,1998,36364047193.3093
mar,1999,36184112935.4032
mar,2000,33822650060.6941
mar,2001,34421355315.9482
mar,2002,36934783961.64529
mar,2003,45603740294.619
mar,2004,52266619188.5511
mar,2005,55243858423.4835
mar,2006,60722555620.3278
mar,2007,69856192344.03371
mar,2008,81687386063.88179
mar,2009,81283230910.0665
mar,2010,81219673826.6514
mar,2011,88068021700.29179
mar,2012,85165488365.37169
mar,2013,93459981879.8705
mar,2014,94878946674.5388
mar,2015,87645813319.23241
mar,2016,89552056134.03958
mar,2017,94955783708.65968
mar,2018,102349731053.591
mar,2019,103854965874.19701
mda,1996,1296122457.94818
mda,1997,1463266559.1011
mda,1998,1230251097.62413
mda,1999,806662259.81476
mda,2000,959402981.81202
mda,2001,1175215450.93769
mda,2002,1410708583.98683
mda,2003,1767881520.11356
mda,2004,2398814009.54373
mda,2005,2814852498.62542
mda,2006,3190928446.2894
mda,2007,4027799864.20193
mda,2008,5636193923.35872
mda,2009,4879430934.96323
mda,2010,6554580958.15299
mda,2011,8043202246.64814
mda,2012,8617368964.88039
mda,2013,9332413519.81891
mda,2014,9255313211.88703
mda,2015,6905861747.58858
mda,2016,7510864379.02969
mda,2017,9051998589.72538
mda,2018,10497882610.4984
mda,2019,10990743650.9067
mdg,1980,4968975389.05459
mdg,1981,4488958370.70616
mdg,1982,4521695478.31953
mdg,1983,4431056576.7139
mdg,1984,3660053905.15837
mdg,1985,3585637963.92966
mdg,1986,4108243490.45137
mdg,1987,2965244454.89376
mdg,1988,2928145531.39907
mdg,1989,2887877982.27529
mdg,1990,3629340327.58056
mdg,1991,2943687216.43714
mdg,1992,3366066588.92427
mdg,1993,3654186639.57629
mdg,1994,3098251918.99362
mdg,1995,3336631616.41938
mdg,1996,4294261263.34465
mdg,1997,3699512929.24353
mdg,1998,3830659191.26278
mdg,1999,3735105974.75086
mdg,2000,4053999946.80812
mdg,2001,4780198096.70588
mdg,2002,4632889086.96378
mdg,2003,5599725994.70908
mdg,2004,4479666608.90262
mdg,2005,5138704897.72066
mdg,2006,5596058190.65898
mdg,2007,7537420814.68189
mdg,2008,9451200323.01273
mdg,2009,8182600177.03541
mdg,2010,8400073722.92223
mdg,2011,9756353933.93066
mdg,2012,9591361083.40132
mdg,2013,10420560907.1376
mdg,2014,10743428011.2824
mdg,2015,9718626743.06209
mdg,2016,10187949279.2367
mdg,2017,11536962528.3594
mdg,2018,12032529820.6011
mdg,2019,12243005040.8905
mdv,1985,107030515.50752
mdv,1986,110999409.0129
mdv,1987,109648964.72732
mdv,1988,147150751.99359
mdv,1989,159318784.19386
mdv,1990,179113176.20096
mdv,1991,195659731.4234
mdv,1992,228092672.34645
mdv,1993,252908363.94138
mdv,1994,286688713.11728
mdv,1995,339914490.47583
mdv,1996,383235363.59155
mdv,1997,427886951.40411
mdv,1998,453410568.88387
mdv,1999,494068768.84152
mdv,2000,528269501.9574
mdv,2001,751447620.68438
mdv,2002,772455740.23976
mdv,2003,899730798.60661
mdv,2004,1053030650.90136
mdv,2005,1014835166.60839
mdv,2006,1372748294.55875
mdv,2007,1397174369.76459
mdv,2008,1759226300.14841
mdv,2009,1857841224.73731
mdv,2010,2001089153.14452
mdv,2011,2186578684.39621
mdv,2012,2308008515.49413
mdv,2013,2586318510.88531
mdv,2014,2953571902.63685
mdv,2015,3332528232.64587
mdv,2016,3550078385.55786
mdv,2017,3865032368.24358
mdv,2018,4229249117.38262
mdv,2019,4477627109.24595
mex,1970,31766288641.0101
mex,1971,35149262000.5433
mex,1972,40464207047.94769
mex,1973,49668818326.6788
mex,1974,64188310281.1536
mex,1975,77908299194.4511
mex,1976,78147673533.40788
mex,1977,71128931589.3441
mex,1978,88633058319.2601
mex,1979,113003821921.321
mex,1980,170466402115.91
mex,1981,221408769673.08896
mex,1982,146889353063.11499
mex,1983,117867011405.21001
mex,1984,142851707620.91699
mex,1985,154746278231.42401
mex,1986,104157716820.31
mex,1987,115430367387.90199
mex,1988,146758824253.70901
mex,1989,182644557706.569
mex,1990,218762949358.78
mex,1991,269264379793.06601
mex,1992,312962483927.63702
mex,1993,434773515354.58801
mex,1994,457343560778.86798
mex,1995,278460648851.16602
mex,1996,322062138208.526
mex,1997,403870853698.82599
mex,1998,427032683854.27698
mex,1999,490880640943.46698
mex,2000,584791851602.94897
mex,2001,629605889758.93518
mex,2002,639929171670.33118
mex,2003,589185191754.92798
mex,2004,629694151936.63599
mex,2005,692519527130.14502
mex,2006,772701523719.37292
mex,2007,836446406680.30786
mex,2008,872244310345.71899
mex,2009,706862721385.31897
mex,2010,837747248542.26404
mex,2011,913830235807.09082
mex,2012,926298888816.93994
mex,2013,980491921868.0061
mex,2014,1031265992426.10999
mex,2015,930858739654.19995
mex,2016,851630410367.86511
mex,2017,908860766872.31995
mex,2018,949043515195.12988
mex,2019,988698227354.20605
mkd,1993,2024254332.54464
mkd,1994,2738946268.63545
mkd,1995,3661605667.59373
mkd,1996,3653255912.08296
mkd,1997,3113779704.58997
mkd,1998,3012285854.51057
mkd,1999,3092861518.20676
mkd,2000,3025556507.29905
mkd,2001,2986258182.85801
mkd,2002,3209143078.2226
mkd,2003,3867647297.0703
mkd,2004,4438339460.18949
mkd,2005,4872394025.25628
mkd,2006,5448881622.45575
mkd,2007,5965674904.47267
mkd,2008,7624068749.81369
mkd,2009,7360643018.72578
mkd,2010,7242073683.25119
mkd,2011,8160076660.37238
mkd,2012,7550226699.65839
mkd,2013,8527981669.74343
mkd,2014,9019507539.45023
mkd,2015,7952171249.96732
mkd,2016,8514576978.12479
mkd,2017,8891139019.60864
mkd,2018,10266305186.92
mkd,2019,10114343960.0418
mli,1980,1658885711.58691
mli,1981,1437037890.02616
mli,1982,1246816169.53948
mli,1983,1208168842.99167
mli,1984,1148746924.65837
mli,1985,1312953991.88132
mli,1986,1752957092.23547
mli,1987,1977577444.09597
mli,1988,2025413275.83831
mli,1989,2062863587.33182
mli,1990,2513989279.35455
mli,1991,2562003727.59186
mli,1992,2668236210.8825
mli,1993,2668496988.67883
mli,1994,1896537409.00661
mli,1995,2490787747.44451
mli,1996,2555056448.03546
mli,1997,2431462234.94512
mli,1998,2614676876.48161
mli,1999,3143115052.84419
mli,2000,2666877210.82475
mli,2001,3008135922.76325
mli,2002,3221816115.33184
mli,2003,4128657353.22475
mli,2004,4756351493.88058
mli,2005,5488593694.63875
mli,2006,5824786383.75954
mli,2007,6797428693.38306
mli,2008,8324828332.27264
mli,2009,8474882933.68231
mli,2010,9016237247.01059
mli,2011,10767000207.8995
mli,2012,9958561127.82323
mli,2013,10926662606.2144
mli,2014,12340251193.532
mli,2015,11283892982.6197
mli,2016,12059926279.9762
mli,2017,13292811930.6662
mli,2018,14722156965.4491
mli,2019,15677722650.2029
mmr,2000,8661052599.9503
mmr,2001,6246362362.03238
mmr,2002,6533438105.30688
mmr,2003,10111690643.7425
mmr,2004,10058442550.409
mmr,2005,11293937173.461
mmr,2006,13615544025.0851
mmr,2007,19170687304.98
mmr,2008,30445149881.8517
mmr,2009,35697260451.6882
mmr,2010,47761503420.762
mmr,2011,57222396881.39551
mmr,2012,54685840026.7164
mmr,2013,55263257563.3142
mmr,2014,58708784431.6811
mmr,2015,61492383805.3159
mmr,2016,61581807086.6896
mmr,2017,62552008348.234
mmr,2018,68364819592.6745
mmr,2019,68588290520.0998
mne,2006,2381883831.26333
mne,2007,3197504791.8344
mne,2008,3949131397.89044
mne,2009,3589309154.92233
mne,2010,3518603666.5671
mne,2011,3919647680.44528
mne,2012,3584133076.86515
mne,2013,3943429571.39444
mne,2014,4026552047.13593
mne,2015,3583304857.49974
mne,2016,3797166710.73771
mne,2017,4240742474.78255
mne,2018,4760333474.33415
mne,2019,4745255351.38775
mng,1981,1767444523.9212
mng,1982,1947138004.79375
mng,1983,2068478828.92677
mng,1984,1571190565.41557
mng,1985,1611150326.27959
mng,1986,2225149542.82811
mng,1987,2291905045.69943
mng,1988,2365505606.07345
mng,1989,2419831046.12349
mng,1990,1825371370.6777
mng,1991,2080125094.2065
mng,1992,1156342672.23245
mng,1993,682484082.67625
mng,1994,791848947.14623
mng,1995,1245211533.87424
mng,1996,1224535294.8504
mng,1997,1036566808.5536
mng,1998,1000606583.47332
mng,1999,948401306.85676
mng,2000,994608669.97865
mng,2001,1092229168.06748
mng,2002,1208816848.6011
mng,2003,1394087599.62773
mng,2004,1693793062.0217
mng,2005,2052671183.45572
mng,2006,2575962891.3899
mng,2007,3239137243.74302
mng,2008,4332334373.57044
mng,2009,3519813286.79774
mng,2010,5060360550.86544
mng,2011,7155869578.21146
mng,2012,9375638946.98801
mng,2013,10041463987.4022
mng,2014,9342264219.92886
mng,2015,9215700247.49045
mng,2016,8708037362.28247
mng,2017,7907540190.44177
mng,2018,9281024419.94415
mng,2019,10164018504.2501
moz,1991,3175124833.42407
moz,1992,2181367187.83713
moz,1993,2275142667.21915
moz,1994,2344066773.2172
moz,1995,2463014633.6867
moz,1996,3408189491.14047
moz,1997,4129150046.5607
moz,1998,4638471270.408
moz,1999,5265899275.33847
moz,2000,4848915762.92484
moz,2001,4439062630.69117
moz,2002,4261263619.37515
moz,2003,5334890106.87361
moz,2004,6557664718.54791
moz,2005,7256442106.09025
moz,2006,7481778746.19814
moz,2007,8627311152.95337
moz,2008,10341373483.998
moz,2009,10089999057.7221
moz,2010,9142782033.21889
moz,2011,11725900107.5819
moz,2012,13337682603.5192
moz,2013,13728179396.1327
moz,2014,14253783373.168
moz,2015,12579136234.1847
moz,2016,9338996980.90995
moz,2017,10051844817.9223
moz,2018,11537804212.8862
moz,2019,11595945117.4821
mrt,1980,922163702.16467
mrt,1981,954404929.59911
mrt,1982,950444179.6333
mrt,1983,991859269.21935
mrt,1984,924524952.47816
mrt,1985,840955703.84448
mrt,1986,991683641.23203
mrt,1987,1138013288.6802
mrt,1988,1208404080.29912
mrt,1989,1243869970.57638
mrt,1990,1288799193.38569
mrt,1991,1898655744.46005
mrt,1992,1913361096.7266
mrt,1993,1618590396.70304
mrt,1994,1698674403.54913
mrt,1995,1817021106.80381
mrt,1996,1945637470.60391
mrt,1997,1881769230.68905
mrt,1998,1842483055.40183
mrt,1999,1820987350.33929
mrt,2000,1627465961.34592
mrt,2001,1530217128.93049
mrt,2002,1628268582.38385
mrt,2003,1883043400.1104
mrt,2004,2123984634.39939
mrt,2005,2546402539.17367
mrt,2006,3009624956.63755
mrt,2007,3237481767.19838
mrt,2008,3896515955.36426
mrt,2009,4001407650.26157
mrt,2010,4462682372.0463
mrt,2011,5376555915.92069
mrt,2012,5291124468.30928
mrt,2013,5851798763.71435
mrt,2014,5296335361.023
mrt,2015,5161886584.92919
mrt,2016,5418946190.98687
mrt,2017,5716705857.17002
mrt,2018,6162274214.97383
mrt,2019,6375430840.24383
mus,1976,678996386.49519
mus,1977,783294397.96572
mus,1978,960160515.96908
mus,1979,1131259185.13248
mus,1980,1048073849.54962
mus,1981,1038043629.5324
mus,1982,979469452.47587
mus,1983,997560165.38764
mus,1984,953539152.06276
mus,1985,987034167.5604
mus,1986,1353341280.04864
mus,1987,1777701405.22973
mus,1988,2009464352.81647
mus,1989,2066813693.77436
mus,1990,2503645450.52856
mus,1991,2707993878.49074
mus,1992,3024850405.63885
mus,1993,3020729394.71667
mus,1994,3217564830.15762
mus,1995,3597505181.45507
mus,1996,3889469837.88251
mus,1997,3648368115.59058
mus,1998,3620718261.91715
mus,1999,3791145495.15282
mus,2000,4095307993.88739
mus,2001,4106890039.88202
mus,2002,4341508631.82229
mus,2003,5193428741.05557
mus,2004,5905926334.69547
mus,2005,5804371577.43317
mus,2006,6367022041.02667
mus,2007,7549318853.55043
mus,2008,9011423695.24888
mus,2009,7933488627.42912
mus,2010,8330122849.35316
mus,2011,9407216276.70389
mus,2012,10052704263.4361
mus,2013,11054164198.0516
mus,2014,11784561978.9485
mus,2015,10934867541.9615
mus,2016,11571931573.5512
mus,2017,12816743126.8223
