geo,time,dt_nfl_mida_cd
tto,1994,0
tto,1995,0
tto,1996,0
tto,1997,0
tto,1998,0
tto,1999,0
tto,2000,0
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,0
tto,2008,0
tto,2009,0
tun,1970,2874000
tun,1971,4854000
tun,1972,7832000
tun,1973,7190000
tun,1974,6045000
tun,1975,12585000
tun,1976,8764000
tun,1977,2678000
tun,1978,575000
tun,1979,-105000
tun,1980,619000
tun,1981,-337000
tun,1982,274000
tun,1983,-786000
tun,1984,-822000
tun,1985,-822000
tun,1986,-918000
tun,1987,-1280000
tun,1988,-1053000
tun,1989,-1265000
tun,1990,-1470000
tun,1991,-1722000
tun,1992,-1874000
tun,1993,-2044000
tun,1994,-2114000
tun,1995,-2114000
tun,1996,-2114000
tun,1997,-2114000
tun,1998,-2114000
tun,1999,-2114000
tun,2000,-2114000
tun,2001,-2114000
tun,2002,-2114000
tun,2003,-2114000
tun,2004,-5795000
tun,2005,-2114000
tun,2006,-2114000
tun,2007,-2114000
tun,2008,-2113000
tun,2009,-2116000
tun,2010,-1904000
tun,2011,-2114000
tun,2012,-2026000
tun,2013,-1938000
tun,2014,-1935000
tun,2015,-1941000
tun,2016,-1735000
tun,2017,-1422000
tun,2018,-1422000
tun,2019,-1274000
tun,2020,-912000
tur,1970,7233000
tur,1971,4922000
tur,1972,3796000
tur,1973,3010000
tur,1974,13327000
tur,1975,16731000
tur,1976,19812000
tur,1977,17702000
tur,1978,7428000
tur,1979,1826000
tur,1980,-863000
tur,1981,-1233000
tur,1982,-1656000
tur,1983,-2596000
tur,1984,-2946000
tur,1985,-3541000
tur,1986,-3902000
tur,1987,-3655000
tur,1988,-3715000
tur,1989,-4614000
tur,1990,-4184000
tur,1991,-4424000
tur,1992,-5270000
tur,1993,-5886000
tur,1994,-5886000
tur,1995,-5886000
tur,1996,-5886000
tur,1997,-5886000
tur,1998,-5886000
tur,1999,-5886000
tur,2000,-5886000
tur,2001,-5886000
tur,2002,-5886000
tur,2003,-5886000
tur,2004,-5886000
tur,2005,-5886000
tur,2006,-5886000
tur,2007,-5886000
tur,2008,-5886000
tur,2009,-5886000
tur,2010,-5886000
tur,2011,-5886000
tur,2012,-5883000
tur,2013,-4926000
tur,2014,-4402000
tur,2015,-3518000
tur,2016,-2978000
tur,2017,-2978000
tur,2018,-2978000
tur,2019,-2553000
tur,2020,-2553000
tza,1970,9419000
tza,1971,8078000
tza,1972,2731000
tza,1973,3026000
tza,1974,5674000
tza,1975,17475000
tza,1976,28157000
tza,1977,36378000
tza,1978,24006000
tza,1979,38400000
tza,1980,34416000
tza,1981,76867000
tza,1982,95805000
tza,1983,64147000
tza,1984,47443000
tza,1985,31793000
tza,1986,82605000
tza,1987,86575000
tza,1988,131435000
tza,1989,109941000
tza,1990,180542000
tza,1991,173595000
tza,1992,226101000
tza,1993,136874000
tza,1994,172288000
tza,1995,147777000
tza,1996,120525000
tza,1997,167492000
tza,1998,84712000
tza,1999,174879000
tza,2000,133281000
tza,2001,99557000
tza,2002,142788000
tza,2003,387353000
tza,2004,329884000
tza,2005,260513000
tza,2006,408758000
tza,2007,474371000
tza,2008,392868000
tza,2009,607584000
tza,2010,691032000
tza,2011,258332000
tza,2012,535284000
tza,2013,697092000
tza,2014,613695000
tza,2015,580944000
tza,2016,398299000
tza,2017,519330000
tza,2018,516752000
tza,2019,567706000
tza,2020,488181000
uga,1970,5405000
uga,1971,8062000
uga,1972,6337000
uga,1973,2684000
uga,1974,1164000
uga,1975,2758000
uga,1976,2659000
uga,1977,843000
uga,1978,1489000
uga,1979,1029000
uga,1980,741000
uga,1981,14900000
uga,1982,30647000
uga,1983,32100000
uga,1984,57856000
uga,1985,91263000
uga,1986,61583000
uga,1987,111266000
uga,1988,73005000
uga,1989,97907000
uga,1990,197710000
uga,1991,135232000
uga,1992,150859000
uga,1993,135661000
uga,1994,214023000
uga,1995,151416000
uga,1996,116077000
uga,1997,207632000
uga,1998,107707000
uga,1999,128225000
uga,2000,187131000
uga,2001,292830000
uga,2002,95815000
uga,2003,244405000
uga,2004,120603000
uga,2005,111741000
uga,2006,145148000
uga,2007,373572000
uga,2008,171762000
uga,2009,363311000
uga,2010,325731000
uga,2011,171188000
uga,2012,186881000
uga,2013,351445000
uga,2014,162930000
uga,2015,212376000
uga,2016,162692000
uga,2017,244595000
uga,2018,189926000
uga,2019,366054000
uga,2020,689224000
uzb,2002,0
uzb,2003,210000
uzb,2004,4505000
uzb,2005,7085000
uzb,2006,13388000
uzb,2007,15774000
uzb,2008,12673000
uzb,2009,27603000
uzb,2010,32097000
uzb,2011,36316000
uzb,2012,48247000
uzb,2013,72991000
uzb,2014,74919000
uzb,2015,107966000
uzb,2016,104172000
uzb,2017,71102000
uzb,2018,656801000
uzb,2019,153079000
uzb,2020,442594000
vct,1985,1016000
vct,1986,870000
vct,1987,525000
vct,1988,669000
vct,1989,1384000
vct,1990,858000
vct,1991,1575000
vct,1992,42000
vct,1994,-32000
vct,1995,-68000
vct,1996,-64000
vct,1997,-61000
vct,1998,60000
vct,1999,2000
vct,2000,-75000
vct,2001,1001000
vct,2002,1741000
vct,2003,371000
vct,2004,1222000
vct,2005,3024000
vct,2006,470000
vct,2007,965000
vct,2008,1326000
vct,2009,893000
vct,2010,1246000
vct,2011,459000
vct,2012,1131000
vct,2013,4461000
vct,2014,2864000
vct,2015,997000
vct,2016,1205000
vct,2017,223000
vct,2018,550000
vct,2019,38139000
vct,2020,46044000
vnm,1979,1200000
vnm,1980,1176000
vnm,1981,16984000
vnm,1982,15675000
vnm,1983,9390000
vnm,1984,2371000
vnm,1985,7260000
vnm,1986,5237000
vnm,1987,404000
vnm,1989,-596000
vnm,1990,-596000
vnm,1991,-596000
vnm,1992,-1193000
vnm,1993,-1193000
vnm,1994,124605000
vnm,1995,45853000
vnm,1996,187447000
vnm,1997,179603000
vnm,1998,253063000
vnm,1999,156100000
vnm,2000,174188000
vnm,2001,276678000
vnm,2002,258900000
vnm,2003,565184000
vnm,2004,424391000
vnm,2005,375909000
vnm,2006,315637000
vnm,2007,716311000
vnm,2008,553277000
vnm,2009,1156792000
vnm,2010,843462000
vnm,2011,985873000
vnm,2012,1093723000
vnm,2013,1186860000
vnm,2014,1257922000
vnm,2015,794410000
vnm,2016,619330000
vnm,2017,572688000
vnm,2018,485815000
vnm,2019,312765000
vnm,2020,438880000
vut,1984,48000
vut,1985,118000
vut,1986,288000
vut,1987,783000
vut,1988,403000
vut,1989,1155000
vut,1990,809000
vut,1991,4331000
vut,1992,2988000
vut,1993,256000
vut,1994,499000
vut,1995,373000
vut,1996,476000
vut,1997,518000
vut,1998,612000
vut,1999,41000
vut,2000,-203000
vut,2001,-204000
vut,2002,-233000
vut,2003,-260000
vut,2004,-294000
vut,2005,-295000
vut,2006,-321000
vut,2007,-363000
vut,2008,-375000
vut,2009,-550000
vut,2010,-549000
vut,2011,-589000
vut,2012,-589000
vut,2013,-580000
vut,2014,-585000
vut,2015,733000
vut,2016,3424000
vut,2017,15813000
vut,2018,26765000
vut,2019,28677000
vut,2020,5019000
wsm,1975,1390000
wsm,1976,781000
wsm,1977,1086000
wsm,1978,980000
wsm,1979,74000
wsm,1980,2021000
wsm,1981,1035000
wsm,1982,1092000
wsm,1983,567000
wsm,1984,538000
wsm,1985,550000
wsm,1986,782000
wsm,1987,1417000
wsm,1988,963000
wsm,1989,961000
wsm,1990,3376000
wsm,1991,6591000
wsm,1992,7304000
wsm,1993,8520000
wsm,1994,1573000
wsm,1995,517000
wsm,1996,-270000
wsm,1997,506000
wsm,1998,2198000
wsm,1999,-352000
wsm,2000,4988000
wsm,2001,2079000
wsm,2002,364000
wsm,2003,2008000
wsm,2004,1692000
wsm,2005,6678000
wsm,2006,2359000
wsm,2007,5621000
wsm,2008,1862000
wsm,2009,363000
wsm,2010,19942000
wsm,2011,934000
wsm,2012,2826000
wsm,2013,615000
wsm,2014,-1880000
wsm,2015,4522000
wsm,2016,-613000
wsm,2017,5240000
wsm,2018,4033000
wsm,2019,5977000
wsm,2020,-108000
yem,1971,153000
yem,1972,554000
yem,1973,1365000
yem,1974,2047000
yem,1975,8238000
yem,1976,25864000
yem,1977,21214000
yem,1978,30088000
yem,1979,20038000
yem,1980,28016000
yem,1981,27141000
yem,1982,35932000
yem,1983,54485000
yem,1984,44768000
yem,1985,44185000
yem,1986,45386000
yem,1987,39493000
yem,1988,47486000
yem,1989,41404000
yem,1990,25054000
yem,1991,45155000
yem,1992,48838000
yem,1993,40869000
yem,1994,29763000
yem,1995,34349000
yem,1996,86394000
yem,1997,78952000
yem,1998,110700000
yem,1999,160409000
yem,2000,51255000
yem,2001,59790000
yem,2002,63946000
yem,2003,66069000
yem,2004,66168000
yem,2005,102163000
yem,2006,129241000
yem,2007,87922000
yem,2008,69923000
yem,2009,58844000
yem,2010,28203000
yem,2011,-39526000
yem,2012,-33445000
yem,2013,-37136000
yem,2014,-45817000
yem,2015,-51202000
yem,2016,-63653000
yem,2017,-66041000
yem,2018,-70894000
yem,2019,-72302000
yem,2020,-75172000
zmb,1979,580000
zmb,1980,1537000
zmb,1981,2145000
zmb,1982,7472000
zmb,1983,9346000
zmb,1984,15554000
zmb,1985,63161000
zmb,1986,73441000
zmb,1987,42095000
zmb,1988,5460000
zmb,1989,4168000
zmb,1990,2827000
zmb,1991,208832000
zmb,1992,172976000
zmb,1993,173325000
zmb,1994,184949000
zmb,1995,206811000
zmb,1996,177980000
zmb,1997,165625000
zmb,1998,39422000
zmb,1999,151592000
zmb,2000,205840000
zmb,2001,121575000
zmb,2002,140549000
zmb,2003,74289000
zmb,2004,140663000
zmb,2005,75779000
zmb,2006,39145000
zmb,2007,51165000
zmb,2008,50689000
zmb,2009,32510000
zmb,2010,29947000
zmb,2011,65254000
zmb,2012,72325000
zmb,2013,64830000
zmb,2014,76187000
zmb,2015,60598000
zmb,2016,86342000
zmb,2017,86263000
zmb,2018,132065000
zmb,2019,111593000
zmb,2020,138770000
zwe,1981,14276000
zwe,1983,4121000
zwe,1984,7407000
zwe,1985,4328000
zwe,1986,12707000
zwe,1987,3741000
zwe,1988,5497000
zwe,1989,2732000
zwe,1991,-166000
zwe,1992,74671000
zwe,1993,62377000
zwe,1994,100956000
zwe,1995,14641000
zwe,1996,10984000
zwe,1997,82729000
zwe,1998,28233000
zwe,1999,19809000
zwe,2000,7261000
zwe,2001,-2232000
zwe,2002,0
zwe,2003,-1000
zwe,2004,0
zwe,2005,0
zwe,2006,0
zwe,2008,0
zwe,2009,0
zwe,2010,0
zwe,2011,0
zwe,2013,-3000
zwe,2014,-211000
zwe,2015,-390000
zwe,2016,-1011000
zwe,2017,-491000
zwe,2018,0
zwe,2019,-722000
zwe,2020,0
