geo,time,bx_gsr_totl_cd
fra,2011,1061645815185.42004
fra,2012,1008885714785.31006
fra,2013,1047345859403.27002
fra,2014,1063391282640.46997
fra,2015,955755830680.76794
fra,2016,957952564490.18494
fra,2017,1022184408474.06995
fra,2018,1132651379087.17993
fra,2019,1114692333433.45996
fra,2020,925277541399.62402
fro,1998,605250000
fro,1999,641180000
fro,2000,632250000
fro,2001,663610000
fro,2002,700600000
fro,2003,777570000
fro,2004,809434100.30961
fro,2005,881581787.06197
fro,2006,1005003431.29265
fro,2007,1183384522.20213
fro,2008,1336317106.7211
fro,2009,1094885398.1513
fro,2010,1235549289.0362
fro,2011,1451515472.85539
fsm,2009,103557200
fsm,2010,115768100
fsm,2011,114733900
fsm,2012,149356000
fsm,2013,166489300
fsm,2014,180828900
gab,1978,1482877509.37675
gab,1979,2031152032.02864
gab,1980,2433884333.91322
gab,1981,2533015569.37918
gab,1982,2350655210.16599
gab,1983,2244177961.70302
gab,1984,2203353502.48918
gab,1985,2119093001.24331
gab,1986,1215861455.66168
gab,1987,1417165341.20411
gab,1988,1423678146.14043
gab,1989,1933993570.04314
gab,1990,2750410751.33607
gab,1991,2579873010.10491
gab,1992,2654030075.76336
gab,1993,2669491150.04779
gab,1994,2596699940.18575
gab,1995,2978480794.19556
gab,1996,3608871526.65178
gab,1997,3303503817.96727
gab,1998,2183776802.67993
gab,1999,2859456686.83337
gab,2000,3541297779.92334
gab,2001,2808421358.69325
gab,2002,2650855481.3783
gab,2003,3392670225.67513
gab,2004,4236797955.52814
gab,2005,5638895998.50626
gab,2007,7120435056.18285
gab,2008,9281095979.53559
gab,2009,6867811011.23359
gab,2010,9442190172.99276
gab,2011,10660911361.8665
gab,2012,10164625217.8776
gab,2013,9670499631.34341
gab,2014,8557981459.66647
gab,2015,5501128936.1716
gbr,1970,31209575076.03329
gbr,1971,35201224330.2203
gbr,1972,42528053105.8004
gbr,1973,53887264051.9439
gbr,1974,68068384563.0701
gbr,1975,74002467886.83238
gbr,1976,78052743346.4559
gbr,1977,90998080348.24071
gbr,1978,112593058243.056
gbr,1979,154005076947.00201
gbr,1980,201137015525.423
gbr,1981,211050786198.746
gbr,1982,205106175238.66296
gbr,1983,185396680568.78296
gbr,1984,190435500362.36401
gbr,1985,198983535861.164
gbr,1986,212901591201.74799
gbr,1987,252501579033.05896
gbr,1988,290813585343.44897
gbr,1989,318351344543.28699
gbr,1990,379063380327.01801
gbr,1991,373473547007.74298
gbr,1992,370863072561.79297
gbr,1993,355071912529.56201
gbr,1994,391087798778.09497
gbr,1995,461092476933.02698
gbr,1996,496009315707.66998
gbr,1997,541078079695.65198
gbr,1998,556965106091.79297
gbr,1999,576827419728.172
gbr,2000,628211496838.349
gbr,2001,622682417048.87598
gbr,2002,627009245384.17798
gbr,2003,703585310771.97998
gbr,2004,843092322038.27795
gbr,2005,993188603736.55505
gbr,2006,1204985837189.72998
gbr,2007,1408343731278.92993
gbr,2008,1349260541335.73999
gbr,2009,923106380211.33472
gbr,2010,978915376254.54797
gbr,2011,1150288784449.52002
gbr,2012,1090298027173.73999
gbr,2013,1087003665552.53003
gbr,2014,1108078849793.71997
gbr,2015,1010774236291.62
gbr,2016,955130293644.41882
gbr,2017,1053813582647.18994
gbr,2018,1176776208420.51001
gbr,2019,1170507179602.01001
gbr,2020,951723623509.69812
geo,1997,761100000
geo,1998,908600000
geo,1999,757800000
geo,2000,993845377.36
geo,2001,1015443137.61
geo,2002,1152792998.02
geo,2003,1431318240.68
geo,2004,1877518042.81
geo,2005,2415128989.78
geo,2006,2841113024.12
geo,2007,3645163897.5
geo,2008,4244247310.61
geo,2009,3672282928.63
geo,2010,4590694666.84
geo,2011,5999916712.56
geo,2012,7098576422.02
geo,2013,8093809035.13
geo,2014,8065858739.02
geo,2015,6952651653.41
geo,2016,7091684714.66
geo,2017,8689820205.87
geo,2018,10178439228.64
geo,2019,10917407025.5
geo,2020,6888452521.63
gha,1975,895396228.98921
gha,1976,894004916.98887
gha,1977,1020352502.67125
gha,1978,997351490.88525
gha,1979,1164600067.99997
gha,1980,1213100000
gha,1981,831818196
gha,1982,713854747.99991
gha,1983,477600000
gha,1984,611700000
gha,1985,676000000
gha,1986,804730000
gha,1987,906100000
gha,1988,958700000
gha,1989,894000000
gha,1990,948800000
gha,1991,1071400000
gha,1992,1125300000
gha,1993,1202100000
gha,1994,1382200000
gha,1995,1595500000
gha,1996,1750300000
gha,1997,1681460000
gha,1998,2558400000
gha,1999,2488300000
gha,2000,2456149058.71039
gha,2001,2415072637.80784
gha,2002,2584790115.87
gha,2003,3213965896.5
gha,2004,3451277546.23
gha,2005,3951955122.49545
gha,2006,5182787664.71528
gha,2007,6087992440.54157
gha,2008,7156194251.88412
gha,2009,7734623515.75809
gha,2010,9490300000
gha,2011,14650889045.752
gha,2012,16867293075.6352
gha,2013,16490492419.184
gha,2014,15372216692.7262
gha,2015,16857799270.2015
gha,2016,17707821123.0376
gha,2017,20746150000
gha,2018,23113029504.6122
gha,2019,26075275749.6245
gha,2020,22815524181.145
gin,1986,567060000
gin,1987,602850000
gin,1988,575690000
gin,1989,707830000
gin,1990,841270000
gin,1991,847300000
gin,1992,684790000
gin,1993,757130000
gin,1994,675050000
gin,1995,713101000
gin,1996,773476000
gin,1997,748503000
gin,1998,812740000
gin,1999,773542598
gin,2000,757558982.41141
gin,2001,820424956.89933
gin,2002,780688000
gin,2003,728423775.0601
gin,2004,820690000
gin,2005,928900000
gin,2006,1097510000
gin,2007,1312880000
gin,2008,1454760000
gin,2009,1144130000
gin,2010,1548550000
gin,2011,1527960000
gin,2012,2118190000
gin,2013,1995290000
gin,2014,2151588035.24102
gin,2015,1895059688.08639
gin,2016,2501349779.29816
gin,2017,4694690000
gin,2018,4147590000
gin,2019,4127510000
gin,2020,9028570000
gmb,1978,58089547.26799
gmb,1979,82746606.98747
gmb,1980,69024511.60159
gmb,1981,57527742.83544
gmb,1982,79794360.0218
gmb,1983,77098444.94304
gmb,1984,97001778.08995
gmb,1985,91993222.68518
gmb,1986,67386562.92602
gmb,1987,128765688.45828
gmb,1988,147601003.23098
gmb,1989,155754873.30182
gmb,1990,175130266.45144
gmb,1991,206569438.54185
gmb,1992,238935264.98707
gmb,1993,235313944.75429
gmb,1994,218272802.46065
gmb,1995,179796980.96056
gmb,1996,223032694.76655
gmb,1997,226666884.52803
gmb,2003,138630688.02665
gmb,2004,180107525.50914
gmb,2005,189766466.06701
gmb,2006,205471193.06556
gmb,2007,253587719.89785
gmb,2008,316131377.3848
gmb,2009,285175740.54715
gmb,2010,280100154.49239
gmb,2011,257815893.63585
gmb,2012,279452192.80636
gmb,2013,265945245.06543
gmb,2014,271134211.207
gmb,2015,219089153.79126
gmb,2016,189858500.5846
gmb,2017,280838612.57511
gmb,2018,374426653.99519
gmb,2019,372615401.36803
gmb,2020,183404526.27695
gmb,2021,140585588.56394
gnb,1982,17400000
gnb,1983,15300000
gnb,1984,25400000
gnb,1985,18100000
gnb,1986,9700000
gnb,1987,15400000
gnb,1988,15900000
gnb,1989,20640000
gnb,1990,26100000
gnb,1991,33500000
gnb,1992,18030000
gnb,1993,25720000
gnb,1994,38820000
gnb,1995,29590000
gnb,1996,28570000
gnb,1997,56860000
gnb,2001,67917305.18905
gnb,2002,62168914.44571
gnb,2003,73083236.51375
gnb,2004,84751632.47435
gnb,2005,95228499.92333
gnb,2006,77859571.73736
gnb,2007,140870881.78406
gnb,2008,172081921.37203
gnb,2009,163401384.2003
gnb,2010,183791113.25581
gnb,2011,297902934.33252
gnb,2012,156272045.87088
gnb,2013,201167400.3459
gnb,2014,275820035.80149
gnb,2015,342254372.4065
gnb,2016,217860860
gnb,2017,421642941.67557
gnb,2018,435930819.86383
gnb,2019,370623516.39591
gnb,2020,299351997.18138
gnq,1987,44593575.87945
gnq,1988,50515662.17062
gnq,1989,38547586.44129
gnq,1990,42322770.00113
gnq,1991,43189300.29557
gnq,1992,59004472.20395
gnq,1993,70055160.6608
gnq,1994,65359677.76199
gnq,1995,94208450.95342
gnq,1996,180356879.45193
grc,1976,4202000000
grc,1977,4834000000
grc,1978,5905000000
grc,1979,7680000000
grc,1980,8374000000
grc,1981,9183000000
grc,1982,7891000000
grc,1983,7166000000
grc,1984,7333000000
grc,1985,7111000000
grc,1986,7905000000
grc,1987,10216000000
grc,1988,11378000000
grc,1989,11185000000
grc,1990,13333000000
grc,1991,14554350000
grc,1992,15328000000
grc,1993,14253000000
grc,1994,15650000000
grc,1995,16835000000
grc,1996,16394000000
grc,1997,16071000000
grc,1999,27570463258.2518
grc,2000,32213558697.5771
grc,2001,31933964804.525
grc,2002,31540191549.8582
grc,2003,39785842491.2506
grc,2004,52340348493.3606
grc,2005,55576682080.1185
grc,2006,60623026313.601
grc,2007,73370388771.147
grc,2008,88050253671.09219
grc,2009,68579114232.4041
grc,2010,68302429958.9923
grc,2011,75647423091.97809
grc,2012,71744728297.01511
grc,2013,81468064383.67998
grc,2014,88160275841.76329
grc,2015,71007930203.2449
grc,2016,67182904808.3017
grc,2017,77005075496.77361
grc,2018,89091526259.94908
grc,2019,88147802567.9416
grc,2020,66195088845.8434
grd,1977,29159259.25926
grd,1978,33600000
grd,1979,41351851.85185
grd,1980,39100000
grd,1981,39000000
grd,1982,38300000
grd,1983,39600000
grd,1984,41200000
grd,1985,54285185.18519
grd,1986,76966666.66667
grd,1987,81507407.40741
grd,1988,88911111.11111
grd,1989,87762962.96296
grd,1990,95600000
grd,1991,100437037.03704
grd,1992,102974074.07407
grd,1993,113107407.40741
grd,1994,130381481.48148
grd,1995,128677777.77778
grd,1996,136296296.2963
grd,1997,143644444.44445
grd,1998,169851851.85185
grd,1999,222348148.14815
grd,2000,240808900.37037
grd,2001,200866461.85185
grd,2002,176718518.51852
grd,2003,183268888.88889
grd,2004,203424911.11111
grd,2005,160304948.51852
grd,2006,175562158.51852
grd,2007,223205771.85185
grd,2008,215883337.77778
grd,2009,195361477.77778
grd,2010,190913730
grd,2011,201952147.03704
grd,2012,213488089.25926
grd,2013,216729330.37037
grd,2014,491675286.44003
grd,2015,523498280.65628
grd,2016,537015836.24476
grd,2017,593783913.84042
grd,2018,635831364.8408
grd,2019,680864859.99658
grd,2020,438094604.17825
gtm,1977,1369600000
gtm,1978,1349100000
gtm,1979,1552000000
gtm,1980,1834000000
gtm,1981,1525900000
gtm,1982,1312200000
gtm,1983,1205000000
gtm,1984,1261200000
gtm,1985,1191300000
gtm,1986,1203200000
gtm,1987,1167300000
gtm,1988,1300700000
gtm,1989,1454800000
gtm,1990,1588400000
gtm,1991,1752700000
gtm,1992,1966800000
gtm,1993,2084700000
gtm,1994,2311200000
gtm,1995,2870000000
gtm,1996,2836700000
gtm,1997,3264100000
gtm,1998,3578200000
gtm,1999,3556300000
gtm,2000,4075700000
gtm,2001,4220412949.0005
gtm,2002,4125400710.95116
gtm,2003,4297754972.42066
gtm,2004,6425400000
gtm,2005,7068800000
gtm,2006,8035600000
gtm,2007,9270400000
gtm,2008,9571932590
gtm,2009,8832913270
gtm,2010,9970280640
gtm,2011,11972758440
gtm,2012,11846977130
gtm,2013,12324223600
gtm,2014,13044177970
gtm,2015,12872740020
gtm,2016,13087241950
gtm,2017,14023329400
gtm,2018,14254308630
gtm,2019,14605691880
gtm,2020,13761916540
guy,1977,275490196.18647
guy,1978,313764706.0054
guy,1979,314941176.59409
guy,1980,410509804.08255
guy,1981,372444444.57687
guy,1982,264366666.75479
guy,1983,225200000.07507
guy,1984,246374094.55632
guy,1985,262026809.48006
guy,1992,492492000
guy,1993,535875000
guy,1994,592845000
guy,1995,641355000
guy,1996,724000000
guy,1997,751200000
guy,1998,698800000
guy,1999,680500000
guy,2000,683900000
guy,2001,667500000
guy,2002,670200000
guy,2003,669500000
guy,2004,748887000
guy,2005,696757000
guy,2006,730041000
guy,2007,850649000
guy,2008,1054666635.87332
guy,2009,978287406.26128
guy,2010,1197026985.87065
guy,2011,1478564912.85545
guy,2012,1764043752.10528
guy,2013,1593527417.74
guy,2014,1403035064.20964
guy,2015,1366049614.8977
guy,2016,1722877007.91175
guy,2017,1700377891.37159
guy,2018,1614920431.25597
guy,2019,1866089575.14262
guy,2020,2871881897.65487
hkg,1998,233265493200.20599
hkg,1999,233869824414.927
hkg,2000,271158524739.595
hkg,2001,256328640138.146
hkg,2002,261619636136.612
hkg,2003,287088484353.48602
hkg,2004,336373508262.44
hkg,2005,387886990601.55103
hkg,2006,443307899205.80896
hkg,2007,510281438014.49597
hkg,2008,544948123437.72894
hkg,2009,482855822870.09601
hkg,2010,589109723320.58606
hkg,2011,665069143621.48303
hkg,2012,707588668926.13
hkg,2013,763575669713.63696
hkg,2014,782902875149.72302
hkg,2015,770492552625.37903
hkg,2016,764137700164.12
hkg,2017,827070955494.45483
hkg,2018,889275467781.40613
hkg,2019,858618683885.59692
hkg,2020,807288280490.724
hnd,1974,336799999.9302
hnd,1975,350850000
hnd,1976,463350000
hnd,1977,593850000
hnd,1978,706500000
hnd,1979,859200000
hnd,1980,967450000
hnd,1981,903200000
hnd,1982,783500000
hnd,1983,814950000
hnd,1984,863150000
hnd,1985,924250000
hnd,1986,1024800000
hnd,1987,965300000
hnd,1988,1047800000
hnd,1989,1085200000
hnd,1990,1053200000
hnd,1991,1055400000
hnd,1992,1102700000
hnd,1993,1240100000
hnd,1994,1367900000
hnd,1995,1667100000
hnd,1996,1982900000
hnd,1997,2261400000
hnd,1998,2484500000
hnd,1999,2310900000
hnd,2000,2693836069.7158
hnd,2001,2661109376.66089
hnd,2002,2763360801.41879
hnd,2003,2820712346.4448
hnd,2004,3325195046.19741
hnd,2005,3816910249.70997
hnd,2006,4135566682.33915
hnd,2007,4641411998.52316
hnd,2008,5013288516.86048
hnd,2009,4318254630.55641
hnd,2010,4992872077.32504
hnd,2011,6290146495.5711
hnd,2012,6729011824.58548
hnd,2013,6307037916.68477
hnd,2014,6815499229.03553
hnd,2015,6988414040.45133
hnd,2016,6816998306.48433
hnd,2017,7461531974.24573
hnd,2018,7355936904.49483
hnd,2019,7435065796.65809
hnd,2020,6393939967.84392
hrv,1993,6290570126.56308
hrv,1994,7394942966.56147
hrv,1995,7166523053.92645
hrv,1996,8210509473.6294
hrv,1997,8368810394.76754
hrv,1998,8918440027.56062
hrv,1999,8370987838.63178
hrv,2000,7958321587.30934
hrv,2001,9073572876.86133
hrv,2002,10307219082.1829
hrv,2003,13020008439.281
hrv,2004,16255406188.87
hrv,2005,17530555805.207
hrv,2006,20413637677.608
hrv,2007,24688057453.3107
hrv,2008,27936023275.9275
hrv,2009,21717947739.6416
hrv,2010,22701745898.4364
hrv,2011,25732197690.7635
hrv,2012,24633207728.3511
hrv,2013,24789060215.8902
hrv,2014,26445546546.2782
hrv,2015,24374422462.0751
hrv,2016,25152789915.256
hrv,2017,28992698691.7099
hrv,2018,33444819536.4827
hrv,2019,34627899334.9747
hrv,2020,27393343247.5888
hti,1971,64100000.01282
hti,1972,63899764.5318
hti,1973,76259999.94882
hti,1974,92059923.6659
hti,1975,106220000.02124
hti,1976,141700000.02834
hti,1977,175400000.03508
hti,1978,213260000.04265
hti,1979,215540000.04311
hti,1980,308780000.06176
hti,1981,245660000.04913
hti,1982,278480000.0557
hti,1983,294540000.05891
hti,1984,323540000.02696
hti,1985,342280000
hti,1986,296620000
hti,1987,325600000
hti,1988,281100000
hti,1989,241380000
hti,1990,324900000
hti,1991,226180000
hti,1992,112900000
hti,1993,118070000
hti,1994,66990000
hti,1995,192360000
hti,1996,191600000
hti,1997,379100000
hti,1998,473770000
hti,1999,531260000
hti,2000,503700000
hti,2001,444220000
hti,2002,421100000
hti,2003,469840000
hti,2004,512600000
hti,2005,605080000
hti,2006,709947000
hti,2007,800986000
hti,2008,945221851.18665
hti,2009,1065133417.13622
hti,2010,1049086780.81533
hti,2011,1355928894.86069
hti,2012,1400248115.80363
hti,2013,1613471446.39918
hti,2014,1725657146.35795
hti,2015,1809600848.5599
hti,2016,1709282618.4414
hti,2017,1740607442.29919
hti,2018,1853431277.42592
hti,2019,1803654403.23315
hti,2020,1064248393.50995
hti,2021,1283440275.66631
hun,1982,9780142531.56941
hun,1983,9683966802.15284
hun,1984,9823944743.11932
hun,1985,9394944871.64651
hun,1986,10187957579.9957
hun,1987,11194122557.3121
hun,1988,11275953639.7952
hun,1989,12014862948.5969
hun,1990,12315421926.8437
hun,1991,12534732725.6364
hun,1992,13926098042.4063
hun,1993,11419348236.8479
hun,1994,11440706794.1705
hun,1995,19136669641.6855
hun,1996,20926425911.8974
hun,1997,24213290670.0343
hun,1998,27178318353.5292
hun,1999,28526087612.0772
hun,2000,33116683049.1938
hun,2001,36695016591.4097
hun,2002,41292553374.8487
hun,2003,50818309462.7925
hun,2004,66699817444.5846
hun,2005,78915359268.632
hun,2006,93788978076.91708
hun,2007,122238550990.104
hun,2008,143373931721.43399
hun,2009,116717219298.995
hun,2010,126318006702.407
hun,2011,138366846927.66299
hun,2012,126685847572.229
hun,2013,132324338156.354
hun,2014,136921791849.96201
hun,2015,120339228071.50301
hun,2016,125515841360.185
hun,2017,138540224724.823
hun,2018,148971091642.29599
hun,2019,152182914625.341
hun,2020,141924445616.50299
idn,1981,24878000000
idn,1982,21274000000
idn,1983,19866000000
idn,1984,22152000000
idn,1985,20139000000
idn,1986,15972000000
idn,1987,18832000000
idn,1988,21370000000
idn,1989,25411000000
idn,1990,29704000000
idn,1991,33374000000
idn,1992,38005000000
idn,1993,41594000000
idn,1994,46068000000
idn,1995,54229000000
idn,1996,57997000000
idn,1997,65094000000
idn,1998,56759771800
idn,1999,57730971034.80209
idn,2000,73079021117.00851
idn,2001,64869423700
idn,2002,67145722316.712
idn,2003,70456620618.6284
idn,2004,80808593737.0098
idn,2005,97017219551.29961
idn,2006,109987282847.49899
idn,2007,125734734100.14
idn,2008,149646970586.168
idn,2009,127243194800.942
idn,2010,168570199624.88699
idn,2011,215577972162.90601
idn,2012,213656241730.263
idn,2013,207634905264.76801
idn,2014,200953335503.54001
idn,2015,174167059409.87
idn,2016,171841780855.55301
idn,2017,199785091966.42496
idn,2018,221233665823.608
idn,2019,207469184502.702
idn,2020,183639726481.51501
idn,2021,253532621177.06799
ind,1975,5636968909.07184
ind,1976,6661560791.73256
ind,1977,7840968128.7459
ind,1978,8514619552.169
ind,1979,10428503619.9773
ind,1980,12332288192.5845
ind,1981,12206338970.0868
ind,1982,12766863800.6515
ind,1983,13539767310.4253
ind,1984,13910878312.4505
ind,1985,13377661332.0063
ind,1986,13993904624.039
ind,1987,15697155996.8648
ind,1988,17728231448.1121
ind,1989,20729919596.49829
ind,1990,23347444193.7765
ind,1991,23252022608.5507
ind,1992,25330278382.1069
ind,1993,27498376328.7739
ind,1994,32381442656.1476
ind,1995,39498835731.1437
ind,1996,42386680921.7444
ind,1997,46296383982.689
ind,1998,47572909237.4584
ind,1999,53305746337.785
ind,2000,62452794818.227
ind,2001,65653991098.3957
ind,2002,73807543012.08049
ind,2003,88285790487.1794
ind,2004,120709686233.237
ind,2005,160227975266.08099
ind,2006,201515491085.49896
ind,2007,252731820023.93896
ind,2008,320712687124.13202
ind,2009,274579963326.25696
ind,2010,357996440571.59802
ind,2011,456522683721.06897
ind,2012,453744167574.11102
ind,2013,479503178064.07294
ind,2014,498219673269.87
ind,2015,443164297038.46497
ind,2016,445918512250.48798
ind,2017,507948171892.78302
ind,2018,558423279580.479
ind,2019,569380732947.81799
ind,2020,507289199021.31696
irl,2005,216512783553.255
irl,2006,259480942423.98599
irl,2007,325007355270.59998
irl,2008,342689313245.09302
irl,2009,278879528586.69293
irl,2010,283491029103.31897
irl,2011,311289195191.80103
irl,2012,308820471000.25201
irl,2013,321922300578.203
irl,2014,367594790358.90802
irl,2015,422633570578.38
irl,2016,440906094125.21295
irl,2017,497029263552.63293
irl,2018,574753197448.28003
irl,2019,624122445494.45496
irl,2020,669174253249.01099
irn,1976,27980000000
irn,1977,28544000000
irn,1978,21879000000
irn,1979,26991000000
irn,1980,14073000000
irn,1981,13282000000
irn,1982,21573000000
irn,1983,22842000000
irn,1984,18156000000
irn,1985,14938000000
irn,1986,7778000000
irn,1987,12353000000
irn,1988,11176000000
irn,1989,13879000000
irn,1990,20197000000
irn,1991,19542000000
irn,1992,20714000000
irn,1993,19315000000
irn,1994,20014000000
irn,1995,19269000000
irn,1996,23739000000
irn,1997,20039000000
irn,1998,15141000000
irn,1999,22427000000
irn,2000,30131000000
irq,2005,24732800000
irq,2006,32092000000
irq,2007,42378330000
irq,2008,69263400000
irq,2009,45034900000
irq,2010,56673800000
irq,2011,83678000000
irq,2012,99120000000
irq,2013,93857082324.13
irq,2014,89245000000
irq,2015,56676297777.87
irq,2016,47164500000
irq,2017,64122856000
irq,2018,93097000000
irq,2019,90614900000
irq,2020,51584300000
isl,1976,577700000
isl,1977,729500000
isl,1978,908200000
isl,1979,1084300000
isl,1980,1213500000
isl,1981,1221600000
isl,1982,1054300000
isl,1983,1100000000
isl,1984,1106000000
isl,1985,1224400000
isl,1986,1569700000
isl,1987,1945800000
isl,1988,1983200000
isl,1989,1950900000
isl,1990,2231869221.26
isl,1991,2208951879.94254
isl,1992,2216220611.65626
isl,1993,2084104790.66293
isl,1994,2251490746.76869
isl,1995,2551394076.63029
isl,1996,2725643260.23924
isl,1997,2756059165.53538
isl,1998,2954310534.96635
isl,1999,3006854902.27849
isl,2000,3009151704.62728
isl,2001,3198778961.38969
isl,2002,3612046459.27603
isl,2003,4090421945.94211
isl,2004,4924895857.8157
isl,2005,6548629076.21107
isl,2006,7897305409.76695
isl,2007,11692798448.1286
isl,2008,9181162099.49978
isl,2009,7246555871.42413
isl,2010,7729363267.18057
isl,2011,9683717127.21503
isl,2012,8974713315.90759
isl,2013,9670418695.9575
isl,2014,10120786655.968
isl,2015,9941091855.05303
isl,2016,10996392555.0665
isl,2017,12129438696.8621
isl,2018,12980501605.0667
isl,2019,11683520317.2568
isl,2020,7983719004.92154
isr,1960,321000000
isr,1961,380000000
isr,1965,711000000
isr,1966,831000000
isr,1967,911000000
isr,1968,1161000000
isr,1969,1304000000
isr,1970,1402000000
isr,1971,1874000000
isr,1972,2120000000
isr,1973,2697000000
isr,1974,3563000000
isr,1975,3688000000
isr,1976,4397000000
isr,1977,5459000000
isr,1978,6619000000
isr,1979,8075000000
isr,1980,9858000000
isr,1981,10554100000
isr,1982,10200600000
isr,1983,10001200000
isr,1984,10516700000
isr,1985,10980500000
isr,1986,11917200000
isr,1987,14058800000
isr,1988,15572900000
isr,1989,16860500000
isr,1990,18902000000
isr,1991,18588800000
isr,1992,21031200000
isr,1993,22187300000
isr,1994,24980700000
isr,1995,29118200000
isr,1996,31337400000
isr,1997,33682600000
isr,1998,35411100000
isr,1999,40537300000
isr,2000,50220800000
isr,2001,43209700000
isr,2002,41771200000
isr,2003,46304800000
isr,2004,56045700000
isr,2005,63682100000
isr,2006,71348400000
isr,2007,83510500000
isr,2008,90087300000
isr,2009,74830000000
isr,2010,88240600000
isr,2011,100681200000
isr,2012,100140900000
isr,2013,106843600000
isr,2014,109828000000
isr,2015,105834600000
isr,2016,107509000000
isr,2017,117638900000
isr,2018,126548400000
isr,2019,131731900000
isr,2020,126579000000
isr,2021,159180500000
ita,1970,18672001741.328
ita,1971,21159499538.5326
ita,1972,25710497282.2038
ita,1973,30592598918.7993
ita,1974,39953370444.94489
ita,1975,44643719024.3651
ita,1976,46798087699.0497
ita,1977,57578733402.9371
ita,1978,71918469004.84
ita,1979,93696747883.37827
ita,1980,103303329806.547
ita,1981,100241017764.455
ita,1982,97597344834.2188
ita,1983,95683462127.74631
ita,1984,98171792179.77921
ita,1985,102194057086.51601
ita,1986,128134112432.867
ita,1987,154107195068.35501
ita,1988,167103994713.466
ita,1989,184695782317.20801
ita,1990,235636402614.36401
ita,1991,234632088074.142
ita,1992,261389761850.62799
ita,1993,249483639801.12601
ita,1994,270190429471.00696
ita,1995,324306658063.62402
ita,1996,352234578624.90698
ita,1997,347174193341.88
ita,1998,356902954745.255
ita,1999,347278718159.26801
ita,2000,341583460261.87201
ita,2001,346955445926.492
ita,2002,365054213755.38397
ita,2003,430865150726.83698
ita,2004,505291922890.15198
ita,2005,541647431271.66095
ita,2006,614089749648.40295
ita,2007,728374139764.03711
ita,2008,760966599611.40491
ita,2009,586119626639.89795
ita,2010,616350568797.40198
ita,2011,710161960606.66199
ita,2012,669059893771.19202
ita,2013,691098608831.96106
ita,2014,712320514074.17603
ita,2015,605019030748.95496
ita,2016,621316379030.76501
ita,2017,686093754552.05518
ita,2018,749455817644.69885
ita,2019,722217954410.55298
ita,2020,628336705419.50696
jam,1976,942900000
jam,1977,1007000000
jam,1978,1169800000
jam,1979,1220900000
jam,1980,1421600000
jam,1981,1499800000
jam,1982,1371100000
jam,1983,1332200000
jam,1984,1335200000
jam,1985,1266200000
jam,1986,1411000000
jam,1987,1634200000
jam,1988,1771700000
jam,1989,2009000000
jam,1990,2324700000
jam,1991,2248500000
jam,1992,2295500000
jam,1993,2483090000
jam,1994,3132800000
jam,1995,3540500000
jam,1996,3464700000
jam,1997,3546500000
jam,1998,3540100000
jam,1999,3643300000
jam,2000,3781600000
jam,2001,3569600000
jam,2002,3442360000
jam,2003,3740930000
jam,2004,4168314718.70717
jam,2005,4321921572.81642
jam,2006,5160686255.68003
jam,2007,5589869864.18724
jam,2008,6027059753.56768
jam,2009,4273247559.42826
jam,2010,4247575330.51897
jam,2011,4507787350.95548
jam,2012,4834621201.70428
jam,2013,4608260059.60377
jam,2014,4691935760.88599
jam,2015,4625903185.86177
jam,2016,4713770105.33366
jam,2017,5188479572.31896
jam,2018,6147640509.74188
jam,2019,6357641243.60603
jam,2020,3656481063.50182
jor,1972,124879862.18138
jor,1973,189000322.47852
jor,1974,279734031.03589
jor,1975,414644952.43667
jor,1976,590391085.66813
jor,1977,731836313.72364
jor,1978,921253405.7704
jor,1979,1221633977.15544
jor,1980,1704185608.04811
jor,1981,2093595989.07908
jor,1982,2068326628.8468
jor,1983,1877505358.05939
jor,1984,1983632791.87158
jor,1985,2057036371.3174
jor,1986,1890913916.77579
jor,1987,2283103886.01919
jor,1988,2468718641.52737
jor,1989,2387638272.66288
jor,1990,2578271183.75712
jor,1991,2594970352.95259
jor,1992,2780578629.0489
jor,1993,2918936246.7696
jor,1994,3059144835.0187
jor,1995,3594494393.31237
jor,1996,3774894217.20734
jor,1997,3820592383.63893
jor,1998,3934414668.54725
jor,1999,4001128349.78843
jor,2000,4206939351.19887
jor,2001,4434391627.80469
jor,2002,5035685057.94689
jor,2003,5380389280.67701
jor,2004,6604973201.69253
jor,2005,7426297602.2567
jor,2006,9143836389.28068
jor,2007,10683670718.097
jor,2008,13750696208.6425
jor,2009,12022253521.1268
jor,2010,13639056338.0282
jor,2011,14454197183.0986
jor,2012,14997464788.7324
jor,2013,15021253521.1267
jor,2014,16404929577.4648
jor,2015,14856619718.3099
jor,2016,14298732394.3662
jor,2017,15167746478.8732
jor,2018,16130704225.3521
jor,2019,17440422535.2113
jor,2020,11267605633.8028
jpn,1996,578214480634.44702
jpn,1997,583250053270.23804
jpn,1998,527470647339.87598
jpn,1999,553937788168.55701
jpn,2000,633934268186.53503
jpn,2001,545160769998.13
jpn,2002,544829673562.58307
jpn,2003,620534003774.82495
jpn,2004,754335586817.06592
jpn,2005,819479184930.63098
jpn,2006,900749086491.06396
jpn,2007,1001626293503.31995
jpn,2008,1083004357064.14001
jpn,2009,844506170708.6051
jpn,2010,1071820302891.30005
jpn,2011,1164214791138.40991
jpn,2012,1143468463973.12988
jpn,2013,1071882292293.55005
jpn,2014,1119748174410.1001
jpn,2015,1033377577071.41003
jpn,2016,1077043635143.76001
jpn,2017,1154300280466
