geo,time,fr_inr_lndp
mys,1999,4.43917
mys,2000,4.31083
mys,2001,3.7525
mys,2002,3.32333
mys,2003,3.23417
mys,2004,3.04583
mys,2005,2.95083
mys,2006,3.33667
mys,2007,3.24333
mys,2008,2.95417
mys,2009,3.0025
mys,2010,2.4975
mys,2011,2.00417
mys,2012,1.805
mys,2013,1.6798
mys,2014,1.53892
mys,2015,1.43089
mys,2016,1.50303
mys,2017,1.68356
mys,2018,1.785
mys,2019,1.8935
mys,2020,1.98923
mys,2021,1.88239
nam,1991,10.58917
nam,1992,8.85083
nam,1993,8.40917
nam,1994,7.8725
nam,1995,7.665
nam,1996,6.6
nam,1997,7.47833
nam,1998,7.77917
nam,1999,7.66833
nam,2000,7.88833
nam,2001,7.7375
nam,2002,6.02833
nam,2003,5.94583
nam,2004,5.0375
nam,2005,4.37
nam,2006,4.8825
nam,2007,5.3375
nam,2008,5.3525
nam,2009,4.87667
nam,2010,4.72333
nam,2011,4.4475
nam,2012,4.44313
nam,2013,4.31167
nam,2014,4.45083
nam,2015,4.61083
nam,2016,4.19784
nam,2017,4.14156
nam,2018,4.27503
nam,2019,4.17056
nam,2020,3.7079
nam,2021,2.84388
ner,2005,3.18667
ner,2006,-3.085
ner,2007,-3.06167
ner,2008,-3.14
ner,2009,-3.60167
ner,2010,-3.27333
ner,2011,-3.24492
ner,2012,-2.95333
ner,2013,-2.36667
ner,2014,-1.92
ner,2015,-1.84417
ner,2016,-1.63
ner,2017,-1.35
nga,1970,4
nga,1971,4
nga,1972,3.95833
nga,1973,4
nga,1974,4
nga,1975,3.25
nga,1976,3.83333
nga,1977,3.16667
nga,1978,2.60417
nga,1979,3.68958
nga,1980,3.165
nga,1981,3.20083
nga,1982,1.9375
nga,1983,2.565
nga,1984,1.9875
nga,1985,0.31667
nga,1986,0.72417
nga,1987,0.87417
nga,1988,3.66667
nga,1989,5.76667
nga,1990,5.51667
nga,1991,5.125
nga,1992,6.71667
nga,1993,8.40833
nga,1994,7.39167
nga,1995,6.7025
nga,1996,6.7775
nga,1997,10.62583
nga,1998,8.07583
nga,1999,7.47917
nga,2000,9.58333
nga,2001,8.1825
nga,2002,8.10083
nga,2003,6.49667
nga,2004,5.48249
nga,2005,7.41583
nga,2006,7.14167
nga,2007,6.65083
nga,2008,3.26833
nga,2009,6.0325
nga,2010,11.06417
nga,2011,10.3275
nga,2012,8.38667
nga,2013,8.7775
nga,2014,7.21083
nga,2015,7.70083
nga,2016,9.37281
nga,2017,7.99885
nga,2018,7.20318
nga,2019,6.47607
nga,2020,8.99539
nga,2021,7.27628
nic,1988,-30827.43669
nic,1989,-1472.06816
nic,1990,6.45052
nic,1991,0.52446
nic,1992,1.2023
nic,1993,2.43178
nic,1994,2.25715
nic,1995,2.72112
nic,1996,1.93957
nic,1997,2.11145
nic,1998,4.60405
nic,1999,5.74583
nic,2000,7.34495
nic,2001,6.99356
nic,2002,10.50613
nic,2003,9.99751
nic,2004,8.77547
nic,2005,8.07167
nic,2006,6.71052
nic,2007,6.96626
nic,2008,6.59676
nic,2009,8.03666
nic,2010,10.32864
nic,2011,8.69092
nic,2012,10.99847
nic,2013,13.97409
nic,2014,12.49019
nic,2015,11.00505
nic,2016,10.33603
nic,2017,9.52633
nic,2018,9.57881
nic,2019,9.38496
nic,2020,9.03009
nic,2021,8.1256
nld,1999,0.71667
nld,2000,1.90417
nld,2001,1.89583
nld,2002,1.19167
nld,2003,0.5125
nld,2004,0.44083
nld,2005,0.43
nld,2006,0.55947
nld,2007,0.71497
nld,2008,0.23333
nld,2009,-0.61418
nld,2010,-0.59718
nld,2011,-0.60672
nld,2012,-1.11204
nld,2013,-0.94
nor,2013,2.16
nor,2014,2.14
nor,2015,2.18667
nor,2016,2.30833
nor,2017,2.2825
nor,2018,2.195
nor,2019,2.3075
nor,2020,2.1
nor,2021,1.9725
nzl,1998,2.21528
nzl,1999,2.49373
nzl,2000,1.45486
nzl,2001,2.24559
nzl,2002,1.84349
nzl,2003,1.89885
nzl,2004,1.33203
nzl,2005,1.07983
nzl,2006,1.27704
nzl,2007,0.82821
nzl,2008,1.38709
nzl,2009,2.61696
nzl,2010,1.6722
nzl,2011,1.83678
nzl,2012,1.71573
nzl,2013,1.70605
nzl,2014,1.7925
nzl,2015,2.03167
nzl,2016,1.78917
nzl,2017,1.46333
nzl,2018,-3.26167
omn,1984,1.32
omn,1985,1.194
omn,1986,1.5165
omn,1987,1.59325
omn,1988,1.96025
omn,1989,1.49975
omn,1990,1.5645
omn,1991,2.10925
omn,1992,3.0105
omn,1993,3.85225
omn,1994,4.5805
omn,1995,3.2795
omn,1996,2.8555
omn,1997,2.47975
omn,1998,1.94125
omn,1999,2.39329
omn,2000,2.46633
omn,2001,3.46183
omn,2002,5.4935
omn,2003,5.87908
omn,2004,5.68767
omn,2005,4.46117
omn,2006,3.505
omn,2007,3.18642
omn,2008,2.93258
omn,2009,2.89483
omn,2010,3.37908
omn,2011,3.50942
omn,2012,3.21283
omn,2013,2.95967
omn,2014,3.02308
omn,2015,2.9795
omn,2016,2.35375
omn,2017,1.70835
omn,2018,1.6747
omn,2019,1.53657
omn,2020,1.43161
omn,2021,1.34615
pak,2004,5.62333
pak,2005,6.47583
pak,2006,6.81333
pak,2007,6.46
pak,2008,6.0175
pak,2009,5.85667
pak,2010,5.8975
pak,2011,6.19333
pak,2012,5.54
pak,2013,4.81417
pak,2014,4.465
pak,2015,4.18333
pak,2016,3.92083
pak,2017,3.7325
pak,2018,3.30583
pak,2019,3.10106
pak,2020,3.28321
pak,2021,2.91444
pan,1996,3.79284
pan,1997,3.95953
pan,1998,4.42256
pan,1999,3.46901
pan,2000,3.41
pan,2001,4.14333
pan,2002,5.6175
pan,2003,5.95
pan,2004,6.58917
pan,2005,5.97
pan,2006,4.75333
pan,2007,4.25083
pan,2008,4.78862
pan,2009,4.60797
pan,2010,4.67875
pan,2011,5.58333
pan,2012,5.82083
pan,2013,5.59646
pan,2014,5.08375
pan,2015,4.66083
pan,2016,4.87588
pan,2017,4.97388
pan,2018,5.0478
pan,2019,4.9225
pan,2020,4.96333
pan,2021,5.1725
per,1988,-6.28628
per,1989,216.91386
per,1990,1820.45137
per,1991,499.98989
per,1992,88.49247
per,1993,50.09979
per,1994,33.00038
per,1995,20.45286
per,1996,16.63288
per,1997,15.89698
per,1998,17.51222
per,1999,18.78255
per,2000,16.70417
per,2001,15.06167
per,2002,16.57369
per,2003,17.18233
per,2004,21.69123
per,2005,22.11304
per,2006,19.14039
per,2007,17.93316
per,2008,18.22648
per,2009,16.68747
per,2010,16.84649
per,2011,15.01166
per,2012,15.35897
per,2013,14.61143
per,2014,11.92197
per,2015,11.99465
per,2016,11.55177
per,2017,12.33291
per,2018,11.19758
per,2019,10.7155
per,2020,11.07774
per,2021,10.28293
phl,1976,3.5
phl,1977,3.5
phl,1978,3.5
phl,1979,5.33333
phl,1980,2.33333
phl,1981,1.48475
phl,1982,4.37775
phl,1983,5.65658
phl,1984,7.02308
phl,1985,9.69758
phl,1986,6.28083
phl,1987,5.13642
phl,1988,4.60592
phl,1989,5.14333
phl,1990,4.58033
phl,1991,4.27208
phl,1992,5.20458
phl,1993,5.077
phl,1994,4.51775
phl,1995,6.29025
phl,1996,5.15633
phl,1997,6.08192
phl,1998,4.67108
phl,1999,3.60925
phl,2000,2.60217
phl,2001,3.65742
phl,2002,4.5305
phl,2003,4.251
phl,2004,3.9015
phl,2005,4.62892
phl,2006,4.4845
phl,2007,4.99542
phl,2008,4.26158
phl,2009,5.82517
phl,2010,4.453
phl,2011,3.27533
phl,2012,2.52358
phl,2013,4.105
phl,2014,4.29708
phl,2015,3.98625
phl,2016,4.04583
phl,2017,3.74875
phl,2018,3.00179
phl,2019,3.01218
png,1983,5.29451
png,1984,5.28131
png,1985,5.28854
png,1986,4.76203
png,1987,5.61439
png,1988,6.56777
png,1989,9.20231
png,1990,9.80705
png,1991,8.19532
png,1992,9.35756
png,1993,7.97063
png,1994,5.80742
png,1995,5.84583
png,1996,6.1725
png,1997,6.32
png,1998,9.34083
png,1999,10.76917
png,2000,9.08417
png,2001,10.74417
png,2002,10.705
png,2003,8.98083
png,2004,11.52583
png,2005,10.615
png,2006,9.5875
png,2007,8.71667
png,2008,7.88301
png,2009,7.77083
png,2010,9.0625
png,2011,9.88833
png,2012,10.32917
png,2013,9.8
png,2014,9.04417
png,2015,8.3075
png,2016,7.72955
png,2017,7.8725
png,2018,8.395
png,2019,7.77083
pry,1994,22.83053
pry,1995,22.61216
pry,1996,23.37232
pry,1997,21.90212
pry,1998,19.03586
pry,1999,15.16187
pry,2000,15.23009
pry,2001,16.42753
pry,2002,21.81235
pry,2003,41.94082
pry,2004,33.65801
pry,2005,32.90451
pry,2006,28.11537
pry,2007,23.91824
pry,2008,26.7476
pry,2009,31.20033
pry,2010,28.87638
pry,2011,13.37305
pry,2012,13.24263
pry,2013,15.03057
pry,2014,16.8794
pry,2015,16.22336
pry,2016,14.31902
pry,2017,13.38939
pry,2018,12.23604
pry,2019,12.04593
pry,2020,10.16981
pry,2021,9.08529
pse,2004,6.2075
pse,2005,5.0975
pse,2006,4.7575
pse,2007,4.9625
pse,2008,6.3825
pse,2009,5.78393
pse,2010,6.04375
pse,2011,6.25754
pse,2012,6.51069
pse,2013,6.89323
pse,2014,5.58297
pse,2015,5.84374
pse,2016,5.13502
pse,2017,4.39862
pse,2018,3.60661
pse,2019,3.07984
pse,2020,3.08598
qat,1979,4
qat,1980,3.5
qat,1981,3.5
qat,1982,3.5
qat,1983,3.5
qat,1984,3.5
qat,1985,3.5
qat,1986,3.5
qat,1987,3.5
qat,1988,3.5
qat,1989,3.5
qat,1990,3.5
qat,1991,3.5
qat,1992,3.375
qat,1993,3.125
qat,1994,4.02083
qat,1995,4.00694
qat,2004,3.53833
qat,2005,3.46667
qat,2006,2.94833
qat,2007,3.00333
qat,2008,3.87917
qat,2009,2.8075
qat,2010,4.37291
qat,2011,3.73922
qat,2012,3.71389
qat,2013,3.69484
qat,2014,3.6121
qat,2015,2.82397
qat,2016,1.59266
qat,2017,1.79036
qat,2018,1.5287
qat,2019,1.4126
qat,2020,1.57178
qat,2021,1.97277
rou,1993,43.9
rou,1994,33.39167
rou,1995,5.99167
rou,1996,17.87333
rou,1997,16.69167
rou,1998,18.04167
rou,1999,19.775
rou,2000,20.74167
rou,2001,18.53333
rou,2002,16.19167
rou,2003,14.41083
rou,2004,14.07417
rou,2005,13.18583
rou,2006,9.21333
rou,2007,6.64833
rou,2008,5.475
rou,2009,5.28833
rou,2010,6.75917
rou,2011,5.83
rou,2012,5.82417
rou,2013,5.97167
rou,2014,5.44583
rou,2015,4.87917
rou,2016,4.59583
rou,2017,4.67685
rou,2018,5.50368
rou,2019,5.37583
rou,2020,4.55833
rou,2021,4.03251
rus,1997,15.275
rus,1998,24.74167
rus,1999,26.03333
rus,2000,17.925
rus,2001,13.05833
rus,2002,10.75
rus,2003,8.5
rus,2004,7.65
rus,2005,6.69167
rus,2006,6.35
rus,2007,4.89167
rus,2008,6.46667
rus,2009,6.725
rus,2010,4.80833
rus,2011,4.01667
rus,2012,3.56667
rus,2013,3.875
rus,2014,5.1
rus,2015,6.52083
rus,2016,5.62917
rus,2017,4.69917
rus,2018,3.5025
rus,2019,3.34917
rus,2020,3.00667
rus,2021,3.24222
rwa,1996,7.24333
rwa,1997,8.33525
rwa,1998,6.872
rwa,1999,7.86975
rwa,2000,6.99867
rwa,2001,6.375
rwa,2002,6.56667
rwa,2003,6.8275
rwa,2004,6.75617
rwa,2005,7.10642
rwa,2006,7.6625
rwa,2007,8.37917
rwa,2008,10.175
rwa,2009,8.615
rwa,2010,10.23667
rwa,2011,8.91833
rwa,2012,7.85583
rwa,2013,7.39431
rwa,2014,9.01769
rwa,2015,9.0949
rwa,2016,9.37727
rwa,2017,9.45517
rwa,2018,9.43989
rwa,2019,8.88433
rwa,2020,8.70275
rwa,2021,8.12558
sen,2005,-0.55833
sen,2006,-3.085
sen,2007,-3.06167
sen,2008,-3.14
sen,2009,-3.60167
sen,2010,-3.27333
sen,2011,-3.24492
sen,2012,-2.95333
sen,2013,-2.36667
sen,2014,-1.92
sen,2015,-1.84417
sen,2016,-1.63
sen,2017,-1.35
sgp,1978,2.42167
sgp,1979,2.3025
sgp,1980,2.35333
sgp,1981,2.935
sgp,1982,3.01333
sgp,1983,2.73667
sgp,1984,2.74417
sgp,1985,3.07083
sgp,1986,2.90917
sgp,1987,3.21417
sgp,1988,3.22667
sgp,1989,2.99917
sgp,1990,2.69083
sgp,1991,2.95333
sgp,1992,3.08333
sgp,1993,3.0875
sgp,1994,2.87667
sgp,1995,2.865
sgp,1996,2.85
sgp,1997,2.85083
sgp,1998,2.8375
sgp,1999,4.11667
sgp,2000,4.12167
sgp,2001,4.12833
sgp,2002,4.47667
sgp,2003,4.80417
sgp,2004,4.89667
sgp,2005,4.85917
sgp,2006,4.7425
sgp,2007,4.80083
sgp,2008,4.96083
sgp,2009,5.0875
sgp,2010,5.17417
sgp,2011,5.21167
sgp,2012,5.24417
sgp,2013,5.24
sgp,2014,5.20583
sgp,2015,5.18333
sgp,2016,5.16
sgp,2017,5.13833
sgp,2018,5.17333
sgp,2019,5.0525
sgp,2020,5.06667
sgp,2021,5.12833
slb,2010,11.145
slb,2011,11.17417
slb,2012,10.4175
slb,2013,10.48083
slb,2014,10.66333
slb,2015,10.17167
slb,2016,9.89009
slb,2017,10.38841
slb,2018,10.40802
slb,2019,10.24786
slb,2020,10.18694
sle,1977,4
sle,1978,4
sle,1979,3.75
sle,1980,1.83333
sle,1981,5
sle,1982,5
sle,1983,6.25
sle,1984,6
sle,1985,5.66667
sle,1986,3.02083
sle,1987,15.875
sle,1988,11.66667
sle,1989,9.66667
sle,1990,12
sle,1991,8.45
sle,1992,8.16667
sle,1993,23.45833
sle,1994,15.7
sle,1995,21.80417
sle,1996,18.1675
sle,1997,13.9625
sle,1998,16.71
sle,1999,17.33167
sle,2000,17.005
sle,2001,16.5
sle,2002,12.77083
sle,2003,10.33
sle,2004,10.915
sle,2005,12.78583
sle,2006,12.86
sle,2007,14.2125
sle,2008,13.9075
sle,2009,12.44417
sle,2010,11.78333
sle,2011,10.68861
sle,2012,10.61
sle,2013,11.65083
sle,2014,12.80576
sle,2015,14.24417
sle,2016,10.8553
sle,2017,10.12765
sle,2018,9.88357
sle,2019,11.56215
sle,2020,12.29813
smr,2001,5.7
smr,2002,5.275
smr,2003,5.85
smr,2004,5.7
smr,2005,5.825
smr,2006,4.58183
smr,2007,4.955
smr,2008,5.665
smr,2009,4.78
smr,2010,4.675
smr,2011,4.8375
smr,2012,5.2225
smr,2013,5.55019
smr,2014,4.78594
smr,2015,0.0556
smr,2016,0.14157
smr,2017,0.39385
smr,2018,0.60708
smr,2019,0.61325
smr,2020,0.58938
som,1975,3
som,1976,3
som,1977,3
som,1978,3
som,1979,3.45833
som,1980,3
som,1981,4.5
som,1982,4
som,1983,3.5
som,1984,3.5
som,1985,5
som,1986,5.27083
som,1987,5.75
som,1988,13.04167
srb,1997,-58.92
srb,1998,-44.70617
srb,1999,-42.71417
srb,2000,72.4
srb,2001,25.95
srb,2002,-21.00471
srb,2003,-13.90141
srb,2004,-12.28621
srb,2005,-11.93861
srb,2006,-13.20763
srb,2007,-8.22667
srb,2008,-10.09455
srb,2009,-8.51607
srb,2010,-6.44389
ssd,2012,10.04612
ssd,2013,12.20139
ssd,2014,17.26641
ssd,2015,12.58373
ssd,2016,9.34649
ssd,2017,9.41965
ssd,2018,15.99848
ssd,2019,15.59458
ssd,2020,16.01379
ssd,2021,16.0511
stp,2001,22
stp,2002,22.41667
stp,2003,20.1
stp,2004,18.28
stp,2005,18.96028
stp,2006,18.55
stp,2007,19.65
stp,2008,19.65
stp,2009,19.1875
stp,2010,17.75997
stp,2011,14.5925
stp,2012,13.27806
stp,2013,13.32861
stp,2014,14.25083
stp,2015,16.40917
stp,2016,15.45083
stp,2017,15.44
stp,2018,16.07707
stp,2019,15.68108
stp,2020,15.8526
sur,1990,4.1
sur,1991,4.3
sur,1992,4.425
sur,1993,4.6
sur,1994,7.925
sur,1995,19.325
sur,1996,18.15
sur,1997,15.8
sur,1998,11.125
sur,1999,11.775
sur,2000,13.475
sur,2001,13.86667
sur,2002,13.18333
sur,2003,12.76667
sur,2004,12.1
sur,2005,10.13333
sur,2006,9.01667
sur,2007,7.35
sur,2008,5.85833
sur,2009,5.275
sur,2010,5.42411
sur,2011,5.37231
sur,2012,4.95
sur,2013,4.89167
sur,2014,4.93333
sur,2015,5.08333
sur,2016,5.40833
sur,2017,5.375
sur,2018,5.05982
sur,2019,5.976
sur,2020,6.85517
sur,2021,7.94925
swe,1992,7.4
swe,1993,6.65
swe,1994,5.895
swe,1995,5.41
swe,1996,5.0275
swe,1997,4.685
swe,1998,4.16
swe,1999,3.9
swe,2000,3.7175
swe,2001,3.5575
swe,2002,3.415
swe,2003,3.3425
swe,2004,3.1125
swe,2005,2.71502
swe,2006,2.58946
swz,1975,2.79167
swz,1976,2.75
swz,1977,2.75
swz,1978,2.8125
swz,1979,4.125
swz,1980,5
swz,1981,4.66667
swz,1982,5.70833
swz,1983,5.33333
swz,1984,5.33333
swz,1985,6.24333
swz,1986,6.6925
swz,1987,6.98
swz,1988,6.40833
swz,1989,5.42083
swz,1990,5.75917
swz,1991,5.4175
swz,1992,5.4275
swz,1993,6.45583
swz,1994,6.715
swz,1995,7.61583
swz,1996,7.58333
swz,1997,7.5
swz,1998,7.58333
swz,1999,7.5575
swz,2000,7.47
swz,2001,7.1
swz,2002,7.23333
swz,2003,7.03667
swz,2004,6.66083
swz,2005,6.6125
swz,2006,6.23667
swz,2007,6.1125
swz,2008,6.66667
swz,2009,5.97167
swz,2010,5.89667
swz,2011,6.15
swz,2012,6.285
swz,2013,6.42
swz,2014,6.485
swz,2015,6.77167
swz,2016,7.31
swz,2017,7.55
swz,2018,6.5525
swz,2019,6.44
swz,2020,5.4925
swz,2021,5.47
syc,1989,5.77417
syc,1990,6.09667
syc,1991,6.07417
syc,1992,6.005
syc,1993,6.34833
syc,1994,6.87083
syc,1995,6.53833
syc,1996,6.31167
syc,1997,5.685
syc,1998,6.76839
syc,1999,6.0382
syc,2000,5.9695
syc,2001,5.70451
syc,2002,5.6542
syc,2003,6.62671
syc,2004,6.44582
syc,2005,6.04903
syc,2006,7.5944
syc,2007,7.82508
syc,2008,7.8416
syc,2009,5.57979
syc,2010,9.8427
syc,2011,9.10662
syc,2012,8.89294
syc,2013,8.858
syc,2014,9.31512
syc,2015,9.19691
syc,2016,8.8699
syc,2017,8.63384
syc,2018,9.01805
syc,2019,9.02244
syc,2020,8.13087
syc,2021,6.29906
tgo,2005,1.14833
tgo,2006,-3.085
tgo,2007,-3.06167
tgo,2008,-3.14
tgo,2009,-3.60167
tgo,2010,-3.27333
tgo,2011,-3.24492
tgo,2012,-2.95333
tgo,2013,-2.36667
tgo,2014,-1.92
tgo,2015,-1.84417
tgo,2016,-1.63
tgo,2017,-1.35
tha,1977,2.89583
tha,1978,2.97917
tha,1979,4.70833
tha,1980,4.14583
tha,1981,4.70833
tha,1982,3.95833
tha,1983,2.20833
tha,1984,3.79167
tha,1985,3.08333
tha,1986,3.625
tha,1987,2.04167
tha,1988,2.08333
tha,1989,2.75
tha,1990,2.16667
tha,1991,1.72917
tha,1992,3.29167
tha,1993,2.54167
tha,1994,2.4375
tha,1995,1.66667
tha,1996,3.0625
tha,1997,3.125
tha,1998,3.77083
tha,1999,4.20833
tha,2000,4.54167
tha,2001,4.72917
tha,2004,3.45472
tha,2005,3.06624
tha,2006,1.93508
tha,2007,3.20578
tha,2008,3.28589
tha,2009,3.75406
tha,2010,3.13437
tha,2011,2.60951
tha,2012,2.58716
tha,2013,2.62738
tha,2014,3.19606
tha,2015,3.29846
tha,2016,3.168
tha,2017,3.12742
tha,2018,2.85917
tha,2019,2.6675
tha,2020,2.67083
tha,2021,2.65458
tjk,2002,4.66933
tjk,2003,6.88902
tjk,2004,10.14789
tjk,2005,13.13451
tjk,2006,14.63706
tjk,2007,11.96615
tjk,2008,14.22415
tjk,2009,15.0352
tjk,2010,14.75198
tjk,2011,14.22491
tjk,2012,13.4187
tjk,2013,17.75535
tjk,2014,19.04172
tjk,2015,21.61006
tjk,2016,21.40973
tjk,2017,25.9671
tjk,2018,23.35168
tjk,2019,18.37452
tls,2011,10.19804
tls,2012,11.30553
tls,2013,11.51384
tls,2014,12.01395
tls,2015,12.71938
tls,2016,13.28833
tls,2017,12.59333
tls,2018,12.81446
tls,2019,14.7204
tls,2020,13.47757
tls,2021,10.52099
ton,2012,6.8119
ton,2013,6.53111
ton,2014,5.81154
ton,2015,5.21547
ton,2016,4.79213
ton,2017,4.85685
ton,2018,5.19631
ton,2019,5.7795
ton,2020,5.75656
ton,2021,5.8631
tto,1985,7.37417
tto,1986,5.9625
tto,1987,5.4675
tto,1988,6.54833
tto,1989,7.03667
tto,1990,6.9125
tto,1991,7.3775
tto,1992,8.34583
tto,1993,8.4375
tto,1994,9.07333
tto,1995,8.75167
tto,1996,7.85056
tto,1997,8.42417
tto,1998,9.38
tto,1999,8.53167
tto,2000,8.34917
tto,2001,8.00417
tto,2002,7.71917
tto,2003,8.2525
tto,2004,6.52083
tto,2005,6.90667
tto,2006,6.12875
tto,2007,5.85
tto,2008,5.0675
tto,2009,8.51917
tto,2010,7.7775
tto,2011,6.46917
tto,2012,6.20833
tto,2013,6
tto,2014,6
tto,2015,6.6825
tto,2016,7.5
tto,2017,7.5
tto,2018,7.59375
tto,2019,7.75
tto,2020,5.055
tto,2021,5.9375
tza,1992,10.36087
tza,1993,9.58309
tza,1994,12.53841
tza,1995,13.18007
tza,1996,20.37333
tza,1997,18.43667
tza,1998,15.13917
tza,1999,14.14417
tza,2000,14.19083
tza,2001,15.24643
tza,2002,13.10921
tza,2003,11.46907
tza,2004,9.93965
tza,2005,10.51615
tza,2006,8.92558
tza,2007,7.39083
tza,2008,6.72948
tza,2009,7.05868
tza,2010,7.92083
tza,2011,8.185
tza,2012,6.01167
tza,2013,5.8925
tza,2014,6.43583
tza,2015,6.2075
tza,2016,5.4625
tza,2017,6.58917
tza,2018,9.21417
tza,2019,9.86667
tza,2020,9.99761
uga,1984,1.91667
uga,1985,4
uga,1986,10
uga,1987,14.66667
uga,1988,13.5
uga,1989,7.83333
uga,1990,7.41667
uga,1991,3.25
uga,1992,3.27778
uga,1994,10.76972
uga,1995,12.55417
uga,1996,9.67583
uga,1997,9.53083
uga,1998,9.506
uga,1999,12.82167
uga,2000,13.08038
uga,2001,14.18667
uga,2002,13.53229
uga,2003,9.09298
uga,2004,12.86267
uga,2005,10.85287
uga,2006,9.61197
uga,2007,9.84369
uga,2008,9.77953
uga,2009,11.20266
uga,2010,12.48735
uga,2011,8.48981
uga,2012,9.35183
uga,2013,11.1679
uga,2014,10.77472
uga,2015,9.83373
uga,2016,10.64818
uga,2017,11.58144
uga,2018,10.46161
ukr,1992,7.7
ukr,1993,35.61667
ukr,1994,41.65833
ukr,1995,52.40833
ukr,1996,46.25
ukr,1997,30.90833
ukr,1998,32.2425
ukr,1999,34.2525
ukr,2000,27.81108
ukr,2001,21.28908
ukr,2002,17.42271
ukr,2003,10.91829
ukr,2004,9.60532
ukr,2005,7.60295
ukr,2006,7.60037
ukr,2007,5.7789
ukr,2008,7.54371
ukr,2009,7.10247
ukr,2010,5.31268
ukr,2011,8.04887
ukr,2012,5.43102
ukr,2013,5.87185
ukr,2014,5.61779
ukr,2015,8.81246
ukr,2016,7.75141
ukr,2017,7.25657
ukr,2018,7.22712
ukr,2019,6.92939
ukr,2020,8.20651
ukr,2021,8.65717
ury,1976,11.15362
ury,1977,4.86291
ury,1978,-4.67119
ury,1979,-4.03817
ury,1980,-15.96239
ury,1981,-15.60655
ury,1982,-23.89607
ury,1983,-24.10145
ury,1984,-29.34991
ury,1985,-40.08004
ury,1986,-7.43908
ury,1987,-5.01104
ury,1988,-10.70438
ury,1989,-12.60019
ury,1990,11.70973
ury,1991,27.14997
ury,1992,26.52144
ury,1993,30.98153
ury,1994,32.66166
ury,1995,34.53041
ury,1996,43.4417
ury,1997,37.80376
ury,1998,31.86409
ury,1999,28.7168
ury,2000,28.06242
ury,2001,27.08533
ury,2002,55.80361
ury,2003,29.25306
ury,2004,17.48048
ury,2005,10.7663
ury,2006,7.41872
ury,2007,6.57852
ury,2008,9.21636
ury,2009,10.88426
ury,2010,6.16042
ury,2011,5.22719
ury,2012,6.74937
ury,2013,7.78612
ury,2014,10.63609
ury,2015,10.23878
ury,2016,10.60452
ury,2017,8.76733
ury,2018,7.07934
ury,2019,6.49001
ury,2020,6.43664
uzb,2013,0.83421
uzb,2014,-1.29574
uzb,2015,0.18602
uzb,2016,-1.22716
uzb,2017,0.70389
uzb,2018,5.71012
uzb,2019,7.45009
uzb,2020,6.03006
uzb,2021,5.0857
vct,1982,4.12954
vct,1983,3.88285
vct,1984,5.48335
vct,1985,5.44811
vct,1986,6.04176
vct,1987,6.06009
vct,1988,5.52072
vct,1989,6.3717
vct,1990,7.25793
vct,1991,7.12826
vct,1992,7.35826
vct,1993,8.02648
vct,1994,7.84796
vct,1995,6.72729
vct,1996,7.08584
vct,1997,7.07999
vct,1998,7.03388
vct,1999,7.08773
vct,2000,6.92591
vct,2001,7.06888
vct,2002,7.20825
vct,2003,7.27149
vct,2004,6.39303
vct,2005,6.69055
vct,2006,6.80861
vct,2007,6.79248
vct,2008,6.73285
vct,2009,6.2472
vct,2010,6.31225
vct,2011,6.14432
vct,2012,6.53853
vct,2013,6.70666
vct,2014,6.50891
vct,2015,7.18333
vct,2016,7.2225
vct,2017,6.8875
vct,2018,6.66152
vct,2019,6.54738
vct,2020,6.26204
vct,2021,5.9247
ven,1984,-2.72
ven,1985,-1.18917
ven,1986,-0.43917
ven,1987,-0.47083
ven,1988,-0.45083
ven,1989,-6.41333
ven,1990,7.71
ven,1991,6.05917
ven,1992,5.89583
ven,1993,6.15667
ven,1994,15.63377
ven,1995,15.02563
ven,1996,11.835
ven,1997,8.98917
ven,1998,11.51083
ven,1999,10.8475
ven,2000,8.89917
ven,2001,6.94
ven,2002,7.57667
ven,2003,7.985
ven,2004,5.8975
ven,2005,5.18333
ven,2006,5.21417
ven,2007,6.39833
ven,2008,6.2175
ven,2009,3.48417
ven,2010,3.54667
ven,2011,2.56
ven,2012,1.87083
ven,2013,1.39167
ven,2014,2.53
ven,2015,4.50833
ven,2016,5.69
ven,2017,6.32667
vnm,1993,10.1425
vnm,1997,5.90417
vnm,1998,5.17
vnm,1999,5.3275
vnm,2000,6.89667
vnm,2001,4.11583
vnm,2002,2.61417
vnm,2003,2.85833
vnm,2004,3.55125
vnm,2005,3.88
vnm,2006,3.54625
vnm,2007,3.6875
vnm,2008,3.05315
vnm,2009,2.159
vnm,2010,1.9415
vnm,2011,2.96033
vnm,2012,2.968
vnm,2013,3.23417
vnm,2014,2.9075
vnm,2015,2.37
vnm,2016,1.925
vnm,2017,2.25833
vnm,2018,2.63362
vnm,2019,2.7325
vnm,2020,3.52729
vnm,2021,4.436
vut,1981,4.91667
vut,1982,6.75
vut,1983,8.0625
vut,1984,8.08417
vut,1985,8.41417
vut,1986,9.19417
vut,1987,9.9375
vut,1988,10.10417
vut,1989,10.41667
vut,1990,10.33333
vut,1991,11
vut,1992,11.56
vut,1993,11
vut,1994,10.94167
vut,1995,7.5
vut,1996,6
vut,1997,6.77083
vut,1998,7.66667
vut,1999,8.6875
vut,2000,8.58333
vut,2001,7.5625
vut,2002,6.40833
vut,2003,4.69167
vut,2004,5.9
vut,2005,5.46667
vut,2006,6.3125
vut,2007,6.84833
vut,2008,4.04167
