geo,time,ny_gdp_mktp_pp_cd
gmb,2005,3228813825.60575
gmb,2006,3308042803.02274
gmb,2007,3500282386.08419
gmb,2008,3791601187.66594
gmb,2009,4075170886.59331
gmb,2010,4366237247.74453
gmb,2011,4095033765.28765
gmb,2012,4190620609.90576
gmb,2013,4165986163.68023
gmb,2014,4102796584.71164
gmb,2015,4311179261.73183
gmb,2016,4446016237.15633
gmb,2017,4588632823.22907
gmb,2018,5038758421.62489
gmb,2019,5444309702.68832
gmb,2020,5498046538.09828
gnb,1990,986985518.67099
gnb,1991,1072401529.50064
gnb,1992,1108905844.97132
gnb,1993,1159029683.61654
gnb,1994,1221660834.59736
gnb,1995,1302158074.98285
gnb,1996,1479816190.68589
gnb,1997,1604185817.36023
gnb,1998,1166391791.85291
gnb,1999,1195366686.47944
gnb,2000,1288411407.75223
gnb,2001,1345492467.78335
gnb,2002,1353309810.06555
gnb,2003,1386278645.00362
gnb,2004,1462911531.2359
gnb,2005,1572833647.49254
gnb,2006,1657852360.89437
gnb,2007,1757935025.41928
gnb,2008,1849541241.33285
gnb,2009,1926426824.73444
gnb,2010,2038736560.95379
gnb,2011,2249594251.25778
gnb,2012,2175252518.53473
gnb,2013,2248857564.16191
gnb,2014,2332574695.02558
gnb,2015,2774674410.9887
gnb,2016,3113471483.94557
gnb,2017,3519615667.21345
gnb,2018,3650388398.4485
gnb,2019,3882753264.08843
gnb,2020,3835239113.77622
gnq,1990,273945598.52508
gnq,1991,280314704.92114
gnq,1992,386318639.99385
gnq,1993,439109380.60543
gnq,1994,523243657.92788
gnq,1995,627629899.35786
gnq,1996,1064648745.41664
gnq,1997,2708923093.53477
gnq,1998,3390693734.17627
gnq,1999,4322400660.71903
gnq,2000,5223898642.66177
gnq,2001,8722003541.20019
gnq,2002,10584365243.6776
gnq,2003,12285432329.6125
gnq,2004,17410170853.2041
gnq,2005,20959296043.6284
gnq,2006,23257333796.9397
gnq,2007,27531778948.9456
gnq,2008,33063039146.6364
gnq,2009,33762635648.2781
gnq,2010,31107908523.96329
gnq,2011,33829572382.35889
gnq,2012,38742501085.3548
gnq,2013,37422586820.9297
gnq,2014,37816353965.5144
gnq,2015,28095292742.1539
gnq,2016,24861119032.1946
gnq,2017,28459489607.0026
gnq,2018,27325291211.4136
gnq,2019,26150162020.8786
gnq,2020,25170281561.0233
grc,1990,135662961716.174
grc,1991,144598774637.09601
grc,1992,148929193667.72299
grc,1993,150019949588.09799
grc,1994,156287971430.83099
grc,1995,162915634113.97699
grc,1996,171283827746.42401
grc,1997,182903868476.27097
grc,1998,193331471980.936
grc,1999,198711870247.14801
grc,2000,210888280059.065
grc,2001,227613606520.60101
grc,2002,246559427543.151
grc,2003,261143779868.68701
grc,2004,278922849647.37903
grc,2005,281028288686.78198
grc,2006,314621986988.32397
grc,2007,323944154182.62402
grc,2008,341817993053.19202
grc,2009,337199589172.55298
grc,2010,310430983258.46893
grc,2011,285079593304.75598
grc,2012,275143590350.289
grc,2013,284949103892.68903
grc,2014,290011169381.56097
grc,2015,289570760339.534
grc,2016,296466369907.23401
grc,2017,307636097252.19598
grc,2018,317881651462.22803
grc,2019,325467199371.97803
grc,2020,299066091543.37201
grd,1990,455268982.35877
grd,1991,477186374.26224
grd,1992,483906898.48886
grd,1993,485673610.82241
grd,1994,504445596.94285
grd,1995,525990613.94723
grd,1996,559393465.02139
grd,1997,597954392.78493
grd,1998,675756101.22957
grd,1999,732801841.63954
grd,2000,785803167.18039
grd,2001,786786462.86154
grd,2002,826703734.5363
grd,2003,921748404.82942
grd,2004,940435296.66762
grd,2005,1098472403.99823
grd,2006,1086498720.73044
grd,2007,1184003536.94945
grd,2008,1218471126.43197
grd,2009,1146564908.52546
grd,2010,1153994996.51296
grd,2011,1187113039.99111
grd,2012,1199574282.19567
grd,2013,1285879276.92482
grd,2014,1420279857.55212
grd,2015,1551090812.87388
grd,2016,1656776976.9124
grd,2017,1798099078.35128
grd,2018,1920434806.49609
grd,2019,1969096041.58042
grd,2020,1719656177.31296
gtm,1990,30060040389.4721
gtm,1991,32213458582.2641
gtm,1992,34541689708.6288
gtm,1993,36749096392.4937
gtm,1994,39047863602.3816
gtm,1995,41839479072.8943
gtm,1996,43865724775.3327
gtm,1997,46598688073.0492
gtm,1998,49476274198.2561
gtm,1999,52121478537.8423
gtm,2000,55209685762.7599
gtm,2001,57736723347.6202
gtm,2002,60901722642.9454
gtm,2003,63620997665.3058
gtm,2004,67383930499.2081
gtm,2005,71759179634.4133
gtm,2006,77887088274.08121
gtm,2007,85048219083.53598
gtm,2008,89558087226.73019
gtm,2009,90671190119.69347
gtm,2010,94373325496.7776
gtm,2011,100356396780.438
gtm,2012,106499944416.16901
gtm,2013,112026328527.748
gtm,2014,118753948140.89799
gtm,2015,127566291555.94701
gtm,2016,130131253708.67599
gtm,2017,133882980507.73
gtm,2018,141651998407.763
gtm,2019,149755962160.604
gtm,2020,149258117482.91199
guy,1990,2269040445.01809
guy,1991,2487877831.25399
guy,1992,2741979506.54916
guy,1993,3036446796.45309
guy,1994,3365902800.0082
guy,1995,3609387217.71062
guy,1996,3967876911.70235
guy,1997,4288455667.12446
guy,1998,4263904997.80135
guy,1999,4453507809.95781
guy,2000,4490969961.27326
guy,2001,4694094134.89431
guy,2002,4822351124.40341
guy,2003,4880852454.05768
guy,2004,5090614555.57304
guy,2005,5146774905.05107
guy,2006,5574525758.87047
guy,2007,6135919068.02875
guy,2008,6355730528.55345
guy,2009,6652443235.98676
guy,2010,6984232260.76107
guy,2011,7510830548.78362
guy,2012,7916298602.38304
guy,2013,8369728851.78957
guy,2014,8360281355.32149
guy,2015,8593945843.62234
guy,2016,8713910376.3188
guy,2017,9306806134.43556
guy,2018,9953500968.92598
guy,2019,10673470687.2958
guy,2020,15498815926.3071
hkg,1990,104156115501.32001
hkg,1991,113818212449.57401
hkg,1992,123670298197.03101
hkg,1993,134452388764.03999
hkg,1994,145612460789.694
hkg,1995,152194761505.16901
hkg,1996,161581196788.94601
hkg,1997,172857976023.55499
hkg,1998,164520495485.991
hkg,1999,171079409343.20001
hkg,2000,188307535689.44501
hkg,2001,193517267709.06601
hkg,2002,199834870952.12296
hkg,2003,209766877964.51801
hkg,2004,234155428018.12296
hkg,2005,259287931065.44101
hkg,2006,285921047371.508
hkg,2007,312582459092.72998
hkg,2008,325443475331.39801
hkg,2009,319860370245.39398
hkg,2010,345486877582.28699
hkg,2011,369685331700.32898
hkg,2012,373482558531.67603
hkg,2013,385448332074.39203
hkg,2014,396043918178.99695
hkg,2015,411294477052.77893
hkg,2016,419810624219.18896
hkg,2017,442387687745.01001
hkg,2018,465904007388.836
hkg,2019,466255341756.14203
hkg,2020,443177753671.72894
hnd,1990,10162455752.514
hnd,1991,10157395056.2795
hnd,1992,11019860699.9744
hnd,1993,12013855263.6908
hnd,1994,12296403388.1992
hnd,1995,13331267326.9832
hnd,1996,13829323137.4916
hnd,1997,14723868834.6088
hnd,1998,15424159923.6583
hnd,1999,15531748233.494
hnd,2000,17036736964.317
hnd,2001,17884544595.2202
hnd,2002,18849502622.5003
hnd,2003,20072566940.6346
hnd,2004,21897625326.5748
hnd,2005,23945932319.4737
hnd,2006,26290762652.7496
hnd,2007,28667668913.0693
hnd,2008,30461990353.2645
hnd,2009,29947848187.0113
hnd,2010,31427232362.6168
hnd,2011,33314349143.9269
hnd,2012,34844289142.3691
hnd,2013,36445584467.0234
hnd,2014,39875503507.5608
hnd,2015,43955139193.462
hnd,2016,47719049297.92631
hnd,2017,52444135530.2339
hnd,2018,55768198754.2598
hnd,2019,58269725391.5089
hnd,2020,53685295352.1223
hrv,1995,37310344441.7863
hrv,1996,40227961710.42809
hrv,1997,43347208819.2244
hrv,1998,44915147827.6332
hrv,1999,44946993772.7343
hrv,2000,47737566972.80849
hrv,2001,50115096815.48209
hrv,2002,54937795234.3429
hrv,2003,58879630628.0077
hrv,2004,63171130429.3551
hrv,2005,66534175729.1696
hrv,2006,75858107038.6965
hrv,2007,84020073215.8972
hrv,2008,90165667938.94928
hrv,2009,86747285745.12309
hrv,2010,85767708981.84509
hrv,2011,89956153249.34341
hrv,2012,91315015882.1445
hrv,2013,93970284954.71428
hrv,2014,94622359034.97668
hrv,2015,97949323815.94
hrv,2016,105239441529.59801
hrv,2017,111997864063.431
hrv,2018,118045616379.631
hrv,2019,124169072764.17101
hrv,2020,116493098792.88499
hti,1990,15100659122.1901
hti,1991,15904905400.5055
hti,1992,15403577820.3564
hti,1993,14913038863.6361
hti,1994,13411235877.7359
hti,1995,15047695438.9466
hti,1996,15957713462.3739
hti,1997,16682392302.3614
hti,1998,17238235898.7894
hti,1999,17961066537.6561
hti,2000,18522346923.257
hti,2001,18863743328.12429
hti,2002,19363674109.9684
hti,2003,20409799765.2519
hti,2004,20683061648.85089
hti,2005,21982539559.9376
hti,2006,23048358870.32529
hti,2007,24781420144.6972
hti,2008,25934962104.9872
hti,2009,27671991007.0874
hti,2010,26412330081.787
hti,2011,28338743512.0008
hti,2012,28317559793.57529
hti,2013,30705944268.3952
hti,2014,31282859076.0868
hti,2015,31002356005.9301
hti,2016,33430852748.7186
hti,2017,34630691147.5786
hti,2018,36053609416.1394
hti,2019,36079021399.337
hti,2020,35293052437.8816
hun,1991,86315335601.88019
hun,1992,85577250728.67281
hun,1993,87101019935.0327
hun,1994,91582813009.00659
hun,1995,94895967360.83
hun,1996,96407059250.11839
hun,1997,101102386754.28
hun,1998,106752843804.558
hun,1999,111315201192.571
hun,2000,121032462098.61099
hun,2001,134556710886.521
hun,2002,147567884018.729
hun,2003,156818837080.535
hun,2004,164463538605.24701
hun,2005,172611895620.97501
hun,2006,185206554981.315
hun,2007,192063906876.76801
hun,2008,208070456356.53601
hun,2009,207767368877.18896
hun,2010,217518838684.98801
hun,2011,229736703978.52701
hun,2012,230898725659.90897
hun,2013,242941598582.397
hun,2014,253565765890.42896
hun,2015,263858067583.423
hun,2016,274278759096.80801
hun,2017,288755963637.47198
hun,2018,311968303729.151
hun,2019,327479221871.95203
hun,2020,322495191383.13898
idn,1990,558774614906.229
idn,1991,617599563136.17798
idn,1992,672717169389.85901
idn,1993,733401200225.15393
idn,1994,805541513527.76404
idn,1995,890036966195.70996
idn,1996,977192086623.16992
idn,1997,1041413997184.03003
idn,1998,914893141070.98083
idn,1999,935444860651.98401
idn,2000,1003409878357.43994
idn,2001,1062779719417.25
idn,2002,1128166279136.91992
idn,2003,1204049454381.45996
idn,2004,1298670016319.67993
idn,2005,1415353361050.54004
idn,2006,1538398895700.02002
idn,2007,1679958456542.1499
idn,2008,1815628705517.81006
idn,2009,1914153967345.5
idn,2010,2056981019927.07007
idn,2011,2229511719014.97021
idn,2012,2413435225696.68945
idn,2013,2535041372928.95996
idn,2014,2622251600815.56982
idn,2015,2647706548803.02979
idn,2016,2744896640112.25977
idn,2017,2894125530220.37012
idn,2018,3116958911116.02979
idn,2019,3331807553957.08984
idn,2020,3302178323256
ind,1990,1048721458860.22998
ind,1991,1095644743985.08997
ind,1992,1182049975428.67993
ind,1993,1267556224161.08008
ind,1994,1380831944079.3999
ind,1995,1516570791568.8999
ind,1996,1660928910357.75
ind,1997,1759096527697.86011
ind,1998,1888909813756.37988
ind,1999,2085682732543.6897
ind,2000,2214209383960.06006
ind,2001,2371931984607.47021
ind,2002,2501105223095.37012
ind,2003,2747800522348.91992
ind,2004,3045344755474.08008
ind,2005,3389017492184.64941
ind,2006,3773022708578.02979
ind,2007,4171185449753.47021
ind,2008,4383576794711.12939
ind,2009,4764254227921.91992
ind,2010,5229333741119.75977
ind,2011,5618380734786.90039
ind,2012,6153155415797.75
ind,2013,6477517561942.86035
ind,2014,6781021982581.71973
ind,2015,7159798324012.17969
ind,2016,7735001687457.92969
ind,2017,8276934253114.33008
ind,2018,9029375940711.85938
ind,2019,9562005607605.21875
ind,2020,8975476834845.41016
irl,1990,48266983754.5587
irl,1991,50862124335.6919
irl,1992,53760482983.7502
irl,1993,56516660794.3766
irl,1994,61046017569.8411
irl,1995,68330810592.2681
irl,1996,74479695877.7567
irl,1997,83169527436.6678
irl,1998,93160874913.41907
irl,1999,101534472721.86099
irl,2000,114937781530.339
irl,2001,125913026708.09801
irl,2002,138491150176.63
irl,2003,145006254388.979
irl,2004,157654881390.54401
irl,2005,168336054806.38199
irl,2006,189031071361.39496
irl,2007,205753854699.14096
irl,2008,198299092484.80896
irl,2009,188086899356.91696
irl,2010,197012924027.34296
irl,2011,206471050963.72501
irl,2012,213241082189.64999
irl,2013,221160036389.27701
irl,2014,238002440659.259
irl,2015,324570321087.43402
irl,2016,339999799820.97302
irl,2017,373770580497.35199
irl,2018,411558994160.66693
irl,2019,431161114188.20801
irl,2020,465413104314.26495
irn,1990,405678109494.68097
irn,1991,471389262572.43903
irn,1992,495932258076.65002
irn,1993,512908318487.11102
irn,1994,516139215449.91498
irn,1995,538998362521.78302
irn,1996,577392545412.81299
irn,1997,590646028653.89697
irn,1998,610280250371.28796
irn,1999,624877009212.09302
irn,2000,675955891323.57898
irn,2001,696679678545.651
irn,2002,759270638672.03711
irn,2003,840746935458.53601
irn,2004,901231794002.66272
irn,2005,958947642349.37598
irn,2006,1037363705684.15002
irn,2007,1152107949767.80005
irn,2008,1177464322047.07007
irn,2009,1198392752461.62012
irn,2010,1282648743150.82007
irn,2011,1344086183911.38989
irn,2012,1204868695388.78003
irn,2013,1168173442990.26001
irn,2014,1180245347698.21997
irn,2015,1066588920477.82996
irn,2016,1114814815036.12012
irn,2017,1172665437001.48999
irn,2018,1128459783071.40991
irn,2019,1070680601853.68994
irn,2020,1120299139584.01001
irq,1991,47883474186.3519
irq,1992,64936631855.0986
irq,1993,86611272341.67209
irq,1994,91870539838.80042
irq,1995,95785489865.231
irq,1996,108288887630.37801
irq,1997,133634845901.94901
irq,1998,182244439910.561
irq,1999,217381027435.82199
irq,2000,259847323269.00201
irq,2001,270224435739.815
irq,2002,251994049035.97
irq,2003,162581938193.03201
irq,2004,256084692644.57297
irq,2005,268476401388.29095
irq,2006,292218765526.54602
irq,2007,305726586077.15503
irq,2008,337318189594.39301
irq,2009,351375625502.97699
irq,2010,378229231184.638
irq,2011,415269270855.79999
irq,2012,483559417994.86896
irq,2013,515106414386.02002
irq,2014,477915775957.39801
irq,2015,347324222790.71301
irq,2016,345187247265.84198
irq,2017,395294585902.04895
irq,2018,415446982060.29797
irq,2019,448054694317.54303
irq,2020,382384287941.31403
isl,1995,6403700706.86113
isl,1996,6660756005.99043
isl,1997,7286037601.20486
isl,1998,7870935169.44779
isl,1999,8198700509.48308
isl,2000,8374029903.19514
isl,2001,9083647680.12818
isl,2002,9375292903.83657
isl,2003,9467117162.39651
isl,2004,10402566195.3671
isl,2005,11074925909.5813
isl,2006,12060245455.1024
isl,2007,12918593643.0796
isl,2008,13879915595.1021
isl,2009,13333702097.3425
isl,2010,12650175257.2892
isl,2011,13059433954.0833
isl,2012,13471498420.0286
isl,2013,14378252058.9283
isl,2014,15058763610.4313
isl,2015,16276450019.0689
isl,2016,17939410954.5851
isl,2017,19106258173.1223
isl,2018,20179627055.8535
isl,2019,21017252183.8605
isl,2020,19648531128.32529
isr,1995,109562876046.74699
isr,1996,118292109467.005
isr,1997,125053690566.98199
isr,1998,131769815403.09399
isr,1999,138397458398.73499
isr,2000,156918207268.263
isr,2001,160618483727.785
isr,2002,165761176038.41699
isr,2003,159517989860.138
isr,2004,171851539217.979
isr,2005,172239166012.23001
isr,2006,181286708934.42999
isr,2007,197547119022.74097
isr,2008,201065379259.698
isr,2009,205568514055.45801
isr,2010,219864969763.06601
isr,2011,237915785308.26801
isr,2012,251920597832.10501
isr,2013,276637325676.91199
isr,2014,282342233389.76599
isr,2015,297241729645.69897
isr,2016,323407941272.96997
isr,2017,340875586977.724
isr,2018,354478124346.04498
isr,2019,362196492248.56201
isr,2020,363897671288.11798
ita,1990,1056545808814.70996
ita,1991,1109079922325.12988
ita,1992,1143817822577.3501
ita,1993,1160944952823.98999
ita,1994,1211242032030.6499
ita,1995,1272340233780.04004
ita,1996,1310778391331.27002
ita,1997,1358305334702.80005
ita,1998,1423867357310.84009
ita,1999,1457193715148.05005
ita,2000,1541560741083.81006
ita,2001,1597196870606.33008
ita,2002,1639680554324.34009
ita,2003,1673369455669.3501
ita,2004,1704871904435.44995
ita,2005,1746657911754.69995
ita,2006,1886980489571.51001
ita,2007,1995154074533.5
ita,2008,2089717925618.92969
ita,2009,2044870825840.80005
ita,2010,2084101618229.30005
ita,2011,2173169963370.92969
ita,2012,2172383785077.79004
ita,2013,2187377576803.97998
ita,2014,2200255257934.8999
ita,2015,2240921139199.72021
ita,2016,2420671363968.58984
ita,2017,2517184209191.25
ita,2018,2600325592797.6001
ita,2019,2648041042436.58008
ita,2020,2491058669338.12939
jam,1990,11525745251.5262
jam,1991,12492019705.6012
jam,1992,13026555463.5416
jam,1993,14591130682.192
jam,1994,15108875759.8851
jam,1995,15788191065.0051
jam,1996,16058982899.5962
jam,1997,16159722979.4259
jam,1998,15960100463.3245
jam,1999,16360156939.7652
jam,2000,16872854997.5817
jam,2001,17474853987.2701
jam,2002,18105809166.547
jam,2003,19118195450.3434
jam,2004,19892783422.93769
jam,2005,20695771853.1773
jam,2006,21940221747.5853
jam,2007,22852210774.9206
jam,2008,23107608374.1713
jam,2009,22272019167.2491
jam,2010,22203226227.1507
jam,2011,23059255170.7083
jam,2012,23269052381.302
jam,2013,24136041839.9217
jam,2014,24568341334.6002
jam,2015,25418047671.9003
jam,2016,26720444470.3245
jam,2017,28040446746.5718
jam,2018,29256359453.0386
jam,2019,30044342031.97269
jam,2020,27365793256.5348
jor,1990,15640441597.818
jor,1991,16429453133.8094
jor,1992,19215183018.671
jor,1993,20553267926.5833
jor,1994,22035788118.8725
jor,1995,23892920567.0696
jor,1996,24838172469.92509
jor,1997,26118779736.2188
jor,1998,27208349486.6004
jor,1999,28536735234.02349
jor,2000,30413339069.5785
jor,2001,32718358526.3686
jor,2002,35158185254.8024
jor,2003,37301445215.9817
jor,2004,41587409068.1872
jor,2005,46376323557.6834
jor,2006,51646570505.6148
jor,2007,57370086831.8191
jor,2008,62715905413.5377
jor,2009,66368704464.8848
jor,2010,68696293678.2566
jor,2011,72050912802.1938
jor,2012,74340200743.32861
jor,2013,79416620026.05139
jor,2014,81884118369.6983
jor,2015,87705168918.81398
jor,2016,90248991241.283
jor,2017,97893384208.996
jor,2018,102182592619.634
jor,2019,106040522903.032
jor,2020,105653602156.76199
jpn,1990,2466212851047.5498
jpn,1991,2636747270152.8501
jpn,1992,2719707443885.29004
jpn,1993,2769753954197.58984
jpn,1994,2856992786468.72021
jpn,1995,2993644735915
jpn,1996,3143992144629.41016
jpn,1997,3229588924781.62939
jpn,1998,3224451308869.43018
jpn,1999,3258971755243.62939
jpn,2000,3461199212871.49023
jpn,2001,3552841434344.91016
jpn,2002,3647933229747.2998
jpn,2003,3753919256711.54004
jpn,2004,3938955753801.60938
jpn,2005,4110440479265.64014
jpn,2006,4300322202225.7002
jpn,2007,4482081297524.2002
jpn,2008,4517267516318.55957
jpn,2009,4295629000666.76953
jpn,2010,4525401285474.5498
jpn,2011,4629400479632.82031
jpn,2012,4799612889015.09961
jpn,2013,5021591088716.87988
jpn,2014,5034454618847.26953
jpn,2015,5199915217476.25
jpn,2016,5158900389806.60938
jpn,2017,5262254961496.86035
jpn,2018,5339831831131.11035
jpn,2019,5380978414306.41992
jpn,2020,5334236727898.19043
kaz,1990,135124515124.673
kaz,1991,124327752581.076
kaz,1992,120421533834.717
kaz,1993,111934547288.13
kaz,1994,99919896306.58147
kaz,1995,93649877714.54579
kaz,1996,95841399769.11261
kaz,1997,99213641684.7431
kaz,1998,98424035540.78867
kaz,1999,102540902534.827
kaz,2000,115106829629.08299
kaz,2001,133511879622.689
kaz,2002,148914845814.547
kaz,2003,165786607544.418
kaz,2004,186593928429.76199
kaz,2005,211069625230.69296
kaz,2006,240724925596.63599
kaz,2007,269191509198.35501
kaz,2008,283483750660.41998
kaz,2009,289072627667.14093
kaz,2010,313789244539.42297
kaz,2011,344049455918.98199
kaz,2012,369966257833.27197
kaz,2013,417452192395.49103
kaz,2014,427478309972.20496
kaz,2015,407416193706.81403
kaz,2016,423833478989.46094
kaz,2017,448472613650.92297
kaz,2018,478069211018.74298
kaz,2019,508500627079.68402
kaz,2020,501763358130.07001
ken,1990,39602389546.9735
ken,1991,41530530810.1203
ken,1992,42137373521.1304
ken,1993,43288528149.8939
ken,1994,45376952598.6209
ken,1995,48369794606.6709
ken,1996,51297973515.6989
ken,1997,52463237813.3569
ken,1998,54799303105.8205
ken,1999,56872074362.7921
ken,2000,58492118529.6441
ken,2001,62034542350.7941
ken,2002,63360389600.7193
ken,2003,66429585634.31329
ken,2004,71700062776.39
ken,2005,78300482086.59689
ken,2006,85891377025.41721
ken,2007,94240910758.55901
ken,2008,96297183964.14668
ken,2009,100240072411.037
ken,2010,109580067013.381
ken,2011,117598023944.48199
ken,2012,125522808170.927
ken,2013,141004102766.73001
ken,2014,156802076160.13101
ken,2015,176337929151.66
ken,2016,192816361927.952
ken,2017,211108856550.069
ken,2018,228346393361.98096
ken,2019,244000006580.48901
ken,2020,246159914957.76697
kgz,1990,11174326387.0019
kgz,1991,10634516102.1763
kgz,1992,9371743946.67833
kgz,1993,8110735762.59827
kgz,1994,6620092967.43689
kgz,1995,6392318517.26846
kgz,1996,6970515568.11723
kgz,1997,7798663092.41751
kgz,1998,8053775872.21069
kgz,1999,8468736633.52562
kgz,2000,9129340048.13159
kgz,2001,9826070516.84495
kgz,2002,9979766410.8225
kgz,2003,10879736520.3682
kgz,2004,11957722708.9396
kgz,2005,12308557478.0083
kgz,2006,13074519434.8195
kgz,2007,14572681433.0727
kgz,2008,16104295063.2556
kgz,2009,16695427084.9748
kgz,2010,16810323179.3687
kgz,2011,18183659161.1761
kgz,2012,20287689142.31129
kgz,2013,23123731105.9622
kgz,2014,24986584383.7428
kgz,2015,25107317901.3392
kgz,2016,28459201788.3159
kgz,2017,31280403475.28
kgz,2018,33235152784.0937
kgz,2019,35384771007.0096
kgz,2020,32725536057.0348
khm,1993,11260380274.7196
khm,1994,7497552261.05623
khm,1995,8412856105.57551
khm,1996,9072125780.86036
khm,1997,9604335894.0774
khm,1998,10167135112.7162
khm,1999,11624352502.366
khm,2000,13071870191.9584
khm,2001,14447101551.6206
khm,2002,15641120651.0741
khm,2003,17286715656.1552
khm,2004,19587772827.8937
khm,2005,22874162700.73009
khm,2006,26104736362.1903
khm,2007,29543563153.8646
khm,2008,32133608684.59809
khm,2009,32406650490.3472
khm,2010,34739220891.8227
khm,2011,37972104979.2572
khm,2012,42401242881.6309
khm,2013,45764054822.9921
khm,2014,48654438003.1038
khm,2015,52598070984.9859
khm,2016,57941724641.124
khm,2017,62890960721.9283
khm,2018,69211177545.28059
khm,2019,75416087630.83
khm,2020,73922606105.4913
kir,1990,91271620.81214
kir,1991,94358209.3939
kir,1992,97355114.58579
kir,1993,100529394.12853
kir,1994,104446400.61982
kir,1995,106636537.95246
kir,1996,110429510.53886
kir,1997,114277576.55199
kir,1998,123141747.68849
kir,1999,122997831.46602
kir,2000,133606630.03995
kir,2001,134529291.84752
kir,2002,141833067.87716
kir,2003,147365520.84901
kir,2004,148867155.00717
kir,2005,161105247.58944
kir,2006,165898801.38619
kir,2007,173821946.53611
kir,2008,173496923.38925
kir,2009,176223046.0588
kir,2010,176629390.89259
kir,2011,183193874.19922
kir,2012,195507974.08821
kir,2013,207323955.91007
kir,2014,209685754.72239
kir,2015,233708413.48396
kir,2016,248293861.09446
kir,2017,255212702.26017
kir,2018,271208401.71883
kir,2019,286888830.69674
kir,2020,284691758.75364
kna,1990,376599055.15501
kna,1991,382074854.6927
kna,1992,407464379.2222
kna,1993,445495141.69534
kna,1994,479131614.97081
kna,1995,515511707.36129
kna,1996,555622572.07154
kna,1997,604151518.6329
kna,1998,607977587.20753
kna,1999,636614418.51178
kna,2000,716208964.75145
kna,2001,770369443.52097
kna,2002,793257983.19118
kna,2003,776208120.12952
kna,2004,828960379.87945
kna,2005,937976418.99259
kna,2006,996799847.05959
kna,2007,1029724331.75009
kna,2008,1114015533.76167
kna,2009,1077070309.37803
kna,2010,1082981618.78585
kna,2011,1125819317.71496
kna,2012,1071905767.74454
kna,2013,1114932892.81002
kna,2014,1216092177.83739
kna,2015,1224877737.15076
kna,2016,1336856082.39181
kna,2017,1404083723.57456
kna,2018,1476615979.65475
kna,2019,1575118644.34066
kna,2020,1364551367.82
kor,1990,358187125246.69702
kor,1991,410211321362.57599
kor,1992,445566678589.93695
kor,1993,487498211137.34802
kor,1994,544057830051.64398
kor,1995,608871842065.34204
kor,1996,668944044114.198
kor,1997,722468658677.20703
kor,1998,693124625328.87805
kor,1999,783492526099.42786
kor,2000,871475638525.28613
kor,2001,934349291854.74683
kor,2002,1019446685620.93994
kor,2003,1058222737252.78003
kor,2004,1143105567943.21997
kor,2005,1213618156671.84009
kor,2006,1302227991055.98999
kor,2007,1414985950534.54004
kor,2008,1468996086974.65991
kor,2009,1454994406417.92993
kor,2010,1572680440074.07007
kor,2011,1625275455251.19995
kor,2012,1684562928828.17993
kor,2013,1726902752731.94995
kor,2014,1792600237630.01001
kor,2015,1933588947770.47998
kor,2016,2026967821102.36011
kor,2017,2103651261121.4895
kor,2018,2220442287180.66016
kor,2019,2225803913777.2002
kor,2020,2344337686734.47021
kos,2008,11426451170.4777
kos,2009,12093255126.515
kos,2010,12838530644.6587
kos,2011,13935044684.2312
kos,2012,14527700968.4461
kos,2013,15241997168.8853
kos,2014,15679471217.976
kos,2015,16732391621.2484
kos,2016,17789238052.0725
kos,2017,18691209711.5713
kos,2018,19792010692.8737
kos,2019,21103607210.3587
kos,2020,20217375007.3176
kwt,1992,59140046432.8731
kwt,1993,81120329821.0381
kwt,1994,89842174525.7959
kwt,1995,96182395648.7574
kwt,1996,98536146909.92781
kwt,1997,102778836081.09801
kwt,1998,107741812600.97501
kwt,1999,107342052361.42
kwt,2000,114893568377.95799
kwt,2001,117664154640.36099
kwt,2002,123128154374.39999
kwt,2003,147144148591.59
kwt,2004,166579243101.59799
kwt,2005,189991044475.66501
kwt,2006,210450021206.569
kwt,2007,229051287885.45001
kwt,2008,239297034148.45801
kwt,2009,224059434740.37296
kwt,2010,221297604001.78696
kwt,2011,247672823742.85901
kwt,2012,276884442786.98199
kwt,2013,275263666389.69098
kwt,2014,258670095308.75296
kwt,2015,181157353237.84201
kwt,2016,176814346747.17999
kwt,2017,206275309887.72696
kwt,2018,213860114613.95801
kwt,2019,218608336017.20496
kwt,2020,202027473309.86896
lao,1990,4365385751.01545
lao,1991,4706917150.27352
lao,1992,5081845330.52932
lao,1993,5509891389.93604
lao,1994,6086703839.02816
lao,1995,6651281743.24977
lao,1996,7242324414.54405
lao,1997,7878428039.30694
lao,1998,8283204711.76079
lao,1999,9016737929.60325
lao,2000,9752854227.67504
lao,2001,10540006231.7053
lao,2002,11340427710.3173
lao,2003,12251831520.4986
lao,2004,13381581512.544
lao,2005,14779141490.8773
lao,2006,16538791520.2944
lao,2007,18273244310.4376
lao,2008,20086359307.7915
lao,2009,21757808473.7906
lao,2010,23888227744.287
lao,2011,26347634541.0467
lao,2012,31202113957.73429
lao,2013,34600073063.97109
lao,2014,39000303251.926
lao,2015,41582719416.4998
lao,2016,46849968684.2159
lao,2017,50463792572.0591
lao,2018,54904078195.3688
lao,2019,58934210741.81129
lao,2020,59944517602.7362
lbn,1990,10754783393.4842
lbn,1991,16616283725.1764
lbn,1992,19788643210.9018
lbn,1993,22438578483.0262
lbn,1994,24775275264.0426
lbn,1995,26926014318.0437
lbn,1996,30513514071.0388
lbn,1997,31386810040.6392
