geo,time,ne_con_totl_kd
egy,2016,324417891954.72302
egy,2017,337442540139.67499
egy,2018,340987167039.414
egy,2019,344888236867.61798
egy,2020,369888747822.48096
esp,1970,287494842187.40997
esp,1971,301797240006.58899
esp,1972,325384589793.88702
esp,1973,350068638707.43597
esp,1974,370139279765.14697
esp,1975,378764483192.62598
esp,1976,400764336388.45203
esp,1977,408332782044.22894
esp,1978,415042910746.84497
esp,1979,422497822167.54999
esp,1980,432281157340.52002
esp,1981,431842954114.85498
esp,1982,435797785075.66602
esp,1983,439880960049.612
esp,1984,440779368141.56403
esp,1985,452647527964.09894
esp,1986,469192911495.40198
esp,1987,500204505767.10693
esp,1988,523368776098.95203
esp,1989,554917582088.63098
esp,1990,577647317244.427
esp,1991,598257541049.15796
esp,1992,613011608251.95691
esp,1993,607604655695.99902
esp,1994,613420475956.79395
esp,1995,624953106876.56201
esp,1996,638378212853.125
esp,1997,656133747641.79602
esp,1998,683771713747.26501
esp,1999,715058867750
esp,2000,746907435275.39014
esp,2001,775794712895.703
esp,2002,800876361301.17102
esp,2003,824116218308.203
esp,2004,861661025014.06213
esp,2005,900084565929.29602
esp,2006,937815770800.78101
esp,2007,975760002147.26501
esp,2008,984242228196.09302
esp,2009,967771509334.76501
esp,2010,974308759286.328
esp,2011,956722979969.92102
esp,2012,922753023797.65601
esp,2013,897831145248.43701
esp,2014,907620377482.42102
esp,2015,932129517236.328
esp,2016,953253533160.93701
esp,2017,977343277042.18701
esp,2018,995279662432.03101
esp,2019,1007547546463.67004
esp,2020,924775665797.26501
est,1993,6738616555.59492
est,1994,6863667534.47148
est,1995,7389280404.68594
est,1996,7831821825.75351
est,1997,8568028009.19882
est,1998,8893300574.80468
est,1999,8944104060.55351
est,2000,9313225685.10976
est,2001,9849370051.68203
est,2002,10636948900.9891
est,2003,11515569940.0492
est,2004,12292369871.6238
est,2005,13289108543.507
est,2006,14745466258.8703
est,2007,15910814276.2031
est,2008,15527069271.7484
est,2009,13791544798.9492
est,2010,13638997871.6172
est,2011,14032451113.8648
est,2012,14600232131.0004
est,2013,15104811965.3473
est,2014,15560293635.2582
est,2015,16246019201.2059
est,2016,16883657368.9609
est,2017,17272896681.25
est,2018,17863539211.4969
est,2019,18539974826.0113
est,2020,18360767413.4305
eth,2011,38813764753.4861
eth,2012,39962155584.9114
eth,2013,44014396594.1065
eth,2014,47510283246.4528
eth,2015,51838253125.0622
eth,2016,54464784152.526
eth,2017,59148829431.914
eth,2018,64841971923.4995
eth,2019,83293080671.63741
eth,2020,101224536380.095
fin,1970,60787411976.3207
fin,1971,62498138836.0144
fin,1972,67605531787.6062
fin,1973,71537366984.2457
fin,1974,73326592990.464
fin,1975,76371251694.14369
fin,1976,78636634033.4769
fin,1977,79149920215.4765
fin,1978,81159413377.81911
fin,1979,85447836031.8894
fin,1980,88060928616.01558
fin,1981,90038080587.10931
fin,1982,94064502867.18739
fin,1983,97001383488.67181
fin,1984,100205656716.797
fin,1985,104358563466.40601
fin,1986,108657925917.578
fin,1987,113649624412.5
fin,1988,118963081645.703
fin,1989,124041322146.09399
fin,1990,125347218818.35899
fin,1991,123316810228.51601
fin,1992,118530371618.35899
fin,1993,114951083033.203
fin,1994,117107976092.578
fin,1995,122212844902.34399
fin,1996,126193777153.90601
fin,1997,130537520120.703
fin,1998,135745573629.297
fin,1999,139625540207.81201
fin,2000,142224019397.65601
fin,2001,145915368784.76599
fin,2002,149532380808.203
fin,2003,154415347039.84399
fin,2004,159146310005.46899
fin,2005,163629851596.48401
fin,2006,168681463787.5
fin,2007,173455697755.85901
fin,2008,176767593734.375
fin,2009,173942773914.84399
fin,2010,177368949721.09399
fin,2011,180838396530.078
fin,2012,181631698246.875
fin,2013,181630588733.98401
fin,2014,182204206898.43701
fin,2015,184943594225.39096
fin,2016,188536196965.23401
fin,2017,189650147907.422
fin,2018,193037490762.5
fin,2019,195196602847.65601
fin,2020,188931183554.29697
fji,2015,3621853546.91076
fra,1960,396973095891.53107
fra,1961,419853418463.94293
fra,1962,450073404357.42499
fra,1963,480276719375.92096
fra,1964,507149178615.82098
fra,1965,527658892202.54797
fra,1966,552226314779.55005
fra,1967,579561115030.90491
fra,1968,604269685066.94702
fra,1969,642575081499.146
fra,1970,673102924045.34094
fra,1971,711856213301.18201
fra,1972,747147502798.56091
fra,1973,790797605006.91797
fra,1974,816772056245.21484
fra,1975,840145838115.22205
fra,1976,882849032094.63904
fra,1977,906791849840.86084
fra,1978,948246943893.51074
fra,1979,980358526997.18811
fra,1980,997271760651.27502
fra,1981,1019514141160.34998
fra,1982,1055904601778.69995
fra,1983,1069944874958.43994
fra,1984,1081441162673.96997
fra,1985,1104829392620.84009
fra,1986,1142057846135.21997
fra,1987,1177914836313.06006
fra,1988,1217611700821.12012
fra,1989,1250207852584.6499
fra,1990,1284828969667.78003
fra,1991,1303388181228.29004
fra,1992,1325921748957.45996
fra,1993,1338803946976.87012
fra,1994,1355953908520.32007
fra,1995,1372383685246.46997
fra,1996,1400795428970.3999
fra,1997,1410345659923.1001
fra,1998,1446697221019.51001
fra,1999,1488705791139.6001
fra,2000,1535046585263.6499
fra,2001,1567032580384.20996
fra,2002,1598375076889.92993
fra,2003,1624230608317.58008
fra,2004,1657041259989.22998
fra,2005,1691383415574.81006
fra,2006,1723605026852.83008
fra,2007,1764890078069.37012
fra,2008,1777283261610.78003
fra,2009,1793651910833.72998
fra,2010,1824160860261.57007
fra,2011,1837823258869.57007
fra,2012,1841256363583.82007
fra,2013,1856042384757.87012
fra,2014,1874015891120.4895
fra,2015,1899008978207.03003
fra,2016,1930647106641.47998
fra,2017,1958485368671.04004
fra,2018,1976631142443.12012
fra,2019,2007055624654.6001
fra,2020,1888592968826.97998
fro,2015,1956271644.94122
gab,1960,571761941.68156
gab,1961,636413428.67605
gab,1962,697024249.81611
gab,1963,874815919.21014
gab,1964,935426739.728
gab,1965,1052607620.75079
gab,1966,976053538.1628
gab,1967,1225455120.95548
gab,1968,1254418260.54557
gab,1969,1315084662.58054
gab,1970,1387529330.53881
gab,1971,1503994249.77874
gab,1972,1698841416.3564
gab,1973,1841227047.32321
gab,1974,1678168408.90238
gab,1975,1964269037.1231
gab,1976,2254028330.55495
gab,1977,2509964351.05162
gab,1978,2918389963.8721
gab,1979,2686336034.27041
gab,1980,2899802085.12254
gab,1981,3262180453.16054
gab,1982,3059481109.30068
gab,1983,3737729391.70034
gab,1984,3626884243.86161
gab,1985,3463329515.17588
gab,1986,3934227608.38952
gab,1987,3262568023.67351
gab,1988,2973052899.63166
gab,1989,3605180298.86796
gab,1990,3496660573.69231
gab,1991,3470802262.0931
gab,1992,3456436297.68494
gab,1993,3417694489.90253
gab,1994,3154600616.53077
gab,1995,3195794044.67656
gab,1996,3134454630.61822
gab,1997,3135888316.64866
gab,1998,3839249971.8956
gab,1999,3760449811.15529
gab,2000,3809489696.35035
gab,2001,3972684242.82663
gab,2002,4065685470.09192
gab,2003,4087711094.13985
gab,2004,4174112930.09435
gab,2005,4351783871.06992
gab,2006,4683390192.2565
gab,2007,4892926586.81419
gab,2008,5078219762.11964
gab,2009,5354246288.01437
gab,2010,5767626956.94588
gab,2011,6239804831.00124
gab,2012,6619667253.06237
gab,2013,7239630772.86606
gab,2014,7545046899.43773
gab,2015,7573397773.75854
gab,2016,7627332887.08186
gab,2017,7620322910.76234
gab,2018,7127572774.91363
gab,2019,7284484308.46581
gab,2020,7276321135.38659
gbr,1970,854154575955.10095
gbr,1971,881775535203.823
gbr,1972,934270266442.50586
gbr,1973,982117277854.34485
gbr,1974,974166365095.01196
gbr,1975,987735486395.03101
gbr,1976,995736945680.26001
gbr,1977,989507129523.4707
gbr,1978,1032974313876.26001
gbr,1979,1070317830540.54004
gbr,1980,1074217467895.25
gbr,1981,1076140584073.59998
gbr,1982,1086809055898.35999
gbr,1983,1125195442801.55005
gbr,1984,1147954713898.07007
gbr,1985,1179654320217.06006
gbr,1986,1240518796838.36011
gbr,1987,1291188909256.12988
gbr,1988,1366908792129.53003
gbr,1989,1406304968300.65991
gbr,1990,1424085071249.3501
gbr,1991,1412040522392.53003
gbr,1992,1431380860699.76001
gbr,1993,1475625489884.69995
gbr,1994,1518859139662.86011
gbr,1995,1548649240775.20996
gbr,1996,1596070883730.67993
gbr,1997,1659368616789.1001
gbr,1998,1727497766611.96997
gbr,1999,1800141213905.54004
gbr,2000,1874525233912.04004
gbr,2001,1935739446353.64966
gbr,2002,2000388885333.92969
gbr,2003,2068462074186.65991
gbr,2004,2134711463107.34009
gbr,2005,2188563036656.59009
gbr,2006,2225624467498.02979
gbr,2007,2269168923792.39014
gbr,2008,2276228790751.58984
gbr,2009,2237306251646.14941
gbr,2010,2266587480555.22949
gbr,2011,2270783222621.14014
gbr,2012,2307774342076.31982
gbr,2013,2347732900865.39014
gbr,2014,2405744344259.64941
gbr,2015,2479250185409.97998
gbr,2016,2552368595880.2998
gbr,2017,2587741111229.10938
gbr,2018,2637312282437.83008
gbr,2019,2687747282086.58008
gbr,2020,2437218148087.0498
geo,2010,10751068611.4661
geo,2011,11505662539.109
geo,2012,11971665271.229
geo,2013,12298197682.1046
geo,2014,13064160754.4177
geo,2015,13570660556.1186
geo,2016,13156347772.4408
geo,2017,13978804036.487
geo,2018,14694046622.3064
geo,2019,15718907768.9155
geo,2020,17056959530.6579
gha,2006,21250859935.2902
gha,2007,22414425934.3196
gha,2008,25755142662.4229
gha,2009,26013659824.1791
gha,2010,30517957475.7542
gha,2011,34114546586.8104
gha,2012,35552295224.5302
gha,2013,41204032496.30129
gha,2014,39661439302.73
gha,2015,40030174231.4112
gha,2016,39515261475.9114
gha,2017,40475646809.45329
gha,2018,41949208723.8949
gha,2019,47397969140.3768
gha,2020,48384098810.6713
gin,2006,5639828712.40747
gin,2007,6081285599.87681
gin,2008,5935773156.04294
gin,2009,6180414042.28485
gin,2010,6381828531.56146
gin,2011,6950704329.68175
gin,2012,7572784448.84335
gin,2013,8645468403.55573
gin,2014,8514457025.51288
gin,2015,9259030549.00672
gin,2016,9799790414.71071
gin,2017,9910238562.71838
gin,2018,10345873153.7248
gin,2019,10749528087.815
gin,2020,8997030742.79117
gmb,2004,928697420.44659
gmb,2005,937762112.63394
gmb,2006,910725682.89254
gmb,2007,972339315.29642
gmb,2008,1070999950.55294
gmb,2009,1115482628.44622
gmb,2010,1193806823.83895
gmb,2011,1119739092.60376
gmb,2012,1105734800.03606
gmb,2013,1232284805.27476
gmb,2014,1229750067.73171
gmb,2015,1240191153.29058
gmb,2016,1250954395.38234
gmb,2017,1351762716.33529
gmb,2018,1476231447.22821
gmb,2019,1547901433.38004
gmb,2020,1514198143.24039
gnb,2000,645798577.68706
gnb,2001,680000563.85188
gnb,2002,693462990.86363
gnb,2003,670005384.47122
gnb,2004,724220013.17971
gnb,2005,735822891.06742
gnb,2006,748315945.56732
gnb,2007,754409625.75418
gnb,2008,784610309.98559
gnb,2009,804966003.73332
gnb,2010,907077790.69511
gnb,2011,894404783.5123
gnb,2012,898726533.78699
gnb,2013,894172873.25231
gnb,2014,927171831.18169
gnb,2015,1012693716.65006
gnb,2016,1104691137.98358
gnb,2017,1272462606.18425
gnb,2018,1134521143.2595
gnb,2019,1170909834.65918
gnb,2020,1148206652.71549
gnq,2005,2410460087.7546
gnq,2006,3700295604.51546
gnq,2007,4154269048.96507
gnq,2008,4742926816.69631
gnq,2009,5008782427.0886
gnq,2010,5499859273.25652
gnq,2011,6069119751.55354
gnq,2012,6463363893.9276
gnq,2013,7811456303.98386
gnq,2014,7951429672.59486
gnq,2015,8024648389.38222
gnq,2016,8003922643.65438
gnq,2017,8191998055.55785
gnq,2018,8418229683.58441
gnq,2019,8553402472.38095
gnq,2020,8654932176.51361
grc,1960,33724970955.1102
grc,1961,35924714068.0289
grc,1962,37541201787.5264
grc,1963,39538299582.8062
grc,1964,43510692135.5522
grc,1965,46725795984.7103
grc,1966,49926431452.9208
grc,1967,53589654244.44769
grc,1968,57121946970.19309
grc,1969,60867267391.4028
grc,1970,64721424037.2515
grc,1971,68168043728.0242
grc,1972,72221126493.3511
grc,1973,76690803611.28551
grc,1974,77750223104.4117
grc,1975,84249522167.55029
grc,1976,88958712052.2097
grc,1977,96377270283.05347
grc,1978,103147646645.14301
grc,1979,109084981867.231
grc,1980,109527796228.47
grc,1981,110374538743.157
grc,1982,112880454601.07401
grc,1983,115581593690.149
grc,1984,116553279560.96201
grc,1985,117936265188.868
grc,1986,116284583276.675
grc,1987,118789657014.308
grc,1988,123167663958.19299
grc,1989,130705264046.09801
grc,1990,133638370104.728
grc,1991,136428233611.12801
grc,1992,138260682911.026
grc,1993,137988019008.642
grc,1994,139942856456.48001
grc,1995,144202814557.341
grc,1996,148835746511.51501
grc,1997,153139928686.68399
grc,1998,159499011948.75699
grc,1999,165101243211.51599
grc,2000,169656401640.595
grc,2001,176219069422.96899
grc,2002,184261835168.02701
grc,2003,191973778564
grc,2004,199103506180.13
grc,2005,205923856112.32599
grc,2006,213575459759.255
grc,2007,222954074586.57401
grc,2008,227773467948.608
grc,2009,225948378047.71301
grc,2010,212573242312.71799
grc,2011,195058762513.68896
grc,2012,181561610317.57401
grc,2013,174070440015.603
grc,2014,173438216270.755
grc,2015,174053441168.60599
grc,2016,173194622715.61801
grc,2017,176079500467.91901
grc,2018,177062044031.879
grc,2019,180183976979.85199
grc,2020,170281717558.18701
grl,2003,1738624231.24091
grl,2004,1827826943.56487
grl,2005,1875856673.55205
grl,2006,1945967730.68827
grl,2007,1961955976.39443
grl,2008,2021424451.27706
grl,2009,2089845693.82646
grl,2010,2058827847.22784
grl,2011,2062126235.31559
grl,2012,2063214865.86672
grl,2013,2096442470.00197
grl,2014,2101349431.59064
grl,2015,2097043654.03766
grl,2016,2131343640.50686
grl,2017,2158754382.89129
grl,2018,2194159248.12879
grl,2019,2264481532.08837
gtm,1960,7293622459.90964
gtm,1961,7615897933.0874
gtm,1962,7944958074.82415
gtm,1963,8420190786.74488
gtm,1964,8875104539.11007
gtm,1965,9157724125.34714
gtm,1966,9496475260.42595
gtm,1967,9974058208.16237
gtm,1968,10393390491.7272
gtm,1969,11047652253.4293
gtm,1970,11731800923.4468
gtm,1971,12281361886.545
gtm,1972,13119095381.4257
gtm,1973,13806135433.0914
gtm,1974,14327568792.9517
gtm,1975,14821075707.159
gtm,1976,15863748115.039
gtm,1977,17116602739.2743
gtm,1978,17990075972.4656
gtm,1979,18784762612.7205
gtm,1980,19548196005.7138
gtm,1981,19864432715.4283
gtm,1982,19298325410.6783
gtm,1983,19053071248.1056
gtm,1984,19293824615.09
gtm,1985,19194705958.6181
gtm,1986,19428757700.0032
gtm,1987,20242299562.28049
gtm,1988,21090648532.4466
gtm,1989,21740658933.9653
gtm,1990,22148302237.6539
gtm,1991,22998471865.783
gtm,1992,24222342255.02629
gtm,1993,25360875201.362
gtm,1994,26541812455.2397
gtm,1995,27831330349.1162
gtm,1996,28536067234.4133
gtm,1997,29735042815.5867
gtm,1998,31238332653.2691
gtm,1999,32476227951.0916
gtm,2000,33759222809.4946
gtm,2001,35092325275.3532
gtm,2002,36143468966.1336
gtm,2003,37338714429.2103
gtm,2004,38377138386.5884
gtm,2005,39925831816.4264
gtm,2006,41831819316.7791
gtm,2007,44191702239.3504
gtm,2008,46392617827.34689
gtm,2009,46877980833.94
gtm,2010,48709563293.36
gtm,2011,50508812260.6331
gtm,2012,52240817560.869
gtm,2013,54284366311.34889
gtm,2014,56691098433.2824
gtm,2015,59329031457.3862
gtm,2016,61252849571.6317
gtm,2017,63176164085.203
gtm,2018,65638544687.4036
gtm,2019,68458073879.9668
gtm,2020,67960933994.588
hkg,2015,235345855156.22198
hnd,1960,2310669321.55041
hnd,1961,2411092333.1734
hnd,1962,2493683156.75546
hnd,1963,2648541197.17841
hnd,1964,2855581674.73372
hnd,1965,2947744630.69056
hnd,1966,3056990005.05069
hnd,1967,3114428109.299
hnd,1968,3339676045.58173
hnd,1969,3399742161.92379
hnd,1970,3583319098.97199
hnd,1971,3513867771.45527
hnd,1972,3725976131.0436
hnd,1973,4028183895.51377
hnd,1974,4030061078.27364
hnd,1975,4208382002.65277
hnd,1976,4876618024.97335
hnd,1977,5497926540.09753
hnd,1978,5635668844.79503
hnd,1979,5658748928.40541
hnd,1980,6124033683.72816
hnd,1981,5698181223.4353
hnd,1982,5439016041.78902
hnd,1983,5484955495.53544
hnd,1984,6169722188.79566
hnd,1985,6425303764.05255
hnd,1986,6975894327.26592
hnd,1987,7167637922.27544
hnd,1988,7304403789.1956
hnd,1989,7487833824.38932
hnd,1990,7494070765.39317
hnd,1991,7342885734.50266
hnd,1992,7644514685.98124
hnd,1993,7991622113.72837
hnd,1994,8239425327.18362
hnd,1995,8393569662.19603
hnd,1996,8609600222.45366
hnd,1997,8742158222.7557
hnd,1998,9392599710.80679
hnd,1999,9776856759.53045
hnd,2000,10338880188.989
hnd,2001,10838849477.4237
hnd,2002,11273900853.3666
hnd,2003,11758158993.3558
hnd,2004,12350840183.4311
hnd,2005,13188034760.0173
hnd,2006,14228817715.47
hnd,2007,15244225553.6021
hnd,2008,15734692131.2835
hnd,2009,15928685651.8986
hnd,2010,16377213599.4553
hnd,2011,16838515493.9519
hnd,2012,17504534574.1683
hnd,2013,18146860228.9064
hnd,2014,18459919835.6512
hnd,2015,19128254121.7602
hnd,2016,19905011457.9552
hnd,2017,20824989043.2494
hnd,2018,21836814647.3884
hnd,2019,22763668739.7368
hnd,2020,21633514229.4538
hrv,1995,28708872525.7501
hrv,1996,28938263394.8173
hrv,1997,31692222438.062
hrv,1998,31682321508.0192
hrv,1999,31220026427.8674
hrv,2000,31955896783.0013
hrv,2001,32862443954.5742
hrv,2002,35773361276.1182
hrv,2003,37202998623.5497
hrv,2004,38790347573.9658
hrv,2005,40413539628.61089
hrv,2006,41292227009.15569
hrv,2007,43519541638.0272
hrv,2008,44408421209.8643
hrv,2009,41673479486.2695
hrv,2010,41183495121.493
hrv,2011,41644046665.8952
hrv,2012,40821937030.2215
hrv,2013,40427772669.9396
hrv,2014,39828585397.1372
hrv,2015,39843852166.0718
hrv,2016,40866169158.2759
hrv,2017,42039424278.8456
hrv,2018,43345042155.9184
hrv,2019,45016235977.8065
hrv,2020,43746973052.4372
hti,1988,7305163417.60836
hti,1989,6854247284.81924
hti,1990,7287332969.73324
hti,1991,7110276320.27196
hti,1992,6730686932.89684
hti,1993,7356541109.02725
hti,1994,6716913755.44253
hti,1995,7758718546.74975
hti,1996,8798319590.95798
hti,1997,9060561301.69983
hti,1998,9344840136.92297
hti,1999,7376374545.44433
hti,2000,11628436563.5658
hti,2001,11739416419.3104
hti,2002,11925676709.9799
hti,2003,12145663495.5568
hti,2004,11958232277.0099
hti,2005,12133249170.9725
hti,2006,12293367892.2431
hti,2007,12697308733.3684
hti,2008,12896690246.7533
hti,2009,14050703224.9482
hti,2010,13176777107.9746
hti,2011,13667319592.3151
hti,2012,13894648050.8831
hti,2013,14640098941.5781
hti,2014,14710874953.5523
hti,2015,15491919416.522
hti,2016,16385687157.2768
hti,2017,17163408268.1573
hti,2018,17868902512.6168
hti,2019,17577160139.3939
hti,2020,17065339382.6592
hun,1991,63555934261.1404
hun,1992,63946360874.585
hun,1993,67426361418.7393
hun,1994,65884212678.4388
hun,1995,61598310257.4888
hun,1996,60029205337.7248
hun,1997,60717413834.7668
hun,1998,62352604870.5396
hun,1999,65605874719.1967
hun,2000,67842921965.7577
hun,2001,70814785246.9727
hun,2002,75921176375.82449
hun,2003,81596591875.27409
hun,2004,82967044651.08781
hun,2005,85136076181.61148
hun,2006,86517988418.8199
hun,2007,86075311680.52409
hun,2008,86010675449.50909
hun,2009,82059677982.3329
hun,2010,81300818916.52419
hun,2011,81880411337.74271
hun,2012,80240663009.13789
hun,2013,80827379556.62158
hun,2014,83383394341.86861
hun,2015,86099948985.528
hun,2016,89167336418.06812
hun,2017,93054746583.37288
hun,2018,96919739020.7011
hun,2019,101557018964.854
hun,2020,100669925626.27
idn,1960,33557946632.0731
idn,1961,35476352495.4698
idn,1962,36755869643.714
idn,1963,35467483740.3848
idn,1964,36359649492.3231
idn,1965,35946206338.7236
idn,1966,36677752525.7974
idn,1967,39054889251.4622
idn,1968,42788594190.2632
idn,1969,45209278906.6472
idn,1970,47123311452.407
idn,1971,49403111086.0216
idn,1972,52247639223.58009
idn,1973,55575544553.8686
idn,1974,61415461743.203
idn,1975,65738499946.6563
idn,1976,69920276075.4196
idn,1977,75511035637.55901
idn,1978,81923625084.90289
idn,1979,93049490541.5222
idn,1980,104617612723.507
idn,1981,121062855761.60899
idn,1982,125983040076.783
idn,1983,133846013403.631
idn,1984,139082041869.23401
idn,1985,141796719918.02802
idn,1986,145022953272.47299
idn,1987,149073887256.40701
idn,1988,155644475143.72601
idn,1989,163560757230.02701
idn,1990,178022173410.89899
idn,1991,190948833469.67001
idn,1992,197233602163.98801
idn,1993,207025033063.84695
idn,1994,221589945000.38901
idn,1995,246059800344.95096
idn,1996,267815448996.71701
idn,1997,286306813978.47302
idn,1998,265735118889.69296
idn,1999,276992899318.73499
idn,2000,282700901506.59003
idn,2001,293747126461.38
idn,2002,307842517880.93597
idn,2003,321969082074.16998
idn,2004,337586840455.065
idn,2005,352003594147.88397
idn,2006,365914193497.36798
idn,2007,383715258157.93799
idn,2008,406659623429.71997
idn,2009,432209589635.85907
idn,2010,449960546171.83295
idn,2011,473013444903.00897
idn,2012,498456732534.14203
idn,2013,526630452352.78094
idn,2014,551442564061.20203
idn,2015,578489153447.88599
idn,2016,603630071724.51794
idn,2017,631477437029.76501
idn,2018,663664473575.61096
idn,2019,696334016566.39197
idn,2020,681721898831.23401
ind,1960,124755339263.17999
ind,1961,127335430159.47099
ind,1962,130589291514.442
ind,1963,137352760444.567
ind,1964,145374227405.81
ind,1965,146729037775.75201
ind,1966,148694223080.58499
ind,1967,156684972129.45001
ind,1968,161184014506.70099
ind,1969,168053765509.72699
ind,1970,174787849225.83801
ind,1971,179638176689.14801
ind,1972,180900004185.11896
ind,1973,184808717198.19601
ind,1974,183921771113.16199
ind,1975,195148956900.19601
ind,1976,200224310101.70001
ind,1977,215453937964.30896
ind,1978,228930499438.367
ind,1979,225983515626.63696
ind,1980,245131359643.194
ind,1981,255751158263.54199
ind,1982,260879693998.74496
ind,1983,280053410543.34497
ind,1984,289680513972.64398
ind,1985,304106461887.64502
ind,1986,316236593807.81097
ind,1987,329190352866.74701
ind,1988,349372358984.36798
ind,1989,366902846734.45599
ind,1990,382719593437.33295
ind,1991,389693460707.10797
ind,1992,400223439397.25293
ind,1993,418525980391.23297
ind,1994,436768791725.49799
ind,1995,464408883531.224
ind,1996,498443687332.53107
ind,1997,519048492584.13599
ind,1998,557163140932.15698
ind,1999,595943029046.76196
ind,2000,614453757740.48999
ind,2001,647517637773.49402
ind,2002,663051296640.60303
ind,2003,699198186850.37
ind,2004,734129380136.72705
ind,2005,790320164138.60803
ind,2006,828305232085.90405
ind,2007,891205084156.39185
ind,2008,940010533499.74597
ind,2009,1000532523475.39001
ind,2010,1065255967609.18994
ind,2011,1142744099276.90991
ind,2012,1196108506642.20996
ind,2013,1270712839977.62012
ind,2014,1354230226727.28003
ind,2015,1460638226562.38989
ind,2016,1574860284664.62988
ind,2017,1686385115964.48999
ind,2018,1810383497683.52002
ind,2019,1917287267673.13989
ind,2020,1778164861454.63989
irl,1970,30769549596.5644
irl,1971,32150346155.53749
irl,1972,33990354566.7597
irl,1973,36394472616.96249
irl,1974,37518450227.14249
irl,1975,38580338386.4504
irl,1976,39648811504.764
irl,1977,41832886520.4464
irl,1978,45513992884.5496
irl,1979,47548539957.4753
irl,1980,48570711993.3503
irl,1981,49216063494.721
irl,1982,47101785715.9621
irl,1983,47337115619.0894
irl,1984,47921281922.5937
irl,1985,49747972850.5898
irl,1986,50833074238.5952
irl,1987,51372318584.1839
irl,1988,52408226389.6449
irl,1989,54832603035.7175
irl,1990,56111322189.72729
irl,1991,57240267089.1187
irl,1992,58904004968.3816
irl,1993,60220108049.7281
irl,1994,62813754201.4202
irl,1995,65042052181.8972
irl,1996,68972317417.7964
irl,1997,73691576131.9382
irl,1998,79492189409.05379
irl,1999,86314539792.9913
irl,2000,94875818635.27649
irl,2001,100573547891.55701
irl,2002,105018543895.24001
irl,2003,108007221016.50999
irl,2004,111521690749.08299
irl,2005,118564369312.354
irl,2006,125641332933.45799
irl,2007,133996010489.892
irl,2008,134474637708.215
irl,2009,128245188822.769
irl,2010,126765004318.08
irl,2011,127098142220.56799
irl,2012,124938493131.172
irl,2013,124733831273.855
irl,2014,128502608018.036
irl,2015,132376927175.939
irl,2016,138898919106.229
irl,2017,142569292042.62799
irl,2018,148497209719.30099
irl,2019,154770863817.33499
irl,2020,146729408407.00101
irn,1960,20998823345.5166
irn,1961,20950867473.198
irn,1962,21419956645.8344
irn,1963,21962039290.99689
irn,1964,22264880598.5416
irn,1965,24670364052.2373
irn,1966,27171319776.3437
irn,1967,30262705805.2853
irn,1968,31526867379.88449
irn,1969,35052112882.5555
irn,1970,39386267927.88409
irn,1971,47236722966.4144
irn,1972,53514217509.1743
irn,1973,59089349878.2011
irn,1974,81848895835.5744
irn,1975,103647887638.90199
irn,1976,108677948559.32001
irn,1977,111227487972.60899
irn,1978,113283693323.85201
irn,1979,111530979457.12399
irn,1980,104014516785.92599
irn,1981,105336538105.985
irn,1982,108995728934.397
irn,1983,119008988078.13499
irn,1984,120377809445.293
irn,1985,123682757368.373
irn,1986,106713207206.789
irn,1987,99885367358.11049
irn,1988,100216930123.076
irn,1989,99482644765.48959
irn,1990,115790806137.127
irn,1991,125891699166.173
irn,1992,129934717330.52499
irn,1993,138211646368.95401
irn,1994,134021149438.511
irn,1995,126870294222.703
irn,1996,130249814200.694
irn,1997,136913595610.23399
irn,1998,141390733682.47501
irn,1999,139244194506.255
irn,2000,154240034523.31699
irn,2001,162266748257.05801
irn,2002,176831702753.35599
irn,2003,180467644371.37799
irn,2004,196218538798.565
irn,2005,208568106531.98096
irn,2006,223112904058.17001
irn,2007,241326120689.535
irn,2008,234565810519.38297
irn,2009,237874776178.423
irn,2010,244565174004.87897
irn,2011,251512116489.64096
irn,2012,244855505663.811
irn,2013,241453775780.45001
irn,2014,247347229049.72101
irn,2015,242494349308.23096
irn,2016,251687032427.758
irn,2017,258654284460.785
irn,2018,251677013089.71097
irn,2019,233153101541.922
irn,2020,231339074113.19696
irq,2007,79651818513.93871
irq,2008,83363605447.3369
irq,2009,97851929166.5177
irq,2010,102447828683.604
irq,2011,112442161214.194
irq,2012,127809707640.50301
irq,2013,133509583958.86301
irq,2014,140287546906.04401
irq,2015,123988467561.064
irq,2016,126774861685.55099
irq,2017,128300550478.47
irq,2018,135965252825.841
irq,2019,146637967008.32001
isl,1970,2848729247.49207
isl,1971,3283534929.58237
isl,1972,3566198552.07669
isl,1973,3778336681.1772
isl,1974,4152396771.56725
isl,1975,3908631468.05297
isl,1976,4116964374.9377
isl,1977,4547395734.33442
isl,1978,4937204106.56184
isl,1979,5104018019.9306
isl,1980,5262820711.7481
isl,1981,5604519273.96098
isl,1982,5895740310.43715
isl,1983,5715480404.29685
isl,1984,5879147857.20572
isl,1985,6162530953.08731
isl,1986,6594124414.52264
isl,1987,7490010300.65098
isl,1988,7364652440.52157
isl,1989,7199296243.062
isl,1990,7509118212.10624
isl,1991,7713592568.47868
isl,1992,7489479496.48505
isl,1993,7253245596.301
isl,1994,7457742504.44062
isl,1995,7584516896.02506
isl,1996,7882443433.26392
isl,1997,8298299710.60547
isl,1998,9124165816.29606
isl,1999,9733454589.3269
isl,2000,10158312758.9256
isl,2001,10104287684.8118
isl,2002,10207468485.7903
isl,2003,10686411432.9375
isl,2004,11292302128.43
