geo,time,ny_gnp_mktp_kn
nic,2006,115049931746.552
nic,2007,121574766304.84399
nic,2008,125781753002.61099
nic,2009,120966142179.563
nic,2010,126619635124.748
nic,2011,134685009405.226
nic,2012,141630058515.89099
nic,2013,147234703888.06299
nic,2014,155980080829.345
nic,2015,163050658578.754
nic,2016,168533863354.37799
nic,2017,175578537131.17099
nic,2018,170252113955.82999
nic,2019,166352511884.155
nic,2020,164352940818.32599
nld,1969,243458865461.37701
nld,1970,257275835355.27399
nld,1971,266276112690.65701
nld,1972,276599010743.22803
nld,1973,292951261548.30298
nld,1974,301998796028.55103
nld,1975,297021153800.51599
nld,1976,312431676956.70599
nld,1977,319755312193.96997
nld,1978,326584207872.604
nld,1979,336827460495.98401
nld,1980,339286985381.89697
nld,1981,334707592002.604
nld,1982,330529381600.54102
nld,1983,338691560767.58197
nld,1984,350100447766.742
nld,1985,355319376674.77197
nld,1986,365531438541.81598
nld,1987,376072099202.52893
nld,1988,387907676839.28601
nld,1989,405960264816.97198
nld,1990,418201721706.83502
nld,1991,429817565468.10303
nld,1992,435854983840.422
nld,1993,443857770031.328
nld,1994,459413845718.04199
nld,1995,476678350601.83295
nld,1996,494058635472.11798
nld,1997,511990340456.38293
nld,1998,529029454104.56897
nld,1999,564955475598.64282
nld,2000,591149632566.09802
nld,2001,591393028855.41199
nld,2002,593893129171.76404
nld,2003,602843316557.76196
nld,2004,611740097075.172
nld,2005,612087274012.99194
nld,2006,647284378992.49695
nld,2007,666177991752.60205
nld,2008,661633492614.33398
nld,2009,649504244117.60718
nld,2010,666747014305.28003
nld,2011,684494288938.81702
nld,2012,679552109300.69995
nld,2013,676287374443.05298
nld,2014,675119337057.09497
nld,2015,690567000000
nld,2016,694734397293.099
nld,2017,731171666534.05701
nld,2018,751287864065.13794
nld,2019,760477189900.56995
nld,2020,715840334289.61401
nor,1978,1176507054270.26001
nor,1979,1222358531219.67993
nor,1980,1282693804215.26001
nor,1981,1302732685058.45996
nor,1982,1303871170445.21997
nor,1983,1359574843798.01001
nor,1984,1445555308742.13989
nor,1985,1539236167789.07007
nor,1986,1605662600228.71997
nor,1987,1636345376515.06006
nor,1988,1618363170515.5
nor,1989,1631182034392.41992
nor,1990,1660090242567.1001
nor,1991,1706421878163.54004
nor,1992,1784753452549.69995
nor,1993,1832881375401.76001
nor,1994,1935632339436.80005
nor,1995,2023628168611.66968
nor,1996,2126342014127.47998
nor,1997,2240069042385.45996
nor,1998,2297910541523.06006
nor,1999,2348956290150.27002
nor,2000,2410430703957.62012
nor,2001,2494066885937.45996
nor,2002,2535277738221.72949
nor,2003,2565174108287.56982
nor,2004,2658136420631.95996
nor,2005,2752827587256.0498
nor,2006,2790599905846.31982
nor,2007,2862861206827.08984
nor,2008,2871594968252.33008
nor,2009,2851993553933.75
nor,2010,2887507889710.25977
nor,2011,2913147320652.58984
nor,2012,2988624681298.41992
nor,2013,3026469302869.97998
nor,2014,3152469773948.54004
nor,2015,3240459000000
nor,2016,3277511867427.06982
nor,2017,3333720692175.95996
nor,2018,3377740495603.4502
nor,2019,3371665504634.43018
nor,2020,3388856862803.81006
npl,2001,1082682568378.81006
npl,2002,1078439131482.34998
npl,2003,1120945426646.48999
npl,2004,1171422160414.02002
npl,2005,1219192892007.93994
npl,2006,1265983869108.87012
npl,2007,1312410189100.46997
npl,2008,1391703169711.32007
npl,2009,1457785096031.87988
npl,2010,1522170768098.83008
npl,2011,1570230381998.8999
npl,2012,1643406528023.67993
npl,2013,1700697479540.70996
npl,2014,1817014282759.6897
npl,2015,1887925779685.64966
npl,2016,1893802629577.08008
npl,2017,2059277524490.8501
npl,2018,2208340732074.1001
npl,2019,2364757863055.75
npl,2020,2317897137810.37012
nzl,1977,97929862157.7153
nzl,1978,97895750664.89183
nzl,1979,100787285672.976
nzl,1980,102134163345.64301
nzl,1981,106784591136.86301
nzl,1982,107444282715.422
nzl,1983,110090185271.94
nzl,1984,114114521175.73
nzl,1985,115435099755.464
nzl,1986,119284651705.756
nzl,1987,119983025264.847
nzl,1988,120477954247.181
nzl,1989,120599408081.28101
nzl,1990,121213269227.623
nzl,1991,116995521075.722
nzl,1992,118560479027.564
nzl,1993,125202495084.3
nzl,1994,132120087283.739
nzl,1995,139113101916.66501
nzl,1996,142508168088.34399
nzl,1997,147512031992.34799
nzl,1998,150728662582.23901
nzl,1999,156884202180.168
nzl,2000,161877503565.655
nzl,2001,168385450952.47
nzl,2002,176334231468.47
nzl,2003,184722183344.91501
nzl,2004,190433777126.974
nzl,2005,195148979747.36096
nzl,2006,200357390843.06
nzl,2007,205088672867.40799
nzl,2008,202700500582.884
nzl,2009,208974275500.08401
nzl,2010,210139040196.67496
nzl,2011,215765042355.70496
nzl,2012,221538056478.02802
nzl,2013,227784287939.46896
nzl,2014,236274929347.47
nzl,2015,246869251000
nzl,2016,256263656349.94501
nzl,2017,263858802765.74496
nzl,2018,272813108764.04001
nzl,2019,280356032784.53601
omn,1998,17956165590.629
omn,1999,17907789248.6216
omn,2000,19039199631.3554
omn,2001,19842911423.9891
omn,2002,19607490559.3089
omn,2003,19363508668.6854
omn,2004,19719846316.7466
omn,2005,19944182854.2816
omn,2006,21190084925.4015
omn,2007,22081046786.1391
omn,2008,23116248135.01789
omn,2009,24354156951.74789
omn,2010,24552963683.4911
omn,2011,25405492993.2251
omn,2012,27668017039.81549
omn,2013,29717902529.5352
omn,2014,29784938353.4924
omn,2015,32104141316.4684
omn,2016,33817379196.5294
omn,2017,33465852056.6244
omn,2018,33154400000
omn,2019,32413193174.1617
omn,2020,31217648541.5282
pak,1986,3192747079680.39014
pak,1987,3395353062970.68945
pak,1988,3651959298737.37988
pak,1989,3832222092420.91992
pak,1990,3993842363192.83984
pak,1991,4191752003894.18945
pak,1992,4512109720685.20996
pak,1993,4577028878238.44043
pak,1994,4739200634599.51953
pak,1995,4979645653619.72949
pak,1996,5211649629939.83008
pak,1997,5241695141337.17969
pak,1998,5352637451299.63965
pak,1999,5606967866382.55957
pak,2000,5875166266458.36035
pak,2001,6068732285228.75977
pak,2002,6208218616335.25977
pak,2003,6603433003576.33984
pak,2004,7130541354495.33008
pak,2005,7601207162383.91992
pak,2006,8056522445267.59082
pak,2007,8411773901332.54102
pak,2008,8563467651101.09082
pak,2009,8777393236929.5293
pak,2010,8986758355612.24023
pak,2011,9273727555333.03906
pak,2012,9597791716407.98047
pak,2013,10006217626836.69922
pak,2014,10470038856214.80078
pak,2015,10956073896155.59961
pak,2016,11533455102202.5
pak,2017,12206369823291.30078
pak,2018,12908896712247.90039
pak,2019,13019068543467.90039
pak,2020,12885969319540.19922
pan,1960,1838869363.97095
pan,1961,2052731136.57369
pan,1962,2229531379.16203
pan,1963,2425523847.23158
pan,1964,2547665717.12086
pan,1965,2737077609.36223
pan,1966,2948245966.96144
pan,1967,3178238705.05183
pan,1968,3395249027.60861
pan,1969,3687530272.20474
pan,1970,3952515668.53128
pan,1971,4323151271.81577
pan,1972,4515598689.48341
pan,1973,4759906844.084
pan,1974,4869089111.08971
pan,1975,5069920706.72861
pan,1976,5070610914.87953
pan,1977,5829977997.35876
pan,1978,6439415965.36496
pan,1979,6660417840.18147
pan,1980,6851372232.81018
pan,1981,7368406769.79358
pan,1982,8125699620.39154
pan,1983,8085956588.17186
pan,1984,8024885817.28841
pan,1985,8640456953.2867
pan,1986,8590285989.12885
pan,1987,9220813426.68304
pan,1988,7665179726.26064
pan,1989,7539469184.77764
pan,1990,8204977608.3599
pan,1991,8774700491.13448
pan,1992,9597222383.8973
pan,1993,10307859813.5736
pan,1994,10701993643.565
pan,1995,10616628327.6841
pan,1996,11330283190.0922
pan,1997,11900553760.4335
pan,1998,12676549020.3255
pan,1999,13009109988.8388
pan,2000,13535179157.1207
pan,2001,13583119953.7967
pan,2002,14264943398.3749
pan,2003,14245175008.682
pan,2004,15199746259.8866
pan,2005,16204359706.7414
pan,2006,17608419704.2799
pan,2007,20038238244.9353
pan,2008,21996749246.23809
pan,2009,22384867870.0555
pan,2010,23043342376.9654
pan,2011,26327510488.3847
pan,2012,28503735009.3176
pan,2013,30565719058.3235
pan,2014,31264709442.5499
pan,2015,33880886401.5847
pan,2016,35241590832.015
pan,2017,37706593396.7569
pan,2018,38702491031.0106
pan,2019,39991847456.9246
per,1960,66691730724.4132
per,1961,71860923786.0873
per,1962,79625929298.94449
per,1963,83149507856.1469
per,1964,88359465445.68118
per,1965,93713675286.89128
per,1966,101029407535.60899
per,1967,104680786848.06599
per,1968,104287096054.18401
per,1969,107850854195.95
per,1970,112555392997.93401
per,1971,118281861134.408
per,1972,122404120491.078
per,1973,129559801894.39799
per,1974,142280013675.202
per,1975,148430822620.039
per,1976,149169575903.966
per,1977,152607074165.10501
per,1978,146087368785.29599
per,1979,149547629054.52399
per,1980,159988017509.39801
per,1981,169796390391.98001
per,1982,169402091554.99301
per,1983,148894748628.319
per,1984,153943105863.814
per,1985,158269279274.077
per,1986,171263707483.315
per,1987,189386573564.354
per,1988,165718754010.927
per,1989,149121277297.57101
per,1990,142523591551.78699
per,1991,151138098185.58899
per,1992,149704813312.64899
per,1993,156964536392.5
per,1994,175388290807.45401
per,1995,187671714500.99496
per,1996,195351996869.49097
per,1997,208606844297.38901
per,1998,209833936170.67896
per,1999,212944014632.60297
per,2000,217673682700.99496
per,2001,220299163527.46097
per,2002,231160409352.80399
per,2003,238586435849.78201
per,2004,245870868915.173
per,2005,258245753448.022
per,2006,271107430117.22696
per,2007,294992000000
per,2008,325424621902.17603
per,2009,331214872945.25
per,2010,353289566746.96002
per,2011,374503984669.99799
per,2012,402737096675.25293
per,2013,432197557699.68896
per,2014,445692692442.84894
per,2015,465920668939.56897
per,2016,480711380884.49902
per,2017,490064714759.97296
per,2018,507397215525.46997
per,2019,522502598062.34802
per,2020,470180773568.80603
phl,1981,4477314334096.05957
phl,1982,4584866300906.42969
phl,1983,4681334645856.86035
phl,1984,4263743183600.31055
phl,1985,3986567054895.80957
phl,1986,4122181006564.06982
phl,1987,4330460155402.14941
phl,1988,4642962335743.67969
phl,1989,4919034011620.96973
phl,1990,5157851488521.25
phl,1991,5194731225809.15039
phl,1992,5292300678599.80957
phl,1993,5436005720062.56934
phl,1994,5735031731304.15039
phl,1995,6013303971561.12988
phl,1996,6407810051311.82031
phl,1997,6838005609961.04004
phl,1998,7413822306553.25
phl,1999,7631715659919.50098
phl,2000,7686135266828.38086
phl,2001,7921878106660.51855
phl,2002,8209316657607.82031
phl,2003,8616997907271.59082
phl,2004,9164258560030.86133
phl,2005,9655888449760.13086
phl,2006,10119445365518.90039
phl,2007,10755629270412.59961
phl,2008,11253641214794
phl,2009,11660669614783.5
phl,2010,12486023628655
phl,2011,12885195249814.59961
phl,2012,13806986670067.19922
phl,2013,14845534096750.19922
phl,2014,15760691823098.5
phl,2015,16739817253424.30078
phl,2016,17871784585816
phl,2017,19090176793388.69531
phl,2018,20212348916161.69531
phl,2019,21308792087088.30078
phl,2020,18879628802632.80078
png,1961,7367837709.95065
png,1962,7844701447.5107
png,1963,8164174947.34489
png,1964,8859144153.42213
png,1965,9770979581.89996
png,1966,10350009469.4413
png,1967,10774620273.4132
png,1968,11233001774.9095
png,1969,12142791167.8978
png,1970,13385442728.7482
png,1971,14150846483.1005
png,1972,14940534125.9379
png,1973,15824952313.744
png,1974,16194982304.9684
png,1975,16187958698.7629
png,1976,15718909524.6821
png,1977,15911007189.3851
png,1978,17311695442.9958
png,1979,17572031497.4629
png,1980,17172391788.4958
png,1981,17081852494.6228
png,1982,17074027520.8697
png,1983,17589628151.2185
png,1984,17643929595.7414
png,1985,18329384085.2545
png,1986,19239941994.48849
png,1987,19672472373.9935
png,1988,20279066534.5788
png,1989,20011095749.2586
png,1990,19409513065.2797
png,1991,21291124050.0606
png,1992,23837234001.7792
png,1993,28222357063.15
png,1994,29998826998.4172
png,1995,29157310970.6018
png,1996,31133198737.0733
png,1997,30129274281.2216
png,1998,28940685600
png,1999,29358017975.1864
png,2000,28788316017.88029
png,2001,28649941330.0918
png,2002,28638384967.2148
png,2003,28978964064.4394
png,2004,29916351956.848
pol,1995,808708551736.41882
pol,1996,864610105341.401
pol,1997,920079184145.07202
pol,1998,963092865098.72803
pol,1999,1008751892763.82996
pol,2000,1056614978293.10999
pol,2001,1070954239147.23999
pol,2002,1092590402514.20996
pol,2003,1123888287814.12012
pol,2004,1154289042000.3999
pol,2005,1212585120420.93994
pol,2006,1281836973960.46997
pol,2007,1359049643311.81006
pol,2008,1432694446414.87988
pol,2009,1458990325330.78003
pol,2010,1507247613784.5
pol,2011,1579527982520.20996
pol,2012,1602467420314.47998
pol,2013,1621697600857.66992
pol,2014,1669347818436.09009
pol,2015,1739394000000
pol,2016,1780475437298.40991
pol,2017,1868239190702.54004
pol,2018,1968895972906.94971
pol,2019,2063641521759.72949
pol,2020,2019143630457.78003
pri,1964,1936677232.18164
pri,1965,2094452619.23633
pri,1966,2233884524.34158
pri,1967,2329595573.27098
pri,1968,2440740220.50717
pri,1969,2666946378.0306
pri,1970,2873007191.37634
pri,1971,3066180605.72158
pri,1972,3205512260.32315
pri,1973,3356034825.18892
pri,1974,3427411239.42934
pri,1975,3390373787.1242
pri,1976,3080344349.71201
pri,1977,3583429139.01658
pri,1978,3732348824.3709
pri,1979,3944252221.30075
pri,1980,4025306284.16574
pri,1981,4063781391.80102
pri,1982,3926168919.0823
pri,1983,3795587150.2416
pri,1984,3905556145.71335
pri,1985,4007507528.30211
pri,1986,4089990070.30075
pri,1987,4243378964.84001
pri,1988,4398822383.21807
pri,1989,4641502063.32404
pri,1990,4285938214.41913
pri,1991,4413848038.46384
pri,1992,4402694340.51715
pri,1993,4576658395.73653
pri,1994,4670119605.25365
pri,1995,5163920488.92063
pri,1996,4888601483.78164
pri,1997,5155943080.6504
pri,1998,5028690806.21116
pri,1999,5458972787.2371
pri,2000,5725711842.83884
pri,2001,5451961106.59467
pri,2002,5317006067.70701
pri,2003,5234010305.74575
pri,2004,5934134516.79037
pri,2005,5799232180.13375
pri,2006,5792463146.10512
pri,2007,5883317927.61178
pri,2008,5585140165.96508
pri,2009,5236385744.71962
pri,2010,5019779034.49734
pri,2011,4951091265.95697
pri,2012,5230449488.36689
pri,2013,5240283899.91549
pri,2014,5153869791.41669
pri,2015,5049197758.24568
pri,2016,4909760327.96384
pri,2017,4704506979.66673
pri,2018,4616576226.29456
pri,2019,4649748528.50381
pri,2020,4660326154.86419
prt,1970,61096565814.8266
prt,1971,64673787421.3824
prt,1972,69928517683.4606
prt,1973,78451145847.4259
prt,1974,79696687113.70659
prt,1975,74630745740.278
prt,1976,78774261534.1987
prt,1977,83020426259.55548
prt,1978,84841600936.38878
prt,1979,89500939978.4895
prt,1980,93384604784.73088
prt,1981,93764333124.85027
prt,1982,94440049438.7272
prt,1983,94562852176.9648
prt,1984,92058167999.69421
prt,1985,95224159402.20448
prt,1986,100700899731.69
prt,1987,108071821416.091
prt,1988,116956217890.577
prt,1989,125044717705.162
prt,1990,130756351028.64
prt,1991,136741356865.632
prt,1992,138840862075.39401
prt,1993,136117886268.46899
prt,1994,137051227954.38699
prt,1995,143752449837.987
prt,1996,148511833419.62201
prt,1997,153976225185.923
prt,1998,161132649782.94501
prt,1999,167369075080.69199
prt,2000,171589680181.961
prt,2001,174752382726.711
prt,2002,176422077329.10501
prt,2003,175658057680.14801
prt,2004,178354085848.50699
prt,2005,179627496772.14899
prt,2006,179813032667.95599
prt,2007,184249717871.186
prt,2008,184004778225.46301
prt,2009,178158667425.83099
prt,2010,181587225384.617
prt,2011,181357523144.026
prt,2012,172696817494.85699
prt,2013,172855225775.66599
prt,2014,172980479436.91599
prt,2015,174892487000
prt,2016,178860666305.12399
prt,2017,185302338570.436
prt,2018,190407724852.15897
prt,2019,195184546739.01001
prt,2020,180568311060.28
pry,1995,93648567452335.01562
pry,1996,100860930407561
pry,1997,101658376630697
pry,1998,101567676779213
pry,1999,99938491624831.28125
pry,2000,93365223870780.5
pry,2001,93840823222174.26562
pry,2002,95993519410763.28125
pry,2003,92235766802378.26562
pry,2004,98282591634032.28125
pry,2005,101478078475659
pry,2006,110475061925291
pry,2007,122049920791115
pry,2008,131564301105046
pry,2009,130679409962652
pry,2010,145174483962829
pry,2011,153497257262340
pry,2012,151154683555224
pry,2013,164299609883957
pry,2014,173656601416200
pry,2015,178622508269937
pry,2016,185667742452278
pry,2017,196036742984247
pry,2018,202301471259624
pry,2019,202221985292992
pry,2020,200963020781591
pse,1994,5693090578.70773
pse,1995,6130779520.32101
pse,1996,6148219603.11034
pse,1997,7132393356.62615
pse,1998,8414759797.80402
pse,1999,9107294290.21007
pse,2000,7965748654.84129
pse,2001,6972106507.28703
pse,2002,6008150135.21075
pse,2003,6849365952.58447
pse,2004,8219065790.72878
pse,2005,9290291004.89776
pse,2006,9273867677.79393
pse,2007,9738496011.14454
pse,2008,10461252631.007
pse,2009,11114004655.6896
pse,2010,11717425184.0284
pse,2011,12956617592.0045
pse,2012,13826451667.5946
pse,2013,14635360735.8951
pse,2014,14887555148.322
pse,2015,15684800000
pse,2016,17104709702.3221
pse,2017,17419596362.1387
pse,2018,18217894047.1619
pse,2019,18595957307.6058
pse,2020,16275527487.2735
qat,2016,665076570647.46704
qat,2017,657647951927.33997
qat,2018,653706231900
qat,2019,655856303441.64099
qat,2020,636260789501.93103
rou,1990,246928788119.68497
rou,1991,215725512585.79401
rou,1992,196166499490.38
rou,1993,198821508102.026
rou,1994,206804990353.40601
rou,1995,219279943034.966
rou,1996,227491700309.358
rou,1997,216290055719.263
rou,1998,211277956883.04001
rou,1999,210416578081.46399
rou,2000,216766582775.14096
rou,2001,228221888971.27701
rou,2002,240208005747.76501
rou,2003,242627216342.548
rou,2004,262838929948.81201
rou,2005,278433871600
rou,2006,299241348353.26202
rou,2007,314097689978.026
rou,2008,354479225314.26801
rou,2009,338396979799.74799
rou,2010,325498020662.578
rou,2011,331350969221.93103
rou,2012,336392470272.979
rou,2013,350129707834.93494
rou,2014,366794767605.30798
rou,2015,375116824778.35199
rou,2016,391516803810.828
rou,2017,419718381102.53107
rou,2018,436329719332.62494
rou,2019,456733353631.276
rou,2020,437979743879.98694
rus,1990,72625485238930.70312
rus,1991,68899612015044.09375
rus,1992,58388300842978.29688
rus,1993,53383850987593
rus,1994,46953048939948.29688
rus,1995,44842166393111.60156
rus,1996,42921354900328.89844
rus,1997,43221301406211.10156
rus,1998,40096204227652.09375
rus,1999,42815963193433.89844
rus,2000,47588117020679.39844
rus,2001,50703006631196.09375
rus,2002,52826238196663.39844
rus,2003,56027693976140.20312
rus,2004,60551265023693.29688
rus,2005,64180292795890
rus,2006,69017473925616.49219
rus,2007,75428575103481.09375
rus,2008,78788379067261.20312
rus,2009,72545210276196.70312
rus,2010,75792274910910.78125
rus,2011,79030581123446.09375
rus,2012,82102351166654.09375
rus,2013,83201934118189.70312
rus,2014,84005821912807.39062
rus,2015,82991176610224.28125
rus,2016,83235843540100
rus,2017,84794704366803.79688
rus,2018,87287004901792.78125
rus,2019,88390384137465.90625
rus,2020,86618516669763.70312
rwa,1970,1074810219210.90002
rwa,1971,1087390010125.77002
rwa,1972,1090589985601.51001
rwa,1973,1119877331906.3501
rwa,1974,1135752546456.54004
rwa,1975,1114651920980.63989
rwa,1976,1332203409712.71997
rwa,1977,1359075957198.54004
rwa,1978,1483712174040.02002
rwa,1979,1662953986964.96997
rwa,1980,1817146246439.12964
rwa,1981,1922893664629.23999
rwa,1982,1959615332527.51001
rwa,1983,2069428745741.71997
rwa,1984,1978596705140.86011
rwa,1985,2057248320158.23999
rwa,1986,2168682667105.84009
rwa,1987,2167008003831.80005
rwa,1988,2265529650982.66943
rwa,1989,2267460989859.37988
rwa,1990,2211956838939.93994
rwa,1991,2153578432987.09009
rwa,1992,2281713271486.20947
rwa,1993,2091992289334.80005
rwa,1994,1042999435768.09998
rwa,1995,1421170926534.98999
rwa,1996,1583828423016.19995
rwa,1997,1804185735652.65991
rwa,1998,1962885743848.77002
rwa,1999,2054562209154.02002
rwa,2000,2221464945396.14941
rwa,2001,2400801946072.72021
rwa,2002,2722352371101.68945
rwa,2003,2770642787243.81006
rwa,2004,2977081572669.18945
rwa,2005,3271520706478.16943
rwa,2006,3573508727376.99023
rwa,2007,3864136956426.66016
rwa,2008,4284550996787.20947
rwa,2009,4554727950352.07031
rwa,2010,4880133456010.05957
rwa,2011,5268108343863
rwa,2012,5694889610204.24023
rwa,2013,5943168223531.62988
rwa,2014,6270133907919.33984
rwa,2015,6851151269083.62988
rwa,2016,7198669770019.15039
rwa,2017,7451888000000
rwa,2018,8056810779803.96973
rwa,2019,8841671408711.84961
rwa,2020,8639213763671
sau,2000,1426639712365.98999
sau,2001,1413813572538.43994
sau,2002,1372136420504.05005
sau,2003,1522499802085.57007
sau,2004,1648168340542.25
sau,2005,1743743982411.77002
sau,2006,1796585364993
sau,2007,1839575736088.79004
sau,2008,1962827885294.93994
sau,2009,1920335185789.29004
sau,2010,2007191859583.59009
sau,2011,2213877758778.04004
sau,2012,2334936641658.64014
sau,2013,2404912960418.5498
sau,2014,2499286639888.81982
sau,2015,2602077610300.08984
sau,2016,2638079382094.89014
sau,2017,2602685611607.68945
sau,2018,2654541442145.47998
sau,2019,2663832488179.22949
sau,2020,2577298243671.08984
sdn,1960,4204166550.61532
sdn,1961,4176873367.77994
sdn,1962,4449551500.18609
sdn,1963,4341962296.76278
sdn,1964,4286215537.23036
sdn,1976,7150616221.37242
sdn,1977,7606145266.39791
sdn,1978,7156213958.81927
sdn,1979,6780658867.69388
sdn,1980,6905588631.50152
sdn,1981,7190256560.19732
sdn,1982,7763534513.31435
sdn,1983,7875756683.71933
sdn,1984,7314748271.10553
sdn,1985,6911970073.85442
sdn,1986,7315178381.9644
sdn,1987,8415779507.06164
sdn,1988,8278978295.94799
sdn,1989,8932437399.76308
sdn,1990,8171143140.68519
sdn,1991,8242337189.38016
sdn,1992,9033473160.195
sdn,1993,9694551551.36298
sdn,1994,10001655682.7849
sdn,1995,10689196423.1557
sdn,1996,11626674158.1408
sdn,1997,12977681655.4583
sdn,1998,13494105915.0229
sdn,1999,13775844116.2037
sdn,2000,14498599828.3957
sdn,2001,15612962172.1264
sdn,2002,16469610196.9674
sdn,2003,17547194090.1281
sdn,2004,18376531869.7328
sdn,2005,19523787071.4904
sdn,2006,20622225027.3984
sdn,2007,21943614539.0862
sdn,2008,22520748252.6267
sdn,2009,22391532360.2504
sdn,2010,22226983021.4848
sdn,2011,21614488340.8655
sdn,2012,18286594628.714
sdn,2013,18407481865.7308
sdn,2014,20195152445.8637
sdn,2015,20508024701.34529
sdn,2016,21263651878.9752
sdn,2017,20961166886.6284
sdn,2018,19984121534.3009
sdn,2019,19472922759.5994
sdn,2020,18618072707.4733
sen,1968,2652561020211.68945
sen,1969,2483823912375.12012
sen,1970,2686352596847.25
sen,1971,2680752840881.58984
sen,1972,2848492376024.16943
sen,1973,2667474036280.31982
sen,1974,2769444386234.2002
sen,1975,2970976791667.20947
sen,1976,3257964910823.31982
sen,1977,3177490403069.87988
sen,1978,3036779426491.14941
sen,1979,3263944846481.22949
sen,1980,3388505759336.47021
sen,1981,3544901985322.39014
sen,1982,3832833442470.35059
sen,1983,3618989475134
sen,1984,3730293475855.22949
sen,1985,3863717737639.32959
sen,1986,3992329081674.66016
sen,1987,4241670383286.52979
sen,1988,4197911678955.47021
sen,1989,4378223287883.91992
sen,1990,4365323619897.83057
sen,1991,4479311997182.29004
sen,1992,4580172346448.95996
sen,1993,4602944652651.08984
sen,1994,4602680398826.37988
sen,1995,4865158964376.76953
sen,1996,5024547738953.46973
sen,1997,5171212038316.09961
sen,1998,5494070132147.82031
sen,1999,5805737977794.32031
sen,2000,6028440788662.86035
sen,2001,6303301690858.42969
sen,2002,6293832878202.48926
sen,2003,6668310164936.04004
sen,2004,6991935067775.24023
sen,2005,7297883889115.05957
sen,2006,7487212994091.96973
sen,2007,7699747481207.1709
sen,2008,8004455038470.94043
sen,2009,8161698481435.55859
sen,2010,8448484264858.05078
sen,2011,8508060519612.42871
sen,2012,8840938535848.48047
sen,2013,9049247182497.63281
sen,2014,9588526730000
sen,2015,10164309221116.59961
sen,2016,10757406373074.30078
sen,2017,11531914592646.69922
sen,2018,12277968182517.80078
sen,2019,12788006272293.19922
sen,2020,13026437861701.40039
slb,1980,3577255681.81818
slb,1981,3796454081.63265
slb,1982,3616571954.02299
slb,1983,3756801652.89256
slb,1984,3752266666.66667
slb,1985,3715828947.36842
slb,1986,3670060714.28571
slb,1987,3939830472.103
slb,1988,3987492307.69231
slb,1989,4174496442.68775
slb,1990,4345583430.57176
slb,1991,4562200193.4236
slb,1992,5155697026.0223
slb,1993,5501981145.2514
slb,1994,5981632542.37288
slb,1995,6514213123.35958
slb,1996,6652466013.36303
slb,1997,6567977282.46892
slb,1998,6665256476.68394
slb,1999,6501180835.79569
slb,2000,5731654619.45462
slb,2001,5329261377.82918
slb,2002,5067521296.48241
slb,2003,5464985807.87926
slb,2004,5915283787.53091
slb,2005,6229404528.04466
slb,2006,6358663233.21716
slb,2007,6446661576.22765
slb,2008,6659041278.95158
slb,2009,6821802158.31626
slb,2010,7610109580.107
slb,2011,7981244972.07999
slb,2012,8339522707.29201
slb,2013,9252916673.65849
slb,2014,9224087514.87133
slb,2015,9286218082.45632
slb,2016,9691482599.50272
slb,2017,10342247793.4649
slb,2018,10829247180.3472
slb,2019,10979653722.1304
slb,2020,10869135758.8349
sle,2001,3392592579610.50977
sle,2002,4295876839213.39062
sle,2003,4716983340733.72949
sle,2004,5013587407607.2998
sle,2005,5234295432665.58984
sle,2006,5472923890100
sle,2007,6323877033346.26953
sle,2008,6844465860515.16016
sle,2009,7132891614886.5293
sle,2010,6990587265487.86035
sle,2011,7244760273053.92969
sle,2012,8743919867715.24023
sle,2013,10164533457151.30078
sle,2014,10467901630812.09961
sle,2015,8369293013276.34863
sle,2016,8022139175043.56934
sle,2017,9134575422972.00781
sle,2018,8947447702379.73047
sle,2019,10069891667885.19922
sle,2020,9791998440624.09961
slv,1990,12155285961.4885
slv,1991,12393080663.1301
slv,1992,13354064244.4187
slv,1993,14126441913.0182
slv,1994,14857290659.7282
slv,1995,15641942157.0831
slv,1996,15735667433.9158
slv,1997,16109662724.2156
slv,1998,16554319618.7829
slv,1999,16722847495.9291
slv,2000,16986738338.5564
slv,2001,17130730830.1308
slv,2002,17325165425.2112
slv,2003,17474417750.4719
slv,2004,17610381478.4678
slv,2005,18084255552.0748
slv,2006,18999562471.79869
slv,2007,19369302246.4407
slv,2008,19908680361.93349
slv,2009,19291290934.6132
slv,2010,19756296016.495
slv,2011,20489743290.3419
slv,2012,20837667845.4444
slv,2013,21194915125.4802
slv,2014,21556782435.9135
slv,2015,22029961162.8768
slv,2016,22462241639.70869
slv,2017,22877234324.4342
slv,2018,23430932230.9133
slv,2019,24137567612.9617
slv,2020,21989462851.06969
som,1960,48827607409.62569
som,1961,47236349886.3843
som,1962,50608163453.7936
som,1963,52081395622.82929
som,1964,48835052226.5396
som,1965,45955486398.6856
som,1966,50021059110.5561
som,1967,53078671281.01489
som,1968,54087191776.604
som,1969,53175220940.2139
som,1970,55810324042.11929
som,1971,57150872577.9932
som,1972,63056500979.2969
som,1973,61956016898.8036
som,1974,50688184052.46269
som,1975,65701825686.4412
som,1976,65101852825.27409
som,1977,80001955351.49948
som,1978,82999352572.93988
som,1979,81163101412.2343
som,1980,77641039295.94791
som,1981,81645427910.3446
som,1982,84158518893.5519
som,1983,77369646728.1937
som,1984,76354943480.4411
som,1985,81254277829.83121
som,1986,84142171236.61501
som,1987,89720362588.0887
som,1988,88765440338.98038
som,1989,87705029223.0463
srb,1997,2631814517975.33984
