geo,time,sp_pop_0014_fe_in
pry,2020,1007423
pse,1990,469825
pse,1991,491598
pse,1992,514336
pse,1993,538059
pse,1994,562669
pse,1995,588063
pse,1996,615271
pse,1997,642345
pse,1998,656807
pse,1999,670643
pse,2000,683421
pse,2001,695461
pse,2002,707487
pse,2003,718915
pse,2004,729408
pse,2005,739234
pse,2006,747615
pse,2007,755865
pse,2008,765620
pse,2009,774901
pse,2010,783864
pse,2011,794105
pse,2012,803845
pse,2013,813360
pse,2014,823169
pse,2015,833551
pse,2016,845681
pse,2017,855495
pse,2018,870240
pse,2019,885354
pse,2020,900632
pyf,1960,16629
pyf,1961,17263
pyf,1962,18154
pyf,1963,19210
pyf,1964,20263
pyf,1965,21209
pyf,1966,21956
pyf,1967,22660
pyf,1968,23373
pyf,1969,24134
pyf,1970,24921
pyf,1971,25529
pyf,1972,26040
pyf,1973,26500
pyf,1974,26961
pyf,1975,27455
pyf,1976,27928
pyf,1977,28472
pyf,1978,29045
pyf,1979,29569
pyf,1980,29997
pyf,1981,30468
pyf,1982,30829
pyf,1983,31080
pyf,1984,31298
pyf,1985,31576
pyf,1986,32049
pyf,1987,32627
pyf,1988,33301
pyf,1989,33978
pyf,1990,34550
pyf,1991,35134
pyf,1992,35524
pyf,1993,35788
pyf,1994,36040
pyf,1995,36341
pyf,1996,36552
pyf,1997,36833
pyf,1998,37077
pyf,1999,37161
pyf,2000,37039
pyf,2001,36944
pyf,2002,36665
pyf,2003,36254
pyf,2004,35808
pyf,2005,35361
pyf,2006,34789
pyf,2007,34290
pyf,2008,33826
pyf,2009,33339
pyf,2010,32835
pyf,2011,32454
pyf,2012,31950
pyf,2013,31457
pyf,2014,31165
pyf,2015,31129
pyf,2016,30597
pyf,2017,30545
pyf,2018,30699
pyf,2019,30717
pyf,2020,30460
qat,1960,9479
qat,1961,10138
qat,1962,10907
qat,1963,11772
qat,1964,12683
qat,1965,13615
qat,1966,14570
qat,1967,15575
qat,1968,16645
qat,1969,17783
qat,1970,18989
qat,1971,20198
qat,1972,21421
qat,1973,22730
qat,1974,24225
qat,1975,25990
qat,1976,27565
qat,1977,29369
qat,1978,31446
qat,1979,33850
qat,1980,36608
qat,1981,39647
qat,1982,42893
qat,1983,46183
qat,1984,49326
qat,1985,52215
qat,1986,55726
qat,1987,58878
qat,1988,61648
qat,1989,63971
qat,1990,65761
qat,1991,66484
qat,1992,67066
qat,1993,67481
qat,1994,67755
qat,1995,68051
qat,1996,68502
qat,1997,69087
qat,1998,70028
qat,1999,71540
qat,2000,73740
qat,2001,75128
qat,2002,77183
qat,2003,80134
qat,2004,84279
qat,2005,89835
qat,2006,92376
qat,2007,96341
qat,2008,101836
qat,2009,108728
qat,2010,116752
qat,2011,126741
qat,2012,137216
qat,2013,148189
qat,2014,158898
qat,2015,168211
qat,2016,175278
qat,2017,180640
qat,2018,184692
qat,2019,188064
qat,2020,191171
rou,1960,2603733
rou,1961,2610774
rou,1962,2593532
rou,1963,2561715
rou,1964,2530661
rou,1965,2510188
rou,1966,2482795
rou,1967,2507347
rou,1968,2543038
rou,1969,2563278
rou,1970,2567450
rou,1971,2616738
rou,1972,2616877
rou,1973,2594117
rou,1974,2592410
rou,1975,2635605
rou,1976,2661430
rou,1977,2728558
rou,1978,2818022
rou,1979,2882411
rou,1980,2905750
rou,1981,2931832
rou,1982,2912404
rou,1983,2860094
rou,1984,2809586
rou,1985,2779885
rou,1986,2740606
rou,1987,2732396
rou,1988,2738436
rou,1989,2730525
rou,1990,2687062
rou,1991,2639545
rou,1992,2548487
rou,1993,2452951
rou,1994,2364685
rou,1995,2299094
rou,1996,2207304
rou,1997,2156588
rou,1998,2129442
rou,1999,2093232
rou,2000,2033448
rou,2001,1963161
rou,2002,1859804
rou,2003,1765891
rou,2004,1687642
rou,2005,1634437
rou,2006,1595504
rou,2007,1569109
rou,2008,1556933
rou,2009,1558139
rou,2010,1554986
rou,2011,1552313
rou,2012,1539002
rou,2013,1520474
rou,2014,1505175
rou,2015,1496265
rou,2016,1477364
rou,2017,1471129
rou,2018,1470671
rou,2019,1466742
rou,2020,1452974
rus,1960,17874042
rus,1961,18222532
rus,1962,18386457
rus,1963,18397510
rus,1964,18345965
rus,1965,18278645
rus,1966,18018052
rus,1967,17734388
rus,1968,17432429
rus,1969,17118884
rus,1970,16806228
rus,1971,16398676
rus,1972,16069358
rus,1973,15790363
rus,1974,15518682
rus,1975,15238436
rus,1976,15160954
rus,1977,15002547
rus,1978,14828994
rus,1979,14736178
rus,1980,14770389
rus,1981,14840715
rus,1982,15044578
rus,1983,15335675
rus,1984,15653316
rus,1985,15924685
rus,1986,16213003
rus,1987,16441880
rus,1988,16601564
rus,1989,16691307
rus,1990,16646010
rus,1991,16628464
rus,1992,16449327
rus,1993,16156686
rus,1994,15837453
rus,1995,15517143
rus,1996,14989664
rus,1997,14551580
rus,1998,14139109
rus,1999,13647638
rus,2000,13062844
rus,2001,12578184
rus,2002,12017735
rus,2003,11446756
rus,2004,10964591
rus,2005,10615455
rus,2006,10406252
rus,2007,10281877
rus,2008,10248882
rus,2009,10292527
rus,2010,10399961
rus,2011,10577144
rus,2012,10856618
rus,2013,11196512
rus,2014,11540108
rus,2015,11851149
rus,2016,12160532
rus,2017,12413019
rus,2018,12606337
rus,2019,12766750
rus,2020,12882079
rwa,1960,707117
rwa,1961,731793
rwa,1962,751386
rwa,1963,767994
rwa,1964,785034
rwa,1965,804747
rwa,1966,822541
rwa,1967,842596
rwa,1968,864102
rwa,1969,885529
rwa,1970,906059
rwa,1971,931116
rwa,1972,955749
rwa,1973,980912
rwa,1974,1008024
rwa,1975,1038044
rwa,1976,1075108
rwa,1977,1114238
rwa,1978,1155786
rwa,1979,1200027
rwa,1980,1247116
rwa,1981,1300249
rwa,1982,1352790
rwa,1983,1407270
rwa,1984,1467651
rwa,1985,1535891
rwa,1986,1616620
rwa,1987,1706593
rwa,1988,1787531
rwa,1989,1830194
rwa,1990,1812570
rwa,1991,1736787
rwa,1992,1606025
rwa,1993,1451161
rwa,1994,1320877
rwa,1995,1253094
rwa,1996,1294899
rwa,1997,1390932
rwa,1998,1525569
rwa,1999,1662791
rwa,2000,1769544
rwa,2001,1821915
rwa,2002,1850397
rwa,2003,1860226
rwa,2004,1866862
rwa,2005,1883647
rwa,2006,1914664
rwa,2007,1953601
rwa,2008,1998816
rwa,2009,2045430
rwa,2010,2089641
rwa,2011,2134818
rwa,2012,2176665
rwa,2013,2217095
rwa,2014,2259713
rwa,2015,2306635
rwa,2016,2350274
rwa,2017,2400441
rwa,2018,2453426
rwa,2019,2503422
rwa,2020,2547236
sau,1960,881144
sau,1961,913924
sau,1962,947856
sau,1963,983057
sau,1964,1019361
sau,1965,1056608
sau,1966,1097752
sau,1967,1139350
sau,1968,1182838
sau,1969,1230122
sau,1970,1282617
sau,1971,1341187
sau,1972,1405185
sau,1973,1473975
sau,1974,1546117
sau,1975,1620893
sau,1976,1704053
sau,1977,1787446
sau,1978,1875587
sau,1979,1974978
sau,1980,2089511
sau,1981,2208912
sau,1982,2341302
sau,1983,2480118
sau,1984,2614717
sau,1985,2737736
sau,1986,2878222
sau,1987,3007920
sau,1988,3131495
sau,1989,3253224
sau,1990,3372230
sau,1991,3483078
sau,1992,3587454
sau,1993,3680829
sau,1994,3758482
sau,1995,3819407
sau,1996,3827703
sau,1997,3833455
sau,1998,3845753
sau,1999,3869130
sau,2000,3900236
sau,2001,3915449
sau,2002,3932159
sau,2003,3949250
sau,2004,3965789
sau,2005,3982925
sau,2006,3984434
sau,2007,3982525
sau,2008,3983170
sau,2009,3993639
sau,2010,4016285
sau,2011,4002273
sau,2012,4004098
sau,2013,4015061
sau,2014,4026080
sau,2015,4032101
sau,2016,4076794
sau,2017,4113535
sau,2018,4149459
sau,2019,4190102
sau,2020,4235666
sdn,1960,1684210
sdn,1961,1741912
sdn,1962,1800361
sdn,1963,1859922
sdn,1964,1920879
sdn,1965,1983489
sdn,1966,2055138
sdn,1967,2127633
sdn,1968,2201538
sdn,1969,2277441
sdn,1970,2355715
sdn,1971,2443195
sdn,1972,2531735
sdn,1973,2622464
sdn,1974,2716690
sdn,1975,2815280
sdn,1976,2924161
sdn,1977,3035655
sdn,1978,3149161
sdn,1979,3263371
sdn,1980,3377120
sdn,1981,3499422
sdn,1982,3619997
sdn,1983,3738108
sdn,1984,3852621
sdn,1985,3962700
sdn,1986,4076221
sdn,1987,4183568
sdn,1988,4290075
sdn,1989,4403865
sdn,1990,4530682
sdn,1991,4669551
sdn,1992,4822211
sdn,1993,4979620
sdn,1994,5128037
sdn,1995,5257735
sdn,1996,5405432
sdn,1997,5533272
sdn,1998,5649459
sdn,1999,5767285
sdn,2000,5895517
sdn,2001,6037462
sdn,2002,6188643
sdn,2003,6344273
sdn,2004,6495682
sdn,2005,6637329
sdn,2006,6785277
sdn,2007,6925122
sdn,2008,7059393
sdn,2009,7192408
sdn,2010,7326569
sdn,2011,7458379
sdn,2012,7587432
sdn,2013,7714024
sdn,2014,7838481
sdn,2015,7961692
sdn,2016,8091902
sdn,2017,8220569
sdn,2018,8348475
sdn,2019,8476450
sdn,2020,8605091
sen,1960,700973
sen,1961,724808
sen,1962,749280
sen,1963,773929
sen,1964,797701
sen,1965,820038
sen,1966,846861
sen,1967,871430
sen,1968,894542
sen,1969,917411
sen,1970,940752
sen,1971,972418
sen,1972,1003441
sen,1973,1033902
sen,1974,1063518
sen,1975,1092103
sen,1976,1131503
sen,1977,1168907
sen,1978,1205589
sen,1979,1243143
sen,1980,1282572
sen,1981,1327980
sen,1982,1374377
sen,1983,1421425
sen,1984,1468141
sen,1985,1513803
sen,1986,1563875
sen,1987,1610916
sen,1988,1656029
sen,1989,1700695
sen,1990,1745515
sen,1991,1792859
sen,1992,1840580
sen,1993,1887376
sen,1994,1931123
sen,1995,1970635
sen,1996,2015636
sen,1997,2056219
sen,1998,2093727
sen,1999,2130447
sen,2000,2167965
sen,2001,2212069
sen,2002,2256363
sen,2003,2301840
sen,2004,2349611
sen,2005,2400569
sen,2006,2458806
sen,2007,2520961
sen,2008,2586722
sen,2009,2655325
sen,2010,2726383
sen,2011,2805364
sen,2012,2885150
sen,2013,2965883
sen,2014,3047440
sen,2015,3129144
sen,2016,3211362
sen,2017,3291401
sen,2018,3369251
sen,2019,3444947
sen,2020,3518326
sgp,1960,344877
sgp,1961,362169
sgp,1962,375632
sgp,1963,385946
sgp,1964,394195
sgp,1965,399947
sgp,1966,402968
sgp,1967,403733
sgp,1968,401369
sgp,1969,396786
sgp,1970,391154
sgp,1971,386180
sgp,1972,381356
sgp,1973,376206
sgp,1974,369306
sgp,1975,360450
sgp,1976,353143
sgp,1977,343556
sgp,1978,332321
sgp,1979,322527
sgp,1980,315429
sgp,1981,319418
sgp,1982,325790
sgp,1983,324843
sgp,1984,326153
sgp,1985,320736
sgp,1986,313978
sgp,1987,310231
sgp,1988,308813
sgp,1989,309451
sgp,1990,314902
sgp,1991,320622
sgp,1992,327632
sgp,1993,333681
sgp,1994,341363
sgp,1995,347700
sgp,1996,359721
sgp,1997,366768
sgp,1998,371678
sgp,1999,366073
sgp,2000,364316
sgp,2001,370023
sgp,2002,370020
sgp,2003,360072
sgp,2004,357353
sgp,2005,356069
sgp,2006,357032
sgp,2007,358974
sgp,2008,362182
sgp,2009,355643
sgp,2010,345467
sgp,2011,345218
sgp,2012,346928
sgp,2013,345419
sgp,2014,342777
sgp,2015,340747
sgp,2016,336724
sgp,2017,334704
sgp,2018,337209
sgp,2019,341603
sgp,2020,338985
slb,1960,24311
slb,1961,25065
slb,1962,25891
slb,1963,26799
slb,1964,27756
slb,1965,28726
slb,1966,29574
slb,1967,30431
slb,1968,31333
slb,1969,32347
slb,1970,33551
slb,1971,35396
slb,1972,37492
slb,1973,39780
slb,1974,42131
slb,1975,44417
slb,1976,46239
slb,1977,47915
slb,1978,49520
slb,1979,51182
slb,1980,52949
slb,1981,54866
slb,1982,56859
slb,1983,58844
slb,1984,60695
slb,1985,62338
slb,1986,63829
slb,1987,65169
slb,1988,66367
slb,1989,67485
slb,1990,68575
slb,1991,69933
slb,1992,71219
slb,1993,72484
slb,1994,73787
slb,1995,75148
slb,1996,76717
slb,1997,78312
slb,1998,79953
slb,1999,81647
slb,2000,83395
slb,2001,85343
slb,2002,87416
slb,2003,89554
slb,2004,91634
slb,2005,93578
slb,2006,95560
slb,2007,97426
slb,2008,99317
slb,2009,101420
slb,2010,103825
slb,2011,106272
slb,2012,109024
slb,2013,111994
slb,2014,115014
slb,2015,117988
slb,2016,121206
slb,2017,124253
slb,2018,127204
slb,2019,130175
slb,2020,133188
sle,1960,451028
sle,1961,460787
sle,1962,469920
sle,1963,478740
sle,1964,487481
sle,1965,496273
sle,1966,509684
sle,1967,522302
sle,1968,534529
sle,1969,546734
sle,1970,559112
sle,1971,575641
sle,1972,591780
sle,1973,607661
sle,1974,623255
sle,1975,638515
sle,1976,657517
sle,1977,675505
sle,1978,692860
sle,1979,710043
sle,1980,727314
sle,1981,747985
sle,1982,767878
sle,1983,787739
sle,1984,808580
sle,1985,831055
sle,1986,860163
sle,1987,890095
sle,1988,918253
sle,1989,940405
sle,1990,953001
sle,1991,962731
sle,1992,964991
sle,1993,962003
sle,1994,957799
sle,1995,956230
sle,1996,959523
sle,1997,963623
sle,1998,971832
sle,1999,988199
sle,2000,1015693
sle,2001,1052953
sle,2002,1098563
sle,2003,1148778
sle,2004,1197120
sle,2005,1238166
sle,2006,1277172
sle,2007,1309561
sle,2008,1336394
sle,2009,1360233
sle,2010,1383209
sle,2011,1410216
sle,2012,1435070
sle,2013,1458406
sle,2014,1480870
sle,2015,1502730
sle,2016,1524644
sle,2017,1546709
sle,2018,1568247
sle,2019,1588140
sle,2020,1605850
slv,1960,618381
slv,1961,639534
slv,1962,662214
slv,1963,685537
slv,1964,708066
slv,1965,728979
slv,1966,752094
slv,1967,772901
slv,1968,792103
slv,1969,810901
slv,1970,829884
slv,1971,848882
slv,1972,868227
slv,1973,887572
slv,1974,906192
slv,1975,923592
slv,1976,940458
slv,1977,956546
slv,1978,971795
slv,1979,985932
slv,1980,998504
slv,1981,1009556
slv,1982,1018619
slv,1983,1026143
slv,1984,1032747
slv,1985,1038722
slv,1986,1038913
slv,1987,1039236
slv,1988,1039736
slv,1989,1040506
slv,1990,1041833
slv,1991,1041312
slv,1992,1042027
slv,1993,1043758
slv,1994,1046026
slv,1995,1048323
slv,1996,1052520
slv,1997,1055553
slv,1998,1057699
slv,1999,1059027
slv,2000,1059207
slv,2001,1057447
slv,2002,1053721
slv,2003,1048063
slv,2004,1040754
slv,2005,1032026
slv,2006,1017272
slv,2007,1003486
slv,2008,989695
slv,2009,974742
slv,2010,958333
slv,2011,942751
slv,2012,924969
slv,2013,906745
slv,2014,890674
slv,2015,878015
slv,2016,866280
slv,2017,857918
slv,2018,852262
slv,2019,847616
slv,2020,842890
som,1960,589157
som,1961,605302
som,1962,620558
som,1963,635160
som,1964,649389
som,1965,663441
som,1966,682544
som,1967,702312
som,1968,721366
som,1969,737197
som,1970,748310
som,1971,757779
som,1972,760400
som,1973,766258
som,1974,790719
som,1975,845945
som,1976,935831
som,1977,1051063
som,1978,1178110
som,1979,1292245
som,1980,1371894
som,1981,1423419
som,1982,1447049
som,1983,1449578
som,1984,1446397
som,1985,1450806
som,1986,1474549
som,1987,1505665
som,1988,1540760
som,1989,1572262
som,1990,1594047
som,1991,1614901
som,1992,1626869
som,1993,1636999
som,1994,1656701
som,1995,1695263
som,1996,1753780
som,1997,1827249
som,1998,1912277
som,1999,2000947
som,2000,2086651
som,2001,2176514
som,2002,2260054
som,2003,2338582
som,2004,2414959
som,2005,2490670
som,2006,2574095
som,2007,2657179
som,2008,2738169
som,2009,2814470
som,2010,2885186
som,2011,2961449
som,2012,3030831
som,2013,3096327
som,2014,3162785
som,2015,3233142
som,2016,3307908
som,2017,3387895
som,2018,3471825
som,2019,3557117
som,2020,3642679
srb,1960,971201
srb,1961,967826
srb,1962,963969
srb,1963,957543
srb,1964,946916
srb,1965,931819
srb,1966,923103
srb,1967,907549
srb,1968,889085
srb,1969,872715
srb,1970,861335
srb,1971,855207
srb,1972,853813
srb,1973,856068
srb,1974,859537
srb,1975,862658
srb,1976,869622
srb,1977,875685
srb,1978,881025
srb,1979,885863
srb,1980,889892
srb,1981,896174
srb,1982,900322
srb,1983,902574
srb,1984,903150
srb,1985,902213
srb,1986,901551
srb,1987,899558
srb,1988,895760
srb,1989,889656
srb,1990,881162
srb,1991,873085
srb,1992,866911
srb,1993,859022
srb,1994,848549
srb,1995,822402
srb,1996,803840
srb,1997,787573
srb,1998,773721
srb,1999,761801
srb,2000,750751
srb,2001,737723
srb,2002,724168
srb,2003,708655
srb,2004,692634
srb,2005,676648
srb,2006,662471
srb,2007,648535
srb,2008,635349
srb,2009,623469
srb,2010,612620
srb,2011,597751
srb,2012,585574
srb,2013,574220
srb,2014,563800
srb,2015,554080
srb,2016,544779
srb,2017,536695
srb,2018,529120
srb,2019,521279
srb,2020,512063
ssd,1960,590868
ssd,1961,605672
ssd,1962,618459
ssd,1963,630427
ssd,1964,643259
ssd,1965,657784
ssd,1966,677101
ssd,1967,697327
ssd,1968,718117
ssd,1969,738568
ssd,1970,758240
ssd,1971,782120
ssd,1972,804463
ssd,1973,825801
ssd,1974,846947
ssd,1975,868410
ssd,1976,894050
ssd,1977,918790
ssd,1978,943480
ssd,1979,969174
ssd,1980,996563
ssd,1981,1030719
ssd,1982,1064581
ssd,1983,1096849
ssd,1984,1125527
ssd,1985,1148510
ssd,1986,1174025
ssd,1987,1196839
ssd,1988,1213463
ssd,1989,1218917
ssd,1990,1210259
ssd,1991,1198263
ssd,1992,1172816
ssd,1993,1143646
ssd,1994,1125758
ssd,1995,1131190
ssd,1996,1156448
ssd,1997,1200260
ssd,1998,1258121
ssd,1999,1320050
ssd,2000,1377980
ssd,2001,1434568
ssd,2002,1484982
ssd,2003,1533358
ssd,2004,1587104
ssd,2005,1651475
ssd,2006,1728608
ssd,2007,1813351
ssd,2008,1900186
ssd,2009,1980118
ssd,2010,2045929
ssd,2011,2109575
ssd,2012,2161881
ssd,2013,2202231
ssd,2014,2231159
ssd,2015,2249047
ssd,2016,2262043
ssd,2017,2266409
ssd,2018,2266876
ssd,2019,2270706
ssd,2020,2284290
stp,1960,10493
stp,1961,11151
stp,1962,11658
stp,1963,12091
stp,1964,12552
stp,1965,13109
stp,1966,14026
stp,1967,14992
stp,1968,15928
stp,1969,16729
stp,1970,17338
stp,1971,17989
stp,1972,18460
stp,1973,18801
stp,1974,19152
stp,1975,19605
stp,1976,20184
stp,1977,20896
stp,1978,21612
stp,1979,22179
stp,1980,22524
stp,1981,23233
stp,1982,23680
stp,1983,24001
stp,1984,24397
stp,1985,24987
stp,1986,25445
stp,1987,26155
stp,1988,27039
stp,1989,27931
stp,1990,28704
stp,1991,29186
stp,1992,29620
stp,1993,29970
stp,1994,30235
stp,1995,30426
stp,1996,30644
stp,1997,30786
stp,1998,30903
stp,1999,31058
stp,2000,31302
stp,2001,31691
stp,2002,32154
stp,2003,32743
stp,2004,33470
stp,2005,34330
stp,2006,35110
stp,2007,35981
stp,2008,36903
stp,2009,37847
stp,2010,38768
stp,2011,39628
stp,2012,40489
stp,2013,41320
stp,2014,42087
stp,2015,42775
stp,2016,43371
stp,2017,43907
stp,2018,44385
stp,2019,44828
stp,2020,45264
sur,1960,66971
sur,1961,69435
sur,1962,71576
sur,1963,73547
sur,1964,75541
sur,1965,77609
sur,1966,80281
sur,1967,82901
sur,1968,85192
sur,1969,86760
sur,1970,87355
sur,1971,87252
sur,1972,86635
sur,1973,85749
sur,1974,84915
sur,1975,84303
sur,1976,81270
sur,1977,78376
sur,1978,75543
sur,1979,72805
sur,1980,70286
sur,1981,67831
sur,1982,66049
sur,1983,64862
sur,1984,64126
sur,1985,63775
sur,1986,64394
sur,1987,64888
sur,1988,65414
sur,1989,66203
sur,1990,67316
sur,1991,68413
sur,1992,69786
sur,1993,71287
sur,1994,72654
sur,1995,73732
sur,1996,74313
sur,1997,74634
sur,1998,74745
sur,1999,74761
sur,2000,74773
sur,2001,74948
sur,2002,75184
sur,2003,75456
sur,2004,75682
sur,2005,75819
sur,2006,75816
sur,2007,75656
sur,2008,75401
sur,2009,75161
sur,2010,75003
sur,2011,74923
sur,2012,74953
sur,2013,75055
sur,2014,75148
sur,2015,75178
sur,2016,75340
sur,2017,75402
sur,2018,75392
sur,2019,75377
sur,2020,75382
svk,1960,626957
svk,1961,642465
svk,1962,647418
svk,1963,651675
svk,1964,653458
svk,1965,651168
svk,1966,648051
svk,1967,640825
svk,1968,630589
svk,1969,620419
svk,1970,610114
svk,1971,601210
svk,1972,597760
svk,1973,597445
svk,1974,598849
svk,1975,601215
svk,1976,608216
svk,1977,614910
svk,1978,621825
svk,1979,629787
svk,1980,637766
svk,1981,644912
svk,1982,652543
svk,1983,659666
svk,1984,665705
svk,1985,670354
svk,1986,670745
svk,1987,670722
svk,1988,669391
svk,1989,665451
svk,1990,658610
svk,1991,649461
svk,1992,637051
svk,1993,624672
svk,1994,611435
svk,1995,597305
svk,1996,583339
svk,1997,568296
svk,1998,552426
svk,1999,536222
svk,2000,518965
svk,2001,500093
svk,2002,483788
svk,2003,468668
svk,2004,454468
svk,2005,441059
svk,2006,430816
svk,2007,421518
svk,2008,413661
svk,2009,407618
svk,2010,403117
svk,2011,401873
svk,2012,401032
svk,2013,400739
svk,2014,401675
svk,2015,403844
svk,2016,404526
svk,2017,407236
svk,2018,410724
svk,2019,413515
svk,2020,414663
svn,1960,214163
svn,1961,213479
svn,1962,212546
svn,1963,211722
svn,1964,210703
svn,1965,209546
svn,1966,209634
svn,1967,208515
svn,1968,206466
svn,1969,204314
svn,1970,203446
svn,1971,202630
svn,1972,203198
svn,1973,204665
svn,1974,205590
svn,1975,207128
svn,1976,209832
svn,1977,211569
svn,1978,212865
svn,1979,214107
svn,1980,215126
svn,1981,214874
svn,1982,213671
svn,1983,212819
svn,1984,211434
svn,1985,209882
svn,1986,209817
svn,1987,209887
svn,1988,207897
svn,1989,204849
svn,1990,200992
svn,1991,197499
svn,1992,192789
svn,1993,187284
svn,1994,181828
svn,1995,176735
svn,1996,171125
svn,1997,165859
svn,1998,160862
svn,1999,156520
svn,2000,152625
svn,2001,148868
svn,2002,144960
svn,2003,141131
svn,2004,137949
svn,2005,135829
svn,2006,134582
svn,2007,134851
svn,2008,135487
svn,2009,137485
svn,2010,138839
svn,2011,140931
svn,2012,142541
svn,2013,143823
svn,2014,145202
svn,2015,146770
svn,2016,148066
svn,2017,149446
svn,2018,151208
svn,2019,153129
svn,2020,154503
swe,1960,816765
swe,1961,811332
swe,1962,803146
swe,1963,793815
swe,1964,787877
swe,1965,787056
swe,1966,790781
swe,1967,795165
swe,1968,800043
swe,1969,806841
swe,1970,815128
swe,1971,821185
swe,1972,824079
swe,1973,825279
swe,1974,825951
swe,1975,825551
swe,1976,823072
swe,1977,818280
swe,1978,811305
swe,1979,802881
swe,1980,793828
swe,1981,781544
swe,1982,769650
swe,1983,758270
swe,1984,747890
swe,1985,739337
swe,1986,734951
swe,1987,732997
swe,1988,734087
swe,1989,739059
swe,1990,747126
swe,1991,760189
swe,1992,773117
swe,1993,786516
swe,1994,800114
swe,1995,809623
swe,1996,813921
swe,1997,812078
swe,1998,806454
swe,1999,800268
swe,2000,795892
swe,2001,783611
swe,2002,778649
swe,2003,777079
swe,2004,773337
swe,2005,765437
swe,2006,767001
swe,2007,762373
swe,2008,754661
swe,2009,750655
swe,2010,753059
swe,2011,758511
swe,2012,769363
swe,2013,785941
swe,2014,805322
swe,2015,824280
swe,2016,839711
swe,2017,856332
swe,2018,870344
swe,2019,881101
swe,2020,887215
swz,1960,77950
swz,1961,80063
swz,1962,82073
swz,1963,84075
swz,1964,86198
swz,1965,88550
swz,1966,90963
swz,1967,93549
swz,1968,96313
swz,1969,99248
swz,1970,102354
swz,1971,106033
swz,1972,109882
swz,1973,113880
swz,1974,117986
swz,1975,122170
swz,1976,126970
swz,1977,131695
swz,1978,136482
swz,1979,141553
swz,1980,147030
swz,1981,152631
swz,1982,158622
swz,1983,164814
swz,1984,170880
swz,1985,176596
swz,1986,182249
swz,1987,187228
swz,1988,191631
swz,1989,195644
swz,1990,199310
swz,1991,203026
swz,1992,206611
swz,1993,209774
swz,1994,212063
swz,1995,213292
swz,1996,215360
swz,1997,216288
swz,1998,216293
swz,1999,215830
swz,2000,215136
swz,2001,214512
swz,2002,213998
swz,2003,213536
swz,2004,213022
swz,2005,212479
swz,2006,212604
swz,2007,212892
swz,2008,213263
swz,2009,213527
swz,2010,213483
swz,2011,214038
swz,2012,214077
swz,2013,213947
swz,2014,214146
swz,2015,214891
swz,2016,214038
swz,2017,214214
swz,2018,214963
swz,2019,215618
swz,2020,215822
syc,1960,7866
syc,1961,8254
syc,1962,8699
syc,1963,9152
syc,1964,9545
syc,1965,9854
syc,1966,10251
syc,1967,10573
syc,1968,10847
syc,1969,11124
syc,1970,11404
syc,1971,11508
syc,1972,11662
syc,1973,11702
syc,1974,11765
syc,1975,11863
syc,1976,11969
syc,1977,12065
syc,1978,11968
syc,1979,11896
syc,1980,11825
syc,1981,11758
syc,1982,11623
syc,1983,11415
syc,1984,11296
syc,1985,11212
syc,1986,11328
syc,1987,11864
syc,1988,11955
syc,1989,12078
syc,1990,12176
syc,1991,11984
syc,1992,11699
syc,1993,11625
syc,1994,11636
syc,1995,11516
syc,1996,11516
syc,1997,11450
syc,1998,11441
syc,1999,11434
syc,2000,11316
syc,2001,10932
syc,2002,10955
syc,2003,10582
syc,2004,10306
syc,2005,10083
syc,2006,10215
syc,2007,10111
syc,2008,10108
syc,2009,9915
syc,2010,9995
syc,2011,9716
syc,2012,9811
syc,2013,10033
syc,2014,10262
syc,2015,10575
syc,2016,10768
syc,2017,10968
syc,2018,11140
syc,2019,11280
syc,2020,11384
syr,1960,1046084
syr,1961,1092095
syr,1962,1143427
syr,1963,1196990
syr,1964,1248000
syr,1965,1294337
syr,1966,1341525
syr,1967,1384038
syr,1968,1423985
syr,1969,1465285
syr,1970,1510243
syr,1971,1561585
syr,1972,1616643
syr,1973,1674846
syr,1974,1734781
syr,1975,1795741
syr,1976,1863369
syr,1977,1931532
syr,1978,2001090
syr,1979,2073388
syr,1980,2148996
syr,1981,2226548
syr,1982,2306275
syr,1983,2386652
syr,1984,2465266
syr,1985,2540303
syr,1986,2614671
syr,1987,2685002
syr,1988,2751027
syr,1989,2812523
syr,1990,2869291
syr,1991,2919156
syr,1992,2962885
syr,1993,3002380
syr,1994,3041130
syr,1995,3081516
syr,1996,3121669
syr,1997,3169224
syr,1998,3218293
syr,1999,3260072
syr,2000,3290216
syr,2001,3333467
syr,2002,3355638
syr,2003,3375433
syr,2004,3420467
syr,2005,3506715
syr,2006,3590417
syr,2007,3719075
syr,2008,3853258
syr,2009,3929256
syr,2010,3900507
syr,2011,3794803
syr,2012,3601660
syr,2013,3353694
syr,2014,3108609
syr,2015,2911274
syr,2016,2766444
syr,2017,2664199
syr,2018,2608287
syr,2019,2598099
syr,2020,2639198
tcd,1960,622159
tcd,1961,639845
tcd,1962,659104
tcd,1963,678658
tcd,1964,696350
tcd,1965,711148
tcd,1966,728065
tcd,1967,741907
tcd,1968,754050
tcd,1969,766869
tcd,1970,781912
tcd,1971,802269
tcd,1972,824608
tcd,1973,848190
tcd,1974,871399
tcd,1975,893098
tcd,1976,918799
tcd,1977,942591
tcd,1978,965503
tcd,1979,989143
tcd,1980,1014641
tcd,1981,1044683
tcd,1982,1075750
tcd,1983,1108351
tcd,1984,1142903
tcd,1985,1179900
tcd,1986,1222628
tcd,1987,1267056
