geo,time,ne_con_prvt_kd_zg
mac,1997,1.42387
mac,1998,-1.00113
mac,1999,2.46652
mac,2000,-0.96422
mac,2001,1.86704
mac,2002,5.90325
mac,2003,3.42946
mac,2004,7.90235
mac,2005,6.06211
mac,2006,7.55265
mac,2007,10.38664
mac,2008,5.50023
mac,2009,1.21887
mac,2010,5.17476
mac,2011,11.30545
mac,2012,7.62359
mac,2013,6.73765
mac,2014,5.60735
mac,2015,1.77353
mac,2016,-1.01914
mac,2017,2.68338
mac,2018,4.37115
mac,2019,3.0234
mac,2020,-15.17768
mar,1961,1.78815
mar,1962,10.6454
mar,1963,3.29193
mar,1964,-2.89045
mar,1965,1.88396
mar,1966,4.01251
mar,1967,8.01883
mar,1968,13.16299
mar,1969,1.66789
mar,1970,-0.2159
mar,1971,3.96851
mar,1972,4.31196
mar,1973,3.75162
mar,1974,5.19341
mar,1975,11.29399
mar,1976,6.75786
mar,1977,7.90033
mar,1978,7.21433
mar,1979,6.44765
mar,1980,-2.49996
mar,1981,2.80827
mar,1982,6.82632
mar,1983,8.5874
mar,1984,4.37613
mar,1985,3.81271
mar,1986,11.81392
mar,1987,2.04922
mar,1988,9.35211
mar,1989,4.93222
mar,1990,2.93119
mar,1991,14.30554
mar,1992,-0.28012
mar,1993,-1.48887
mar,1994,12.78172
mar,1995,-3.96502
mar,1996,13.55926
mar,1997,-4.18437
mar,1998,5.77365
mar,1999,1.70197
mar,2000,1.84676
mar,2001,1.2063
mar,2002,3.50541
mar,2003,6.0146
mar,2004,4.45926
mar,2005,3.32551
mar,2006,6.49282
mar,2007,4.57371
mar,2008,7.54016
mar,2009,4.02632
mar,2010,4.06538
mar,2011,5.50241
mar,2012,4.1553
mar,2013,3.18077
mar,2014,3.13991
mar,2015,2.30011
mar,2016,3.69484
mar,2017,3.77315
mar,2018,3.41636
mar,2019,1.8839
mar,2020,-3.96245
mda,1996,18.99107
mda,1997,9.54579
mda,1998,4.99632
mda,1999,-8.46289
mda,2000,20.9303
mda,2001,6.10833
mda,2002,6.2397
mda,2003,18.56012
mda,2004,6.24744
mda,2005,13.64569
mda,2006,7.81989
mda,2007,3.58161
mda,2008,5.83674
mda,2009,-8.02143
mda,2010,9.49609
mda,2011,9.21991
mda,2012,0.924
mda,2013,6.39178
mda,2014,5.47559
mda,2015,-2.42484
mda,2016,2.91902
mda,2017,5.28487
mda,2018,3.86795
mda,2019,3.34024
mda,2020,-6.76809
mdg,1961,-0.7819
mdg,1962,2.65474
mdg,1963,2.37239
mdg,1964,3.05863
mdg,1965,-0.69706
mdg,1966,1.93115
mdg,1967,0.52933
mdg,1968,7.93342
mdg,1969,3.91593
mdg,1970,6.60988
mdg,1971,5.21823
mdg,1972,-1.83165
mdg,1973,-2.6984
mdg,1974,-3.04324
mdg,1975,0.24432
mdg,1976,-5.26546
mdg,1977,4.56502
mdg,1978,-2.19162
mdg,1979,11.88199
mdg,1980,-0.18754
mdg,1981,-8.67204
mdg,1982,-1.6906
mdg,1983,-4.42006
mdg,1984,5.59398
mdg,1985,4.00043
mdg,1986,-1.7097
mdg,1987,-4.69999
mdg,1988,0.955
mdg,1989,-7.40592
mdg,1990,17.02217
mdg,1991,-6.69858
mdg,1992,0.71505
mdg,1993,4.32432
mdg,1994,0.0391
mdg,1995,1.11206
mdg,1996,2.01949
mdg,1997,4.62953
mdg,1998,6.04034
mdg,1999,4.16164
mdg,2000,3.56136
mdg,2001,0.78333
mdg,2002,0.57855
mdg,2003,9.37055
mdg,2004,5.26165
mdg,2005,-0.10751
mdg,2006,1.87213
mdg,2007,-6.39162
mdg,2008,6.13462
mdg,2009,2.52671
mdg,2010,4.58064
mdg,2011,2.30447
mdg,2012,3.03781
mdg,2013,6.73922
mdg,2014,-2.59969
mdg,2015,2.98435
mdg,2016,3.75286
mdg,2017,1.15094
mdg,2018,3.69276
mdg,2019,3.01603
mdg,2020,1.32146
mdv,2015,22.09273
mdv,2016,12.93243
mdv,2017,13.08073
mdv,2018,10.61099
mdv,2019,4.44246
mdv,2020,-27.16448
mex,1961,3.78621
mex,1962,4.39269
mex,1963,6.55816
mex,1964,10.81302
mex,1965,39.45956
mex,1966,4.90057
mex,1967,6.65303
mex,1968,6.76955
mex,1969,6.48911
mex,1970,6.79553
mex,1971,4.39843
mex,1972,7.04311
mex,1973,6.94206
mex,1974,3.98354
mex,1975,4.83847
mex,1976,3.73081
mex,1977,2.76395
mex,1978,6.95319
mex,1979,8.87743
mex,1980,10.30586
mex,1981,7.37258
mex,1982,-2.47262
mex,1983,-5.35871
mex,1984,3.25817
mex,1985,3.29478
mex,1986,-2.58476
mex,1987,-0.13354
mex,1988,1.81277
mex,1989,6.7846
mex,1990,6.08141
mex,1991,4.88927
mex,1992,3.90762
mex,1993,0.19548
mex,1994,5.30203
mex,1995,-5.8778
mex,1996,4.53285
mex,1997,7.48143
mex,1998,6.41309
mex,1999,4.83352
mex,2000,7.12738
mex,2001,2.50637
mex,2002,1.69372
mex,2003,2.22971
mex,2004,4.77133
mex,2005,2.75905
mex,2006,4.05911
mex,2007,2.50942
mex,2008,0.70818
mex,2009,-6.25112
mex,2010,3.59158
mex,2011,3.36034
mex,2012,2.33926
mex,2013,1.75638
mex,2014,2.14865
mex,2015,2.68937
mex,2016,3.65939
mex,2017,3.1877
mex,2018,2.5624
mex,2019,0.37368
mex,2020,-10.46351
mhl,2005,0.12191
mhl,2006,-4.92527
mhl,2007,3.70621
mhl,2008,-5.40244
mhl,2009,-6.32961
mhl,2010,-0.56264
mhl,2011,4.44014
mhl,2012,1.84755
mhl,2013,7.52877
mhl,2014,-4.1474
mhl,2015,-0.70322
mhl,2016,3.8465
mhl,2017,9.76335
mhl,2018,-0.34299
mhl,2019,6.91322
mhl,2020,-19.16503
mkd,1991,-7.79996
mkd,1992,-10.27504
mkd,1993,9.14811
mkd,1994,9.01066
mkd,1995,5.41661
mkd,1996,1.18525
mkd,1997,1.43998
mkd,1998,3.59856
mkd,1999,4.33854
mkd,2000,4.3282
mkd,2001,-10.10182
mkd,2002,9.93901
mkd,2003,4.49177
mkd,2004,7.49172
mkd,2005,7.17408
mkd,2006,3.72128
mkd,2007,7.61208
mkd,2008,4.78783
mkd,2009,-3.30505
mkd,2010,3.77583
mkd,2011,-5.35933
mkd,2012,1.19888
mkd,2013,1.86117
mkd,2014,2.18695
mkd,2015,4.43059
mkd,2016,3.87867
mkd,2017,2.08717
mkd,2018,3.7015
mkd,2019,3.74598
mkd,2020,-5.83353
mli,1968,2.70071
mli,1969,-0.03259
mli,1970,5.10107
mli,1971,2.18057
mli,1972,5.9556
mli,1973,-0.39511
mli,1974,7.7298
mli,1975,6.55089
mli,1976,11.2158
mli,1977,-0.77855
mli,1978,5.47818
mli,1979,7.51189
mli,1980,-5.52726
mli,1981,5.05938
mli,1982,-5.74104
mli,1983,3.3761
mli,1984,1.21663
mli,1985,-3.33881
mli,1986,-6.02754
mli,1987,-7.55126
mli,1988,9.09768
mli,1989,-2.81678
mli,1990,0.25189
mli,1991,19.90914
mli,1992,-8.2334
mli,1993,7.8597
mli,1994,-0.93555
mli,1995,2.66356
mli,1996,6.65595
mli,1997,-2.28053
mli,1998,1.26874
mli,1999,9.62938
mli,2000,-1.70045
mli,2001,7.20568
mli,2002,-2.12787
mli,2003,7.81552
mli,2004,4.49476
mli,2005,6.76733
mli,2006,4.5683
mli,2007,5.85844
mli,2008,8.02446
mli,2009,5.70248
mli,2010,10.61315
mli,2011,2.20005
mli,2012,1.18157
mli,2013,7.80956
mli,2014,8.56946
mli,2015,6.28785
mli,2016,5.85756
mli,2017,3.41333
mli,2018,3
mli,2019,3.8
mli,2020,1.9
mmr,2017,5.26888
mmr,2018,5.30743
mmr,2019,0.41114
mmr,2020,2
mne,2007,11.79659
mne,2008,11.15496
mne,2009,-14.24683
mne,2010,1.99617
mne,2011,0.46308
mne,2012,-3.90503
mne,2013,1.58851
mne,2014,2.85888
mne,2015,2.22543
mne,2016,5.36168
mne,2017,3.93516
mne,2018,4.59056
mne,2019,3.0625
mne,2020,-4.6457
mng,2011,15.82721
mng,2012,13.00143
mng,2013,15.4341
mng,2014,6.29759
mng,2015,8.14053
mng,2016,1.7611
mng,2017,4.29793
mng,2018,11.73081
mng,2019,5.83957
mng,2020,2.05819
mnp,2003,5.1495
mnp,2004,-3.47551
mnp,2005,-14.72995
mnp,2006,5.37428
mnp,2007,-1.82149
mnp,2008,-1.2987
mnp,2009,-15.41353
mnp,2010,3.11111
mnp,2011,-3.01724
mnp,2012,2.22222
mnp,2013,8.04348
mnp,2014,7.24346
mnp,2015,4.12758
mnp,2016,7.20721
mnp,2017,11.2605
mnp,2018,0.75529
mnp,2019,1.34933
moz,1981,-2.23161
moz,1982,-1.28311
moz,1983,-19.2992
moz,1984,-1.47931
moz,1985,-6.29942
moz,1986,3.74331
moz,1987,10.94344
moz,1988,2.98921
moz,1989,6.50019
moz,1990,-3.99336
moz,1991,5.40101
moz,1992,-8.22732
moz,1993,4.51719
moz,1994,2.70415
moz,1995,5.70472
moz,1996,8.53758
moz,1997,7.07805
moz,1998,5.15336
moz,1999,5.447
moz,2000,-0.73691
moz,2001,0.74962
moz,2002,34.85463
moz,2003,5.49798
moz,2004,4.26749
moz,2005,7.0215
moz,2006,4.51933
moz,2007,7.64415
moz,2008,5.45305
moz,2009,6.17746
moz,2010,3.60586
moz,2011,4.94578
moz,2012,12.77025
moz,2013,6.67471
moz,2014,6.01125
moz,2015,1.73864
moz,2016,6.76345
moz,2017,0.56998
moz,2018,4.85922
moz,2019,3.13492
moz,2020,-2.11361
mrt,1965,23.29818
mrt,1966,-0.98169
mrt,1967,17.65794
mrt,1968,16.12231
mrt,1969,-2.0026
mrt,1970,17.10604
mrt,1971,0.17523
mrt,1972,-9.65339
mrt,1973,6.25677
mrt,1974,45.17963
mrt,1975,2.46235
mrt,1976,29.72936
mrt,1977,-15.17297
mrt,1978,-12.91373
mrt,1979,6.78787
mrt,1980,-10.59284
mrt,1981,11.94334
mrt,1982,30.78966
mrt,1983,-17.79308
mrt,1984,-9.36594
mrt,1985,-7.58046
mrt,1986,28.03729
mrt,1987,-6.08433
mrt,1988,-12.55092
mrt,1989,19.39749
mrt,1990,8.67604
mrt,1991,-4.80676
mrt,1992,-4.80676
mrt,1993,-2.42685
mrt,1994,11.70644
mrt,1995,-1.1897
mrt,1996,12.826
mrt,1997,-4.9544
mrt,1998,12.67757
mrt,1999,4.85961
mrt,2000,1.99899
mrt,2001,0.43445
mrt,2002,4.23032
mrt,2003,4.36683
mrt,2004,1.53134
mrt,2005,5.0422
mrt,2006,4.7512
mrt,2007,8.1923
mrt,2008,6.6052
mrt,2009,2.36475
mrt,2010,3.46236
mrt,2011,3.04675
mrt,2012,7.26367
mrt,2013,2.00976
mrt,2014,3.00456
mrt,2015,4.33309
mrt,2016,4.30538
mrt,2017,2.81908
mrt,2018,2.68866
mrt,2019,2.7231
mrt,2020,2.71929
mus,1977,6.04825
mus,1978,2.85165
mus,1979,0.93458
mus,1980,-5.58642
mus,1981,-3.0729
mus,1982,3.57504
mus,1983,1.95157
mus,1984,4.50195
mus,1985,5.0995
mus,1986,6.99301
mus,1987,19.69834
mus,1988,8.59769
mus,1989,7.20241
mus,1990,4.99942
mus,1991,5.049
mus,1992,4.81204
mus,1993,5.34427
mus,1994,5.84455
mus,1995,4.78348
mus,1996,4.92879
mus,1997,5.09521
mus,1998,6.16082
mus,1999,4.06339
mus,2000,3.89597
mus,2001,2.96423
mus,2002,3.30688
mus,2003,4.69793
mus,2004,8.3312
mus,2005,7.22186
mus,2006,5.93308
mus,2007,4.4619
mus,2008,6.70872
mus,2009,2.09027
mus,2010,2.63631
mus,2011,2.50461
mus,2012,2.74083
mus,2013,2.63831
mus,2014,2.63001
mus,2015,2.87146
mus,2016,2.95674
mus,2017,3.23006
mus,2018,3.21485
mus,2019,3.21633
mus,2020,-18.6766
mys,1961,6.33648
mys,1962,4.87656
mys,1963,3.25835
mys,1964,5.27794
mys,1965,5.36533
mys,1966,3.80644
mys,1967,0.99473
mys,1968,1.55465
mys,1969,6.45621
mys,1970,3.38513
mys,1971,6.15119
mys,1972,5.27387
mys,1973,8.75917
mys,1974,8.99915
mys,1975,-0.58693
mys,1976,5.70716
mys,1977,10.14025
mys,1978,10.34483
mys,1979,10.79453
mys,1980,12.66015
mys,1981,5.07671
mys,1982,3.28972
mys,1983,3.18496
mys,1984,6.45091
mys,1985,0.34315
mys,1986,-10.00958
mys,1987,2.05966
mys,1988,11.76049
mys,1989,13.32203
mys,1990,11.88729
mys,1991,9.04542
mys,1992,4.65367
mys,1993,6.25297
mys,1994,9.38915
mys,1995,11.65727
mys,1996,6.86501
mys,1997,4.31006
mys,1998,-10.23582
mys,1999,2.85989
mys,2000,13.02843
mys,2001,3.02743
mys,2002,3.8721
mys,2003,8.11347
mys,2004,9.84908
mys,2005,9.1093
mys,2006,6.61024
mys,2007,10.44383
mys,2008,8.71934
mys,2009,0.55388
mys,2010,6.86192
mys,2011,6.86435
mys,2012,8.34541
mys,2013,7.24895
mys,2014,6.97639
mys,2015,6.01754
mys,2016,5.85119
mys,2017,6.90827
mys,2018,7.97997
mys,2019,7.68722
mys,2020,-4.3393
nam,1981,36.63839
nam,1982,1.96842
nam,1983,-4.61352
nam,1984,3.58824
nam,1985,-13.87764
nam,1986,7.90064
nam,1987,18.58967
nam,1988,-6.34477
nam,1989,2.95564
nam,1990,-17.357
nam,1991,14.55203
nam,1992,-3.41679
nam,1993,-0.20774
nam,1994,0.62078
nam,1995,3.0489
nam,1996,10.67562
nam,1997,7.46567
nam,1998,3.66161
nam,1999,1.34822
nam,2000,5.80108
nam,2001,9.00132
nam,2002,-1.4638
nam,2003,8.30619
nam,2004,1.9016
nam,2005,0.78876
nam,2006,8.69721
nam,2007,6.11214
nam,2008,12.78701
nam,2009,13.90653
nam,2010,-5.5282
nam,2011,8.8753
nam,2012,9.59637
nam,2013,9.45473
nam,2014,4.35766
nam,2015,13.73621
nam,2016,15.81289
nam,2017,-6.75686
nam,2018,-0.19054
nam,2019,0.41904
nam,2020,-10.25359
ner,1991,3.432
ner,1992,-5.41992
ner,1993,7.22625
ner,1994,2.01513
ner,1995,5.56211
ner,1996,-2.96008
ner,1997,2.82069
ner,1998,2.94313
ner,1999,3.16624
ner,2000,-1.29628
ner,2001,6.889
ner,2002,5.02384
ner,2003,3.82492
ner,2004,3.60377
ner,2005,1.25392
ner,2006,3.9625
ner,2007,3.96974
ner,2008,0.03368
ner,2009,6.27262
ner,2010,6.51295
ner,2011,4.00675
ner,2012,7.45899
ner,2013,4.5773
ner,2014,2.03088
ner,2015,6.87563
ner,2016,9.60705
ner,2017,8.28456
ner,2018,6.56415
ner,2019,3.71987
ner,2020,4.41438
nga,1982,-11.67455
nga,1983,-22.89128
nga,1984,5.97103
nga,1985,22.79285
nga,1986,-9.35083
nga,1987,-5.5938
nga,1988,6.97989
nga,1989,-7.60591
nga,1990,23.81864
nga,1991,5.90801
nga,1992,16.92783
nga,1993,-8.24414
nga,1994,-9.85231
nga,1995,4.95875
nga,1996,19.98309
nga,1997,-3.2421
nga,1998,-0.33343
nga,1999,-8.53888
nga,2000,1.76854
nga,2001,59.38751
nga,2002,15.22115
nga,2003,10.76781
nga,2004,0.22682
nga,2005,12.75268
nga,2006,-13.71693
nga,2007,34.58342
nga,2008,-15.97811
nga,2009,22.28252
nga,2010,1.73983
nga,2011,-3.05619
nga,2012,0.00566
nga,2013,21.06499
nga,2014,0.6137
nga,2015,1.45328
nga,2016,-5.72998
nga,2017,-0.95243
nga,2018,5.22088
nga,2019,-0.99314
nga,2020,2.20057
nic,1961,8.15198
nic,1962,11.77568
nic,1963,9.94718
nic,1964,9.06564
nic,1965,9.85637
nic,1966,2.85984
nic,1967,10.88608
nic,1968,-0.4418
nic,1969,1.57753
nic,1970,0.89439
nic,1971,2.04751
nic,1972,1.53555
nic,1973,6.35443
nic,1974,7.41291
nic,1975,5.1732
nic,1976,4.64039
nic,1977,7.77069
nic,1978,-5.99456
nic,1979,-27.11573
nic,1980,17.79492
nic,1981,-14.14432
nic,1982,-12.85868
nic,1983,-5.61638
nic,1984,-5.06373
nic,1985,-8.05634
nic,1986,-8.23961
nic,1987,-2.8263
nic,1988,43.6068
nic,1989,-5.63978
nic,1990,-15.2228
nic,1991,34.51279
nic,1992,6.64451
nic,1993,-2.94441
nic,1994,2.32713
nic,1995,3.62946
nic,1996,4.469
nic,1997,5.81387
nic,1998,5.30953
nic,1999,3.41129
nic,2000,5.79166
nic,2001,4.83978
nic,2002,4.36869
nic,2003,1.65924
nic,2004,1.93099
nic,2005,3.39586
nic,2006,2.8518
nic,2007,4.76708
nic,2008,3.2174
nic,2009,1.69198
nic,2010,3.0248
nic,2011,2.61829
nic,2012,4.07544
nic,2013,3.83037
nic,2014,4.2349
nic,2015,5.24915
nic,2016,5.69651
nic,2017,2.69936
nic,2018,-4.55859
nic,2019,-1.52619
nic,2020,-0.85473
nld,1970,7.27365
nld,1971,3.15502
nld,1972,2.59901
nld,1973,4.61502
nld,1974,3.19552
nld,1975,3.00608
nld,1976,5.52335
nld,1977,4.12374
nld,1978,4.60926
nld,1979,1.27606
nld,1980,-0.08299
nld,1981,-2.38565
nld,1982,-1.44586
nld,1983,1.2591
nld,1984,0.60503
nld,1985,1.38954
nld,1986,2.36786
nld,1987,2.07626
nld,1988,1.5513
nld,1989,3.15554
nld,1990,4.03948
nld,1991,2.7079
nld,1992,0.71554
nld,1993,0.81102
nld,1994,1.95106
nld,1995,2.66453
nld,1996,4.9263
nld,1997,4.17619
nld,1998,5.61675
nld,1999,5.95671
nld,2000,3.66328
nld,2001,2.04487
nld,2002,1.16381
nld,2003,-0.13043
nld,2004,0.75991
nld,2005,0.91005
nld,2006,-0.15583
nld,2007,1.87467
nld,2008,0.89011
nld,2009,-1.88537
nld,2010,0.10507
nld,2011,0.06953
nld,2012,-1.1411
nld,2013,-0.9641
nld,2014,0.37478
nld,2015,1.97703
nld,2016,1.11963
nld,2017,2.13105
nld,2018,2.16433
nld,2019,0.88184
nld,2020,-6.62571
nor,1971,5.52246
nor,1972,2.72275
nor,1973,3.56701
nor,1974,2.97621
nor,1975,5.29076
nor,1976,5.95473
nor,1977,6.2734
nor,1978,-1.59028
nor,1979,4.20014
nor,1980,2.07006
nor,1981,0.3022
nor,1982,1.12143
nor,1983,1.98044
nor,1984,3.19159
nor,1985,9.2251
nor,1986,5.04937
nor,1987,-0.61735
nor,1988,-2.11137
nor,1989,-0.6111
nor,1990,0.69254
nor,1991,2.08433
nor,1992,2.36417
nor,1993,2.27077
nor,1994,3.39472
nor,1995,3.61216
nor,1996,6.32327
nor,1997,3.12086
nor,1998,2.82869
nor,1999,3.73413
nor,2000,4.18091
nor,2001,2.06193
nor,2002,3.13607
nor,2003,3.19162
nor,2004,5.44799
nor,2005,4.4027
nor,2006,4.96104
nor,2007,5.30855
nor,2008,1.67587
nor,2009,0.02846
nor,2010,3.81067
nor,2011,2.36546
nor,2012,3.49404
nor,2013,2.81124
nor,2014,2.07133
nor,2015,2.7099
nor,2016,1.12334
nor,2017,2.23873
nor,2018,1.56849
nor,2019,1.0983
nor,2020,-6.56915
npl,2002,3.54873
npl,2003,3.15941
npl,2004,0.96806
npl,2005,4.69311
npl,2006,5.40245
npl,2007,3.16518
npl,2008,1.27209
npl,2009,5.67059
npl,2010,6.23238
npl,2011,0.57216
npl,2012,3.03521
npl,2013,2.64822
npl,2014,3.04372
npl,2015,2.5827
npl,2016,4.15585
npl,2017,0.78738
npl,2018,6.16984
npl,2019,8.13949
npl,2020,3.59606
nzl,1971,0.44586
nzl,1972,7.05848
nzl,1973,8.45491
nzl,1974,4.01142
nzl,1975,-0.73884
nzl,1976,-3.26965
nzl,1977,-3.24852
nzl,1978,1.78675
nzl,1979,-0.47109
nzl,1980,-0.24036
nzl,1981,2.04604
nzl,1982,-1.37875
nzl,1983,3.08231
nzl,1984,3.87402
nzl,1985,1.36702
nzl,1986,4.1185
nzl,1987,2.83933
nzl,1988,2.92606
nzl,1989,1.01282
nzl,1990,0.40767
nzl,1991,-2.37968
nzl,1992,0.31635
nzl,1993,3.84511
nzl,1994,6.38344
nzl,1995,4.16015
nzl,1996,5.02066
nzl,1997,2.71684
nzl,1998,2.80232
nzl,1999,3.03452
nzl,2000,1.38187
nzl,2001,2.67203
nzl,2002,4.98509
nzl,2003,6.21344
nzl,2004,5.35591
nzl,2005,4.6137
nzl,2006,2.91319
nzl,2007,3.78601
nzl,2008,-0.80906
nzl,2009,1.52173
nzl,2010,2.18378
nzl,2011,3.15025
nzl,2012,2.30606
nzl,2013,3.8952
nzl,2014,3.27923
nzl,2015,4.19831
nzl,2016,6.49581
nzl,2017,4.95906
nzl,2018,4.40829
nzl,2019,2.84433
nzl,2020,0.42619
omn,1999,-0.67315
omn,2000,1.25219
omn,2001,5.5387
omn,2002,0.61824
omn,2003,13.83312
omn,2004,6.17581
omn,2005,2.7853
omn,2006,4.95242
omn,2007,19.29052
omn,2008,5.62601
omn,2009,12.44945
omn,2010,5.93435
omn,2011,7.08569
omn,2012,10.93095
omn,2013,3.08347
omn,2014,4.03837
omn,2015,3.71076
omn,2016,5.08625
omn,2017,9.29813
omn,2018,0.94139
omn,2019,-3.80966
omn,2020,7.42951
pak,1987,3.52265
pak,1988,10.17361
pak,1989,0.81941
pak,1990,4.50141
pak,1991,-1.32516
pak,1992,13.01391
pak,1993,2.14834
pak,1994,3.46736
pak,1995,7.06019
pak,1996,7.12254
pak,1997,4.19651
pak,1998,1.56126
pak,1999,7.42907
pak,2000,0.40665
pak,2001,3.47314
pak,2002,1.80137
pak,2003,3.55657
pak,2004,6.43425
pak,2005,10.77601
pak,2006,2.58655
pak,2007,4.31827
pak,2008,3.55945
pak,2009,-0.47994
pak,2010,2.20773
pak,2011,4.58605
pak,2012,5.03331
pak,2013,2.13877
pak,2014,5.58743
pak,2015,2.89632
pak,2016,7.62186
pak,2017,8.49857
pak,2018,6.2154
pak,2019,3.05713
pak,2020,-4.13659
pan,1961,7.30876
pan,1962,5.02164
pan,1963,11.23936
pan,1964,6.74407
pan,1965,8.88683
pan,1966,1.21148
pan,1967,8.00084
pan,1968,2.41104
pan,1969,12.92957
pan,1970,4.53934
pan,1971,6.65805
pan,1972,0.09091
pan,1973,2.75507
pan,1974,10.94579
pan,1975,-2.66897
pan,1976,0.31378
pan,1977,7.04474
pan,1978,11.42167
pan,1979,6.22577
pan,1980,6.76256
pan,1981,18.60577
pan,1982,-10.45504
pan,1983,9.04416
pan,1984,15.42303
pan,1985,9.34471
pan,1986,3.55691
pan,1987,-2.53626
pan,1988,-8.38747
pan,1989,24.49885
pan,1990,-12.64558
pan,1991,18.08611
pan,1992,7.80146
pan,1993,4.24083
pan,1994,-2.5969
pan,1995,-5.15473
pan,1996,1.44513
pan,1997,8.50424
pan,1998,18.52334
pan,1999,0.44893
pan,2000,-0.13195
pan,2001,3.13827
pan,2002,6.93173
pan,2003,8.73332
pan,2004,4.3265
pan,2005,8.78926
pan,2006,4.89551
pan,2007,0.8717
pan,2008,5.05926
pan,2009,3.57042
pan,2010,6.87916
pan,2011,5.48285
pan,2012,3.72595
pan,2013,7.6345
pan,2014,7.48023
pan,2015,2.83484
pan,2016,7.06877
pan,2017,2.36199
pan,2018,3.22342
pan,2019,3.39304
per,1961,4.29716
per,1962,12.27818
per,1963,9.04767
per,1964,6.27558
per,1965,6.98467
per,1966,9.92505
per,1967,6.94853
per,1968,-1.28009
per,1969,3.49343
per,1970,2.3179
per,1971,4.56079
per,1972,2.27221
per,1973,7.48807
per,1974,9.26524
per,1975,3.43351
per,1976,0.92415
per,1977,-2.06212
per,1978,-8.08744
per,1979,-0.58389
per,1980,7.04989
per,1981,7.47262
per,1982,-2.41373
per,1983,-5.59302
per,1984,2.75705
per,1985,1.74926
per,1986,15.00919
per,1987,11.30191
per,1988,-8.33736
per,1989,-16.33827
per,1990,-0.54929
per,1991,3.71684
per,1992,-0.74135
per,1993,4.43538
per,1994,9.45901
per,1995,9.51677
per,1996,2.36727
per,1997,3.62291
per,1998,-1.97641
per,1999,-1.43404
per,2000,2.52388
per,2001,1.00425
per,2002,4.87108
per,2003,2.51394
per,2004,3.39707
per,2005,3.66053
per,2006,6.21167
per,2007,8.64942
per,2008,8.89786
per,2009,3.07266
per,2010,9.10068
per,2011,7.20145
per,2012,7.4354
per,2013,5.73256
per,2014,4.22331
per,2015,4.01839
per,2016,3.74286
per,2017,2.64425
per,2018,3.8281
per,2019,3.24536
per,2020,-8.79524
phl,1961,4.90065
phl,1962,5.70003
phl,1963,5.99948
phl,1964,3.99992
phl,1965,4.89899
phl,1966,5.09897
phl,1967,5.04316
phl,1968,4.63382
phl,1969,3.96538
phl,1970,2.96523
phl,1971,3.38144
phl,1972,3.29933
phl,1973,5.75828
phl,1974,4.88678
phl,1975,4.7989
phl,1976,4.99859
phl,1977,5.27431
phl,1978,5.21314
phl,1979,4.84923
phl,1980,4.50767
phl,1981,2.65574
phl,1982,3.50103
phl,1983,0.9266
phl,1984,1.23673
phl,1985,-0.54628
phl,1986,3.10743
phl,1987,3.46229
phl,1988,5.59571
phl,1989,4.55376
phl,1990,5.22063
phl,1991,2.49883
phl,1992,3.23673
phl,1993,2.52802
phl,1994,2.91499
phl,1995,2.98564
phl,1996,3.82033
phl,1997,4.33289
phl,1998,5.29229
phl,1999,4.02826
phl,2000,5.1971
phl,2001,3.94228
phl,2002,5.09998
phl,2003,5.37956
phl,2004,5.90439
phl,2005,4.44447
phl,2006,4.18241
phl,2007,4.80943
phl,2008,3.85261
phl,2009,2.53145
phl,2010,3.5898
phl,2011,5.55213
phl,2012,6.79897
phl,2013,5.819
phl,2014,5.78446
phl,2015,6.44457
phl,2016,7.14961
phl,2017,5.95737
phl,2018,5.76522
phl,2019,5.86691
phl,2020,-7.93976
png,1962,6.67857
png,1963,3.17663
png,1964,8.04828
png,1965,9.61496
png,1966,4.18061
png,1967,4.4944
png,1968,7.80616
png,1969,7.9922
png,1970,4.91787
png,1971,4.52729
png,1972,8.45454
png,1973,5.38522
png,1974,2.73684
png,1975,1.8722
png,1976,2.56926
png,1977,8.69139
png,1978,8.12762
png,1979,0.54612
png,1980,3.92275
png,1981,0.1234
png,1982,-1.89226
png,1983,2.16524
png,1984,-0.27486
png,1985,8.18887
png,1986,-2.64146
png,1987,3.25713
png,1988,0.32011
png,1989,-1.18992
png,1990,-13.43514
png,1991,11.5023
png,1992,7.82044
png,1993,1.77129
png,1994,16.06428
png,1995,-17.50219
png,1996,16.6711
png,1997,15.57969
png,1998,-5.15079
png,1999,0.49284
png,2000,-28.55359
png,2001,-13.63626
png,2002,31.30375
png,2003,-23.25932
png,2004,16.56507
pol,1996,8.76206
pol,1997,7.32652
pol,1998,4.95403
pol,1999,5.54492
pol,2000,2.89759
pol,2001,2.02003
pol,2002,3.87144
pol,2003,1.38184
pol,2004,4.33569
pol,2005,1.8161
pol,2006,4.72861
pol,2007,5.64723
pol,2008,6.67801
pol,2009,3.44415
pol,2010,2.64325
pol,2011,2.83779
pol,2012,0.44659
pol,2013,0.24462
pol,2014,2.48237
pol,2015,3.72991
pol,2016,3.95661
pol,2017,4.70807
pol,2018,4.51231
pol,2019,3.8791
pol,2020,-2.94595
pri,1965,7.79608
pri,1966,9.18251
pri,1967,0.97747
pri,1968,6.02427
pri,1969,8.30514
pri,1970,13.34674
pri,1971,0.72486
pri,1972,16.94528
pri,1973,6.33634
pri,1974,-2.11285
pri,1975,-1.52416
pri,1976,100.98806
pri,1977,-42.87959
pri,1978,5.76572
pri,1979,4.09435
pri,1980,0.21769
pri,1981,-3.08797
pri,1982,-0.17829
