geo,time,ag_lnd_agri_k2
lka,2008,25950
lka,2009,25100
lka,2010,26200
lka,2011,27300
lka,2012,26900
lka,2013,27400
lka,2014,27400
lka,2015,27400
lka,2016,27500
lka,2017,27602
lka,2018,28116
lso,1961,25810
lso,1962,25760
lso,1963,25760
lso,1964,25780
lso,1965,25780
lso,1966,25830
lso,1967,25830
lso,1968,25330
lso,1969,24780
lso,1970,24270
lso,1971,23640
lso,1972,23590
lso,1973,23590
lso,1974,23590
lso,1975,23760
lso,1976,23590
lso,1977,22920
lso,1978,22930
lso,1979,23090
lso,1980,22960
lso,1981,23020
lso,1982,22920
lso,1983,22870
lso,1984,23010
lso,1985,23080
lso,1986,22910
lso,1987,23300
lso,1988,23430
lso,1989,23050
lso,1990,23210
lso,1991,23230
lso,1992,23360
lso,1993,23340
lso,1994,23290
lso,1995,23240
lso,1996,23260
lso,1997,23290
lso,1998,23290
lso,1999,23290
lso,2000,23340
lso,2001,23340
lso,2002,23040
lso,2003,23040
lso,2004,23140
lso,2005,23270
lso,2006,23070
lso,2007,23290
lso,2008,23620
lso,2009,23390
lso,2010,23260
lso,2011,23120
lso,2012,22853
lso,2013,22521
lso,2014,22763
lso,2015,22230
lso,2016,23560
lso,2017,24180
lso,2018,24333
ltu,1992,33890
ltu,1993,33330
ltu,1994,31260
ltu,1995,34100
ltu,1996,34110
ltu,1997,34170
ltu,1998,34250
ltu,1999,34960
ltu,2000,34180
ltu,2001,28960
ltu,2002,28850
ltu,2003,25410
ltu,2004,26043
ltu,2005,28370
ltu,2006,27907
ltu,2007,26959
ltu,2008,26721
ltu,2009,26890
ltu,2010,27723
ltu,2011,28059
ltu,2012,28422
ltu,2013,28914
ltu,2014,29524
ltu,2015,30059
ltu,2016,29539
ltu,2017,29353
ltu,2018,29470
lux,2000,1280
lux,2001,1280
lux,2002,1280
lux,2003,1280
lux,2004,1280
lux,2005,1290
lux,2006,1290
lux,2007,1310
lux,2008,1310
lux,2009,1307
lux,2010,1310.4
lux,2011,1312.7
lux,2012,1314.2
lux,2013,1308.8
lux,2014,1309.9
lux,2015,1312.7
lux,2016,1306.51
lux,2017,1311.58
lux,2018,1315.59
lva,1992,25300
lva,1993,25140
lva,1994,25400
lva,1995,18320
lva,1996,18740
lva,1997,17720
lva,1998,17490
lva,1999,16170
lva,2000,15880
lva,2001,15810
lva,2002,15950
lva,2003,15820
lva,2004,16420
lva,2005,17340
lva,2006,18550
lva,2007,18390
lva,2008,18250
lva,2009,18330
lva,2010,18050
lva,2011,18160
lva,2012,18410
lva,2013,18770
lva,2014,18720
lva,2015,18845
lva,2016,19310
lva,2017,19330
lva,2018,19380
mar,1961,233700
mar,1962,235800
mar,1963,238500
mar,1964,241100
mar,1965,244200
mar,1966,247380
mar,1967,249380
mar,1968,252380
mar,1969,254290
mar,1970,257050
mar,1971,268120
mar,1972,261700
mar,1973,264250
mar,1974,266300
mar,1975,269170
mar,1976,271500
mar,1977,275000
mar,1978,279180
mar,1979,280040
mar,1980,289300
mar,1981,290900
mar,1982,291770
mar,1983,292730
mar,1984,293840
mar,1985,293980
mar,1986,294970
mar,1987,296660
mar,1988,297440
mar,1989,300640
mar,1990,303430
mar,1991,303550
mar,1992,306160
mar,1993,307110
mar,1994,309640
mar,1995,307490
mar,1996,309660
mar,1997,308950
mar,1998,309760
mar,1999,306930
mar,2000,306520
mar,2001,303700
mar,2002,302830
mar,2003,308760
mar,2004,300410
mar,2005,299890
mar,2006,299460
mar,2007,299600
mar,2008,299810
mar,2009,300026
mar,2010,299883
mar,2011,301038
mar,2012,304030
mar,2013,305850
mar,2014,300825
mar,2015,300470
mar,2016,301000
mar,2017,300690
mar,2018,300690
mda,1992,25600
mda,1993,25570
mda,1994,25570
mda,1995,25560
mda,1996,25560
mda,1997,25560
mda,1998,25560
mda,1999,25570
mda,2000,25440
mda,2001,25390
mda,2002,25340
mda,2003,25280
mda,2004,25220
mda,2005,24990
mda,2006,24830
mda,2007,24850
mda,2008,24810
mda,2009,24720
mda,2010,24650
mda,2011,24620
mda,2012,24600
mda,2013,24610
mda,2014,23150
mda,2015,23180
mda,2016,23179
mda,2017,23173
mda,2018,22571
mdg,1961,351450
mdg,1962,351700
mdg,1963,351950
mdg,1964,352200
mdg,1965,352450
mdg,1966,352700
mdg,1967,352950
mdg,1968,353200
mdg,1969,353500
mdg,1970,353700
mdg,1971,353900
mdg,1972,354200
mdg,1973,354400
mdg,1974,354750
mdg,1975,357590
mdg,1976,357640
mdg,1977,359290
mdg,1978,360000
mdg,1979,360200
mdg,1980,360400
mdg,1981,360750
mdg,1982,361000
mdg,1983,361350
mdg,1984,361600
mdg,1985,361950
mdg,1986,362200
mdg,1987,362400
mdg,1988,362700
mdg,1989,362950
mdg,1990,363250
mdg,1991,363500
mdg,1992,363700
mdg,1993,364900
mdg,1994,364800
mdg,1995,364800
mdg,1996,365960
mdg,1997,374900
mdg,1998,384900
mdg,1999,395000
mdg,2000,405000
mdg,2001,408430
mdg,2002,408430
mdg,2003,408430
mdg,2004,408430
mdg,2005,408930
mdg,2006,408930
mdg,2007,408930
mdg,2008,408950
mdg,2009,408950
mdg,2010,408950
mdg,2011,408950
mdg,2012,408950
mdg,2013,408950
mdg,2014,408950
mdg,2015,408950
mdg,2016,408950
mdg,2017,408950
mdg,2018,408950
mdv,1961,50
mdv,1962,50
mdv,1963,50
mdv,1964,50
mdv,1965,50
mdv,1966,50
mdv,1967,50
mdv,1968,50
mdv,1969,50
mdv,1970,50
mdv,1971,60
mdv,1972,60
mdv,1973,70
mdv,1974,70
mdv,1975,70
mdv,1976,70
mdv,1977,70
mdv,1978,70
mdv,1979,70
mdv,1980,70
mdv,1981,70
mdv,1982,80
mdv,1983,80
mdv,1984,80
mdv,1985,80
mdv,1986,80
mdv,1987,80
mdv,1988,80
mdv,1989,80
mdv,1990,80
mdv,1991,80
mdv,1992,80
mdv,1993,80
mdv,1994,80
mdv,1995,80
mdv,1996,80
mdv,1997,80
mdv,1998,80
mdv,1999,80
mdv,2000,90
mdv,2001,100
mdv,2002,120
mdv,2003,120
mdv,2004,110
mdv,2005,90
mdv,2006,80
mdv,2007,80
mdv,2008,80
mdv,2009,80
mdv,2010,79
mdv,2011,79
mdv,2012,79
mdv,2013,79
mdv,2014,79
mdv,2015,79
mdv,2016,79
mdv,2017,79
mdv,2018,79
mex,1961,983160
mex,1962,981790
mex,1963,981090
mex,1964,980490
mex,1965,979790
mex,1966,979140
mex,1967,978390
mex,1968,977690
mex,1969,977090
mex,1970,976350
mex,1971,969380
mex,1972,971500
mex,1973,974000
mex,1974,975510
mex,1975,975510
mex,1976,975510
mex,1977,976010
mex,1978,981980
mex,1979,979980
mex,1980,981800
mex,1981,982100
mex,1982,983150
mex,1983,1010200
mex,1984,1010310
mex,1985,1014350
mex,1986,1014410
mex,1987,1025500
mex,1988,1030510
mex,1989,1040500
mex,1990,1051510
mex,1991,1061540
mex,1992,1061770
mex,1993,1061800
mex,1994,1061900
mex,1995,1061950
mex,1996,1063100
mex,1997,1063100
mex,1998,1063250
mex,1999,1063260
mex,2000,1063300
mex,2001,1065500
mex,2002,1065500
mex,2003,1065500
mex,2004,1065700
mex,2005,1065700
mex,2006,1065700
mex,2007,1067000
mex,2008,1038080
mex,2009,1033670
mex,2010,1028440
mex,2011,1030730
mex,2012,1021380
mex,2013,1015860
mex,2014,1014070
mex,2015,1032120
mex,2016,1049920
mex,2017,1069640
mex,2018,1068910
mhl,1991,120
mhl,1992,120
mhl,1993,120
mhl,1994,120
mhl,1995,120
mhl,1996,120
mhl,1997,120
mhl,1998,120
mhl,1999,120
mhl,2000,120
mhl,2001,120
mhl,2002,120
mhl,2003,120
mhl,2004,130
mhl,2005,130
mhl,2006,130
mhl,2007,130
mhl,2008,130
mhl,2009,130
mhl,2010,130
mhl,2011,130
mhl,2012,120
mhl,2013,86
mhl,2014,86
mhl,2015,86
mhl,2016,86
mhl,2017,86
mhl,2018,86
mkd,1992,13070
mkd,1993,12970
mkd,1994,12960
mkd,1995,12870
mkd,1996,12900
mkd,1997,12830
mkd,1998,12910
mkd,1999,12820
mkd,2000,12350
mkd,2001,12420
mkd,2002,13340
mkd,2003,13010
mkd,2004,12620
mkd,2005,12280
mkd,2006,12240
mkd,2007,10760
mkd,2008,10630
mkd,2009,10130
mkd,2010,11190
mkd,2011,11180
mkd,2012,12670
mkd,2013,12600
mkd,2014,12610
mkd,2015,12620
mkd,2016,12650
mkd,2017,12660
mkd,2018,12640
mli,1961,316980
mli,1962,317030
mli,1963,317080
mli,1964,317130
mli,1965,317180
mli,1966,317220
mli,1967,317280
mli,1968,317280
mli,1969,317280
mli,1970,317780
mli,1971,317780
mli,1972,317780
mli,1973,317780
mli,1974,318280
mli,1975,318780
mli,1976,320770
mli,1977,320750
mli,1978,320750
mli,1979,320800
mli,1980,320800
mli,1981,320830
mli,1982,320830
mli,1983,320830
mli,1984,320830
mli,1985,321030
mli,1986,321060
mli,1987,321060
mli,1988,321230
mli,1989,321230
mli,1990,321280
mli,1991,321380
mli,1992,322400
mli,1993,331400
mli,1994,352500
mli,1995,354190
mli,1996,366500
mli,1997,376500
mli,1998,376500
mli,1999,376500
mli,2000,386000
mli,2001,392740
mli,2002,396840
mli,2003,407260
mli,2004,397910
mli,2005,403920
mli,2006,404660
mli,2007,405970
mli,2008,405510
mli,2009,410454
mli,2010,410510
mli,2011,416510
mli,2012,416510
mli,2013,412010
mli,2014,412010
mli,2015,412010
mli,2016,412010
mli,2017,412010
mli,2018,412010
mlt,1961,180
mlt,1962,170
mlt,1963,160
mlt,1964,150
mlt,1965,140
mlt,1966,140
mlt,1967,140
mlt,1968,140
mlt,1969,140
mlt,1970,140
mlt,1971,140
mlt,1972,140
mlt,1973,140
mlt,1974,140
mlt,1975,130
mlt,1976,130
mlt,1977,140
mlt,1978,140
mlt,1979,140
mlt,1980,130
mlt,1981,130
mlt,1982,130
mlt,1983,130
mlt,1984,130
mlt,1985,130
mlt,1986,130
mlt,1987,130
mlt,1988,130
mlt,1989,130
mlt,1990,130
mlt,1991,130
mlt,1992,130
mlt,1993,130
mlt,1994,130
mlt,1995,110
mlt,1996,110
mlt,1997,100
mlt,1998,90
mlt,1999,90
mlt,2000,90
mlt,2001,100
mlt,2002,100
mlt,2003,104
mlt,2004,100
mlt,2005,93
mlt,2006,92
mlt,2007,93
mlt,2008,93
mlt,2009,93
mlt,2010,103.3
mlt,2011,103.3
mlt,2012,103
mlt,2013,102.3
mlt,2014,102.3
mlt,2015,102.3
mlt,2016,103.8
mlt,2017,103.8
mlt,2018,103.8
mmr,1961,104300
mmr,1962,104700
mmr,1963,105070
mmr,1964,106200
mmr,1965,105830
mmr,1966,107400
mmr,1967,107670
mmr,1968,107680
mmr,1969,107670
mmr,1970,108010
mmr,1971,108050
mmr,1972,108050
mmr,1973,103220
mmr,1974,103330
mmr,1975,103470
mmr,1976,103620
mmr,1977,103560
mmr,1978,103670
mmr,1979,103770
mmr,1980,103850
mmr,1981,104210
mmr,1982,104410
mmr,1983,104380
mmr,1984,104220
mmr,1985,104290
mmr,1986,104350
mmr,1987,104220
mmr,1988,103730
mmr,1989,103950
mmr,1990,104280
mmr,1991,104160
mmr,1992,103980
mmr,1993,104460
mmr,1994,104210
mmr,1995,104500
mmr,1996,105040
mmr,1997,105190
mmr,1998,105130
mmr,1999,106090
mmr,2000,108120
mmr,2001,109390
mmr,2002,109250
mmr,2003,109820
mmr,2004,110820
mmr,2005,112630
mmr,2006,115970
mmr,2007,119840
mmr,2008,122770
mmr,2009,124410
mmr,2010,125260
mmr,2011,125580
mmr,2012,125490
mmr,2013,125870
mmr,2014,126320
mmr,2015,127489.999
mmr,2016,127600
mmr,2017,128707
mmr,2018,128890
mne,2006,5150
mne,2007,5140
mne,2008,5130
mne,2009,5140
mne,2010,5120
mne,2011,5130
mne,2012,5130
mne,2013,2231.3
mne,2014,2303.2
mne,2015,2314
mne,2016,2557
mne,2017,2563
mne,2018,2568
mng,1961,1406830
mng,1962,1406830
mng,1963,1406830
mng,1964,1406810
mng,1965,1406830
mng,1966,1406830
mng,1967,1406830
mng,1968,1406830
mng,1969,1406520
mng,1970,1406840
mng,1971,1406830
mng,1972,1406830
mng,1973,1406830
mng,1974,1406830
mng,1975,1406830
mng,1976,1255520
mng,1977,1259750
mng,1978,1259170
mng,1979,1247130
mng,1980,1245870
mng,1981,1245190
mng,1982,1245250
mng,1983,1249760
mng,1984,1246070
mng,1985,1245870
mng,1986,1245310
mng,1987,1248890
mng,1988,1252340
mng,1989,1255320
mng,1990,1256560
mng,1991,1261300
mng,1992,1235900
mng,1993,1191240
mng,1994,1184690
mng,1995,1184690
mng,1996,1184690
mng,1997,1288910
mng,1998,1291320
mng,1999,1302820
mng,2000,1304700
mng,2001,1301295
mng,2002,1301180
mng,2003,1142714.322
mng,2004,1141527
mng,2005,1139278
mng,2006,1147273
mng,2007,1146800
mng,2008,1145070
mng,2009,1142700.562
mng,2010,1142100.3
mng,2011,1141878
mng,2012,1140679.033
mng,2013,1140302.8
mng,2014,1136820
mng,2015,1136644.1
mng,2016,1135607.9
mng,2017,1134671.9
mng,2018,1134330
mnp,1991,40
mnp,1992,40
mnp,1993,40
mnp,1994,40
mnp,1995,40
mnp,1996,40
mnp,1997,40
mnp,1998,30
mnp,1999,30
mnp,2000,30
mnp,2001,30
mnp,2002,30
mnp,2003,30
mnp,2004,30
mnp,2005,30
mnp,2006,30
mnp,2007,30
mnp,2008,30
mnp,2009,30
mnp,2010,30
mnp,2011,30
mnp,2012,30
mnp,2013,30
mnp,2014,30
mnp,2015,30
mnp,2016,30
mnp,2017,30
mnp,2018,30
moz,1961,466490
moz,1962,466600
moz,1963,466700
moz,1964,466780
moz,1965,466880
moz,1966,466940
moz,1967,467200
moz,1968,468200
moz,1969,469240
moz,1970,470090
moz,1971,470090
moz,1972,470280
moz,1973,470800
moz,1974,470800
moz,1975,471000
moz,1976,471000
moz,1977,471000
moz,1978,471000
moz,1979,471000
moz,1980,471000
moz,1981,471500
moz,1982,472300
moz,1983,472300
moz,1984,473300
moz,1985,473800
moz,1986,474300
moz,1987,475300
moz,1988,475800
moz,1989,476300
moz,1990,352600
moz,1991,354790
moz,1992,356980
moz,1993,359170
moz,1994,361360
moz,1995,363550
moz,1996,365740
moz,1997,367930
moz,1998,370120
moz,1999,372310
moz,2000,374500
moz,2001,376715.86
moz,2002,378931.72
moz,2003,381147.58
moz,2004,383363.44
moz,2005,385579.3
moz,2006,387795.16
moz,2007,390011.02
moz,2008,392226.88
moz,2009,394442.74
moz,2010,396658.6
moz,2011,398722.88
moz,2012,400787.16
moz,2013,402851.44
moz,2014,404915.72
moz,2015,406980
moz,2016,410097.1
moz,2017,412314
moz,2018,414138.32
mrt,1961,395220
mrt,1962,395220
mrt,1963,395230
mrt,1964,395230
mrt,1965,395230
mrt,1966,395230
mrt,1967,395230
mrt,1968,395230
mrt,1969,395330
mrt,1970,395330
mrt,1971,394930
mrt,1972,394930
mrt,1973,394800
mrt,1974,394500
mrt,1975,394460
mrt,1976,394490
mrt,1977,394500
mrt,1978,394460
mrt,1979,394490
mrt,1980,394640
mrt,1981,394840
mrt,1982,395040
mrt,1983,395240
mrt,1984,395350
mrt,1985,395550
mrt,1986,395750
mrt,1987,395950
mrt,1988,396150
mrt,1989,396350
mrt,1990,396560
mrt,1991,396660
mrt,1992,396780
mrt,1993,396900
mrt,1994,397300
mrt,1995,397600
mrt,1996,397500
mrt,1997,397500
mrt,1998,397500
mrt,1999,397500
mrt,2000,397500
mrt,2001,397120
mrt,2002,396620
mrt,2003,396620
mrt,2004,396610
mrt,2005,396610
mrt,2006,396610
mrt,2007,396610
mrt,2008,396610
mrt,2009,396510
mrt,2010,397110
mrt,2011,396610
mrt,2012,396610
mrt,2013,396610
mrt,2014,396610
mrt,2015,396610
mrt,2016,396610
mrt,2017,396610
mrt,2018,396610
mus,1961,990
mus,1962,1000
mus,1963,1000
mus,1964,1000
mus,1965,1010
mus,1966,990
mus,1967,1050
mus,1968,1110
mus,1969,1110
mus,1970,1120
mus,1971,1120
mus,1972,1130
mus,1973,1130
mus,1974,1130
mus,1975,1130
mus,1976,1140
mus,1977,1140
mus,1978,1140
mus,1979,1140
mus,1980,1140
mus,1981,1140
mus,1982,1140
mus,1983,1140
mus,1984,1140
mus,1985,1140
mus,1986,1140
mus,1987,1140
mus,1988,1130
mus,1989,1120
mus,1990,1110
mus,1991,1100
mus,1992,1090
mus,1993,1070
mus,1994,1050
mus,1995,1040
mus,1996,1030
mus,1997,1020
mus,1998,1020
mus,1999,1000
mus,2000,1010
mus,2001,1020
mus,2002,1000
mus,2003,990
mus,2004,980
mus,2005,960
mus,2006,940
mus,2007,920
mus,2008,910
mus,2009,910
mus,2010,910
mus,2011,890
mus,2012,870
mus,2013,860
mus,2014,860
mus,2015,860
mus,2016,860
mus,2017,860
mus,2018,860
mwi,1961,32000
mwi,1962,33000
mwi,1963,33500
mwi,1964,34000
mwi,1965,36030
mwi,1966,36530
mwi,1967,36050
mwi,1968,37070
mwi,1969,37570
mwi,1970,37070
mwi,1971,38570
mwi,1972,39070
mwi,1973,39570
mwi,1974,39600
mwi,1975,39100
mwi,1976,39120
mwi,1977,39150
mwi,1978,39680
mwi,1979,39700
mwi,1980,38300
mwi,1981,39300
mwi,1982,40300
mwi,1983,39400
mwi,1984,39900
mwi,1985,40050
mwi,1986,41050
mwi,1987,41100
mwi,1988,41150
mwi,1989,41650
mwi,1990,42180
mwi,1991,43200
mwi,1992,42700
mwi,1993,42700
mwi,1994,40700
mwi,1995,42800
mwi,1996,43800
mwi,1997,44300
mwi,1998,45800
mwi,1999,46800
mwi,2000,47300
mwi,2001,48300
mwi,2002,48300
mwi,2003,49800
mwi,2004,49800
mwi,2005,51800
mwi,2006,52850
mwi,2007,49850
mwi,2008,54350
mwi,2009,54850
mwi,2010,56850
mwi,2011,55850
mwi,2012,55850
mwi,2013,56000
mwi,2014,56500
mwi,2015,56500
mwi,2016,56500
mwi,2017,56500
mwi,2018,56500
mys,1961,30847.4
mys,1962,31509.5
mys,1963,32758.7
mys,1964,33380.2
mys,1965,34973.4
mys,1966,35081.3
mys,1967,35716.8
mys,1968,37003
mys,1969,37559.4
mys,1970,38850.1
mys,1971,39587.8
mys,1972,40800.3
mys,1973,41608.9
mys,1974,42214.7
mys,1975,43541.4
mys,1976,44396.2
mys,1977,45707.4
mys,1978,45936.1
mys,1979,48391.1
mys,1980,48861.4
mys,1981,50447.9
mys,1982,51077.9
mys,1983,52054.4
mys,1984,52161.2
mys,1985,54157.5
mys,1986,57199
mys,1987,60734
mys,1988,63838
mys,1989,67217
mys,1990,67566
mys,1991,67945
mys,1992,68065
mys,1993,68914
mys,1994,69909
mys,1995,69660
mys,1996,69611
mys,1997,69587
mys,1998,69447
mys,1999,69471
mys,2000,69387
mys,2001,69470
mys,2002,70375
mys,2003,71162.4
mys,2004,71317
mys,2005,71344.1
mys,2006,70752
mys,2007,71072
mys,2008,71504
mys,2009,72200
mys,2010,73893
mys,2011,75306
mys,2012,78292
mys,2013,80593
mys,2014,80890
mys,2015,85699.7
mys,2016,85710
mys,2017,85710
mys,2018,85710
nam,1961,386420
nam,1962,386420
nam,1963,386420
nam,1964,386460
nam,1965,386460
nam,1966,386460
nam,1967,386490
nam,1968,386490
nam,1969,386490
nam,1970,386510
nam,1971,386530
nam,1972,386530
nam,1973,386530
nam,1974,386530
nam,1975,386530
nam,1976,386550
nam,1977,386550
nam,1978,386560
nam,1979,386560
nam,1980,386570
nam,1981,386570
nam,1982,386570
nam,1983,386620
nam,1984,386620
nam,1985,386620
nam,1986,386620
nam,1987,386620
nam,1988,386620
nam,1989,386620
nam,1990,386620
nam,1991,386620
nam,1992,386620
nam,1993,387000
nam,1994,387500
nam,1995,388200
nam,1996,388200
nam,1997,388200
nam,1998,388200
nam,1999,388200
nam,2000,388200
nam,2001,388200
nam,2002,388200
nam,2003,388200
nam,2004,388200
nam,2005,388200
nam,2006,388200
nam,2007,388080
nam,2008,388080
nam,2009,388080
nam,2010,388090
nam,2011,388090
nam,2012,388090
nam,2013,388090
nam,2014,388090
nam,2015,388090
nam,2016,388100
nam,2017,388100
nam,2018,388100
ncl,1961,2610
ncl,1962,2610
ncl,1963,2610
ncl,1964,2620
ncl,1965,2620
ncl,1966,2620
ncl,1967,2620
ncl,1968,2630
ncl,1969,2630
ncl,1970,2630
ncl,1971,2630
ncl,1972,2640
ncl,1973,2640
ncl,1974,2640
ncl,1975,2640
ncl,1976,2650
ncl,1977,2650
ncl,1978,2650
ncl,1979,2650
ncl,1980,2650
ncl,1981,2650
ncl,1982,2720
ncl,1983,2800
ncl,1984,2900
ncl,1985,2780
ncl,1986,2670
ncl,1987,2560
ncl,1988,2460
ncl,1989,2360
ncl,1990,2320
ncl,1991,2290
ncl,1992,2300
ncl,1993,2300
ncl,1994,2310
ncl,1995,2330
ncl,1996,2350
ncl,1997,2380
ncl,1998,2400
ncl,1999,2430
ncl,2000,2450
ncl,2001,2480
ncl,2002,2500
ncl,2003,2436
ncl,2004,2366
ncl,2005,2301
ncl,2006,2246
ncl,2007,2181
ncl,2008,2106
ncl,2009,2056
ncl,2010,1986
ncl,2011,1903
ncl,2012,1840.34
ncl,2013,1837.3
ncl,2014,1837.3
ncl,2015,1840.3
ncl,2016,1840.3
ncl,2017,1840.3
ncl,2018,1840.3
ner,1961,315000
ner,1962,315000
ner,1963,315000
ner,1964,315000
ner,1965,315000
ner,1966,315000
ner,1967,315000
ner,1968,321770
ner,1969,321760
ner,1970,312000
ner,1971,312300
ner,1972,311770
ner,1973,308140
ner,1974,297800
ner,1975,297800
ner,1976,297800
ner,1977,297800
ner,1978,297800
ner,1979,299580
ner,1980,307200
ner,1981,302800
ner,1982,303600
ner,1983,310100
ner,1984,307800
ner,1985,307800
ner,1986,312800
ner,1987,310120
ner,1988,313000
ner,1989,314050
ner,1990,330470
ner,1991,341050
ner,1992,350000
ner,1993,350000
ner,1994,350000
ner,1995,360000
ner,1996,360000
ner,1997,360000
ner,1998,360000
ner,1999,370000
ner,2000,370000
ner,2001,380000
ner,2002,380000
ner,2003,384120
ner,2004,384720
ner,2005,429650
ner,2006,429890
ner,2007,437820
ner,2008,437820
ner,2009,437820
ner,2010,439820
ner,2011,444820
ner,2012,447820
ner,2013,456820
ner,2014,456820
ner,2015,456970
ner,2016,463970
ner,2017,466000
ner,2018,466000
nga,1961,531765.1
nga,1962,539000
nga,1963,560169.1
nga,1964,569710.7
nga,1965,590701.3
nga,1966,565059.9
nga,1967,582128.7
nga,1968,581719.5
nga,1969,638140.3
nga,1970,610304.7
nga,1971,594775.6
nga,1972,551500
nga,1973,603000
nga,1974,561500
nga,1975,551500
nga,1976,551500
nga,1977,504930
nga,1978,489550
nga,1979,482340
nga,1980,504380
nga,1981,472190
nga,1982,484030
nga,1983,486930
nga,1984,526060
nga,1985,549240
nga,1986,600010
nga,1987,603410
nga,1988,607880
nga,1989,611820
nga,1990,615860
nga,1991,639290
nga,1992,644470
nga,1993,650408.25
nga,1994,652041.3
nga,1995,653674.35
nga,1996,655307.4
nga,1997,656940.45
nga,1998,658573.5
nga,1999,660206.55
nga,2000,661839.6
nga,2001,663472.66
nga,2002,665105.72
nga,2003,666738.78
nga,2004,668371.84
nga,2005,670004.9
nga,2006,671637.96
nga,2007,673271.02
nga,2008,674904.08
nga,2009,676537.14
nga,2010,678170.2
nga,2011,679803.26
nga,2012,681436.32
nga,2013,683069.38
nga,2014,684702.44
nga,2015,686335.5
nga,2016,687968.521
nga,2017,689601.5
nga,2018,691234.5
nic,1961,34300
nic,1962,34300
nic,1963,34680
nic,1964,34880
nic,1965,35180
nic,1966,35800
nic,1967,35800
nic,1968,35800
nic,1969,35850
nic,1970,35850
nic,1971,36050
nic,1972,36100
nic,1973,36200
nic,1974,36300
nic,1975,36300
nic,1976,36300
nic,1977,37300
nic,1978,37350
nic,1979,37400
nic,1980,37450
nic,1981,38270
nic,1982,38290
nic,1983,38300
nic,1984,38830
nic,1985,38550
nic,1986,38570
nic,1987,38890
nic,1988,39400
nic,1989,39930
nic,1990,40250
nic,1991,40600
nic,1992,41200
nic,1993,41900
nic,1994,42200
nic,1995,45530
nic,1996,46540
nic,1997,48080
nic,1998,49130
nic,1999,50180
nic,2000,51410
nic,2001,51750
nic,2002,52780
nic,2003,53360
nic,2004,52370
nic,2005,53060
nic,2006,52000
nic,2007,51850
nic,2008,51200
nic,2009,51050
nic,2010,50260
nic,2011,50709
nic,2012,51030
nic,2013,50650
nic,2014,50650
nic,2015,50650
nic,2016,50650
nic,2017,50650
nic,2018,50650
nld,1961,23140
nld,1962,23030
nld,1963,22890
nld,1964,22680
nld,1965,22550
nld,1966,22450
nld,1967,22390
nld,1968,22270
nld,1969,22100
nld,1970,21930
nld,1971,21280
nld,1972,21140
nld,1973,21010
nld,1974,20940
nld,1975,20820
nld,1976,20730
nld,1977,20600
nld,1978,20460
nld,1979,20340
nld,1980,20200
nld,1981,20110
nld,1982,20050
nld,1983,20090
nld,1984,20160
nld,1985,20190
nld,1986,20150
nld,1987,20140
nld,1988,20120
nld,1989,20040
nld,1990,20060
nld,1991,19910
nld,1992,19860
nld,1993,19880
nld,1994,19710
nld,1995,19640
nld,1996,19810
nld,1997,19660
nld,1998,19730
nld,1999,19670
nld,2000,19560
nld,2001,19310
nld,2002,19490
nld,2003,19230
nld,2004,19494
nld,2005,19377
nld,2006,19196
nld,2007,19144
nld,2008,19293
nld,2009,19174
nld,2010,18723
nld,2011,18584
nld,2012,18417
nld,2013,18476
nld,2014,18391
nld,2015,18460
nld,2016,18150
nld,2017,18190
nld,2018,18220
nor,1961,10340
nor,1962,10310
nor,1963,10280
nor,1964,10190
nor,1965,10110
nor,1966,10050
nor,1967,10000
nor,1968,9940
nor,1969,9860
nor,1970,9540
nor,1971,9310
nor,1972,9100
nor,1973,9040
nor,1974,9010
nor,1975,8980
nor,1976,8960
nor,1977,8990
nor,1978,9000
nor,1979,9540
nor,1980,9360
nor,1981,9360
nor,1982,9420
nor,1983,9450
nor,1984,9540
nor,1985,9570
nor,1986,9690
nor,1987,9700
nor,1988,9760
nor,1989,9910
nor,1990,9760
nor,1991,10100
nor,1992,10030
nor,1993,10130
nor,1994,10300
nor,1995,11270
nor,1996,11320
nor,1997,10380
nor,1998,10470
nor,1999,10380
nor,2000,10420
nor,2001,10470
nor,2002,10460
nor,2003,10400
nor,2004,10400
nor,2005,10360
nor,2006,10350
nor,2007,10320
nor,2008,10248
nor,2009,10142.6
nor,2010,10059
nor,2011,9990
nor,2012,9928
nor,2013,9871.428
nor,2014,9867.6
nor,2015,9860.3
nor,2016,9836.7
nor,2017,9851.1
nor,2018,9862.97
npl,1961,35530
npl,1962,35530
npl,1963,35630
npl,1964,35530
npl,1965,35530
npl,1966,35530
npl,1967,35670
npl,1968,35670
npl,1969,35670
npl,1970,37020
npl,1971,37020
npl,1972,38220
npl,1973,39530
npl,1974,39940
npl,1975,40090
npl,1976,40250
npl,1977,40400
npl,1978,40550
npl,1979,40700
npl,1980,40850
npl,1981,41030
npl,1982,41066
npl,1983,41102
npl,1984,41138
npl,1985,41164
npl,1986,41320
npl,1987,41346
npl,1988,41382
npl,1989,41408
npl,1990,41444
npl,1991,41470
npl,1992,41582
npl,1993,41694
npl,1994,41806
npl,1995,41918
npl,1996,42030
npl,1997,42142
npl,1998,42254
npl,1999,42366
npl,2000,42491
npl,2001,42590
npl,2002,42410
npl,2003,42270
npl,2004,42180
npl,2005,42020
npl,2006,41850
npl,2007,41660
npl,2008,41520
npl,2009,41400
npl,2010,41260
npl,2011,41266
npl,2012,41210
npl,2013,41210
npl,2014,41210
npl,2015,41210
