geo,time,dt_nfl_rdbc_cd
nic,2007,111154000
nic,2008,74634000
nic,2009,102936000
nic,2010,96384000
nic,2011,90405000
nic,2012,78900000
nic,2013,66541000
nic,2014,73207000
nic,2015,83570000
nic,2016,56687000
nic,2017,-21609000
nic,2018,-21257000
nic,2019,-21772000
nic,2020,-21431000
npl,1970,109000
npl,1971,1008000
npl,1972,1118000
npl,1973,2973000
npl,1974,3357000
npl,1975,3739000
npl,1976,6513000
npl,1977,5212000
npl,1978,5522000
npl,1979,6799000
npl,1980,8585000
npl,1981,13917000
npl,1982,19313000
npl,1983,20005000
npl,1984,37727318.5
npl,1985,41175149.2
npl,1986,32650953.7
npl,1987,25041147.3
npl,1988,38561213.4
npl,1989,78909338.8
npl,1990,59132689.5
npl,1991,67388000
npl,1992,36982000
npl,1993,58622000
npl,1994,59587000
npl,1995,46156000
npl,1996,57893000
npl,1997,85363000
npl,1998,86685000
npl,1999,52476022.1
npl,2000,67464023.9
npl,2001,34098810.4
npl,2002,2088325.6
npl,2003,11599000
npl,2004,-4486000
npl,2005,17597000
npl,2006,75163000
npl,2007,57097000
npl,2008,13692000
npl,2009,14920000
npl,2010,15832000
npl,2011,4756000
npl,2012,-36728000
npl,2013,-10690750
npl,2014,2418000
npl,2015,43037000
npl,2016,74536000
npl,2017,159178000
npl,2018,136275000
npl,2019,203725000
npl,2020,397878000
pak,1974,2655000
pak,1975,16256000
pak,1976,6729000
pak,1977,22216000
pak,1978,8774000
pak,1979,14469000
pak,1980,19984000
pak,1981,17856000
pak,1982,43547000
pak,1983,61486000
pak,1984,102943000
pak,1985,97568858.7
pak,1986,97632375.7
pak,1987,144345321.2
pak,1988,130208777.9
pak,1989,214854191.5
pak,1990,209547000
pak,1991,268004000
pak,1992,166894000
pak,1993,228554000
pak,1994,415638000
pak,1995,319329000
pak,1996,351074000
pak,1997,218361000
pak,1998,234815000
pak,1999,142537192.7
pak,2000,153562372
pak,2001,432455509.3
pak,2002,153581102.9
pak,2003,28870000
pak,2004,70834000
pak,2005,157979000
pak,2006,105787000
pak,2007,279433000
pak,2008,435601000
pak,2009,216248000
pak,2010,87491000
pak,2011,-229058000
pak,2012,-280576000
pak,2013,-218526546
pak,2014,226327000
pak,2015,127149000
pak,2016,135947000
pak,2017,91843000
pak,2018,-297405000
pak,2019,464679000
pak,2020,210247000
pan,1970,4950000
pan,1971,11579000
pan,1972,6316000
pan,1973,4005000
pan,1974,8178000
pan,1975,9599000
pan,1976,11006000
pan,1977,9713000
pan,1978,6100000
pan,1979,14113000
pan,1980,19782000
pan,1981,13669000
pan,1982,10449000
pan,1983,8996000
pan,1984,8469000
pan,1985,18075000
pan,1986,15993000
pan,1987,738000
pan,1988,-191000
pan,1989,43000
pan,1990,-352000
pan,1991,-8116000
pan,1992,-32868000
pan,1993,-7578000
pan,1994,-6705000
pan,1995,-5608000
pan,1996,-9473000
pan,1997,-8827000
pan,1998,-8669000
pan,1999,-9093000
pan,2000,-9768000
pan,2001,-9831000
pan,2002,-9771000
pan,2003,-10367000
pan,2004,-9921000
pan,2005,-9078000
pan,2006,-8529000
pan,2007,-7609000
pan,2008,-6882000
pan,2009,-6105000
pan,2010,-5581000
pan,2011,-4282000
pan,2012,-2906000
pan,2013,-2461000
pan,2014,-1621000
pan,2015,-629000
pan,2016,-419000
pan,2017,-397000
pan,2018,-371000
pan,2019,-371000
pan,2020,-371000
per,1970,15193000
per,1971,14464000
per,1972,22267000
per,1973,12172000
per,1974,9369000
per,1975,8851000
per,1976,6835000
per,1977,9789000
per,1978,7439000
per,1979,7299000
per,1980,10856000
per,1981,22857000
per,1982,19215000
per,1983,37038000
per,1984,37772000
per,1985,4092000
per,1986,-2305000
per,1987,-6131000
per,1988,-7926000
per,1989,-2082000
per,1990,-73000
per,1991,-58153000
per,1992,-25560000
per,1993,-14528000
per,1994,-14872000
per,1995,-15818000
per,1996,-8939000
per,1997,-10097000
per,1998,4592000
per,1999,-12389000
per,2000,-12100000
per,2001,-10488000
per,2002,-10415000
per,2003,-11462000
per,2004,-11279000
per,2005,-11084000
per,2006,-9758000
per,2007,-9120000
per,2008,-8532000
per,2009,-4809000
per,2010,-1087000
per,2011,-1087000
per,2012,-1087000
per,2013,-1087000
per,2014,-1087000
per,2015,-1087000
per,2016,-1087000
per,2017,-1087000
per,2018,-1087000
per,2019,-1087000
per,2020,-446000
phl,1970,69000
phl,1971,1503000
phl,1972,261000
phl,1973,712000
phl,1974,4330000
phl,1975,532000
phl,1976,2092000
phl,1977,1610000
phl,1978,8000
phl,1979,511000
phl,1980,6660000
phl,1981,1437000
phl,1982,3755000
phl,1983,6291000
phl,1984,1865000
phl,1985,2494000
phl,1986,29571000
phl,1987,32326000
phl,1988,33025000
phl,1989,42896000
phl,1990,118397000
phl,1991,94511000
phl,1992,78532000
phl,1993,94565000
phl,1994,50084000
phl,1995,49700000
phl,1996,45816000
phl,1997,47867000
phl,1998,21277000
phl,1999,20920000
phl,2000,21804000
phl,2001,14381000
phl,2002,-1151000
phl,2003,-8583000
phl,2004,-14865000
phl,2005,-18386000
phl,2006,-25005000
phl,2007,-27400000
phl,2008,-33048000
phl,2009,-38916000
phl,2010,-41111000
phl,2011,-50861000
phl,2012,-52342000
phl,2013,-98129712
phl,2014,-99343000
phl,2015,-92764000
phl,2016,-95158000
phl,2017,-96047000
phl,2018,-82567000
phl,2019,-47608000
phl,2020,-19708000
png,1973,1350000
png,1974,330000
png,1975,535000
png,1976,3637000
png,1977,3372000
png,1978,4595000
png,1979,2716000
png,1980,7019000
png,1981,15770000
png,1982,3583000
png,1983,8408000
png,1984,2975000
png,1985,3104974.6
png,1986,998782.3
png,1987,4243778.4
png,1988,9890933.6
png,1989,7797322.7
png,1990,43314448.1
png,1991,52208000
png,1992,9578000
png,1993,21275000
png,1994,22873000
png,1995,12159000
png,1996,3202000
png,1997,7771000
png,1998,2832000
png,1999,3618000
png,2000,299000
png,2001,-3190000
png,2002,-1516000
png,2003,-1894000
png,2004,2745000
png,2005,-1343000
png,2006,6098000
png,2007,-2897000
png,2008,-7576000
png,2009,-9201000
png,2010,-5489000
png,2011,-6590000
png,2012,41218000
png,2013,68482687
png,2014,36445000
png,2015,50166000
png,2016,20235000
png,2017,14281000
png,2018,9627000
png,2019,12402000
png,2020,54078000
pry,1970,6443000
pry,1971,7155000
pry,1972,9838000
pry,1973,9510000
pry,1974,13762000
pry,1975,19102000
pry,1976,18241000
pry,1977,15560000
pry,1978,11784000
pry,1979,5177000
pry,1980,-483000
pry,1981,9141000
pry,1982,10729000
pry,1983,6571000
pry,1984,6797000
pry,1985,16215000
pry,1986,12806000
pry,1987,21074000
pry,1988,11344000
pry,1989,-249000
pry,1990,-1214000
pry,1991,11650000
pry,1992,25190000
pry,1993,22307000
pry,1994,4250000
pry,1995,17412000
pry,1996,14126000
pry,1997,24094000
pry,1998,14109000
pry,1999,3787000
pry,2000,-2535000
pry,2001,-11731000
pry,2002,-11905000
pry,2003,-16221000
pry,2004,-15140000
pry,2005,-15255000
pry,2006,-15152000
pry,2007,-15198000
pry,2008,-6920000
pry,2009,-16068000
pry,2010,-11360000
pry,2011,-10681000
pry,2012,-6674000
pry,2013,463000
pry,2014,-7230000
pry,2015,-8241000
pry,2016,-8527000
pry,2017,-13462000
pry,2018,-13760000
pry,2019,-12737000
pry,2020,-11937000
rou,2003,2819153
rou,2004,44316746.2
rou,2005,18832974.5
rou,2006,6780501.5
rou,2007,13980483.5
rou,2008,735857.2
rou,2009,15320.7
rou,2010,4686996.8
rou,2011,-1924901.2
rou,2012,-8038458.7
rou,2013,-9128334.1
rou,2014,-9841029.8
rou,2015,-8765661.8
rou,2016,-9602123.4
rou,2017,-10424775.8
rou,2018,-10481544.5
rou,2019,-9864622.1
rou,2020,-5635944.2
rwa,1975,1089544.7
rwa,1976,1161225.9
rwa,1977,1151748
rwa,1978,4133048.2
rwa,1979,4309152.8
rwa,1980,3190072.9
rwa,1981,1759338.9
rwa,1982,4038828.5
rwa,1983,9119469.5
rwa,1984,6662196.1
rwa,1985,6836231.4
rwa,1986,8078240.8
rwa,1987,15649606.6
rwa,1988,19099013
rwa,1989,14167478.8
rwa,1990,10331272.5
rwa,1991,12507160.7
rwa,1992,18381043.7
rwa,1993,1783193.1
rwa,1994,8031006.6
rwa,1995,13969205.5
rwa,1996,7237148.3
rwa,1997,7886371.6
rwa,1998,14239379.8
rwa,1999,9141146.1
rwa,2000,-965511.5
rwa,2001,10188689.2
rwa,2002,10202182.4
rwa,2003,6944286.1
rwa,2004,15854569.9
rwa,2005,34958296.4
rwa,2006,21322166
rwa,2007,25520269.8
rwa,2008,31310816.6
rwa,2009,21741290.5
rwa,2010,14816804.9
rwa,2011,37860478.2
rwa,2012,22550015.6
rwa,2013,12554850.9
rwa,2014,50304372.1
rwa,2015,10703303.4
rwa,2016,86973181.7
rwa,2017,39254405.7
rwa,2018,115441854.5
rwa,2019,58312561.5
rwa,2020,128942296.2
sdn,1976,981512.4
sdn,1977,122595
sdn,1979,842551.8
sdn,1980,1189234.3
sdn,1981,1372479.9
sdn,1982,2206048.6
sdn,1983,2557311.5
sdn,1985,2426937
sdn,1986,922084.8
sdn,1987,8029893.7
sdn,1988,24606105.5
sdn,1989,25634647.3
sdn,1990,59077823.3
sdn,1991,52043551.8
sdn,1992,30085467.6
sdn,1993,20147497.7
sdn,1994,-287844.5
sdn,1995,17794160.6
sdn,1996,2417222
sdn,1997,-156874.4
sdn,1999,0
sdn,2000,0
sdn,2001,0
sdn,2002,0
sdn,2003,0
sdn,2004,0
sdn,2005,0
sdn,2006,0
sdn,2007,0
sdn,2008,0
sdn,2009,0
sdn,2010,0
sdn,2014,0
sdn,2015,0
sdn,2017,0
sdn,2018,0
sdn,2019,0
sdn,2020,0
sen,1977,2516424.2
sen,1978,942422.6
sen,1979,1322139.9
sen,1980,225379.1
sen,1981,1146450
sen,1982,2255248.1
sen,1983,2228333.1
sen,1984,2003178.8
sen,1985,2125078.2
sen,1986,11310650.1
sen,1987,33257016.5
sen,1988,24131416.6
sen,1989,3207819.1
sen,1990,1447779.9
sen,1991,29978094.6
sen,1992,41354109.1
sen,1993,15367957.7
sen,1994,13681887.9
sen,1995,1471640.7
sen,1996,12292263.5
sen,1997,14797095.5
sen,1998,19620359.5
sen,1999,6545141.7
sen,2000,4984519.8
sen,2001,20774291.1
sen,2002,18994265.2
sen,2003,10071245.1
sen,2004,51003460.2
sen,2005,19520093.5
sen,2006,21326580.4
sen,2007,49756106
sen,2008,68527627.2
sen,2009,38534297.3
sen,2010,62956924.1
sen,2011,93911542.2
sen,2012,52562219.7
sen,2013,64011434.3
sen,2014,19468003
sen,2015,34130246.3
sen,2016,75392604.1
sen,2017,23262537.6
sen,2018,28561327.3
sen,2019,22851660.2
sen,2020,10045407.4
slb,1978,464000
slb,1979,1979000
slb,1980,3460000
slb,1981,3183000
slb,1982,1820000
slb,1983,1220000
slb,1984,958770.8
slb,1985,1701746.9
slb,1986,1769296.2
slb,1987,2891025.6
slb,1988,5382216.2
slb,1989,3714000
slb,1990,2287000
slb,1991,-468000
slb,1992,1024000
slb,1993,2764000
slb,1994,216000
slb,1995,-144000
slb,1996,-132000
slb,1997,-18000
slb,1998,14005000
slb,1999,-555244
slb,2000,-206260.4
slb,2001,-463706.8
slb,2002,0
slb,2003,-1797000
slb,2004,-204000
slb,2005,1588000
slb,2006,2841000
slb,2007,2226000
slb,2008,-1667000
slb,2009,-2830000
slb,2010,-2741000
slb,2011,-2997000
slb,2012,-3088000
slb,2013,-2834924
slb,2014,-2789000
slb,2015,-2306000
slb,2016,5676000
slb,2017,5012000
slb,2018,840000
slb,2019,1611000
slb,2020,16080000
sle,1979,357013.5
sle,1980,872744.5
sle,1981,1212737.5
sle,1982,4487361.1
sle,1983,825193.4
sle,1984,4028480.3
sle,1985,1330931.1
sle,1986,1206385.2
sle,1988,10599419.7
sle,1989,602168
sle,1990,-443912.1
sle,1991,3328982.4
sle,1992,1431034.9
sle,1993,21982010.8
sle,1994,16173713.9
sle,1995,28351099.8
sle,1996,21098791.5
sle,1997,9695930.1
sle,1998,4306411.9
sle,1999,2257787.8
sle,2000,1387593.2
sle,2001,12375524.1
sle,2002,14924527.9
sle,2003,6788848.4
sle,2004,31037787.8
sle,2005,18995637.7
sle,2006,901972.8
sle,2007,724120.6
sle,2008,15532399.9
sle,2009,16805346.7
sle,2010,14886997.7
sle,2011,5582529.9
sle,2012,3244562.7
sle,2013,7467314.3
sle,2014,21442004.8
sle,2015,17379926
sle,2016,3044228.1
sle,2017,2342201.3
sle,2018,3154915
sle,2019,7780258.8
sle,2020,11120855.1
slv,1970,1313000
slv,1971,1747000
slv,1972,1673200
slv,1973,9887800
slv,1974,19175200
slv,1975,19355200
slv,1976,13381800
slv,1977,23436400
slv,1978,23853400
slv,1979,23464000
slv,1980,11339000
slv,1981,48044000
slv,1982,31506000
slv,1983,39773000
slv,1984,21266000
slv,1985,20177000
slv,1986,7461000
slv,1987,-1968000
slv,1988,15006000
slv,1989,58651000
slv,1990,17592000
slv,1991,18522000
slv,1992,40067000
slv,1993,59442000
slv,1994,32623000
slv,1995,17150000
slv,1996,21897000
slv,1997,6965000
slv,1998,-8798000
slv,1999,-16103000
slv,2000,-16601000
slv,2001,-19767000
slv,2002,-20428000
slv,2003,-22857000
slv,2004,-24111000
slv,2005,-24502000
slv,2006,-24508000
slv,2007,-23896000
slv,2008,-15443000
slv,2009,-24371000
slv,2010,-24646000
slv,2011,-23974000
slv,2012,-25630000
slv,2013,-23959000
slv,2014,-22090000
slv,2015,-22055000
slv,2016,-20606000
slv,2017,-20418000
slv,2018,-19506000
slv,2019,-18429000
slv,2020,-16995000
som,1976,1955581
som,1977,1325962
som,1978,1518027.2
som,1979,1156723.7
som,1980,1125696.6
som,1981,331438.1
som,1982,4087648.3
som,1983,7183514.7
som,1984,3374064.7
som,1985,11647051.3
som,1986,8672785.4
som,1987,12166688.4
som,1988,3646220.2
som,1989,12771901.5
som,1990,11150894.9
som,1991,12015092.4
som,1992,57085.7
som,1996,1451.8
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2014,0
som,2015,0
som,2017,0
som,2018,0
som,2019,0
som,2020,-66808714.8
stp,1981,2035356.2
stp,1982,3667945.8
stp,1983,1743934.8
stp,1984,637417.8
stp,1985,139457.6
stp,1986,386994.5
stp,1987,3185726.2
stp,1988,4894442.4
stp,1989,7190864.3
stp,1990,5804333.8
stp,1991,21496302.2
stp,1992,14493531.2
stp,1993,6170658.5
stp,1994,7173201.2
stp,1995,6091708.6
stp,1996,2286561.4
stp,1997,1932030.4
stp,1998,2986267.2
stp,1999,2882719
stp,2000,1771423.8
stp,2001,1908232.7
stp,2002,1412689.6
stp,2003,2100509.9
stp,2004,4484569.8
stp,2005,1320742
stp,2006,-978486
stp,2007,-1759015.7
stp,2008,117453.3
stp,2009,120313.6
stp,2010,93081.8
stp,2011,1562982.1
stp,2012,736289.5
stp,2013,1350065.9
stp,2014,-60785.3
stp,2015,-58763.3
stp,2016,835425.3
stp,2017,2017704.4
stp,2018,5181254.1
stp,2019,3936415.7
stp,2020,3268135.6
swz,1976,180039.6
swz,1977,119092.7
swz,1978,-82657.9
swz,1979,-38761.6
swz,1980,-49460.2
swz,1981,3219467.3
swz,1982,-41962
swz,1983,1885734.2
swz,1984,1692981.6
swz,1985,1072847.5
swz,1986,3330531.2
swz,1987,763660.3
swz,1988,1267819.9
swz,1989,1691974.1
swz,1990,1395509.6
swz,1991,707140.9
swz,1992,4573343.9
swz,1993,-87972.7
swz,1994,10922340.7
swz,1995,2650613.9
swz,1996,2251718.5
swz,1997,2662734.3
swz,1998,2344511.5
swz,1999,3042652.1
swz,2000,1191061.4
swz,2001,1639807.8
swz,2002,2694598.6
swz,2003,-425703.5
swz,2004,-754344.5
swz,2005,-967657.6
swz,2006,-978486
swz,2007,-1031833.3
swz,2008,1887188
swz,2009,-1349672.3
swz,2010,-1449636
swz,2011,3212796.5
swz,2012,-1753652.5
swz,2013,-1883990.2
swz,2014,-1974001.7
swz,2015,-2139261.6
swz,2016,-2158760.9
swz,2017,-2204914.1
swz,2018,-2199094.7
swz,2019,-2167861.1
swz,2020,-2219156.1
tcd,1975,369147.6
tcd,1976,494478.1
tcd,1977,2922125.4
tcd,1978,4569903.6
tcd,1979,2091762
tcd,1980,2781280.4
tcd,1981,3914892.7
tcd,1982,156369.4
tcd,1983,9964245.1
tcd,1984,-18886.5
tcd,1985,772461.1
tcd,1986,3721829.7
tcd,1987,2343723.9
tcd,1988,3223325.9
tcd,1989,22716550.4
tcd,1990,21887349.4
tcd,1991,18392650.1
tcd,1992,16647044.5
tcd,1993,15529280.9
tcd,1994,17126409.4
tcd,1995,12661347
tcd,1996,23549404.5
tcd,1997,21095459.7
tcd,1998,18567500.2
tcd,1999,23578324.8
tcd,2000,9396592.1
tcd,2001,9388504
tcd,2002,14095819
tcd,2003,11071088
tcd,2004,7504911.4
tcd,2005,19611688.6
tcd,2006,12811545.3
tcd,2007,5930745.4
tcd,2008,5199687.5
tcd,2009,353228.1
tcd,2010,3762949.4
tcd,2011,101041
tcd,2012,-8598702.2
tcd,2013,-6757957.6
tcd,2014,-3958641
tcd,2015,3668504.6
tcd,2016,7835759.9
tcd,2017,14997576.1
tcd,2018,3469273.6
tcd,2019,1121927.1
tcd,2020,3874119.7
tgo,1976,1276072.4
tgo,1977,3548803.3
tgo,1978,288379
tgo,1979,1600610.5
tgo,1980,8659112
tgo,1981,2998156.7
tgo,1982,3813036.6
tgo,1983,1653340.9
tgo,1984,2971057.1
tgo,1985,3661976.1
tgo,1986,1845900.6
tgo,1987,998086.4
tgo,1988,1454633.3
tgo,1989,8073503.3
tgo,1990,8690422.7
tgo,1991,983981.9
tgo,1992,3034141.9
tgo,1993,87531.7
tgo,1994,8161324.2
tgo,1995,5154055.7
tgo,1996,5467422.1
tgo,1997,16980950.5
tgo,1998,3595460.4
tgo,1999,3215085.7
tgo,2000,2517980.6
tgo,2001,5946052.5
tgo,2002,0
tgo,2003,0
tgo,2004,0
tgo,2005,0
tgo,2006,0
tgo,2007,0
tgo,2008,-14919738.1
tgo,2009,-1946612.9
tgo,2010,-2034068.3
tgo,2011,4286360
tgo,2012,-719486.3
tgo,2013,-164753.8
tgo,2014,8523614.9
tgo,2015,8123317.6
tgo,2016,5404547.5
tgo,2017,740518.3
tgo,2018,1743133.1
tgo,2019,4223805.8
tgo,2020,25936124.3
tha,1975,74000
tha,1976,447000
tha,1977,330000
tha,1978,2901000
tha,1979,2698000
tha,1980,1242000
tha,1981,349000
tha,1982,3038000
tha,1983,7253000
tha,1984,8764000
tha,1985,9079000
tha,1986,11600000
tha,1987,8105000
tha,1988,2711000
tha,1989,809000
tha,1990,-728000
tha,1991,-1200000
tha,1992,-1602000
tha,1993,-1257000
tha,1994,-1452000
tha,1995,-1549000
tha,1996,-1401000
tha,1997,-1643000
tha,1998,-1631000
tha,1999,-1798000
tha,2000,-2090000
tha,2001,-2200000
tha,2002,-2586000
tha,2003,-2999000
tha,2004,-2997000
tha,2005,-2432000
tha,2006,-2870000
tha,2007,-3763000
tha,2008,-4174000
tha,2009,-46194000
tjk,1999,9868000
tjk,2000,12323000
tjk,2001,2926000
tjk,2002,14101000
tjk,2003,14680000
tjk,2004,19130000
tjk,2005,26110000
tjk,2006,35165000
tjk,2007,38334000
tjk,2008,48937000
tjk,2009,62666000
tjk,2010,32963000
tjk,2011,11678000
tjk,2012,-3654000
tjk,2013,-6519296
tjk,2014,-10778000
tjk,2015,-4908000
tjk,2016,-13486000
tjk,2017,18892000
tjk,2018,-10131000
tjk,2019,6286000
tjk,2020,4791000
tls,2013,578000
tls,2014,2720000
tls,2015,5315000
tls,2016,4211000
tls,2017,8218000
tls,2018,13174000
tls,2019,13817000
tls,2020,11851000
ton,1985,616306.4
ton,1986,213244.9
ton,1987,566237.4
ton,1988,1778910.1
ton,1989,627880.8
ton,1990,839926.2
ton,1991,741000
ton,1992,1335000
ton,1993,1652000
ton,1994,4958000
ton,1995,5348000
ton,1996,2677000
ton,1997,1856000
ton,1998,4588000
ton,1999,1870306.5
ton,2000,2456045.2
ton,2001,-318799.2
ton,2002,4407962.4
ton,2003,5466000
ton,2004,-783000
ton,2005,-855000
ton,2006,-999000
ton,2007,-1086000
ton,2008,-1143000
ton,2009,-1170000
ton,2010,-1545000
ton,2011,-2163000
ton,2012,-2102000
ton,2013,-2086203
ton,2014,-2161000
ton,2015,-2087000
ton,2016,854000
ton,2017,1228000
ton,2018,1426000
ton,2019,-1774000
ton,2020,-1806000
tun,2015,221916729.7
tun,2017,112973024.4
tur,1970,-17089000
tur,1971,316946.4
tur,1972,-52041779.4
tza,1978,5656330.7
tza,1980,16249272.2
tza,1981,6170632.2
tza,1983,7012328.8
tza,1984,10408156.9
tza,1985,22771296.3
tza,1986,34337745.3
tza,1987,184542.3
tza,1988,133093892.5
tza,1989,4109948.3
tza,1990,-59736.3
tza,1991,24128015.8
tza,1992,825485.1
tza,1993,12390021.7
tza,1994,10708916.4
tza,1995,3518039.5
tza,1996,49182120.2
tza,1997,45898105.5
tza,1998,53333566.7
tza,1999,45605239.5
tza,2000,29639361.6
tza,2001,9295636.6
tza,2002,19329633.4
tza,2003,47642367.7
tza,2004,58572098.1
tza,2005,121663380.9
tza,2006,35053340.6
tza,2007,116474694.6
tza,2008,98740097
tza,2009,222896431.4
tza,2010,138577562.2
tza,2011,158971066
tza,2012,128714731.5
tza,2013,203986582
tza,2014,181369577.2
tza,2015,212841834
tza,2016,115217780.8
tza,2017,225754087.5
tza,2018,142958152.2
tza,2019,114849659.8
tza,2020,134860045.3
uga,1982,8136647.8
uga,1986,775070.1
uga,1987,2021950.4
uga,1988,21216173
uga,1989,38501619.7
uga,1990,10844980.1
uga,1991,20217199.3
uga,1992,31941510.2
uga,1993,25836565.9
uga,1994,17323178.5
uga,1995,33562313.9
uga,1996,27778454
uga,1997,32947723.3
uga,1998,46983847.9
uga,1999,21871525.1
uga,2000,19055665.4
uga,2001,34012336
uga,2002,18763780.5
uga,2003,15587184.5
uga,2004,52916738.5
uga,2005,62507732.7
uga,2006,38806901.6
uga,2007,55532229.4
uga,2008,67611809.1
uga,2009,73496205.4
uga,2010,91989316.3
uga,2011,129345451.1
uga,2012,142325396.8
uga,2013,152963240.2
uga,2014,119639093.5
uga,2015,109419940.9
uga,2016,125576497.3
uga,2017,68976370.9
uga,2018,106944258.2
uga,2019,78751802.4
uga,2020,66223626.8
uzb,1998,460000
uzb,1999,89000
uzb,2000,1199000
uzb,2001,4458000
uzb,2002,6757000
uzb,2003,3345000
uzb,2004,2608000
uzb,2005,0
uzb,2006,150000
uzb,2007,167000
uzb,2008,2731000
uzb,2009,18670000
uzb,2010,36298000
uzb,2011,60320000
uzb,2012,57442000
uzb,2013,71696409
uzb,2014,85146000
uzb,2015,114258000
uzb,2016,60928000
uzb,2017,166569000
uzb,2018,44799000
uzb,2019,168052000
uzb,2020,169985000
ven,1970,1145000
ven,1971,-1541000
ven,1972,8905000
ven,1973,3589000
ven,1974,-1879000
ven,1975,9690000
ven,1976,10117000
ven,1977,3518000
ven,1978,-3733000
ven,1979,-8035000
ven,1980,-8406000
ven,1981,-7746000
ven,1982,-8428000
ven,1983,-7508000
ven,1984,-7496000
ven,1985,-6365000
ven,1986,-4942000
ven,1987,-4908000
ven,1988,-4951000
ven,1989,-4742000
ven,1990,-4626000
ven,1991,-3083000
ven,1992,-1541000
ven,1993,-1541000
ven,1994,-1539000
ven,1995,-1539000
ven,1996,-1541000
ven,1997,-1542000
ven,1998,-1541000
vnm,1993,-9235000
vnm,1994,373000
vnm,1995,45713000
vnm,1996,24759000
vnm,1997,143613000
vnm,1998,117682000
vnm,1999,161187000
vnm,2000,175265000
vnm,2001,138872000
vnm,2002,175109000
vnm,2003,211301000
vnm,2004,174634000
vnm,2005,217607000
vnm,2006,158994000
vnm,2007,159225000
vnm,2008,194526000
vnm,2009,392329000
vnm,2010,171416000
vnm,2011,282490000
vnm,2012,229115000
vnm,2013,288380358
vnm,2014,341077000
vnm,2015,327455000
vnm,2016,255667000
vnm,2017,69921000
vnm,2018,180902000
vnm,2019,-36169000
vnm,2020,-4653000
vut,1984,272036
vut,1985,351589.6
vut,1986,214484.7
vut,1987,1363361.5
vut,1988,405504.1
vut,1989,3055742.7
vut,1990,2479055.3
vut,1991,4929000
vut,1992,507000
vut,1993,758000
vut,1994,1023000
vut,1995,977000
vut,1996,326000
vut,1997,158000
vut,1998,11204000
vut,1999,5105358.4
vut,2000,9324456.9
vut,2001,2523755
vut,2002,180872.6
vut,2003,-344000
vut,2004,-401000
vut,2005,-398000
vut,2006,-579000
vut,2007,-781000
vut,2008,-1177000
vut,2009,-1498000
vut,2010,-1609000
vut,2011,-1799000
vut,2012,-1815000
vut,2013,-1651366
vut,2014,-1493000
vut,2015,640000
vut,2016,2704000
vut,2017,3823000
vut,2018,382000
vut,2019,4855000
vut,2020,-617000
wsm,1970,2400000
wsm,1973,196000
wsm,1974,230000
wsm,1975,1471000
wsm,1976,1125000
wsm,1977,2535000
wsm,1978,4290000
wsm,1979,3550000
wsm,1980,3299000
wsm,1981,3283000
wsm,1982,1192000
wsm,1983,3250843.6
wsm,1984,3218496.7
wsm,1985,138683.2
wsm,1986,539148.6
wsm,1987,1465515.2
wsm,1988,1421173.4
wsm,1989,1665000
wsm,1990,9999000
wsm,1991,13535000
wsm,1992,2826000
wsm,1993,3210000
wsm,1994,3318000
wsm,1995,3479000
wsm,1996,-108000
wsm,1997,-698000
wsm,1998,-890000
wsm,1999,-1385974.4
wsm,2000,-1464608.8
wsm,2001,-1075554.3
wsm,2002,-640383.5
wsm,2003,-26000
wsm,2004,372000
wsm,2005,604000
wsm,2006,-1115000
wsm,2007,-1631000
wsm,2008,-920000
wsm,2009,2485000
wsm,2010,21294000
wsm,2011,5290000
wsm,2012,13233000
wsm,2013,-592912
wsm,2014,-3192000
wsm,2015,-3660000
wsm,2016,-5520000
wsm,2017,-5413000
wsm,2018,-5772000
wsm,2019,-6094000
wsm,2020,-6457000
zmb,1981,999747.8
zmb,1982,1365939.8
zmb,1983,4379039.1
zmb,1984,2754589.2
zmb,1985,5124365.6
zmb,1986,9475961.1
zmb,1987,4740001.8
zmb,1988,10112844.4
zmb,1989,617517.4
zmb,1990,25145432.2
zmb,1991,29712522
zmb,1992,20015029.2
zmb,1993,10676817.2
zmb,1994,16932706.9
zmb,1995,13183276.6
zmb,1996,14362509
zmb,1997,8504236.2
zmb,1998,11363011.6
zmb,1999,18845771.2
zmb,2000,24974041.1
zmb,2001,10930355.8
zmb,2002,24560857.5
zmb,2003,10975864.9
zmb,2004,9200333.5
zmb,2005,17617279.5
zmb,2006,27890529.3
zmb,2007,18798043.9
zmb,2008,45590910.6
zmb,2009,32370537.4
zmb,2010,51727586.7
zmb,2011,2628651.7
zmb,2012,41395669.7
zmb,2013,33301628.1
zmb,2014,29698164.7
zmb,2015,60618473.9
zmb,2016,32849863
zmb,2017,22503991.7
zmb,2018,17448322.8
zmb,2019,33030520.6
zmb,2020,23045509.9
zwe,1984,574148.2
zwe,1985,2922994.3
zwe,1986,2716528.7
zwe,1987,499455.6
zwe,1988,4407655
zwe,1989,1184263.7
zwe,1990,2120774.4
zwe,1991,966804
zwe,1992,771954.5
zwe,1993,1367068.3
zwe,1994,1497937.3
zwe,1995,1435147
zwe,1996,617008.6
zwe,1997,3086569.9
zwe,1998,4589978.3
zwe,1999,16514026.6
zwe,2000,3745974.2
zwe,2001,0
zwe,2002,0
zwe,2003,0
