geo,time,tm_tax_tcom_ip_zs
mys,2005,2.94038
mys,2006,11.87469
mys,2007,14.23996
mys,2008,3.32308
mys,2009,3.4364
mys,2010,3.2267
mys,2011,3.24517
mys,2012,3.26567
mys,2013,4.96406
mys,2014,2.40173
mys,2016,4.06557
mys,2020,9.11841
nam,2001,17.82214
nam,2002,15.56677
nam,2004,15.41776
nam,2005,13.76323
nam,2006,13.85681
nam,2007,15.46573
nam,2008,15.65534
nam,2009,15.0598
nam,2010,11.70165
nam,2011,14.02491
nam,2012,13.87411
nam,2013,15.65855
nam,2014,15.63109
nam,2015,18.57999
nam,2016,19.47977
nam,2017,14.54692
nam,2018,15.05086
nam,2019,13.93071
nam,2020,13.63516
ner,2001,50.69687
ner,2002,47.09122
ner,2003,54.92736
ner,2004,52.19241
ner,2005,55.76334
ner,2006,43.97889
ner,2007,47.2093
ner,2008,47.2093
ner,2009,47.2093
ner,2010,48.38359
ner,2011,49.89496
ner,2012,50.01241
ner,2013,53.51379
ner,2014,51.82974
ner,2015,37.57843
ner,2016,39.28571
ner,2017,59.67977
ner,2018,62.16216
ner,2019,53.34655
ner,2020,38.12019
nga,1988,70.80219
nga,1989,70.00498
nga,1990,70.67404
nga,1992,70.97585
nga,1995,54.36372
nga,1996,55.04464
nga,1997,55.04464
nga,1998,55.04464
nga,1999,60
nga,2000,60.70679
nga,2001,60.76766
nga,2002,52.39804
nga,2003,52.70748
nga,2005,36.79183
nga,2006,36.86274
nga,2008,37.46096
nga,2009,37.05309
nga,2010,38.58863
nga,2011,37.44978
nga,2013,42.23442
nga,2014,39.20902
nga,2015,33.86807
nga,2016,33.80262
nga,2020,52.83568
nic,1995,32.14421
nic,1996,45.19868
nic,1997,13.47568
nic,1998,2.71835
nic,1999,35.86075
nic,2000,1.90869
nic,2001,1.50788
nic,2002,1.28595
nic,2003,1.16376
nic,2004,2.82776
nic,2005,3.96698
nic,2006,3.8988
nic,2007,3.21019
nic,2008,4.22239
nic,2009,22.79924
nic,2010,22.5097
nic,2011,3.2634
nic,2012,2.78158
nic,2013,23.01362
nic,2014,21.88534
nic,2015,22.59115
nic,2016,21.04036
nic,2017,24.07738
nic,2018,1.90568
nic,2019,2.47772
nic,2020,2.75902
nld,1988,15.13533
nld,1989,15.71462
nld,1990,20.88422
nld,1991,21.1868
nld,1992,20.77558
nld,1993,17.21824
nld,1994,17.74051
nld,1995,24.90896
nld,1996,31.28151
nld,1997,28.44493
nld,1998,22.96523
nld,1999,18.91264
nld,2000,18.55474
nld,2001,21.59943
nld,2002,21.35761
nld,2003,21.93359
nld,2004,18.66892
nld,2005,17.18664
nld,2006,20.97429
nld,2007,20.77506
nld,2008,17.29213
nld,2009,16.56008
nld,2010,18.11398
nld,2011,16.5732
nld,2012,17.05898
nld,2013,16.65655
nld,2014,19.09314
nld,2015,19.38812
nld,2016,18.67354
nld,2017,18.64967
nld,2018,17.85365
nld,2019,18.68754
nld,2020,5.64958
nor,1988,6.06765
nor,1993,4.88375
nor,1995,23.09698
nor,1996,23.97025
nor,1997,25.5273
nor,1998,31.42183
nor,1999,22.58488
nor,2000,30.5969
nor,2001,24.94543
nor,2002,26.46147
nor,2003,24.13496
nor,2004,24.18223
nor,2005,24.15944
nor,2006,23.37983
nor,2007,24.00429
nor,2008,23.66015
nor,2009,23.24535
nor,2010,30.36781
nor,2011,30.51722
nor,2012,31.16851
nor,2013,30.87657
nor,2014,26.72702
nor,2015,31.40135
nor,2016,31.39577
nor,2017,31.23266
nor,2018,30.63676
nor,2019,24.39475
nor,2020,25.06034
npl,1993,26.03093
npl,1998,36
npl,1999,18.19923
npl,2000,25.73416
npl,2002,22.92746
npl,2003,23.14335
npl,2004,24.2228
npl,2005,23.89532
npl,2006,18.42007
npl,2007,44.80568
npl,2008,29.09543
npl,2009,45.96413
npl,2010,48.29414
npl,2011,51.06639
npl,2012,24.60198
npl,2013,43.44024
npl,2014,48.11121
npl,2015,47.64338
npl,2016,47.42036
npl,2018,28.52165
npl,2019,26.6456
npl,2020,29.7841
nru,2016,12.75862
nru,2017,16.88312
nru,2018,14.47154
nru,2019,15.44118
nru,2020,22.76215
nzl,1992,18.60634
nzl,1993,12.36669
nzl,1996,0.87262
nzl,1997,0.83859
nzl,1998,0.91
nzl,1999,0.74087
nzl,2000,0.86404
nzl,2001,6.18296
nzl,2002,6.63109
nzl,2003,6.85057
nzl,2004,6.74792
nzl,2005,7.25445
nzl,2006,6.73814
nzl,2007,0.13578
nzl,2008,0.19214
nzl,2009,0.19037
nzl,2010,6.84297
nzl,2011,0.09483
nzl,2012,0.32384
nzl,2013,0.12754
nzl,2014,0.08895
nzl,2015,0.09638
nzl,2016,0.14081
nzl,2017,0.13404
nzl,2019,0.06116
nzl,2020,0.14142
omn,1992,5.67108
omn,1997,0
omn,2001,2.60931
omn,2002,3.68698
omn,2003,0.15689
omn,2004,0.87219
omn,2005,0.93177
omn,2006,0.94829
omn,2007,1.36654
omn,2008,1.91292
omn,2009,2.11315
omn,2012,0.12175
omn,2013,0.00817
omn,2014,0.00817
omn,2015,1.69163
omn,2016,2.24174
omn,2017,1.93287
omn,2018,1.93287
omn,2019,1.33279
omn,2020,1.21307
pak,1995,79.94769
pak,1998,75.50877
pak,1999,59.79494
pak,2000,59.16394
pak,2001,50.65518
pak,2002,49.86515
pak,2003,48.57101
pak,2004,46.69701
pak,2005,37.94614
pak,2006,38.37321
pak,2007,45.56602
pak,2008,43.58191
pak,2009,36.49995
pak,2010,36.28931
pak,2011,34.85855
pak,2012,34.56385
pak,2013,36.79063
pak,2014,39.60079
pak,2015,39.46377
pak,2016,40.89725
pak,2018,40.23217
pak,2019,38.9494
pak,2020,36.51236
pan,1997,42.14619
pan,1998,2.12051
pan,1999,4.29093
pan,2000,4.96614
pan,2001,4.76419
pan,2002,4.72699
pan,2003,5.89894
pan,2004,6.74392
pan,2005,6.79152
pan,2006,7.56695
pan,2007,52.63393
pan,2008,50.23869
pan,2009,8.00495
pan,2010,7.22872
pan,2011,7.04105
pan,2012,7.92347
pan,2013,34.31874
pan,2015,5.91623
pan,2020,11.2766
per,1993,32.52063
per,1995,12.78582
per,1997,23.85668
per,1998,23.36449
per,1999,21.62613
per,2000,26.39662
per,2001,20.48605
per,2002,20.64962
per,2003,19.83646
per,2004,17.09304
per,2005,15.42022
per,2006,13.39479
per,2007,13.4089
per,2008,10.62236
per,2009,1.36192
per,2010,1.17371
per,2011,0
per,2013,0
per,2014,0
per,2015,0
per,2017,0
per,2018,0
per,2019,0
per,2020,0
phl,1988,76.41355
phl,1989,76.80885
phl,1990,67.02573
phl,1992,66.52413
phl,1993,66.73917
phl,1994,64.18568
phl,1995,65.99099
phl,1996,49.01272
phl,1997,49.44036
phl,1998,32.41945
phl,1999,27.60398
phl,2000,9.75727
phl,2001,8.64826
phl,2002,7.42918
phl,2003,7.65072
phl,2004,6.884
phl,2005,6.884
phl,2006,7.02386
phl,2007,14.55693
phl,2008,9.97152
phl,2009,6.50594
phl,2010,6.3378
phl,2011,5.64175
phl,2012,6.07809
phl,2013,5.14101
phl,2015,5.04492
phl,2016,5.83534
phl,2017,12.26567
phl,2018,5.46254
phl,2019,4.37522
phl,2020,4.65029
plw,2005,0.39387
plw,2006,0.39387
plw,2010,7.2196
plw,2011,7.2196
plw,2012,7.2196
plw,2015,10.53472
plw,2016,9.90381
plw,2017,10.47583
plw,2018,10.47583
plw,2019,8.42333
plw,2020,8.42333
png,1997,55.1804
png,1999,55.35007
png,2000,47.83013
png,2001,47.70614
png,2002,45.95636
png,2003,49.55992
png,2004,50.98528
png,2005,52.1564
png,2006,40.06057
png,2007,49.69209
png,2008,52.68445
png,2009,36.59139
png,2010,51.99716
png,2012,37.86812
png,2013,37.88412
png,2018,23.72467
png,2019,26.44248
png,2020,25.59225
pol,1988,15.13533
pol,1989,15.71462
pol,1990,20.88422
pol,1991,21.1868
pol,1992,20.77558
pol,1993,17.21824
pol,1994,17.74051
pol,1995,24.90896
pol,1996,31.28151
pol,1997,28.44493
pol,1998,22.96523
pol,1999,18.91264
pol,2000,18.55474
pol,2001,21.59943
pol,2002,21.35761
pol,2003,21.93359
pol,2004,18.66892
pol,2005,17.18664
pol,2006,20.97429
pol,2007,20.77506
pol,2008,17.29213
pol,2009,16.56008
pol,2010,18.11398
pol,2011,16.5732
pol,2012,17.05898
pol,2013,16.65655
pol,2014,19.09314
pol,2015,19.38812
pol,2016,18.67354
pol,2017,18.64967
pol,2018,17.85365
pol,2019,18.68754
pol,2020,5.64958
prt,1988,15.13533
prt,1989,15.71462
prt,1990,20.88422
prt,1991,21.1868
prt,1992,20.77558
prt,1993,17.21824
prt,1994,17.74051
prt,1995,24.90896
prt,1996,31.28151
prt,1997,28.44493
prt,1998,22.96523
prt,1999,18.91264
prt,2000,18.55474
prt,2001,21.59943
prt,2002,21.35761
prt,2003,21.93359
prt,2004,18.66892
prt,2005,17.18664
prt,2006,20.97429
prt,2007,20.77506
prt,2008,17.29213
prt,2009,16.56008
prt,2010,18.11398
prt,2011,16.5732
prt,2012,17.05898
prt,2013,16.65655
prt,2014,19.09314
prt,2015,19.38812
prt,2016,18.67354
prt,2017,18.64967
prt,2018,17.85365
prt,2019,18.68754
prt,2020,5.64958
pry,1991,34.67153
pry,1994,7.90735
pry,1995,23.71299
pry,1996,32.15103
pry,1997,31.40732
pry,1998,31.64773
pry,1999,30.19447
pry,2000,38.39865
pry,2001,36.93077
pry,2002,37.39396
pry,2003,37.54685
pry,2004,25.49747
pry,2005,18.84058
pry,2006,16.74626
pry,2007,16.83395
pry,2008,17.32659
pry,2009,15.78096
pry,2010,19.36749
pry,2011,19.16629
pry,2012,18.32154
pry,2013,20.48307
pry,2014,19.54974
pry,2015,18.29072
pry,2016,16.02085
pry,2017,14.66095
pry,2018,14.64634
pry,2019,14.64634
pry,2020,14.48702
pse,2013,12.16617
pse,2014,11.94472
pse,2015,10.99138
pse,2016,8.48497
pse,2017,9.51239
pyf,2008,9.06396
pyf,2009,7.34917
pyf,2011,7.3752
pyf,2012,0
pyf,2013,2.70696
pyf,2014,2.70696
pyf,2015,3.54469
pyf,2016,3.16428
pyf,2017,3.16428
pyf,2018,0
pyf,2019,0
pyf,2020,0
qat,2002,0.77726
qat,2003,0.69835
qat,2004,1.06739
qat,2005,0.74758
qat,2006,0.56892
qat,2007,0.58894
qat,2008,0.98183
qat,2009,0.96035
qat,2010,1.04656
qat,2011,1.04656
qat,2012,0.21842
qat,2013,0.30068
qat,2014,0.01212
qat,2015,0.15327
qat,2016,0.15327
qat,2017,0.51032
qat,2018,0.50719
qat,2019,0.47868
qat,2020,0.01767
rou,1988,15.13533
rou,1989,15.71462
rou,1990,20.88422
rou,1991,21.1868
rou,1992,20.77558
rou,1993,17.21824
rou,1994,17.74051
rou,1995,24.90896
rou,1996,31.28151
rou,1997,28.44493
rou,1998,22.96523
rou,1999,18.91264
rou,2000,18.55474
rou,2001,21.59943
rou,2002,21.35761
rou,2003,21.93359
rou,2004,18.66892
rou,2005,17.18664
rou,2006,20.97429
rou,2007,20.77506
rou,2008,17.29213
rou,2009,16.56008
rou,2010,18.11398
rou,2011,16.5732
rou,2012,17.05898
rou,2013,16.65655
rou,2014,19.09314
rou,2015,19.38812
rou,2016,18.67354
rou,2017,18.64967
rou,2018,17.85365
rou,2019,18.68754
rou,2020,5.64958
rus,1993,4.17771
rus,1994,14.30807
rus,1996,13.71378
rus,1997,18.69734
rus,2001,12.65406
rus,2002,13.17064
rus,2005,13.1122
rus,2007,26.83665
rus,2008,25.73424
rus,2009,27.06031
rus,2010,25.37525
rus,2011,28.67439
rus,2012,15.37797
rus,2013,26.7322
rus,2014,17.19337
rus,2015,10.24882
rus,2016,2.57357
rus,2017,2.51158
rus,2018,0.81229
rus,2019,1.36875
rus,2020,1.20137
rwa,1993,55.94909
rwa,2000,46.18156
rwa,2001,40.92527
rwa,2002,63.55705
rwa,2003,36.76681
rwa,2005,54.14248
rwa,2006,52.64
rwa,2008,42.19114
rwa,2009,37.12183
rwa,2010,38.09405
rwa,2011,33.1916
rwa,2012,39.98406
rwa,2013,42.70501
rwa,2014,42.52349
rwa,2015,41.60352
rwa,2016,43.86268
rwa,2018,53.74517
rwa,2019,49.39107
rwa,2020,49.39107
sau,1994,6.92702
sau,1999,8.66394
sau,2000,7.83284
sau,2001,10.21723
sau,2002,9.9497
sau,2003,8.79794
sau,2004,9.38156
sau,2005,0.22586
sau,2006,0.1925
sau,2007,0.92402
sau,2008,0
sau,2009,0
sau,2011,0.27883
sau,2012,0.24221
sau,2013,0.24221
sau,2014,0.13404
sau,2015,0.35486
sau,2017,1.44913
sau,2020,2.71995
sdn,1996,18.14721
sdn,2002,63.81323
sdn,2006,33.4915
sdn,2008,44.63586
sdn,2009,33.88055
sdn,2010,33.05831
sdn,2011,32.6087
sdn,2020,0
sen,2001,51.77975
sen,2002,50.52211
sen,2003,53.94223
sen,2004,55.35073
sen,2005,56.90873
sen,2006,51.49033
sen,2007,51.29461
sen,2008,51.29461
sen,2009,51.7664
sen,2010,53.21161
sen,2011,52.08076
sen,2012,50.328
sen,2013,50.37886
sen,2014,52.05613
sen,2015,44.534
sen,2016,43.5998
sen,2017,54.48882
sen,2018,52.04973
sen,2019,49.2259
sen,2020,48.91796
sgp,1989,4.0573
sgp,1995,0.95563
sgp,1996,0.85037
sgp,1997,0.85037
sgp,1998,0.84472
sgp,1999,0.84746
sgp,2000,0.92139
sgp,2001,1.20076
sgp,2002,1.75587
sgp,2003,1.43461
sgp,2004,0
sgp,2005,0.73648
sgp,2006,0.75788
sgp,2007,0.5023
sgp,2008,0.56466
sgp,2009,0.51586
sgp,2010,0.57518
sgp,2011,0.85441
sgp,2012,0.54646
sgp,2013,0.62782
sgp,2014,0.62782
sgp,2015,0.54217
sgp,2016,0.55421
sgp,2017,0.47603
sgp,2018,0.47112
sgp,2019,0.68093
sgp,2020,0.66508
slb,2008,12.16755
slb,2015,14.33794
slb,2016,15.82326
slb,2017,14.21997
slb,2018,14.12793
slb,2019,6.02489
slb,2020,8.39631
sle,2004,70.93851
sle,2006,72.95454
sle,2010,65.0881
sle,2011,65.60374
sle,2012,64.49606
sle,2020,66.2395
slv,1995,35.93588
slv,1996,32.68625
slv,1997,32.89771
slv,1998,33.82317
slv,1999,9.36549
slv,2000,10
slv,2001,11.92808
slv,2002,7.9893
slv,2003,11.14994
slv,2004,8.06645
slv,2005,10.15252
slv,2006,6.3969
slv,2007,6.20053
slv,2008,20.15285
slv,2009,20.23627
slv,2010,9.38342
slv,2011,9.77797
slv,2012,6.1236
slv,2013,20.99447
slv,2014,18.57011
slv,2015,18.42105
slv,2017,20.93759
slv,2018,5.22377
slv,2019,5.25709
slv,2020,5.13881
srb,2001,27.61394
srb,2002,42.29249
srb,2005,44.16889
srb,2007,44.06305
srb,2008,43.36392
srb,2009,36.36648
srb,2010,30.6754
srb,2011,28.3725
srb,2013,21.72886
srb,2015,17.91937
srb,2016,17.32403
srb,2017,18.97411
srb,2018,17.19217
stp,2013,17.04423
stp,2014,16.17647
stp,2015,14.71631
stp,2016,15.27166
stp,2018,20.09967
stp,2019,20.32401
sur,1996,52.10526
sur,1999,47.98526
sur,2000,18.60692
sur,2007,46.52956
sur,2009,53.4413
sur,2010,53.4413
sur,2011,51.2128
sur,2012,44.12199
sur,2013,44.12199
sur,2018,47.50181
sur,2019,46.55921
sur,2020,46.55921
svk,1988,15.13533
svk,1989,15.71462
svk,1990,20.88422
svk,1991,21.1868
svk,1992,20.77558
svk,1993,17.21824
svk,1994,17.74051
svk,1995,24.90896
svk,1996,31.28151
svk,1997,28.44493
svk,1998,22.96523
svk,1999,18.91264
svk,2000,18.55474
svk,2001,21.59943
svk,2002,21.35761
svk,2003,21.93359
svk,2004,18.66892
svk,2005,17.18664
svk,2006,20.97429
svk,2007,20.77506
svk,2008,17.29213
svk,2009,16.56008
svk,2010,18.11398
svk,2011,16.5732
svk,2012,17.05898
svk,2013,16.65655
svk,2014,19.09314
svk,2015,19.38812
svk,2016,18.67354
svk,2017,18.64967
svk,2018,17.85365
svk,2019,18.68754
svk,2020,5.64958
svn,1988,15.13533
svn,1989,15.71462
svn,1990,20.88422
svn,1991,21.1868
svn,1992,20.77558
svn,1993,17.21824
svn,1994,17.74051
svn,1995,24.90896
svn,1996,31.28151
svn,1997,28.44493
svn,1998,22.96523
svn,1999,18.91264
svn,2000,18.55474
svn,2001,21.59943
svn,2002,21.35761
svn,2003,21.93359
svn,2004,18.66892
svn,2005,17.18664
svn,2006,20.97429
svn,2007,20.77506
svn,2008,17.29213
svn,2009,16.56008
svn,2010,18.11398
svn,2011,16.5732
svn,2012,17.05898
svn,2013,16.65655
svn,2014,19.09314
svn,2015,19.38812
svn,2016,18.67354
svn,2017,18.64967
svn,2018,17.85365
svn,2019,18.68754
svn,2020,5.64958
swe,1988,15.13533
swe,1989,15.71462
swe,1990,20.88422
swe,1991,21.1868
swe,1992,20.77558
swe,1993,17.21824
swe,1994,17.74051
swe,1995,24.90896
swe,1996,31.28151
swe,1997,28.44493
swe,1998,22.96523
swe,1999,18.91264
swe,2000,18.55474
swe,2001,21.59943
swe,2002,21.35761
swe,2003,21.93359
swe,2004,18.66892
swe,2005,17.18664
swe,2006,20.97429
swe,2007,20.77506
swe,2008,17.29213
swe,2009,16.56008
swe,2010,18.11398
swe,2011,16.5732
swe,2012,17.05898
swe,2013,16.65655
swe,2014,19.09314
swe,2015,19.38812
swe,2016,18.67354
swe,2017,18.64967
swe,2018,17.85365
swe,2019,18.68754
swe,2020,5.64958
swz,2001,1.55642
swz,2002,23.7931
swz,2004,28.18428
swz,2005,22.22222
swz,2006,27.33645
swz,2007,35.06849
swz,2008,30.89888
swz,2009,27.01005
swz,2010,23.60061
swz,2011,35.28302
swz,2012,24.88038
swz,2013,7.28346
swz,2014,8.63109
swz,2015,11.83652
swz,2016,7.82918
swz,2017,5.04292
swz,2018,3.87343
swz,2019,15.73631
swz,2020,15.77279
syc,2000,82.03477
syc,2001,84.7515
syc,2005,21.46881
syc,2006,19.93976
syc,2007,22.3353
syc,2015,24.78693
syc,2016,25.63635
syc,2017,25.51762
syc,2018,15.14058
syc,2019,18.4467
syc,2020,19.57637
syr,2002,14.90582
syr,2009,20.20517
syr,2010,20.58161
syr,2013,25.84655
syr,2020,23.50347
tcd,1995,49.51574
tcd,1997,49.51574
tcd,2001,47.02886
tcd,2002,53.0303
tcd,2003,57.70021
tcd,2004,54.19463
tcd,2005,61.00386
tcd,2006,60.71429
tcd,2007,51.40713
tcd,2008,60.38544
tcd,2009,60.89334
tcd,2010,54.61712
tcd,2011,53.71655
tcd,2013,59.63665
tcd,2015,36.81592
tcd,2016,49.60362
tgo,1996,64.04131
tgo,1997,68.10294
tgo,1999,69.07731
tgo,2000,46.30906
tgo,2001,40.50855
tgo,2002,39.79635
tgo,2003,53.72654
tgo,2004,54.08436
tgo,2005,47.31041
tgo,2006,44.92
tgo,2007,44.25336
tgo,2008,44.25336
tgo,2009,43.33333
tgo,2010,45.03717
tgo,2011,47.77247
tgo,2012,48.49867
tgo,2013,49.28962
tgo,2014,49.28962
tgo,2015,37.67146
tgo,2016,37.17655
tgo,2017,58.5774
tgo,2018,59.35115
tgo,2019,48.8778
tgo,2020,48.8778
tha,1989,76.89085
tha,1991,76.29615
tha,1993,83.31068
tha,1995,55.37928
tha,1999,69.27406
tha,2000,45.41104
tha,2001,37.85502
tha,2003,34.88915
tha,2004,23.76081
tha,2005,29.46375
tha,2006,30.05212
tha,2007,35.09159
tha,2008,35.18996
tha,2009,35.37435
tha,2010,34.76889
tha,2011,36.92604
tha,2013,47.53984
tha,2014,27.52091
tha,2015,27.78615
tjk,2006,1.40845
tjk,2010,21.27967
tjk,2012,0.0111
tjk,2013,24.67993
tjk,2014,23.04527
tjk,2015,29.69314
tjk,2016,24.57404
tjk,2017,20.62901
tjk,2020,1.56863
tkm,1998,0
tkm,2002,34.1589
tls,2011,0
tls,2012,0
tls,2013,0
tls,2014,0
tls,2015,0
tls,2016,0
tls,2020,0
ton,2009,70.25616
ton,2010,68.3998
ton,2011,70.20178
ton,2012,15.34772
ton,2013,61.29647
ton,2015,62.80107
ton,2016,63.43943
ton,2017,56.48638
ton,2020,1.59574
tto,1991,62.18125
tto,1992,66.60016
tto,1996,54.37703
tto,1999,47.84498
tto,2001,46.46539
tto,2002,47.53002
tto,2003,49.05316
tto,2004,51.7735
tto,2005,51.58357
tto,2006,45.7278
tto,2007,54.20306
tto,2008,53.09165
tto,2010,49.43685
tto,2011,49.43685
tto,2012,45.8609
tto,2013,45.8609
tun,1990,91.85428
tun,1992,91.91019
tun,1995,92.68723
tun,1998,92.61498
tun,2000,75.58994
tun,2002,72.01492
tun,2003,62.81546
tun,2004,68.64011
tun,2005,51.70929
tun,2006,56.82647
tun,2008,58.71945
tun,2009,70.38596
tun,2010,46.11968
tun,2011,64.91371
tun,2012,62.54628
tun,2013,47.98799
tun,2015,47.3092
tun,2016,63.88765
tur,1993,7.9455
tur,1995,19.42502
tur,1996,37.13876
tur,1997,34.29944
tur,1998,40.7807
tur,1999,42.25174
tur,2000,38.82257
tur,2001,36.39344
tur,2002,33.89655
tur,2003,33.64127
tur,2004,35.98474
tur,2005,36.68348
tur,2006,35.84973
tur,2007,36.57471
tur,2008,35.30395
tur,2009,31.63499
tur,2010,36.97129
tur,2011,35.6985
tur,2013,35.38129
tur,2015,36.30998
tur,2016,37.80953
tur,2017,40.69791
tur,2018,39.45206
tur,2019,47.2594
tur,2020,46.65163
tuv,2010,39.43299
tuv,2017,49.83498
tza,1993,80.37634
tza,1997,72.17695
tza,1998,61.56338
tza,2000,59.36967
tza,2003,47.86217
tza,2005,50
tza,2006,47.752
tza,2007,45.47364
tza,2008,49.65479
tza,2009,49.36613
tza,2010,50.2439
tza,2011,49.95951
tza,2012,52.88404
tza,2013,52.36456
tza,2014,52.11884
tza,2015,47.20937
tza,2016,46.81184
tza,2018,56.1086
tza,2019,54.84835
tza,2020,54.91243
uga,1994,45.49059
uga,2000,0
uga,2001,0
uga,2002,0
uga,2003,0
uga,2004,0
uga,2005,42.23725
uga,2006,39.40337
uga,2007,41.07914
uga,2008,42.37517
uga,2009,43.43268
uga,2010,46.36124
uga,2011,46.6708
uga,2012,46.17647
uga,2013,44.76191
uga,2014,45.14954
uga,2015,43.41184
uga,2016,42.94505
uga,2018,53.36323
uga,2019,53.83301
uga,2020,56.6359
ukr,1995,15.4176
ukr,1997,47.76907
ukr,2002,21.91359
ukr,2006,13.81706
ukr,2007,9.34599
ukr,2008,13.69364
ukr,2009,9.68241
ukr,2010,6.62557
ukr,2011,11.58962
ukr,2012,5.08858
ukr,2013,5.74805
ukr,2014,11.37468
ukr,2015,11.24374
ukr,2016,4.7747
ukr,2017,6.92968
ukr,2018,2.88172
ukr,2019,7.99268
ukr,2020,2.63761
ury,1992,0
ury,1995,24.50037
ury,1996,24.72918
ury,1997,28.61591
ury,1998,35.83875
ury,1999,34.55595
ury,2000,25.81769
ury,2001,24.39988
ury,2002,30.46956
ury,2004,18.58995
ury,2005,11.86416
ury,2006,12.21152
ury,2007,11.61638
ury,2008,10.71429
ury,2009,11.04621
ury,2010,11.21799
ury,2011,11.97183
ury,2012,13.45941
ury,2013,15.33845
ury,2014,15.28302
ury,2015,15.14908
ury,2016,16.47659
ury,2017,16.82448
ury,2018,16.64311
ury,2019,16.66486
ury,2020,15.84492
usa,1989,7.43632
usa,1990,7.44878
usa,1991,6.88055
usa,1992,7.2465
usa,1993,6.36253
usa,1995,13.44097
usa,1996,14.02975
usa,1997,14.1326
usa,1998,15.08398
usa,1999,13.40543
usa,2000,13.17543
usa,2001,13.5293
usa,2002,13.37968
usa,2003,12.51816
usa,2004,12.33872
usa,2005,11.39836
usa,2006,11.29889
usa,2007,11.89698
usa,2008,10.21107
usa,2009,10.21
usa,2010,9.98119
usa,2011,10.80362
usa,2012,10.19866
usa,2013,10.33102
usa,2014,10.66085
usa,2015,10.16535
usa,2016,10.13118
usa,2017,10.68281
usa,2018,9.83917
usa,2019,10.60377
usa,2020,10.33121
uzb,2001,31.46067
uzb,2006,43.74324
uzb,2007,45.80268
uzb,2008,42.59374
uzb,2009,42.42336
uzb,2012,48.27512
uzb,2014,43.29519
uzb,2015,38.48782
uzb,2020,29.95988
vct,1996,53.4809
vct,1999,46.89495
vct,2000,49.44247
vct,2001,48.14987
vct,2002,49.06788
vct,2003,49.03288
vct,2006,42.73927
vct,2007,51.4193
vct,2010,54.11899
vct,2011,54.48207
vct,2012,43.55387
vct,2013,43.55387
vct,2015,49.7962
vct,2016,48.97046
vct,2017,49.05797
vct,2018,43.291
vct,2019,42.49954
vct,2020,42.58464
ven,1992,44.92516
ven,1995,26.50209
ven,1997,30.03017
ven,1998,36.59037
ven,1999,33.97074
ven,2000,32.97226
ven,2001,35.20789
ven,2002,36.25419
ven,2003,35.04748
ven,2004,30.05198
ven,2005,29.31703
ven,2006,27.9931
ven,2007,41.05312
ven,2008,43.51194
ven,2009,44.23886
ven,2010,30.71551
ven,2011,43.22771
ven,2012,27.71588
ven,2013,41.46936
ven,2014,38.34772
ven,2015,33.25035
ven,2016,36.08167
ven,2017,39.6352
ven,2018,32.25701
ven,2019,40.85366
ven,2020,46.63533
vnm,1994,27.84653
vnm,1999,33.13056
vnm,2001,36.10925
vnm,2002,36.84134
vnm,2003,39.72867
vnm,2004,33.17329
vnm,2005,33.44198
vnm,2006,33.58026
vnm,2007,35.78704
vnm,2008,31.1447
vnm,2009,35.9566
vnm,2010,32.97326
vnm,2012,22.38912
vnm,2013,28.24416
vnm,2014,29.99235
vnm,2015,28.10774
vnm,2016,28.31419
vnm,2017,27.75453
vnm,2018,25.78606
vnm,2019,20.74287
vnm,2020,19.91802
vut,2002,54.71215
vut,2003,53.95768
vut,2004,53.95768
vut,2005,53.95768
vut,2006,53.56725
vut,2007,76.05799
vut,2008,74.57286
vut,2009,74.57286
vut,2012,48.53352
vut,2015,28.52889
vut,2016,27.45763
vut,2017,59.42797
vut,2020,53.51474
wsm,2011,55.52194
wsm,2012,55.60185
wsm,2013,52.88333
wsm,2014,54.89495
wsm,2015,56.06625
wsm,2016,60.01603
wsm,2017,56.97813
wsm,2018,57.99839
wsm,2020,66.01563
yem,2000,17.4861
yem,2006,12.07371
yem,2009,7.41758
yem,2011,7.20548
yem,2012,6.8172
yem,2013,5.00452
yem,2015,7.18332
yem,2016,6.37566
yem,2017,3.99419
zaf,1988,15.32945
zaf,1990,24.32455
zaf,1991,22.18777
zaf,1993,34.13728
zaf,1996,21.91439
zaf,1997,25.59534
zaf,1999,21.96282
zaf,2000,22.88025
zaf,2001,21.77135
zaf,2002,19.42902
zaf,2003,19.82824
zaf,2004,20.25894
zaf,2005,19.96894
zaf,2006,17.40471
zaf,2007,18.21535
zaf,2008,18.13818
zaf,2009,16.16527
zaf,2010,15.78386
zaf,2011,18.16487
zaf,2012,16.28984
zaf,2013,15.80631
zaf,2014,15.72297
zaf,2015,14.94578
zaf,2016,16.20807
zaf,2017,16.49516
zaf,2018,14.88162
zaf,2019,14.79895
zaf,2020,15.9621
zmb,1993,95.42303
zmb,1997,50
zmb,2001,54.5737
zmb,2002,53.46924
zmb,2003,42.63595
zmb,2004,52.83019
zmb,2005,45.34056
zmb,2006,54.40986
zmb,2007,51.8628
zmb,2008,40.15376
zmb,2009,41.93017
zmb,2010,29.95241
zmb,2011,35.07055
zmb,2012,37.49726
zmb,2013,48.01061
zmb,2015,37.84074
zmb,2016,42.30769
zmb,2018,43.02764
zmb,2020,42.00222
zwe,1996,88.30083
zwe,1997,48.69432
zwe,1998,40.24254
zwe,1999,42.22395
zwe,2000,41.96856
zwe,2001,39.47161
