geo,time,nv_agr_totl_kn
chl,1976,796732279407.73901
chl,1977,881380994973.01599
chl,1978,848699175823.96301
chl,1979,901071090018.01196
chl,1980,935622221987.79211
chl,1981,971606493786.79602
chl,1982,964596570709.06812
chl,1983,944376837031.5321
chl,1984,1028963242169.44995
chl,1985,1101461424400
chl,1986,1185407184751.08008
chl,1987,1298311198265.94995
chl,1988,1447803426566.12988
chl,1989,1538258523247.34009
chl,1990,1678381191016.46997
chl,1991,1719136352000
chl,1992,1925481099300
chl,1993,1985610537200
chl,1994,2135381910500
chl,1995,2283061719500
chl,1996,2347099186520.3501
chl,1997,2452921989189.54004
chl,1998,2585530360208.60938
chl,1999,2533873570910.33008
chl,2000,2713741877281.66016
chl,2001,2830574215474.81006
chl,2002,2947568117575.83008
chl,2003,3006511454148.31982
chl,2004,3404813319491.62939
chl,2005,3837851717251.83984
chl,2006,4181514630121.75977
chl,2007,4276368829525.56982
chl,2008,4568515212724
chl,2009,4336693223321.68018
chl,2010,4377956199771.16943
chl,2011,4859871962164.7998
chl,2012,4665624530582.51953
chl,2013,4662791690479.87988
chl,2014,4671317300793.59961
chl,2015,4963899124521.76953
chl,2016,5076189447307.37988
chl,2017,5188507152413.7998
chl,2018,5308481345093.48047
chl,2019,5287659717119
chl,2020,5147638363861.09961
chn,1960,610305781882.86304
chn,1961,618850062858.33398
chn,1962,646698315661.01196
chn,1963,719775225331.84595
chn,1964,812626229456.48303
chn,1965,891450973678.95483
chn,1966,955635443837.505
chn,1967,973792517218.39807
chn,1968,958211837033.02002
chn,1969,965877531623.9801
chn,1970,1040250101623.06995
chn,1971,1060014853567.06995
chn,1972,1050474719824.96997
chn,1973,1145017444599.1001
chn,1974,1191963159817.40991
chn,1975,1215802423120.07007
chn,1976,1193917979435.06006
chn,1977,1167651783855.34009
chn,1978,1154654408093.06006
chn,1979,1225485891588.33008
chn,1980,1207318435236.96997
chn,1981,1291619860377.37988
chn,1982,1440528444275.65991
chn,1983,1560465307950.71997
chn,1984,1761462812304.76001
chn,1985,1793942063056.92993
chn,1986,1853477390203.37988
chn,1987,1940668389844.03003
chn,1988,1990037695270.61011
chn,1989,2051231349086.37988
chn,1990,2201540087934.62939
chn,1991,2253353998600
chn,1992,2358157561100
chn,1993,2467792536900
chn,1994,2565160420100
chn,1995,2691947130200
chn,1996,2827618409400
chn,1997,2924793487300
chn,1998,3025201488800
chn,1999,3107831034600
chn,2000,3180197440800
chn,2001,3264093314800
chn,2002,3352222089700
chn,2003,3431738687300
chn,2004,3641247019400
chn,2005,3826000776200
chn,2006,4007937760800
chn,2007,4149163455800
chn,2008,4363094517200
chn,2009,4537724137000
chn,2010,4730625952200
chn,2011,4928095962900
chn,2012,5148211436700
chn,2013,5344214133700
chn,2014,5560679829700
chn,2015,5777464126500
chn,2016,5966838628900
chn,2017,6203202470500
chn,2018,6419254894900
chn,2019,6617324412800
chn,2020,6814770316600
civ,2008,4112616647400
civ,2009,3991666332300
civ,2010,3829986802800
civ,2011,4104058065100
civ,2012,3995002381000
civ,2013,4161084665200
civ,2014,4834461327000
civ,2015,4973615000000
civ,2016,4773099000000
civ,2017,4928347097200
civ,2018,5187882072700
civ,2019,5375497616300
civ,2020,5492627081300
cmr,1965,566134235609.08496
cmr,1966,588884209165.698
cmr,1967,626016330808.34998
cmr,1968,658964560891.83398
cmr,1969,694789237942.76794
cmr,1970,728783440955.40198
cmr,1971,738197196530.56799
cmr,1972,781082254302.91602
cmr,1973,811676981373.84595
cmr,1974,850901091541.92285
cmr,1975,861360819888.79883
cmr,1976,872866606813.953
cmr,1977,884372308089.98206
cmr,1978,917843524638.04004
cmr,1979,1054866309617.73999
cmr,1980,1057481284607.73999
cmr,1981,1196623520622.94995
cmr,1982,1242359019360.11011
cmr,1983,1148226176357.06006
cmr,1984,1249618535240.6499
cmr,1985,1357579949902.47998
cmr,1986,1440282409800.68994
cmr,1987,1447691876830.62012
cmr,1988,1264396768332.73999
cmr,1989,1354347176598.94995
cmr,1990,1340803683327.79004
cmr,1991,1287171505144.76001
cmr,1992,1364401865793.3999
cmr,1993,1533689899500
cmr,1994,1638620387300
cmr,1995,1743654557200
cmr,1996,1781571057000
cmr,1997,1832627840200
cmr,1998,1893499344900
cmr,1999,2027434279100
cmr,2000,2063607484500
cmr,2001,2133425886500
cmr,2002,2187029825000
cmr,2003,2256976871600
cmr,2004,2444726636300
cmr,2005,2323505642100
cmr,2006,2323728318500
cmr,2007,2448892719900
cmr,2008,2537932377700
cmr,2009,2602918805800
cmr,2010,2733571532500
cmr,2011,2813454972000
cmr,2012,2910932955200
cmr,2013,3033894476700
cmr,2014,3192536973100
cmr,2015,3360155321600
cmr,2016,3445163000000
cmr,2017,3531992000000
cmr,2018,3667756742100
cmr,2019,3809484614500
cmr,2020,3833105478000
cod,1968,902916794200
cod,1969,907364069100
cod,1970,785230687200
cod,1971,806490866900
cod,1972,818852191900
cod,1973,850009258700
cod,1974,866813397200
cod,1975,853957478300
cod,1976,899458785300
cod,1977,869785578500
cod,1978,871269438400
cod,1979,897974925400
cod,1980,923187707800
cod,1981,941685863600
cod,1982,971827443600
cod,1983,992404787900
cod,1984,1018444972100
cod,1985,1046546733900
cod,1986,1071208019500
cod,1987,1092993475300
cod,1988,1124947261700
cod,1989,1156463278900
cod,1990,1186666145000
cod,1991,1219933082400
cod,1992,1258014933300
cod,1993,1281651965700
cod,1994,1271146600600
cod,1995,1418659168900
cod,1996,1448450956200
cod,1997,1409048127100
cod,1998,1388558524600
cod,1999,1420495404400
cod,2000,1254300000000
cod,2001,1235400000000
cod,2002,1190500000000
cod,2003,1198400000000
cod,2004,1217700000000
cod,2005,1223565000000
cod,2006,1292547000000
cod,2007,1328265986800
cod,2008,1365092435400
cod,2009,1403061536900
cod,2010,1453774130600
cod,2011,1505702336200
cod,2012,1557695700400
cod,2013,1623832344500
cod,2014,1700798446800
cod,2015,1780002262100
cod,2016,1838031368800
cod,2017,1867631475900
cod,2018,1897024365700
cod,2019,1956662508500
cod,2020,2006207497700
cog,1960,78120039148.26419
cog,1961,75330069522.9113
cog,1962,75783333983.47969
cog,1963,76312991729.1433
cog,1964,79645774825.00659
cog,1965,71827563390.5435
cog,1966,77775243009.55421
cog,1967,82807712950.53191
cog,1968,86467537542.2924
cog,1969,83722584647.5493
cog,1970,91042571634.76141
cog,1971,94245264667.3222
cog,1972,97905122950.78951
cog,1973,101565285523.56599
cog,1974,105225109938.002
cog,1975,108885238819.071
cog,1976,103852802569.8
cog,1977,107970062832.745
cog,1978,107512627161.561
cog,1979,114375178300.26401
cog,1980,123064734229.22099
cog,1981,128474208516.576
cog,1982,134897885099.972
cog,1983,140983539350.95401
cog,1984,138616909212.26901
cog,1985,139631179246.37399
cog,1986,140763780760.814
cog,1987,154581519981.745
cog,1988,164845933031.88
cog,1989,171073556509.97699
cog,1990,173778276719.138
cog,1991,157250366700
cog,1992,167721387700
cog,1993,151386961700
cog,1994,146562950400
cog,1995,156045799500
cog,1996,156888446800
cog,1997,158129394500
cog,1998,160788542400
cog,1999,150371406800
cog,2000,156932423400
cog,2001,169522482200
cog,2002,184063113500
cog,2003,195589223700
cog,2004,204987436600
cog,2005,214031000000
cog,2006,217011000000
cog,2007,214044163406.06696
cog,2008,229508531822.19601
cog,2009,230715721723.95496
cog,2010,239655154449.66296
cog,2011,251595178015.98999
cog,2012,291395680392.47699
cog,2013,302121993642.64301
cog,2014,302013011454.83197
cog,2015,292824929270.33698
cog,2016,292539487987.00201
cog,2017,318746310851.98798
cog,2018,315091713880.396
cog,2019,315765371795.375
cog,2020,296693143340
col,1965,10824468483320.09961
col,1966,11126391181054.90039
col,1967,11914977050743.90039
col,1968,12663689622981.19922
col,1969,13112568927917.90039
col,1970,13562667067274.5
col,1971,13673406880284.5
col,1972,14742150547352.5
col,1973,15090737191450
col,1974,15927902318733
col,1975,16848818782584.90039
col,1976,17363166907791.59961
col,1977,17930621389866.30078
col,1978,19385735568049.39844
col,1979,20324934548200.10156
col,1980,20774858568353.89453
col,1981,21440168042428
col,1982,21034122061391.39844
col,1983,21624908516647.5
col,1984,22004314259648.60156
col,1985,22366656320770.89453
col,1986,23121637184310.69531
col,1987,24597819786038.10156
col,1988,25278974107571.19922
col,1989,26365652052532.39844
col,1990,27901731660038.80078
col,1991,28867600049300
col,1992,29230979351800
col,1993,29730623229700
col,1994,30485773078000
col,1995,31623812077600
col,1996,31233173772700
col,1997,31436219251400
col,1998,31448412145900
col,1999,31433443435200
col,2000,32643434513400
col,2001,33220453993100
col,2002,34732245029800
col,2003,35805501262000
col,2004,36871544750700
col,2005,37909000000000
col,2006,38717000000000
col,2007,40239000000000
col,2008,39915000000000
col,2009,39822000000000
col,2010,39943000000000
col,2011,40706000000000
col,2012,41725000000000
col,2013,44835000000000
col,2014,46140000000000
col,2015,48124000000000
col,2016,49441000000000
col,2017,52198000000000
col,2018,53030000000000
col,2019,54273000000000
col,2020,55661757113677.20312
com,1980,43581000000
com,1981,45266000000
com,1982,48155000000
com,1983,50477000000
com,1984,52551000000
com,1985,53750000000
com,1986,54753000000
com,1987,55650000000
com,1988,57146000000
com,1989,55328000000
com,1990,58145000000
com,1991,55008000000
com,1992,59701000000
com,1993,61495000000
com,1994,58250000000
com,1995,60353000000
com,1996,59574000000
com,1997,61975000000
com,1998,62770000000
com,1999,63977000000
com,2000,70918000000
com,2001,72572000000
com,2002,74259000000
com,2003,75822000000
com,2004,77277000000
com,2005,79470000000
com,2006,81574000000
com,2007,82708000000
com,2008,84528000000
com,2009,88754000000
com,2010,91150000000
com,2011,93064000000
com,2012,91669000000
com,2013,96527000000
com,2014,95465000000
com,2015,94951000000
com,2016,96751000000
com,2017,100414900000
com,2018,105970500000
com,2019,106936312000
com,2020,107294300000
cpv,1980,2552675200
cpv,1981,2381066600
cpv,1982,1910095500
cpv,1983,1808052200
cpv,1984,1866934100
cpv,1985,2361858900
cpv,1986,2529225100
cpv,1987,3372677300
cpv,1988,3640597400
cpv,1989,3539146700
cpv,1990,3133939500
cpv,1991,2911395100
cpv,1992,2773959900
cpv,1993,3552595300
cpv,1994,3950416800
cpv,1995,4880233200
cpv,1996,4972638200
cpv,1997,5207155600
cpv,1998,5409772700
cpv,1999,7777912500
cpv,2000,8523434900
cpv,2001,7818470900
cpv,2002,7561143900
cpv,2003,7710955200
cpv,2004,8178975400
cpv,2005,7868964500
cpv,2006,7891343000
cpv,2007,10389401900
cpv,2008,10488517100
cpv,2009,11591466200
cpv,2010,11149642600
cpv,2011,11730761000
cpv,2012,12779364700
cpv,2013,12610569000
cpv,2014,12589340800
cpv,2015,13608539200
cpv,2016,13132268200
cpv,2017,11486857200
cpv,2018,9299400800
cpv,2019,8619978400
cpv,2020,8055632000
cri,1960,233382819265.20096
cri,1961,241963509648.12601
cri,1962,256792856093.87799
cri,1963,256045409196.41101
cri,1964,267227214782.522
cri,1965,272698526071.983
cri,1966,297214784308.91101
cri,1967,320594923261.69
cri,1968,349536067131.625
cri,1969,385861986348.53699
cri,1970,401707860574.84497
cri,1971,420244543632.03497
cri,1972,443026725066.83899
cri,1973,468051247194.04498
cri,1974,460128310080.89093
cri,1975,474090618125.58093
cri,1976,476452550321.578
cri,1977,486946704762.02002
cri,1978,519086921353.11499
cri,1979,521658138680.40302
cri,1980,519057023477.216
cri,1981,545516643647.56
cri,1982,519864266126.48096
cri,1983,540643289876.07397
cri,1984,595057424011.69482
cri,1985,562199658399.03101
cri,1986,589167542459.65295
cri,1987,614072473083.26404
cri,1988,642146578552.13794
cri,1989,689923384238.2489
cri,1990,707144560755.896
cri,1991,751363519166.43005
cri,1992,789118588845.30005
cri,1993,821954642273.00989
cri,1994,866081304858.42004
cri,1995,948577995885.47009
cri,1996,969414541827.54004
cri,1997,1021506097594.29004
cri,1998,1103850826149.59009
cri,1999,1145032459875.06006
cri,2000,1129924874767.51001
cri,2001,1136568968436.80005
cri,2002,1108179965928.63989
cri,2003,1193156592596.30005
cri,2004,1220471707635.83008
cri,2005,1246340107731.91992
cri,2006,1359986999014.25
cri,2007,1422612985020.43994
cri,2008,1376528801638.91992
cri,2009,1330342929986.04004
cri,2010,1414589537969.43994
cri,2011,1412318537609.70996
cri,2012,1482092541861.73999
cri,2013,1482256538871.62988
cri,2014,1515369848468.16992
cri,2015,1477731191299.48999
cri,2016,1555819497026.86011
cri,2017,1614074616460.13989
cri,2018,1678769328528.21997
cri,2019,1660651345875.28003
cri,2020,1666421185546.75
cub,1970,1319163049.25427
cub,1971,1432207372.82575
cub,1972,1501282125.61145
cub,1973,1553101154.63478
cub,1974,1569018502.18068
cub,1975,1716864990.88911
cub,1976,1808776914.76087
cub,1977,1967202216.24543
cub,1978,2099420172.74277
cub,1979,2125594682.76782
cub,1980,2012555238.95142
cub,1981,2404467971.48678
cub,1982,2635330838.67172
cub,1983,2791192449.16742
cub,1984,3023157148.50882
cub,1985,2957514931.2401
cub,1986,3002737358.46681
cub,1987,3068500411.70464
cub,1988,3174350818.37411
cub,1989,3187934071.54324
cub,1990,2909310808.24156
cub,1991,2211261800
cub,1992,1982996100
cub,1993,1532096800
cub,1994,1456726000
cub,1995,1516525700
cub,1996,1781400000
cub,1997,1823000000
cub,1998,1565700000
cub,1999,1747700000
cub,2000,1907100000
cub,2001,1924100000
cub,2002,1875700000
cub,2003,1920600000
cub,2004,1924600000
cub,2005,1700504900
cub,2006,1597700000
cub,2007,1885900000
cub,2008,1897900000
cub,2009,1894000000
cub,2010,1782000000
cub,2011,1859000000
cub,2012,1872000000
cub,2013,1960000000
cub,2014,2004000000
cub,2015,2054000000
cub,2016,2173000000
cub,2017,2143000000
cub,2018,2199000000
cub,2019,1959000000
cub,2020,1509700000
cym,2006,10319800
cym,2007,11004500
cym,2008,11607700
cym,2009,12793900
cym,2010,12606200
cym,2011,13064300
cym,2012,13205000
cym,2013,13433800
cym,2014,14538000
cym,2015,14857900
cym,2016,15248300
cym,2017,16414400
cym,2018,16579800
cym,2019,17200000
cym,2020,19400000
cyp,1975,294072766.62172
cyp,1976,318960835.59355
cyp,1977,319288259.32097
cyp,1978,308809024.91211
cyp,1979,319943235.63207
cyp,1980,337954375.47797
cyp,1981,335662151.67349
cyp,1982,336971975.43944
cyp,1983,333369670.15651
cyp,1984,364479820.79942
cyp,1985,363497420.7609
cyp,1986,361532620.68384
cyp,1987,373976655.16976
cyp,1988,414911063.91043
cyp,1989,428665051.01854
cyp,1990,431939803.71779
cyp,1991,366772300
cyp,1992,445038800
cyp,1993,461740000
cyp,1994,411308900
cyp,1995,535136000
cyp,1996,554495000
cyp,1997,466546000
cyp,1998,530713000
cyp,1999,557658000
cyp,2000,543833000
cyp,2001,580604000
cyp,2002,605776000
cyp,2003,556074000
cyp,2004,572551000
cyp,2005,535762000
cyp,2006,472497000
cyp,2007,442437000
cyp,2008,406304000
cyp,2009,371946000
cyp,2010,400443000
cyp,2011,420130000
cyp,2012,401018000
cyp,2013,381331000
cyp,2014,324497000
cyp,2015,333955000
cyp,2016,389094000
cyp,2017,362270000
cyp,2018,353801000
cyp,2019,381512000
cyp,2020,376230000
cze,1993,100984314000
cze,1994,119317337000
cze,1995,101306000000
cze,1996,98757000000
cze,1997,91220000000
cze,1998,94916000000
cze,1999,96827000000
cze,2000,99243000000
cze,2001,99010000000
cze,2002,95946000000
cze,2003,98764000000
cze,2004,111186000000
cze,2005,121516000000
cze,2006,112857000000
cze,2007,87131000000
cze,2008,88610000000
cze,2009,115398000000
cze,2010,92416000000
cze,2011,83865000000
cze,2012,91094000000
cze,2013,89531000000
cze,2014,95812000000
cze,2015,102277000000
cze,2016,107652000000
cze,2017,103566000000
cze,2018,107792000000
cze,2019,112848000000
cze,2020,120182000000
deu,1991,27710930000
deu,1992,27006450000
deu,1993,24383300000
deu,1994,18016040000
deu,1995,18418010000
deu,1996,19089340000
deu,1997,19257170000
deu,1998,18867630000
deu,1999,20434060000
deu,2000,19636340000
deu,2001,18969160000
deu,2002,18739170000
deu,2003,19118340000
deu,2004,24955170000
deu,2005,18208740000
deu,2006,17071210000
deu,2007,21333310000
deu,2008,25355060000
deu,2009,24582210000
deu,2010,21747710000
deu,2011,20773870000
deu,2012,21372680000
deu,2013,21915540000
deu,2014,24035200000
deu,2015,20720000000
deu,2016,20357400000
deu,2017,21596460000
deu,2018,17798480000
deu,2019,20264160000
deu,2020,20606040000
dji,2013,4338000000
dji,2014,4259000000
dji,2015,4315654000
dji,2016,4127307100
dji,2017,5577511100
dji,2018,6430234300
dji,2019,6475245900
dji,2020,6701879500
dma,1977,138265367
dma,1978,153495864
dma,1979,102202509
dma,1980,100095645
dma,1981,119996874
dma,1982,122047808
dma,1983,122191771
dma,1984,129708668
dma,1985,122816892
dma,1986,144406022
dma,1987,150114640
dma,1988,159978835
dma,1989,134801352
dma,1990,146870000
dma,1991,145800000
dma,1992,148470000
dma,1993,148280000
dma,1994,141390000
dma,1995,128590000
dma,1996,136130000
dma,1997,133340000
dma,1998,130190000
dma,1999,126680000
dma,2000,125170000
dma,2001,118380000
dma,2002,115560000
dma,2003,109570000
dma,2004,109690000
dma,2005,109290000
dma,2006,110650000
dma,2007,101890000
dma,2008,115640000
dma,2009,117650000
dma,2010,107900000
dma,2011,115790000
dma,2012,124840000
dma,2013,130560000
dma,2014,130360000
dma,2015,126730000
dma,2016,138530000
dma,2017,112140000
dma,2018,81440000
dma,2019,99060000
dma,2020,102260000
dnk,1966,7187646500
dnk,1967,7465878200
dnk,1968,7644999400
dnk,1969,7844739300
dnk,1970,6318595000
dnk,1971,7504200000
dnk,1972,7739709000
dnk,1973,7291531000
dnk,1974,8504806000
dnk,1975,8062404000
dnk,1976,7130714000
dnk,1977,8235564000
dnk,1978,8525827000
dnk,1979,8622429000
dnk,1980,8679833000
dnk,1981,9528673000
dnk,1982,10366204000
dnk,1983,9691864000
dnk,1984,11758493000
dnk,1985,11603258000
dnk,1986,11515937000
dnk,1987,10411628000
dnk,1988,10550074000
dnk,1989,12053579000
dnk,1990,12742538000
dnk,1991,12576002000
dnk,1992,12919023000
dnk,1993,16062537000
dnk,1994,16596153000
dnk,1995,17469536000
dnk,1996,17944997000
dnk,1997,18548541000
dnk,1998,18828469000
dnk,1999,18599383000
dnk,2000,19916351000
dnk,2001,20779412000
dnk,2002,19779932000
dnk,2003,19806058000
dnk,2004,20312221000
dnk,2005,19059466000
dnk,2006,19892413000
dnk,2007,21169000000
dnk,2008,15952046000
dnk,2009,15407016000
dnk,2010,20062543000
dnk,2011,17909305000
dnk,2012,19959940000
dnk,2013,19035848000
dnk,2014,22290617000
dnk,2015,19499744000
dnk,2016,16518435000
dnk,2017,18837729000
dnk,2018,18577457000
dnk,2019,22313848000
dnk,2020,23665584000
dom,1968,22467322067.4379
dom,1969,26298643622.7722
dom,1970,34233513234.1043
dom,1971,36068990631.18751
dom,1972,37454153660.113
dom,1973,40675984344.3635
dom,1974,40686994233.1004
dom,1975,39665355908.866
dom,1976,42571569782.6589
dom,1977,43325400002.4824
dom,1978,45299244920.1779
dom,1979,45795185854.2722
dom,1980,48026920057.6968
dom,1981,50665325827.0787
dom,1982,52996248217.3222
dom,1983,54632853299.8335
dom,1984,54642772118.5154
dom,1985,52698683656.8656
dom,1986,52420956733.7727
dom,1987,53938535992.1014
dom,1988,53224381047.0056
dom,1989,54424558107.5139
dom,1990,49752794508.3451
dom,1991,51865502900
dom,1992,59170314400
dom,1993,60249508200
dom,1994,56839435700
dom,1995,61835982000
dom,1996,64069985900
dom,1997,64034065800
dom,1998,66644272000
dom,1999,65177511500
dom,2000,66079459800
dom,2001,74216664700
dom,2002,76046410300
dom,2003,82061968300
dom,2004,78337177500
dom,2005,84171463700
dom,2006,90970998700
dom,2007,94965869500
dom,2008,92441797800
dom,2009,101865252700
dom,2010,109836680600
dom,2011,117852928500
dom,2012,121112237300
dom,2013,124589329500
dom,2014,127598057300
dom,2015,130592182800
dom,2016,137963247000
dom,2017,145991645400
dom,2018,154019918400
dom,2019,160317436300
dom,2020,164863395500
dza,1999,640625193030.65918
dza,2000,611156434151.24805
dza,2001,689384457722.60803
dza,2002,681111844229.93701
dza,2003,813928653854.77502
dza,2004,857880801162.93311
dza,2005,877612059589.68005
dza,2006,948698636416.44397
dza,2007,972416102326.85474
dza,2008,935464290438.43396
dza,2009,1132847255720.93994
dza,2010,1188356771251.27002
dza,2011,1326206156716.41992
dza,2012,1421693000000
dza,2013,1538271826000
dza,2014,1576728621650
dza,2015,1671332338949
dza,2016,1701416321050.08008
dza,2017,1718430484260.58008
dza,2018,1778575551209.69995
dza,2019,1826597091092.36011
dza,2020,1850342853276.57007
ecu,1960,1149745030.29376
ecu,1961,1211485755.20196
ecu,1962,1315660659.11873
ecu,1963,1323503943.39045
ecu,1964,1330140568.54345
ecu,1965,1314454000
ecu,1966,1321617000
ecu,1967,1364857000
ecu,1968,1324093000
ecu,1969,1370439000
ecu,1970,1426612000
ecu,1971,1415342000
ecu,1972,1458000000
ecu,1973,1451026000
ecu,1974,1567112000
ecu,1975,1674542000
ecu,1976,1690375000
ecu,1977,1634693000
ecu,1978,1432582000
ecu,1979,1459792000
ecu,1980,1484850000
ecu,1981,1690223000
ecu,1982,1697331000
ecu,1983,1405853000
ecu,1984,1614584000
ecu,1985,1742503000
ecu,1986,1965470000
ecu,1987,2072460000
ecu,1988,2189053000
ecu,1989,2339143000
ecu,1990,2442873000
ecu,1991,2651202000
ecu,1992,2757873000
ecu,1993,2744130000
ecu,1994,2889264000
ecu,1995,2985926000
ecu,1996,3162944000
ecu,1997,3328099000
ecu,1998,3228938000
ecu,1999,3514668000
ecu,2000,3543992000
ecu,2001,3719956000
ecu,2002,3785676000
ecu,2003,4035805000
ecu,2004,4132061000
ecu,2005,4423717000
ecu,2006,4614324000
ecu,2007,4772112000
ecu,2008,4851668000
ecu,2009,4934884000
ecu,2010,4971366000
ecu,2011,5366155000
ecu,2012,5407764000
ecu,2013,5769740000
ecu,2014,6207151000
ecu,2015,6387720000
ecu,2016,6442644000
ecu,2017,6798935000
ecu,2018,6806753000
ecu,2019,6916852000
ecu,2020,6945140000
egy,1961,86516538129.75121
egy,1962,86025209641.60699
egy,1963,79680663512.09198
egy,1964,91088029280.311
egy,1965,96748987948.06009
egy,1966,101897256019.485
egy,1967,103691673106.62
egy,1968,99013371415.15981
egy,1969,100508718987.77299
egy,1970,102538119264.89
egy,1971,105002788273.62399
egy,1972,103588059684.369
egy,1973,107682610697.5
egy,1974,110920162661.37199
egy,1975,111192225851.61301
egy,1976,118024953174.304
egy,1977,120420664368.769
egy,1978,116344739618.45399
egy,1979,122840493461.16499
egy,1980,127985645019.74699
egy,1981,132460922371.92599
egy,1982,132648438619.713
egy,1983,137991197732.811
egy,1984,139761625140.189
egy,1985,145379327490.526
egy,1986,148443528772.52802
egy,1987,154571931336.53101
egy,1988,159849166877.75601
egy,1989,165635425539.75101
egy,1990,170473111920.88699
egy,1991,175200132200
egy,1992,179484488500
egy,1993,182994182600
egy,1994,187552155800
egy,1995,194743624500
egy,1996,200390446900
egy,1997,206543710700
egy,1998,213633891100
egy,1999,223952915100
egy,2000,232241799800
egy,2001,241066274200
egy,2002,249745861700
egy,2003,258437269400
egy,2004,265568647800
egy,2005,274215984200
egy,2006,283124324000
egy,2007,293544343200
egy,2008,303370945600
egy,2009,312989327400
egy,2010,323864081100
egy,2011,332679536200
egy,2012,342391602500
egy,2013,352671602700
egy,2014,363274252900
egy,2015,374431882700
egy,2016,386027511100
egy,2017,398539400000
egy,2018,410953700000
egy,2019,424708215200
egy,2020,438725700000
eri,1992,1132184000
eri,1993,912031800
eri,1994,1246519200
eri,1995,1100760700
eri,1996,1037346300
eri,1997,1042646600
eri,1998,1640635100
eri,1999,1514942100
eri,2000,856000000
eri,2001,1105493100
eri,2002,1022202600
eri,2003,901052600
eri,2004,872658100
eri,2005,1480300800
eri,2006,1610915500
eri,2007,1631738200
eri,2008,922138300
eri,2009,955335300
esp,1995,18328000000
esp,1996,22166000000
esp,1997,23705000000
esp,1998,24408000000
esp,1999,24249000000
esp,2000,26126000000
esp,2001,25898000000
esp,2002,26140000000
esp,2003,26077000000
esp,2004,25549000000
esp,2005,23623000000
esp,2006,25102000000
esp,2007,27069000000
esp,2008,26533000000
esp,2009,25703000000
esp,2010,26383000000
esp,2011,27664000000
esp,2012,25056000000
esp,2013,28532000000
esp,2014,28156000000
esp,2015,29476000000
esp,2016,30883000000
esp,2017,29754000000
esp,2018,31987000000
esp,2019,31182000000
esp,2020,32518000000
est,1995,232275000
est,1996,238155000
est,1997,292783000
est,1998,384013000
est,1999,331202000
est,2000,377735000
est,2001,304326000
est,2002,352288000
est,2003,386875000
est,2004,393210000
est,2005,393746000
est,2006,423635000
est,2007,538384000
est,2008,549559000
est,2009,446904000
est,2010,488420000
est,2011,528932000
est,2012,537707000
est,2013,511034000
est,2014,573680000
est,2015,589654000
est,2016,449377000
est,2017,480063000
est,2018,398728000
est,2019,528629000
est,2020,496581000
eth,1981,147875093549.72101
eth,1982,143230942939.168
eth,1983,163361894391.255
eth,1984,143121879094.10001
eth,1985,113741488470.37801
eth,1986,132529763561.017
eth,1987,155565230907.79001
eth,1988,153321203935.31
eth,1989,154756796009.21201
eth,1990,163152729632.207
eth,1991,167186226200
eth,1992,164567344200
eth,1993,175407286900
eth,1994,170882093200
eth,1995,177318703500
eth,1996,207395480600
eth,1997,211547843300
eth,1998,191153938600
eth,1999,197648902600
eth,2000,203683445200
eth,2001,223286564600
eth,2002,219098719400
eth,2003,196126470900
eth,2004,229359751100
eth,2005,260421800000
eth,2006,288830645000
eth,2007,316120279600
eth,2008,339833957100
eth,2009,361450660300
eth,2010,379994173000
eth,2011,414250590000
eth,2012,434640413000
eth,2013,465493178600
eth,2014,490847331900
eth,2015,522152543100
eth,2016,544082090000
eth,2017,580412346000
eth,2018,600766448000
eth,2019,623802026000
eth,2020,648711837000
fin,1975,3167667000
fin,1976,3294222000
fin,1977,3230000000
fin,1978,3340500000
fin,1979,3685222000
fin,1980,3961000000
fin,1981,3517000000
fin,1982,3625000000
fin,1983,3869000000
fin,1984,4024000000
fin,1985,3917000000
fin,1986,3723000000
fin,1987,3101000000
fin,1988,3466000000
fin,1989,3469000000
fin,1990,3806000000
fin,1991,3641000000
fin,1992,3506000000
fin,1993,3802000000
fin,1994,3850000000
fin,1995,3787000000
fin,1996,3593000000
fin,1997,3861000000
fin,1998,3472000000
fin,1999,3479000000
fin,2000,3773000000
fin,2001,3701000000
fin,2002,3698000000
fin,2003,3573000000
fin,2004,3542000000
fin,2005,3701000000
fin,2006,3777000000
fin,2007,4037000000
fin,2008,4043000000
fin,2009,4333000000
fin,2010,4368000000
fin,2011,4332000000
fin,2012,4232000000
fin,2013,4304000000
fin,2014,4599000000
fin,2015,4764000000
fin,2016,4870000000
fin,2017,4978000000
fin,2018,4937000000
fin,2019,5193000000
fin,2020,5253000000
fji,1965,377788755.01919
fji,1966,382061725.46236
fji,1967,384198154.8821
fji,1968,410903243.61965
fji,1969,397016619.79686
fji,1970,431199155.70167
fji,1971,407698655.29188
fji,1972,404493955.36043
fji,1973,430130996.79364
fji,1974,415176102.45914
fji,1975,417312420.27519
fji,1976,433335473.51772
fji,1977,503125054.81452
fji,1978,496715766.5553
fji,1979,581816257.95472
fji,1980,544073006.35035
fji,1981,614574507.57969
fji,1982,625256654.6784
fji,1983,512026788.2616
fji,1984,644128168.8769
fji,1985,555823200.7534
fji,1986,662287763.14286
fji,1987,618847366.41918
fji,1988,605316758.3645
fji,1989,714327224.10888
fji,1990,681860371.71605
fji,1991,670610500
fji,1992,694857800
fji,1993,700247600
fji,1994,776947400
fji,1995,752071700
fji,1996,785572800
fji,1997,704502800
fji,1998,648401700
fji,1999,736741000
