geo,time,nv_ind_empl_kd
lka,2012,9601.72646
lka,2013,9713.73481
lka,2014,10098.71012
lka,2015,10300.27627
lka,2016,10415.61506
lka,2017,9958.67017
lka,2018,10556.84114
lka,2019,10845.59439
lso,1991,5107.36381
lso,1992,5517.55848
lso,1993,5569.7443
lso,1994,5910.38641
lso,1995,6410.51774
lso,1996,6720.68969
lso,1997,6418.67902
lso,1998,6313.53878
lso,1999,6504.41426
lso,2000,7246.89616
lso,2001,7411.05935
lso,2002,7715.81487
lso,2003,8253.26357
lso,2004,8141.7368
lso,2005,8270.41047
lso,2006,8606.80788
lso,2007,8839.09712
lso,2008,9429.28032
lso,2009,8836.5568
lso,2010,9423.86043
lso,2011,9531.58117
lso,2012,9870.11801
lso,2013,8682.10019
lso,2014,8125.54515
lso,2015,8265.42615
lso,2016,8341.61858
lso,2017,8060.8311
lso,2018,8274.34464
lso,2019,8134.56927
ltu,1995,10008.47212
ltu,1996,10538.83987
ltu,1997,10945.18401
ltu,1998,12270.61556
ltu,1999,12507.17668
ltu,2000,13469.449
ltu,2001,15772.58847
ltu,2002,15835.76403
ltu,2003,18067.80977
ltu,2004,20023.72108
ltu,2005,21263.29676
ltu,2006,23619.24384
ltu,2007,25023.75597
ltu,2008,25890.63789
ltu,2009,23997.05279
ltu,2010,28977.82257
ltu,2011,31244.64261
ltu,2012,30624.85436
ltu,2013,31144.89624
ltu,2014,33454.03539
ltu,2015,33034.27094
ltu,2016,32472.76227
ltu,2017,34211.25167
ltu,2018,34410.41739
ltu,2019,36208.35532
lux,1995,126871.50063
lux,1996,136149.09803
lux,1997,138622.60128
lux,1998,150112.1223
lux,1999,153880.18618
lux,2000,163840.97445
lux,2001,153437.21081
lux,2002,166989.84767
lux,2003,185646.08931
lux,2004,189118.65776
lux,2005,197622.94775
lux,2006,188756.72763
lux,2007,211863.73316
lux,2008,196997.47606
lux,2009,194453.27363
lux,2010,188546.45862
lux,2011,182855.84967
lux,2012,179118.37643
lux,2013,198608.46263
lux,2014,212564.66936
lux,2015,192928.35752
lux,2016,216126.18027
lux,2017,233568.35413
lux,2018,220094.56992
lux,2019,234823.26504
lva,1995,11367.52372
lva,1996,12316.53546
lva,1997,13758.01641
lva,1998,14264.86187
lva,1999,15159.47254
lva,2000,15476.91782
lva,2001,16435.08957
lva,2002,18374.42082
lva,2003,18431.20225
lva,2004,19836.22715
lva,2005,21279.11633
lva,2006,22297.08932
lva,2007,22068.3365
lva,2008,20684.3945
lva,2009,22122.50687
lva,2010,23306.1034
lva,2011,25400.59821
lva,2012,25069.20599
lva,2013,23981.89329
lva,2014,23162.72769
lva,2015,24220.67997
lva,2016,23740.60476
lva,2017,26114.34987
lva,2018,26285.99631
lva,2019,26726.9865
mac,2008,61742.07389
mac,2009,49130.91795
mac,2010,44260.89742
mac,2011,46847.20549
mac,2012,50679.08105
mac,2013,51373.87763
mac,2014,53171.45557
mac,2015,59315.23885
mac,2016,56779.55898
mac,2017,58866.40219
mac,2018,56453.67441
mac,2019,61358.46829
mar,1991,9192.82025
mar,1992,9269.75262
mar,1993,9061.48705
mar,1994,9059.73977
mar,1995,9238.16127
mar,1996,9097.08464
mar,1997,9496.74898
mar,1998,9488.65421
mar,1999,9548.68107
mar,2000,9694.9195
mar,2001,9587.90161
mar,2002,9586.81782
mar,2003,9684.20951
mar,2004,10043.25394
mar,2005,10373.82947
mar,2006,10135.42452
mar,2007,10471.63168
mar,2008,10684.56817
mar,2009,9656.2779
mar,2010,10336.83624
mar,2011,10598.59692
mar,2012,10881.70034
mar,2013,10757.48723
mar,2014,11090.26709
mar,2015,11086.36147
mar,2016,11176.91319
mar,2017,11388.16096
mar,2018,11435.08442
mar,2019,11557.66574
mda,1995,8197.02658
mda,1996,9151.64635
mda,1997,8153.45495
mda,1998,6891.38547
mda,1999,6930.06868
mda,2000,7644.95863
mda,2001,8043.42497
mda,2002,8039.53115
mda,2003,8692.66786
mda,2004,9371.39355
mda,2005,9869.61659
mda,2006,8585.4507
mda,2007,8260.25897
mda,2008,8149.94079
mda,2009,7053.71034
mda,2010,7963.72184
mda,2011,8304.23722
mda,2012,8349.16845
mda,2013,9415.88254
mda,2014,10035.42982
mda,2015,9709.72291
mda,2016,10662.53564
mda,2017,11708.15343
mda,2018,12157.53355
mda,2019,11150.83004
mdg,1995,1384.97062
mdg,1996,1172.1856
mdg,1997,1192.90961
mdg,1998,1220.76794
mdg,1999,1241.03611
mdg,2000,1373.01137
mdg,2001,1577.66755
mdg,2002,1255.77293
mdg,2003,1416.23072
mdg,2004,2008.4998
mdg,2005,2741.35521
mdg,2006,2451.92732
mdg,2007,2217.38087
mdg,2008,2039.57332
mdg,2009,1674.05898
mdg,2010,1466.38764
mdg,2011,1239.14327
mdg,2012,1137.82236
mdg,2013,1362.89807
mdg,2014,1387.65887
mdg,2015,1422.49765
mdg,2016,1411.30844
mdg,2017,1439.39055
mdg,2018,1493.68299
mdg,2019,1564.66769
mdv,1995,4358.89302
mdv,1996,4140.65745
mdv,1997,4869.80958
mdv,1998,5622.87894
mdv,1999,6069.7604
mdv,2000,5632.19076
mdv,2001,6250.78005
mdv,2002,6413.60004
mdv,2003,7192.30197
mdv,2004,9096.28428
mdv,2005,10981.35042
mdv,2006,12455.7635
mdv,2007,14607.42782
mdv,2008,16185.52231
mdv,2009,12512.22493
mdv,2010,11864.7412
mdv,2011,11926.41175
mdv,2012,11029.96044
mdv,2013,9187.25232
mdv,2014,9406.73701
mdv,2015,10356.62677
mdv,2016,10648.42901
mdv,2017,11257.79227
mdv,2018,12147.88708
mdv,2019,11809.65527
mex,1991,30290.40534
mex,1992,30633.60491
mex,1993,29812.47228
mex,1994,31213.38449
mex,1995,28389.98656
mex,1996,30283.25174
mex,1997,30813.04205
mex,1998,31838.08853
mex,1999,30371.71078
mex,2000,29870.7092
mex,2001,29959.99549
mex,2002,29365.22631
mex,2003,29277.52141
mex,2004,29531.03768
mex,2005,28983.76609
mex,2006,29103.06655
mex,2007,28720.3951
mex,2008,28691.68133
mex,2009,27817.56279
mex,2010,28452.89901
mex,2011,28746.02849
mex,2012,28889.66046
mex,2013,28116.61408
mex,2014,28010.31991
mex,2015,27241.03731
mex,2016,26176.0705
mex,2017,25387.97127
mex,2018,24855.01557
mex,2019,24361.93617
mkd,1991,7007.09633
mkd,1992,6087.61045
mkd,1993,5377.23863
mkd,1994,4970.57505
mkd,1995,5584.31861
mkd,1996,5667.9184
mkd,1997,5876.53853
mkd,1998,5940.57935
mkd,1999,6023.44294
mkd,2000,6181.93282
mkd,2001,5950.21383
mkd,2002,6224.97609
mkd,2003,7121.2273
mkd,2004,7390.29617
mkd,2005,8037.2029
mkd,2006,8443.32734
mkd,2007,7630.08745
mkd,2008,7813.95905
mkd,2009,8086.57809
mkd,2010,8694.88065
mkd,2011,10466.09021
mkd,2012,9951.94528
mkd,2013,10089.9311
mkd,2014,10766.3831
mkd,2015,11128.32263
mkd,2016,10629.06549
mkd,2017,10465.44852
mkd,2018,9757.79839
mkd,2019,9755.65582
mli,1991,2847.98395
mli,1992,2853.35746
mli,1993,2842.87828
mli,1994,2538.42336
mli,1995,2732.51806
mli,1996,2868.72287
mli,1997,3435.95942
mli,1998,3629.94233
mli,1999,3637.36847
mli,2000,4283.38481
mli,2001,4972.05549
mli,2002,5685.9284
mli,2003,5541.56484
mli,2004,5682.69534
mli,2005,6024.4847
mli,2006,5894.52595
mli,2007,5878.32865
mli,2008,5679.57248
mli,2009,5592.03731
mli,2010,5351.55926
mli,2011,5386.73122
mli,2012,4822.39941
mli,2013,4697.08315
mli,2014,4923.69631
mli,2015,4690.87345
mli,2016,5667.83199
mli,2017,4821.0371
mli,2018,5293.93611
mli,2019,5379.36684
mlt,2015,34581.44307
mmr,2000,511.96571
mmr,2001,603.10965
mmr,2002,772.93465
mmr,2003,887.30666
mmr,2004,1037.05359
mmr,2005,1209.52604
mmr,2006,1520.76648
mmr,2007,1784.76875
mmr,2008,2064.00285
mmr,2009,2407.56151
mmr,2010,3244.38111
mmr,2011,3553.79813
mmr,2012,3802.81791
mmr,2013,4186.15832
mmr,2014,4609.3896
mmr,2015,4928.92897
mmr,2016,5583.97917
mmr,2017,6318.51394
mmr,2018,6173.68079
mmr,2019,6484.46196
mne,2000,12202.67293
mne,2001,12111.10921
mne,2002,11874.9489
mne,2003,12058.56362
mne,2004,14205.00742
mne,2005,15651.81798
mne,2006,16335.79044
mne,2007,17105.25368
mne,2008,18021.67299
mne,2009,15582.46685
mne,2010,15681.31003
mne,2011,15019.69837
mne,2012,14695.02554
mne,2013,15858.97606
mne,2014,15087.84555
mne,2015,15080.55491
mne,2016,16662.06159
mne,2017,18310.54414
mne,2018,18494.2031
mne,2019,18623.85572
mng,1991,7450.17596
mng,1992,7059.74958
mng,1993,6705.74527
mng,1994,6837.38238
mng,1995,8064.86212
mng,1996,7923.43731
mng,1997,8118.32647
mng,1998,8624.22632
mng,1999,8658.90645
mng,2000,9395.5392
mng,2001,10695.13915
mng,2002,10294.01557
mng,2003,12946.6747
mng,2004,10798.0925
mng,2005,10565.41155
mng,2006,10658.00656
mng,2007,14184.2903
mng,2008,12177.44597
mng,2009,12157.67492
mng,2010,11566.72496
mng,2011,11192.50851
mng,2012,12101.15278
mng,2013,12114.74118
mng,2014,13252.07459
mng,2015,14678.67412
mng,2016,16118.78253
mng,2017,15548.80473
mng,2018,15149.49763
mng,2019,14156.52378
moz,1991,1997.93055
moz,1992,1742.82762
moz,1993,1623.72713
moz,1994,1527.38539
moz,1995,1609.49414
moz,1996,1770.97865
moz,1997,2170.04631
moz,1998,2624.14088
moz,1999,2963.54405
moz,2000,3125.86168
moz,2001,3633.39531
moz,2002,3749.99874
moz,2003,4004.70969
moz,2004,4272.97144
moz,2005,4113.15646
moz,2006,4054.79458
moz,2007,3993.68527
moz,2008,3920.40819
moz,2009,3891.54724
moz,2010,3695.39812
moz,2011,3598.59248
moz,2012,3459.75446
moz,2013,3336.34699
moz,2014,3307.14432
moz,2015,3317.14189
moz,2016,3304.42217
moz,2017,3413.55778
moz,2018,3360.80537
moz,2019,3174.02196
mrt,1991,10728.03889
mrt,1992,10458.49077
mrt,1993,10917.84205
mrt,1994,11304.74466
mrt,1995,11249.30225
mrt,1996,11298.53088
mrt,1997,11643.77043
mrt,1998,11560.82563
mrt,1999,10526.86534
mrt,2000,8800.8398
mrt,2001,7984.82859
mrt,2002,8028.99392
mrt,2003,8139.24765
mrt,2004,8626.05379
mrt,2005,9367.74324
mrt,2006,12600.07472
mrt,2007,10709.79021
mrt,2008,9389.64175
mrt,2009,8709.70478
mrt,2010,8017.86994
mrt,2011,8020.43838
mrt,2012,7863.53723
mrt,2013,8240.15014
mrt,2014,7981.24216
mrt,2015,8025.42678
mrt,2016,7837.40704
mrt,2017,7858.05065
mrt,2018,6996.27708
mrt,2019,7288.10884
mus,1991,6533.70854
mus,1992,6930.22923
mus,1993,7230.1136
mus,1994,7513.72782
mus,1995,7642.8515
mus,1996,8395.97058
mus,1997,8795.49819
mus,1998,9097.97187
mus,1999,9209.94512
mus,2000,9579.76066
mus,2001,10610.80015
mus,2002,10167.98765
mus,2003,11250.54925
mus,2004,11463.30808
mus,2005,11390.00946
mus,2006,11883.52646
mus,2007,12540.70754
mus,2008,12909.41715
mus,2009,14105.9196
mus,2010,14714.67833
mus,2011,15051.71994
mus,2012,15069.66057
mus,2013,15206.65933
mus,2014,15352.39953
mus,2015,15414.6861
mus,2016,15887.67984
mus,2017,16577.89778
mus,2018,17452.227
mus,2019,18179.67543
mwi,1991,1533.31471
mwi,1992,1558.36738
mwi,1993,1460.51676
mwi,1994,1491.20122
mwi,1995,1561.12879
mwi,1996,1679.98801
mwi,1997,1654.42274
mwi,1998,1661.60007
mwi,1999,1695.89511
mwi,2000,1664.4071
mwi,2001,1486.61695
mwi,2002,1371.91236
mwi,2003,1499.66711
mwi,2004,1563.40218
mwi,2005,1653.2676
mwi,2006,1761.3847
mwi,2007,1939.25644
mwi,2008,2062.81525
mwi,2009,2393.90761
mwi,2010,2523.97394
mwi,2011,2493.95599
mwi,2012,2416.41749
mwi,2013,2429.85748
mwi,2014,2480.87679
mwi,2015,2509.81151
mwi,2016,2515.72448
mwi,2017,2518.0143
mwi,2018,2648.16957
mwi,2019,2794.15793
mys,1991,18009.11364
mys,1992,18534.47443
mys,1993,19234.36151
mys,1994,20390.54314
mys,1995,22860.86451
mys,1996,24831.48691
mys,1997,24608.04239
mys,1998,22968.97772
mys,1999,24208.02026
mys,2000,25531.444
mys,2001,23673.15321
mys,2002,24862.72626
mys,2003,25990.86071
mys,2004,28736.92934
mys,2005,29215.30145
mys,2006,29186.97585
mys,2007,30517.64637
mys,2008,29571.8954
mys,2009,28545.97895
mys,2010,28463.61589
mys,2011,27028.35497
mys,2012,28138.76954
mys,2013,27549.2131
mys,2014,28606.89835
mys,2015,29727.05758
mys,2016,30658.25167
mys,2017,31188.09321
mys,2018,32129.77303
mys,2019,32446.98071
nam,1991,22844.50693
nam,1992,25729.22696
nam,1993,21992.32662
nam,1994,23618.12026
nam,1995,24482.23099
nam,1996,23481.82896
nam,1997,25597.85081
nam,1998,26731.9848
nam,1999,27342.62828
nam,2000,27849.81472
nam,2001,26338.05446
nam,2002,27256.06921
nam,2003,26473.43269
nam,2004,28781.47173
nam,2005,28369.41947
nam,2006,31696.02964
nam,2007,32544.73552
nam,2008,33186.25412
nam,2009,27802.4067
nam,2010,30557.5003
nam,2011,29634.80152
nam,2012,29969.19974
nam,2013,29093.01311
nam,2014,29151.41767
nam,2015,26241.32607
nam,2016,22058.91396
nam,2017,23235.67498
nam,2018,25865.80065
nam,2019,24257.7145
ner,1991,3249.21301
ner,1992,3246.83303
ner,1993,3067.19562
ner,1994,3033.08663
ner,1995,3010.93986
ner,1996,3073.4755
ner,1997,3103.4058
ner,1998,3043.30425
ner,1999,2754.90973
ner,2000,2734.21384
ner,2001,2795.24003
ner,2002,2853.71787
ner,2003,2912.97682
ner,2004,2897.41608
ner,2005,2814.95378
ner,2006,2855.83198
ner,2007,2730.43374
ner,2008,2720.45007
ner,2009,3061.2509
ner,2010,3280.61174
ner,2011,3228.03207
ner,2012,4154.10795
ner,2013,4393.61528
ner,2014,4492.40322
ner,2015,4352.47127
ner,2016,4146.90809
ner,2017,4296.07055
ner,2018,4418.87714
ner,2019,4664.82117
nga,1991,15402.84036
nga,1992,16076.48048
nga,1993,14665.03298
nga,1994,13464.63344
nga,1995,12828.19818
nga,1996,13363.7994
nga,1997,13385.19521
nga,1998,13270.79865
nga,1999,12546.21934
nga,2000,13347.90653
nga,2001,13860.07304
nga,2002,13966.21634
nga,2003,15409.66331
nga,2004,15529.68021
nga,2005,15852.91192
nga,2006,15582.10346
nga,2007,15241.88049
nga,2008,14844.72529
nga,2009,15122.6197
nga,2010,15817.39767
nga,2011,16871.12931
nga,2012,16266.33232
nga,2013,15662.37544
nga,2014,16476.86196
nga,2015,15743.74528
nga,2016,14470.60708
nga,2017,14306.61201
nga,2018,13977.8492
nga,2019,13724.33975
nic,1991,5315.78592
nic,1992,5195.33752
nic,1993,5162.21247
nic,1994,5257.51945
nic,1995,5493.54005
nic,1996,5508.26927
nic,1997,5455.96841
nic,1998,5311.97623
nic,1999,5747.08848
nic,2000,5619.47364
nic,2001,5720.17916
nic,2002,5488.16666
nic,2003,5454.06513
nic,2004,5635.09548
nic,2005,5324.2043
nic,2006,5470.35211
nic,2007,5022.91159
nic,2008,5097.42064
nic,2009,4862.96496
nic,2010,5109.06975
nic,2011,5458.08541
nic,2012,5934.16834
nic,2013,6404.41838
nic,2014,6677.10265
nic,2015,6865.22202
nic,2016,6872.19525
nic,2017,6852.70602
nic,2018,7168.0223
nic,2019,7088.40414
nld,1991,67232.43954
nld,1992,66212.0179
nld,1993,66972.18588
nld,1994,71079.15695
nld,1995,71805.66906
nld,1996,72390.70583
nld,1997,71050.10915
nld,1998,71758.97111
nld,1999,73936.70759
nld,2000,76725.57358
nld,2001,76676.40664
nld,2002,77575.4742
nld,2003,80912.09813
nld,2004,82799.41941
nld,2005,83143.68959
nld,2006,85248.21565
nld,2007,90060.77934
nld,2008,92794.27205
nld,2009,88063.53365
nld,2010,94450.42702
nld,2011,98749.53387
nld,2012,95870.4838
nld,2013,101133.75937
nld,2014,103080.98269
nld,2015,100667.55232
nld,2016,101536.42262
nld,2017,104012.14831
nld,2018,106790.26286
nld,2019,106096.1052
nor,1991,181076.66924
nor,1992,192833.28982
nor,1993,196948.72954
nor,1994,207486.86096
nor,1995,218445.36824
nor,1996,223009.03967
nor,1997,225414.31992
nor,1998,222000.81548
nor,1999,225821.98074
nor,2000,237284.66074
nor,2001,240930.25093
nor,2002,242423.28363
nor,2003,246967.30894
nor,2004,263719.75547
nor,2005,263875.7607
nor,2006,252783.08998
nor,2007,239373.36318
nor,2008,231771.35385
nor,2009,234148.7337
nor,2010,233942.46539
nor,2011,222337.41468
nor,2012,222796.71116
nor,2013,218597.03825
nor,2014,218585.696
nor,2015,224950.63953
nor,2016,233981.10369
nor,2017,241509.26695
nor,2018,232305.98305
nor,2019,225695.91452
npl,1991,4162.32138
npl,1992,4060.17428
npl,1993,3540.79666
npl,1994,3145.91998
npl,1995,2716.03476
npl,1996,2439.63598
npl,1997,2155.59523
npl,1998,1853.90113
npl,1999,1638.20245
npl,2000,1626.2897
npl,2001,1584.16389
npl,2002,1537.00461
npl,2003,1512.34982
npl,2004,1474.56044
npl,2005,1472.86227
npl,2006,1488.81159
npl,2007,1502.54548
npl,2008,1465.83953
npl,2009,1420.70291
npl,2010,1434.78707
npl,2011,1473.14807
npl,2012,1503.36634
npl,2013,1515.65833
npl,2014,1583.60985
npl,2015,1584.3701
npl,2016,1489.55718
npl,2017,1643.09762
npl,2018,1716.78477
npl,2019,1749.48813
nzl,1991,57720.0252
nzl,1992,59568.04551
nzl,1993,62562.01521
nzl,1994,63707.83023
nzl,1995,63508.51562
nzl,1996,64661.12698
nzl,1997,66177.27178
nzl,1998,64704.43953
nzl,1999,70257.42008
nzl,2000,68890.19271
nzl,2001,69066.47063
nzl,2002,72664.49137
nzl,2003,73783.76082
nzl,2004,72941.34495
nzl,2005,73713.70575
nzl,2006,71137.89246
nzl,2007,75434.46701
nzl,2008,71731.80439
nzl,2009,75255.45564
nzl,2010,76121.05959
nzl,2011,76072.3163
nzl,2012,78549.69111
nzl,2013,78123.08953
nzl,2014,76075.63083
nzl,2015,73080.27588
nzl,2016,77267.97889
nzl,2017,76089.48704
nzl,2018,78987.70214
nzl,2019,80889.30482
omn,1998,339802.92516
omn,1999,312588.74
omn,2000,306000.83325
omn,2001,282350.32266
omn,2002,240270.37666
omn,2003,196434.55408
omn,2004,165874.63534
omn,2005,144613.11212
omn,2006,123275.81891
omn,2007,102820.89581
omn,2008,93647.41837
omn,2009,78958.93405
omn,2010,63017.83062
omn,2011,59275.49702
omn,2012,56244.20325
omn,2013,53139.03857
omn,2014,49081.47023
omn,2015,48496.85757
omn,2016,49100.62999
omn,2017,46924.26911
omn,2018,46673.00566
omn,2019,46370.51636
pak,1991,2609.56204
pak,1992,2719.23834
pak,1993,2821.14936
pak,1994,2838.79266
pak,1995,2939.38935
pak,1996,2953.57344
pak,1997,2845.39019
pak,1998,2943.62013
pak,1999,2988.28395
pak,2000,2912.24396
pak,2001,3015.85629
pak,2002,2991.77108
pak,2003,3063.40486
pak,2004,3490.94803
pak,2005,3675.84069
pak,2006,3653.43011
pak,2007,3769.08292
pak,2008,4143.33801
pak,2009,3625.74735
pak,2010,3548.23446
pak,2011,3555.45564
pak,2012,3469.7011
pak,2013,3335.40604
pak,2014,3373.63429
pak,2015,3291.23429
pak,2016,3477.10717
pak,2017,3464.63269
pak,2018,3457.762
pak,2019,3296.74937
pan,1991,20427.13898
pan,1992,18213.57796
pan,1993,19374.91004
pan,1994,18744.13434
pan,1995,18499.56987
pan,1996,18345.572
pan,1997,18914.5886
pan,1998,19452.07912
pan,1999,20841.80797
pan,2000,20642.25638
pan,2001,18136.80417
pan,2002,17778.80759
pan,2003,18255.29368
pan,2004,18415.3976
pan,2005,19004.77197
pan,2006,19511.55898
pan,2007,19777.95618
pan,2008,22081.515
pan,2009,22625.93931
pan,2010,24829.61677
pan,2011,28642.30338
pan,2012,33831.4194
pan,2013,34544.25138
pan,2014,37991.73896
pan,2015,44182.93012
pan,2016,46909.95668
pan,2017,49391.06079
pan,2018,47839.36349
pan,2019,51140.76357
per,1991,16543.2344
per,1992,15690.45858
per,1993,16119.18557
per,1994,17034.21132
per,1995,17052.75743
per,1996,16689.51352
per,1997,17022.51562
per,1998,16706.66138
per,1999,16620.56002
per,2000,17167.92527
per,2001,16738.71714
per,2002,17323.62682
per,2003,18721.08914
per,2004,17776.88537
per,2005,20001.85073
per,2006,18900.28218
per,2007,17858.12243
per,2008,19076.22058
per,2009,18408.0312
per,2010,18833.65045
per,2011,20001.85946
per,2012,19837.55493
per,2013,20912.1438
per,2014,21465.49793
per,2015,21543.28099
per,2016,22527.06417
per,2017,22699.95916
per,2018,22971.0258
per,2019,22574.51096
phl,1991,10745.12376
phl,1992,10153.85884
phl,1993,10340.32909
phl,1994,10473.21769
phl,1995,10646.52177
phl,1996,11061.45385
phl,1997,10726.99375
phl,1998,10174.64992
phl,1999,10079.03639
phl,2000,10134.72757
phl,2001,10139.83541
phl,2002,10328.23473
phl,2003,10666.36198
phl,2004,10861.95411
phl,2005,11213.30843
phl,2006,11310.6405
phl,2007,11399.54013
phl,2008,11819.65076
phl,2009,11339.24225
phl,2010,11942.34905
phl,2011,12068.05186
phl,2012,12803.79772
phl,2013,13174.05717
phl,2014,13423.00285
phl,2015,13837.14307
phl,2016,13620.93943
phl,2017,14123.94899
phl,2018,14213.75135
phl,2019,14511.12066
png,2006,29402.87228
png,2007,28908.55578
png,2008,27527.72982
png,2009,29015.50299
png,2010,27984.04287
png,2011,24117.05345
png,2012,21028.54102
png,2013,19029.41449
png,2014,25004.49812
png,2015,28826.42107
png,2016,30761.0672
png,2017,30094.57126
png,2018,25647.92871
pol,1995,13893.06928
pol,1996,14157.53179
pol,1997,14497.15741
pol,1998,14905.41126
pol,1999,15978.17253
pol,2000,16646.54433
pol,2001,16839.34344
pol,2002,18328.49453
pol,2003,19216.78156
pol,2004,20235.00837
pol,2005,20337.65442
pol,2006,20933.21712
pol,2007,21161.03654
pol,2008,20517.75402
pol,2009,21644.17264
pol,2010,24028.00443
pol,2011,25880.73703
pol,2012,26224.2033
pol,2013,25908.8164
pol,2014,26815.41639
pol,2015,27823.82247
pol,2016,26824.50138
pol,2017,27047.47195
pol,2018,28565.90159
pol,2019,28856.24257
pri,2015,319631.46477
prt,1995,25631.9231
prt,1996,28046.9992
prt,1997,29266.6768
prt,1998,25521.24425
prt,1999,26387.44539
prt,2000,26811.228
prt,2001,27634.11778
prt,2002,26981.95321
prt,2003,27324.80547
prt,2004,29135.34479
prt,2005,29145.18644
prt,2006,29249.7214
prt,2007,29922.06536
prt,2008,30283.59804
prt,2009,29832.06692
prt,2010,31400.34249
prt,2011,32351.92573
prt,2012,33900.31968
prt,2013,36068.32629
prt,2014,35299.05115
prt,2015,34886.17444
prt,2016,34642.942
prt,2017,34565.82349
prt,2018,35066.43614
prt,2019,35061.57998
pry,1991,25385.09153
pry,1992,24992.95744
pry,1993,25434.39129
pry,1994,25673.45753
pry,1995,26553.45674
pry,1996,26472.38558
pry,1997,26874.59377
pry,1998,26311.52276
pry,1999,25705.94512
pry,2000,24960.63725
pry,2001,23870.47059
pry,2002,23607.84102
pry,2003,23243.62376
pry,2004,21242.27505
pry,2005,21757.0241
pry,2006,21253.14106
pry,2007,18980.90574
pry,2008,19038.02377
pry,2009,19696.18328
pry,2010,18819.04817
pry,2011,20824.76619
pry,2012,21121.87028
pry,2013,21565.3507
pry,2014,20691.25245
pry,2015,20313.75094
pry,2016,21546.53605
pry,2017,20987.94888
pry,2018,22483.2022
pry,2019,22032.21313
pse,1994,8891.79641
pse,1995,8135.4432
pse,1996,7237.2734
pse,1997,7000.70712
pse,1998,7648.5055
pse,1999,8550.93766
pse,2000,6954.32553
pse,2001,9780.98472
pse,2002,9879.85332
pse,2003,9873.73622
pse,2004,11185.55571
pse,2005,11613.48322
pse,2006,9494.23105
pse,2007,8678.21947
pse,2008,11073.91173
pse,2009,12222.25189
pse,2010,13448.29859
pse,2011,12817.29195
pse,2012,12900.19388
pse,2013,13147.92113
pse,2014,10443.77161
pse,2015,9258.91483
pse,2016,9864.72166
pse,2017,10671.998
pse,2018,10619.77237
pse,2019,10244.64005
qat,2000,182681.05365
qat,2001,172450.71352
qat,2002,174498.90372
qat,2003,165467.10062
qat,2004,166663.67523
qat,2005,150060.62029
qat,2006,140296.87157
qat,2007,104212.64807
qat,2008,89701.53761
qat,2009,82938.45275
qat,2010,93939.15391
qat,2011,102428.03501
qat,2012,102593.26043
qat,2013,98472.88562
qat,2014,92617.84142
qat,2015,88047.54356
qat,2016,87209.18256
qat,2017,87186.81551
qat,2018,86935.15446
qat,2019,85112.71396
rou,1995,9771.62738
rou,1996,10271.50608
rou,1997,9522.41327
rou,1998,9512.45634
rou,1999,9960.6262
rou,2000,11146.75243
rou,2001,12413.75406
rou,2002,13068.25721
rou,2003,14182.23882
rou,2004,14540.97604
rou,2005,15880.57897
rou,2006,17215.51028
rou,2007,18118.86044
rou,2008,21835.46726
rou,2009,22564.34499
rou,2010,22535.70593
rou,2011,22372.44239
rou,2012,19662.11406
rou,2013,20526.66907
rou,2014,20827.93371
rou,2015,22129.8391
rou,2016,22572.29714
rou,2017,22789.57957
rou,2018,23102.83148
rou,2019,23271.97166
rus,1991,15302.89793
rus,1992,12331.21127
rus,1993,11260.13131
rus,1994,10063.82526
rus,1995,10339.9973
rus,1996,10355.98861
rus,1997,11825.56441
rus,1998,11884.03081
rus,1999,12307.3655
rus,2000,13243.61162
rus,2001,13575.29223
rus,2002,13740.89069
rus,2003,15030.34397
rus,2004,16523.58812
rus,2005,17221.22197
rus,2006,18124.73927
rus,2007,18350.2736
rus,2008,18933.29745
rus,2009,18085.35738
rus,2010,18943.02411
rus,2011,20161.85008
rus,2012,20430.56909
rus,2013,20637.18817
rus,2014,20790.25836
rus,2015,21022.11439
rus,2016,21601.53142
rus,2017,22175.63027
rus,2018,22973.99713
rus,2019,23638.75745
rwa,1991,4339.4566
rwa,1992,5200.97914
rwa,1993,4791.40867
rwa,1994,1721.75992
rwa,1995,2613.72757
rwa,1996,2977.9566
rwa,1997,3303.97255
rwa,1998,3411.54782
rwa,1999,4254.43402
rwa,2000,4055.22723
rwa,2001,4252.6297
rwa,2002,4226.76988
rwa,2003,3970.40294
rwa,2004,4108.004
rwa,2005,3984.89981
rwa,2006,3945.64445
rwa,2007,3821.0943
rwa,2008,3885.95815
rwa,2009,3506.81891
rwa,2010,3378.8619
rwa,2011,3558.46252
rwa,2012,3432.52473
rwa,2013,3430.74672
rwa,2014,3169.88818
rwa,2015,3271.398
rwa,2016,3338.81017
rwa,2017,3260.46306
rwa,2018,3384.3667
rwa,2019,3764.42913
sau,1991,148713.85024
sau,1992,146605.26071
sau,1993,141895.00498
sau,1994,143513.60034
sau,1995,146606.56934
sau,1996,153047.89223
sau,1997,155295.56057
sau,1998,161198.18514
sau,1999,150742.82574
sau,2000,161780.95466
sau,2001,143653.86776
sau,2002,131331.26163
sau,2003,145145.46206
sau,2004,150040.35462
sau,2005,152301.31321
sau,2006,148730.53515
sau,2007,136213.30223
sau,2008,144446.68555
sau,2009,125719.09817
sau,2010,116867.30864
sau,2011,117246.89865
sau,2012,111132.48895
sau,2013,101736.59858
sau,2014,103437.40775
sau,2015,104684.46748
sau,2016,96409.09857
sau,2017,91855.67649
sau,2018,93053.0178
