geo,time,bm_gsr_trvl_zs
gtm,2007,29.2573
gtm,2008,28.0853
gtm,2009,27.46358
gtm,2010,25.15254
gtm,2011,24.43503
gtm,2012,24.78472
gtm,2013,25.91645
gtm,2014,25.04851
gtm,2015,23.85108
gtm,2016,23.61669
gtm,2017,23.41388
gtm,2018,22.78797
gtm,2019,22.42134
gtm,2020,8.89782
guy,1977,5.55197
guy,1978,8.48564
guy,1979,8.9011
guy,1980,7.85532
guy,1981,10.82344
guy,1982,12.73818
guy,1983,14.2663
guy,1984,18.57708
guy,1985,28.44223
guy,1992,10.08439
guy,1993,11.82984
guy,1994,14.27239
guy,1995,12.26794
guy,1996,38.36151
guy,1997,37.57576
guy,1998,36.22772
guy,1999,42.33577
guy,2000,35.66253
guy,2001,28.63825
guy,2002,19.61185
guy,2003,15.28181
guy,2004,14.62801
guy,2005,19.68928
guy,2006,19.96928
guy,2007,21.1078
guy,2008,16.11842
guy,2009,19.22394
guy,2010,21.35321
guy,2011,18.21318
guy,2012,15.64081
guy,2013,16.01975
guy,2014,18.043
guy,2015,21.88538
guy,2016,17.46507
guy,2017,11.91267
guy,2018,7.06394
guy,2019,3.30499
guy,2020,2.59749
hkg,1998,31.47082
hkg,1999,31.54189
hkg,2000,28.09604
hkg,2001,27.98353
hkg,2002,28.14608
hkg,2003,26.38152
hkg,2004,26.39016
hkg,2005,23.65237
hkg,2006,22.0436
hkg,2007,21.88968
hkg,2008,22.16326
hkg,2009,25.44267
hkg,2010,24.65547
hkg,2011,25.61618
hkg,2012,26.20262
hkg,2013,28.2132
hkg,2014,29.75897
hkg,2015,31.12266
hkg,2016,32.41342
hkg,2017,32.65475
hkg,2018,32.38209
hkg,2019,33.20927
hkg,2020,10.03705
hnd,1974,21.96193
hnd,1975,20.74576
hnd,1976,19.53743
hnd,1977,20.39848
hnd,1978,18.84647
hnd,1979,19.36572
hnd,1980,17.82121
hnd,1981,16.34586
hnd,1982,15.84055
hnd,1983,12.94601
hnd,1984,13.45891
hnd,1985,13.56887
hnd,1986,15.10574
hnd,1987,17.04293
hnd,1988,17.01149
hnd,1989,16.4859
hnd,1990,17.06096
hnd,1991,16.23291
hnd,1992,15.70724
hnd,1993,18.66305
hnd,1994,18.32797
hnd,1995,17.08121
hnd,1996,18.20941
hnd,1997,17.11687
hnd,1998,18.12892
hnd,1999,18.71019
hnd,2000,17.23743
hnd,2001,17.90849
hnd,2002,20.37633
hnd,2003,28.77362
hnd,2004,28.74852
hnd,2005,28.20437
hnd,2006,34.27093
hnd,2007,19.82922
hnd,2008,23.44846
hnd,2009,30.69071
hnd,2010,27.4257
hnd,2011,24.47717
hnd,2012,27.5317
hnd,2013,23.91955
hnd,2014,20.42633
hnd,2015,21.50747
hnd,2016,21.25843
hnd,2017,19.42208
hnd,2018,17.54784
hnd,2019,20.66494
hnd,2020,8.21529
hrv,1993,32.64058
hrv,1994,32.21205
hrv,1995,29.95644
hrv,1996,29.41031
hrv,1997,26.50677
hrv,1998,31.36029
hrv,1999,36.13204
hrv,2000,28.84614
hrv,2001,29.35693
hrv,2002,31.22601
hrv,2003,21.19754
hrv,2004,22.63281
hrv,2005,20.88047
hrv,2006,19.18352
hrv,2007,23.19242
hrv,2008,20.97668
hrv,2009,22.71966
hrv,2010,20.20902
hrv,2011,20.6213
hrv,2012,23.05178
hrv,2013,22.39818
hrv,2014,21.96131
hrv,2015,20.76892
hrv,2016,23.98547
hrv,2017,29.33922
hrv,2018,30.8896
hrv,2019,31.06728
hrv,2020,18.6309
hti,1971,20.69917
hti,1972,23.02158
hti,1973,23.25581
hti,1974,15.86651
hti,1975,10.98607
hti,1976,9.01857
hti,1977,9.47402
hti,1978,27.6914
hti,1979,30.16314
hti,1980,25.05557
hti,1981,19.87728
hti,1982,24.66596
hti,1983,22.98622
hti,1984,21.15283
hti,1985,20.19964
hti,1986,21.44032
hti,1987,22.03443
hti,1988,17.46144
hti,1989,17.34802
hti,1990,51.38889
hti,1991,41.89676
hti,1992,30.68182
hti,1993,34.43709
hti,1994,21.43975
hti,1995,12.19641
hti,1996,13.06174
hti,1997,10.49774
hti,2000,6.38298
hti,2001,6.91112
hti,2004,20.45797
hti,2005,10.17139
hti,2006,9.37711
hti,2007,8.30136
hti,2008,8.54562
hti,2009,8.1125
hti,2010,4.95544
hti,2011,5.51186
hti,2012,5.71578
hti,2013,5.65505
hti,2014,6.55206
hti,2015,6.81366
hti,2016,17.28104
hti,2017,15.03814
hti,2018,15.58746
hti,2019,16.26642
hti,2020,3.57462
hti,2021,3.55632
hun,1982,26.90945
hun,1983,31.13312
hun,1984,30.07164
hun,1985,27.52511
hun,1986,33.23949
hun,1987,33.16943
hun,1988,57.94655
hun,1989,68.99819
hun,1990,24.39061
hun,1991,24.9815
hun,1992,25.14043
hun,1993,28.46341
hun,1994,31.61287
hun,1995,43.5608
hun,1996,42.66066
hun,1997,42.15904
hun,1998,39.86808
hun,1999,39.88997
hun,2000,33.65005
hun,2001,31.66419
hun,2002,30.22666
hun,2003,27.51474
hun,2004,22.88142
hun,2005,19.36004
hun,2006,15.16844
hun,2007,15.62346
hun,2008,17.25055
hun,2009,16.0632
hun,2010,14.98014
hun,2011,13.94728
hun,2012,11.91474
hun,2013,10.82189
hun,2014,10.82196
hun,2015,10.73732
hun,2016,12.42913
hun,2017,12.93131
hun,2018,12.91753
hun,2019,12.35836
hun,2020,6.41429
idn,1981,11.92477
idn,1982,11.55903
idn,1983,12.10856
idn,1984,12.1255
idn,1985,11.50925
idn,1986,13.39286
idn,1987,11.50901
idn,1988,12.8528
idn,1989,13.2745
idn,1990,13.80449
idn,1991,14.76234
idn,1992,14.39506
idn,1993,15.63071
idn,1994,16.64331
idn,1995,16.04136
idn,1996,15.84649
idn,1997,14.51797
idn,1998,17.38445
idn,1999,19.01089
idn,2000,20.44243
idn,2001,21.44628
idn,2002,19.29746
idn,2003,17.71443
idn,2004,16.81499
idn,2005,16.14764
idn,2006,18.69331
idn,2007,19.95209
idn,2008,19.50912
idn,2009,22.96189
idn,2010,24.16589
idn,2011,19.73803
idn,2012,19.78289
idn,2013,21.91928
idn,2014,22.90341
idn,2015,23.58593
idn,2016,24.88361
idn,2017,25.34302
idn,2018,27.36271
idn,2019,28.78563
idn,2020,7.05494
idn,2021,1.5479
ind,1975,2.29266
ind,1976,3.33013
ind,1977,3.99774
ind,1978,4.5546
ind,1979,5.00544
ind,1980,3.79294
ind,1981,4.45347
ind,1982,5.46388
ind,1983,6.10686
ind,1984,8.34691
ind,1985,9.07568
ind,1986,7.65407
ind,1987,7.59372
ind,1988,7.46459
ind,1989,7.08227
ind,1990,6.45625
ind,1991,7.29423
ind,1992,6.98037
ind,1993,7.30212
ind,1994,9.37353
ind,1995,9.70195
ind,1996,8.17233
ind,1997,10.78228
ind,1998,11.78152
ind,1999,11.63625
ind,2000,14.02104
ind,2001,14.95555
ind,2002,14.20329
ind,2003,14.40939
ind,2004,13.5882
ind,2005,13.11662
ind,2006,11.69796
ind,2007,11.71208
ind,2008,17.28852
ind,2009,17.5552
ind,2010,13.29265
ind,2011,17.61773
ind,2012,15.44257
ind,2013,14.75397
ind,2014,17.99216
ind,2015,17.95378
ind,2016,17.07263
ind,2017,16.86302
ind,2018,17.1675
ind,2019,17.55462
ind,2020,10.83635
irl,2005,8.50452
irl,2006,8.54729
irl,2007,9.1204
irl,2008,9.3958
irl,2009,7.53367
irl,2010,6.5895
irl,2011,5.8141
irl,2012,5.24874
irl,2013,5.28667
irl,2014,4.58803
irl,2015,3.25897
irl,2016,2.83614
irl,2017,2.86065
irl,2018,3.13368
irl,2019,2.45898
irl,2020,0.67067
irn,1976,21.68716
irn,1977,23.13133
irn,1978,17.96884
irn,1979,51.54657
irn,1980,32.54834
irn,1981,20.54299
irn,1982,13.06762
irn,1983,10.85888
irn,1984,13.19632
irn,1985,15.35671
irn,1986,10.82384
irn,1987,10.37099
irn,1988,2.92994
irn,1989,4.27435
irn,1990,8.58152
irn,1991,12.84339
irn,1992,19.1769
irn,1993,15.39286
irn,1994,4.61872
irn,1995,10.30355
irn,1996,8.36847
irn,1997,11.33195
irn,1998,5.54348
irn,1999,25.72243
irn,2000,8.92857
irq,2005,7.19665
irq,2006,7.19126
irq,2007,13.13507
irq,2008,10.4794
irq,2009,14.09186
irq,2010,16.42419
irq,2011,16.50485
irq,2012,17.16199
irq,2013,27.54544
irq,2014,32.49857
irq,2015,44.54007
irq,2016,50.84501
irq,2017,49.74491
irq,2018,43.63594
irq,2019,47.78022
irq,2020,30.2421
isl,1976,19.19795
isl,1977,22.42991
isl,1978,21.81156
isl,1979,19.72387
isl,1980,20.96651
isl,1981,24.32624
isl,1982,24.08428
isl,1983,23.54827
isl,1984,27.43647
isl,1985,26.01268
isl,1986,34.79657
isl,1987,41.81212
isl,1988,41.91561
isl,1989,41.12773
isl,1990,51.63332
isl,1991,49.27349
isl,1992,49.95137
isl,1993,45.56349
isl,1994,42.91671
isl,2009,27.67977
isl,2010,28.02767
isl,2011,29.07007
isl,2012,28.91051
isl,2013,30.27409
isl,2014,31.02495
isl,2015,34.23891
isl,2016,38.10308
isl,2017,41.95539
isl,2018,40.65136
isl,2019,42.42526
isl,2020,23.14591
isr,1960,9.16667
isr,1961,11.92053
isr,1965,15.27778
isr,1966,16.06557
isr,1967,20.58824
isr,1968,21.63743
isr,1969,20.33097
isr,1970,17.66004
isr,1971,18.51266
isr,1972,27.12934
isr,1973,29.65909
isr,1974,30.86081
isr,1975,30.55092
isr,1976,27.03297
isr,1977,28.02341
isr,1978,28.6872
isr,1979,33.84904
isr,1980,35.62771
isr,1981,36.16326
isr,1982,25.96474
isr,1983,28.63575
isr,1984,25.84438
isr,1985,22.18802
isr,1986,27.94863
isr,1987,28.54951
isr,1988,28.30785
isr,1989,29.47848
isr,1990,29.11341
isr,1991,28.07787
isr,1992,25.90856
isr,1993,27.46741
isr,1994,28.12628
isr,1995,25.46619
isr,1996,25.59734
isr,1997,25.36859
isr,1998,26.71673
isr,1999,25.00707
isr,2000,23.27365
isr,2001,24.72833
isr,2002,23.46584
isr,2003,22.7644
isr,2004,23.29511
isr,2005,22.74534
isr,2006,22.21031
isr,2007,21.74149
isr,2008,19.48126
isr,2009,19.84225
isr,2010,19.56128
isr,2011,18.45663
isr,2012,17.56196
isr,2013,19.9249
isr,2014,21.92302
isr,2015,24.87505
isr,2016,24.59248
isr,2017,24.06692
isr,2018,24.76173
isr,2019,24.83627
isr,2020,7.30665
isr,2021,9.73569
ita,1970,20.68182
ita,1971,22.57055
ita,1972,19.71294
ita,1973,19.85767
ita,1974,14.8732
ita,1975,13.27458
ita,1976,11.1109
ita,1977,11.39095
ita,1978,12.91827
ita,1979,12.95565
ita,1980,13.06658
ita,1981,10.40588
ita,1982,10.39903
ita,1983,10.66134
ita,1984,12.49471
ita,1985,12.56169
ita,1986,16.069
ita,1987,18.58943
ita,1988,22.22857
ita,1989,22.80823
ita,1990,23.77209
ita,1991,30.15211
ita,1992,36.16741
ita,1993,35.1786
ita,1994,31.05831
ita,1995,29.89214
ita,1996,30.3967
ita,1997,31.10587
ita,1998,29.85275
ita,1999,27.57136
ita,2000,26.72357
ita,2001,24.02256
ita,2002,25.34186
ita,2003,26.34918
ita,2004,23.40624
ita,2005,23.60419
ita,2006,21.77286
ita,2007,21.36896
ita,2008,23.35597
ita,2009,25.41501
ita,2010,23.67841
ita,2011,23.97081
ita,2012,23.97104
ita,2013,24.19222
ita,2014,24.60232
ita,2015,23.70548
ita,2016,23.7084
ita,2017,23.8678
ita,2018,23.69252
ita,2019,24.65449
ita,2020,11.58153
jam,1976,22.6262
jam,1977,16.80934
jam,1978,8.30831
jam,1979,8.9838
jam,1980,8.92133
jam,1981,8.54827
jam,1982,13.53488
jam,1983,14.30697
jam,1984,13.8756
jam,1985,17.32948
jam,1986,19.05688
jam,1987,19.40659
jam,1988,19.78506
jam,1989,15.80189
jam,1990,16.28907
jam,1991,10.51768
jam,1992,12.19205
jam,1993,10.00607
jam,1994,8.46854
jam,1995,13.37199
jam,1996,13.67038
jam,1997,14.71949
jam,1998,15.30612
jam,1999,17.17309
jam,2000,14.67135
jam,2001,13.60724
jam,2002,16.17634
jam,2003,15.91282
jam,2004,16.65262
jam,2005,14.48668
jam,2006,13.5288
jam,2007,13.06792
jam,2008,11.32935
jam,2009,11.50832
jam,2010,10.5531
jam,2011,8.16532
jam,2012,8.45797
jam,2013,8.65312
jam,2014,8.81462
jam,2015,10.85424
jam,2016,11.80462
jam,2017,11.67821
jam,2018,11.86135
jam,2019,10.77292
jam,2020,7.6278
jor,1972,34.87654
jor,1973,28.17955
jor,1974,31.35135
jor,1975,36.03412
jor,1976,31.18196
jor,1977,30.09208
jor,1978,32.10491
jor,1979,29.70051
jor,1980,33.09069
jor,1981,26.5825
jor,1982,27.09291
jor,1983,31.4654
jor,1984,28.6214
jor,1985,32.95144
jor,1986,38.66306
jor,1987,34.21896
jor,1988,35.83842
jor,1989,39.3646
jor,1990,26.52583
jor,1991,25.06163
jor,1992,26.46159
jor,1993,25.62026
jor,1994,28.29783
jor,1995,26.29334
jor,1996,23.87006
jor,1997,25.89228
jor,1998,25.28663
jor,1999,20.92366
jor,2000,20.30469
jor,2001,21.87803
jor,2002,24.06742
jor,2003,23.91937
jor,2004,24.41173
jor,2005,23.02058
jor,2006,28.17396
jor,2007,25.09423
jor,2008,24.32064
jor,2009,27.8694
jor,2010,35.56335
jor,2011,25.93152
jor,2012,25.16349
jor,2013,23.77069
jor,2014,24.63984
jor,2015,25.15045
jor,2016,26.7967
jor,2017,28.6935
jor,2018,28.51434
jor,2019,29.75709
jor,2020,12.33289
jpn,1996,28.52577
jpn,1997,26.54719
jpn,1998,25.54475
jpn,1999,28.15335
jpn,2000,26.95223
jpn,2001,23.88298
jpn,2002,23.96033
jpn,2003,25.52015
jpn,2004,27.94834
jpn,2005,27.02252
jpn,2006,19.00588
jpn,2007,16.70762
jpn,2008,15.58915
jpn,2009,16.17888
jpn,2010,16.95144
jpn,2011,15.50928
jpn,2012,15.10978
jpn,2013,12.79348
jpn,2014,10.02929
jpn,2015,8.94305
jpn,2016,9.95706
jpn,2017,9.42166
jpn,2018,9.92843
jpn,2019,9.69635
jpn,2020,2.76744
kaz,1995,36.42691
kaz,1996,34.39621
kaz,1997,39.61224
kaz,1998,43.10718
kaz,1999,35.68194
kaz,2000,21.35502
kaz,2001,23.99543
kaz,2002,20.25445
kaz,2003,17.39074
kaz,2004,16.47517
kaz,2005,10.01105
kaz,2006,9.31462
kaz,2007,9.11575
kaz,2008,9.6069
kaz,2009,11.22874
kaz,2010,11.19372
kaz,2011,14.67887
kaz,2012,22.80999
kaz,2013,24.62745
kaz,2014,25.38355
kaz,2015,26.31077
kaz,2016,24.84523
kaz,2017,25.38858
kaz,2018,22.42569
kaz,2019,24.10588
kaz,2020,10.15359
ken,1975,4.51056
ken,1976,10.14199
ken,1977,7.75602
ken,1978,9.36273
ken,1979,8.02842
ken,1980,4.62117
ken,1981,3.97715
ken,1982,3.40152
ken,1983,3.62956
ken,1984,3.75414
ken,1985,4.1977
ken,1986,5.403
ken,1987,4.81638
ken,1988,4.33766
ken,1989,4.44874
ken,1990,5.46997
ken,1991,3.79893
ken,1992,4.94258
ken,1993,17.74693
ken,1994,17.17139
ken,1995,17.30337
ken,1996,18.00167
ken,1997,11.25796
ken,1998,10.74523
ken,1999,12.2742
ken,2000,17.74693
ken,2001,17.17139
ken,2002,17.30337
ken,2003,18.00167
ken,2004,11.25407
ken,2005,10.75008
ken,2006,12.53111
ken,2007,15.6498
ken,2008,13.80906
ken,2009,12.31788
ken,2010,10.14173
ken,2011,9.21517
ken,2012,7.28577
ken,2013,10.56512
ken,2014,6.14228
ken,2015,6.54924
ken,2016,5.28825
ken,2017,8.4725
ken,2018,5.89065
ken,2019,5.0861
ken,2020,3.16548
kgz,1993,0.76865
kgz,1994,3.15291
kgz,1995,3.33397
kgz,1996,2.29702
kgz,1997,2.13806
kgz,1998,1.97308
kgz,1999,6.89887
kgz,2000,10.54714
kgz,2001,9.53817
kgz,2002,6.70847
kgz,2003,10.37205
kgz,2004,22.57778
kgz,2005,20.1103
kgz,2006,19.93665
kgz,2007,18.59091
kgz,2008,33.45947
kgz,2009,19.67351
kgz,2010,18.49329
kgz,2011,25.59798
kgz,2012,26.44791
kgz,2013,31.58274
kgz,2014,31.28089
kgz,2015,37.81129
kgz,2016,44.13475
kgz,2017,31.92376
kgz,2018,32.63258
kgz,2019,38.30836
kgz,2020,14.7067
khm,1993,3.31912
khm,1994,5.37249
khm,1995,4.41724
khm,1996,6.75047
khm,1997,6.80851
khm,1998,11.17348
khm,1999,9.72589
khm,2000,10.13438
khm,2001,10.66348
khm,2002,10.17556
khm,2003,8.34289
khm,2004,9.25492
khm,2005,14.98325
khm,2006,15.19608
khm,2007,15.03885
khm,2008,10.78024
khm,2009,12.37184
khm,2010,5.9485
khm,2011,19.00605
khm,2012,19.72453
khm,2013,19.8112
khm,2014,19.26554
khm,2015,22.76064
khm,2016,25.32612
khm,2017,27.01057
khm,2018,28.22091
khm,2019,27.81108
khm,2020,8.33024
kir,1985,17.24934
kir,1986,17.3825
kir,1987,19.12491
kir,1988,11.89271
kir,1989,10.48002
kir,1990,13.38833
kir,1991,13.44465
kir,1992,13.34539
kir,1993,13.69015
kir,1994,17.0525
kir,2006,9.33115
kir,2007,12.7236
kir,2008,13.91634
kir,2009,23.37323
kir,2010,19.3428
kir,2011,17.94495
kir,2012,11.56772
kir,2013,19.43456
kir,2014,16.72885
kir,2015,15.06162
kir,2016,17.18797
kir,2017,17.10547
kir,2018,18.87888
kir,2019,20.16813
kir,2020,7.81428
kna,1980,23.98477
kna,1981,33.36766
kna,1982,24.53107
kna,1983,28.64476
kna,1984,17.4475
kna,1985,16.47523
kna,1986,10.56718
kna,1987,12.11702
kna,1988,12.04819
kna,1989,11.59843
kna,1990,12.69353
kna,1991,12.88578
kna,1992,12.09437
kna,1993,11.39606
kna,1994,12.89524
kna,1995,9.28168
kna,1996,8.91639
kna,1997,9.07129
kna,1998,9.94208
kna,1999,9.69976
kna,2000,11.6321
kna,2001,10.73447
kna,2002,9.65091
kna,2003,10.15347
kna,2004,11.97356
kna,2005,11.55081
kna,2006,13.38062
kna,2007,12.08382
kna,2008,11.59728
kna,2009,11.4378
kna,2010,11.68945
kna,2011,12.31335
kna,2012,12.46658
kna,2013,12.30341
kna,2014,17.1999
kna,2015,17.33439
kna,2016,16.94882
kna,2017,19.77809
kna,2018,17.95214
kna,2019,20.69197
kna,2020,4.70818
kor,1976,3.8623
kor,1977,5.08642
kor,1978,6.51017
kor,1979,11.56152
kor,1980,9.34784
kor,1981,10.68127
kor,1982,15.84461
kor,1983,13.91457
kor,1984,14.27368
kor,1985,16.74451
kor,1986,14.97277
kor,1987,12.88761
kor,1988,19.49124
kor,1989,27.60592
kor,1990,26.89677
kor,1991,26.31833
kor,1992,23.61386
kor,1993,23.40259
kor,1994,24.24667
kor,1995,24.55799
kor,1996,25.27633
kor,1997,23.68821
kor,1998,14.13482
kor,1999,17.95472
kor,2000,21.35165
kor,2001,23.05185
kor,2002,28.39802
kor,2003,24.88031
kor,2004,24.53601
kor,2005,25.88274
kor,2006,26.85012
kor,2007,25.99899
kor,2008,19.57371
kor,2009,18.36234
kor,2010,19.36175
kor,2011,19.41243
kor,2012,19.08176
kor,2013,19.74191
kor,2014,20.13327
kor,2015,22.53738
kor,2016,24.29229
kor,2017,25.06529
kor,2018,26.40655
kor,2019,25.0523
kor,2020,15.43354
kor,2021,13.42219
kos,2004,17.25065
kos,2005,18.67317
kos,2006,17.97517
kos,2007,17.69238
kos,2008,18.99067
kos,2009,27.93252
kos,2010,26.00343
kos,2011,37.21681
kos,2012,38.0445
kos,2013,38.04384
kos,2014,35.00072
kos,2015,39.07248
kos,2016,44.79073
kos,2017,44.43478
kos,2018,42.75329
kos,2019,43.69197
kos,2020,34.18441
kwt,1975,26.81818
kwt,1976,25.61404
kwt,1977,21.83623
kwt,1978,20.78431
kwt,1979,36.42173
kwt,1980,43.66707
kwt,1981,37.77778
kwt,1982,37.31343
kwt,1983,37.63033
kwt,1984,41.56791
kwt,1985,48.65745
kwt,1986,50.26738
kwt,1987,55.36972
kwt,1988,56.09548
kwt,1989,54.6281
kwt,1990,54.69556
kwt,1991,39.53006
kwt,1992,39.15305
kwt,1993,40.07299
kwt,1994,47.67964
kwt,1995,41.94274
kwt,1996,49.12096
kwt,1997,46.33676
kwt,1998,45.37925
kwt,1999,43.89252
kwt,2000,50.69891
kwt,2001,53.08123
kwt,2002,51.74143
kwt,2003,50.6087
kwt,2004,49.38428
kwt,2005,52.0022
kwt,2006,52.38419
kwt,2007,49.73237
kwt,2008,47.9818
kwt,2009,45.03331
kwt,2010,40.75816
kwt,2011,42.415
kwt,2012,43.84097
kwt,2013,45.95691
kwt,2014,47.36983
kwt,2015,52.02891
kwt,2016,46.82215
kwt,2017,44.49769
kwt,2018,38.87162
kwt,2019,52.41608
kwt,2020,35.61809
lao,1991,13.02521
lao,1992,13.60449
lao,1993,14.49275
lao,1994,11.83432
lao,1995,24.34211
lao,1996,17.61905
lao,1997,10.04304
lao,1998,12.93921
lao,1999,11.38996
lao,2000,18.81533
lao,2001,0.16659
lao,2002,1.15302
lao,2003,4.14863
lao,2004,12.10831
lao,2005,12.83122
lao,2006,23.65107
lao,2007,19.20175
lao,2008,38.29883
lao,2009,60.82767
lao,2010,77.02494
lao,2011,71.70105
lao,2012,81.88906
lao,2013,85.5049
lao,2014,91.39317
lao,2015,92.5369
lao,2016,89.15323
lao,2017,82.58784
lao,2018,79.37727
lao,2019,81.08521
lao,2020,56.39234
lbn,2002,79.99835
lbn,2003,45.37674
lbn,2004,38.52026
lbn,2005,36.85764
lbn,2006,34.43005
lbn,2007,31.19189
lbn,2008,26.48258
lbn,2009,28.56931
lbn,2010,34.63666
lbn,2011,34.64635
lbn,2012,36.51171
lbn,2013,33.98003
lbn,2014,37.79958
lbn,2015,34.63248
lbn,2016,37.95209
lbn,2017,40.31944
lbn,2018,43.65074
lbn,2019,48.1714
lbn,2020,34.81709
lbr,1982,40.97826
lbr,1983,35.23459
lbr,1984,32.97297
lbr,1985,32.16958
lbr,1986,31.92547
lbr,1987,33.69272
lbr,2004,1.78046
lbr,2005,1.83091
lbr,2006,1.35718
lbr,2007,1.67625
lbr,2008,2.14933
lbr,2009,2.50894
lbr,2010,0.4892
lbr,2011,0.42686
lbr,2012,0.38133
lbr,2013,0.3724
lbr,2014,0.31985
lbr,2015,0.8317
lbr,2016,1.57586
lbr,2017,2.54922
lbr,2018,3.74977
lbr,2019,1.84785
lby,1977,20.84631
lby,1978,18.12034
lby,1979,19.19751
lby,1980,20.38721
lby,1981,12.97317
lby,1982,12.91381
lby,1983,26.27663
lby,1984,22.83742
lby,1985,23.03007
lby,1986,14.25106
lby,1987,22.39017
lby,1988,33.7182
lby,1989,34.57291
lby,1990,30.58884
lby,1991,50.96459
lby,1992,15.16937
lby,1993,12.48251
lby,1994,16.14063
lby,1995,13.27507
lby,1996,8.68405
lby,1997,35.98375
lby,1998,38.2199
lby,1999,40.64544
lby,2000,44.35754
lby,2001,43.03675
lby,2002,37.95337
lby,2003,34.8779
lby,2004,31.5047
lby,2005,28.94849
lby,2006,26.05304
lby,2007,33.89353
lby,2008,29.40242
lby,2009,31.33913
lby,2010,33.41058
lby,2011,51.73035
lby,2012,36.54712
lby,2013,28.62657
lby,2014,15.32705
lby,2015,20.76464
lby,2016,24.76587
lby,2017,43.98254
lby,2018,40.3271
lby,2019,39.82093
lca,1976,32.48521
lca,1977,35.73004
lca,1978,41.2987
lca,1979,31.32597
lca,1980,28.89149
lca,1981,33.01458
lca,1982,33.87613
lca,1983,34.64528
lca,1984,38.13486
lca,1985,38.44728
lca,1986,26.02342
lca,1987,24.83879
lca,1988,19.83979
lca,1989,17.99439
lca,1990,20.78526
lca,1991,22.12975
lca,1992,23.41255
lca,1993,21.83136
lca,1994,21.6122
lca,1995,19.97481
lca,1996,23.50414
lca,1997,24.18737
lca,1998,23.59831
lca,1999,22.70397
lca,2000,24.94867
lca,2001,24.30947
lca,2002,26.13199
lca,2003,24.56696
lca,2004,24.18321
lca,2005,22.02346
lca,2006,21.18202
lca,2007,20.55012
lca,2008,21.02026
lca,2009,24.59594
lca,2010,23.61458
lca,2011,23.61266
lca,2012,23.76692
lca,2013,24.58202
lca,2014,14.76857
lca,2015,13.87392
lca,2016,14.47057
lca,2017,14.25738
lca,2018,13.83605
lca,2019,13.02817
lca,2020,8.39763
lka,1975,1.57959
lka,1976,2.75862
lka,1977,3.32544
lka,1978,15.6868
lka,1979,12.63227
lka,1980,9.5168
lka,1981,10.20184
lka,1982,10.34036
lka,1983,9.52226
lka,1984,12.28236
lka,1985,10.13811
lka,1986,11.04729
lka,1987,11.75217
lka,1988,12.39286
lka,1989,12.17611
lka,1990,11.53401
lka,1991,12.74793
lka,1992,13.46726
lka,1993,13.75551
lka,1994,16.11605
lka,1995,15.54333
lka,1996,14.59392
lka,1997,13.78588
lka,1998,14.83639
lka,1999,15.41878
lka,2000,14.81895
lka,2001,14.3158
lka,2002,16.58651
lka,2003,16.60802
lka,2004,15.51371
lka,2005,15.05527
lka,2006,15.58733
lka,2007,15.10137
lka,2008,14.23294
lka,2009,16.28965
lka,2010,14.54161
lka,2011,12.49626
lka,2012,27.98602
lka,2013,33.89502
lka,2014,33.89455
lka,2015,34.86424
lka,2016,36.20144
lka,2017,36.16025
lka,2018,36.0254
lka,2019,35.41691
lka,2020,20.25307
lso,1975,26.24113
lso,1976,23.07692
lso,1977,20.83333
lso,1978,19.61538
lso,1979,18.51852
lso,1980,15.81633
lso,1981,13.42975
lso,1982,92.65647
lso,1983,92.87184
lso,1984,92.36903
lso,1985,92.30718
lso,1986,90.3031
lso,1987,92.07568
lso,1988,89.90158
lso,1989,89.84289
lso,1990,89.91772
lso,1991,90.16652
lso,1992,90.82965
lso,1993,86.33512
lso,1994,89.1699
lso,1995,86.05117
lso,1996,86.98248
lso,1997,84.08013
lso,1998,81.84432
lso,1999,83.57931
lso,2000,77.27899
lso,2001,72.6793
lso,2002,71.96836
lso,2003,72.78805
lso,2004,73.08338
lso,2005,71.29267
lso,2006,68.70638
lso,2007,71.31726
lso,2008,60.22224
lso,2009,55.54052
lso,2010,60.45666
lso,2011,59.52618
lso,2012,54.34786
lso,2013,56.01847
lso,2014,51.63951
lso,2015,54.61158
lso,2016,66.43388
lso,2017,66.81463
lso,2018,69.31588
lso,2019,69.64948
lso,2020,69.52029
lso,2021,70.93979
ltu,1993,4.80433
ltu,1994,13.35734
ltu,1995,21.34935
ltu,1996,39.28037
ltu,1997,30.89655
ltu,1998,33.53854
ltu,1999,43.10605
ltu,2000,38.18824
ltu,2001,31.78529
ltu,2002,35.36078
ltu,2003,37.83893
ltu,2004,37.91223
ltu,2005,35.84219
ltu,2006,35.35154
ltu,2007,33.37631
ltu,2008,36.05849
ltu,2009,36.00272
ltu,2010,27.87844
ltu,2011,22.30954
ltu,2012,21.15838
ltu,2013,20.41432
ltu,2014,19.09578
ltu,2015,20.05976
ltu,2016,19.70277
ltu,2017,18.50637
ltu,2018,19.77407
ltu,2019,17.97649
ltu,2020,8.03559
lux,1999,11.11962
lux,2000,9.63983
lux,2001,10.6785
lux,2002,11.52934
lux,2003,11.29544
lux,2004,9.66185
lux,2005,8.28418
lux,2006,6.57503
lux,2007,6.14317
lux,2008,6.52701
lux,2009,7.08978
lux,2010,5.65157
lux,2011,5.27574
lux,2012,4.30915
lux,2013,3.98113
lux,2014,3.87202
lux,2015,3.36818
lux,2016,3.20663
lux,2017,3.74328
lux,2018,3.80009
