geo,time,sl_tlf_cact_ma_zs
omn,1998,75.053
omn,1999,75.994
omn,2000,76.475
omn,2001,76.565
omn,2002,76.834
omn,2003,77.056
omn,2004,78.639
omn,2005,80.112
omn,2006,81.267
omn,2007,82.348
omn,2008,83.332
omn,2009,84.172
omn,2010,84.862
omn,2011,85.286
omn,2012,85.705
omn,2013,86.199
omn,2014,86.824
omn,2015,87.588
omn,2016,88.505
omn,2017,88.537
omn,2018,88.525
omn,2019,88.641
omn,2020,83.634
omn,2021,85.042
pak,1990,84.259
pak,1991,82.607
pak,1992,82.673
pak,1993,81.487
pak,1994,81.188
pak,1995,81.522
pak,1996,82.212
pak,1997,82.834
pak,1998,82.285
pak,1999,82.382
pak,2000,82.467
pak,2001,82.529
pak,2002,82.587
pak,2003,82.201
pak,2004,81.791
pak,2005,80.627
pak,2006,79.435
pak,2007,79.175
pak,2008,78.762
pak,2009,78.624
pak,2010,78.555
pak,2011,77.948
pak,2012,78.366
pak,2013,78.782
pak,2014,77.726
pak,2015,78.795
pak,2016,78.905
pak,2017,78.991
pak,2018,79.057
pak,2019,79.051
pak,2020,77.719
pak,2021,78.079
pan,1990,76.759
pan,1991,76.548
pan,1992,78.379
pan,1993,80.144
pan,1994,79.869
pan,1995,80.978
pan,1996,80.476
pan,1997,79.969
pan,1998,79.674
pan,1999,79.377
pan,2000,79.416
pan,2001,79.449
pan,2002,79.477
pan,2003,79.213
pan,2004,79.918
pan,2005,79.466
pan,2006,79.132
pan,2007,78.382
pan,2008,80.416
pan,2009,80.376
pan,2010,77.881
pan,2011,76.708
pan,2012,78.024
pan,2013,77.987
pan,2014,77.255
pan,2015,76.414
pan,2016,76.698
pan,2017,75.642
pan,2018,76.931
pan,2019,77.37
pan,2020,69.255
pan,2021,72.572
per,1990,75.148
per,1991,75.091
per,1992,74.904
per,1993,75.427
per,1994,75.931
per,1995,77.139
per,1996,77.33
per,1997,77.499
per,1998,79.019
per,1999,78.926
per,2000,78.32
per,2001,79.227
per,2002,80.742
per,2003,82.175
per,2004,83.524
per,2005,84.792
per,2006,85.888
per,2007,87.046
per,2008,87.04
per,2009,87.226
per,2010,87.131
per,2011,86.896
per,2012,86.167
per,2013,85.701
per,2014,85.02
per,2015,84.374
per,2016,84.835
per,2017,84.787
per,2018,84.669
per,2019,84.834
per,2020,73.745
per,2021,81.875
phl,1990,75.619
phl,1991,75.7
phl,1992,75.757
phl,1993,75.773
phl,1994,75.737
phl,1995,75.693
phl,1996,75.619
phl,1997,75.557
phl,1998,75.635
phl,1999,75.623
phl,2000,75.578
phl,2001,75.57
phl,2002,75.546
phl,2003,75.483
phl,2004,76.583
phl,2005,75.974
phl,2006,75.478
phl,2007,75.142
phl,2008,75.289
phl,2009,75.214
phl,2010,74.931
phl,2011,75.7
phl,2012,75.173
phl,2013,74.726
phl,2014,75.4
phl,2015,74.321
phl,2016,75.169
phl,2017,73.419
phl,2018,72.605
phl,2019,72.489
phl,2020,66.992
phl,2021,68.302
png,1990,73.793
png,1991,73.707
png,1992,73.54
png,1993,73.252
png,1994,73.173
png,1995,73.303
png,1996,73.191
png,1997,73.334
png,1998,73.46
png,1999,73.471
png,2000,73.557
png,2001,71.436
png,2002,69.215
png,2003,66.903
png,2004,64.507
png,2005,62.035
png,2006,59.5
png,2007,56.914
png,2008,54.29
png,2009,51.642
png,2010,48.984
png,2011,49
png,2012,48.962
png,2013,48.935
png,2014,48.749
png,2015,48.612
png,2016,48.571
png,2017,48.54
png,2018,48.596
png,2019,48.523
png,2020,48.061
png,2021,48.14
pol,1990,69.588
pol,1991,69.928
pol,1992,69.828
pol,1993,69.134
pol,1994,67.773
pol,1995,66.651
pol,1996,65.939
pol,1997,65.714
pol,1998,65.111
pol,1999,64.299
pol,2000,64.133
pol,2001,63.996
pol,2002,62.937
pol,2003,61.872
pol,2004,62.016
pol,2005,62.798
pol,2006,62.102
pol,2007,61.88
pol,2008,62.591
pol,2009,63.338
pol,2010,63.744
pol,2011,64.043
pol,2012,64.283
pol,2013,64.402
pol,2014,64.675
pol,2015,64.56
pol,2016,64.788
pol,2017,65.149
pol,2018,64.915
pol,2019,64.958
pol,2020,65.016
pol,2021,65.489
pri,1990,60.071
pri,1991,61.446
pri,1992,60.694
pri,1993,61.724
pri,1994,60.843
pri,1995,59.962
pri,1996,61.346
pri,1997,62.001
pri,1998,62.18
pri,1999,59.799
pri,2000,58.786
pri,2001,57.962
pri,2002,57.142
pri,2003,56.318
pri,2004,55.486
pri,2005,54.647
pri,2006,53.846
pri,2007,53.043
pri,2008,52.233
pri,2009,51.415
pri,2010,50.593
pri,2011,48.91
pri,2012,48.893
pri,2013,48.908
pri,2014,48.951
pri,2015,48.952
pri,2016,49.089
pri,2017,49.33
pri,2018,49.569
pri,2019,49.584
pri,2020,47.382
pri,2021,49.514
prk,1990,86.589
prk,1991,86.634
prk,1992,86.696
prk,1993,86.73
prk,1994,86.747
prk,1995,86.772
prk,1996,86.789
prk,1997,86.81
prk,1998,86.813
prk,1999,86.801
prk,2000,86.801
prk,2001,86.791
prk,2002,86.788
prk,2003,86.782
prk,2004,86.775
prk,2005,86.761
prk,2006,86.765
prk,2007,86.77
prk,2008,86.758
prk,2009,86.761
prk,2010,86.762
prk,2011,86.759
prk,2012,86.754
prk,2013,86.75
prk,2014,86.745
prk,2015,86.75
prk,2016,86.736
prk,2017,86.751
prk,2018,86.764
prk,2019,86.768
prk,2020,86.116
prk,2021,86.141
prt,1990,71.579
prt,1991,72.465
prt,1992,70.624
prt,1993,69.237
prt,1994,68.379
prt,1995,67.766
prt,1996,67.048
prt,1997,66.998
prt,1998,70.199
prt,1999,69.877
prt,2000,69.711
prt,2001,70.198
prt,2002,70.736
prt,2003,69.915
prt,2004,69.472
prt,2005,69.074
prt,2006,69.259
prt,2007,69.119
prt,2008,68.914
prt,2009,67.703
prt,2010,67.213
prt,2011,67.092
prt,2012,66.303
prt,2013,65.123
prt,2014,64.511
prt,2015,64.12
prt,2016,64.097
prt,2017,64.545
prt,2018,64.4
prt,2019,64.383
prt,2020,63.06
prt,2021,62.208
pry,1990,86.985
pry,1991,87.01
pry,1992,86.943
pry,1993,87.003
pry,1994,87.058
pry,1995,87.153
pry,1996,87.014
pry,1997,86.976
pry,1998,86.745
pry,1999,86.434
pry,2000,86.062
pry,2001,85.772
pry,2002,85.499
pry,2003,83.422
pry,2004,85.626
pry,2005,84.661
pry,2006,82.823
pry,2007,83.36
pry,2008,84.563
pry,2009,83.849
pry,2010,82.164
pry,2011,81.128
pry,2012,82.483
pry,2013,81.837
pry,2014,81.274
pry,2015,80.787
pry,2016,83.23
pry,2017,83.35
pry,2018,84.127
pry,2019,84.348
pry,2020,82.95
pry,2021,84.214
pse,1990,69.714
pse,1991,69.53
pse,1992,69.009
pse,1993,68.929
pse,1994,68.841
pse,1995,68.606
pse,1996,68.893
pse,1997,68.041
pse,1998,67.041
pse,1999,66.546
pse,2000,67.62
pse,2001,62.757
pse,2002,61.311
pse,2003,64.586
pse,2004,63.178
pse,2005,64.102
pse,2006,63.395
pse,2007,64.485
pse,2008,63.731
pse,2009,64.167
pse,2010,65.636
pse,2011,66.797
pse,2012,66.905
pse,2013,67.48
pse,2014,67.402
pse,2015,69.689
pse,2016,69.857
pse,2017,70.107
pse,2018,69.029
pse,2019,69.977
pse,2020,65.274
pse,2021,66.286
pyf,1990,70.031
pyf,1991,69.83
pyf,1992,69.919
pyf,1993,70.058
pyf,1994,70.138
pyf,1995,70.255
pyf,1996,70.403
pyf,1997,70
pyf,1998,69.601
pyf,1999,69.198
pyf,2000,68.783
pyf,2001,68.339
pyf,2002,67.888
pyf,2003,67.259
pyf,2004,66.625
pyf,2005,65.987
pyf,2006,65.344
pyf,2007,64.695
pyf,2008,64.422
pyf,2009,64.155
pyf,2010,63.893
pyf,2011,63.632
pyf,2012,63.377
pyf,2013,63.408
pyf,2014,63.42
pyf,2015,63.333
pyf,2016,63.284
pyf,2017,63.137
pyf,2018,62.982
pyf,2019,62.894
pyf,2020,61.393
pyf,2021,61.67
qat,1990,96.035
qat,1991,95.904
qat,1992,95.643
qat,1993,95.645
qat,1994,95.687
qat,1995,95.819
qat,1996,95.868
qat,1997,95.581
qat,1998,95.539
qat,1999,95.605
qat,2000,95.626
qat,2001,95.273
qat,2002,95.082
qat,2003,95.179
qat,2004,95.224
qat,2005,95.595
qat,2006,94.498
qat,2007,94.285
qat,2008,94.986
qat,2009,95.809
qat,2010,96.067
qat,2011,95.624
qat,2012,95.477
qat,2013,95.475
qat,2014,95.607
qat,2015,95.831
qat,2016,95.803
qat,2017,95.829
qat,2018,95.953
qat,2019,96.196
qat,2020,95.444
qat,2021,95.456
rou,1990,76.182
rou,1991,76.709
rou,1992,77.08
rou,1993,76.17
rou,1994,75.238
rou,1995,74.286
rou,1996,72.664
rou,1997,72.764
rou,1998,72.072
rou,1999,71.686
rou,2000,71.11
rou,2001,69.745
rou,2002,64.741
rou,2003,63.292
rou,2004,63.001
rou,2005,61.524
rou,2006,62.624
rou,2007,62.62
rou,2008,62.795
rou,2009,62.853
rou,2010,64.244
rou,2011,62.768
rou,2012,63.636
rou,2013,63.722
rou,2014,64.212
rou,2015,64.522
rou,2016,63.674
rou,2017,64.651
rou,2018,65.001
rou,2019,65.42
rou,2020,65.496
rou,2021,62.34
rus,1990,74.91
rus,1991,75
rus,1992,75.34
rus,1993,73.497
rus,1994,71.431
rus,1995,70.741
rus,1996,69.337
rus,1997,67.391
rus,1998,66.187
rus,1999,69.066
rus,2000,68.994
rus,2001,67.57
rus,2002,67.602
rus,2003,67.135
rus,2004,67.447
rus,2005,67.738
rus,2006,67.872
rus,2007,68.998
rus,2008,70.052
rus,2009,69.961
rus,2010,70.29
rus,2011,70.55
rus,2012,70.643
rus,2013,70.812
rus,2014,71.007
rus,2015,71.241
rus,2016,71.418
rus,2017,71.347
rus,2018,71.324
rus,2019,70.555
rus,2020,70.069
rus,2021,69.717
rwa,1990,90.675
rwa,1991,90.33
rwa,1992,89.759
rwa,1993,88.905
rwa,1994,87.874
rwa,1995,86.957
rwa,1996,87.022
rwa,1997,86.841
rwa,1998,86.658
rwa,1999,86.473
rwa,2000,86.286
rwa,2001,86.097
rwa,2002,85.904
rwa,2003,85.71
rwa,2004,85.513
rwa,2005,85.315
rwa,2006,85.115
rwa,2007,84.914
rwa,2008,84.71
rwa,2009,84.505
rwa,2010,84.297
rwa,2011,84.087
rwa,2012,83.875
rwa,2013,83.662
rwa,2014,83.446
rwa,2015,83.345
rwa,2016,83.195
rwa,2017,83.089
rwa,2018,82.998
rwa,2019,82.879
rwa,2020,82.014
rwa,2021,82.226
sau,1990,80.901
sau,1991,79.935
sau,1992,80.02
sau,1993,79.047
sau,1994,78.108
sau,1995,77.184
sau,1996,76.343
sau,1997,75.485
sau,1998,74.564
sau,1999,73.53
sau,2000,74.72
sau,2001,73.57
sau,2002,72.035
sau,2003,72.392
sau,2004,72.765
sau,2005,73.187
sau,2006,73.695
sau,2007,73.716
sau,2008,73.478
sau,2009,73.071
sau,2010,74.899
sau,2011,76.69
sau,2012,77.876
sau,2013,77.882
sau,2014,77.673
sau,2015,76.839
sau,2016,77.594
sau,2017,78.564
sau,2018,78.685
sau,2019,80.183
sau,2020,80.241
sau,2021,80.146
sdn,1990,75.57
sdn,1991,75.329
sdn,1992,75.073
sdn,1993,74.803
sdn,1994,74.52
sdn,1995,74.225
sdn,1996,73.927
sdn,1997,73.748
sdn,1998,73.569
sdn,1999,73.387
sdn,2000,73.202
sdn,2001,73.014
sdn,2002,72.823
sdn,2003,72.633
sdn,2004,72.449
sdn,2005,72.273
sdn,2006,72.135
sdn,2007,72.003
sdn,2008,71.868
sdn,2009,71.724
sdn,2010,71.564
sdn,2011,71.366
sdn,2012,71.118
sdn,2013,70.837
sdn,2014,70.533
sdn,2015,70.216
sdn,2016,69.928
sdn,2017,69.626
sdn,2018,69.312
sdn,2019,68.992
sdn,2020,67.471
sdn,2021,67.819
sen,1990,70.384
sen,1991,70.288
sen,1992,70.176
sen,1993,70.035
sen,1994,69.834
sen,1995,69.564
sen,1996,69.545
sen,1997,69.449
sen,1998,69.29
sen,1999,69.099
sen,2000,68.895
sen,2001,68.767
sen,2002,68.614
sen,2003,68.448
sen,2004,68.288
sen,2005,68.148
sen,2006,68.099
sen,2007,67.011
sen,2008,65.911
sen,2009,64.799
sen,2010,63.677
sen,2011,62.542
sen,2012,61.398
sen,2013,60.244
sen,2014,59.08
sen,2015,57.906
sen,2016,57.801
sen,2017,57.651
sen,2018,57.462
sen,2019,57.239
sen,2020,56.541
sen,2021,56.729
sgp,1990,81.445
sgp,1991,81.412
sgp,1992,81.101
sgp,1993,80.336
sgp,1994,80.049
sgp,1995,80.021
sgp,1996,79.742
sgp,1997,79.478
sgp,1998,80.175
sgp,1999,79.34
sgp,2000,79.174
sgp,2001,79.07
sgp,2002,78.573
sgp,2003,78.008
sgp,2004,77.496
sgp,2005,78.068
sgp,2006,78.558
sgp,2007,78.997
sgp,2008,78.56
sgp,2009,78.785
sgp,2010,78.65
sgp,2011,78.471
sgp,2012,78.888
sgp,2013,78.659
sgp,2014,79.013
sgp,2015,79.357
sgp,2016,78.851
sgp,2017,78.979
sgp,2018,78.379
sgp,2019,78.488
sgp,2020,77.441
sgp,2021,76.828
slb,1990,87.931
slb,1991,87.926
slb,1992,87.903
slb,1993,87.9
slb,1994,87.877
slb,1995,87.854
slb,1996,87.859
slb,1997,87.878
slb,1998,87.881
slb,1999,87.894
slb,2000,87.938
slb,2001,87.945
slb,2002,87.945
slb,2003,87.952
slb,2004,87.956
slb,2005,87.961
slb,2006,87.963
slb,2007,87.963
slb,2008,87.96
slb,2009,87.972
slb,2010,87.969
slb,2011,87.951
slb,2012,87.945
slb,2013,87.942
slb,2014,87.942
slb,2015,87.941
slb,2016,87.939
slb,2017,87.935
slb,2018,87.931
slb,2019,87.931
slb,2020,87.135
slb,2021,87.398
sle,1990,64.463
sle,1991,64.651
sle,1992,64.789
sle,1993,64.861
sle,1994,64.874
sle,1995,64.864
sle,1996,64.943
sle,1997,64.905
sle,1998,64.807
sle,1999,64.728
sle,2000,64.737
sle,2001,64.729
sle,2002,64.682
sle,2003,64.615
sle,2004,66.307
sle,2005,65.475
sle,2006,64.633
sle,2007,63.782
sle,2008,62.923
sle,2009,62.055
sle,2010,61.179
sle,2011,60.296
sle,2012,59.406
sle,2013,58.51
sle,2014,57.609
sle,2015,57.342
sle,2016,57.083
sle,2017,56.82
sle,2018,56.541
sle,2019,56.225
sle,2020,55.86
sle,2021,55.925
slv,1990,80.907
slv,1991,80.931
slv,1992,80.541
slv,1993,80.078
slv,1994,80.49
slv,1995,80.27
slv,1996,78.553
slv,1997,78.233
slv,1998,78.973
slv,1999,77.562
slv,2000,76.748
slv,2001,75.924
slv,2002,75.076
slv,2003,77.589
slv,2004,76.089
slv,2005,76.266
slv,2006,76.449
slv,2007,77.504
slv,2008,77.043
slv,2009,76.565
slv,2010,76.075
slv,2011,76.324
slv,2012,76.442
slv,2013,75.973
slv,2014,75.104
slv,2015,74.402
slv,2016,74.882
slv,2017,75.037
slv,2018,74.471
slv,2019,75.581
slv,2020,71.215
slv,2021,72.57
som,1990,45.036
som,1991,45.3
som,1992,45.492
som,1993,45.64
som,1994,45.822
som,1995,46.113
som,1996,46.476
som,1997,46.838
som,1998,47.199
som,1999,47.515
som,2000,47.746
som,2001,48.068
som,2002,48.25
som,2003,48.331
som,2004,48.367
som,2005,48.384
som,2006,48.541
som,2007,48.687
som,2008,48.789
som,2009,48.801
som,2010,48.71
som,2011,48.691
som,2012,48.553
som,2013,48.34
som,2014,48.113
som,2015,47.907
som,2016,47.718
som,2017,47.558
som,2018,47.408
som,2019,47.24
som,2020,46.868
som,2021,46.978
srb,1990,66.599
srb,1991,66.957
srb,1992,67.128
srb,1993,67.162
srb,1994,66.951
srb,1995,66.677
srb,1996,66.3
srb,1997,65.891
srb,1998,65.698
srb,1999,66.252
srb,2000,65.901
srb,2001,65.535
srb,2002,65.213
srb,2003,64.993
srb,2004,64.578
srb,2005,62.983
srb,2006,60.111
srb,2007,59.705
srb,2008,60.224
srb,2009,57.513
srb,2010,55.406
srb,2011,55.497
srb,2012,55.675
srb,2013,57.039
srb,2014,60.604
srb,2015,60.26
srb,2016,61.744
srb,2017,62.163
srb,2018,62.812
srb,2019,62.669
srb,2020,61.904
srb,2021,62.272
ssd,1990,77.018
ssd,1991,77.142
ssd,1992,77.151
ssd,1993,77.083
ssd,1994,77.052
ssd,1995,77.187
ssd,1996,77.272
ssd,1997,77.337
ssd,1998,77.414
ssd,1999,77.466
ssd,2000,77.45
ssd,2001,77.493
ssd,2002,77.434
ssd,2003,77.299
ssd,2004,77.145
ssd,2005,77.019
ssd,2006,76.944
ssd,2007,76.87
ssd,2008,76.784
ssd,2009,76.646
ssd,2010,76.425
ssd,2011,76.341
ssd,2012,76.215
ssd,2013,76.046
ssd,2014,75.844
ssd,2015,75.606
ssd,2016,75.437
ssd,2017,75.262
ssd,2018,75.071
ssd,2019,74.867
ssd,2020,73.154
ssd,2021,73.574
stp,1990,77.089
stp,1991,76.791
stp,1992,76.508
stp,1993,76.172
stp,1994,75.764
stp,1995,75.287
stp,1996,74.936
stp,1997,74.514
stp,1998,74.054
stp,1999,73.636
stp,2000,73.301
stp,2001,73.077
stp,2002,72.909
stp,2003,72.834
stp,2004,72.839
stp,2005,72.898
stp,2006,72.66
stp,2007,72.439
stp,2008,72.244
stp,2009,72.095
stp,2010,71.975
stp,2011,71.956
stp,2012,71.99
stp,2013,72.022
stp,2014,72
stp,2015,71.893
stp,2016,71.709
stp,2017,71.459
stp,2018,71.155
stp,2019,70.816
stp,2020,69.653
stp,2021,69.876
sur,1990,63.124
sur,1991,63.104
sur,1992,63.178
sur,1993,63.384
sur,1994,63.434
sur,1995,63.489
sur,1996,62.716
sur,1997,61.949
sur,1998,61.182
sur,1999,60.41
sur,2000,60.85
sur,2001,61.293
sur,2002,61.715
sur,2003,62.126
sur,2004,62.532
sur,2005,62.941
sur,2006,63.344
sur,2007,63.748
sur,2008,64.15
sur,2009,64.546
sur,2010,64.933
sur,2011,65.314
sur,2012,65.688
sur,2013,66.057
sur,2014,66.421
sur,2015,66.781
sur,2016,67.138
sur,2017,67.066
sur,2018,66.964
sur,2019,66.965
sur,2020,64.487
sur,2021,65.065
svk,1990,72.509
svk,1991,73.045
svk,1992,71.457
svk,1993,69.808
svk,1994,69.144
svk,1995,68.864
svk,1996,68.701
svk,1997,68.284
svk,1998,68.193
svk,1999,67.725
svk,2000,67.902
svk,2001,68.761
svk,2002,67.742
svk,2003,68.145
svk,2004,68.295
svk,2005,68.373
svk,2006,68.273
svk,2007,67.793
svk,2008,68.292
svk,2009,68.141
svk,2010,67.84
svk,2011,68.078
svk,2012,68.404
svk,2013,68.168
svk,2014,68.25
svk,2015,67.912
svk,2016,68.105
svk,2017,67.753
svk,2018,67.838
svk,2019,67.609
svk,2020,66.678
svk,2021,66.415
svn,1990,64.381
svn,1991,64.541
svn,1992,64.649
svn,1993,64.585
svn,1994,64.482
svn,1995,64.408
svn,1996,64.344
svn,1997,64.746
svn,1998,66.248
svn,1999,64.77
svn,2000,63.797
svn,2001,64.636
svn,2002,64.709
svn,2003,63.122
svn,2004,65.498
svn,2005,65.993
svn,2006,65.668
svn,2007,66.387
svn,2008,65.667
svn,2009,65.468
svn,2010,65.278
svn,2011,63.689
svn,2012,63.015
svn,2013,63.063
svn,2014,63.279
svn,2015,62.897
svn,2016,61.31
svn,2017,63.163
svn,2018,63.981
svn,2019,62.988
svn,2020,62.414
svn,2021,62.188
swe,1990,72.086
swe,1991,71.674
swe,1992,69.996
swe,1993,68.366
swe,1994,67.972
swe,1995,68.502
swe,1996,68.035
swe,1997,67.696
swe,1998,67.645
swe,1999,67.308
swe,2000,66.539
swe,2001,66.863
swe,2002,66.531
swe,2003,66.482
swe,2004,66.411
swe,2005,67.044
swe,2006,67.48
swe,2007,67.693
swe,2008,67.889
swe,2009,67.324
swe,2010,67.407
swe,2011,67.401
swe,2012,67.261
swe,2013,67.633
swe,2014,67.609
swe,2015,67.35
swe,2016,67.433
swe,2017,67.676
swe,2018,67.649
swe,2019,67.698
swe,2020,68.136
swe,2021,68.009
swz,1990,66.724
swz,1991,66.141
swz,1992,65.682
swz,1993,65.25
swz,1994,64.713
swz,1995,64.015
swz,1996,63.514
swz,1997,62.811
swz,1998,61.985
swz,1999,61.169
swz,2000,60.42
swz,2001,59.904
swz,2002,59.549
swz,2003,59.291
swz,2004,59.048
swz,2005,58.782
swz,2006,58.496
swz,2007,58.238
swz,2008,58.007
swz,2009,57.803
swz,2010,57.611
swz,2011,57.392
swz,2012,57.081
swz,2013,56.742
swz,2014,56.454
swz,2015,56.243
swz,2016,55.728
swz,2017,55.377
swz,2018,55.106
swz,2019,54.785
swz,2020,53.263
swz,2021,53.606
syr,1990,83.337
syr,1991,82.86
syr,1992,81.869
syr,1993,81.633
syr,1994,79.675
syr,1995,77.688
syr,1996,79.486
syr,1997,81.172
syr,1998,82.744
syr,1999,81.83
syr,2000,80.677
syr,2001,79.364
syr,2002,77.999
syr,2003,76.615
syr,2004,76.24
syr,2005,75.867
syr,2006,75.575
syr,2007,73.779
syr,2008,73.401
syr,2009,72.488
syr,2010,72.338
syr,2011,71.824
syr,2012,71.853
syr,2013,71.87
syr,2014,71.889
syr,2015,71.923
syr,2016,71.99
syr,2017,72.07
syr,2018,72.159
syr,2019,72.246
syr,2020,70.328
syr,2021,70.767
tcd,1990,80.022
tcd,1991,80.242
tcd,1992,80.409
tcd,1993,80.534
tcd,1994,80.225
tcd,1995,79.913
tcd,1996,79.596
tcd,1997,79.276
tcd,1998,78.951
tcd,1999,78.621
tcd,2000,78.287
tcd,2001,77.949
tcd,2002,77.606
tcd,2003,77.257
tcd,2004,76.904
tcd,2005,76.547
tcd,2006,76.185
tcd,2007,75.819
tcd,2008,75.449
tcd,2009,75.074
tcd,2010,74.694
tcd,2011,74.313
tcd,2012,73.926
tcd,2013,73.534
tcd,2014,73.138
tcd,2015,72.738
tcd,2016,72.335
tcd,2017,71.929
tcd,2018,71.518
tcd,2019,71.283
tcd,2020,69.437
tcd,2021,69.927
tgo,1990,64.837
tgo,1991,64.818
tgo,1992,64.723
tgo,1993,64.566
tgo,1994,64.374
tgo,1995,64.169
tgo,1996,63.733
tgo,1997,63.306
tgo,1998,62.891
tgo,1999,62.482
tgo,2000,62.078
tgo,2001,61.984
tgo,2002,61.872
tgo,2003,61.757
tgo,2004,61.661
tgo,2005,61.595
tgo,2006,61.622
tgo,2007,61.641
tgo,2008,61.651
tgo,2009,61.639
tgo,2010,61.594
tgo,2011,61.554
tgo,2012,61.467
tgo,2013,61.335
tgo,2014,61.157
tgo,2015,60.935
tgo,2016,60.701
tgo,2017,60.431
tgo,2018,60.124
tgo,2019,59.782
tgo,2020,59.213
tgo,2021,59.369
tha,1990,84.83
tha,1991,84.603
tha,1992,84.369
tha,1993,84.112
tha,1994,83.854
tha,1995,83.222
tha,1996,82.597
tha,1997,82.32
tha,1998,81.638
tha,1999,80.391
tha,2000,80.688
tha,2001,81.581
tha,2002,81.398
tha,2003,81.215
tha,2004,81.966
tha,2005,81.489
tha,2006,81.253
tha,2007,81.669
tha,2008,81.503
tha,2009,81.328
tha,2010,79.994
tha,2011,81.119
tha,2012,81.207
tha,2013,78.999
tha,2014,78.701
tha,2015,77.948
tha,2016,76.895
tha,2017,76.198
tha,2018,76.551
tha,2019,75.513
tha,2020,75.449
tha,2021,75.027
tjk,1990,58.177
tjk,1991,58.145
tjk,1992,58.106
tjk,1993,58.064
tjk,1994,58.024
tjk,1995,57.987
tjk,1996,57.962
tjk,1997,57.941
tjk,1998,57.923
tjk,1999,57.905
tjk,2000,57.888
tjk,2001,57.872
tjk,2002,57.858
tjk,2003,57.844
tjk,2004,58.131
tjk,2005,57.516
tjk,2006,56.87
tjk,2007,56.154
tjk,2008,55.439
tjk,2009,55.214
tjk,2010,54.817
tjk,2011,54.426
tjk,2012,54.031
tjk,2013,53.634
tjk,2014,53.234
tjk,2015,52.831
tjk,2016,52.427
tjk,2017,51.91
tjk,2018,51.433
tjk,2019,50.986
tjk,2020,50.627
tjk,2021,50.534
tkm,1990,59.877
tkm,1991,60.356
tkm,1992,61.68
tkm,1993,61.766
tkm,1994,63.43
tkm,1995,64.225
tkm,1996,63.834
tkm,1997,64.992
tkm,1998,64.512
tkm,1999,63.336
tkm,2000,62.994
tkm,2001,62.738
tkm,2002,62.794
tkm,2003,62.617
tkm,2004,62.317
tkm,2005,61.48
tkm,2006,60.819
tkm,2007,60.19
tkm,2008,59.4
tkm,2009,59.128
tkm,2010,58.708
tkm,2011,58.059
tkm,2012,57.627
tkm,2013,57.266
tkm,2014,56.928
tkm,2015,56.749
tkm,2016,56.588
tkm,2017,56.423
tkm,2018,56.274
tkm,2019,56.127
tkm,2020,55.759
tkm,2021,55.59
tls,1990,73.118
tls,1991,73.087
tls,1992,73.047
tls,1993,72.996
tls,1994,72.931
tls,1995,72.849
tls,1996,72.724
tls,1997,72.671
tls,1998,72.712
tls,1999,73.134
tls,2000,73.074
tls,2001,72.962
tls,2002,73.047
tls,2003,73.082
tls,2004,73.096
tls,2005,73.093
tls,2006,73.125
tls,2007,73.081
tls,2008,73.012
tls,2009,72.934
tls,2010,72.847
tls,2011,72.796
tls,2012,72.737
tls,2013,72.732
tls,2014,72.693
tls,2015,72.676
tls,2016,72.651
tls,2017,72.744
tls,2018,72.785
tls,2019,72.766
tls,2020,72.133
tls,2021,72.24
ton,1990,74.984
ton,1991,74.809
ton,1992,74.588
ton,1993,74.325
ton,1994,74.016
ton,1995,73.321
ton,1996,72.565
ton,1997,71.799
ton,1998,71.027
ton,1999,70.26
ton,2000,69.505
ton,2001,68.79
ton,2002,68.097
ton,2003,67.408
ton,2004,66.713
ton,2005,66.009
ton,2006,65.253
ton,2007,64.482
ton,2008,63.7
ton,2009,62.919
ton,2010,62.136
ton,2011,61.341
ton,2012,60.547
ton,2013,59.755
ton,2014,58.962
ton,2015,58.169
ton,2016,57.346
ton,2017,56.526
ton,2018,55.707
ton,2019,55.712
ton,2020,55.388
ton,2021,55.263
tto,1990,74.229
tto,1991,73.957
tto,1992,73.608
tto,1993,73.467
tto,1994,74.752
tto,1995,75.721
tto,1996,74.384
tto,1997,74.934
tto,1998,75.481
tto,1999,75.236
tto,2000,75.548
tto,2001,74.948
tto,2002,74.682
tto,2003,74.491
tto,2004,75.391
tto,2005,75.315
tto,2006,74.891
tto,2007,75.392
tto,2008,74.675
tto,2009,74.511
tto,2010,72.351
tto,2011,71.736
tto,2012,71.593
tto,2013,71.28
tto,2014,71.825
tto,2015,70.83
tto,2016,69.163
tto,2017,69.419
tto,2018,69.615
tto,2019,69.8
tto,2020,67.613
tto,2021,67.961
tun,1990,74.868
tun,1991,74.662
tun,1992,74.094
tun,1993,74.036
tun,1994,73.873
tun,1995,73.747
tun,1996,73.643
tun,1997,73.552
tun,1998,72.84
tun,1999,72.135
tun,2000,71.431
tun,2001,70.732
tun,2002,70.032
tun,2003,69.327
tun,2004,68.611
tun,2005,67.882
tun,2006,67.392
tun,2007,67.768
tun,2008,68.143
tun,2009,68.807
tun,2010,69.573
tun,2011,70.209
tun,2012,70.524
tun,2013,70.113
tun,2014,69.557
tun,2015,68.982
tun,2016,68.626
tun,2017,68.358
tun,2018,68.207
tun,2019,68.202
tun,2020,67.344
tun,2021,67.15
tur,1990,80.065
tur,1991,80.814
tur,1992,80.244
tur,1993,78.661
tur,1994,79.067
tur,1995,78.384
tur,1996,77.945
tur,1997,77.382
tur,1998,77.42
tur,1999,76.454
tur,2000,74.427
