geo,time,se_ter_enrr_ma
lbn,1981,38.94407
lbn,1982,33.76689
lbn,1983,34.78805
lbn,1985,31.82857
lbr,1970,1.6055
lbr,1971,1.69447
lbr,1972,1.78195
lbr,1973,2.08447
lbr,1975,2.77448
lbr,1979,3.57483
lbr,1987,4.18317
lbr,1999,13.49972
lbr,2000,25.193
lbr,2010,12.43721
lbr,2012,14.65242
lby,1971,5.26031
lby,1972,5.97908
lby,1973,7.3166
lby,1974,8.06314
lby,1975,9.51883
lby,1976,10.04292
lby,1977,9.56962
lby,1978,10.37367
lby,1979,9.80397
lby,1980,8.98035
lby,1981,10.79853
lby,1982,11.7435
lby,1983,12.68753
lby,1992,16.03578
lby,1999,52.36794
lby,2000,48.59326
lby,2001,52.28287
lby,2002,55.69057
lby,2003,57.49722
lca,1977,2.61584
lca,1978,2.58435
lca,1979,1.72206
lca,1980,1.29785
lca,1981,2.24509
lca,1982,2.21586
lca,1983,3.24926
lca,1984,3.01063
lca,1985,2.76593
lca,1987,2.36288
lca,1988,2.51635
lca,1993,4.91213
lca,1996,11.58546
lca,2004,6.28635
lca,2005,6.99878
lca,2006,2.99701
lca,2007,5.15829
lca,2008,9.75122
lca,2009,9.78826
lca,2010,6.90744
lca,2011,11.81268
lca,2012,6.31229
lca,2013,9.06029
lca,2014,10.67344
lca,2015,11.27828
lca,2016,12.84218
lca,2017,13.24771
lca,2018,9.4399
lca,2019,9.85714
lca,2020,10.69699
lie,2003,29.80501
lie,2004,35.74702
lie,2005,35.37736
lie,2006,41.59624
lie,2007,43.05816
lie,2008,48.07175
lie,2009,45.65603
lie,2010,44.3447
lie,2011,56.30324
lie,2012,54.37229
lie,2014,50.81227
lie,2015,44.84581
lie,2016,45.33092
lie,2017,43.63477
lie,2018,48.83721
lie,2019,52.74725
lka,1970,1.13055
lka,1971,1.36346
lka,1973,1.32798
lka,1974,1.34772
lka,1975,1.41378
lka,1977,1.4342
lka,1978,1.47974
lka,1979,3.35881
lka,1981,3.21151
lka,1983,4.80387
lka,1984,4.93672
lka,1985,4.3161
lka,1986,4.3902
lka,1994,6.32488
lka,2010,11.67201
lka,2011,11.21981
lka,2012,13.11972
lka,2013,14.77347
lka,2014,16.7652
lka,2015,15.51505
lka,2016,14.72583
lka,2017,15.07076
lka,2018,15.7993
lka,2019,16.21982
lka,2020,16.52597
lso,1970,0.6372
lso,1971,0.51208
lso,1973,0.54008
lso,1974,0.64414
lso,1975,0.60459
lso,1977,0.9061
lso,1978,0.9435
lso,1979,1.12643
lso,1981,1.05507
lso,1982,1.07968
lso,1983,1.10859
lso,1984,1.04669
lso,1985,1.25563
lso,1986,1.24608
lso,1987,1.30213
lso,1988,1.3091
lso,1989,1.28746
lso,1990,1.13921
lso,1991,1.10885
lso,1992,2.07393
lso,1993,2.09544
lso,1994,2.23054
lso,1995,2.14604
lso,1996,2.22222
lso,1999,1.41463
lso,2000,1.60548
lso,2001,1.66895
lso,2002,1.88297
lso,2003,2.08335
lso,2005,2.95234
lso,2006,3.27297
lso,2012,9.27901
lso,2013,9.10979
lso,2014,9.06432
lso,2015,8.15194
lso,2016,8.01804
lso,2017,8.2274
lso,2018,8.01804
ltu,1981,21.50908
ltu,1986,22.02606
ltu,1989,35.73689
ltu,1990,38.66457
ltu,1992,24.41726
ltu,1993,21.95781
ltu,1994,21.17778
ltu,1995,21.63033
ltu,1996,22.77293
ltu,1997,26.19366
ltu,1998,30.45634
ltu,1999,35.37418
ltu,2000,40.19764
ltu,2001,45.2944
ltu,2002,49.21586
ltu,2003,54.77415
ltu,2004,58.87368
ltu,2005,62.51665
ltu,2006,65.0341
ltu,2007,65.10649
ltu,2008,67.91034
ltu,2009,71.78382
ltu,2010,69.15929
ltu,2011,67.44063
ltu,2012,64.72169
ltu,2013,59.56825
ltu,2014,57.38664
ltu,2015,57.52591
ltu,2016,60.1374
ltu,2017,61.4016
ltu,2018,62.43534
ltu,2019,60.30649
lux,1971,1.8149
lux,1972,1.6222
lux,1973,2.07774
lux,1974,1.91428
lux,1975,2.09847
lux,1976,2.026
lux,1977,1.85344
lux,1978,1.23046
lux,1979,1.60398
lux,1980,1.52295
lux,1981,3.35087
lux,1982,3.13016
lux,1983,4.38116
lux,1984,4.30952
lux,1985,3.78674
lux,1986,3.41986
lux,1987,3.37417
lux,2001,9.44237
lux,2003,11.13781
lux,2006,9.69927
lux,2008,10.79994
lux,2010,17.33155
lux,2012,18.22904
lux,2015,18.78822
lux,2016,18.56349
lux,2017,18.21811
lux,2018,17.30396
lux,2019,17.09316
lva,1981,19.92873
lva,1982,19.99512
lva,1983,19.70683
lva,1984,19.04971
lva,1985,18.92278
lva,1986,17.59793
lva,1987,16.47971
lva,1988,17.95424
lva,1989,18.27751
lva,1990,21.11948
lva,1991,22.44543
lva,1992,23.63756
lva,1997,26.54391
lva,1998,34.69415
lva,1999,38.35748
lva,2000,40.42548
lva,2001,47.70347
lva,2002,51.27559
lva,2003,53.44874
lva,2004,55.3287
lva,2005,54.42651
lva,2006,53.5766
lva,2007,51.54323
lva,2008,50.24917
lva,2009,51.8395
lva,2010,50.43416
lva,2011,51.79159
lva,2012,52.42783
lva,2013,55.16981
lva,2014,58.67049
lva,2015,58.4065
lva,2016,64.08493
lva,2017,72.0232
lva,2018,75.43283
lva,2019,79.91681
mac,1989,41.7182
mac,1990,48.04264
mac,1991,37.23014
mac,1992,35.09983
mac,1993,33.78876
mac,1994,29.21763
mac,1997,34.37979
mac,1999,36.4828
mac,2000,31.12152
mac,2001,62.0155
mac,2002,88.05694
mac,2003,99.79064
mac,2004,79.16868
mac,2005,65.77501
mac,2006,57.67155
mac,2007,52.26534
mac,2008,51.78376
mac,2009,56.4908
mac,2010,56.08768
mac,2011,58.68014
mac,2012,46.40112
mac,2013,51.69969
mac,2014,57.03205
mac,2015,62.05926
mac,2016,67.4286
mac,2017,73.66149
mac,2018,77.42853
mac,2019,85.10347
mac,2020,96.602
mar,1971,2.47103
mar,1972,2.37554
mar,1973,2.8717
mar,1974,2.93574
mar,1975,3.6045
mar,1976,4.48449
mar,1977,4.14597
mar,1978,5.86434
mar,1979,4.91613
mar,1986,10.23674
mar,1987,10.59957
mar,1988,11.57278
mar,1989,12.2031
mar,1990,12.8227
mar,1991,13.01209
mar,1992,12.51742
mar,1993,12.92498
mar,1994,13.05371
mar,1995,13.54443
mar,1997,13.91148
mar,1998,10.6804
mar,1999,11.1775
mar,2000,11.74116
mar,2001,11.85136
mar,2002,11.77745
mar,2003,12.25433
mar,2004,12.07393
mar,2005,13.07855
mar,2006,13.24241
mar,2007,12.61066
mar,2008,13.50862
mar,2009,14.53217
mar,2010,15.31543
mar,2011,17.03673
mar,2012,20.20594
mar,2013,23.1517
mar,2014,25.75683
mar,2015,29.00203
mar,2016,33.19442
mar,2017,34.25778
mar,2018,36.16394
mar,2019,38.06086
mar,2020,39.5793
mda,2014,46.0047
mda,2015,45.31945
mda,2016,45.65695
mda,2017,47.80839
mda,2018,48.27321
mda,2019,48.33584
mda,2020,48.92443
mdg,1971,1.52885
mdg,1973,2.00274
mdg,1976,1.18272
mdg,1977,2.06234
mdg,1978,2.47934
mdg,1979,2.82951
mdg,1986,4.98072
mdg,1987,4.25566
mdg,1989,4.05703
mdg,1990,3.90028
mdg,1991,3.56114
mdg,1994,3.31455
mdg,1995,2.59092
mdg,1996,2.42788
mdg,1997,2.17469
mdg,1998,2.40488
mdg,1999,2.32572
mdg,2000,2.32496
mdg,2001,2.20208
mdg,2002,2.24164
mdg,2003,2.43021
mdg,2004,2.71154
mdg,2005,2.82952
mdg,2006,3.07025
mdg,2007,3.47283
mdg,2008,3.46036
mdg,2009,3.67245
mdg,2010,3.83985
mdg,2011,4.22524
mdg,2012,4.32107
mdg,2013,4.43307
mdg,2014,5.02548
mdg,2015,5.0488
mdg,2016,5.02708
mdg,2017,5.47349
mdg,2018,5.48737
mdg,2020,5.62195
mdv,2003,0.11461
mdv,2007,7.05722
mdv,2008,9.69295
mdv,2014,8.49282
mdv,2017,16.61779
mdv,2019,17.68749
mex,1971,8.46526
mex,1972,8.98111
mex,1977,14.17393
mex,1978,15.52995
mex,1980,18.32199
mex,1981,19.1758
mex,1982,19.62349
mex,1983,19.50497
mex,1984,19.92767
mex,1993,16.08036
mex,1994,16.39671
mex,1995,16.89517
mex,1996,17.95576
mex,1997,18.5011
mex,1998,19.49017
mex,1999,20.47376
mex,2000,21.5241
mex,2001,22.10801
mex,2002,22.77136
mex,2003,23.38972
mex,2004,24.04822
mex,2005,24.52151
mex,2006,25.18381
mex,2007,25.8097
mex,2008,26.48113
mex,2009,26.89417
mex,2010,27.87713
mex,2011,28.64911
mex,2012,29.78086
mex,2013,30.64125
mex,2014,31.35193
mex,2015,32.07144
mex,2016,38.30063
mex,2017,39.8398
mex,2018,40.74708
mex,2019,41.68191
mhl,2002,14.04073
mhl,2012,23.52127
mhl,2019,24.34726
mkd,1989,18.20031
mkd,1990,16.59324
mkd,1991,14.43349
mkd,1992,15.46077
mkd,1993,15.25783
mkd,1994,15.86712
mkd,1995,16.71335
mkd,1996,16.98787
mkd,1997,17.5119
mkd,1998,17.96805
mkd,1999,19.17525
mkd,2000,19.87022
mkd,2001,21.00793
mkd,2002,23.38641
mkd,2003,23.17737
mkd,2004,23.11925
mkd,2005,24.63299
mkd,2006,24.19278
mkd,2007,30.71167
mkd,2008,35.79674
mkd,2009,36.09022
mkd,2010,34.69867
mkd,2012,35.59924
mkd,2013,33.51451
mkd,2014,34.03525
mkd,2015,36.66313
mkd,2017,36.69297
mkd,2018,37.32403
mli,1971,0.25222
mli,1975,0.75145
mli,1976,0.87093
mli,1977,1.05071
mli,1978,1.21586
mli,1979,1.37549
mli,1980,1.5037
mli,1982,1.25041
mli,1983,1.56427
mli,1985,1.89885
mli,1986,1.70204
mli,1987,1.38227
mli,1989,1.11042
mli,1990,1.14721
mli,1991,1.10364
mli,1992,1.39554
mli,1993,1.58182
mli,1995,1.60593
mli,1996,1.75543
mli,1997,2.35087
mli,1998,2.28927
mli,1999,2.55969
mli,2000,2.6087
mli,2001,2.75555
mli,2002,2.77409
mli,2008,7.33274
mli,2009,8.34143
mli,2010,8.6302
mli,2011,7.66335
mli,2012,10.09151
mli,2013,9.04399
mli,2014,8.398
mli,2015,7.73753
mlt,1972,12.54013
mlt,1973,11.65603
mlt,1974,9.95271
mlt,1975,11.92077
mlt,1976,11.45809
mlt,1977,13.63985
mlt,1978,13.12078
mlt,1979,9.59854
mlt,1980,4.80805
mlt,1981,5.23124
mlt,1982,5.12821
mlt,1983,5.43284
mlt,1984,6.95894
mlt,1985,7.08781
mlt,1986,7.49245
mlt,1987,7.42044
mlt,1988,7.3949
mlt,1989,8.46686
mlt,1990,11.73705
mlt,1991,13.91912
mlt,1992,14.87315
mlt,1993,18.27591
mlt,1994,19.54887
mlt,1995,21.66187
mlt,1996,22.1139
mlt,1997,21.11179
mlt,1998,23.6821
mlt,1999,22.36511
mlt,2000,19.49752
mlt,2001,22.22811
mlt,2002,20.75234
mlt,2003,25.63437
mlt,2004,23.21691
mlt,2005,27.67743
mlt,2006,25.77673
mlt,2007,27.92937
mlt,2008,26.66667
mlt,2009,30.23178
mlt,2010,32.03167
mlt,2011,34.11371
mlt,2012,36.22767
mlt,2013,37.68956
mlt,2014,38.47506
mlt,2015,39.8632
mlt,2016,41.31711
mlt,2017,46.03255
mlt,2018,50.39826
mlt,2019,54.26842
mmr,1972,2.2661
mmr,1973,2.21547
mmr,1977,2.7355
mmr,1979,3.66915
mmr,1992,3.93857
mmr,1993,4.60558
mmr,1995,4.09893
mmr,1998,5.3706
mmr,2007,8.98507
mmr,2011,12.13866
mmr,2012,12.19191
mmr,2018,15.63253
mne,2001,15.47199
mne,2002,14.15391
mne,2003,14.02608
mne,2004,15.12244
mne,2005,17.22091
mne,2006,20.3441
mne,2007,27.82242
mne,2008,36.45257
mne,2009,42.92041
mne,2010,46.45084
mne,2016,50.38053
mne,2017,50.90382
mne,2018,47.94991
mne,2019,46.58414
mne,2020,47.37429
mng,1996,9.85985
mng,1997,11.37657
mng,1998,13.47071
mng,1999,18.84348
mng,2000,21.69759
mng,2001,24.88702
mng,2002,25.87137
mng,2003,27.96494
mng,2004,30.54341
mng,2005,33.82421
mng,2006,36.80921
mng,2007,36.68319
mng,2008,37.64585
mng,2009,40.3146
mng,2010,42.46399
mng,2011,44.72746
mng,2012,48.05756
mng,2013,51.30991
mng,2014,52.70238
mng,2015,57.42387
mng,2016,53.82922
mng,2017,53.17707
mng,2018,54.68325
mng,2019,55.67102
moz,1973,0.33806
moz,1977,0.12387
moz,1982,0.17349
moz,1985,0.19266
moz,1987,0.32991
moz,1992,0.58982
moz,1993,0.65245
moz,1994,0.73424
moz,1995,0.78361
moz,1996,0.83734
moz,2000,1.00819
moz,2001,0.9653
moz,2002,1.04694
moz,2003,1.36105
moz,2004,1.62588
moz,2005,1.96111
moz,2006,2.31118
moz,2007,3.87577
moz,2008,4.45462
moz,2009,4.83609
moz,2010,5.6808
moz,2011,6.13707
moz,2012,6.39935
moz,2013,6.7719
moz,2014,7.31967
moz,2015,7.7606
moz,2016,8.16617
moz,2017,7.92127
moz,2018,8.10823
mrt,1978,0.6706
mrt,1988,5.08756
mrt,1989,5.31679
mrt,1990,5.26181
mrt,1991,4.5521
mrt,1992,4.83749
mrt,1993,6.04985
mrt,1994,5.86082
mrt,1995,5.78092
mrt,1996,6.10011
mrt,1997,6.60756
mrt,1998,6.36688
mrt,1999,6.74414
mrt,2001,5.64235
mrt,2002,4.68137
mrt,2003,4.95004
mrt,2004,4.84165
mrt,2005,4.37208
mrt,2006,4.84382
mrt,2008,5.37606
mrt,2009,5.45855
mrt,2010,6.17382
mrt,2011,6.6553
mrt,2012,7.14876
mrt,2013,7.46538
mrt,2015,7.44316
mrt,2016,7.07778
mrt,2017,6.62026
mrt,2018,6.46213
mrt,2019,7.12801
mrt,2020,7.2271
mus,1970,4.86802
mus,1971,2.75309
mus,1972,2.67945
mus,1973,2.68518
mus,1974,2.59499
mus,1975,2.17506
mus,1976,2.63336
mus,1977,2.47645
mus,1978,2.12718
mus,1979,1.77879
mus,1980,1.42702
mus,1981,1.26109
mus,1982,1.32888
mus,1983,0.92345
mus,1984,1.05526
mus,1985,1.32237
mus,1986,1.29454
mus,1987,1.70072
mus,1988,2.42194
mus,1989,2.4513
mus,1990,3.79495
mus,1991,4.08082
mus,1994,5.39132
mus,1995,5.62509
mus,1997,7.2438
mus,1999,11.07917
mus,2000,11.89978
mus,2001,15.25726
mus,2002,16.01362
mus,2003,17.22193
mus,2004,18.11914
mus,2005,21.02636
mus,2006,23.51988
mus,2007,22.70969
mus,2008,24.45465
mus,2009,29.3708
mus,2010,30.53537
mus,2011,30.76307
mus,2012,33.46593
mus,2013,36.02893
mus,2014,35.11787
mus,2015,32.39599
mus,2016,33.98237
mus,2017,33.86001
mus,2020,36.10531
mwi,1980,0.68998
mwi,1981,0.67171
mwi,1982,0.7058
mwi,1983,0.69624
mwi,1984,0.71879
mwi,1985,0.72603
mwi,1986,0.70966
mwi,1987,0.70161
mwi,1988,0.68062
mwi,1989,0.74699
mwi,1990,0.80687
mwi,1991,0.82563
mwi,1992,0.82269
mwi,1993,0.85786
mwi,1994,0.86613
mwi,1995,0.83116
mwi,1996,0.84443
mwi,1999,0.46718
mwi,2000,0.51317
mwi,2002,0.60816
mwi,2004,0.6697
mwi,2005,0.64733
mwi,2006,0.68845
mwi,2007,0.67622
mwi,2010,0.90259
mwi,2011,1.01835
mwi,2012,1.01401
mwi,2014,0.93766
mwi,2015,0.75043
mys,1979,4.73904
mys,1980,4.9195
mys,1982,4.91652
mys,1983,4.69703
mys,1984,5.39116
mys,1985,6.21818
mys,1988,8.56189
mys,1989,7.54543
mys,1998,20.96069
mys,1999,22.43107
mys,2000,24.88437
mys,2001,22.54417
mys,2002,24.25016
mys,2003,25.70447
mys,2004,26.28801
mys,2005,24.09587
mys,2006,25.05311
mys,2007,25.82297
mys,2008,28.74731
mys,2009,30.67694
mys,2010,31.37361
mys,2011,31.15436
mys,2012,32.22861
mys,2013,33.24597
mys,2014,33.88727
mys,2015,39.83598
mys,2016,43.15045
mys,2017,40.54763
mys,2018,40.6635
mys,2019,37.71022
nam,1991,2.09532
nam,1994,4.71799
nam,1995,5.44986
nam,1997,4.92311
nam,1998,6.04152
nam,2001,7.93045
nam,2002,5.01463
nam,2003,5.85719
nam,2005,7.34308
nam,2006,6.97744
nam,2008,8.07029
nam,2014,14.78813
nam,2015,15.0551
nam,2016,16.11251
nam,2017,15.31023
nam,2018,16.15023
ner,1971,0
ner,1972,0
ner,1973,0.11158
ner,1974,0.14131
ner,1975,0.16381
ner,1976,0.24454
ner,1977,0.31169
ner,1978,0.31183
ner,1979,0.37978
ner,1980,0.41229
ner,1981,0.65603
ner,1982,0.85015
ner,1983,0.93774
ner,1984,0.94824
ner,1985,1.07559
ner,1987,1.04928
ner,1989,1.09462
ner,1990,1.33911
ner,2003,1.42534
ner,2004,1.36939
ner,2005,1.60616
ner,2006,1.70636
ner,2007,1.54198
ner,2008,1.69506
ner,2009,2.00219
ner,2010,1.98774
ner,2011,1.98867
ner,2012,2.31077
ner,2015,4.43863
ner,2016,4.47192
ner,2017,4.96946
ner,2018,6.18877
ner,2019,5.14469
ner,2020,5.86553
nga,1985,5.036
nga,1986,5.21673
nga,1987,4.99931
nga,1988,5.7732
nga,1989,6.24608
nga,1999,6.86421
nga,2003,11.48686
nga,2004,11.60305
