geo,time,pa_nus_ppp
irq,1993,3.71368
irq,1994,18.05068
irq,1995,69.90081
irq,1996,60.03316
irq,1997,112.94318
irq,1998,93.97185
irq,1999,158.54195
irq,2000,193.24309
irq,2001,152.88983
irq,2002,162.79324
irq,2003,181.97463
irq,2004,207.88185
irq,2005,273.89222
irq,2006,327.11094
irq,2007,364.56042
irq,2008,465.51318
irq,2009,371.80496
irq,2010,428.48239
irq,2011,523.34021
irq,2012,525.73785
irq,2013,531.12817
irq,2014,557.27948
irq,2015,560.51654
irq,2016,570.48499
irq,2017,560.7608
irq,2018,647.3001
irq,2019,620.20301
irq,2020,519.8287
isl,1990,67.33208
isl,1991,70.57787
isl,1992,71.38549
isl,1993,71.00999
isl,1994,71.33533
isl,1995,71.96463
isl,1996,74.14089
isl,1997,73.66445
isl,1998,76.66276
isl,1999,79.2466
isl,2000,84.73355
isl,2001,88.32098
isl,2002,91.10541
isl,2003,92.6082
isl,2004,93.28674
isl,2005,95.84067
isl,2006,101.63276
isl,2007,107.36085
isl,2008,114.527
isl,2009,121.97593
isl,2010,132.88092
isl,2011,135.152
isl,2012,136.96767
isl,2013,137.02262
isl,2014,138.54787
isl,2015,141.97493
isl,2016,140.02995
isl,2017,138.27717
isl,2018,140.97028
isl,2019,145.01074
isl,2020,149.68544
isl,2021,150.09256
isr,1990,1.70034
isr,1991,1.97579
isr,1992,2.16471
isr,1993,2.3491
isr,1994,2.58835
isr,1995,2.76512
isr,1996,2.97284
isr,1997,3.16529
isr,1998,3.34529
isr,1999,3.50464
isr,2000,3.44168
isr,2001,3.42535
isr,2002,3.46268
isr,2003,3.62707
isr,2004,3.53579
isr,2005,3.71694
isr,2006,3.7887
isr,2007,3.72577
isr,2008,3.8672
isr,2009,3.97792
isr,2010,3.99048
isr,2011,3.94476
isr,2012,3.95536
isr,2013,3.83957
isr,2014,3.94039
isr,2015,3.92393
isr,2016,3.78851
isr,2017,3.75163
isr,2018,3.78466
isr,2019,3.91624
isr,2020,3.8511
isr,2021,3.79123
ita,1990,0.69182
ita,1991,0.71992
ita,1992,0.73463
ita,1993,0.74551
ita,1994,0.75578
ita,1995,0.77671
ita,1996,0.7979
ita,1997,0.80421
ita,1998,0.79983
ita,1999,0.80645
ita,2000,0.80536
ita,2001,0.81652
ita,2002,0.82349
ita,2003,0.83346
ita,2004,0.85186
ita,2005,0.85514
ita,2006,0.82284
ita,2007,0.80938
ita,2008,0.78369
ita,2009,0.77132
ita,2010,0.77313
ita,2011,0.75869
ita,2012,0.74773
ita,2013,0.7373
ita,2014,0.73964
ita,2015,0.73869
ita,2016,0.70054
ita,2017,0.6899
ita,2018,0.68122
ita,2019,0.67783
ita,2020,0.6638
ita,2021,0.64438
jam,1990,2.74435
jam,1991,4.06499
jam,1992,6.36048
jam,1993,9.49418
jam,1994,12.18731
jam,1995,14.94356
jam,1996,17.44432
jam,1997,18.78459
jam,1998,20.12343
jam,1999,21.20897
jam,2000,22.94152
jam,2001,24.2018
jam,2002,25.98917
jam,2003,28.48124
jam,2004,31.30085
jam,2005,33.83667
jam,2006,35.74877
jam,2007,38.75476
jam,2008,43.16518
jam,2009,47.83208
jam,2010,51.91953
jam,2011,53.80495
jam,2012,56.47527
jam,2013,59.33434
jam,2014,62.75979
jam,2015,65.29522
jam,2016,65.90369
jam,2017,67.58184
jam,2018,69.29266
jam,2019,70.24394
jam,2020,71.87542
jor,1990,0.17653
jor,1991,0.18004
jor,1992,0.18791
jor,1993,0.18899
jor,1994,0.19778
jor,1995,0.19732
jor,1996,0.19777
jor,1997,0.1967
jor,1998,0.20618
jor,1999,0.20247
jor,2000,0.19723
jor,2001,0.1945
jor,2002,0.19324
jor,2003,0.19379
jor,2004,0.19455
jor,2005,0.19246
jor,2006,0.2067
jor,2007,0.21146
jor,2008,0.2564
jor,2009,0.2625
jor,2010,0.28044
jor,2011,0.29094
jor,2012,0.30213
jor,2013,0.30803
jor,2014,0.3195
jor,2015,0.31237
jor,2016,0.31384
jor,2017,0.30033
jor,2018,0.29831
jor,2019,0.29797
jor,2020,0.29365
jpn,1990,183.92918
jpn,1991,183.12161
jpn,1992,182.02539
jpn,1993,178.8213
jpn,1994,178.83003
jpn,1995,174.24028
jpn,1996,170.34461
jpn,1997,168.30173
jpn,1998,166.38409
jpn,1999,162.03574
jpn,2000,154.69138
jpn,2001,149.64189
jpn,2002,143.7742
jpn,2003,139.57908
jpn,2004,134.40133
jpn,2005,129.55195
jpn,2006,124.44886
jpn,2007,120.31948
jpn,2008,116.84581
jpn,2009,115.21908
jpn,2010,111.70956
jpn,2011,107.45428
jpn,2012,104.27397
jpn,2013,101.30267
jpn,2014,103.05208
jpn,2015,103.46944
jpn,2016,105.5195
jpn,2017,105.1019
jpn,2018,104.15864
jpn,2019,104.30575
jpn,2020,101.24037
jpn,2021,96.75944
kaz,1990,0.00069
kaz,1991,0.0013
kaz,1992,0.02003
kaz,1993,0.26286
kaz,1994,4.23808
kaz,1995,10.82959
kaz,1996,14.7718
kaz,1997,16.85396
kaz,1998,17.61016
kaz,1999,19.6649
kaz,2000,22.58686
kaz,2001,24.34685
kaz,2002,25.35864
kaz,2003,27.81874
kaz,2004,31.45941
kaz,2005,35.96251
kaz,2006,42.42906
kaz,2007,47.73477
kaz,2008,56.6273
kaz,2009,58.8352
kaz,2010,69.52283
kaz,2011,82.0901
kaz,2012,83.83247
kaz,2013,86.23508
kaz,2014,92.81367
kaz,2015,100.3498
kaz,2016,110.82454
kaz,2017,121.25346
kaz,2018,129.31085
kaz,2019,136.74049
kaz,2020,140.8015
ken,1990,8.4613
ken,1991,9.2102
ken,1992,10.70668
ken,1993,13.14652
ken,1994,15.06195
ken,1995,16.408
ken,1996,17.58188
ken,1997,19.24821
ken,1998,20.3533
ken,1999,20.90508
ken,2000,21.69118
ken,2001,21.55951
ken,2002,21.42187
ken,2003,22.33467
ken,2004,23.29916
ken,2005,23.70242
ken,2006,24.79764
ken,2007,26.11212
ken,2008,29.4947
ken,2009,32.67797
ken,2010,32.83106
ken,2011,35.39612
ken,2012,37.97868
ken,2013,37.66785
ken,2014,38.28926
ken,2015,39.04048
ken,2016,39.38496
ken,2017,40.18494
ken,2018,40.90411
ken,2019,42.03137
ken,2020,43.68295
kgz,1990,0.00383
kgz,1991,0.0087
kgz,1992,0.0791
kgz,1993,0.6602
kgz,1994,1.81556
kgz,1995,2.5257
kgz,1996,3.3569
kgz,1997,3.93474
kgz,1998,4.24415
kgz,1999,5.75576
kgz,2000,7.15908
kgz,2001,7.51913
kgz,2002,7.55196
kgz,2003,7.70896
kgz,2004,7.89036
kgz,2005,8.19748
kgz,2006,8.70396
kgz,2007,9.73724
kgz,2008,11.6734
kgz,2009,12.05258
kgz,2010,13.10916
kgz,2011,15.72781
kgz,2012,15.30343
kgz,2013,15.36494
kgz,2014,16.03637
kgz,2015,17.14597
kgz,2016,16.73734
kgz,2017,16.95872
kgz,2018,17.13203
kgz,2019,17.4963
kgz,2020,18.28372
khm,1993,605.05892
khm,1994,947.64797
khm,1995,1002.47845
khm,1996,1014.30699
khm,1997,1056.32799
khm,1998,1152.76507
khm,1999,1150.69404
khm,2000,1077.3239
khm,2001,1082.10065
khm,2002,1072.84765
khm,2003,1072.22013
khm,2004,1094.47561
khm,2005,1125.91188
khm,2006,1143.45092
khm,2007,1186.11897
khm,2008,1306.05889
khm,2009,1328.63875
khm,2010,1354.31895
khm,2011,1371.23535
khm,2012,1336.79028
khm,2013,1340.06763
khm,2014,1386.03577
khm,2015,1395.92004
khm,2016,1402.13062
khm,2017,1428.35352
khm,2018,1438.26876
khm,2019,1458.76101
khm,2020,1428.9113
kir,1990,0.55877
kir,1991,0.64647
kir,1992,0.66766
kir,1993,0.68637
kir,1994,0.71807
kir,1995,0.7127
kir,1996,0.76972
kir,1997,0.79631
kir,1998,0.84456
kir,1999,0.86993
kir,2000,0.86822
kir,2001,0.90687
kir,2002,0.93691
kir,2003,0.9441
kir,2004,0.93505
kir,2005,0.91145
kir,2006,0.88242
kir,2007,0.91217
kir,2008,0.96919
kir,2009,0.96349
kir,2010,0.96361
kir,2011,0.96162
kir,2012,0.93979
kir,2013,0.92484
kir,2014,0.95077
kir,2015,0.97461
kir,2016,0.96615
kir,2017,0.95747
kir,2018,0.98776
kir,2019,0.94462
kir,2020,1.00811
kna,1990,1.43361
kna,1991,1.43441
kna,1992,1.47674
kna,1993,1.47126
kna,1994,1.53085
kna,1995,1.51116
kna,1996,1.49357
kna,1997,1.53946
kna,1998,1.56495
kna,1999,1.58556
kna,2000,1.57893
kna,2001,1.60585
kna,2002,1.6358
kna,2003,1.63278
kna,2004,1.65102
kna,2005,1.57515
kna,2006,1.7455
kna,2007,1.80735
kna,2008,1.82074
kna,2009,1.87474
kna,2010,1.89519
kna,2011,1.96119
kna,2012,2.01615
kna,2013,2.03365
kna,2014,2.03499
kna,2015,2.03491
kna,2016,2.03762
kna,2017,2.03976
kna,2018,1.97208
kna,2019,1.99667
kna,2020,1.94056
kor,1990,559.92018
kor,1991,591.11265
kor,1992,622.89398
kor,1993,646.52812
kor,1994,684.65773
kor,1995,717.70243
kor,1996,733.76974
kor,1997,750.20804
kor,1998,775.06307
kor,1999,754.89297
kor,2000,747.73679
kor,2001,756.69913
kor,2002,769.77179
kor,2003,791.29371
kor,2004,794.71155
kor,2005,788.92013
kor,2006,772.21616
kor,2007,770.08553
kor,2008,785.71789
kor,2009,828.42085
kor,2010,840.9917
kor,2011,854.58572
kor,2012,854.88727
kor,2013,869.08142
kor,2014,871.87811
kor,2015,857.48339
kor,2016,858.80969
kor,2017,872.62477
kor,2018,854.8714
kor,2019,864.63057
kor,2020,824.60492
kor,2021,808.46233
kos,2008,0.3096
kos,2009,0.29855
kos,2010,0.31398
kos,2011,0.32694
kos,2012,0.33022
kos,2013,0.33272
kos,2014,0.33962
kos,2015,0.33913
kos,2016,0.33938
kos,2017,0.34008
kos,2018,0.33708
kos,2019,0.33436
kos,2020,0.33494
kwt,1992,0.09852
kwt,1993,0.08913
kwt,1994,0.08214
kwt,1995,0.08436
kwt,1996,0.09569
kwt,1997,0.08958
kwt,1998,0.07338
kwt,1999,0.08543
kwt,2000,0.1007
kwt,2001,0.09094
kwt,2002,0.09413
kwt,2003,0.09696
kwt,2004,0.10516
kwt,2005,0.12418
kwt,2006,0.14003
kwt,2007,0.14224
kwt,2008,0.16557
kwt,2009,0.13611
kwt,2010,0.14948
kwt,2011,0.17169
kwt,2012,0.17597
kwt,2013,0.17944
kwt,2014,0.17893
kwt,2015,0.19029
kwt,2016,0.18695
kwt,2017,0.17748
kwt,2018,0.19513
kwt,2019,0.18915
kwt,2020,0.1606
lao,1990,140.33124
lao,1991,153.34878
lao,1992,158.91865
lao,1993,172.59868
lao,1994,182.00326
lao,1995,213.35738
lao,1996,238.27833
lao,1997,279.39584
lao,1998,509.76032
lao,1999,1145.58089
lao,2000,1398.39863
lao,2001,1489.73346
lao,2002,1559.19892
lao,2003,1736.66112
lao,2004,1871.92154
lao,2005,1972.22784
lao,2006,2121.13904
lao,2007,2219.29887
lao,2008,2369.90751
lao,2009,2283.01551
lao,2010,2464.25986
lao,2011,2666.53491
lao,2012,2615.52344
lao,2013,2712.92993
lao,2014,2738.37085
lao,2015,2819.729
lao,2016,2759.42554
lao,2017,2789.10864
lao,2018,2776.00508
lao,2019,2783.05246
lao,2020,2887.16653
lbn,1990,183.45325
lbn,1991,262.01827
lbn,1992,505.78627
lbn,1993,616.32408
lbn,1994,650.95113
lbn,1995,705.66905
lbn,1996,705.02557
lbn,1997,772.61754
lbn,1998,794.71599
lbn,1999,789.77307
lbn,2000,756.37419
lbn,2001,728.85153
lbn,2002,752.81198
lbn,2003,750.77326
lbn,2004,722.06425
lbn,2005,692.81369
lbn,2006,678.3862
lbn,2007,681.33692
lbn,2008,718.6846
lbn,2009,786.60135
lbn,2010,782.03996
lbn,2011,788.75181
lbn,2012,808.9203
lbn,2013,798.52603
lbn,2014,771.11485
lbn,2015,764.82144
lbn,2016,742.68611
lbn,2017,734.77588
lbn,2018,756.6856
lbn,2019,775.81064
lbn,2020,1414.97941
lbr,2000,0.30887
lbr,2001,0.30442
lbr,2002,0.2955
lbr,2003,0.33512
lbr,2004,0.38135
lbr,2005,0.37164
lbr,2006,0.39367
lbr,2007,0.42945
lbr,2008,0.49424
lbr,2009,0.47715
lbr,2010,0.50237
lbr,2011,0.54584
lbr,2012,0.5604
lbr,2013,0.53903
lbr,2014,0.52186
lbr,2015,0.54979
lbr,2016,0.5182
lbr,2017,0.46099
lbr,2018,0.44924
lbr,2019,0.43889
lbr,2020,0.43105
lby,1999,0.18295
lby,2000,0.20276
lby,2001,0.21266
lby,2002,0.2664
lby,2003,0.2991
lby,2004,0.3571
lby,2005,0.44525
lby,2006,0.47306
lby,2007,0.51145
lby,2008,0.61121
lby,2009,0.45304
lby,2010,0.51124
lby,2011,0.59218
lby,2012,0.67671
lby,2013,0.66332
lby,2014,0.5753
lby,2015,0.4903
lby,2016,0.50506
lby,2017,0.60611
lby,2018,0.69917
lby,2019,0.67933
lby,2020,0.47684
lca,1990,1.63042
lca,1991,1.66354
lca,1992,1.65486
lca,1993,1.63278
lca,1994,1.63987
lca,1995,1.68754
lca,1996,1.65052
lca,1997,1.66812
lca,1998,1.68965
lca,1999,1.70445
lca,2000,1.73393
lca,2001,1.68124
lca,2002,1.66187
lca,2003,1.71682
lca,2004,1.68365
lca,2005,1.7454
lca,2006,1.78181
lca,2007,1.79751
lca,2008,1.80787
lca,2009,1.79991
lca,2010,1.8576
lca,2011,1.82969
lca,2012,1.87566
lca,2013,1.87723
lca,2014,1.93143
lca,2015,2.01107
lca,2016,1.95761
lca,2017,1.99576
lca,2018,1.95838
lca,2019,1.97529
lca,2020,1.87039
lka,1990,9.96701
lka,1991,10.66524
lka,1992,11.40818
lka,1993,12.24555
lka,1994,13.16097
lka,1995,14.08994
lka,1996,15.33337
lka,1997,16.40838
lka,1998,17.72082
lka,1999,18.19578
lka,2000,19.09314
lka,2001,19.64536
lka,2002,20.90819
lka,2003,22.32282
lka,2004,23.65084
lka,2005,25.32606
lka,2006,27.35429
lka,2007,30.37569
lka,2008,34.66094
lka,2009,36.4213
lka,2010,38.62954
lka,2011,39.28889
lka,2012,41.44746
lka,2013,42.93897
lka,2014,44.29831
lka,2015,45.18319
lka,2016,46.28296
lka,2017,49.39014
lka,2018,50.07777
lka,2019,50.54539
lka,2020,51.65412
lso,1990,1.11549
lso,1991,1.27135
lso,1992,1.41629
lso,1993,1.5398
lso,1994,1.6247
lso,1995,1.79528
lso,1996,1.86882
lso,1997,2.00158
lso,1998,2.17569
lso,1999,2.31912
lso,2000,2.41132
lso,2001,2.63028
lso,2002,2.95719
lso,2003,2.97408
lso,2004,3.17414
lso,2005,3.26058
lso,2006,3.45948
lso,2007,3.14365
lso,2008,3.59936
lso,2009,3.65601
lso,2010,3.80699
lso,2011,4.08075
lso,2012,4.37336
lso,2013,4.39308
lso,2014,4.62323
lso,2015,4.75159
lso,2016,5.01154
lso,2017,5.50585
lso,2018,5.89415
lso,2019,5.97299
lso,2020,5.89992
ltu,1995,0.36079
ltu,1996,0.42237
ltu,1997,0.4638
ltu,1998,0.4726
ltu,1999,0.46116
ltu,2000,0.45172
ltu,2001,0.43288
ltu,2002,0.42073
ltu,2003,0.40399
ltu,2004,0.41404
ltu,2005,0.43516
ltu,2006,0.44625
ltu,2007,0.47019
ltu,2008,0.49283
ltu,2009,0.46939
ltu,2010,0.45038
ltu,2011,0.45192
ltu,2012,0.45266
ltu,2013,0.44335
ltu,2014,0.44262
ltu,2015,0.44586
ltu,2016,0.43844
ltu,2017,0.44272
ltu,2018,0.44662
ltu,2019,0.45372
ltu,2020,0.45559
ltu,2021,0.45589
lux,1990,0.92615
lux,1991,0.91219
lux,1992,0.92512
lux,1993,0.95767
lux,1994,0.97087
lux,1995,0.9731
lux,1996,0.97496
lux,1997,0.97355
lux,1998,0.9644
lux,1999,0.95763
lux,2000,0.95585
lux,2001,0.96365
lux,2002,0.957
lux,2003,0.96471
lux,2004,0.95121
lux,2005,0.94636
lux,2006,0.91669
lux,2007,0.92142
lux,2008,0.90004
lux,2009,0.903
lux,2010,0.92564
lux,2011,0.9051
lux,2012,0.90679
lux,2013,0.89525
lux,2014,0.88414
lux,2015,0.88126
lux,2016,0.85189
lux,2017,0.84831
lux,2018,0.84887
lux,2019,0.86189
lux,2020,0.86444
lux,2021,0.83945
lva,1994,0.243
lva,1995,0.29621
lva,1996,0.32812
lva,1997,0.34188
lva,1998,0.35309
lva,1999,0.35431
lva,2000,0.36085
lva,2001,0.35343
lva,2002,0.36095
lva,2003,0.37823
lva,2004,0.39934
lva,2005,0.43859
lva,2006,0.48889
lva,2007,0.56581
lva,2008,0.57554
lva,2009,0.52113
lva,2010,0.48701
lva,2011,0.49851
lva,2012,0.5062
lva,2013,0.49927
lva,2014,0.49756
lva,2015,0.49757
lva,2016,0.48453
lva,2017,0.48454
lva,2018,0.48993
lva,2019,0.50226
lva,2020,0.49324
lva,2021,0.49817
mac,1990,2.78137
mac,1991,3.00386
mac,1992,3.3698
mac,1993,3.60569
mac,1994,3.76874
mac,1995,3.99343
mac,1996,4.01052
mac,1997,4.00548
mac,1998,3.88402
mac,1999,3.78313
mac,2000,3.63579
mac,2001,3.50514
mac,2002,3.40442
mac,2003,3.34403
mac,2004,3.31933
mac,2005,3.3983
mac,2006,3.55394
mac,2007,3.76422
mac,2008,4.06434
mac,2009,4.07079
mac,2010,4.21667
mac,2011,4.43979
mac,2012,4.56529
mac,2013,4.64387
mac,2014,4.86066
mac,2015,5.13702
mac,2016,5.11785
mac,2017,5.15492
mac,2018,5.21243
mac,2019,5.2441
mac,2020,5.16944
mar,1990,3.90206
mar,1991,3.97809
mar,1992,4.0679
mar,1993,4.09431
mar,1994,4.03498
mar,1995,4.25003
mar,1996,4.19179
mar,1997,4.14753
mar,1998,4.11742
mar,1999,4.08193
mar,2000,3.96304
mar,2001,3.90328
mar,2002,3.88894
mar,2003,3.8586
mar,2004,3.80326
mar,2005,3.73228
mar,2006,3.67873
mar,2007,3.71128
mar,2008,3.8054
mar,2009,3.78216
mar,2010,3.77507
mar,2011,3.67228
mar,2012,3.74963
mar,2013,3.79399
mar,2014,4.03386
mar,2015,3.99645
mar,2016,3.99404
mar,2017,4.02344
mar,2018,3.97192
mar,2019,3.95521
mar,2020,3.94163
mda,1995,0.68926
mda,1996,0.86539
mda,1997,0.95648
mda,1998,1.03533
mda,1999,1.4266
mda,2000,1.77676
mda,2001,1.94881
mda,2002,2.107
mda,2003,2.3761
mda,2004,2.49861
mda,2005,2.64955
mda,2006,2.91681
mda,2007,3.29239
mda,2008,3.52812
mda,2009,3.57739
mda,2010,4.7139
mda,2011,4.99565
mda,2012,5.00983
mda,2013,4.98872
mda,2014,5.29301
mda,2015,5.55609
mda,2016,5.40874
mda,2017,5.5724
mda,2018,5.6148
mda,2019,5.81421
mda,2020,6.05793
mdg,1990,83.55637
mdg,1991,87.72556
mdg,1992,98.26542
mdg,1993,105.57946
mdg,1994,143.67898
mdg,1995,209.73563
mdg,1996,246.66476
mdg,1997,253.21693
mdg,1998,265.94832
mdg,1999,281.01049
mdg,2000,306.66889
mdg,2001,323.84441
mdg,2002,371.39931
mdg,2003,358.41455
mdg,2004,397.72653
mdg,2005,456.54327
mdg,2006,490.83926
mdg,2007,527.17524
mdg,2008,555.82955
mdg,2009,589.84716
mdg,2010,642.63265
mdg,2011,694.86267
mdg,2012,742.89819
mdg,2013,777.65881
mdg,2014,823.95612
mdg,2015,886.09131
mdg,2016,941.01086
mdg,2017,1013.43463
mdg,2018,1071.79576
mdg,2019,1121.67564
mdg,2020,1156.5469
mdv,1995,3.07148
mdv,1996,3.1567
mdv,1997,3.22841
mdv,1998,3.15615
mdv,1999,3.19689
mdv,2000,3.19054
mdv,2001,4.71097
mdv,2002,4.66068
mdv,2003,4.59703
mdv,2004,4.92282
mdv,2005,5.21133
mdv,2006,5.43084
mdv,2007,5.82389
mdv,2008,6.34404
mdv,2009,7.00666
mdv,2010,7.12554
mdv,2011,7.86163
mdv,2012,8.15416
mdv,2013,8.24645
mdv,2014,8.17372
mdv,2015,8.27791
mdv,2016,8.12886
mdv,2017,8.16078
mdv,2018,8.22045
mdv,2019,7.98889
mdv,2020,7.92218
mex,1990,1.34648
mex,1991,1.60526
mex,1992,1.79568
mex,1993,2.0568
mex,1994,2.19122
mex,1995,2.97175
mex,1996,3.693
mex,1997,4.31091
mex,1998,4.92069
mex,1999,5.63367
mex,2000,6.1032
mex,2001,6.32934
mex,2002,6.5537
mex,2003,6.64469
mex,2004,6.98619
mex,2005,7.12686
mex,2006,7.15542
mex,2007,7.37046
mex,2008,7.46953
mex,2009,7.43407
mex,2010,7.67966
mex,2011,7.67301
mex,2012,7.85871
mex,2013,7.88436
mex,2014,8.04532
mex,2015,8.3276
mex,2016,8.44604
mex,2017,8.91355
mex,2018,9.27636
mex,2019,9.65016
mex,2020,9.70281
mex,2021,9.90441
mhl,1990,0.85113
mhl,1991,0.86481
mhl,1992,0.87103
mhl,1993,0.87667
mhl,1994,0.88087
mhl,1995,0.887
mhl,1996,0.89541
mhl,1997,0.93899
mhl,1998,0.94952
mhl,1999,0.96518
mhl,2000,0.93979
mhl,2001,0.91665
mhl,2002,0.93296
mhl,2003,0.9286
mhl,2004,0.90285
mhl,2005,0.88205
mhl,2006,0.89034
mhl,2007,0.88046
mhl,2008,0.94259
mhl,2009,0.89388
mhl,2010,0.88717
mhl,2011,0.9386
mhl,2012,0.98772
mhl,2013,0.95596
mhl,2014,0.93378
mhl,2015,0.91863
mhl,2016,0.98369
mhl,2017,0.98941
mhl,2018,0.96955
mhl,2019,0.96524
mhl,2020,0.99564
mkd,1990,0.04824
mkd,1991,0.09048
mkd,1992,1.21348
mkd,1993,6.42631
mkd,1994,15.84854
mkd,1995,18.17617
mkd,1996,18.36071
mkd,1997,18.74693
mkd,1998,18.75162
mkd,1999,19.0392
mkd,2000,19.94642
mkd,2001,20.50165
mkd,2002,20.015
mkd,2003,20.10057
mkd,2004,19.26171
mkd,2005,19.29357
mkd,2006,18.88544
mkd,2007,19.51365
mkd,2008,19.26383
mkd,2009,18.36409
mkd,2010,18.73035
mkd,2011,19.28954
mkd,2012,19.00352
mkd,2013,19.10537
mkd,2014,18.99583
mkd,2015,19.44059
mkd,2016,18.95861
mkd,2017,18.97017
mkd,2018,18.95116
mkd,2019,19.00956
mkd,2020,18.92918
mli,1990,129.18209
mli,1991,117.68883
mli,1992,115.9167
mli,1993,116.89588
mli,1994,159.7317
mli,1995,181.1844
mli,1996,174.98706
mli,1997,181.50605
mli,1998,182.6082
mli,1999,174.22207
mli,2000,169.35644
mli,2001,173.47452
mli,2002,176.77235
mli,2003,160.36954
mli,2004,161.78504
mli,2005,168.66778
mli,2006,171.32104
mli,2007,174.43887
mli,2008,183.56118
mli,2009,190.61778
mli,2010,196.64681
mli,2011,216.09016
mli,2012,225.37871
mli,2013,219.31239
mli,2014,218.68271
mli,2015,218.57097
mli,2016,211.35667
mli,2017,214.50868
mli,2018,212.53326
mli,2019,212.83684
mli,2020,211.4218
mlt,1990,0.56956
mlt,1991,0.56939
mlt,1992,0.57649
mlt,1993,0.57922
mlt,1994,0.5873
mlt,1995,0.57974
mlt,1996,0.57641
mlt,1997,0.57516
mlt,1998,0.58071
mlt,1999,0.58336
mlt,2000,0.58006
mlt,2001,0.5891
mlt,2002,0.58183
mlt,2003,0.5739
mlt,2004,0.56625
mlt,2005,0.57273
mlt,2006,0.57161
mlt,2007,0.56811
mlt,2008,0.57155
mlt,2009,0.56945
mlt,2010,0.57248
mlt,2011,0.57415
mlt,2012,0.57973
mlt,2013,0.57748
mlt,2014,0.58636
mlt,2015,0.5997
mlt,2016,0.58302
mlt,2017,0.58642
mlt,2018,0.58672
mlt,2019,0.58762
mlt,2020,0.58605
mmr,1990,8.35904
mmr,1991,9.79817
mmr,1992,11.80599
mmr,1993,14.95849
mmr,1994,18.74087
mmr,1995,22.14586
mmr,1996,26.42341
mmr,1997,33.50496
mmr,1998,44.72974
mmr,1999,56.59456
mmr,2000,61.46103
mmr,2001,68.78704
mmr,2002,91.14987
mmr,2003,115.18869
mmr,2004,124.19589
mmr,2005,134.91387
mmr,2006,157.62246
mmr,2007,188.18051
mmr,2008,217.38116
mmr,2009,234.639
mmr,2010,245.91255
mmr,2011,261.78394
mmr,2012,267.49615
mmr,2013,278.55939
mmr,2014,294.00662
mmr,2015,318.97855
mmr,2016,347.07059
mmr,2017,366.71326
mmr,2018,377.61671
mmr,2019,394.23748
mmr,2020,409.24188
mne,2000,0.29352
mne,2001,0.31494
mne,2002,0.31417
mne,2003,0.33599
mne,2004,0.34714
mne,2005,0.35541
mne,2006,0.3373
mne,2007,0.35045
mne,2008,0.36405
mne,2009,0.37184
mne,2010,0.36999
mne,2011,0.3638
mne,2012,0.36977
mne,2013,0.36401
mne,2014,0.36179
mne,2015,0.35964
mne,2016,0.34914
mne,2017,0.35095
mne,2018,0.34835
mne,2019,0.34495
mne,2020,0.33701
mng,1990,1.75283
mng,1991,3.27772
mng,1992,8.77093
mng,1993,35.89045
mng,1994,57.74193
mng,1995,90.64368
mng,1996,98.63411
mng,1997,117.90194
mng,1998,114.33742
mng,1999,124.97495
mng,2000,136.91095
mng,2001,147.97053
mng,2002,154.94493
mng,2003,167.69178
mng,2004,190.55195
mng,2005,221.93672
mng,2006,262.78114
mng,2007,285.66506
mng,2008,340.31704
mng,2009,343.91182
mng,2010,473.137
mng,2011,533.52698
mng,2012,577.66016
mng,2013,630.67981
mng,2014,683.76746
mng,2015,717.07227
mng,2016,729.22278
mng,2017,791.43604
mng,2018,834.4053
mng,2019,901.52047
mng,2020,923.80363
moz,1991,1.27006
moz,1992,1.68609
moz,1993,2.37039
moz,1994,3.47892
moz,1995,5.16378
moz,1996,7.58991
moz,1997,8.25395
moz,1998,8.64807
moz,1999,9.32237
moz,2000,10.16693
moz,2001,11.51784
moz,2002,12.477
moz,2003,12.78181
moz,2004,13.25796
moz,2005,13.78208
moz,2006,14.4306
moz,2007,15.11271
moz,2008,15.60739
moz,2009,15.65474
moz,2010,16.71216
moz,2011,16.89354
moz,2012,18.01926
moz,2013,18.42557
moz,2014,18.55118
moz,2015,18.26425
moz,2016,19.83353
moz,2017,22.85555
moz,2018,22.98951
moz,2019,23.72821
moz,2020,24.03178
mrt,1990,2.80684
mrt,1991,3.00582
mrt,1992,3.10759
mrt,1993,3.39727
mrt,1994,3.69521
mrt,1995,3.72217
mrt,1996,3.72313
mrt,1997,4.09946
mrt,1998,4.80184
mrt,1999,4.9595
mrt,2000,5.15917
mrt,2001,5.34259
mrt,2002,5.61256
mrt,2003,5.75739
mrt,2004,6.21966
mrt,2005,6.91152
mrt,2006,7.65381
mrt,2007,8.11662
mrt,2008,8.81496
mrt,2009,8.71687
mrt,2010,10.54166
mrt,2011,11.96817
mrt,2012,12.15409
mrt,2013,12.04171
mrt,2014,11.82065
mrt,2015,11.78108
mrt,2016,11.52193
mrt,2017,11.12576
mrt,2018,11.20203
mrt,2019,11.48352
mrt,2020,11.74639
mus,1990,7.53546
mus,1991,7.91321
mus,1992,8.15123
mus,1993,8.69666
mus,1994,9.07301
mus,1995,9.36683
mus,1996,9.84249
mus,1997,10.16474
mus,1998,10.75156
mus,1999,11.29506
mus,2000,11.42481
mus,2001,11.87631
mus,2002,12.4185
mus,2003,12.87767
mus,2004,13.39849
mus,2005,13.50675
mus,2006,14.55776
mus,2007,15.3548
mus,2008,15.91834
mus,2009,15.69456
mus,2010,15.68853
mus,2011,15.85336
mus,2012,16.45894
mus,2013,16.56019
mus,2014,16.81788
