geo,time,se_sec_enrl_tc_zs
svn,1994,15.56332
svn,1995,15.37769
svn,1996,14.19169
svn,1997,14.57888
svn,1998,13.16196
svn,1999,13.11281
svn,2000,12.92344
svn,2001,13.1431
svn,2002,13.02755
svn,2003,13.73222
svn,2004,11.41328
svn,2005,11.20998
svn,2006,10.62664
svn,2007,9.4394
svn,2008,9.33901
svn,2009,9.18321
svn,2010,9.0718
svn,2011,8.96265
svn,2012,8.86497
svn,2013,10.06775
svn,2014,10.10363
svn,2015,10.20569
svn,2016,9.69943
swe,1973,10.34132
swe,1974,9.47166
swe,1975,9.72618
swe,1976,9.36609
swe,1993,8.7207
swe,1994,8.89643
swe,1995,9.72966
swe,1997,10.53314
swe,1998,15.57477
swe,1999,14.98969
swe,2000,14.34758
swe,2001,13.95371
swe,2002,13.3118
swe,2003,12.72636
swe,2004,9.45999
swe,2005,9.66166
swe,2006,9.49064
swe,2007,9.62452
swe,2008,9.67692
swe,2009,9.61574
swe,2010,9.71082
swe,2011,9.5108
swe,2012,9.52382
swe,2013,12.29939
swe,2014,12.61897
swe,2015,12.87345
swe,2016,12.90017
swe,2017,13.07043
swz,1972,19.14505
swz,1996,18.69615
swz,1998,17.80738
swz,2000,17.27932
swz,2002,16.30065
swz,2003,16.88762
swz,2004,18.07154
swz,2005,16.73285
swz,2006,19.34632
swz,2007,19.00757
swz,2009,17.6148
swz,2010,18.12249
swz,2011,17.2581
swz,2012,16.5432
swz,2013,15.99538
swz,2014,15.90008
swz,2015,15.79598
swz,2016,15.54522
sxm,2012,11.82937
sxm,2014,7.57821
syc,1970,19.65833
syc,1971,20.64567
syc,1972,20.80714
syc,1973,20.77273
syc,1974,21.83815
syc,1975,21.34463
syc,1978,19.09917
syc,1979,17.85764
syc,1993,12.39592
syc,1994,12.25892
syc,1995,12.56118
syc,1996,13.2061
syc,1998,14.46306
syc,1999,14.14456
syc,2000,14.57746
syc,2001,14.31238
syc,2002,13.1973
syc,2003,13.67563
syc,2004,13.49492
syc,2005,14.43294
syc,2006,13.21017
syc,2007,13.9915
syc,2008,14.46252
syc,2009,13.12919
syc,2010,12.76014
syc,2011,11.79602
syc,2012,12.8595
syc,2013,12.36134
syc,2014,13.23091
syc,2015,11.98379
syc,2016,11.6348
syc,2017,11.5937
syc,2018,10.7789
syr,1971,21.77727
syr,1972,21.11272
syr,1973,19.27943
syr,1974,19.82605
syr,1975,19.67998
syr,1976,19.61876
syr,1977,21.57213
syr,1978,22.31044
syr,1979,20.48548
syr,1980,18.06002
syr,1982,17.96971
syr,1983,17.1349
syr,1984,16.76685
syr,1985,16.77135
syr,1986,16.34522
syr,1987,15.61016
syr,1988,15.43176
syr,1989,15.24569
syr,1990,18.10776
syr,1991,16.89458
syr,1992,16.40624
syr,1993,15.63187
syr,1994,15.00618
syr,1995,14.96266
syr,1996,14.86161
syr,1997,14.81053
syr,1999,19.20781
syr,2000,17.64617
syr,2001,17.96958
syr,2002,18.13033
tca,1971,12.61111
tca,1973,20.82353
tca,1974,15.56667
tca,1975,17.75
tca,1976,19.17143
tca,1977,17.65789
tca,1978,16.53488
tca,1981,14.70213
tca,1985,13.86275
tca,1994,10.21782
tca,1999,9.20661
tca,2000,8.37692
tca,2003,8.69863
tca,2014,8.83415
tca,2015,9.58571
tca,2018,10.06957
tcd,1989,35.92951
tcd,1994,35.39933
tcd,1995,37.15844
tcd,1996,34.54363
tcd,1997,35.74105
tcd,1999,34.10003
tcd,2000,32.22277
tcd,2001,36.29178
tcd,2002,37.88573
tcd,2003,32.15364
tcd,2004,34.20748
tcd,2005,33.54568
tcd,2006,32.99598
tcd,2007,32.91156
tcd,2009,32.33045
tcd,2010,32.47438
tcd,2011,31.98235
tcd,2012,29.7734
tcd,2013,35.77055
tcd,2014,36.61245
tcd,2015,27.45229
tcd,2016,27.13412
tgo,1971,25.00341
tgo,1972,27.33701
tgo,1973,28.94357
tgo,1974,32.31153
tgo,1975,36.26592
tgo,1976,39.41493
tgo,1977,37.56085
tgo,1978,40.41439
tgo,1979,42.34177
tgo,1980,39.75567
tgo,1982,30.1843
tgo,1983,26.83776
tgo,1984,22.76032
tgo,1986,22.32131
tgo,1987,22.26266
tgo,1988,26.38089
tgo,1989,24.94189
tgo,1990,28.04832
tgo,1991,27.94858
tgo,1994,38.30316
tgo,1995,31.63771
tgo,1996,31.44943
tgo,1999,35.17028
tgo,2000,31.53444
tgo,2003,33.76439
tgo,2004,34.03618
tgo,2005,30.50532
tgo,2006,38.86003
tgo,2007,35.50651
tgo,2011,26.24584
tha,1971,15.52916
tha,1974,23.20236
tha,1977,26.90567
tha,1978,23.42989
tha,1984,18.73195
tha,1985,18.99799
tha,1987,17.55675
tha,1988,17.12475
tha,1989,16.25751
tha,1990,16.22193
tha,1991,16.65947
tha,1992,18.22766
tha,1993,19.18826
tha,1994,20.15833
tha,2001,24.03813
tha,2002,23.99672
tha,2006,21.69429
tha,2007,21.01242
tha,2008,21.22434
tha,2014,29.53685
tha,2015,28.15431
tha,2016,26.63435
tha,2017,26.36914
tha,2018,25.94603
tjk,1999,16.47991
tjk,2000,16.40669
tjk,2001,16.94009
tjk,2002,17.86431
tjk,2003,17.33935
tjk,2004,15.70491
tjk,2005,16.42819
tjk,2006,16.45897
tjk,2007,16.54423
tjk,2008,16.5503
tjk,2009,17.21514
tjk,2010,17.10019
tjk,2011,15.43893
tls,2001,27.97923
tls,2002,29.53833
tls,2003,34.47235
tls,2004,27.61157
tls,2005,23.67785
tls,2008,32.1829
tls,2010,22.99003
tls,2011,24.2871
tls,2017,27.28978
tls,2018,26.54835
ton,1970,23.73598
ton,1984,19.94021
ton,1985,18.13333
ton,1986,17.00501
ton,1990,17.72716
ton,1991,16.92352
ton,1998,9.74394
ton,1999,14.62227
ton,2000,14.62638
ton,2001,13.83643
ton,2002,14.39427
ton,2007,14.84725
ton,2008,14.82472
ton,2009,14.96024
ton,2010,14.88117
ton,2011,14.56807
ton,2013,13.29749
ton,2014,13.40591
ton,2015,14.5488
tto,1972,24.51004
tto,1981,20.03655
tun,1971,27.81418
tun,1972,28.4159
tun,1973,27.40954
tun,1974,24.59063
tun,1975,22.90927
tun,1976,23.01802
tun,1977,21.79276
tun,1978,19.61058
tun,1979,20.40426
tun,1980,20.21191
tun,1981,19.24176
tun,1982,19.27796
tun,1983,19.17612
tun,1984,18.90621
tun,1985,18.40731
tun,1986,18.12755
tun,1987,17.35806
tun,1988,17.12958
tun,1989,17.80808
tun,1990,17.31576
tun,1991,17.07726
tun,1992,16.94076
tun,1993,17.50111
tun,1994,18.44015
tun,1995,18.00927
tun,1999,18.75247
tun,2000,18.9929
tun,2001,18.82918
tun,2002,20.06534
tun,2004,17.5787
tun,2005,17.24309
tun,2006,16.87683
tun,2007,16.16369
tun,2008,15.17504
tun,2009,13.85534
tun,2010,13.28804
tun,2011,13.62495
tur,1971,27.58111
tur,1972,28.20275
tur,1973,27.71645
tur,1974,26.51934
tur,1978,22.85246
tur,1979,22.77318
tur,1980,23.22449
tur,1981,19.77134
tur,1982,19.63647
tur,1983,18.51562
tur,1984,19.21565
tur,1986,21.11722
tur,1987,21.03886
tur,1988,22.74969
tur,1989,23.41361
tur,1990,23.26197
tur,1991,23.89033
tur,1992,23.37143
tur,1993,24.04789
tur,1994,23.74015
tur,1995,23.32419
tur,1997,21.75622
tur,2012,17.94572
tur,2013,20.13252
tur,2014,19.48105
tur,2015,18.45287
tur,2017,17.34797
tuv,2015,6.16746
tuv,2016,8.3806
tuv,2018,8.64286
tza,1970,18.35076
tza,1971,18.907
tza,1972,18.21737
tza,1973,20.02735
tza,1974,20.02224
tza,1975,19.27626
tza,1976,18.58139
tza,1977,19.10178
tza,1978,18.60125
tza,1979,19.2838
tza,1980,20.51473
tza,1981,19.52927
tza,1982,19.36475
tza,1983,18.10532
tza,1984,16.98813
tza,1985,18.21056
tza,1986,17.68734
tza,1987,17.42243
tza,1988,17.29403
tza,1989,18.62241
tza,1991,18.61904
tza,1992,18.69583
tza,1993,18.48356
tza,1994,17.08414
tza,1995,17.33276
tza,1996,16.73171
tza,1997,18.95695
tza,2014,23.51587
tza,2016,15.93942
tza,2017,17.11346
tza,2018,20.86254
uga,1970,26.55341
uga,1974,28.2925
uga,1976,25.82344
uga,1980,22.58283
uga,1982,20.70478
uga,1983,23.74809
uga,1984,24.69212
uga,1987,20.22725
uga,1988,21.36057
uga,1991,19.01113
uga,1993,16.19213
uga,1995,20.23403
uga,1997,18.40688
uga,2004,18.47639
uga,2007,18.46583
ukr,1999,13.0239
ukr,2000,13.36584
ukr,2015,6.97019
ukr,2016,7.03673
ukr,2017,7.20581
ukr,2018,7.33711
ury,1998,17.31542
ury,1999,14.94986
ury,2000,14.62523
ury,2001,14.07179
ury,2003,14.81555
ury,2005,14.60478
ury,2006,15.40865
ury,2007,13.79812
ury,2008,12.619
ury,2009,12.42639
ury,2010,12.65841
usa,2014,14.78683
usa,2015,14.69697
usa,2017,14.62452
uzb,1981,14.98855
uzb,1986,13.76491
uzb,1989,11.26217
uzb,1990,10.88961
uzb,1991,10.56415
uzb,1992,10.29524
uzb,1993,9.84891
uzb,1994,9.54567
uzb,1995,9.75573
uzb,1999,11.09398
uzb,2000,11.50156
uzb,2003,12.91747
uzb,2004,12.97119
uzb,2005,13.30873
uzb,2006,13.03556
uzb,2007,13.06257
uzb,2008,12.57795
uzb,2009,12.27106
uzb,2010,13.00627
uzb,2011,13.27681
uzb,2012,12.84043
uzb,2013,11.68829
uzb,2014,10.90033
uzb,2015,10.69989
uzb,2016,10.43487
uzb,2017,10.32977
vct,1975,19.9102
vct,1976,20.92181
vct,1987,21.47922
vct,1988,16.22646
vct,1991,24.87007
vct,2000,23.8399
vct,2001,24.08889
vct,2002,23.56295
vct,2003,22.02288
vct,2004,18.08348
vct,2007,19.75044
vct,2008,19.46656
vct,2009,13.20993
vct,2010,16.80294
vct,2011,16.81077
vct,2012,15.32206
vct,2013,14.72238
vct,2014,15.43582
vct,2015,15.01606
vct,2016,14.33003
vct,2017,14.36506
vct,2018,13.8727
ven,1971,18.49828
ven,1972,18.10738
ven,1973,18.81511
ven,1974,18.89855
ven,1975,17.69533
ven,1976,19.22669
ven,1977,18.98998
ven,1978,19.19679
ven,1979,19.46899
ven,1987,18.03267
vgb,1973,16.93182
vgb,1975,17.30435
vgb,1976,17.10417
vgb,1979,14.53571
vgb,1981,14.38182
vgb,1984,13.23
vgb,1990,11.8913
vgb,1991,11.83158
vgb,1992,11.57143
vgb,1994,11.38261
vgb,1999,7.22967
vgb,2000,10.22297
vgb,2001,10.41333
vgb,2002,9.59639
vgb,2003,9.60588
vgb,2004,9.27717
vgb,2005,9.27094
vgb,2006,9.65025
vgb,2007,8.61435
vgb,2009,8.70852
vgb,2010,8.70815
vgb,2011,8.04603
vgb,2014,7.70155
vgb,2015,8.0757
vgb,2016,7.45055
vgb,2017,8.70656
vir,1971,14.13043
vir,1972,14.57906
vir,1973,17.79885
vir,1974,17.79048
vir,1975,17.82101
vir,1976,17.88851
vir,1977,19.18537
vir,1978,18.03279
vir,1979,17.98319
vir,1980,17.91045
vir,1981,18.35656
vir,1982,18.06761
vir,1983,18.00537
vir,1984,18.02727
vir,1985,18.06835
vir,1986,18.064
vir,1987,17.98658
vir,1988,18.08219
vir,1989,17.94521
vir,1990,17.91667
vir,1991,18.01418
vir,1992,18
vir,1993,17.98849
vir,1994,18
vir,1995,18.01418
vir,1997,18.06723
vnm,1976,25.90419
vnm,1977,25.07864
vnm,1990,17.98301
vnm,1998,28.86119
vut,1970,11.04225
vut,1971,12.3662
vut,1972,8.67257
vut,1973,12.1
vut,1974,13.48958
vut,1976,14.304
vut,1980,13.11351
vut,1981,13.19149
vut,1999,23.04872
vut,2000,24.69504
vut,2001,15.14404
vut,2015,20.568
wsm,1970,32.80435
wsm,1995,30.56783
wsm,1996,31.62406
wsm,1998,28.09661
wsm,1999,19.89753
wsm,2000,21.17285
wsm,2001,20.85056
wsm,2002,21.01955
wsm,2007,21.05489
wsm,2009,21.08541
wsm,2010,21.46821
yem,1999,21.68417
zaf,1991,25.96184
zaf,1998,29.51528
zaf,1999,29.24613
zaf,2000,28.05968
zaf,2001,27.42901
zaf,2002,29.68991
zaf,2003,29.83536
zaf,2004,30.75141
zaf,2005,32.90201
zaf,2006,30.21484
zaf,2007,29.18924
zaf,2008,27.71268
zaf,2009,25.0476
zaf,2015,27.78203
zaf,2016,26.84814
zaf,2017,27.61705
zmb,1977,21.14401
zmb,1978,22.68169
zmb,1979,22.13023
zmb,1980,20.89697
zmb,1981,20.27747
zmb,1986,22.71736
zmb,1988,25.40639
zwe,1973,19.59516
zwe,1974,19.37954
zwe,1976,19.13312
zwe,1977,19.96334
zwe,1978,20.08084
zwe,1979,19.46536
zwe,1980,19.76362
zwe,1981,24.23845
zwe,1982,26.62452
zwe,1983,30.30987
zwe,1986,27.54642
zwe,1987,27.48683
zwe,1988,27.14925
zwe,1989,27.30541
zwe,1991,28.17122
zwe,1992,28.29355
zwe,1993,29.88175
zwe,1994,25.7173
zwe,1995,25.89752
zwe,1996,26.59266
zwe,1997,27.7267
zwe,1999,27.30865
zwe,2000,24.71045
zwe,2001,24.45705
zwe,2002,25.92409
zwe,2003,22.32449
zwe,2012,22.43191
zwe,2013,22.48353
