geo,time,ne_con_totl_cn
irn,1973,1151798392311.78003
irn,1974,1806974210971.76001
irn,1975,2448663972974.58008
irn,1976,2846690575231.25977
irn,1977,3554149115466.89014
irn,1978,4042824236154.6001
irn,1979,4597999882775.42969
irn,1980,5315681139786.75977
irn,1981,6879586426688.51953
irn,1982,8547738201251.60938
irn,1983,10746975618071.69922
irn,1984,12039805808324.19922
irn,1985,13107993731444.90039
irn,1986,13919559706758.90039
irn,1987,16171202021433.90039
irn,1988,19734442093868.60156
irn,1989,22744860511810.19922
irn,1990,29903731711627.89453
irn,1991,39092589388800
irn,1992,51002433245800
irn,1993,70747348055600
irn,1994,91841048263600
irn,1995,126877838964100
irn,1996,161588747954300
irn,1997,202626192910400
irn,1998,250925519364500
irn,1999,303456675160800
irn,2000,393544194522200
irn,2001,465815504899700
irn,2002,596885872372700
irn,2003,702813601168100
irn,2004,882596533740400
irn,2005,1081526815745700
irn,2006,1316413887783900
irn,2007,1652953777381800
irn,2008,2010462606914200
irn,2009,2286951082720500
irn,2010,2705568138043500
irn,2011,3390866740675700
irn,2012,4194175404620100
irn,2013,5444493181429500
irn,2014,6517893224577400
irn,2015,7190181449019500
irn,2016,8246828774803800
irn,2017,9351316318333300
irn,2018,11624194073371100
irn,2019,14955117315759400
irn,2020,20889722581834200
irq,1970,853400000
irq,1971,964800000
irq,1972,970900000
irq,1973,935100000
irq,1974,1480200000
irq,1975,2283200000
irq,1976,2941800000
irq,1977,3648600000
irq,1978,4013000000
irq,1979,4618100000
irq,1980,6053100000
irq,1981,7602400000
irq,1982,10503800000
irq,1983,12323700000
irq,1984,12804300000
irq,1985,12530500000
irq,1986,13650500000
irq,1987,14878200000
irq,1988,16361400000
irq,1989,21974900000
irq,1990,31437000000
irq,1991,47059600000
irq,1992,72030600000
irq,1993,116005800000
irq,1994,606492600000
irq,1995,2940447700000
irq,1996,2553116300000
irq,1997,5924387000000
irq,1998,8472449000000
irq,1999,10178173000000
irq,2000,12743829000000
irq,2001,14612659000000
irq,2002,17876595000000
irq,2003,17248096000000
irq,2004,33147720000000
irq,2005,42276630000000
irq,2006,50510794000000
irq,2007,63834497300000
irq,2008,75230521700000
irq,2009,95773952900000
irq,2010,102687067700000
irq,2011,119015195000000
irq,2012,143458199800000
irq,2013,153452488097800
irq,2014,159983194500000
irq,2015,144735867000000
irq,2016,148130814300000
irq,2017,150201532400000
irq,2018,159785053200000
irq,2019,171998340500000
isl,1970,330612000
isl,1971,421264000
isl,1972,531406000
isl,1973,709356000
isl,1974,1091450000
isl,1975,1547543000
isl,1976,2108582000
isl,1977,3043678000
isl,1978,4809617000
isl,1979,7259348000
isl,1980,11581615000
isl,1981,18444262000
isl,1982,29724025000
isl,1983,51663404000
isl,1984,68305309000
isl,1985,95844001000
isl,1986,124742672000
isl,1987,167890972000
isl,1988,205837770000
isl,1989,250032297000
isl,1990,294196028000
isl,1991,324033426000
isl,1992,326983442000
isl,1993,328917516000
isl,1994,344921977000
isl,1995,361108014000
isl,1996,388888602000
isl,1997,417369987000
isl,1998,473573864000
isl,1999,525921630000
isl,2000,581466915000
isl,2001,625394411000
isl,2002,671278992000
isl,2003,715965918000
isl,2004,783781375000
isl,2005,879531930000
isl,2006,988574531000
isl,2007,1101459039000
isl,2008,1209162148000
isl,2009,1246336492000
isl,2010,1281649861000
isl,2011,1354369990000
isl,2012,1443238014000
isl,2013,1513552212000
isl,2014,1594056737000
isl,2015,1689487076000
isl,2016,1815739872000
isl,2017,1949053453000
isl,2018,2116583114000
isl,2019,2263619994000
isl,2020,2327943023000
isr,1970,1894000
isr,1971,2244000
isr,1972,2771000
isr,1973,4053000
isr,1974,5805000
isr,1975,8490000
isr,1976,10923000
isr,1977,14960000
isr,1978,25234000
isr,1979,46302000
isr,1980,106478000
isr,1981,260582000
isr,1982,587240000
isr,1983,1492941000
isr,1984,7249665000
isr,1985,27695430000
isr,1986,42814907000
isr,1987,57448332000
isr,1988,68722513000
isr,1989,81004138000
isr,1990,100053195000
isr,1991,126018409000
isr,1992,148833304000
isr,1993,175260311000
isr,1994,212664669000
isr,1995,247418144000
isr,1996,284900974000
isr,1997,315278235000
isr,1998,349533011000
isr,1999,382303602000
isr,2000,416510237000
isr,2001,438981846000
isr,2002,470869427000
isr,2003,469278523000
isr,2004,486437249000
isr,2005,508508215000
isr,2006,543877069000
isr,2007,584496088000
isr,2008,623922424000
isr,2009,646003122000
isr,2010,694930609000
isr,2011,742739259000
isr,2012,784064393000
isr,2013,828890800000
isr,2014,866635890000
isr,2015,898570195000
isr,2016,945892861000
isr,2017,984413686000
isr,2018,1036495548000
isr,2019,1085043139000
isr,2020,1026309310000
ita,1970,27057401000
ita,1971,30172249000
ita,1972,33422502000
ita,1973,40021079000
ita,1974,49807823000
ita,1975,58596081000
ita,1976,72174701000
ita,1977,87719613000
ita,1978,102312526000
ita,1979,126071626000
ita,1980,160647884000
ita,1981,195971472000
ita,1982,232039686000
ita,1983,269040556000
ita,1984,307116038000
ita,1985,345236032000
ita,1986,380214970000
ita,1987,418600991000
ita,1988,464720209000
ita,1989,512326184000
ita,1990,565745661000
ita,1991,620914503000
ita,1992,660052169000
ita,1993,674401123000
ita,1994,711519715000
ita,1995,754002200000
ita,1996,796058100000
ita,1997,838791000000
ita,1998,879565300000
ita,1999,916454400000
ita,2000,971925200000
ita,2001,1015836800000
ita,2002,1048769800000
ita,2003,1092952500000
ita,2004,1134961600000
ita,2005,1178918200000
ita,2006,1224504500000
ita,2007,1261082200000
ita,2008,1293599300000
ita,2009,1279338900000
ita,2010,1309620300000
ita,2011,1334379300000
ita,2012,1317464100000
ita,2013,1301630600000
ita,2014,1304288500000
ita,2015,1322280200000
ita,2016,1342228700000
ita,2017,1373343500000
ita,2018,1400621000000
ita,2019,1409420200000
ita,2020,1301799600000
jam,1960,380973600
jam,1961,395662600
jam,1962,418216000
jam,1963,442036200
jam,1964,505368100
jam,1965,535200000
jam,1966,551500000
jam,1967,594300000
jam,1968,635500000
jam,1969,710200000
jam,1970,850400000
jam,1971,962200000
jam,1972,1164999900
jam,1973,1342900000
jam,1974,1854900000
jam,1975,2199399900
jam,1976,2443800100
jam,1977,2552199900
jam,1978,3054700000
jam,1979,3492500000
jam,1980,4012699900
jam,1981,4687099900
jam,1982,5264600100
jam,1983,5949300200
jam,1984,7759000100
jam,1985,9984900100
jam,1986,12085999600
jam,1987,14250500100
jam,1988,16921600000
jam,1989,20793899000
jam,1990,25709199400
jam,1991,38529998800
jam,1992,61466898400
jam,1993,94207000000
jam,1994,137207000000
jam,1995,184550000000
jam,1996,224151000000
jam,1997,244199000000
jam,1998,273023000000
jam,1999,294571000000
jam,2000,342456000000
jam,2001,371407000000
jam,2002,418724000000
jam,2003,482851000000
jam,2004,546465000000
jam,2005,651249000000
jam,2006,722061000000
jam,2007,843262000000
jam,2008,1050710000000
jam,2009,1031970000000
jam,2010,1130224000000
jam,2011,1261152000000
jam,2012,1336985000000
jam,2013,1444239000000
jam,2014,1538171000000
jam,2015,1575403000000
jam,2016,1612000000000
jam,2017,1737306000000
jam,2018,1815174000000
jam,2019,1894522000000
jam,2020,1765698493300
jor,1976,642700000
jor,1977,756200000
jor,1978,901100000
jor,1979,1183600000
jor,1980,1255000000
jor,1981,1577200000
jor,1982,1884600000
jor,1983,2010400000
jor,1984,2111300000
jor,1985,2276900000
jor,1986,2361500000
jor,1987,2334600000
jor,1988,2316000000
jor,1989,2306800000
jor,1990,2732900000
jor,1991,2884500000
jor,1992,3556500000
jor,1993,3650900000
jor,1994,3920500000
jor,1995,4157200000
jor,1996,4654700000
jor,1997,4959800000
jor,1998,5478900000
jor,1999,5564400000
jor,2000,6257400000
jor,2001,6615800000
jor,2002,6732900000
jor,2003,7237600000
jor,2004,8322000000
jor,2005,9581500000
jor,2006,11279500000
jor,2007,13011700000
jor,2008,14916143000
jor,2009,15585892000
jor,2010,16412001000
jor,2011,19673145900
jor,2012,21645538800
jor,2013,25015652500
jor,2014,26125826900
jor,2015,26693782700
jor,2016,27339711300
jor,2017,29301774200
jor,2018,30702846400
jor,2019,31849712300
jor,2020,32883536800
jpn,1970,44237586627000
jpn,1971,50265119759000
jpn,1972,58195192863000
jpn,1973,70647880033000
jpn,1974,86760067017000
jpn,1975,101786575140000
jpn,1976,114441934380000
jpn,1977,127793123001000
jpn,1978,140255773624000
jpn,1979,154294820112000
jpn,1980,167965900000000
jpn,1981,179114600000000
jpn,1982,191746600000000
jpn,1983,201817800000000
jpn,1984,211352500000000
jpn,1985,222895600000000
jpn,1986,232473800000000
jpn,1987,242840100000000
jpn,1988,255819600000000
jpn,1989,273061900000000
jpn,1990,293542000000000
jpn,1991,310357600000000
jpn,1992,324045200000000
jpn,1993,332732100000000
jpn,1994,344756700000000
jpn,1995,353776800000000
jpn,1996,362015600000000
jpn,1997,369098600000000
jpn,1998,368384600000000
jpn,1999,371307700000000
jpn,2000,375959300000000
jpn,2001,380935600000000
jpn,2002,382016500000000
jpn,2003,381101100000000
jpn,2004,383570100000000
jpn,2005,386317900000000
jpn,2006,388662500000000
jpn,2007,390815300000000
jpn,2008,389475000000000
jpn,2009,380844500000000
jpn,2010,384562900000000
jpn,2011,383560300000000
jpn,2012,388550800000000
jpn,2013,396750000000000
jpn,2014,402378200000000
jpn,2015,405614700000000
jpn,2016,404782600000000
jpn,2017,409415100000000
jpn,2018,413937900000000
jpn,2019,416887000000000
jpn,2020,402238200000000
kaz,1993,24942200000
kaz,1994,374080800000
kaz,1995,858878200000
kaz,1996,1135579500000
kaz,1997,1386172500000
kaz,1998,1456899900000
kaz,1999,1692833000000
kaz,2000,1922974500000
kaz,2001,2318526400000
kaz,2002,2500217100000
kaz,2003,3032025300000
kaz,2004,3824246900000
kaz,2005,4638270100000
kaz,2006,5709735900000
kaz,2007,7215844700000
kaz,2008,8764943000000
kaz,2009,10066102700000
kaz,2010,12258755700000
kaz,2011,14874786800000
kaz,2012,17510663900000
kaz,2013,21624594900000
kaz,2014,23477055500000
kaz,2015,26718002200000
kaz,2016,31083238500000
kaz,2017,34326070800000
kaz,2018,37350907700000
kaz,2019,42700693700000
kaz,2020,46408456300000
ken,1960,4682999100
ken,1961,4713699100
ken,1962,5179798900
ken,1963,5558898900
ken,1964,5903999200
ken,1965,6051999000
ken,1966,6641998000
ken,1967,7108002000
ken,1968,7718399000
ken,1969,8248999000
ken,1970,8754999000
ken,1971,10496799000
ken,1972,12012000000
ken,1973,13256000000
ken,1974,17282000000
ken,1975,20714001000
ken,1976,22986001000
ken,1977,27100000000
ken,1978,32800000000
ken,1979,39008000000
ken,1980,44114000000
ken,1981,49814000000
ken,1982,57558280000
ken,1983,63328280000
ken,1984,72827920000
ken,1985,76317040000
ken,1986,91903020000
ken,1987,106002800000
ken,1988,118549600000
ken,1989,148152200000
ken,1990,159174287700
ken,1991,180024729000
ken,1992,219476012700
ken,1993,258902152400
ken,1994,310795547200
ken,1995,391297540000
ken,1996,627799000000
ken,1997,714201000000
ken,1998,799283000000
ken,1999,855535000000
ken,2000,903428000000
ken,2001,974752000000
ken,2002,990774000000
ken,2003,1078028000000
ken,2004,1190029000000
ken,2005,1313504000000
ken,2006,1686614000000
ken,2007,1925119000000
ken,2008,2259621000000
ken,2009,2818000000000
ken,2010,3086000000000
ken,2011,3692000000000
ken,2012,4170000000000
ken,2013,4692000000000
ken,2014,5272000000000
ken,2015,6074958000000
ken,2016,6760014800000
ken,2017,7656098700000
ken,2018,8355053800000
ken,2019,9208379500000
ken,2020,9488945800000
kgz,1987,26900000
kgz,1988,29200000
kgz,1989,32600000
kgz,1990,41200000
kgz,1991,79500000
kgz,1992,682700000
kgz,1993,5139300000
kgz,1994,11693900000
kgz,1995,15265100000
kgz,1996,23544900000
kgz,1997,26458200000
kgz,1998,36266000000
kgz,1999,47168300000
kgz,2000,56028200000
kgz,2001,60804800000
kgz,2002,64929400000
kgz,2003,79460400000
kgz,2004,88893000000
kgz,2005,102972400000
kgz,2006,128722700000
kgz,2007,148410000000
kgz,2008,206902400000
kgz,2009,194606900000
kgz,2010,226369100000
kgz,2011,290650500000
kgz,2012,359856300000
kgz,2013,410819000000
kgz,2014,454676100000
kgz,2015,466228400000
kgz,2016,477443800000
kgz,2017,526283200000
kgz,2018,567423900000
kgz,2019,574256000000
kgz,2020,551918500000
khm,1960,19599999000
khm,1961,19800000500
khm,1962,20999999500
khm,1963,21899999200
khm,1964,23299999700
khm,1965,26599999500
khm,1966,27800000500
khm,1967,29099999200
khm,1968,32800000000
khm,1969,37399998500
khm,1970,35699998700
khm,1993,7196819002200
khm,1994,7244088831000
khm,1995,8489947818300
khm,1996,9547835774800
khm,1997,9716488930000
khm,1998,11770412529900
khm,1999,12677371720300
khm,2000,13243424316600
khm,2001,14078562328700
khm,2002,14991605377100
khm,2003,16465255205100
khm,2004,19211952837800
khm,2005,22757608922200
khm,2006,25199662035600
khm,2007,29393037788400
khm,2008,35706111996900
khm,2009,35445423487300
khm,2010,41231221352600
khm,2011,46278202726000
khm,2012,48670399329700
khm,2013,51667968765900
khm,2014,56002652965800
khm,2015,60355756879000
khm,2016,66073793259700
khm,2017,70530414082400
khm,2018,75262652071800
khm,2019,81712957804900
khm,2020,79301601391100
kir,1972,13330000
kir,1973,17181000
kir,1974,17661000
kir,1975,23316000
kir,1976,24457000
kir,1977,26557000
kir,1978,27887000
kir,1979,33027000
kir,1980,37232000
kir,1981,38157000
kir,1982,35144000
kir,1983,36610000
kir,1984,36272000
kir,1985,38697000
kir,1986,39528000
kir,1987,41352000
kir,1988,42837000
kir,1989,46624000
kir,1990,46264000
kir,1991,52763000
kir,1992,56631000
kir,2008,265607000
kir,2009,267328000
kir,2010,257570000
kir,2011,272071000
kir,2012,278968000
kir,2013,286636000
kir,2014,316077000
kir,2015,338108000
kir,2016,369824000
kir,2017,384555000
kir,2018,396791000
kor,1960,248290000000
kor,1961,293040000000
kor,1962,353730000000
kor,1963,472500000000
kor,1964,672970000000
kor,1965,768190000000
kor,1966,941060000000
kor,1967,1169480000000
kor,1968,1448940000000
kor,1969,1817230000000
kor,1970,2338700000000
kor,1971,2942300000000
kor,1972,3551600000000
kor,1973,4289600000000
kor,1974,6202900000000
kor,1975,8455000000000
kor,1976,10879300000000
kor,1977,13350200000000
kor,1978,17510000000000
kor,1979,22624800000000
kor,1980,29646200000000
kor,1981,37177500000000
kor,1982,42028700000000
kor,1983,47365800000000
kor,1984,52739300000000
kor,1985,58661300000000
kor,1986,65407900000000
kor,1987,73927300000000
kor,1988,85837700000000
kor,1989,101732500000000
kor,1990,122745700000000
kor,1991,148118200000000
kor,1992,172042900000000
kor,1993,194983100000000
kor,1994,231046700000000
kor,1995,270940400000000
kor,1996,312375300000000
kor,1997,344765000000000
kor,1998,331556300000000
kor,1999,376688800000000
kor,2000,426169600000000
kor,2001,474802300000000
kor,2002,532348200000000
kor,2003,554493400000000
kor,2004,581231800000000
kor,2005,624060300000000
kor,2006,667733100000000
kor,2007,718291100000000
kor,2008,768506700000000
kor,2009,799520200000000
kor,2010,854936000000000
kor,2011,910746000000000
kor,2012,949804900000000
kor,2013,982775900000000
kor,2014,1018422000000000
kor,2015,1054900300000000
kor,2016,1100100000000000
kor,2017,1155837200000000
kor,2018,1216268800000000
kor,2019,1264597000000000
kor,2020,1246571700000000
kos,2008,3716803000
kos,2009,3851627000
kos,2010,4261187000
kos,2011,4564574000
kos,2012,4817343000
kos,2013,5025586000
kos,2014,5440984000
kos,2015,5599814000
kos,2016,5665497000
kos,2017,5788176000
kos,2018,6132037000
kos,2019,6531898000
kos,2020,6691127000
kwt,1965,297000000
kwt,1966,350000000
kwt,1967,415000000
kwt,1968,441000000
kwt,1969,458000000
kwt,1970,535600000
kwt,1971,593300000
kwt,1972,626000000
kwt,1973,653300000
kwt,1974,842900000
kwt,1975,1144300000
kwt,1976,1462100000
kwt,1977,1948999900
kwt,1978,2093500000
kwt,1979,2544100100
kwt,1980,3253400100
kwt,1981,3657100000
kwt,1982,4514200100
kwt,1983,3980810000
kwt,1984,4079860000
kwt,1985,4528860200
kwt,1986,4147480100
kwt,1987,4178740000
kwt,1988,4600059900
kwt,1989,5476199900
kwt,1990,5068800000
kwt,1991,5296699900
kwt,1992,5469899800
kwt,1993,5735700000
kwt,1994,5558499800
kwt,1995,6073400000
kwt,1996,6769800000
kwt,1997,6730000000
kwt,1998,7019700000
kwt,1999,7239000000
kwt,2000,7290300000
kwt,2001,7482400000
kwt,2002,8676900000
kwt,2003,9379200000
kwt,2004,10033200000
kwt,2005,11292500000
kwt,2006,12513900000
kwt,2007,14480700000
kwt,2008,16455900000
kwt,2009,15851300000
kwt,2010,15223800000
kwt,2011,16636100000
kwt,2012,18861700000
kwt,2013,20513500000
kwt,2014,21631700000
kwt,2015,22663100000
kwt,2016,23447900000
kwt,2017,24791421400
kwt,2018,26214135600
kwt,2019,27529464400
lao,1984,59899998200
lao,1985,105100001300
lao,1986,164000006100
lao,1987,186100006900
lao,1988,245999992800
lao,2000,12833391334900
lao,2001,15169432349000
lao,2002,14271030966200
lao,2003,18255843638700
lao,2004,21166950074000
lao,2005,23262037734900
lao,2006,26514866675900
lao,2007,32309918526100
lao,2008,39919260449000
lao,2009,41142609536900
lao,2010,50913777013700
lao,2011,54356080534300
lao,2012,73389637357900
lao,2013,85593727114400
lao,2014,93713870664600
lao,2015,101231625652700
lao,2016,102990728567800
lbn,1990,2677898151210.81006
lbn,1991,5193902100400
lbn,1992,13198586874400
lbn,1993,17558665494500
lbn,1994,19010783491800
lbn,1995,21863788690600
lbn,1996,23150249285700
lbn,1997,25173000000000
lbn,1998,25832000000000
lbn,1999,26185000000000
lbn,2000,26371000000000
lbn,2001,27015000000000
lbn,2002,28900000000000
lbn,2003,30716000000000
lbn,2004,31195199368104.89453
lbn,2005,31289045137574.10156
lbn,2006,32980781125582.80078
lbn,2007,37203641505441.79688
lbn,2008,44571917208196.70312
lbn,2009,51809509025928.20312
lbn,2010,58019764276710.20312
lbn,2011,61735417274356.29688
lbn,2012,70458327629787
lbn,2013,74439157769104.28125
lbn,2014,77881247912963.09375
lbn,2015,77986233253160.98438
lbn,2016,78661200198187.5
lbn,2017,82929969425640.28125
lbn,2018,88240158366834.28125
lbn,2019,87206659413856.1875
lbn,2020,128096531849500
lby,1990,5961000000
lby,1991,7529000000
lby,1992,7892000000
lby,1993,8121000000
lby,1994,8247000000
lby,1995,8659000000
lby,1996,9712000000
lby,1997,11701000000
lby,1998,11411000000
lby,1999,11616000000
lby,2000,11578000000
lby,2001,12919000000
lby,2002,18016000000
lby,2003,15606342900
lby,2004,20835895800
lby,2005,22148864800
lby,2006,25088100000
lby,2007,32236800000
lby,2008,34428000000
lka,1960,6080928700
lka,1961,5895701038.50119
lka,1962,6071430588.6024
lka,1963,6430851501.64691
lka,1964,6945774350.81613
lka,1965,7233318000
lka,1966,7415712000
lka,1967,8013620000
lka,1968,9430454870.76607
lka,1969,10212293000
lka,1970,11821620000
lka,1971,12235940000
lka,1972,13245060000
lka,1973,15694400000
lka,1974,20385300000
lka,1975,22176880000
lka,1976,25373420000
lka,1977,30023520000
lka,1978,35528420000
lka,1979,43402820000
lka,1980,54639810000
lka,1981,68772650000
lka,1982,81058800000
lka,1983,98986910000
lka,1984,124424000000
lka,1985,135230600000
lka,1986,149415300000
lka,1987,162850300000
lka,1988,183328900000
lka,1989,209382000000
lka,1990,264808200000
lka,1991,306318400000
lka,1992,348552300000
lka,1993,406569100000
lka,1994,473598200000
lka,1995,557453300000
lka,1996,633326400000
lka,1997,731389478500
lka,1998,829562900000
lka,1999,891577793800
lka,2000,1031170700000
lka,2001,1148994000000
lka,2002,1328629585500
lka,2003,1531033000000
lka,2004,1747261000000
lka,2005,2013802000000
lka,2006,2439816000000
lka,2007,2949712000000
lka,2008,3799084000000
lka,2009,3967770000000
lka,2010,4932545043600
lka,2011,5762797613900
lka,2012,6357545216300
lka,2013,7229352452400
lka,2014,7850006233200
lka,2015,8360930347800
lka,2016,9529201505400
lka,2017,10079906589200
lka,2018,11086731814000
lka,2019,11902168349500
lka,2020,12146234353300
lso,1960,30800000
lso,1961,32900000
lso,1962,37800000
lso,1963,42800000
lso,1964,46200000
lso,1965,49500000
lso,1966,54900000
lso,1967,56330000
lso,1968,57390000
lso,1969,59520000
lso,1970,62100000
lso,1971,72700000
lso,1972,88200000
lso,1973,117100000
lso,1974,154500000
lso,1975,189600000
lso,1976,239400000
lso,1977,297100000
lso,1978,343800000
lso,1979,412300000
lso,1980,510999300
lso,1981,610047400
lso,2007,15836425800
lso,2008,18582891800
lso,2009,20479870400
lso,2010,22009419000
lso,2011,24160479300
lso,2012,26633255600
lso,2013,28368073000
lso,2014,30703259300
lso,2015,34172297900
lso,2016,36324005400
lso,2017,39703890500
lso,2018,40095846200
lso,2019,40481958400
ltu,1995,6817033000
ltu,1996,8563682000
ltu,1997,10017482000
ltu,1998,11331341000
ltu,1999,11260127000
ltu,2000,11663576000
ltu,2001,12246439000
ltu,2002,12885908000
ltu,2003,13956699000
ltu,2004,15336104000
ltu,2005,17404518000
ltu,2006,20039615000
ltu,2007,23439630000
ltu,2008,27265431000
ltu,2009,23966095000
ltu,2010,23513928000
ltu,2011,25280075000
ltu,2012,26604425000
ltu,2013,27689605000
ltu,2014,28737619000
ltu,2015,29774707000
ltu,2016,31139440000
ltu,2017,33187700000
ltu,2018,35422968000
ltu,2019,37707348000
ltu,2020,38241423000
lux,1970,1036973000
lux,1971,1152514000
lux,1972,1276776000
lux,1973,1430873000
lux,1974,1672542000
lux,1975,1958573000
lux,1976,2211730000
lux,1977,2405083000
lux,1978,2567571000
lux,1979,2805439000
lux,1980,3122274000
lux,1981,3454693000
lux,1982,3789867000
lux,1983,4093741000
lux,1984,4423707000
lux,1985,4760475000
lux,1986,4975762000
lux,1987,5304292000
lux,1988,5716412000
lux,1989,6230317000
lux,1990,6746218000
lux,1991,7401567000
lux,1992,7687070000
lux,1993,8232623000
lux,1994,8737379000
lux,1995,9164765000
lux,1996,9625128000
lux,1997,10115918000
lux,1998,10670139000
lux,1999,11580947000
lux,2000,12541960000
lux,2001,13409039000
lux,2002,14390857000
lux,2003,15204557000
lux,2004,15913709000
lux,2005,16629858000
lux,2006,17564281000
lux,2007,18376131000
lux,2008,19462377000
lux,2009,20110990000
lux,2010,21273005000
lux,2011,22368905000
lux,2012,23547372000
lux,2013,24361408000
lux,2014,25258671000
lux,2015,26260421000
lux,2016,27153122000
lux,2017,28740770000
lux,2018,30300122000
lux,2019,31800417000
lux,2020,31477335000
lva,1995,3615920000
lva,1996,4213076000
lva,1997,4747579000
lva,1998,5198502000
lva,1999,5502525000
lva,2000,5733823000
lva,2001,6162236000
lva,2002,6914162000
lva,2003,7915674000
lva,2004,9121724000
lva,2005,10821930000
lva,2006,13896202000
lva,2007,17586703000
lva,2008,18975892000
lva,2009,15106498000
lva,2010,14779695000
lva,2011,15846887000
lva,2012,17064308000
lva,2013,18205344000
lva,2014,18676778000
lva,2015,19157627000
lva,2016,19916396000
lva,2017,21214968000
lva,2018,22574506000
lva,2019,23736168000
lva,2020,22567701000
mac,1982,4765000000
mac,1983,5487000000
mac,1984,6346000000
mac,1985,6937000000
mac,1986,7737000000
mac,1987,8885000000
mac,1988,10715000000
mac,1989,12553000000
mac,1990,14673000000
mac,1991,17370000000
mac,1992,19947000000
mac,1993,22694000000
mac,1994,25776000000
mac,1995,28671000000
mac,1996,31275000000
mac,1997,32875000000
mac,1998,32827000000
mac,1999,33503000000
mac,2000,32000000000
mac,2001,32149000000
mac,2002,33143000000
mac,2003,34020000000
mac,2004,36964000000
mac,2005,40974000000
mac,2006,45434000000
mac,2007,53876000000
mac,2008,62082000000
mac,2009,65549000000
mac,2010,71974000000
mac,2011,84015000000
mac,2012,94970000000
mac,2013,107224000000
mac,2014,120839000000
mac,2015,130026000000
mac,2016,133523000000
mac,2017,138905000000
mac,2018,148847000000
mac,2019,156999000000
mac,2020,147450000000
mar,1960,9161369600
mar,1961,9561722900
mar,1962,11036663800
mar,1963,12127183900
mar,1964,12629123100
mar,1965,13146000000
mar,1966,13145999900
mar,1967,13723000000
mar,1968,14731000100
mar,1969,15940000000
mar,1970,17109300000
mar,1971,18663000000
mar,1972,19929500000
mar,1973,21638400000
mar,1974,26891300000
mar,1975,31126000000
mar,1976,37958000000
mar,1977,43747800000
mar,1978,48680700000
mar,1979,54822300000
mar,1980,66990140000
mar,1981,73949400000
mar,1982,83865910000
mar,1983,93329070000
mar,1984,101854130000
mar,1985,117081360000
mar,1986,140041000000
mar,1987,144784350000
mar,1988,159741630000
mar,1989,167454000000
mar,1990,185191394900
mar,1991,218747749100
mar,1992,225104100000
mar,1993,232761931000
mar,1994,261375250600
mar,1995,269903578000
mar,1996,297010818900
mar,1997,292328186900
mar,1998,305900845900
mar,1999,317747364200
mar,2000,327143642600
mar,2001,336225754500
mar,2002,351387147700
mar,2003,370296716200
mar,2004,393649355900
mar,2005,418907565200
mar,2006,453305631500
mar,2007,488616000000
mar,2008,538429000000
mar,2009,575303000000
mar,2010,601863000000
mar,2011,641708000000
mar,2012,680397000000
mar,2013,716454000000
mar,2014,740019000000
mar,2015,758716000000
mar,2016,787950000000
mar,2017,817775000000
mar,2018,853732000000
mar,2019,883619000000
mar,2020,862674000000
mda,1995,5370883000
mda,1996,7355882000
mda,1997,8680374000
mda,1998,9203384000
mda,1999,11090339000
mda,2000,16502694000
mda,2001,19262678000
mda,2002,23289273000
mda,2003,30450570000
mda,2004,33297712000
mda,2005,41368436000
mda,2006,50972492000
mda,2007,60618063000
mda,2008,71451368000
mda,2009,68574039000
mda,2010,93545664000
mda,2011,108144388000
mda,2012,115861744000
mda,2013,127378853000
mda,2014,139620549000
mda,2015,148588211000
mda,2016,162481929000
mda,2017,180065293000
mda,2018,192458589000
mda,2019,209164943110.19101
mda,2020,204706761308.70999
mdg,1960,33107828700
mdg,1961,34193952800
mdg,1962,36346482700
mdg,1963,37633949700
mdg,1964,39441891300
mdg,1965,41271812500
mdg,1966,43277896300
mdg,1967,44728969000
mdg,1968,48245048300
mdg,1969,51698926300
mdg,1970,57130848800
mdg,1971,63400450200
mdg,1972,64404692900
mdg,1973,70398368100
mdg,1974,88637139500
mdg,1975,94816979000
mdg,1976,98249816400
mdg,1977,110721837700
mdg,1978,117259325200
mdg,1979,146938794800
mdg,1980,137040725653.689
mdg,1981,181226067553.164
mdg,1982,261413241852.49301
mdg,1983,310629668783.52502
mdg,1984,337594941525.43799
mdg,1985,422634989753.09802
mdg,1986,478437079976.302
mdg,1987,527995619626.526
mdg,1988,769467971579.16187
mdg,1989,614106441872.81799
mdg,1990,830325461293.92786
mdg,1991,873780298000
mdg,1992,942731494100
mdg,1993,1047796114200
mdg,1994,1526507613500
mdg,1995,3095268796400
mdg,1996,3697716251700
mdg,1997,4098948994000
mdg,1998,4419824956700
mdg,1999,4942832193000
mdg,2000,5802462483000
mdg,2001,6190451490000
mdg,2002,6989326527600
mdg,2003,7332361188400
mdg,2004,8396612550500
mdg,2005,10699275452200
mdg,2006,11895372636500
mdg,2007,13512862929100
mdg,2008,14694078704700
mdg,2009,15885006907400
mdg,2010,18171730404400
mdg,2011,20514638775100
mdg,2012,22599796436600
mdg,2013,25583573083900
mdg,2014,26888394984900
mdg,2015,29378785477100
mdg,2016,32475055514000
mdg,2017,36021645256900
mdg,2018,39289389396600
mdg,2019,43891733648300
mdg,2020,47050715115900
mdv,2014,31578000000
mdv,2015,37413275500
mdv,2016,41604071200
mdv,2017,45187582100
mdv,2018,50441180900
mdv,2019,53705752500
mdv,2020,42264624100
mex,1960,135064900
mex,1961,146184300
mex,1962,158501600
mex,1963,172187000
mex,1964,203677900
mex,1965,216821300
mex,1966,242366800
