geo,time,ne_con_prvt_pp_cd
irl,2003,60013823615.8537
irl,2004,64109019680.6327
irl,2005,69586893314.343
irl,2006,76238617022.17741
irl,2007,83531739034.1909
irl,2008,84496774386.07028
irl,2009,78735234708.11308
irl,2010,82039185350.6436
irl,2011,82315133543.5287
irl,2012,82184466844.16078
irl,2013,83442490486.9187
irl,2014,84282138349.1442
irl,2015,86591147639.7677
irl,2016,93535279970.12151
irl,2017,95180366331.10429
irl,2018,100354867680.396
irl,2019,103107329956.485
irl,2020,91607385383.5809
irn,1990,119462198210
irn,1991,138398266817.34299
irn,1992,148645960558.496
irn,1993,159597583199.556
irn,1994,160720176713.67499
irn,1995,151878533997.073
irn,1996,157333231526.80499
irn,1997,177656492062.302
irn,1998,188927570048.42896
irn,1999,194190781258.37
irn,2000,221439921528.13297
irn,2001,242931508268.77896
irn,2002,277642164975.20203
irn,2003,285810341417.07294
irn,2004,319519096135.98499
irn,2005,348653019355.24799
irn,2006,395808745900.58093
irn,2007,461181159667.93201
irn,2008,459757982911.198
irn,2009,455262077786.25098
irn,2010,497095258185.22699
irn,2011,521349598955.22498
irn,2012,576259106669.73596
irn,2013,516251132694.33295
irn,2014,518467875413.03601
irn,2015,494288046936.91602
irn,2016,512085371097.09003
irn,2017,523087231593.62494
irn,2018,577740758223.68201
irn,2019,549081279793.38202
irq,1991,62517638825.74809
irq,1992,55510907163.4759
irq,1993,29392566850.1273
irq,1994,30925547542.9142
irq,1995,32222209567.6081
irq,1996,34001574409.8942
irq,1997,54768610519.3142
irq,1998,56967378893.3912
irq,1999,59735303264.65089
irq,2000,63504897384.8065
irq,2001,67042618640.5593
irq,2002,69959002478.7083
irq,2003,73229556074.62099
irq,2004,84980425684.52019
irq,2005,90598766611.2957
irq,2006,78580065722.7014
irq,2007,108681477084.46201
irq,2008,114457958761.255
irq,2009,148376684638.99799
irq,2010,154688577710.379
irq,2011,159687957550.40201
irq,2012,208418476605.48901
irq,2013,211067305242.82501
irq,2014,205567959335.5
irq,2015,192970896298.43497
irq,2016,198409045517.742
irq,2017,205366030558.13599
irq,2018,215168953904.784
irq,2019,222458321594.28799
isl,1995,3293606495.56624
isl,1996,3472161722.46086
isl,1997,3786174932.64049
isl,1998,4115967804.50024
isl,1999,4556984068.83879
isl,2000,4610492199.13995
isl,2001,4580626153.18237
isl,2002,4624330040.64885
isl,2003,4914113897.97473
isl,2004,5410470454.20789
isl,2005,6117353867.05347
isl,2006,6612239653.74717
isl,2007,7175042839.11667
isl,2008,6910454531.11629
isl,2009,6154838984.04256
isl,2010,6116963404.52455
isl,2011,6474555635.36061
isl,2012,6795887574.1991
isl,2013,6977367726.43725
isl,2014,7266854164.19218
isl,2015,7407374429.34733
isl,2016,7742630599.46696
isl,2017,8402921806.77577
isl,2018,8994675437.80271
isl,2019,9153585098.55169
isl,2020,9363468764.69297
isr,1995,46037227035.2143
isr,1996,49837941979.7471
isr,1997,52758883230.9201
isr,1998,56293729740.4212
isr,1999,59545594986.4854
isr,2000,70838541282.90829
isr,2001,75084626284.442
isr,2002,77807159056.01421
isr,2003,77608943643.9055
isr,2004,83744589978.0705
isr,2005,86890455048.93571
isr,2006,91066749391.55249
isr,2007,100891362719.01199
isr,2008,103177387386.429
isr,2009,106615039395.394
isr,2010,113885524555.912
isr,2011,124719844795.354
isr,2012,130318868672.382
isr,2013,132979841619.827
isr,2014,134561672175.209
isr,2015,139968575420.52802
isr,2016,156617682650.11099
isr,2017,164145609428.35999
isr,2018,174842573702.978
isr,2019,176133480570.246
isr,2020,162009735524.858
ita,1990,592976669420.698
ita,1991,629216912314.06604
ita,1992,657134583811.85498
ita,1993,653028312243.526
ita,1994,676862763157.89502
ita,1995,701668455906.30005
ita,1996,721566728859.97485
ita,1997,765133352689.86682
ita,1998,803235546713.95105
ita,1999,840524682664.97485
ita,2000,884864215231.01184
ita,2001,898702583366.05505
ita,2002,909509194765.89905
ita,2003,941785872248.30396
ita,2004,962478134602.09692
ita,2005,993981021278.69604
ita,2006,1047444335002.22998
ita,2007,1088581501276.53003
ita,2008,1149025897364.45996
ita,2009,1140425860299.06006
ita,2010,1195350681082.3999
ita,2011,1229599001347.15991
ita,2012,1200874747031.31006
ita,2013,1198436720236.12988
ita,2014,1195019688616.94995
ita,2015,1214057163270.87012
ita,2016,1296751566919.67993
ita,2017,1345518993787.68994
ita,2018,1398646175642.96997
ita,2019,1414555251098.28003
ita,2020,1295604490875.19995
jam,1990,5474979296.12538
jam,1991,6153551632.103
jam,1992,5881527374.45475
jam,1993,7359301079.4048
jam,1994,8421418842.03219
jam,1995,9680507868.14276
jam,1996,9347506678.91092
jam,1997,9301310764.97005
jam,1998,9427333235.34459
jam,1999,9962721347.20093
jam,2000,11095197717.7076
jam,2001,11522299181.138
jam,2002,12277557494.5104
jam,2003,13234510686.6945
jam,2004,13760935889.8015
jam,2005,14634127801.1518
jam,2006,15463161639.2395
jam,2007,16892376437.3703
jam,2008,17964774586.047
jam,2009,15722611754.78
jam,2010,15660350719.9679
jam,2011,16938941210.8168
jam,2012,18278692802.2638
jam,2013,18555834566.1696
jam,2014,18927392747.0367
jam,2015,19323520304.4165
jam,2016,19916570380.7419
jam,2017,21077788950.4925
jam,2018,21643325778.3696
jam,2019,22102644083.9845
jam,2020,19817983677.6105
jor,1990,8080722383.85494
jor,1991,8064461148.02355
jor,1992,10314157842.5009
jor,1993,10378418746.98
jor,1994,10809908508.459
jor,1995,11268322199.6551
jor,1996,12337600757.8604
jor,1997,12952281013.6075
jor,1998,14384124374.9799
jor,1999,14844075708.5182
jor,2000,17644971208.739
jor,2001,19013318451.5484
jor,2002,19091880897.772
jor,2003,20582544994.7096
jor,2004,24259658995.8179
jor,2005,28787983663.8331
jor,2006,32385178771.965
jor,2007,36832127196.70709
jor,2008,38182768597.9086
jor,2009,38265403119.7156
jor,2010,39466172607.3812
jor,2011,47586258447.56249
jor,2012,52569329637.0286
jor,2013,58800150352.7832
jor,2014,58758538905.4884
jor,2015,59756582340.2263
jor,2016,62869173019.7554
jor,2017,73511167460.7872
jor,2018,75979720209.32401
jor,2019,79681700639.37358
jor,2020,82505732385.97038
jpn,1990,1114435120981.05005
jpn,1991,1177270415463.41992
jpn,1992,1236125288937.25
jpn,1993,1280605269189.48999
jpn,1994,1337391199753.52002
jpn,1995,1399173334046.01001
jpn,1996,1457080287471.19995
jpn,1997,1490657220878.57007
jpn,1998,1492799682804.47998
jpn,1999,1530723495798.3501
jpn,2000,1625386644471.75
jpn,2001,1691974760157.71997
jpn,2002,1770913027824.97998
jpn,2003,1850703582911.29004
jpn,2004,1921707369802.8999
jpn,2005,2041670738701.47998
jpn,2006,2143188056903.4895
jpn,2007,2214781250425.72949
jpn,2008,2280590980970.41992
jpn,2009,2280375243131.31006
jpn,2010,2375310492892.45996
jpn,2011,2451616421785.18018
jpn,2012,2562204347791.2002
jpn,2013,2774646762972.47021
jpn,2014,2738546015878.49023
jpn,2015,2753828981294.29004
jpn,2016,2590953396536.18945
jpn,2017,2604282936893.29004
jpn,2018,2668264689654.25
jpn,2019,2625082083526.25
jpn,2020,2533400152849.47998
kaz,1993,49051968599.6331
kaz,1994,40138918126.9887
kaz,1995,32767871745.5231
kaz,1996,32017996345.6727
kaz,1997,34538524720.9706
kaz,1998,35258277830.6153
kaz,1999,38249270248.0055
kaz,2000,38497999908.7029
kaz,2001,42744049489.1807
kaz,2002,44935379283.7943
kaz,2003,52620375434.7874
kaz,2004,63216430763.5067
kaz,2005,73167863504.9068
kaz,2006,85723136734.88809
kaz,2007,98712005653.0959
kaz,2008,107644605214.41701
kaz,2009,113311638518.54601
kaz,2010,131347372036.961
kaz,2011,150414433325.465
kaz,2012,173431661729.396
kaz,2013,195130225459.37
kaz,2014,197779722123.47198
kaz,2015,209990024924.91199
kaz,2016,220940089536.509
kaz,2017,228292955967.95901
kaz,2018,248438833673.32901
kaz,2019,271258473051.05801
kaz,2020,264712493507.65799
ken,1990,44838791102.0387
ken,1991,45229079935.6065
ken,1992,45739748620.3123
ken,1993,38164878182.37489
ken,1994,36099554921.3392
ken,1995,47089881421.1822
ken,1996,55570333755.5438
ken,1997,58011427268.1263
ken,1998,61375819108.711
ken,1999,63946298919.7943
ken,2000,63907652577.8177
ken,2001,66581798360.9363
ken,2002,66513246087.8398
ken,2003,66422965972.2194
ken,2004,67372092423.4817
ken,2005,70035866848.1147
ken,2006,73290959472.0088
ken,2007,77916733338.8343
ken,2008,74439996542.13062
ken,2009,75347762023.32129
ken,2010,81298719120.48289
ken,2011,88823194294.8304
ken,2012,98829990577.46671
ken,2013,108888250132.444
ken,2014,119103031974.356
ken,2015,132243474110.52299
ken,2016,145256094928.53201
ken,2017,158753435327.367
ken,2018,169258954753.86401
ken,2019,180697530243.43497
ken,2020,177309113192.07101
kgz,1995,3507604649.29298
kgz,1996,4340696843.26177
kgz,1997,3962014250.85236
kgz,1998,5194671416.89009
kgz,1999,4860811290.0176
kgz,2000,4801647701.05104
kgz,2001,5151721936.54899
kgz,2002,5445425891.12004
kgz,2003,6943308056.5215
kgz,2004,7518712440.91535
kgz,2005,8858485647.69451
kgz,2006,10993771871.3047
kgz,2007,11763530543.7233
kgz,2008,13746901612.8992
kgz,2009,11609344776.2875
kgz,2010,12934387884.2385
kgz,2011,14636591992.6442
kgz,2012,18222866935.7664
kgz,2013,18694580519.179
kgz,2014,19790562191.0384
kgz,2015,19175935301.0833
kgz,2016,20195845937.2619
kgz,2017,22475522187.7585
kgz,2018,24458346379.758
kgz,2019,24784479499.7072
kgz,2020,22300113370.0572
khm,1994,7003944608.48558
khm,1995,8597838067.08588
khm,1996,9314139669.54063
khm,1997,8970776752.00312
khm,1998,9704951116.36808
khm,1999,10223285236.1085
khm,2000,11087586631.8259
khm,2001,12152283583.775
khm,2002,13088532385.4276
khm,2003,14590610033.8669
khm,2004,16920185695.5149
khm,2005,19518346302.6144
khm,2006,21196955447.1264
khm,2007,22725608442.88309
khm,2008,23152052722.2141
khm,2009,22974918209.26649
khm,2010,26189064402.9793
khm,2011,28892583593.7664
khm,2012,31780347456.4353
khm,2013,32978410343.2504
khm,2014,35234478565.2321
khm,2015,38274486280.0833
khm,2016,42037597174.586
khm,2017,44282662259.4284
khm,2018,47251196620.3479
khm,2019,51259316313.7408
khm,2020,48545566085.2793
kir,2008,149443021.34244
kir,2009,136699560.97938
kir,2010,141439460.77061
kir,2011,152883916.76494
kir,2012,159630142.68787
kir,2013,172063326.66464
kir,2014,178426190.5394
kir,2015,197137596.83618
kor,1990,193876977536.02896
kor,1991,218507464644.772
kor,1992,239970118779.48096
kor,1993,263034896767.89096
kor,1994,293239332232.61902
kor,1995,331524027999.617
kor,1996,364834795811.06403
kor,1997,386854345683.36707
kor,1998,343443670786.90601
kor,1999,390426753063.44598
kor,2000,430696990174.95294
kor,2001,464783029825.10602
kor,2002,505053336818.99695
kor,2003,513942807193.11603
kor,2004,528803680079.77002
kor,2005,569627656013.81299
kor,2006,611440787304.771
kor,2007,660265793673.84302
kor,2008,687407686273.55701
kor,2009,691069937707.61804
kor,2010,734337909143.33887
kor,2011,779717236303.90784
kor,2012,806957100008.75293
kor,2013,776381144343.16785
kor,2014,784575074575.21301
kor,2015,838625548123.82495
kor,2016,863190932209.47083
kor,2017,879764075754.0769
kor,2018,929837843738.37402
kor,2019,934631142890.49597
kor,2020,926671008530.44299
kos,2008,9507403929.44465
kos,2009,9952871664.08004
kos,2010,10692214412.2677
kos,2011,10876145263.8403
kos,2012,11394103193.8117
kos,2013,11837693926.2826
kos,2014,12933704849.5769
kos,2015,13323007313.6438
kos,2016,13756080044.5184
kos,2017,14125645291.2097
kos,2018,15138462812.4719
kos,2019,15930993543.5445
kos,2020,16374967797.2565
kwt,1992,13562890339.8396
kwt,1993,19573542409.60889
kwt,1994,19041479210.786
kwt,1995,21596966262.9138
kwt,1996,26046434857.1313
kwt,1997,26974662622.2647
kwt,1998,29464777801.0645
kwt,1999,30298410985.0782
kwt,2000,30953200838.116
kwt,2001,32392509148.9162
kwt,2002,37840888321.6347
kwt,2003,40669686837.24249
kwt,2004,44335134217.906
kwt,2005,50937298692.2606
kwt,2006,56626699656.3345
kwt,2007,65038688595.5441
kwt,2008,68649872023.1592
kwt,2009,59923492498.0236
kwt,2010,54527383652.4651
kwt,2011,57875543648.23489
kwt,2012,63240949766.8193
kwt,2013,65123289779.9329
kwt,2014,70542443937.5029
kwt,2015,73425461097.4886
kwt,2016,78584816465.48659
kwt,2017,84568045827.79829
kwt,2018,90202808435.965
kwt,2019,93622017758.8866
lao,2000,6543865803.87836
lao,2001,7389390622.68894
lao,2002,6088000160.40727
lao,2003,7059674285.10784
lao,2004,7588526348.12209
lao,2005,7951624231.80559
lao,2006,8801955940.41149
lao,2007,10549996019.6214
lao,2008,12668817540.3664
lao,2009,12006412893.6861
lao,2010,14656415692.929
lao,2011,14798313876.6849
lao,2012,20785422179.36769
lao,2013,21937025323.7156
lao,2014,24034350208.8299
lao,2015,25835626297.4413
lao,2016,26827585807.757
lbn,2008,49246400590.4492
lbn,2009,56300791470.0062
lbn,2010,62403527753.1347
lbn,2011,65216329122.4816
lbn,2012,72278392546.82462
lbn,2013,76005562482.0939
lbn,2014,81397982406.9071
lbn,2015,86356636752.47539
lbn,2016,90135930924.3923
lbn,2017,94960093000.95599
lbn,2018,95774751440.0632
lbn,2019,92845798041.57481
lbn,2020,82497733005.91209
lby,1999,11510283132.387
lby,2000,11459841983.389
lby,2001,14597703593.3152
lby,2002,25478825528.0027
lby,2003,21801736743.8334
lby,2004,30423603186.1099
lby,2005,30611683542.05989
lby,2006,35679580742.7765
lby,2007,43939737160.1118
lby,2008,44622130459.9376
lka,1990,28740829038.0701
lka,1991,30855039562.3742
lka,1992,32551072135.082
lka,1993,35175917862.4909
lka,1994,38522660048.30289
lka,1995,42351662035.55849
lka,1996,43188700200.321
lka,1997,46682332486.1841
lka,1998,49493592249.3962
lka,1999,52408001263.9092
lka,2000,57938719473.04369
lka,2001,53946863673.7501
lka,2002,56143730102.92631
lka,2003,62725257030.2874
lka,2004,67814555379.4579
lka,2005,71679287868.10741
lka,2006,78997338306.2892
lka,2007,84770857592.04489
lka,2008,92205259775.0544
lka,2009,89690600653.80449
lka,2010,105650693383.004
lka,2011,119681524800.13
lka,2012,130797085052.92999
lka,2013,139694668581.99899
lka,2014,144209893789.17599
lka,2015,146771156175.194
lka,2016,164441783268.936
lka,2017,161123580109.83401
lka,2018,176673128401.58401
lka,2019,186346892361.89301
lka,2020,179481740052.47198
lso,2007,3471302046.44455
lso,2008,3692286733.83657
lso,2009,3713564994.55008
lso,2010,4015217163.80865
lso,2011,4333364088.78202
lso,2012,4616599262.16846
lso,2013,4462961370.85462
lso,2014,4527954956.00999
lso,2015,4945481228.56685
lso,2016,4870136787.19983
lso,2017,5245672073.74764
lso,2018,5074490842.06864
lso,2019,4913807296.66199
ltu,1995,12092801319.9451
ltu,1996,13126102779.9332
ltu,1997,14120297131.8523
ltu,1998,15013563541.3818
ltu,1999,16043501506.7561
ltu,2000,17277111195.2644
ltu,2001,18724874829.8658
ltu,2002,20476515966.8767
ltu,2003,23693019835.7504
ltu,2004,26009315862.887
ltu,2005,28591832418.21
ltu,2006,31150319291.50389
ltu,2007,35515964284.5406
ltu,2008,38805767887.3632
ltu,2009,34095220832.8039
ltu,2010,34768405802.1542
ltu,2011,37766270508.4353
ltu,2012,40029683928.9775
ltu,2013,43335455827.2075
ltu,2014,45330598037.5486
ltu,2015,46768701759.4468
ltu,2016,49994276722.8939
ltu,2017,53074653464.547
ltu,2018,56366932396.16
ltu,2019,57598830294.9691
ltu,2020,56709682012.4322
lux,1990,5268455891.22714
lux,1991,5827031503.47707
lux,1992,5842998854.23608
lux,1993,6111560749.19806
lux,1994,6491378288.60548
lux,1995,6752615766.29264
lux,1996,7112053058.43672
lux,1997,7553859308.55036
lux,1998,8168234161.99209
lux,1999,8925261314.53073
lux,2000,9747039120.33486
lux,2001,10174337140.3878
lux,2002,11004681164.4502
lux,2003,11533440303.406
lux,2004,11699970899.0134
lux,2005,12052764750.4057
lux,2006,13073491440.0795
lux,2007,13348558140.9738
lux,2008,14261463705.8312
lux,2009,14295896524.7437
lux,2010,14913381171.332
lux,2011,15742985856.6639
lux,2012,16378812210.5665
lux,2013,16931797191.0759
lux,2014,17412750819.2375
lux,2015,18029273829.7019
lux,2016,19035911278.2626
lux,2017,19985864257.5345
lux,2018,21559623213.1934
lux,2019,21917293946.0247
lux,2020,20455951933.5973
lva,1995,7887606231.8746
lva,1996,8461245673.82141
lva,1997,9077207738.86238
lva,1998,9304741375.12972
lva,1999,9794076079.14531
lva,2000,10414638636.8151
lva,2001,11484208070.7963
lva,2002,12564582125.6449
lva,2003,13640651531.2047
lva,2004,15200081241.9033
lva,2005,17018277366.8083
lva,2006,20096899474.1476
lva,2007,22648852034.8624
lva,2008,22062195298.886
lva,2009,18815671599.0141
lva,2010,20231680015.8317
lva,2011,20992466759.7722
lva,2012,22785437801.355
lva,2013,25064662597.5628
lva,2014,25329248170.98
lva,2015,25723242358.3471
lva,2016,27296018849.73149
lva,2017,28964865552.5131
lva,2018,30613903678.86349
lva,2019,30718023631.6157
lva,2020,28903497085.6169
mac,1990,2671371277.4277
mac,1991,2983130852.85681
mac,1992,3328131312.92841
mac,1993,3642947759.08057
mac,1994,3978412752.20604
mac,1995,4157743298.83735
mac,1996,4432048611.53398
mac,1997,4554855368.99003
mac,1998,4549096107.46236
mac,1999,4774886700.20494
mac,2000,4914810231.56112
mac,2001,5171980738.62473
mac,2002,5530672128.70321
mac,2003,5821100274.92444
mac,2004,6476165326.04718
mac,2005,7015374398.9492
mac,2006,7678267551.99726
mac,2007,8733610233.56119
mac,2008,9664194249.98337
mac,2009,9832183804.51509
mac,2010,10638610930.722
mac,2011,12212919319.2407
mac,2012,13870851900.255
mac,2013,14916772703.7169
mac,2014,15930737042.8096
mac,2015,16395596552.3709
mac,2016,16338231262.6465
mac,2017,16759610135.3557
mac,2018,17880669512.9691
mac,2019,18518733363.65409
mac,2020,15852262526.2565
mar,1990,36490672956.0575
mar,1991,42170922503.49609
mar,1992,41733908670.7747
mar,1993,41362957173.0195
mar,1994,45875969292.7185
mar,1995,45587633637.6631
mar,1996,51599234210.7164
mar,1997,50342945974.094
mar,1998,52616442672.6731
mar,1999,54695773231.3663
mar,2000,56963227228.6487
mar,2001,58667606010.3451
mar,2002,60877023170.6535
mar,2003,64779098494.9489
mar,2004,69125182520.17371
mar,2005,74901061442.95821
mar,2006,81763446003.2359
mar,2007,89475230841.64149
mar,2008,99851587777.2039
mar,2009,103384622076.073
mar,2010,109324603127.605
mar,2011,118382029578.51601
mar,2012,126684986332.76401
mar,2013,128816214199.562
mar,2014,127018626502.733
mar,2015,129220007665.11
mar,2016,135086729872.37199
mar,2017,143460827597.198
mar,2018,150788231776.664
mar,2019,157264631501.388
mar,2020,152006250221.78
mda,1995,3381132188.31119
mda,1996,4067966970.98066
mda,1997,4270416971.50249
mda,1998,4578664048.18391
mda,1999,4449123892.92159
mda,2000,5388257967.58252
mda,2001,5893345446.14511
mda,2002,6442448252.28142
mda,2003,7876018633.53821
mda,2004,8194716148.93806
mda,2005,9333570520.67365
mda,2006,10206134513.8809
mda,2007,11105132819.6108
mda,2008,11994074247.4945
mda,2009,11062472043.9382
mda,2010,15018363829.3613
mda,2011,16966234921.9383
mda,2012,18279900106.1978
mda,2013,18342677172.20169
mda,2014,19651632383.4978
mda,2015,19886075912.0242
mda,2016,21829434367.7824
mda,2017,23998738594.4747
mda,2018,25422492598.3696
mda,2019,26804224758.4564
mda,2020,25133411815.8791
mdg,1990,7826861970.27212
mdg,1991,7865471441.05068
mdg,1992,7283016444.77899
mdg,1993,7750999466.74267
mdg,1994,8484904122.81455
mdg,1995,12485697324.017
mdg,1996,12914208026.1857
mdg,1997,13394684163.4386
mdg,1998,13304661344.3864
mdg,1999,13821298407.937
mdg,2000,14965277203.483
mdg,2001,15049981335.4448
mdg,2002,15543849154.6487
mdg,2003,16277446176.8803
mdg,2004,16353546615.1374
mdg,2005,19000238913.6754
mdg,2006,19267086496.4919
mdg,2007,19636618076.0714
mdg,2008,21580483349.5558
mdg,2009,22044944824.24969
mdg,2010,23394922646.7141
mdg,2011,24580715682.6171
mdg,2012,26516418750.0261
mdg,2013,28015119638.7621
mdg,2014,27709672335.9486
mdg,2015,28562963301.0413
mdg,2016,30225320413.7955
mdg,2017,30532855194.4579
mdg,2018,32374432168.3413
mdg,2019,34170749273.1664
mdg,2020,34856104812.2648
mdv,2014,2145476359.54227
mdv,2015,2670149681.78211
mdv,2016,3087993898.65196
mdv,2017,3514062527.71879
mdv,2018,4020098146.76685
mdv,2019,4289013332.30537
mdv,2020,3192237658.16676
mex,1990,432300136824.35101
mex,1991,467655976113.98499
mex,1992,502586612072.492
mex,1993,450724049802.26202
mex,1994,484525398513.73694
mex,1995,465648014243.31506
mex,1996,497164496583.36298
mex,1997,543658861496.80603
mex,1998,583127596645.28101
mex,1999,620220940809.42798
mex,2000,673625817855.61206
mex,2001,704354019046.53894
mex,2002,717590299055.59595
mex,2003,752444125701.12195
mex,2004,807914122796.64282
mex,2005,858050303262.24097
mex,2006,923827049917.25793
mex,2007,971309481688.703
mex,2008,1013502764999.5
mex,2009,949412842556.08899
mex,2010,1001125824109.76001
mex,2011,1063092839744.73999
mex,2012,1109991292865.78003
mex,2013,1178453132876.40991
mex,2014,1231101237423.8501
mex,2015,1287779313413.1001
mex,2016,1394196496317.67993
mex,2017,1411418046165.61011
mex,2018,1472095814998.61011
mex,2019,1470412601820.58008
mex,2020,1369295251357.1499
mhl,2011,121400994.03235
mkd,1993,4513021355.02314
mkd,1994,5353930224.15387
mkd,1995,5093851563.82789
mkd,1996,5890779075.50734
mkd,1997,6882315202.9671
mkd,1998,7517506056.04988
mkd,1999,8098769367.99261
mkd,2000,7909057647.82411
mkd,2001,7249086428.79564
mkd,2002,8185520737.17958
mkd,2003,8669466874.46965
mkd,2004,9313643610.1461
mkd,2005,10152058890.8668
mkd,2006,10755931601.3568
mkd,2007,11577026096.0425
mkd,2008,13128851559.5078
mkd,2009,13490730661.0177
mkd,2010,14051998913.504
mkd,2011,14328853629.2444
mkd,2012,14406669711.9475
mkd,2013,15345201377.2761
mkd,2014,15988236665.5482
mkd,2015,16682251582.2816
mkd,2016,17888100616.9936
mkd,2017,18289099204.003
mkd,2018,19200341444.5946
mkd,2019,19819626930.7099
mkd,2020,19231293352.3273
mli,1990,3474078027.9618
mli,1991,4071658944.52979
mli,1992,4284464565.35295
mli,1993,4873611727.34264
mli,1994,5821764485.21326
mli,1995,6167290818.11005
mli,1996,6136463876.70994
mli,1997,6392653591.83023
mli,1998,6111071092.42326
mli,1999,7198054909.20808
mli,2000,7433750816.20242
mli,2001,8230311646.76824
mli,2002,8314300829.13699
mli,2003,8710949859.4981
mli,2004,9733076620.48417
mli,2005,11222202240.4164
mli,2006,11855769290.4941
mli,2007,13172023165.4848
mli,2008,14593795745.6481
mli,2009,14999723868.05
mli,2010,17080578207.5351
mli,2011,19091677850.66389
mli,2012,20236134500.6825
mli,2013,23556742882.9805
mli,2014,26047598840.7414
mli,2015,28389503062.4107
mli,2016,31319501039.46609
mli,2017,32975491578.1453
mli,2018,35272983057.1927
mli,2019,38580492085.9939
mli,2020,38314039046.0336
mlt,1990,1892623315.88083
mlt,1991,2064381522.30349
mlt,1992,2248660626.80274
mlt,1993,2346938632.49016
mlt,1994,2506373516.08139
mlt,1995,2699162094.29457
mlt,1996,2969394850.17621
mlt,1997,3048868872.9069
mlt,1998,3145691976.25424
mlt,1999,3355099594.39409
mlt,2000,4083632403.20572
mlt,2001,4235621708.3685
mlt,2002,4176781695.30826
mlt,2003,4602420682.62421
mlt,2004,4868129373.99958
mlt,2005,5185847432.73367
mlt,2006,5296665734.64939
mlt,2007,5477873616.20312
mlt,2008,5661043852.51902
mlt,2009,5871801829.16282
mlt,2010,6254268733.11567
mlt,2011,6638165319.17107
mlt,2012,6790925993.28859
mlt,2013,6998567976.57408
mlt,2014,7258019473.44244
mlt,2015,7500242212.69621
mlt,2016,7998563127.19433
mlt,2017,8223461628.11322
mlt,2018,9114729261.04206
mlt,2019,9545321173.58319
mlt,2020,8892241640.91167
mmr,2011,82793075182.71741
mmr,2012,89102640422.937
mmr,2013,88213568050.5271
mmr,2014,92216068845.9427
mmr,2015,93832069332.7227
mmr,2016,111501706711.382
mmr,2017,118326260223.14
mmr,2018,127350117163.644
mmr,2019,126165340330.077
mne,2000,2357127714.16856
mne,2001,2543970966.52917
mne,2002,2519340097.26544
mne,2003,2411215757.99157
mne,2004,2604668817.05521
mne,2005,2672204134.33235
mne,2006,4306982028.07603
mne,2007,5030723285.22728
mne,2008,5687751624.33235
mne,2009,5120847139.29202
mne,2010,5588138515.2213
mne,2011,5964940100.71168
mne,2012,5779208692.4374
mne,2013,6089324883.53266
mne,2014,6317179117.08294
mne,2015,6617397246.77532
mne,2016,7198311015.46398
mne,2017,7537096170.27073
mne,2018,8066788673.25495
mne,2019,8282507144.32835
mne,2020,7777259893.28915
mng,1992,1379222278.489
mng,1993,1442750182.98897
mng,1994,1206957205.62132
mng,1995,2791513761.31208
mng,1996,2419654775.69922
mng,1997,2116314880.03206
mng,1998,2158463169.7121
mng,1999,2341905335.8457
mng,2000,3156266534.01331
mng,2001,3494160967.3364
mng,2002,3998481763.13041
mng,2003,4171990547.73486
mng,2004,4724260901.13347
mng,2005,4749498625.18626
mng,2006,5296199715.7449
mng,2007,6283550854.49451
mng,2008,7802285902.60523
mng,2009,7547179678.55737
mng,2010,9750832104.061
mng,2011,11681406611.6152
mng,2012,13920111725.2346
mng,2013,14820794343.7276
mng,2014,15750455678.3553
mng,2015,17551664155.2175
mng,2016,17795895133.9943
mng,2017,18041564952.6293
mng,2018,20732654911.3765
mng,2019,22571796306.1769
mng,2020,23034095098.3334
mnp,2011,426111958.45207
moz,2007,16792048487.8171
moz,2008,17228638543.0497
moz,2009,18462562586.8956
moz,2010,18994107327.5079
moz,2011,19019736707.6086
moz,2012,22180128892.7612
moz,2013,22664639895.91
moz,2014,23437105493.5298
moz,2015,24454622998.6114
moz,2016,25441201012.7124
moz,2017,24742154309.6847
moz,2018,26332555429.3244
moz,2019,28357346457.0607
mrt,1990,1809938509.82431
mrt,1991,1999175329.42548
mrt,1992,2266394608.63262
mrt,1993,2748189377.64455
mrt,1994,1617300372.4029
mrt,1995,2852881621.32423
mrt,1996,3362956607.1276
mrt,1997,3770957890.46552
mrt,1998,3669280175.37752
mrt,1999,3929665236.19236
mrt,2000,4228348594.02257
mrt,2001,4400574164.76934
mrt,2002,4696880317.23596
mrt,2003,5033050911.01347
mrt,2004,5268935203.67262
mrt,2005,5618746323.3888
mrt,2006,6230089052.38167
mrt,2007,6824184766.72332
mrt,2008,7379708005.29772
mrt,2009,7445007292.267
mrt,2010,7686603655.69807
mrt,2011,7903936423.52505
mrt,2012,8974323422.67048
mrt,2013,9064486018.74949
mrt,2014,10106953123.3698
mrt,2015,10379010271.6472
mrt,2016,11122153262.8911
mrt,2017,11446160650.5934
mrt,2018,12042785374.2242
mrt,2019,12684039090.5655
mrt,2020,13174711254.3366
mus,1990,2796607508.45956
mus,1991,3014474239.56498
mus,1992,3274678411.53393
mus,1993,3536595451.35335
mus,1994,3804763953.97298
mus,1995,4075883721.4833
mus,1996,4376950712.36912
mus,1997,4639297493.61564
mus,1998,4995920940.632
mus,1999,5294023825.96233
mus,2000,5663044655.51352
mus,2001,5991075836.03703
mus,2002,6302747167.76814
mus,2003,6933972781.5073
mus,2004,7941291833.40942
mus,2005,8903715493.69674
mus,2006,9644984886.03208
mus,2007,10387276403.2605
