geo,time,ne_exp_gnfs_kn
nga,1999,6270919497700
nga,2000,7102005214200
nga,2001,5424543716400
nga,2002,6055276282300
nga,2003,7954284241800
nga,2004,7878343216500
nga,2005,8853251977600
nga,2006,15083783820400
nga,2007,12526900163500
nga,2008,17968265494100
nga,2009,12574595084300
nga,2010,14013840830000
nga,2011,17628390963100
nga,2012,16995712961900
nga,2013,13301436865100
nga,2014,16505092006000
nga,2015,16519693616300
nga,2016,18424670814100
nga,2017,20034932939800
nga,2018,19752313189700
nga,2019,22710351032700
nga,2020,16586876531500
nic,1960,4061383499.66453
nic,1961,4271537238.84486
nic,1962,5166315530.4065
nic,1963,6498300260.79898
nic,1964,7715025414.65132
nic,1965,8531808504.04294
nic,1966,8402249807.10496
nic,1967,9274279498.03368
nic,1968,9237448430.34228
nic,1969,9384772701.10787
nic,1970,9931822382.99483
nic,1971,10302516246.6418
nic,1972,13507685749.151
nic,1973,13386359879.1087
nic,1974,13575498244.371
nic,1975,14577303285.5771
nic,1976,15158367541.7437
nic,1977,14731343809.8629
nic,1978,16061378660.2011
nic,1979,18380002698.0444
nic,1980,10917811730.4275
nic,1981,12541845162.2789
nic,1982,11532457254.1952
nic,1983,12348590383.5687
nic,1984,9778215165.38776
nic,1985,8633635573.54269
nic,1986,7111645864.53046
nic,1987,6955222153.5117
nic,1988,6716990141.55015
nic,1989,8430285010.99715
nic,1990,9775637831.64296
nic,1991,8215562700
nic,1992,8738423600
nic,1993,9310146500
nic,1994,10675893200
nic,1995,13032331100
nic,1996,15147164100
nic,1997,17322721200
nic,1998,18341647500
nic,1999,20588275500
nic,2000,23164818100
nic,2001,24867394200
nic,2002,23994144800
nic,2003,26196007100
nic,2004,30676955600
nic,2005,33029713600
nic,2006,37156000000
nic,2007,40731000000
nic,2008,44038000000
nic,2009,44056000000
nic,2010,51244000000
nic,2011,55475000000
nic,2012,62352000000
nic,2013,64732000000
nic,2014,68906000000
nic,2015,68227000000
nic,2016,71363000000
nic,2017,78593000000
nic,2018,77322000000
nic,2019,81638000000
nic,2020,74490000000
nld,1969,56761407700
nld,1970,63226766000
nld,1971,69959143000
nld,1972,76874952000
nld,1973,85828236000
nld,1974,88280173000
nld,1975,85662219000
nld,1976,93540459000
nld,1977,92269214000
nld,1978,96157252000
nld,1979,103654699000
nld,1980,106302382000
nld,1981,109346428000
nld,1982,108201013000
nld,1983,110665709000
nld,1984,119231528000
nld,1985,124545420000
nld,1986,127094942000
nld,1987,131906203000
nld,1988,143647191000
nld,1989,156017599000
nld,1990,164845975000
nld,1991,175739116000
nld,1992,180911824000
nld,1993,188091343000
nld,1994,204398100000
nld,1995,223220757000
nld,1996,232474173000
nld,1997,254969892000
nld,1998,272049839000
nld,1999,296569392000
nld,2000,333429744000
nld,2001,338340565000
nld,2002,340530184000
nld,2003,346800189000
nld,2004,375282031000
nld,2005,396898935000
nld,2006,425368043000
nld,2007,448146125000
nld,2008,455391823000
nld,2009,416038044000
nld,2010,456508580000
nld,2011,480060656000
nld,2012,495704829000
nld,2013,507990265000
nld,2014,531085590000
nld,2015,570353000000
nld,2016,579868000000
nld,2017,617557871000
nld,2018,644300690000
nld,2019,657057163000
nld,2020,625318384000
nor,1970,221001000000
nor,1971,224444000000
nor,1972,254917000000
nor,1973,274656000000
nor,1974,276871000000
nor,1975,287255000000
nor,1976,322333000000
nor,1977,330507000000
nor,1978,363518000000
nor,1979,372163000000
nor,1980,389415000000
nor,1981,396195000000
nor,1982,396720000000
nor,1983,424736000000
nor,1984,458088000000
nor,1985,491179000000
nor,1986,502282000000
nor,1987,507967000000
nor,1988,539745000000
nor,1989,598466000000
nor,1990,649666000000
nor,1991,688943000000
nor,1992,722092000000
nor,1993,744812000000
nor,1994,807603000000
nor,1995,847992000000
nor,1996,933011000000
nor,1997,1005407000000
nor,1998,1012159000000
nor,1999,1040961000000
nor,2000,1074006000000
nor,2001,1120653000000
nor,2002,1117600000000
nor,2003,1116334000000
nor,2004,1127818000000
nor,2005,1132924000000
nor,2006,1123793000000
nor,2007,1139084000000
nor,2008,1140591000000
nor,2009,1093821000000
nor,2010,1099905000000
nor,2011,1090947000000
nor,2012,1109709000000
nor,2013,1090010000000
nor,2014,1127135000000
nor,2015,1176078000000
nor,2016,1188612000000
nor,2017,1208812000000
nor,2018,1194019000000
nor,2019,1207603000000
nor,2020,1192812000000
npl,2001,170382225637.00101
npl,2002,130872710537.442
npl,2003,124661559648.078
npl,2004,139965126325.159
npl,2005,135717947445.93401
npl,2006,133962135880.047
npl,2007,132696373468.452
npl,2008,133661089684.85699
npl,2009,138837031654.42999
npl,2010,124344052041.67599
npl,2011,121715029303
npl,2012,146292898271.27701
npl,2013,165234584821.42899
npl,2014,194705526506.02399
npl,2015,199214866316.28799
npl,2016,164738904531.83099
npl,2017,179327034854.09
npl,2018,193124717903.14999
npl,2019,203830600533.755
npl,2020,171457941777.07901
nzl,1970,12066391000
nzl,1971,12946928000
nzl,1972,13214369000
nzl,1973,12957020000
nzl,1974,12605057000
nzl,1975,14213489000
nzl,1976,15789121000
nzl,1977,15781552000
nzl,1978,16161268000
nzl,1979,16872763000
nzl,1980,17407645000
nzl,1981,17808807000
nzl,1982,18086340000
nzl,1983,19187642000
nzl,1984,20986563000
nzl,1985,21334741000
nzl,1986,22314938000
nzl,1987,23945744000
nzl,1988,24454688000
nzl,1989,23971085000
nzl,1990,26203262000
nzl,1991,28623389000
nzl,1992,29935875000
nzl,1993,32075132000
nzl,1994,34800415000
nzl,1995,36115013000
nzl,1996,37632344000
nzl,1997,38916321000
nzl,1998,40245701000
nzl,1999,43587631000
nzl,2000,46228442000
nzl,2001,47747884000
nzl,2002,51344286000
nzl,2003,52721182000
nzl,2004,54393731000
nzl,2005,54152985000
nzl,2006,56031435000
nzl,2007,58229823000
nzl,2008,56666032000
nzl,2009,58953116000
nzl,2010,60616161000
nzl,2011,62006784000
nzl,2012,63892625000
nzl,2013,63979209000
nzl,2014,66954740000
nzl,2015,71134000000
nzl,2016,72240585000
nzl,2017,74806427000
nzl,2018,76925622000
nzl,2019,76734504000
nzl,2020,63205233000
omn,1998,9986578618.49079
omn,1999,10352618239.3451
omn,2000,12021610693.5914
omn,2001,12753635324.2314
omn,2002,12348781087.2484
omn,2003,11872131264.6973
omn,2004,11458742341.6723
omn,2005,13721305610.989
omn,2006,11227879269.9524
omn,2007,11159972614.8639
omn,2008,12378734856.7443
omn,2009,12974805734.4044
omn,2010,14824985064.8988
omn,2011,15393800000
omn,2012,16260000000
omn,2013,17965900000
omn,2014,18032700000
omn,2015,17806700000
omn,2016,17464400000
omn,2017,17323300000
omn,2018,17810600000
omn,2019,18155500000
omn,2020,13461800000
pak,1960,67502612265.1246
pak,1961,69523018846.242
pak,1962,71661921304.28209
pak,1963,99586076836.86209
pak,1964,97073893869.97421
pak,1965,97613118617.31581
pak,1966,108070610312.604
pak,1967,113302313890.118
pak,1968,120921769674.283
pak,1969,131876953411.278
pak,1970,152762304862.09201
pak,1971,154119119699.89401
pak,1972,127634712473.409
pak,1973,134969765910.22099
pak,1974,111655187327.354
pak,1975,124547821516.336
pak,1976,142174473225.155
pak,1977,117177214794.09
pak,1978,132125802473.19701
pak,1979,149710979354.71301
pak,1980,178914925438.21201
pak,1981,211561247264.686
pak,1982,198899697610.116
pak,1983,247774393742.66199
pak,1984,238626314433.87399
pak,1985,237767185653.74799
pak,1986,315774745431.24701
pak,1987,353634994143.46802
pak,1988,338384239491.401
pak,1989,384995632227.72601
pak,1990,389326732197.81097
pak,1991,519615818100
pak,1992,591431819700
pak,1993,599223094500
pak,1994,617862904800
pak,1995,598861674100
pak,1996,610806320500
pak,1997,570884183900
pak,1998,538172679500
pak,1999,522833051800
pak,2000,606570000000
pak,2001,680438000000
pak,2002,748170000000
pak,2003,960495000000
pak,2004,945830000000
pak,2005,1056749000000
pak,2006,1161269000000
pak,2007,1178801000000
pak,2008,1125141000000
pak,2009,1087323000000
pak,2010,1258116000000
pak,2011,1287961000000
pak,2012,1094756000000
pak,2013,1243433000000
pak,2014,1225028000000
pak,2015,1147318000000
pak,2016,1128923000000
pak,2017,1121670978700
pak,2018,1263892000000
pak,2019,1447078000000
pak,2020,1482911000000
pan,1960,1349686430.22937
pan,1961,1551132100.47678
pan,1962,1864963385.42192
pan,1963,2072770495.6843
pan,1964,2078071730.58342
pan,1965,2368577665.70038
pan,1966,2598649920.6751
pan,1967,2856288450.60134
pan,1968,3071517310.65448
pan,1969,3281444935.8085
pan,1970,3440481040.84274
pan,1971,3586714724.29836
pan,1972,3631914313.99113
pan,1973,3803849755.70145
pan,1974,4069729208.70983
pan,1975,4138857931.38117
pan,1976,4035164847.37416
pan,1977,4464117139.01189
pan,1978,4775196181.71305
pan,1979,4711385125.55023
pan,1980,6326160093.67836
pan,1981,5600221219.24563
pan,1982,5778665880.79556
pan,1983,5222122142.1924
pan,1984,5007338086.85223
pan,1985,6814691203.12997
pan,1986,6940818562.30017
pan,1987,5830417705.56018
pan,1988,5051595841.81277
pan,1989,5667243974.75595
pan,1990,6634549794.75495
pan,1991,9268658800
pan,1992,8474565900
pan,1993,7546568900
pan,1994,7308878300
pan,1995,8052492000
pan,1996,8759125100
pan,1997,9406802100
pan,1998,9324364300
pan,1999,8164492000
pan,2000,9672022000
pan,2001,9704681700
pan,2002,9462661600
pan,2003,8510910900
pan,2004,10089616600
pan,2005,11231582200
pan,2006,12478847600
pan,2007,15217800000
pan,2008,18236400000
pan,2009,17812500000
pan,2010,18842700000
pan,2011,22742600000
pan,2012,24870300000
pan,2013,23951300000
pan,2014,22260000000
pan,2015,22468200000
pan,2016,21493700000
pan,2017,22577100000
pan,2018,23726700000
pan,2019,23694300000
per,1960,13935000000
per,1961,16444000000
per,1962,17555000000
per,1963,17239000000
per,1964,18428000000
per,1965,18962000000
per,1966,19850000000
per,1967,21019000000
per,1968,23093000000
per,1969,22684000000
per,1970,23981000000
per,1971,23279000000
per,1972,25443000000
per,1973,20733000000
per,1974,21812000000
per,1975,22314000000
per,1976,23080000000
per,1977,26068000000
per,1978,29442000000
per,1979,34347000000
per,1980,30971000000
per,1981,30173000000
per,1982,33166000000
per,1983,29360000000
per,1984,31541000000
per,1985,32835000000
per,1986,28455000000
per,1987,27437000000
per,1988,25607000000
per,1989,30425000000
per,1990,26872000000
per,1991,28424000000
per,1992,29666000000
per,1993,30588000000
per,1994,36520000000
per,1995,38529000000
per,1996,41958000000
per,1997,47454000000
per,1998,50511000000
per,1999,54019000000
per,2000,58232000000
per,2001,62192000000
per,2002,67056000000
per,2003,71301000000
per,2004,81793000000
per,2005,93376000000
per,2006,94480000000
per,2007,100774000000
per,2008,108616000000
per,2009,105040000000
per,2010,108435000000
per,2011,114387000000
per,2012,117940000000
per,2013,117274000000
per,2014,112814000000
per,2015,117622000000
per,2016,131443000000
per,2017,143019000000
per,2018,147833000000
per,2019,147038000000
per,2020,119082000000
phl,1960,147121646013.45099
phl,1961,151988947569.52802
phl,1962,176142401866.66101
phl,1963,209771066027.51999
phl,1964,222351306774.62399
phl,1965,252581261400.97501
phl,1966,267984232535.86896
phl,1967,229339482604.168
phl,1968,203480953434.67001
phl,1969,194585527815.289
phl,1970,234691233128.46399
phl,1971,242701693587.46301
phl,1972,273011750115.68399
phl,1973,316825154222.96503
phl,1974,280675090526.94702
phl,1975,290592803544.37701
phl,1976,327871960579.32397
phl,1977,381686996828.06201
phl,1978,404799082485.26398
phl,1979,422181781655.51801
phl,1980,590287015873.70203
phl,1981,646219102300
phl,1982,578132298270
phl,1983,608483085000
phl,1984,641526830209.99902
phl,1985,534706923499.99902
phl,1986,623806546880
phl,1987,662798960089.99902
phl,1988,760824651110.00098
phl,1989,824578606180
phl,1990,843810592550
phl,1991,897937928350
phl,1992,943573556300
phl,1993,999663596640.00085
phl,1994,1187423350290
phl,1995,1319880307500
phl,1996,1511736444470
phl,1997,1764085471270
phl,1998,1412782806570
phl,1999,1556421004230
phl,2000,1770015015180.95996
phl,2001,1731638213288.67993
phl,2002,1815538292642.95996
phl,2003,1983171103029.59009
phl,2004,2112896967476.9895
phl,2005,2376969139404.08984
phl,2006,2616025193569.97998
phl,2007,2690899839193.99023
phl,2008,2575181775254.12939
phl,2009,2453934043638.97998
phl,2010,2952272369610.58008
phl,2011,2929219183857.58984
phl,2012,3061251469012.97021
phl,2013,3121668592070.83008
phl,2014,3500548489231.75
phl,2015,3849448264519.6001
phl,2016,4203846044555.41992
phl,2017,4935390133081.07031
phl,2018,5518572505292.25977
phl,2019,5664043029502.54004
phl,2020,4743507709559.83008
png,1961,272306000
png,1962,299701000
png,1963,321890900
png,1964,341067400
png,1965,371201800
png,1966,407089300
png,1967,456674200
png,1968,519956500
png,1969,580499400
png,1970,654739800
png,1971,822671000
png,1972,1271948500
png,1973,1778481100
png,1974,2020926300
png,1975,1950247700
png,1976,1780124800
png,1977,1851078100
png,1978,2025858100
png,1979,2020378800
png,1980,2013804900
png,1981,2122562700
png,1982,2088045000
png,1983,2124480000
png,1984,2191323400
png,1985,2459793800
png,1986,2755112100
png,1987,2727169400
png,1988,2688268400
png,1989,2664160800
png,1990,2542527100
png,1991,2944959500
png,1992,3771465700
png,1993,4778230600
png,1994,5253259500
png,1995,5082862600
png,1996,4773573500
png,1997,3992268900
png,1998,4217181700
png,1999,4883624400
png,2000,5229701900
png,2001,5775424700
png,2002,5702845200
png,2003,6516274000
png,2004,6693283100
pol,1995,183755000000
pol,1996,204576000000
pol,1997,229538000000
pol,1998,262232000000
pol,1999,255637000000
pol,2000,315985000000
pol,2001,325640000000
pol,2002,341355000000
pol,2003,389417000000
pol,2004,408011000000
pol,2005,448690000000
pol,2006,517666000000
pol,2007,569735000000
pol,2008,609908000000
pol,2009,573712000000
pol,2010,647354000000
pol,2011,697018000000
pol,2012,726697000000
pol,2013,766990000000
pol,2014,818443000000
pol,2015,884188000000
pol,2016,966118000000
pol,2017,1059130000000
pol,2018,1132731000000
pol,2019,1191541000000
pol,2020,1193124000000
prt,1970,7780712000
prt,1971,8549804000
prt,1972,10135754000
prt,1973,10559226000
prt,1974,8900476000
prt,1975,7512942000
prt,1976,7512942000
prt,1977,7956163000
prt,1978,8679628000
prt,1979,11540977000
prt,1980,11796679000
prt,1981,11272557000
prt,1982,11798851000
prt,1983,13404105000
prt,1984,14963692000
prt,1985,15961160000
prt,1986,17039441000
prt,1987,18950078000
prt,1988,20500806000
prt,1989,23002819000
prt,1990,25185356000
prt,1991,25478019000
prt,1992,26302871000
prt,1993,25441868000
prt,1994,27576098000
prt,1995,30013276000
prt,1996,31724133000
prt,1997,34041820000
prt,1998,36805374000
prt,1999,38103315000
prt,2000,41351951000
prt,2001,42302521000
prt,2002,43702888000
prt,2003,45866446000
prt,2004,47495764000
prt,2005,47618177000
prt,2006,53544877000
prt,2007,56995131000
prt,2008,56757447000
prt,2009,51055767000
prt,2010,55757495000
prt,2011,59595239000
prt,2012,61431108000
prt,2013,65855565000
prt,2014,68689679000
prt,2015,72990707000
prt,2016,76224670000
prt,2017,82631830000
prt,2018,86047350000
prt,2019,89554027000
prt,2020,72864348000
pry,1962,445454518671.70801
pry,1963,435702956332.47601
pry,1964,489996802915.49298
pry,1965,649181844902.22803
pry,1966,597696794284.04895
pry,1967,584971105488.18604
pry,1968,623167132877.98206
pry,1969,735696602382.396
pry,1970,866442068947.64502
pry,1971,869377402559.70703
pry,1972,1041425233871.20996
pry,1973,1476468386356.91992
pry,1974,2047262454398.43994
pry,1975,1968472699752.6001
pry,1976,3548254207391.3501
pry,1977,4364101477471.3999
pry,1978,5275917460594.7998
pry,1979,9656102051840.01953
pry,1980,7866597367053.83984
pry,1981,5867167797486.87012
pry,1982,6332623820320.29004
pry,1983,5398376115522.92969
pry,1984,6775890585547.08984
pry,1985,9199644377486.7207
pry,1986,12608821735531
pry,1987,13333441774719.40039
pry,1988,18534963771453.69531
pry,1989,20352343254049.10156
pry,1990,23870434933765.80078
pry,1991,25485338969300
pry,1992,25824329596500
pry,1993,32887759202100
pry,1994,36834629573200
pry,1995,43236305687300
pry,1996,39503349266100
pry,1997,37269028668200
pry,1998,42340435662700
pry,1999,36470919689300
pry,2000,37265528682300
pry,2001,32536959285800
pry,2002,35525534514700
pry,2003,39145951040600
pry,2004,42163771958000
pry,2005,46592185821400
pry,2006,48191881263100
pry,2007,52373505154500
pry,2008,55764643762000
pry,2009,50227095677900
pry,2010,62103926587400
pry,2011,62314719126300
pry,2012,58773223487500
pry,2013,66769301748400
pry,2014,63897671026100
pry,2015,65945170548000
pry,2016,71989966807500
pry,2017,78093586713500
pry,2018,77783933896900
pry,2019,75132117244600
pry,2020,67394863199000
pse,1994,642283771.17
pse,1995,814234984.66
pse,1996,781964901.99
pse,1997,945341938.93
pse,1998,1107471822.91
pse,1999,1170608941.19
pse,2000,1370621096.15
pse,2001,919151726.9
pse,2002,749694819.31
pse,2003,842763608.48
pse,2004,930376103.48
pse,2005,1098118175.76
pse,2006,1065380410.72
pse,2007,1265080777.44
pse,2008,1483176650.22
pse,2009,1582481204.16
pse,2010,1608203733.83
pse,2011,2017100000
pse,2012,2027800000
pse,2013,2117300000
pse,2014,2319600000
pse,2015,2244300000
pse,2016,2208300000
pse,2017,2515600000
pse,2018,2578700000
pse,2019,2630500000
pse,2020,2445900000
qat,2016,372909975583.43903
qat,2017,377672533671.22894
qat,2018,373322000000
qat,2019,365127370607.67798
qat,2020,359484845234.565
rou,1990,25895563712.7737
rou,1991,21256059900
rou,1992,21872014000
rou,1993,24305501200
rou,1994,28932265800
rou,1995,38329900000
rou,1996,40662300000
rou,1997,45203800000
rou,1998,44482100000
rou,1999,47736200000
rou,2000,38868500000
rou,2001,44411300000
rou,2002,52117300000
rou,2003,56464300000
rou,2004,64450600000
rou,2005,70382200000
rou,2006,78667100000
rou,2007,95107900000
rou,2008,108185900000
rou,2009,102036800000
rou,2010,117877200000
rou,2011,132159500000
rou,2012,133620100000
rou,2013,161116600000
rou,2014,174869400000
rou,2015,182884000000
rou,2016,212766500000
rou,2017,229288300000
rou,2018,241486600000
rou,2019,254426200000
rou,2020,229766200000
rus,1990,13116096520840.90039
rus,1991,9184409070700
rus,1992,6550644858900
rus,1993,6689030206800
rus,1994,7529892274400
rus,1995,8398656883400
rus,1996,8702227191900
rus,1997,8658702548300
rus,1998,8823195684100
rus,1999,9811355179000
rus,2000,10743382892100
rus,2001,11194638392500
rus,2002,12347691249800
rus,2003,13903472131400
rus,2004,15544101053700
rus,2005,16554473125300
rus,2006,17762957367800
rus,2007,18881990963500
rus,2008,18995255093500
rus,2009,18102449588000
rus,2010,19369667085200
rus,2011,19427800000000
rus,2012,19692100000000
rus,2013,20590400000000
rus,2014,20695500000000
rus,2015,21455700000000
rus,2016,22135600000000
rus,2017,23245400000000
rus,2018,24536500000000
rus,2019,24712200000000
rus,2020,23657500000000
rwa,1960,58182295841.6439
rwa,1961,51376981133.5492
rwa,1962,46256715282.3911
rwa,1963,26689593996.3886
rwa,1964,47216206238.0407
rwa,1965,50934305001.2786
rwa,1966,50820183437.85809
rwa,1967,50683312465.9693
rwa,1968,45091881126.4674
rwa,1969,43976106141.4447
rwa,1970,69841983832.8934
rwa,1971,62736613984.7157
rwa,1972,67476765549.8216
rwa,1973,97745263979.10339
rwa,1974,103382789225.729
rwa,1975,80054059373.2421
rwa,1976,136109409142.532
rwa,1977,87325799108.03661
rwa,1978,125451524976.521
rwa,1979,169864637468.103
rwa,1980,158102237757.634
rwa,1981,160064538777.76599
rwa,1982,163441523238.35699
rwa,1983,147894835718.40601
rwa,1984,169129916276.77899
rwa,1985,213674169750.87601
rwa,1986,216995258428.39301
rwa,1987,240963853882.04199
rwa,1988,191261721972.52802
rwa,1989,201090343556.43097
rwa,1990,194016926583.07199
rwa,1991,179347614900
rwa,1992,164103071900
rwa,1993,134900390000
rwa,1994,52525648400
rwa,1995,57027661400
rwa,1996,81019892100
rwa,1997,105658527500
rwa,1998,107666314000
rwa,1999,151232000000
rwa,2000,151533000000
rwa,2001,211947000000
rwa,2002,222749000000
rwa,2003,268181000000
rwa,2004,353311000000
rwa,2005,392748000000
rwa,2006,399541000000
rwa,2007,575140000000
rwa,2008,509472000000
rwa,2009,493593000000
rwa,2010,534310000000
rwa,2011,660897000000
rwa,2012,720455000000
rwa,2013,856500000000
rwa,2014,918516000000
rwa,2015,975969000000
rwa,2016,1102177000000
rwa,2017,1579502000000
rwa,2018,1742377000000
rwa,2019,2088842000000
rwa,2020,1897106000000
sau,2000,859411383900
sau,2001,835212878000
sau,2002,749401859700
sau,2003,906158079800
sau,2004,976244484100
sau,2005,1041665554500
sau,2006,1064537263300
sau,2007,1066548804200
sau,2008,1053887435900
sau,2009,940901127200
sau,2010,981867000000
sau,2011,1081686193100
sau,2012,1118328817600
sau,2013,1120325115600
sau,2014,1099543946800
sau,2015,1107102041000
sau,2016,1195645999200
sau,2017,1158852064200
sau,2018,1241822856000
sau,2019,1179770640600
sau,2020,1052569677900
sdn,1960,754558566.38201
sdn,1961,782886733.20695
sdn,1962,981183618.93244
sdn,1963,1162741171.81352
sdn,1964,1019812971.51786
sdn,1965,891048619.59374
sdn,1966,1056338143.69928
sdn,1967,1178428461.46411
sdn,1968,1238880894.13424
sdn,1969,1274507081.77419
sdn,1970,1230122611.04166
sdn,1971,1079123105.27782
sdn,1972,1094005708.80725
sdn,1973,1049160275.80669
sdn,1974,886899865.16509
sdn,1975,1045340766.71001
sdn,1976,1159726348.838
sdn,1977,1009517050.67416
sdn,1978,845676318.84894
sdn,1979,1015509654.17495
sdn,1980,1181523480.40427
sdn,1981,995556371.6808
sdn,1982,987456485.23578
sdn,1983,1117514972.50957
sdn,1984,1059103917.30747
sdn,1985,910145789.01166
sdn,1986,904416713.39938
sdn,1987,843964186.71288
sdn,1988,765994999.82482
sdn,1989,674394285.259
sdn,1990,515887572.25423
sdn,1991,472405972.70309
sdn,1992,577058151.72487
sdn,1993,528200041.57266
sdn,1994,572924348.91027
sdn,1995,581794505.02364
sdn,1996,653303304.87772
sdn,1997,707621223.77818
sdn,1998,1076965491.25272
sdn,1999,2288910752.42825
sdn,2000,2044581466.95051
sdn,2001,2245260393.31669
sdn,2002,2661127500
sdn,2003,3408309700
sdn,2004,3694607700
sdn,2005,3803229200
sdn,2006,4322868600
sdn,2007,4885867900
sdn,2008,5543505700
sdn,2009,5643288800
sdn,2010,6151184800
sdn,2011,223631300
sdn,2012,52329700
sdn,2013,84774100
sdn,2014,145811500
sdn,2015,142895300
sdn,2016,138551200
sdn,2017,151020900
sdn,2018,162498400
sdn,2019,173710800
sdn,2020,182396400
sen,1960,584864460827.53296
sen,1961,779044137497.98706
sen,1962,817414952879.36902
sen,1963,644164827277.30896
sen,1964,706953480482.48706
sen,1965,734859520674.11292
sen,1966,818074775010.25293
sen,1967,779908380258.88
sen,1968,821516007426.94995
sen,1969,809315274626.32996
sen,1970,883771028578.54785
sen,1971,782723933929.11011
sen,1972,891592011014.98706
sen,1973,780221219459.89502
sen,1974,832778222280.08704
sen,1975,937892227748.25195
sen,1976,1090244967897.17004
sen,1977,1164387882476.1499
sen,1978,765830611563.29395
sen,1979,928507048790.08093
sen,1980,764188930202.02686
sen,1981,1008026933343.05005
sen,1982,1080158276616.38
sen,1983,1305793541867.40991
sen,1984,1209345554632.09009
sen,1985,1038313874353.64001
sen,1986,1087095073441.04004
sen,1987,1010942154067.68994
sen,1988,1016365281536.37
sen,1989,1180136522722.83008
sen,1990,1126502860490.33008
sen,1991,1050353307300
sen,1992,1030572397000
sen,1993,967163436900
sen,1994,1437725515500
sen,1995,1454218235100
sen,1996,1327520617800
sen,1997,1276531178000
sen,1998,1443794746800
sen,1999,1453995273400
sen,2000,1557397810700
sen,2001,1463912677000
sen,2002,1653564697800
sen,2003,1593691047300
sen,2004,1800482436000
sen,2005,1727649891000
sen,2006,1831228001700
sen,2007,1872083971700
sen,2008,1891379718600
sen,2009,1925747832600
sen,2010,1910300612900
sen,2011,1950967062600
sen,2012,2092710940500
sen,2013,2034515143400
sen,2014,2128837000000
sen,2015,2328144000000
sen,2016,2424708129100
sen,2017,2623115833400
sen,2018,2837925812600
sen,2019,3156214976900
sen,2020,3083178140900
sgp,1960,5126500000
sgp,1961,4847700000
sgp,1962,5075600000
sgp,1963,5786200000
sgp,1964,4748400000
sgp,1965,5242500000
sgp,1966,6170300000
sgp,1967,6411200000
sgp,1968,8620600000
sgp,1969,10131300000
sgp,1970,10665100000
sgp,1971,11787600000
sgp,1972,12451300000
sgp,1973,15213200000
sgp,1974,17436300000
sgp,1975,16984400000
sgp,1976,19016100000
sgp,1977,21715900000
sgp,1978,24223100000
sgp,1979,29899100000
sgp,1980,36473300000
sgp,1981,40571500000
sgp,1982,42541300000
sgp,1983,44939200000
sgp,1984,48814000000
sgp,1985,47214200000
sgp,1986,53285300000
sgp,1987,60818300000
sgp,1988,78883500000
sgp,1989,86683800000
sgp,1990,98019600000
sgp,1991,106436700000
sgp,1992,114145500000
sgp,1993,133523600000
sgp,1994,158215000000
sgp,1995,191578400000
sgp,1996,209483500000
sgp,1997,230915800000
sgp,1998,220715700000
sgp,1999,238412900000
sgp,2000,272573400000
sgp,2001,262649800000
sgp,2002,282035300000
sgp,2003,321155600000
sgp,2004,383457500000
sgp,2005,432462800000
sgp,2006,479835900000
sgp,2007,520804800000
sgp,2008,548205400000
sgp,2009,508713200000
sgp,2010,599201400000
sgp,2011,645282900000
sgp,2012,654298500000
sgp,2013,694471400000
sgp,2014,719611000000
sgp,2015,755359100000
sgp,2016,754563500000
sgp,2017,808115700000
sgp,2018,870455700000
sgp,2019,871761200000
sgp,2020,834098700000
slb,1980,581000000
slb,1981,570000000
slb,1982,561000000
slb,1983,583000000
slb,1984,584000000
slb,1985,565000000
slb,1986,693000000
slb,1987,734000000
slb,1988,808000000
slb,1989,838000000
slb,1990,791000000
slb,1991,836000000
slb,1992,946000000
slb,1993,953000000
slb,1994,1028000000
slb,1995,1159000000
slb,1996,1329000000
slb,1997,1447000000
slb,1998,1686000000
slb,1999,1794000000
slb,2000,1333000000
slb,2001,913000000
slb,2002,1082000000
slb,2003,1425000000
slb,2004,1757000000
slb,2005,1931000000
slb,2006,2108000000
slb,2007,2219000000
slb,2008,2598000000
slb,2009,2344000000
slb,2010,3000000000
slb,2011,3846000000
slb,2012,4552000000
slb,2013,4745000000
slb,2014,4947000000
slb,2015,5450000000
slb,2016,5240000000
slb,2017,5984000000
slb,2018,6738000000
slb,2019,5831000000
slb,2020,4172000000
sle,1967,969014500300
sle,1968,1341515229900
sle,1969,1434378147600
sle,1970,1347050627000
sle,1971,1328203190400
sle,1972,1275351666400
sle,1973,1216213905100
sle,1974,1150513392100
sle,1975,998607308700
sle,1976,1016269631200
sle,1977,911875925500
sle,1978,695933051500
sle,1979,672184642300
sle,1980,524104106400
sle,1981,497581470800
sle,1982,409950565100
sle,1983,366770694500
sle,1984,444351455600
sle,1985,455633040900
sle,1986,556928965400
sle,1987,490192826900
sle,1988,325735914100
sle,1989,467152969500
sle,1990,379726198900
sle,1991,572024044300
sle,1992,537861497200
sle,1993,465961252800
sle,1994,354967348500
sle,1995,226802407600
sle,1996,400066539600
sle,1997,296301645100
sle,1998,252749618900
sle,1999,249517174800
sle,2000,302800921000
sle,2001,338375000000
sle,2002,458294000000
sle,2003,739178000000
sle,2004,824200000000
sle,2005,881080000000
sle,2006,941684000000
sle,2007,952637000000
sle,2008,793188000000
sle,2009,864860149300
sle,2010,1030088386600
sle,2011,1016241569200
sle,2012,2614570113200
sle,2013,3589986463100
sle,2014,5760584438400
sle,2015,2587115411600
sle,2016,3148991468000
sle,2017,3881920000000
sle,2018,2528410000000
sle,2019,2487401000000
sle,2020,2242707000000
