geo,time,dc_dac_ital_cd
sle,1979,19999.99955
sle,1980,39999.99911
sle,1981,129999.99523
sle,1982,10979999.54224
sle,1983,6019999.98093
sle,1984,349999.99404
sle,1985,259999.99046
sle,1986,11270000.45776
sle,1987,3309999.94278
sle,1988,5570000.17166
sle,1989,16639999.38965
sle,1990,7940000.05722
sle,1991,37470001.2207
sle,1992,32830001.83105
sle,1993,56619998.93188
sle,1994,829999.98331
sle,1995,1399999.97616
sle,1996,10500000
sle,1998,6349999.90463
sle,1999,19999.99955
sle,2000,1850000.02384
sle,2001,239999.99464
sle,2002,20549999.23706
sle,2003,8460000.03815
sle,2004,24930000.30518
sle,2005,709999.97854
sle,2006,1919999.95708
sle,2007,44310001.37329
sle,2008,660000.02623
sle,2009,6690000.05722
sle,2010,340000.00358
sle,2011,1169999.95708
sle,2012,349999.99404
sle,2013,629999.99523
sle,2014,9960000.03815
sle,2015,7130000.11444
sle,2016,1460000.03815
sle,2017,949999.98808
sle,2018,2200000.04768
sle,2019,2869999.88556
slv,1964,9999.99978
slv,1965,9999.99978
slv,1968,9999.99978
slv,1970,9999.99978
slv,1972,29999.99933
slv,1973,29999.99933
slv,1974,50000.00075
slv,1975,170000.00179
slv,1976,170000.00179
slv,1977,109999.9994
slv,1978,180000.00715
slv,1979,59999.99866
slv,1980,29999.99933
slv,1981,19999.99955
slv,1982,39999.99911
slv,1983,140000.0006
slv,1984,129999.99523
slv,1985,10300000.19073
slv,1986,10729999.54224
slv,1987,13000000
slv,1988,16459999.08447
slv,1989,5289999.96185
slv,1990,10489999.77112
slv,1991,7139999.86649
slv,1992,11270000.45776
slv,1993,7010000.22888
slv,1994,4659999.84741
slv,1995,340000.00358
slv,1996,899999.97616
slv,1997,3799999.95232
slv,1998,1330000.04292
slv,1999,939999.99762
slv,2000,90000.00358
slv,2001,3990000.00954
slv,2002,4369999.88556
slv,2003,300000.01192
slv,2004,4469999.79019
slv,2005,180000.00715
slv,2006,370000.00477
slv,2007,519999.98093
slv,2008,4130000.11444
slv,2009,2740000.00954
slv,2010,1409999.96662
slv,2011,4150000.09537
slv,2012,1289999.96185
slv,2013,1490000.00954
slv,2014,5260000.22888
slv,2015,3269999.98093
slv,2016,1409999.96662
slv,2017,6780000.20981
slv,2018,7389999.86649
slv,2019,2349999.90463
som,1960,10699999.80927
som,1961,13399999.61853
som,1962,10899999.61853
som,1963,17899999.61853
som,1964,7510000.22888
som,1965,12970000.26703
som,1966,8130000.11444
som,1967,2180000.06676
som,1968,10380000.11444
som,1969,9510000.22888
som,1970,4880000.11444
som,1971,12510000.22888
som,1972,6210000.03815
som,1973,11460000.03815
som,1974,4349999.90463
som,1975,5530000.20981
som,1976,3980000.01907
som,1977,8180000.30518
som,1978,7360000.13351
som,1979,7320000.17166
som,1980,27360000.61035
som,1981,27639999.38965
som,1982,48900001.52588
som,1983,51479999.54224
som,1984,104610000.61035
som,1985,55930000.30518
som,1986,159279998.7793
som,1987,215050003.05176
som,1988,197229995.72754
som,1989,164479995.72754
som,1990,111260002.13623
som,1991,54610000.61035
som,1992,24079999.92371
som,1993,97379997.25342
som,1994,32599998.47412
som,1995,11800000.19073
som,1996,1519999.98093
som,1997,6050000.19073
som,1998,8359999.65668
som,1999,19600000.38147
som,2000,2160000.08583
som,2001,28979999.54224
som,2002,7679999.82834
som,2003,7800000.19073
som,2004,16180000.30518
som,2005,11079999.92371
som,2006,8449999.80927
som,2007,6599999.90463
som,2008,25500000
som,2009,5940000.05722
som,2010,10529999.73297
som,2011,18579999.92371
som,2012,10380000.11444
som,2013,6849999.90463
som,2014,7599999.90463
som,2015,13439999.58038
som,2016,13680000.30518
som,2017,14189999.58038
som,2018,18020000.45776
som,2019,23670000.07629
srb,1994,10420000.07629
srb,1995,3289999.96185
srb,1996,6559999.94278
srb,1997,-9999.99978
srb,1998,1529999.97139
srb,1999,36819999.69482
srb,2000,19510000.22888
srb,2001,32080001.83105
srb,2002,3720000.02861
srb,2003,13329999.92371
srb,2004,-9999.99978
srb,2005,16129999.16077
srb,2006,129649993.89648
srb,2007,22620000.83923
srb,2008,18750000
srb,2009,2660000.08583
srb,2010,2319999.93324
srb,2011,18629999.16077
srb,2012,-2440000.05722
srb,2013,-1590000.03338
srb,2014,-1899999.97616
srb,2015,-1940000.05722
srb,2016,-1100000.02384
srb,2017,-35090000.15259
srb,2018,209999.99344
srb,2019,1259999.99046
ssd,2011,180000.00715
ssd,2012,8949999.80927
ssd,2013,1929999.94755
ssd,2014,8039999.96185
ssd,2015,12760000.22888
ssd,2016,11039999.96185
ssd,2017,8909999.84741
ssd,2018,6750000
ssd,2019,9970000.26703
stp,1982,90000.00358
stp,1983,39999.99911
stp,1984,379999.99523
stp,1985,300000.01192
stp,1986,439999.99762
stp,1987,379999.99523
stp,1988,2240000.00954
stp,1989,2140000.1049
stp,1990,740000.00954
stp,1991,1070000.05245
stp,1992,9999.99978
stp,1993,1889999.98569
stp,1994,9999.99978
stp,1995,939999.99762
stp,1996,569999.99285
stp,1998,19999.99955
stp,1999,219999.99881
stp,2000,9999.99978
stp,2001,239999.99464
stp,2002,19999.99955
stp,2003,9999.99978
stp,2004,639999.98569
stp,2006,230000.00417
stp,2007,829999.98331
stp,2008,219999.99881
stp,2011,59999.99866
stp,2012,9999.99978
stp,2015,289999.99166
stp,2018,9999.99978
sur,1973,9999.99978
sur,2003,9999.99978
sur,2006,16309999.46594
sur,2019,0
svk,1992,409999.99642
svk,1993,29999.99933
svk,1994,280000.00119
svk,1995,250000
svk,1996,629999.99523
svk,1997,310000.00238
svk,1998,289999.99166
svk,1999,259999.99046
svk,2000,610000.01431
svk,2001,920000.01669
svk,2003,340000.00358
svn,1994,910000.02623
svn,1995,-389999.98569
svn,1996,-1490000.00954
svn,1997,-1240000.00954
svn,1998,-1220000.02861
svn,1999,-230000.00417
svn,2000,-1409999.96662
svn,2001,-270000.01073
svn,2002,-839999.97377
svn,2003,-1139999.98569
svn,2004,159999.99642
swz,1981,19999.99955
swz,1982,50000.00075
swz,1984,90000.00358
swz,1985,300000.01192
swz,1986,689999.99762
swz,1987,740000.00954
swz,1988,4090000.15259
swz,1989,1659999.96662
swz,1990,5530000.20981
swz,1991,1320000.05245
swz,1992,439999.99762
swz,1993,-9999.99978
swz,1994,-270000.01073
swz,1995,519999.98093
swz,1996,-140000.0006
swz,1997,310000.00238
swz,1998,-59999.99866
swz,1999,109999.9994
swz,2000,159999.99642
swz,2001,319999.99285
swz,2002,3789999.96185
swz,2003,6719999.79019
swz,2004,2670000.07629
swz,2005,310000.00238
swz,2006,409999.99642
swz,2007,1279999.97139
swz,2008,930000.00715
swz,2009,50000.00075
swz,2010,379999.99523
swz,2011,349999.99404
swz,2014,189999.99762
swz,2015,19999.99955
swz,2016,59999.99866
swz,2017,219999.99881
swz,2018,140000.0006
swz,2019,29999.99933
syc,1978,19999.99955
syc,1979,159999.99642
syc,1980,70000.0003
syc,1981,29999.99933
syc,1982,70000.0003
syc,1983,100000.00149
syc,1984,150000.00596
syc,1985,100000.00149
syc,1986,319999.99285
syc,1987,150000.00596
syc,1988,159999.99642
syc,1989,59999.99866
syc,1990,479999.98927
syc,1998,12750000
syc,1999,9999.99978
syc,2008,50000.00075
syc,2010,8310000.41962
syc,2014,90000.00358
syc,2017,9999.99978
syr,1964,19999.99955
syr,1965,19999.99955
syr,1968,9999.99978
syr,1970,2390000.1049
syr,1971,519999.98093
syr,1972,90000.00358
syr,1973,39999.99911
syr,1974,129999.99523
syr,1975,1120000.00477
syr,1976,289999.99166
syr,1977,2009999.99046
syr,1978,180000.00715
syr,1979,59999.99866
syr,1980,70000.0003
syr,1981,140000.0006
syr,1982,400000.00596
syr,1983,19999.99955
syr,1984,289999.99166
syr,1985,209999.99344
syr,1986,150000.00596
syr,1987,119999.99732
syr,1988,9999.99978
syr,1989,29999.99933
syr,1990,39999.99911
syr,1991,2210000.03815
syr,1992,8779999.73297
syr,1993,3089999.91417
syr,1994,860000.01431
syr,1995,1139999.98569
syr,1996,-330000.01311
syr,1997,-970000.02861
syr,1998,189999.99762
syr,1999,4409999.84741
syr,2000,2809999.94278
syr,2001,8239999.77112
syr,2002,2750000
syr,2003,1210000.03815
syr,2004,5679999.82834
syr,2005,389999.98569
syr,2006,2880000.11444
syr,2007,409999.99642
syr,2008,15029999.73297
syr,2009,8800000.19073
syr,2010,850000.02384
syr,2011,-1019999.98093
syr,2012,1860000.01431
syr,2013,15000000
syr,2014,14920000.07629
syr,2015,13199999.80927
syr,2016,17639999.38965
syr,2017,15090000.15259
syr,2018,19209999.08447
syr,2019,11550000.19073
tcd,1969,19999.99955
tcd,1973,19999.99955
tcd,1974,109999.9994
tcd,1975,129999.99523
tcd,1976,119999.99732
tcd,1977,90000.00358
tcd,1978,90000.00358
tcd,1979,109999.9994
tcd,1980,29999.99933
tcd,1981,79999.99821
tcd,1982,90000.00358
tcd,1983,9199999.80927
tcd,1984,4550000.19073
tcd,1985,25090000.15259
tcd,1986,24270000.45776
tcd,1987,7329999.92371
tcd,1988,25059999.46594
tcd,1989,12420000.07629
tcd,1990,8939999.58038
tcd,1991,2609999.8951
tcd,1992,1740000.00954
tcd,1993,1000000
tcd,1994,90000.00358
tcd,1995,560000.00238
tcd,1996,5099999.90463
tcd,1997,209999.99344
tcd,1998,79999.99821
tcd,1999,670000.01669
tcd,2000,379999.99523
tcd,2001,460000.00834
tcd,2002,2210000.03815
tcd,2003,39999.99911
tcd,2004,1159999.96662
tcd,2005,100000.00149
tcd,2006,449999.98808
tcd,2007,759999.99046
tcd,2008,1600000.02384
tcd,2009,1129999.99523
tcd,2010,560000.00238
tcd,2011,1200000.04768
tcd,2012,660000.02623
tcd,2013,479999.98927
tcd,2014,230000.00417
tcd,2015,790000.02146
tcd,2016,270000.01073
tcd,2017,12750000
tcd,2018,4099999.90463
tcd,2019,2859999.8951
tgo,1964,9999.99978
tgo,1965,9999.99978
tgo,1967,9999.99978
tgo,1968,9999.99978
tgo,1969,9999.99978
tgo,1970,9999.99978
tgo,1973,109999.9994
tgo,1974,119999.99732
tgo,1975,39999.99911
tgo,1976,239999.99464
tgo,1977,79999.99821
tgo,1978,19999.99955
tgo,1979,79999.99821
tgo,1980,9999.99978
tgo,1981,79999.99821
tgo,1982,180000.00715
tgo,1983,140000.0006
tgo,1984,389999.98569
tgo,1985,310000.00238
tgo,1986,3059999.94278
tgo,1987,2329999.92371
tgo,1988,469999.99881
tgo,1989,70000.0003
tgo,1990,1019999.98093
tgo,1991,500000
tgo,1992,910000.02623
tgo,1995,569999.99285
tgo,1996,3099999.90463
tgo,1999,9999.99978
tgo,2000,9999.99978
tgo,2001,79999.99821
tgo,2002,9999.99978
tgo,2004,189999.99762
tgo,2005,9999.99978
tgo,2006,150000.00596
tgo,2007,730000.01907
tgo,2008,1309999.94278
tgo,2009,3039999.96185
tgo,2010,11529999.73297
tgo,2011,939999.99762
tgo,2012,469999.99881
tgo,2013,519999.98093
tgo,2014,1100000.02384
tgo,2015,2099999.90463
tgo,2016,1590000.03338
tgo,2017,1110000.01431
tgo,2018,1169999.95708
tgo,2019,2119999.88556
tha,1960,19999.99955
tha,1961,219999.99881
tha,1962,100000.00149
tha,1963,50000.00075
tha,1964,-109999.9994
tha,1965,119999.99732
tha,1968,9999.99978
tha,1969,19999.99955
tha,1970,19999.99955
tha,1971,9999.99978
tha,1972,109999.9994
tha,1973,29999.99933
tha,1974,9999.99978
tha,1975,19999.99955
tha,1976,19999.99955
tha,1977,9999.99978
tha,1978,59999.99866
tha,1979,750000
tha,1980,2029999.97139
tha,1981,790000.02146
tha,1982,2180000.06676
tha,1983,879999.99523
tha,1984,1190000.05722
tha,1985,1840000.03338
tha,1986,2490000.00954
tha,1987,6139999.86649
tha,1988,5170000.07629
tha,1989,3509999.99046
tha,1990,1120000.00477
tha,1991,779999.97139
tha,1992,8399999.61853
tha,1993,1970000.02861
tha,1994,360000.01431
tha,1995,930000.00715
tha,1996,230000.00417
tha,1997,59999.99866
tha,1999,29999.99933
tha,2001,9999.99978
tha,2002,500000
tha,2003,310000.00238
tha,2004,319999.99285
tha,2005,1490000.00954
tha,2006,1190000.05722
tha,2007,310000.00238
tha,2008,550000.01192
tha,2009,1080000.04292
tha,2010,1129999.99523
tha,2011,810000.00238
tha,2012,460000.00834
tha,2013,899999.97616
tha,2014,680000.00715
tha,2015,460000.00834
tha,2016,509999.99046
tha,2017,140000.0006
tha,2018,419999.98689
tha,2019,300000.01192
tjk,2001,19999.99955
tjk,2002,400000.00596
tjk,2003,730000.01907
tjk,2006,19999.99955
tjk,2007,219999.99881
tjk,2008,9999.99978
tjk,2009,419999.98689
tjk,2010,9999.99978
tjk,2011,270000.01073
tjk,2012,180000.00715
tjk,2013,70000.0003
tjk,2014,70000.0003
tjk,2015,170000.00179
tjk,2017,9999.99978
tjk,2019,29999.99933
tkm,1993,19999.99955
tkm,1994,19999.99955
tkm,1996,39999.99911
tkm,1998,19999.99955
tkm,1999,9999.99978
tkm,2000,19999.99955
tkm,2001,9999.99978
tkm,2002,29999.99933
tkm,2014,70000.0003
tkm,2015,0
tkm,2016,0
tkm,2018,70000.0003
tkm,2019,9999.99978
tls,1967,9999.99978
tls,1979,59999.99866
tls,1999,660000.02623
tls,2001,9999.99978
tls,2003,560000.00238
tls,2004,370000.00477
tls,2008,1649999.97616
tls,2010,759999.99046
tls,2011,9999.99978
tls,2012,649999.97616
tls,2013,1149999.97616
tls,2014,19999.99955
tls,2015,70000.0003
tls,2016,39999.99911
tls,2017,9999.99978
tls,2018,409999.99642
tls,2019,370000.00477
ton,1982,39999.99911
ton,2008,59999.99866
ton,2015,259999.99046
ton,2016,490000.00954
ton,2019,50000.00075
tto,1973,9999.99978
tto,1977,19999.99955
tto,1992,70000.0003
tto,1999,9999.99978
tun,1960,19999.99955
tun,1961,19999.99955
tun,1962,289999.99166
tun,1963,14600000.38147
tun,1964,-1179999.94755
tun,1965,209999.99344
tun,1966,-810000.00238
tun,1967,19979999.54224
tun,1968,-479999.98927
tun,1969,1590000.03338
tun,1970,1759999.99046
tun,1971,2190000.05722
tun,1972,-3609999.8951
tun,1973,13770000.45776
tun,1974,7889999.86649
tun,1975,3750000
tun,1976,18450000.76294
tun,1977,3150000.09537
tun,1978,-2390000.1049
tun,1979,-3519999.98093
tun,1980,-2680000.06676
tun,1981,-1710000.03815
tun,1982,2299999.95232
tun,1983,11489999.77112
tun,1984,8869999.88556
tun,1985,22840000.15259
tun,1986,35290000.91553
tun,1987,86690002.44141
tun,1988,74879997.25342
tun,1989,26969999.31335
tun,1990,65150001.52588
tun,1991,102599998.47412
tun,1992,160429992.67578
tun,1993,39729999.54224
tun,1994,3240000.00954
tun,1995,-6639999.86649
tun,1996,1889999.98569
tun,1997,-16809999.46594
tun,1998,-19430000.30518
tun,1999,-19879999.16077
tun,2000,-12899999.61853
tun,2001,6460000.03815
tun,2002,1070000.05245
tun,2003,2210000.03815
tun,2004,20000000
tun,2005,-9239999.77112
tun,2006,20829999.92371
tun,2007,479999.98927
tun,2008,-16790000.91553
tun,2009,3230000.01907
tun,2010,8649999.61853
tun,2011,2940000.05722
tun,2012,-5070000.17166
tun,2013,16950000.76294
tun,2014,19469999.31335
tun,2015,26819999.69482
tun,2016,20579999.92371
tun,2017,46220001.2207
tun,2018,27610000.61035
tun,2019,44770000.45776
tur,1960,759999.99046
tur,1961,5110000.13351
tur,1962,-2039999.96185
tur,1963,6909999.84741
tur,1964,-4650000.09537
tur,1965,-6269999.98093
tur,1966,5190000.05722
tur,1967,13140000.34332
tur,1968,12819999.69482
tur,1969,20790000.91553
tur,1970,1379999.99523
tur,1971,20639999.38965
tur,1972,-4739999.77112
tur,1973,7090000.15259
tur,1974,-6429999.82834
tur,1975,-7269999.98093
tur,1976,8279999.73297
tur,1977,-3920000.07629
tur,1978,379999.99523
tur,1979,219999.99881
tur,1980,569999.99285
tur,1981,509999.99046
tur,1982,20579999.92371
tur,1983,2019999.98093
tur,1984,17870000.83923
tur,1985,22219999.31335
tur,1986,19250000
tur,1987,-259999.99046
tur,1988,150000.00596
tur,1989,-5710000.03815
tur,1990,21909999.84741
tur,1991,20209999.08447
tur,1992,51310001.37329
tur,1993,939999.99762
tur,1994,-2980000.01907
tur,1995,-6000000
tur,1996,-4519999.98093
tur,1997,-5630000.11444
tur,1998,-2240000.00954
tur,1999,-1120000.00477
tur,2000,-1779999.97139
tur,2001,-1419999.95708
tur,2002,-4119999.88556
tur,2003,-6739999.77112
tur,2004,-7050000.19073
tur,2005,-5010000.22888
tur,2006,-10760000.22888
tur,2007,-6750000
tur,2008,-6099999.90463
tur,2009,-5869999.88556
tur,2010,-4869999.88556
tur,2011,-3799999.95232
tur,2012,-3119999.88556
tur,2013,-3109999.8951
tur,2014,-3079999.92371
tur,2015,-1429999.94755
tur,2016,69059997.55859
tur,2017,111750000
tur,2018,59369998.93188
tur,2019,1039999.96185
tuv,2014,19999.99955
tuv,2016,289999.99166
tuv,2017,50000.00075
tuv,2018,19999.99955
tuv,2019,129999.99523
tza,1964,19999.99955
tza,1965,9999.99978
tza,1967,9010000.22888
tza,1968,6239999.77112
tza,1969,-239999.99464
tza,1970,4980000.01907
tza,1971,3359999.8951
tza,1972,-1049999.95232
tza,1973,-1379999.99523
tza,1974,-1519999.98093
tza,1975,-330000.01311
tza,1976,9999.99978
tza,1977,-370000.00477
tza,1978,-230000.00417
tza,1979,-379999.99523
tza,1980,460000.00834
tza,1981,10510000.22888
tza,1982,13569999.69482
tza,1983,18670000.07629
tza,1984,36369998.93188
tza,1985,34819999.69482
tza,1986,28090000.15259
tza,1987,195759994.50684
tza,1988,76930000.30518
tza,1989,61119998.93188
tza,1990,105699996.94824
tza,1991,37700000.76294
tza,1992,66160003.66211
tza,1993,22159999.84741
tza,1994,10560000.41962
tza,1995,6280000.20981
tza,1996,3210000.03815
tza,1997,3940000.05722
tza,1998,3410000.08583
tza,1999,33869998.93188
tza,2000,689999.99762
tza,2001,1509999.99046
tza,2002,132250000
tza,2003,1340000.03338
tza,2004,5059999.94278
tza,2005,4719999.79019
tza,2006,2240000.00954
tza,2007,4309999.94278
tza,2008,6030000.20981
tza,2009,6730000.01907
tza,2010,5210000.03815
tza,2011,6719999.79019
tza,2012,6099999.90463
tza,2013,6590000.15259
tza,2014,4960000.03815
tza,2015,4809999.94278
tza,2016,6010000.22888
tza,2017,5940000.05722
tza,2018,12050000.19073
tza,2019,9789999.96185
uga,1962,70000.0003
uga,1963,150000.00596
uga,1964,-50000.00075
uga,1965,-50000.00075
uga,1968,9999.99978
uga,1969,9999.99978
uga,1970,239999.99464
uga,1971,90000.00358
uga,1972,79999.99821
uga,1973,50000.00075
uga,1974,129999.99523
uga,1975,330000.01311
uga,1976,379999.99523
uga,1977,200000.00298
uga,1978,200000.00298
uga,1979,810000.00238
uga,1980,129999.99523
uga,1981,1029999.97139
uga,1982,1029999.97139
uga,1983,1850000.02384
uga,1984,6739999.77112
uga,1985,10789999.96185
uga,1986,30020000.45776
uga,1987,25110000.61035
uga,1988,21790000.91553
uga,1989,14000000
uga,1990,44639999.38965
uga,1991,17329999.92371
uga,1992,11840000.15259
uga,1993,10109999.65668
uga,1994,3079999.92371
uga,1995,24139999.38965
uga,1996,5400000.09537
uga,1997,73349998.47412
uga,1998,3480000.01907
uga,1999,3640000.1049
uga,2000,82089996.33789
uga,2001,3740000.00954
uga,2002,26680000.30518
uga,2003,8850000.38147
uga,2004,8229999.54224
uga,2005,3920000.07629
uga,2006,9560000.41962
uga,2007,13279999.73297
uga,2008,12399999.61853
uga,2009,8949999.80927
uga,2010,11399999.61853
uga,2011,9289999.96185
uga,2012,5760000.22888
uga,2013,3349999.90463
uga,2014,7079999.92371
uga,2015,3460000.03815
uga,2016,4050000.19073
uga,2017,4199999.80927
uga,2018,6900000.09537
uga,2019,6550000.19073
ukr,1992,839999.97377
ukr,1993,3660000.08583
ukr,1994,620000.00477
ukr,1995,79999.99821
ukr,1996,1360000.01431
ukr,1997,29999.99933
ukr,1998,100000.00149
ukr,1999,400000.00596
ukr,2000,59999.99866
ukr,2001,119999.99732
ukr,2003,660000.02623
ukr,2004,280000.00119
ukr,2005,19999.99955
ukr,2006,180000.00715
ukr,2007,100000.00149
ukr,2008,1379999.99523
ukr,2009,180000.00715
ukr,2010,280000.00119
ukr,2011,319999.99285
ukr,2012,180000.00715
ukr,2013,360000.01431
ukr,2014,730000.01907
ukr,2015,8520000.45776
ukr,2016,9520000.45776
ukr,2017,8399999.61853
ukr,2018,13329999.92371
ukr,2019,769999.98093
ury,1960,19999.99955
ury,1961,90000.00358
ury,1962,189999.99762
ury,1963,-29999.99933
ury,1964,1059999.94278
ury,1965,280000.00119
ury,1967,50000.00075
ury,1968,50000.00075
ury,1969,50000.00075
ury,1970,100000.00149
ury,1971,119999.99732
ury,1973,5550000.19073
ury,1974,-209999.99344
ury,1975,189999.99762
ury,1976,79999.99821
ury,1977,-389999.98569
ury,1978,-389999.98569
ury,1979,-490000.00954
ury,1980,280000.00119
ury,1981,230000.00417
ury,1982,310000.00238
ury,1983,230000.00417
ury,1984,430000.00715
ury,1985,490000.00954
ury,1986,689999.99762
ury,1987,1009999.99046
ury,1988,3769999.98093
ury,1989,6389999.86649
ury,1990,8569999.69482
ury,1991,12350000.38147
ury,1992,15119999.88556
ury,1993,21000000
ury,1994,3500000
ury,1995,1049999.95232
ury,1996,750000
ury,1997,-1980000.01907
ury,1998,-2910000.08583
ury,1999,-2619999.88556
ury,2000,-1980000.01907
ury,2001,-2059999.94278
ury,2002,-2950000.04768
ury,2003,-3289999.96185
ury,2004,550000.01192
ury,2005,-2750000
ury,2006,-3049999.95232
ury,2007,-550000.01192
ury,2008,-1500000
ury,2009,13340000.15259
ury,2010,8609999.65668
ury,2011,889999.98569
ury,2012,430000.00715
ury,2013,579999.98331
ury,2014,50000.00075
ury,2015,19999.99955
ury,2016,709999.97854
ury,2017,889999.98569
uzb,1993,90000.00358
uzb,1995,9999.99978
uzb,1997,1169999.95708
uzb,1998,39999.99911
uzb,1999,39999.99911
uzb,2000,9999.99978
uzb,2001,180000.00715
uzb,2002,370000.00477
uzb,2003,239999.99464
uzb,2004,9999.99978
uzb,2008,119999.99732
uzb,2009,29999.99933
uzb,2011,29999.99933
uzb,2012,9999.99978
uzb,2013,9999.99978
uzb,2014,9999.99978
uzb,2015,319999.99285
uzb,2016,219999.99881
uzb,2017,0
uzb,2018,100000.00149
uzb,2019,59999.99866
vct,2007,41409999.84741
vct,2019,150000.00596
ven,1960,-1659999.96662
ven,1961,-15939999.58038
ven,1962,19290000.91553
ven,1963,4420000.07629
ven,1964,-9949999.80927
ven,1965,-22950000.76294
ven,1967,79999.99821
ven,1968,100000.00149
ven,1969,119999.99732
ven,1970,109999.9994
ven,1971,100000.00149
ven,1972,310000.00238
ven,1973,280000.00119
ven,1974,270000.01073
ven,1975,360000.01431
ven,1976,100000.00149
ven,1977,439999.99762
ven,1978,560000.00238
ven,1979,490000.00954
ven,1980,239999.99464
ven,1981,750000
ven,1982,1320000.05245
ven,1983,1539999.96185
ven,1984,2440000.05722
ven,1985,2210000.03815
ven,1986,3569999.93324
ven,1987,2900000.09537
ven,1988,1649999.97616
ven,1989,4610000.13351
ven,1990,4039999.96185
ven,1991,2089999.91417
ven,1992,889999.98569
ven,1993,620000.00477
ven,1994,899999.97616
ven,1995,460000.00834
ven,1996,500000
ven,1997,460000.00834
ven,1998,379999.99523
ven,1999,219999.99881
ven,2000,6170000.07629
ven,2001,289999.99166
ven,2002,170000.00179
ven,2003,119999.99732
ven,2004,360000.01431
ven,2005,230000.00417
ven,2006,490000.00954
ven,2007,280000.00119
ven,2008,1090000.03338
ven,2009,379999.99523
ven,2010,370000.00477
ven,2011,1259999.99046
ven,2012,159999.99642
ven,2013,409999.99642
ven,2014,129999.99523
ven,2015,330000.01311
ven,2016,340000.00358
ven,2017,910000.02623
ven,2018,899999.97616
ven,2019,389999.98569
vnm,1960,9999.99978
vnm,1964,90000.00358
vnm,1965,140000.0006
vnm,1968,9999.99978
vnm,1969,19999.99955
vnm,1970,19999.99955
vnm,1971,19999.99955
vnm,1973,29999.99933
vnm,1974,9999.99978
vnm,1975,29999.99933
vnm,1976,29999.99933
vnm,1977,189999.99762
vnm,1978,639999.98569
vnm,1979,829999.98331
vnm,1980,50000.00075
vnm,1981,3809999.94278
vnm,1982,6119999.88556
vnm,1983,70000.0003
vnm,1984,9999.99978
vnm,1985,9999.99978
vnm,1986,39999.99911
vnm,1987,9999.99978
vnm,1988,19999.99955
vnm,1989,9999.99978
vnm,1990,810000.00238
vnm,1991,800000.01192
vnm,1992,26350000.38147
vnm,1993,32169998.16895
vnm,1994,92269996.64307
vnm,1995,3490000.00954
vnm,1996,1580000.04292
vnm,1997,1110000.01431
vnm,1998,879999.99523
vnm,1999,1129999.99523
vnm,2000,400000.00596
vnm,2001,19999.99955
vnm,2002,-2309999.94278
vnm,2003,-3130000.11444
vnm,2004,-4280000.20981
vnm,2005,-3190000.05722
vnm,2006,-2640000.1049
vnm,2007,6070000.17166
vnm,2008,6440000.05722
vnm,2009,1179999.94755
vnm,2010,5690000.05722
vnm,2011,3980000.01907
vnm,2012,4449999.80927
vnm,2013,2420000.07629
vnm,2014,3130000.11444
vnm,2015,3200000.04768
vnm,2016,1549999.95232
vnm,2017,2400000.09537
vnm,2018,2470000.02861
vnm,2019,4210000.03815
vut,2007,50000.00075
vut,2015,550000.01192
vut,2016,90000.00358
vut,2019,310000.00238
wsm,2008,59999.99866
yem,1960,19999.99955
yem,1961,19999.99955
yem,1962,-29999.99933
yem,1964,100000.00149
yem,1965,140000.0006
yem,1968,140000.0006
yem,1969,209999.99344
yem,1970,79999.99821
yem,1971,689999.99762
yem,1972,270000.01073
yem,1973,370000.00477
yem,1974,289999.99166
yem,1975,419999.98689
yem,1976,1539999.96185
yem,1977,3000000
yem,1978,709999.97854
yem,1979,1059999.94278
yem,1980,610000.01431
yem,1981,740000.00954
yem,1982,1220000.02861
yem,1983,9260000.22888
yem,1984,8050000.19073
yem,1985,5889999.86649
yem,1986,9489999.77112
yem,1987,9970000.26703
yem,1988,4849999.90463
yem,1989,-1980000.01907
yem,1990,-159999.99642
yem,1991,7590000.15259
yem,1992,8840000.15259
yem,1993,2970000.02861
yem,1994,1259999.99046
yem,1995,-1850000.02384
yem,1996,1179999.94755
yem,1997,13180000.30518
yem,1998,1320000.05245
yem,1999,3549999.95232
yem,2000,1309999.94278
yem,2001,180000.00715
yem,2002,2359999.8951
yem,2003,689999.99762
yem,2004,4190000.05722
yem,2005,2910000.08583
yem,2006,1059999.94278
yem,2007,7079999.92371
yem,2008,15630000.11444
yem,2009,9189999.58038
yem,2010,4280000.20981
yem,2011,1340000.03338
yem,2012,100000.00149
yem,2013,170000.00179
yem,2014,1230000.01907
yem,2015,1129999.99523
yem,2016,1659999.96662
yem,2017,3549999.95232
yem,2018,6329999.92371
yem,2019,6159999.84741
zaf,1993,409999.99642
zaf,1994,270000.01073
zaf,1995,250000
zaf,1996,910000.02623
zaf,1997,1350000.02384
zaf,1998,1110000.01431
zaf,1999,3900000.09537
zaf,2000,870000.00477
zaf,2001,2670000.07629
zaf,2002,7760000.22888
zaf,2003,3720000.02861
zaf,2004,6679999.82834
zaf,2005,3230000.01907
zaf,2006,1700000.04768
zaf,2007,5639999.86649
zaf,2008,11590000.15259
zaf,2009,2009999.99046
zaf,2010,280000.00119
zaf,2011,9029999.73297
zaf,2012,1799999.95232
zaf,2013,6400000.09537
zaf,2014,10189999.58038
zaf,2015,930000.00715
zaf,2016,1289999.96185
zaf,2017,519999.98093
zaf,2018,920000.01669
zaf,2019,2759999.99046
zmb,1964,19999.99955
