geo,time,dt_nfl_unfp_cd
lka,2011,2829999.92371
lka,2012,3324970.96062
lka,2013,1646126.98555
lka,2014,1733007.90787
lka,2015,1258444.90528
lka,2016,837738.21592
lka,2017,648619.59219
lka,2018,632250.01097
lka,2019,1044137.00104
lso,1977,100000.00149
lso,1980,479999.98927
lso,1981,129999.99523
lso,1982,180000.00715
lso,1983,59999.99866
lso,1984,109999.9994
lso,1985,389999.98569
lso,1986,280000.00119
lso,1987,200000.00298
lso,1988,79999.99821
lso,1989,209999.99344
lso,1990,250000
lso,1991,699999.98808
lso,1992,610000.01431
lso,1993,779999.97139
lso,1994,479999.98927
lso,1995,560000.00238
lso,1996,680000.00715
lso,1997,689999.99762
lso,1998,50000.00075
lso,1999,150000.00596
lso,2000,180000.00715
lso,2001,250000
lso,2002,449999.98808
lso,2003,400000.00596
lso,2004,349999.99404
lso,2005,119999.99732
lso,2006,540000.02146
lso,2007,810000.00238
lso,2008,1019999.98093
lso,2009,1450000.04768
lso,2010,1690000.05722
lso,2011,1610000.01431
lso,2012,1785369.99226
lso,2013,1530994.05766
lso,2014,957645.59507
lso,2015,931332.5882
lso,2016,751339.07795
lso,2017,678367.67435
lso,2018,509090.00635
lso,2019,1196266.05511
ltu,1995,59999.99866
ltu,1996,19999.99955
ltu,1997,19999.99955
ltu,1998,19999.99955
ltu,1999,19999.99955
ltu,2000,29999.99933
ltu,2001,79999.99821
ltu,2002,100000.00149
ltu,2003,59999.99866
lva,1995,79999.99821
lva,1996,19999.99955
lva,1997,100000.00149
lva,1998,50000.00075
lva,1999,29999.99933
lva,2000,50000.00075
lva,2001,90000.00358
lva,2002,79999.99821
lva,2003,59999.99866
mar,1977,79999.99821
mar,1980,1389999.98569
mar,1981,939999.99762
mar,1982,959999.97854
mar,1983,1269999.98093
mar,1984,930000.00715
mar,1985,1480000.01907
mar,1986,1100000.02384
mar,1987,1529999.97139
mar,1988,1990000.00954
mar,1989,2140000.1049
mar,1990,1850000.02384
mar,1991,1350000.02384
mar,1992,1230000.01907
mar,1993,2710000.03815
mar,1994,3829999.92371
mar,1995,4500000
mar,1996,3569999.93324
mar,1997,1669999.95708
mar,1998,4639999.86649
mar,1999,1960000.03815
mar,2000,1269999.98093
mar,2001,829999.98331
mar,2002,930000.00715
mar,2003,2099999.90463
mar,2004,2529999.97139
mar,2005,1899999.97616
mar,2006,2250000
mar,2007,1850000.02384
mar,2008,1700000.04768
mar,2009,2119999.88556
mar,2010,1799999.95232
mar,2011,1500000
mar,2012,1217321.03825
mar,2013,1436553.95508
mar,2014,1564212.56065
mar,2015,1302538.99097
mar,2016,930649.39976
mar,2017,728893.87608
mar,2018,923879.98104
mar,2019,1424950.9573
mda,1994,0
mda,1995,310000.00238
mda,1996,100000.00149
mda,1997,230000.00417
mda,1998,50000.00075
mda,1999,50000.00075
mda,2000,109999.9994
mda,2001,150000.00596
mda,2002,170000.00179
mda,2003,189999.99762
mda,2004,230000.00417
mda,2005,280000.00119
mda,2006,310000.00238
mda,2007,449999.98808
mda,2008,460000.00834
mda,2009,449999.98808
mda,2010,529999.97139
mda,2011,439999.99762
mda,2012,543443.97783
mda,2013,427962.00514
mda,2014,496979.02799
mda,2015,420122.59364
mda,2016,462518.30459
mda,2017,411221.59362
mda,2018,647490.02457
mda,2019,1037531.37589
mdg,1980,300000.01192
mdg,1981,300000.01192
mdg,1982,319999.99285
mdg,1983,479999.98927
mdg,1984,560000.00238
mdg,1985,300000.01192
mdg,1986,330000.01311
mdg,1987,419999.98689
mdg,1988,569999.99285
mdg,1989,569999.99285
mdg,1990,800000.01192
mdg,1991,920000.01669
mdg,1992,750000
mdg,1993,930000.00715
mdg,1994,1120000.00477
mdg,1995,1929999.94755
mdg,1996,1799999.95232
mdg,1997,1669999.95708
mdg,1998,2390000.1049
mdg,1999,2009999.99046
mdg,2000,1399999.97616
mdg,2001,1769999.98093
mdg,2002,1740000.00954
mdg,2003,2130000.11444
mdg,2004,1970000.02861
mdg,2005,1450000.04768
mdg,2006,1490000.00954
mdg,2007,2650000.09537
mdg,2008,3640000.1049
mdg,2009,2829999.92371
mdg,2010,3759999.99046
mdg,2011,4250000
mdg,2012,3564394.95087
mdg,2013,3154730.08156
mdg,2014,3891603.94669
mdg,2015,4499560.83298
mdg,2016,3966225.38567
mdg,2017,3739037.51373
mdg,2018,3380850.07668
mdg,2019,4209393.02444
mdv,1977,19999.99955
mdv,1981,9999.99978
mdv,1982,19999.99955
mdv,1983,19999.99955
mdv,1984,79999.99821
mdv,1985,300000.01192
mdv,1986,79999.99821
mdv,1987,90000.00358
mdv,1988,200000.00298
mdv,1989,109999.9994
mdv,1990,189999.99762
mdv,1991,230000.00417
mdv,1992,209999.99344
mdv,1993,270000.01073
mdv,1994,150000.00596
mdv,1995,209999.99344
mdv,1996,579999.98331
mdv,1997,759999.99046
mdv,1998,430000.00715
mdv,1999,490000.00954
mdv,2000,579999.98331
mdv,2001,730000.01907
mdv,2002,500000
mdv,2003,280000.00119
mdv,2004,490000.00954
mdv,2005,490000.00954
mdv,2006,360000.01431
mdv,2007,589999.97377
mdv,2008,509999.99046
mdv,2009,430000.00715
mdv,2010,479999.98927
mdv,2011,400000.00596
mdv,2012,571601.98689
mdv,2013,598340.98816
mdv,2014,462674.31974
mdv,2015,452593.35637
mdv,2016,271657.40728
mdv,2017,248881.29532
mdv,2018,301569.99826
mdv,2019,401579.70786
mex,1977,1450000.04768
mex,1980,2619999.88556
mex,1981,1950000.04768
mex,1982,1529999.97139
mex,1983,1830000.04292
mex,1984,2700000.04768
mex,1985,3029999.97139
mex,1986,1210000.03815
mex,1987,1620000.00477
mex,1988,1450000.04768
mex,1989,1820000.05245
mex,1990,2490000.00954
mex,1991,1830000.04292
mex,1992,2920000.07629
mex,1993,2509999.99046
mex,1994,4230000.01907
mex,1995,3289999.96185
mex,1996,1720000.02861
mex,1997,1789999.96185
mex,1998,1950000.04768
mex,1999,1360000.01431
mex,2000,1190000.05722
mex,2001,1559999.94278
mex,2002,4670000.07629
mex,2003,2539999.96185
mex,2004,2339999.91417
mex,2005,2339999.91417
mex,2006,2009999.99046
mex,2007,1090000.03338
mex,2008,1659999.96662
mex,2009,1269999.98093
mex,2010,1419999.95708
mex,2011,1139999.98569
mex,2012,1388893.00823
mex,2013,1247285.00843
mex,2014,1187982.20158
mex,2015,1072614.31217
mex,2016,846004.42648
mex,2017,865500.39053
mex,2018,1111660.00366
mex,2019,1971731.30512
mhl,1992,29999.99933
mhl,1993,170000.00179
mhl,1994,310000.00238
mhl,1995,330000.01311
mhl,1996,159999.99642
mhl,1997,250000
mhl,1998,59999.99866
mhl,1999,109999.9994
mhl,2000,100000.00149
mhl,2001,50000.00075
mhl,2002,50000.00075
mkd,1999,29999.99933
mkd,2000,-9999.99978
mkd,2006,0
mkd,2007,129999.99523
mkd,2008,159999.99642
mkd,2009,250000
mkd,2010,250000
mkd,2011,219999.99881
mkd,2012,220705.00255
mkd,2013,258507.9968
mkd,2014,307085.78229
mkd,2015,414954.99015
mkd,2016,294320.61315
mkd,2017,302251.36876
mkd,2018,400480.00216
mli,1977,189999.99762
mli,1980,930000.00715
mli,1981,250000
mli,1982,340000.00358
mli,1983,439999.99762
mli,1984,330000.01311
mli,1985,509999.99046
mli,1986,720000.02861
mli,1987,740000.00954
mli,1988,460000.00834
mli,1989,750000
mli,1990,779999.97139
mli,1991,829999.98331
mli,1992,899999.97616
mli,1993,860000.01431
mli,1994,860000.01431
mli,1995,1820000.05245
mli,1996,1789999.96185
mli,1997,2339999.91417
mli,1998,1779999.97139
mli,1999,1080000.04292
mli,2000,810000.00238
mli,2001,2069999.93324
mli,2002,2230000.01907
mli,2003,1980000.01907
mli,2004,2119999.88556
mli,2005,1190000.05722
mli,2006,1860000.01431
mli,2007,2130000.11444
mli,2008,2740000.00954
mli,2009,2579999.92371
mli,2010,2670000.07629
mli,2011,2900000.09537
mli,2012,2256334.06639
mli,2013,2555593.01376
mli,2014,2612059.35478
mli,2015,2721078.63426
mli,2016,2930807.35207
mli,2017,2714583.87375
mli,2018,2207439.89944
mli,2019,3350253.582
mlt,1980,9999.99978
mmr,1977,50000.00075
mmr,1980,109999.9994
mmr,1981,90000.00358
mmr,1982,39999.99911
mmr,1983,230000.00417
mmr,1984,159999.99642
mmr,1985,50000.00075
mmr,1986,59999.99866
mmr,1987,140000.0006
mmr,1988,70000.0003
mmr,1989,19999.99955
mmr,1990,379999.99523
mmr,1991,239999.99464
mmr,1992,119999.99732
mmr,1993,479999.98927
mmr,1994,59999.99866
mmr,1995,200000.00298
mmr,1996,1029999.97139
mmr,1997,949999.98808
mmr,1998,1000000
mmr,1999,870000.00477
mmr,2000,819999.99285
mmr,2001,1460000.03815
mmr,2002,1450000.04768
mmr,2003,1730000.01907
mmr,2004,3589999.91417
mmr,2005,3740000.00954
mmr,2006,3369999.88556
mmr,2007,3740000.00954
mmr,2008,6019999.98093
mmr,2009,5730000.01907
mmr,2010,5929999.82834
mmr,2011,5559999.94278
mmr,2012,5760734.08127
mmr,2013,10493253.70789
mmr,2014,6141085.14786
mmr,2015,5110076.9043
mmr,2016,3102120.63789
mmr,2017,2051031.82793
mmr,2018,2918699.97978
mmr,2019,4274405.00259
mne,2006,9999.99978
mng,1985,490000.00954
mng,1986,529999.97139
mng,1987,100000.00149
mng,1988,90000.00358
mng,1989,389999.98569
mng,1990,600000.02384
mng,1991,340000.00358
mng,1992,610000.01431
mng,1993,810000.00238
mng,1994,1539999.96185
mng,1995,1240000.00954
mng,1996,860000.01431
mng,1997,850000.02384
mng,1998,1450000.04768
mng,1999,1460000.03815
mng,2000,1490000.00954
mng,2001,2170000.07629
mng,2002,1990000.00954
mng,2003,1490000.00954
mng,2004,1039999.96185
mng,2005,1019999.98093
mng,2006,1399999.97616
mng,2007,2099999.90463
mng,2008,1909999.96662
mng,2009,1490000.00954
mng,2010,1820000.05245
mng,2011,2660000.08583
mng,2012,1869500.99468
mng,2013,2733841.89606
mng,2014,2189246.65451
mng,2015,1627558.23135
mng,2016,1063074.9464
mng,2017,784339.72597
mng,2018,748969.97213
mng,2019,1215960.86025
mnp,1981,19999.99955
mnp,1982,200000.00298
mnp,1983,70000.0003
mnp,1984,140000.0006
mnp,1985,219999.99881
mnp,1986,239999.99464
mnp,1987,189999.99762
mnp,1988,250000
mnp,1989,250000
mnp,1990,19999.99955
mnp,1991,129999.99523
mnp,1992,39999.99911
mnp,1993,90000.00358
mnp,1998,9999.99978
moz,1980,209999.99344
moz,1981,970000.02861
moz,1982,819999.99285
moz,1983,899999.97616
moz,1984,899999.97616
moz,1985,920000.01669
moz,1986,1080000.04292
moz,1987,1360000.01431
moz,1988,879999.99523
moz,1989,819999.99285
moz,1990,959999.97854
moz,1991,819999.99285
moz,1992,1009999.99046
moz,1993,1440000.05722
moz,1994,1879999.99523
moz,1995,1840000.03338
moz,1996,1610000.01431
moz,1997,3029999.97139
moz,1998,3940000.05722
moz,1999,3269999.98093
moz,2000,3410000.08583
moz,2001,5780000.20981
moz,2002,5869999.88556
moz,2003,9039999.96185
moz,2004,3809999.94278
moz,2005,2940000.05722
moz,2006,3019999.98093
moz,2007,3799999.95232
moz,2008,5940000.05722
moz,2009,4170000.07629
moz,2010,4119999.88556
moz,2011,4699999.80927
moz,2012,4666522.02606
moz,2013,3628770.11299
moz,2014,5249691.00952
moz,2015,4647540.09247
moz,2016,3874592.54265
moz,2017,3015490.05508
moz,2018,3000159.97887
moz,2019,4150117.39731
mrt,1977,100000.00149
mrt,1980,430000.00715
mrt,1981,819999.99285
mrt,1982,610000.01431
mrt,1983,670000.01669
mrt,1984,680000.00715
mrt,1985,800000.01192
mrt,1986,540000.02146
mrt,1987,649999.97616
mrt,1988,649999.97616
mrt,1989,819999.99285
mrt,1990,980000.01907
mrt,1991,879999.99523
mrt,1992,419999.98689
mrt,1993,639999.98569
mrt,1994,1190000.05722
mrt,1995,949999.98808
mrt,1996,519999.98093
mrt,1997,990000.00954
mrt,1998,839999.97377
mrt,1999,839999.97377
mrt,2000,720000.02861
mrt,2001,1289999.96185
mrt,2002,2029999.97139
mrt,2003,1429999.94755
mrt,2004,1519999.98093
mrt,2005,1789999.96185
mrt,2006,2000000
mrt,2007,2140000.1049
mrt,2008,2990000.00954
mrt,2009,2500000
mrt,2010,2670000.07629
mrt,2011,2099999.90463
mrt,2012,2965130.09071
mrt,2013,1895943.99929
mrt,2014,1613718.03284
mrt,2015,1124094.60545
mrt,2016,1008126.61648
mrt,2017,1160885.45322
mrt,2018,995389.99796
mrt,2019,1639971.49467
mus,1977,140000.0006
mus,1980,360000.01431
mus,1981,219999.99881
mus,1982,250000
mus,1983,360000.01431
mus,1984,200000.00298
mus,1985,189999.99762
mus,1986,150000.00596
mus,1987,90000.00358
mus,1988,200000.00298
mus,1989,159999.99642
mus,1990,460000.00834
mus,1991,239999.99464
mus,1992,180000.00715
mus,1993,200000.00298
mus,1994,560000.00238
mus,1995,449999.98808
mus,1996,280000.00119
mus,1997,289999.99166
mus,1998,250000
mus,1999,70000.0003
mus,2000,90000.00358
mus,2001,189999.99762
mus,2002,159999.99642
mus,2003,70000.0003
mus,2004,59999.99866
mus,2005,-9999.99978
mus,2006,119999.99732
mus,2007,119999.99732
mus,2008,79999.99821
mus,2009,189999.99762
mus,2010,9999.99978
mus,2011,59999.99866
mus,2012,42895.99881
mus,2013,76430.99874
mus,2014,89459.80668
mus,2015,122441.55258
mus,2016,79964.69736
mus,2017,88418.57314
mus,2018,102470.00307
mus,2019,119903.69111
mwi,1977,230000.00417
mwi,1980,469999.99881
mwi,1981,209999.99344
mwi,1982,230000.00417
mwi,1983,349999.99404
mwi,1984,449999.98808
mwi,1985,500000
mwi,1986,509999.99046
mwi,1987,479999.98927
mwi,1988,639999.98569
mwi,1989,1049999.95232
mwi,1990,1259999.99046
mwi,1991,1480000.01907
mwi,1992,970000.02861
mwi,1993,1129999.99523
mwi,1994,1480000.01907
mwi,1995,2619999.88556
mwi,1996,3210000.03815
mwi,1997,2829999.92371
mwi,1998,3240000.00954
mwi,1999,1750000
mwi,2000,1129999.99523
mwi,2001,2480000.01907
mwi,2002,2940000.05722
mwi,2003,3180000.06676
mwi,2004,2049999.95232
mwi,2005,2049999.95232
mwi,2006,1960000.03815
mwi,2007,2230000.01907
mwi,2008,3880000.11444
mwi,2009,3569999.93324
mwi,2010,4329999.92371
mwi,2011,3329999.92371
mwi,2012,3372833.01353
mwi,2013,3089895.00999
mwi,2014,3318385.12421
mwi,2015,3098727.46468
mwi,2016,2233500.00381
mwi,2017,1844720.1252
mwi,2018,2099849.93935
mwi,2019,2730412.72163
mys,1977,670000.01669
mys,1980,1110000.01431
mys,1981,1179999.94755
mys,1982,839999.97377
mys,1983,1090000.03338
mys,1984,910000.02623
mys,1985,939999.99762
mys,1986,910000.02623
mys,1987,579999.98331
mys,1988,230000.00417
mys,1989,579999.98331
mys,1990,419999.98689
mys,1991,430000.00715
mys,1992,439999.99762
mys,1993,59999.99866
mys,1994,310000.00238
mys,1995,289999.99166
mys,1996,370000.00477
mys,1997,170000.00179
mys,1998,140000.0006
mys,1999,250000
mys,2000,150000.00596
mys,2001,140000.0006
mys,2002,150000.00596
mys,2003,219999.99881
mys,2004,159999.99642
mys,2005,280000.00119
mys,2006,400000.00596
mys,2007,579999.98331
mys,2008,400000.00596
mys,2009,389999.98569
mys,2010,389999.98569
mys,2011,370000.00477
mys,2012,446157.00841
mys,2013,423979.01416
mys,2014,392547.3392
mys,2015,403452.12817
mys,2016,452319.89026
mys,2017,384999.99046
mys,2018,427489.99596
mys,2019,569096.0288
nam,1990,79999.99821
nam,1991,349999.99404
nam,1992,129999.99523
nam,1993,340000.00358
nam,1994,740000.00954
nam,1995,1559999.94278
nam,1996,1870000.00477
nam,1997,1409999.96662
nam,1998,1769999.98093
nam,1999,730000.01907
nam,2000,439999.99762
nam,2001,550000.01192
nam,2002,1179999.94755
nam,2003,810000.00238
nam,2004,930000.00715
nam,2005,759999.99046
nam,2006,569999.99285
nam,2007,620000.00477
nam,2008,1320000.05245
nam,2009,1360000.01431
nam,2010,1299999.95232
nam,2011,1519999.98093
nam,2012,1760915.04097
nam,2013,1560554.02756
nam,2014,1207766.5329
nam,2015,965283.21505
nam,2016,900152.08721
nam,2017,716712.65364
nam,2018,655229.98571
nam,2019,1247957.22961
ner,1977,639999.98569
ner,1980,239999.99464
ner,1981,70000.0003
ner,1982,100000.00149
ner,1983,490000.00954
ner,1984,259999.99046
ner,1985,469999.99881
ner,1986,629999.99523
ner,1987,850000.02384
ner,1988,790000.02146
ner,1989,930000.00715
ner,1990,1289999.96185
ner,1991,1190000.05722
ner,1992,720000.02861
ner,1993,1100000.02384
ner,1994,970000.02861
ner,1995,1029999.97139
ner,1996,1659999.96662
ner,1997,2160000.08583
ner,1998,3569999.93324
ner,1999,1360000.01431
ner,2000,980000.01907
ner,2001,2339999.91417
ner,2002,2869999.88556
ner,2003,3109999.8951
ner,2004,2210000.03815
ner,2005,1970000.02861
ner,2006,2230000.01907
ner,2007,1929999.94755
ner,2008,2259999.99046
ner,2009,2690000.05722
ner,2010,3279999.97139
ner,2011,3079999.92371
ner,2012,3381104.94614
ner,2013,3781240.94009
ner,2014,3256081.10428
ner,2015,3636995.31555
ner,2016,3216452.12173
ner,2017,2955207.10945
ner,2018,3230570.0779
ner,2019,3563585.75821
nga,1977,449999.98808
nga,1980,930000.00715
nga,1981,779999.97139
nga,1982,769999.98093
