geo,time,sp_pop_65up_ma_zs
pry,2003,4.18817
pry,2004,4.27385
pry,2005,4.35561
pry,2006,4.45265
pry,2007,4.5426
pry,2008,4.63132
pry,2009,4.72662
pry,2010,4.83312
pry,2011,4.94713
pry,2012,5.06963
pry,2013,5.2024
pry,2014,5.34704
pry,2015,5.50452
pry,2016,5.68037
pry,2017,5.86298
pry,2018,6.04883
pry,2019,6.23382
pry,2020,6.41608
pse,1960,4.02394
pse,1961,3.9467
pse,1962,3.83958
pse,1963,3.7085
pse,1964,3.55796
pse,1965,3.3973
pse,1966,3.3339
pse,1967,3.24837
pse,1968,3.1396
pse,1969,3.00097
pse,1970,2.82024
pse,1971,2.7579
pse,1972,2.68899
pse,1973,2.61218
pse,1974,2.52577
pse,1975,2.4323
pse,1976,2.38527
pse,1977,2.32673
pse,1978,2.26231
pse,1979,2.19243
pse,1980,2.12043
pse,1981,2.08606
pse,1982,2.05184
pse,1983,2.0159
pse,1984,1.97623
pse,1985,1.9339
pse,1986,1.92043
pse,1987,1.90316
pse,1988,1.88478
pse,1989,1.8651
pse,1990,1.84524
pse,1991,1.84059
pse,1992,1.83599
pse,1993,1.83501
pse,1994,1.84092
pse,1995,1.85569
pse,1996,1.8789
pse,1997,1.90938
pse,1998,1.94598
pse,1999,1.98846
pse,2000,2.03691
pse,2001,2.09578
pse,2002,2.15314
pse,2003,2.20847
pse,2004,2.25927
pse,2005,2.30338
pse,2006,2.35487
pse,2007,2.39745
pse,2008,2.43737
pse,2009,2.48309
pse,2010,2.53867
pse,2011,2.60454
pse,2012,2.67681
pse,2013,2.74766
pse,2014,2.80628
pse,2015,2.84799
pse,2016,2.87919
pse,2017,2.90218
pse,2018,2.92125
pse,2019,2.94132
pse,2020,2.96621
pyf,1960,3.20789
pyf,1961,3.23094
pyf,1962,3.23774
pyf,1963,3.24729
pyf,1964,3.24463
pyf,1965,3.22749
pyf,1966,3.18994
pyf,1967,3.15522
pyf,1968,3.13949
pyf,1969,3.15086
pyf,1970,3.17037
pyf,1971,3.05773
pyf,1972,2.93244
pyf,1973,2.80854
pyf,1974,2.68481
pyf,1975,2.57665
pyf,1976,2.69065
pyf,1977,2.8181
pyf,1978,2.9325
pyf,1979,3.02203
pyf,1980,3.06903
pyf,1981,3.02923
pyf,1982,2.93726
pyf,1983,2.80514
pyf,1984,2.65742
pyf,1985,2.5439
pyf,1986,2.62059
pyf,1987,2.72727
pyf,1988,2.83878
pyf,1989,2.92937
pyf,1990,2.99165
pyf,1991,3.01851
pyf,1992,3.04192
pyf,1993,3.07689
pyf,1994,3.13373
pyf,1995,3.20534
pyf,1996,3.34548
pyf,1997,3.4979
pyf,1998,3.66207
pyf,1999,3.82286
pyf,2000,3.9833
pyf,2001,4.12714
pyf,2002,4.25828
pyf,2003,4.39271
pyf,2004,4.54885
pyf,2005,4.73135
pyf,2006,4.9923
pyf,2007,5.27082
pyf,2008,5.55584
pyf,2009,5.82036
pyf,2010,6.04619
pyf,2011,6.24922
pyf,2012,6.41489
pyf,2013,6.56204
pyf,2014,6.73032
pyf,2015,6.94686
pyf,2016,7.24184
pyf,2017,7.5803
pyf,2018,7.94175
pyf,2019,8.31637
pyf,2020,8.69669
qat,1960,2.45497
qat,1961,2.28236
qat,1962,2.14952
qat,1963,2.04858
qat,1964,1.96542
qat,1965,1.89479
qat,1966,1.80722
qat,1967,1.71811
qat,1968,1.65488
qat,1969,1.59443
qat,1970,1.55367
qat,1971,1.53755
qat,1972,1.55024
qat,1973,1.57571
qat,1974,1.62271
qat,1975,1.67372
qat,1976,1.62513
qat,1977,1.55994
qat,1978,1.48058
qat,1979,1.39907
qat,1980,1.31912
qat,1981,1.2511
qat,1982,1.19468
qat,1983,1.15041
qat,1984,1.11034
qat,1985,1.07421
qat,1986,1.08228
qat,1987,1.09872
qat,1988,1.11985
qat,1989,1.14851
qat,1990,1.18693
qat,1991,1.24426
qat,1992,1.2925
qat,1993,1.32468
qat,1994,1.34205
qat,1995,1.34124
qat,1996,1.4101
qat,1997,1.48701
qat,1998,1.56944
qat,1999,1.64885
qat,2000,1.72002
qat,2001,1.60695
qat,2002,1.49447
qat,2003,1.38173
qat,2004,1.27144
qat,2005,1.16891
qat,2006,0.95943
qat,2007,0.80401
qat,2008,0.67646
qat,2009,0.57188
qat,2010,0.48926
qat,2011,0.54017
qat,2012,0.60702
qat,2013,0.68005
qat,2014,0.75513
qat,2015,0.83396
qat,2016,0.9604
qat,2017,1.10165
qat,2018,1.25863
qat,2019,1.42989
qat,2020,1.6126
rou,1960,5.69828
rou,1961,5.88651
rou,1962,6.09816
rou,1963,6.32343
rou,1964,6.54182
rou,1965,6.74037
rou,1966,6.92643
rou,1967,7.05411
rou,1968,7.15165
rou,1969,7.26121
rou,1970,7.40409
rou,1971,7.5667
rou,1972,7.76914
rou,1973,7.98885
rou,1974,8.1905
rou,1975,8.35638
rou,1976,8.5854
rou,1977,8.77165
rou,1978,8.89279
rou,1979,8.92368
rou,1980,8.85446
rou,1981,8.7192
rou,1982,8.50043
rou,1983,8.25703
rou,1984,8.06182
rou,1985,7.95689
rou,1986,8.02965
rou,1987,8.15055
rou,1988,8.30762
rou,1989,8.49049
rou,1990,8.69378
rou,1991,8.97844
rou,1992,9.29769
rou,1993,9.6306
rou,1994,9.9387
rou,1995,10.20012
rou,1996,10.58023
rou,1997,10.87992
rou,1998,11.12063
rou,1999,11.34204
rou,2000,11.56102
rou,2001,11.85817
rou,2002,12.16066
rou,2003,12.43476
rou,2004,12.62225
rou,2005,12.69637
rou,2006,12.83922
rou,2007,12.87986
rou,2008,12.8618
rou,2009,12.85427
rou,2010,12.89814
rou,2011,13.02272
rou,2012,13.19241
rou,2013,13.40196
rou,2014,13.63644
rou,2015,13.8865
rou,2016,14.29958
rou,2017,14.70651
rou,2018,15.09991
rou,2019,15.47705
rou,2020,15.83335
rus,1960,4.03382
rus,1961,4.068
rus,1962,4.09566
rus,1963,4.12112
rus,1964,4.14741
rus,1965,4.17941
rus,1966,4.25093
rus,1967,4.32274
rus,1968,4.3996
rus,1969,4.48623
rus,1970,4.58374
rus,1971,4.74304
rus,1972,4.88694
rus,1973,5.022
rus,1974,5.16126
rus,1975,5.31117
rus,1976,5.49589
rus,1977,5.69413
rus,1978,5.87047
rus,1979,5.97523
rus,1980,5.98715
rus,1981,5.98909
rus,1982,5.92007
rus,1983,5.80648
rus,1984,5.68031
rus,1985,5.56134
rus,1986,5.53166
rus,1987,5.49022
rus,1988,5.48203
rus,1989,5.56792
rus,1990,5.77533
rus,1991,6.1359
rus,1992,6.59251
rus,1993,7.06864
rus,1994,7.4609
rus,1995,7.71953
rus,1996,7.97286
rus,1997,8.08219
rus,1998,8.1234
rus,1999,8.2015
rus,2000,8.36243
rus,2001,8.69568
rus,2002,9.09125
rus,2003,9.45643
rus,2004,9.65774
rus,2005,9.63023
rus,2006,9.6314
rus,2007,9.4829
rus,2008,9.26855
rus,2009,9.08725
rus,2010,8.97659
rus,2011,9.00442
rus,2012,9.06159
rus,2013,9.14792
rus,2014,9.2626
rus,2015,9.40476
rus,2016,9.71782
rus,2017,10.05488
rus,2018,10.4025
rus,2019,10.74403
rus,2020,11.07138
rwa,1960,2.9078
rwa,1961,2.90646
rwa,1962,2.90493
rwa,1963,2.89797
rwa,1964,2.87746
rwa,1965,2.84003
rwa,1966,2.8083
rwa,1967,2.76357
rwa,1968,2.70962
rwa,1969,2.65185
rwa,1970,2.59254
rwa,1971,2.55506
rwa,1972,2.51226
rwa,1973,2.46269
rwa,1974,2.40289
rwa,1975,2.33303
rwa,1976,2.28149
rwa,1977,2.22457
rwa,1978,2.16196
rwa,1979,2.09334
rwa,1980,2.01982
rwa,1981,1.96885
rwa,1982,1.91506
rwa,1983,1.86502
rwa,1984,1.82471
rwa,1985,1.79732
rwa,1986,1.80106
rwa,1987,1.80906
rwa,1988,1.82348
rwa,1989,1.85207
rwa,1990,1.90346
rwa,1991,2.05466
rwa,1992,2.22673
rwa,1993,2.42084
rwa,1994,2.62007
rwa,1995,2.79018
rwa,1996,2.93045
rwa,1997,3.0688
rwa,1998,3.20884
rwa,1999,3.33368
rwa,2000,3.42541
rwa,2001,3.26647
rwa,2002,3.06878
rwa,2003,2.85884
rwa,2004,2.66085
rwa,2005,2.48353
rwa,2006,2.41028
rwa,2007,2.35089
rwa,2008,2.29862
rwa,2009,2.24612
rwa,2010,2.1914
rwa,2011,2.18772
rwa,2012,2.18372
rwa,2013,2.18505
rwa,2014,2.19845
rwa,2015,2.22738
rwa,2016,2.29723
rwa,2017,2.37599
rwa,2018,2.46024
rwa,2019,2.54624
rwa,2020,2.63326
sau,1960,3.37215
sau,1961,3.36669
sau,1962,3.35505
sau,1963,3.3377
sau,1964,3.31448
sau,1965,3.28662
sau,1966,3.26666
sau,1967,3.24124
sau,1968,3.21112
sau,1969,3.17643
sau,1970,3.13718
sau,1971,3.09178
sau,1972,3.04591
sau,1973,3.00174
sau,1974,2.96067
sau,1975,2.92327
sau,1976,2.85595
sau,1977,2.79384
sau,1978,2.73723
sau,1979,2.68528
sau,1980,2.63797
sau,1981,2.55003
sau,1982,2.46518
sau,1983,2.38531
sau,1984,2.312
sau,1985,2.24472
sau,1986,2.24275
sau,1987,2.2602
sau,1988,2.29606
sau,1989,2.34706
sau,1990,2.41128
sau,1991,2.45216
sau,1992,2.48645
sau,1993,2.51683
sau,1994,2.54444
sau,1995,2.56871
sau,1996,2.60608
sau,1997,2.64292
sau,1998,2.68065
sau,1999,2.71803
sau,2000,2.75205
sau,2001,2.73899
sau,2002,2.72332
sau,2003,2.70663
sau,2004,2.69218
sau,2005,2.68458
sau,2006,2.67834
sau,2007,2.68098
sau,2008,2.68881
sau,2009,2.69482
sau,2010,2.69743
sau,2011,2.68729
sau,2012,2.67769
sau,2013,2.68279
sau,2014,2.71989
sau,2015,2.79787
sau,2016,2.88201
sau,2017,2.97439
sau,2018,3.06544
sau,2019,3.14522
sau,2020,3.21165
sdn,1960,3.00386
sdn,1961,2.98613
sdn,1962,2.96127
sdn,1963,2.93088
sdn,1964,2.89663
sdn,1965,2.85993
sdn,1966,2.84505
sdn,1967,2.82598
sdn,1968,2.80416
sdn,1969,2.78082
sdn,1970,2.75718
sdn,1971,2.75585
sdn,1972,2.75189
sdn,1973,2.74575
sdn,1974,2.73729
sdn,1975,2.72701
sdn,1976,2.72825
sdn,1977,2.72677
sdn,1978,2.72311
sdn,1979,2.71805
sdn,1980,2.71259
sdn,1981,2.71333
sdn,1982,2.71162
sdn,1983,2.70864
sdn,1984,2.70576
sdn,1985,2.70421
sdn,1986,2.7113
sdn,1987,2.7166
sdn,1988,2.72009
sdn,1989,2.72085
sdn,1990,2.71858
sdn,1991,2.73315
sdn,1992,2.74546
sdn,1993,2.75785
sdn,1994,2.77332
sdn,1995,2.79417
sdn,1996,2.80691
sdn,1997,2.8171
sdn,1998,2.82456
sdn,1999,2.82847
sdn,2000,2.82871
sdn,2001,2.84655
sdn,2002,2.85963
sdn,2003,2.86902
sdn,2004,2.87617
sdn,2005,2.88229
sdn,2006,2.91535
sdn,2007,2.94588
sdn,2008,2.97511
sdn,2009,3.00396
sdn,2010,3.03335
sdn,2011,3.06873
sdn,2012,3.10285
sdn,2013,3.13635
sdn,2014,3.16993
sdn,2015,3.20407
sdn,2016,3.24813
sdn,2017,3.29112
sdn,2018,3.33332
sdn,2019,3.37463
sdn,2020,3.41561
sen,1960,2.39009
sen,1961,2.3866
sen,1962,2.37518
sen,1963,2.35669
sen,1964,2.33377
sen,1965,2.30745
sen,1966,2.31041
sen,1967,2.30809
sen,1968,2.30112
sen,1969,2.2893
sen,1970,2.27299
sen,1971,2.28805
sen,1972,2.29738
sen,1973,2.30153
sen,1974,2.30174
sen,1975,2.29863
sen,1976,2.33485
sen,1977,2.36478
sen,1978,2.38838
sen,1979,2.40472
sen,1980,2.41334
sen,1981,2.44885
sen,1982,2.47804
sen,1983,2.50204
sen,1984,2.52263
sen,1985,2.54103
sen,1986,2.57797
sen,1987,2.61325
sen,1988,2.64689
sen,1989,2.6778
sen,1990,2.70584
sen,1991,2.74544
sen,1992,2.77828
sen,1993,2.80621
sen,1994,2.83093
sen,1995,2.8534
sen,1996,2.88539
sen,1997,2.91047
sen,1998,2.92951
sen,1999,2.94244
sen,2000,2.94914
sen,2001,2.96625
sen,2002,2.97575
sen,2003,2.97704
sen,2004,2.96922
sen,2005,2.95179
sen,2006,2.9529
sen,2007,2.94403
sen,2008,2.92511
sen,2009,2.89509
sen,2010,2.85434
sen,2011,2.82758
sen,2012,2.79175
sen,2013,2.75227
sen,2014,2.7156
sen,2015,2.68537
sen,2016,2.67693
sen,2017,2.67268
sen,2018,2.66978
sen,2019,2.66429
sen,2020,2.65474
sgp,1960,1.53605
sgp,1961,1.61918
sgp,1962,1.71979
sgp,1963,1.83354
sgp,1964,1.95933
sgp,1965,2.09775
sgp,1966,2.23645
sgp,1967,2.38703
sgp,1968,2.54473
sgp,1969,2.70671
sgp,1970,2.87321
sgp,1971,3.02825
sgp,1972,3.17857
sgp,1973,3.33385
sgp,1974,3.49933
sgp,1975,3.67383
sgp,1976,3.79454
sgp,1977,3.91125
sgp,1978,4.01392
sgp,1979,4.0903
sgp,1980,4.13606
sgp,1981,4.26169
sgp,1982,4.37103
sgp,1983,4.47077
sgp,1984,4.57103
sgp,1985,4.67785
sgp,1986,4.74281
sgp,1987,4.79949
sgp,1988,4.85375
sgp,1989,4.90897
sgp,1990,4.96281
sgp,1991,4.99467
sgp,1992,5.02388
sgp,1993,5.05184
sgp,1994,5.09307
sgp,1995,5.16899
sgp,1996,5.26892
sgp,1997,5.35286
sgp,1998,5.41024
sgp,1999,5.45399
sgp,2000,5.51366
sgp,2001,5.73639
sgp,2002,5.94305
sgp,2003,6.09906
sgp,2004,6.18611
sgp,2005,6.22149
sgp,2006,6.21179
sgp,2007,6.1492
sgp,2008,6.05735
sgp,2009,6.01222
sgp,2010,6.0903
sgp,2011,6.4841
sgp,2012,6.87417
sgp,2013,7.19979
sgp,2014,7.46425
sgp,2015,7.73744
sgp,2016,8.48589
sgp,2017,9.34553
sgp,2018,10.28861
sgp,2019,11.27619
sgp,2020,12.28378
slb,1960,3.60623
slb,1961,3.8984
slb,1962,4.21181
slb,1963,4.4943
slb,1964,4.68528
slb,1965,4.7567
slb,1966,4.75665
slb,1967,4.67728
slb,1968,4.54874
slb,1969,4.41799
slb,1970,4.28933
slb,1971,4.2142
slb,1972,4.14284
slb,1973,4.07352
slb,1974,4.00045
slb,1975,3.93082
slb,1976,3.87399
slb,1977,3.82851
slb,1978,3.78942
slb,1979,3.7598
slb,1980,3.73375
slb,1981,3.66079
slb,1982,3.57525
slb,1983,3.49005
slb,1984,3.39626
slb,1985,3.30749
slb,1986,3.25531
slb,1987,3.1953
slb,1988,3.13192
slb,1989,3.06065
slb,1990,2.97805
slb,1991,2.93323
slb,1992,2.88068
slb,1993,2.8261
slb,1994,2.78086
slb,1995,2.74745
slb,1996,2.75892
slb,1997,2.77946
slb,1998,2.79899
slb,1999,2.81112
slb,2000,2.81168
slb,2001,2.87267
slb,2002,2.91737
slb,2003,2.95699
slb,2004,3.00403
slb,2005,3.0567
slb,2006,3.12958
slb,2007,3.20598
slb,2008,3.28533
slb,2009,3.352
slb,2010,3.40249
slb,2011,3.4234
slb,2012,3.43142
slb,2013,3.43169
slb,2014,3.4288
slb,2015,3.42491
slb,2016,3.43207
slb,2017,3.43872
slb,2018,3.44904
slb,2019,3.46407
slb,2020,3.48478
sle,1960,3.35274
sle,1961,3.40616
sle,1962,3.45265
sle,1963,3.49149
sle,1964,3.52125
sle,1965,3.54109
sle,1966,3.57777
sle,1967,3.60482
sle,1968,3.62255
sle,1969,3.63005
sle,1970,3.62811
sle,1971,3.65028
sle,1972,3.6612
sle,1973,3.66236
sle,1974,3.6532
sle,1975,3.6343
sle,1976,3.64252
sle,1977,3.64038
sle,1978,3.62871
sle,1979,3.60702
sle,1980,3.57675
sle,1981,3.57581
sle,1982,3.56347
sle,1983,3.5413
sle,1984,3.50984
sle,1985,3.46943
sle,1986,3.45597
sle,1987,3.43276
sle,1988,3.40003
sle,1989,3.36049
sle,1990,3.3179
sle,1991,3.32312
sle,1992,3.30694
sle,1993,3.26946
sle,1994,3.20898
sle,1995,3.12172
sle,1996,3.1157
sle,1997,3.09699
sle,1998,3.0628
sle,1999,3.00964
sle,2000,2.9341
sle,2001,2.90823
sle,2002,2.87753
sle,2003,2.84349
sle,2004,2.81007
sle,2005,2.78125
sle,2006,2.77573
sle,2007,2.76252
sle,2008,2.74249
sle,2009,2.71576
sle,2010,2.68261
sle,2011,2.68289
sle,2012,2.67534
sle,2013,2.65856
sle,2014,2.63105
sle,2015,2.59253
sle,2016,2.58923
sle,2017,2.57432
sle,2018,2.55124
sle,2019,2.52381
sle,2020,2.4943
slv,1960,2.95938
slv,1961,2.9602
slv,1962,2.95288
slv,1963,2.94034
slv,1964,2.92539
slv,1965,2.9091
slv,1966,2.91396
slv,1967,2.91615
slv,1968,2.91548
slv,1969,2.91004
slv,1970,2.90108
slv,1971,2.92522
slv,1972,2.94322
slv,1973,2.95601
slv,1974,2.96411
slv,1975,2.96843
slv,1976,3.01127
slv,1977,3.04946
slv,1978,3.08471
slv,1979,3.11915
slv,1980,3.15467
slv,1981,3.22093
slv,1982,3.28826
slv,1983,3.3571
slv,1984,3.42829
slv,1985,3.50207
slv,1986,3.5982
slv,1987,3.69468
slv,1988,3.79149
slv,1989,3.88628
slv,1990,3.97779
slv,1991,4.06932
slv,1992,4.15432
slv,1993,4.23767
slv,1994,4.32671
slv,1995,4.42621
slv,1996,4.55695
slv,1997,4.69286
slv,1998,4.83317
slv,1999,4.97639
slv,2000,5.12218
slv,2001,5.30049
slv,2002,5.47967
slv,2003,5.65575
slv,2004,5.82232
slv,2005,5.97473
slv,2006,6.1332
slv,2007,6.27062
slv,2008,6.39167
slv,2009,6.50229
slv,2010,6.60562
slv,2011,6.70442
slv,2012,6.79924
slv,2013,6.89172
slv,2014,6.98361
slv,2015,7.07736
slv,2016,7.19452
slv,2017,7.31381
slv,2018,7.4324
slv,2019,7.54884
slv,2020,7.6628
som,1960,2.60022
som,1961,2.64939
som,1962,2.68877
som,1963,2.71912
som,1964,2.73963
som,1965,2.75119
som,1966,2.78957
som,1967,2.81818
som,1968,2.83719
som,1969,2.84876
som,1970,2.85488
som,1971,2.88776
som,1972,2.91698
som,1973,2.94114
som,1974,2.95169
som,1975,2.9386
som,1976,2.90405
som,1977,2.89699
som,1978,2.91167
som,1979,2.9511
som,1980,3.02126
som,1981,3.03211
som,1982,3.02328
som,1983,2.99922
som,1984,2.95833
som,1985,2.896
som,1986,2.89449
som,1987,2.8749
som,1988,2.83763
som,1989,2.78557
som,1990,2.72147
som,1991,2.71736
som,1992,2.70149
som,1993,2.6705
som,1994,2.61789
som,1995,2.5382
som,1996,2.52525
som,1997,2.50339
som,1998,2.47643
som,1999,2.45115
som,2000,2.43157
som,2001,2.4328
som,2002,2.43888
som,2003,2.447
som,2004,2.45345
som,2005,2.4569
som,2006,2.48016
som,2007,2.49603
som,2008,2.50831
som,2009,2.52191
som,2010,2.53881
som,2011,2.57147
som,2012,2.60445
som,2013,2.63579
som,2014,2.66214
som,2015,2.68242
som,2016,2.719
som,2017,2.74757
som,2018,2.76954
som,2019,2.78662
som,2020,2.7996
srb,1960,5.56936
srb,1961,5.70975
srb,1962,5.8697
srb,1963,6.04329
srb,1964,6.22235
srb,1965,6.40219
srb,1966,6.62265
srb,1967,6.8364
srb,1968,7.04443
srb,1969,7.24933
srb,1970,7.45154
srb,1971,7.70314
srb,1972,7.94113
srb,1973,8.14551
srb,1974,8.29393
srb,1975,8.3753
srb,1976,8.43139
srb,1977,8.43628
srb,1978,8.38744
srb,1979,8.27772
srb,1980,8.10986
srb,1981,7.94803
srb,1982,7.7352
srb,1983,7.51522
srb,1984,7.34593
srb,1985,7.25932
srb,1986,7.31439
srb,1987,7.42166
srb,1988,7.57132
srb,1989,7.75162
srb,1990,7.95606
srb,1991,8.28454
srb,1992,8.63212
srb,1993,8.98558
srb,1994,9.32857
srb,1995,9.65293
srb,1996,10.10557
srb,1997,10.52323
srb,1998,10.90249
srb,1999,11.24069
srb,2000,11.53661
srb,2001,11.80632
srb,2002,12.03736
srb,2003,12.21977
srb,2004,12.33158
srb,2005,12.36282
srb,2006,12.46493
srb,2007,12.49886
srb,2008,12.51299
srb,2009,12.57784
srb,2010,12.73389
srb,2011,13.05133
srb,2012,13.44456
srb,2013,13.89607
srb,2014,14.38127
srb,2015,14.88415
srb,2016,15.3143
srb,2017,15.73696
srb,2018,16.1276
srb,2019,16.45336
srb,2020,16.69636
ssd,1960,2.72564
ssd,1961,2.70218
ssd,1962,2.66788
ssd,1963,2.62375
ssd,1964,2.56836
ssd,1965,2.50247
ssd,1966,2.5034
ssd,1967,2.49369
ssd,1968,2.47491
ssd,1969,2.44877
ssd,1970,2.41601
ssd,1971,2.4306
ssd,1972,2.43898
ssd,1973,2.4411
ssd,1974,2.436
ssd,1975,2.42388
ssd,1976,2.4477
ssd,1977,2.46473
ssd,1978,2.47536
ssd,1979,2.48041
ssd,1980,2.48058
ssd,1981,2.50142
ssd,1982,2.51751
ssd,1983,2.52955
ssd,1984,2.53841
ssd,1985,2.54577
ssd,1986,2.58811
ssd,1987,2.61567
ssd,1988,2.63013
ssd,1989,2.63466
ssd,1990,2.63166
ssd,1991,2.68932
ssd,1992,2.73522
ssd,1993,2.76567
ssd,1994,2.77083
ssd,1995,2.73941
ssd,1996,2.76436
ssd,1997,2.78569
ssd,1998,2.80235
ssd,1999,2.81751
ssd,2000,2.83462
ssd,2001,2.85385
ssd,2002,2.87448
ssd,2003,2.89749
ssd,2004,2.92183
ssd,2005,2.94655
ssd,2006,2.96855
ssd,2007,2.98967
ssd,2008,3.01185
ssd,2009,3.03901
ssd,2010,3.07405
ssd,2011,3.1061
ssd,2012,3.13387
ssd,2013,3.15443
ssd,2014,3.16255
ssd,2015,3.15738
ssd,2016,3.1652
ssd,2017,3.15487
ssd,2018,3.13283
ssd,2019,3.10581
ssd,2020,3.07634
stp,1960,2.96396
stp,1961,2.86531
stp,1962,2.71625
stp,1963,2.52841
stp,1964,2.28027
stp,1965,1.93826
stp,1966,2.22403
stp,1967,2.55531
stp,1968,2.96019
stp,1969,3.42404
stp,1970,3.9361
stp,1971,3.67688
stp,1972,3.43859
stp,1973,3.24496
stp,1974,3.07014
stp,1975,2.8908
stp,1976,3.06801
stp,1977,3.21864
stp,1978,3.36613
stp,1979,3.51577
stp,1980,3.67431
stp,1981,3.62128
stp,1982,3.58169
stp,1983,3.55318
stp,1984,3.51323
stp,1985,3.46835
stp,1986,3.43854
stp,1987,3.39695
stp,1988,3.33923
stp,1989,3.25866
stp,1990,3.18423
stp,1991,3.23116
stp,1992,3.25598
stp,1993,3.26199
stp,1994,3.2589
stp,1995,3.25506
stp,1996,3.23696
stp,1997,3.18542
stp,1998,3.12532
stp,1999,3.03468
stp,2000,2.9395
stp,2001,2.97458
stp,2002,3.01399
stp,2003,3.03756
stp,2004,3.02779
stp,2005,2.97544
stp,2006,2.89282
stp,2007,2.78668
stp,2008,2.6735
stp,2009,2.56416
stp,2010,2.4779
stp,2011,2.4808
stp,2012,2.48327
stp,2013,2.48671
stp,2014,2.48775
stp,2015,2.48467
stp,2016,2.49936
stp,2017,2.51134
stp,2018,2.52384
stp,2019,2.54993
stp,2020,2.59038
sur,1960,4.16982
sur,1961,4.07357
sur,1962,4.00868
sur,1963,3.96604
sur,1964,3.93727
sur,1965,3.90146
sur,1966,3.87783
sur,1967,3.84438
sur,1968,3.80518
sur,1969,3.75515
sur,1970,3.70088
sur,1971,3.74752
sur,1972,3.77594
sur,1973,3.79401
sur,1974,3.80558
sur,1975,3.82151
sur,1976,3.91461
sur,1977,4.01023
sur,1978,4.09403
sur,1979,4.15683
sur,1980,4.18915
sur,1981,4.20394
sur,1982,4.19017
sur,1983,4.1661
sur,1984,4.1544
sur,1985,4.17171
sur,1986,4.16575
sur,1987,4.18721
sur,1988,4.22213
sur,1989,4.25402
sur,1990,4.2758
sur,1991,4.34466
sur,1992,4.39566
sur,1993,4.43812
sur,1994,4.48178
sur,1995,4.53014
sur,1996,4.66653
sur,1997,4.79753
sur,1998,4.9222
sur,1999,5.03462
sur,2000,5.13483
sur,2001,5.19729
sur,2002,5.2491
sur,2003,5.28866
sur,2004,5.30882
sur,2005,5.30404
sur,2006,5.31872
sur,2007,5.31428
sur,2008,5.2982
sur,2009,5.29064
sur,2010,5.296
sur,2011,5.34731
sur,2012,5.40787
sur,2013,5.46988
sur,2014,5.52608
sur,2015,5.57133
sur,2016,5.64561
sur,2017,5.71418
sur,2018,5.78304
sur,2019,5.86166
sur,2020,5.95817
svk,1960,5.77992
svk,1961,5.95794
svk,1962,6.15895
svk,1963,6.37803
svk,1964,6.61008
svk,1965,6.85196
svk,1966,7.0978
svk,1967,7.34007
svk,1968,7.57692
svk,1969,7.80021
svk,1970,8.00364
svk,1971,8.20396
svk,1972,8.35702
svk,1973,8.47662
svk,1974,8.58659
svk,1975,8.69744
svk,1976,8.84572
svk,1977,9.00319
svk,1978,9.12201
svk,1979,9.13354
svk,1980,9.01142
svk,1981,8.82824
svk,1982,8.52327
svk,1983,8.17731
svk,1984,7.89887
svk,1985,7.74343
svk,1986,7.8211
svk,1987,7.97463
svk,1988,8.15448
svk,1989,8.29447
svk,1990,8.36188
svk,1991,8.47632
svk,1992,8.52938
svk,1993,8.53885
svk,1994,8.52868
svk,1995,8.51152
svk,1996,8.61636
svk,1997,8.71199
svk,1998,8.78647
svk,1999,8.8216
svk,2000,8.80934
svk,2001,8.88689
svk,2002,8.91978
svk,2003,8.92471
svk,2004,8.92294
svk,2005,8.92696
svk,2006,9.04051
svk,2007,9.1582
svk,2008,9.28311
svk,2009,9.41923
svk,2010,9.57185
svk,2011,9.83763
svk,2012,10.11536
svk,2013,10.4136
svk,2014,10.74512
svk,2015,11.11633
svk,2016,11.60492
svk,2017,12.11647
svk,2018,12.63457
svk,2019,13.14008
svk,2020,13.62279
svn,1960,6.46157
svn,1961,6.61863
svn,1962,6.78044
svn,1963,6.94801
svn,1964,7.11983
svn,1965,7.29361
svn,1966,7.46213
svn,1967,7.61831
svn,1968,7.75622
svn,1969,7.87408
svn,1970,7.97327
svn,1971,8.2104
svn,1972,8.41658
svn,1973,8.58793
svn,1974,8.72155
svn,1975,8.81188
svn,1976,8.93288
svn,1977,9.03113
svn,1978,9.09002
svn,1979,9.07535
svn,1980,8.97295
svn,1981,8.74429
svn,1982,8.41772
svn,1983,8.02982
svn,1984,7.65684
svn,1985,7.35458
svn,1986,7.32242
svn,1987,7.3497
svn,1988,7.42013
svn,1989,7.50803
svn,1990,7.5998
svn,1991,7.84975
svn,1992,8.10723
svn,1993,8.37288
svn,1994,8.6489
svn,1995,8.93698
svn,1996,9.29918
svn,1997,9.65343
svn,1998,9.98944
svn,1999,10.29628
svn,2000,10.57094
svn,2001,10.9027
svn,2002,11.21331
svn,2003,11.50626
svn,2004,11.78146
svn,2005,12.04005
svn,2006,12.33422
svn,2007,12.60736
svn,2008,12.86005
svn,2009,13.0941
svn,2010,13.31571
svn,2011,13.59419
svn,2012,13.86243
svn,2013,14.15237
svn,2014,14.50611
svn,2015,14.94621
svn,2016,15.48869
svn,2017,16.1051
svn,2018,16.75993
svn,2019,17.40319
svn,2020,18.0075
swe,1960,10.77234
swe,1961,10.90872
swe,1962,11.04732
swe,1963,11.18667
swe,1964,11.32219
swe,1965,11.45318
swe,1966,11.61948
swe,1967,11.7721
swe,1968,11.91645
swe,1969,12.06223
swe,1970,12.21669
