geo,time,ne_imp_gnfs_cd
png,1989,1870633442.01211
png,1990,1575953452.49816
png,1991,1975315126.05042
png,1992,2000829359.31993
png,1993,1837898712.18316
png,1994,2188351144.27861
png,1995,2026003218.08113
png,1996,2495111001.51745
png,1997,2470798270.69242
png,1998,1849984946.34099
png,1999,1838951201.26034
png,2000,1734030164.93056
png,2001,1609847464.65934
png,2002,1739815379.07252
png,2003,1910762304.07744
png,2004,2313836701.12053
pol,1995,29569484536.0825
pol,1996,37618411779.97849
pol,1997,43365047418.6564
pol,1998,53786614490.4184
pol,1999,51042827254.1655
pol,2000,58003957571.1558
pol,2001,59122352768.7535
pol,2002,64249019607.8431
pol,2003,78626417423.05421
pol,2004,94927001312.336
pol,2005,109963838664.812
pol,2006,138364913637.535
pol,2007,181544130929.586
pol,2008,229936908517.35001
pol,2009,167652318835.935
pol,2010,201771299704.83896
pol,2011,235395234237.88297
pol,2012,224404421925.38
pol,2013,232173321521.23001
pol,2014,250900301157.07697
pol,2015,221394614670.38101
pol,2016,227600182611.34201
pol,2017,265326118593.39001
pol,2018,306504416202.896
pol,2019,302459759337.396
pol,2020,294679590737.74902
pri,1960,905500000
pri,1963,1146900000
pri,1964,1341000000
pri,1965,1503600000
pri,1966,1646600000
pri,1967,1796100000
pri,1968,1947800000
pri,1969,2231300000
pri,1970,2513400000
pri,1971,2879100000
pri,1972,3107800000
pri,1973,3496200000
pri,1974,4261500000
pri,1975,4950700000
pri,1976,5431800000
pri,1977,6108100000
pri,1978,6556200000
pri,1979,7386800000
pri,1980,8638200000
pri,1981,9239200000
pri,1982,8490500000
pri,1983,8506800000
pri,1984,9528400000
pri,1985,10112200000
pri,1986,10098900000
pri,1987,10723800000
pri,1988,11859100000
pri,1989,14042800000
pri,1990,15721600000
pri,1991,15904300000
pri,1992,15387300000
pri,1993,16385900000
pri,1994,16654200000
pri,1995,18816600000
pri,1996,19060900000
pri,1997,21387400000
pri,1998,21797500000
pri,1999,25299400000
pri,2000,27042800000
pri,2001,29149300000
pri,2002,28984600000
pri,2003,33749700000
pri,2004,38897600000
pri,2005,38905200000
pri,2006,42630200000
pri,2007,45265800000
pri,2008,44928300000
pri,2009,40651000000
pri,2010,40810100000
pri,2011,44662200000
pri,2012,46576200000
pri,2013,45100900000
pri,2014,42579500000
pri,2015,43065224800
pri,2016,43316700000
pri,2017,45938300000
pri,2018,46462500000
prt,1970,1954344490.93445
prt,1971,2302600706.71378
prt,1972,2797946627.13121
prt,1973,3968323793.9493
prt,1974,5759928966.06156
prt,1975,4943349019.60784
prt,1976,4891100795.75597
prt,1977,5594295442.64013
prt,1978,5958549270.07299
prt,1979,7863475409.83607
prt,1980,10783476171.4057
prt,1981,11270547231.2704
prt,1982,10708695761.8567
prt,1983,9363968512.48643
prt,1984,8884931525.60942
prt,1985,8751378985.76303
prt,1986,10858608765.581
prt,1987,15532868934.1113
prt,1988,20038610027.8552
prt,1989,21452554112.5541
prt,1990,28247582618.4784
prt,1991,30177947828.5001
prt,1992,34266584496.5845
prt,1993,29049311806.5079
prt,1994,31944022946.8599
prt,1995,39151232585.90951
prt,1996,41278931635.0403
prt,1997,41132256146.3694
prt,1998,45239506901.1576
prt,1999,46950345046.2372
prt,2000,46550613707.5421
prt,2001,45789575479.0646
prt,2002,47495078930.4409
prt,2003,55799780173.7724
prt,2004,67301751547.0446
prt,2005,70735904960.54781
prt,2006,79723354569.2364
prt,2007,93196905901.17288
prt,2008,107512515975.20799
prt,2009,83673807856.8683
prt,2010,89801905967.58348
prt,2011,94725068832.27649
prt,2012,82755123140.45038
prt,2013,87194990737.70341
prt,2014,92113302361.39581
prt,2015,79509937177.2523
prt,2016,80637085944.9621
prt,2017,92339158801.4449
prt,2018,104153548438.452
prt,2019,103329478724.784
prt,2020,89460439431.91779
pry,1965,69873015.87302
pry,1966,75206349.20635
pry,1967,76992063.49206
pry,1968,86817460.31746
pry,1969,101253968.25397
pry,1970,95857142.85714
pry,1971,105952380.95238
pry,1972,106428571.42857
pry,1973,142063492.06349
pry,1974,228810749.45081
pry,1975,269849206.34921
pry,1976,306468253.96825
pry,1977,469507936.50794
pry,1978,566103174.60318
pry,1979,736523809.52381
pry,1980,891841269.84127
pry,1981,1011111111.11111
pry,1982,1070794117.64706
pry,1983,901287917.27507
pry,1984,1024424371.25564
pry,1985,890425801.56348
pry,1986,1223304160.85638
pry,1987,1433992381.99457
pry,1988,1561507833.77888
pry,1989,1478470883.57188
pry,1990,2271653934.83786
pry,1991,2674820828.55418
pry,1992,2838888198.89355
pry,1993,3891800193.31537
pry,1994,4900392491.44249
pry,1995,5100987429.01244
pry,1996,4923048704.54733
pry,1997,4729946871.69974
pry,1998,4349322682.86332
pry,1999,3071972019.70459
pry,2000,3127286332.0378
pry,2001,2715523959.63886
pry,2002,2300391879.16575
pry,2003,2613734808.47838
pry,2004,3312407416.82261
pry,2005,4018871464.73617
pry,2006,5162332823.6011
pry,2007,6361512107.01215
pry,2008,9437785054.68574
pry,2009,7320280787.97768
pry,2010,10654789210.6439
pry,2011,12912863192.6874
pry,2012,12242913325.1628
pry,2013,13395085955.8994
pry,2014,13574801599.3419
pry,2015,11650765672.323
pry,2016,11051669784.7995
pry,2017,12885208720.4093
pry,2018,14313564368.7661
pry,2019,13328941537.9672
pry,2020,10461245080.6423
pse,1994,2044700000
pse,1995,2441200000
pse,1996,2497700000
pse,1997,2746200000
pse,1998,2885600000
pse,1999,3363500000
pse,2000,2895400000
pse,2001,2696200000
pse,2002,2233600000
pse,2003,2516400000
pse,2004,3137400000
pse,2005,3573900000
pse,2006,3683400000
pse,2007,4284100000
pse,2008,4645300000
pse,2009,4943200000
pse,2010,5264300000
pse,2011,5723200000
pse,2012,6299900000
pse,2013,6845800000
pse,2014,7263000000
pse,2015,7645500000
pse,2016,7871500000
pse,2017,8503400000
pse,2018,9023700000
pse,2019,9161700000
pse,2020,7948500000
pyf,1991,914657061.83627
pyf,1992,893678220.35219
pyf,1993,909585576.79102
pyf,1994,870433942.04041
pyf,1995,1004626817.96194
pyf,1996,1015822039.49278
pyf,1997,935821314.67345
pyf,1998,1084895089.04429
pyf,1999,919967820.95953
pyf,2000,835298191.44005
qat,1994,2490659450.54945
qat,1995,3526098983.51648
qat,1996,3604120769.23077
qat,1997,4085989010.98901
qat,1998,4098351648.35165
qat,1999,3184065934.06593
qat,2000,3965659340.65934
qat,2001,5099450549.45055
qat,2002,5446428571.42857
qat,2003,6699450549.45055
qat,2004,8315659340.65934
qat,2005,13207967032.967
qat,2006,21767307692.3077
qat,2007,28566208791.2088
qat,2008,32356868131.8681
qat,2009,28370604395.6044
qat,2010,29717307692.3077
qat,2011,43792582417.5824
qat,2012,54693406593.4066
qat,2013,58953296703.2967
qat,2014,64004395604.3956
qat,2015,59271428571.4286
qat,2016,63475274725.2747
qat,2017,62192582417.5824
qat,2018,65810989010.989
qat,2019,66769780219.7802
qat,2020,59064560439.5604
rou,1990,10209090909.0909
rou,1991,6244736842.10526
rou,1992,9093750000
rou,1993,7378289473.68421
rou,1994,8109788519.63746
rou,1995,11478111165.7649
rou,1996,12678235484.9173
rou,1997,12454101562.5
rou,1998,12851509689.0491
rou,1999,11257483858.3447
rou,2000,10033212031.8762
rou,2001,12046798114.3113
rou,2002,13680350930.2677
rou,2003,18478885542.1687
rou,2004,26152373073.5055
rou,2005,34286508562.99549
rou,2006,45041616233.5351
rou,2007,67729155559.2011
rou,2008,83624042240.66061
rou,2009,56495294001.9021
rou,2010,64882249284.1184
rou,2011,78729482385.35718
rou,2012,73064211983.1613
rou,2013,78106794074.3412
rou,2014,83679893705.95958
rou,2015,75016002196.86951
rou,2016,80557030942.0576
rou,2017,94191634793.3374
rou,2018,109319743251.47099
rou,2019,111208735458.60001
rou,2020,103768001885.01401
rus,1989,106426912643.659
rus,1990,92740965658.08461
rus,1991,67259259259.25929
rus,1992,222111380145.27802
rus,1993,132673769660.071
rus,1994,91639498027.03929
rus,1995,102419980064.237
rus,1996,85589979709.69249
rus,1997,91218668971.478
rus,1998,66522411128.2844
rus,1999,51275385865.1503
rus,2000,62417348027.0174
rus,2001,74250942749.4001
rus,2002,84408293460.92499
rus,2003,102759676788.74001
rus,2004,130992710864.283
rus,2005,164341474452.34799
rus,2006,207914383435.69601
rus,2007,279983425068.802
rus,2008,366597057083.88202
rus,2009,250604907310.55701
rus,2010,322366709584.79199
rus,2011,408776712510.59296
rus,2012,447048943248.65894
rus,2013,468623084388.96802
rus,2014,426062191556.66498
rus,2015,281640101283.77002
rus,2016,263830624896.54199
rus,2017,327207470330.52893
rus,2018,344519779600.78601
rus,2019,352811422092.53601
rus,2020,305005623750.95203
rwa,1960,12000000
rwa,1961,12000000
rwa,1962,16000000
rwa,1963,16200002
rwa,1964,16400000
rwa,1965,25200000
rwa,1966,24902858.28571
rwa,1967,24593001
rwa,1968,26070001
rwa,1969,27089999
rwa,1970,33500001
rwa,1971,37610085.72091
rwa,1972,40062970.52277
rwa,1973,39083911.25092
rwa,1974,65821689.96058
rwa,1975,101216639.41186
rwa,1976,123695655.08704
rwa,1977,131859980.34088
rwa,1978,215559862.28306
rwa,1979,252391554.11134
rwa,1980,331033109.12008
rwa,1981,306102669.44928
rwa,1982,339856004.72813
rwa,1983,307168308.29012
rwa,1984,312153000.66146
rwa,1985,341193178.50712
rwa,1986,391947117.7942
rwa,1987,412959379.86876
rwa,1988,421685680.53715
rwa,1989,415791833.95925
rwa,1990,358799633.47076
rwa,1991,345146615.406
rwa,1992,370561935.09563
rwa,1993,404236979.41582
rwa,1994,488303932.72727
rwa,1995,334008606.60693
rwa,1996,362153709.99283
rwa,1997,475297259.17637
rwa,1998,461714689.47448
rwa,1999,472851714.62461
rwa,2000,457371665.41526
rwa,2001,431274251.28992
rwa,2002,421290830.71289
rwa,2003,460447684.85367
rwa,2004,548212915.77265
rwa,2005,690285764.68576
rwa,2006,741573974.60225
rwa,2007,907851651.41556
rwa,2008,1363945822.67454
rwa,2009,1500227088.23957
rwa,2010,1625273159.07972
rwa,2011,1862866718.91775
rwa,2012,2185172891.6607
rwa,2013,2283504166.17695
rwa,2014,2476587261.02375
rwa,2015,2731456245.0789
rwa,2016,2961879399.40413
rwa,2017,3067114194.84914
rwa,2018,3341699722.90471
rwa,2019,3740845602.19795
rwa,2020,3649281828.2459
sau,1968,1035019955.55556
sau,1969,1118868488.88889
sau,1970,1159604444.44444
sau,1971,1287311446.91094
sau,1972,1765751061.57113
sau,1973,3126406140.39821
sau,1974,5995623661.97183
sau,1975,10165117409.5975
sau,1976,15522308781.8697
sau,1977,24156477830.4162
sau,1978,33388633956.9361
sau,1979,38305165436.8008
sau,1980,44920491778.6395
sau,1981,55459275683.6659
sau,1982,59944577329.2107
sau,1983,61584659913.1693
sau,1984,54097332576.6175
sau,1985,38070679182.7719
sau,1986,31120442884.148
sau,1987,31821094793.0574
sau,1988,31068624833.1108
sau,1989,36304672897.1963
sau,1990,36904405874.4993
sau,1991,48117222963.9519
sau,1992,49331375166.8892
sau,1993,44483311081.4419
sau,1994,35240587449.9332
sau,1995,39711615487.3164
sau,1996,42253404539.3858
sau,1997,43199465954.60609
sau,1998,38830933333.3333
sau,1999,37485333333.3333
sau,2000,46926133333.3333
sau,2001,44058400000
sau,2002,44830400000
sau,2003,51744266666.6667
sau,2004,62350400000
sau,2005,81797389981.58578
sau,2006,113494793057.41
sau,2007,145279252835.22299
sau,2008,176684800000
sau,2009,162069066666.66699
sau,2010,174202933333.33301
sau,2011,197977066666.66696
sau,2012,215206018933.33301
sau,2013,229900800000
sau,2014,255383052346.66696
sau,2015,247307252133.33301
sau,2016,198110220186.66696
sau,2017,201975700080
sau,2018,209589393626.66696
sau,2019,218940847173.33301
sau,2020,169846813893.33301
sdn,1960,170000000
sdn,1961,203666666.66667
sdn,1962,232000000
sdn,1963,283000000
sdn,1964,289000000
sdn,1965,252666666.66667
sdn,1966,240333333.33333
sdn,1967,290000000
sdn,1968,328000000
sdn,1969,330333333.33333
sdn,1970,400000000
sdn,1971,456333333.33333
sdn,1972,480333333.33333
sdn,1973,608000000
sdn,1974,952333333.33333
sdn,1975,1271000000
sdn,1976,1336000000
sdn,1977,1447333333.33333
sdn,1978,1167000000
sdn,1979,1748250000
sdn,1980,1726666666.66667
sdn,1981,2369166666.66667
sdn,1982,2256222222.22222
sdn,1983,1748076923.07692
sdn,1984,1597642857.14286
sdn,1985,1473733333.33333
sdn,1986,1296562500
sdn,1987,2244166666.66667
sdn,1988,1184547619.04762
sdn,1989,1428809523.80952
sdn,1990,876803278.68852
sdn,1991,1335500000
sdn,1992,1014630390.14374
sdn,1993,642656622.72442
sdn,1994,1269139502.76243
sdn,1995,1355730074.02307
sdn,1996,1250786296.77007
sdn,1997,1461937107.31738
sdn,1998,1707017031.87251
sdn,1999,1808999881.21164
sdn,2000,1644905997.19975
sdn,2001,1686823734.05489
sdn,2002,2578329193.72603
sdn,2003,3029863859.29956
sdn,2004,4298436082.35431
sdn,2005,7533463158.32683
sdn,2006,9554284641.95257
sdn,2007,10403689995.5359
sdn,2008,11415664912.4486
sdn,2009,11655191923.0769
sdn,2010,13741069344.8276
sdn,2011,7618397368.42105
sdn,2012,6041428100
sdn,2013,6219620671.23288
sdn,2014,350470730.33708
sdn,2015,398621454.54545
sdn,2016,316742166.66667
sdn,2017,329452661.90476
sdn,2018,211760696.47059
sdn,2019,153867024.06417
sdn,2020,74409934.31424
sen,1960,126271877.30647
sen,1961,174678732.02595
sen,1962,173017545.51708
sen,1963,177791175.91083
sen,1964,190639562.07791
sen,1965,180697047.63273
sen,1966,198969407.43714
sen,1967,201513861.71643
sen,1968,288978822.11042
sen,1969,301745773.31969
sen,1970,301688981.0937
sen,1971,326227112.44535
sen,1972,417121372.73513
sen,1973,529963267.5813
sen,1974,757849491.90427
sen,1975,872642940.02767
sen,1976,936697246.09127
sen,1977,1126394966.43684
sen,1978,1060183383.13963
sen,1979,1264686789.67614
sen,1980,1496959981.17093
sen,1981,1822807983.57999
sen,1982,1504650410.49663
sen,1983,1600297694.70537
sen,1984,1482612855.93735
sen,1985,1294595753.70521
sen,1986,1524007509.15367
sen,1987,1626029573.11159
sen,1988,1643548841.10184
sen,1989,1691678606.72788
sen,1990,2049748884.34564
sen,1991,1934759392.98188
sen,1992,2056499113.68618
sen,1993,1858224659.25938
sen,1994,1687427583.73623
sen,1995,2028766077.18266
sen,1996,1849069309.41972
sen,1997,1746494135.37869
sen,1998,1920046099.86782
sen,1999,2009562489.22577
sen,2000,1859032615.23385
sen,2001,2083798849.85985
sen,2002,2349065982.88745
sen,2003,2858883361.43601
sen,2004,3482300186.97685
sen,2005,3863796818.78942
sen,2006,4080719912.27076
sen,2007,5418130009.44146
sen,2008,7064429372.19731
sen,2009,5314158139.36577
sen,2010,5235657519.2964
sen,2011,6461834197.06711
sen,2012,6976208504.13559
sen,2013,7241503346.83405
sen,2014,7258511418.46409
sen,2015,6298158510.73313
sen,2016,6197109848.43883
sen,2017,7511562339.67506
sen,2018,8978699118.63699
sen,2019,8977677497.09427
sen,2020,8747021896.11978
sgp,1960,1243760616.7516
sgp,1961,1200313602.50882
sgp,1962,1227165817.32654
sgp,1963,1428982098.52345
sgp,1964,1188749509.99608
sgp,1965,1308996471.97178
sgp,1966,1430844113.41957
sgp,1967,1505978047.82438
sgp,1968,1869691624.19966
sgp,1969,2349960799.6864
sgp,1970,2785476283.81027
sgp,1971,3165523324.18659
sgp,1972,3328711443.27531
sgp,1973,4708693333.33333
sgp,1974,8589077887.19785
sgp,1975,8250441134.22791
sgp,1976,9896765487.28545
sgp,1977,10869354055.3667
sgp,1978,12716323686.1523
sgp,1979,17695118733.5092
sgp,1980,24854915846.59249
sgp,1981,28576639267.7004
sgp,1982,30107256117.764
sgp,1983,29571682242.9907
sgp,1984,30939233317.558
sgp,1985,29103089400.4032
sgp,1986,27154402072.63309
sgp,1987,33687287590.70449
sgp,1988,44438888888.88889
sgp,1989,51266199562.7112
sgp,1990,60411526431.831
sgp,1991,70627959479.0159
sgp,1992,77979742173.1123
sgp,1993,91975244460.94809
sgp,1994,110553358648.68401
sgp,1995,144307111612.81201
sgp,1996,153368581560.284
sgp,1997,154759496228.448
sgp,1998,124556106596.558
sgp,1999,137830973451.327
sgp,2000,169104176334.10699
sgp,2001,149416922475.86099
sgp,2002,153297944822.96399
sgp,2003,170520548731.48901
sgp,2004,215774405395.811
sgp,2005,249571016582.552
sgp,2006,293286046950.72101
sgp,2007,328426050029.85901
sgp,2008,403357551770.44293
sgp,2009,324909728429.013
sgp,2010,411720572057.20599
sgp,2011,491018126888.21802
sgp,2012,509005841401.93597
sgp,2013,528920562614.88
sgp,2014,530567595296.34601
sgp,2015,465353578702.35693
sgp,2016,441723271806.008
sgp,2017,496638424216.09106
sgp,2018,557508970937.12891
sgp,2019,552689048526.60901
sgp,2020,490694788722.18597
slb,1980,173530095.85855
slb,1981,183872901.27152
slb,1982,183296464.71686
slb,1983,172390028.39347
slb,1984,172723078.60124
slb,1985,157350921.83749
slb,1986,146425495.27952
slb,1987,156242850.30627
slb,1988,230010163.9806
slb,1989,227189313.52304
slb,1990,206423378.83444
slb,1991,262634448.20981
slb,1992,258870940.20013
slb,1993,308372807.98068
slb,1994,351218326.54797
slb,1995,324730614.52186
slb,1996,273945715.56752
slb,1997,292717049.15386
slb,1998,194991278.34538
slb,1999,159566772.07995
slb,2000,132052113.42333
slb,2001,112921561.19742
slb,2002,81792318.63442
slb,2003,82868143.72693
slb,2004,107953558.59286
slb,2005,173309074.4897
slb,2006,263486431.43439
slb,2007,357945635.12807
slb,2008,394558525.53595
slb,2009,344009931.71943
slb,2010,547833095.66619
slb,2011,609974742.51763
slb,2012,637372199.26039
slb,2013,712534750.27732
slb,2014,682684094.20634
slb,2015,618090388.77026
slb,2016,625298809.79341
slb,2017,692116540.30479
slb,2018,752342030.80792
slb,2019,748892749.65131
slb,2020,550563712.95687
sle,1964,109755521.82251
sle,1965,112419955.03202
sle,1966,118719952.51202
sle,1967,109222915.54763
sle,1968,88560035.42401
sle,1969,102960041.18402
sle,1970,127200050.88002
sle,1971,135877741.32441
sle,1972,135117922.23102
sle,1973,134624948.85722
sle,1974,169499252.44985
sle,1975,234175716.96264
sle,1976,172082240.03451
sle,1977,184910597.47056
sle,1978,230650213.93643
sle,1979,300481565.22891
sle,1980,420651552.6767
sle,1981,443016133.2068
sle,1982,335930246.63949
sle,1983,219271957.69441
sle,1984,134903085.71884
sle,1985,142324303.10169
sle,1986,73576932.63734
sle,1987,162625216.11584
sle,1988,151842280.24851
sle,1989,164863828.93351
sle,1990,220884259.40813
sle,1991,226153078.34046
sle,1992,223732478.97477
sle,1993,219705726.87225
sle,1994,233892960.62724
sle,1995,230235699.15254
sle,1996,302772890.19225
sle,1997,128198675.49669
sle,1998,143021872.60169
sle,1999,133349961.20164
sle,2000,250503322.02094
sle,2001,300799536.79229
sle,2002,373951405.43116
sle,2003,443246731.12143
sle,2004,421775811.64624
sle,2005,483591170.01994
sle,2006,472171800.54
sle,2007,532971850.52937
sle,2008,643759697.04258
sle,2009,685540147.38677
sle,2010,888970139.5457
sle,2011,1896478864.56106
sle,2012,2295138524.33045
sle,2013,2894443249.83241
sle,2014,2629234393.47685
sle,2015,2001365444.38534
sle,2016,2002833182.24286
sle,2017,1796266881.562
sle,2018,1602530536.05603
sle,2019,1546805316.46443
sle,2020,1481754390.0702
slv,1965,252880000
slv,1966,276800000
slv,1967,279760000
slv,1968,273680000
slv,1969,270680000
slv,1970,278120000
slv,1971,315680000
slv,1972,355440000
slv,1973,475720000
slv,1974,680200000
slv,1975,720040000
slv,1976,857200000
slv,1977,1102320000
slv,1978,1236480000
slv,1979,1286440000
slv,1980,1188160000
slv,1981,1154480000
slv,1982,967760600
slv,1983,1048723500
slv,1984,1044917600
slv,1985,1135807500
slv,1986,1095515800
slv,1987,1033141700
slv,1988,933715700
slv,1989,1035800000
slv,1990,1499153633.11014
slv,1991,1603417100
slv,1992,1891815600
slv,1993,2281645100
slv,1994,2705134100
slv,1995,3373053900
slv,1996,3272855600
slv,1997,3836743500
slv,1998,3990321100
slv,1999,4129349000
slv,2000,4935859900
slv,2001,5021277400
slv,2002,5117092900
slv,2003,5603962500
slv,2004,6021905400
slv,2005,6533150000
slv,2006,7602490000
slv,2007,8855300000
slv,2008,9699500000
slv,2009,7413800000
slv,2010,8595000000
slv,2011,10201700000
slv,2012,10495790000
slv,2013,11155200000
slv,2014,10969480000
slv,2015,11033340000
slv,2016,10731440000
slv,2017,11309300000
slv,2018,12151540000
slv,2019,12453420000
slv,2020,10815550000
smr,2015,2085251771.33993
smr,2016,2159658747.26686
smr,2017,2217609674.13014
smr,2018,2365267010.75385
smr,2019,2315733011.60524
som,1960,30939958.50402
som,1961,44239946.46402
som,1962,55999932.80003
som,1963,56139923.78403
som,1964,69859927.25603
som,1965,50301711.62973
som,1966,58099664.84201
som,1967,60479637.12218
som,1968,61697616.3743
som,1969,72457142.85714
som,1970,54000013.71429
som,1971,65931612.93943
som,1972,85672143.37903
som,1973,136273183.15689
som,1974,186973778.55441
som,1975,191088160.12709
som,1976,192486094.99603
som,1977,295217382.02899
som,1978,316988817.67956
som,1979,445931808.92388
som,1980,534102368.09006
som,1981,477996187.19087
som,1982,526993563.68571
som,1983,533432443.4768
som,1984,481494597.28301
som,1985,169206456.5008
som,1986,273465478.01528
som,1987,315205176.13698
som,1988,230343008.3312
som,1989,490450254.29553
som,1990,346105374.48934
som,2013,3561000000
som,2014,3903999993.56761
som,2015,3987000000
som,2016,4194000000
som,2017,4624000000
som,2018,5123000005.44314
som,2019,5423000000
som,2020,5818000000
srb,1995,1384067796.61017
srb,1996,3911862197.39292
srb,1997,5400470206.18034
srb,1998,4583104039.55816
srb,1999,2969446469.15062
srb,2000,942619356.32992
srb,2001,4647699947.84327
srb,2002,6295732961.89496
srb,2003,8548771042.66012
srb,2004,12833921420.1783
srb,2005,12471833413.7765
srb,2006,15417941256.1918
srb,2007,20858224058.4396
srb,2008,26220470717.0224
srb,2009,17917945386.6938
srb,2010,18599441134.5072
srb,2011,22563779942.0182
srb,2012,21492658567.9973
srb,2013,23262513959.1986
srb,2014,23603527164.0954
srb,2015,20707756724.0197
srb,2016,21706648849.4121
srb,2017,25206885927.7517
srb,2018,29908522177.6669
srb,2019,31394659932.1993
srb,2020,30146362126.8416
ssd,2008,4556634294.45799
ssd,2009,4222409862.32574
ssd,2010,4308920517.1591
ssd,2011,4047444596.85514
ssd,2012,3434803457.62712
ssd,2013,7567840881.35593
ssd,2014,3664089627.11864
ssd,2015,3467364408.19044
sur,2006,1192914677.26063
sur,2007,1387613843.35155
sur,2008,1846265938.06922
sur,2009,1697267759.56284
sur,2010,1678079696.94762
svk,1990,4251767394.61656
svk,1991,6602608480.65274
svk,1992,10819201707.8535
svk,1993,9869717732.49004
svk,1994,10695987661.6443
svk,1995,14115313725.4902
svk,1996,17460205323.1939
svk,1997,17726047354.7071
svk,1998,16884531826.8263
svk,1999,15577954489.456
svk,2000,16253875873.9796
svk,2001,19871121855.0138
svk,2002,22379998736.8616
svk,2003,29471992636.15129
svk,2004,40553163472.2634
svk,2005,47374109102.4187
svk,2006,59010359787.6917
svk,2007,71803694371.8065
svk,2008,82643702952.325
svk,2009,60974412963.3691
svk,2010,70075511088.0668
svk,2011,83573912075.68111
svk,2012,80737243045.92419
svk,2013,86913589087.55438
svk,2014,87832601820.1769
svk,2015,78712498086.88631
svk,2016,81429518990.3477
svk,2017,88849410973.23779
svk,2018,99708834826.174
svk,2019,96720447136.5253
svk,2020,88881753768.69131
svn,1990,12933093220.339
svn,1991,8912382608.69565
svn,1992,6661506485.84906
svn,1993,6919187301.5873
svn,1994,7870249302.32558
svn,1995,10180543873.8374
svn,1996,10189789305.949
svn,1997,10111527611.0444
svn,1998,10893287651.4714
svn,1999,11000424522.0831
svn,2000,10918374946.1903
svn,2001,11020070088.845
svn,2002,12057382543.6409
svn,2003,15208840680.3193
svn,2004,19444956402.5909
svn,2005,21887254072.8765
svn,2006,25630375109.7729
svn,2007,33276137346.7456
svn,2008,38163318803.2047
svn,2009,28245914567.9758
svn,2010,30475638367.7334
svn,2011,35608737592.5682
svn,2012,32368232184.8871
svn,2013,33668189401.4115
svn,2014,34697051480.7736
svn,2015,29807624110.6504
svn,2016,30915723137.7071
svn,2017,36028299306.8483
svn,2018,41364665347.1027
svn,2019,40803659239.3725
svn,2020,36793500436.8017
swe,1960,3412118647.54281
swe,1961,3435935928.60627
swe,1962,3674889647.01141
swe,1963,4001303566.60802
swe,1964,4539339896.57003
swe,1965,5144142719.75107
swe,1966,5445177562.07353
swe,1967,5655628630.1135
swe,1968,6170823804.06003
swe,1969,7153189116.61053
swe,1970,8511452485.88881
swe,1971,8730027117.18918
swe,1972,10058020535.8643
swe,1973,13262272571.1538
swe,1974,19719197188.8093
swe,1975,21285589566.9765
swe,1976,23742183475.2864
swe,1977,24866392806.1407
swe,1978,25733442735.421
swe,1979,35107292808.6585
swe,1980,40810546387.3652
swe,1981,36195754038.7882
swe,1982,34939660809.2191
swe,1983,32803783438.3274
swe,1984,33291121037.74269
swe,1985,35757544253.1875
swe,1986,41776926694.368
swe,1987,52324859314.8697
swe,1988,59068620903.5122
swe,1989,64198247529.8205
swe,1990,73057820504.15628
swe,1991,68543354609.3427
swe,1992,70552845221.3331
swe,1993,59040650615.41231
swe,1994,69267366511.14571
swe,1995,84138337095.0332
swe,1996,89009991052.7885
swe,1997,88157670696.4073
swe,1998,92940036981.59721
swe,1999,95341305189.77539
swe,2000,100453275414.202
swe,2001,91304566709.58749
swe,2002,95989771081.73889
swe,2003,116750182407.28101
swe,2004,138259331328.49799
swe,2005,151929587453.66699
swe,2006,172232793906.37299
swe,2007,204124400781.20401
swe,2008,225084280317.39801
swe,2009,166123624866.07999
swe,2010,196190670652.16199
swe,2011,232621994257.88599
swe,2012,222400808657.397
swe,2013,224695020933.20901
swe,2014,230849822578.612
swe,2015,201824555274.65497
swe,2016,204349649954.888
swe,2017,222899873696.62201
swe,2018,241335010126.52496
swe,2019,232902905272.67001
swe,2020,216361687088.98001
swz,1960,12039759.20482
swz,1961,14979700.40599
swz,1962,20999580.0084
swz,1963,28979420.41159
swz,1964,29959400.81198
swz,1965,36959260.81478
swz,1966,56698866.02268
swz,1967,62998740.0252
swz,1968,57538849.22302
swz,1969,57118857.62285
swz,1970,67758644.8271
swz,1971,74944071.58837
swz,1972,85989332.63952
swz,1973,124639769.45245
swz,1974,156585724.79765
swz,1975,164029749.83097
swz,1976,184222631.09476
swz,1977,208716651.33395
swz,1978,295193192.27231
swz,1979,408885721.07389
swz,1980,618130457.11351
swz,1981,604033728.35005
swz,1982,546417388.10094
swz,1983,557759626.60443
swz,1984,458618586.05029
swz,1985,334306995.10926
swz,1986,358293216.6302
swz,1987,479616895.87426
swz,1988,555487134.37431
swz,1989,605559118.4657
swz,1990,767813396.20454
swz,1991,816658349.32822
swz,1992,977615497.89621
swz,1993,1036592098.41785
swz,1994,1034169651.90943
swz,1995,1252954674.53337
swz,1996,1292343776.89391
swz,1997,1307297829.86111
swz,1998,1336847692.78078
swz,1999,1257913675.42352
swz,2000,1479696792.41477
swz,2001,1264818761.54302
swz,2002,1357182103.65535
swz,2003,1940920261.21327
swz,2004,2178217691.49793
swz,2005,2153311024.79833
swz,2006,1681386945.28539
swz,2007,1865728929.51429
swz,2008,1977703614.487
swz,2009,2068282320.59195
swz,2010,2671900180.29831
swz,2011,2214226990.4009
swz,2012,2099931242.38733
swz,2013,2127109310.10554
swz,2014,1967628341.33441
swz,2015,1665233707.03655
swz,2016,1625343075.27057
swz,2017,1949866370.57932
swz,2018,2068033383.43366
