geo,time,ne_dab_totl_zs
ita,1989,100.18408
ita,1990,99.95831
ita,1991,99.96372
ita,1992,100.11896
ita,1993,96.99366
ita,1994,96.73303
ita,1995,96.33958
ita,1996,95.46932
ita,1997,96.28893
ita,1998,96.96683
ita,1999,98.21932
ita,2000,99.15013
ita,2001,98.73678
ita,2002,99.24299
ita,2003,99.54446
ita,2004,99.41067
ita,2005,100.09883
ita,2006,100.8212
ita,2007,100.33938
ita,2008,100.76733
ita,2009,100.62044
ita,2010,101.85808
ita,2011,101.40059
ita,2012,98.89624
ita,2013,97.60109
ita,2014,97.10446
ita,2015,96.98622
ita,2016,96.71182
ita,2017,97.13672
ita,2018,97.59644
ita,2019,96.6877
ita,2020,96.31043
jam,1960,106.02072
jam,1961,102.36219
jam,1962,102.00131
jam,1963,99.02531
jam,1964,105.71547
jam,1965,103.58583
jam,1966,98.41716
jam,1967,100.75776
jam,1968,105.23694
jam,1969,106.6989
jam,1970,104.1859
jam,1971,107.11946
jam,1972,108.2899
jam,1973,109.58195
jam,1974,110.23064
jam,1975,110.34841
jam,1976,108.84513
jam,1977,98.61558
jam,1978,96.77851
jam,1979,100.82482
jam,1980,99.97486
jam,1981,108.61897
jam,1982,110.59978
jam,1983,107.33141
jam,1984,106.03088
jam,1985,109.83271
jam,1986,97.04245
jam,1987,99.66612
jam,1988,104.15492
jam,1989,108.78493
jam,1990,103.8134
jam,1991,101.81104
jam,1992,105.54981
jam,1993,94.67367
jam,1994,100.28769
jam,1995,105.1002
jam,1996,107.22442
jam,1997,107.80635
jam,1998,107.60901
jam,1999,106.15853
jam,2000,111.93291
jam,2001,113.69942
jam,2002,116.32285
jam,2003,114.92388
jam,2004,114.23005
jam,2005,119.94128
jam,2006,120.48268
jam,2007,121.78704
jam,2008,129.69079
jam,2009,117.92603
jam,2010,118.24978
jam,2011,123.08459
jam,2012,121.67266
jam,2013,122.10781
jam,2014,122.23167
jam,2015,116.27419
jam,2016,112.82828
jam,2017,114.20905
jam,2018,112.85021
jam,2019,114.03845
jam,2020,114.17455
jor,1976,147.38234
jor,1977,149.78273
jor,1978,146.36661
jor,1979,152.01018
jor,1980,144.91758
jor,1981,154.89749
jor,1982,153.66992
jor,1983,145.53901
jor,1984,140.46709
jor,1985,136.60042
jor,1986,125.23639
jor,1987,124.64304
jor,1988,121.23572
jor,1989,118.34968
jor,1990,129.77932
jor,1991,122.48141
jor,1992,131.97932
jor,1993,130.62112
jor,1994,123.25194
jor,1995,121.14085
jor,1996,125.27974
jor,1997,122.26845
jor,1998,119.48469
jor,1999,117.87876
jor,2000,126.67958
jor,2001,125.0172
jor,2002,119.19707
jor,2003,120.96327
jor,2004,130.24376
jor,2005,141.50012
jor,2006,133.99919
jor,2007,137.52404
jor,2008,124.27839
jor,2009,120.19872
jor,2010,116.04464
jor,2011,122.29734
jor,2012,120.69407
jor,2013,124.61303
jor,2014,122.09326
jor,2015,119.26504
jor,2016,116.56563
jor,2017,121.09566
jor,2018,118.22202
jor,2019,113.01798
jor,2020,117.93134
jpn,1970,98.89171
jpn,1971,97.34185
jpn,1972,97.77353
jpn,1973,100.27219
jpn,1974,101.23236
jpn,1975,100.27829
jpn,1976,99.37265
jpn,1977,98.46482
jpn,1978,98.30595
jpn,1979,100.96013
jpn,1980,100.9736
jpn,1981,99.38671
jpn,1982,99.45184
jpn,1983,98.46545
jpn,1984,97.55407
jpn,1985,96.8097
jpn,1986,96.32642
jpn,1987,97.23155
jpn,1988,98.03641
jpn,1989,98.64863
jpn,1990,99.22318
jpn,1991,98.5018
jpn,1992,97.94567
jpn,1993,97.85815
jpn,1994,98.13065
jpn,1995,98.75718
jpn,1996,99.6224
jpn,1997,99.01613
jpn,1998,98.25557
jpn,1999,98.51455
jpn,2000,98.63538
jpn,2001,99.406
jpn,2002,98.73623
jpn,2003,98.39454
jpn,2004,98.09182
jpn,2005,98.59816
jpn,2006,98.70165
jpn,2007,98.23834
jpn,2008,99.65841
jpn,2009,99.55104
jpn,2010,98.66145
jpn,2011,100.64604
jpn,2012,101.64138
jpn,2013,102.41046
jpn,2014,102.59412
jpn,2015,100.55389
jpn,2016,99.19433
jpn,2017,99.24034
jpn,2018,99.98002
jpn,2019,100.03113
jpn,2020,99.98946
kaz,1993,104.79589
kaz,1994,117.04135
kaz,1995,108.00538
kaz,1996,96.35711
kaz,1997,98.49625
kaz,1998,99.85987
kaz,1999,101.72705
kaz,2000,92.1024
kaz,2001,98.20268
kaz,2002,93.49624
kaz,2003,91.44636
kaz,2004,91.45861
kaz,2005,92.07527
kaz,2006,89.80334
kaz,2007,91.68203
kaz,2008,82.10679
kaz,2009,88.60031
kaz,2010,81.56638
kaz,2011,75.66521
kaz,2012,81.68801
kaz,2013,84.63955
kaz,2014,84.96243
kaz,2015,93.25846
kaz,2016,94.00275
kaz,2017,89.47641
kaz,2018,85.67747
kaz,2019,89.03859
kaz,2020,94.20775
ken,1964,95.82284
ken,1965,99.29856
ken,1966,98.46113
ken,1967,100.9087
ken,1968,99.89654
ken,1969,98.56004
ken,1970,100.83818
ken,1971,106.54973
ken,1972,102.12065
ken,1973,101.27519
ken,1974,107.2207
ken,1975,104.68623
ken,1976,99.30999
ken,1977,96.5767
ken,1978,109.79983
ken,1979,101.83375
ken,1980,106.33611
ken,1981,103.23787
ken,1982,103.79628
ken,1983,100.491
ken,1984,101.41771
ken,1985,101.02746
ken,1986,100.00988
ken,1987,105.11148
ken,1988,105.39683
ken,1989,111.80377
ken,1990,105.1962
ken,1991,101.25624
ken,1992,99.90736
ken,1993,95.21637
ken,1994,96.86456
ken,1995,105.92442
ken,1996,106.25394
ken,1997,107.85668
ken,1998,110.63669
ken,1999,109.85474
ken,2000,110.75915
ken,2001,114.33356
ken,2002,110.83069
ken,2003,111.73265
ken,2004,110.34725
ken,2005,110.42929
ken,2006,109.21236
ken,2007,109.94125
ken,2008,110.61425
ken,2009,105.04811
ken,2010,107.04269
ken,2011,110.58221
ken,2012,109.66626
ken,2013,110.74456
ken,2014,112.76126
ken,2015,110.34684
ken,2016,108.36553
ken,2017,110.91154
ken,2018,108.82758
ken,2019,108.89792
ken,2020,107.91474
kgz,1987,118.89251
kgz,1988,116.71554
kgz,1989,122.4
kgz,1990,120.3271
kgz,1991,101.2973
kgz,1992,112.01943
kgz,1993,107.64375
kgz,1994,106.30658
kgz,1995,112.88998
kgz,1996,125.81958
kgz,1997,107.90336
kgz,1998,121.54271
kgz,1999,114.79362
kgz,2000,105.73551
kgz,2001,100.2975
kgz,2002,103.75789
kgz,2003,106.57077
kgz,2004,108.70391
kgz,2005,118.47293
kgz,2006,137.30875
kgz,2007,131.23243
kgz,2008,139.00817
kgz,2009,123.98246
kgz,2010,130.12421
kgz,2011,127.10289
kgz,2012,150.86754
kgz,2013,149.52648
kgz,2014,150.22888
kgz,2015,142.97342
kgz,2016,134.17276
kgz,2017,132.11176
kgz,2018,135.6721
kgz,2019,128.90477
kgz,2020,121.24968
khm,1960,108.07174
khm,1961,105.77778
khm,1962,109.09091
khm,1963,103.52941
khm,1964,100.72993
khm,1965,100.98684
khm,1966,105
khm,1967,101.18694
khm,1968,102.14477
khm,1969,103.59712
khm,1970,102.00501
khm,1993,117.51103
khm,1994,113.89559
khm,1995,115.21918
khm,1996,118.47922
khm,1997,110.79353
khm,1998,112.26118
khm,1999,111.76021
khm,2000,111.56978
khm,2001,108.79078
khm,2002,109.36
khm,2003,110.90181
khm,2004,107.44118
khm,2005,108.59902
khm,2006,106.93941
khm,2007,105.07631
khm,2008,103.69532
khm,2009,103.68252
khm,2010,105.00419
khm,2011,105.97705
khm,2012,104.3777
khm,2013,104.25897
khm,2014,105.13916
khm,2015,104.65613
khm,2016,104.03557
khm,2017,101.40694
khm,2018,99.05547
khm,2019,98.50851
khm,2020,100.01719
kir,1972,95.30104
kir,1973,86.70026
kir,1974,54.40121
kir,1975,60.21342
kir,1976,79.30143
kir,1977,82.39991
kir,1978,91.29873
kir,1979,101.24056
kir,1980,133.4
kir,1981,141.18333
kir,1982,134.1425
kir,1983,133.32143
kir,1984,111.08298
kir,1985,122.25217
kir,1986,129.28333
kir,1987,138.23333
kir,1988,121.88545
kir,1989,133.52692
kir,1990,157.18431
kir,1991,132.31639
kir,1992,127.12462
kir,2008,170.30407
kir,2009,173.75646
kir,2010,165.66443
kir,2011,172.63713
kir,2012,179.33939
kir,2013,181.27461
kir,2014,188.47458
kir,2015,190.08589
kir,2016,188.12684
kir,2017,187.2217
kir,2018,179.25407
kor,1960,109.89354
kor,1961,109.82797
kor,1962,110.75821
kor,1963,109.90859
kor,1964,106.39466
kor,1965,107.1615
kor,1966,109.9712
kor,1967,111.22851
kor,1968,112.6871
kor,1969,112.06286
kor,1970,109.95137
kor,1971,110.55846
kor,1972,104.70042
kor,1973,103.6184
kor,1974,111.06768
kor,1975,108.71714
kor,1976,102.80664
kor,1977,101.84973
kor,1978,104.0943
kor,1979,107.29856
kor,1980,108.65901
kor,1981,107.00929
kor,1982,105.33266
kor,1983,102.05038
kor,1984,99.40375
kor,1985,98.83252
kor,1986,96.12558
kor,1987,93.33217
kor,1988,93.6108
kor,1989,98.07397
kor,1990,100.7557
kor,1991,102.31845
kor,1992,100.72667
kor,1993,99.51809
kor,1994,100.53966
kor,1995,100.95117
kor,1996,103.06307
kor,1997,100.79819
kor,1998,89.49663
kor,1999,94.70154
kor,2000,98.29374
kor,2001,98.75824
kor,2002,98.93025
kor,2003,98.49846
kor,2004,96.53092
kor,2005,97.68775
kor,2006,99.39467
kor,2007,99.0163
kor,2008,100.24937
kor,2009,95.73107
kor,2010,97.19212
kor,2011,98.89086
kor,2012,97.27022
kor,2013,95.36796
kor,2014,94.9516
kor,2015,93.15337
kor,2016,93.3385
kor,2017,95.25251
kor,2018,95.56228
kor,2019,97.20542
kor,2020,96.34489
kos,2008,142.34937
kos,2009,139.29985
kos,2010,138.83917
kos,2011,136.24765
kos,2012,132.32006
kos,2013,129.09581
kos,2014,130.02228
kos,2015,129.11764
kos,2016,127.36402
kos,2017,125.75245
kos,2018,128.20817
kos,2019,127.12819
kos,2020,132.21771
kwt,1965,55.40721
kwt,1966,58.66511
kwt,1967,68.92202
kwt,1968,64.35331
kwt,1969,65.41962
kwt,1970,64.30868
kwt,1971,52.31582
kwt,1972,52.06284
kwt,1973,50.24001
kwt,1974,28.88277
kwt,1975,45.54058
kwt,1976,54.62145
kwt,1977,71.42398
kwt,1978,69.32908
kwt,1979,50.84652
kwt,1980,55.94884
kwt,1981,68.98136
kwt,1982,97.85909
kwt,1983,90.2228
kwt,1984,84.52815
kwt,1985,89.06982
kwt,1986,101.82613
kwt,1987,84.58288
kwt,1988,95.37536
kwt,1989,88.96526
kwt,1990,113.1331
kwt,1991,211.09017
kwt,1992,116.24302
kwt,1993,96.5202
kwt,1994,91.47019
kwt,1995,89.61042
kwt,1996,86.90119
kwt,1997,86.73792
kwt,1998,107.23582
kwt,1999,93.50033
kwt,2000,73.67398
kwt,2001,84.23364
kwt,2002,91.9931
kwt,2003,82.37215
kwt,2004,75.46341
kwt,2005,64.29013
kwt,2006,58.62163
kwt,2007,64.90243
kwt,2008,59.16436
kwt,2009,69.9438
kwt,2010,63.6808
kwt,2011,52.66727
kwt,2012,51.54765
kwt,2013,55.88343
kwt,2014,63.02617
kwt,2015,91.16911
kwt,2016,100.89334
kwt,2017,95.44742
kwt,2018,88.12447
kwt,2019,91.59608
lao,1984,103.57724
lao,1985,105.7277
lao,1986,104.08768
lao,1987,107.93067
lao,1988,118.27086
lao,2000,107.51329
lao,2001,110.15312
lao,2002,109.74987
lao,2003,113.57123
lao,2004,116.25551
lao,2005,113.86517
lao,2006,105.65122
lao,2007,111.984
lao,2008,115.54102
lao,2009,116.76469
lao,2010,113.95229
lao,2011,105.43542
lao,2012,122.43167
lao,2013,121.83294
lao,2014,117.55064
lao,2015,117.89345
lao,2016,108.67313
lbn,1990,167.03992
lbn,1991,148.57
lbn,1992,161.14285
lbn,1993,158.00228
lbn,1994,154.5309
lbn,1995,151.52248
lbn,1996,142.40397
lbn,1997,133.02268
lbn,1998,127.19033
lbn,1999,122.68619
lbn,2000,121.76018
lbn,2001,124.34698
lbn,2002,118.84525
lbn,2003,120.61767
lbn,2004,120.86299
lbn,2005,119.51558
lbn,2006,119.89008
lbn,2007,123.68467
lbn,2008,129.53436
lbn,2009,124.00644
lbn,2010,125.05041
lbn,2011,129.41369
lbn,2012,130.9136
lbn,2013,132.86033
lbn,2014,132.27919
lbn,2015,125.48997
lbn,2016,124.157
lbn,2017,124.46449
lbn,2018,126.56697
lbn,2019,120.33343
lbn,2020,115.06983
lby,1990,91.44411
lby,1991,96.94466
lby,1992,94.86741
lby,1993,103.30369
lby,1994,99.07394
lby,1995,93.23783
lby,1996,95.23892
lby,1997,95.05972
lby,1998,101.51468
lby,1999,79.09625
lby,2000,70.90603
lby,2001,73.33818
lby,2002,82.77718
lby,2003,65.77881
lby,2004,60.02812
lby,2005,45.27979
lby,2006,55.77869
lby,2007,63.9176
lby,2008,62.11864
lka,1960,104.81793
lka,1961,103.04667
lka,1962,102.442
lka,1963,104.11985
lka,1964,103.5722
lka,1965,102.00789
lka,1966,103.2831
lka,1967,103.91302
lka,1968,103.83891
lka,1969,106.59507
lka,1970,105.46414
lka,1971,104.15616
lka,1972,104.17171
lka,1973,99.01326
lka,1974,101.46944
lka,1975,99.02126
lka,1976,100.21991
lka,1977,96.91136
lka,1978,103.32221
lka,1979,108.67166
lka,1980,115.90003
lka,1981,108.67908
lka,1982,112.44261
lka,1983,110.29425
lka,1984,106.7553
lka,1985,107.10553
lka,1986,106.91147
lka,1987,106.11383
lka,1988,105.3648
lka,1989,104.84853
lka,1990,104.49966
lka,1991,105.13755
lka,1992,106.2331
lka,1993,106.94186
lka,1994,108.81119
lka,1995,109.21067
lka,1996,106.69972
lka,1997,106.53963
lka,1998,106.62739
lka,1999,107.90603
lka,2000,110.03205
lka,2001,103.64361
lka,2002,107.27933
lka,2003,106.02924
lka,2004,108.82114
lka,2005,108.93023
lka,2006,111.00412
lka,2007,110.37654
lka,2008,113.68609
lka,2009,106.49239
lka,2010,107.25924
lka,2011,113.19089
lka,2012,111.85911
lka,2013,108.617
lka,2014,108.07336
lka,2015,107.53259
lka,2016,107.28812
lka,2017,107.22384
lka,2018,107.43044
lka,2019,106.12411
lka,2020,106.35625
lso,1960,126.72065
lso,1961,132.94118
lso,1962,133.44482
lso,1963,136.0119
lso,1964,134.23181
lso,1965,137.7551
lso,1966,145.67901
lso,1967,144.64918
lso,1968,143.0622
lso,1969,137.98812
lso,1970,136.65988
lso,1971,142.04753
lso,1972,153.05466
lso,1973,153.50773
lso,1974,163.41463
lso,1975,189.51175
lso,1976,220.71651
lso,1977,200.5354
lso,1978,173.33909
lso,1979,201.51453
lso,1980,189.08063
lso,1981,197.71654
lso,2007,158.56147
lso,2008,155.29685
lso,2009,169.37383
lso,2010,165.85157
lso,2011,154.35019
lso,2012,166.61654
lso,2013,156.86614
lso,2014,149.99308
lso,2015,143.93506
lso,2016,145.59244
lso,2017,151.42531
lso,2018,143.49364
lso,2019,147.67297
ltu,1995,110.63259
ltu,1996,109.29637
ltu,1997,110.07751
ltu,1998,111.4031
ltu,1999,109.98519
ltu,2000,106.19073
ltu,2001,105.47165
ltu,2002,105.68306
ltu,2003,105.79294
ltu,2004,107.0613
ltu,2005,107.22422
ltu,2006,110.26053
ltu,2007,113.10496
ltu,2008,111.60643
ltu,2009,101.76018
ltu,2010,102.00267
ltu,2011,102.6852
ltu,2012,99.3899
ltu,2013,98.54964
ltu,2014,98.18079
ltu,2015,100.99704
ltu,2016,99.27909
ltu,2017,97.68303
ltu,2018,98.17989
ltu,2019,94.73912
ltu,2020,90.7143
lux,1970,79.37671
lux,1971,87.91806
lux,1972,85.82081
lux,1973,79.80431
lux,1974,72.45003
lux,1975,88.2911
lux,1976,86.89847
lux,1977,88.81856
lux,1978,90.95108
lux,1979,88.76075
lux,1980,93.04308
lux,1981,95.18383
lux,1982,93.87653
lux,1983,92.13387
lux,1984,90.65439
lux,1985,87.94336
lux,1986,87.8957
lux,1987,92.42332
lux,1988,90.90316
lux,1989,87.5515
lux,1990,88.44072
lux,1991,89.61819
lux,1992,85.12685
lux,1993,83.42622
lux,1994,81.40877
lux,1995,80.58679
lux,1996,79.67471
lux,1997,79.64685
lux,1998,81.17577
lux,1999,80.04959
lux,2000,77.12255
lux,2001,78.36382
lux,2002,77.96576
lux,2003,79.28184
lux,2004,77.75816
lux,2005,76.42874
lux,2006,70.39892
lux,2007,68.33161
lux,2008,69.22396
lux,2009,67.68254
lux,2010,68.25216
lux,2011,69.73621
lux,2012,69.36326
lux,2013,67.76684
lux,2014,67.86367
lux,2015,67.46108
lux,2016,66.24014
lux,2017,68.29898
lux,2018,67.29273
lux,2019,69.14005
lux,2020,66.91355
lva,1995,104.74203
lva,1996,109.00815
lva,1997,109.039
lva,1998,112.08068
lva,1999,109.80832
lva,2000,107.96651
lva,2001,110.3669
lva,2002,110.1272
lva,2003,112.51822
lva,2004,115.31101
lva,2005,114.29606
lva,2006,120.6425
lva,2007,119.05011
lva,2008,112.66145
lva,2009,101.98438
lva,2010,102.08802
lva,2011,105.93067
lva,2012,105.34094
lva,2013,104.3675
lva,2014,102.94152
lva,2015,101.72352
lva,2016,99.68021
lva,2017,100.64528
lva,2018,100.69942
lva,2019,100.70514
lva,2020,98.82751
mac,1982,88.99199
mac,1983,89.27516
mac,1984,82.79744
mac,1985,86.38825
mac,1986,88.1893
mac,1987,81.48077
mac,1988,83.35597
mac,1989,82.32047
mac,1990,79.15899
mac,1991,85.2545
mac,1992,82.94239
mac,1993,82.26003
mac,1994,83.28987
mac,1995,77.39482
mac,1996,74.3205
mac,1997,75.40415
mac,1998,76.52937
mac,1999,79.85973
mac,2000,69.23615
mac,2001,67.57512
mac,2002,65.85444
mac,2003,65.06569
mac,2004,59.36263
mac,2005,67.59945
mac,2006,71.69577
mac,2007,72.90611
mac,2008,67.21814
mac,2009,56.53476
mac,2010,45.0944
mac,2011,42.21055
mac,2012,42.16819
mac,2013,40.11085
mac,2014,47.35266
mac,2015,61.48459
mac,2016,58.90149
mac,2017,53.87203
mac,2018,50.57105
mac,2019,49.34729
mac,2020,97.69825
mar,1960,99.11115
mar,1961,102.97145
mar,1962,103.08592
mar,1963,102.1956
mar,1964,99.637
mar,1965,98.72654
mar,1966,100.4122
mar,1967,102.27037
mar,1968,101.57052
mar,1969,100.45457
mar,1970,103.94236
mar,1971,102.7726
mar,1972,100.64896
mar,1973,101.26931
mar,1974,100.63596
mar,1975,110.87309
mar,1976,118.81434
mar,1977,120.42523
mar,1978,113.69747
mar,1979,112.85447
mar,1980,108.6702
mar,1981,112.09363
mar,1982,112.1308
mar,1983,107.1047
mar,1984,109.09431
mar,1985,108.28862
mar,1986,106.51589
mar,1987,104.695
mar,1988,100.14453
mar,1989,105.24114
mar,1990,105.50805
mar,1991,105.14176
mar,1992,105.91901
mar,1993,105.54695
mar,1994,105.43655
mar,1995,106.36859
mar,1996,103.42359
mar,1997,103.30192
mar,1998,103.99007
mar,1999,103.67796
mar,2000,105.58696
mar,2001,102.99967
mar,2002,102.69886
mar,2003,103.32019
mar,2004,105.38134
mar,2005,106.07654
mar,2006,105.98557
mar,2007,109.34381
mar,2008,114.18812
mar,2009,111.90875
mar,2010,110.7816
mar,2011,114.02673
mar,2012,115.26582
mar,2013,114.46527
mar,2014,112.50746
mar,2015,107.59796
mar,2016,110.15753
mar,2017,109.55152
mar,2018,110.42083
mar,2019,108.59165
mar,2020,107.62858
mda,1995,107.76434
mda,1996,118.58103
mda,1997,121.16017
mda,1998,126.76405
mda,1999,112.89118
mda,2000,126.96287
mda,2001,124.39065
mda,2002,124.91173
mda,2003,133.42985
mda,2004,130.31055
mda,2005,140.69605
mda,2006,146.64291
mda,2007,151.55879
mda,2008,152.78338
mda,2009,136.61908
mda,2010,132.27863
mda,2011,133.53668
mda,2012,134.04071
mda,2013,131.50207
mda,2014,130.81788
mda,2015,125.53978
mda,2016,123.01893
mda,2017,123.43967
mda,2018,125.58882
mda,2019,124.77292
mda,2020,122.6236
mdg,1960,106.59236
mdg,1961,104.89661
mdg,1962,104.62653
mdg,1963,107.14391
mdg,1964,106.6231
mdg,1965,106.78805
mdg,1966,105.90335
mdg,1967,103.98964
mdg,1968,105.03976
mdg,1969,105.00242
mdg,1970,102.42513
mdg,1971,106.58101
mdg,1972,104.06011
mdg,1973,104.63096
mdg,1974,104.68106
mdg,1975,105.03056
mdg,1976,102.36094
mdg,1977,103.60403
mdg,1978,106.90633
mdg,1979,115.8118
mdg,1980,108.93567
mdg,1981,105.75371
mdg,1982,104.45283
mdg,1983,102.99129
mdg,1984,101.76512
mdg,1985,102.64971
mdg,1986,101.85243
mdg,1987,101.84979
mdg,1988,103.32787
mdg,1989,101.05067
mdg,1990,106.64045
mdg,1991,103.8119
mdg,1992,104.16531
mdg,1993,105.2465
mdg,1994,103.51931
mdg,1995,103.4007
mdg,1996,101.83274
mdg,1997,104.58786
mdg,1998,104.50744
mdg,1999,104.23117
mdg,2000,104.53779
mdg,2001,100.89463
mdg,2002,106.55054
mdg,2003,106.64228
mdg,2004,109.86077
mdg,2005,110.49131
mdg,2006,107.12901
mdg,2007,111.11032
mdg,2008,118.94295
mdg,2009,121.66004
mdg,2010,114.12613
mdg,2011,111.04383
mdg,2012,109.09036
mdg,2013,109.82327
mdg,2014,105.40562
mdg,2015,104.43911
mdg,2016,102.64957
mdg,2017,103.53814
mdg,2018,106.32633
mdg,2019,108.68688
mdg,2020,113.38403
mdv,2014,83.38968
mdv,2015,92.81142
mdv,2016,105.09433
mdv,2017,106.94874
mdv,2018,113.60618
mdv,2019,109.00052
mdv,2020,118.94185
mex,1960,101.23074
mex,1961,100.15373
mex,1962,99.87684
mex,1963,99.59368
mex,1964,100.01124
mex,1965,99.68256
mex,1966,99.18237
mex,1967,99.9841
mex,1968,100.33368
mex,1969,99.52498
mex,1970,101.96554
mex,1971,101.08112
mex,1972,100.72133
mex,1973,101.03706
mex,1974,102.1292
mex,1975,102.73016
mex,1976,101.3751
mex,1977,99.91731
mex,1978,100.58582
mex,1979,101.24636
mex,1980,96.89055
mex,1981,97.14638
mex,1982,89.38526
mex,1983,86.19378
mex,1984,87.85769
mex,1985,89.69578
mex,1986,92.44398
mex,1987,89.25706
mex,1988,99.44218
mex,1989,100.77725
mex,1990,101.66814
mex,1991,103.33845
mex,1992,105.16438
mex,1993,101.52128
mex,1994,103.02296
mex,1995,95.74312
mex,1996,96.56449
mex,1997,97.5534
mex,1998,98.90747
mex,1999,99.034
mex,2000,100.41165
mex,2001,99.61612
mex,2002,100.74547
mex,2003,102.3568
mex,2004,100.92715
mex,2005,100.79372
mex,2006,100.43086
mex,2007,100.68972
mex,2008,101.769
mex,2009,100.63443
mex,2010,99.91383
mex,2011,99.86499
mex,2012,100.55785
mex,2013,101.15357
mex,2014,99.92702
mex,2015,101.04223
mex,2016,101.15395
mex,2017,99.74065
mex,2018,99.0587
mex,2019,97.46041
mex,2020,95.89678
mhl,2004,156.55624
mhl,2005,161.42729
mhl,2006,167.98979
mhl,2007,168.97868
mhl,2008,163.55141
mhl,2009,178.38667
mhl,2010,173.176
mhl,2011,151.56088
mhl,2012,141.71211
mhl,2013,156.31824
mhl,2014,149.68798
mhl,2015,147.20771
mhl,2016,146.80193
mhl,2017,151.8537
mhl,2018,151.66582
mhl,2019,181.17327
mhl,2020,135.65419
mkd,1990,99.6562
mkd,1991,99.43048
mkd,1992,99.73946
mkd,1993,103.23596
mkd,1994,104.78247
mkd,1995,104.34645
mkd,1996,110.38374
mkd,1997,119.92334
mkd,1998,125.12445
mkd,1999,121.61153
mkd,2000,114.26727
mkd,2001,113.08158
mkd,2002,118.9314
mkd,2003,115.75659
mkd,2004,119.4618
mkd,2005,116.22613
mkd,2006,116.9687
mkd,2007,117.86001
mkd,2008,125.12088
mkd,2009,121.56567
mkd,2010,118.30133
mkd,2011,118.94348
mkd,2012,121.46633
mkd,2013,118.06468
mkd,2014,117.21222
mkd,2015,116.22227
mkd,2016,114.85789
mkd,2017,113.84585
mkd,2018,112.46493
mkd,2019,113.76012
mkd,2020,112.78595
mli,1967,111.94818
mli,1968,107.13031
mli,1969,107.12833
mli,1970,104.90225
mli,1971,106.13172
mli,1972,109.18543
mli,1973,111.83263
mli,1974,128.66039
mli,1975,119.49066
mli,1976,109.15992
mli,1977,105.9904
mli,1978,118.03791
mli,1979,114.83911
mli,1985,125.70164
mli,1986,120.46693
mli,1987,114.93306
mli,1988,117.66549
mli,1989,113.19504
mli,1990,114.67412
mli,1991,116.79761
mli,1992,119.91452
mli,1993,115.50359
mli,1994,117.41947
mli,1995,117.00684
mli,1996,114.66921
mli,1997,109.11389
mli,1998,107.67044
mli,1999,109.52444
mli,2000,110.46539
mli,2001,107.57593
mli,2002,101.65438
mli,2003,107.08946
mli,2004,107.95725
mli,2005,108.14759
mli,2006,104.11878
mli,2007,108.34552
mli,2008,112.69861
mli,2009,106.99519
mli,2010,112.31096
mli,2011,108.4612
mli,2012,103.40791
mli,2013,114.93658
mli,2014,115.52773
mli,2015,115.55222
mli,2016,116.87747
mli,2017,113.64026
mli,2018,111.10003
mli,2019,112.24812
mli,2020,106.38611
mlt,1970,127.31166
mlt,1971,123.35402
mlt,1972,120.97982
mlt,1973,117.82338
mlt,1974,126.68373
mlt,1975,111.55506
mlt,1976,109.43056
mlt,1977,112.43837
mlt,1978,105.29318
mlt,1979,103.06013
mlt,1980,103.44189
mlt,1981,106.06876
mlt,1982,113.47326
mlt,1983,112.43243
mlt,1984,112.80645
mlt,1985,113.51894
mlt,1986,107.93367
mlt,1987,106.95992
mlt,1988,107.58181
mlt,1989,108.37546
mlt,1990,110.80867
mlt,1991,108.27612
mlt,1992,104.55847
mlt,1993,106.77653
mlt,1994,107.22247
mlt,1995,105.24313
mlt,1996,109.78141
mlt,1997,105.95526
mlt,1998,106.51468
mlt,1999,104.80264
mlt,2000,108.12749
mlt,2001,104.18887
mlt,2002,97.10157
mlt,2003,102.84924
mlt,2004,106.39261
mlt,2005,110.44316
mlt,2006,107.03324
mlt,2007,103.82843
mlt,2008,101.82796
mlt,2009,100.90609
mlt,2010,99.94321
mlt,2011,98.53074
mlt,2012,96.43651
mlt,2013,92.38376
mlt,2014,88.0164
mlt,2015,90.23385
mlt,2016,88.77534
mlt,2017,82.83737
mlt,2018,83.95142
mlt,2019,85.22098
mlt,2020,90.38586
mmr,2009,100.82709
mmr,2010,96.27904
mmr,2011,91.42084
mmr,2012,92.75851
mmr,2013,95.66805
mmr,2014,98.51306
mmr,2015,101.07738
mmr,2016,108.31077
mmr,2017,109.26723
mmr,2018,106.40404
mmr,2019,101.05042
mmr,2020,97.87949
mne,2000,114.29522
mne,2001,123.56248
mne,2002,124.51717
mne,2003,116.3759
mne,2004,116.06556
mne,2005,117.52689
mne,2006,136.87165
mne,2007,142.7401
mne,2008,153.30077
mne,2009,130.76326
mne,2010,125.69152
mne,2011,121.96117
mne,2012,124.42108
mne,2013,120.08621
mne,2014,119.84021
mne,2015,118.45283
mne,2016,122.47158
mne,2017,123.44458
mne,2018,123.8593
mne,2019,121.15131
mne,2020,135.01263
mng,1981,147.16331
mng,1982,138.19932
mng,1983,135.81457
mng,1984,135.89118
mng,1985,141.47677
mng,1986,150.19088
mng,1987,141.95847
mng,1988,137.77899
mng,1989,124.95473
mng,1990,104.26925
mng,1991,107.02448
mng,1992,89.78783
mng,1993,84.98618
mng,1994,84.81085
mng,1995,91.45479
mng,1996,97.28816
mng,1997,91.24973
mng,1998,104.58774
mng,1999,104.80408
mng,2000,119.4255
mng,2001,117.54267
