geo,time,ne_exp_gnfs_kd_zg
per,1983,-11.47561
per,1984,7.42847
per,1985,4.1026
per,1986,-13.33942
per,1987,-3.57758
per,1988,-6.66983
per,1989,18.81517
per,1990,-11.6779
per,1991,5.77553
per,1992,4.36955
per,1993,3.10794
per,1994,19.39323
per,1995,5.5011
per,1996,8.89979
per,1997,13.09881
per,1998,6.44203
per,1999,6.94502
per,2000,7.79911
per,2001,6.80038
per,2002,7.82094
per,2003,6.33053
per,2004,14.71508
per,2005,14.16136
per,2006,1.18232
per,2007,6.66173
per,2008,7.78177
per,2009,-3.29233
per,2010,3.2321
per,2011,5.489
per,2012,3.10612
per,2013,-0.56469
per,2014,-3.80306
per,2015,4.26188
per,2016,11.75035
per,2017,8.80686
per,2018,3.36599
per,2019,-0.53777
per,2020,-19.01277
phl,1961,3.30835
phl,1962,15.89159
phl,1963,19.09175
phl,1964,5.99713
phl,1965,13.59558
phl,1966,6.09822
phl,1967,-14.42053
phl,1968,-11.27522
phl,1969,-4.37163
phl,1970,20.61084
phl,1971,3.41319
phl,1972,12.48861
phl,1973,16.04818
phl,1974,-11.4101
phl,1975,3.53352
phl,1976,12.82866
phl,1977,16.41343
phl,1978,6.05525
phl,1979,4.29415
phl,1980,39.81821
phl,1981,9.47541
phl,1982,-10.53618
phl,1983,5.2498
phl,1984,5.43051
phl,1985,-16.65089
phl,1986,16.66326
phl,1987,6.25072
phl,1988,14.78966
phl,1989,8.37959
phl,1990,2.33234
phl,1991,6.41463
phl,1992,5.08227
phl,1993,5.94443
phl,1994,18.78229
phl,1995,11.15499
phl,1996,14.53587
phl,1997,16.69266
phl,1998,-19.91415
phl,1999,10.16704
phl,2000,13.72341
phl,2001,-2.16816
phl,2002,4.84513
phl,2003,9.23323
phl,2004,6.54133
phl,2005,12.49811
phl,2006,10.05718
phl,2007,2.86215
phl,2008,-4.30035
phl,2009,-4.70832
phl,2010,20.30773
phl,2011,-0.78086
phl,2012,4.50742
phl,2013,1.97361
phl,2014,12.1371
phl,2015,9.967
phl,2016,9.20646
phl,2017,17.40178
phl,2018,11.81634
phl,2019,2.63602
phl,2020,-16.25227
png,1962,10.06037
png,1963,7.40401
png,1964,5.95745
png,1965,8.83532
png,1966,9.66792
png,1967,12.18035
png,1968,13.85721
png,1969,11.64384
png,1970,12.78906
png,1971,25.64854
png,1972,54.61205
png,1973,39.82336
png,1974,13.63215
png,1975,-3.49734
png,1976,-8.72314
png,1977,3.98586
png,1978,9.44207
png,1979,-0.27047
png,1980,-0.32538
png,1981,5.40061
png,1982,-1.62623
png,1983,1.74493
png,1984,3.14634
png,1985,12.25152
png,1986,12.00582
png,1987,-1.01421
png,1988,-1.42642
png,1989,-0.89677
png,1990,-4.56555
png,1991,15.82805
png,1992,28.06511
png,1993,26.69426
png,1994,9.94152
png,1995,-3.24364
png,1996,-6.08494
png,1997,-16.36729
png,1998,5.63371
png,1999,15.80303
png,2000,7.08649
png,2001,10.43507
png,2002,-1.2567
png,2003,14.26356
png,2004,2.71642
pol,1996,11.33085
pol,1997,12.20182
pol,1998,14.24339
pol,1999,-2.51495
pol,2000,23.60691
pol,2001,3.05552
pol,2002,4.82588
pol,2003,14.07977
pol,2004,4.77483
pol,2005,9.97007
pol,2006,15.37275
pol,2007,10.05842
pol,2008,7.05117
pol,2009,-5.93467
pol,2010,12.83606
pol,2011,7.67185
pol,2012,4.258
pol,2013,5.54468
pol,2014,6.70843
pol,2015,8.03294
pol,2016,9.26613
pol,2017,9.6274
pol,2018,6.94919
pol,2019,5.19188
pol,2020,0.13285
prt,1971,9.8846
prt,1972,18.54955
prt,1973,4.178
prt,1974,-15.70901
prt,1975,-15.58944
prt,1976,0
prt,1977,5.89943
prt,1978,9.09314
prt,1979,32.96626
prt,1980,2.2156
prt,1981,-4.44296
prt,1982,4.66881
prt,1983,13.60517
prt,1984,11.63514
prt,1985,6.66592
prt,1986,6.75566
prt,1987,11.21303
prt,1988,8.18323
prt,1989,12.20446
prt,1990,9.48813
prt,1991,1.16204
prt,1992,3.2375
prt,1993,-3.27342
prt,1994,8.38865
prt,1995,8.83801
prt,1996,5.70033
prt,1997,7.30575
prt,1998,8.11811
prt,1999,3.5265
prt,2000,8.52586
prt,2001,2.29873
prt,2002,3.31036
prt,2003,4.95061
prt,2004,3.55231
prt,2005,0.25773
prt,2006,12.4463
prt,2007,6.44367
prt,2008,-0.41703
prt,2009,-10.04569
prt,2010,9.209
prt,2011,6.88292
prt,2012,3.08056
prt,2013,7.20231
prt,2014,4.30353
prt,2015,6.26153
prt,2016,4.43065
prt,2017,8.40563
prt,2018,4.13342
prt,2019,4.07529
prt,2020,-18.63644
pry,1963,-2.18913
pry,1964,12.46121
pry,1965,32.48696
pry,1966,-7.93076
pry,1967,-2.12912
pry,1968,6.52956
pry,1969,18.05767
pry,1970,17.77166
pry,1971,0.33878
pry,1972,19.78977
pry,1973,41.77382
pry,1974,38.65942
pry,1975,-3.84854
pry,1976,80.25417
pry,1977,22.99292
pry,1978,20.89356
pry,1979,83.02223
pry,1980,-18.53237
pry,1981,-25.4167
pry,1982,7.93323
pry,1983,-14.75293
pry,1984,25.5172
pry,1985,35.77026
pry,1986,37.05771
pry,1987,5.74693
pry,1988,39.0111
pry,1989,9.80514
pry,1990,17.28593
pry,1991,6.76529
pry,1992,1.33014
pry,1993,27.35184
pry,1994,12.00103
pry,1995,17.3795
pry,1996,-8.63385
pry,1997,-5.65603
pry,1998,13.60756
pry,1999,-13.86267
pry,2000,2.17875
pry,2001,-12.68886
pry,2002,9.18517
pry,2003,10.19103
pry,2004,7.70915
pry,2005,10.50289
pry,2006,3.4334
pry,2007,8.67703
pry,2008,6.47491
pry,2009,-9.93021
pry,2010,23.64626
pry,2011,0.33942
pry,2012,-5.68324
pry,2013,13.60497
pry,2014,-4.30082
pry,2015,3.20434
pry,2016,9.1664
pry,2017,8.47843
pry,2018,-0.39652
pry,2019,-3.40921
pry,2020,-10.2982
pse,1995,26.77184
pse,1996,-3.96324
pse,1997,20.89314
pse,1998,17.1504
pse,1999,5.70101
pse,2000,17.08616
pse,2001,-32.93904
pse,2002,-18.43623
pse,2003,12.41422
pse,2004,10.39586
pse,2005,18.02949
pse,2006,-2.98126
pse,2007,18.74451
pse,2008,17.23968
pse,2009,6.6954
pse,2010,1.62546
pse,2011,25.42565
pse,2012,0.53046
pse,2013,4.41365
pse,2014,9.55462
pse,2015,-3.24625
pse,2016,-1.60406
pse,2017,13.91568
pse,2018,2.50835
pse,2019,2.00876
pse,2020,-7.01768
qat,2017,1.27713
qat,2018,-1.15193
qat,2019,-2.19506
qat,2020,-1.54536
rou,1991,-17.91621
rou,1992,2.89778
rou,1993,11.12603
rou,1994,19.03587
rou,1995,32.4815
rou,1996,6.08507
rou,1997,11.16882
rou,1998,-1.59655
rou,1999,7.31553
rou,2000,-18.57647
rou,2001,14.26039
rou,2002,17.35144
rou,2003,8.3408
rou,2004,14.14398
rou,2005,9.20333
rou,2006,11.7713
rou,2007,20.89921
rou,2008,13.7507
rou,2009,-5.68383
rou,2010,15.5242
rou,2011,12.11625
rou,2012,1.10518
rou,2013,20.57812
rou,2014,8.53593
rou,2015,4.58319
rou,2016,16.33959
rou,2017,7.76523
rou,2018,5.32007
rou,2019,5.35831
rou,2020,-9.6924
rus,1991,-29.97605
rus,1992,-28.67647
rus,1993,2.11255
rus,1994,12.57076
rus,1995,11.53754
rus,1996,3.61451
rus,1997,-0.50016
rus,1998,1.89974
rus,1999,11.19956
rus,2000,9.49948
rus,2001,4.20031
rus,2002,10.30005
rus,2003,12.59977
rus,2004,11.80014
rus,2005,6.50004
rus,2006,7.30005
rus,2007,6.29982
rus,2008,0.59985
rus,2009,-4.70015
rus,2010,7.00025
rus,2011,0.30012
rus,2012,1.36042
rus,2013,4.56173
rus,2014,0.51043
rus,2015,3.67326
rus,2016,3.16885
rus,2017,5.01364
rus,2018,5.55422
rus,2019,0.71608
rus,2020,-4.26793
rwa,1961,-11.69654
rwa,1962,-9.96607
rwa,1963,-42.30115
rwa,1964,76.90867
rwa,1965,7.87462
rwa,1966,-0.22406
rwa,1967,-0.26932
rwa,1968,-11.0321
rwa,1969,-2.47445
rwa,1970,58.81803
rwa,1971,-10.17349
rwa,1972,7.55564
rwa,1973,44.85766
rwa,1974,5.76757
rwa,1975,-22.56539
rwa,1976,70.02187
rwa,1977,-35.84147
rwa,1978,43.65918
rwa,1979,35.40261
rwa,1980,-6.92457
rwa,1981,1.24116
rwa,1982,2.10976
rwa,1983,-9.51208
rwa,1984,14.35823
rwa,1985,26.3373
rwa,1986,1.55428
rwa,1987,11.04568
rwa,1988,-20.62638
rwa,1989,5.13883
rwa,1990,-3.51753
rwa,1991,-7.56084
rwa,1992,-8.5
rwa,1993,-17.79533
rwa,1994,-61.06338
rwa,1995,8.57108
rwa,1996,42.07122
rwa,1997,30.4106
rwa,1998,1.90026
rwa,1999,40.46362
rwa,2000,0.19903
rwa,2001,39.86854
rwa,2002,5.09656
rwa,2003,20.39605
rwa,2004,31.74349
rwa,2005,11.16212
rwa,2006,1.72961
rwa,2007,43.95018
rwa,2008,-11.41774
rwa,2009,-3.11676
rwa,2010,8.2491
rwa,2011,23.69168
rwa,2012,9.01169
rwa,2013,18.88321
rwa,2014,7.24063
rwa,2015,6.25498
rwa,2016,12.93156
rwa,2017,43.30747
rwa,2018,10.31179
rwa,2019,19.88462
rwa,2020,-9.17906
sau,2001,-2.81571
sau,2002,-10.27415
sau,2003,20.91751
sau,2004,7.73446
sau,2005,6.7013
sau,2006,2.19569
sau,2007,0.18896
sau,2008,-1.18713
sau,2009,-10.72091
sau,2010,4.3539
sau,2011,10.16626
sau,2012,3.38755
sau,2013,0.17851
sau,2014,-1.85492
sau,2015,0.68738
sau,2016,7.99781
sau,2017,-3.07733
sau,2018,7.15974
sau,2019,-4.99687
sau,2020,-10.78184
sdn,1961,3.75427
sdn,1962,25.32894
sdn,1963,18.50393
sdn,1964,-12.29235
sdn,1965,-12.62627
sdn,1966,18.55
sdn,1967,11.55788
sdn,1968,5.12992
sdn,1969,2.87567
sdn,1970,-3.48248
sdn,1971,-12.27516
sdn,1972,1.37914
sdn,1973,-4.0992
sdn,1974,-15.46574
sdn,1975,17.86458
sdn,1976,10.94242
sdn,1977,-12.95213
sdn,1978,-16.22962
sdn,1979,20.08255
sdn,1980,16.34783
sdn,1981,-15.7396
sdn,1982,-0.8136
sdn,1983,13.17106
sdn,1984,-5.22687
sdn,1985,-14.06454
sdn,1986,-0.62947
sdn,1987,-6.68415
sdn,1988,-9.23845
sdn,1989,-11.9584
sdn,1990,-23.50357
sdn,1991,-8.4285
sdn,1992,22.15302
sdn,1993,-8.46676
sdn,1994,8.4673
sdn,1995,1.54822
sdn,1996,12.29108
sdn,1997,8.31435
sdn,1998,52.19519
sdn,1999,112.53334
sdn,2000,-10.67448
sdn,2001,9.81516
sdn,2002,18.522
sdn,2003,28.07766
sdn,2004,8.4
sdn,2005,2.94
sdn,2006,13.66311
sdn,2007,13.02374
sdn,2008,13.46
sdn,2009,1.8
sdn,2010,9
sdn,2011,-96.36442
sdn,2012,-76.60001
sdn,2013,61.99997
sdn,2014,72.00006
sdn,2015,-1.99998
sdn,2016,-3.04006
sdn,2017,9.00007
sdn,2018,7.59994
sdn,2019,6.90001
sdn,2020,5.00003
sen,1961,33.2008
sen,1962,4.92537
sen,1963,-21.19488
sen,1964,9.7473
sen,1965,3.94737
sen,1966,11.32397
sen,1967,-4.66539
sen,1968,5.33494
sen,1969,-1.48515
sen,1970,9.19985
sen,1971,-11.43363
sen,1972,13.90887
sen,1973,-12.49123
sen,1974,6.73617
sen,1975,12.62209
sen,1976,16.24416
sen,1977,6.80057
sen,1978,-34.22891
sen,1979,21.24183
sen,1980,-17.69702
sen,1981,31.90808
sen,1982,7.1557
sen,1983,20.88909
sen,1984,-7.38616
sen,1985,-14.1425
sen,1986,4.69812
sen,1987,-7.00518
sen,1988,0.53644
sen,1989,16.11342
sen,1990,-4.5447
sen,1991,-6.75982
sen,1992,-1.88326
sen,1993,-6.15279
sen,1994,48.65383
sen,1995,1.14714
sen,1996,-8.71242
sen,1997,-3.84095
sen,1998,13.10298
sen,1999,0.70651
sen,2000,7.11161
sen,2001,-6.00265
sen,2002,12.95515
sen,2003,-3.62088
sen,2004,12.97563
sen,2005,-4.04517
sen,2006,5.99532
sen,2007,2.23107
sen,2008,1.03071
sen,2009,1.81709
sen,2010,-0.80214
sen,2011,2.1288
sen,2012,7.26531
sen,2013,-2.78088
sen,2014,4.63609
sen,2015,9.36225
sen,2016,4.14769
sen,2017,8.18275
sen,2018,8.18912
sen,2019,11.21556
sen,2020,-2.31406
sgp,1961,-5.43841
sgp,1962,4.7012
sgp,1963,14.00032
sgp,1964,-17.93578
sgp,1965,10.40561
sgp,1966,17.69766
sgp,1967,3.90419
sgp,1968,34.46157
sgp,1969,17.5243
sgp,1970,5.26882
sgp,1971,10.52498
sgp,1972,5.63049
sgp,1973,22.18162
sgp,1974,14.61297
sgp,1975,-2.59172
sgp,1976,11.96215
sgp,1977,14.19744
sgp,1978,11.54546
sgp,1979,23.43218
sgp,1980,21.98795
sgp,1981,11.23616
sgp,1982,4.85513
sgp,1983,5.63664
sgp,1984,8.62232
sgp,1985,-3.27734
sgp,1986,12.85863
sgp,1987,14.13711
sgp,1988,29.70356
sgp,1989,9.88838
sgp,1990,13.07718
sgp,1991,8.58716
sgp,1992,7.24261
sgp,1993,16.97667
sgp,1994,18.49216
sgp,1995,21.08738
sgp,1996,9.3461
sgp,1997,10.23102
sgp,1998,-4.41724
sgp,1999,8.0181
sgp,2000,14.32829
sgp,2001,-3.64071
sgp,2002,7.38074
sgp,2003,13.87071
sgp,2004,19.39929
sgp,2005,12.77985
sgp,2006,10.95426
sgp,2007,8.53811
sgp,2008,5.2612
sgp,2009,-7.20391
sgp,2010,17.78767
sgp,2011,7.69049
sgp,2012,1.39715
sgp,2013,6.13984
sgp,2014,3.61996
sgp,2015,4.9677
sgp,2016,-0.10533
sgp,2017,7.09711
sgp,2018,7.71424
sgp,2019,0.14998
sgp,2020,-4.32028
slb,1981,-1.89329
slb,1982,-1.57895
slb,1983,3.92157
slb,1984,0.17153
slb,1985,-3.25342
slb,1986,22.65487
slb,1987,5.91631
slb,1988,10.08174
slb,1989,3.71287
slb,1990,-5.60859
slb,1991,5.689
slb,1992,13.15789
slb,1993,0.73996
slb,1994,7.86988
slb,1995,12.74319
slb,1996,14.66782
slb,1997,8.87886
slb,1998,16.51693
slb,1999,6.40569
slb,2000,-25.69677
slb,2001,-31.50788
slb,2002,18.51041
slb,2003,31.70055
slb,2004,23.29825
slb,2005,9.90324
slb,2006,9.16624
slb,2007,5.26565
slb,2008,17.07977
slb,2009,-9.77675
slb,2010,27.98635
slb,2011,28.2
slb,2012,18.35673
slb,2013,4.23989
slb,2014,4.25711
slb,2015,10.16778
slb,2016,-3.85321
slb,2017,14.19847
slb,2018,12.60027
slb,2019,-13.46097
slb,2020,-28.45138
sle,1968,38.44119
sle,1969,6.92224
sle,1970,-6.08818
sle,1971,-1.39916
sle,1972,-3.97917
sle,1973,-4.63698
sle,1974,-5.40205
sle,1975,-13.20333
sle,1976,1.7687
sle,1977,-10.27224
sle,1978,-23.68117
sle,1979,-3.41246
sle,1980,-22.02974
sle,1981,-5.06057
sle,1982,-17.61137
sle,1983,-10.53295
sle,1984,21.15239
sle,1985,2.53889
sle,1986,22.23191
sle,1987,-11.98288
sle,1988,-33.54943
sle,1989,43.41463
sle,1990,-18.71481
sle,1991,50.64118
sle,1992,-5.97222
sle,1993,-13.3678
sle,1994,-23.82042
sle,1995,-36.10612
sle,1996,76.39431
sle,1997,-25.93691
sle,1998,-14.69854
sle,1999,-1.27891
sle,2000,21.35474
sle,2001,11.74834
sle,2002,35.43967
sle,2003,61.28904
sle,2004,11.50224
sle,2005,6.90124
sle,2006,6.87838
sle,2007,1.16313
sle,2008,-16.73765
sle,2009,9.03596
sle,2010,19.10462
sle,2011,-1.34424
sle,2012,157.27841
sle,2013,37.30695
sle,2014,60.46257
sle,2015,-55.08936
sle,2016,21.71824
sle,2017,23.27502
sle,2018,-34.86702
sle,2019,-1.62193
sle,2020,-9.83734
slv,1966,-0.70298
slv,1967,15.76865
slv,1968,10.70326
slv,1969,-4.0505
slv,1970,-8.40472
slv,1971,7.67886
slv,1972,17.94028
slv,1973,-3.98264
slv,1974,5.54822
slv,1975,9.285
slv,1976,-8.51705
slv,1977,-11.11953
slv,1978,19.2682
slv,1979,32.74883
slv,1980,-17.42119
slv,1981,-19.5196
slv,1982,-15.40807
slv,1983,20.69349
slv,1984,-5.21409
slv,1985,-5.18052
slv,1986,-12.98947
slv,1987,12.19426
slv,1988,-9.16272
slv,1989,-13.58578
slv,1990,23.89465
slv,1991,-2.07757
slv,1992,6.4296
slv,1993,28.51805
slv,1994,8.87441
slv,1995,11.89974
slv,1996,9.33728
slv,1997,28.69559
slv,1998,2.97724
slv,1999,6.17459
slv,2000,15.35423
slv,2001,-1.60587
slv,2002,5.44282
slv,2003,3.77045
slv,2004,2.48377
slv,2005,-0.63539
slv,2006,5.97184
slv,2007,1.81521
slv,2008,2.53761
slv,2009,-9.25546
slv,2010,13.48406
slv,2011,7.06122
slv,2012,0.44405
slv,2013,6.32515
slv,2014,3.27186
slv,2015,3.18332
slv,2016,0.27948
slv,2017,3.37012
slv,2018,1.56517
slv,2019,6.12808
slv,2020,-21.15825
smr,2016,1.71524
smr,2017,-1.23944
smr,2018,1.20677
smr,2019,0.67646
som,1961,21.80423
som,1962,-14.47649
som,1963,27.61042
som,1964,-5.47605
som,1965,0.95473
som,1966,-4.84655
som,1967,8.46075
som,1968,-0.70552
som,1969,5.49585
som,1970,-24.70475
som,1971,19.31746
som,1972,41.5481
som,1973,-23.23225
som,1974,-12.07265
som,1975,-10.34515
som,1976,-16.32192
som,1977,88.14261
som,1978,23.85439
som,1979,5.18672
som,1980,51.97501
som,1981,-26.31622
som,1982,-2.55866
som,1983,2.47281
som,1984,-22.90894
som,1985,-57.82103
som,1986,75.40143
som,1987,-2.86927
som,1988,-26.67537
som,1989,12.14208
srb,1996,123.26319
srb,1997,51.07964
srb,1998,29.50497
srb,1999,-42.20498
srb,2000,18.41556
srb,2001,53.95644
srb,2002,19.34272
srb,2003,28.06004
srb,2004,9.90399
srb,2005,17.37591
srb,2006,7.25417
srb,2007,3.76988
srb,2008,12.55582
srb,2009,-11.52932
srb,2010,16.85527
srb,2011,5.62884
srb,2012,2.85686
srb,2013,18.04798
srb,2014,4.31148
srb,2015,9.27584
srb,2016,12.00701
srb,2017,8.23087
srb,2018,7.5018
srb,2019,7.6681
srb,2020,-4.22264
ssd,2009,10.84369
ssd,2010,-1.5669
ssd,2011,-2.0688
ssd,2012,-91.88482
ssd,2013,99.54989
ssd,2014,52.8
ssd,2015,-52.31069
svk,1993,-0.25394
svk,1994,14.75878
svk,1995,4.54806
svk,1996,-2.27983
svk,1997,13.7488
svk,1998,-2.28912
svk,1999,10.23524
svk,2000,8.31548
svk,2001,11.04601
svk,2002,7.4145
svk,2003,19.74063
svk,2004,21.14439
svk,2005,12.63289
svk,2006,22.83471
svk,2007,14.45845
svk,2008,3.01031
svk,2009,-16.36694
svk,2010,17.33557
svk,2011,10.63014
svk,2012,9.14401
svk,2013,6.01031
svk,2014,3.69543
svk,2015,6.64424
svk,2016,5.03061
svk,2017,3.68223
svk,2018,5.09658
svk,2019,0.79474
svk,2020,-7.27869
svn,1991,-20.14621
svn,1992,-23.49482
svn,1993,0.58667
svn,1994,12.32771
svn,1995,1.09
svn,1996,2.97184
svn,1997,11.63462
svn,1998,7.82185
svn,1999,2.0045
svn,2000,12.59252
svn,2001,7.18255
svn,2002,7.78232
svn,2003,3.1605
svn,2004,13.04247
svn,2005,11.36391
svn,2006,14.12253
svn,2007,13.8578
svn,2008,4.18334
svn,2009,-16.56047
svn,2010,10.16056
svn,2011,6.86865
svn,2012,0.49594
svn,2013,3.06211
svn,2014,6.01063
svn,2015,4.74126
svn,2016,6.16337
svn,2017,11.07125
svn,2018,6.15554
svn,2019,4.51683
svn,2020,-8.6627
swe,1961,5.20048
swe,1962,8.09997
swe,1963,7.29971
swe,1964,11.99964
swe,1965,5.60032
swe,1966,4.90025
swe,1967,5.49972
swe,1968,7.60014
swe,1969,11.49982
swe,1970,8.83373
swe,1971,4.80001
swe,1972,5.89995
swe,1973,13.70004
swe,1974,5.30008
swe,1975,-9.30001
swe,1976,4.29985
swe,1977,1.49992
swe,1978,7.80004
swe,1979,6.10007
swe,1980,-0.6
swe,1981,3.10158
swe,1982,6.76274
swe,1983,9.5061
swe,1984,7.08263
swe,1985,1.27012
swe,1986,3.47979
swe,1987,4.03631
swe,1988,3.3369
swe,1989,3.17739
swe,1990,2.30809
swe,1991,-1.96579
swe,1992,2.15726
swe,1993,7.80564
swe,1994,13.6082
swe,1995,11.28379
swe,1996,4.41346
swe,1997,13.93367
swe,1998,8.91585
swe,1999,7.19962
swe,2000,12.04126
swe,2001,0.5906
swe,2002,1.69881
swe,2003,4.30801
swe,2004,11.25953
swe,2005,6.39896
swe,2006,8.61398
swe,2007,4.59541
swe,2008,1.85246
swe,2009,-14.45802
swe,2010,10.64721
swe,2011,6.7198
swe,2012,1.1208
swe,2013,-1.10275
swe,2014,4.36597
swe,2015,5.80006
swe,2016,2.39978
swe,2017,4.13163
swe,2018,4.24698
swe,2019,5.97399
swe,2020,-4.61677
swz,1961,5.32319
swz,1962,20.39709
swz,1963,41.97903
swz,1964,4.96303
swz,1965,27.56541
swz,1966,20.58361
swz,1967,-3.27035
swz,1968,16.63318
swz,1969,10.89844
swz,1970,6.58647
swz,1971,2.15805
swz,1972,0.47984
swz,1973,21.93033
swz,1974,15.43893
swz,1975,-7.90907
swz,1976,2.21154
swz,1977,-13.05452
swz,1978,-0.29009
swz,1979,2.12133
swz,1980,55.56714
swz,1981,14.10624
swz,1982,-13.98948
swz,1983,-1.8082
swz,1984,-15.8624
swz,1985,-25.53453
swz,1986,26.65632
swz,1987,35.20717
swz,1988,2.62263
swz,1989,10.74405
swz,1990,3.46151
swz,1991,5.44556
swz,1992,3.91465
swz,1993,10.34203
swz,1994,11.24625
swz,1995,2.42639
swz,1996,-2.68368
swz,1997,17.86694
swz,1998,7.92712
swz,1999,-3.50604
swz,2000,15.09399
swz,2001,4.92946
swz,2002,54.14628
swz,2003,9.48467
swz,2004,-12.32137
swz,2005,-16.24068
swz,2006,7.03006
swz,2007,13.78112
swz,2008,-13.07364
swz,2009,-7.94447
swz,2010,4.10445
swz,2011,-22.50344
swz,2012,11.33982
swz,2013,1.02919
swz,2014,11.65103
swz,2015,-1.05663
swz,2016,3.65186
swz,2017,4.56141
swz,2018,-3.62671
swz,2019,16.28344
swz,2020,-2.40121
sxm,2012,6.56245
sxm,2013,4.4621
sxm,2014,5.11995
sxm,2015,-0.6
sxm,2016,0.4
sxm,2017,-17
sxm,2018,-14.2
syc,1986,49.68555
syc,1987,4.25111
syc,1988,14.02324
syc,1989,37.52989
syc,1990,2.21069
syc,1991,6.51952
syc,1992,-5.78864
syc,1993,6.01261
syc,1994,-5.13109
syc,1995,-0.05129
syc,1996,19.51613
syc,1997,17.27395
syc,1998,1.19259
syc,1999,5.05014
syc,2000,15.33368
syc,2001,-2.78221
syc,2002,-2.74182
syc,2003,4.29534
syc,2013,13.41223
syc,2014,11.6
syc,2015,8.16581
syc,2016,7.56375
syc,2017,5.91376
syr,1971,-4.93624
syr,1972,5.7732
syr,1973,2.43886
syr,1974,3.53972
syr,1975,28.66229
syr,1976,-12.17331
syr,1977,-3.95525
syr,1978,-8.55801
syr,1979,19.57556
syr,1980,-3.43392
syr,1981,0.93322
syr,1982,0.91516
syr,1983,3.26148
syr,1984,-4.52946
syr,1985,9.45078
syr,1986,-8.77213
syr,1987,19.38591
syr,1988,12.2092
syr,1989,17.96949
syr,1990,22.45699
syr,1991,16.28515
syr,1992,-1.58265
syr,1993,9.33066
syr,1994,23.30739
syr,1995,2.67969
syr,1996,13.45282
syr,1997,15.13391
syr,1998,0.50211
syr,1999,9.61916
syr,2000,0.47483
syr,2001,12.96329
syr,2002,0
syr,2003,-16.62458
syr,2004,23.85705
syr,2005,-1.4982
syr,2006,20.56375
syr,2007,1.41203
syr,2008,-2.26164
syr,2009,-18.9799
syr,2010,11.18815
syr,2011,-47.26976
syr,2012,-67.15923
syr,2013,-30.51654
syr,2014,-14.47314
syr,2015,-1.58692
syr,2016,-2.50428
syr,2017,29.98236
syr,2018,-14.38263
syr,2019,10.69761
tcd,1961,1.68071
tcd,1962,9.91736
tcd,1963,-7.51882
tcd,1964,9.75655
tcd,1965,2.96258
tcd,1966,5.03618
tcd,1967,8.90392
tcd,1968,1.887
tcd,1969,-6.79029
tcd,1970,24.50349
tcd,1971,6.38298
tcd,1972,-14.00003
tcd,1973,2.90685
tcd,1974,-26.55513
tcd,1975,13.84854
tcd,1976,29.72974
tcd,1977,0.00229
tcd,1978,-3.86201
tcd,1979,-6.01299
tcd,1980,-9.81248
tcd,1981,-9.83303
tcd,1982,-46.02451
tcd,1983,143.89293
tcd,1984,12.00172
tcd,1985,-19.81801
tcd,1986,8.31268
tcd,1987,12.29639
tcd,1988,12.45674
tcd,1989,5.29054
tcd,1990,-12.39808
tcd,1991,-3.54531
tcd,1992,-3.82749
tcd,1993,6.88839
tcd,1994,-9.11159
tcd,1995,37.84136
tcd,1996,-18.22705
tcd,1997,11.67772
tcd,1998,6.65046
tcd,1999,-1.61473
tcd,2000,-8.6068
tcd,2001,-3.04647
tcd,2002,-6.12526
tcd,2003,122.69096
tcd,2008,-1.15679
tcd,2009,-13.66148
tcd,2010,21.63891
tcd,2011,7.42571
tcd,2012,2.65108
tcd,2013,-13.7
tcd,2014,5.6
tcd,2015,29.20002
tcd,2016,-3.90111
tcd,2017,1.3
tcd,2018,4.6
tcd,2019,6
tcd,2020,1.1
tgo,1961,41.06354
tgo,1962,-5.13706
tgo,1963,-28.88093
tgo,1964,50.76146
tgo,1965,8.67918
tgo,1966,19.37478
tgo,1967,1.83255
tgo,1968,11.82502
tgo,1969,18.85079
tgo,1970,1.54737
tgo,1971,115.21513
tgo,1972,-3.36887
tgo,1973,-10.45864
tgo,1974,-3.27867
tgo,1975,10.80485
tgo,1976,-17.01706
tgo,1977,32.2581
tgo,1978,48.84744
tgo,1979,-30.94445
tgo,1980,46.27123
tgo,1981,-12.72879
tgo,1982,0.09533
tgo,1983,-11.42866
tgo,1984,0.21492
tgo,1985,3.32638
tgo,1986,10.16792
tgo,1987,3.78234
tgo,1988,8.992
tgo,1989,-9.77091
tgo,1990,-7.91249
tgo,1991,4.5
tgo,1992,-19.59999
tgo,1993,-3.2
tgo,1994,-1.8
tgo,1995,20.59999
tgo,1996,9.4678
tgo,1997,0
tgo,1998,-1.1
tgo,1999,-1.3
tgo,2000,-4.1
tgo,2001,-2.57374
tgo,2002,10.80516
tgo,2003,16.93002
tgo,2004,-5.47239
tgo,2005,-1.26889
tgo,2006,-5.87537
tgo,2007,-0.8132
tgo,2008,2.35752
tgo,2009,10.67501
tgo,2010,9.92421
tgo,2011,21.31707
tgo,2012,9.67049
tgo,2013,7.52818
tgo,2014,-7.97947
tgo,2015,-1.84972
tgo,2016,6.68991
tgo,2017,-0.71776
tgo,2018,1.97362
tgo,2019,2.07896
tgo,2020,-4.66319
tha,1961,20.87868
tha,1962,-0.91003
tha,1963,5.50581
tha,1964,23.47843
tha,1965,8.45075
tha,1966,22.0783
tha,1967,11.17024
tha,1968,0.47837
tha,1969,1.42858
tha,1970,12.43507
tha,1971,18.3036
tha,1972,16.60333
tha,1973,-4.53029
tha,1974,7.79683
