geo,time,ag_lnd_arbl_ha
dnk,2011,2499000
dnk,2012,2418000
dnk,2013,2407600
dnk,2014,2432000
dnk,2015,2351651
dnk,2016,2373859
dnk,2017,2370355
dnk,2018,2392000
dom,1961,720000
dom,1962,730000
dom,1963,740000
dom,1964,750000
dom,1965,760000
dom,1966,770000
dom,1967,780000
dom,1968,780000
dom,1969,815000
dom,1970,820000
dom,1971,826000
dom,1972,850000
dom,1973,865000
dom,1974,885000
dom,1975,915000
dom,1976,960000
dom,1977,990000
dom,1978,1015000
dom,1979,1040000
dom,1980,1070000
dom,1981,1075000
dom,1982,1075000
dom,1983,1075000
dom,1984,1075000
dom,1985,1075000
dom,1986,1075000
dom,1987,991000
dom,1988,991000
dom,1989,995000
dom,1990,900000
dom,1991,900000
dom,1992,900000
dom,1993,900000
dom,1994,900000
dom,1995,930000
dom,1996,935000
dom,1997,860000
dom,1998,870000
dom,1999,850000
dom,2000,898000
dom,2001,898000
dom,2002,898000
dom,2003,820000
dom,2004,820000
dom,2005,820000
dom,2006,820000
dom,2007,820000
dom,2008,800000
dom,2009,800000
dom,2010,800000
dom,2011,800000
dom,2012,800000
dom,2013,800000
dom,2014,800000
dom,2015,877000
dom,2016,877000
dom,2017,877000
dom,2018,877000
dza,1961,6472000
dza,1962,6300000
dza,1963,6200000
dza,1964,6132000
dza,1965,6203000
dza,1966,6221000
dza,1967,6301000
dza,1968,6243000
dza,1969,6233000
dza,1970,6248000
dza,1971,6380000
dza,1972,6510000
dza,1973,6512000
dza,1974,6544000
dza,1975,6845000
dza,1976,7092000
dza,1977,6904000
dza,1978,6892000
dza,1979,6846000
dza,1980,6875000
dza,1981,6885000
dza,1982,6881000
dza,1983,6592000
dza,1984,6915000
dza,1985,6910000
dza,1986,6967000
dza,1987,7069000
dza,1988,7101000
dza,1989,7129000
dza,1990,7081000
dza,1991,7260000
dza,1992,7562000
dza,1993,7533000
dza,1994,7477000
dza,1995,7519000
dza,1996,7521000
dza,1997,7650000
dza,1998,7661000
dza,1999,7673000
dza,2000,7662000
dza,2001,7583000
dza,2002,7547000
dza,2003,7503700
dza,2004,7493000
dza,2005,7511000
dza,2006,7470000
dza,2007,7469000
dza,2008,7489000
dza,2009,7493000
dza,2010,7502000
dza,2011,7502000
dza,2012,7506500
dza,2013,7496200
dza,2014,7469400
dza,2015,7462100
dza,2016,7404200
dza,2017,7470807.1
dza,2018,7505017
ecu,1961,1705000
ecu,1962,1705000
ecu,1963,1710000
ecu,1964,1710000
ecu,1965,1715000
ecu,1966,1715000
ecu,1967,1720000
ecu,1968,1715000
ecu,1969,1720000
ecu,1970,1725000
ecu,1971,1730000
ecu,1972,1735000
ecu,1973,1740000
ecu,1974,1753000
ecu,1975,1720000
ecu,1976,1680000
ecu,1977,1650000
ecu,1978,1610000
ecu,1979,1580000
ecu,1980,1542000
ecu,1981,1600000
ecu,1982,1552000
ecu,1983,1560000
ecu,1984,1575000
ecu,1985,1590000
ecu,1986,1605000
ecu,1987,1616000
ecu,1988,1625000
ecu,1989,1583000
ecu,1990,1604000
ecu,1991,1644000
ecu,1992,1633000
ecu,1993,1569000
ecu,1994,1621000
ecu,1995,1574000
ecu,1996,1607000
ecu,1997,1609000
ecu,1998,1602000
ecu,1999,1610000
ecu,2000,1616000
ecu,2001,1500000
ecu,2002,1360000
ecu,2003,1299000
ecu,2004,1277000
ecu,2005,1296000
ecu,2006,1233000
ecu,2007,1195000
ecu,2008,1236000
ecu,2009,1199400
ecu,2010,1186400
ecu,2011,1155700
ecu,2012,1147900
ecu,2013,1194000
ecu,2014,970000
ecu,2015,1068000
ecu,2016,976000
ecu,2017,1033000
ecu,2018,968000
egy,1961,2499000
egy,1962,2433000
egy,1963,2413000
egy,1964,2422000
egy,1965,2582000
egy,1966,2683000
egy,1967,2694000
egy,1968,2687000
egy,1969,2725000
egy,1970,2725000
egy,1971,2735000
egy,1972,2725000
egy,1973,2723000
egy,1974,2707000
egy,1975,2691000
egy,1976,2596000
egy,1977,2499000
egy,1978,2395000
egy,1979,2304000
egy,1980,2286000
egy,1981,2307000
egy,1982,2281240
egy,1983,2264740
egy,1984,2275260
egy,1985,2305000
egy,1986,2318000
egy,1987,2288000
egy,1988,2310000
egy,1989,2296000
egy,1990,2284000
egy,1991,2267000
egy,1992,2615280
egy,1993,2616180
egy,1994,2612660
egy,1995,2817000
egy,1996,2710460
egy,1997,2778920
egy,1998,2793620
egy,1999,2994000
egy,2000,2801000
egy,2001,2861000
egy,2002,2936000
egy,2003,2906000
egy,2004,2965000
egy,2005,2563000
egy,2006,2605000
egy,2007,2564000
egy,2008,2642000
egy,2009,2884000
egy,2010,2873000
egy,2011,2808000
egy,2012,2829000
egy,2013,2707970
egy,2014,2640190
egy,2015,2865877.1
egy,2016,2786765.4
egy,2017,2910968.8
egy,2018,2910968.8
eri,1993,498000
eri,1994,437000
eri,1995,438000
eri,1996,369000
eri,1997,391000
eri,1998,498000
eri,1999,498000
eri,2000,560000
eri,2001,562000
eri,2002,562000
eri,2003,597000
eri,2004,598000
eri,2005,620000
eri,2006,670000
eri,2007,670000
eri,2008,670000
eri,2009,690000
eri,2010,690000
eri,2011,690000
eri,2012,690000
eri,2013,690000
eri,2014,690000
eri,2015,690000
eri,2016,690000
eri,2017,690000
eri,2018,690000
esp,1961,16246000
esp,1962,16296000
esp,1963,16205000
esp,1964,15919000
esp,1965,15966000
esp,1966,15509000
esp,1967,15740000
esp,1968,15692000
esp,1969,16082000
esp,1970,15690000
esp,1971,16339000
esp,1972,16288000
esp,1973,16054000
esp,1974,15918000
esp,1975,15821000
esp,1976,15657000
esp,1977,15630000
esp,1978,15640000
esp,1979,15578000
esp,1980,15558000
esp,1981,15569000
esp,1982,15565000
esp,1983,15592000
esp,1984,15651000
esp,1985,15564000
esp,1986,15565000
esp,1987,15584000
esp,1988,15577000
esp,1989,15512000
esp,1990,15335000
esp,1991,15258000
esp,1992,15201000
esp,1993,14982000
esp,1994,14806000
esp,1995,14045000
esp,1996,14450000
esp,1997,14285000
esp,1998,13684000
esp,1999,13463000
esp,2000,13400000
esp,2001,13064000
esp,2002,12909000
esp,2003,13017000
esp,2004,13025000
esp,2005,12913000
esp,2006,12720000
esp,2007,12586000
esp,2008,12488000
esp,2009,12497000
esp,2010,12528000
esp,2011,12429000
esp,2012,12570000
esp,2013,12181000
esp,2014,12278000
esp,2015,12278220
esp,2016,12337180
esp,2017,12253767
esp,2018,11884251.9
est,1992,1115000
est,1993,1066000
est,1994,949000
est,1995,874000
est,1996,884000
est,1997,888000
est,1998,887000
est,1999,859000
est,2000,843000
est,2001,677000
est,2002,613600
est,2003,545000
est,2004,519300
est,2005,591800
est,2006,559100
est,2007,599300
est,2008,597800
est,2009,596400
est,2010,645000
est,2011,632400
est,2012,620500
est,2013,638000
est,2014,654000
est,2015,675000
est,2016,696000
est,2017,684000
est,2018,688000
eth,1961,11000000
eth,1962,11459000
eth,1963,11631000
eth,1964,11631000
eth,1965,11995000
eth,1966,12070000
eth,1967,12150000
eth,1968,12250000
eth,1969,12530000
eth,1970,12530000
eth,1971,12770000
eth,1972,13000000
eth,1973,13000000
eth,1974,13000000
eth,1975,13000000
eth,1976,13000000
eth,1977,13030000
eth,1978,13060000
eth,1979,13105000
eth,1980,13000000
eth,1981,12800000
eth,1982,12600000
eth,1983,12400000
eth,1984,12000000
eth,1985,11850000
eth,1986,11600000
eth,1987,11300000
eth,1988,11100000
eth,1989,10900000
eth,1990,10750000
eth,1991,10650000
eth,1992,10650000
eth,1993,10000000
eth,1994,9932000
eth,1995,9940000
eth,1996,9927000
eth,1997,9900000
eth,1998,9950000
eth,1999,10000000
eth,2000,10000000
eth,2001,9908400
eth,2002,9853000
eth,2003,10928000
eth,2004,12364000
eth,2005,12823000
eth,2006,13396000
eth,2007,14038000
eth,2008,13606000
eth,2009,13948000
eth,2010,14565000
eth,2011,15193200
eth,2012,15346000
eth,2013,15471000
eth,2014,15596000
eth,2015,15721000
eth,2016,15846000
eth,2017,15969200
eth,2018,16187000
fin,1961,2664700
fin,1962,2679100
fin,1963,2695500
fin,1964,2709600
fin,1965,2720500
fin,1966,2733400
fin,1967,2742400
fin,1968,2745100
fin,1969,2611500
fin,1970,2573200
fin,1971,2552700
fin,1972,2462700
fin,1973,2433100
fin,1974,2445400
fin,1975,2451800
fin,1976,2461900
fin,1977,2418600
fin,1978,2410100
fin,1979,2399500
fin,1980,2369000
fin,1981,2352700
fin,1982,2324700
fin,1983,2311400
fin,1984,2289700
fin,1985,2274800
fin,1986,2259600
fin,1987,2279200
fin,1988,2246400
fin,1989,2260700
fin,1990,2268900
fin,1991,2299700
fin,1992,2284400
fin,1993,2275600
fin,1994,2299700
fin,1995,2143500
fin,1996,2123400
fin,1997,2125600
fin,1998,2167200
fin,1999,2177100
fin,2000,2188100
fin,2001,2193300
fin,2002,2205100
fin,2003,2213800
fin,2004,2220700
fin,2005,2236500
fin,2006,2260500
fin,2007,2256700
fin,2008,2259100
fin,2009,2258300
fin,2010,2254800
fin,2011,2250500
fin,2012,2249100
fin,2013,2224100
fin,2014,2230800
fin,2015,2242300
fin,2016,2246000
fin,2017,2242000
fin,2018,2244000
fji,1961,89000
fji,1962,89000
fji,1963,86000
fji,1964,86000
fji,1965,81000
fji,1966,81000
fji,1967,79000
fji,1968,67000
fji,1969,67000
fji,1970,67000
fji,1971,67000
fji,1972,70000
fji,1973,70000
fji,1974,70000
fji,1975,75000
fji,1976,80000
fji,1977,85000
fji,1978,90000
fji,1979,90000
fji,1980,90000
fji,1981,95000
fji,1982,100000
fji,1983,105000
fji,1984,110000
fji,1985,120000
fji,1986,120000
fji,1987,130000
fji,1988,140000
fji,1989,150000
fji,1990,160000
fji,1991,171000
fji,1992,180000
fji,1993,180000
fji,1994,180000
fji,1995,180000
fji,1996,180000
fji,1997,180000
fji,1998,170000
fji,1999,170000
fji,2000,170000
fji,2001,170000
fji,2002,170000
fji,2003,170000
fji,2004,170000
fji,2005,170000
fji,2006,170000
fji,2007,169000
fji,2008,169000
fji,2009,167600
fji,2010,165000
fji,2011,165000
fji,2012,165000
fji,2013,165000
fji,2014,165000
fji,2015,165000
fji,2016,165000
fji,2017,165000
fji,2018,165000
fra,1961,19606000
fra,1962,19530000
fra,1963,19455000
fra,1964,19078000
fra,1965,18796000
fra,1966,18463000
fra,1967,18076000
fra,1968,17579000
fra,1969,17565000
fra,1970,17417000
fra,1971,17056000
fra,1972,17027000
fra,1973,17096000
fra,1974,17278000
fra,1975,17333000
fra,1976,17131000
fra,1977,17265000
fra,1978,17353000
fra,1979,17401000
fra,1980,17472000
fra,1981,17526000
fra,1982,17651000
fra,1983,17669000
fra,1984,17809000
fra,1985,17923000
fra,1986,17998000
fra,1987,18167000
fra,1988,17813000
fra,1989,17709900
fra,1990,17784800
fra,1991,17831300
fra,1992,17846900
fra,1993,18033800
fra,1994,18096200
fra,1995,18173100
fra,1996,18205000
fra,1997,18270100
fra,1998,18318000
fra,1999,18353100
fra,2000,18354400
fra,2001,18345900
fra,2002,18371500
fra,2003,18354800
fra,2004,18368000
fra,2005,18377600
fra,2006,18339000
fra,2007,18286200
fra,2008,18268700
fra,2009,18256200
fra,2010,18300700
fra,2011,18274400
fra,2012,18281700
fra,2013,18305700
fra,2014,18333100
fra,2015,18478700
fra,2016,18355916
fra,2017,18464367
fra,2018,18126400
fro,1961,3000
fro,1962,3000
fro,1963,3000
fro,1964,3000
fro,1965,3000
fro,1966,3000
fro,1967,3000
fro,1968,3000
fro,1969,3000
fro,1970,3000
fro,1971,3000
fro,1972,3000
fro,1973,3000
fro,1974,3000
fro,1975,3000
fro,1976,3000
fro,1977,3000
fro,1978,3000
fro,1979,3000
fro,1980,3000
fro,1981,3000
fro,1982,3000
fro,1983,3000
fro,1984,3000
fro,1985,3000
fro,1986,3000
fro,1987,3000
fro,1988,3000
fro,1989,3000
fro,1990,3000
fro,1991,3000
fro,1992,3000
fro,1993,3000
fro,1994,3000
fro,1995,3000
fro,1996,3000
fro,1997,3000
fro,1998,3000
fro,1999,3000
fro,2000,3000
fro,2001,3000
fro,2002,3000
fro,2003,3000
fro,2004,3000
fro,2005,3000
fro,2006,3000
fro,2007,3000
fro,2008,3000
fro,2009,3000
fro,2010,3000
fro,2011,3000
fro,2012,3000
fro,2013,3000
fro,2014,3000
fro,2015,3000
fro,2016,3000
fro,2017,3000
fro,2018,3000
fsm,1991,2500
fsm,1992,2500
fsm,1993,2500
fsm,1994,2500
fsm,1995,2500
fsm,1996,2500
fsm,1997,2500
fsm,1998,2500
fsm,1999,2500
fsm,2000,2500
fsm,2001,2500
fsm,2002,2500
fsm,2003,2500
fsm,2004,2500
fsm,2005,2500
fsm,2006,2500
fsm,2007,2500
fsm,2008,2500
fsm,2009,2000
fsm,2010,2000
fsm,2011,2000
fsm,2012,2000
fsm,2013,2000
fsm,2014,2000
fsm,2015,2000
fsm,2016,2000
fsm,2017,2000
fsm,2018,2000
gab,1961,90000
gab,1962,100000
gab,1963,110000
gab,1964,120000
gab,1965,130000
gab,1966,140000
gab,1967,150000
gab,1968,160000
gab,1969,170000
gab,1970,180000
gab,1971,190000
gab,1972,200000
gab,1973,210000
gab,1974,220000
gab,1975,232000
gab,1976,258000
gab,1977,273000
gab,1978,287000
gab,1979,288000
gab,1980,290000
gab,1981,290000
gab,1982,290000
gab,1983,290000
gab,1984,290000
gab,1985,290000
gab,1986,290000
gab,1987,290000
gab,1988,290000
gab,1989,290000
gab,1990,295000
gab,1991,295000
gab,1992,295000
gab,1993,295000
gab,1994,295000
gab,1995,325000
gab,1996,325000
gab,1997,325000
gab,1998,325000
gab,1999,325000
gab,2000,325000
gab,2001,325000
gab,2002,325000
gab,2003,325000
gab,2004,325000
gab,2005,325000
gab,2006,325000
gab,2007,325000
gab,2008,325000
gab,2009,325000
gab,2010,325000
gab,2011,325000
gab,2012,325000
gab,2013,325000
gab,2014,325000
gab,2015,325000
gab,2016,325000
gab,2017,325000
gab,2018,325000
gbm,1961,25000
gbm,1962,25000
gbm,1963,24700
gbm,1964,24200
gbm,1965,24400
gbm,1966,23200
gbm,1967,23100
gbm,1968,22800
gbm,1969,22600
gbm,1970,21800
gbm,1971,21200
gbm,1972,21000
gbm,1973,20800
gbm,1974,21100
gbm,1975,20900
gbm,1976,21200
gbm,1977,21400
gbm,1978,21600
gbm,1979,21900
gbm,1980,22200
gbm,1981,22000
gbm,1982,21800
gbm,1983,21500
gbm,1984,21300
gbm,1985,21100
gbm,1986,20900
gbm,1987,20700
gbm,1988,20500
gbm,1989,20300
gbm,1990,20100
gbm,1991,19900
gbm,1992,19700
gbm,1993,19500
gbm,1994,19300
gbm,1995,19100
gbm,1996,18900
gbm,1997,18700
gbm,1998,18500
gbm,1999,18300
gbm,2000,18100
gbm,2001,17900
gbm,2002,18500
gbm,2003,17570
gbm,2004,18100
gbm,2005,17810
gbm,2006,27960
gbm,2007,27520
gbm,2008,27280
gbm,2009,25620
gbm,2010,25380
gbm,2011,24970
gbm,2012,21500
gbm,2013,21900
gbm,2014,22100
gbm,2015,23200
gbm,2016,23500
gbm,2017,23000
gbm,2018,23100
gbr,1961,7175000
gbr,1962,7236000
gbr,1963,7275000
gbr,1964,7354000
gbr,1965,7339000
gbr,1966,7324000
gbr,1967,7309000
gbr,1968,7277000
gbr,1969,7163000
gbr,1970,7102000
gbr,1971,7132000
gbr,1972,7129000
gbr,1973,7075000
gbr,1974,7067000
gbr,1975,6869000
gbr,1976,6894000
gbr,1977,6921000
gbr,1978,6936000
gbr,1979,6829000
gbr,1980,6918000
gbr,1981,6907000
gbr,1982,6913000
gbr,1983,6899000
gbr,1984,6922000
gbr,1985,6990000
gbr,1986,6940000
gbr,1987,6935000
gbr,1988,6886000
gbr,1989,6702000
gbr,1990,6620000
gbr,1991,6567000
gbr,1992,6554000
gbr,1993,6091000
gbr,1994,5911000
gbr,1995,5936000
gbr,1996,6098000
gbr,1997,6368000
gbr,1998,6253000
gbr,1999,5917000
gbr,2000,5876000
gbr,2001,5651000
gbr,2002,5786000
gbr,2003,5659000
gbr,2004,5819000
gbr,2005,5729000
gbr,2006,6094000
gbr,2007,6085000
gbr,2008,6005000
gbr,2009,6049000
gbr,2010,5970000
gbr,2011,6062000
gbr,2012,6212000
gbr,2013,6265400
gbr,2014,6233500
gbr,2015,6011000
gbr,2016,6026010.5
gbr,2017,6082879.4
gbr,2018,6037787.4
geo,1992,795000
geo,1993,795000
geo,1994,795000
geo,1995,771000
geo,1996,781000
geo,1997,785000
geo,1998,792000
geo,1999,790000
geo,2000,793000
geo,2001,795000
geo,2002,799000
geo,2003,802000
geo,2004,452000
geo,2005,470000
geo,2006,462000
geo,2007,463000
geo,2008,459000
geo,2009,433000
geo,2010,395000
geo,2011,377400
geo,2012,370000
geo,2013,415700
geo,2014,365000
geo,2015,367700
geo,2016,344000
geo,2017,324000
geo,2018,311000
gha,1961,1700000
gha,1962,1700000
gha,1963,1700000
gha,1964,1700000
gha,1965,1700000
gha,1966,1700000
gha,1967,1700000
gha,1968,1700000
gha,1969,1700000
gha,1970,1700000
gha,1971,1700000
gha,1972,1700000
gha,1973,1700000
gha,1974,1700000
gha,1975,1800000
gha,1976,1800000
gha,1977,1800000
gha,1978,1900000
gha,1979,1900000
gha,1980,1900000
gha,1981,1900000
gha,1982,2100000
gha,1983,2100000
gha,1984,2300000
gha,1985,2400000
gha,1986,2400000
gha,1987,2500000
gha,1988,2600000
gha,1989,2600000
gha,1990,2700000
gha,1991,2800000
gha,1992,2800000
gha,1993,2800000
gha,1994,2800000
gha,1995,3000000
gha,1996,3200000
gha,1997,3600000
gha,1998,3800000
gha,1999,3850000
gha,2000,3950000
gha,2001,4060000
gha,2002,4181000
gha,2003,4185000
gha,2004,4000000
gha,2005,4000000
gha,2006,4200000
gha,2007,4300000
gha,2008,4500000
gha,2009,4600000
gha,2010,4620000
gha,2011,4720000
gha,2012,4700000
gha,2013,4700000
gha,2014,4700000
gha,2015,4700000
gha,2016,4700000
gha,2017,4700000
gha,2018,4700000
gin,1961,3520000
gin,1962,3519000
gin,1963,3495000
gin,1964,3471000
gin,1965,3448000
gin,1966,3424000
gin,1967,3400000
gin,1968,3376000
gin,1969,3352000
gin,1970,3329000
gin,1971,3305000
gin,1972,3281000
gin,1973,3257000
gin,1974,3234000
gin,1975,3210000
gin,1976,3186000
gin,1977,3162000
gin,1978,3138000
gin,1979,3115000
gin,1980,3091000
gin,1981,3067000
gin,1982,3043000
gin,1983,3019000
gin,1984,2996000
gin,1985,2972000
gin,1986,2948000
gin,1987,2924000
gin,1988,2901000
gin,1989,2877000
gin,1990,2853000
gin,1991,2829000
gin,1992,2805000
gin,1993,2782000
gin,1994,2758000
gin,1995,2734000
gin,1996,2617000
gin,1997,2500000
gin,1998,2385000
gin,1999,2200000
gin,2000,2149000
gin,2001,2200000
gin,2002,2390000
gin,2003,2475000
gin,2004,2550000
gin,2005,2741000
gin,2006,2750000
gin,2007,2800000
gin,2008,2850000
gin,2009,2850000
gin,2010,2900000
gin,2011,2900000
gin,2012,3000000
gin,2013,3100000
gin,2014,3100000
gin,2015,3100000
gin,2016,3100000
gin,2017,3100000
gin,2018,3100000
gmb,1961,121000
gmb,1962,122000
gmb,1963,123000
gmb,1964,124000
gmb,1965,125000
gmb,1966,126000
gmb,1967,128000
gmb,1968,128000
gmb,1969,130000
gmb,1970,130000
gmb,1971,133000
gmb,1972,138000
gmb,1973,143000
gmb,1974,170000
gmb,1975,164000
gmb,1976,163000
gmb,1977,170000
gmb,1978,177000
gmb,1979,166000
gmb,1980,159000
gmb,1981,181000
gmb,1982,202000
gmb,1983,183000
gmb,1984,169000
gmb,1985,169000
gmb,1986,177000
gmb,1987,184000
gmb,1988,199000
gmb,1989,181000
gmb,1990,187000
gmb,1991,196000
gmb,1992,162000
gmb,1993,161000
gmb,1994,180000
gmb,1995,185000
gmb,1996,190000
gmb,1997,205000
gmb,1998,200000
gmb,1999,240000
gmb,2000,280000
gmb,2001,300000
gmb,2002,280000
gmb,2003,300000
gmb,2004,310000
gmb,2005,325000
gmb,2006,293000
gmb,2007,303000
gmb,2008,372000
gmb,2009,428000
gmb,2010,450000
gmb,2011,450000
gmb,2012,440000
gmb,2013,440000
gmb,2014,440000
gmb,2015,440000
gmb,2016,440000
gmb,2017,440000
gmb,2018,440000
gnb,1961,235000
gnb,1962,235000
gnb,1963,235000
gnb,1964,235000
gnb,1965,235000
gnb,1966,235000
gnb,1967,245000
gnb,1968,245000
gnb,1969,245000
gnb,1970,245000
gnb,1971,245000
gnb,1972,245000
gnb,1973,250000
gnb,1974,255000
gnb,1975,255000
gnb,1976,255000
gnb,1977,255000
gnb,1978,255000
gnb,1979,255000
gnb,1980,255000
gnb,1981,257000
gnb,1982,270000
gnb,1983,280000
gnb,1984,285000
gnb,1985,290000
gnb,1986,250000
gnb,1987,240000
gnb,1988,230000
gnb,1989,240000
gnb,1990,250000
gnb,1991,250000
gnb,1992,250000
gnb,1993,270000
gnb,1994,280000
gnb,1995,280000
gnb,1996,270000
gnb,1997,270000
gnb,1998,260000
gnb,1999,280000
gnb,2000,300000
gnb,2001,300000
gnb,2002,280000
gnb,2003,270000
gnb,2004,280000
gnb,2005,280000
gnb,2006,280000
gnb,2007,280000
gnb,2008,280000
gnb,2009,280000
gnb,2010,300000
gnb,2011,300000
gnb,2012,300000
gnb,2013,300000
gnb,2014,300000
gnb,2015,300000
gnb,2016,300000
gnb,2017,300000
gnb,2018,300000
gnq,1961,110000
gnq,1962,115000
gnq,1963,120000
gnq,1964,121000
gnq,1965,121000
gnq,1966,125000
gnq,1967,125000
gnq,1968,125000
gnq,1969,125000
gnq,1970,125000
gnq,1971,130000
gnq,1972,130000
gnq,1973,130000
gnq,1974,130000
gnq,1975,130000
gnq,1976,130000
gnq,1977,130000
gnq,1978,130000
gnq,1979,130000
gnq,1980,130000
gnq,1981,130000
gnq,1982,130000
gnq,1983,130000
gnq,1984,130000
gnq,1985,130000
gnq,1986,130000
gnq,1987,130000
gnq,1988,130000
gnq,1989,130000
gnq,1990,130000
gnq,1991,130000
gnq,1992,130000
gnq,1993,130000
gnq,1994,130000
gnq,1995,130000
gnq,1996,130000
gnq,1997,130000
gnq,1998,130000
gnq,1999,130000
gnq,2000,130000
gnq,2001,130000
gnq,2002,130000
gnq,2003,130000
gnq,2004,130000
gnq,2005,130000
gnq,2006,130000
gnq,2007,130000
gnq,2008,130000
gnq,2009,120000
gnq,2010,120000
gnq,2011,120000
gnq,2012,120000
gnq,2013,120000
gnq,2014,120000
gnq,2015,120000
gnq,2016,120000
gnq,2017,120000
gnq,2018,120000
grc,1961,2794000
grc,1962,2863000
grc,1963,3057000
grc,1964,3001000
grc,1965,2991000
grc,1966,2995000
grc,1967,3020000
grc,1968,3053000
grc,1969,3017000
grc,1970,3010000
grc,1971,2991000
grc,1972,2985000
grc,1973,2957000
grc,1974,2948000
grc,1975,2908000
grc,1976,2888000
grc,1977,2868000
grc,1978,2923000
grc,1979,2929000
grc,1980,2903000
grc,1981,2925000
grc,1982,2928000
grc,1983,2900000
grc,1984,2922000
grc,1985,2890000
grc,1986,2879000
grc,1987,2870000
grc,1988,2863000
grc,1989,2893000
grc,1990,2899000
grc,1991,2867000
grc,1992,2864000
grc,1993,2839000
grc,1994,2836000
grc,1995,2821000
grc,1996,2810000
grc,1997,2789000
grc,1998,2784000
grc,1999,2762000
grc,2000,2741000
grc,2001,2720000
grc,2002,2717000
grc,2003,2712000
grc,2004,2629000
grc,2005,2639000
grc,2006,2584000
grc,2007,2567000
grc,2008,2556000
grc,2009,2547000
grc,2010,2567000
grc,2011,2552000
grc,2012,2540000
grc,2013,2510000
grc,2014,2224000
grc,2015,2171000
grc,2016,2140000
grc,2017,2138000
grc,2018,2136600
grd,1961,5000
grd,1962,5000
grd,1963,5000
grd,1964,5000
grd,1965,5000
grd,1966,5000
grd,1967,5000
grd,1968,5000
grd,1969,5000
grd,1970,5000
grd,1971,5000
grd,1972,4000
grd,1973,4000
grd,1974,4000
grd,1975,4000
grd,1976,4000
grd,1977,4000
grd,1978,3000
grd,1979,3000
grd,1980,3000
grd,1981,3000
grd,1982,3000
grd,1983,3000
grd,1984,3000
grd,1985,3000
grd,1986,3000
grd,1987,2000
grd,1988,2000
grd,1989,2000
grd,1990,2000
grd,1991,2000
grd,1992,2000
grd,1993,2000
grd,1994,2000
grd,1995,1000
grd,1996,1000
grd,1997,1000
grd,1998,1000
grd,1999,1000
grd,2000,1000
grd,2001,2000
grd,2002,2000
grd,2003,2000
grd,2004,2000
grd,2005,2000
grd,2006,2000
grd,2007,2000
grd,2008,2000
grd,2009,3000
grd,2010,3000
grd,2011,3000
grd,2012,3000
grd,2013,3000
grd,2014,3000
grd,2015,3000
grd,2016,3000
grd,2017,3000
grd,2018,3000
grl,1985,400
grl,1986,400
grl,1987,400
grl,1988,400
grl,1989,400
grl,1990,500
grl,1991,500
grl,1992,600
grl,1993,600
grl,1994,600
grl,1995,600
grl,1996,700
grl,1997,700
grl,1998,700
grl,1999,700
grl,2000,800
grl,2001,800
grl,2002,900
grl,2003,900
grl,2004,900
grl,2005,900
grl,2006,900
grl,2007,900
grl,2008,900
grl,2009,900
grl,2010,900
grl,2011,900
grl,2012,900
grl,2013,900
grl,2014,900
grl,2015,900
gtm,1961,1100000
gtm,1962,1100000
gtm,1963,1100000
gtm,1964,1100000
gtm,1965,1100000
gtm,1966,1100000
gtm,1967,1110000
gtm,1968,1110000
gtm,1969,1100000
gtm,1970,1100000
gtm,1971,1100000
gtm,1972,1120000
gtm,1973,1150000
gtm,1974,1170000
gtm,1975,1170000
gtm,1976,1200000
gtm,1977,1250000
gtm,1978,1250000
gtm,1979,1249000
gtm,1980,1270000
gtm,1981,1275000
gtm,1982,1300000
gtm,1983,1300000
gtm,1984,1300000
gtm,1985,1300000
gtm,1986,1300000
gtm,1987,1300000
gtm,1988,1300000
gtm,1989,1300000
gtm,1990,1300000
gtm,1991,1300000
gtm,1992,1300000
gtm,1993,1324000
gtm,1994,1354000
gtm,1995,1355000
gtm,1996,1361000
gtm,1997,1370000
gtm,1998,1380000
gtm,1999,1390000
gtm,2000,1395000
gtm,2001,1405000
gtm,2002,1425000
gtm,2003,1938000
gtm,2004,1600000
gtm,2005,1400000
gtm,2006,1506000
gtm,2007,1576000
gtm,2008,1325000
gtm,2009,1260540
gtm,2010,1196080
gtm,2011,1131620
gtm,2012,1067160
gtm,2013,1002700
gtm,2014,933800
gtm,2015,862000
gtm,2016,862000
gtm,2017,862000
gtm,2018,862000
gum,1961,2000
gum,1962,2000
gum,1963,2000
gum,1964,2000
gum,1965,2000
gum,1966,2000
gum,1967,2000
gum,1968,2000
gum,1969,2000
gum,1970,2000
gum,1971,2000
gum,1972,2000
gum,1973,2000
gum,1974,2000
gum,1975,2000
gum,1976,2000
gum,1977,2000
gum,1978,2000
gum,1979,2000
gum,1980,2000
gum,1981,2000
gum,1982,2000
gum,1983,2000
gum,1984,2000
gum,1985,2000
gum,1986,2000
gum,1987,2000
gum,1988,2000
gum,1989,2000
gum,1990,2000
gum,1991,2000
gum,1992,2000
gum,1993,2000
gum,1994,2000
gum,1995,2000
gum,1996,2000
gum,1997,2000
gum,1998,2000
gum,1999,2000
gum,2000,2000
gum,2001,2000
gum,2002,2000
gum,2003,2000
gum,2004,2000
gum,2005,2000
gum,2006,2000
gum,2007,1000
gum,2008,1000
gum,2009,1000
gum,2010,1000
gum,2011,1000
gum,2012,1000
gum,2013,1000
gum,2014,1000
gum,2015,1000
gum,2016,1000
gum,2017,1000
gum,2018,1000
guy,1961,350000
guy,1962,350000
guy,1963,350000
guy,1964,350000
guy,1965,350000
guy,1966,355000
guy,1967,355000
